
[00:00:00.000 --> 00:00:01.680]  各位姐妹午安
[00:08:03.800 --> 00:08:04.800]  每人一件
[00:08:04.800 --> 00:08:06.000]  我們猜測一下
[00:08:06.000 --> 00:08:07.800]  不知道是不是每釘四個就輪流拿一件
[00:08:07.800 --> 00:08:08.800]  就拿齊了
[00:08:08.800 --> 00:08:10.600]  但是那件衣服
[00:08:10.600 --> 00:08:12.000]  因為當時的衣服不同我們現在
[00:08:12.000 --> 00:08:13.000]  我們現在很容易買一件衣服
[00:08:13.000 --> 00:08:13.800]  當年那件衣服很貴
[00:08:13.800 --> 00:08:16.600]  於是他們就會尖頭分開了
[00:08:16.600 --> 00:08:20.200]  對耶穌來說
[00:08:20.200 --> 00:08:21.800]  我不知道我們是否同意
[00:08:21.800 --> 00:08:23.400]  衣服、鞋、襪子
[00:08:23.400 --> 00:08:25.000]  其實是人很基本的需要
[00:08:25.000 --> 00:08:26.800]  也是人基本的尊嚴
[00:08:26.800 --> 00:08:28.600]  但是耶穌在這個時候
[00:08:28.600 --> 00:08:30.600]  連他最基本的需要
[00:08:30.600 --> 00:08:32.000]  最貼身的物件
[00:08:32.000 --> 00:08:33.600]  他也沒有辦法來保存
[00:08:33.600 --> 00:08:36.000]  就這樣這四個冰釘
[00:08:36.000 --> 00:08:38.000]  在他身上剝了下來
[00:08:38.000 --> 00:08:39.600]  然後分開了
[00:08:39.600 --> 00:08:43.800]  然後到了38到44節
[00:08:43.800 --> 00:08:45.200]  聖經記載
[00:08:45.200 --> 00:08:47.600]  耶穌不僅被外邦人嘲弄
[00:08:47.600 --> 00:08:51.200]  連那些原本是神的選民
[00:08:51.200 --> 00:08:52.600]  是他很愛的
[00:08:52.600 --> 00:08:53.800]  在過去歷世歷代
[00:08:53.800 --> 00:08:55.800]  給了很多恩典的這群猶太人
[00:08:55.800 --> 00:08:57.800]  一樣的來嘲弄他
[00:08:58.600 --> 00:09:01.600]  聖經記載有三類猶太人嘲弄耶穌
[00:09:01.600 --> 00:09:06.000]  27章38節記載有兩個強盜
[00:09:06.000 --> 00:09:07.800]  這裡說強盜
[00:09:07.800 --> 00:09:09.800]  但是當我們看回資料
[00:09:09.800 --> 00:09:12.200]  就說其實這兩個很大可能
[00:09:12.200 --> 00:09:14.200]  是在當時羅馬統治下的
[00:09:14.200 --> 00:09:16.000]  一些猶太革命黨
[00:09:16.000 --> 00:09:18.000]  記不記得耶穌十二個門徒裡面
[00:09:18.000 --> 00:09:19.600]  有一個叫做粉瑞黨的西門
[00:09:19.600 --> 00:09:22.800]  他們是期望透過暴力
[00:09:22.800 --> 00:09:23.800]  來推翻羅馬
[00:09:23.800 --> 00:09:25.600]  重建猶太國的一群人
[00:09:25.600 --> 00:09:27.800]  這兩個人其實很大可能是這些人
[00:09:27.800 --> 00:09:30.600]  被羅馬的官兵抓了之後要處死
[00:09:30.600 --> 00:09:32.800]  馬太的記載很簡單
[00:09:32.800 --> 00:09:36.000]  就說有這兩個強盜和耶穌釘在一起
[00:09:36.000 --> 00:09:39.400]  但是如果我們參考路加福音23章39節
[00:09:39.400 --> 00:09:40.000]  那裡有記載
[00:09:40.000 --> 00:09:41.400]  他說:你不是基督嗎?
[00:09:41.400 --> 00:09:44.000]  可以救自己和我們吧!
[00:09:44.000 --> 00:09:45.800]  很有趣
[00:09:45.800 --> 00:09:47.000]  三個都釘在一起
[00:09:47.000 --> 00:09:48.400]  還有心情罵人的
[00:09:48.400 --> 00:09:50.800]  但是就是這個強盜
[00:09:50.800 --> 00:09:52.000]  他跟耶穌說
[00:09:52.000 --> 00:09:54.600]  你又說在你過去幾年的當中
[00:09:54.600 --> 00:09:55.600]  你不斷有人告訴你
[00:09:55.600 --> 00:09:56.200]  你是基督
[00:09:56.200 --> 00:09:57.000]  你很有能力
[00:09:57.000 --> 00:09:58.200]  你走過很多神蹟
[00:09:58.200 --> 00:10:02.800]  他說:不如你現在先救你自己吧!
[00:10:02.800 --> 00:10:03.800]  順便救我
[00:10:03.800 --> 00:10:07.000]  讓我們一起在十字架上下去
[00:10:07.000 --> 00:10:09.800]  就是說子女行間的強盜
[00:10:09.800 --> 00:10:12.200]  認定耶穌只是一個騙子
[00:10:12.200 --> 00:10:15.000]  所以今天你被釘在十字架上
[00:10:15.000 --> 00:10:16.000]  而你無能為力
[00:10:16.000 --> 00:10:18.200]  是因為你有應得的懲罰
[00:10:18.200 --> 00:10:21.800]  這是強盜對耶穌的嘲弄
[00:10:21.800 --> 00:10:24.600]  第二類是在那裡經過的人
[00:10:24.600 --> 00:10:25.800]  就是路過的人
[00:10:27.000 --> 00:10:30.000]  耶穌基督曾經在《約翰第2章》19節這樣說
[00:10:30.000 --> 00:10:31.400]  祂跟猶太人說
[00:10:31.400 --> 00:10:33.000]  你們拆毀這殿
[00:10:33.000 --> 00:10:34.600]  到第三天
[00:10:34.600 --> 00:10:36.400]  我要用三天的時間
[00:10:36.400 --> 00:10:38.200]  重新把它建立起來
[00:10:38.200 --> 00:10:41.000]  當時猶太人覺得這個人亂說
[00:10:41.000 --> 00:10:43.000]  我們用四十六年才建好這個聖殿
[00:10:43.000 --> 00:10:44.000]  用了這麼多人手
[00:10:44.000 --> 00:10:45.200]  你既然說這殿拆了之後
[00:10:45.200 --> 00:10:46.600]  三天你就能夠建起來
[00:10:46.600 --> 00:10:49.000]  不知道這其實是否成為
[00:10:49.000 --> 00:10:51.800]  當時猶太人控告耶穌的其中一條罪狀
[00:10:51.800 --> 00:10:53.800]  抑或是當日耶穌的言論
[00:10:53.800 --> 00:10:55.400]  一直延展開去
[00:10:55.400 --> 00:10:58.000]  以至今天這群路過的人
[00:10:58.000 --> 00:11:00.000]  當他們見到各個他山上
[00:11:00.000 --> 00:11:02.800]  認出這個就是說這些話的耶穌的時候
[00:11:02.800 --> 00:11:04.600]  他們用這句話來嘲笑祂
[00:11:04.600 --> 00:11:08.000]  他們說耶穌不是這樣說的嗎?
[00:11:08.000 --> 00:11:09.200]  祢很有能力
[00:11:09.200 --> 00:11:10.400]  這麼大的聖殿
[00:11:10.400 --> 00:11:11.800]  我們用四十六年
[00:11:11.800 --> 00:11:13.800]  花費很多人力物力才建好
[00:11:13.800 --> 00:11:15.800]  你說拆了它三天你就能夠建起來
[00:11:15.800 --> 00:11:17.800]  今天不如祢就自己下來
[00:11:17.800 --> 00:11:20.200]  為什麼今天祢好像毫無能力
[00:11:20.200 --> 00:11:21.600]  來到一個這樣的地步
[00:11:21.600 --> 00:11:22.400]  也就是說
[00:11:22.400 --> 00:11:26.000]  他們覺得耶穌是一個習慣說謊的人
[00:11:26.000 --> 00:11:28.200]  所以當日祂說祂能夠三天建聖殿
[00:11:28.200 --> 00:11:30.000]  祂又可以說自己是神的兒子
[00:11:30.000 --> 00:11:31.600]  轉過頭來祂又說祂是以色列的王
[00:11:31.600 --> 00:11:33.400]  祂說祢說太多謊言了
[00:11:33.400 --> 00:11:37.000]  然後第三類的猶太人
[00:11:37.000 --> 00:11:38.000]  聖經很清楚
[00:11:38.000 --> 00:11:39.200]  馬太很有趣的
[00:11:39.200 --> 00:11:40.800]  馬太很詳細記載說
[00:11:40.800 --> 00:11:44.200]  第三類的人是祭司長和文士並長老
[00:11:44.200 --> 00:11:49.400]  這三個積涵是當時的猶太宗教領袖的通稱
[00:11:49.400 --> 00:11:52.800]  代表了當時的猶太人宗教領袖
[00:11:52.800 --> 00:11:56.200]  這幾個人我覺得他們比前兩類人更可惡
[00:11:56.200 --> 00:11:59.200]  不知為何我看的時候看到
[00:11:59.200 --> 00:12:00.400]  這群人真的很可惡
[00:12:00.400 --> 00:12:01.800]  為什麼呢?
[00:12:01.800 --> 00:12:05.400]  因為他們用來嘲弄耶穌的說話
[00:12:05.400 --> 00:12:07.600]  比上兩者可惡得多
[00:12:07.600 --> 00:12:10.800]  在第四十二節他們是這樣說的
[00:12:10.800 --> 00:12:13.400]  「祂救了別人,不能救自己」
[00:12:13.400 --> 00:12:15.600]  「祂是以色列的王」
[00:12:15.600 --> 00:12:18.800]  「現在可以從十字架上下來,我們就信祂」
[00:12:19.000 --> 00:12:20.000]  「祂已靠神」
[00:12:20.000 --> 00:12:21.600]  「神若喜悅他」
[00:12:21.600 --> 00:12:22.600]  「現在可以救他」
[00:12:22.600 --> 00:12:25.800]  「因為他曾說:我是神的兒子」
[00:12:25.800 --> 00:12:30.400]  這群人就說:耶穌祢不是行了很多神蹟嗎?
[00:12:30.400 --> 00:12:31.600]  當日祢那麼厲害
[00:12:31.600 --> 00:12:32.400]  救了那麼多人
[00:12:32.400 --> 00:12:34.200]  為什麼今天不救祢自己?
[00:12:34.200 --> 00:12:38.200]  「既然祢是以色列的王」
[00:12:38.200 --> 00:12:39.600]  「祢現在就從十字架下來」
[00:12:39.600 --> 00:12:42.000]  即是行一個更大的神蹟讓我們看到
[00:12:42.000 --> 00:12:43.800]  當祢行這個神蹟
[00:12:43.800 --> 00:12:45.200]  祢不是很想我們信祢嗎?
[00:12:45.200 --> 00:12:46.400]  只要祢現在從十字架下來
[00:12:46.400 --> 00:12:47.200]  我們就會信
[00:12:48.600 --> 00:12:51.800]  「既然祢是神的兒子」
[00:12:51.800 --> 00:12:53.400]  「神應該很喜悅祢」
[00:12:53.400 --> 00:12:55.800]  「如果神真的喜悅祢」
[00:12:55.800 --> 00:12:57.000]  「祂現在可以救祢」
[00:12:57.000 --> 00:12:58.400]  不過很可惜
[00:12:58.400 --> 00:13:00.400]  其實他們背後的意思是
[00:13:00.400 --> 00:13:02.400]  「你看,祢仍然在十字架上」
[00:13:02.400 --> 00:13:04.600]  即是神不喜歡你
[00:13:04.600 --> 00:13:06.400]  你也沒有這樣的能力
[00:13:06.400 --> 00:13:09.000]  在一個很軟弱的情況下
[00:13:09.000 --> 00:13:12.200]  但很奇怪
[00:13:12.200 --> 00:13:14.400]  一群猶太人竟然用兩個
[00:13:14.400 --> 00:13:17.000]  他們應該覺得很尊重的名字
[00:13:17.000 --> 00:13:18.400]  就是以色列的王
[00:13:18.600 --> 00:13:20.200]  和神的兒子
[00:13:20.200 --> 00:13:22.400]  他們竟然用這兩個名銜
[00:13:22.400 --> 00:13:23.800]  來嘲笑耶穌
[00:13:23.800 --> 00:13:27.800]  他們應該很尊重這兩個名字
[00:13:27.800 --> 00:13:30.600]  即是這群人
[00:13:30.600 --> 00:13:32.800]  用這兩個身份來奚落耶穌
[00:13:32.800 --> 00:13:35.600]  說祢這個自以為公義的人
[00:13:35.600 --> 00:13:37.200]  祢說祢是神的兒子
[00:13:37.200 --> 00:13:39.800]  神不是應該救祢下來嗎?
[00:13:39.800 --> 00:13:42.800]  但現在祢被羅馬人釘在十字架上
[00:13:42.800 --> 00:13:44.400]  既然沒有辦法下來
[00:13:44.400 --> 00:13:46.800]  神又沒有施行神蹟拯救祢
[00:13:46.800 --> 00:13:48.800]  證明祢不是神的兒子
[00:13:48.800 --> 00:13:50.600]  祢也是一個騙子
[00:13:50.600 --> 00:13:54.600]  第五個
[00:13:54.600 --> 00:13:57.600]  顯出耶穌無能的地方
[00:13:57.600 --> 00:13:59.600]  在45到50節
[00:13:59.600 --> 00:14:02.400]  聖經說和五證到新初
[00:14:02.400 --> 00:14:04.000]  新初是三點鐘
[00:14:04.000 --> 00:14:06.800]  即是耶穌釘在十字架上三小時後
[00:14:06.800 --> 00:14:08.800]  突然間耶穌很大聲地叫
[00:14:08.800 --> 00:14:12.000]  「爾尼拉瑪撒巴葛大尼」
[00:14:12.000 --> 00:14:14.000]  聖經馬太譯了給我們聽
[00:14:14.000 --> 00:14:18.000]  「我的神,我的神,為何離棄我?」
[00:14:18.000 --> 00:14:22.000]  前面四者是說祂給人的離棄
[00:14:22.000 --> 00:14:23.600]  給人的嘲笑
[00:14:23.600 --> 00:14:25.600]  但來到這裡
[00:14:25.600 --> 00:14:26.800]  耶穌基督呼喊
[00:14:26.800 --> 00:14:29.200]  「神啊,為何祢離開我?」
[00:14:29.200 --> 00:14:30.600]  在我們信仰裡面
[00:14:30.600 --> 00:14:33.400]  我們常常說到三位一體的神
[00:14:33.400 --> 00:14:34.600]  是永恆在一起
[00:14:34.600 --> 00:14:36.000]  他們是不會分離的
[00:14:36.000 --> 00:14:37.600]  但來到這裡
[00:14:37.600 --> 00:14:39.400]  似乎耶穌基督祂知道
[00:14:39.400 --> 00:14:41.600]  因為祂道成肉身來到這個世界的時候
[00:14:41.600 --> 00:14:45.000]  那一刻祂承擔了你和我的罪
[00:14:45.000 --> 00:14:46.600]  承擔了全人類的罪
[00:14:46.600 --> 00:14:48.000]  都在祂的身上
[00:14:48.000 --> 00:14:48.800]  以至那一刻
[00:14:48.800 --> 00:14:51.000]  祂整個人充滿污穢
[00:14:51.000 --> 00:14:53.200]  以至聖潔的神在這一刻
[00:14:53.200 --> 00:14:56.000]  好像將祂的面從耶穌的身上
[00:14:56.000 --> 00:14:57.600]  轉移到另外一個地方
[00:14:57.600 --> 00:14:59.800]  這個奧秘究竟是怎樣
[00:14:59.800 --> 00:15:00.600]  我們不知道
[00:15:00.600 --> 00:15:02.800]  但耶穌基督很明白
[00:15:02.800 --> 00:15:06.800]  這是祂最極大的痛苦
[00:15:06.800 --> 00:15:09.400]  就是永恆一起的神
[00:15:09.400 --> 00:15:12.800]  這一刻好像要有些疏離
[00:15:12.800 --> 00:15:14.000]  要有些分開
[00:15:14.000 --> 00:15:17.600]  聖經說當他喊完這句話就死了
[00:15:17.600 --> 00:15:21.800]  這五件事件讓我們看到
[00:15:21.800 --> 00:15:24.000]  耶穌基督自己有肉身的軟弱
[00:15:24.000 --> 00:15:26.200]  祂不能夠保障
[00:15:26.200 --> 00:15:29.000]  自己基本的人尊嚴的需要
[00:15:29.000 --> 00:15:31.400]  被外邦人嘲弄
[00:15:31.400 --> 00:15:34.600]  被同是猶太人的人侮辱
[00:15:34.600 --> 00:15:37.200]  有短暫的與神分離
[00:15:38.600 --> 00:15:40.400]  代表了耶穌基督在肉身上
[00:15:40.400 --> 00:15:41.200]  在意志上
[00:15:41.200 --> 00:15:42.000]  在靈性上
[00:15:42.000 --> 00:15:44.600]  都處於一個很軟弱的情況
[00:15:44.600 --> 00:15:47.000]  從人的眼光
