
[00:00:00.000 --> 00:00:04.040]  今天說到真教會的特質三
[00:03:05.260 --> 00:03:09.660]  正正是教我們要小心去選擇
[00:03:09.660 --> 00:03:12.860]  當然我們知道人生有兩件事
[00:03:12.860 --> 00:03:14.140]  我們要清楚去選擇
[00:03:14.140 --> 00:03:14.740]  第一
[00:03:14.740 --> 00:03:17.740]  要選擇應該做的事
[00:03:17.740 --> 00:03:18.980]  第二
[00:03:18.980 --> 00:03:21.380]  要拒絕
[00:03:21.380 --> 00:03:23.460]  不應該做的事
[00:03:23.460 --> 00:03:26.340]  因為如果我們只會選擇應該做的事
[00:03:26.340 --> 00:03:28.300]  但沒有拒絕
[00:03:28.300 --> 00:03:29.340]  選擇
[00:03:29.340 --> 00:03:31.860]  推走不應該做的事的話
[00:03:31.860 --> 00:03:34.060]  我們人生都是很糟糕的
[00:03:34.060 --> 00:03:36.300]  就好像我都聽到很多父親
[00:03:36.300 --> 00:03:37.780]  很多老公
[00:03:37.780 --> 00:03:39.820]  很努力賺錢做事
[00:03:39.820 --> 00:03:43.820]  不過同時他又很努力賭錢
[00:03:43.820 --> 00:03:45.820]  他沒有推走不應該做的事
[00:03:45.820 --> 00:03:47.220]  一團糟
[00:03:47.220 --> 00:03:50.060]  我又聽過有些男士
[00:03:50.060 --> 00:03:52.060]  他很愛他太太
[00:03:52.060 --> 00:03:53.780]  但同時他又跟我說
[00:03:53.780 --> 00:03:56.580]  他又很愛姨母
[00:03:56.580 --> 00:03:58.860]  很糟糕
[00:03:58.860 --> 00:03:59.980]  真的
[00:03:59.980 --> 00:04:03.300]  今日我們進去真教會第三
[00:04:03.300 --> 00:04:04.420]  有少許重溫
[00:04:04.420 --> 00:04:05.300]  第一
[00:04:05.300 --> 00:04:06.540]  比較宏觀
[00:04:06.540 --> 00:04:08.100]  講教會的合一
[00:04:08.100 --> 00:04:09.180]  我們不能分
[00:04:09.180 --> 00:04:10.220]  不能覺得直
[00:04:10.220 --> 00:04:12.140]  無論如何我們都是一個身體
[00:04:12.140 --> 00:04:16.740]  我們要建立並且堅持持久
[00:04:16.740 --> 00:04:17.540]  第二
[00:04:17.540 --> 00:04:22.500]  我們講到如何棄舊迎新
[00:04:22.500 --> 00:04:25.500]  我們放下舊我
[00:04:25.500 --> 00:04:26.900]  穿上新人
[00:04:26.900 --> 00:04:28.340]  並且效法基督
[00:04:28.340 --> 00:04:30.420]  開始微觀
[00:04:30.420 --> 00:04:33.460]  到今日我們不單止要選擇
[00:04:33.460 --> 00:04:36.420]  並且要懂得說不
[00:04:36.420 --> 00:04:37.620]  要說不
[00:04:37.620 --> 00:04:39.820]  在哈佛的Business Review
[00:04:39.820 --> 00:04:41.500]  其中有一期他講到
[00:04:41.500 --> 00:04:45.580]  他說成功的人除了要懂得選擇好的東西
[00:04:45.580 --> 00:04:50.260]  更加重要的是他要向不好的東西說什麼
[00:04:50.260 --> 00:04:51.300]  不
[00:04:51.300 --> 00:04:52.740]  一定要拒絕
[00:04:52.740 --> 00:04:57.820]  否則我們就很難完成我們人生的喜樂
[00:04:57.820 --> 00:05:01.420]  當然這些智慧更重要
[00:05:01.420 --> 00:05:04.540]  也最終極從聖經一早已找到
[00:05:04.540 --> 00:05:07.860]  我們立刻今日將會講三件事
[00:05:07.860 --> 00:05:09.580]  你要拒絕的
[00:05:09.580 --> 00:05:14.660]  第一個我們看第五章三到六節
[00:05:14.660 --> 00:05:15.500]  我們先讀
[00:05:15.500 --> 00:05:16.620]  一二三
[00:05:16.620 --> 00:05:19.780]  至於淫亂並一切污穢
[00:05:19.780 --> 00:05:21.260]  或是貪能
[00:05:21.260 --> 00:05:24.380]  在你門中間連提都不可
[00:05:24.380 --> 00:05:26.820]  方合聖徒的體統
[00:05:26.820 --> 00:05:28.420]  人詞妄語
[00:05:28.420 --> 00:05:29.900]  或是笑話
[00:05:29.900 --> 00:05:31.380]  都不相宜
[00:05:31.380 --> 00:05:33.620]  總要說感謝的話
[00:05:33.620 --> 00:05:36.180]  因為你門確實地知道
[00:05:36.180 --> 00:05:37.860]  無論是淫亂的
[00:05:37.860 --> 00:05:39.100]  是污穢的
[00:05:39.100 --> 00:05:40.660]  是有貪心的
[00:05:40.660 --> 00:05:42.820]  在這個國神的國內
[00:05:42.820 --> 00:05:44.500]  都是沒有分離
[00:05:44.500 --> 00:05:45.820]  有貪心的
[00:05:45.820 --> 00:05:48.100]  就如派偶像的一樣
[00:05:48.100 --> 00:05:51.180]  不要避人虐待的話希望
[00:05:51.180 --> 00:05:52.580]  因此這時
[00:05:52.580 --> 00:05:56.700]  神的憤怒必臨到那叛逆之止
[00:05:56.700 --> 00:05:59.540]  第一個我們提到向什麼say no呢
[00:05:59.540 --> 00:06:03.260]  就是向是say no what
[00:06:03.260 --> 00:06:04.980]  第一個是what
[00:06:04.980 --> 00:06:06.700]  第二點我們將會入代
[00:06:06.700 --> 00:06:09.660]  待會會提到是關於who
[00:06:09.660 --> 00:06:10.540]  人
[00:06:10.540 --> 00:06:12.740]  第三點是關於when
[00:06:12.740 --> 00:06:15.620]  就是用這三個角度跟大家分析一下
[00:06:15.620 --> 00:06:16.420]  第一個
[00:06:16.420 --> 00:06:20.020]  他說你要懂得和什麼是say no
[00:06:20.020 --> 00:06:21.020]  為什麼呢
[00:06:21.020 --> 00:06:23.820]  他說這件事連提都不好
[00:06:23.820 --> 00:06:24.620]  提都不好
[00:06:24.620 --> 00:06:26.780]  因為提都會影響你
[00:06:26.780 --> 00:06:28.860]  都會將你搞到混亂
[00:06:28.860 --> 00:06:32.020]  他說都不相宜
[00:06:32.020 --> 00:06:34.340]  有這些東西什麼都會一會兒再說
[00:06:34.340 --> 00:06:34.940]  為什麼
[00:06:34.940 --> 00:06:37.220]  因為他說你作為基督徒
[00:06:37.220 --> 00:06:38.820]  你門中間
[00:06:38.820 --> 00:06:42.860]  你們和這些東西是不相宜的
[00:06:42.860 --> 00:06:44.300]  如果直譯是什麼呢
[00:06:44.300 --> 00:06:45.300]  不fit的
[00:06:45.300 --> 00:06:46.940]  not fitting
[00:06:46.940 --> 00:06:48.860]  我不知道大家有沒有想起not fitting
[00:06:48.860 --> 00:06:49.900]  想起什麼
[00:06:49.900 --> 00:06:51.540]  例如我們買衣服
[00:06:51.540 --> 00:06:52.940]  要去fitting room
[00:06:52.940 --> 00:06:54.660]  就是去試身
[00:06:54.660 --> 00:06:56.180]  試衣服那些
[00:06:56.180 --> 00:06:59.100]  你想想如果陳牧師這麼大
[00:06:59.100 --> 00:07:01.140]  或者梁牧師這麼大
[00:07:01.140 --> 00:07:04.500]  他拿了一個童裝衣服進去
[00:07:04.500 --> 00:07:05.380]  fit不fit
[00:07:05.380 --> 00:07:07.020]  當然不fit
[00:07:07.020 --> 00:07:09.660]  又或者你想想什麼叫不fit呢
[00:07:09.660 --> 00:07:10.900]  給你的感覺
[00:07:10.900 --> 00:07:12.700]  例如冬天很冷
[00:07:12.700 --> 00:07:14.060]  最fit是穿什麼
[00:07:14.060 --> 00:07:15.500]  羽絨
[00:07:15.500 --> 00:07:17.140]  如果有一天你去旅行
[00:07:17.140 --> 00:07:18.140]  去很冷的地方
[00:07:18.140 --> 00:07:19.500]  你見到有一個人
[00:07:19.500 --> 00:07:21.300]  穿著泳衣
[00:07:21.300 --> 00:07:23.980]  在街上走和穿著拖鞋
[00:07:23.980 --> 00:07:24.700]  fit不fit
[00:07:24.700 --> 00:07:25.900]  不fit
[00:07:25.900 --> 00:07:27.540]  又或者香港地這麼熱
[00:07:27.540 --> 00:07:28.940]  你說要做運動
[00:07:28.940 --> 00:07:30.500]  但你見到一個人做運動是怎樣呢
[00:07:30.500 --> 00:07:31.740]  穿西裝
[00:07:31.740 --> 00:07:33.540]  皮鞋在跑步
[00:07:33.540 --> 00:07:35.300]  就知道不fit
[00:07:35.300 --> 00:07:37.580]  保祿說不fit的這些東西
[00:07:37.580 --> 00:07:39.100]  不關你的事
[00:07:39.100 --> 00:07:43.420]  不行的你確實地知道
[00:07:43.420 --> 00:07:45.740]  他說你走這些東西的人
[00:07:45.740 --> 00:07:49.420]  是和神的國是沒有份的
[00:07:49.420 --> 00:07:50.500]  沒有份的
[00:07:50.500 --> 00:07:51.300]  行不行
[00:07:51.300 --> 00:07:53.220]  神的國和你沒有關係的
[00:07:53.220 --> 00:07:55.740]  救恩和你沒有關係的
[00:07:55.740 --> 00:07:58.700]  他說神的憤怒會臨到
[00:07:58.700 --> 00:07:59.980]  所以我們要解決一個問題
[00:07:59.980 --> 00:08:00.780]  為什麼不呢
[00:08:00.780 --> 00:08:03.380]  因為後果嚴重
[00:08:03.380 --> 00:08:06.660]  不單止是十年
[00:08:06.660 --> 00:08:09.060]  是永恆的
[00:08:09.060 --> 00:08:11.140]  神的國沒有份的他說
[00:08:11.140 --> 00:08:14.100]  他說叛逆之子神的憤怒要臨到
[00:08:14.100 --> 00:08:16.580]  哇可大可小
[00:08:16.580 --> 00:08:18.020]  那我們馬上要看看
[00:08:18.020 --> 00:08:21.940]  究竟他提到些什麼先
[00:08:21.940 --> 00:08:27.620]  裡面大概提到要提防三大類型
[00:08:27.620 --> 00:08:32.540]  什麼說不有三大類型
[00:08:32.540 --> 00:08:34.060]  哪三大呢
[00:08:34.060 --> 00:08:35.500]  我們馬上看下去
[00:08:35.500 --> 00:08:40.180]  第一大類型是關於聖罪行
[00:08:40.180 --> 00:08:45.060]  當時希臘文化是全世界最強的國家
[00:08:45.060 --> 00:08:46.660]  軍事的力量
[00:08:46.660 --> 00:08:47.860]  道路
[00:08:47.860 --> 00:08:49.300]  文化
[00:08:49.300 --> 00:08:50.540]  很發達
[00:08:50.540 --> 00:08:52.340]  行商很厲害
[00:08:52.340 --> 00:08:56.940]  但是裡面的聖開放是更厲害
[00:08:56.940 --> 00:08:59.140]  比今天更加厲害
[00:08:59.140 --> 00:09:00.300]  他特別提到
[00:09:00.300 --> 00:09:04.940]  他說了幾樣東西要當時捍衛小事
[00:09:04.940 --> 00:09:06.740]  包括同性戀
[00:09:06.740 --> 00:09:07.860]  亂籠
[00:09:07.860 --> 00:09:10.580]  濫交
[00:09:10.580 --> 00:09:12.460]  跟妓女發生關係
[00:09:12.460 --> 00:09:15.900]  或者非法性的關係
[00:09:15.900 --> 00:09:23.060]  哇聖經學者或者人類學家
[00:09:23.060 --> 00:09:27.180]  他分享到比今天更加明目張膽
[00:09:27.180 --> 00:09:28.300]  有一個例子
[00:09:28.300 --> 00:09:32.220]  就是當日有一個羅馬的學者
[00:09:32.220 --> 00:09:33.260]  也是哲學家
[00:09:33.260 --> 00:09:34.140]  作家
[00:09:34.140 --> 00:09:34.700]  律師
[00:09:34.700 --> 00:09:37.220]  也是他們的代言人
[00:09:37.220 --> 00:09:38.620]  Statesman
[00:09:38.620 --> 00:09:43.420]  不是一些沒有知識的人
[00:09:43.420 --> 00:09:44.900]  他這樣說
[00:09:44.900 --> 00:09:46.820]  男士當然
[00:09:46.820 --> 00:09:48.260]  大家男士看看
[00:09:48.260 --> 00:09:51.220]  你記住你不是活在羅馬時代
[00:09:51.220 --> 00:09:53.540]  今天在香港他說什麼
[00:09:53.540 --> 00:09:56.220]  他說我們有情婦
[00:09:56.220 --> 00:09:57.580]  拿正牌行不行
[00:09:57.580 --> 00:09:58.780]  是為了嚮往
[00:09:58.780 --> 00:10:00.420]  OK
[00:10:00.420 --> 00:10:04.980]  有貼是為了日常照顧我身體
[00:10:04.980 --> 00:10:08.220]  有妻子是為了幫我生孩子
[00:10:08.220 --> 00:10:09.940]  挺好的分工
[00:10:09.940 --> 00:10:13.420]  成為我們家庭忠實的監護人
[00:10:13.420 --> 00:10:15.020]  當時是這樣開放
[00:10:15.020 --> 00:10:17.020]  隨便可以有很多個
[00:10:17.020 --> 00:10:19.500]  也在這樣分享的時候
[00:10:19.500 --> 00:10:21.140]  告訴你沒有問題
[00:10:21.140 --> 00:10:24.940]  當然今天不只是男士
[00:10:24.940 --> 00:10:26.900]  男女平等的女士都很混亂
[00:10:26.900 --> 00:10:30.180]  但今時今日的關係很混亂
[00:10:30.180 --> 00:10:31.100]  社會角度說
[00:10:31.100 --> 00:10:35.940]  我們今天已經被性氾濫堆砌了
[00:10:35.940 --> 00:10:37.700]  甚至很多不同的地方說
[00:10:37.700 --> 00:10:41.140]  你中學還沒失身嗎
[00:10:41.140 --> 00:10:43.300]  真的很有問題
[00:10:43.300 --> 00:10:44.940]  真的很害怕
[00:10:44.940 --> 00:10:46.700]  我不知道大家有沒有認識
[00:10:46.700 --> 00:10:50.780]  一個荷里活的巨星叫Will Smith
[00:10:50.780 --> 00:10:53.180]  他有部電影叫《Man in Black》
[00:10:53.180 --> 00:10:53.900]  很出名的
[00:10:53.900 --> 00:10:55.860]  很喜歡看這個演員
[00:10:55.860 --> 00:10:58.900]  不過他對婚姻的觀點
[00:10:58.900 --> 00:11:01.460]  我真的不能夠認同
[00:11:01.460 --> 00:11:03.620]  他跟太太有一個婚姻叫做
[00:11:03.620 --> 00:11:05.820]  Open Marriage
[00:11:05.820 --> 00:11:07.220]  開放式的婚姻
[00:11:07.220 --> 00:11:08.300]  那是什麼呢
[00:11:08.300 --> 00:11:09.900]  他的確跟太太結婚
[00:11:09.900 --> 00:11:12.460]  不過他們有一個協定
[00:11:12.460 --> 00:11:13.660]  他們覺得
[00:11:13.660 --> 00:11:14.540]  特別是太太覺得
[00:11:14.540 --> 00:11:16.900]  反對一夫一妻的制度
[00:11:16.900 --> 00:11:18.060]  所以他們結婚之後
[00:11:18.060 --> 00:11:20.660]  可以各自再找關係
[00:11:20.660 --> 00:11:22.420]  我不管你你不管我
[00:11:22.420 --> 00:11:24.740]  太太你可以再有男朋友
[00:11:24.740 --> 00:11:26.180]  我可以再有女朋友
[00:11:26.180 --> 00:11:29.300]  不過你記住又要回來這個家
[00:11:29.300 --> 00:11:31.540]  嘩 多奇怪
[00:11:31.540 --> 00:11:33.540]  保祿說不
[00:11:33.540 --> 00:11:35.140]  當日不
[00:11:35.140 --> 00:11:36.300]  今天也不
[00:11:36.300 --> 00:11:38.580]  我們的婚姻就是一夫一妻
[00:11:38.580 --> 00:11:39.300]  一生一世
[00:11:39.300 --> 00:11:40.500]  一男一女
[00:11:40.500 --> 00:11:41.500]  明白嗎
[00:11:41.500 --> 00:11:42.100]  明白嗎
[00:11:42.100 --> 00:11:43.340]  很清楚 不行的
[00:11:43.340 --> 00:11:44.460]  不要搞亂
[00:11:44.460 --> 00:11:47.980]  第二個去歸類的是舌頭的罪
[00:11:47.980 --> 00:11:48.900]  嬉笑的話
[00:11:48.900 --> 00:11:50.020]  妄語
[00:11:50.020 --> 00:11:50.980]  虛浮的話
[00:11:50.980 --> 00:11:53.460]  如果我們用今天的語言說
[00:11:53.460 --> 00:11:56.700]  大概可以說是一些欺凌的話
[00:11:56.700 --> 00:11:58.340]  欺凌的說話
[00:11:58.340 --> 00:12:00.620]  嘩 原來我們兩千年前已經說過了
[00:12:00.620 --> 00:12:03.740]  有些說話就是說的人覺得很過癮的
[00:12:03.740 --> 00:12:07.180]  聽的人覺得很辛苦的
[00:12:07.180 --> 00:12:08.380]  例如
[00:12:08.380 --> 00:12:10.740]  我們很多女性成長
[00:12:10.740 --> 00:12:13.100]  裡面都有很多傷害
[00:12:13.100 --> 00:12:13.620]  很多人都說
[00:12:13.620 --> 00:12:15.060]  嘩 我小時候
[00:12:15.060 --> 00:12:16.180]  媽媽說我蠢
[00:12:16.180 --> 00:12:17.660]  爸爸又說我不行
[00:12:17.660 --> 00:12:18.500]  我們有一句話
[00:12:18.500 --> 00:12:19.860]  以前經常都聽到的
[00:12:19.860 --> 00:12:21.420]  就是生舊叉燒
[00:12:21.420 --> 00:12:22.460]  好過生什麼
[00:12:22.460 --> 00:12:25.340]  生舊叉燒又可以吃
[00:12:25.340 --> 00:12:26.780]  很多人都說你這麼蠢
[00:12:26.780 --> 00:12:28.340]  你這麼沒用
[00:12:28.340 --> 00:12:31.980]  但這些說話一句都不可出口
[00:12:31.980 --> 00:12:35.460]  可能他們以為說著說著你就會聰明一點
[00:12:35.460 --> 00:12:38.140]  但越說就越大負擔
[00:12:38.140 --> 00:12:40.300]  越說就覺得自己真的是
[00:12:40.300 --> 00:12:42.260]  這些說話一句都不可出口
[00:12:42.260 --> 00:12:45.460]  如果你聽到一句你都不可入心
[00:12:45.460 --> 00:12:47.060]  那個說話是假的
[00:12:47.060 --> 00:12:48.820]  神不做蠢人的
[00:12:48.820 --> 00:12:50.020]  明白嗎
[00:12:50.020 --> 00:12:51.500]  每個人都聰明的
[00:12:51.500 --> 00:12:53.900]  你看看你旁邊那個聰明還是蠢的
[00:12:53.900 --> 00:12:55.260]  每個人都聰明的
[00:12:55.260 --> 00:12:56.260]  你跟旁邊那個說
[00:12:56.260 --> 00:12:58.660]  你是聰明的
[00:12:58.660 --> 00:13:00.060]  沒有的 沒有這回事
[00:13:00.060 --> 00:13:02.220]  又或者我看過文章 報章
[00:13:02.220 --> 00:13:04.700]  說有些同學在學校被欺凌
[00:13:04.700 --> 00:13:06.220]  有些是他穿的衣服
[00:13:06.220 --> 00:13:07.820]  他說的話不同
[00:13:07.820 --> 00:13:09.860]  同學就排隊
[00:13:09.860 --> 00:13:11.140]  就說你裝模作樣
[00:13:11.140 --> 00:13:12.300]  你不屬於我的
[00:13:12.300 --> 00:13:13.020]  推走他
[00:13:13.020 --> 00:13:15.900]  這些說話一句都不可出口
[00:13:15.900 --> 00:13:19.380]  保羅說的總要說感謝的話
[00:13:19.380 --> 00:13:21.380]  保羅在別的書卷上說
[00:13:21.380 --> 00:13:25.220]  我們要說造就人的什麼
[00:13:25.220 --> 00:13:26.260]  哇
[00:13:26.260 --> 00:13:28.740]  如果我們今天聽到這些說話
[00:13:28.740 --> 00:13:31.540]  就是奉耶穌的名字要清洗它
[00:13:31.540 --> 00:13:33.220]  在神裡面
[00:13:33.220 --> 00:13:35.420]  你的身份是被愛的
[00:13:35.420 --> 00:13:36.500]  是有能力的
[00:13:36.500 --> 00:13:37.540]  明白嗎
[00:13:37.540 --> 00:13:38.380]  明白嗎
[00:13:38.380 --> 00:13:39.500]  所以跟旁邊的人說
[00:13:39.500 --> 00:13:42.460]  哇 你是可以的
[00:13:42.460 --> 00:13:45.540]  第三類他說的是貪婪的行為
[00:13:45.540 --> 00:13:48.780]  並且他說貪婪的行為
[00:13:48.780 --> 00:13:49.780]  很有趣
[00:13:49.780 --> 00:13:53.700]  他的描述是跟拜偶像一樣
[00:13:53.700 --> 00:13:55.540]  為什麼這麼有趣呢
[00:13:55.540 --> 00:13:56.620]  有原因的
[00:13:56.620 --> 00:14:00.860]  因為貪婪是想要多過上帝給你的那份
[00:14:00.860 --> 00:14:03.140]  就是說每個人上帝都給一份給你
[00:14:03.140 --> 00:14:04.580]  那份都是好的
[00:14:04.580 --> 00:14:05.660]  漂亮的
[00:14:05.660 --> 00:14:06.980]  夠的
[00:14:06.980 --> 00:14:08.420]  明白嗎
[00:14:08.420 --> 00:14:09.780]  貪婪的意思是說
[00:14:09.780 --> 00:14:10.700]  我不信了
[00:14:10.700 --> 00:14:12.740]  我要多些好些漂亮些大些
[00:14:12.740 --> 00:14:14.340]  而超越了
[00:14:14.340 --> 00:14:19.140]  而這種貪婪成為了你的偶像
[00:14:19.140 --> 00:14:21.700]  所以為什麼今天很多國際城市
[00:14:21.700 --> 00:14:23.540]  裡面好像很多錢很多東西
[00:14:23.540 --> 00:14:25.940]  但是他們的精神病
[00:14:25.940 --> 00:14:28.460]  精神情緒問題更多
[00:14:28.460 --> 00:14:31.540]  他們要追一些本來不屬於他們的東西
[00:14:31.540 --> 00:14:33.620]  哎呀 你看看
[00:14:33.620 --> 00:14:37.460]  你旁邊那個比你還要多
[00:14:37.460 --> 00:14:39.460]  哎呀 你看看你的弟弟
[00:14:39.460 --> 00:14:41.580]  讀書比你好多少
[00:14:41.580 --> 00:14:44.900]  哎呀 你看看你旁邊那個同學
[00:14:44.900 --> 00:14:47.180]  哇 那些都要比較
[00:14:47.180 --> 00:14:49.460]  哎呀 我們大家都畢業了十年
[00:14:49.460 --> 00:14:50.540]  為什麼呢
[00:14:50.540 --> 00:14:51.900]  你的房子這麼大
[00:14:51.900 --> 00:14:54.340]  哎呀 為什麼你的老公比我好
[00:14:54.340 --> 00:14:57.580]  不過很少有些人這麼稱讚的
[00:14:57.580 --> 00:14:59.980]  其中一個很大的問題
[00:14:59.980 --> 00:15:01.220]  貪婪是
[00:15:01.220 --> 00:15:04.420]  你想要一些本來不屬於你的東西
[00:15:04.420 --> 00:15:07.140]  你又推翻那些上帝本來給你的東西
[00:15:07.140 --> 00:15:10.380]  你搞到你很亂 很辛苦
[00:15:10.380 --> 00:15:12.980]  第一點 保羅要我們很清楚
[00:15:12.980 --> 00:15:14.180]  小心
[00:15:14.180 --> 00:15:17.820]  過去有些什麼你真的跟他說不
[00:15:17.820 --> 00:15:20.820]  那些的陷阱
[00:15:20.820 --> 00:15:22.460]  當我們信了主之後
[00:15:22.460 --> 00:15:26.820]  在上一課講了我們要脫去舊人穿上新人
[00:15:26.820 --> 00:15:30.860]  很多基督徒就是脫去舊人那種舊的思維
[00:15:30.860 --> 00:15:32.340]  那種世俗的思維
[00:15:32.340 --> 00:15:34.980]  他更新了 喜樂平安
[00:15:34.980 --> 00:15:36.180]  明白嗎
[00:15:36.180 --> 00:15:38.900]  不過不少信徒
[00:15:38.900 --> 00:15:42.900]  仍然保持在那個陷阱那裡
[00:15:42.900 --> 00:15:45.540]  聽就聽很多
[00:15:45.540 --> 00:15:47.020]  又企過肚子了
[00:15:47.020 --> 00:15:50.580]  但是他不動
[00:15:50.580 --> 00:15:52.300]  陷在那個位置
[00:15:52.300 --> 00:15:53.940]  保羅提醒我們
[00:15:53.940 --> 00:15:55.420]  要說什麼
[00:15:55.420 --> 00:15:57.820]  but no 行不行
[00:15:57.820 --> 00:15:59.460]  所以跟旁邊的人說一聲
[00:15:59.460 --> 00:16:03.060]  no 小心
[00:16:03.060 --> 00:16:08.260]  還有些什麼我們仍然不能控制
[00:16:08.260 --> 00:16:12.820]  不能說 no 呢
[00:16:12.820 --> 00:16:14.740]  我們要細心
[00:16:14.740 --> 00:16:19.300]  小心
[00:16:19.300 --> 00:16:21.140]  第二
[00:16:21.140 --> 00:16:22.820]  我們學什麼 say no 呢
[00:16:22.820 --> 00:16:23.700]  我們繼續讀 好嗎
[00:16:23.700 --> 00:16:25.140]  第七節 第八節
[00:16:25.140 --> 00:16:25.780]  我們一起讀
[00:16:25.780 --> 00:16:26.820]  一二三
[00:16:26.820 --> 00:16:30.820]  所以你們不要與他們同伙
[00:16:30.820 --> 00:16:33.340]  從前你們是黑暗的敵
[00:16:33.340 --> 00:16:36.580]  但如今再處女子是多明的敵
[00:16:36.580 --> 00:16:40.500]  行事為人就當作多明的子女
