
[00:00:00.000 --> 00:00:04.000]  我想和大家讀一讀《雅各書第三章》第五節到第六節
[00:02:02.000 --> 00:02:06.000]  以至到我們發覺原來說話是要很小心
[00:02:06.000 --> 00:02:08.000]  以至到保羅提醒我們
[00:02:08.000 --> 00:02:12.000]  我們隨時要說造就人的什麼話
[00:02:12.000 --> 00:02:14.000]  記不記得 好話
[00:02:14.000 --> 00:02:16.000]  這個好字是很重要的
[00:02:16.000 --> 00:02:19.000]  以至到我們不只是單單去說造就人的說話
[00:02:19.000 --> 00:02:22.000]  而是要說造就人的好的說話
[00:02:22.000 --> 00:02:23.000]  換句話說
[00:02:23.000 --> 00:02:24.000]  我們必須要在適當的時間
[00:02:24.000 --> 00:02:27.000]  適當的環境去說合宜的說話
[00:02:27.000 --> 00:02:29.000]  而保羅也提醒我們
[00:02:29.000 --> 00:02:31.000]  我們的心態是隨時隨地
[00:02:31.000 --> 00:02:34.000]  帶著一個愛心去說誠實話
[00:02:34.000 --> 00:02:36.000]  說誠實話是很容易的
[00:02:36.000 --> 00:02:39.000]  但是怎樣能夠一句誠實話
[00:02:39.000 --> 00:02:42.000]  令到對方領會到之餘
[00:02:42.000 --> 00:02:45.000]  而同樣能夠不覺得被傷害
[00:02:45.000 --> 00:02:47.000]  的確是一個智慧
[00:02:47.000 --> 00:02:49.000]  的確是一個操練
[00:02:49.000 --> 00:02:50.000]  是不容易的
[00:02:50.000 --> 00:02:51.000]  等於智慧
[00:02:51.000 --> 00:02:52.000]  我不是說這個是容易的
[00:02:52.000 --> 00:02:56.000]  不過是聖經那邊時刻要提醒我們
[00:02:56.000 --> 00:02:58.000]  去學習怎樣用愛心
[00:02:58.000 --> 00:03:01.000]  來將真正要提醒對方的說話
[00:03:01.000 --> 00:03:02.000]  來說出來
[00:03:02.000 --> 00:03:04.000]  上一次我提到以理法
[00:03:04.000 --> 00:03:07.000]  他帶著一個淑寧的驕傲的心態
[00:03:07.000 --> 00:03:08.000]  來羞辱若白
[00:03:08.000 --> 00:03:11.000]  來令到若白充滿罪疚感
[00:03:11.000 --> 00:03:14.000]  令到若白他自己覺得
[00:03:14.000 --> 00:03:15.000]  很羞辱之餘
[00:03:15.000 --> 00:03:17.000]  他甚至嘲笑若白
[00:03:17.000 --> 00:03:20.000]  難道你是第一個被造嗎
[00:03:20.000 --> 00:03:21.000]  難道你是亞當嗎
[00:03:21.000 --> 00:03:23.000]  難道你知道的事我不知道嗎
[00:03:23.000 --> 00:03:27.000]  難道上帝只是單單有些物質給你嗎
[00:03:27.000 --> 00:03:28.000]  而我不知道嗎
[00:03:28.000 --> 00:03:30.000]  以至到他帶著一個淑寧的驕傲
[00:03:30.000 --> 00:03:34.000]  來對若白帶來很多的羞辱
[00:03:34.000 --> 00:03:35.000]  和很多的責備
[00:03:35.000 --> 00:03:37.000]  但同樣當若白面對著
[00:03:37.000 --> 00:03:39.000]  這個以理法的羞辱之餘
[00:03:39.000 --> 00:03:40.000]  他的回應
[00:03:40.000 --> 00:03:41.000]  他的情緒的回應
[00:03:41.000 --> 00:03:44.000]  上一次我用了四個不同的英文字
[00:03:44.000 --> 00:03:46.000]  但都是用D字開頭的
[00:03:46.000 --> 00:03:47.000]  由一個反胃
[00:03:47.000 --> 00:03:50.000]  去到最後極度沮喪
[00:03:50.000 --> 00:03:54.000]  甚至再一次去到一個情景
[00:03:54.000 --> 00:03:56.000]  就說不如真的死了他
[00:03:56.000 --> 00:03:59.000]  好過繼續活在這個地上
[00:03:59.000 --> 00:04:04.000]  鄧小姐原來說話所帶給我們的情緒
[00:04:04.000 --> 00:04:09.000]  是可以去到真的求死的一種情緒
[00:04:09.000 --> 00:04:12.000]  若白很清楚地聽
[00:04:12.000 --> 00:04:15.000]  他的人性的而且確
[00:04:15.000 --> 00:04:20.000]  和我們今天的作為人其實不差多遠
[00:04:20.000 --> 00:04:23.000]  今天你和我都有情緒
[00:04:23.000 --> 00:04:26.000]  今天你和我都可能面對某些的情況下
[00:04:26.000 --> 00:04:30.000]  我們都會帶著我們自己個人的情緒
[00:04:30.000 --> 00:04:32.000]  以至到我們說話的時候
[00:04:32.000 --> 00:04:34.000]  我們聽說話的時候
[00:04:34.000 --> 00:04:35.000]  原來說的時候的心情
[00:04:35.000 --> 00:04:37.000]  聽的時候的心情
[00:04:37.000 --> 00:04:38.000]  都要配合的
[00:04:38.000 --> 00:04:40.000]  如果兩方面大家都不配合
[00:04:40.000 --> 00:04:43.000]  帶來的禍患可能是很大
[00:04:43.000 --> 00:04:45.000]  當然去到第二輪
[00:04:45.000 --> 00:04:48.000]  比勒達開始他第二輪的說話
[00:04:48.000 --> 00:04:50.000]  當我自己去讀十八章
[00:04:50.000 --> 00:04:52.000]  十九章兩章聖經的時候
[00:04:52.000 --> 00:04:57.000]  十八章就是比勒達對若白第二輪的說話
[00:04:57.000 --> 00:05:02.000]  而十九章就是若白聽完比勒達第二輪的說話之後
[00:05:02.000 --> 00:05:03.000]  他自己的回應
[00:05:03.000 --> 00:05:05.000]  當我自己看這兩章聖經的時候
[00:05:05.000 --> 00:05:09.000]  我發覺比勒達這個人真的很厲害
[00:05:09.000 --> 00:05:11.000]  他的說話很厲害
[00:05:11.000 --> 00:05:17.000]  甚至他的說話成為了我們今天做輔導員的一個很重要的提醒
[00:05:17.000 --> 00:05:20.000]  原來比勒達在他第二輪的說話當中
[00:05:20.000 --> 00:05:21.000]  整整十八章裏面
[00:05:21.000 --> 00:05:31.000]  我們發覺原來比勒達居然有四次鼓勵若白去尋死
[00:05:31.000 --> 00:05:34.000]  即是說若白已經想死了
[00:05:34.000 --> 00:05:36.000]  走去這個輔導員那邊
[00:05:36.000 --> 00:05:37.000]  跟這個輔導員說
[00:05:37.000 --> 00:05:39.000]  比勒達比勒達我想死了
[00:05:39.000 --> 00:05:41.000]  然後這個比勒達說什麼
[00:05:41.000 --> 00:05:43.000]  你死了他
[00:05:43.000 --> 00:05:48.000]  居然四次要若白去尋死
[00:05:48.000 --> 00:05:50.000]  不過這個比勒達很聰明
[00:05:50.000 --> 00:05:52.000]  他從來沒有出現一個死字
[00:05:52.000 --> 00:05:54.000]  他沒有說你真的去死了他
[00:05:54.000 --> 00:05:57.000]  因為若白的題材是詩篇的題材
[00:05:57.000 --> 00:05:58.000]  換句話說
[00:05:58.000 --> 00:06:01.000]  詩人是會用很多的表象
[00:06:01.000 --> 00:06:02.000]  所謂image
[00:06:02.000 --> 00:06:03.000]  有四個images
[00:06:03.000 --> 00:06:07.000]  有四個表象提醒若白
[00:06:07.000 --> 00:06:09.000]  不如你真的去死了他
[00:06:09.000 --> 00:06:11.000]  就等於今天我們做輔導員
[00:06:11.000 --> 00:06:14.000]  因為現在這個世界太複雜
[00:06:14.000 --> 00:06:15.000]  複雜到一個地步
[00:06:15.000 --> 00:06:17.000]  實在太多的個案
[00:06:17.000 --> 00:06:18.000]  所以每一個輔導員
[00:06:18.000 --> 00:06:20.000]  你想想現在香港每一個社工
[00:06:20.000 --> 00:06:22.000]  所要顧的個案
[00:06:22.000 --> 00:06:25.000]  是多到自己應付不了的
[00:06:25.000 --> 00:06:27.000]  以致今天很多的輔導員
[00:06:27.000 --> 00:06:28.000]  都要做事要快
[00:06:28.000 --> 00:06:29.000]  快手
[00:06:29.000 --> 00:06:30.000]  如果有些人婚姻問題
[00:06:30.000 --> 00:06:31.000]  他們找輔導員
[00:06:31.000 --> 00:06:32.000]  他們說婚姻問題
[00:06:32.000 --> 00:06:34.000]  不如離婚
[00:06:34.000 --> 00:06:36.000]  離婚就可以解決
[00:06:36.000 --> 00:06:38.000]  婚姻問題
[00:06:38.000 --> 00:06:39.000]  這是世界的觀點
[00:06:39.000 --> 00:06:40.000]  離婚有什麼所謂
[00:06:40.000 --> 00:06:42.000]  這個世界經常都離婚
[00:06:42.000 --> 00:06:43.000]  不如不要結婚
[00:06:43.000 --> 00:06:44.000]  結婚只是一張紙
[00:06:44.000 --> 00:06:45.000]  簽一張紙
[00:06:45.000 --> 00:06:46.000]  你自己簽一張白紙
[00:06:46.000 --> 00:06:47.000]  簽一簽就當是結婚
[00:06:47.000 --> 00:06:49.000]  即是沒有了一個衛生
[00:06:49.000 --> 00:06:51.000]  甚至因為要快
[00:06:51.000 --> 00:06:52.000]  不要拖
[00:06:52.000 --> 00:06:53.000]  你不開心
[00:06:53.000 --> 00:06:54.000]  婚姻不開心
[00:06:54.000 --> 00:06:55.000]  離婚吧
[00:06:55.000 --> 00:06:56.000]  離婚就解決問題
[00:06:56.000 --> 00:06:58.000]  今天我們很多事
[00:06:58.000 --> 00:07:00.000]  都可能是一個比喻
[00:07:00.000 --> 00:07:02.000]  今天很多事我們都會
[00:07:02.000 --> 00:07:04.000]  不如草草了事
[00:07:04.000 --> 00:07:06.000]  快快手手解決
[00:07:06.000 --> 00:07:07.000]  不要浪費我的時間
[00:07:07.000 --> 00:07:09.000]  但我們不要想過
[00:07:09.000 --> 00:07:11.000]  原來今天離婚之後
[00:07:11.000 --> 00:07:13.000]  再去結婚
[00:07:13.000 --> 00:07:15.000]  很多心理學的研究當中
[00:07:15.000 --> 00:07:17.000]  一個再婚的人
[00:07:17.000 --> 00:07:19.000]  再離婚的百分比
[00:07:19.000 --> 00:07:21.000]  是遠遠超過
[00:07:21.000 --> 00:07:23.000]  第一次的結婚
[00:07:23.000 --> 00:07:25.000]  換句話說
[00:07:25.000 --> 00:07:27.000]  離婚不一定解決問題
[00:07:27.000 --> 00:07:29.000]  離婚之後再婚
[00:07:29.000 --> 00:07:30.000]  更加不是解決問題
[00:07:30.000 --> 00:07:32.000]  因為離婚再婚
[00:07:32.000 --> 00:07:34.000]  你會再離婚的機會
[00:07:34.000 --> 00:07:36.000]  是百分之七十
[00:07:36.000 --> 00:07:37.000]  提醒知會
[00:07:37.000 --> 00:07:39.000]  這些是心理學家的研究
[00:07:39.000 --> 00:07:40.000]  以致到今天我們
[00:07:40.000 --> 00:07:42.000]  很可能成為一個比特答
[00:07:42.000 --> 00:07:44.000]  我們以為快快手手解決
[00:07:44.000 --> 00:07:47.000]  我可以close file
[00:07:47.000 --> 00:07:49.000]  比特答四次
[00:07:49.000 --> 00:07:51.000]  鼓勵約伯去尋死
[00:07:51.000 --> 00:07:53.000]  四個不同的表象
[00:07:53.000 --> 00:07:54.000]  哪四個呢
[00:07:54.000 --> 00:07:55.000]  第一
[00:07:55.000 --> 00:07:57.000]  第五節到第六節我們說
[00:07:57.000 --> 00:08:01.000]  他說陽光一定會熄滅
[00:08:01.000 --> 00:08:03.000]  惡人的陽光一定會熄滅
[00:08:03.000 --> 00:08:06.000]  惡人的陽光必要熄滅
[00:08:06.000 --> 00:08:08.000]  他的火焰必不照耀
[00:08:08.000 --> 00:08:09.000]  提醒知會
[00:08:09.000 --> 00:08:11.000]  這句說話對我們中國人來說
[00:08:11.000 --> 00:08:13.000]  一點都不難明白
[00:08:13.000 --> 00:08:14.000]  中國人有句說話
[00:08:14.000 --> 00:08:16.000]  人死與甚麼
[00:08:16.000 --> 00:08:18.000]  燈滅
[00:08:18.000 --> 00:08:20.000]  一盞燈就死了
[00:08:20.000 --> 00:08:21.000]  所以他說
[00:08:21.000 --> 00:08:25.000]  惡人的燈一定會熄滅
[00:08:25.000 --> 00:08:26.000]  第二
[00:08:26.000 --> 00:08:28.000]  他用了一個網絡
[00:08:28.000 --> 00:08:29.000]  一個track一個網絡
[00:08:29.000 --> 00:08:31.000]  他說這個網絡
[00:08:31.000 --> 00:08:33.000]  是你自己設這個網絡
[00:08:33.000 --> 00:08:36.000]  你以為這個網絡可以去捉其他人
[00:08:36.000 --> 00:08:37.000]  甚至捉我們
[00:08:37.000 --> 00:08:38.000]  不過對不起
[00:08:38.000 --> 00:08:40.000]  你自己所做的這個網絡
[00:08:40.000 --> 00:08:43.000]  你自己陷在這個網絡當中
[00:08:43.000 --> 00:08:45.000]  而被捆綁而死
[00:08:45.000 --> 00:08:47.000]  第二用網絡
[00:08:47.000 --> 00:08:48.000]  第三
[00:08:48.000 --> 00:08:50.000]  出現了一個名詞
[00:08:50.000 --> 00:08:53.000]  叫做恐懼驚嚇之王
[00:08:53.000 --> 00:08:55.000]  驚嚇之王不是那些鬼片
[00:08:55.000 --> 00:08:57.000]  不是那些面具的鬼片
[00:08:57.000 --> 00:08:59.000]  是恐懼之王
[00:08:59.000 --> 00:09:01.000]  他說人生當中
[00:09:01.000 --> 00:09:02.000]  有很多時候
[00:09:02.000 --> 00:09:06.000]  被很多的驚嚇追著
[00:09:06.000 --> 00:09:08.000]  很多驚嚇追著你
[00:09:08.000 --> 00:09:09.000]  去到一個地步
[00:09:09.000 --> 00:09:13.000]  你會帶到這個恐懼之王
[00:09:13.000 --> 00:09:15.000]  而恐懼之王這個地方
[00:09:15.000 --> 00:09:18.000]  是充滿流亡的
[00:09:18.000 --> 00:09:21.000]  當我們看回啟示錄第20章第10節的時候
[00:09:21.000 --> 00:09:23.000]  我們知道原來將來的火湖
[00:09:23.000 --> 00:09:24.000]  將來的地獄
[00:09:24.000 --> 00:09:26.000]  是充滿流亡和火的
[00:09:26.000 --> 00:09:29.000]  你知道這個驚嚇之王的地方
[00:09:29.000 --> 00:09:30.000]  就是一個地獄
[00:09:30.000 --> 00:09:32.000]  最近有一個新聞
[00:09:32.000 --> 00:09:34.000]  有一個開的士的司機
[00:09:34.000 --> 00:09:36.000]  晚上開車一邊聽鬼故事
[00:09:36.000 --> 00:09:38.000]  然後太害怕撞鬼
[00:09:38.000 --> 00:09:39.000]  他覺得自己撞鬼
[00:09:39.000 --> 00:09:40.000]  然後撞車
[00:09:40.000 --> 00:09:43.000]  驚嚇跟著他
[00:09:43.000 --> 00:09:45.000]  第一次回中文有一個說話
[00:09:45.000 --> 00:09:47.000]  人生不做虧心事
[00:09:47.000 --> 00:09:49.000]  夜半敲門也
[00:09:49.000 --> 00:09:50.000]  不傾
[00:09:50.000 --> 00:09:52.000]  就是因為今天我們太多虧心事
[00:09:52.000 --> 00:09:54.000]  做太多不好的事
[00:09:54.000 --> 00:09:56.000]  所以那些人看著
[00:09:56.000 --> 00:09:57.000]  是不是在說我
[00:09:57.000 --> 00:09:59.000]  是不是在罵我
[00:09:59.000 --> 00:10:01.000]  第一次回很害怕
[00:10:01.000 --> 00:10:02.000]  很多的害怕
[00:10:02.000 --> 00:10:03.000]  很多的恐懼
[00:10:03.000 --> 00:10:05.000]  帶你去到最後
[00:10:05.000 --> 00:10:09.000]  去到驚嚇之王
[00:10:09.000 --> 00:10:11.000]  而最後一個表象就是
[00:10:11.000 --> 00:10:13.000]  一棵樹連根拔起
[00:10:13.000 --> 00:10:14.000]  一棵樹連根拔起
[00:10:14.000 --> 00:10:16.000]  一定死的
[00:10:16.000 --> 00:10:17.000]  所以第一次回
[00:10:17.000 --> 00:10:19.000]  約伯去到
[00:10:19.000 --> 00:10:21.000]  比較大去到約伯身邊
[00:10:21.000 --> 00:10:22.000]  去到第二年的時候
[00:10:22.000 --> 00:10:23.000]  他真的受不了
[00:10:23.000 --> 00:10:25.000]  他覺得還說話
[00:10:25.000 --> 00:10:26.000]  還在說話
[00:10:26.000 --> 00:10:28.000]  還在埋怨
[00:10:28.000 --> 00:10:30.000]  還在駁嘴
[00:10:30.000 --> 00:10:31.000]  不如死了他
[00:10:31.000 --> 00:10:32.000]  第一次回
[00:10:32.000 --> 00:10:34.000]  這個就是比亞特的神學觀
[00:10:34.000 --> 00:10:36.000]  這個就是那三位朋友的神學觀
[00:10:36.000 --> 00:10:38.000]  他們的神學觀就是
[00:10:38.000 --> 00:10:41.000]  罪就一定帶來苦難
[00:10:41.000 --> 00:10:43.000]  而唯一苦難的成因
[00:10:43.000 --> 00:10:44.000]  就是因為罪
[00:10:44.000 --> 00:10:45.000]  一條原因
[00:10:45.000 --> 00:10:47.000]  一個因
[00:10:47.000 --> 00:10:48.000]  一個因
[00:10:48.000 --> 00:10:49.000]  唯一這個因果
[00:10:49.000 --> 00:10:51.000]  中間可以斷的
[00:10:51.000 --> 00:10:53.000]  就是除非你認罪悔改
[00:10:53.000 --> 00:10:56.000]  不過約伯死不認罪
[00:10:56.000 --> 00:10:57.000]  怎麼都不認罪
[00:10:57.000 --> 00:10:59.000]  因為約伯撓了頭
[00:10:59.000 --> 00:11:01.000]  他都不知道自己究竟犯了什麼罪
[00:11:01.000 --> 00:11:03.000]  於是他不認罪
[00:11:03.000 --> 00:11:04.000]  不如求死
[00:11:04.000 --> 00:11:05.000]  而比亞特就說
[00:11:05.000 --> 00:11:07.000]  不如死了他
[00:11:07.000 --> 00:11:08.000]  但到最後
[00:11:08.000 --> 00:11:09.000]  他作了一個結論
[00:11:09.000 --> 00:11:10.000]  是很可怕的
[00:11:10.000 --> 00:11:11.000]  比亞特作了一個結論
[00:11:11.000 --> 00:11:12.000]  是很可怕的
[00:11:12.000 --> 00:11:13.000]  他就說
[00:11:13.000 --> 00:11:15.000]  不義之人的住處
[00:11:15.000 --> 00:11:16.000]  總是這樣
[00:11:16.000 --> 00:11:23.000]  此乃不認識神之人的地步
[00:11:23.000 --> 00:11:24.000]  他說約伯
[00:11:24.000 --> 00:11:25.000]  他的結論就是
[00:11:25.000 --> 00:11:26.000]  約伯
[00:11:26.000 --> 00:11:29.000]  你根本就是不認識神
[00:11:29.000 --> 00:11:30.000]  用今天來說
[00:11:30.000 --> 00:11:33.000]  他說你根本就不是基督徒
[00:11:33.000 --> 00:11:34.000]  多大件事
[00:11:34.000 --> 00:11:35.000]  他只是說
[00:11:35.000 --> 00:11:37.000]  約伯你不是基督徒
[00:11:37.000 --> 00:11:39.000]  就是因為你死不悔改
[00:11:39.000 --> 00:11:41.000]  因為比亞特的神學觀
[00:11:41.000 --> 00:11:43.000]  就是因就是罪
[00:11:43.000 --> 00:11:44.000]  果就是苦難
[00:11:44.000 --> 00:11:45.000]  這是唯一的因
[00:11:45.000 --> 00:11:47.000]  沒有第二個因
[00:11:47.000 --> 00:11:48.000]  弟兄姊妹
[00:11:48.000 --> 00:11:50.000]  惡人必然有苦難
[00:11:50.000 --> 00:11:52.000]  苦難必然會死亡
[00:11:52.000 --> 00:11:56.000]  這個就是比亞特的神學觀
[00:11:56.000 --> 00:11:57.000]  到了一個地步
[00:11:57.000 --> 00:11:58.000]  他的結論就是
[00:11:58.000 --> 00:11:59.000]  約伯
[00:11:59.000 --> 00:12:03.000]  你不是一個認識神的人
[00:12:03.000 --> 00:12:04.000]  弟兄姊妹
[00:12:04.000 --> 00:12:07.000]  比亞特說完這番話
[00:12:07.000 --> 00:12:09.000]  約伯就開始回應
[00:12:09.000 --> 00:12:13.000]  我發覺約伯的情緒智商
[00:12:13.000 --> 00:12:15.000]  真的算很高
[00:12:15.000 --> 00:12:17.000]  不是說他經常埋怨
[00:12:17.000 --> 00:12:18.000]  還說他高
[00:12:18.000 --> 00:12:19.000]  弟兄姊妹
[00:12:19.000 --> 00:12:21.000]  我覺得他真的不簡單
[00:12:21.000 --> 00:12:22.000]  這個約伯
[00:12:22.000 --> 00:12:23.000]  你想想
[00:12:23.000 --> 00:12:25.000]  一夜之間沒有身邊的東西
[00:12:25.000 --> 00:12:26.000]  沒有家產
[00:12:26.000 --> 00:12:27.000]  沒有親人
[00:12:27.000 --> 00:12:28.000]  一夜之間沒有健康
[00:12:28.000 --> 00:12:29.000]  你受得了嗎
[00:12:29.000 --> 00:12:31.000]  我們都不容易受得了
[00:12:31.000 --> 00:12:34.000]  以致到當他面對他的人生當中
[00:12:34.000 --> 00:12:36.000]  很多的苦難裡
[00:12:36.000 --> 00:12:37.000]  更大的苦難
[00:12:37.000 --> 00:12:38.000]  就是三個朋友
[00:12:38.000 --> 00:12:40.000]  不斷用說話來重傷他
[00:12:40.000 --> 00:12:41.000]  不斷責備他
[00:12:41.000 --> 00:12:42.000]  不斷羞辱他
[00:12:42.000 --> 00:12:44.000]  不斷誹謗他
[00:12:44.000 --> 00:12:46.000]  以致到他的內心世界
[00:12:46.000 --> 00:12:47.000]  他的全人
[00:12:47.000 --> 00:12:48.000]  他的身心靈
[00:12:48.000 --> 00:12:50.000]  都帶來很大的傷害
[00:12:50.000 --> 00:12:53.000]  所以為什麼我們遲些會有一個職場的加油站
[00:12:53.000 --> 00:12:55.000]  有健康的講座
[00:12:55.000 --> 00:12:57.000]  因為今天你和我都可能被老闆逼到死
[00:12:57.000 --> 00:12:58.000]  被下屬逼到死
[00:12:58.000 --> 00:13:00.000]  被家人的太太逼到死
[00:13:00.000 --> 00:13:01.000]  被丈夫逼到死
[00:13:01.000 --> 00:13:04.000]  今天我們可能都被周圍的人說了很多話
[00:13:04.000 --> 00:13:06.000]  以致到我們的身心靈
[00:13:06.000 --> 00:13:08.000]  都帶來很多的傷害
[00:13:08.000 --> 00:13:09.000]  約伯
[00:13:09.000 --> 00:13:11.000]  在他的情緒智商那邊
[00:13:11.000 --> 00:13:13.000]  我看到他十九章的回應
[00:13:13.000 --> 00:13:15.000]  我的題目就是
[00:13:15.000 --> 00:13:17.000]  約伯真誠的回應
[00:13:17.000 --> 00:13:19.000]  他真的很真誠
[00:13:19.000 --> 00:13:21.000]  我覺得約伯的人是很坦白的
[00:13:21.000 --> 00:13:24.000]  我覺得約伯的人從來沒有忌諱
[00:13:24.000 --> 00:13:27.000]  將他真正的他來表白出來
[00:13:27.000 --> 00:13:28.000]  他一開始
[00:13:28.000 --> 00:13:30.000]  其實約伯的神學觀
[00:13:30.000 --> 00:13:32.000]  約伯的神學觀是很清晰的
[00:13:32.000 --> 00:13:33.000]  約伯的神學觀就是說
[00:13:33.000 --> 00:13:34.000]  在十九章
[00:13:34.000 --> 00:13:36.000]  講了他的神學觀
[00:13:36.000 --> 00:13:38.000]  包括他覺得究竟罪的
[00:13:38.000 --> 00:13:40.000]  這個因
[00:13:40.000 --> 00:13:41.000]  苦難的因
[00:13:41.000 --> 00:13:43.000]  是不是只有罪呢
[00:13:43.000 --> 00:13:45.000]  是不是唯一罪帶來苦難呢
[00:13:45.000 --> 00:13:46.000]  沒錯
[00:13:46.000 --> 00:13:47.000]  罪帶來苦難
[00:13:47.000 --> 00:13:48.000]  我經常都說
[00:13:48.000 --> 00:13:49.000]  這個罪帶來苦難
[00:13:49.000 --> 00:13:52.000]  是很多教會那邊的基督徒的觀念
[00:13:52.000 --> 00:13:54.000]  包括我們的華人教會
[00:13:54.000 --> 00:13:56.000]  很多時候都會這樣說
[00:13:56.000 --> 00:13:57.000]  以致到我以前講過
[00:13:57.000 --> 00:13:59.000]  有一個弟兄跌斷腳
[00:13:59.000 --> 00:14:00.000]  就因為他沒有一次崇拜
[00:14:00.000 --> 00:14:02.000]  沒有一次崇拜就跌斷腳
[00:14:02.000 --> 00:14:05.000]  是不是真的沒有一次崇拜就會跌斷腳呢
[00:14:05.000 --> 00:14:07.000]  是不是跌斷腳就因為他沒有一次崇拜呢
[00:14:07.000 --> 00:14:08.000]  我不知道
[00:14:08.000 --> 00:14:10.000]  但另一方面我們的觀點就是
[00:14:10.000 --> 00:14:12.000]  不一次崇拜就跌斷腳
[00:14:12.000 --> 00:14:13.000]  就是犯罪
[00:14:13.000 --> 00:14:15.000]  所以你有苦難
[00:14:15.000 --> 00:14:16.000]  有時候我聽到弟兄姐妹說
[00:14:16.000 --> 00:14:18.000]  今天不能唱歌
[00:14:18.000 --> 00:14:20.000]  加上他們說我驕傲
[00:14:20.000 --> 00:14:21.000]  所以叫我失聲
[00:14:21.000 --> 00:14:23.000]  是不是驕傲帶來沒聲呢
[00:14:23.000 --> 00:14:24.000]  我不知道
[00:14:24.000 --> 00:14:25.000]  可能是可能不是
[00:14:25.000 --> 00:14:27.000]  但我們很多時候都是帶著一個罪
[00:14:27.000 --> 00:14:29.000]  帶來苦難
[00:14:29.000 --> 00:14:30.000]  今天我有病
[00:14:30.000 --> 00:14:31.000]  就一定有罪
[00:14:31.000 --> 00:14:32.000]  於是回家安靜自己
[00:14:32.000 --> 00:14:33.000]  注意一下有什麼罪
[00:14:33.000 --> 00:14:34.000]  有什麼罪快點認罪悔改
[00:14:34.000 --> 00:14:35.000]  當然有罪
[00:14:35.000 --> 00:14:36.000]  今天怎麼會沒有罪呢
[00:14:36.000 --> 00:14:38.000]  誰敢說自己沒有罪
[00:14:38.000 --> 00:14:39.000]  當然有罪
[00:14:39.000 --> 00:14:41.000]  但是不是真的這麼簡單呢
[00:14:41.000 --> 00:14:43.000]  約伯就說
[00:14:43.000 --> 00:14:45.000]  其實是不是真的這麼簡單呢
[00:14:45.000 --> 00:14:46.000]  但另一方面
[00:14:46.000 --> 00:14:47.000]  其實可不可能
[00:14:47.000 --> 00:14:50.000]  這個因是一個奧秘呢
[00:14:50.000 --> 00:14:52.000]  窮他一生
[00:14:52.000 --> 00:14:54.000]  我想窮約伯一生
[00:14:54.000 --> 00:14:55.000]  都未必知道
