
[00:00:00.000 --> 00:00:04.240]  在開始聆聽主導以前,我一起同心低頭禱告
[00:07:31.880 --> 00:07:33.880]  在我們的裏面
[00:07:33.880 --> 00:07:39.880]  正合你研究神學的喜好
[00:07:39.880 --> 00:07:41.880]  我就開始發現到
[00:07:41.880 --> 00:07:44.880]  其實教會甚至神學院
[00:07:44.880 --> 00:07:48.880]  其實吸引信徒不是基於上帝的說話
[00:07:48.880 --> 00:07:52.880]  而是基於人的權威
[00:07:52.880 --> 00:07:55.880]  很多時候教會
[00:07:55.880 --> 00:07:57.880]  為什麼那些人會去呢
[00:07:57.880 --> 00:07:59.880]  因為他召集了很多權威
[00:07:59.880 --> 00:08:00.880]  名人
[00:08:00.880 --> 00:08:01.880]  才俊
[00:08:01.880 --> 00:08:02.880]  在他裏面
[00:08:02.880 --> 00:08:05.880]  無論照顧你賺錢的需要
[00:08:05.880 --> 00:08:06.880]  賺工的需要
[00:08:06.880 --> 00:08:09.880]  還是你屬靈上面那種
[00:08:09.880 --> 00:08:11.880]  你覺得滿足
[00:08:11.880 --> 00:08:13.880]  或者有一種虛榮的感覺
[00:08:13.880 --> 00:08:17.880]  都可以滿足到你
[00:08:17.880 --> 00:08:19.880]  試問如果一個教會裏面
[00:08:19.880 --> 00:08:23.880]  真的有一個神學很好的牧者在裏面
[00:08:23.880 --> 00:08:26.880]  是不是一定代表你的靈性一定很好
[00:08:26.880 --> 00:08:30.880]  我的經驗就告訴你不是
[00:08:30.880 --> 00:08:36.880]  因為如果那個教會有一個神學權威
[00:08:36.880 --> 00:08:38.880]  就等同於你有好的靈性的話
[00:08:38.880 --> 00:08:41.880]  那個狀況就等同於你買了
[00:08:41.880 --> 00:08:44.880]  全世界最好的人的屬靈書籍
[00:08:44.880 --> 00:08:46.880]  擺在你的書架上面
[00:08:46.880 --> 00:08:49.880]  是不是等同於你的靈性就最好呢
[00:08:49.880 --> 00:08:52.880]  最近我女兒正在幫我收拾書
[00:08:52.880 --> 00:08:55.880]  她說爸爸這本書你還要嗎
[00:08:55.880 --> 00:08:58.880]  我說這個屬靈偉人是要看的
[00:08:58.880 --> 00:09:00.880]  她說這本要不要
[00:09:00.880 --> 00:09:01.880]  我說這本可以扔了
[00:09:01.880 --> 00:09:02.880]  這個邪教
[00:09:02.880 --> 00:09:05.880]  我其實邪教的書都不少的
[00:09:05.880 --> 00:09:07.880]  在基督教會裏面
[00:09:07.880 --> 00:09:10.880]  正邪我都知道
[00:09:10.880 --> 00:09:12.880]  那是不是真的買了那些書
[00:09:12.880 --> 00:09:14.880]  等同於你的靈性就很好呢
[00:09:14.880 --> 00:09:17.880]  其中有一本我記得我女兒帶過來給我
[00:09:17.880 --> 00:09:19.880]  她說爸爸這是一個牧師
[00:09:19.880 --> 00:09:21.880]  不過他寫佛教
[00:09:21.880 --> 00:09:23.880]  這些你都有看嗎
[00:09:23.880 --> 00:09:24.880]  我說有
[00:09:24.880 --> 00:09:25.880]  什麼都看一下
[00:09:25.880 --> 00:09:26.880]  就是不看
[00:09:26.880 --> 00:09:28.880]  那是不是我就是等同於
[00:09:28.880 --> 00:09:30.880]  一個基督教研究佛教
[00:09:30.880 --> 00:09:31.880]  很專業的人呢
[00:09:31.880 --> 00:09:32.880]  不是
[00:09:32.880 --> 00:09:33.880]  我試問
[00:09:33.880 --> 00:09:34.880]  說真的我看完都不記得
[00:09:34.880 --> 00:09:35.880]  它裏面說什麼
[00:09:35.880 --> 00:09:38.880]  領主們
[00:09:38.880 --> 00:09:41.880]  今天神的教會建立
[00:09:41.880 --> 00:09:45.880]  是基於神的主權或者神的說話
[00:09:45.880 --> 00:09:48.880]  還是基於人的權威呢
[00:09:48.880 --> 00:09:50.880]  這個正正是今天
[00:09:50.880 --> 00:09:52.880]  我們想在這段聖經
[00:09:52.880 --> 00:09:54.880]  《馬太福音》第21章
[00:09:54.880 --> 00:09:57.880]  第23至27節裏面一起去看的題目
[00:09:57.880 --> 00:10:00.880]  如果我們同樣陷入了一個
[00:10:00.880 --> 00:10:04.880]  只是相信權威而去建立的教會
[00:10:04.880 --> 00:10:06.880]  甚至你的靈性是基於權威
[00:10:06.880 --> 00:10:09.880]  而去建造起來的時候
[00:10:09.880 --> 00:10:11.880]  今天這段聖經可以說是
[00:10:11.880 --> 00:10:14.880]  對於你一個很重要的提醒
[00:10:14.880 --> 00:10:15.880]  因為透過這段聖經
[00:10:15.880 --> 00:10:18.880]  可能解決了你這麼多年來
[00:10:18.880 --> 00:10:19.880]  在靈性上面
[00:10:19.880 --> 00:10:22.880]  迷迷糊糊的生活的狀態
[00:10:22.880 --> 00:10:26.880]  並且讓你重新回到
[00:10:26.880 --> 00:10:30.880]  在上帝的權威之下而去成長
[00:10:30.880 --> 00:10:32.880]  所以今天我給了這個講道的題目
[00:10:32.880 --> 00:10:33.880]  叫做基督徒
[00:10:33.880 --> 00:10:37.880]  你們信耶穌還是信權威呢
[00:10:37.880 --> 00:10:39.880]  就一起去看看這段經文
[00:10:39.880 --> 00:10:40.880]  說了些什麼
[00:10:40.880 --> 00:10:42.880]  這段經文剛才彭蓮姊妹
[00:10:42.880 --> 00:10:44.880]  幫我們讀了一次
[00:10:44.880 --> 00:10:47.880]  老花又來了
[00:10:47.880 --> 00:10:49.880]  還是要先脫下眼鏡看
[00:10:49.880 --> 00:10:53.880]  說到耶穌進入了聖殿裏面
[00:10:53.880 --> 00:10:54.880]  要教訓人
[00:10:54.880 --> 00:10:55.880]  發生了什麼事
[00:10:55.880 --> 00:10:56.880]  為什麼無緣無故
[00:10:56.880 --> 00:10:58.880]  耶穌會進入了聖殿呢
[00:10:58.880 --> 00:11:00.880]  我們再偷看前文
[00:11:00.880 --> 00:11:01.880]  看了些什麼
[00:11:01.880 --> 00:11:03.880]  原來前文說過耶穌
[00:11:03.880 --> 00:11:06.880]  所謂榮耀進入耶路撒冷的裏面
[00:11:06.880 --> 00:11:08.880]  然後耶穌又進行了
[00:11:08.880 --> 00:11:10.880]  結成聖殿的事情
[00:11:10.880 --> 00:11:12.880]  並且在耶穌第二天
[00:11:12.880 --> 00:11:13.880]  出了耶路撒冷
[00:11:13.880 --> 00:11:15.880]  再返回進入去的時候
[00:11:15.880 --> 00:11:18.880]  路途上面耶穌肚子餓了
[00:11:18.880 --> 00:11:21.880]  就看到一棵無花果樹
[00:11:21.880 --> 00:11:23.880]  想想在上面有些果實
[00:11:23.880 --> 00:11:27.880]  誰知這棵樹竟然一個果都沒有
[00:11:27.880 --> 00:11:31.880]  應該有果的樹卻沒有果
[00:11:31.880 --> 00:11:34.880]  其實狀態就好像一個屬靈的人
[00:11:34.880 --> 00:11:37.880]  叫自己屬靈的人
[00:11:37.880 --> 00:11:39.880]  或者基督徒用今天說的
[00:11:39.880 --> 00:11:43.880]  但它是沒有聖經的
[00:11:43.880 --> 00:11:46.880]  所以當我們看回這段聖經的時候
[00:11:46.880 --> 00:11:47.880]  我們會發現到
[00:11:47.880 --> 00:11:49.880]  原來我們的主耶穌基督
[00:11:49.880 --> 00:11:52.880]  在這個所謂受難和復活
[00:11:52.880 --> 00:11:54.880]  這個救恩的過程
[00:11:54.880 --> 00:11:56.880]  成就過程裏面
[00:11:56.880 --> 00:11:59.880]  其實是提醒了我們很多的地方
[00:11:59.880 --> 00:12:02.880]  原來我們的靈性是不行的
[00:12:02.880 --> 00:12:05.880]  因此我們不行也好
[00:12:05.880 --> 00:12:08.880]  耶穌仍然肯救我們
[00:12:08.880 --> 00:12:12.880]  耶穌仍然肯犧牲祂自己
[00:12:12.880 --> 00:12:17.880]  為人的屬靈的需要去履行
[00:12:17.880 --> 00:12:20.880]  這就是我們剛剛看完
[00:12:20.880 --> 00:12:24.880]  所謂無花果樹的遭遇
[00:12:24.880 --> 00:12:25.880]  而耶穌說到
[00:12:25.880 --> 00:12:28.880]  為什麼要將無花果樹
[00:12:28.880 --> 00:12:32.880]  咒了之後的死呢
[00:12:32.880 --> 00:12:39.880]  原來是基於若拿的神蹟的基礎
[00:12:39.880 --> 00:12:44.880]  人的生命是需要先死而後生的
[00:12:44.880 --> 00:12:48.880]  因為你的死是向罪去死
[00:12:48.880 --> 00:12:52.880]  而你的生是向永恆去而生
[00:12:52.880 --> 00:12:54.880]  所以若拿的神蹟
[00:12:54.880 --> 00:12:55.880]  就好像耶穌在這裏說
[00:12:55.880 --> 00:12:58.880]  我甚至將那座山
[00:12:58.880 --> 00:12:59.880]  那座山是哪座山
[00:12:59.880 --> 00:13:00.880]  耶路撒冷
[00:13:00.880 --> 00:13:02.880]  耶路撒冷在山頂的上面
[00:13:02.880 --> 00:13:06.880]  耶穌當時在八大利去望過去
[00:13:06.880 --> 00:13:08.880]  就只見到這座山
[00:13:08.880 --> 00:13:09.880]  向著門徒說
[00:13:09.880 --> 00:13:13.880]  就算這座山扔了它到海裏面
[00:13:13.880 --> 00:13:18.880]  其實動機仍然是想請的
[00:13:18.880 --> 00:13:21.880]  好像昔日的利利尼城一樣
[00:13:21.880 --> 00:13:24.880]  好像昔日的若拿一樣
[00:13:24.880 --> 00:13:26.880]  他怎樣不聽上帝的話都好
[00:13:26.880 --> 00:13:29.880]  他怎樣錯信都好
[00:13:29.880 --> 00:13:32.880]  耶穌仍然告訴我們
[00:13:32.880 --> 00:13:33.880]  好像若拿的神蹟
[00:13:33.880 --> 00:13:36.880]  若拿雖然不聽上帝的話
[00:13:36.880 --> 00:13:39.880]  上帝扔了它到海裏面
[00:13:39.880 --> 00:13:42.880]  但是給它機會改變過來
[00:13:42.880 --> 00:13:45.880]  能不能改變呢
[00:13:45.880 --> 00:13:49.880]  若拿書的特色就是不給你結局
[00:13:49.880 --> 00:13:54.880]  因為結局每個人不同
[00:13:54.880 --> 00:13:56.880]  機會就給了
[00:13:56.880 --> 00:13:59.880]  結局怎樣
[00:13:59.880 --> 00:14:01.880]  耶穌來到這段聖經
[00:14:01.880 --> 00:14:03.880]  在這個背景之下
[00:14:03.880 --> 00:14:06.880]  就來到去耶路撒冷
[00:14:06.880 --> 00:14:08.880]  就跟耶路撒冷裏面的人
[00:14:08.880 --> 00:14:10.880]  有上帝的說話
[00:14:10.880 --> 00:14:12.880]  跟他們接觸
[00:14:12.880 --> 00:14:13.880]  而在這個接觸過程
[00:14:13.880 --> 00:14:15.880]  就是今天我們所看的這段經文
[00:14:15.880 --> 00:14:17.880]  首先我們會分開兩個大部份
[00:14:17.880 --> 00:14:18.880]  來看這段經文
[00:14:18.880 --> 00:14:20.880]  第一部份我們會從
[00:14:20.880 --> 00:14:22.880]  第二十三節開始看
[00:14:22.880 --> 00:14:24.880]  第二十三節
[00:14:24.880 --> 00:14:25.880]  我等一下會帶上鏡鏡
[00:14:25.880 --> 00:14:26.880]  我們一起打開
[00:14:26.880 --> 00:14:27.880]  第二十三節
[00:14:27.880 --> 00:14:29.880]  我們先讀一次好不好
[00:14:29.880 --> 00:14:30.880]  我們找到之後
[00:14:30.880 --> 00:14:32.880]  我們一起讀
[00:14:32.880 --> 00:14:34.880]  耶穌進了殿
[00:14:34.880 --> 00:14:36.880]  正教訓人的時候
[00:14:36.880 --> 00:14:40.880]  祭司長和民家的長老來聞他說
[00:14:40.880 --> 00:14:44.880]  你像著什麼權兵做這些事
[00:14:44.880 --> 00:14:48.880]  給你者權費的是誰呢
[00:14:48.880 --> 00:14:49.880]  我們繼續讀
[00:14:49.880 --> 00:14:50.880]  這一節夠了
[00:14:50.880 --> 00:14:53.880]  第二十三節
[00:14:53.880 --> 00:14:55.880]  在這段經文裏面
[00:14:55.880 --> 00:14:58.880]  很強調的一個字眼就是
[00:14:58.880 --> 00:15:02.880]  權兵
[00:15:02.880 --> 00:15:05.880]  權兵是什麼呢
[00:15:05.880 --> 00:15:06.880]  Authority
[00:15:06.880 --> 00:15:10.880]  英文很簡單地這樣說
[00:15:10.880 --> 00:15:11.880]  其實
[00:15:11.880 --> 00:15:16.880]  為什麼會有Authority這東西出現呢
[00:15:16.880 --> 00:15:17.880]  Authority
[00:15:17.880 --> 00:15:20.880]  可以是基於一個人的能力
[00:15:20.880 --> 00:15:24.880]  譬如你是打得的
[00:15:24.880 --> 00:15:26.880]  打得的都可以有
[00:15:26.880 --> 00:15:29.880]  你用打得而得回來的
[00:15:29.880 --> 00:15:31.880]  那個權兵
[00:15:31.880 --> 00:15:35.880]  所以如果你很能幹的
[00:15:35.880 --> 00:15:38.880]  別人不敢教你的
[00:15:38.880 --> 00:15:40.880]  那種的過程
[00:15:40.880 --> 00:15:42.880]  你就建立了一種威信
[00:15:42.880 --> 00:15:45.880]  這種威信也是權兵的一種
[00:15:45.880 --> 00:15:47.880]  所以為什麼有些國家
[00:15:47.880 --> 00:15:49.880]  他們經常說要增加軍費
[00:15:49.880 --> 00:15:51.880]  增加軍費增加軍費
[00:15:51.880 --> 00:15:53.880]  因為要壯大自己
[00:15:53.880 --> 00:15:55.880]  壯大自己就希望利用這樣
[00:15:55.880 --> 00:15:57.880]  去威懾到其他的人
[00:15:57.880 --> 00:15:59.880]  威懾到其他國家
[00:15:59.880 --> 00:16:01.880]  講得細規模一點的
[00:16:01.880 --> 00:16:02.880]  譬如
[00:16:02.880 --> 00:16:03.880]  在學校裏面
[00:16:03.880 --> 00:16:05.880]  或者在工作場所裏面
[00:16:05.880 --> 00:16:07.880]  有些人為什麼喜歡bullying人家
[00:16:07.880 --> 00:16:10.880]  就是去bullying中文叫什麼
[00:16:10.880 --> 00:16:11.880]  欺凌
[00:16:11.880 --> 00:16:13.880]  欺凌人家
[00:16:13.880 --> 00:16:14.880]  為什麼他要這樣
[00:16:14.880 --> 00:16:16.880]  因為他利用欺凌
[00:16:16.880 --> 00:16:18.880]  來為自己建立一個權兵
[00:16:18.880 --> 00:16:20.880]  沒有人敢動我
[00:16:20.880 --> 00:16:21.880]  甚至用欺凌
[00:16:21.880 --> 00:16:22.880]  而這種的手段
[00:16:22.880 --> 00:16:24.880]  來去籠絡一班的人
[00:16:24.880 --> 00:16:26.880]  成為他的爪牙
[00:16:26.880 --> 00:16:28.880]  成為他的部下
[00:16:28.880 --> 00:16:31.880]  然後建立了一種群眾的壓力
[00:16:31.880 --> 00:16:32.880]  沒有人敢動你
[00:16:32.880 --> 00:16:34.880]  因為如果有人搞你的話
[00:16:34.880 --> 00:16:36.880]  他隨便找個人去打你一頓
[00:16:36.880 --> 00:16:37.880]  不是太好的
[00:16:37.880 --> 00:16:38.880]  自個兒
[00:16:38.880 --> 00:16:40.880]  所以權兵這件事
[00:16:40.880 --> 00:16:41.880]  有很多的手段可以做
[00:16:41.880 --> 00:16:43.880]  可以透過人的能力
[00:16:43.880 --> 00:16:46.880]  或者可以假借
[00:16:46.880 --> 00:16:47.880]  有沒有聽過一個故事
[00:16:47.880 --> 00:16:50.880]  叫做胡假虎威
[00:16:50.880 --> 00:16:52.880]  狐狸就沒什麼力
[00:16:52.880 --> 00:16:55.880]  不過天生就狡猾
[00:16:55.880 --> 00:16:56.880]  於是乎怎樣
[00:16:56.880 --> 00:16:57.880]  很多動物都看不起他
[00:16:57.880 --> 00:16:59.880]  他的狡猾又怎樣
[00:16:59.880 --> 00:17:00.880]  於是乎他就走去
[00:17:00.880 --> 00:17:01.880]  狐狸就有一次
[00:17:01.880 --> 00:17:02.880]  跟老虎聊天的時候
[00:17:02.880 --> 00:17:03.880]  都不是正式聊天
[00:17:03.880 --> 00:17:05.880]  老虎其實想吻他
[00:17:05.880 --> 00:17:06.880]  不過他說了一會之後
[00:17:06.880 --> 00:17:08.880]  就騙了老虎
[00:17:08.880 --> 00:17:09.880]  你以為每個人都怕你嗎
[00:17:09.880 --> 00:17:10.880]  老虎
[00:17:10.880 --> 00:17:12.880]  老虎就象徵著用力量
[00:17:12.880 --> 00:17:14.880]  他說你跟我走
[00:17:14.880 --> 00:17:16.880]  看看那些人怕不怕你
[00:17:16.880 --> 00:17:17.880]  還是怕我
[00:17:17.880 --> 00:17:20.880]  然後老虎就跟著狐狸走
[00:17:20.880 --> 00:17:21.880]  狐狸走的時候
[00:17:21.880 --> 00:17:24.880]  動物一看到他就走開
[00:17:24.880 --> 00:17:25.880]  老虎說對呀
[00:17:25.880 --> 00:17:27.880]  每個人看到狐狸都走開
[00:17:27.880 --> 00:17:30.880]  其實大家沒有留意到的
[00:17:30.880 --> 00:17:31.880]  原來每個人都看到
[00:17:31.880 --> 00:17:33.880]  狐狸後面的老虎
[00:17:35.880 --> 00:17:38.880]  這種叫假借
[00:17:38.880 --> 00:17:40.880]  用欺騙的手段
[00:17:40.880 --> 00:17:44.880]  去得到權柄
[00:17:44.880 --> 00:17:45.880]  簡單來說
[00:17:45.880 --> 00:17:47.880]  自己是無能無力的
[00:17:47.880 --> 00:17:49.880]  不過借人
[00:17:49.880 --> 00:17:52.880]  去得到一些
[00:17:52.880 --> 00:17:55.880]  以為好像一些力量
[00:17:55.880 --> 00:17:56.880]  這種情況
[00:17:56.880 --> 00:18:00.880]  其實教會很常見
[00:18:00.880 --> 00:18:01.880]  很多時候
[00:18:01.880 --> 00:18:06.880]  我們看到很多信徒
[00:18:06.880 --> 00:18:07.880]  為什麼要去參加教會
[00:18:07.880 --> 00:18:08.880]  為什麼要讀那間神學院
[00:18:08.880 --> 00:18:09.880]  就是因為那間神學院
[00:18:09.880 --> 00:18:11.880]  有一個很出名的講員
[00:18:11.880 --> 00:18:13.880]  或者教授
[00:18:13.880 --> 00:18:14.880]  或者那間教會
[00:18:14.880 --> 00:18:17.880]  有一個很出名的牧者
[00:18:17.880 --> 00:18:18.880]  因為沒有人來
[00:18:18.880 --> 00:18:19.880]  如果他們不出名
[00:18:19.880 --> 00:18:20.880]  所以為什麼
[00:18:20.880 --> 00:18:22.880]  很多的傳道人
[00:18:22.880 --> 00:18:24.880]  第一天開始做傳道人
[00:18:24.880 --> 00:18:26.880]  就是希望將自己建立得
[00:18:26.880 --> 00:18:27.880]  又這麼出名
[00:18:27.880 --> 00:18:28.880]  又這麼出名
[00:18:28.880 --> 00:18:29.880]  那有什麼方法
[00:18:29.880 --> 00:18:30.880]  可以做得到呢
[00:18:30.880 --> 00:18:32.880]  於是乎他們就利用一種
[00:18:32.880 --> 00:18:35.880]  剛才我所說的假借
[00:18:35.880 --> 00:18:37.880]  胡假虎威的做法
[00:18:37.880 --> 00:18:39.880]  盡量去
[00:18:39.880 --> 00:18:41.880]  我講得俗一點
[00:18:41.880 --> 00:18:42.880]  去黏住
[00:18:42.880 --> 00:18:44.880]  其實去巴結
[00:18:44.880 --> 00:18:47.880]  中文文雅叫巴結
[00:18:47.880 --> 00:18:49.880]  廣東話叫黏住
[00:18:49.880 --> 00:18:50.880]  困住
[00:18:50.880 --> 00:18:53.880]  希望討到一些
[00:18:53.880 --> 00:18:58.880]  某個名人牧者的益處
[00:18:58.880 --> 00:19:02.880]  來成為自己的本錢
[00:19:02.880 --> 00:19:05.880]  成為自己有權兵
[00:19:05.880 --> 00:19:09.880]  的一種來源的方法
[00:19:09.880 --> 00:19:11.880]  很多這些故事
[00:19:11.880 --> 00:19:12.880]  我不在這裡詳細講了
[00:19:12.880 --> 00:19:15.880]  因為有些真是
[00:19:15.880 --> 00:19:17.880]  又可恥又可笑的
[00:19:17.880 --> 00:19:19.880]  其中有一個
[00:19:19.880 --> 00:19:21.880]  簡單一點的
[00:19:21.880 --> 00:19:23.880]  我曾經聽過一個
[00:19:23.880 --> 00:19:24.880]  初出來我的同學
[00:19:24.880 --> 00:19:26.880]  在神學院畢業
[00:19:26.880 --> 00:19:29.880]  他說為了要去侍奉主
[00:19:29.880 --> 00:19:32.880]  於是幫他找了一個著名的牧者
[00:19:32.880 --> 00:19:34.880]  這個著名的牧者
