
[00:00:00.000 --> 00:00:03.600]  大英姊妹平安 十二月已經進入了
[00:10:19.200 --> 00:10:20.900]  樹葉一長出來
[00:10:20.900 --> 00:10:24.600]  你們看見自然就知道夏天近了
[00:10:24.600 --> 00:10:27.600]  同樣當你們看見這些事的發生
[00:10:27.600 --> 00:10:30.000]  就知道上帝的隔近
[00:10:30.000 --> 00:10:31.600]  我實在是告訴你們
[00:10:31.600 --> 00:10:33.900]  這個世代還未過去
[00:10:33.900 --> 00:10:35.700]  一切都要發生
[00:10:35.700 --> 00:10:37.300]  天地要廢去
[00:10:37.300 --> 00:10:40.600]  我的話卻絕不廢去
[00:10:40.600 --> 00:10:44.500]  經文提到耶穌使用無花果樹的比喻
[00:10:44.500 --> 00:10:48.400]  說明末世的徵兆和神角的臨近
[00:10:48.400 --> 00:10:50.200]  29到31節
[00:10:50.200 --> 00:10:53.600]  他說你們看見無花果樹和各樣的樹
[00:10:53.600 --> 00:10:55.300]  樹葉一長出來
[00:10:55.300 --> 00:10:58.600]  你們看見自然就知道夏天近了
[00:10:58.600 --> 00:11:01.200]  同樣當你們看見這些事的發生
[00:11:01.200 --> 00:11:03.600]  就知道上帝的隔近
[00:11:03.600 --> 00:11:07.400]  這裡的無花果樹是象徵著以色列
[00:11:07.400 --> 00:11:11.600]  而各樣的樹就是指向全地的曼閣
[00:11:11.600 --> 00:11:13.200]  耶穌提醒門徒
[00:11:13.200 --> 00:11:16.400]  外在的跡象好像樹葉的生長
[00:11:16.400 --> 00:11:18.600]  反映出一個內在的真實
[00:11:18.600 --> 00:11:22.100]  就是上帝的隔正在臨近
[00:11:22.100 --> 00:11:26.000]  大家都知道1948年是一個重要的日子
[00:11:26.000 --> 00:11:28.400]  就是以色列復國的時間
[00:11:28.400 --> 00:11:32.000]  這個復國沒有一個人當時會看好
[00:11:32.000 --> 00:11:33.800]  即使這個復國的來臨
[00:11:33.800 --> 00:11:37.600]  仍然面對四周圍國家的攻擊
[00:11:37.600 --> 00:11:39.900]  所以在六日的戰爭當中
[00:11:39.900 --> 00:11:44.400]  神讓以色列奇跡地打敗周圍的國家
[00:11:44.400 --> 00:11:49.900]  以致它能夠獨立於在巴勒斯坦地裡的獨立位置
[00:11:49.900 --> 00:11:52.400]  其實有時候講以色列的時候
[00:11:52.400 --> 00:11:54.600]  特別看現在的政治局勢
[00:11:54.600 --> 00:11:56.500]  我們會覺得它很強勢
[00:11:56.500 --> 00:11:57.900]  我不知道你覺不覺得
[00:11:57.900 --> 00:12:00.700]  覺得它好像很厲害
[00:12:00.700 --> 00:12:02.800]  打敗周圍的各個國家
[00:12:02.800 --> 00:12:04.300]  但是我們要想想
[00:12:04.300 --> 00:12:06.200]  當以色列立國的時候
[00:12:06.200 --> 00:12:08.700]  它是經歷過很多的苦難
[00:12:08.700 --> 00:12:09.900]  很多的困難
[00:12:09.900 --> 00:12:13.400]  它才屹立在世界的舞台當中
[00:12:13.400 --> 00:12:15.900]  今天我們不是去講政治
[00:12:15.900 --> 00:12:19.100]  而是我們去講神的救贖計劃
[00:12:19.100 --> 00:12:20.800]  因為神的救贖計劃
[00:12:20.800 --> 00:12:22.900]  就是要讓以色列這個國家
[00:12:22.900 --> 00:12:25.600]  它的人民完全信靠主
[00:12:25.600 --> 00:12:27.000]  在這幾十年來
[00:12:27.000 --> 00:12:30.900]  猶太人的福音工作是不斷進行當中
[00:12:30.900 --> 00:12:34.600]  我們看到這個猶孫一步一步有進展
[00:12:34.600 --> 00:12:38.900]  雖然現在的進展仍然可以說比較緩慢
[00:12:38.900 --> 00:12:40.700]  但是根據羅馬書的教導
[00:12:40.700 --> 00:12:44.300]  我們相信所有的以色列人
[00:12:44.300 --> 00:12:46.300]  他們全家能夠得救
[00:12:46.300 --> 00:12:49.000]  就是說很大部分的以色列人
[00:12:49.000 --> 00:12:50.700]  他們都能夠聽聞福音
[00:12:50.700 --> 00:12:52.700]  以及他們能夠回應福音
[00:12:52.700 --> 00:12:55.500]  這個就是末世來臨的徵兆
[00:12:55.500 --> 00:12:59.200]  我們看到猶太人的宣教越發發展的時候
[00:12:59.200 --> 00:13:04.100]  我們知道主回來的日子就越來越近了
[00:13:04.100 --> 00:13:05.100]  三十三節說
[00:13:05.100 --> 00:13:06.500]  天地要廢去
[00:13:06.500 --> 00:13:08.800]  我的話卻絕不廢去
[00:13:08.800 --> 00:13:11.800]  神的話語是安定在天的
[00:13:11.800 --> 00:13:14.600]  在一個變幻無常的世界裏面
[00:13:14.600 --> 00:13:17.300]  神的話語是永恆不變的
[00:13:17.300 --> 00:13:19.700]  這個就成為我們的根基
[00:13:19.700 --> 00:13:24.000]  讓我們能夠在混亂中保持盼望
[00:13:24.000 --> 00:13:26.400]  曾經有一個宣教士
[00:13:26.400 --> 00:13:29.500]  他是從英國差去西藏的人
[00:13:29.500 --> 00:13:31.300]  他叫布爾
[00:13:31.300 --> 00:13:33.500]  當他在西藏宣教期間
[00:13:33.500 --> 00:13:36.100]  因為政治的局勢而被捕
[00:13:36.100 --> 00:13:39.100]  他經歷了三年的囚禁
[00:13:39.100 --> 00:13:40.800]  在他的生命裏面
[00:13:40.800 --> 00:13:44.500]  我們看到神的話語怎樣改變他的生命
[00:13:44.500 --> 00:13:46.900]  以及扭轉他的生命
[00:13:46.900 --> 00:13:50.800]  話說布爾平日是熟讀和默想聖經的
[00:13:50.800 --> 00:13:52.300]  在他被捕之前
[00:13:52.300 --> 00:13:55.600]  他是一位對聖經極其熟悉的人
[00:13:55.600 --> 00:14:00.100]  他花大量的時間去閱讀背誦和默想經文
[00:14:00.100 --> 00:14:04.300]  他讓聖經的話語深深落印在他的心裏面
[00:14:04.300 --> 00:14:06.400]  當聖經和所有的書籍
[00:14:06.400 --> 00:14:09.300]  都在他囚禁的時候被沒收的時候
[00:14:09.300 --> 00:14:11.700]  他竟然能夠靠平日的記憶
[00:14:11.700 --> 00:14:14.800]  重新去回想這些經文
[00:14:14.800 --> 00:14:16.300]  在他囚禁的期間
[00:14:16.300 --> 00:14:18.100]  雖然身處困境
[00:14:18.100 --> 00:14:20.200]  但是他每天都能夠默念
[00:14:20.200 --> 00:14:24.500]  以及反覆背誦自己所記得的聖經章節
[00:14:24.500 --> 00:14:28.100]  將神的話語當作靈命的糧食
[00:14:28.100 --> 00:14:30.500]  造成他精神的支柱
[00:14:30.500 --> 00:14:31.300]  你知不知道
[00:14:31.300 --> 00:14:33.800]  這個不單止是一個被捕的時間
[00:14:33.800 --> 00:14:36.100]  更加是一個洗腦的時間
[00:14:36.100 --> 00:14:38.500]  那些人經常的陪問他
[00:14:38.500 --> 00:14:41.400]  希望能夠用一個疲勞轟炸的方式
[00:14:41.400 --> 00:14:44.000]  讓他精神錯亂
[00:14:44.000 --> 00:14:48.300]  最終都是讓他能夠否定他自己的信仰
[00:14:48.300 --> 00:14:52.100]  但是靠著神的話語在他的生命裏面
[00:14:52.100 --> 00:14:56.300]  他能夠對抗這些思想的改造
[00:14:56.300 --> 00:15:00.000]  他用神的話語堅定堅持真理
[00:15:00.000 --> 00:15:02.400]  沒有妥協到他的信仰
[00:15:02.400 --> 00:15:07.100]  他的沉著就是源自於對神話語的信靠
[00:15:07.100 --> 00:15:08.900]  而神話語的力量
[00:15:08.900 --> 00:15:13.300]  就讓他在困難的處境當中持守信心
[00:15:13.300 --> 00:15:14.600]  當他被釋放之後
[00:15:14.600 --> 00:15:15.900]  布爾回憶說
[00:15:15.900 --> 00:15:18.700]  在囚禁期間記著的聖經
[00:15:18.700 --> 00:15:22.700]  讓他經歷了神的真實和同在
[00:15:22.700 --> 00:15:26.400]  他特別提到詩篇119篇的說話
[00:15:26.400 --> 00:15:28.000]  我想你也很熟悉的
[00:15:28.000 --> 00:15:30.900]  「我將你的話藏在心裏」
[00:15:30.900 --> 00:15:32.000]  怎樣啊?
[00:15:32.000 --> 00:15:34.000]  「免得我得罪你」
[00:15:34.000 --> 00:15:39.200]  這段經文就成為他整個困難時期的座右銘
[00:15:39.200 --> 00:15:41.600]  今天我們在一個自由的環境裏面
[00:15:41.600 --> 00:15:44.600]  我們應該珍惜手中的聖經
[00:15:44.600 --> 00:15:46.600]  透過默想和記眾
[00:15:46.600 --> 00:15:50.200]  我們讓神的話語深植在我們的內心
[00:15:50.200 --> 00:15:54.300]  成為在困境中堅守信心的基石
[00:15:54.300 --> 00:15:56.200]  布爾的生命告訴我們
[00:15:56.200 --> 00:15:59.900]  神的話語不單單是一部文字的紀錄
[00:15:59.900 --> 00:16:06.500]  更是隨時隨地活潑有功效的力量
[00:16:06.500 --> 00:16:10.300]  在詩篇25篇4至5節這樣說
[00:16:10.300 --> 00:16:12.700]  「求你將你的道指示我」
[00:16:12.700 --> 00:16:14.900]  「將你的路指教我」
[00:16:14.900 --> 00:16:16.300]  「求你指教我」
[00:16:16.300 --> 00:16:19.100]  「引導我進入你的真理」
[00:16:19.100 --> 00:16:21.000]  「因為你是救我的神」
[00:16:21.000 --> 00:16:23.500]  「我整日等候你」
[00:16:23.500 --> 00:16:25.000]  扎根於神的話
[00:16:25.000 --> 00:16:28.700]  不單只能夠讓我們的靈命健康成長
[00:16:28.700 --> 00:16:31.000]  也幫助我們活出見證
[00:16:31.000 --> 00:16:34.400]  影響他人跪向基督
[00:16:34.400 --> 00:16:37.600]  我不知道大家有沒有背聖經的習慣
[00:16:37.600 --> 00:16:39.600]  如果你回教會回得久
[00:16:39.600 --> 00:16:42.400]  我們小時候很流行背聖經的
[00:16:42.400 --> 00:16:45.400]  我們也有背金句的比賽
[00:16:45.400 --> 00:16:49.800]  有沒有人真的有參加過背金句比賽?
[00:16:49.800 --> 00:16:53.100]  哇!麗瓊,多謝你的支持
[00:16:53.100 --> 00:16:54.900]  我不是說你年紀大
[00:16:54.900 --> 00:16:56.400]  其實我也有的
[00:16:56.400 --> 00:16:59.300]  我年紀小很多
[00:16:59.300 --> 00:17:01.700]  但是我很感謝主
[00:17:01.700 --> 00:17:03.600]  這是很寶貴的
[00:17:03.600 --> 00:17:07.600]  所以我經常鼓勵我們兒童部
[00:17:07.600 --> 00:17:10.600]  要搞這些背金句比賽才行
[00:17:10.600 --> 00:17:13.200]  小時候背完這些金句
[00:17:13.200 --> 00:17:15.700]  真的長大了就會出來
[00:17:15.700 --> 00:17:17.400]  就會有那個印象
[00:17:17.400 --> 00:17:19.200]  譬如在羅馬書裏面
[00:17:19.200 --> 00:17:21.300]  羅馬書一章十九二十節
[00:17:21.300 --> 00:17:24.700]  它說神的永能和神聖是明明可知的
[00:17:24.700 --> 00:17:26.200]  雖是眼不能見
[00:17:26.200 --> 00:17:28.000]  但藉著所造之物
[00:17:28.000 --> 00:17:30.500]  就叫人無可推諉
[00:17:30.500 --> 00:17:32.600]  另外我們又記得
[00:17:32.600 --> 00:17:34.900]  羅馬書三章二十三節
[00:17:34.900 --> 00:17:36.600]  世人都犯了罪
[00:17:36.600 --> 00:17:38.500]  虧缺了神的榮耀
[00:17:38.500 --> 00:17:40.500]  在五章八至九節它說
[00:17:40.500 --> 00:17:43.000]  唯有基督在我們還作罪人的時候
[00:17:43.000 --> 00:17:44.000]  為我們死
[00:17:44.000 --> 00:17:46.700]  神的愛就在此向我們顯明了
[00:17:46.700 --> 00:17:49.100]  羅馬書六章二十三節它說
[00:17:49.100 --> 00:17:52.900]  罪的公駕乃是死
[00:17:52.900 --> 00:17:54.100]  唯有神的恩賜
[00:17:54.100 --> 00:17:57.300]  在我們主基督耶穌裏面乃是永生
[00:17:57.300 --> 00:17:59.700]  又在羅馬書十章九至十節
[00:17:59.700 --> 00:18:01.700]  你若考慮認耶穌為主
[00:18:01.700 --> 00:18:02.500]  心裏信神
[00:18:02.500 --> 00:18:04.000]  叫祂從死裏復活
[00:18:04.000 --> 00:18:05.200]  就必得救
[00:18:05.200 --> 00:18:07.400]  羅馬書十二章一至二節
[00:18:07.400 --> 00:18:08.800]  可能你都會背
[00:18:08.800 --> 00:18:10.100]  所以我弟兄們
[00:18:10.100 --> 00:18:12.000]  我以神的慈悲勸你們
[00:18:12.000 --> 00:18:14.400]  將身體獻上當作活祭
[00:18:14.400 --> 00:18:15.400]  是聖潔的
[00:18:15.400 --> 00:18:16.700]  是神所喜悅的
[00:18:16.700 --> 00:18:18.100]  你們如此侍奉
[00:18:18.100 --> 00:18:19.900]  乃是理所當然的
[00:18:19.900 --> 00:18:21.500]  不要效法這個世界
[00:18:21.500 --> 00:18:23.800]  只要心意更新而變化
[00:18:23.800 --> 00:18:26.400]  叫你們測驗何為神的善良
[00:18:26.400 --> 00:18:28.700]  順傳可喜悅的旨意
[00:18:28.700 --> 00:18:29.500]  弟兄姊妹
[00:18:29.500 --> 00:18:30.900]  當神的話語
[00:18:30.900 --> 00:18:33.200]  印記在我們的心裏面的時候
[00:18:33.200 --> 00:18:35.800]  就能夠成為隨時的力量
[00:18:35.800 --> 00:18:37.800]  當這個侵擾來到的時候
[00:18:37.800 --> 00:18:39.600]  當這個洗腦來到的時候
[00:18:39.600 --> 00:18:41.700]  我們仍然有神的話語
[00:18:41.700 --> 00:18:43.300]  在我們的生命當中
[00:18:43.300 --> 00:18:44.000]  弟兄姊妹
[00:18:44.000 --> 00:18:45.100]  你願不願意
[00:18:45.100 --> 00:18:49.300]  去將神的話語傳記在心呢
[00:18:49.300 --> 00:18:53.300]  我今日也有一個禮物送給大家
[00:18:53.300 --> 00:18:55.500]  就是以絲拉培訓網絡
[00:18:55.500 --> 00:18:56.600]  不是賣廣告
[00:18:56.600 --> 00:18:57.700]  有一個應用程式
[00:18:57.700 --> 00:18:58.700]  今天開始
