
[00:00:00.000 --> 00:00:03.120]  其實講這個題目已經不知道講了多少次了
[00:01:51.160 --> 00:01:52.800]  他們用地方教會
[00:01:52.800 --> 00:01:54.320]  所以用地方的名字
[00:01:54.320 --> 00:01:55.760]  來做浸信會的名字
[00:01:55.760 --> 00:01:57.520]  而且不僅用地方的名字
[00:01:57.520 --> 00:01:59.240]  而且還霸佔位置
[00:01:59.240 --> 00:02:02.040]  所以你會聽到什麼什麼第一浸信會
[00:02:02.040 --> 00:02:03.480]  就是說
[00:02:03.480 --> 00:02:05.680]  譬如說土瓜灣第一浸信會
[00:02:05.680 --> 00:02:07.000]  荔枝角第一浸信會
[00:02:07.000 --> 00:02:08.720]  說知道荔枝角有多少間浸信會
[00:02:08.720 --> 00:02:10.120]  我是第一間
[00:02:10.120 --> 00:02:11.800]  那時候就是會這樣
[00:02:11.800 --> 00:02:14.000]  他是用地區名字來講的
[00:02:14.000 --> 00:02:15.760]  所以你會聽到香港很多
[00:02:15.760 --> 00:02:18.600]  有了差不多歷史的浸信會
[00:02:18.600 --> 00:02:21.400]  你會聽到土瓜灣
[00:02:21.400 --> 00:02:23.360]  甚至乎是佐敦
[00:02:23.360 --> 00:02:27.800]  青山道 青山等等
[00:02:27.800 --> 00:02:29.640]  最近有一間教會
[00:02:29.640 --> 00:02:33.640]  本來就在青山道
[00:02:33.640 --> 00:02:35.960]  現在一搬了之後
[00:02:35.960 --> 00:02:37.760]  他連名字都改了
[00:02:37.760 --> 00:02:39.160]  叫九龍塘
[00:02:39.160 --> 00:02:39.920]  很厲害
[00:02:39.920 --> 00:02:42.720]  由青山道改成九龍塘
[00:02:42.720 --> 00:02:44.760]  都用這個名字
[00:02:44.760 --> 00:02:46.560]  所以我們說新希望浸信會
[00:02:46.560 --> 00:02:47.560]  那些人就開始問
[00:02:47.560 --> 00:02:48.560]  哪一間浸信會
[00:02:48.560 --> 00:02:51.000]  我說有時候沒辦法
[00:02:51.000 --> 00:02:52.120]  拉人群 捂自己腳
[00:02:52.120 --> 00:02:55.040]  我就說其實我們跟城浸
[00:02:55.040 --> 00:02:56.880]  都是同一個系列的
[00:02:56.880 --> 00:02:58.200]  用城浸來拉人群
[00:02:58.200 --> 00:03:00.640]  城浸同一個系列的
[00:03:00.640 --> 00:03:03.080]  我們都屬於香港浸聯會的
[00:03:03.080 --> 00:03:04.880]  大家都明白的
[00:03:04.880 --> 00:03:07.120]  明白的意思不是
[00:03:07.120 --> 00:03:09.240]  少了一個戒心
[00:03:09.240 --> 00:03:11.080]  沒聽過是不是異端
[00:03:11.080 --> 00:03:12.760]  正不正派
[00:03:12.760 --> 00:03:14.720]  所以我們都有一些特點
[00:03:14.720 --> 00:03:17.800]  我們表示我們是同一個身份的
[00:03:17.800 --> 00:03:19.640]  所以今天你說信耶穌
[00:03:19.640 --> 00:03:21.000]  大家都說自己是基督徒
[00:03:21.000 --> 00:03:22.840]  現在基督徒太多種了
[00:03:22.840 --> 00:03:24.160]  我們今天不說了
[00:03:24.160 --> 00:03:26.800]  所以你還要再問清楚一點
[00:03:26.800 --> 00:03:28.280]  到最後你確定
[00:03:28.280 --> 00:03:30.360]  我們大家是一樣的
[00:03:30.360 --> 00:03:33.440]  在很多不同的
[00:03:33.440 --> 00:03:34.480]  特別我們說
[00:03:34.480 --> 00:03:36.280]  很多雜務等等
[00:03:36.280 --> 00:03:38.240]  甚至某一種的技術
[00:03:38.240 --> 00:03:39.920]  某一種的技巧
[00:03:39.920 --> 00:03:42.440]  無論你是畫畫
[00:03:42.440 --> 00:03:43.880]  無論是攝影
[00:03:43.880 --> 00:03:44.680]  或者等等
[00:03:44.680 --> 00:03:46.320]  你屬於哪一個門派
[00:03:46.320 --> 00:03:47.720]  有一個門派的
[00:03:47.720 --> 00:03:50.160]  早兩三年開始
[00:03:50.160 --> 00:03:53.920]  跟我太太一起去跟社區會堂的師傅學
[00:03:53.920 --> 00:03:55.560]  太極的時候
[00:03:55.560 --> 00:03:56.480]  有很多種的
[00:03:56.480 --> 00:03:58.560]  有楊家、吳家、陳家
[00:03:58.560 --> 00:04:00.040]  這麼多家的
[00:04:00.040 --> 00:04:01.800]  大家都是太極而已
[00:04:01.800 --> 00:04:03.480]  原來是不同的
[00:04:03.480 --> 00:04:05.480]  有很多細微的分開
[00:04:05.480 --> 00:04:07.080]  你要認得到
[00:04:07.080 --> 00:04:09.040]  這個我們是同門
[00:04:09.040 --> 00:04:10.720]  今天
[00:04:10.720 --> 00:04:13.440]  我們都說自己是信耶穌
[00:04:13.440 --> 00:04:15.640]  究竟我們有多接近呢
[00:04:15.640 --> 00:04:22.920]  我們是不是真的跟原始是很接近耶穌的呢
[00:04:22.920 --> 00:04:25.160]  有什麼讓我們能夠去明白
[00:04:25.160 --> 00:04:27.240]  今天我跟大家思想三件事
[00:04:27.240 --> 00:04:28.280]  在這段經文裡面
[00:04:28.280 --> 00:04:30.240]  耶穌為門徒洗腳
[00:04:30.240 --> 00:04:32.720]  是在說一個重要的題目
[00:04:32.720 --> 00:04:34.840]  就是要彼此相愛
[00:04:34.840 --> 00:04:36.400]  以愛相繫
[00:04:36.400 --> 00:04:38.760]  我用什麼來表達我們共同的身份
[00:04:38.760 --> 00:04:40.040]  來連結在一起呢
[00:04:40.040 --> 00:04:43.320]  就是彼此之間的愛
[00:04:43.320 --> 00:04:44.280]  OK
[00:04:44.280 --> 00:04:47.480]  今天有一點還沒痊癒的傷風
[00:04:47.480 --> 00:04:49.680]  所以聽清楚我說
[00:04:49.680 --> 00:04:51.920]  彼此相愛
[00:04:51.920 --> 00:04:53.400]  不是給錢相愛
[00:04:53.400 --> 00:04:55.200]  不要聽錯了
[00:04:55.200 --> 00:04:57.760]  如果我接下來聽得一般般
[00:04:57.760 --> 00:04:58.800]  錯了你就知道
[00:04:58.800 --> 00:05:00.280]  先聽清楚
[00:05:00.280 --> 00:05:01.840]  彼此相愛
[00:05:01.840 --> 00:05:02.640]  OK
[00:05:02.640 --> 00:05:03.360]  好了
[00:05:03.360 --> 00:05:06.320]  在這個題目上面
[00:05:06.320 --> 00:05:08.080]  我跟大家分享三點
[00:05:08.080 --> 00:05:09.240]  是用這個門徒
[00:05:09.240 --> 00:05:10.280]  耶穌為門徒洗腳
[00:05:10.280 --> 00:05:11.200]  第一點就是
[00:05:11.200 --> 00:05:12.840]  耶穌為門徒洗腳
[00:05:12.840 --> 00:05:15.160]  是一個愛的示範
[00:05:15.160 --> 00:05:19.360]  愛用口說是很容易的
[00:05:19.360 --> 00:05:22.080]  要實際的
[00:05:22.080 --> 00:05:23.720]  我們說愛情
[00:05:23.720 --> 00:05:24.960]  就算男女都是
[00:05:24.960 --> 00:05:26.200]  愛情
[00:05:26.200 --> 00:05:28.520]  不可以什麼
[00:05:28.520 --> 00:05:29.960]  喝醉了
[00:05:29.960 --> 00:05:32.080]  你都是要有實際的東西
[00:05:32.080 --> 00:05:33.840]  說就容易
[00:05:33.840 --> 00:05:36.360]  越空泛的東西
[00:05:36.360 --> 00:05:37.160]  就越好
[00:05:37.160 --> 00:05:39.240]  什麼海枯石爛
[00:05:39.240 --> 00:05:40.760]  天長地久
[00:05:40.760 --> 00:05:43.440]  這些永遠都證明不了
[00:05:43.440 --> 00:05:45.360]  所以不怕說
[00:05:45.360 --> 00:05:46.800]  既然現在都沒辦法證明
[00:05:46.800 --> 00:05:48.320]  他錯還是對就不怕說
[00:05:48.320 --> 00:05:51.760]  譬如說
[00:05:51.760 --> 00:05:53.120]  有些人跟你說
[00:05:53.120 --> 00:05:54.360]  如果可以
[00:05:54.360 --> 00:05:58.160]  我擲天上的星下來給你也願意
[00:05:58.160 --> 00:05:59.320]  如果可以
[00:05:59.320 --> 00:06:00.520]  根本有沒有可能
[00:06:00.520 --> 00:06:01.400]  不可能
[00:06:01.400 --> 00:06:03.800]  你證明不了他做得到還是做不到
[00:06:03.800 --> 00:06:04.600]  這些東西
[00:06:04.600 --> 00:06:05.240]  會這樣
[00:06:05.240 --> 00:06:07.120]  說明不容易
[00:06:07.120 --> 00:06:08.240]  要做
[00:06:08.240 --> 00:06:09.680]  怎麼做呢
[00:06:09.680 --> 00:06:12.120]  耶穌用了一個很特別的行動
[00:06:12.120 --> 00:06:12.960]  就是
[00:06:12.960 --> 00:06:16.040]  祂為門徒打一盆水
[00:06:16.040 --> 00:06:17.360]  拿一條毛巾
[00:06:17.360 --> 00:06:19.520]  為門徒洗腳
[00:06:19.520 --> 00:06:20.800]  當然說這段的時候
[00:06:20.800 --> 00:06:21.600]  很多人告訴你
[00:06:21.600 --> 00:06:22.840]  當時巴勒斯坦的地方
[00:06:22.840 --> 00:06:23.720]  中東的地方
[00:06:23.720 --> 00:06:24.960]  人們的腳多髒
[00:06:24.960 --> 00:06:26.960]  穿涼鞋
[00:06:26.960 --> 00:06:30.720]  泥塵又多
[00:06:30.720 --> 00:06:32.520]  所以
[00:06:32.520 --> 00:06:33.520]  汗又大
[00:06:33.520 --> 00:06:34.720]  很髒
[00:06:34.720 --> 00:06:38.240]  而且腳也是一個
[00:06:38.240 --> 00:06:42.440]  幫人洗腳其實也是挺卑微的一件事情
[00:06:42.440 --> 00:06:44.440]  門徒專稱
[00:06:44.440 --> 00:06:45.720]  或者不只是專稱
[00:06:45.720 --> 00:06:48.400]  實際上耶穌是門徒的夫子
[00:06:48.400 --> 00:06:50.160]  是他們的主
[00:06:50.160 --> 00:06:52.920]  沒可能要為他們洗腳的
[00:06:52.920 --> 00:06:53.760]  當
[00:06:53.760 --> 00:06:55.960]  他要開始為門徒洗腳的時候
[00:06:55.960 --> 00:06:58.720]  大家都很愕然
[00:06:58.720 --> 00:06:59.480]  唯獨
[00:06:59.480 --> 00:07:01.360]  只有彼得一個人出聲
[00:07:01.360 --> 00:07:03.320]  其他人都不出聲
[00:07:03.320 --> 00:07:04.080]  為什麼不出聲
[00:07:04.080 --> 00:07:06.240]  可能其他人都不知道說什麼好
[00:07:06.240 --> 00:07:07.560]  不懂得反應
[00:07:07.560 --> 00:07:10.120]  彼得一向都有他的反應
[00:07:10.120 --> 00:07:12.520]  所以彼得就說不可以
[00:07:12.520 --> 00:07:13.720]  喏
[00:07:13.720 --> 00:07:17.040]  耶穌正在做一個示範
[00:07:17.040 --> 00:07:18.200]  是愛
[00:07:18.200 --> 00:07:19.400]  什麼叫做愛
[00:07:19.400 --> 00:07:22.120]  的一個示範
[00:07:22.120 --> 00:07:23.280]  嗯
[00:07:23.280 --> 00:07:25.560]  當耶穌說彼得洗腳的時候
[00:07:25.560 --> 00:07:26.360]  輪到彼得的時候
[00:07:26.360 --> 00:07:27.200]  彼得說不行
[00:07:27.200 --> 00:07:29.960]  你不可以洗我的腳
[00:07:29.960 --> 00:07:32.760]  你怎麼可以這樣呢
[00:07:32.760 --> 00:07:33.680]  耶穌說
[00:07:33.680 --> 00:07:34.640]  你讓我洗吧
[00:07:34.640 --> 00:07:37.040]  我等一下再說這一段
[00:07:37.040 --> 00:07:38.480]  不過在這裡
[00:07:38.480 --> 00:07:40.240]  耶穌為門徒洗腳
[00:07:40.240 --> 00:07:41.200]  我們可以理解
[00:07:41.200 --> 00:07:42.280]  因為耶穌怎麼樣
[00:07:42.280 --> 00:07:45.000]  耶穌愛這群門徒
[00:07:45.000 --> 00:07:46.960]  你愛一個人的時候
[00:07:46.960 --> 00:07:49.400]  你可以為他做很多事情
[00:07:49.400 --> 00:07:50.800]  你愛一個人的時候
[00:07:50.800 --> 00:07:52.760]  你可以傾囊相授
[00:07:52.760 --> 00:07:55.000]  你的師父可以把你所有東西都給你
[00:07:55.000 --> 00:07:57.400]  早前他追追莫小雪的時候
[00:07:57.400 --> 00:08:00.520]  他的師父有一個愛徒
[00:08:00.520 --> 00:08:01.560]  畢生的功力
[00:08:01.560 --> 00:08:03.120]  掃甲子的功力
[00:08:03.120 --> 00:08:04.000]  全給他
[00:08:04.000 --> 00:08:04.640]  然後自己
[00:08:04.640 --> 00:08:05.240]  啜
[00:08:05.240 --> 00:08:05.800]  啜了
[00:08:05.800 --> 00:08:06.560]  就死了
[00:08:06.560 --> 00:08:07.400]  嘩!這樣也行
[00:08:07.400 --> 00:08:08.840]  多麼偉大
[00:08:08.840 --> 00:08:10.120]  因為他愛她
[00:08:10.120 --> 00:08:11.400]  當然有其他原因
[00:08:11.400 --> 00:08:13.640]  就是他把自己所有東西都給她
[00:08:13.640 --> 00:08:15.680]  沒問題的
[00:08:15.680 --> 00:08:16.640]  第一
[00:08:16.640 --> 00:08:18.120]  華姐
[00:08:18.120 --> 00:08:19.240]  對門徒來說
[00:08:19.240 --> 00:08:20.880]  她也很難理解
[00:08:20.880 --> 00:08:22.160]  她不覺得
[00:08:22.160 --> 00:08:24.360]  為什麼有這樣的必要呢
[00:08:24.360 --> 00:08:25.960]  其中一個就是
[00:08:25.960 --> 00:08:27.880]  耶穌既然告訴她
[00:08:27.880 --> 00:08:30.280]  要她們彼此相愛
[00:08:30.280 --> 00:08:31.720]  她就恐慌
[00:08:31.720 --> 00:08:34.240]  她們不懂得怎麼彼此相愛
[00:08:34.240 --> 00:08:35.080]  所以
[00:08:35.080 --> 00:08:39.080]  她第一個示範就是我親自做一次
[00:08:39.080 --> 00:08:40.160]  耶穌就說
[00:08:40.160 --> 00:08:42.040]  連我是你們的先生
[00:08:42.040 --> 00:08:43.120]  是你們的夫子
[00:08:43.120 --> 00:08:44.560]  都為你們洗腳
[00:08:44.560 --> 00:08:46.240]  你們就要
[00:08:46.240 --> 00:08:47.120]  耶穌說
[00:08:47.120 --> 00:08:48.160]  你們要彼此相愛
[00:08:48.160 --> 00:08:48.800]  其實耶穌說
[00:08:48.800 --> 00:08:51.240]  你們也要彼此洗腳
[00:08:51.240 --> 00:08:52.400]  我們明白
[00:08:52.400 --> 00:08:54.480]  洗腳不是真的
[00:08:54.480 --> 00:08:55.480]  當然有一個實質意義
[00:08:55.480 --> 00:08:56.280]  但不是真的說
[00:08:56.280 --> 00:08:58.200]  天天輪著大家洗腳
[00:08:58.200 --> 00:08:58.840]  不是這樣
[00:08:58.840 --> 00:08:59.440]  而是說
[00:08:59.440 --> 00:09:00.920]  彼此服侍
[00:09:00.920 --> 00:09:03.640]  彼此相愛的行動
[00:09:03.640 --> 00:09:05.440]  那種心智
[00:09:05.440 --> 00:09:07.000]  是重要的
[00:09:07.000 --> 00:09:10.160]  這是耶穌的其中一個示範
[00:09:10.160 --> 00:09:13.080]  但耶穌這裡不單只是做了一件事
[00:09:13.080 --> 00:09:17.160]  去為門徒洗腳
[00:09:17.160 --> 00:09:19.800]  我問大家一個問題
[00:09:19.800 --> 00:09:25.480]  耶穌總共洗了多少雙腿?
[00:09:25.480 --> 00:09:26.880]  有沒有人知道?
[00:09:26.880 --> 00:09:29.680]  沒有人數過?
[00:09:29.680 --> 00:09:30.800]  沒有說?
[00:09:30.800 --> 00:09:31.880]  沒有說過
[00:09:31.880 --> 00:09:33.880]  應該洗光了他的門徒
[00:09:33.880 --> 00:09:35.440]  我問你一個問題
[00:09:35.440 --> 00:09:39.760]  耶穌有沒有為猶大洗腳?
[00:09:39.760 --> 00:09:41.960]  有沒有?
[00:09:41.960 --> 00:09:42.560]  (有)
[00:09:42.560 --> 00:09:42.960]  有
[00:09:42.960 --> 00:09:45.080]  想到好東西
[00:09:45.080 --> 00:09:46.560]  你中了
[00:09:46.560 --> 00:09:49.040]  耶穌真的有為猶大洗腳
[00:09:49.040 --> 00:09:51.400]  我較早前預備這段經文的時候
[00:09:51.400 --> 00:09:52.680]  我也自己呆了一會兒
[00:09:52.680 --> 00:09:53.560]  我想一想
[00:09:53.560 --> 00:09:56.000]  耶穌有沒有為猶大洗腳呢?
[00:09:56.000 --> 00:09:58.080]  猶大明明是走出去的
[00:09:58.080 --> 00:09:59.160]  後來我想一想
[00:09:59.160 --> 00:09:59.960]  應該也不是
[00:09:59.960 --> 00:10:01.400]  再看清楚
[00:10:01.400 --> 00:10:03.640]  耶穌是為猶大洗完腳
[00:10:03.640 --> 00:10:05.520]  大家吃晚餐之後
[00:10:05.520 --> 00:10:08.400]  耶穌才叫他們要做就做吧
[00:10:08.400 --> 00:10:10.840]  你知道猶大要做什麼嗎?
[00:10:10.840 --> 00:10:14.080]  猶大是要去賣耶穌
[00:10:14.080 --> 00:10:17.280]  去出賣他的老師
[00:10:17.280 --> 00:10:19.680]  耶穌早就知道了
[00:10:19.680 --> 00:10:20.480]  剛才我說
[00:10:20.480 --> 00:10:23.400]  耶穌為他的外徒洗腳
[00:10:23.400 --> 00:10:25.240]  我們常可以理解
[00:10:25.240 --> 00:10:26.880]  但耶穌為一個
[00:10:26.880 --> 00:10:32.640]  馬上就要出去賣祂的一個本土
[00:10:32.640 --> 00:10:36.840]  來洗腳
[00:10:36.840 --> 00:10:40.000]  你有沒有想過
[00:10:40.000 --> 00:10:40.880]  今天
[00:10:40.880 --> 00:10:42.120]  耶穌同樣說
[00:10:42.120 --> 00:10:44.080]  我們愛我們愛的人
[00:10:44.080 --> 00:10:45.600]  當然容易
[00:10:45.600 --> 00:10:47.760]  我們愛一些我們不愛的人
[00:10:47.760 --> 00:10:49.320]  真是很吊詭
[00:10:49.320 --> 00:10:52.280]  愛一些我們不愛的人
[00:10:52.280 --> 00:10:54.560]  是困難的
[00:10:54.560 --> 00:10:58.240]  不過耶穌在這裡做了一個好的示範
[00:10:58.240 --> 00:10:59.040]  就是說
[00:10:59.040 --> 00:11:04.400]  我們是要去徹底地去愛
[00:11:04.400 --> 00:11:06.800]  我們身邊的人
[00:11:06.800 --> 00:11:07.800]  不過這裡
[00:11:07.800 --> 00:11:11.240]  耶穌放在一個對比裡面說
[00:11:11.240 --> 00:11:13.240]  其實耶穌在說一件事
[00:11:13.240 --> 00:11:15.320]  我們知道最大的誡命裡面
[00:11:15.320 --> 00:11:16.880]  耶穌曾經說過
[00:11:16.880 --> 00:11:21.080]  要盡心盡性盡義盡力愛主你的神
[00:11:21.080 --> 00:11:23.040]  其次也要相仿
[00:11:23.040 --> 00:11:24.200]  也是差不多一樣
[00:11:24.200 --> 00:11:26.520]  就是要愛人如己
[00:11:26.520 --> 00:11:28.360]  愛你身邊的人
[00:11:28.360 --> 00:11:31.880]  要彼此相愛
[00:11:31.880 --> 00:11:33.320]  弟兄姊妹其實
[00:11:33.320 --> 00:11:35.480]  彼此相愛
[00:11:35.480 --> 00:11:38.560]  比起愛上帝
[00:11:38.560 --> 00:11:40.000]  是重要得多
[00:11:40.000 --> 00:11:41.200]  我不知道你明不明白我這樣說
[00:11:41.200 --> 00:11:41.920]  你說不是吧
[00:11:41.920 --> 00:11:43.040]  應該是先愛上帝
[00:11:43.040 --> 00:11:44.120]  是
[00:11:44.120 --> 00:11:46.200]  理論上應該一定是
[00:11:46.200 --> 00:11:47.280]  不過
[00:11:47.280 --> 00:11:49.560]  我剛才說的那件事就是說
[00:11:49.560 --> 00:11:51.080]  如果那件事
[00:11:51.080 --> 00:11:53.280]  我們沒有辦法證實的話
[00:11:53.280 --> 00:11:55.080]  其實相對來說
[00:11:55.080 --> 00:11:58.400]  似乎沒有那麼重要
[00:11:58.400 --> 00:12:02.600]  怎樣才能證明我們愛了看不到的上帝呢
[00:12:02.600 --> 00:12:04.800]  就是我們要去透過
[00:12:04.800 --> 00:12:07.280]  愛我們身邊看見的弟兄姊妹
[00:12:07.280 --> 00:12:09.240]  我們身邊的人
[00:12:09.240 --> 00:12:10.320]  來去實踐
[00:12:10.320 --> 00:12:13.920]  來去體認愛上帝
[00:12:13.920 --> 00:12:14.480]  就是說
[00:12:14.480 --> 00:12:17.240]  我們不能夠直接愛上帝的
[00:12:17.240 --> 00:12:18.520]  其實某個程度
[00:12:18.520 --> 00:12:21.440]  我們透過我們愛身邊的人
[00:12:21.440 --> 00:12:24.040]  或者我們透過彼此相愛
[00:12:24.040 --> 00:12:27.040]  來去愛上帝
[00:12:27.040 --> 00:12:30.520]  耶穌正在向門徒做一個示範
[00:12:30.520 --> 00:12:32.800]  其實是也提醒我們
[00:12:32.800 --> 00:12:37.640]  我們也應當同樣地做一個示範
[00:12:37.640 --> 00:12:41.400]  耶穌是向他的門徒示範
[00:12:41.400 --> 00:12:44.840]  我們向誰示範
[00:12:44.840 --> 00:12:46.200]  我們應該向那些
[00:12:46.200 --> 00:12:49.600]  未信耶穌的人做一個示範
[00:12:49.600 --> 00:12:51.400]  這一點我們一會兒再說
[00:12:51.400 --> 00:12:53.040]  耶穌正在做一個示範
[00:12:53.040 --> 00:12:54.680]  然後祂告訴他們
[00:12:54.680 --> 00:12:56.000]  我怎樣做
[00:12:56.000 --> 00:12:58.480]  你們就跟著我怎樣做
[00:12:58.480 --> 00:13:02.160]  這是很合理的
[00:13:02.160 --> 00:13:04.080]  現在很多事情都是
[00:13:04.080 --> 00:13:08.320]  有一個很正統的訓練
[00:13:08.320 --> 00:13:10.800]  或者教育的模式
[00:13:10.800 --> 00:13:12.880]  但是在耶穌的年代
[00:13:12.880 --> 00:13:15.760]  或者在我年幼的年代
[00:13:15.760 --> 00:13:16.600]  我這個年紀
[00:13:16.600 --> 00:13:19.040]  或者我父母年幼的年代
[00:13:19.040 --> 00:13:23.720]  受教育 受正統教育的機會不多
[00:13:23.720 --> 00:13:24.680]  不過我這個年代
[00:13:24.680 --> 00:13:26.800]  或者我上一代的年代的人
[00:13:26.800 --> 00:13:29.720]  他們學的東西不一定少
[00:13:29.720 --> 00:13:32.800]  但是大部分都是
[00:13:32.800 --> 00:13:35.280]  不是正統教育學的
[00:13:35.280 --> 00:13:36.680]  是我們自學
[00:13:36.680 --> 00:13:38.040]  是我們觀察
[00:13:38.040 --> 00:13:39.760]  甚至有師父跟了你
[00:13:39.760 --> 00:13:41.240]  收了你的徒弟
[00:13:41.240 --> 00:13:42.720]  都不會第一堂教你什麼
[00:13:42.720 --> 00:13:44.520]  第二堂教你什麼
[00:13:44.520 --> 00:13:45.800]  是怎樣的
[00:13:45.800 --> 00:13:46.920]  我在這裡做
[00:13:46.920 --> 00:13:49.920]  你在這裡看
[00:13:49.920 --> 00:13:55.320]  早幾個禮拜
[00:13:55.320 --> 00:13:57.440]  我媽媽身體好一點
[00:13:57.440 --> 00:14:01.400]  那次我們回到她家裡吃飯
[00:14:01.400 --> 00:14:03.120]  因為她現在都不煮了
[00:14:03.120 --> 00:14:05.640]  這麼大年紀 身體又不太好
[00:14:05.640 --> 00:14:07.960]  那個映蓉姐姐
[00:14:07.960 --> 00:14:10.600]  聞說可以煮兩餐
[00:14:10.600 --> 00:14:12.800]  我們就說我們回去吃飯
[00:14:12.800 --> 00:14:14.120]  一回來
[00:14:14.120 --> 00:14:17.800]  不是很多人 十七個而已
[00:14:17.800 --> 00:14:19.160]  十七個而已
[00:14:19.160 --> 00:14:22.360]  我媽媽疼愛映蓉多於疼愛我
[00:14:22.360 --> 00:14:24.480]  她說十七個人怎麼煮
[00:14:24.480 --> 00:14:25.280]  我說行了
[00:14:25.280 --> 00:14:26.560]  那天我放假
[00:14:26.560 --> 00:14:28.640]  我說我來幫忙
[00:14:28.640 --> 00:14:30.440]  於是我們去煮飯
[00:14:30.440 --> 00:14:33.000]  其中她煮了一點 我又煮了一點
[00:14:33.000 --> 00:14:36.160]  其中我煮了一個糖醋小排骨
[00:14:36.160 --> 00:14:39.080]  那天晚上吃飯
[00:14:39.080 --> 00:14:40.640]  我女兒吃了之後
[00:14:40.640 --> 00:14:42.560]  她就跟我映蓉姐姐說
[00:14:42.560 --> 00:14:45.160]  她說你有沒有看著她煮
[00:14:45.160 --> 00:14:47.280]  問她有沒有看著我煮
[00:14:47.280 --> 00:14:48.520]  她說有
[00:14:48.520 --> 00:14:49.360]  她就問她
[00:14:49.360 --> 00:14:51.200]  那你就是會煮了
[00:14:51.200 --> 00:14:52.720]  你會煮了
[00:14:52.720 --> 00:14:54.160]  那個姐姐就笑了一下
[00:14:54.160 --> 00:14:57.360]  我不知道她等於說會還是不會
[00:14:57.360 --> 00:15:00.800]  不過我又沒有真的教她煮
[00:15:00.800 --> 00:15:02.800]  我煮得了不了這件事
[00:15:02.800 --> 00:15:04.160]  總之煮成這樣
[00:15:04.160 --> 00:15:06.520]  就是我才會煮
[00:15:06.520 --> 00:15:07.520]  OK
[00:15:07.520 --> 00:15:08.960]  我沒有真的教她怎麼煮
[00:15:08.960 --> 00:15:11.000]  但是她看著我煮
