
[00:00:00.000 --> 00:00:02.240]  我們先低頭一起來祈禱
[00:05:46.360 --> 00:05:50.400]  所以今天我們看到這個勢局的時候
[00:05:50.880 --> 00:05:53.080]  我們沒有一個人能夠置身事外
[00:05:53.080 --> 00:05:57.360]  我選擇了彼得前書這段經文跟大家分享
[00:05:57.360 --> 00:06:00.080]  萬物的結局近了
[00:06:00.080 --> 00:06:03.400]  你們要謹慎自守 警醒土局
[00:06:03.400 --> 00:06:12.320]  這段經文是由彼得在主後大約62至64年寫成的
[00:06:12.320 --> 00:06:16.560]  當時正值他們初期教會面對
[00:06:16.560 --> 00:06:20.040]  尼祿王的大規模的迫害基督徒
[00:06:20.880 --> 00:06:24.040]  整個羅馬帝國都去捉拿基督徒
[00:06:24.040 --> 00:06:26.760]  並且將他們殺害
[00:06:26.760 --> 00:06:30.760]  彼得在寫完這封信沒多久
[00:06:30.760 --> 00:06:34.560]  他都因此壯烈殉道
[00:06:34.560 --> 00:06:39.240]  耶路撒冷的教會也都開始被逼迫
[00:06:39.240 --> 00:06:41.720]  被分散到地中海一帶
[00:06:41.720 --> 00:06:44.480]  所以如果你看彼得前書
[00:06:44.480 --> 00:06:48.920]  你就很容易會發現有些字眼不斷重複
[00:06:49.840 --> 00:06:51.840]  其中有一個字就是「受苦」
[00:06:51.840 --> 00:06:59.280]  彼得在這封寶貴的書信裏面不斷提及「受苦」這兩個字
[00:06:59.280 --> 00:07:04.400]  這兩個字在整個五章的聖經裏面總共出現了14次
[00:07:04.400 --> 00:07:08.000]  是非常多的一個次數
[00:07:08.000 --> 00:07:11.520]  而在我們今天選讀的第四至七
[00:07:11.520 --> 00:07:14.480]  七至十一節這段經文的上文和下理
[00:07:14.480 --> 00:07:18.360]  亦都是圍繞著「受苦」的訊息
[00:07:18.840 --> 00:07:19.880]  在四章一節裏面說
[00:07:19.880 --> 00:07:22.200]  「既然基督在肉身受苦
[00:07:22.200 --> 00:07:26.520]  你們也應該將這樣的心志當作兵器」
[00:07:26.520 --> 00:07:28.120]  在第十二節
[00:07:28.120 --> 00:07:31.200]  「親愛的,有火一般的善念臨到你們
[00:07:31.200 --> 00:07:32.480]  不要以為奇怪
[00:07:32.480 --> 00:07:35.800]  似乎是遭遇非常的事都要歡喜
[00:07:35.800 --> 00:07:38.520]  因為你們是和基督一同受苦
[00:07:38.520 --> 00:07:40.920]  使你們在他榮耀顯現的時候
[00:07:40.920 --> 00:07:43.120]  也可以歡喜快樂」
[00:07:43.120 --> 00:07:43.880]  十九節
[00:07:43.880 --> 00:07:46.800]  所以「召臣旨意受苦的人
[00:07:47.040 --> 00:07:50.200]  要一心為善將自己的靈魂
[00:07:50.200 --> 00:07:53.640]  交給那信實的造物主」
[00:07:53.640 --> 00:07:58.120]  我們看到彼得不斷重複這個「受苦」
[00:07:58.120 --> 00:08:00.440]  而在這裏的中間告訴我們
[00:08:00.440 --> 00:08:01.840]  他帶來一個很重要的訊息
[00:08:01.840 --> 00:08:04.160]  就是萬物的結局近了
[00:08:04.160 --> 00:08:05.520]  第二
[00:08:05.520 --> 00:08:08.880]  整個彼得前書裏面除了「受苦」之外
[00:08:08.880 --> 00:08:10.400]  有14次這麼多之外
[00:08:10.400 --> 00:08:12.360]  但是更奇妙的是
[00:08:12.360 --> 00:08:14.480]  他有另外一組字
[00:08:14.480 --> 00:08:16.560]  都是出現很多的
[00:08:17.440 --> 00:08:22.920]  這個字就是「喜樂」和「榮耀」
[00:08:22.920 --> 00:08:25.840]  總共出現了26次
[00:08:25.840 --> 00:08:30.000]  而「盼望」總共出現了4次
[00:08:30.000 --> 00:08:34.000]  所以相對你看到整卷彼得前書
[00:08:34.000 --> 00:08:36.520]  「受苦」是真實的
[00:08:36.520 --> 00:08:38.880]  是不能避免的
[00:08:38.880 --> 00:08:40.720]  不要以為奇怪
[00:08:40.720 --> 00:08:44.920]  要用「受苦」的心智作兵器
[00:08:45.320 --> 00:08:48.520]  要以耶穌基督的「受苦」作我們的榜樣
[00:08:48.520 --> 00:08:50.360]  但是同樣的
[00:08:50.360 --> 00:08:53.000]  彼得用更多的篇幅來講
[00:08:53.000 --> 00:08:57.080]  這個「受苦」帶來的是「喜樂」和「榮耀」
[00:08:57.080 --> 00:08:59.720]  還有的是「盼望」
[00:08:59.720 --> 00:09:04.040]  今天當我們面對整個世界的亂局
[00:09:04.040 --> 00:09:06.400]  整個香港的亂象的時候
[00:09:06.400 --> 00:09:11.040]  我們的心能不能夠體會到
[00:09:11.680 --> 00:09:15.520]  彼得其實已經把這個事實告訴我們了
[00:09:15.520 --> 00:09:18.480]  他說「萬物的結局近了」
[00:09:18.480 --> 00:09:20.600]  我不知道你聽到這個說話的時候
[00:09:20.600 --> 00:09:22.440]  你裡面有什麼感覺
[00:09:22.440 --> 00:09:24.440]  「萬物的結局近了」
[00:09:24.440 --> 00:09:25.640]  當我聽到這個說話的時候
[00:09:25.640 --> 00:09:29.680]  我裡面是有一個很著急的感覺
[00:09:29.680 --> 00:09:34.080]  我想不同人聽這個說話可能有不同的感覺
[00:09:34.080 --> 00:09:36.360]  對於正在「受苦」
[00:09:36.360 --> 00:09:38.520]  很艱難狀態的人
[00:09:38.520 --> 00:09:40.800]  「萬物的結局近了」
[00:09:41.560 --> 00:09:44.360]  就是說你的苦快要搞定了
[00:09:44.360 --> 00:09:47.320]  忍耐、堅持、受苦的人
[00:09:47.320 --> 00:09:51.480]  這是一個安慰、盼望和鼓勵
[00:09:51.480 --> 00:09:56.200]  但是對於那些行惡的人
[00:09:56.200 --> 00:09:59.400]  當「萬物的結局近了」的時候
[00:09:59.400 --> 00:10:01.520]  告訴他們的是什麼呢?
[00:10:01.520 --> 00:10:11.120]  「善有善報,惡有惡報」
[00:10:11.760 --> 00:10:12.360]  然後呢?
[00:10:12.360 --> 00:10:16.120]  「若言未報,時辰未到」
[00:10:16.120 --> 00:10:19.960]  所以當我聽到「萬物的結局近了」的時候
[00:10:19.960 --> 00:10:21.680]  是在警告他們
[00:10:21.680 --> 00:10:24.680]  我們所做的每一件事都要交賬
[00:10:24.680 --> 00:10:28.080]  對那些行惡的人、傷害人的人
[00:10:28.080 --> 00:10:31.680]  這是一個警告和審判的訊息
[00:10:31.680 --> 00:10:34.720]  聖經師傅今天再一次提醒我們
[00:10:34.720 --> 00:10:36.280]  「萬物的結局近了」
[00:10:36.280 --> 00:10:39.240]  我們今天看得見這個世界是暫時的
[00:10:39.840 --> 00:10:41.840]  看不見的才是永恆的
[00:10:41.840 --> 00:10:43.640]  我再說一遍
[00:10:43.640 --> 00:10:45.320]  看得見的
[00:10:45.320 --> 00:10:49.120]  現在你看到的你的手腳、身體狀況
[00:10:49.120 --> 00:10:52.680]  你的銀行戶口、你的房子、你的工作
[00:10:52.680 --> 00:10:55.760]  你的職業、你的子女、你的父母
[00:10:55.760 --> 00:10:58.600]  這些都是暫時的
[00:10:58.600 --> 00:11:00.560]  因為這些全部都是看得見的
[00:11:00.560 --> 00:11:04.400]  看不見的才是永恆的
[00:11:04.400 --> 00:11:07.000]  但是我們中國人有一個迷思就是
[00:11:07.000 --> 00:11:09.400]  我看得見的東西都還沒搞定
[00:11:09.680 --> 00:11:11.400]  哪裡有空跟它搞看不見的東西呢
[00:11:11.400 --> 00:11:12.280]  是不是?
[00:11:12.280 --> 00:11:16.720]  所以我們不是永遠都忙於看得見的東西
[00:11:16.720 --> 00:11:19.560]  但是看得見的東西不是可以存到永遠的
[00:11:19.560 --> 00:11:22.440]  看不見的東西才是永恆的
[00:11:22.440 --> 00:11:25.840]  所以靖姐妹今天我們面對苦難的時候
[00:11:25.840 --> 00:11:28.080]  這個苦難是真實的
[00:11:28.080 --> 00:11:31.000]  這個世界越來越黑暗是真實的
[00:11:31.000 --> 00:11:33.520]  聖經已經很清楚地告訴我們
[00:11:33.520 --> 00:11:35.720]  這個世界會有終極的一天
[00:11:35.720 --> 00:11:39.480]  所以你今天如果眼睛只看著這個世界裏面
[00:11:39.480 --> 00:11:42.000]  你會跟著這個世界走
[00:11:42.000 --> 00:11:44.600]  你的心會跟著這個世界來亂
[00:11:44.600 --> 00:11:47.960]  你的情緒會跟著這個世界
[00:11:47.960 --> 00:11:50.400]  跌入一個沮喪、幽悶的裏面
[00:11:50.400 --> 00:11:54.640]  所以今天我們應該要以終為始
[00:11:54.640 --> 00:11:57.400]  我們最終看到的是什麼?
[00:11:57.400 --> 00:12:00.440]  我們看的是永恆的盼望
[00:12:00.440 --> 00:12:02.320]  是永恆的世界
[00:12:02.320 --> 00:12:04.600]  是我們最終有一天
[00:12:04.600 --> 00:12:06.320]  我和你都要過去的時候
[00:12:08.400 --> 00:12:11.160]  神話的說話是一點一滑都不要過去
[00:12:11.160 --> 00:12:12.160]  都要成就
[00:12:12.160 --> 00:12:16.360]  所以當我們聽到萬物結局近了的時候
[00:12:16.360 --> 00:12:20.240]  我們要怎麼去等候、建立等候這個部份
[00:12:20.240 --> 00:12:22.960]  第一件事就是要謹慎自守
[00:12:22.960 --> 00:12:24.560]  謹慎禱告
[00:12:24.560 --> 00:12:26.440]  謹慎自守
[00:12:26.440 --> 00:12:27.800]  謹慎禱告
[00:12:27.800 --> 00:12:31.800]  在昏暗裏面我們需要作出一個判別
[00:12:31.800 --> 00:12:34.880]  什麼是對什麼是不對
[00:12:34.880 --> 00:12:36.680]  當這個昏暗的時候
[00:12:37.040 --> 00:12:41.840]  有人會將謊話說一百次就當真理指鹿為馬
[00:12:41.840 --> 00:12:46.800]  當有人告訴你這隻就是馬的時候
[00:12:46.800 --> 00:12:48.160]  你要看清楚
[00:12:48.160 --> 00:12:50.800]  上帝的真理是怎麼說的
[00:12:50.800 --> 00:12:54.160]  然後我們要警醒、要判別
[00:12:54.160 --> 00:12:56.640]  我們在靈裏面要發現
[00:12:56.640 --> 00:12:59.840]  我們那個狀況究竟有什麼問題
[00:12:59.840 --> 00:13:01.840]  所以謹慎自守、警醒禱告
[00:13:01.840 --> 00:13:03.640]  是保持我們的頭腦清醒
[00:13:03.640 --> 00:13:05.600]  自我控制
[00:13:05.960 --> 00:13:07.120]  在原文的意思就是
[00:13:07.120 --> 00:13:10.880]  你要理智、慎重、鎮靜
[00:13:10.880 --> 00:13:12.760]  我再說一次
[00:13:12.760 --> 00:13:14.600]  謹慎自守的意思
[00:13:14.600 --> 00:13:16.800]  就是你要保持你的頭腦清醒
[00:13:16.800 --> 00:13:18.480]  不要人云亦云
[00:13:18.480 --> 00:13:20.200]  人說什麼你說什麼
[00:13:20.200 --> 00:13:22.400]  人疑問你又疑問
[00:13:22.400 --> 00:13:24.520]  人罵人你又去罵人
[00:13:24.520 --> 00:13:28.400]  你要清楚判斷
[00:13:28.400 --> 00:13:33.320]  要理智、要慎重、要鎮靜
[00:13:33.320 --> 00:13:35.280]  不要自亂陣腳
[00:13:35.880 --> 00:13:37.440]  安靜在主的面前
[00:13:37.440 --> 00:13:40.160]  要保持清醒
[00:13:40.160 --> 00:13:42.440]  警醒是說不醉酒
[00:13:42.440 --> 00:13:47.400]  你不會讓酒能夠影響你的判斷力
[00:13:47.400 --> 00:13:50.160]  彼得利用這個詞語
[00:13:50.160 --> 00:13:55.640]  是說不要讓苦難來影響我們正確的判斷力
[00:13:55.640 --> 00:14:00.880]  不要讓苦難來弄歪了我們的眼光
[00:14:00.880 --> 00:14:04.840]  去移走了不仰望上帝而仰望這個世界
[00:14:05.280 --> 00:14:06.680]  或者人的幫助
[00:14:06.680 --> 00:14:10.360]  所以警醒是為了我們要好好的祈禱
[00:14:10.360 --> 00:14:13.440]  祈禱是為了我們可以警醒
[00:14:13.440 --> 00:14:18.720]  請問今天當我們面對這個困局、亂局的時候
[00:14:18.720 --> 00:14:24.760]  我們花在警醒禱告、謹慎自守的有多少呢?
[00:14:24.760 --> 00:14:29.000]  我們是不是都在自亂陣腳呢?
[00:14:33.640 --> 00:14:35.920]  我姐姐經常跟我說
[00:14:35.920 --> 00:14:37.280]  我姐姐將會移民
[00:14:37.280 --> 00:14:43.520]  她經常跟我說:「妹妹,走吧,快點走吧」
[00:14:43.520 --> 00:14:47.600]  「你做這些職業,還要走快點」
[00:14:47.600 --> 00:14:53.080]  我說:「走?這麼容易嗎?」
[00:14:53.080 --> 00:14:55.680]  真是被她說得心動
[00:14:55.680 --> 00:15:00.000]  於是我就問我的兒子、問老公
[00:15:00.000 --> 00:15:02.480]  「姨媽叫我們走」
[00:15:04.040 --> 00:15:04.920]  「我們走不走啊?」
[00:15:04.920 --> 00:15:09.200]  其實我心裏面是十五、十六
[00:15:09.200 --> 00:15:12.520]  你問我,我喜歡新事物、喜歡玩
[00:15:12.520 --> 00:15:14.320]  我也想走
[00:15:14.320 --> 00:15:15.920]  經常上網看看
[00:15:15.920 --> 00:15:17.360]  樓盤這麼漂亮
[00:15:17.360 --> 00:15:20.000]  這麼便宜,香港這麼便宜
[00:15:20.000 --> 00:15:21.720]  心都會動
[00:15:21.720 --> 00:15:24.320]  然後我就跟兒子說
[00:15:24.320 --> 00:15:25.080]  「那裏怎樣?」
[00:15:25.080 --> 00:15:27.600]  裏面其實都被說得心動
[00:15:27.600 --> 00:15:31.160]  但是我們有沒有放在祈禱
[00:15:32.040 --> 00:15:34.480]  當我一放在祈禱,我們便說「不如我們就祈禱」
[00:15:34.480 --> 00:15:37.520]  第一,祈禱的就是全家人要有一致
[00:15:37.520 --> 00:15:39.440]  我心想我兩個兒子
[00:15:39.440 --> 00:15:42.040]  真是青年人
[00:15:42.040 --> 00:15:44.280]  青年人當然想走
[00:15:44.280 --> 00:15:45.560]  有新的開始
[00:15:45.560 --> 00:15:46.880]  誰知
[00:15:46.880 --> 00:15:50.120]  我小姐告訴我
[00:15:50.120 --> 00:15:51.880]  「媽媽,我不走」
[00:15:51.880 --> 00:15:53.240]  「為甚麼?」
[00:15:53.240 --> 00:15:55.240]  「我拍拖」
[00:15:55.240 --> 00:16:00.840]  「我不想丟下一個女孩」
[00:16:02.120 --> 00:16:03.920]  然後帶一個女孩來見我,跟我聊天
[00:16:03.920 --> 00:16:08.120]  我就明白為甚麼他死也不走
[00:16:08.120 --> 00:16:10.720]  然後我就跟上帝說
[00:16:10.720 --> 00:16:12.040]  「上帝,那即是怎樣?」
[00:16:12.040 --> 00:16:13.640]  「我們祈禱全家人一致」
[00:16:13.640 --> 00:16:16.440]  「很明顯就是不一致」
[00:16:16.440 --> 00:16:19.080]  還要是在靈修的時候
[00:16:19.080 --> 00:16:20.240]  上帝就跟我說
[00:16:20.240 --> 00:16:22.720]  「甘心情願留在耶路撒冷的人」
[00:16:22.720 --> 00:16:24.160]  「上帝加倍祝福他」
[00:16:24.160 --> 00:16:26.720]  那我就收手
[00:16:26.720 --> 00:16:30.280]  原來在禱告裏面
[00:16:30.280 --> 00:16:36.080]  上帝會釐清我們被世界拉著走的事
[00:16:36.080 --> 00:16:38.360]  保持頭腦清醒
[00:16:38.360 --> 00:16:40.920]  是一個很重要的時間
[00:16:40.920 --> 00:16:42.560]  剛剛星期二
[00:16:42.560 --> 00:16:44.400]  我跟我的同工團隊在談
[00:16:44.400 --> 00:16:45.600]  「如果我們不走」
[00:16:45.600 --> 00:16:46.920]  「想想教會如何應對」
[00:16:46.920 --> 00:16:50.560]  於是我們就在搖晃
[00:16:50.560 --> 00:16:53.280]  我用了兩個小時去談
[00:16:53.280 --> 00:16:55.080]  談完之後那一晚
[00:16:55.080 --> 00:16:56.520]  聖靈就提醒我
[00:16:56.520 --> 00:16:59.360]  「為甚麼你用兩個小時去談」
[00:17:00.400 --> 00:17:01.360]  「你沒有問過我」
[00:17:01.360 --> 00:17:03.520]  「你沒有祈禱」
[00:17:03.520 --> 00:17:06.920]  然後心裏面就黏著一塊東西
[00:17:06.920 --> 00:17:07.880]  但也沒有告訴別人
[00:17:07.880 --> 00:17:10.960]  翌日跟我的同工查經
[00:17:10.960 --> 00:17:13.800]  查經的時候就看了尼西米的第一章
[00:17:13.800 --> 00:17:15.640]  尼西米當他聽到
[00:17:15.640 --> 00:17:17.720]  那個城牆遭耶路撒冷
[00:17:17.720 --> 00:17:19.320]  遭大難受凌辱的時候
[00:17:19.320 --> 00:17:21.520]  他第一件事就是坐下來哭泣
[00:17:21.520 --> 00:17:22.400]  悲哀幾天
[00:17:22.400 --> 00:17:26.320]  是向天上的神禁食祈禱
[00:17:27.120 --> 00:17:30.360]  那一刻真是很清楚上帝跟我說
[00:17:30.360 --> 00:17:31.920]  「喂,你搞甚麼」
[00:17:31.920 --> 00:17:35.680]  「你昨天就自己想用你的方法去想」
[00:17:35.680 --> 00:17:37.240]  「你根本想不通的」
[00:17:37.240 --> 00:17:38.920]  「但為甚麼你不去祈禱」
[00:17:38.920 --> 00:17:43.520]  「原來我們很容易心就被這些東西打亂我們」
[00:17:43.520 --> 00:17:46.640]  「我們很想用自己的方法去謀算很多東西」
[00:17:46.640 --> 00:17:48.320]  「但是聖經提醒我們」
[00:17:48.320 --> 00:17:50.200]  「當萬物結果近了的時候」
[00:17:50.200 --> 00:17:52.680]  「我們需要保持頭腦清醒」
[00:17:52.680 --> 00:17:55.240]  「不要醉酒」
[00:17:55.600 --> 00:17:59.800]  「不要被苦難影響我們的判斷能力」
[00:17:59.800 --> 00:18:02.200]  「我們要進入禱告」
[00:18:02.200 --> 00:18:04.800]  「用禱告去明白神的心意」
[00:18:04.800 --> 00:18:06.800]  當尼西米祈禱的時候
[00:18:06.800 --> 00:18:07.400]  你留意
[00:18:07.400 --> 00:18:09.040]  尼西米祈禱的時候
[00:18:09.040 --> 00:18:09.920]  他說
[00:18:09.920 --> 00:18:12.960]  「唉,耶和華天上大而可畏的神」
[00:18:12.960 --> 00:18:15.560]  「向愛祢守禮誡命的人」
[00:18:15.560 --> 00:18:17.080]  「守約施慈愛的神」
[00:18:17.080 --> 00:18:19.440]  「願祢睜眼看則耳聽」
[00:18:19.440 --> 00:18:21.800]  「祢獨人今天晝夜在祢面前」
[00:18:21.800 --> 00:18:24.560]  「為祢忠獨人以色列人的祈禱」
[00:18:25.080 --> 00:18:26.400]  「祂第一件事就是承認」
[00:18:26.400 --> 00:18:29.200]  「我們在以色列人是向祢犯罪」
[00:18:29.200 --> 00:18:30.320]  「得罪了祢」
[00:18:30.320 --> 00:18:32.640]  「我和我的父家都得罪了祢」
[00:18:32.640 --> 00:18:34.680]  「我們做得非常敗壞」
[00:18:34.680 --> 00:18:39.000]  「沒有遵守到祢獨人摩西的誡命典章律例」
[00:18:39.000 --> 00:18:41.120]  然後他很聰明
[00:18:41.120 --> 00:18:42.880]  「求祢紀念祢」
[00:18:42.880 --> 00:18:45.040]  「吩咐祢獨人摩西的話」
[00:18:45.040 --> 00:18:46.920]  「祢說如果我們犯罪」
[00:18:46.920 --> 00:18:48.640]  「祢就將我們分散在萬民中」
[00:18:48.640 --> 00:18:50.320]  「但是如果我們要歸回」
[00:18:50.320 --> 00:18:53.000]  「謹守遵行祢的誡命」
[00:18:53.240 --> 00:18:57.040]  「祢就會從天涯裡再招聚我們回來」
[00:18:57.040 --> 00:19:00.560]  「去到祢的居所」
[00:19:00.560 --> 00:19:03.720]  「這群百姓是祢用大能大力去拯救的」
[00:19:03.720 --> 00:19:07.840]  所以聽到李希敏的禱告很厲害
[00:19:07.840 --> 00:19:09.800]  我們的禱告經常很想
[00:19:09.800 --> 00:19:13.400]  「主啊 求祢讓COVID-19快點走」
[00:19:13.400 --> 00:19:15.600]  但是你知不知道
[00:19:15.600 --> 00:19:19.400]  COVID-19可能是上帝在這個幕後使用的工具
[00:19:22.040 --> 00:19:24.360]  「啊 上帝會用這樣的工具?」
[00:19:24.360 --> 00:19:27.800]  打開《馬太福音》24、25章
