
[00:00:00.000 --> 00:00:02.000]  好,多謝你們的接觸,多謝朋友
[00:02:02.000 --> 00:02:05.000]  大家就去講講神學、聖經
[00:02:05.000 --> 00:02:07.000]  甚至講講足球、捉棋
[00:02:07.000 --> 00:02:09.000]  隔了幾十年沒見的時候
[00:02:09.000 --> 00:02:11.000]  他來英國第一個就來找我
[00:02:11.000 --> 00:02:13.000]  然後就送了兩支筆給我
[00:02:13.000 --> 00:02:15.000]  這些就是友情
[00:02:15.000 --> 00:02:17.000]  友情其實真的很可貴
[00:02:17.000 --> 00:02:19.000]  撒姆爾基上十九章就記載了
[00:02:19.000 --> 00:02:22.000]  以色列的第一任聯合王國的皇帝
[00:02:22.000 --> 00:02:24.000]  叫做蘇羅
[00:02:24.000 --> 00:02:27.000]  他兩次要殺死大衛
[00:02:27.000 --> 00:02:29.000]  為什麼?很簡單
[00:02:29.000 --> 00:02:31.000]  幾個字就可以搞定了
[00:02:31.000 --> 00:02:33.000]  功高蓋主
[00:02:33.000 --> 00:02:36.000]  而且是最受歡迎
[00:02:36.000 --> 00:02:38.000]  民心所向
[00:02:38.000 --> 00:02:40.000]  甚至連蘇羅的女兒米格
[00:02:40.000 --> 00:02:42.000]  和她的兒子約拿丹
[00:02:42.000 --> 00:02:43.000]  都站在她那邊
[00:02:43.000 --> 00:02:45.000]  愛大衛愛到發瘋
[00:02:45.000 --> 00:02:48.000]  手指咬出就不咬入
[00:02:48.000 --> 00:02:50.000]  幫了大衛
[00:02:50.000 --> 00:02:52.000]  那當然要殺他
[00:02:52.000 --> 00:02:54.000]  大衛知道自己是神所揀選
[00:02:54.000 --> 00:02:56.000]  要繼承蘇羅王
[00:02:56.000 --> 00:02:58.000]  成為以色列的王
[00:02:58.000 --> 00:03:01.000]  但怎樣可以實踐這個做王?
[00:03:01.000 --> 00:03:04.000]  怎樣能夠成為做王者?
[00:03:04.000 --> 00:03:06.000]  如果上帝
[00:03:06.000 --> 00:03:09.000]  告訴大衛怎樣做王
[00:03:09.000 --> 00:03:11.000]  那就一流了
[00:03:11.000 --> 00:03:12.000]  但是你看聖經
[00:03:12.000 --> 00:03:15.000]  上帝雖然叫了撒姆爾去高立他
[00:03:15.000 --> 00:03:18.000]  但是撒姆爾從來
[00:03:18.000 --> 00:03:20.000]  沒有告訴他
[00:03:20.000 --> 00:03:22.000]  怎樣做王
[00:03:22.000 --> 00:03:25.000]  那條路是誰定出來的?
[00:03:25.000 --> 00:03:26.000]  年輕的大衛
[00:03:26.000 --> 00:03:27.000]  你猜他不知道
[00:03:27.000 --> 00:03:29.000]  這條路有多難走嗎?
[00:03:29.000 --> 00:03:30.000]  要成為王
[00:03:30.000 --> 00:03:33.000]  要不然你就要奪位
[00:03:33.000 --> 00:03:34.000]  但是這個做法
[00:03:34.000 --> 00:03:36.000]  肯定不是神中意
[00:03:36.000 --> 00:03:38.000]  所以大衛都沒有這樣做
[00:03:38.000 --> 00:03:39.000]  要不然就期待
[00:03:39.000 --> 00:03:42.000]  蘇羅家全部被人滅散
[00:03:42.000 --> 00:03:45.000]  由人民再推選大衛出來
[00:03:45.000 --> 00:03:46.000]  但是等這個機會
[00:03:46.000 --> 00:03:48.000]  如果要等這個機會出現的話
[00:03:48.000 --> 00:03:50.000]  都不容易
[00:03:50.000 --> 00:03:52.000]  因為到這個機會真的出現的時候
[00:03:52.000 --> 00:03:55.000]  隨時整個以色列國都玩完
[00:03:55.000 --> 00:03:56.000]  因為被滅了嘛
[00:03:56.000 --> 00:03:58.000]  隨時整個國都玩完
[00:03:58.000 --> 00:03:59.000]  大衛是否還有機會
[00:03:59.000 --> 00:04:01.000]  可以坐上這個王位呢?
[00:04:01.000 --> 00:04:05.000]  所以其實要等這個機會
[00:04:05.000 --> 00:04:07.000]  真的一點都不容易
[00:04:07.000 --> 00:04:08.000]  是呀
[00:04:08.000 --> 00:04:10.000]  大衛是一個很懂得把握時機的人
[00:04:10.000 --> 00:04:11.000]  他打敗了
[00:04:11.000 --> 00:04:14.000]  過來又能夠迎娶到蘇羅王
[00:04:14.000 --> 00:04:16.000]  給他的獎品
[00:04:16.000 --> 00:04:18.000]  女兒米甲
[00:04:18.000 --> 00:04:20.000]  成為了王族的成員
[00:04:20.000 --> 00:04:22.000]  這樣在牌面上
[00:04:22.000 --> 00:04:24.000]  就真的可以排到一條龍
[00:04:24.000 --> 00:04:27.000]  無論拉什麼沙尾也好
[00:04:27.000 --> 00:04:28.000]  車邊也好
[00:04:28.000 --> 00:04:29.000]  三邊也好
[00:04:29.000 --> 00:04:30.000]  什麼都好
[00:04:30.000 --> 00:04:32.000]  總之你是拉到一點車邊
[00:04:32.000 --> 00:04:34.000]  進入到這個王室的機會
[00:04:34.000 --> 00:04:36.000]  不單止是這樣
[00:04:36.000 --> 00:04:38.000]  更加的是蘇羅王的兒子約拿丹
[00:04:38.000 --> 00:04:40.000]  竟然跟大衛
[00:04:40.000 --> 00:04:42.000]  有一個很親密的關係
[00:04:42.000 --> 00:04:43.000]  好朋友
[00:04:43.000 --> 00:04:44.000]  朋友到不得了
[00:04:44.000 --> 00:04:45.000]  約拿丹
[00:04:45.000 --> 00:04:47.000]  簡直好像是蘇羅身邊的二五仔
[00:04:47.000 --> 00:04:51.000]  將線報一一告訴大衛
[00:04:51.000 --> 00:04:53.000]  今天的這段經文二十章
[00:04:53.000 --> 00:04:55.000]  就讓我們去看看
[00:04:55.000 --> 00:04:58.000]  到底友情的多麼可貴
[00:04:58.000 --> 00:05:01.000]  在大衛研究
[00:05:01.000 --> 00:05:03.000]  怎樣可以成為王者
[00:05:03.000 --> 00:05:04.000]  這條路的時候
[00:05:04.000 --> 00:05:06.000]  聖經也給我們看到一份
[00:05:06.000 --> 00:05:08.000]  特別的情義出來了
[00:05:08.000 --> 00:05:10.000]  就是大衛和約拿丹之間
[00:05:10.000 --> 00:05:12.000]  撒姆爾的二十章
[00:05:12.000 --> 00:05:14.000]  其實有四十二節經文
[00:05:14.000 --> 00:05:16.000]  主要有四個主角
[00:05:16.000 --> 00:05:17.000]  第一個當然是大衛
[00:05:17.000 --> 00:05:19.000]  第二個就是約拿丹
[00:05:19.000 --> 00:05:21.000]  第三個就是約拿丹的爸爸蘇羅
[00:05:21.000 --> 00:05:24.000]  第四個就是約拿丹身邊的童子
[00:05:24.000 --> 00:05:25.000]  這個沒有名字的
[00:05:25.000 --> 00:05:27.000]  四十二節經文裡面
[00:05:27.000 --> 00:05:28.000]  可以分為四個段落
[00:05:28.000 --> 00:05:31.000]  主要是由四個地方去劃分的
[00:05:31.000 --> 00:05:33.000]  第一個段落就是
[00:05:33.000 --> 00:05:35.000]  由第一節到第十節
[00:05:35.000 --> 00:05:38.000]  發生的地點就是約拿丹那一道
[00:05:38.000 --> 00:05:39.000]  我們一起讀一讀
[00:05:39.000 --> 00:05:40.000]  二十章的第一節
[00:05:40.000 --> 00:05:41.000]  請讀
[00:05:41.000 --> 00:05:44.000]  大衛從拉瑪約拿
[00:05:44.000 --> 00:05:46.000]  來到約拿丹那裡
[00:05:46.000 --> 00:05:47.000]  對他說
[00:05:47.000 --> 00:05:49.000]  我做了什麼
[00:05:49.000 --> 00:05:51.000]  有什麼罪孽呢
[00:05:51.000 --> 00:06:01.000]  其實內容非常簡單
[00:06:01.000 --> 00:06:04.000]  大衛知道蘇羅都神經病
[00:06:04.000 --> 00:06:06.000]  無論如何都要繼續
[00:06:06.000 --> 00:06:08.000]  找機會要殺大衛
[00:06:08.000 --> 00:06:09.000]  真的遲早都會出事的
[00:06:09.000 --> 00:06:11.000]  走得一次,走不掉第二次
[00:06:11.000 --> 00:06:13.000]  十九章的結束
[00:06:13.000 --> 00:06:18.000]  說到當時大衛就去了見薩姆爾
[00:06:18.000 --> 00:06:19.000]  為什麼要見薩姆爾
[00:06:19.000 --> 00:06:20.000]  原因很簡單
[00:06:20.000 --> 00:06:23.000]  薩姆爾親手高立大衛的
[00:06:23.000 --> 00:06:25.000]  找他講一整件事
[00:06:25.000 --> 00:06:27.000]  是一件很正常不過的事
[00:06:27.000 --> 00:06:29.000]  再加上可能因為
[00:06:29.000 --> 00:06:32.000]  大衛很想在這麼危急的情況
[00:06:32.000 --> 00:06:35.000]  要薩姆爾才給他一些指示
[00:06:35.000 --> 00:06:38.000]  要尋求上帝的幫助
[00:06:38.000 --> 00:06:40.000]  大衛其實是值得我們學習的
[00:06:40.000 --> 00:06:42.000]  他首先去找上帝
[00:06:42.000 --> 00:06:44.000]  來看看有什麼指引給到他
[00:06:44.000 --> 00:06:48.000]  然後大衛就去找一個朋友
[00:06:48.000 --> 00:06:50.000]  就是約拿丹,蘇羅的兒子
[00:06:50.000 --> 00:06:52.000]  跟這個死黨去講
[00:06:52.000 --> 00:06:55.000]  約拿丹,你爸爸蘇羅想殺我
[00:06:55.000 --> 00:06:57.000]  但約拿丹就強調
[00:06:57.000 --> 00:07:00.000]  我爸爸沒有這樣的企圖
[00:07:00.000 --> 00:07:03.000]  而大衛就提出了一個測試
[00:07:03.000 --> 00:07:04.000]  好啊,如果你不相信
[00:07:04.000 --> 00:07:06.000]  試一試這個測試
[00:07:06.000 --> 00:07:09.000]  是不是故意不出席王的餐禮會
[00:07:09.000 --> 00:07:12.000]  去試一試約拿丹的爸爸蘇羅王
[00:07:12.000 --> 00:07:15.000]  是不是好像約拿丹所說
[00:07:15.000 --> 00:07:20.000]  真的完全沒有心要去害大衛呢
[00:07:20.000 --> 00:07:22.000]  在這段經文裡面
[00:07:22.000 --> 00:07:24.000]  如果你有機會聽聽不同的講道
[00:07:24.000 --> 00:07:25.000]  你會發現不同的講員
[00:07:25.000 --> 00:07:28.000]  都會抓了大衛講謊的這件事
[00:07:28.000 --> 00:07:30.000]  出來大做文章
[00:07:30.000 --> 00:07:32.000]  我們看看第六節
[00:07:32.000 --> 00:07:35.000]  你父親若見我不在直上
[00:07:35.000 --> 00:07:37.000]  也就是說約拿丹的爸爸蘇羅
[00:07:37.000 --> 00:07:39.000]  見不到我大衛在他直上
[00:07:39.000 --> 00:07:41.000]  你約拿丹就應該這樣說
[00:07:41.000 --> 00:07:45.000]  大衛徹求我許他回本城百里行去
[00:07:45.000 --> 00:07:50.000]  因為他全家在那裡獻蓮祭
[00:07:50.000 --> 00:07:52.000]  大衛很明顯地在說謊
[00:07:52.000 --> 00:07:54.000]  因為事實上大衛根本就不是這樣
[00:07:54.000 --> 00:07:57.000]  他只是叫約拿丹說個謊
[00:07:57.000 --> 00:07:58.000]  幫幫忙
[00:07:58.000 --> 00:08:00.000]  於是乎你會見到有些人
[00:08:00.000 --> 00:08:01.000]  或者一些木者
[00:08:01.000 --> 00:08:03.000]  他就會講一大篇講道
[00:08:03.000 --> 00:08:06.000]  就是講大衛講謊
[00:08:06.000 --> 00:08:08.000]  不過經文有四十二節
[00:08:08.000 --> 00:08:10.000]  你就抽了其中的一節出來
[00:08:10.000 --> 00:08:13.000]  大做文章其實就不需要
[00:08:13.000 --> 00:08:15.000]  因為如果你要講大話講大衛
[00:08:15.000 --> 00:08:18.000]  如果你要說大衛講大話的話
[00:08:18.000 --> 00:08:21.000]  倒不如你說約拿丹直接講大話更好
[00:08:21.000 --> 00:08:23.000]  因為經文在二十八節就說
[00:08:23.000 --> 00:08:26.000]  講大話的那個不是只有約拿丹
[00:08:26.000 --> 00:08:28.000]  還有約拿丹
[00:08:28.000 --> 00:08:29.000]  約拿丹回答蘇羅說
[00:08:29.000 --> 00:08:32.000]  大衛徹求我容他往百里行去
[00:08:32.000 --> 00:08:35.000]  那為什麼不拉約拿丹一起出來講呢
[00:08:35.000 --> 00:08:40.000]  聖經的重點根本就不是那個講大話本身
[00:08:40.000 --> 00:08:42.000]  講大話當然是有問題
[00:08:42.000 --> 00:08:44.000]  不過聖經的作者在這裡不是要強調
[00:08:44.000 --> 00:08:48.000]  在這個道德上面他們出現了嚴重的問題
[00:08:48.000 --> 00:08:50.000]  所以這一段經文告訴我們
[00:08:50.000 --> 00:08:52.000]  就是很簡單的
[00:08:52.000 --> 00:08:55.000]  而現在他們兩兄弟就做了一個
[00:08:55.000 --> 00:08:56.000]  想做一個測試
[00:08:56.000 --> 00:08:58.000]  第二段就是十一節到二十三節
[00:08:58.000 --> 00:09:01.000]  主角仍然都是大衛和約拿丹
[00:09:01.000 --> 00:09:03.000]  不過地點就轉變了
[00:09:03.000 --> 00:09:04.000]  就去了田野
[00:09:04.000 --> 00:09:05.000]  我們讀讀第十一節好嗎
[00:09:05.000 --> 00:09:06.000]  請讀
[00:09:06.000 --> 00:09:08.000]  約拿丹對大衛說
[00:09:08.000 --> 00:09:10.000]  你我且往田野
[00:09:10.000 --> 00:09:13.000]  二人就往田野去
[00:09:13.000 --> 00:09:17.000]  約拿丹就向大衛交代了他算盤的計劃
[00:09:17.000 --> 00:09:20.000]  主要就用射箭的落地點
[00:09:20.000 --> 00:09:23.000]  和童子執拾的這個地點
[00:09:23.000 --> 00:09:24.000]  執拾這個箭的地點
[00:09:24.000 --> 00:09:25.000]  來做一個暗號
[00:09:25.000 --> 00:09:28.000]  去提示大衛到底他爸爸蘇羅
[00:09:28.000 --> 00:09:31.000]  是不是真的想去殺死大衛呢
[00:09:31.000 --> 00:09:33.000]  好第三段就是二十四節
[00:09:33.000 --> 00:09:35.000]  一直到第三十四節
[00:09:35.000 --> 00:09:38.000]  地點發生的地點就不是再在田野
[00:09:38.000 --> 00:09:40.000]  而是去到蘇羅王那個地方了
[00:09:40.000 --> 00:09:43.000]  我們讀讀二十四節請讀
[00:09:43.000 --> 00:09:45.000]  就去藏在田野
[00:09:45.000 --> 00:09:46.000]  到了初一日
[00:09:46.000 --> 00:09:49.000]  王出席要吃飯
[00:09:49.000 --> 00:09:50.000]  這裡就主要講到
[00:09:50.000 --> 00:09:53.000]  大衛就故意不出席那個王的參禮會
[00:09:53.000 --> 00:09:56.000]  接著發生的後果講了出來
[00:09:56.000 --> 00:10:01.000]  原來就證實了蘇羅果然是有動殺機
[00:10:01.000 --> 00:10:03.000]  是真的要殺大衛
[00:10:03.000 --> 00:10:06.000]  最後一段就是來自三十五節到四十二節
[00:10:06.000 --> 00:10:08.000]  地點又去到田間田野那裡
[00:10:08.000 --> 00:10:11.000]  我們讀讀第三十五節請讀
[00:10:11.000 --> 00:10:12.000]  次日早晨
[00:10:12.000 --> 00:10:17.000]  約拿丹按著大衛約會的時候出到田野
[00:10:17.000 --> 00:10:19.000]  有一個童子跟隨
[00:10:19.000 --> 00:10:22.000]  這個段落主要講的就是
[00:10:22.000 --> 00:10:25.000]  因為約拿丹知道了爸爸蘇羅
[00:10:25.000 --> 00:10:26.000]  果然要殺大衛
[00:10:26.000 --> 00:10:29.000]  所以他就跟大衛立約
[00:10:29.000 --> 00:10:32.000]  而整個段落就是關乎大衛和約拿丹
[00:10:32.000 --> 00:10:36.000]  兩個人之間的友誼的深厚
[00:10:36.000 --> 00:10:39.000]  以及怎樣去面對一個危難
[00:10:39.000 --> 00:10:41.000]  到底兄弟姊妹之間
[00:10:41.000 --> 00:10:42.000]  弟兄姊妹之間
[00:10:42.000 --> 00:10:44.000]  教友和教友之間
[00:10:44.000 --> 00:10:46.000]  朋友和朋友之間
[00:10:46.000 --> 00:10:50.000]  真正無價的友情是應該怎樣的呢
[00:10:50.000 --> 00:10:54.000]  這段經文讓我們學習到幾樣無價的友情
[00:10:54.000 --> 00:10:56.000]  第一樣就是無價的友情
[00:10:56.000 --> 00:10:59.000]  是要成就別人的夢想
[00:10:59.000 --> 00:11:01.000]  所以留意第三節到第四節
[00:11:01.000 --> 00:11:03.000]  一起讀讀讀好不好請讀
[00:11:03.000 --> 00:11:05.000]  大衛又起誓說
[00:11:05.000 --> 00:11:08.000]  你父親准知我在你面前蒙恩
[00:11:08.000 --> 00:11:10.000]  你心裡說
[00:11:10.000 --> 00:11:12.000]  不如不叫約拿丹知道
[00:11:12.000 --> 00:11:14.000]  恐怕他受煩
[00:11:14.000 --> 00:11:16.000]  我指著永生的耶和華
[00:11:16.000 --> 00:11:19.000]  又敢在你面前起誓
[00:11:19.000 --> 00:11:21.000]  我離死不過一步
[00:11:21.000 --> 00:11:23.000]  約拿丹對大衛說
[00:11:23.000 --> 00:11:25.000]  你心裡所求的
[00:11:25.000 --> 00:11:28.000]  我必為你成就
[00:11:28.000 --> 00:11:30.000]  在撒姆爾紀二十章的第一節
[00:11:30.000 --> 00:11:33.000]  大衛就逃避掃羅的追捕
[00:11:33.000 --> 00:11:35.000]  他來到拿約的這個地方
[00:11:35.000 --> 00:11:38.000]  就向他的好朋友約拿丹坦言
[00:11:38.000 --> 00:11:41.000]  傾訴他面對的種種壓力
[00:11:41.000 --> 00:11:45.000]  好朋友之間就應該要夠坦誠
[00:11:45.000 --> 00:11:47.000]  就應該信任得過對方
[00:11:47.000 --> 00:11:49.000]  就應該什麼都可以去對方說
[00:11:49.000 --> 00:11:53.000]  這個就是珍貴友情的基礎
[00:11:53.000 --> 00:11:54.000]  在現代社會裏面
[00:11:54.000 --> 00:11:58.000]  我們很多時候因為怕
[00:11:58.000 --> 00:12:00.000]  害怕被人誤會
[00:12:00.000 --> 00:12:04.000]  而選擇寧願收起自己的那種情感
[00:12:04.000 --> 00:12:06.000]  而大衛是沒有這樣做到
[00:12:06.000 --> 00:12:10.000]  他找他的好朋友說得清清楚楚
[00:12:10.000 --> 00:12:12.000]  而二十章第三節大衛就提到
[00:12:12.000 --> 00:12:14.000]  他離死不遠
[00:12:14.000 --> 00:12:15.000]  約拿丹的反應就說
[00:12:15.000 --> 00:12:16.000]  你心裡所求的
[00:12:16.000 --> 00:12:18.000]  我必為你成就
[00:12:18.000 --> 00:12:20.000]  到底約拿丹怎樣去理解
[00:12:20.000 --> 00:12:22.000]  怎樣去明白大衛心裏面
[00:12:22.000 --> 00:12:24.000]  到底是求些什麼
[00:12:24.000 --> 00:12:26.000]  老友記嘛
[00:12:26.000 --> 00:12:27.000]  大家懂得讀
[00:12:27.000 --> 00:12:29.000]  心照不宣
[00:12:29.000 --> 00:12:31.000]  有時候你的朋友打個眼神
[00:12:31.000 --> 00:12:33.000]  你知道他想做些什麼
[00:12:33.000 --> 00:12:34.000]  動他少少動作
[00:12:34.000 --> 00:12:36.000]  你明白他的意思
[00:12:36.000 --> 00:12:38.000]  大衛到底他所求些什麼
[00:12:38.000 --> 00:12:41.000]  而約拿丹又明白些什麼呢
[00:12:41.000 --> 00:12:43.000]  會不會約拿丹
[00:12:43.000 --> 00:12:46.000]  猜到大衛其實想保命
[00:12:46.000 --> 00:12:48.000]  不想白白的死呢
[00:12:48.000 --> 00:12:51.000]  還是大衛很想約拿丹
[00:12:51.000 --> 00:12:53.000]  提供重要的線報給他
[00:12:53.000 --> 00:12:56.000]  知道約拿丹的父親素羅
[00:12:56.000 --> 00:12:58.000]  對大衛的一舉一動
[00:12:58.000 --> 00:13:01.000]  能夠讓大衛瞭如指掌呢
[00:13:01.000 --> 00:13:04.000]  不過根據上文下文
[00:13:04.000 --> 00:13:06.000]  我們都明白這兩個原因
[00:13:06.000 --> 00:13:07.000]  都可以是合理的
[00:13:07.000 --> 00:13:09.000]  但是我們不能夠抹殺
[00:13:09.000 --> 00:13:10.000]  另一個可能性
[00:13:10.000 --> 00:13:12.000]  就是大衛會成為王
[00:13:12.000 --> 00:13:14.000]  大衛想成為王的夢想
[00:13:14.000 --> 00:13:16.000]  約拿丹嚴格來說
[00:13:16.000 --> 00:13:18.000]  是知道的
[00:13:18.000 --> 00:13:20.000]  是完全清楚
[00:13:20.000 --> 00:13:22.000]  你要知道約拿丹嚴格來說
[00:13:22.000 --> 00:13:24.000]  是阻礙著大衛登上皇位的
[00:13:24.000 --> 00:13:26.000]  最重要一個人
[00:13:26.000 --> 00:13:28.000]  你要懂得讀這段聖經
[00:13:28.000 --> 00:13:30.000]  約拿丹是繼承
[00:13:30.000 --> 00:13:32.000]  素羅王的那個人
[00:13:32.000 --> 00:13:34.000]  現在他知道
[00:13:34.000 --> 00:13:36.000]  大衛其實是會做王
[00:13:36.000 --> 00:13:39.000]  誰會阻礙他的路呢
[00:13:39.000 --> 00:13:41.000]  當然是約拿丹
[00:13:41.000 --> 00:13:43.000]  當然是約拿丹
[00:13:43.000 --> 00:13:45.000]  但是約拿丹他能夠放棄
[00:13:45.000 --> 00:13:47.000]  放下他自己的地位
[00:13:47.000 --> 00:13:49.000]  選擇支持大衛
[00:13:49.000 --> 00:13:52.000]  這份友誼是多麼崇高呢
[00:13:52.000 --> 00:13:55.000]  約拿丹的選擇告訴我們
[00:13:55.000 --> 00:13:57.000]  有時候朋友的成功
[00:13:57.000 --> 00:14:00.000]  比我們的利益更重要
[00:14:00.000 --> 00:14:02.000]  他見到人家成功
[00:14:02.000 --> 00:14:04.000]  我們應該很開心
[00:14:04.000 --> 00:14:05.000]  上個星期呢
[00:14:05.000 --> 00:14:06.000]  不是上個星期
[00:14:06.000 --> 00:14:08.000]  前個星期職青組就去了唱機
[00:14:08.000 --> 00:14:10.000]  去了Cherry家唱機
[00:14:10.000 --> 00:14:12.000]  不是,我們職青組不是經常唱機的
[00:14:12.000 --> 00:14:14.000]  不要誤會
[00:14:14.000 --> 00:14:15.000]  我們很難得的
[00:14:15.000 --> 00:14:17.000]  所以去勾聽一下
[00:14:17.000 --> 00:14:19.000]  我們發現呢
[00:14:19.000 --> 00:14:21.000]  我以為我們都覺得
[00:14:21.000 --> 00:14:23.000]  我自己都認為自己唱得比較高音
[00:14:23.000 --> 00:14:25.000]  怎麼知道職青組裡面
[00:14:25.000 --> 00:14:26.000]  有一個人
[00:14:26.000 --> 00:14:28.000]  他唱歌成個女人聲
[00:14:28.000 --> 00:14:30.000]  是男人來的
[00:14:30.000 --> 00:14:31.000]  是男孩子來的
[00:14:31.000 --> 00:14:33.000]  他的高音是很高音
[00:14:33.000 --> 00:14:35.000]  真是想像不到
[00:14:35.000 --> 00:14:37.000]  原來我們有這麼特別的天才
[00:14:37.000 --> 00:14:38.000]  的才幹在這裡
[00:14:38.000 --> 00:14:40.000]  你感到一個男孩子的聲音
[00:14:40.000 --> 00:14:42.000]  可以一個女孩子的聲線
[00:14:42.000 --> 00:14:43.000]  甚至Cherry說
[00:14:43.000 --> 00:14:45.000]  她說她自己都是Soprano
[00:14:45.000 --> 00:14:46.000]  她已經去到
[00:14:46.000 --> 00:14:48.000]  她能夠唱到她的音
[00:14:48.000 --> 00:14:49.000]  所以知道這個世界
[00:14:49.000 --> 00:14:52.000]  真的有很多無奇不有的人
[00:14:52.000 --> 00:14:53.000]  你見到她
[00:14:53.000 --> 00:14:54.000]  能夠唱到這麼高音
[00:14:54.000 --> 00:14:55.000]  你不會為她妒忌的
[00:14:55.000 --> 00:14:57.000]  你應該為她開心
[00:14:57.000 --> 00:14:59.000]  上帝原來這個世界上面
[00:14:59.000 --> 00:15:00.000]  可以有這麼多人
[00:15:00.000 --> 00:15:02.000]  有這麼多不同的恩賜
[00:15:02.000 --> 00:15:04.000]  你見到人家的成功
[00:15:04.000 --> 00:15:06.000]  你應該感覺到驕傲
[00:15:06.000 --> 00:15:07.000]  感覺到開心
[00:15:07.000 --> 00:15:09.000]  而不是去挑戰她
[00:15:09.000 --> 00:15:11.000]  而不是去
[00:15:11.000 --> 00:15:14.000]  令她妒忌她
[00:15:14.000 --> 00:15:17.000]  Sergio其實是一名罪犯
[00:15:17.000 --> 00:15:19.000]  在他接受社會服務期間
[00:15:19.000 --> 00:15:21.000]  在醫院裡認識了一個病人
[00:15:21.000 --> 00:15:22.000]  叫做Chris
[00:15:22.000 --> 00:15:24.000]  他患了末期癌症
[00:15:24.000 --> 00:15:26.000]  快離開這個世界
[00:15:26.000 --> 00:15:27.000]  是一個小孩子
[00:15:27.000 --> 00:15:30.000]  為了打破這個男童的
[00:15:30.000 --> 00:15:31.000]  防衛心
[00:15:31.000 --> 00:15:33.000]  他就告訴這個男孩子
[00:15:33.000 --> 00:15:35.000]  只要是每一天的晚上
[00:15:35.000 --> 00:15:37.000]  11點11分許個願的時候
