
[00:00:00.000 --> 00:00:02.000]  各位影子妹,早安!
[00:03:35.000 --> 00:03:38.000]  他說他們有很多上帝的恩惠
[00:03:38.000 --> 00:03:40.000]  請問我們當中有沒有上帝的恩惠
[00:03:40.000 --> 00:03:41.000]  很多
[00:03:41.000 --> 00:03:44.000]  當中我們經歷上帝很多的恩惠
[00:03:44.000 --> 00:03:47.000]  我們有沒有凡事付足
[00:03:47.000 --> 00:03:49.000]  弟兄姊妹你付不付足
[00:03:49.000 --> 00:03:51.000]  有些人鴨嘴
[00:03:51.000 --> 00:03:53.000]  有些人想想
[00:03:53.000 --> 00:03:54.000]  看看甚麼
[00:03:54.000 --> 00:03:55.000]  心靈都挺付足的
[00:03:55.000 --> 00:03:58.000]  錢包年尾就蚊一點
[00:03:58.000 --> 00:04:00.000]  這裏付足當然是講一切
[00:04:00.000 --> 00:04:03.000]  包括心靈包括財富
[00:04:03.000 --> 00:04:04.000]  各種的口才
[00:04:04.000 --> 00:04:07.000]  弟兄姊妹你有沒有各種的口才
[00:04:07.000 --> 00:04:10.000]  有誰有各種的口才
[00:04:10.000 --> 00:04:12.000]  開始沒甚麼人點頭了
[00:04:12.000 --> 00:04:14.000]  付足的時候很大力
[00:04:14.000 --> 00:04:15.000]  講到口才就差一點
[00:04:15.000 --> 00:04:18.000]  有沒有人有各樣的知識
[00:04:18.000 --> 00:04:20.000]  我們當中有些博士
[00:04:20.000 --> 00:04:22.000]  博士是否代表甚麼都懂
[00:04:22.000 --> 00:04:23.000]  可能未必是
[00:04:23.000 --> 00:04:25.000]  是否那一行可能專項會懂得多一點
[00:04:25.000 --> 00:04:27.000]  有沒有人有各樣的知識
[00:04:27.000 --> 00:04:28.000]  沒有的
[00:04:28.000 --> 00:04:29.000]  很有趣
[00:04:29.000 --> 00:04:31.000]  保羅一開始對哥倫多教會有幾個讚賞
[00:04:31.000 --> 00:04:33.000]  他說他有上帝很多的恩惠
[00:04:33.000 --> 00:04:35.000]  有很付足
[00:04:35.000 --> 00:04:36.000]  有很多口才
[00:04:36.000 --> 00:04:38.000]  有很多知識
[00:04:38.000 --> 00:04:39.000]  還有
[00:04:39.000 --> 00:04:40.000]  看下去
[00:04:40.000 --> 00:04:43.000]  基督在你們見證在你們心裏得以兼顧
[00:04:43.000 --> 00:04:45.000]  以至你們在恩賜上
[00:04:45.000 --> 00:04:48.000]  一無所缺
[00:04:48.000 --> 00:04:50.000]  一無欠缺
[00:04:50.000 --> 00:04:53.000]  弟兄姊妹你有沒有欠缺
[00:04:53.000 --> 00:04:55.000]  在上帝的恩賜裏面有沒有欠缺
[00:04:55.000 --> 00:04:56.000]  當然有
[00:04:56.000 --> 00:04:57.000]  弟兄姊妹經常說
[00:04:57.000 --> 00:04:58.000]  我日日祈禱
[00:04:58.000 --> 00:05:00.000]  求上帝給我好口才分享信仰
[00:05:00.000 --> 00:05:02.000]  多些祈禱的恩賜
[00:05:02.000 --> 00:05:03.000]  多些講道的恩賜
[00:05:03.000 --> 00:05:04.000]  多些報道的恩賜
[00:05:04.000 --> 00:05:05.000]  關懷的恩賜
[00:05:05.000 --> 00:05:07.000]  等等等等
[00:05:07.000 --> 00:05:10.000]  弟兄姊妹你是不是經常覺得自己不夠
[00:05:10.000 --> 00:05:11.000]  可能我們都是這樣
[00:05:11.000 --> 00:05:12.000]  我也是這樣
[00:05:12.000 --> 00:05:13.000]  經常很害怕很擔心
[00:05:13.000 --> 00:05:14.000]  今天和大家分享的時候
[00:05:14.000 --> 00:05:15.000]  我祈禱
[00:05:15.000 --> 00:05:16.000]  上帝給我很多口才
[00:05:16.000 --> 00:05:17.000]  不要這麼掉漆
[00:05:17.000 --> 00:05:18.000]  雖然我心急
[00:05:18.000 --> 00:05:19.000]  講得很快
[00:05:19.000 --> 00:05:21.000]  希望大家都聽得很清楚
[00:05:21.000 --> 00:05:24.000]  我們常常覺得我們有很多限制
[00:05:24.000 --> 00:05:25.000]  很多不行
[00:05:25.000 --> 00:05:27.000]  不夠好的地方
[00:05:27.000 --> 00:05:28.000]  但是聖經裏面
[00:05:28.000 --> 00:05:29.000]  在哥倫多前書一開始
[00:05:29.000 --> 00:05:31.000]  保羅和哥倫多教會講的
[00:05:31.000 --> 00:05:33.000]  就是他們很行
[00:05:33.000 --> 00:05:34.000]  很棒
[00:05:34.000 --> 00:05:36.000]  很有上帝恩惠
[00:05:36.000 --> 00:05:37.000]  很富足
[00:05:37.000 --> 00:05:38.000]  很有口才
[00:05:38.000 --> 00:05:39.000]  很有知識
[00:05:39.000 --> 00:05:40.000]  甚至一無欠缺
[00:05:40.000 --> 00:05:44.000]  很厲害
[00:05:44.000 --> 00:05:46.000]  厲害
[00:05:46.000 --> 00:05:47.000]  弟兄姊妹可能都明白
[00:05:47.000 --> 00:05:49.000]  當保羅讚一個教會的時候
[00:05:49.000 --> 00:05:50.000]  後面又怎樣呢
[00:05:50.000 --> 00:05:52.000]  可能有些東西要提醒
[00:05:52.000 --> 00:05:53.000]  甚至有些東西要罵
[00:05:53.000 --> 00:05:56.000]  原來聖經裏面講的哥倫多教會
[00:05:56.000 --> 00:05:57.000]  真的什麼都有
[00:05:57.000 --> 00:05:59.000]  原來聖經裏面講的哥倫多教會
[00:05:59.000 --> 00:06:01.000]  如果哥倫多大家留意一些地方
[00:06:01.000 --> 00:06:02.000]  或者之前有機會上過
[00:06:02.000 --> 00:06:04.000]  我們分享的讀聖經遊聖地
[00:06:04.000 --> 00:06:06.000]  我都提過哥倫多的地方
[00:06:06.000 --> 00:06:07.000]  不知道大家記不記得
[00:06:07.000 --> 00:06:08.000]  哥倫多在哪裏呢
[00:06:08.000 --> 00:06:10.000]  哥倫多其實就是在現在的
[00:06:10.000 --> 00:06:11.000]  希臘的地方
[00:06:11.000 --> 00:06:14.000]  南北希臘中間的接壤的地方
[00:06:14.000 --> 00:06:16.000]  所以當時文化來講
[00:06:16.000 --> 00:06:18.000]  是南北希臘那些交通的要道
[00:06:18.000 --> 00:06:20.000]  差不多是必經之道
[00:06:20.000 --> 00:06:23.000]  人們將貨物運送由南到北的話
[00:06:23.000 --> 00:06:25.000]  一定經過哥倫多
[00:06:25.000 --> 00:06:27.000]  所以哥倫多是很繁華的城市
[00:06:27.000 --> 00:06:29.000]  在當時教會的年代
[00:06:29.000 --> 00:06:31.000]  哥倫多是非常繁華
[00:06:31.000 --> 00:06:32.000]  很厲害
[00:06:32.000 --> 00:06:33.000]  很有錢
[00:06:33.000 --> 00:06:34.000]  在那裏的城市
[00:06:34.000 --> 00:06:36.000]  很多不同的人在裏面經過通削
[00:06:36.000 --> 00:06:37.000]  所以他們什麼都有
[00:06:37.000 --> 00:06:40.000]  所以保羅說凡事富足的教會
[00:06:40.000 --> 00:06:42.000]  應該講的不只是心靈富足
[00:06:42.000 --> 00:06:43.000]  可能他們都不少錢
[00:06:43.000 --> 00:06:44.000]  因為人多
[00:06:44.000 --> 00:06:45.000]  出入的多
[00:06:45.000 --> 00:06:46.000]  經濟的多
[00:06:46.000 --> 00:06:47.000]  可能他們都不錯
[00:06:47.000 --> 00:06:48.000]  甚至因為人多
[00:06:48.000 --> 00:06:50.000]  他們有智慧
[00:06:50.000 --> 00:06:51.000]  有知識
[00:06:51.000 --> 00:06:52.000]  有口才的人都很多
[00:06:52.000 --> 00:06:54.000]  所以當中可能很多人說
[00:06:54.000 --> 00:06:55.000]  說話很厲害
[00:06:55.000 --> 00:06:56.000]  表達信任很好
[00:06:56.000 --> 00:06:58.000]  這都是哥倫多教會
[00:06:58.000 --> 00:06:59.000]  不過呢
[00:06:59.000 --> 00:07:01.000]  哥倫多教會有另一個面
[00:07:01.000 --> 00:07:02.000]  如果我們看教會歷史
[00:07:02.000 --> 00:07:03.000]  哥倫多教會有另一面
[00:07:03.000 --> 00:07:05.000]  在希臘文化
[00:07:05.000 --> 00:07:06.000]  甚至英文都會借用這個字
[00:07:06.000 --> 00:07:08.000]  就是哥倫多式的生活
[00:07:08.000 --> 00:07:10.000]  什麼叫哥倫多式的生活呢
[00:07:10.000 --> 00:07:12.000]  就等於醉酒
[00:07:12.000 --> 00:07:13.000]  放蕩
[00:07:13.000 --> 00:07:15.000]  這個就是哥倫多式的生活
[00:07:15.000 --> 00:07:17.000]  他們成為罪惡之城
[00:07:17.000 --> 00:07:19.000]  哥倫多附近有一間
[00:07:19.000 --> 00:07:22.000]  當時文化裏面最大的一間廟宇
[00:07:22.000 --> 00:07:24.000]  裏面有很多的廟祭
[00:07:24.000 --> 00:07:27.000]  即是一些祭女在廟裏面為生
[00:07:27.000 --> 00:07:30.000]  所以哥倫多等於繁華
[00:07:30.000 --> 00:07:32.000]  哥倫多亦都等於罪惡
[00:07:32.000 --> 00:07:34.000]  這個都是當時他們的文化
[00:07:34.000 --> 00:07:36.000]  所以當保羅提醒
[00:07:36.000 --> 00:07:38.000]  哥倫多教會很多很多的事
[00:07:38.000 --> 00:07:40.000]  你會發現要他們面對很多的罪惡
[00:07:40.000 --> 00:07:42.000]  很多的難處
[00:07:42.000 --> 00:07:44.000]  我們繼續看這段經文裏面
[00:07:44.000 --> 00:07:45.000]  講到哥倫多很好
[00:07:45.000 --> 00:07:46.000]  什麼都有
[00:07:46.000 --> 00:07:48.000]  接著第十節
[00:07:48.000 --> 00:07:50.000]  第十節開始
[00:07:50.000 --> 00:07:52.000]  保羅就多一些的表達
[00:07:52.000 --> 00:07:54.000]  你可以說是多一些的教導
[00:07:54.000 --> 00:07:55.000]  保羅說什麼呢
[00:07:55.000 --> 00:07:56.000]  弟兄們
[00:07:56.000 --> 00:07:58.000]  我奉我們主耶穌基督的名
[00:07:58.000 --> 00:08:01.000]  你們說話要一致
[00:08:01.000 --> 00:08:02.000]  這麼有趣
[00:08:02.000 --> 00:08:04.000]  勸他們說話要一致
[00:08:04.000 --> 00:08:07.000]  你有沒有試過被人勸說話要一致
[00:08:07.000 --> 00:08:10.000]  什麼時候說話要不一致
[00:08:10.000 --> 00:08:13.000]  可能不一致有很多原因
[00:08:13.000 --> 00:08:15.000]  一些不一致就是你口和心不一致
[00:08:15.000 --> 00:08:18.000]  有些人說那句和心想那句不同
[00:08:18.000 --> 00:08:19.000]  那就不一致
[00:08:19.000 --> 00:08:22.000]  有些不一致就是可能一班人一起
[00:08:22.000 --> 00:08:24.000]  可能本來談好了
[00:08:24.000 --> 00:08:26.000]  接著出來表達就不一致
[00:08:26.000 --> 00:08:28.000]  開會有沒有聽過
[00:08:28.000 --> 00:08:30.000]  在會議裏面說討論好了
[00:08:30.000 --> 00:08:32.000]  一出來大家不同意見
[00:08:32.000 --> 00:08:34.000]  為什麼人會不一致
[00:08:34.000 --> 00:08:37.000]  或者人為什麼會口和心不一致呢
[00:08:37.000 --> 00:08:40.000]  本來要提他們說話要一致
[00:08:40.000 --> 00:08:42.000]  很明顯當時他們就不一致
[00:08:42.000 --> 00:08:44.000]  為什麼他們會不一致呢
[00:08:44.000 --> 00:08:45.000]  在想什麼呢
[00:08:45.000 --> 00:08:48.000]  有什麼原因令他們不能說話一致呢
[00:08:48.000 --> 00:08:49.000]  後面很快講到
[00:08:49.000 --> 00:08:53.000]  他說你們中間不可分裂
[00:08:53.000 --> 00:08:56.000]  一心一意彼此團結
[00:08:56.000 --> 00:08:58.000]  不可分裂
[00:08:58.000 --> 00:08:59.000]  那是什麼意思呢
[00:08:59.000 --> 00:09:01.000]  即是當時教會正在分裂
[00:09:01.000 --> 00:09:04.000]  要彼此團結是什麼意思呢
[00:09:04.000 --> 00:09:06.000]  當時教會一點都不團結
[00:09:06.000 --> 00:09:08.000]  保羅這個團結的字很有趣
[00:09:08.000 --> 00:09:10.000]  這個團結的字原文是一個醫學的名詞
[00:09:10.000 --> 00:09:13.000]  好像一些駁骨脫臼
[00:09:13.000 --> 00:09:14.000]  應該是那個位置
[00:09:14.000 --> 00:09:15.000]  應該是這樣聯合的
[00:09:15.000 --> 00:09:17.000]  不過就離了位
[00:09:17.000 --> 00:09:18.000]  所以要黏在一起
[00:09:18.000 --> 00:09:21.000]  這個就是彼此團結的意思
[00:09:21.000 --> 00:09:24.000]  原來保羅從格萊士家裡面
[00:09:24.000 --> 00:09:25.000]  聽到一些消息
[00:09:25.000 --> 00:09:27.000]  他們當中有紛爭
[00:09:27.000 --> 00:09:29.000]  弟兄姊妹當你想到教會有紛爭
[00:09:29.000 --> 00:09:32.000]  你第一時間想到什麼呢
[00:09:32.000 --> 00:09:33.000]  有人可能就說
[00:09:33.000 --> 00:09:34.000]  教會也有紛爭嗎
[00:09:34.000 --> 00:09:36.000]  教會應該屬上帝的
[00:09:36.000 --> 00:09:38.000]  教會應該是很神聖的地方
[00:09:38.000 --> 00:09:40.000]  來到教會應該大家都很好的
[00:09:40.000 --> 00:09:42.000]  個個都很有愛心
[00:09:42.000 --> 00:09:44.000]  沒理由有什麼差的
[00:09:44.000 --> 00:09:46.000]  你是這樣想的嗎 弟兄姊妹
[00:09:46.000 --> 00:09:47.000]  可能你說
[00:09:47.000 --> 00:09:49.000]  嘿 牧師不是這樣的
[00:09:49.000 --> 00:09:51.000]  哪裡是 教會有很多紛爭
[00:09:51.000 --> 00:09:53.000]  教會歷史有很多紛爭
[00:09:53.000 --> 00:09:55.000]  無論你看什麼教會都好
[00:09:55.000 --> 00:09:56.000]  不說別人
[00:09:56.000 --> 00:09:57.000]  就算說我們自己
[00:09:57.000 --> 00:10:00.000]  可能過去也曾經有過紛爭等等
[00:10:00.000 --> 00:10:02.000]  教會為什麼有紛爭
[00:10:02.000 --> 00:10:04.000]  有人的地方就有紛爭
[00:10:04.000 --> 00:10:05.000]  好像很正常
[00:10:05.000 --> 00:10:06.000]  好像很合理
[00:10:06.000 --> 00:10:07.000]  有人就有紛爭
[00:10:07.000 --> 00:10:08.000]  一個人一個意見
[00:10:08.000 --> 00:10:09.000]  兩個人兩個意見
[00:10:09.000 --> 00:10:10.000]  不是兩個人
[00:10:10.000 --> 00:10:11.000]  可能不止兩個意見
[00:10:11.000 --> 00:10:13.000]  兩個人可能變成三個意見
[00:10:13.000 --> 00:10:14.000]  無論如何
[00:10:14.000 --> 00:10:15.000]  有人多的地方就有紛爭
[00:10:15.000 --> 00:10:17.000]  是不是一定的呢
[00:10:17.000 --> 00:10:19.000]  原來不一定的
[00:10:19.000 --> 00:10:20.000]  如果一定的
[00:10:20.000 --> 00:10:21.000]  保羅就不說了
[00:10:21.000 --> 00:10:22.000]  保羅提醒了哥倫多教會
[00:10:22.000 --> 00:10:24.000]  其實紛爭可以避免的
[00:10:24.000 --> 00:10:27.000]  紛爭可以解決的
[00:10:27.000 --> 00:10:29.000]  不過我們先理解為什麼會有紛爭
[00:10:29.000 --> 00:10:31.000]  明白紛爭的原因
[00:10:31.000 --> 00:10:33.000]  保羅說他們當中有人這樣說
[00:10:33.000 --> 00:10:35.000]  有人說他是屬於保羅的
[00:10:35.000 --> 00:10:36.000]  有人說是屬於阿波羅的
[00:10:36.000 --> 00:10:37.000]  有人說是屬於基法的
[00:10:37.000 --> 00:10:39.000]  有人說是屬於基督的
[00:10:39.000 --> 00:10:40.000]  其實是什麼意思呢
[00:10:40.000 --> 00:10:42.000]  我希望大家今天多一點思考
[00:10:42.000 --> 00:10:43.000]  這些內容
[00:10:43.000 --> 00:10:45.000]  屬於保羅的是什麼意思呢
[00:10:45.000 --> 00:10:46.000]  屬於保羅不好嗎
[00:10:46.000 --> 00:10:48.000]  屬於保羅挺好的
[00:10:48.000 --> 00:10:50.000]  保羅是傳福音的人
[00:10:50.000 --> 00:10:52.000]  保羅將信仰帶給歐洲
[00:10:52.000 --> 00:10:53.000]  帶給外邦人
[00:10:53.000 --> 00:10:55.000]  屬於保羅當然好
[00:10:55.000 --> 00:10:56.000]  屬於阿波羅不好嗎
[00:10:56.000 --> 00:10:58.000]  阿波羅是當時很有智慧
[00:10:58.000 --> 00:10:59.000]  很有學問的一個老師
[00:10:59.000 --> 00:11:01.000]  教會裡面教導的
[00:11:01.000 --> 00:11:02.000]  很有學問很有智慧
[00:11:02.000 --> 00:11:03.000]  挺好的
[00:11:03.000 --> 00:11:04.000]  屬於基法不好嗎
[00:11:04.000 --> 00:11:06.000]  這個基法不是小學
[00:11:06.000 --> 00:11:07.000]  也不是基法幼稚園
[00:11:07.000 --> 00:11:09.000]  這個基法寫在裡面說
[00:11:09.000 --> 00:11:10.000]  我們熟悉的西門比德
[00:11:10.000 --> 00:11:13.000]  屬於基法有教會的傳統
[00:11:13.000 --> 00:11:15.000]  領受上帝直接領受
[00:11:15.000 --> 00:11:17.000]  又很守法律的
[00:11:17.000 --> 00:11:19.000]  在猶太人當中的傳統成長
[00:11:19.000 --> 00:11:20.000]  挺好的
[00:11:20.000 --> 00:11:22.000]  屬於基督的更加好
[00:11:22.000 --> 00:11:23.000]  誰不是屬於基督的
[00:11:23.000 --> 00:11:26.000]  每個人在教會都說自己是屬於基督的
[00:11:26.000 --> 00:11:29.000]  究竟這段經文說的是什麼呢
[00:11:29.000 --> 00:11:31.000]  保羅說他聽到
[00:11:31.000 --> 00:11:32.000]  有朋友跟他說
[00:11:32.000 --> 00:11:33.000]  有人告訴他
[00:11:33.000 --> 00:11:35.000]  當時哥倫多教會有人這樣去
[00:11:35.000 --> 00:11:37.000]  自己表達自己
[00:11:37.000 --> 00:11:38.000]  聽清楚這句話
[00:11:38.000 --> 00:11:40.000]  有人這樣自己表達自己
[00:11:40.000 --> 00:11:41.000]  自己說自己說
[00:11:41.000 --> 00:11:43.000]  我是屬於保羅的
[00:11:43.000 --> 00:11:44.000]  不是保羅說的
[00:11:44.000 --> 00:11:45.000]  這些屬於我的
[00:11:45.000 --> 00:11:46.000]  基法說這些屬於我的
[00:11:46.000 --> 00:11:47.000]  不是的
[00:11:47.000 --> 00:11:48.000]  而是有人自己說
[00:11:48.000 --> 00:11:50.000]  我是屬於保羅的
[00:11:50.000 --> 00:11:52.000]  原來當時教會出現一個很大的問題
[00:11:52.000 --> 00:11:53.000]  當時他們紛爭
[00:11:53.000 --> 00:11:55.000]  他們出現分裂的原因
[00:11:55.000 --> 00:11:58.000]  就是因為他們覺得自己厲害一點
[00:11:58.000 --> 00:12:00.000]  覺得自己好一點
[00:12:00.000 --> 00:12:02.000]  覺得自己那些比較對
[00:12:02.000 --> 00:12:05.000]  覺得自己比別人優勝一點
[00:12:05.000 --> 00:12:06.000]  為什麼覺得屬於保羅
[00:12:06.000 --> 00:12:09.000]  可能覺得傳福音就要傳給外邦人
[00:12:09.000 --> 00:12:11.000]  福音是自由的
[00:12:11.000 --> 00:12:12.000]  所以我屬於保羅
[00:12:12.000 --> 00:12:13.000]  我就很自由
[00:12:13.000 --> 00:12:14.000]  我做什麼都可以
[00:12:14.000 --> 00:12:15.000]  沒問題的
[00:12:15.000 --> 00:12:17.000]  可能結果他們就有一群人走在一起
[00:12:17.000 --> 00:12:19.000]  就會什麼都做
[00:12:19.000 --> 00:12:22.000]  結果就會看不起那些守傳統的人
[00:12:22.000 --> 00:12:23.000]  看不起那些猶太人覺得
[00:12:23.000 --> 00:12:24.000]  你這麼差的
[00:12:24.000 --> 00:12:25.000]  信仰只給猶太人
[00:12:25.000 --> 00:12:27.000]  信仰應該給外邦人也受信仰的
[00:12:27.000 --> 00:12:28.000]  你這麼差的
[00:12:28.000 --> 00:12:29.000]  你還要受國禮
[00:12:29.000 --> 00:12:30.000]  你還要吃
[00:12:30.000 --> 00:12:32.000]  還要怕那些製偶像之物
[00:12:32.000 --> 00:12:33.000]  我就不怕
[00:12:33.000 --> 00:12:34.000]  我屬於保羅的
[00:12:34.000 --> 00:12:36.000]  所以我做什麼都有自由
[00:12:36.000 --> 00:12:38.000]  大家知不知道聽不聽到我這個描述
[00:12:38.000 --> 00:12:41.000]  當我們以為我們是這樣的時候
[00:12:41.000 --> 00:12:42.000]  一些好的事
[00:12:42.000 --> 00:12:44.000]  一些很對的事
[00:12:44.000 --> 00:12:46.000]  慢慢慢慢偏了一邊
[00:12:46.000 --> 00:12:47.000]  變成不對
[00:12:47.000 --> 00:12:50.000]  甚至和另一些很對的敵對
[00:12:50.000 --> 00:12:51.000]  屬於阿波羅的可能一樣
[00:12:51.000 --> 00:12:52.000]  他說我屬於阿波羅的
[00:12:52.000 --> 00:12:53.000]  我很有智慧
[00:12:53.000 --> 00:12:54.000]  我要想很多東西
[00:12:54.000 --> 00:12:55.000]  我要讀很多哲學
[00:12:55.000 --> 00:12:57.000]  聖經要好好研究
[00:12:57.000 --> 00:12:58.000]  結果他就覺得
[00:12:58.000 --> 00:12:59.000]  你這些只是去傳福音
[00:12:59.000 --> 00:13:01.000]  只是去做很多善事的人
[00:13:01.000 --> 00:13:02.000]  不行了
[00:13:02.000 --> 00:13:03.000]  你這些人不研讀聖經
[00:13:03.000 --> 00:13:04.000]  所以你不對
[00:13:04.000 --> 00:13:05.000]  我是屬於阿波羅的
[00:13:05.000 --> 00:13:06.000]  我很有知識
[00:13:06.000 --> 00:13:08.000]  我們很厲害
[00:13:08.000 --> 00:13:09.000]  同樣地屬於基法的
[00:13:09.000 --> 00:13:11.000]  可能覺得我是有猶太人的傳統
[00:13:11.000 --> 00:13:13.000]  我很嚴守法律
[00:13:13.000 --> 00:13:16.000]  甚至可能有人說他屬基督
[00:13:16.000 --> 00:13:18.000]  就覺得我厲害一點
[00:13:18.000 --> 00:13:21.000]  保羅、基法、阿波羅都不夠厲害
[00:13:21.000 --> 00:13:22.000]  基督更厲害
[00:13:22.000 --> 00:13:23.000]  我屬基督的
[00:13:23.000 --> 00:13:25.000]  所以我是屬於基督
[00:13:25.000 --> 00:13:26.000]  那是什麼呢
[00:13:26.000 --> 00:13:28.000]  你就不是屬於基督
[00:13:28.000 --> 00:13:29.000]  意思是什麼呢
