
[00:00:00.000 --> 00:00:15.780]  大家有無看過一種中國國粹叫「變臉」
[00:02:57.940 --> 00:03:00.700]  今天我要跟大家分享這段聖經
[00:03:00.700 --> 00:03:04.940]  《少行傳》五章一至十一節
[00:03:04.940 --> 00:03:08.540]  就是嘗試刺激一下我們去想一想
[00:03:08.540 --> 00:03:17.420]  究竟我們會不會跌入一個信仰「變臉」的狀態?
[00:03:17.420 --> 00:03:21.940]  首先跟大家一起讀一讀這段聖經
[00:03:21.940 --> 00:03:23.620]  預備起
[00:03:23.620 --> 00:03:26.340]  有一個人名叫阿拿尼亞
[00:03:26.340 --> 00:03:30.220]  與他的妻子薩菲拉賣了田產
[00:03:30.220 --> 00:03:33.300]  把價銀私字留下幾分
[00:03:33.300 --> 00:03:35.140]  他的妻子也知道
[00:03:35.140 --> 00:03:39.100]  其餘的幾分拿來放在仕途腳前
[00:03:39.100 --> 00:03:44.220]  彼得說:阿拿尼亞為甚麼撒旦充滿了你的心
[00:03:44.220 --> 00:03:46.020]  叫你欺控聖靈
[00:03:46.020 --> 00:03:50.420]  把田地的價銀私字留下幾分呢?
[00:03:50.420 --> 00:03:52.500]  田地還沒有賣
[00:03:52.500 --> 00:03:54.420]  不是你自己的嗎?
[00:03:54.420 --> 00:03:55.620]  既賣了
[00:03:55.620 --> 00:03:58.100]  價銀不是你作主嗎?
[00:03:58.100 --> 00:04:01.380]  你怎麼心裡起這意念呢?
[00:04:01.380 --> 00:04:02.980]  你不是欺控人
[00:04:02.980 --> 00:04:04.780]  是欺控神了
[00:04:04.780 --> 00:04:07.180]  阿拿尼亞聽見這話
[00:04:07.180 --> 00:04:09.260]  就撲倒斷了氣
[00:04:09.260 --> 00:04:12.140]  聽見的人都甚懼怕
[00:04:12.140 --> 00:04:14.180]  有些少年人起來
[00:04:14.180 --> 00:04:17.940]  把他包裹抬出去埋葬了
[00:04:17.940 --> 00:04:19.780]  約過了三小時
[00:04:19.780 --> 00:04:21.380]  他的妻子進來
[00:04:21.380 --> 00:04:23.420]  還不知道這事
[00:04:23.420 --> 00:04:25.100]  彼得對她說
[00:04:25.100 --> 00:04:26.460]  你告訴我
[00:04:26.460 --> 00:04:30.380]  你們賣田地的價銀就是這些嗎?
[00:04:30.380 --> 00:04:32.780]  她說就是這些
[00:04:32.780 --> 00:04:37.580]  彼得說:你們為甚麼同心試探主的靈呢?
[00:04:37.580 --> 00:04:41.540]  埋葬你丈夫之人的腳已到門口
[00:04:41.540 --> 00:04:44.460]  他們也要把你抬出去
[00:04:44.460 --> 00:04:47.900]  婦人立刻撲倒在彼得腳前
[00:04:47.900 --> 00:04:48.940]  斷了氣
[00:04:48.940 --> 00:04:50.980]  那些少年人進來
[00:04:50.980 --> 00:04:52.860]  見他已經死了
[00:04:52.860 --> 00:04:54.220]  就抬出去
[00:04:54.220 --> 00:04:56.660]  埋在他丈夫旁邊
[00:04:56.660 --> 00:05:02.020]  全教會和聽見這事的人都甚懼怕
[00:05:02.020 --> 00:05:06.340]  上星期我說《仕道行傳》第四章時
[00:05:06.340 --> 00:05:09.540]  提到當時教會
[00:05:09.540 --> 00:05:14.780]  是面對第一次外來的逼迫
[00:05:14.780 --> 00:05:17.700]  不過去到第五章
[00:05:17.700 --> 00:05:22.100]  亦是教會一個新的挑戰
[00:05:22.100 --> 00:05:29.460]  今次他們是面對內在的威脅
[00:05:29.460 --> 00:05:32.340]  當大家剛才讀過那段聖經
[00:05:32.340 --> 00:05:33.980]  相信大家都會明白
[00:05:33.980 --> 00:05:36.500]  這個內在的威脅
[00:05:36.500 --> 00:05:40.460]  不是在說信徒之間不和
[00:05:40.460 --> 00:05:44.820]  大吵大鬧的那種內在問題
[00:05:44.820 --> 00:05:51.860]  而這個內在的問題是在說人內心的問題
[00:05:51.860 --> 00:05:53.660]  人內心的問題
[00:05:53.660 --> 00:06:00.660]  常常都會潛藏在我們生命的深深處
[00:06:00.660 --> 00:06:03.740]  起初不會好覺的
[00:06:03.740 --> 00:06:08.260]  就好像亞娜尼亞和薩菲拉那樣
[00:06:08.260 --> 00:06:11.780]  他們積極參與教會聚會
[00:06:11.780 --> 00:06:13.860]  還有奉獻
[00:06:13.860 --> 00:06:15.620]  挺好的
[00:06:15.620 --> 00:06:20.940]  只不過生命裏面若然出現問題
[00:06:20.940 --> 00:06:27.700]  就好像身體上出現了腫瘤一樣
[00:06:27.700 --> 00:06:32.900]  逐漸會對身體的機能造成破壞
[00:06:32.900 --> 00:06:37.340]  最終會奪去人的性命
[00:06:37.340 --> 00:06:39.580]  教會也是一樣
[00:06:39.580 --> 00:06:43.380]  最後會受到虧損
[00:06:43.380 --> 00:06:46.500]  這件事是怎樣發生的呢?
[00:06:46.500 --> 00:06:49.180]  我們要回到上一章
[00:06:49.180 --> 00:06:54.500]  《思路行傳》第四章三十二節開始看
[00:06:54.500 --> 00:07:01.860]  當時是描述到有很多人剛剛信耶穌
[00:07:01.860 --> 00:07:05.100]  他們積極投入教會
[00:07:05.100 --> 00:07:07.220]  一起傳福音
[00:07:07.220 --> 00:07:08.700]  投入聚會
[00:07:08.700 --> 00:07:10.540]  參與奉獻
[00:07:10.540 --> 00:07:13.340]  去到第三十六節
[00:07:13.340 --> 00:07:14.940]  就說到有一個人
[00:07:14.940 --> 00:07:17.540]  名字叫做巴拿巴
[00:07:17.540 --> 00:07:22.540]  他將自己的田地賣掉之後
[00:07:22.540 --> 00:07:24.220]  將得來的錢
[00:07:24.220 --> 00:07:28.740]  形容為放在仕途腳前
[00:07:28.740 --> 00:07:30.500]  因為他這樣做
[00:07:30.500 --> 00:07:33.340]  結果信仰群體
[00:07:33.340 --> 00:07:36.820]  就大家得著激勵
[00:07:36.820 --> 00:07:38.540]  可能因為這樣
[00:07:38.540 --> 00:07:41.340]  所以去到第五章第一節
[00:07:41.340 --> 00:07:43.300]  就說到阿拿尼亞
[00:07:43.300 --> 00:07:49.220]  和他太太薩菲拉有養學養
[00:07:49.220 --> 00:07:53.380]  他們同樣變賣了自己的田產
[00:07:53.380 --> 00:07:56.580]  然後參與奉獻
[00:07:56.580 --> 00:07:59.220]  不過如果我們再看
[00:07:59.220 --> 00:08:01.020]  呂鎮忠譯本
[00:08:01.020 --> 00:08:04.100]  怎樣譯五章第一節呢?
[00:08:04.100 --> 00:08:06.580]  我們就會察覺到
[00:08:06.580 --> 00:08:11.700]  巴拿巴和這一對夫婦有點不同
[00:08:11.700 --> 00:08:16.020]  因為呂鎮忠譯本多了一個連接詞
[00:08:16.020 --> 00:08:18.580]  叫做「但是」
[00:08:18.580 --> 00:08:20.660]  當說「但是」
[00:08:20.660 --> 00:08:24.060]  其實就是在比較
[00:08:24.060 --> 00:08:25.340]  比較甚麼?
[00:08:25.340 --> 00:08:27.940]  兩人有甚麼不同?
[00:08:27.940 --> 00:08:31.540]  雖然經文沒有提到
[00:08:31.540 --> 00:08:34.620]  阿拿尼亞、薩菲拉夫婦
[00:08:34.620 --> 00:08:39.540]  他們實際上準確變賣了甚麼
[00:08:39.540 --> 00:08:42.940]  那裏只說是田產
[00:08:42.940 --> 00:08:44.540]  亦沒有說到
[00:08:44.540 --> 00:08:49.180]  當他們變賣了田產得來的錢
[00:08:49.180 --> 00:08:52.580]  究竟是多過巴拿巴
[00:08:52.580 --> 00:08:55.180]  還是少過巴拿巴呢?
[00:08:55.180 --> 00:08:57.580]  經文沒有提到
[00:08:57.580 --> 00:09:01.700]  所以這兩個都不是重點的地方
[00:09:01.700 --> 00:09:05.260]  重要的是在第二節
[00:09:05.260 --> 00:09:11.500]  因為經文說他們把價銀私字留下幾分
[00:09:11.500 --> 00:09:14.740]  他的妻子也知道其餘的幾分
[00:09:14.740 --> 00:09:18.100]  拿來放在仕途腳前
[00:09:18.100 --> 00:09:19.580]  我們就會問
[00:09:19.580 --> 00:09:23.700]  幾分即是多少呢?
[00:09:23.700 --> 00:09:28.860]  大家覺得他們會留大部份給自己
[00:09:28.860 --> 00:09:31.380]  奉獻少少出去
[00:09:31.380 --> 00:09:33.260]  抑或反過來
[00:09:33.260 --> 00:09:36.100]  奉獻大部份給教會
[00:09:36.100 --> 00:09:41.660]  自己留下的那麼多呢?
[00:09:41.660 --> 00:09:44.540]  經文沒有提到
[00:09:44.540 --> 00:09:47.940]  不過我相信你讀下去的時候
[00:09:47.940 --> 00:09:49.700]  你就會察覺到
[00:09:49.700 --> 00:09:54.660]  他們應該是奉獻了大部份給教會
[00:09:54.660 --> 00:09:57.220]  自己留少少的
[00:09:57.220 --> 00:09:59.460]  原因是後面提到
[00:09:59.460 --> 00:10:04.580]  他們要拿來放在仕途腳前
[00:10:04.580 --> 00:10:07.460]  既然要給仕途看
[00:10:07.460 --> 00:10:12.260]  當然要做得好看點
[00:10:12.260 --> 00:10:17.460]  他們變賣了田產來奉獻
[00:10:17.460 --> 00:10:21.860]  田產應該也有相當價值
[00:10:21.860 --> 00:10:25.460]  如果奉獻得很少
[00:10:25.460 --> 00:10:28.340]  似乎不太像樣
[00:10:28.340 --> 00:10:31.060]  甚至如果他要告訴仕途
[00:10:31.060 --> 00:10:34.940]  我奉獻了田產賣出來的錢
[00:10:34.940 --> 00:10:36.660]  要隱瞞
[00:10:36.660 --> 00:10:37.740]  老實說
[00:10:37.740 --> 00:10:41.740]  也不能夠太離譜吧
[00:10:41.740 --> 00:10:43.460]  所以呢
[00:10:43.460 --> 00:10:45.060]  這裡呢
[00:10:45.060 --> 00:10:47.940]  彼得就指責他們
[00:10:47.940 --> 00:10:50.620]  私自留下
[00:10:50.620 --> 00:10:51.940]  這個字呢
[00:10:51.940 --> 00:10:54.060]  在呂鎮忠譯本呢
[00:10:54.060 --> 00:10:57.180]  就譯作「私」
[00:10:57.180 --> 00:10:59.060]  其實這個字出現過
[00:10:59.060 --> 00:11:02.460]  提多書二章第十節
[00:11:02.460 --> 00:11:05.140]  那段經文是這樣說的
[00:11:05.140 --> 00:11:08.300]  「不可私拿東西要顯為忠誠
[00:11:08.300 --> 00:11:13.140]  以至凡事尊榮我們救主神的道」
[00:11:13.140 --> 00:11:14.340]  所以呢
[00:11:14.340 --> 00:11:16.700]  私自留下
[00:11:16.700 --> 00:11:21.380]  很明顯是帶有一個「偷」的意味
[00:11:21.380 --> 00:11:26.660]  違背了這裡所說的忠誠的原則
[00:11:26.660 --> 00:11:30.620]  這樣做更加不能夠尊榮
[00:11:30.620 --> 00:11:34.100]  我們的救主神的道
[00:11:34.100 --> 00:11:34.900]  所以呢
[00:11:34.900 --> 00:11:42.460]  就算他們拿了99%出來
[00:11:42.460 --> 00:11:45.500]  放在仕途的根前
[00:11:45.500 --> 00:11:49.340]  留下1%給自己也好
[00:11:49.340 --> 00:11:54.420]  仍然是竊取屬於神的物
[00:11:54.420 --> 00:11:55.780]  所以之後呢
[00:11:55.780 --> 00:11:57.780]  去到第八節
[00:11:57.780 --> 00:12:00.740]  彼得就問薩菲拉
[00:12:00.740 --> 00:12:04.620]  「你告訴我你們賣田地的價錢
[00:12:04.620 --> 00:12:06.860]  就是這些嗎?」
[00:12:06.860 --> 00:12:09.340]  「是不是只有這麼多?」
[00:12:09.340 --> 00:12:11.180]  他當時這樣回答
[00:12:11.180 --> 00:12:13.860]  「就是這些」
[00:12:13.860 --> 00:12:15.460]  就是這些了
[00:12:15.460 --> 00:12:20.780]  這個叫做「睜大眼說謊」
[00:12:20.780 --> 00:12:23.180]  由以上的描述
[00:12:23.180 --> 00:12:26.300]  我相信大家都會體會到
[00:12:26.300 --> 00:12:30.300]  他們內心的矛盾
[00:12:30.300 --> 00:12:31.660]  一方面
[00:12:31.660 --> 00:12:33.860]  又想參與奉獻
[00:12:33.860 --> 00:12:34.660]  不過呢
[00:12:34.660 --> 00:12:35.900]  另外
[00:12:35.900 --> 00:12:38.300]  又敬拜馬門
[00:12:38.300 --> 00:12:41.900]  所以才將賣了的田產
[00:12:41.900 --> 00:12:43.340]  得來的錢
[00:12:43.340 --> 00:12:47.140]  將它分成為兩份
[00:12:47.140 --> 00:12:51.260]  但當他們的奉獻動機
[00:12:51.260 --> 00:12:53.580]  滲入了雜質
[00:12:53.580 --> 00:12:56.780]  結果就被撒旦
[00:12:56.780 --> 00:12:58.380]  有一個機會
[00:12:58.380 --> 00:13:00.620]  乘虛而入
[00:13:00.620 --> 00:13:04.700]  可能他們是為了得到別人的讚賞
[00:13:04.700 --> 00:13:08.540]  覺得奉獻很好
[00:13:08.540 --> 00:13:10.220]  很愛主
[00:13:10.220 --> 00:13:15.660]  所以他們就變賣了自己的田產
[00:13:15.660 --> 00:13:19.340]  奉獻一部份出來給教會
[00:13:19.340 --> 00:13:24.460]  但正因為這個埋藏在心裡
[00:13:24.460 --> 00:13:28.620]  深深處的虛榮感
[00:13:28.620 --> 00:13:30.140]  結果
[00:13:30.140 --> 00:13:31.740]  他們忘記了
[00:13:31.740 --> 00:13:34.300]  原來當他們這樣做
[00:13:34.300 --> 00:13:39.020]  他們是竊取屬於上帝的東西
[00:13:39.020 --> 00:13:42.140]  反而令他們失腳
[00:13:42.140 --> 00:13:44.620]  由此可見
[00:13:44.620 --> 00:13:46.460]  在過程裡
[00:13:46.460 --> 00:13:52.380]  他們投入參與教會聚會
[00:13:52.380 --> 00:13:58.460]  是不能夠叫他們勝過試探
[00:13:58.460 --> 00:13:59.660]  弟兄姊妹
[00:13:59.660 --> 00:14:03.660]  單單參與教會聚會
[00:14:03.660 --> 00:14:05.740]  是不夠的
[00:14:05.740 --> 00:14:11.500]  重要的是我們需要反省自己
[00:14:11.500 --> 00:14:14.140]  沒有任何一件事
[00:14:14.140 --> 00:14:18.460]  是可以取代我們透過上帝的道
[00:14:18.460 --> 00:14:19.660]  每一天
[00:14:19.660 --> 00:14:21.500]  我是說每一天
[00:14:21.500 --> 00:14:24.540]  來審查自己的心
[00:14:24.540 --> 00:14:26.940]  所以求主幫助我們
[00:14:26.940 --> 00:14:30.220]  我們真的能夠這樣做的時候
[00:14:30.220 --> 00:14:32.460]  就不會掉落到
[00:14:32.460 --> 00:14:36.060]  像這對夫婦一樣的光景
[00:14:36.060 --> 00:14:41.020]  不懂得回頭
[00:14:41.020 --> 00:14:43.660]  如果大家有留意
[00:14:43.660 --> 00:14:47.260]  其實他們把嫁人
[00:14:47.260 --> 00:14:50.060]  私自留下幾分
[00:14:50.060 --> 00:14:54.860]  這是亞特尼亞和撒菲拉
[00:14:54.860 --> 00:14:59.340]  兩夫婦一起共同的決定
[00:14:59.340 --> 00:15:02.220]  因為第二節告訴我們
[00:15:02.220 --> 00:15:05.260]  他的妻子也知道
[00:15:05.260 --> 00:15:07.500]  而第九節
[00:15:07.500 --> 00:15:09.980]  彼得也很直接
[00:15:09.980 --> 00:15:13.580]  指責他們同心試探主的靈
[00:15:13.580 --> 00:15:15.580]  讀到這裏
[00:15:15.580 --> 00:15:17.420]  我覺得很深奧
[00:15:17.420 --> 00:15:21.260]  其實夫婦兩個人
[00:15:21.260 --> 00:15:23.820]  原本是可以彼此守望
[00:15:23.820 --> 00:15:28.300]  這也是上帝在創造當中
[00:15:28.300 --> 00:15:30.780]  創世紀的時候
[00:15:30.780 --> 00:15:32.780]  講得很清楚
[00:15:32.780 --> 00:15:34.540]  是他的原意
[00:15:34.540 --> 00:15:37.660]  夏娃的被造
[00:15:37.660 --> 00:15:41.980]  是要成為亞當的幫助
[00:15:41.980 --> 00:15:46.300]  不過很可惜在這件事上
[00:15:46.300 --> 00:15:48.060]  幫助就沒有了
[00:15:48.060 --> 00:15:52.220]  反而成為同流合污
[00:15:52.220 --> 00:15:54.540]  一起作出隱瞞
[00:15:54.540 --> 00:16:01.580]  結果就一齊掉入魔鬼撒旦的陷阱裏
[00:16:01.580 --> 00:16:05.660]  最終我的形容就是
[00:16:05.660 --> 00:16:08.460]  抱著一起死
[00:16:08.460 --> 00:16:15.020]  所以這裏我都很慎重
[00:16:15.020 --> 00:16:20.620]  想跟在座當中作為丈夫的弟兄們
[00:16:20.620 --> 00:16:22.540]  我們彼此互勉
[00:16:22.540 --> 00:16:31.180]  我們真的不要看輕太太給我們的提醒
[00:16:31.180 --> 00:16:37.340]  有些時候會覺得有點煩
[00:16:37.340 --> 00:16:45.500]  說起來不是每句都很中聽
[00:16:45.500 --> 00:16:52.380]  不過忠言一定是亦義
[00:16:52.380 --> 00:16:58.140]  當然回到太太那邊
[00:16:58.140 --> 00:17:03.980]  我不是在說叫太太姊妹們
[00:17:03.980 --> 00:17:07.820]  對丈夫勞力不休
[00:17:07.820 --> 00:17:10.380]  是又說不是又說
[00:17:10.380 --> 00:17:12.940]  不是這樣
[00:17:12.940 --> 00:17:15.500]  我盼望你們所提出的
[00:17:15.500 --> 00:17:18.060]  是你們經過禱告
[00:17:18.060 --> 00:17:25.100]  和被上帝的話洗滌過濾
[00:17:25.100 --> 00:17:28.300]  以致你們所表達的
[00:17:28.300 --> 00:17:33.420]  真的能夠成為你配偶的幫助
[00:17:33.420 --> 00:17:39.820]  對於單身弟兄姊妹又如何
[00:17:39.820 --> 00:17:47.500]  其實我同樣期盼你們身邊有這樣的人
[00:17:47.500 --> 00:17:55.180]  新牧養架構去年七月已經開始了
[00:17:55.180 --> 00:18:01.340]  教務同工執事一直都在留意進程
[00:18:01.340 --> 00:18:05.180]  作出調教
[00:18:05.180 --> 00:18:12.860]  感恩我們剛剛最近作出了一個檢視
[00:18:12.860 --> 00:18:17.980]  大致上各個年齡層
[00:18:17.980 --> 00:18:26.300]  都能夠承接到轉入團契的弟兄姊妹
[00:18:26.300 --> 00:18:31.420]  投入得都算順利
[00:18:31.420 --> 00:18:38.540]  當然有些弟兄姊妹原本在所屬的團契
[00:18:38.540 --> 00:18:42.300]  其實都不是參與得那麼穩定
[00:18:42.300 --> 00:18:46.540]  她去到一個新的團契裏面
[00:18:46.540 --> 00:18:51.660]  當然就要加倍鼓勵她們
[00:18:51.660 --> 00:18:54.700]  至於在去年
[00:18:54.700 --> 00:18:59.020]  亦有部分弟兄姊妹因為種種原因
[00:18:59.020 --> 00:19:07.980]  仍然未進入到合適她們生命階段的團契
[00:19:07.980 --> 00:19:13.900]  告訴大家我們每年七月份都會重覆這個動作
[00:19:13.900 --> 00:19:16.940]  就是希望大家可以去到一個
[00:19:16.940 --> 00:19:20.300]  適合你的生命階段的團契
[00:19:20.300 --> 00:19:23.500]  得到更加適切的牧養
[00:19:23.500 --> 00:19:29.100]  我的期盼是在座每一個弟兄姊妹
[00:19:29.100 --> 00:19:38.460]  你都能夠找到另一個為你的生命守望的人
[00:19:38.460 --> 00:19:43.180]  當有一天可能你要面對試探
[00:19:43.180 --> 00:19:47.180]  快要跌倒之前那一刻
[00:19:47.180 --> 00:19:54.540]  有人可以扶你一把,拉你起來
[00:19:54.540 --> 00:19:59.420]  當阿拿尼亞和薩菲拉以為他們這樣做
[00:19:59.420 --> 00:20:02.540]  可以瞞天過海的時候
[00:20:02.540 --> 00:20:10.060]  突然間就被彼得拆穿了他們的西洋鏡
[00:20:10.060 --> 00:20:12.780]  因為經文第三節這樣說
[00:20:12.780 --> 00:20:17.900]  彼得說:阿拿尼亞,為什麼撒旦充滿了你的心
[00:20:17.900 --> 00:20:19.820]  叫你欺控聖靈
[00:20:19.820 --> 00:20:25.020]  把田地的價錢撕至留下幾分呢?
[00:20:25.020 --> 00:20:29.660]  剛才說過當時一天到晚
[00:20:29.660 --> 00:20:33.020]  那麼多人來奉獻
[00:20:33.020 --> 00:20:39.980]  偏偏彼得就捉住了阿拿尼亞
[00:20:39.980 --> 00:20:45.020]  他怎麼知道他有問題
[00:20:45.020 --> 00:20:47.020]  只有一個原因
[00:20:47.020 --> 00:20:50.620]  就是聖靈告訴他
[00:20:50.620 --> 00:20:55.740]  聖靈介入的過程通常都是這樣的
[00:20:55.740 --> 00:21:00.540]  因為我們有良知在裡面
[00:21:00.540 --> 00:21:05.740]  所以當我們發覺自己做了一些不對的事
[00:21:05.740 --> 00:21:10.780]  心裡總是不舒服
[00:21:10.780 --> 00:21:14.220]  不過還有一個特質
[00:21:14.220 --> 00:21:18.940]  就是如果我們執意不回轉的話
[00:21:18.940 --> 00:21:22.380]  拒絕去聽聖靈的聲音
[00:21:22.380 --> 00:21:24.620]  聖靈的提醒
[00:21:24.620 --> 00:21:30.700]  這個不舒服的感覺會慢慢退卻
[00:21:30.700 --> 00:21:37.100]  不過,因為神愛我們的緣故
[00:21:37.100 --> 00:21:41.900]  聖靈是不會放過我們的
[00:21:41.900 --> 00:21:44.540]  他就會透過某些人
[00:21:44.540 --> 00:21:47.340]  這個事件就是透過彼得
[00:21:47.340 --> 00:21:50.220]  或者某些處境
[00:21:50.220 --> 00:21:55.740]  令到以為掩飾得滴水不漏的罪
[00:21:55.740 --> 00:21:57.740]  被揭示出來
[00:21:57.740 --> 00:22:04.780]  我相信大家可能都曾經試過一個這樣的處境
[00:22:04.780 --> 00:22:07.580]  有人打電話來給你
[00:22:07.580 --> 00:22:11.340]  你看看,你認識了那個人
[00:22:11.340 --> 00:22:14.060]  於是你就接電話
[00:22:14.060 --> 00:22:17.740]  不過當你接了電話之後
[00:22:17.740 --> 00:22:21.740]  對面就很吵
[00:22:21.740 --> 00:22:26.140]  你聽到那個人在說話
[00:22:26.140 --> 00:22:29.180]  不過他不是在跟你說話
[00:22:29.180 --> 00:22:33.100]  是在跟身邊的人說話
[00:22:33.100 --> 00:22:34.700]  試過了嗎?
[00:22:34.700 --> 00:22:39.980]  很簡單,原因就是因為他碰到按鈕
[00:22:39.980 --> 00:22:44.300]  所以他就不經意打給你
[00:22:44.300 --> 00:22:47.020]  不過他自己都不知道
[00:22:47.020 --> 00:22:51.420]  這些處境很平常,是不是?
[00:22:51.420 --> 00:22:54.220]  不過,我想告訴你
[00:22:54.220 --> 00:22:58.380]  我曾經處理過一個個案
[00:22:58.380 --> 00:23:01.340]  就是有一位丈夫
[00:23:01.340 --> 00:23:05.660]  當時他跟第三者在約會
[00:23:05.660 --> 00:23:09.100]  不過他就碰到電話
[00:23:09.100 --> 00:23:12.620]  打了給他老婆
[00:23:12.620 --> 00:23:19.260]  接著就聽了那個人的對話
[00:23:19.260 --> 00:23:26.140]  婚外情就是這樣被揭示出來
[00:23:26.140 --> 00:23:31.660]  感恩,經過了一段時間
[00:23:31.660 --> 00:23:37.180]  這對夫婦能夠復和
[00:23:37.180 --> 00:23:44.300]  正所謂「人在做,天在看」
[00:23:44.300 --> 00:23:47.580]  聖靈是會介入的
[00:23:47.580 --> 00:23:50.620]  正因為聖靈的介入
[00:23:50.620 --> 00:23:55.740]  所以在信仰上的變臉
[00:23:55.740 --> 00:24:00.380]  是沒有辦法不被揭穿的
[00:24:00.380 --> 00:24:04.700]  一定見光
[00:24:04.700 --> 00:24:10.140]  回到《哲學行傳》第五章
[00:24:10.140 --> 00:24:18.460]  究竟阿勒尼亞和撒飛拉真正的問題在哪裏呢?
[00:24:18.460 --> 00:24:21.660]  經文第四節就說
[00:24:21.660 --> 00:24:25.660]  「田地還沒有賣,不是你們的麼?
[00:24:25.660 --> 00:24:30.380]  既賣了,價銀不是你作主麼?
[00:24:30.380 --> 00:24:33.420]  你怎麼心裡起這意念呢?
[00:24:33.420 --> 00:24:37.340]  你不是欺控人,是欺控神了。」
[00:24:37.340 --> 00:24:39.580]  這裡說得很清楚,是不是?
[00:24:39.580 --> 00:24:43.740]  「田地還沒有賣,不是你們的麼?
[00:24:43.740 --> 00:24:51.260]  所以問題不在於他們願不願意賣田地奉獻
[00:24:51.260 --> 00:24:53.740]  你覺得沒有感動
[00:24:53.740 --> 00:24:57.180]  又或者自己信心不夠
[00:24:57.180 --> 00:25:01.020]  就不回應,沒甚麼的
[00:25:01.020 --> 00:25:06.060]  既賣了,價銀不是你作主麼?
[00:25:06.060 --> 00:25:11.180]  你怎麼心裡起這意念呢?
[00:25:11.180 --> 00:25:16.460]  賣了,價銀仍然是你的
[00:25:16.460 --> 00:25:21.420]  所以不一定要奉獻給教會」
[00:25:21.420 --> 00:25:23.260]  誰說的?
[00:25:23.260 --> 00:25:30.060]  「如果他們只是選擇奉獻一部分
[00:25:30.060 --> 00:25:33.980]  OK,感恩
[00:25:33.980 --> 00:25:39.260]  問題是心裡起了這意念
[00:25:39.260 --> 00:25:41.500]  他們告訴使徒
[00:25:41.500 --> 00:25:44.940]  他們奉獻出來的金額
[00:25:44.940 --> 00:25:55.020]  就是變賣了他們田產得來的錢的全部
[00:25:55.020 --> 00:25:58.940]  他們為了賺取人的掌聲
[00:25:58.940 --> 00:26:03.020]  所以就假冒為善
[00:26:03.020 --> 00:26:07.820]  以為可以騙到使徒
[00:26:07.820 --> 00:26:10.540]  但彼得說得很清楚
[00:26:10.540 --> 00:26:14.460]  這裡其實是欺控神
[00:26:14.460 --> 00:26:19.020]  欺控神是一件非同小可的事
[00:26:19.020 --> 00:26:21.340]  在這十一節的經文裡
[00:26:21.340 --> 00:26:25.580]  出現了三次欺控神、欺控聖靈
[00:26:25.580 --> 00:26:31.420]  因為亞拿尼亞心裡起了欺控神
[00:26:31.420 --> 00:26:33.260]  這個這樣的意念
[00:26:33.260 --> 00:26:40.220]  結果被撒旦乘虛而入
[00:26:40.220 --> 00:26:43.660]  如果我們看回第三節
[00:26:43.660 --> 00:26:49.020]  那裡是描述充滿了他的心
[00:26:49.020 --> 00:26:53.420]  「充滿」這個字在聖經經常見到
[00:26:53.420 --> 00:26:57.660]  我們會說「被聖靈充滿」
[00:26:57.660 --> 00:27:01.980]  不過很可惜,這裡剛剛反過來
