
[00:00:00.000 --> 00:00:04.980]  最近我跟一個非信徒的朋友聊天
[00:02:12.060 --> 00:02:15.340]  如果你上網找一些資料的時候
[00:02:15.340 --> 00:02:17.260]  有很多不同類型的答案
[00:02:17.260 --> 00:02:20.340]  他說這些凹坑是裝飾
[00:02:20.340 --> 00:02:21.820]  看起來比較好看
[00:02:21.820 --> 00:02:25.260]  有些是讓你拿的時候比較穩固
[00:02:25.260 --> 00:02:27.780]  有些是容易包裝
[00:02:27.780 --> 00:02:28.980]  甚至我最近看到
[00:02:28.980 --> 00:02:32.060]  有一個日本做牙籤的廠家就說
[00:02:32.060 --> 00:02:34.420]  其實一切都不是這樣的原因
[00:02:34.420 --> 00:02:36.820]  因為他做的過程裡面弄髒了
[00:02:36.820 --> 00:02:37.820]  就把那些剷掉
[00:02:37.820 --> 00:02:40.060]  就讓那些髒東西沒了
[00:02:40.060 --> 00:02:41.460]  我說這樣也行?
[00:02:41.460 --> 00:02:43.380]  我一聽到日本廠家的時候
[00:02:43.380 --> 00:02:45.300]  信心大打折扣
[00:02:45.300 --> 00:02:46.420]  為什麼?
[00:02:46.420 --> 00:02:48.420]  我不知道你們有沒有這樣的看法
[00:02:48.420 --> 00:02:51.100]  我總覺得日本文化就是
[00:02:51.100 --> 00:02:55.660]  歷史上發生過的事情他們都不承認的
[00:02:55.660 --> 00:02:58.500]  剛才所說這麼多種不同的看法
[00:02:58.500 --> 00:03:02.220]  你覺得哪一種是對的?
[00:03:02.220 --> 00:03:04.220]  我為了探求真理
[00:03:04.220 --> 00:03:07.300]  我就上網認真地做了一個研究
[00:03:07.300 --> 00:03:12.140]  我發現原來這條凹坑是有人設計的
[00:03:12.140 --> 00:03:13.500]  不僅有人設計
[00:03:13.500 --> 00:03:16.540]  他還設計完之後拿了專利權
[00:03:16.540 --> 00:03:20.140]  在1870年
[00:03:20.140 --> 00:03:23.660]  有一個美國人他名叫Charles Foster
[00:03:23.660 --> 00:03:29.140]  他設計了這個凹坑
[00:03:29.140 --> 00:03:31.340]  你說這麼多個看法
[00:03:31.340 --> 00:03:32.780]  你信誰?
[00:03:32.780 --> 00:03:36.260]  我當然是信原初的設計者
[00:03:36.260 --> 00:03:37.180]  說了這麼久
[00:03:37.180 --> 00:03:39.020]  究竟有什麼用?
[00:03:39.020 --> 00:03:41.980]  原來這個凹坑是讓大家
[00:03:41.980 --> 00:03:43.980]  撕掉之後很容易撕掉
[00:03:43.980 --> 00:03:45.060]  撕掉之後放在這裡
[00:03:45.060 --> 00:03:46.940]  然後一定會浪起一支牙籤
[00:03:46.940 --> 00:03:50.060]  很高檔
[00:03:50.060 --> 00:03:50.940]  很衛生
[00:03:50.940 --> 00:03:53.220]  不會碰到桌面
[00:03:53.220 --> 00:03:54.620]  不過今天
[00:03:54.620 --> 00:03:57.940]  我相信大部分的人
[00:03:57.940 --> 00:04:01.180]  都不知道有這樣的作用
[00:04:01.180 --> 00:04:02.340]  更加不要說
[00:04:02.340 --> 00:04:04.580]  原來有這樣的設計
[00:04:04.580 --> 00:04:07.300]  更加不要說我們會按著原初的設計
[00:04:07.300 --> 00:04:09.500]  來用這個牙籤
[00:04:09.500 --> 00:04:11.420]  不過這個小小的故事告訴我們
[00:04:11.420 --> 00:04:12.100]  一個很重要
[00:04:12.100 --> 00:04:13.820]  但我們很多時候忽略的事情
[00:04:13.820 --> 00:04:15.420]  這個事情是什麼?
[00:04:15.420 --> 00:04:19.820]  所有有設計的東西
[00:04:19.820 --> 00:04:24.460]  設計者才知道設計的原意
[00:04:24.460 --> 00:04:25.420]  無私這麼簡單
[00:04:25.420 --> 00:04:27.340]  你都要說出來
[00:04:27.340 --> 00:04:28.740]  是呀,很多人都會忘記
[00:04:28.740 --> 00:04:30.820]  很多人都會不知道
[00:04:30.820 --> 00:04:33.780]  但我們相信人是被造的
[00:04:33.780 --> 00:04:34.860]  如果我們要知道
[00:04:34.860 --> 00:04:37.860]  人要活在地上的原因
[00:04:37.860 --> 00:04:39.100]  是什麼時候
[00:04:39.100 --> 00:04:40.420]  如果我們相信人
[00:04:40.420 --> 00:04:42.180]  並不是在沒有意義的當中
[00:04:42.180 --> 00:04:44.140]  進化出來的時候
[00:04:44.140 --> 00:04:46.620]  我們需要回到創造者
[00:04:46.620 --> 00:04:49.500]  這個原初的設計者
[00:04:49.500 --> 00:04:54.620]  我們才知道人生如何活得正確
[00:04:54.620 --> 00:04:56.980]  就好像那些牙籤
[00:04:56.980 --> 00:04:58.460]  你要知道怎麼用
[00:04:58.460 --> 00:04:59.740]  會不會用另外一件事
[00:04:59.740 --> 00:05:01.580]  但起碼知道
[00:05:01.580 --> 00:05:02.420]  同樣
[00:05:02.420 --> 00:05:06.180]  如果我們要知道人被造的原意的時候
[00:05:06.180 --> 00:05:07.500]  如果我們需要活在
[00:05:07.500 --> 00:05:10.940]  原初被造的意義當中的時候
[00:05:10.940 --> 00:05:14.060]  我們需要回歸做物主
[00:05:14.060 --> 00:05:16.180]  好了,今天我們的經文
[00:05:16.180 --> 00:05:18.220]  使徒約翰告訴我們
[00:05:18.220 --> 00:05:21.860]  凡信耶穌是基督的
[00:05:21.860 --> 00:05:24.180]  都是從神而生的
[00:05:24.180 --> 00:05:26.740]  都是他的兒女
[00:05:26.740 --> 00:05:27.860]  很簡單
[00:05:27.860 --> 00:05:29.980]  告訴我們
[00:05:29.980 --> 00:05:32.420]  今天走在地上的每一個人
[00:05:32.420 --> 00:05:32.900]  沒錯
[00:05:32.900 --> 00:05:34.940]  都是神所創造的
[00:05:34.940 --> 00:05:39.100]  不過不是每一個人都是神的兒女
[00:05:39.100 --> 00:05:41.820]  只有那些相信耶穌基督
[00:05:41.820 --> 00:05:43.140]  愛神的人
[00:05:43.140 --> 00:05:45.100]  然後才是神的兒女
[00:05:45.100 --> 00:05:46.740]  聖經告訴我們
[00:05:46.740 --> 00:05:49.980]  這就是神造人原初的意義
[00:05:49.980 --> 00:05:53.580]  是要和人建立一個既親密又有愛的關係
[00:05:53.580 --> 00:05:56.700]  就好像父親和兒女的關係一樣
[00:05:56.700 --> 00:05:59.380]  所以回歸做物主
[00:05:59.380 --> 00:06:02.860]  就是回復或者復原
[00:06:02.860 --> 00:06:06.300]  我們與神失去了的關係
[00:06:06.300 --> 00:06:08.100]  怎樣才可以做到?
[00:06:08.100 --> 00:06:09.820]  使徒約翰告訴我們
[00:06:09.820 --> 00:06:13.060]  我們需要信耶穌是基督
[00:06:13.060 --> 00:06:14.580]  耶穌是基督
[00:06:14.580 --> 00:06:17.660]  這樣我們就能夠成為神的兒女
[00:06:17.660 --> 00:06:20.660]  我們就可以從神而生
[00:06:20.660 --> 00:06:23.340]  什麼叫信耶穌是基督?
[00:06:23.340 --> 00:06:24.740]  我們通常說的都是耶穌基督
[00:06:24.740 --> 00:06:26.380]  耶穌基督
[00:06:26.380 --> 00:06:29.380]  彷彿基督好像耶穌的聖
[00:06:29.380 --> 00:06:31.580]  當你說耶穌是基督的時候
[00:06:31.580 --> 00:06:33.140]  究竟是什麼意思呢?
[00:06:33.140 --> 00:06:36.260]  基督這個字又是什麼意思呢?
[00:06:36.260 --> 00:06:38.180]  基督這個字
[00:06:38.180 --> 00:06:40.660]  大家都知道是希臘語文
[00:06:40.660 --> 00:06:43.380]  希臘語文的基督其實就等同
[00:06:43.380 --> 00:06:46.580]  舊約時候希伯來文的尼塞亞
[00:06:46.580 --> 00:06:50.260]  兩個字都是指向神所應許
[00:06:50.260 --> 00:06:52.260]  將來要來到這個世界上
[00:06:52.260 --> 00:06:55.020]  神所高納的那個人
[00:06:55.020 --> 00:07:00.420]  如果我們看回神和當時的大衛王所立的約
[00:07:00.420 --> 00:07:02.020]  我們就更加清楚了
[00:07:02.020 --> 00:07:03.700]  在這個歷代至上
[00:07:03.700 --> 00:07:06.420]  神和大衛當時有這樣的應許
[00:07:06.420 --> 00:07:07.820]  神和大衛說
[00:07:07.820 --> 00:07:10.980]  「我必使你的後裔接續你的位
[00:07:10.980 --> 00:07:13.980]  我也必堅定他的國」
[00:07:13.980 --> 00:07:16.100]  而這個國是怎樣的呢?
[00:07:16.100 --> 00:07:17.740]  是直到永遠
[00:07:17.740 --> 00:07:20.260]  無窮無盡
[00:07:20.260 --> 00:07:23.860]  所以信耶穌是基督
[00:07:23.860 --> 00:07:26.460]  其實就是相信耶穌基督
[00:07:26.460 --> 00:07:27.660]  就是神所應許
[00:07:27.660 --> 00:07:30.660]  神會高納的那個人
[00:07:30.660 --> 00:07:35.860]  他將會履行實踐神向大衛的應許
[00:07:35.860 --> 00:07:37.820]  將來有一個後裔
[00:07:37.820 --> 00:07:43.580]  會不斷地永遠地坐在他的寶座上
[00:07:43.580 --> 00:07:49.060]  為什麼耶穌可以永遠地坐在大衛的寶座上呢?
[00:07:49.060 --> 00:07:50.780]  因為聖經告訴我們
[00:07:50.780 --> 00:07:54.060]  耶穌基督是從死裡復活
[00:07:54.060 --> 00:07:58.780]  證明了祂戰勝死亡和罪惡
[00:07:58.780 --> 00:08:00.020]  兩者都戰勝了
[00:08:00.020 --> 00:08:03.980]  所以使徒保羅就這樣跟我們說
[00:08:03.980 --> 00:08:04.780]  什麼叫信耶穌?
[00:08:04.780 --> 00:08:06.820]  最簡單信耶穌的定義就是
[00:08:06.820 --> 00:08:09.020]  「若口裡認耶穌為主
[00:08:09.020 --> 00:08:10.940]  心裡信神
[00:08:10.940 --> 00:08:12.660]  叫他從死裡復活
[00:08:12.660 --> 00:08:13.540]  就必得救」
[00:08:13.540 --> 00:08:15.060]  就是這麼簡單
[00:08:15.060 --> 00:08:15.900]  換言之
[00:08:15.900 --> 00:08:17.900]  相信耶穌從死裡復活
[00:08:17.900 --> 00:08:18.940]  就是相信
[00:08:18.940 --> 00:08:24.460]  耶穌就是神所應許的受告者
[00:08:24.460 --> 00:08:29.540]  將來他就會接續大衛的王位
[00:08:29.540 --> 00:08:32.980]  這也是使徒約翰所說的
[00:08:32.980 --> 00:08:36.940]  「信耶穌是基督」的意思
[00:08:36.940 --> 00:08:40.700]  這個信心
[00:08:40.700 --> 00:08:44.380]  就能夠讓我們成為神的兒女
[00:08:44.380 --> 00:08:46.060]  當我們信了之後
[00:08:46.060 --> 00:08:49.460]  我們在這個世界就可以得到耶穌基督
[00:08:49.460 --> 00:08:52.620]  所給過我們一個新的身份
[00:08:52.620 --> 00:08:53.540]  新的身份?
[00:08:53.540 --> 00:08:54.260]  什麼身份?
[00:08:54.260 --> 00:08:56.660]  神的兒女的身份
[00:08:56.660 --> 00:08:58.420]  我們都知道
[00:08:58.420 --> 00:09:01.100]  很多時候一個身份
[00:09:01.100 --> 00:09:04.380]  都會帶著一些權利
[00:09:04.380 --> 00:09:05.580]  有身份有地位
[00:09:05.580 --> 00:09:07.100]  有地位就有權利
[00:09:07.100 --> 00:09:09.340]  有能力
[00:09:09.340 --> 00:09:09.780]  很簡單
[00:09:09.780 --> 00:09:13.820]  我們看看今天的政治勢局
[00:09:13.820 --> 00:09:16.660]  我們就很明白這個事實
[00:09:16.660 --> 00:09:19.180]  最清楚最顯著的是什麼?
[00:09:19.180 --> 00:09:21.380]  美國總統特朗普
[00:09:21.380 --> 00:09:23.820]  當他成為了美國總統之後
[00:09:23.820 --> 00:09:26.940]  好像要橫行
[00:09:26.940 --> 00:09:28.380]  他可以隨意
[00:09:28.380 --> 00:09:30.740]  他自己喜歡做什麼就做什麼
[00:09:30.740 --> 00:09:33.140]  可以赦免坐牢的罪犯
[00:09:33.140 --> 00:09:36.660]  可以亂加關稅
[00:09:36.660 --> 00:09:39.540]  可以喜歡制裁哪個國家就制裁哪個國家
[00:09:39.540 --> 00:09:42.100]  可以退出哪個國家組織就退出哪個國家
[00:09:42.100 --> 00:09:44.540]  總之他喜歡就可以了
[00:09:44.540 --> 00:09:46.260]  哇這樣都可以嗎?
[00:09:46.260 --> 00:09:47.580]  不知道的
[00:09:47.580 --> 00:09:52.660]  現在有很多在法庭上討論的有效性
[00:09:52.660 --> 00:09:56.100]  不過你覺得特朗普理不理?
[00:09:56.100 --> 00:09:57.660]  對他們來說
[00:09:57.660 --> 00:09:59.020]  這個身份
[00:09:59.020 --> 00:10:00.900]  美國總統這個身份
[00:10:00.900 --> 00:10:05.300]  就給他有權力做任何他喜歡做的事
[00:10:05.300 --> 00:10:07.300]  但是大家從來沒有想過
[00:10:07.300 --> 00:10:10.740]  做基督徒有沒有權利?
[00:10:10.740 --> 00:10:11.820]  大家有沒有想過?
[00:10:11.820 --> 00:10:12.740]  基督徒有沒有權利?
[00:10:12.740 --> 00:10:13.340]  什麼權利?
[00:10:13.340 --> 00:10:16.420]  如果有的話
[00:10:16.420 --> 00:10:19.380]  我們看看史道一學告訴我們
[00:10:19.380 --> 00:10:20.740]  這個權利就是
[00:10:20.740 --> 00:10:24.620]  當我們成為神的兒女
[00:10:24.620 --> 00:10:27.660]  當我們從神生的時候
[00:10:27.660 --> 00:10:30.380]  我們就勝過世界
[00:10:30.380 --> 00:10:33.660]  勝過世界
[00:10:33.660 --> 00:10:34.660]  大家留意
[00:10:34.660 --> 00:10:38.100]  勝過世界這裡用的動詞
[00:10:38.100 --> 00:10:40.540]  是一個現在進行式
[00:10:40.540 --> 00:10:43.380]  就是說現在已經發生了
[00:10:43.380 --> 00:10:44.700]  是不斷發生
[00:10:44.700 --> 00:10:45.140]  不行
[00:10:45.140 --> 00:10:48.380]  不是一個將來的希望
[00:10:48.380 --> 00:10:50.260]  所以如果有人跟你說
[00:10:50.260 --> 00:10:51.300]  信耶穌
[00:10:51.300 --> 00:10:54.100]  等我臨尾那一兩年才信
[00:10:54.100 --> 00:10:56.460]  先玩盡人生
[00:10:56.460 --> 00:10:58.940]  你可以很直接告訴這個人
[00:10:58.940 --> 00:10:59.620]  對不起
[00:10:59.620 --> 00:11:02.220]  信耶穌不是單是為來生
[00:11:02.220 --> 00:11:03.300]  信耶穌是什麼?
[00:11:03.300 --> 00:11:05.620]  信耶穌也是為今生
[00:11:05.620 --> 00:11:08.860]  當我們現在就真心相信耶穌基督的時候
[00:11:08.860 --> 00:11:13.420]  永生就在你信耶穌那一刻開始
[00:11:13.420 --> 00:11:18.340]  所以除了我們得了神兒女的身份之外
[00:11:18.340 --> 00:11:20.260]  這個新的生命
[00:11:20.260 --> 00:11:25.140]  也幫助我們過一個勝過世界的生活
[00:11:25.140 --> 00:11:25.980]  什麼意思?
[00:11:25.980 --> 00:11:28.420]  什麼叫勝過世界?
[00:11:28.420 --> 00:11:30.580]  勝過世界是不是說我們可以在這個世界
[00:11:30.580 --> 00:11:33.540]  好像某人那樣做霸主
[00:11:33.540 --> 00:11:35.140]  做蓋世英雄
[00:11:35.140 --> 00:11:37.140]  做萬人景仰的名人
[00:11:37.140 --> 00:11:39.580]  是不是這樣的意思呢?
[00:11:39.580 --> 00:11:41.700]  關於世界
[00:11:41.700 --> 00:11:44.420]  主耶穌有這樣的教導
[00:11:44.420 --> 00:11:46.220]  在約翰福音15章
[00:11:46.220 --> 00:11:47.220]  耶穌這樣說
[00:11:47.220 --> 00:11:50.620]  「世人若恨你們
[00:11:50.620 --> 00:11:52.060]  你們要知道
[00:11:52.060 --> 00:11:53.980]  他們恨你們之先
[00:11:53.980 --> 00:11:55.900]  已經恨我了」
[00:11:55.900 --> 00:11:58.980]  這裡耶穌所用的「世人」
[00:11:58.980 --> 00:12:00.260]  就是剛才
[00:12:00.260 --> 00:12:03.900]  始徒約翰所說的「勝了世界」的那個「世界」
[00:12:03.900 --> 00:12:07.220]  是同一個字
[00:12:07.220 --> 00:12:11.260]  耶穌這裡很早就提醒我們
[00:12:11.260 --> 00:12:15.580]  其實這個世界對基督徒並不友善
[00:12:15.580 --> 00:12:16.420]  為什麼?
[00:12:16.420 --> 00:12:17.820]  因為這個世界
[00:12:17.820 --> 00:12:20.140]  是恨惡耶穌基督
[00:12:20.140 --> 00:12:22.060]  始徒保祿這樣提醒我們
[00:12:22.060 --> 00:12:23.620]  在這個《以弗所書》
[00:12:23.620 --> 00:12:24.220]  他說
[00:12:24.220 --> 00:12:28.060]  「你們其實曾經死在罪惡過犯當中」
[00:12:28.060 --> 00:12:31.660]  「是耶穌基督叫你們今天活過來」
[00:12:31.660 --> 00:12:32.740]  「在那個時候」
[00:12:32.740 --> 00:12:35.220]  「你們仍然死在罪惡當中的時候」
[00:12:35.220 --> 00:12:37.100]  「你們行事為人」
[00:12:37.100 --> 00:12:39.020]  「都是隨從今世的風俗」
[00:12:39.020 --> 00:12:43.180]  「順從空中掌權者的首領」
[00:12:43.180 --> 00:12:44.500]  今天
[00:12:44.500 --> 00:12:45.940]  通過罪惡
[00:12:45.940 --> 00:12:48.700]  撒旦其實是掌控著整個世界
[00:12:48.700 --> 00:12:51.740]  包括世界的文化、價值
[00:12:51.740 --> 00:12:55.100]  到撒旦的控制
[00:12:55.100 --> 00:12:57.700]  保羅有更詳細的教導
[00:12:57.700 --> 00:13:01.940]  在這個《羅馬書》那裡
[00:13:01.940 --> 00:13:03.980]  保羅說
[00:13:03.980 --> 00:13:07.340]  「當我們在撒旦的權勢之下的時候」
[00:13:07.340 --> 00:13:09.820]  「我們會做一些不合理的事情」
[00:13:09.820 --> 00:13:12.580]  「這個事情是不合理的事情」
[00:13:12.580 --> 00:13:16.380]  重要的是最後那句結語
[00:13:16.380 --> 00:13:17.340]  他說
[00:13:17.340 --> 00:13:21.580]  「這一群人不僅喜歡自己這樣做」
[00:13:21.580 --> 00:13:25.580]  「還喜歡別人跟著他們做」
[00:13:25.580 --> 00:13:26.380]  所以當我們問
[00:13:26.380 --> 00:13:28.740]  為什麼這個世界恨惡基督徒?
[00:13:28.740 --> 00:13:30.340]  因為這個世界想
[00:13:30.340 --> 00:13:35.060]  每一個人都像他們那樣恨惡
[00:13:35.060 --> 00:13:36.420]  都希望像他們那樣
[00:13:36.420 --> 00:13:39.380]  活在撒旦的權勢底下
[00:13:39.380 --> 00:13:43.500]  而當基督徒拒絕成為他們的一份子
[00:13:43.500 --> 00:13:45.660]  這個世界就恨惡基督徒
[00:13:45.660 --> 00:13:49.780]  如果當基督徒拒絕恨惡的時候
[00:13:49.780 --> 00:13:50.980]  這個世界就怎樣?
[00:13:50.980 --> 00:13:52.700]  逼迫我們
[00:13:52.700 --> 00:13:53.980]  引誘我們
[00:13:53.980 --> 00:13:55.340]  令我們恐懼
[00:13:55.340 --> 00:13:57.900]  令我們灰心喪志
[00:13:57.900 --> 00:14:03.460]  這就是當時試圖約翰年代的信徒
[00:14:03.460 --> 00:14:06.700]  所要面對的人生事實
[00:14:06.700 --> 00:14:08.540]  不過雖然是這樣的
[00:14:08.540 --> 00:14:12.140]  但是特異在於約翰說
[00:14:12.140 --> 00:14:15.660]  雖然這個世界對基督徒是有敵意的
[00:14:15.660 --> 00:14:17.900]  不過很重要一件事
[00:14:17.900 --> 00:14:23.020]  基督徒並不是邪惡權勢底下的受害者
[00:14:23.020 --> 00:14:27.420]  反而是勝過世界的得勝者
[00:14:27.420 --> 00:14:29.580]  為何我會這樣大膽呢?
[00:14:29.580 --> 00:14:32.860]  全因我們所信的耶穌基督
[00:14:32.860 --> 00:14:36.140]  已經勝過這個世界
[00:14:36.140 --> 00:14:38.540]  所以感謝我們的天父上帝
[00:14:38.540 --> 00:14:40.660]  因為在耶穌基督裏面的信心
[00:14:40.660 --> 00:14:45.220]  讓我們得到這個兒子、神、兒女的身份
[00:14:45.220 --> 00:14:46.700]  和一個新的生命
[00:14:46.700 --> 00:14:51.300]  這個生命是一個能夠戰勝世界的生命
[00:14:51.300 --> 00:14:54.860]  我們怎樣才知道我們真的有這個身份
[00:14:54.860 --> 00:14:56.860]  真的有這個生命呢?
[00:14:56.860 --> 00:14:59.780]  這裡使徒約翰告訴我們
[00:14:59.780 --> 00:15:02.980]  有兩樣事情可以讓我們知道
[00:15:02.980 --> 00:15:04.740]  我們有這個新的生命
[00:15:04.740 --> 00:15:09.140]  第一就是遵守他的誡命
[00:15:09.140 --> 00:15:13.780]  第二就是愛神的兒女
[00:15:13.780 --> 00:15:17.460]  而使徒約翰所說的這兩樣事情
[00:15:17.460 --> 00:15:21.340]  其實和耶穌基督的教導是相當一致的
[00:15:21.340 --> 00:15:23.780]  我們看馬可福音第十二章
[00:15:23.780 --> 00:15:26.340]  耶穌基督那時候有一個人來問耶穌
[00:15:26.340 --> 00:15:31.900]  他說:律法上哪一條誡命最重要呢?
[00:15:31.900 --> 00:15:32.980]  耶穌怎樣回答呢?
[00:15:32.980 --> 00:15:39.020]  耶穌就說:第一,你要盡心、盡性、盡義、盡力愛主你的神
[00:15:39.020 --> 00:15:41.980]  第二,愛人如己
[00:15:41.980 --> 00:15:45.700]  我想問大家什麼叫做盡心、盡性、盡義、盡力愛主你的神?
[00:15:45.700 --> 00:15:46.860]  什麼意思呢?
[00:15:46.860 --> 00:15:52.780]  簡單來說就是我們徹底地、完全地、喜樂地
[00:15:52.780 --> 00:15:57.100]  進行神的教導、神的誡命
[00:15:57.100 --> 00:16:01.580]  這就是愛主我們的神應該有的表現
[00:16:01.580 --> 00:16:07.220]  而另外一個表現就應該是愛人如己
[00:16:07.220 --> 00:16:10.020]  兩樣的教導、兩樣神對人的期望
[00:16:10.020 --> 00:16:15.780]  你覺得哪一樣是容易一點?
[00:16:15.780 --> 00:16:18.820]  如果我要你自己給分數
[00:16:18.820 --> 00:16:21.900]  進行神的誡命、愛人如己
[00:16:21.900 --> 00:16:24.900]  你會給自己多少分數?
[00:16:24.900 --> 00:16:27.140]  有沒有人滿分的?
[00:16:27.140 --> 00:16:31.060]  沒有,有都不敢舉手
[00:16:31.060 --> 00:16:33.300]  我相信不會有,為什麼呢?
[00:16:33.300 --> 00:16:37.660]  因為我們都很明白知道
[00:16:37.660 --> 00:16:42.740]  兩個的誡命、兩個的要求、兩個的神對人的期望
[00:16:42.740 --> 00:16:46.180]  很難完全地執行
[00:16:46.180 --> 00:16:49.860]  甚至可能是不可能的
[00:16:49.860 --> 00:16:52.820]  不要說得遠了,我們只是說節制好嗎?
[00:16:52.820 --> 00:16:56.460]  你覺得你在人生的種種方面
[00:16:56.460 --> 00:16:58.140]  你有沒有節制呢?
[00:16:58.140 --> 00:16:59.420]  有沒有?
[00:16:59.420 --> 00:17:01.580]  大家都知道中秋節快到了
[00:17:01.580 --> 00:17:03.180]  誰喜歡吃月餅?
[00:17:03.180 --> 00:17:05.020]  很多人喜歡吃月餅
[00:17:05.020 --> 00:17:08.820]  我問你,你買了一盒月餅,把它切開
[00:17:08.820 --> 00:17:12.260]  不用選擇,全部的答案都露出來
[00:17:12.260 --> 00:17:13.500]  放在桌子上
[00:17:13.500 --> 00:17:15.060]  你自己一個人在家
[00:17:15.060 --> 00:17:20.420]  走過都看到這些露了答案出來的月餅
[00:17:20.420 --> 00:17:23.780]  第二天你猜剩下多少塊?
[00:17:23.780 --> 00:17:27.380]  還是全部毀屍滅跡,沒有了?
[00:17:27.380 --> 00:17:29.700]  有沒有節制?
[00:17:29.700 --> 00:17:33.340]  牧師多吃兩塊,不用死人,沒所謂
[00:17:33.340 --> 00:17:36.980]  沒錯,多吃兩塊月餅沒所謂,不會死人
[00:17:36.980 --> 00:17:43.100]  不過,你猜撒旦是不是只想我們多吃一兩塊月餅呢?
[00:17:43.100 --> 00:17:48.700]  我用一個簡單,一個比較有興趣的例子告訴大家
[00:17:48.700 --> 00:17:51.380]  節制其實不容易
[00:17:51.380 --> 00:17:53.540]  如果我們看,保羅告訴我們
[00:17:53.540 --> 00:17:56.460]  其他撒旦想我們做的事情的時候
[00:17:56.460 --> 00:17:57.980]  強生都跟大家講過了
[00:17:57.980 --> 00:17:59.820]  很大串的事情
[00:17:59.820 --> 00:18:05.260]  所有各種的不義、邪惡、貪婪、惡毒、雜道、仇殺、憎恨、詭詐
[00:18:05.260 --> 00:18:08.060]  一連串的東西
[00:18:08.060 --> 00:18:09.700]  很多的東西
[00:18:09.700 --> 00:18:12.020]  神都不起眼,人做的
[00:18:12.020 --> 00:18:15.300]  如果我們從這個角度來看,這是一個很不同的圖畫
[00:18:15.300 --> 00:18:17.980]  不只是吃不吃月餅的問題
[00:18:17.980 --> 00:18:22.540]  而更加令人覺得大件事的
[00:18:22.540 --> 00:18:29.380]  就是撒旦知道每一個人,你、我、他
[00:18:29.380 --> 00:18:32.980]  撒旦很清楚每一個人的短板在哪裡
[00:18:32.980 --> 00:18:37.780]  你的軟弱在哪裡,哪一樣是最難節制的
[00:18:37.780 --> 00:18:39.100]  撒旦都知道
