
[00:00:00.000 --> 00:00:02.300]  各位弟姐妹們平安
[00:01:42.040 --> 00:01:45.980]  我們願意去接受上帝的選照
[00:01:45.980 --> 00:01:47.340]  上帝揀了你
[00:01:47.340 --> 00:01:50.000]  你同樣去接受這揀選
[00:01:50.000 --> 00:01:52.080]  當我們接受這揀選之後
[00:01:52.080 --> 00:01:54.900]  雖然保羅正在坐牢
[00:01:54.900 --> 00:01:56.500]  他也要提醒我們
[00:01:56.500 --> 00:01:58.100]  當我們接受這揀選之後
[00:01:58.100 --> 00:01:59.700]  我們的言語
[00:01:59.700 --> 00:02:01.400]  我們的言行舉止
[00:02:01.400 --> 00:02:06.400]  要像一個公主和王子
[00:02:06.400 --> 00:02:07.900]  那是什麼意思呢
[00:02:07.900 --> 00:02:09.780]  在第二節至第六節
[00:02:09.780 --> 00:02:11.280]  保羅告訴我們
[00:02:11.280 --> 00:02:13.780]  他說我們要竭力
[00:02:13.780 --> 00:02:19.140]  竭力來跟所有的信徒
[00:02:19.140 --> 00:02:23.700]  保持良好而真實的關係
[00:02:23.700 --> 00:02:25.280]  在第三節他這樣說
[00:02:25.280 --> 00:02:28.440]  凡事要謙虛、溫柔、忍耐
[00:02:28.440 --> 00:02:30.600]  用愛心互相寬容
[00:02:30.600 --> 00:02:33.480]  用和平來彼此聯繫
[00:02:33.480 --> 00:02:40.540]  竭力保持聖靈所賜的合一
[00:02:40.540 --> 00:02:41.880]  這裡告訴我們
[00:02:41.880 --> 00:02:43.740]  是要跟所有的信徒
[00:02:43.740 --> 00:02:46.680]  都保持一個這樣的關係
[00:02:46.680 --> 00:02:48.400]  良好而真實的關係
[00:02:48.400 --> 00:02:51.240]  不只是跟某些
[00:02:51.240 --> 00:02:54.300]  另外良好而真實的關係
[00:02:54.300 --> 00:02:55.840]  用聖經的字眼
[00:02:55.840 --> 00:03:00.080]  用耶穌基督給我們的吩咐就是合一
[00:03:00.080 --> 00:03:02.640]  為什麼我們是同宗同源呢
[00:03:02.640 --> 00:03:06.500]  在第五節至第六節
[00:03:06.500 --> 00:03:09.240]  正正是有七個「一」字
[00:03:09.240 --> 00:03:11.300]  應該是第四節開始
[00:03:11.300 --> 00:03:12.840]  七個「一」字告訴我們
[00:03:12.840 --> 00:03:15.780]  其實我們是同宗同源
[00:03:15.780 --> 00:03:17.580]  同有一位的上帝
[00:03:17.580 --> 00:03:18.880]  所以無論你的身份
[00:03:18.880 --> 00:03:20.240]  你的地位、你的國籍
[00:03:20.240 --> 00:03:22.600]  你的性別是怎樣
[00:03:22.600 --> 00:03:25.640]  跟你身邊的人是很不同
[00:03:25.640 --> 00:03:29.080]  其實我們是無差別的
[00:03:29.080 --> 00:03:31.640]  同屬於上帝的兒女
[00:03:31.640 --> 00:03:35.280]  同屬天國的繼承人
[00:03:35.280 --> 00:03:38.080]  究竟要怎樣去竭力
[00:03:38.080 --> 00:03:40.040]  竭力到怎樣呢
[00:03:40.040 --> 00:03:42.540]  在第二節、第三節他這樣說
[00:03:42.540 --> 00:03:44.440]  他說凡事謙虛
[00:03:44.440 --> 00:03:46.100]  要溫柔、要忍耐
[00:03:46.100 --> 00:03:48.080]  用愛心互相寬容
[00:03:48.080 --> 00:03:51.200]  以和平去彼此聯繫
[00:03:51.200 --> 00:03:52.080]  我相信回到教會
[00:03:52.080 --> 00:03:54.780]  很多比較長日子的
[00:03:54.780 --> 00:03:57.080]  對這段經文都不陌生
[00:03:57.080 --> 00:03:58.740]  但因為經常讀的關係
[00:03:58.740 --> 00:04:01.540]  所以可能有一點滑牙
[00:04:01.540 --> 00:04:02.800]  包括我自己
[00:04:02.800 --> 00:04:04.880]  所以我們看看其他的譯本
[00:04:04.880 --> 00:04:06.340]  究竟怎樣說
[00:04:06.340 --> 00:04:08.240]  有一本聖經的譯本
[00:04:08.240 --> 00:04:10.440]  叫《The Message Bible》
[00:04:10.440 --> 00:04:12.240]  他這樣翻譯這兩節
[00:04:12.240 --> 00:04:14.500]  他說請你注意
[00:04:14.500 --> 00:04:18.140]  你要用謙卑和自律的態度
[00:04:18.140 --> 00:04:20.000]  來做這件事
[00:04:20.000 --> 00:04:21.140]  甚麼叫自律
[00:04:21.140 --> 00:04:23.300]  就是不要有空才去做
[00:04:23.300 --> 00:04:25.380]  不是有心情才去做
[00:04:25.380 --> 00:04:27.500]  而是持續地
[00:04:27.500 --> 00:04:28.540]  做甚麼
[00:04:28.540 --> 00:04:33.540]  在愛的行動裏去彼此傾心關注
[00:04:33.540 --> 00:04:36.300]  要善於發現你和其他的信徒
[00:04:36.300 --> 00:04:38.100]  如果有憐屈的話
[00:04:38.100 --> 00:04:42.840]  要迅速去修補大家的關係
[00:04:42.840 --> 00:04:45.240]  你聽完之後不知道有甚麼感覺
[00:04:45.240 --> 00:04:47.580]  嘩!很消極
[00:04:47.580 --> 00:04:50.740]  會不會是要自己低聲下氣呢
[00:04:50.740 --> 00:04:53.100]  要去遷就某些人
[00:04:53.100 --> 00:04:54.200]  不過其實
[00:04:54.200 --> 00:04:55.900]  上帝這樣吩咐我們
[00:04:55.900 --> 00:04:59.800]  是要我們粗活自己的靈性
[00:04:59.800 --> 00:05:05.140]  裏面的品格和內涵
[00:05:05.140 --> 00:05:07.440]  其實最能夠讓我看到
[00:05:07.440 --> 00:05:10.600]  有這個品格內涵
[00:05:10.600 --> 00:05:14.600]  是今屆的奧運其中一位選手
[00:05:14.600 --> 00:05:17.600]  不知道大家有沒有留意這個新聞
[00:05:17.600 --> 00:05:21.340]  今屆的花劍金牌的得主
[00:05:21.340 --> 00:05:24.440]  是香港的張家朗,對不對
[00:05:24.440 --> 00:05:26.140]  大家如果有看這個賽事
[00:05:26.140 --> 00:05:27.640]  你知道我很緊張
[00:05:27.640 --> 00:05:28.440]  我沒有機會看
[00:05:28.440 --> 00:05:32.700]  我只能看最後那三劍雕舌
[00:05:32.700 --> 00:05:38.200]  那三劍兩位都從時間來到去
[00:05:38.200 --> 00:05:42.040]  亮起了燈,兩個人是不相伯仲
[00:05:42.040 --> 00:05:43.740]  到了第三次的時候
[00:05:43.740 --> 00:05:51.740]  裁判判了張家朗得到金牌
[00:05:51.740 --> 00:05:57.340]  銀牌的是意大利的選手馬治
[00:05:57.340 --> 00:05:58.880]  在他的IG
[00:05:58.880 --> 00:06:02.800]  在他的社交平台這樣分享
[00:06:02.800 --> 00:06:06.140]  他說他本來已經為了奧運奪得金牌
[00:06:06.140 --> 00:06:07.780]  做好準備
[00:06:07.780 --> 00:06:09.240]  做好他要說的話
[00:06:09.240 --> 00:06:11.980]  例如他預計自己奪得金牌
[00:06:11.980 --> 00:06:13.200]  我相信大家都知道
[00:06:13.200 --> 00:06:15.740]  其實他真是不相伯仲
[00:06:15.740 --> 00:06:17.640]  是很好的技術
[00:06:17.640 --> 00:06:22.240]  他說他形容自己是每個孩子的夢想
[00:06:22.240 --> 00:06:25.500]  每個運動員的目標
[00:06:25.500 --> 00:06:29.140]  不過當結果出來的時候
[00:06:29.140 --> 00:06:31.440]  令他覺得每個運動員的目標
[00:06:31.440 --> 00:06:34.900]  是差了一步的距離
[00:06:34.900 --> 00:06:37.100]  他聽到很多人跟他說
[00:06:37.100 --> 00:06:39.840]  他們偷了你的勝利
[00:06:39.840 --> 00:06:42.540]  這是一個很可恥的裁決
[00:06:42.540 --> 00:06:45.580]  這是一個羞辱
[00:06:45.580 --> 00:06:48.440]  不過他認為自己很幸運
[00:06:48.440 --> 00:06:50.440]  能夠在對所有運動員來說
[00:06:50.440 --> 00:06:53.600]  一個這麼重要的奧運比賽當中
[00:06:53.600 --> 00:06:55.900]  去得到第二名
[00:06:55.900 --> 00:06:58.580]  他又指自己因為練習了劍擊
[00:06:58.580 --> 00:07:03.900]  所以知道一定要尊重裁判的決定
[00:07:03.900 --> 00:07:06.280]  他也認識這兩位裁判
[00:07:06.280 --> 00:07:09.580]  他不想將自己的失敗
[00:07:09.580 --> 00:07:13.240]  轉移去指責其他人
[00:07:13.240 --> 00:07:16.380]  馬智說自己是個追求完美的人
[00:07:16.380 --> 00:07:17.980]  所以在得到銀牌之後
[00:07:17.980 --> 00:07:21.440]  他沒有即時感到很歡喜
[00:07:21.440 --> 00:07:24.340]  不過有一位他尊敬的人跟他說
[00:07:24.340 --> 00:07:28.040]  他說所有的獎牌都是值得慶祝的
[00:07:28.040 --> 00:07:30.780]  所以他會克服自己的失落
[00:07:30.780 --> 00:07:33.040]  去享受當下
[00:07:33.040 --> 00:07:35.580]  接下來他會跟他的團隊
[00:07:35.580 --> 00:07:39.440]  一起出戰團體比賽
[00:07:39.440 --> 00:07:43.880]  他希望表現最好的自己
[00:07:43.880 --> 00:07:48.200]  以超越自己
[00:07:48.200 --> 00:07:50.280]  跟所有的信徒去保持良好
[00:07:50.280 --> 00:07:53.580]  而真實的關係難不難?
[00:07:53.580 --> 00:07:55.440]  很難
[00:07:55.440 --> 00:07:57.980]  用謙卑和自律的態度
[00:07:57.980 --> 00:08:00.180]  持續不斷地用愛的行動
[00:08:00.180 --> 00:08:02.680]  去關心其他信徒
[00:08:02.680 --> 00:08:05.900]  難不難?很難
[00:08:05.900 --> 00:08:08.080]  如果發現大家有些憐屈
[00:08:08.080 --> 00:08:10.900]  要迅速去修補大家的關係
[00:08:10.900 --> 00:08:15.600]  難不難?是非常難
[00:08:15.600 --> 00:08:18.300]  不過馬智的說話去提醒我們
[00:08:18.300 --> 00:08:22.200]  我們要表現最好的自己
[00:08:22.200 --> 00:08:26.740]  最重要的是要超越自己
[00:08:26.740 --> 00:08:30.080]  教會要成為教會的第一個特徵
[00:08:30.080 --> 00:08:33.580]  是我們要跟所有的信徒保持良好
[00:08:33.580 --> 00:08:36.400]  而真實的關係
[00:08:36.400 --> 00:08:39.800]  有沒有留意到「真實」這個字眼?
[00:08:39.800 --> 00:08:41.740]  是真真正正
[00:08:41.740 --> 00:08:43.300]  不是假的
[00:08:43.300 --> 00:08:46.080]  良好而真實的關係
[00:08:46.080 --> 00:08:48.540]  因為我們是同宗同源
[00:08:48.540 --> 00:08:52.800]  因為這是耶穌基督的命令
[00:08:52.800 --> 00:08:56.900]  接下來是第七節至第十二節
[00:08:56.900 --> 00:08:59.380]  這裡告訴我們按照基督
[00:08:59.380 --> 00:09:01.300]  當然如果你看另一些經文
[00:09:01.300 --> 00:09:03.240]  它說要按照聖靈
[00:09:03.240 --> 00:09:06.140]  其實我們相信是三位一體的上帝
[00:09:06.140 --> 00:09:08.700]  所以無論它說基督或是聖靈
[00:09:08.700 --> 00:09:13.580]  都是同一位上帝去賜給各人的恩賜
[00:09:13.580 --> 00:09:16.100]  去賜給我們有不同的恩賜做什麼?
[00:09:16.100 --> 00:09:17.600]  這段經文告訴我們
[00:09:17.600 --> 00:09:21.940]  是要去裝備聖徒做侍奉的工作
[00:09:21.940 --> 00:09:25.780]  去建立基督的身體
[00:09:25.780 --> 00:09:28.840]  這裡說了有五個崗位任務
[00:09:28.840 --> 00:09:30.340]  不是全部
[00:09:30.340 --> 00:09:33.680]  也不是單指才幹和能力
[00:09:33.680 --> 00:09:36.240]  使徒
[00:09:36.240 --> 00:09:37.440]  先知
[00:09:37.440 --> 00:09:38.740]  傳福音的
[00:09:38.740 --> 00:09:39.640]  牧者
[00:09:39.640 --> 00:09:41.740]  和教師
[00:09:41.740 --> 00:09:44.040]  舊的版本說牧師
[00:09:44.040 --> 00:09:46.780]  而新的版本說牧者是什麼意思?
[00:09:46.780 --> 00:09:49.800]  因為我們每一個人都是成為牧者
[00:09:49.800 --> 00:09:54.240]  可以去關心去牧養身邊的人
[00:09:54.240 --> 00:09:56.180]  這裡說聖徒
[00:09:56.180 --> 00:09:57.880]  裝備聖徒
[00:09:57.880 --> 00:09:59.740]  聖徒的意思是什麼呢?
[00:09:59.740 --> 00:10:02.800]  指的是願意脫掉這個世俗
[00:10:02.800 --> 00:10:05.480]  或者最對我們的影響
[00:10:05.480 --> 00:10:08.040]  幫助自己更像上帝
[00:10:08.040 --> 00:10:10.240]  那些就是聖徒
[00:10:10.240 --> 00:10:14.200]  教會當然不會只是有這五個崗位任務
[00:10:14.200 --> 00:10:15.880]  上帝賜給我們每一個人
[00:10:15.880 --> 00:10:20.780]  都有不同的任務要去承擔
[00:10:20.780 --> 00:10:22.340]  換句話說
[00:10:22.340 --> 00:10:25.340]  應該是人人有工作
[00:10:25.340 --> 00:10:29.100]  我們每一個人都在上帝的角度裡面
[00:10:29.100 --> 00:10:33.740]  在教會當中有你參與的部分
[00:10:33.740 --> 00:10:35.680]  在這裡特別提出這五個崗位任務
[00:10:35.680 --> 00:10:37.480]  是想告訴我們
[00:10:37.480 --> 00:10:39.480]  我們所領受的一切
[00:10:39.480 --> 00:10:43.040]  是要來幫助和建立其他人
[00:10:43.040 --> 00:10:46.600]  特別是去建立每一位信徒的生命
[00:10:46.600 --> 00:10:49.780]  讓我們更能夠好好地去服侍上帝
[00:10:49.780 --> 00:10:51.840]  去祝福其他人
[00:10:51.840 --> 00:10:54.580]  教會成為教會的第二個特徵是
[00:10:54.580 --> 00:10:57.100]  人人參與
[00:10:57.100 --> 00:10:59.800]  承認自己所得到的崗位任務
[00:10:59.800 --> 00:11:03.880]  才幹和恩賜只有一個目的
[00:11:03.880 --> 00:11:06.680]  這個目的是來幫助身邊的信徒
[00:11:06.680 --> 00:11:11.780]  他們的生命不斷地成長和健康
[00:11:11.780 --> 00:11:13.480]  第三
[00:11:13.480 --> 00:11:16.640]  雖然是要互相幫忙去彼此建立
[00:11:16.640 --> 00:11:18.980]  但是我們還是有責任
[00:11:18.980 --> 00:11:23.600]  去讓我們自己去成長和成熟
[00:11:23.600 --> 00:11:26.400]  什麼叫成長和成熟?
[00:11:26.400 --> 00:11:30.940]  目標是學校耶穌基督的榜樣
[00:11:30.940 --> 00:11:33.680]  可以說是成為耶穌基督
[00:11:33.680 --> 00:11:35.900]  去達致完全
[00:11:35.900 --> 00:11:38.280]  用廣東話來說就是
[00:11:38.280 --> 00:11:41.240]  上帝說要你怎樣你就怎樣
[00:11:41.240 --> 00:11:44.240]  相信上帝
[00:11:44.240 --> 00:11:46.680]  聽上帝的話
[00:11:46.680 --> 00:11:50.800]  相信上帝怎樣我們就怎樣做
[00:11:50.800 --> 00:11:51.880]  在崇拜之前
[00:11:51.880 --> 00:11:54.900]  我和一位姊妹來聊天
[00:11:54.900 --> 00:11:59.540]  她告訴我她身體的狀況不太好
[00:11:59.540 --> 00:12:01.680]  但是她很信心地告訴我
[00:12:01.680 --> 00:12:02.500]  不要緊
[00:12:02.500 --> 00:12:04.640]  上帝說怎樣就怎樣
[00:12:04.640 --> 00:12:07.040]  於是我們剛才的禱告就是
[00:12:07.040 --> 00:12:10.800]  我們相信無論什麼情況下
[00:12:10.800 --> 00:12:12.800]  上帝的恩典夠用
[00:12:12.800 --> 00:12:16.740]  所以上帝說怎樣就怎樣吧
[00:12:16.740 --> 00:12:20.580]  第十三節說「直等到」
[00:12:20.580 --> 00:12:22.000]  沒錯
[00:12:22.000 --> 00:12:24.640]  成長真是有快有慢
[00:12:24.640 --> 00:12:29.800]  是要等所有人都在信仰上同歸於一
[00:12:29.800 --> 00:12:31.780]  等的意思是什麼?
[00:12:31.780 --> 00:12:34.000]  不能催谷的
[00:12:34.000 --> 00:12:37.340]  那不應該去押苗助長
[00:12:37.340 --> 00:12:38.780]  要等祂情願
[00:12:38.780 --> 00:12:40.200]  要為祂祈禱
[00:12:40.200 --> 00:12:42.740]  要幫助祂、引導祂
[00:12:42.740 --> 00:12:45.080]  挑旺祂的生命
[00:12:45.080 --> 00:12:47.540]  聊天敬文敬德讓我們去承認
[00:12:47.540 --> 00:12:48.040]  沒錯
[00:12:48.040 --> 00:12:50.400]  現在我們仍然有分裂
[00:12:50.400 --> 00:12:55.240]  彼此之間的關係仍然有憐屈和分歧
[00:12:55.240 --> 00:12:57.400]  上帝在等著我們
[00:12:57.400 --> 00:13:00.880]  等著我們走向同心合一
[00:13:00.880 --> 00:13:03.000]  我們要努力
[00:13:03.000 --> 00:13:07.240]  其次就是我們要認識上帝的兒子
[00:13:07.240 --> 00:13:14.600]  即是說對耶穌有全面而正確的認識
[00:13:14.600 --> 00:13:18.640]  有時候我和弟兄姊妹去聊天分享的時候
[00:13:18.640 --> 00:13:20.940]  他們跟我說一些經文的時候
[00:13:20.940 --> 00:13:23.580]  我就說:你回去再看清楚
[00:13:23.580 --> 00:13:25.900]  好像不是這樣解釋的
[00:13:25.900 --> 00:13:27.180]  是的
[00:13:27.180 --> 00:13:32.840]  我們需要對聖經有深入的理睬去閱讀
[00:13:32.840 --> 00:13:34.200]  並且對耶穌基督
[00:13:34.200 --> 00:13:35.000]  對上帝
[00:13:35.000 --> 00:13:40.440]  對聖靈有深入的認識和正確的理解
[00:13:40.440 --> 00:13:41.800]  目標是什麼?
[00:13:41.800 --> 00:13:43.640]  要長大成人
[00:13:43.640 --> 00:13:46.700]  要達到好像耶穌基督那樣的模樣
[00:13:46.700 --> 00:13:48.580]  不要永遠做嬰兒
[00:13:48.580 --> 00:13:51.940]  不要永遠做小孩、小女兒
[00:13:51.940 --> 00:13:54.340]  在十四至十六節
[00:13:54.340 --> 00:13:55.780]  祂告訴我們
[00:13:55.780 --> 00:13:58.180]  一個長大成熟的信徒
[00:13:58.180 --> 00:14:01.840]  是不會中撒旦的詭計和圈套的
[00:14:01.840 --> 00:14:03.380]  他會離開
[00:14:03.380 --> 00:14:05.340]  什麼是撒旦的圈套?
[00:14:05.340 --> 00:14:07.700]  就是要我們離開上帝
[00:14:07.700 --> 00:14:14.500]  或者離間信徒之間的關係
[00:14:14.500 --> 00:14:17.840]  一個成熟、長大的信徒
[00:14:17.840 --> 00:14:19.880]  是會用愛
[00:14:19.880 --> 00:14:22.980]  用真誠的愛去彼此相處
[00:14:22.980 --> 00:14:25.100]  互相幫助建立
[00:14:25.100 --> 00:14:26.680]  向著一切的
[00:14:26.680 --> 00:14:28.500]  來成長
[00:14:28.500 --> 00:14:32.540]  好像耶穌基督那樣的模樣
[00:14:32.540 --> 00:14:35.780]  這個方向去長進
[00:14:35.780 --> 00:14:37.540]  同時間
[00:14:37.540 --> 00:14:39.640]  其實怎樣可以保持和諧的關係
[00:14:39.640 --> 00:14:41.200]  可能有人說
[00:14:41.200 --> 00:14:42.640]  互不相干
[00:14:42.640 --> 00:14:44.140]  互不秋彩
[00:14:44.140 --> 00:14:46.540]  河水不犯井水的時候
[00:14:46.540 --> 00:14:49.640]  我們就可以和平共處
[00:14:49.640 --> 00:14:52.040]  這段經文不是這個意思
[00:14:52.040 --> 00:14:54.880]  我們要緊密相連
[00:14:54.880 --> 00:14:59.040]  一起又跟基督系連接
[00:14:59.040 --> 00:15:00.940]  我們既要謹守自己的崗位
[00:15:00.940 --> 00:15:02.800]  做好自己的本分
[00:15:02.800 --> 00:15:06.580]  也要接受別人的幫助
[00:15:06.580 --> 00:15:08.640]  這樣教會整體
[00:15:08.640 --> 00:15:12.180]  才會健康強壯
[00:15:12.180 --> 00:15:13.980]  換句話說
[00:15:13.980 --> 00:15:17.780]  大家都要在一種彼此接納
[00:15:17.780 --> 00:15:19.380]  一起付出
[00:15:19.380 --> 00:15:20.840]  你又幫幫我
[00:15:20.840 --> 00:15:23.580]  我又幫幫你的氛圍之下
[00:15:23.580 --> 00:15:26.580]  我們一起的成長
[00:15:26.580 --> 00:15:28.540]  以前這段經文告訴我們
[00:15:28.540 --> 00:15:31.700]  教會要成為教會的第三個特徵是
[00:15:31.700 --> 00:15:35.280]  人人要為自己的成長負責
[00:15:35.280 --> 00:15:37.280]  不要繼續做嬰兒
[00:15:37.280 --> 00:15:39.540]  不要繼續做小孩
[00:15:39.540 --> 00:15:41.640]  並且要互相幫忙
[00:15:41.640 --> 00:15:43.340]  彼此的接納
[00:15:43.340 --> 00:15:45.600]  向著我們要成長
[00:15:45.600 --> 00:15:46.980]  我們要成熟
[00:15:46.980 --> 00:15:53.040]  指耶穌給了一個方向去努力
[00:15:53.040 --> 00:15:56.240]  剛才我說了哪三個特徵?
[00:15:56.240 --> 00:15:57.400]  第一
[00:15:57.400 --> 00:15:58.640]  是要和所有的信徒
[00:15:58.640 --> 00:16:01.380]  保持良好而真實的關係
[00:16:01.380 --> 00:16:02.240]  第二
[00:16:02.240 --> 00:16:04.600]  人人參與侍奉
[00:16:04.600 --> 00:16:07.780]  去建立其他信徒的生命
[00:16:07.780 --> 00:16:08.780]  第三
[00:16:08.780 --> 00:16:11.780]  每個人都要為自己的成長去努力
[00:16:11.780 --> 00:16:14.580]  目標是像耶穌一樣
[00:16:14.580 --> 00:16:16.200]  那麼有愛心
[00:16:16.200 --> 00:16:20.140]  以及順靠順服上帝
[00:16:20.140 --> 00:16:23.680]  教會在這三年裡的事工總體是
[00:16:23.680 --> 00:16:25.180]  「迎轉希」
[00:16:25.180 --> 00:16:26.880]  「基督居守衛」
[00:16:26.880 --> 00:16:29.480]  「同心傳揚主福音」
[00:16:29.480 --> 00:16:32.680]  如果我們不能把基督放在守衛的話
[00:16:32.680 --> 00:16:36.340]  我們不可能同心去做任何事
[00:16:36.340 --> 00:16:38.140]  無論是「傳福音」
[00:16:38.140 --> 00:16:39.840]  還是做其他事
[00:16:39.840 --> 00:16:42.340]  什麼是「基督居守衛」?
[00:16:42.340 --> 00:16:45.800]  就是「上帝你說怎樣,我就怎樣」
[00:16:45.800 --> 00:16:49.580]  我們完全地來順靠順服上帝
[00:16:49.580 --> 00:16:52.340]  這樣教會才是教會
[00:16:52.340 --> 00:16:55.740]  才能夠強壯健康
[00:16:55.740 --> 00:16:58.880]  才有能力去履行上帝給我們的使命
[00:16:58.880 --> 00:17:03.980]  去讓萬民作上主的門徒
[00:17:03.980 --> 00:17:07.400]  沒錯,世上要有強壯健康的教會
[00:17:07.400 --> 00:17:12.480]  才能夠讓人去相信那位看不到的上帝
[00:17:12.480 --> 00:17:16.440]  才能讓那些未信的人去接服
[00:17:16.440 --> 00:17:17.800]  他們很羨慕
[00:17:17.800 --> 00:17:22.040]  而來教會看看究竟我們在搞什麼
[00:17:22.040 --> 00:17:24.280]  因為我們的見證
[00:17:24.280 --> 00:17:28.480]  他們才會來到有好奇去認識上帝
[00:17:28.480 --> 00:17:31.440]  最終得到上帝給他們的福氣
[00:17:31.440 --> 00:17:34.000]  教會要成為教會
[00:17:34.000 --> 00:17:36.700]  並且要健康強壯
[00:17:36.700 --> 00:17:41.080]  我們才能夠一起去參與上帝的創造
[00:17:41.080 --> 00:17:43.340]  和救贖的計劃
[00:17:43.340 --> 00:17:46.200]  讓全人類得益
[00:17:46.200 --> 00:17:47.780]  最近我看了一本書
[00:17:47.780 --> 00:17:50.540]  中文名叫做《雷代》
[00:17:50.540 --> 00:17:53.140]  我就是看了名字不知道說什麼
[00:17:53.140 --> 00:17:55.180]  「雷」的意思是累積的「雷」
[00:17:55.180 --> 00:17:58.400]  「代」是代代相傳的「代」
[00:17:58.400 --> 00:18:01.580]  英文是Generation S
[00:18:01.580 --> 00:18:03.240]  有個S在裡面
[00:18:03.240 --> 00:18:04.980]  是「雷」
[00:18:04.980 --> 00:18:08.080]  每一代就累積下來
[00:18:08.080 --> 00:18:09.980]  講述一間教會
[00:18:09.980 --> 00:18:11.840]  這間教會裡面的人
[00:18:11.840 --> 00:18:14.900]  對上帝充滿熱情
[00:18:14.900 --> 00:18:19.700]  對上帝對信仰是很堅持
[00:18:19.700 --> 00:18:23.200]  我很好奇他們怎樣去培育他們的信徒
[00:18:23.200 --> 00:18:25.500]  每個人都成長的
[00:18:25.500 --> 00:18:30.300]  讓教會去達到那麼健康和強壯
[00:18:30.300 --> 00:18:33.300]  原來培育任何人都是一樣
[00:18:33.300 --> 00:18:35.200]  都是一個字
[00:18:35.200 --> 00:18:37.540]  就是「信任」
[00:18:37.540 --> 00:18:40.500]  最近都有機會看網上的課程
[00:18:40.500 --> 00:18:42.800]  其中一間介紹一間教會
[00:18:42.800 --> 00:18:44.040]  在香港的
[00:18:44.040 --> 00:18:45.740]  是一間英文的教會
[00:18:45.740 --> 00:18:47.800]  不過這間英文教會很有趣
[00:18:47.800 --> 00:18:51.300]  裡面有65%的信徒
[00:18:51.300 --> 00:18:54.400]  他們的母語是廣東話
[00:18:54.400 --> 00:18:56.040]  為什麼這麼多香港人
[00:18:56.040 --> 00:18:59.900]  這麼多廣東人都去參與這間教會呢
[00:18:59.900 --> 00:19:02.780]  這個牧師的名字叫做吳錦博
[00:19:02.780 --> 00:19:04.180]  她跟我們分享
[00:19:04.180 --> 00:19:06.740]  她們培育和對待大兄姊妹
[00:19:06.740 --> 00:19:11.300]  最主要的核心都是兩個字
[00:19:11.300 --> 00:19:13.200]  「信任」
[00:19:13.200 --> 00:19:15.900]  信任的背後其實是一份愛
[00:19:15.900 --> 00:19:17.780]  教會整體會出盡全力
[00:19:17.780 --> 00:19:20.000]  去幫助身邊的信徒
