
[00:00:00.000 --> 00:00:04.460]  好,今天會和大家來帶去分享一個題目
[00:06:41.800 --> 00:06:43.800]  然後他就輕慢神
[00:06:43.800 --> 00:06:45.800]  輕慢是什麼意思
[00:06:45.800 --> 00:06:47.800]  就是藐視神
[00:06:47.800 --> 00:06:49.800]  對神的不敬
[00:06:49.800 --> 00:06:51.800]  你試過被人藐視沒有
[00:06:51.800 --> 00:06:53.800]  歧視你沒有
[00:06:53.800 --> 00:06:56.800]  我短短這一個多禮拜
[00:06:56.800 --> 00:06:58.800]  我發覺神是很愛惜我
[00:06:58.800 --> 00:07:01.800]  每一次寫講章神都讓我經歷我講章的內容
[00:07:01.800 --> 00:07:04.800]  我被人藐視輕看
[00:07:04.800 --> 00:07:05.800]  爲什麼呢
[00:07:05.800 --> 00:07:09.800]  我記得有一天我在觀塘坐地鐵去九龍灣
[00:07:09.800 --> 00:07:12.800]  要負責查經聚會
[00:07:12.800 --> 00:07:14.800]  那時候是六點多
[00:07:14.800 --> 00:07:17.800]  大家知道六點多的觀塘原來是很可怕的
[00:07:17.800 --> 00:07:18.800]  很逼人
[00:07:18.800 --> 00:07:20.800]  逼到地鐵的時候
[00:07:20.800 --> 00:07:22.800]  我已經和師母一起
[00:07:22.800 --> 00:07:25.800]  我只是向着前面沒有轉身
[00:07:25.800 --> 00:07:27.800]  有人不停頂我背
[00:07:27.800 --> 00:07:29.800]  我已經說了不要弄我後面
[00:07:29.800 --> 00:07:30.800]  我確實要被人藐視
[00:07:30.800 --> 00:07:31.800]  嘟一下嘟一下
[00:07:31.800 --> 00:07:32.800]  什麼事呢
[00:07:32.800 --> 00:07:35.800]  我迫不了他轉過頭來看
[00:07:35.800 --> 00:07:38.800]  很快在九龍灣下車的時候我要轉身
[00:07:38.800 --> 00:07:39.800]  原來是一個女士
[00:07:39.800 --> 00:07:43.800]  我承認因爲一身汗的時候我是臭男人
[00:07:43.800 --> 00:07:46.800]  可能她怕我汗黏到手袋
[00:07:46.800 --> 00:07:47.800]  不停頂我
[00:07:47.800 --> 00:07:48.800]  搞錯啊
[00:07:48.800 --> 00:07:50.800]  當我轉過頭的時候
[00:07:50.800 --> 00:07:51.800]  還瞄一瞄我
[00:07:51.800 --> 00:07:53.800]  那種眼神我不會忘記
[00:07:53.800 --> 00:07:55.800]  但我心裏立刻說
[00:07:55.800 --> 00:07:57.800]  這麼厲害你叫Uber
[00:07:57.800 --> 00:07:59.800]  不要坐地鐵
[00:07:59.800 --> 00:08:01.800]  地鐵這個時候是這麼逼的
[00:08:01.800 --> 00:08:03.800]  再過多兩天
[00:08:03.800 --> 00:08:04.800]  你也知道很熱的
[00:08:04.800 --> 00:08:05.800]  又是和師母坐地鐵
[00:08:05.800 --> 00:08:06.800]  更糟
[00:08:06.800 --> 00:08:08.800]  那個女人站在我身邊
[00:08:08.800 --> 00:08:12.800]  兩隻手指插鼻子
[00:08:12.800 --> 00:08:13.800]  你用不着這樣吧
[00:08:13.800 --> 00:08:15.800]  誇不誇張一點
[00:08:15.800 --> 00:08:19.800]  原來我發覺有時候一些無意的行爲是會傷害到別人的
[00:08:19.800 --> 00:08:20.800]  所以我們都要很小心
[00:08:20.800 --> 00:08:22.800]  這就是藐視
[00:08:22.800 --> 00:08:24.800]  他沒有否定神的存在
[00:08:24.800 --> 00:08:26.800]  不過藐視神
[00:08:26.800 --> 00:08:27.800]  你會怎樣
[00:08:27.800 --> 00:08:29.800]  神你奈我何呢
[00:08:29.800 --> 00:08:33.800]  他也會相信神你必不追究
[00:08:33.800 --> 00:08:37.800]  這就是向神發出挑戰
[00:08:37.800 --> 00:08:39.800]  你怎麼會追究我
[00:08:39.800 --> 00:08:40.800]  他很像毛孔
[00:08:40.800 --> 00:08:41.800]  當然他有像
[00:08:41.800 --> 00:08:42.800]  像什麼
[00:08:42.800 --> 00:08:43.800]  他絕對不是像神
[00:08:43.800 --> 00:08:45.800]  是因爲他自己有權力
[00:08:45.800 --> 00:08:46.800]  有財力
[00:08:46.800 --> 00:08:49.800]  他就認爲自己是最強
[00:08:49.800 --> 00:08:51.800]  目空一切
[00:08:51.800 --> 00:08:53.800]  正如很有權力的人
[00:08:53.800 --> 00:08:55.800]  跟我直衝
[00:08:55.800 --> 00:08:56.800]  就是這樣
[00:08:56.800 --> 00:08:58.800]  所以你沒有留意到的時候
[00:08:58.800 --> 00:09:02.800]  他向神發出挑戰
[00:09:02.800 --> 00:09:06.800]  甚至他也挑戰剝削的人
[00:09:06.800 --> 00:09:08.800]  我們一起來讀詩篇第十篇第六節
[00:09:08.800 --> 00:09:10.800]  同一篇詩篇第六節
[00:09:10.800 --> 00:09:11.800]  我們一起來讀出
[00:09:11.800 --> 00:09:19.800]  他很清楚地說
[00:09:19.800 --> 00:09:21.800]  我永遠不會動搖
[00:09:21.800 --> 00:09:26.800]  這句話某個程度是向着剝削的人說
[00:09:26.800 --> 00:09:29.800]  你帶他去得到平反
[00:09:29.800 --> 00:09:32.800]  你帶他去得到公道
[00:09:32.800 --> 00:09:34.800]  絕對不會
[00:09:34.800 --> 00:09:35.800]  今天你看
[00:09:35.800 --> 00:09:37.800]  我是允於泰山
[00:09:37.800 --> 00:09:39.800]  就算相信神
[00:09:39.800 --> 00:09:40.800]  你所相信的神
[00:09:40.800 --> 00:09:42.800]  他也不會追究我
[00:09:42.800 --> 00:09:45.800]  所以奈我何
[00:09:45.800 --> 00:09:47.800]  你想帶他去平反
[00:09:47.800 --> 00:09:49.800]  你癡迷妄想
[00:09:49.800 --> 00:09:50.800]  就是這樣
[00:09:50.800 --> 00:09:52.800]  到最後
[00:09:52.800 --> 00:09:54.800]  他最後的結論是什麼呢
[00:09:54.800 --> 00:09:56.800]  當他繼續犯錯的時候
[00:09:56.800 --> 00:09:59.800]  他最後就否定了神的存在
[00:09:59.800 --> 00:10:01.800]  第十一節
[00:10:01.800 --> 00:10:03.800]  我們一起來讀出
[00:10:03.800 --> 00:10:12.800]  他知道神會忘記
[00:10:12.800 --> 00:10:13.800]  最後就說
[00:10:13.800 --> 00:10:15.800]  是不會有神
[00:10:15.800 --> 00:10:18.800]  你有沒有留意一些犯罪作惡的人
[00:10:18.800 --> 00:10:21.800]  他們絕對不會有神的觀念
[00:10:21.800 --> 00:10:23.800]  因爲如果他有神的觀念
[00:10:23.800 --> 00:10:25.800]  他就會很清楚相信
[00:10:25.800 --> 00:10:27.800]  有一天神會審判
[00:10:27.800 --> 00:10:29.800]  他相信只有今生
[00:10:29.800 --> 00:10:31.800]  但沒有來世
[00:10:31.800 --> 00:10:33.800]  所以他就放縱
[00:10:33.800 --> 00:10:35.800]  自我中心
[00:10:35.800 --> 00:10:37.800]  所以你有沒有留意到聖經裏說
[00:10:37.800 --> 00:10:39.800]  愚頑人心裏說沒有神
[00:10:39.800 --> 00:10:40.800]  當你沒有神的時候
[00:10:40.800 --> 00:10:41.800]  他們就會作惡
[00:10:41.800 --> 00:10:42.800]  我們一起來看
[00:10:42.800 --> 00:10:44.800]  詩篇十四篇的第一節
[00:10:44.800 --> 00:10:46.800]  五十三篇第一節都是一模一樣
[00:10:46.800 --> 00:10:48.800]  但我讀第十四篇的第一節
[00:10:48.800 --> 00:10:50.800]  我們一起來讀出
[00:10:50.800 --> 00:11:00.800]  這裏很清楚地說
[00:11:00.800 --> 00:11:02.800]  愚頑人心裏說沒有神
[00:11:02.800 --> 00:11:03.800]  因爲沒有神的緣故
[00:11:03.800 --> 00:11:05.800]  於是他們就作惡
[00:11:05.800 --> 00:11:07.800]  但很不幸地
[00:11:07.800 --> 00:11:11.800]  我看到一些曾經是基督徒的
[00:11:11.800 --> 00:11:14.800]  都是這樣走上不歸之路
[00:11:14.800 --> 00:11:16.800]  記不記得我說過
[00:11:16.800 --> 00:11:18.800]  我最小的弟弟
[00:11:18.800 --> 00:11:20.800]  已經離了婚有婚外情
[00:11:20.800 --> 00:11:21.800]  但他的第三者
[00:11:21.800 --> 00:11:24.800]  竟然是我們美恩堂的會友
[00:11:24.800 --> 00:11:27.800]  但後來介紹他工作的時候
[00:11:27.800 --> 00:11:29.800]  就搭上了關係
[00:11:29.800 --> 00:11:31.800]  當我收到這些消息
[00:11:31.800 --> 00:11:32.800]  馬上勸他
[00:11:32.800 --> 00:11:34.800]  不要做破壞人家庭的事
[00:11:34.800 --> 00:11:36.800]  於是就不再回教會
[00:11:36.800 --> 00:11:38.800]  也和自己的同學
[00:11:38.800 --> 00:11:40.800]  加上團友
[00:11:40.800 --> 00:11:42.800]  斷絕來往
[00:11:42.800 --> 00:11:44.800]  他不可能再在神的面前
[00:11:44.800 --> 00:11:46.800]  離開去站立
[00:11:46.800 --> 00:11:48.800]  他怎麼可以敬拜神呢
[00:11:48.800 --> 00:11:50.800]  於是慢慢慢慢的時候
[00:11:50.800 --> 00:11:53.800]  他一定要去告訴自己
[00:11:53.800 --> 00:11:55.800]  這個信仰是虛假的
[00:11:55.800 --> 00:11:58.800]  他不會再覺得有真正的神的存在
[00:11:58.800 --> 00:11:59.800]  去麻醉自己
[00:11:59.800 --> 00:12:01.800]  不然他怎麼面對
[00:12:01.800 --> 00:12:04.800]  他現在繼續犯錯的生活呢
[00:12:04.800 --> 00:12:06.800]  所以今天你留意到的時候
[00:12:06.800 --> 00:12:08.800]  這羣人就會有一種看法就是
[00:12:08.800 --> 00:12:10.800]  沒有神的
[00:12:10.800 --> 00:12:12.800]  他只不過是自我麻醉
[00:12:12.800 --> 00:12:14.800]  但這不是事實
[00:12:14.800 --> 00:12:16.800]  第二節
[00:12:16.800 --> 00:12:21.800]  究竟神是否隱藏
[00:12:21.800 --> 00:12:25.800]  第三第四節就說這羣惡人的心態
[00:12:25.800 --> 00:12:27.800]  是藐視神
[00:12:27.800 --> 00:12:29.800]  輕看神
[00:12:29.800 --> 00:12:31.800]  相信神是不會追究
[00:12:31.800 --> 00:12:32.800]  神是會忘記
[00:12:32.800 --> 00:12:34.800]  甚至最後否定了神
[00:12:34.800 --> 00:12:37.800]  仍然有這份質詢
[00:12:37.800 --> 00:12:40.800]  但他忘記了原來神的時間表
[00:12:40.800 --> 00:12:42.800]  和我們的時間表是不同的
[00:12:42.800 --> 00:12:44.800]  事不與我
[00:12:44.800 --> 00:12:46.800]  你留意到這羣人的私人距離
[00:12:46.800 --> 00:12:48.800]  可以看到當時的環境
[00:12:48.800 --> 00:12:49.800]  這麼惡劣
[00:12:49.800 --> 00:12:51.800]  他在問神爲什麼
[00:12:51.800 --> 00:12:54.800]  其實不僅僅是私人的困惑
[00:12:54.800 --> 00:12:55.800]  神的僕人
[00:12:55.800 --> 00:12:56.800]  神的子民
[00:12:56.800 --> 00:12:58.800]  他有公義的心
[00:12:58.800 --> 00:13:00.800]  如果見到不公平的事的時候
[00:13:00.800 --> 00:13:03.800]  他也會這樣質詢神
[00:13:03.800 --> 00:13:07.800]  才知道哈巴谷是活在當時的處境當中
[00:13:07.800 --> 00:13:11.800]  當時的那些律法被顛倒
[00:13:11.800 --> 00:13:13.800]  特別是掌管律法的人
[00:13:13.800 --> 00:13:17.800]  用他們的律法來傷害其他人
[00:13:17.800 --> 00:13:21.800]  才質問神
[00:13:21.800 --> 00:13:23.800]  爲什麼他沒有理會
[00:13:23.800 --> 00:13:26.800]  我們一起來讀哈巴谷書第一章第二到第三節
[00:13:26.800 --> 00:13:28.800]  我們一起來讀
[00:13:33.800 --> 00:13:35.800]  我因強好哀求禰
[00:13:35.800 --> 00:13:37.800]  禰還不請教
[00:13:37.800 --> 00:13:39.800]  禰爲何使我案件罪孽
[00:13:39.800 --> 00:13:43.800]  禰爲何按着監網不理你
[00:13:43.800 --> 00:13:46.800]  毀壞同樣救贖我面前
[00:13:46.800 --> 00:13:50.800]  又起了爭端和相鬥的事
[00:13:50.800 --> 00:13:54.800]  才知道當他見到這麼多不公平的事的時候
[00:13:54.800 --> 00:13:55.800]  他在質問神
[00:13:55.800 --> 00:13:57.800]  爲什麼會是這樣
[00:13:57.800 --> 00:13:59.800]  你沒有理會這一切嗎
[00:13:59.800 --> 00:14:01.800]  原來我們每一個人
[00:14:01.800 --> 00:14:03.800]  當我們來到這裏
[00:14:03.800 --> 00:14:05.800]  向神甚至向人
[00:14:05.800 --> 00:14:07.800]  發出一些呼求的時候
[00:14:07.800 --> 00:14:09.800]  我們自己原來心目中
[00:14:09.800 --> 00:14:11.800]  已經有一些期望的答案
[00:14:11.800 --> 00:14:14.800]  甚至我們有我們自己的時間表
[00:14:14.800 --> 00:14:17.800]  如果這個答案和這個時間表
[00:14:17.800 --> 00:14:19.800]  不合乎我們的心意的時候
[00:14:19.800 --> 00:14:21.800]  我們就在質疑你究竟
[00:14:21.800 --> 00:14:23.800]  有沒有工作
[00:14:23.800 --> 00:14:25.800]  或者很簡單的例子
[00:14:25.800 --> 00:14:28.800]  當你的太太生日
[00:14:28.800 --> 00:14:30.800]  你跟她說
[00:14:30.800 --> 00:14:32.800]  今天是你生日
[00:14:32.800 --> 00:14:35.800]  我想送你很喜歡的東西給你
[00:14:35.800 --> 00:14:37.800]  你太太很開心
[00:14:37.800 --> 00:14:38.800]  她說什麼來的
[00:14:38.800 --> 00:14:40.800]  和福字有關
[00:14:40.800 --> 00:14:44.800]  六福珠寶
[00:14:44.800 --> 00:14:46.800]  丈夫說
[00:14:46.800 --> 00:14:48.800]  不止六福太少了
[00:14:48.800 --> 00:14:50.800]  我給你一些更厲害的東西
[00:14:50.800 --> 00:14:51.800]  比六更厲害
[00:14:51.800 --> 00:14:52.800]  她說什麼來的
[00:14:52.800 --> 00:14:54.800]  八福豆腐花
[00:14:54.800 --> 00:14:56.800]  不是吧
[00:14:56.800 --> 00:14:58.800]  八福豆腐花
[00:14:58.800 --> 00:14:59.800]  丈夫說
[00:14:59.800 --> 00:15:01.800]  我都很喜歡喫豆腐花
[00:15:01.800 --> 00:15:02.800]  所以你生日的時候
[00:15:02.800 --> 00:15:03.800]  我特意買八福豆腐花給你
[00:15:03.800 --> 00:15:04.800]  那還能怎麼樣
[00:15:04.800 --> 00:15:06.800]  太太一定會很不開心
[00:15:06.800 --> 00:15:07.800]  因爲她會覺得
[00:15:07.800 --> 00:15:09.800]  今天是我生日
[00:15:09.800 --> 00:15:11.800]  應該有一份很特別的禮物
[00:15:11.800 --> 00:15:13.800]  雖然我喜歡喫豆腐花
[00:15:13.800 --> 00:15:15.800]  但你沒理由買八福豆腐花給我
[00:15:15.800 --> 00:15:18.800]  於是甚至可以無限上綱上線
[00:15:18.800 --> 00:15:19.800]  你這樣
[00:15:19.800 --> 00:15:20.800]  以前都不是這樣
[00:15:20.800 --> 00:15:21.800]  外面有人
[00:15:21.800 --> 00:15:22.800]  你是不是有第三者
[00:15:22.800 --> 00:15:25.800]  可能是被罵死的
[00:15:25.800 --> 00:15:26.800]  你明不明白這個道理
[00:15:26.800 --> 00:15:27.800]  就是原來
[00:15:27.800 --> 00:15:28.800]  你有一個心目中的答案
[00:15:28.800 --> 00:15:30.800]  有你心目中的期望
[00:15:30.800 --> 00:15:32.800]  但這個答案和期望
[00:15:32.800 --> 00:15:34.800]  和你相反的話
[00:15:34.800 --> 00:15:36.800]  或者不符合你的意思的時候
[00:15:36.800 --> 00:15:37.800]  你就會質疑
[00:15:37.800 --> 00:15:40.800]  聖經裏面都給我們看到這些例子
[00:15:40.800 --> 00:15:42.800]  很簡單舉個例子
[00:15:42.800 --> 00:15:43.800]  大家熟悉的就是
[00:15:43.800 --> 00:15:45.800]  在身上裏面有一個家庭
[00:15:45.800 --> 00:15:48.800]  是姐弟或者兄妹
[00:15:48.800 --> 00:15:49.800]  馬大
[00:15:49.800 --> 00:15:50.800]  馬尼亞
[00:15:50.800 --> 00:15:52.800]  和拉撒路
[00:15:52.800 --> 00:15:55.800]  耶穌很愛這個家庭
[00:15:55.800 --> 00:15:57.800]  但有一天拉撒路病了
[00:15:57.800 --> 00:15:59.800]  馬大馬尼亞
[00:15:59.800 --> 00:16:01.800]  差派人去找耶穌
[00:16:01.800 --> 00:16:05.800]  他沒有叫耶穌指定什麼時間去看他
[00:16:05.800 --> 00:16:07.800]  但他的宣告是什麼呢
[00:16:07.800 --> 00:16:08.800]  我們一起來看
[00:16:08.800 --> 00:16:10.800]  《約翰遜第十一章》的第三節
[00:16:10.800 --> 00:16:12.800]  我們一起去讀
[00:16:12.800 --> 00:16:21.800]  你所愛的人病了
[00:16:21.800 --> 00:16:23.800]  但沒有下文的
[00:16:23.800 --> 00:16:24.800]  他沒有說
[00:16:24.800 --> 00:16:25.800]  喂
[00:16:25.800 --> 00:16:26.800]  那你一定要來
[00:16:26.800 --> 00:16:27.800]  因爲他很相信
[00:16:27.800 --> 00:16:29.800]  如果你愛一個人的時候
[00:16:29.800 --> 00:16:30.800]  你很自然的
[00:16:30.800 --> 00:16:31.800]  一知道他病了
[00:16:31.800 --> 00:16:32.800]  你就會怎麼樣呢
[00:16:32.800 --> 00:16:34.800]  就會去探望他
[00:16:34.800 --> 00:16:37.800]  所以他預期耶穌會馬上來
[00:16:37.800 --> 00:16:38.800]  這是人之常情
[00:16:38.800 --> 00:16:40.800]  是絕對對的
[00:16:40.800 --> 00:16:42.800]  你們每個人都會是這樣
[00:16:42.800 --> 00:16:44.800]  上個星期日
[00:16:44.800 --> 00:16:47.800]  我收到粉絲團的一位傳道同工
[00:16:47.800 --> 00:16:49.800]  傳給我的一個信息
[00:16:49.800 --> 00:16:50.800]  這個信息是什麼呢
[00:16:50.800 --> 00:16:52.800]  他說我一個很疼的
[00:16:52.800 --> 00:16:53.800]  我們教會的元老
[00:16:53.800 --> 00:16:54.800]  以前在我們大埔堂
[00:16:54.800 --> 00:16:56.800]  是住在新興花園
[00:16:56.800 --> 00:16:57.800]  抗輸嬰婆婆
[00:16:57.800 --> 00:16:59.800]  他病了
[00:16:59.800 --> 00:17:01.800]  他其實已經有兩種癌症
[00:17:01.800 --> 00:17:03.800]  他已經放棄治療了
[00:17:03.800 --> 00:17:04.800]  他告訴我
[00:17:04.800 --> 00:17:05.800]  他要去威爾斯醫院
[00:17:05.800 --> 00:17:07.800]  去了急診室
[00:17:07.800 --> 00:17:08.800]  那個時候
[00:17:08.800 --> 00:17:10.800]  問題就越來越嚴重了
[00:17:10.800 --> 00:17:12.800]  我一聽到的時候
[00:17:12.800 --> 00:17:13.800]  我都很不爽
[00:17:13.800 --> 00:17:15.800]  於是我馬上回復他
[00:17:15.800 --> 00:17:17.800]  我將會明天來探望他
[00:17:17.800 --> 00:17:20.800]  因爲是星期日的緣故
[00:17:20.800 --> 00:17:22.800]  所以我沒辦法
[00:17:22.800 --> 00:17:24.800]  但是去探望他
[00:17:24.800 --> 00:17:25.800]  好了 星期一
[00:17:25.800 --> 00:17:26.800]  我記得
[00:17:26.800 --> 00:17:27.800]  我在學校開完會之後
[00:17:27.800 --> 00:17:28.800]  四點鐘
[00:17:28.800 --> 00:17:30.800]  我就要去威爾斯了
[00:17:30.800 --> 00:17:31.800]  大家知道
[00:17:31.800 --> 00:17:32.800]  由大元村去威爾斯
[00:17:32.800 --> 00:17:33.800]  較爲複雜的
[00:17:33.800 --> 00:17:35.800]  我們要先去坐汽車
