
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹主持平安
[00:02:39.000 --> 00:02:41.000]  唯一的一個外在的動作
[00:02:41.000 --> 00:02:44.000]  就是舉目抬頭仰望
[00:02:44.000 --> 00:02:47.000]  他此行的目的呢就在眼前了
[00:02:47.000 --> 00:02:50.000]  就是聖城在望
[00:02:50.000 --> 00:02:53.000]  而聖城呢大家都知道對於猶太人來講
[00:02:53.000 --> 00:02:54.000]  那是一個聖地
[00:02:54.000 --> 00:02:55.000]  因爲那裏有聖殿
[00:02:55.000 --> 00:02:57.000]  是神同在的地方
[00:02:57.000 --> 00:03:02.000]  是神顯示他保障和他的力量
[00:03:02.000 --> 00:03:05.000]  與他的子民同在的一個地方
[00:03:05.000 --> 00:03:08.000]  所以他此行的目的在望
[00:03:08.000 --> 00:03:11.000]  他看見了神的居所
[00:03:11.000 --> 00:03:14.000]  然後呢他自然舉目仰望
[00:03:14.000 --> 00:03:15.000]  然後他就問了一個問題
[00:03:15.000 --> 00:03:16.000]  這個問題就是
[00:03:16.000 --> 00:03:19.000]  我的幫助從何而來
[00:03:19.000 --> 00:03:21.000]  他爲什麼要問這個問題呢
[00:03:21.000 --> 00:03:23.000]  你設想如果來到神的殿
[00:03:23.000 --> 00:03:24.000]  然後呢你就突然說
[00:03:24.000 --> 00:03:27.000]  哇神啊我的幫助從何而來啊
[00:03:27.000 --> 00:03:29.000]  那你想想這個作者
[00:03:29.000 --> 00:03:30.000]  這個詩人
[00:03:30.000 --> 00:03:35.000]  他當時是遇到什麼樣的境況呢
[00:03:35.000 --> 00:03:38.000]  十有八九是他無法扭轉
[00:03:38.000 --> 00:03:40.000]  無法掌控的局面
[00:03:40.000 --> 00:03:43.000]  他只能窮極呼天
[00:03:43.000 --> 00:03:46.000]  是最自然的一種理解
[00:03:46.000 --> 00:03:48.000]  這個問題呢就引發他自問自答
[00:03:48.000 --> 00:03:50.000]  一個自答是什麼呢
[00:03:50.000 --> 00:03:56.000]  我的幫助從造天地的耶和華而來
[00:03:56.000 --> 00:03:59.000]  大家注意這裏一說一天一地
[00:03:59.000 --> 00:04:02.000]  就把兩端給剝破了
[00:04:02.000 --> 00:04:05.000]  聖經常有這種修辭方法
[00:04:05.000 --> 00:04:07.000]  說到兩端其實意思就是
[00:04:07.000 --> 00:04:10.000]  中間的所有都包括在內
[00:04:10.000 --> 00:04:13.000]  表示一切
[00:04:13.000 --> 00:04:16.000]  這種修辭的方法就叫做對合法
[00:04:16.000 --> 00:04:21.000]  對合呀一天一地包括所有萬物
[00:04:21.000 --> 00:04:22.000]  顯示呢
[00:04:22.000 --> 00:04:26.000]  詩人在這裏提到了一種整權性就是
[00:04:26.000 --> 00:04:32.000]  上帝是造宇宙萬物所有一切的那位主
[00:04:32.000 --> 00:04:36.000]  朝聖者他知道標準答案
[00:04:36.000 --> 00:04:37.000]  他知道呢事實上呢
[00:04:37.000 --> 00:04:39.000]  如果有人能夠有任何的存在
[00:04:39.000 --> 00:04:42.000]  能夠救他脫離眼前的困境
[00:04:42.000 --> 00:04:44.000]  而這個困境讓他窮極思天
[00:04:44.000 --> 00:04:46.000]  我的幫助從何而來
[00:04:46.000 --> 00:04:48.000]  如果有誰能幫他的話
[00:04:48.000 --> 00:04:53.000]  那無疑呢就是這位造天造地造宇宙萬物
[00:04:53.000 --> 00:04:56.000]  所有一切的那一位
[00:04:56.000 --> 00:05:01.000]  他的回答是正確的
[00:05:01.000 --> 00:05:03.000]  但是呢是不是大家有點感覺呢
[00:05:03.000 --> 00:05:05.000]  當你開始讀這首詩的時候
[00:05:05.000 --> 00:05:07.000]  你覺得這幫助是有點遙不可及的
[00:05:07.000 --> 00:05:10.000]  對不對
[00:05:10.000 --> 00:05:13.000]  我們不可能一直抬頭仰望吧
[00:05:13.000 --> 00:05:14.000]  那脖子也受不了
[00:05:14.000 --> 00:05:18.000]  我一定會低下頭來沉思的
[00:05:18.000 --> 00:05:20.000]  當你一低下頭來的時候
[00:05:20.000 --> 00:05:23.000]  其實就意味着你回到了你的現實
[00:05:23.000 --> 00:05:28.000]  回到了你自己的心事裏面
[00:05:28.000 --> 00:05:30.000]  我們常常說舉頭望明月
[00:05:30.000 --> 00:05:33.000]  低頭就思故鄉了
[00:05:33.000 --> 00:05:36.000]  一低下頭來你就想心事
[00:05:36.000 --> 00:05:39.000]  仰望只是一陣
[00:05:39.000 --> 00:05:43.000]  只能抒發你心中的一種鬱悶
[00:05:43.000 --> 00:05:52.000]  而低頭沉思纔是真正的進入到你自己的內心世界
[00:05:52.000 --> 00:05:56.000]  這位有能力創造宇宙萬物的上主
[00:05:56.000 --> 00:06:02.000]  詩人相信他當然有能力幫助我脫離眼下的困境
[00:06:02.000 --> 00:06:06.000]  但問題是他是否願意幫忙呢
[00:06:06.000 --> 00:06:09.000]  這纔是關鍵對不對
[00:06:09.000 --> 00:06:12.000]  我的幫助從何而來
[00:06:12.000 --> 00:06:15.000]  是一個非常非常實際的問題
[00:06:15.000 --> 00:06:21.000]  而任何一個陷入困境的人
[00:06:21.000 --> 00:06:25.000]  都會抬頭仰望上蒼
[00:06:25.000 --> 00:06:29.000]  不論他信什麼的都可能會吼出這麼一句
[00:06:29.000 --> 00:06:32.000]  天吶我的幫助從哪來呢
[00:06:32.000 --> 00:06:35.000]  接下來我的幫助從造天地的煙花而來
[00:06:35.000 --> 00:06:38.000]  是多麼標準的一個答案
[00:06:38.000 --> 00:06:44.000]  也許是任何一個清楚你自己信仰的基督徒都可以給出的答案
[00:06:44.000 --> 00:06:47.000]  如果是要理問答一個考試
[00:06:47.000 --> 00:06:52.000]  我相信你會得滿分的
[00:06:52.000 --> 00:06:57.000]  而可能也就此打住了
[00:06:57.000 --> 00:07:03.000]  我指的是要理問答在教會里考試考你信仰考你信心
[00:07:03.000 --> 00:07:08.000]  但是呢如果落入到你實際的生活當中
[00:07:08.000 --> 00:07:12.000]  也許你就不能夠停在這兒了
[00:07:12.000 --> 00:07:16.000]  而必須得往下追問上去追問什麼呢
[00:07:16.000 --> 00:07:22.000]  上主你是否願意或者準備幫我呢
[00:07:22.000 --> 00:07:29.000]  第三到第八節後面就是對這個問題的回應
[00:07:29.000 --> 00:07:32.000]  請大家留意有一個非常有意思的現象
[00:07:32.000 --> 00:07:38.000]  從第一節到第二節你看到人稱是什麼
[00:07:38.000 --> 00:07:43.000]  我要向善舉目我的幫助都是一第一人稱我對吧
[00:07:43.000 --> 00:07:46.000]  但你從第三節來看一直到看到結尾
[00:07:46.000 --> 00:07:53.000]  你會發現這人稱變了變成了什麼你
[00:07:53.000 --> 00:07:56.000]  而上主他用什麼呢
[00:07:56.000 --> 00:08:00.000]  用他用第三人稱他
[00:08:00.000 --> 00:08:03.000]  你看到這個人稱的轉變呢
[00:08:03.000 --> 00:08:07.000]  你就可以想想這個對話到底誰在跟誰說
[00:08:07.000 --> 00:08:08.000]  對不對
[00:08:08.000 --> 00:08:11.000]  完全有理由相信的從第三節到第八節
[00:08:11.000 --> 00:08:17.000]  這個人稱用第三人稱你也許呢
[00:08:17.000 --> 00:08:22.000]  是由傳道者或者他的牧者或者他的祭司
[00:08:22.000 --> 00:08:30.000]  對這位求助者呢進行一個祝願性的宣告
[00:08:30.000 --> 00:08:33.000]  所以呢我們可以輪讀了
[00:08:33.000 --> 00:08:36.000]  我現在邀請大家呢你們讀第一節到第二節
[00:08:36.000 --> 00:08:42.000]  我讀第三到第八節好大家預備好請
[00:08:42.000 --> 00:08:53.000]  他必不叫你的腳搖動
[00:08:53.000 --> 00:08:55.000]  保護你的必不打盹
[00:08:55.000 --> 00:08:59.000]  保護以色列的也不打盹也不睡覺
[00:08:59.000 --> 00:09:01.000]  保護你的是耶和華
[00:09:01.000 --> 00:09:04.000]  耶和華在你右邊陰避你
[00:09:04.000 --> 00:09:07.000]  白日太陽必不傷你
[00:09:07.000 --> 00:09:09.000]  夜間月亮必不害你
[00:09:09.000 --> 00:09:14.000]  耶和華要保護你免受一切的災害
[00:09:14.000 --> 00:09:16.000]  他要保護你的性命
[00:09:16.000 --> 00:09:18.000]  你出你入
[00:09:18.000 --> 00:09:20.000]  耶和華要保護你
[00:09:20.000 --> 00:09:25.000]  從今時直到永遠
[00:09:25.000 --> 00:09:27.000]  我們可以輪讀的
[00:09:27.000 --> 00:09:28.000]  如果你在小組當中
[00:09:28.000 --> 00:09:30.000]  你在和人在一起的時候
[00:09:30.000 --> 00:09:34.000]  你真的是心有苦處心有難處
[00:09:34.000 --> 00:09:38.000]  不妨你跟對方就輪讀這首詩
[00:09:38.000 --> 00:09:41.000]  你讀第一節第二節
[00:09:41.000 --> 00:09:44.000]  你的屬靈同伴或者你小組的成員
[00:09:44.000 --> 00:09:47.000]  可以一起讀第三到第八節
[00:09:47.000 --> 00:09:50.000]  你試試是一種什麼樣的光景
[00:09:50.000 --> 00:09:55.000]  你試試你的內心會有什麼樣的感受
[00:09:55.000 --> 00:09:58.000]  另一種可能
[00:09:58.000 --> 00:10:00.000]  另一種可能就是
[00:10:00.000 --> 00:10:02.000]  他是朝聖者本人
[00:10:02.000 --> 00:10:04.000]  這位窮極乎天的人
[00:10:04.000 --> 00:10:09.000]  他接下來對自己所說的話
[00:10:09.000 --> 00:10:12.000]  是一個內心的讀白
[00:10:12.000 --> 00:10:13.000]  你也可以試一試
[00:10:13.000 --> 00:10:14.000]  當夜深人靜
[00:10:14.000 --> 00:10:18.000]  你把你的苦處帶到神的面前
[00:10:18.000 --> 00:10:21.000]  你讀第一節第二節
[00:10:21.000 --> 00:10:23.000]  然後你就自己對自己說
[00:10:23.000 --> 00:10:26.000]  第三節到第八節
[00:10:26.000 --> 00:10:31.000]  也許這樣更切合我們自己日常的信仰生活
[00:10:31.000 --> 00:10:33.000]  因爲畢竟你不是常常的到小組
[00:10:33.000 --> 00:10:38.000]  你也不是常常的在你的同行者中間
[00:10:38.000 --> 00:10:39.000]  也許更多的時候
[00:10:39.000 --> 00:10:43.000]  你是可以自己獨自的靈脩
[00:10:43.000 --> 00:10:47.000]  獨自的面對上蒼面對上主
[00:10:47.000 --> 00:10:51.000]  這樣你可以進行信仰反思
[00:10:51.000 --> 00:10:56.000]  也可以幫助你體會這位朝聖者
[00:10:56.000 --> 00:10:58.000]  他的心境
[00:10:58.000 --> 00:11:01.000]  他從中得到的信仰衝擊
[00:11:01.000 --> 00:11:03.000]  以及在困境當中
[00:11:03.000 --> 00:11:07.000]  他重新對神抒發之後
[00:11:07.000 --> 00:11:11.000]  神給他的賜福和信心
[00:11:11.000 --> 00:11:14.000]  讓他重新得力
[00:11:14.000 --> 00:11:15.000]  你看到詩人
[00:11:15.000 --> 00:11:17.000]  在這裏他三個方面
[00:11:17.000 --> 00:11:20.000]  他可以是對自己的心說話
[00:11:20.000 --> 00:11:25.000]  六具經文裏面出現了六次保護
[00:11:25.000 --> 00:11:26.000]  那你就知道
[00:11:26.000 --> 00:11:31.000]  詩人他的意念最集中在一個保護上面
[00:11:31.000 --> 00:11:32.000]  你也可以想象
[00:11:32.000 --> 00:11:35.000]  他可能是正在受到威脅
[00:11:35.000 --> 00:11:37.000]  正在受到外界的攻擊
[00:11:37.000 --> 00:11:42.000]  他的人生處在一個非常不安穩的狀態
[00:11:42.000 --> 00:11:43.000]  所以他非常關注
[00:11:43.000 --> 00:11:48.000]  非常介意在意主對他的保護
[00:11:48.000 --> 00:11:51.000]  那我們先看第三到第四節
[00:11:51.000 --> 00:11:57.000]  這是一個全神貫注的而且是整體性的保護
[00:11:57.000 --> 00:11:59.000]  詩人抬頭仰望之後
[00:11:59.000 --> 00:12:03.000]  他接下來低頭看見自己的什麼呢
[00:12:03.000 --> 00:12:06.000]  腳
[00:12:06.000 --> 00:12:08.000]  我必不叫你的腳搖動
[00:12:08.000 --> 00:12:10.000]  他可能是看見自己的腳了
[00:12:10.000 --> 00:12:11.000]  這雙腳呢
[00:12:11.000 --> 00:12:14.000]  此刻正走在朝聖的路上
[00:12:14.000 --> 00:12:16.000]  於是他對自己說呢
[00:12:16.000 --> 00:12:19.000]  他必不叫你的腳搖動
[00:12:19.000 --> 00:12:22.000]  這是一個任性的宣告對不對
[00:12:22.000 --> 00:12:29.000]  詩人確信神不會讓他在崎嶇不平的路上失腳
[00:12:29.000 --> 00:12:31.000]  這是最簡單的一個意境
[00:12:31.000 --> 00:12:34.000]  就是摔跤跌倒
[00:12:34.000 --> 00:12:38.000]  也不會任憑這個人迷失方向
[00:12:38.000 --> 00:12:43.000]  在自己的人生當中兜兜亂轉對不對
[00:12:43.000 --> 00:12:45.000]  這種搖動這種猶疑
[00:12:45.000 --> 00:12:48.000]  這種不知道方向在哪的這種猶疑
[00:12:48.000 --> 00:12:52.000]  就是你的腳失去了方向
[00:12:52.000 --> 00:12:53.000]  但是神呢
[00:12:53.000 --> 00:12:56.000]  保守你的腳必不搖動
[00:12:56.000 --> 00:13:00.000]  他會帶領你重新回到你人生當有的軌跡上
[00:13:00.000 --> 00:13:02.000]  當走的路上
[00:13:02.000 --> 00:13:06.000]  當有的方向上
[00:13:06.000 --> 00:13:08.000]  也許
[00:13:08.000 --> 00:13:12.000]  他的人生正在很多的攻擊當中
[00:13:12.000 --> 00:13:14.000]  那神的保守就是保守
[00:13:14.000 --> 00:13:16.000]  保守他的腳
[00:13:16.000 --> 00:13:19.000]  不會跌倒不會被人打倒
[00:13:19.000 --> 00:13:21.000]  不會被人踩上一萬隻腳
[00:13:21.000 --> 00:13:26.000]  永世不得翻身
[00:13:26.000 --> 00:13:27.000]  他有這樣的信心
[00:13:27.000 --> 00:13:29.000]  是因爲他相信那位保守
[00:13:29.000 --> 00:13:32.000]  他的上主是什麼樣的人神呢
[00:13:32.000 --> 00:13:34.000]  是不打盹
[00:13:34.000 --> 00:13:38.000]  保護你的必不打盹
[00:13:38.000 --> 00:13:39.000]  而且呢
[00:13:39.000 --> 00:13:41.000]  保護以色列的也不打盹
[00:13:41.000 --> 00:13:43.000]  也不睡覺
[00:13:43.000 --> 00:13:45.000]  你注意這裏頭有一個重要的轉移
[00:13:45.000 --> 00:13:47.000]  就是從他個人
[00:13:47.000 --> 00:13:49.000]  轉移到擴大到他的羣體
[00:13:49.000 --> 00:13:53.000]  他的國族
[00:13:53.000 --> 00:13:55.000]  我們今天人的信仰呢
[00:13:55.000 --> 00:13:57.000]  很容易變成一個就是我自己
[00:13:57.000 --> 00:13:59.000]  是一個個人主義聖經的一個時代
[00:13:59.000 --> 00:14:03.000]  所以我們的信仰很容易進入到一個個人化的一個信仰當中
[00:14:03.000 --> 00:14:06.000]  但是你看到聖經常常是讓我們看到
[00:14:06.000 --> 00:14:10.000]  一族一方和我所在的選民的羣體
[00:14:10.000 --> 00:14:15.000]  這樣的一個眼界當中
[00:14:15.000 --> 00:14:18.000]  所以神的保守不僅是彙集到個人
[00:14:18.000 --> 00:14:22.000]  而且會延伸到整個的像以色列的聖民羣體
[00:14:22.000 --> 00:14:28.000]  在今天看來也是會延伸到我們整個的信徒的羣體
[00:14:28.000 --> 00:14:32.000]  我們的教會
[00:14:32.000 --> 00:14:33.000]  從第四節開始
[00:14:33.000 --> 00:14:36.000]  其實原文有一個小詞叫看那
[00:14:36.000 --> 00:14:41.000]  其實是強調下面的內容是意味着說
[00:14:41.000 --> 00:14:44.000]  真真確確非常真實
[00:14:44.000 --> 00:14:46.000]  再強調一遍
[00:14:46.000 --> 00:14:53.000]  看那這位上主是不打盹也不睡覺
[00:14:53.000 --> 00:14:55.000]  你想想不打盹不睡覺什麼意思呢
[00:14:55.000 --> 00:14:57.000]  熬陰啊
[00:14:57.000 --> 00:14:59.000]  他的意思是不休不眠
[00:14:59.000 --> 00:15:05.000]  全神貫注的處在一個警醒的狀態
[00:15:05.000 --> 00:15:08.000]  你想如果保護你的那一位
[00:15:08.000 --> 00:15:10.000]  中間打盹不知道哪去了
[00:15:10.000 --> 00:15:12.000]  你肯定心裏會墜墜不安的
[00:15:12.000 --> 00:15:13.000]  對不對
[00:15:13.000 --> 00:15:16.000]  但是如果保護你的人或者保護你的那一位
[00:15:16.000 --> 00:15:19.000]  他從來不打盹不睡覺
[00:15:19.000 --> 00:15:23.000]  那就是帶給你極大的安全感
[00:15:23.000 --> 00:15:26.000]  在當年的以色列中東那個地區呢
[00:15:26.000 --> 00:15:28.000]  有一些異教的信仰
[00:15:28.000 --> 00:15:31.000]  他們是相信的神會睡覺的
[00:15:31.000 --> 00:15:33.000]  他們的偶像啊
[00:15:33.000 --> 00:15:36.000]  他們的神呢是會在旱季的時候睡覺
[00:15:36.000 --> 00:15:39.000]  在雨季的時候呢醒過來
[00:15:39.000 --> 00:15:41.000]  他們認爲因爲當地是有旱季有雨季嘛
[00:15:41.000 --> 00:15:42.000]  這樣輪流交替的
[00:15:42.000 --> 00:15:45.000]  這種環環境的讓他們覺得下雨
[00:15:45.000 --> 00:15:49.000]  一定是他們所信的那一位醒了
[00:15:49.000 --> 00:15:50.000]  忙着做事啊
[00:15:50.000 --> 00:15:53.000]  又下雨又熱鬧又不雷呀又出聲
[00:15:53.000 --> 00:15:55.000]  但是呢一旦乾旱
[00:15:55.000 --> 00:15:57.000]  土地貧瘠
[00:15:57.000 --> 00:16:00.000]  萬物呢就進入到一個消塑的一個狀態
[00:16:00.000 --> 00:16:02.000]  很多植物都會枯乾
[00:16:02.000 --> 00:16:04.000]  非常困難
[00:16:04.000 --> 00:16:05.000]  又炎熱
[00:16:05.000 --> 00:16:08.000]  他們一定覺得這位
[00:16:08.000 --> 00:16:11.000]  他們的所信的神呢一定是睡覺去了
[00:16:11.000 --> 00:16:13.000]  但是詩人對自己所信的
[00:16:13.000 --> 00:16:15.000]  對以色列人所信的這位神
[00:16:15.000 --> 00:16:18.000]  他卻有完全不同的信仰
[00:16:18.000 --> 00:16:22.000]  這位神是從來都不打盹也不睡覺
[00:16:22.000 --> 00:16:27.000]  他是全神貫注的全時間的來看護着我們的
[00:16:27.000 --> 00:16:34.000]  不僅會感到自豪也會感到安慰
[00:16:34.000 --> 00:16:37.000]  設想你是一個四面楚歌的一個境地的人
[00:16:37.000 --> 00:16:41.000]  如果你相信的神是一位不眠不休的保護你
[00:16:41.000 --> 00:16:42.000]  看顧你的
[00:16:42.000 --> 00:16:45.000]  你當然會從中感受到這份安全感
[00:16:45.000 --> 00:16:49.000]  這是第三到第四節給我們看見的意境
[00:16:49.000 --> 00:16:50.000]  詩歌呢你讀起來
[00:16:50.000 --> 00:16:52.000]  你一定要想象出那個畫面感來
[00:16:52.000 --> 00:16:55.000]  詩歌這個語言是一個很有畫面感的語言
[00:16:55.000 --> 00:16:57.000]  我們看第五第六節
[00:16:57.000 --> 00:17:03.000]  這種全方位全時間的保守又再次展現出來
[00:17:03.000 --> 00:17:07.000]  如果你覺得不眠不休還不夠的話
[00:17:07.000 --> 00:17:12.000]  那接下來這位詩人更加形容這位上主的保護是
[00:17:12.000 --> 00:17:14.000]  保護你的是耶和華
[00:17:14.000 --> 00:17:17.000]  耶和華在你右邊因庇你
[00:17:17.000 --> 00:17:21.000]  大家知道舊約當中耶和華這個神的名
[00:17:21.000 --> 00:17:24.000]  一定帶有這個立約的成分在裏面
[00:17:24.000 --> 00:17:26.000]  他是跟你有關係的
[00:17:26.000 --> 00:17:27.000]  他是跟你立約的
[00:17:27.000 --> 00:17:29.000]  而這位神呢
[00:17:29.000 --> 00:17:32.000]  他對你負責任的表現
[00:17:32.000 --> 00:17:38.000]  還表現在他在你的右邊因庇你
[00:17:38.000 --> 00:17:40.000]  你看到第三第四節
[00:17:40.000 --> 00:17:42.000]  剛纔我說的是角對不對
[00:17:42.000 --> 00:17:45.000]  現在到第五到第六節到哪了
[00:17:45.000 --> 00:17:47.000]  到守了
[00:17:47.000 --> 00:17:52.000]  上來點了
[00:17:52.000 --> 00:17:55.000]  這個手右手的部位或者手的位置
[00:17:55.000 --> 00:17:59.000]  它是什麼樣的一個位置呢
[00:17:59.000 --> 00:18:02.000]  它是一個防護的位置
[00:18:02.000 --> 00:18:04.000]  手可以防護
[00:18:04.000 --> 00:18:07.000]  但是當你用手進攻的時候
[00:18:07.000 --> 00:18:12.000]  戰士用手進攻的時候就會出現破綻
[00:18:12.000 --> 00:18:15.000]  或者是防守的漏洞
[00:18:15.000 --> 00:18:16.000]  對不對
[00:18:16.000 --> 00:18:18.000]  因爲你都打開了嘛
[00:18:18.000 --> 00:18:22.000]  你防守的時候你是護住你身體最重要的部分
[00:18:22.000 --> 00:18:24.000]  但是當你進攻打開的時候
[00:18:24.000 --> 00:18:27.000]  很多的破綻就露出來了
[00:18:27.000 --> 00:18:29.000]  非常容易受到攻擊的
[00:18:29.000 --> 00:18:32.000]  所以一攻一守這種轉換
[00:18:32.000 --> 00:18:35.000]  你會在清場哪怕是拳擊運動的時候
[00:18:35.000 --> 00:18:36.000]  你都看得出來
[00:18:36.000 --> 00:18:38.000]  進攻固然很凌厲
[00:18:38.000 --> 00:18:42.000]  但是進攻呢也會讓對手有機會
[00:18:42.000 --> 00:18:46.000]  透過你的破綻來攻擊你
[00:18:46.000 --> 00:18:49.000]  所以呢如果這個時候有一個同伴
[00:18:49.000 --> 00:18:52.000]  在你旁邊來保護你的話
[00:18:52.000 --> 00:18:55.000]  你就會安全很多在戰場上
[00:18:55.000 --> 00:18:58.000]  所以詩人在這裏的信心的宣告就是
[00:18:58.000 --> 00:19:03.000]  他自己雖然會面對着兇狠的攻擊
[00:19:03.000 --> 00:19:07.000]  但是呢他有一位重要的防護者
[00:19:07.000 --> 00:19:11.000]  在他的右邊來保護他自己
[00:19:11.000 --> 00:19:13.000]  而且這種保護呢
[00:19:13.000 --> 00:19:17.000]  這首詩裏面寫的是全時間的而且是全方位的
[00:19:17.000 --> 00:19:20.000]  你看到第六節透露給我們的信息是
[00:19:20.000 --> 00:19:22.000]  白日太陽必不傷你
[00:19:22.000 --> 00:19:25.000]  夜間的月亮必不害你
[00:19:25.000 --> 00:19:27.000]  這裏面又出現了一個對合
[00:19:27.000 --> 00:19:29.000]  白日和夜間
[00:19:29.000 --> 00:19:30.000]  它就意味着什麼呢
[00:19:30.000 --> 00:19:34.000]  全天候的24小時的
[00:19:34.000 --> 00:19:38.000]  接下來另一個對合就是太陽和月亮
[00:19:38.000 --> 00:19:42.000]  它可以指示太陽的炎熱和月亮的陰影陰冷
[00:19:42.000 --> 00:19:47.000]  代表着呢是大自然可能對我們身體造成的一些傷害
[00:19:47.000 --> 00:19:51.000]  也可以指向呢外邦人
[00:19:51.000 --> 00:19:54.000]  他的所信奉的那個靈界
[00:19:54.000 --> 00:19:58.000]  那種黑暗的力量對我們的威脅
[00:19:58.000 --> 00:20:03.000]  總之呢它是一個象徵性的語言
[00:20:03.000 --> 00:20:10.000]  朝聖者受到了全方位的和全時間的保護
[00:20:10.000 --> 00:20:13.000]  無論威脅是來自於自然界
[00:20:13.000 --> 00:20:17.000]  來自於人還是來自於靈界
[00:20:17.000 --> 00:20:22.000]  在這裏他想強調的是沒有任何的力量可以傷害到自己
[00:20:22.000 --> 00:20:27.000]  因爲他的右邊有葉鶴華的保守
[00:20:27.000 --> 00:20:30.000]  記得當年非典的時候在北京
[00:20:30.000 --> 00:20:34.000]  很多的弟兄姊妹是發短信彼此鼓勵的
[00:20:34.000 --> 00:20:39.000]  就有人就發這個羣發這個短信就是這節經文
[00:20:39.000 --> 00:20:44.000]  即刻有一些不信主的人呢回覆說
[00:20:44.000 --> 00:20:46.000]  我哪裏可以有這麼大的保護
[00:20:46.000 --> 00:20:49.000]  馬上就有人關心這事
[00:20:49.000 --> 00:20:53.000]  所以你可以想象那位不信主的回覆者
