
[00:00:00.000 --> 00:00:04.420]  今日的講題是比較囂張的
[00:13:17.140 --> 00:13:20.140]  我們不清楚我們所知有限
[00:13:20.140 --> 00:13:24.140]  他用了作孩子和一個鏡子來解釋
[00:13:24.140 --> 00:13:27.140]  作孩子他想說的是
[00:13:27.140 --> 00:13:29.140]  我們知道的其實很有限
[00:13:29.140 --> 00:13:31.140]  因為一個孩子
[00:13:31.140 --> 00:13:34.140]  他的說話,他的思想,他的理解
[00:13:34.140 --> 00:13:36.140]  都只是一個孩子的程度
[00:13:36.140 --> 00:13:38.140]  所以他知極都是有限
[00:13:38.140 --> 00:13:40.140]  鄧小姐,如果你有遇到小朋友
[00:13:40.140 --> 00:13:43.140]  我們剛才有個很可愛的小朋友在這裡
[00:13:43.140 --> 00:13:46.140]  如果這麼小的小朋友
[00:13:46.140 --> 00:13:48.140]  他在這裡,我們講篇道給他聽
[00:13:48.140 --> 00:13:50.140]  可能都有意思
[00:13:50.140 --> 00:13:55.140]  可能他明白得到的比較少
[00:13:55.140 --> 00:13:57.140]  就算我們在這裡兒童崇拜
[00:13:57.140 --> 00:13:59.140]  他們待會兒童崇拜
[00:13:59.140 --> 00:14:02.140]  照道師都不會跟他們講系統神學
[00:14:02.140 --> 00:14:05.140]  也不會跟他們講三位一體的真神是怎樣
[00:14:05.140 --> 00:14:07.140]  都是講聖經故事給他們聽
[00:14:07.140 --> 00:14:10.140]  因為他們的說話,他們的思想,他們的理解
[00:14:10.140 --> 00:14:13.140]  都是一個孩子的程度,都是很有限
[00:14:13.140 --> 00:14:16.140]  所以保羅就要提醒這些信徒
[00:14:16.140 --> 00:14:19.140]  告訴他們當選擇做一個成熟的人
[00:14:19.140 --> 00:14:22.140]  就要將那些孩子的事丟棄
[00:14:22.140 --> 00:14:24.140]  孩子的事丟棄是什麼呢
[00:14:24.140 --> 00:14:28.140]  就是不要因為自己有恩賜就自高自大
[00:14:28.140 --> 00:14:32.140]  然後保羅更加用鏡子來表達
[00:14:32.140 --> 00:14:34.140]  看不清楚
[00:14:34.140 --> 00:14:37.140]  其實為什麼他會用這個鏡子來表達呢
[00:14:37.140 --> 00:14:40.140]  其實因為當時哥林多這個地方
[00:14:40.140 --> 00:14:43.140]  其實他們很有名是做那些鏡子的
[00:14:43.140 --> 00:14:45.140]  不過當時那些鏡子是什麼呢
[00:14:45.140 --> 00:14:47.140]  是用銅來做的
[00:14:47.140 --> 00:14:50.140]  那就不會像我們今天看的那些鏡子那麼清楚
[00:14:50.140 --> 00:14:53.140]  你用銅去做就知道其實看不清楚
[00:14:53.140 --> 00:14:56.140]  並且那個影像是有些彎曲
[00:14:56.140 --> 00:14:58.140]  左右倒轉
[00:14:58.140 --> 00:15:01.140]  可能有點像我們今天去遊樂場
[00:15:01.140 --> 00:15:04.140]  你看到的那些娃娃鏡的情況
[00:15:04.140 --> 00:15:07.140]  所以他用鏡子來形容就是說
[00:15:07.140 --> 00:15:09.140]  今天我們所知有限
[00:15:09.140 --> 00:15:11.140]  並且更加看不清楚
[00:15:11.140 --> 00:15:13.140]  唯有真的到那時候
[00:15:13.140 --> 00:15:16.140]  當我們真的面對面見耶穌的時候
[00:15:16.140 --> 00:15:18.140]  一切都清楚
[00:15:18.140 --> 00:15:20.140]  一切都明白
[00:15:20.140 --> 00:15:23.140]  但是唯有愛是永不止息
[00:15:23.140 --> 00:15:25.140]  所以弟兄姊妹我們要去
[00:15:25.140 --> 00:15:28.140]  在教會我們追求屬靈的恩賜
[00:15:28.140 --> 00:15:31.140]  但是我們更加要追求愛
[00:15:31.140 --> 00:15:35.140]  因為愛才能夠可以祝福我們
[00:15:35.140 --> 00:15:38.140]  因為愛才是最吸引
[00:15:38.140 --> 00:15:41.140]  因為愛才能夠令人生命改變
[00:15:41.140 --> 00:15:44.140]  因為愛才能夠讓那些未信的朋友
[00:15:44.140 --> 00:15:47.140]  他能夠得到祝福
[00:15:47.140 --> 00:15:51.140]  和你分享一個在高雄福氣教會
[00:15:51.140 --> 00:15:56.140]  幸福小組的一個見證
[00:15:56.140 --> 00:16:01.140]  我記得早幾年我有參與他們一個分享大會
[00:16:01.140 --> 00:16:05.140]  其中有一個弟兄就去上台
[00:16:05.140 --> 00:16:09.140]  去分享他們福氣教會
[00:16:09.140 --> 00:16:12.140]  怎樣用幸福小組祝福了很多很多的人
[00:16:12.140 --> 00:16:14.140]  帶很多人信主
[00:16:14.140 --> 00:16:17.140]  讓很多人受浸加入教會
[00:16:17.140 --> 00:16:20.140]  其中有一個弟兄就說
[00:16:20.140 --> 00:16:25.140]  我見到各個弟兄姊妹都這麼努力去做幸福小組
[00:16:25.140 --> 00:16:27.140]  我都很想做
[00:16:27.140 --> 00:16:29.140]  他就跟主任牧師說
[00:16:29.140 --> 00:16:32.140]  牧師牧師 我都很想做幸福小組
[00:16:32.140 --> 00:16:35.140]  但是牧師一聽到就很猶豫
[00:16:35.140 --> 00:16:37.140]  為什麼呢
[00:16:37.140 --> 00:16:40.140]  因為這個弟兄他口齒又不伶俐
[00:16:40.140 --> 00:16:43.140]  很多時候他又遲不達意
[00:16:43.140 --> 00:16:46.140]  他說完一大堆東西你都聽不明白他說什麼
[00:16:46.140 --> 00:16:51.140]  因為幸福小組其中有一部分是需要分享一些訊息
[00:16:51.140 --> 00:16:53.140]  或者可能要分享見證
[00:16:53.140 --> 00:16:55.140]  所以這個牧師都很擔心
[00:16:55.140 --> 00:16:59.140]  如果這個弟兄帶幸福小組能不能帶到
[00:16:59.140 --> 00:17:00.140]  他能不能講到一些訊息
[00:17:00.140 --> 00:17:01.140]  能不能分享見證
[00:17:01.140 --> 00:17:03.140]  是不是真的做到
[00:17:03.140 --> 00:17:05.140]  所以牧師都很擔心
[00:17:05.140 --> 00:17:07.140]  但是當他見到這個弟兄
[00:17:07.140 --> 00:17:09.140]  他很有那份的衝勁
[00:17:09.140 --> 00:17:11.140]  他很想做這個幸福小組
[00:17:11.140 --> 00:17:13.140]  他很想帶人信主的時候
[00:17:13.140 --> 00:17:14.140]  所以牧師都說
[00:17:14.140 --> 00:17:17.140]  好吧 我支持你 你去帶幸福小組吧
[00:17:17.140 --> 00:17:20.140]  結果這個弟兄就邀請了他一個好朋友
[00:17:20.140 --> 00:17:24.140]  來參加他帶的幸福小組
[00:17:24.140 --> 00:17:28.140]  結果這個好朋友就真的很乖
[00:17:28.140 --> 00:17:31.140]  八次的幸福小組他全部都出席
[00:17:31.140 --> 00:17:33.140]  並且更加最後一點
[00:17:33.140 --> 00:17:36.140]  這個好朋友更加決絕信耶穌
[00:17:36.140 --> 00:17:39.140]  牧師就覺得很奇怪
[00:17:39.140 --> 00:17:41.140]  為什麼他真的可以信耶穌
[00:17:41.140 --> 00:17:45.140]  明明帶的弟兄說話又不清楚
[00:17:45.140 --> 00:17:46.140]  又不知道他在說什麼
[00:17:46.140 --> 00:17:49.140]  然後他就問這個缺志的好朋友
[00:17:49.140 --> 00:17:52.140]  為什麼你會缺志
[00:17:52.140 --> 00:17:55.140]  這個好朋友就和牧師分享
[00:17:55.140 --> 00:17:59.140]  其實這個弟兄在幸福小組裡面
[00:17:59.140 --> 00:18:01.140]  分享的每一句話
[00:18:01.140 --> 00:18:03.140]  我都聽不明白他在說什麼
[00:18:03.140 --> 00:18:06.140]  他說的內容我都不知道他在說什麼
[00:18:06.140 --> 00:18:11.140]  不過我看到他每一次都很努力地說
[00:18:11.140 --> 00:18:13.140]  他又很想我信耶穌
[00:18:13.140 --> 00:18:16.140]  我很感受到他很愛我
[00:18:16.140 --> 00:18:18.140]  很感受到耶穌的那份愛
[00:18:18.140 --> 00:18:20.140]  所以我決志信耶穌
[00:18:20.140 --> 00:18:22.140]  所以弟子們
[00:18:22.140 --> 00:18:26.140]  今天最吸引人的
[00:18:26.140 --> 00:18:31.140]  不是單單我們說的設備 恩賜
[00:18:31.140 --> 00:18:36.140]  更重要的是那份愛
[00:18:36.140 --> 00:18:39.140]  然後保羅就說
[00:18:39.140 --> 00:18:42.140]  而今常傳的有信 即是相信
[00:18:42.140 --> 00:18:45.140]  有望 即是盼望和愛
[00:18:45.140 --> 00:18:47.140]  他說其中最大的愛
[00:18:47.140 --> 00:18:52.140]  保羅在這裡不是為了信望去分等級
[00:18:52.140 --> 00:18:54.140]  而是保羅在說
[00:18:54.140 --> 00:18:58.140]  哥倫多教會更加需要去追求的就是愛
[00:18:58.140 --> 00:19:01.140]  保羅在這裡指出要追求的愛
[00:19:01.140 --> 00:19:03.140]  和我們去理解是有不同的
[00:19:03.140 --> 00:19:04.140]  為什麼呢?
[00:19:04.140 --> 00:19:07.140]  其實弟子們一說到愛這件事
[00:19:07.140 --> 00:19:09.140]  是很複雜的
[00:19:09.140 --> 00:19:13.140]  你和我在想的愛是很不同的
[00:19:13.140 --> 00:19:17.140]  有些人覺得愛是怎樣的?
[00:19:17.140 --> 00:19:19.140]  哦 說話要很正面的
[00:19:19.140 --> 00:19:21.140]  要呵啊 你很好啊
[00:19:21.140 --> 00:19:25.140]  什麼都說 你很好啊 你很聰明啊 你很乖啊
