
[00:00:00.000 --> 00:00:09.000]  聖誕快樂,主持平安
[00:03:41.000 --> 00:03:46.000]  所以我現在就幫大家讀完約翰福音第一章
[00:03:46.000 --> 00:03:50.000]  我由第十四節讀到第十八節
[00:03:50.000 --> 00:03:52.000]  十四節那裡開始就說
[00:03:52.000 --> 00:03:55.000]  道成了肉身住在我們中間
[00:03:55.000 --> 00:03:59.000]  充充滿滿地有恩典有真理
[00:03:59.000 --> 00:04:01.000]  我們也見過他的榮光
[00:04:01.000 --> 00:04:04.000]  正是父獨一兒子的榮光
[00:04:04.000 --> 00:04:06.000]  約翰為他作見證
[00:04:06.000 --> 00:04:08.000]  喊著說
[00:04:08.000 --> 00:04:10.000]  這就是我曾說
[00:04:10.000 --> 00:04:13.000]  那就是我以後來的先於我
[00:04:13.000 --> 00:04:15.000]  因為在我以前
[00:04:15.000 --> 00:04:17.000]  他已經存在
[00:04:17.000 --> 00:04:19.000]  從他的豐富裡
[00:04:19.000 --> 00:04:21.000]  我們都領受了恩典
[00:04:21.000 --> 00:04:23.000]  而且恩上加恩
[00:04:23.000 --> 00:04:25.000]  是藉著摩西頒佈的
[00:04:25.000 --> 00:04:29.000]  恩典和真理卻是由耶穌基督來的
[00:04:29.000 --> 00:04:31.000]  從來沒有人見過上帝
[00:04:31.000 --> 00:04:34.000]  只有在父懷裡獨一的兒子
[00:04:34.000 --> 00:04:38.000]  將他表明出來
[00:04:38.000 --> 00:04:41.000]  一章一至十八節
[00:04:41.000 --> 00:04:45.000]  是整本約翰福音的序言
[00:04:45.000 --> 00:04:47.000]  所以是一整段的
[00:04:47.000 --> 00:04:50.000]  我要把它包括在裡面
[00:04:50.000 --> 00:04:55.000]  這個序言對於整本約翰福音
[00:04:55.000 --> 00:04:57.000]  是非常重要的
[00:04:57.000 --> 00:04:59.000]  如果你要認識約翰福音
[00:04:59.000 --> 00:05:03.000]  一定要讀熟這個序言
[00:05:03.000 --> 00:05:06.000]  一章告訴我們
[00:05:06.000 --> 00:05:07.000]  很簡單的
[00:05:07.000 --> 00:05:11.000]  這位在太初已經存在的神
[00:05:11.000 --> 00:05:15.000]  萬物被造的源頭
[00:05:15.000 --> 00:05:19.000]  竟然來到我們中間
[00:05:19.000 --> 00:05:21.000]  不是探訪我們
[00:05:21.000 --> 00:05:24.000]  而是住在我們當中
[00:05:24.000 --> 00:05:27.000]  成為一個有受到限制的人
[00:05:27.000 --> 00:05:29.000]  為我們帶來恩典真理
[00:05:29.000 --> 00:05:32.000]  我們見過他的榮光
[00:05:32.000 --> 00:05:36.000]  是父獨一兒子的榮光
[00:05:36.000 --> 00:05:37.000]  讀約翰福音的時候
[00:05:37.000 --> 00:05:41.000]  我們都知道一卷的書很特別
[00:05:41.000 --> 00:05:45.000]  沒有哪一卷書將他寫作的目的告訴你
[00:05:45.000 --> 00:05:48.000]  約翰福音是其中一卷
[00:05:48.000 --> 00:05:52.000]  將寫作的目的很清楚告訴我們
[00:05:52.000 --> 00:05:55.000]  約翰福音第20章31節
[00:05:55.000 --> 00:05:58.000]  一個作者約翰告訴我們
[00:05:58.000 --> 00:06:00.000]  但記這些事
[00:06:00.000 --> 00:06:03.000]  要叫你們信耶穌是基督
[00:06:03.000 --> 00:06:04.000]  是神的兒子
[00:06:04.000 --> 00:06:07.000]  並且叫你們相信他
[00:06:07.000 --> 00:06:10.000]  就可以得到生命
[00:06:10.000 --> 00:06:14.000]  講明記載一些事
[00:06:14.000 --> 00:06:16.000]  記載什麼事情
[00:06:16.000 --> 00:06:18.000]  耶穌所行的神蹟
[00:06:18.000 --> 00:06:21.000]  約翰福音裡記載了七個神蹟
[00:06:21.000 --> 00:06:23.000]  然後耶穌所說的話
[00:06:23.000 --> 00:06:24.000]  約翰福音裡說到
[00:06:24.000 --> 00:06:27.000]  耶穌說我是什麼什麼什麼
[00:06:27.000 --> 00:06:30.000]  記載了一些事的目的是什麼
[00:06:30.000 --> 00:06:33.000]  叫你們知道耶穌是基督
[00:06:33.000 --> 00:06:34.000]  是彌賽亞
[00:06:34.000 --> 00:06:36.000]  是神的兒子
[00:06:36.000 --> 00:06:41.000]  然後因著相信去得到生命
[00:06:41.000 --> 00:06:43.000]  約翰福音有清楚的目的
[00:06:43.000 --> 00:06:45.000]  而約翰福音的序言
[00:06:45.000 --> 00:06:47.000]  一章一至十八節
[00:06:47.000 --> 00:06:52.000]  一開始就將整卷的書
[00:06:52.000 --> 00:06:55.000]  做一個很清楚的介紹
[00:06:55.000 --> 00:06:58.000]  有些聖經學者告訴我們
[00:06:58.000 --> 00:07:01.000]  序言裡將整本約翰福音裡
[00:07:01.000 --> 00:07:03.000]  很重要的主題
[00:07:03.000 --> 00:07:09.000]  譬如生命、光、信、世界
[00:07:09.000 --> 00:07:11.000]  都放在這個序言裡
[00:07:11.000 --> 00:07:15.000]  然後在後面再清楚的說出來
[00:07:15.000 --> 00:07:18.000]  所以讀一個序言
[00:07:18.000 --> 00:07:22.000]  使我們可以更加明白約翰福音
[00:07:22.000 --> 00:07:28.000]  不過當你剛才聽一章的記載
[00:07:28.000 --> 00:07:31.000]  有沒有留意一件事情
[00:07:31.000 --> 00:07:35.000]  沒有提到耶穌這個名字
[00:07:35.000 --> 00:07:38.000]  沒有提到耶穌這個名字
[00:07:38.000 --> 00:07:42.000]  馬太路加就提到耶穌的出生
[00:07:42.000 --> 00:07:47.000]  約翰福音記載道成肉身神成為人
[00:07:47.000 --> 00:07:51.000]  不過在這段經文裡不是耶穌的名字
[00:07:51.000 --> 00:07:53.000]  為什麼呢?
[00:07:53.000 --> 00:07:55.000]  這是作者的手法
[00:07:55.000 --> 00:07:58.000]  接著十八節之後
[00:07:58.000 --> 00:08:01.000]  耶穌就出場了
[00:08:01.000 --> 00:08:03.000]  耶穌怎麼出場呢?
[00:08:03.000 --> 00:08:08.000]  就有一個人,通常都是這樣
[00:08:08.000 --> 00:08:12.000]  有個司儀出來介紹嘉賓是誰
[00:08:12.000 --> 00:08:14.000]  約翰福音第一章就說到
[00:08:14.000 --> 00:08:16.000]  那個司儀是誰
[00:08:16.000 --> 00:08:18.000]  施洗約翰
[00:08:18.000 --> 00:08:20.000]  然後介紹誰出來
[00:08:20.000 --> 00:08:24.000]  這個嘉賓主角就是耶穌基督
[00:08:24.000 --> 00:08:26.000]  所以約翰福音第一章
[00:08:26.000 --> 00:08:29.000]  清楚的告訴我們這一方面
[00:08:29.000 --> 00:08:32.000]  而最重要的訊息
[00:08:32.000 --> 00:08:34.000]  對於約翰福音第一章
[00:08:34.000 --> 00:08:36.000]  我們比較熟悉的
[00:08:36.000 --> 00:08:38.000]  有幾節的經文
[00:08:38.000 --> 00:08:40.000]  第一節的經文是什麼呢?
[00:08:40.000 --> 00:08:42.000]  一章一節
[00:08:42.000 --> 00:08:44.000]  太初有道
[00:08:44.000 --> 00:08:47.000]  道與神同在
[00:08:47.000 --> 00:08:49.000]  道就是神
[00:08:49.000 --> 00:08:51.000]  這一節我們很熟悉
[00:08:51.000 --> 00:08:53.000]  這一節當我們讀的時候
[00:08:53.000 --> 00:08:57.000]  你會想起創世紀一章一節
[00:08:57.000 --> 00:09:00.000]  起初神創造天地
[00:09:00.000 --> 00:09:04.000]  他們是用同一個開始的字句
[00:09:04.000 --> 00:09:07.000]  起初和太初是一樣的
[00:09:07.000 --> 00:09:11.000]  一個起初的希伯來文
[00:09:11.000 --> 00:09:14.000]  翻譯成為七十四譯本的時候
[00:09:14.000 --> 00:09:17.000]  就正正是約翰福音一個太初
[00:09:17.000 --> 00:09:19.000]  同一個字
[00:09:19.000 --> 00:09:24.000]  同一個的創造很有關係
[00:09:24.000 --> 00:09:27.000]  約翰福音這個序言也是一樣
[00:09:27.000 --> 00:09:30.000]  不過我們不詳細的來說
[00:09:30.000 --> 00:09:36.000]  我們熟悉的經文也包括一章第十四節
[00:09:36.000 --> 00:09:39.000]  約翰就介紹了道出來
[00:09:39.000 --> 00:09:44.000]  道是誰呢?
[00:09:44.000 --> 00:09:46.000]  十四節就告訴我們
[00:09:46.000 --> 00:09:49.000]  道成為了肉身
[00:09:49.000 --> 00:09:53.000]  住在我們當中
[00:09:53.000 --> 00:09:57.000]  充充滿滿的有恩典有真理
[00:09:57.000 --> 00:09:58.000]  他沒有提耶穌
[00:09:58.000 --> 00:10:00.000]  不過這個就是道
[00:10:00.000 --> 00:10:02.000]  這個道是誰呢?
[00:10:02.000 --> 00:10:04.000]  中間告訴我們
[00:10:04.000 --> 00:10:06.000]  道就是真光
[00:10:06.000 --> 00:10:10.000]  真光來到這個世界
[00:10:10.000 --> 00:10:13.000]  在當中又介紹一個人
[00:10:13.000 --> 00:10:15.000]  是誰呢?
[00:10:15.000 --> 00:10:17.000]  約翰尼
[00:10:17.000 --> 00:10:18.000]  他不是光
[00:10:18.000 --> 00:10:22.000]  他是為一個光作見證
[00:10:22.000 --> 00:10:24.000]  講完這一段
[00:10:24.000 --> 00:10:26.000]  然後一章十九節
[00:10:26.000 --> 00:10:28.000]  約翰就出來說
[00:10:28.000 --> 00:10:31.000]  有一個人我為他解鞋帶
[00:10:31.000 --> 00:10:33.000]  都是不配的
[00:10:33.000 --> 00:10:35.000]  然後耶穌就出現
[00:10:35.000 --> 00:10:39.000]  所以從一個方法就告訴我們
[00:10:39.000 --> 00:10:42.000]  道就是一個耶穌基督
[00:10:42.000 --> 00:10:47.000]  耶穌基督本來是神去成為人
[00:10:47.000 --> 00:10:49.000]  所以當一個聖誕
[00:10:49.000 --> 00:10:52.000]  很多時候我們把焦點放在
[00:10:52.000 --> 00:10:56.000]  聖嬰鞋耶穌基督的身上
[00:10:56.000 --> 00:10:58.000]  所以很多時候聖誕節
[00:10:58.000 --> 00:11:00.000]  我們就看馬太福音
[00:11:00.000 --> 00:11:02.000]  看路加福音
[00:11:02.000 --> 00:11:04.000]  做一個聖景的時候
[00:11:04.000 --> 00:11:07.000]  做的是什麼呢?
[00:11:07.000 --> 00:11:09.000]  BB
[00:11:09.000 --> 00:11:11.000]  有個馬槽在那裡
[00:11:11.000 --> 00:11:13.000]  放一個膠娃娃在那裡做BB
[00:11:13.000 --> 00:11:15.000]  然後有羊仔
[00:11:15.000 --> 00:11:20.000]  我告訴你魏明威想當年也是那隻羊仔
[00:11:20.000 --> 00:11:22.000]  在聖景那裡
[00:11:22.000 --> 00:11:24.000]  羊來到這裡
[00:11:24.000 --> 00:11:26.000]  主角是誰呢?
[00:11:26.000 --> 00:11:28.000]  聖嬰鞋
[00:11:28.000 --> 00:11:30.000]  耶穌基督
[00:11:30.000 --> 00:11:32.000]  一個人
[00:11:32.000 --> 00:11:33.000]  耶穌基督
[00:11:33.000 --> 00:11:38.000]  但約翰福音給我們從另外一個層面來看
[00:11:38.000 --> 00:11:41.000]  耶穌不單止是那個人
[00:11:41.000 --> 00:11:43.000]  耶穌是什麼呢?
[00:11:43.000 --> 00:11:46.000]  從神成為人
[00:11:46.000 --> 00:11:50.000]  所以道成肉身
[00:11:50.000 --> 00:11:52.000]  約翰福音帶給我們看的
[00:11:52.000 --> 00:11:54.000]  就是耶穌的身份
[00:11:54.000 --> 00:11:58.000]  一章一節已經告訴我們
[00:11:58.000 --> 00:12:00.000]  太初有道
[00:12:00.000 --> 00:12:02.000]  太初有耶穌基督
[00:12:02.000 --> 00:12:06.000]  耶穌基督就是與上帝同在
[00:12:06.000 --> 00:12:09.000]  耶穌基督就是上帝
[00:12:09.000 --> 00:12:10.000]  他是那一位的神
[00:12:10.000 --> 00:12:13.000]  十四節就是他成為肉身
[00:12:13.000 --> 00:12:16.000]  來到我們當中
[00:12:16.000 --> 00:12:19.000]  萬物創造是藉著他
[00:12:19.000 --> 00:12:24.000]  他就是那個真光來到黑暗的世界
[00:12:24.000 --> 00:12:28.000]  然後一章十四節也說
[00:12:28.000 --> 00:12:31.000]  我們見過去的榮光
[00:12:31.000 --> 00:12:36.000]  是負獨一二子的榮光
[00:12:36.000 --> 00:12:40.000]  當約翰福音說我們見過去的榮光
[00:12:40.000 --> 00:12:45.000]  約翰福音說的我們是指信主的人
[00:12:45.000 --> 00:12:49.000]  可能也包括當時一群門徒
[00:12:49.000 --> 00:12:52.000]  見過耶穌的榮光
[00:12:52.000 --> 00:12:55.000]  在說什麼呢?
[00:12:55.000 --> 00:12:59.000]  什麼時候門徒見過耶穌的榮光呢?
[00:12:59.000 --> 00:13:02.000]  有一次當我們
[00:13:02.000 --> 00:13:07.000]  耶穌帶彼得雅各約翰到山上
[00:13:07.000 --> 00:13:09.000]  在山上
[00:13:09.000 --> 00:13:12.000]  耶穌在那裡改變形象
[00:13:12.000 --> 00:13:17.000]  然後門徒見到耶穌的面貌
[00:13:17.000 --> 00:13:19.000]  變化了
[00:13:19.000 --> 00:13:22.000]  然後見到他的衣服
[00:13:22.000 --> 00:13:25.000]  潔白發光
[00:13:25.000 --> 00:13:28.000]  約翰是不是在說這一次
[00:13:28.000 --> 00:13:31.000]  見到耶穌的榮光
[00:13:31.000 --> 00:13:34.000]  我想也不是
[00:13:34.000 --> 00:13:35.000]  什麼原因呢?
[00:13:35.000 --> 00:13:40.000]  因為登山變象記載在馬太馬賀福音裡
[00:13:40.000 --> 00:13:43.000]  沒有記載在約翰福音裡
[00:13:43.000 --> 00:13:45.000]  如果約翰在說這一次
[00:13:45.000 --> 00:13:47.000]  為什麼後來他不說
[00:13:47.000 --> 00:13:51.000]  不記載這一段在約翰福音裡呢?
[00:13:51.000 --> 00:13:54.000]  我們看原來的文字
[00:13:54.000 --> 00:13:57.000]  其實榮光這個字
[00:13:57.000 --> 00:14:02.000]  在新約裡有更多的翻譯
[00:14:02.000 --> 00:14:06.000]  簡單的翻譯成為榮耀
[00:14:06.000 --> 00:14:09.000]  如果翻譯成榮耀
[00:14:09.000 --> 00:14:13.000]  有些新漢語翻譯成為榮耀
[00:14:13.000 --> 00:14:15.000]  我們見過的榮耀
[00:14:15.000 --> 00:14:19.000]  正是負獨一兒子的榮耀
[00:14:19.000 --> 00:14:20.000]  從這裡看
[00:14:20.000 --> 00:14:24.000]  要強調的不是榮光
[00:14:24.000 --> 00:14:27.000]  要強調的是什麼呢?
[00:14:27.000 --> 00:14:29.000]  耶穌的榮耀
[00:14:29.000 --> 00:14:31.000]  在門徒見過的
[00:14:31.000 --> 00:14:37.000]  就是負獨一兒子的榮耀
[00:14:37.000 --> 00:14:39.000]  在這裡要強調的是
[00:14:39.000 --> 00:14:43.000]  耶穌就是神
[00:14:43.000 --> 00:14:47.000]  約翰福音整卷的書
[00:14:47.000 --> 00:14:50.000]  就是要強調耶穌就是神
[00:14:50.000 --> 00:14:53.000]  當我們研究四本福音的時候
[00:14:53.000 --> 00:14:57.000]  四本福音書從四個角度
[00:14:57.000 --> 00:14:59.000]  去描述耶穌基督
[00:14:59.000 --> 00:15:03.000]  馬太福音說耶穌是君王
[00:15:03.000 --> 00:15:07.000]  馬克福音說耶穌是僕人
[00:15:07.000 --> 00:15:10.000]  路加福音說耶穌是仁子
[00:15:10.000 --> 00:15:14.000]  約翰福音說耶穌是神子
[00:15:14.000 --> 00:15:18.000]  所以約翰福音很強調耶穌就是神
[00:15:18.000 --> 00:15:21.000]  一章一節就已經告訴我們
[00:15:21.000 --> 00:15:25.000]  而整個序言一章一至十八節
[00:15:25.000 --> 00:15:30.000]  就講到神怎樣來到人世間
[00:15:30.000 --> 00:15:33.000]  到成為肉身
[00:15:33.000 --> 00:15:37.000]  一個榮耀正是負獨生子的榮耀
[00:15:37.000 --> 00:15:40.000]  一章十八節也告訴我們
[00:15:40.000 --> 00:15:43.000]  從來沒有人見過神
[00:15:43.000 --> 00:15:48.000]  只有在負懷裡的獨一兒子
[00:15:48.000 --> 00:15:52.000]  將祂表明出來
[00:15:52.000 --> 00:15:55.000]  耶穌基督就是神
[00:15:55.000 --> 00:15:57.000]  所以今天我們來到
[00:15:57.000 --> 00:16:00.000]  思想約翰福音一段經文
[00:16:00.000 --> 00:16:04.000]  讓我們不只是單單看見
[00:16:04.000 --> 00:16:08.000]  一個聖嬰孩耶穌基督
[00:16:08.000 --> 00:16:12.000]  我們更加知道祂從何而來
[00:16:12.000 --> 00:16:15.000]  祂本來的身份是誰
[00:16:15.000 --> 00:16:18.000]  祂是神
[00:16:18.000 --> 00:16:21.000]  上帝成為人
[00:16:21.000 --> 00:16:24.000]  來到人的當中
[00:16:24.000 --> 00:16:29.000]  今天聖誕節已經被人普遍化
[00:16:29.000 --> 00:16:33.000]  所以對基督教來說
[00:16:33.000 --> 00:16:37.000]  我覺得復活節比聖誕節重要
[00:16:37.000 --> 00:16:40.000]  耶穌為我們受死復活
[00:16:40.000 --> 00:16:42.000]  在我們的信仰上
[00:16:42.000 --> 00:16:46.000]  這個聖誕我們也不知道耶穌何時出生
[00:16:46.000 --> 00:16:48.000]  更加重要
[00:16:48.000 --> 00:16:50.000]  聖經裡記載
[00:16:50.000 --> 00:16:53.000]  耶穌受難復活的篇幅
[00:16:53.000 --> 00:16:56.000]  比記載耶穌出生的篇幅
[00:16:56.000 --> 00:16:58.000]  多很多長很多
[00:16:58.000 --> 00:17:02.000]  所以基本上復活節比聖誕節更重要
[00:17:02.000 --> 00:17:03.000]  不過在今天
[00:17:03.000 --> 00:17:05.000]  在人的社會上
[00:17:05.000 --> 00:17:08.000]  聖誕節好像很重要
[00:17:08.000 --> 00:17:11.000]  復活節反而不是很重要
[00:17:11.000 --> 00:17:14.000]  早兩天我去到老人院
[00:17:14.000 --> 00:17:17.000]  跟他們慶祝聖誕
[00:17:17.000 --> 00:17:21.000]  另外一班教會義工說
[00:17:21.000 --> 00:17:24.000]  通常我們都是聖誕節來的
[00:17:24.000 --> 00:17:25.000]  為什麼呢
[00:17:25.000 --> 00:17:27.000]  熱鬧一點
[00:17:27.000 --> 00:17:29.000]  我說復活節一起來吧
[00:17:29.000 --> 00:17:31.000]  復活節好像少人一點
[00:17:31.000 --> 00:17:33.000]  沒那麼熱鬧
[00:17:33.000 --> 00:17:37.000]  因為整個社會的氣氛沒那麼強
[00:17:37.000 --> 00:17:39.000]  今天的聖誕是什麼
[00:17:39.000 --> 00:17:43.000]  其實不是我們做出來的熱鬧
[00:17:43.000 --> 00:17:45.000]  是誰做出來的
[00:17:45.000 --> 00:17:51.000]  商家是一個商業化了的聖誕節
[00:17:51.000 --> 00:17:54.000]  一個被旗揭了的聖誕節
[00:17:54.000 --> 00:17:59.000]  我相信大家都有很多WhatsApp群組
[00:17:59.000 --> 00:18:02.000]  很多是微信主的人
[00:18:02.000 --> 00:18:04.000]  有沒有祝你聖誕快樂
[00:18:04.000 --> 00:18:09.000]  連微信主的人都用了一個聖誕快樂
[00:18:09.000 --> 00:18:10.000]  什麼意思
[00:18:10.000 --> 00:18:14.000]  聖誕只不過是一個節日
[00:18:14.000 --> 00:18:18.000]  聖誕只不過是一個節日
[00:18:18.000 --> 00:18:22.000]  今天這個世界會不會也是一樣
[00:18:22.000 --> 00:18:28.000]  耶穌基督只是睡在馬槽上的一個嬰孩
[00:18:28.000 --> 00:18:32.000]  而忘記了祂的身份
[00:18:32.000 --> 00:18:35.000]  沒有說從哪裡來
[00:18:35.000 --> 00:18:40.000]  來到這個世上的目的是什麼
[00:18:40.000 --> 00:18:46.000]  今天我們就將基督的神聖
[00:18:46.000 --> 00:18:51.000]  有時候甚至消除了
[00:18:51.000 --> 00:18:53.000]  甚至這個世上的人
[00:18:53.000 --> 00:18:59.000]  都不想承認上帝的存在
[00:18:59.000 --> 00:19:01.000]  聖經很清楚的讓我們看到
[00:19:01.000 --> 00:19:03.000]  創世紀一章一節
[00:19:03.000 --> 00:19:07.000]  沒有和我們討論到底有沒有神的存在
[00:19:07.000 --> 00:19:09.000]  一開始就向我們宣告
[00:19:09.000 --> 00:19:12.000]  起初神創造天地
[00:19:12.000 --> 00:19:15.000]  已經不用說祂在不在了
[00:19:15.000 --> 00:19:18.000]  告訴我們祂已經在開工了
[00:19:18.000 --> 00:19:20.000]  去創造天地
[00:19:20.000 --> 00:19:24.000]  約翰福音告訴我們什麼
[00:19:24.000 --> 00:19:26.000]  道成了肉身
[00:19:26.000 --> 00:19:30.000]  再不是討論神是否存在
[00:19:30.000 --> 00:19:33.000]  神的兒子已經來到這個世界
[00:19:33.000 --> 00:19:36.000]  住在我們當中
[00:19:36.000 --> 00:19:39.000]  一個今天的世界
[00:19:39.000 --> 00:19:43.000]  很多人已經將神排除出去
[00:19:43.000 --> 00:19:45.000]  什麼原因
[00:19:45.000 --> 00:19:51.000]  因為人當他要自己去拿主意
[00:19:51.000 --> 00:19:55.000]  不想活在一些規限當中的時候
[00:19:55.000 --> 00:19:58.000]  他們不想神存在
[00:19:58.000 --> 00:20:00.000]  對不對
[00:20:00.000 --> 00:20:03.000]  當如果上帝存在的時候
[00:20:03.000 --> 00:20:10.000]  我們是不是要跟上帝的一些標準去生活
[00:20:10.000 --> 00:20:12.000]  現在的世代的人
[00:20:12.000 --> 00:20:14.000]  不想上帝的存在
[00:20:14.000 --> 00:20:17.000]  因為他們不想受驅逐
[00:20:17.000 --> 00:20:21.000]  他們想我想怎樣就怎樣
[00:20:21.000 --> 00:20:25.000]  不過這個不是現在才有的情況
[00:20:25.000 --> 00:20:27.000]  聖經裡面有沒有
[00:20:27.000 --> 00:20:29.000]  舊約已經告訴我們
[00:20:29.000 --> 00:20:32.000]  時詩記告訴我們什麼
[00:20:32.000 --> 00:20:35.000]  那時以色列中沒有王
[00:20:35.000 --> 00:20:38.000]  沒有王不是一個皇帝的王
[00:20:38.000 --> 00:20:44.000]  而是講到沒有以上帝為王
[00:20:44.000 --> 00:20:46.000]  那個情況是怎樣
[00:20:46.000 --> 00:20:49.000]  各人任意而行
[00:20:49.000 --> 00:20:52.000]  當沒有神存在的時候
[00:20:52.000 --> 00:20:58.000]  當他們不把神視為管治他們的時候
[00:20:58.000 --> 00:21:01.000]  各人任意而行
[00:21:01.000 --> 00:21:04.000]  今天這個世代就是想任意而行
[00:21:04.000 --> 00:21:08.000]  所以將神排除出去
[00:21:08.000 --> 00:21:13.000]  今天我們宣教面對一個挑戰
[00:21:13.000 --> 00:21:18.000]  就是不相信神的人越來越多
[00:21:18.000 --> 00:21:23.000]  在歐洲一些地方,以前是基督教國家
[00:21:23.000 --> 00:21:28.000]  今天已經成為無神論的國家
[00:21:28.000 --> 00:21:34.000]  有些甚至乎有98%的人口是無神論
[00:21:34.000 --> 00:21:36.000]  厲不厲害
[00:21:36.000 --> 00:21:40.000]  比任何佛教國家裡面信佛教的人都多
[00:21:40.000 --> 00:21:43.000]  是無神論的國家
[00:21:43.000 --> 00:21:44.000]  什麼原因呢
[00:21:44.000 --> 00:21:49.000]  當我們高舉自己,要放縱自己的私慾
[00:21:49.000 --> 00:21:52.000]  排除一些道德標準的時候
[00:21:52.000 --> 00:21:55.000]  上帝就不存在
[00:21:55.000 --> 00:21:59.000]  所以當我們紀念耶穌降生
[00:21:59.000 --> 00:22:05.000]  我們要紀念的是一位生在馬槽的聖嬰
[00:22:05.000 --> 00:22:09.000]  是神成為人
[00:22:09.000 --> 00:22:11.000]  耶穌來到這個世界
[00:22:11.000 --> 00:22:16.000]  是上帝和我們建立這個關係
[00:22:16.000 --> 00:22:19.000]  到成為肉身
[00:22:19.000 --> 00:22:21.000]  怎樣成為呢
[00:22:21.000 --> 00:22:23.000]  一章十四節就告訴你
[00:22:23.000 --> 00:22:26.000]  住在我們中間
[00:22:26.000 --> 00:22:28.000]  怎樣成為呢
[00:22:28.000 --> 00:22:33.000]  就是耶穌親自來到我們當中
[00:22:33.000 --> 00:22:35.000]  就好像在舊約
[00:22:35.000 --> 00:22:39.000]  以色列人不知道怎樣敬拜上帝的時候
[00:22:39.000 --> 00:22:44.000]  上帝就在他們當中設立了會幕
[00:22:44.000 --> 00:22:46.000]  一章十四節
[00:22:46.000 --> 00:22:48.000]  一個住
