
[00:00:00.000 --> 00:00:02.800]  我們一起先祈禱一下
[00:06:21.600 --> 00:06:23.600]  然後喝第一杯酒,
[00:06:23.600 --> 00:06:29.600]  在逾越節的晚餐一共有四杯酒。
[00:06:29.600 --> 00:06:32.600]  第三就是主人洗手,
[00:06:32.600 --> 00:06:35.600]  然後把洗手盤交給其他人。
[00:06:35.600 --> 00:06:38.600]  第四就是吃苦菜,
[00:06:38.600 --> 00:06:41.600]  然後吃主菜就是燒羊肉。
[00:06:41.600 --> 00:06:43.600]  然後就是祈禱,
[00:06:43.600 --> 00:06:48.600]  第二次吃苦菜就喝第二杯酒。
[00:06:48.600 --> 00:06:53.600]  他們通常會請一家人吃,
[00:06:53.600 --> 00:07:02.600]  請那家人裡面最年輕那個出來問逾越節的來源,
[00:07:02.600 --> 00:07:08.600]  這個是有規定的,出埃及記是十二章二十六至二十七節是有規定的。
[00:07:08.600 --> 00:07:15.600]  然後他們會唱出詩篇一百一十三至一百一十四和祈禱,
[00:07:15.600 --> 00:07:18.600]  然後主人又洗手,
[00:07:18.600 --> 00:07:22.600]  然後又預備醬料給那些人喝,
[00:07:22.600 --> 00:07:24.600]  一些毛餃餅來吃,
[00:07:24.600 --> 00:07:28.600]  然後就吃羊肉,
[00:07:28.600 --> 00:07:30.600]  最後一定是吃羊肉,
[00:07:30.600 --> 00:07:35.600]  然後就洗手就喝第三杯酒,
[00:07:35.600 --> 00:07:37.600]  喝完第三杯酒就唱詩,
[00:07:37.600 --> 00:07:42.600]  唱出詩篇一百一十五至一百一十八篇,
[00:07:42.600 --> 00:07:44.600]  然後再喝第四杯酒。
[00:07:44.600 --> 00:07:48.600]  《路加福音》的記載主詞和主唱的過程,
[00:07:48.600 --> 00:07:51.600]  大概就是第二杯酒和第三杯酒,
[00:07:51.600 --> 00:07:53.600]  所以我們看那個記載的時候,
[00:07:53.600 --> 00:07:57.600]  在二十二章第十七節提到主拿起杯來,
[00:07:57.600 --> 00:08:00.600]  在二十節又說主拿起杯來,
[00:08:00.600 --> 00:08:04.600]  有兩次提到主拿起杯籠,
[00:08:04.600 --> 00:08:06.600]  現在我們一般的教會,
[00:08:06.600 --> 00:08:11.600]  主餐就只是吃餅和喝一點點酒,
[00:08:11.600 --> 00:08:16.600]  因為主耶穌就是用這兩樣東西來設立主餐,
[00:08:16.600 --> 00:08:19.600]  也有很多教會不喝酒,
[00:08:19.600 --> 00:08:24.600]  就喝葡萄汁,代表酒。
[00:08:24.600 --> 00:08:29.600]  逾越節的晚餐其實在舊約時代,
[00:08:29.600 --> 00:08:32.600]  是預表了上帝的計劃,
[00:08:32.600 --> 00:08:35.600]  即是上帝的拯救計劃,
[00:08:35.600 --> 00:08:42.600]  是藉著一個晚餐預先來向猶太人顯明,
[00:08:42.600 --> 00:08:45.600]  尤其是到了新約之後我們更加知道,
[00:08:45.600 --> 00:08:47.600]  原來上帝的計劃,
[00:08:47.600 --> 00:08:52.600]  是一早藉著這個晚餐向世人顯明,
[00:08:52.600 --> 00:08:55.600]  但是耶穌已經來了,
[00:08:55.600 --> 00:08:57.600]  這個晚餐的意義,
[00:08:57.600 --> 00:09:01.600]  其實是代表用一隻代罪羔羊拯救世人,
[00:09:01.600 --> 00:09:05.600]  將世人從罪惡的權勢下拯救出來,
[00:09:05.600 --> 00:09:08.600]  耶穌已經完成了這件事,
[00:09:08.600 --> 00:09:14.600]  預表的意義就沒有失去了,
[00:09:14.600 --> 00:09:18.600]  所以守逾越節的意義已經實現了,
[00:09:18.600 --> 00:09:25.600]  因此基督徒就不需要再守逾越節的晚餐,
[00:09:25.600 --> 00:09:28.600]  不過當主耶穌接納主餐的時候,
[00:09:28.600 --> 00:09:32.600]  祂將這個晚餐給了新的意義,
[00:09:32.600 --> 00:09:35.600]  給了一個新的意義給這個晚餐,
[00:09:35.600 --> 00:09:39.600]  所以我們現在從哥林多前書的十一章,
[00:09:39.600 --> 00:09:43.600]  來了解主餐的意義,
[00:09:43.600 --> 00:09:45.600]  首先講講哥林多的教會,
[00:09:45.600 --> 00:09:50.600]  哥林多教會是保羅第二次旅行傳道的時候建立的教會,
[00:09:50.600 --> 00:09:55.600]  而保羅在哥林多只停留了大概一年半的時間,
[00:09:55.600 --> 00:09:59.600]  所以這間教會有很多問題,
[00:09:59.600 --> 00:10:03.600]  保羅寫了這封信給哥林多教會,
[00:10:03.600 --> 00:10:07.600]  他寫信的時候大約是公元57年,
[00:10:07.600 --> 00:10:13.600]  離開主耶穌升天之後已經過了25年,
[00:10:13.600 --> 00:10:20.600]  因此保羅有很長的時間來思考究竟主餐的意義是什麼,
[00:10:20.600 --> 00:10:26.600]  所以我們要從他所講的來思考主餐的意義,
[00:10:26.600 --> 00:10:29.600]  從哥林多教會這封信來講,
[00:10:29.600 --> 00:10:32.600]  我們都知道這個教會是很混亂的,
[00:10:32.600 --> 00:10:34.600]  今日經文也提到,
[00:10:34.600 --> 00:10:37.600]  裡面是有人結黨紛爭,
[00:10:37.600 --> 00:10:39.600]  有派系的,
[00:10:39.600 --> 00:10:41.600]  他們哥林多教會,
[00:10:41.600 --> 00:10:43.600]  甚至來守主餐的時候,
[00:10:43.600 --> 00:10:45.600]  都是有派系的,
[00:10:45.600 --> 00:10:49.600]  更加有些人是不明白守主餐的意義,
[00:10:49.600 --> 00:10:54.600]  所以在哥林多前書11章17-22節,
[00:10:54.600 --> 00:10:58.600]  我們看到當時他們都是有分裂的,
[00:10:58.600 --> 00:11:00.600]  從那幾節經文,
[00:11:00.600 --> 00:11:03.600]  我們可以看到當時守主餐的情況,
[00:11:03.600 --> 00:11:05.600]  和我們今天有點不同,
[00:11:05.600 --> 00:11:07.600]  已經演變了,
[00:11:07.600 --> 00:11:13.600]  當時守主餐大概那些信徒,
[00:11:13.600 --> 00:11:16.600]  是自己帶主餐來的,
[00:11:16.600 --> 00:11:18.600]  不像我們今天這樣,
[00:11:18.600 --> 00:11:20.600]  我們是教會負責,
[00:11:20.600 --> 00:11:22.600]  預備好餅和酒,
[00:11:22.600 --> 00:11:25.600]  並且份量是少一點的,
[00:11:25.600 --> 00:11:28.600]  而哥林多教會他們守主餐,
[00:11:28.600 --> 00:11:30.600]  自己帶晚餐來,
[00:11:30.600 --> 00:11:32.600]  然後在聚會的時候,
[00:11:32.600 --> 00:11:35.600]  很多人都不等其他人,
[00:11:35.600 --> 00:11:42.600]  在21節說他們急著吃自己帶來的東西,
[00:11:42.600 --> 00:11:45.600]  這個情況令我想起,
[00:11:45.600 --> 00:11:48.600]  有一次和太太去北京旅遊,
[00:11:48.600 --> 00:11:52.600]  參加了一個當地的旅遊團去長城,
[00:11:52.600 --> 00:11:55.600]  那個團交了錢包車費,
[00:11:55.600 --> 00:11:57.600]  也包了一個午餐,
[00:11:57.600 --> 00:12:01.600]  好像是送一湯白飯任裝,
[00:12:01.600 --> 00:12:04.600]  但是我們去到吃飯的時候,
[00:12:04.600 --> 00:12:06.600]  那些團友真的不等的,
[00:12:06.600 --> 00:12:09.600]  誰去到一上菜就搶著來吃,
[00:12:09.600 --> 00:12:13.600]  我想哥林多教會當日就是這樣,
[00:12:13.600 --> 00:12:15.600]  自己帶他們不用搶,
[00:12:15.600 --> 00:12:17.600]  自己帶就自己吃,
[00:12:17.600 --> 00:12:19.600]  不分給別人吃的,
[00:12:19.600 --> 00:12:24.600]  哥林多教會肯定是有貧富懸殊的問題,
[00:12:24.600 --> 00:12:26.600]  所以有些人是吃到最飽,
[00:12:26.600 --> 00:12:28.600]  有些人就沒得吃,
[00:12:28.600 --> 00:12:30.600]  所以捱餓,
[00:12:30.600 --> 00:12:35.600]  所以保羅就向他們詳細解釋主餐的意義,
[00:12:35.600 --> 00:12:40.600]  我想從時間的角度來看主餐的三重意義,
[00:12:40.600 --> 00:12:44.600]  就是過去、現在和未來,
[00:12:44.600 --> 00:12:46.600]  第一個意義是主耶穌說的,
[00:12:46.600 --> 00:12:48.600]  來紀念我,
[00:12:48.600 --> 00:12:54.600]  紀念主耶穌過去為我們所做的事,
[00:12:54.600 --> 00:12:59.600]  主耶穌是藉著擦開一個餅來象徵,
[00:12:59.600 --> 00:13:03.600]  他用自己的身體為我們犧牲,
[00:13:03.600 --> 00:13:07.600]  信了主的人都一定知道,
[00:13:07.600 --> 00:13:09.600]  在上帝面前,
[00:13:09.600 --> 00:13:11.600]  在我們未曾接受耶穌為主之前,
[00:13:11.600 --> 00:13:14.600]  我們都是罪人,
[00:13:14.600 --> 00:13:16.600]  我們犯了罪,
[00:13:16.600 --> 00:13:22.600]  犯罪不是我們犯了殺人放火的罪,
[00:13:22.600 --> 00:13:26.600]  而是類似五逆的罪,
[00:13:26.600 --> 00:13:29.600]  我們不認上帝是我們的上帝,
[00:13:29.600 --> 00:13:34.600]  我們和上帝沒有一個正常的父子或父女的關係,
[00:13:34.600 --> 00:13:37.600]  以致上帝要審判我們,
[00:13:37.600 --> 00:13:42.600]  使我們生活在世界裡受撒旦和罪的誘惑,
[00:13:42.600 --> 00:13:45.600]  而成為撒旦和罪的奴役,
[00:13:45.600 --> 00:13:50.600]  並且死後會去地獄,
[00:13:50.600 --> 00:13:52.600]  不是上帝很喜歡看我們受苦,
[00:13:52.600 --> 00:13:54.600]  而是我們既然不肯認上帝,
[00:13:54.600 --> 00:13:56.600]  就不可以回上帝的家,
[00:13:56.600 --> 00:14:01.600]  只能去另一個為撒旦預備的地方,
[00:14:01.600 --> 00:14:03.600]  離開上帝的地方,
[00:14:03.600 --> 00:14:05.600]  就是地獄,
[00:14:05.600 --> 00:14:08.600]  但上帝仍然愛我們,
[00:14:08.600 --> 00:14:13.600]  祂不想我們永遠受罪的奴役,
[00:14:13.600 --> 00:14:15.600]  更加永遠在地獄裡過,
[00:14:15.600 --> 00:14:20.600]  因此祂預備了主耶穌來到這個世界上,
[00:14:20.600 --> 00:14:23.600]  主耶穌自己沒有犯過罪,
[00:14:23.600 --> 00:14:30.600]  祂願意為我們被釘死在十字架上,
[00:14:30.600 --> 00:14:33.600]  祂的死是為我們死,
[00:14:33.600 --> 00:14:37.600]  來滿足上帝對公義的要求,
[00:14:37.600 --> 00:14:42.600]  而從此以後我們這些願意相信的人,
[00:14:42.600 --> 00:14:44.600]  就可以藉著祂的血,
[00:14:44.600 --> 00:14:49.600]  來跟上帝重新恢復正常的關係,
[00:14:49.600 --> 00:14:52.600]  成為上帝的兒女,
[00:14:52.600 --> 00:14:55.600]  希伯來書十章十節,
[00:14:55.600 --> 00:14:59.600]  很簡單地總結了這件事,
[00:14:59.600 --> 00:15:02.600]  耶穌基督遵行了上帝的旨意,
[00:15:02.600 --> 00:15:04.600]  獻上自己的身體,
[00:15:04.600 --> 00:15:07.600]  一舉而竟全功,
[00:15:07.600 --> 00:15:09.600]  使我們聖化歸主,
[00:15:09.600 --> 00:15:10.600]  耶穌做了之後,
[00:15:10.600 --> 00:15:12.600]  從此以後我們信祂的人,
[00:15:12.600 --> 00:15:14.600]  就可以聖化歸主,
[00:15:14.600 --> 00:15:17.600]  再一次成為上帝的兒女,
[00:15:17.600 --> 00:15:22.600]  所以我們守主餐的時候,我們紀念上帝對我們的愛,
[00:15:22.600 --> 00:15:26.600]  耶穌為我們所做的犧牲,
[00:15:26.600 --> 00:15:28.600]  另一方面我們還有事情要紀念,
[00:15:28.600 --> 00:15:30.600]  就是二十五節所說的,
[00:15:30.600 --> 00:15:35.600]  耶穌用的血為我們所納的新藥,
[00:15:35.600 --> 00:15:42.600]  耶穌的血就好像舊藥中獻祭的時候,
[00:15:42.600 --> 00:15:45.600]  那些生畜的血,
[00:15:45.600 --> 00:15:48.600]  剛才我們讀出埃及的經文,
[00:15:48.600 --> 00:15:52.600]  我們都留意到摩西獻祭之後,
[00:15:52.600 --> 00:15:56.600]  他就把血灑在人民身上,
[00:15:56.600 --> 00:16:01.600]  表明是人民和上帝已經納了藥,
[00:16:01.600 --> 00:16:06.600]  然後才和以色列的長老和族長一起,
[00:16:06.600 --> 00:16:10.600]  在上帝面前吃餐,
[00:16:10.600 --> 00:16:15.600]  以後又規定以色列人每一年都要守逾越節,
[00:16:15.600 --> 00:16:24.600]  藉著逾越節的晚餐來讓以色列人紀念上帝的救贖恩情,
[00:16:24.600 --> 00:16:31.600]  耶穌上十字架之前設立了主餐,
[00:16:31.600 --> 00:16:38.600]  讓我們要帶著一個感恩的心來紀念主耶穌的救贖,
[00:16:38.600 --> 00:16:41.600]  另一方面我們都要被提醒,
[00:16:41.600 --> 00:16:43.600]  每一次都要被提醒,
[00:16:43.600 --> 00:16:49.600]  我們和上帝之間是有一個納藥者的關係,
[00:16:49.600 --> 00:16:52.600]  我們和上帝有藥,
[00:16:52.600 --> 00:16:54.600]  當我們相信耶穌的時候,
[00:16:54.600 --> 00:16:59.600]  就好像保羅在羅馬書十章九節那樣說,
[00:16:59.600 --> 00:17:01.600]  我們要認耶穌為主,
[00:17:01.600 --> 00:17:03.600]  其實當我們相信耶穌的時候,
[00:17:03.600 --> 00:17:06.600]  我們就要認耶穌為主,
[00:17:06.600 --> 00:17:09.600]  什麼意思呢?什麼叫認耶穌為主?
[00:17:09.600 --> 00:17:12.600]  在耶穌的名字上加一個主,
[00:17:12.600 --> 00:17:16.600]  主耶穌就叫認耶穌為主,
[00:17:16.600 --> 00:17:21.600]  其實認耶穌為主就是說我們自己承認,
[00:17:21.600 --> 00:17:25.600]  我們自己願意做耶穌的僕人,
[00:17:25.600 --> 00:17:28.600]  一個人要成為基督徒,
[00:17:28.600 --> 00:17:34.600]  就是答應接受耶穌是我們生命的主,
[00:17:34.600 --> 00:17:37.600]  我們要一生跟隨祂,
[00:17:37.600 --> 00:17:41.600]  信服祂,因為祂是我們的主,
[00:17:41.600 --> 00:17:43.600]  凡是祂所教誨我們的事,
[00:17:43.600 --> 00:17:48.600]  我們都應該盡力進行,
[00:17:48.600 --> 00:17:52.600]  主餐的意義除了紀念過去發生過的事,
[00:17:52.600 --> 00:17:54.600]  主耶穌救贖我們,
[00:17:54.600 --> 00:17:59.600]  還有我們和上主納了藥,
[00:17:59.600 --> 00:18:01.600]  也有現在的意義,
[00:18:01.600 --> 00:18:03.600]  現在的意義是二十六節,
[00:18:03.600 --> 00:18:05.600]  每逢吃者餅喝者杯的時候,
[00:18:05.600 --> 00:18:10.600]  你們是在宣告主的死,
[00:18:10.600 --> 00:18:14.600]  宣告這個字比較特別,
[00:18:14.600 --> 00:18:17.600]  在原文來說,希臘文來說,
[00:18:17.600 --> 00:18:22.600]  這個字是用在全福音的事情上,
[00:18:22.600 --> 00:18:26.600]  主的死其實就是全人類的福音,
[00:18:26.600 --> 00:18:30.600]  主耶穌不是為自己的罪而死,
[00:18:30.600 --> 00:18:33.600]  主耶穌是為全人類的罪而死,
[00:18:33.600 --> 00:18:36.600]  主如果沒有死,就沒有新藥,
[00:18:36.600 --> 00:18:39.600]  我們就死定了,
[00:18:39.600 --> 00:18:42.600]  假如沒有主耶穌的救贖,
[00:18:42.600 --> 00:18:43.600]  沒有新藥的話,
[00:18:43.600 --> 00:18:46.600]  我們想和創造天地的主建立關係,
[00:18:46.600 --> 00:18:49.600]  那怎麼辦?
[00:18:49.600 --> 00:18:51.600]  我們要學一些猶太人,
[00:18:51.600 --> 00:18:54.600]  要勸贖罪際,
[00:18:54.600 --> 00:18:56.600]  我初信耶穌的時候,
[00:18:56.600 --> 00:19:00.600]  在舊約聖經看到獻祭,
[00:19:00.600 --> 00:19:01.600]  還有些誤解,
[00:19:01.600 --> 00:19:06.600]  以為獻祭是買一隻羊和一隻牛,
[00:19:06.600 --> 00:19:11.600]  交給祭司,
[00:19:11.600 --> 00:19:13.600]  祭司會幫我搞定,
[00:19:13.600 --> 00:19:16.600]  殺了羊,宰了牛,就獻祭了,
[00:19:16.600 --> 00:19:19.600]  現在我多讀了幾次聖經之後,
[00:19:19.600 --> 00:19:22.600]  我發覺真的搞錯了,
[00:19:22.600 --> 00:19:24.600]  原來在舊約的時候,
[00:19:24.600 --> 00:19:28.600]  獻祭生,殺了一隻祭生,
[00:19:28.600 --> 00:19:32.600]  是要獻祭者自己做的,
[00:19:32.600 --> 00:19:36.600]  如果我有錢的話,
[00:19:36.600 --> 00:19:38.600]  獻得起一隻羊和一隻牛的話,
[00:19:38.600 --> 00:19:41.600]  我要自己殺了牠,
[00:19:41.600 --> 00:19:42.600]  有沒有想過?
[00:19:42.600 --> 00:19:44.600]  很血腥的事情,
[00:19:44.600 --> 00:19:46.600]  血淋淋的事情,
[00:19:46.600 --> 00:19:49.600]  總要事事做,
[00:19:49.600 --> 00:19:51.600]  你叫我殺一隻雞,
[00:19:51.600 --> 00:19:52.600]  我也不知道怎麼搞,
[00:19:52.600 --> 00:19:53.600]  不要說殺牛殺羊,
[00:19:53.600 --> 00:19:57.600]  一想起都頭暈,
[00:19:57.600 --> 00:19:59.600]  現在好了,
[00:19:59.600 --> 00:20:00.600]  新約真的好了,
[00:20:00.600 --> 00:20:02.600]  主耶穌為我們死了,
[00:20:02.600 --> 00:20:03.600]  立了新約,
[00:20:03.600 --> 00:20:07.600]  只要我們接受耶穌做我們生命的主,
[00:20:07.600 --> 00:20:10.600]  不用再獻祭,
[00:20:10.600 --> 00:20:11.600]  耶穌所獻的祭,
[00:20:11.600 --> 00:20:12.600]  完全的祭,
[00:20:12.600 --> 00:20:18.600]  是一舉而竟全功的祭,
[00:20:18.600 --> 00:20:20.600]  我們不用再用動物獻祭,
[00:20:20.600 --> 00:20:22.600]  我們的罪可以得到赦免,
[00:20:22.600 --> 00:20:24.600]  我們可以與神和好,
[00:20:24.600 --> 00:20:27.600]  我們還有新的生命,
[00:20:27.600 --> 00:20:30.600]  這個真是福音,
[00:20:30.600 --> 00:20:31.600]  這個真是福音,
[00:20:31.600 --> 00:20:32.600]  好消息,
[00:20:32.600 --> 00:20:36.600]  這個就是主餐的現代意義,
[00:20:36.600 --> 00:20:38.600]  宣告主的死,
[00:20:38.600 --> 00:20:39.600]  就是我們集體,
[00:20:39.600 --> 00:20:44.600]  藉著這個餐宴宣告主的救恩,
[00:20:44.600 --> 00:20:48.600]  除了紀念主耶穌過去的犧牲,
[00:20:48.600 --> 00:20:50.600]  和我們跟祂納約,
[00:20:50.600 --> 00:20:52.600]  現在宣告福音之外,
[00:20:52.600 --> 00:20:53.600]  還有一個意義,
[00:20:53.600 --> 00:20:56.600]  就是等候主再來,
[00:20:56.600 --> 00:21:00.600]  我們敬拜跟隨的主,
[00:21:00.600 --> 00:21:03.600]  不是一個早就死了的主,
[00:21:03.600 --> 00:21:06.600]  有很多中國的民間宗教,
[00:21:06.600 --> 00:21:07.600]  中國那些人,
[00:21:07.600 --> 00:21:09.600]  拜那些神神佛佛,
[00:21:09.600 --> 00:21:11.600]  都是死了的,
[00:21:11.600 --> 00:21:12.600]  死了的,
[00:21:12.600 --> 00:21:14.600]  釋迦牟尼佛死了,
[00:21:14.600 --> 00:21:18.600]  關帝死了,
[00:21:18.600 --> 00:21:21.600]  而我們的主都死了,
[00:21:21.600 --> 00:21:24.600]  不過後來復活,
[00:21:24.600 --> 00:21:28.600]  並且在見證人面前升天,
[00:21:28.600 --> 00:21:30.600]  我們敬拜的主,
[00:21:30.600 --> 00:21:32.600]  是一個復活的主,
[00:21:32.600 --> 00:21:34.600]  並且祂告訴我們,
[00:21:34.600 --> 00:21:38.600]  祂會再回來,
[00:21:38.600 --> 00:21:42.600]  所以我們守主餐的時候,
[00:21:42.600 --> 00:21:45.600]  也是等待主來,
[00:21:45.600 --> 00:21:48.600]  這就是要提醒我們,
[00:21:48.600 --> 00:21:49.600]  所信的上帝,
[00:21:49.600 --> 00:21:50.600]  所信的耶穌,
[00:21:50.600 --> 00:21:52.600]  是一位歷史的主宰,
[00:21:52.600 --> 00:21:55.600]  祂掌管人類的歷史過去現在,
[00:21:55.600 --> 00:21:57.600]  直到祂回來,
[00:21:57.600 --> 00:21:59.600]  全面引進天國,
[00:21:59.600 --> 00:22:01.600]  在新天新地裡面,
[00:22:01.600 --> 00:22:03.600]  只有耶穌作王,
[00:22:03.600 --> 00:22:06.600]  也只有真正的信徒,
[00:22:06.600 --> 00:22:08.600]  可以到時候,
[00:22:08.600 --> 00:22:10.600]  被邀請進入天國,
[00:22:10.600 --> 00:22:13.600]  享受天國的筵席,
[00:22:13.600 --> 00:22:15.600]  當時是吃大餐,
[00:22:15.600 --> 00:22:17.600]  不是吃小小的東西,
[00:22:17.600 --> 00:22:19.600]  是豐盛的筵席,
[00:22:19.600 --> 00:22:22.600]  新約聖經也有幾段經文,
[00:22:22.600 --> 00:22:24.600]  我沒有時間看了,
[00:22:24.600 --> 00:22:26.600]  都是說到我們和主耶穌,
[00:22:26.600 --> 00:22:28.600]  是一同享受筵席,
[00:22:28.600 --> 00:22:30.600]  了解主餐的意義之後,
[00:22:30.600 --> 00:22:32.600]  讓我們想一想,
[00:22:32.600 --> 00:22:34.600]  再想一想,
[00:22:34.600 --> 00:22:35.600]  哪一個,
[00:22:35.600 --> 00:22:37.600]  哪一些人,
[00:22:37.600 --> 00:22:38.600]  可以守主餐,
[00:22:38.600 --> 00:22:40.600]  我們守主餐的時候,
[00:22:40.600 --> 00:22:43.600]  應該帶著一個什麼樣的態度,
[00:22:43.600 --> 00:22:46.600]  來守主餐呢?
[00:22:46.600 --> 00:22:49.600]  從聖餐,主餐剛才解釋的意義,
[00:22:49.600 --> 00:22:51.600]  看起來,
[00:22:51.600 --> 00:22:53.600]  主餐應該是,
[00:22:53.600 --> 00:22:58.600]  那些已經和主納過約的人守,
