
[00:00:00.000 --> 00:00:03.080]  今季的季題是操練生命
[00:01:24.880 --> 00:01:27.880]  我們願意被祢馴服
[00:01:27.880 --> 00:01:29.880]  願意將這個道理
[00:01:29.880 --> 00:01:31.880]  在我們生命裏面展現出來
[00:01:31.880 --> 00:01:32.880]  活出來
[00:01:32.880 --> 00:01:34.880]  以對我們能夠成為
[00:01:34.880 --> 00:01:37.880]  我們能夠活出見證
[00:01:37.880 --> 00:01:38.880]  能夠操練我們的生命
[00:01:38.880 --> 00:01:42.880]  幫助我們有心聽道行道
[00:01:42.880 --> 00:01:43.880]  我們這樣的祈禱
[00:01:43.880 --> 00:01:44.880]  奉耶穌名求
[00:01:44.880 --> 00:01:45.880]  阿門
[00:01:45.880 --> 00:01:48.880]  《雅各書》第一章
[00:01:48.880 --> 00:01:50.880]  其實已經宣告了
[00:01:50.880 --> 00:01:53.880]  言語在門徒來說
[00:01:53.880 --> 00:01:57.880]  是一個相當重要的課題
[00:01:57.880 --> 00:01:58.880]  阿閣認為
[00:01:58.880 --> 00:02:01.880]  門徒如果不控制言語的話
[00:02:01.880 --> 00:02:03.880]  其實我們的信仰
[00:02:03.880 --> 00:02:04.880]  我們說是信耶穌
[00:02:04.880 --> 00:02:06.880]  其實幾乎是空談
[00:02:06.880 --> 00:02:08.880]  我們一起去看
[00:02:08.880 --> 00:02:10.880]  第一章的二十六節
[00:02:10.880 --> 00:02:11.880]  我們一起讀好嗎
[00:02:11.880 --> 00:02:36.880]  (讀書中)
[00:02:36.880 --> 00:02:38.880]  我們平時比較多理解
[00:02:38.880 --> 00:02:40.880]  信耶穌作為門徒
[00:02:40.880 --> 00:02:42.880]  我們應該不要沾染世俗
[00:02:42.880 --> 00:02:44.880]  我們應該看顧弱勢
[00:02:44.880 --> 00:02:46.880]  信了耶穌的人會覺得
[00:02:46.880 --> 00:02:48.880]  這兩樣是我們的使命
[00:02:48.880 --> 00:02:50.880]  比較少聽到
[00:02:50.880 --> 00:02:53.880]  我們言語上也有使命
[00:02:53.880 --> 00:02:54.880]  但阿閣指出
[00:02:54.880 --> 00:02:57.880]  真正敬虔的一個表徵
[00:02:57.880 --> 00:02:58.880]  就是勒住舌頭
[00:02:58.880 --> 00:03:00.880]  什麼是敬虔呢
[00:03:00.880 --> 00:03:02.880]  有些人說要敬虔
[00:03:02.880 --> 00:03:03.880]  我們要虔誠一點
[00:03:03.880 --> 00:03:04.880]  什麼是虔誠呢
[00:03:04.880 --> 00:03:05.880]  我們怎麼想
[00:03:05.880 --> 00:03:07.880]  什麼是虔誠呢
[00:03:07.880 --> 00:03:10.880]  其實虔誠在希臘文原文中
[00:03:10.880 --> 00:03:12.880]  是由兩個字組成的
[00:03:12.880 --> 00:03:14.880]  是一個色切
[00:03:14.880 --> 00:03:16.880]  和一個尊崇
[00:03:16.880 --> 00:03:18.880]  虔誠是一個對象
[00:03:18.880 --> 00:03:22.880]  我們如何能夠色切地尊崇對象呢
[00:03:22.880 --> 00:03:25.880]  就是我們如何完全歸屬於對象
[00:03:25.880 --> 00:03:28.880]  我們如何把生命降服給對象
[00:03:28.880 --> 00:03:29.880]  完全歸屬於對象
[00:03:29.880 --> 00:03:31.880]  聽命於對象
[00:03:31.880 --> 00:03:35.880]  所以我們真正虔誠的表徵
[00:03:35.880 --> 00:03:37.880]  在阿閣書中說
[00:03:37.880 --> 00:03:38.880]  我們要勒住舌頭
[00:03:38.880 --> 00:03:39.880]  意思是什麼呢
[00:03:39.880 --> 00:03:42.880]  意思是我們要控制我們的言語
[00:03:42.880 --> 00:03:43.880]  在這段經文中
[00:03:43.880 --> 00:03:45.880]  其實有三個動詞
[00:03:45.880 --> 00:03:48.880]  第一就是勒住舌頭
[00:03:48.880 --> 00:03:52.880]  看顧群體中的弱勢和不沾染世俗
[00:03:52.880 --> 00:03:54.880]  這三個動詞在句子中
[00:03:54.880 --> 00:03:56.880]  是同時指向於敬虔
[00:03:56.880 --> 00:03:58.880]  虔誠這個字
[00:03:58.880 --> 00:03:59.880]  而當中的功能
[00:03:59.880 --> 00:04:02.880]  就是作為形容敬虔是什麼
[00:04:02.880 --> 00:04:05.880]  所以意思是阿閣認為
[00:04:05.880 --> 00:04:07.880]  基督徒要如何說話
[00:04:07.880 --> 00:04:09.880]  以及基督徒不要沾染世俗
[00:04:09.880 --> 00:04:13.880]  以及基督徒應該要看顧群體中的弱勢
[00:04:13.880 --> 00:04:15.880]  是同樣重要的
[00:04:15.880 --> 00:04:19.880]  所以阿閣書整卷書的訊息
[00:04:19.880 --> 00:04:21.880]  主要的訊息是說
[00:04:21.880 --> 00:04:25.880]  門徒的生活應該和他所信的信念一致
[00:04:25.880 --> 00:04:27.880]  阿閣書第二章就說到
[00:04:27.880 --> 00:04:32.880]  把信心和行為結合的重要性
[00:04:32.880 --> 00:04:34.880]  我們經常聽到阿閣書說
[00:04:34.880 --> 00:04:37.880]  我們的信心要加上行為
[00:04:37.880 --> 00:04:40.880]  他提出了這個訊息的重要性
[00:04:40.880 --> 00:04:42.880]  因為真實的信仰
[00:04:42.880 --> 00:04:46.880]  是應該帶來真實的行動
[00:04:46.880 --> 00:04:48.880]  如果我們只說我們相信
[00:04:48.880 --> 00:04:49.880]  我們說我們有信心
[00:04:49.880 --> 00:04:51.880]  我們經常說我們相信耶穌
[00:04:51.880 --> 00:04:55.880]  但我們沒有真正有落實的行動的話
[00:04:55.880 --> 00:04:57.880]  其實是無濟於事
[00:04:57.880 --> 00:04:59.880]  阿閣書指出
[00:04:59.880 --> 00:05:01.880]  他提出了一件很棒的事
[00:05:01.880 --> 00:05:03.880]  魔鬼也相信耶穌
[00:05:03.880 --> 00:05:05.880]  其實魔鬼也知道耶穌
[00:05:05.880 --> 00:05:06.880]  可能比我們更相信
[00:05:06.880 --> 00:05:10.880]  但魔鬼只是不把所聽的走出來
[00:05:10.880 --> 00:05:12.880]  所以如果我們說我們相信耶穌
[00:05:12.880 --> 00:05:14.880]  但卻說我們信
[00:05:14.880 --> 00:05:17.880]  也不把我們所信的走出來
[00:05:17.880 --> 00:05:19.880]  其實我們和魔鬼一樣
[00:05:19.880 --> 00:05:21.880]  有什麼分別呢
[00:05:21.880 --> 00:05:23.880]  所以說我們相信了耶穌
[00:05:23.880 --> 00:05:25.880]  應該有一個新的生命
[00:05:25.880 --> 00:05:28.880]  我們的信心和實踐的層次
[00:05:28.880 --> 00:05:31.880]  應該和魔鬼有分別
[00:05:31.880 --> 00:05:35.880]  所以我們要活出來一個有別於魔鬼的生命
[00:05:35.880 --> 00:05:38.880]  然後阿閣又指出一個很生活的課題
[00:05:38.880 --> 00:05:41.880]  就是作為門徒
[00:05:41.880 --> 00:05:46.880]  我們信心和行為要一致的一個很重要的例子
[00:05:46.880 --> 00:05:50.880]  就是今天我們看第三章所說的言語課題
[00:05:50.880 --> 00:05:52.880]  在第一節說
[00:05:52.880 --> 00:05:54.880]  不如我們一起讀
[00:05:54.880 --> 00:05:55.880]  一二三
[00:05:55.880 --> 00:06:06.880]  為什麼阿閣在言語課題
[00:06:06.880 --> 00:06:09.880]  首先會提及「作師傅」呢
[00:06:09.880 --> 00:06:12.880]  原來你發覺「作師傅」是要怎樣呢
[00:06:12.880 --> 00:06:15.880]  他要用口來教導
[00:06:15.880 --> 00:06:18.880]  他會用很多口的說話
[00:06:18.880 --> 00:06:21.880]  而越認為自己有智慧的人
[00:06:21.880 --> 00:06:24.880]  就會越來越多來教導別人
[00:06:24.880 --> 00:06:27.880]  越來越多的評論就會出來
[00:06:27.880 --> 00:06:29.880]  越來越多說話
[00:06:29.880 --> 00:06:33.880]  所以阿閣就指出一個很重要的提醒
[00:06:33.880 --> 00:06:35.880]  和事實
[00:06:35.880 --> 00:06:39.880]  就是因為信心和行為需要一致
[00:06:39.880 --> 00:06:41.880]  所以作為師傅
[00:06:41.880 --> 00:06:45.880]  你經常在生活上提醒別人
[00:06:45.880 --> 00:06:47.880]  要小心一件事
[00:06:47.880 --> 00:06:51.880]  因為作為師傅去教導別人
[00:06:51.880 --> 00:06:53.880]  就表明了你比一般人
[00:06:53.880 --> 00:06:56.880]  自認比他們懂得多一點
[00:06:56.880 --> 00:06:58.880]  知道多一點
[00:06:58.880 --> 00:07:02.880]  阿閣認為應該衍生更多相應的行為
[00:07:02.880 --> 00:07:03.880]  意思就是說
[00:07:03.880 --> 00:07:05.880]  你一隻手指指著別人
[00:07:05.880 --> 00:07:07.880]  應該用四隻手指指著自己
[00:07:07.880 --> 00:07:08.880]  沒有計錯
[00:07:08.880 --> 00:07:09.880]  一和四
[00:07:09.880 --> 00:07:10.880]  五隻手指
[00:07:10.880 --> 00:07:14.880]  所以你應該自認是師傅
[00:07:14.880 --> 00:07:18.880]  去講 去教 去批評別人
[00:07:18.880 --> 00:07:21.880]  如果自己一件事都行不出來
[00:07:21.880 --> 00:07:24.880]  或者叫做閻人歡己的話
[00:07:24.880 --> 00:07:26.880]  阿閣就提醒這些人
[00:07:26.880 --> 00:07:31.880]  將來會受到更加重要的判斷
[00:07:31.880 --> 00:07:35.880]  這明顯是來自神的判斷
[00:07:35.880 --> 00:07:37.880]  然後我們看第二節
[00:07:37.880 --> 00:07:38.880]  我們一起讀
[00:07:44.880 --> 00:07:56.880]  何謂完全
[00:07:56.880 --> 00:07:58.880]  剛才說了
[00:07:58.880 --> 00:08:00.880]  我們信耶穌前
[00:08:00.880 --> 00:08:01.880]  我們未認識主
[00:08:01.880 --> 00:08:03.880]  未被主改變生命前
[00:08:03.880 --> 00:08:05.880]  我們生命有很多雜質
[00:08:05.880 --> 00:08:08.880]  有很多不好的地方
[00:08:08.880 --> 00:08:10.880]  當我們信了主
[00:08:10.880 --> 00:08:12.880]  願意被主改變生命
[00:08:12.880 --> 00:08:13.880]  更新生命的時間
[00:08:13.880 --> 00:08:17.880]  我們越來越應該變得完全成熟
[00:08:17.880 --> 00:08:18.880]  這個意思就是說
[00:08:18.880 --> 00:08:21.880]  我們變回真正一個
[00:08:21.880 --> 00:08:24.880]  被造裡面一個看為好的人
[00:08:24.880 --> 00:08:25.880]  所以其實
[00:08:25.880 --> 00:08:27.880]  我們要觀察我們自己
[00:08:27.880 --> 00:08:30.880]  如果我們說我們作為信徒
[00:08:30.880 --> 00:08:33.880]  但我們在言語上仍然有很多
[00:08:33.880 --> 00:08:36.880]  很多藐視的說話
[00:08:36.880 --> 00:08:38.880]  很多埋怨的說話
[00:08:38.880 --> 00:08:39.880]  批評
[00:08:39.880 --> 00:08:41.880]  一些藐視人的東西
[00:08:41.880 --> 00:08:42.880]  或者一些怨言
[00:08:42.880 --> 00:08:44.880]  或者一出口
[00:08:44.880 --> 00:08:45.880]  很多人
[00:08:45.880 --> 00:08:46.880]  不是很多
[00:08:46.880 --> 00:08:47.880]  一些人我認識到
[00:08:47.880 --> 00:08:49.880]  他每次說話評論
[00:08:49.880 --> 00:08:51.880]  滿口都是一些
[00:08:51.880 --> 00:08:54.880]  只會是一些很負面的意見
[00:08:54.880 --> 00:08:57.880]  傾向是很灰很淡的
[00:08:57.880 --> 00:08:58.880]  完全沒有
[00:08:58.880 --> 00:09:00.880]  好像有一個盼望的生命
[00:09:00.880 --> 00:09:01.880]  裡面的
[00:09:01.880 --> 00:09:02.880]  只是說一些很負面
[00:09:02.880 --> 00:09:03.880]  很差的說話
[00:09:03.880 --> 00:09:06.880]  甚至是一些羞辱性的說話
[00:09:06.880 --> 00:09:08.880]  或者只是一些批評的說話
[00:09:08.880 --> 00:09:10.880]  我們發覺原來
[00:09:10.880 --> 00:09:12.880]  這樣的話
[00:09:12.880 --> 00:09:14.880]  原來我們仍然表徵了
[00:09:14.880 --> 00:09:16.880]  我們的內心的信仰
[00:09:16.880 --> 00:09:17.880]  都還未成熟
[00:09:17.880 --> 00:09:19.880]  都還未完全
[00:09:19.880 --> 00:09:20.880]  上年
[00:09:20.880 --> 00:09:22.880]  我的牙
[00:09:22.880 --> 00:09:24.880]  經常流牙血
[00:09:24.880 --> 00:09:25.880]  流牙血
[00:09:25.880 --> 00:09:27.880]  我們看廣告
[00:09:27.880 --> 00:09:28.880]  電視廣告
[00:09:28.880 --> 00:09:29.880]  牙膏廣告
[00:09:29.880 --> 00:09:30.880]  有一個廣告
[00:09:30.880 --> 00:09:32.880]  有一個女人走上貨車
[00:09:32.880 --> 00:09:33.880]  第一站流牙血
[00:09:33.880 --> 00:09:36.880]  第二站就是牙癌發炎
[00:09:36.880 --> 00:09:38.880]  之後那一站是什麼
[00:09:38.880 --> 00:09:40.880]  口臭
[00:09:40.880 --> 00:09:41.880]  最後是什麼
[00:09:41.880 --> 00:09:42.880]  牙齒脫落
[00:09:42.880 --> 00:09:44.880]  由牙齒脫落之前那一站就跳出來了
[00:09:44.880 --> 00:09:45.880]  為什麼呢
[00:09:45.880 --> 00:09:46.880]  因為很害怕
[00:09:46.880 --> 00:09:47.880]  我也很害怕
[00:09:47.880 --> 00:09:49.880]  然後我就去看牙醫
[00:09:49.880 --> 00:09:52.880]  牙醫通常是這樣說
[00:09:52.880 --> 00:09:54.880]  他說
[00:09:54.880 --> 00:09:56.880]  你有一點點
[00:09:56.880 --> 00:09:58.880]  牙癌發炎的症狀
[00:09:58.880 --> 00:10:00.880]  幫我洗牙
[00:10:00.880 --> 00:10:01.880]  我就洗啊洗啊
[00:10:01.880 --> 00:10:02.880]  很害怕
[00:10:02.880 --> 00:10:03.880]  因為下一站就是
[00:10:03.880 --> 00:10:04.880]  脫牙
[00:10:04.880 --> 00:10:05.880]  很害怕
[00:10:05.880 --> 00:10:06.880]  那麼年輕脫牙
[00:10:06.880 --> 00:10:07.880]  很噁心
[00:10:07.880 --> 00:10:08.880]  所以就洗牙
[00:10:08.880 --> 00:10:10.880]  又給我很多
[00:10:10.880 --> 00:10:12.880]  漱口的藥水
[00:10:12.880 --> 00:10:13.880]  漱口
[00:10:13.880 --> 00:10:15.880]  又給我一些特別的牙膏
[00:10:15.880 --> 00:10:16.880]  我刷牙
[00:10:16.880 --> 00:10:17.880]  我很乖的
[00:10:17.880 --> 00:10:18.880]  做了大半年
[00:10:18.880 --> 00:10:20.880]  還是流血
[00:10:20.880 --> 00:10:21.880]  然後我就很害怕
[00:10:21.880 --> 00:10:22.880]  有一天
[00:10:22.880 --> 00:10:23.880]  忽然間
[00:10:23.880 --> 00:10:24.880]  我晚上
[00:10:24.880 --> 00:10:25.880]  就因為這個
[00:10:25.880 --> 00:10:26.880]  半夜醒了
[00:10:26.880 --> 00:10:27.880]  半夜為什麼醒了
[00:10:27.880 --> 00:10:28.880]  就因為
[00:10:28.880 --> 00:10:29.880]  無端端很熱
[00:10:29.880 --> 00:10:30.880]  出汗了
[00:10:30.880 --> 00:10:31.880]  就醒了
[00:10:31.880 --> 00:10:32.880]  有一段時間
[00:10:32.880 --> 00:10:33.880]  我就覺得
[00:10:33.880 --> 00:10:34.880]  以為是天氣
[00:10:34.880 --> 00:10:35.880]  因為
[00:10:35.880 --> 00:10:37.880]  晚上天氣
[00:10:37.880 --> 00:10:38.880]  忽然間
[00:10:38.880 --> 00:10:39.880]  有一張厚皮
[00:10:39.880 --> 00:10:40.880]  一張薄皮
[00:10:40.880 --> 00:10:41.880]  不知道蓋什麼好
[00:10:41.880 --> 00:10:43.880]  蓋錯了一張厚皮的話
[00:10:43.880 --> 00:10:44.880]  半夜就熱醒了
[00:10:44.880 --> 00:10:45.880]  我以為是這樣
[00:10:45.880 --> 00:10:46.880]  但是
[00:10:46.880 --> 00:10:48.880]  有一次我蓋了一張薄皮
[00:10:48.880 --> 00:10:49.880]  半夜出汗
[00:10:49.880 --> 00:10:50.880]  就醒了
[00:10:50.880 --> 00:10:51.880]  於是
[00:10:51.880 --> 00:10:52.880]  我就
[00:10:52.880 --> 00:10:53.880]  來到馴服
[00:10:53.880 --> 00:10:54.880]  看中醫
[00:10:54.880 --> 00:10:55.880]  中醫
[00:10:55.880 --> 00:10:56.880]  就說
[00:10:56.880 --> 00:10:57.880]  檢查
[00:10:57.880 --> 00:10:58.880]  他問我有沒有
[00:10:58.880 --> 00:11:00.880]  怎麼說呢
[00:11:00.880 --> 00:11:01.880]  他問我什麼
[00:11:01.880 --> 00:11:02.880]  有沒有流牙血
[00:11:02.880 --> 00:11:03.880]  我說有
[00:11:03.880 --> 00:11:04.880]  有沒有牙肉腫
[00:11:04.880 --> 00:11:05.880]  我說有
[00:11:05.880 --> 00:11:06.880]  半夜醒了
[00:11:06.880 --> 00:11:08.880]  就是因為半夜醒了
[00:11:08.880 --> 00:11:09.880]  然後他就問我
[00:11:09.880 --> 00:11:10.880]  有沒有覺得很累
[00:11:10.880 --> 00:11:11.880]  有沒有覺得
[00:11:11.880 --> 00:11:13.880]  平時特別容易頭暈
[00:11:13.880 --> 00:11:14.880]  我說有
[00:11:14.880 --> 00:11:15.880]  然後他就說
[00:11:15.880 --> 00:11:17.880]  不關你的牙事
[00:11:17.880 --> 00:11:19.880]  是關你的肝事
[00:11:19.880 --> 00:11:21.880]  完全是關肝事
[00:11:21.880 --> 00:11:23.880]  我想說
[00:11:23.880 --> 00:11:25.880]  在瓦國書裡
[00:11:25.880 --> 00:11:27.880]  瓦國的意思是
[00:11:27.880 --> 00:11:29.880]  他怎麼說話
[00:11:29.880 --> 00:11:31.880]  其實是內在信仰的表徵
[00:11:31.880 --> 00:11:33.880]  所以
[00:11:33.880 --> 00:11:35.880]  我們是不是只裝飾
[00:11:35.880 --> 00:11:37.880]  我們怎麼說話就行了
[00:11:37.880 --> 00:11:39.880]  原來說話是好的
[00:11:39.880 --> 00:11:41.880]  要說得好一點
[00:11:41.880 --> 00:11:43.880]  我們練習一下怎麼說話就行了
[00:11:43.880 --> 00:11:44.880]  不是
[00:11:44.880 --> 00:11:45.880]  就因為
[00:11:45.880 --> 00:11:47.880]  信徒的所言所行
[00:11:47.880 --> 00:11:48.880]  所有生活
[00:11:48.880 --> 00:11:50.880]  是我們內在的信仰狀態
[00:11:50.880 --> 00:11:52.880]  呈現出來的
[00:11:52.880 --> 00:11:53.880]  瓦國就說
[00:11:53.880 --> 00:11:55.880]  信徒怎麼說話
[00:11:55.880 --> 00:11:57.880]  就是我們信仰
[00:11:57.880 --> 00:11:59.880]  是不是完全和成熟的標記
[00:11:59.880 --> 00:12:01.880]  或者叫做其中一個標記
[00:12:01.880 --> 00:12:03.880]  所以瓦國這段就集中說
[00:12:03.880 --> 00:12:05.880]  言語這個題目
[00:12:05.880 --> 00:12:08.880]  我們看看
[00:12:08.880 --> 00:12:13.880]  我們一起讀這段
[00:12:13.880 --> 00:12:15.880]  1,2,3
[00:12:31.880 --> 00:12:33.880]  (瓦國的演講)
[00:12:33.880 --> 00:12:42.880]  你會發覺
[00:12:42.880 --> 00:12:44.880]  瓦國用了兩組的例子
[00:12:44.880 --> 00:12:46.880]  來形容舌頭
[00:12:46.880 --> 00:12:48.880]  其實可以造成很大
[00:12:48.880 --> 00:12:50.880]  又很好的影響力
[00:12:50.880 --> 00:12:51.880]  但是
[00:12:51.880 --> 00:12:53.880]  他受控的話
[00:12:53.880 --> 00:12:55.880]  造成很大很好的影響力
[00:12:55.880 --> 00:12:57.880]  第一組是說
[00:12:57.880 --> 00:12:59.880]  馬的爪環
[00:12:59.880 --> 00:13:01.880]  用船的舵
[00:13:01.880 --> 00:13:03.880]  來比喻舌頭
[00:13:03.880 --> 00:13:05.880]  馬基本上
[00:13:05.880 --> 00:13:07.880]  未馴服之前不能受控
[00:13:07.880 --> 00:13:09.880]  野馬就很瘋狂
[00:13:09.880 --> 00:13:11.880]  很瘋狂
[00:13:11.880 --> 00:13:13.880]  他很野性
[00:13:13.880 --> 00:13:15.880]  很難馴服
[00:13:15.880 --> 00:13:17.880]  如果你用一個
[00:13:17.880 --> 00:13:19.880]  小小的爪環來扣住他的嘴
[00:13:19.880 --> 00:13:21.880]  基本上
[00:13:21.880 --> 00:13:23.880]  可以拉住他
[00:13:23.880 --> 00:13:25.880]  拖住他走
[00:13:25.880 --> 00:13:27.880]  一隻大到像航空母艦
[00:13:27.880 --> 00:13:29.880]  這樣的船
[00:13:29.880 --> 00:13:31.880]  你根本上難以想像
[00:13:31.880 --> 00:13:33.880]  怎樣去控制他
[00:13:33.880 --> 00:13:35.880]  航空母艦
[00:13:35.880 --> 00:13:37.880]  又有戰機
[00:13:37.880 --> 00:13:39.880]  又有這麼多人
[00:13:39.880 --> 00:13:41.880]  這麼大隻的船
[00:13:41.880 --> 00:13:43.880]  原來他只能有一個方向
[00:13:43.880 --> 00:13:45.880]  就算在大風大浪下
[00:13:45.880 --> 00:13:47.880]  航空母艦
[00:13:47.880 --> 00:13:49.880]  都可以跟著你的心意來走
[00:13:49.880 --> 00:13:51.880]  所以說
[00:13:51.880 --> 00:13:53.880]  人的舌頭是一個很小的器官
[00:13:53.880 --> 00:13:55.880]  但他就像
[00:13:55.880 --> 00:13:57.880]  小爪環和航空母艦的方向舵
[00:13:57.880 --> 00:13:59.880]  有很大的影響力
[00:13:59.880 --> 00:14:01.880]  沒有人想
[00:14:01.880 --> 00:14:03.880]  國家去打仗
[00:14:03.880 --> 00:14:05.880]  如果
[00:14:05.880 --> 00:14:07.880]  國家裏面
[00:14:07.880 --> 00:14:09.880]  各與各之間冒起
[00:14:09.880 --> 00:14:11.880]  一些戰爭的風聲的時候
[00:14:11.880 --> 00:14:13.880]  其實如果一些主張和平的國家
[00:14:13.880 --> 00:14:15.880]  會做一件事
[00:14:15.880 --> 00:14:17.880]  就是滑船
[00:14:17.880 --> 00:14:19.880]  完全避免戰爭
[00:14:19.880 --> 00:14:21.880]  滑船這件事
[00:14:21.880 --> 00:14:23.880]  其實就是用一些談判
[00:14:23.880 --> 00:14:25.880]  用一些說話
[00:14:25.880 --> 00:14:27.880]  來避免一個很大的
[00:14:27.880 --> 00:14:29.880]  戰爭的影響
[00:14:29.880 --> 00:14:31.880]  而一些想自殺的人
[00:14:31.880 --> 00:14:33.880]  你們有沒有看過一些
[00:14:33.880 --> 00:14:35.880]  新聞就是說
[00:14:35.880 --> 00:14:37.880]  本來他一心來自殺
[00:14:37.880 --> 00:14:39.880]  但是
[00:14:39.880 --> 00:14:41.880]  警方派出一些
[00:14:41.880 --> 00:14:43.880]  談判的專家來和他一起
[00:14:43.880 --> 00:14:45.880]  談判和他一起談
[00:14:45.880 --> 00:14:47.880]  來疏導的時候
[00:14:47.880 --> 00:14:49.880]  本來一個死而已決的人
[00:14:49.880 --> 00:14:51.880]  能夠將他們挽回回來
[00:14:51.880 --> 00:14:53.880]  從他一心去死
[00:14:53.880 --> 00:14:55.880]  扭轉回來
[00:14:55.880 --> 00:14:57.880]  一個很緊張
[00:14:57.880 --> 00:14:59.880]  基本上
[00:14:59.880 --> 00:15:01.880]  要他分割的關係
[00:15:01.880 --> 00:15:03.880]  原來可以用一個
[00:15:03.880 --> 00:15:05.880]  道歉來將他
[00:15:05.880 --> 00:15:07.880]  成為一個很大的扭轉
[00:15:07.880 --> 00:15:09.880]  而雅各在第五節
[00:15:09.880 --> 00:15:11.880]  下到六節
[00:15:11.880 --> 00:15:13.880]  就說到
[00:15:13.880 --> 00:15:15.880]  一個小小的舌頭如果失控
[00:15:15.880 --> 00:15:17.880]  就會帶來一個
[00:15:17.880 --> 00:15:19.880]  大又差的負面的效果
[00:15:19.880 --> 00:15:21.880]  我們一起來看
[00:15:21.880 --> 00:15:23.880]  這五六節一起讀
[00:15:23.880 --> 00:15:45.880]  我每一天都是搭
[00:15:45.880 --> 00:15:47.880]  東鐵回辦公室
[00:15:47.880 --> 00:15:49.880]  東鐵
[00:15:49.880 --> 00:15:51.880]  實在是一個
[00:15:51.880 --> 00:15:53.880]  挺磨人的交通工具
[00:15:53.880 --> 00:15:55.880]  因為如果大家都有搭鐵路
[00:15:55.880 --> 00:15:57.880]  都會經過
[00:15:57.880 --> 00:15:59.880]  九龍塘
[00:15:59.880 --> 00:16:01.880]  太子站
[00:16:01.880 --> 00:16:03.880]  每一天都被他迫
[00:16:03.880 --> 00:16:05.880]  和夾兩次
[00:16:05.880 --> 00:16:07.880]  那種辛苦和
[00:16:07.880 --> 00:16:09.880]  擠迫的程度
[00:16:09.880 --> 00:16:11.880]  因為我矮
[00:16:11.880 --> 00:16:13.880]  我跳起來可以不用離地
[00:16:13.880 --> 00:16:15.880]  因為他夾住我
[00:16:15.880 --> 00:16:17.880]  所以其實他們
[00:16:17.880 --> 00:16:19.880]  是很瘋狂地去迫
[00:16:19.880 --> 00:16:21.880]  但有一次
[00:16:21.880 --> 00:16:23.880]  在這個擠迫的環境下
[00:16:23.880 --> 00:16:25.880]  大家都忍讓
[00:16:25.880 --> 00:16:27.880]  如果我的頭旁邊
[00:16:27.880 --> 00:16:29.880]  是一個男人的手臂
[00:16:29.880 --> 00:16:31.880]  我都覺得要忍耐
[00:16:31.880 --> 00:16:33.880]  但有一次有一個打鬥
[00:16:33.880 --> 00:16:35.880]  出現了
[00:16:35.880 --> 00:16:37.880]  有一個女士
[00:16:37.880 --> 00:16:39.880]  可能是被迫得很厲害
[00:16:39.880 --> 00:16:41.880]  她很大聲地
[00:16:41.880 --> 00:16:43.880]  摺了一聲
[00:16:43.880 --> 00:16:45.880]  然後她旁邊那個
[00:16:45.880 --> 00:16:47.880]  問她摺什麼
