
[00:00:00.000 --> 00:00:04.720]  我剛剛講完了《新明記》
[00:02:22.680 --> 00:02:27.680]  這隻SPCER真真正正的偵察期
[00:02:27.680 --> 00:02:30.160]  是去到五年零九個月
[00:02:30.160 --> 00:02:36.720]  是超出了NASA的需要一兩倍
[00:02:36.720 --> 00:02:42.320]  有人說大件事了 牧師開始懷舊了
[00:02:42.320 --> 00:02:45.800]  我真的很喜歡我以前的這份工作
[00:02:45.800 --> 00:02:48.200]  但是我更喜歡的是什麼
[00:02:48.200 --> 00:02:53.680]  是能夠全時間來侍奉我們這位神
[00:02:53.680 --> 00:02:56.160]  我們看到這些外太空的圖片
[00:02:56.160 --> 00:03:00.000]  真是非常非常之好看
[00:03:00.000 --> 00:03:03.560]  尤其是紅外光的這些外太空圖片
[00:03:03.560 --> 00:03:07.360]  真是很漂亮的顏色 彩色很美麗
[00:03:07.360 --> 00:03:10.120]  令我想起一節經文
[00:03:10.120 --> 00:03:12.040]  你猜是哪一節經文呢
[00:03:12.040 --> 00:03:16.040]  是C篇第十九篇第一節
[00:03:16.040 --> 00:03:21.440]  「諸天說說神的榮耀 窮倉傳揚他的手段
[00:03:21.440 --> 00:03:27.240]  這日到那日發出言語 這夜到那夜傳出知識
[00:03:27.240 --> 00:03:30.400]  無言無語也無聲音可聽
[00:03:30.400 --> 00:03:36.520]  他的量大通遍天下 他的言語傳到地極
[00:03:36.520 --> 00:03:40.440]  無言無語無聲可聽
[00:03:40.440 --> 00:03:45.360]  都能夠傳出神的榮耀 傳出神的手段」
[00:03:45.360 --> 00:03:50.760]  這節經文很多解經家都將它解作是創造
[00:03:50.760 --> 00:03:52.640]  我不會反對
[00:03:52.640 --> 00:03:55.040]  神的創造真是有祂的榮耀
[00:03:55.040 --> 00:03:56.760]  真是有祂的手段
[00:03:56.760 --> 00:04:00.200]  但我相信有樣東西更重要的是什麼
[00:04:00.200 --> 00:04:02.760]  是耶穌基督的救恩
[00:04:02.760 --> 00:04:05.480]  在未創造任何東西之前
[00:04:05.480 --> 00:04:08.960]  神已經預備了救恩的工作
[00:04:08.960 --> 00:04:11.440]  所以我相信救恩是更加重要
[00:04:11.440 --> 00:04:15.840]  另外在聖經裏任何東西的重要性
[00:04:15.840 --> 00:04:18.040]  我們是如何來衡量
[00:04:18.040 --> 00:04:19.960]  就是篇幅有多大
[00:04:19.960 --> 00:04:22.440]  我們就知道有多重要
[00:04:22.440 --> 00:04:26.360]  創造的篇幅有多大
[00:04:26.360 --> 00:04:29.440]  《長世紀》一章
[00:04:29.440 --> 00:04:33.160]  你可以加上《約伯紀》詩篇
[00:04:33.160 --> 00:04:36.680]  和《以塞瓦書》有若干的經文
[00:04:36.680 --> 00:04:40.600]  甚至加上《哥羅西書》有幾節的經文
[00:04:40.600 --> 00:04:42.480]  是這麼多的
[00:04:42.480 --> 00:04:46.520]  但說到神的救恩呢
[00:04:46.520 --> 00:04:48.600]  這個篇幅有多大
[00:04:48.600 --> 00:04:52.640]  整部聖經都是有關神的救恩
[00:04:52.640 --> 00:04:57.160]  所以救恩的重要性遠超於創造
[00:04:57.160 --> 00:05:02.120]  另外一點我們來看的就是神的代價
[00:05:02.120 --> 00:05:05.840]  創造對神來說的代價有多大
[00:05:05.840 --> 00:05:08.120]  在詩篇33篇
[00:05:08.120 --> 00:05:12.560]  神怎樣說「說有就有,命立就立」
[00:05:12.560 --> 00:05:14.720]  是用口來創造的
[00:05:14.720 --> 00:05:16.840]  說有就有
[00:05:16.840 --> 00:05:20.520]  那個代價好像不是那麼大
[00:05:20.520 --> 00:05:23.000]  但救恩的代價呢
[00:05:23.000 --> 00:05:25.800]  祂是犧牲了祂的獨身子
[00:05:25.800 --> 00:05:29.440]  來世上爲我們釘十字架
[00:05:29.440 --> 00:05:35.440]  所以這個救恩是遠遠超過創造的重要性
[00:05:35.440 --> 00:05:37.720]  究竟福音是什麼東西
[00:05:37.720 --> 00:05:42.280]  哥林多前書15章2-4講得很清楚
[00:05:42.280 --> 00:05:44.560]  神是差派祂的獨身子
[00:05:44.560 --> 00:05:47.280]  道成肉身來到世上
[00:05:47.280 --> 00:05:52.360]  變成人出生在馬槽裏
[00:05:52.360 --> 00:05:55.880]  長大之後爲你爲我的罪釘十字架
[00:05:55.880 --> 00:06:00.000]  跟着三天覆活給我們有永生的盼望
[00:06:00.000 --> 00:06:02.640]  所以我們見到耶穌基督來到世上
[00:06:02.640 --> 00:06:03.960]  祂的生日
[00:06:03.960 --> 00:06:05.320]  祂的誕生
[00:06:05.320 --> 00:06:06.480]  祂的死
[00:06:06.480 --> 00:06:07.800]  祂的復活
[00:06:07.800 --> 00:06:12.000]  都是跟救恩有很大很大的關係
[00:06:12.000 --> 00:06:16.600]  今天我們說從日月升縮來看救贖
[00:06:16.600 --> 00:06:19.480]  就是跟耶穌基督的誕生
[00:06:19.480 --> 00:06:22.080]  祂的死和祂的復活
[00:06:22.080 --> 00:06:24.840]  我們看看天上的日月升縮
[00:06:24.840 --> 00:06:29.960]  有什麼記號讓我們看得見
[00:06:29.960 --> 00:06:31.760]  爲什麼我會說
[00:06:31.760 --> 00:06:35.440]  祂的誕生、祂的死和祂的復活都有記號呢
[00:06:35.440 --> 00:06:37.280]  在經文裏有說
[00:06:37.280 --> 00:06:39.400]  《創世紀》一章十四節
[00:06:39.400 --> 00:06:41.960]  就是我們今天讀的經文
[00:06:41.960 --> 00:06:42.840]  是說什麼
[00:06:42.840 --> 00:06:45.240]  神說天上要有光體
[00:06:45.240 --> 00:06:48.040]  可以分晝夜作記號
[00:06:48.040 --> 00:06:51.320]  定節令日子年歲
[00:06:51.320 --> 00:06:53.920]  除了這些日月的光體
[00:06:53.920 --> 00:06:54.920]  星辰
[00:06:54.920 --> 00:06:58.520]  可以幫我們定日頭定夜晚
[00:06:58.520 --> 00:07:04.680]  可以幫我們定節日子和年歲
[00:07:04.680 --> 00:07:06.480]  還有一樣東西是什麼
[00:07:06.480 --> 00:07:08.880]  是作爲記號
[00:07:08.880 --> 00:07:11.960]  這些日月星辰是作爲記號
[00:07:11.960 --> 00:07:13.240]  其實不用我說
[00:07:13.240 --> 00:07:16.640]  大家都應該很熟悉有幾節的經文
[00:07:16.640 --> 00:07:19.000]  當耶穌基督出世的時候
[00:07:19.000 --> 00:07:21.440]  日月星辰發生什麼事
[00:07:21.440 --> 00:07:24.040]  在《馬太福音》二章一至二節
[00:07:24.040 --> 00:07:28.160]  說東方的博士見到有耶穌基督的星
[00:07:28.160 --> 00:07:32.040]  跟着這些星來朝拜聖嬰
[00:07:32.040 --> 00:07:34.920]  耶穌基督的釘十字架死亡
[00:07:34.920 --> 00:07:39.360]  在《馬太福音》十五章三十三至三十四節說什麼
[00:07:39.360 --> 00:07:42.880]  遍地都黑暗了
[00:07:42.880 --> 00:07:44.840]  在耶穌基督的再來
[00:07:44.840 --> 00:07:46.240]  在將來的事
[00:07:46.240 --> 00:07:49.480]  《路加福音》二十一章二十五節說什麼
[00:07:49.480 --> 00:07:52.960]  日月星辰都要顯出異象
[00:07:52.960 --> 00:07:55.200]  讓我們能夠見得到
[00:07:55.200 --> 00:07:57.240]  所以真的
[00:07:57.240 --> 00:07:59.720]  這些重要的日子我們見到
[00:07:59.720 --> 00:08:03.000]  都有日月星辰的記號
[00:08:03.000 --> 00:08:05.080]  我今天說的當然不是這些
[00:08:05.080 --> 00:08:06.200]  這些太明顯了
[00:08:06.200 --> 00:08:07.360]  每個人都知道
[00:08:07.360 --> 00:08:08.720]  聖經有說
[00:08:08.720 --> 00:08:11.280]  我今天說的是沒有那麼明顯
[00:08:11.280 --> 00:08:18.560]  要想一想或者算一算才能看得到的記號
[00:08:18.560 --> 00:08:20.800]  今天我講到就很緊張
[00:08:20.800 --> 00:08:23.600]  我平時講到就已經緊張了
[00:08:23.600 --> 00:08:25.200]  今天就更加緊張
[00:08:25.200 --> 00:08:26.560]  爲什麼呢
[00:08:26.560 --> 00:08:30.720]  因爲平時我講救恩是從聖經裏面講的
[00:08:30.720 --> 00:08:31.480]  我不怕的
[00:08:31.480 --> 00:08:33.960]  因爲聖經的話語是神的話語
[00:08:33.960 --> 00:08:38.480]  今天要講救恩是從日月星辰那方面看回來
[00:08:38.480 --> 00:08:41.320]  我就很緊張很害怕
[00:08:41.320 --> 00:08:43.880]  所以我給自己要有什麼
[00:08:43.880 --> 00:08:46.320]  要有規則和宗旨
[00:08:46.320 --> 00:08:49.800]  否則人們以爲我在講什麼
[00:08:49.800 --> 00:08:51.160]  在講聖上
[00:08:51.160 --> 00:08:53.200]  在講星座漫談
[00:08:53.200 --> 00:08:55.480]  這樣就大件事了
[00:08:55.480 --> 00:08:58.000]  所以我今天給自己有什麼規矩
[00:08:58.000 --> 00:08:59.400]  有兩個規矩
[00:08:59.400 --> 00:09:05.280]  第一個就是聖經沒有給我們能夠提示計算得到的日子
[00:09:05.280 --> 00:09:06.680]  我不講
[00:09:06.680 --> 00:09:07.320]  OK
[00:09:07.320 --> 00:09:10.240]  所講的都是聖經有提示的日子
[00:09:10.240 --> 00:09:10.960]  第二
[00:09:10.960 --> 00:09:13.360]  聖經沒有提到的星宿
[00:09:13.360 --> 00:09:14.680]  我也不去講
[00:09:14.680 --> 00:09:18.360]  否則就真的變成星座漫談
[00:09:18.360 --> 00:09:19.600]  第三點
[00:09:19.600 --> 00:09:22.400]  我要將注意力放在神的身上
[00:09:22.400 --> 00:09:26.280]  而不是放在日月星宿的身上
[00:09:26.280 --> 00:09:29.920]  我們要將一切的榮耀重贊歸給神
[00:09:29.920 --> 00:09:33.480]  這是我兩個規則和一個宗旨
[00:09:33.480 --> 00:09:36.040]  如果我離開了的話
[00:09:36.040 --> 00:09:39.480]  你們立刻扔臭雞蛋也好
[00:09:39.480 --> 00:09:43.480]  番茄也好來提示我
[00:09:43.480 --> 00:09:48.080]  講之前我也要嚴重警告各位
[00:09:48.080 --> 00:09:50.400]  因爲講及星座
[00:09:50.400 --> 00:09:53.080]  所以我要和大家提醒一下
[00:09:53.080 --> 00:09:56.680]  千萬不要去迷信日月星宿
[00:09:56.680 --> 00:09:59.600]  聖經裏面給我們很大很大的警告
[00:09:59.600 --> 00:10:01.440]  我們剛剛纔講完《新命紀》
[00:10:01.440 --> 00:10:03.200]  《新命紀》兩節的經文
[00:10:03.200 --> 00:10:06.520]  一節在四章十九節是講什麼
[00:10:06.520 --> 00:10:10.400]  不要去敬拜侍奉這些日月星宿
[00:10:10.400 --> 00:10:14.680]  在17章三節《新命紀》又講什麼
[00:10:14.680 --> 00:10:16.560]  不要去拜月亮
[00:10:16.560 --> 00:10:18.520]  不要去拜天像
[00:10:18.520 --> 00:10:20.600]  你說我都不會做這些事
[00:10:20.600 --> 00:10:23.960]  再看耶利米蘇十章二節講什麼
[00:10:23.960 --> 00:10:26.760]  說不要爲天像驚惶
[00:10:26.760 --> 00:10:29.440]  你說我更加不會做這些事
[00:10:29.440 --> 00:10:31.240]  再看星座
[00:10:31.240 --> 00:10:32.520]  星座怎麼說
[00:10:32.520 --> 00:10:33.920]  今天不要做這樣
[00:10:33.920 --> 00:10:35.240]  今天不要做那樣
[00:10:35.240 --> 00:10:38.480]  我們就害怕得不敢去做了
[00:10:38.480 --> 00:10:41.640]  這個還不是驚惶天像
[00:10:41.640 --> 00:10:45.000]  我們要敬畏的不是天像
[00:10:45.000 --> 00:10:46.360]  不是日月星宿
[00:10:46.360 --> 00:10:49.200]  我們要敬畏的是我們的耶和華
[00:10:49.200 --> 00:10:50.960]  唯一的真神
[00:10:50.960 --> 00:10:53.040]  另外在《約伯記》三十一章
[00:10:53.040 --> 00:10:54.840]  二十六至二十八節
[00:10:54.840 --> 00:10:56.680]  也都講得很清楚
[00:10:56.680 --> 00:11:00.600]  如果我們真的去迷信這些日月星神的話
[00:11:00.600 --> 00:11:02.200]  這是一個罪孽
[00:11:02.200 --> 00:11:04.400]  是可以被審判的罪孽
[00:11:04.400 --> 00:11:05.760]  被神審判
[00:11:05.760 --> 00:11:11.000]  這也是表示我們背棄了我們的神
[00:11:11.000 --> 00:11:13.320]  所以我們千萬要很小心
[00:11:13.320 --> 00:11:17.000]  雖然我今天講的會講到星宿星座
[00:11:17.000 --> 00:11:18.640]  但是大家要小心
[00:11:18.640 --> 00:11:23.040]  不要去迷信這些東西
[00:11:23.040 --> 00:11:25.560]  最後在我開始之前
[00:11:25.560 --> 00:11:28.240]  也都要再講多一件事
[00:11:28.240 --> 00:11:31.840]  就是在這詩篇一百四十七篇四節
[00:11:31.840 --> 00:11:33.320]  告訴我們
[00:11:33.320 --> 00:11:36.160]  每一顆星神都數過
[00:11:36.160 --> 00:11:40.040]  你知不知道這個世界上有多少顆星
[00:11:40.040 --> 00:11:45.040]  好像沙灘上高的沙還多過沙灘上高的沙
[00:11:45.040 --> 00:11:46.960]  神每一顆都數過
[00:11:46.960 --> 00:11:50.120]  而且每一顆都有給他們名字
[00:11:50.120 --> 00:11:54.520]  在聖經裏也有很多星宿的名字
[00:11:54.520 --> 00:11:57.560]  例如是參星和卯星
[00:11:57.560 --> 00:12:01.920]  在《阿摩斯書》五章八節
[00:12:01.920 --> 00:12:05.400]  約伯記九章和約伯記三十八章
[00:12:05.400 --> 00:12:08.160]  都有提到這些星座
[00:12:08.160 --> 00:12:13.400]  不鬥星約伯記九章三十八章都有講
[00:12:13.400 --> 00:12:16.040]  十二宮也都有提到
[00:12:16.040 --> 00:12:19.080]  你看看約伯記三十八章
[00:12:19.080 --> 00:12:22.200]  是三十一至三十二節講什麼
[00:12:22.200 --> 00:12:24.960]  你能繫住某星的結窩
[00:12:24.960 --> 00:12:28.040]  你能解開參星的大窩
[00:12:28.040 --> 00:12:31.400]  你能按時領出十二宮窩
[00:12:31.400 --> 00:12:35.960]  能引導不鬥和其他的衆星窩
[00:12:35.960 --> 00:12:41.320]  聖經有提到很多的星宿甚至是星座
[00:12:41.320 --> 00:12:44.000]  這個十二宮是什麼
[00:12:44.000 --> 00:12:48.680]  十二宮原文的希伯來文是Mesera
[00:12:48.680 --> 00:12:51.720]  這個字在七十事譯本
[00:12:51.720 --> 00:12:56.120]  是第一本將希伯來文譯作希臘文的版本
[00:12:56.120 --> 00:12:59.240]  沒有將Mesera這個字譯出來
[00:12:59.240 --> 00:13:02.680]  但是一般的希伯來文專家
[00:13:02.680 --> 00:13:06.280]  他們都會將這個字譯成Sodiac
[00:13:06.280 --> 00:13:10.800]  Sodiac就是我們所知道的星座
[00:13:10.800 --> 00:13:15.320]  這個Sodiac這個字是由希臘文演變而成
[00:13:15.320 --> 00:13:18.960]  原文是和星相完全無關
[00:13:18.960 --> 00:13:20.720]  原文的意思是什麼
[00:13:20.720 --> 00:13:22.720]  是一個途徑
[00:13:22.720 --> 00:13:25.360]  是引我們去一個故事
[00:13:25.360 --> 00:13:27.400]  所以就是和我們所講
[00:13:27.400 --> 00:13:31.080]  《創世紀》一章十四節所講的很相似
[00:13:31.080 --> 00:13:35.000]  是有一個記號 是用來作一個記號
[00:13:35.000 --> 00:13:38.240]  猶太人在古代的會堂裏面
[00:13:38.240 --> 00:13:41.160]  不管是地板也好 牆壁也好
[00:13:41.160 --> 00:13:45.400]  都很多時候我們會見到有十二宮的圖案在裏面
[00:13:45.400 --> 00:13:47.240]  他們不是迷信
[00:13:47.240 --> 00:13:52.120]  他們是用來正正是《創世紀》一章十四節所講的
[00:13:52.120 --> 00:13:55.160]  用來計算日期
[00:13:55.160 --> 00:14:00.680]  就是定節齡 定日子和年歲
[00:14:00.680 --> 00:14:03.840]  但是我們今天是講什麼
[00:14:03.840 --> 00:14:06.280]  從這些日月星座裏面
[00:14:06.280 --> 00:14:13.440]  我們能夠看得到是神救恩的記號
[00:14:13.440 --> 00:14:16.520]  我們不妨剛纔講了參星
[00:14:16.520 --> 00:14:18.520]  走回參星那裏看看
[00:14:18.520 --> 00:14:19.800]  很有趣
[00:14:19.800 --> 00:14:25.280]  參星希伯來文的字是叫Chisel
[00:14:25.280 --> 00:14:28.640]  代表一個愚蠢的人
[00:14:28.640 --> 00:14:34.560]  但是七十事譯本將它翻譯成希臘文的Orion
[00:14:34.560 --> 00:14:37.200]  就是獵人星座
[00:14:37.200 --> 00:14:38.480]  很有趣
[00:14:38.480 --> 00:14:40.200]  爲什麼一個愚蠢的人
[00:14:40.200 --> 00:14:42.720]  神給他的名字這個星座
[00:14:42.720 --> 00:14:47.520]  居然會翻譯成是希臘文的獵人星座呢
[00:14:47.520 --> 00:14:49.640]  原來古代的民族
[00:14:49.640 --> 00:14:50.800]  他們都知道
[00:14:50.800 --> 00:14:54.120]  有很多古代的民族都知道這個獵人星座
[00:14:54.120 --> 00:14:55.680]  或者獵戶星座
[00:14:55.680 --> 00:14:59.840]  就是聖經裏面所講的靈鹿
[00:14:59.840 --> 00:15:02.600]  記不記得在聖經裏面創世幾十章
[00:15:02.600 --> 00:15:05.680]  八至九節有靈鹿這個人
[00:15:05.680 --> 00:15:11.080]  聖經裏面說靈鹿是一個英勇的獵戶
[00:15:11.080 --> 00:15:12.240]  他們都知道
[00:15:12.240 --> 00:15:17.600]  這些古代的國家都知道這個星座代表靈鹿
[00:15:17.600 --> 00:15:19.320]  我時時讀聖經的時候
[00:15:19.320 --> 00:15:21.080]  我都會搖頭
[00:15:21.080 --> 00:15:24.520]  因爲靈鹿聖經說是個什麼人
[00:15:24.520 --> 00:15:27.720]  他是巴別塔的領導人
[00:15:27.720 --> 00:15:31.560]  他是巴比倫的始創人
[00:15:31.560 --> 00:15:33.480]  不是一個好人
[00:15:33.480 --> 00:15:36.200]  但聖經裏面居然說他是一個英勇的獵戶
[00:15:36.200 --> 00:15:39.280]  我經常都有些費解不明白
[00:15:39.280 --> 00:15:43.560]  看見神給這個星座的名稱我就明白了
[00:15:43.560 --> 00:15:47.360]  在人來看他雖然可能是一個英勇的獵戶
[00:15:47.360 --> 00:15:52.560]  但在神的眼光來看他是一個愚蠢的人
[00:15:52.560 --> 00:15:54.400]  很多時候很有趣的
[00:15:54.400 --> 00:15:59.720]  當我們把這些不同星座不同國家給它的名字
[00:15:59.720 --> 00:16:03.960]  有些是沒那麼直接我們能夠看得到
[00:16:03.960 --> 00:16:07.240]  頭頭好像覺得不能夠明白
[00:16:07.240 --> 00:16:10.040]  爲什麼兩個星座會有不同的名字
[00:16:10.040 --> 00:16:13.200]  但你知道這個故事的背景的時候
[00:16:13.200 --> 00:16:17.120]  你就會明白他們說的是一樣的東西
[00:16:17.120 --> 00:16:21.240]  對於十二宮星座來說
[00:16:21.240 --> 00:16:24.720]  反而比較直接一點
[00:16:24.720 --> 00:16:28.600]  十二宮裏面第一宮是雛雷座
[00:16:28.600 --> 00:16:33.840]  不同的民族都是同一個解釋
[00:16:33.840 --> 00:16:37.720]  例如希伯來文Bethula是雛雷
[00:16:37.720 --> 00:16:43.000]  例如希臘文Parthenos也是解釋雛雷
[00:16:43.000 --> 00:16:47.800]  Virgo是我們比較熟悉的拉丁文都是雛雷
[00:16:47.800 --> 00:16:51.240]  這些不需要我們去想象
[00:16:51.240 --> 00:16:53.760]  另外在這些星座周圍
[00:16:53.760 --> 00:16:58.480]  有些叫做聯合的星座是Deacons
[00:16:58.480 --> 00:17:01.120]  你看他們的名稱是很有趣的
[00:17:01.120 --> 00:17:05.040]  有一個Deacons的名稱叫做Koma
[00:17:05.040 --> 00:17:07.000]  是解釋是鷹孩
[00:17:07.000 --> 00:17:09.640]  是那被期待的人
[00:17:09.640 --> 00:17:12.840]  爲什麼一個雛雷會有一個鷹孩呢
[00:17:12.840 --> 00:17:15.240]  令人費解
[00:17:15.240 --> 00:17:18.720]  另外有一個聯合星叫做Centaurus
[00:17:18.720 --> 00:17:21.400]  他是那被鄙視的人
[00:17:21.400 --> 00:17:23.240]  希伯來文
[00:17:23.240 --> 00:17:27.160]  另外又有一組聯合星叫做Buddhist
[00:17:27.160 --> 00:17:30.160]  是大牧者 是收割者
[00:17:30.160 --> 00:17:36.640]  這每一個聯合星你都可以將它用在耶穌基督的身上
[00:17:36.640 --> 00:17:38.040]  很有趣
[00:17:38.040 --> 00:17:41.480]  另外在不同的民族
[00:17:41.480 --> 00:17:45.200]  這個雛雷星座右手都是拿着什麼?
[00:17:45.200 --> 00:17:48.680]  拿着之指 拿着描銳
[00:17:48.680 --> 00:17:51.120]  描銳這個字在希伯來文
[00:17:51.120 --> 00:17:54.400]  有二十幾個字來代表描銳
[00:17:54.400 --> 00:17:56.600]  惟以Tumet這個字
[00:17:56.600 --> 00:17:59.880]  是專門用在耶穌基督身上
[00:17:59.880 --> 00:18:03.480]  耶穌基督就是大位的描銳
[00:18:03.480 --> 00:18:05.000]  而Tumet這個字
[00:18:05.000 --> 00:18:11.720]  就是剛剛用在這個星座所拿着的描銳的身上
[00:18:11.720 --> 00:18:14.720]  很有意思 很有趣
[00:18:14.720 --> 00:18:18.480]  不妨多看一兩個星座 天秤座
[00:18:18.480 --> 00:18:21.160]  我們看到天秤座不同的民族
[00:18:21.160 --> 00:18:24.320]  給他們的名稱都是很相似
[00:18:24.320 --> 00:18:27.960]  是天秤 是秤重
[00:18:27.960 --> 00:18:30.640]  在這裏阿拉伯文還有意思
[00:18:30.640 --> 00:18:33.360]  叫它救贖
[00:18:33.360 --> 00:18:37.080]  在這裏Coptic的言語叫它什麼?
[00:18:37.080 --> 00:18:40.760]  贖罪站 一個贖罪的站
[00:18:40.760 --> 00:18:42.920]  聯合星也很有意思
[00:18:42.920 --> 00:18:46.000]  其中一組的聯合星叫做Crust
[00:18:46.000 --> 00:18:47.640]  Crust是什麼?
[00:18:47.640 --> 00:18:49.640]  是十家
[00:18:49.640 --> 00:18:52.280]  一組的聯合星叫做Lupus
[00:18:52.280 --> 00:18:53.760]  或者Victim
[00:18:53.760 --> 00:18:57.320]  是那地賜死者
[00:18:57.320 --> 00:18:59.840]  埃及的名字就更有趣了
[00:18:59.840 --> 00:19:01.240]  是羔羊
[00:19:01.240 --> 00:19:03.920]  賜死者是羔羊
[00:19:03.920 --> 00:19:05.520]  Corona是什麼?
[00:19:05.520 --> 00:19:07.000]  是皇冠
[00:19:07.000 --> 00:19:10.840]  這些所有聯合星的名字的意思
[00:19:10.840 --> 00:19:15.640]  你用在耶穌基督的身上也是合用的
[00:19:15.640 --> 00:19:18.000]  而且它最光的那顆星
[00:19:18.000 --> 00:19:21.200]  叫做Subun el Genubi
[00:19:21.200 --> 00:19:22.560]  意思是什麼?
[00:19:22.560 --> 00:19:24.920]  是不足之價
[00:19:24.920 --> 00:19:26.400]  不足的
[00:19:26.400 --> 00:19:29.000]  但是第二光的那顆星叫做什麼?
[00:19:29.000 --> 00:19:31.360]  Subun el Chimali
[00:19:31.360 --> 00:19:33.440]  是補足之價
[00:19:33.440 --> 00:19:35.240]  有人的不足
[00:19:35.240 --> 00:19:38.000]  是被另外一個人補足了
[00:19:38.000 --> 00:19:40.960]  這個就是我們見到的救贖站
[00:19:40.960 --> 00:19:42.600]  這個就是救恩
[00:19:42.600 --> 00:19:43.840]  很有趣
[00:19:43.840 --> 00:19:47.560]  看多一個天蠍座
[00:19:47.560 --> 00:19:49.800]  差不多所有的民族
[00:19:49.800 --> 00:19:53.440]  給它的意思都是蠍子的解釋
[00:19:53.440 --> 00:19:56.720]  但是你看它的聯合星就很有意思
[00:19:56.720 --> 00:19:59.680]  其中一組叫做Serpens是蛇
[00:19:59.680 --> 00:20:04.720]  在聖經裏面代表什麼我們知道了
[00:20:04.720 --> 00:20:07.480]  另外有一組的聯合星是什麼?
[00:20:07.480 --> 00:20:12.480]  與蛇摔跤者
[00:20:12.480 --> 00:20:14.520]  和蛇摔跤的這個
[00:20:14.520 --> 00:20:17.080]  它的腳跟是被蛇咬到
[00:20:17.080 --> 00:20:20.840]  它另外一隻腳是踏在蛇的頭上
[00:20:20.840 --> 00:20:23.640]  和《創世紀》三章十五節的經文
[00:20:23.640 --> 00:20:26.080]  是非常非常相似
[00:20:26.080 --> 00:20:28.920]  夠了 我不會再講其他的星座
[00:20:28.920 --> 00:20:32.480]  要不然就真的變成星座漫談
[00:20:32.480 --> 00:20:35.480]  要不然聖經在這裏約伯記
[00:20:35.480 --> 00:20:39.080]  真的有講到是神領出十二宮
[00:20:39.080 --> 00:20:42.760]  我都不會講那麼多有關星座
[00:20:42.760 --> 00:20:44.920]  猶太人的拉比很有趣
[00:20:44.920 --> 00:20:46.800]  他們會告訴我們
[00:20:46.800 --> 00:20:50.680]  神是靠着這些星座來教亞當夏娃
[00:20:50.680 --> 00:20:53.320]  來認這些星的名字
[00:20:53.320 --> 00:20:55.560]  這個也是聖經沒有講
[00:20:55.560 --> 00:21:00.080]  所以你就當沒有聽過
[00:21:00.080 --> 00:21:05.040]  還有一樣東西我們能夠肯定的是什麼?
[00:21:05.040 --> 00:21:07.040]  就是這些日月星宿
[00:21:07.040 --> 00:21:09.880]  本來都是要來榮耀神
[00:21:09.880 --> 00:21:13.200]  但是撒旦將他們扭曲了
