
[00:00:00.000 --> 00:00:05.880]  我今日嘅題目呢係定為呢係以信望愛同行成勝嘅
[00:02:32.600 --> 00:02:33.880]  彼此看顧啦
[00:02:33.880 --> 00:02:35.420]  需要定期聚會啦
[00:02:35.420 --> 00:02:37.220]  需要互相鼓勵啦
[00:02:37.220 --> 00:02:38.740]  但係
[00:02:38.740 --> 00:02:41.060]  當我哋睇埋上文下理裏面呢
[00:02:41.060 --> 00:02:44.880]  我哋就理解呢個以愛同行呢一個觀念呢
[00:02:44.880 --> 00:02:47.200]  其實唔係淨係作者喺度講嘅嘢
[00:02:47.200 --> 00:02:49.760]  因為如果我哋淨係講以愛同行呢
[00:02:49.760 --> 00:02:52.320]  我哋其實淨係講咗我哋要做啲咩嘢
[00:02:52.840 --> 00:02:54.380]  What should we do
[00:02:54.380 --> 00:02:57.200]  同心同行咁啦
[00:02:57.200 --> 00:02:58.480]  同埋點樣實踐
[00:02:58.480 --> 00:03:00.000]  How do we do that
[00:03:00.000 --> 00:03:05.120]  就係要多啲聚會啦我哋要互相去
[00:03:05.120 --> 00:03:07.680]  激勵啦激勵呢隻字呢其實呢
[00:03:07.680 --> 00:03:10.760]  原來保羅同埋呢個巴拿巴呢
[00:03:10.760 --> 00:03:14.600]  佢哋嗌交嗰陣時都係同同一隻字喎因為激勵都好激氣喎
[00:03:14.600 --> 00:03:16.900]  咁激勵就係咁啦當你將
[00:03:16.900 --> 00:03:18.700]  你個心裏面你
[00:03:18.700 --> 00:03:22.020]  需要嘅同大家分享嘅時候呢就有個激勵
[00:03:22.800 --> 00:03:26.120]  但係淨係睇呢個以愛同行呢其實呢
[00:03:26.120 --> 00:03:27.920]  淨係講到要做啲咩同點樣做
[00:03:27.920 --> 00:03:30.480]  冇解釋到點解
[00:03:30.480 --> 00:03:32.280]  點解要同行呢
[00:03:32.280 --> 00:03:34.580]  但係其實呢條問題呢
[00:03:34.580 --> 00:03:37.400]  喺上下文系已經大家睇到有個答案喎
[00:03:37.400 --> 00:03:40.720]  考慮到唔少教會嘅實況
[00:03:40.720 --> 00:03:43.540]  考慮到我哋會點教會嘅情況嘅時候呢
[00:03:43.540 --> 00:03:47.120]  如果我淨係提醒大家我哋需要同行呀
[00:03:47.120 --> 00:03:48.920]  我哋唔好停止聚會呀
[00:03:48.920 --> 00:03:52.500]  咁呀我成日覺得未必有啲老生上談囉
[00:03:52.760 --> 00:03:54.300]  到後唔到廢咁呀
[00:03:54.300 --> 00:03:56.340]  所以同大家一齊讀啦
[00:03:56.340 --> 00:03:59.920]  因為大家可能喺心底裏面最關心嘅問題
[00:03:59.920 --> 00:04:03.000]  就係點樣去激勵人呀
[00:04:03.000 --> 00:04:07.100]  點樣去激勵佢同我以愛同行呀
[00:04:07.100 --> 00:04:10.160]  如果有人唔再願意同我哋同行嘅時候我哋點呢
[00:04:10.160 --> 00:04:12.980]  亞摩斯書
[00:04:12.980 --> 00:04:15.040]  第三章第三節
[00:04:15.040 --> 00:04:17.840]  咁樣提出我哋心底裏面嘅問題
[00:04:17.840 --> 00:04:20.160]  二人若不同心
[00:04:20.160 --> 00:04:22.200]  豈能同行呢
[00:04:23.740 --> 00:04:25.020]  我哋會點教會呢
[00:04:25.020 --> 00:04:27.580]  有啲耐少少記得啦開始我呢係
[00:04:27.580 --> 00:04:28.860]  請我做呢個
[00:04:28.860 --> 00:04:34.480]  家庭區目嘅喎所以我好鍾意我個我個我個abbreviation PG
[00:04:34.480 --> 00:04:35.760]  呢個family rating
[00:04:35.760 --> 00:04:39.860]  咁但係婚姻輔導呢的而且確呢我嚟嘅時候呢
[00:04:39.860 --> 00:04:42.160]  就係我嘅事工重點之一
[00:04:42.160 --> 00:04:45.240]  對於唔少鬧離婚嘅
[00:04:45.240 --> 00:04:46.520]  夫妻而言呢
[00:04:46.520 --> 00:04:48.560]  好多時候真正嘅問題呢
[00:04:48.560 --> 00:04:49.840]  就唔係夾唔嚟
[00:04:49.840 --> 00:04:51.900]  尤其是老夫老妻有咩夾唔嚟呀
[00:04:52.160 --> 00:04:53.180]  廿幾三十年呀
[00:04:53.180 --> 00:04:55.240]  亦都唔係話佢哋有冇
[00:04:55.240 --> 00:04:57.800]  唔使互相照顧或者互相依賴
[00:04:57.800 --> 00:04:59.080]  好多時候呢
[00:04:59.080 --> 00:05:01.120]  都係仍然有個需要嘅
[00:05:01.120 --> 00:05:04.700]  真正佢哋使得佢哋要分開嘅原因
[00:05:04.700 --> 00:05:08.280]  係佢哋失去咗呢個同行嘅目標
[00:05:08.280 --> 00:05:11.360]  信與不信
[00:05:11.360 --> 00:05:12.900]  好難同扶一額
[00:05:12.900 --> 00:05:14.960]  一對夫婦呢
[00:05:14.960 --> 00:05:16.480]  丈夫係牧師嚟嘅
[00:05:16.480 --> 00:05:19.040]  結婚週年紀念嘅時候就講
[00:05:19.040 --> 00:05:21.080]  我畀多
[00:05:21.600 --> 00:05:24.160]  五年時間呢個叫婚姻嘅
[00:05:24.160 --> 00:05:25.700]  Give it five more years
[00:05:25.700 --> 00:05:27.480]  再唔掂嘅時候呢
[00:05:27.480 --> 00:05:28.260]  That's it喇
[00:05:28.260 --> 00:05:29.280]  算數喇
[00:05:29.280 --> 00:05:31.840]  佢哋慶祝呢
[00:05:31.840 --> 00:05:32.860]  係金婚
[00:05:32.860 --> 00:05:33.900]  五十年
[00:05:33.900 --> 00:05:36.960]  好多時候呢
[00:05:36.960 --> 00:05:38.760]  真係
[00:05:38.760 --> 00:05:42.860]  如果你淨係靠啲合作夥伴嘅利益關係
[00:05:42.860 --> 00:05:47.200]  都唔能夠可以使到我哋可以一路咁同行
[00:05:47.200 --> 00:05:49.240]  其實兩個人相處
[00:05:49.240 --> 00:05:50.780]  從來都唔容易㗎
[00:05:51.040 --> 00:05:51.800]  歸根究底
[00:05:51.800 --> 00:05:53.860]  同行嘅關鍵
[00:05:53.860 --> 00:05:55.140]  就係有一個
[00:05:55.140 --> 00:05:56.420]  共同嘅目的地
[00:05:56.420 --> 00:05:58.980]  有一條要行嘅路
[00:05:58.980 --> 00:06:02.820]  因為如果個旅程係一樣嘅時候你就冇其他選擇
[00:06:02.820 --> 00:06:04.600]  只能夠攜手同行囉
[00:06:04.600 --> 00:06:06.920]  教會其實都係咁喎
[00:06:06.920 --> 00:06:11.780]  當你將第十九到到第27節作為一個整體嚟分析嘅時候
[00:06:11.780 --> 00:06:13.060]  就會睇到
[00:06:13.060 --> 00:06:14.840]  意外同行呢
[00:06:14.840 --> 00:06:16.640]  其實係個結果嚟嘅
[00:06:16.640 --> 00:06:17.920]  係睇到嗰樣嘢
[00:06:17.920 --> 00:06:19.980]  但係背後有啲原因㗎喎
[00:06:20.480 --> 00:06:23.300]  就係有一個一同成勝嘅目的
[00:06:23.300 --> 00:06:25.600]  有同一個嘅信仰
[00:06:25.600 --> 00:06:27.900]  有同一個嘅盼望
[00:06:27.900 --> 00:06:29.700]  而且係有同一個
[00:06:29.700 --> 00:06:32.260]  主好快就要返嚟嘅期待
[00:06:32.260 --> 00:06:37.640]  同行明顯係呢段經文嘅重點嚟嘅
[00:06:37.640 --> 00:06:40.960]  最明顯嘅線索就係呢段經文呢你睇呢
[00:06:40.960 --> 00:06:41.720]  一路呢
[00:06:41.720 --> 00:06:43.000]  都係用我門
[00:06:43.000 --> 00:06:43.780]  We
[00:06:43.780 --> 00:06:46.600]  Us嚟做個動詞嘅主體
[00:06:46.600 --> 00:06:48.380]  我門做啲咩嘢呢
[00:06:49.160 --> 00:06:50.700]  一同行走呀
[00:06:50.700 --> 00:06:54.020]  一同進入去呢個聖所第19節
[00:06:54.020 --> 00:06:58.120]  一同直住呢條有生有活嘅道路
[00:06:58.120 --> 00:07:02.720]  一齊去經過呢個象徵耶穌身體嘅萬子
[00:07:02.720 --> 00:07:03.740]  第20節
[00:07:03.740 --> 00:07:04.780]  一同
[00:07:04.780 --> 00:07:08.100]  近前嚟一同去親近神
[00:07:08.100 --> 00:07:09.120]  第22節
[00:07:09.120 --> 00:07:11.440]  同行嘅目的地係咩
[00:07:11.440 --> 00:07:14.240]  嚟到聖潔嘅神嘅面前
[00:07:14.240 --> 00:07:16.300]  同行成勝
[00:07:18.080 --> 00:07:22.440]  同行成勝呢係透過三個讓我門嘅並列句式呢
[00:07:22.440 --> 00:07:26.020]  嚟表達嘅連結到信望愛
[00:07:26.020 --> 00:07:28.060]  所以點樣同行成勝呀
[00:07:28.060 --> 00:07:29.340]  帶著
[00:07:29.340 --> 00:07:30.360]  直著
[00:07:30.360 --> 00:07:32.160]  靠著信望愛
[00:07:32.160 --> 00:07:34.480]  以信望愛
[00:07:34.480 --> 00:07:35.500]  同行成勝
[00:07:35.500 --> 00:07:39.080]  點樣體現意外同行呢
[00:07:39.080 --> 00:07:41.120]  24-25節呢就講咗畀你聽啦
[00:07:41.120 --> 00:07:41.900]  我哋需要
[00:07:41.900 --> 00:07:43.420]  比試看顧啦
[00:07:43.420 --> 00:07:44.200]  即係話
[00:07:44.200 --> 00:07:45.480]  Keep an eye
[00:07:45.480 --> 00:07:48.040]  即係我哋睇住大家互相
[00:07:48.540 --> 00:07:49.060]  睇住
[00:07:49.060 --> 00:07:50.600]  定期聚會啦
[00:07:50.600 --> 00:07:51.620]  唔好
[00:07:51.620 --> 00:07:53.660]  唔好咁鬆散啦
[00:07:53.660 --> 00:07:57.760]  而且係互相鼓勵或者頭先解釋咗互相激勵
[00:07:57.760 --> 00:08:03.120]  所以如果單單係從第24第25節嚟定為主題呢
[00:08:03.120 --> 00:08:04.920]  頭先講過啦
[00:08:04.920 --> 00:08:06.200]  以愛同行呢
[00:08:06.200 --> 00:08:08.000]  要做嘅呢係非常貼切
[00:08:08.000 --> 00:08:12.100]  但係上下問其實都畀我睇到以愛同行背後
[00:08:12.100 --> 00:08:14.660]  係有一啲動力嘅有啲原因嘅
[00:08:14.660 --> 00:08:16.960]  因為我哋有同一個嘅目標
[00:08:17.220 --> 00:08:19.000]  要走到聖潔嘅神人面前
[00:08:19.000 --> 00:08:21.560]  有同一個對耶穌基督嘅信仰
[00:08:21.560 --> 00:08:24.120]  有同一個永生嘅盼望
[00:08:24.120 --> 00:08:25.660]  因為我哋都係
[00:08:25.660 --> 00:08:26.940]  聖徒
[00:08:26.940 --> 00:08:28.220]  因為我哋都係
[00:08:28.220 --> 00:08:29.000]  信徒
[00:08:29.000 --> 00:08:31.300]  因為我哋都係走望者
[00:08:31.300 --> 00:08:33.860]  第22節呢
[00:08:33.860 --> 00:08:38.460]  呢度呢啲聖徒嘅本質呢做咗一個寫生呀係一個描寫
[00:08:38.460 --> 00:08:40.000]  我哋嘅心
[00:08:40.000 --> 00:08:41.280]  係畀耶穌嘅血
[00:08:41.280 --> 00:08:43.320]  洗淨咗嘅灑淨咗嘅
[00:08:43.320 --> 00:08:46.660]  我哋就冇咗呢個良心嘅譴責囉
[00:08:46.920 --> 00:08:50.500]  冇咗呢個罪惡感或者罪咎感
[00:08:50.500 --> 00:08:52.040]  嘅負擔
[00:08:52.040 --> 00:08:56.640]  我哋嘅身體呢係畀水呢係洗淨咗
[00:08:56.640 --> 00:08:57.420]  呢個呢
[00:08:57.420 --> 00:08:59.720]  似乎係一個受浸嘅圖畫
[00:08:59.720 --> 00:09:02.020]  因信清義呢
[00:09:02.020 --> 00:09:04.580]  就係我哋成為聖潔嘅第一步
[00:09:04.580 --> 00:09:05.860]  因為耶穌
[00:09:05.860 --> 00:09:07.920]  基督為我哋嘅罪而死
[00:09:07.920 --> 00:09:09.200]  信徒得以
[00:09:09.200 --> 00:09:10.480]  毋須去
[00:09:10.480 --> 00:09:11.240]  懼怕
[00:09:11.240 --> 00:09:13.800]  咁樣可以親近我哋聖潔嘅神
[00:09:13.800 --> 00:09:15.840]  雖然我哋仲未完美
[00:09:16.100 --> 00:09:17.380]  雖然我哋唔係聖潔
[00:09:17.380 --> 00:09:21.480]  但係因為耶穌基督為我哋附上咗呢個贖價
[00:09:21.480 --> 00:09:23.020]  我哋係
[00:09:23.020 --> 00:09:24.040]  昨日
[00:09:24.040 --> 00:09:24.800]  今日
[00:09:24.800 --> 00:09:27.880]  同埋明日所犯嘅一切嘅過犯
[00:09:27.880 --> 00:09:30.700]  都已經唔會再追究喺我哋嘅身上
[00:09:30.700 --> 00:09:33.760]  我哋嚟到神嘅面前聖潔嘅神嘅面前
[00:09:33.760 --> 00:09:35.560]  我哋都唔需要驚
[00:09:35.560 --> 00:09:37.100]  不過
[00:09:37.100 --> 00:09:40.940]  耶穌幫我哋頂咗罪唔代表我哋就可以繼續犯罪
[00:09:40.940 --> 00:09:42.480]  呢個係啲誣蔑嘅
[00:09:42.480 --> 00:09:45.540]  我哋講嘅說話
[00:09:45.800 --> 00:09:51.940]  我哋被稱為聖徒因為神已經將我哋分別為聖我哋係為咗成為聖潔而生活嘅
[00:09:51.940 --> 00:09:54.240]  所以作者希伯來書
[00:09:54.240 --> 00:09:58.600]  12章14節裏面重申呢一點
[00:09:58.600 --> 00:10:01.420]  你們要追求與眾人和睦
[00:10:01.420 --> 00:10:02.440]  要追求
[00:10:02.440 --> 00:10:03.200]  聖潔
[00:10:03.200 --> 00:10:06.540]  任何不聖潔的人都不能見到主
[00:10:06.540 --> 00:10:09.600]  與人和睦共處呢
[00:10:09.600 --> 00:10:11.400]  和平共處呢
[00:10:11.400 --> 00:10:13.440]  同追求聖潔呢
[00:10:13.440 --> 00:10:15.500]  都係需要付出好大努力嘅
[00:10:16.260 --> 00:10:18.820]  冇論你幾努力呢
[00:10:18.820 --> 00:10:25.220]  洗人和睦呢都唔容易嘅你叫人哋唔好打喎你叫人哋唔好互相殘殺喎
[00:10:25.220 --> 00:10:27.280]  貪何容易呀你睇下新聞就知啦
[00:10:27.280 --> 00:10:30.080]  但係相對而言
[00:10:30.080 --> 00:10:32.900]  追求和平共處
[00:10:32.900 --> 00:10:34.440]  比起追求聖潔呢
[00:10:34.440 --> 00:10:36.240]  我諗到仲係容易少少
[00:10:36.240 --> 00:10:39.560]  作為聖徒我哋有冇權話
[00:10:39.560 --> 00:10:41.360]  我哋去唔追求聖潔呢
[00:10:41.360 --> 00:10:42.120]  冇㗎
[00:10:42.120 --> 00:10:43.900]  因為成係聖潔㗎嘛
[00:10:44.420 --> 00:10:45.960]  唔可沾污㗎嘛
[00:10:45.960 --> 00:10:48.520]  所以我哋知道我哋有日要面對神嘅時候
[00:10:48.520 --> 00:10:50.560]  我哋就要做好準備㗎嘛
[00:10:50.560 --> 00:10:56.960]  作為信徒的兒女不可效法你哋如先愚昧無知時的哪些慾望
[00:10:56.960 --> 00:10:58.000]  相反
[00:10:58.000 --> 00:11:00.560]  正如召喚你哋的那一位是聖潔的
[00:11:00.560 --> 00:11:04.380]  你哋在一切行為上也當成為聖潔的
[00:11:04.380 --> 00:11:05.680]  因為經上記著
[00:11:05.680 --> 00:11:07.720]  你哋當成為聖潔的
[00:11:07.720 --> 00:11:09.500]  因為我是聖潔的
[00:11:09.500 --> 00:11:11.560]  彼得提醒我哋嘅說話
[00:11:11.560 --> 00:11:13.100]  同一時間
[00:11:13.360 --> 00:11:14.380]  話聖潔咁咪
[00:11:14.380 --> 00:11:18.740]  下雨手無爭我哋搵個荒島住咁咪好聖潔囉又唔得喎
[00:11:18.740 --> 00:11:20.780]  我哋又冇權咁做喎
[00:11:20.780 --> 00:11:23.860]  冇權選擇唔去追求使人和睦喎
[00:11:23.860 --> 00:11:28.200]  因為我哋要傳福音㗎嘛我哋要神同人和好㗎嘛
[00:11:28.200 --> 00:11:29.760]  我哋教佢
[00:11:29.760 --> 00:11:32.040]  神同埋人之間係交匯點㗎嘛
[00:11:32.040 --> 00:11:33.060]  咁所以
[00:11:33.060 --> 00:11:34.860]  其實個推論只有一個
[00:11:34.860 --> 00:11:37.160]  個結果只有一個就係
[00:11:37.160 --> 00:11:40.740]  我哋必須首先自己去追求聖潔
[00:11:40.740 --> 00:11:43.060]  成為咗信徒神嘅兒女
[00:11:43.320 --> 00:11:45.120]  然後去勸人
[00:11:45.120 --> 00:11:49.980]  神都就係嚟㗎啦你好快啲搞掂你自己亦都要追求聖潔
[00:11:49.980 --> 00:11:52.280]  成為信徒神嘅兒女
[00:11:52.280 --> 00:11:54.320]  當我哋做咗呢樣嘢時候
[00:11:54.320 --> 00:11:58.160]  真係大家都係神嘅兒女之間就冇冤仇㗎啦嘛
[00:11:58.160 --> 00:12:00.220]  咁和平咪自然嚟囉
[00:12:00.220 --> 00:12:06.620]  而且成聖唔單止係聖徒同行嘅目的地嚟嘅
[00:12:06.620 --> 00:12:08.920]  亦都係信徒呢
[00:12:08.920 --> 00:12:12.500]  重生之後呢一個本能嘅傾向嚟㗎
[00:12:13.520 --> 00:12:17.620]  約翰一書提醒我哋凡是由神所生的不繼續犯罪
[00:12:17.620 --> 00:12:20.440]  因為神的種子住喺佢裏面
[00:12:20.440 --> 00:12:22.760]  佢也不能繼續犯罪
[00:12:22.760 --> 00:12:25.300]  因為佢是由神所生的
[00:12:25.300 --> 00:12:31.400]  神嘅種子有啲譯本翻譯做直啲就係神嘅道神嘅華語
[00:12:31.400 --> 00:12:37.560]  使重生得救嘅信徒唔能夠持續去犯罪
[00:12:37.560 --> 00:12:42.140]  原因係神嘅道種喺我哋嘅心裏面會阻止我哋犯罪
[00:12:43.680 --> 00:12:45.740]  曾幾兒女會唔會無意中犯罪呢
[00:12:45.740 --> 00:12:47.800]  如果我哋唔睇聖經
[00:12:47.800 --> 00:12:51.620]  唔明白聖經當中嘅教訓就一定會呢
[00:12:51.620 --> 00:12:53.940]  不知不覺當中會得罪神
[00:12:53.940 --> 00:12:58.780]  所以就係咁嘅原因我哋點睇一定要睇聖經返教會學習囉
[00:12:58.780 --> 00:13:00.840]  十部聖經大家記住啦
[00:13:00.840 --> 00:13:02.380]  無知呢
[00:13:02.380 --> 00:13:03.920]  唔係一個藉口嚟嘅
[00:13:03.920 --> 00:13:08.520]  但係真正重生得救嘅信徒呢
[00:13:08.520 --> 00:13:10.300]  唔可能係
[00:13:10.300 --> 00:13:11.580]  明知故犯嘅
[00:13:12.100 --> 00:13:14.660]  信徒有冇軟弱嘅時候呢有嘅
[00:13:14.660 --> 00:13:15.680]  有冇被
[00:13:15.680 --> 00:13:17.740]  引誘所性嘅時候呢
[00:13:17.740 --> 00:13:18.760]  會有嘅
[00:13:18.760 --> 00:13:22.080]  但係如果有一個人自稱係基督嘅門徒
[00:13:22.080 --> 00:13:25.420]  佢係繼續明知一樣嘢係違反聖經嘅
[00:13:25.420 --> 00:13:26.960]  拜偶像啦
[00:13:26.960 --> 00:13:27.980]  殺人啦
[00:13:27.980 --> 00:13:31.560]  姦淫啦偷渡啦講大話啦貪婪啦
[00:13:31.560 --> 00:13:33.080]  呢啲嘅罪
[00:13:33.080 --> 00:13:35.900]  犯嘅時候係毫無悔意嘅時候呢
[00:13:35.900 --> 00:13:37.960]  我哋只能夠假設
[00:13:37.960 --> 00:13:39.240]  呢個人
[00:13:39.240 --> 00:13:41.280]  冇真正悔改
[00:13:41.540 --> 00:13:42.820]  冇真正信心
[00:13:42.820 --> 00:13:44.600]  冇真正重生得救
[00:13:44.600 --> 00:13:46.400]  係一個假嘅信徒
[00:13:46.400 --> 00:13:48.440]  接下嚟
[00:13:48.440 --> 00:13:52.800]  26同埋27節嘅經文呢就係希伯來書嘅作者
[00:13:52.800 --> 00:13:54.600]  對假信徒發出
[00:13:54.600 --> 00:13:56.120]  嚴厲嘅警告
[00:13:56.120 --> 00:13:58.680]  假信徒面對呢個審判嘅時候
[00:13:58.680 --> 00:14:01.000]  連耶穌基督嘅犧牲呢
[00:14:01.000 --> 00:14:02.520]  都冇辦法救到佢哋㗎喎
[00:14:02.520 --> 00:14:07.140]  要知道我哋領受了真理的知識以後如果還故意犯罪
[00:14:07.140 --> 00:14:10.220]  就不再有贖罪的祭物被保留下來
[00:14:10.480 --> 00:14:14.060]  只保留了對審判的可怕等待
[00:14:14.060 --> 00:14:16.880]  和那將要吞滅敵對者
[00:14:16.880 --> 00:14:18.680]  的疾恨之火
[00:14:18.680 --> 00:14:24.300]  希伯來書嘅作者寫呢一封信主要嘅對象就係已經
[00:14:24.300 --> 00:14:26.600]  加入咗教會但係猶太裔
[00:14:26.600 --> 00:14:28.400]  講希伯來話嗰啲人
[00:14:28.400 --> 00:14:33.520]  佢以我門自稱就係因為佢自己都計埋佢自己在內
[00:14:33.520 --> 00:14:35.560]  佢視呢啲希伯來人呢
[00:14:35.560 --> 00:14:37.100]  為佢哋嘅同胞
[00:14:37.880 --> 00:14:41.220]  當然並非每一位加入教會嘅希伯來人呢
[00:14:41.220 --> 00:14:44.540]  都係真正重生得救嘅信徒啦
[00:14:44.540 --> 00:14:46.840]  其中好多人呢就係
[00:14:46.840 --> 00:14:48.880]  其實好精通呢聖經嘅
[00:14:48.880 --> 00:14:51.960]  甚至新約嗰啲書信呀未未係聖經啦
[00:14:51.960 --> 00:14:55.280]  都好明白你講個福音佢都識講返畀你聽嘅
[00:14:55.280 --> 00:14:58.360]  甚至佢會已經自稱係基督徒喇
[00:14:58.360 --> 00:15:01.180]  但係佢嚟教會之前呢
[00:15:01.180 --> 00:15:04.000]  從來冇遵守過摩西嘅律法嘅
[00:15:04.000 --> 00:15:05.280]  真心啦至少
[00:15:05.280 --> 00:15:06.820]  嚟到教會之後呢
[00:15:07.080 --> 00:15:09.120]  生命亦都睇唔到咩改變喎
[00:15:09.120 --> 00:15:10.660]  呢個警告
[00:15:10.660 --> 00:15:11.940]  就係畀佢哋㗎
[00:15:11.940 --> 00:15:14.500]  得救係本乎因
[00:15:14.500 --> 00:15:15.800]  亦係
[00:15:15.800 --> 00:15:16.820]  恩著信嘅
[00:15:16.820 --> 00:15:19.120]  我哋唔係憑知識
[00:15:19.120 --> 00:15:20.400]  得救㗎
[00:15:20.400 --> 00:15:23.480]  我哋更加唔係透過一啲儀式呢
[00:15:23.480 --> 00:15:25.520]  譬如浸泥去得救㗎
[00:15:25.520 --> 00:15:27.820]  只有當我哋去觀察一個人
[00:15:27.820 --> 00:15:30.380]  佢嘅言行同埋嘅信心
[00:15:30.380 --> 00:15:31.920]  相稱嘅時候
[00:15:31.920 --> 00:15:34.480]  我哋先知道佢已經真係悔改
[00:15:34.740 --> 00:15:37.040]  佢已經真係相信主耶穌基督
[00:15:37.040 --> 00:15:44.220]  希伯來書嘅作者對呢個真嘅信心呢其實有大家都讀過去年成年啦有好多嘅描繪
[00:15:44.220 --> 00:15:48.320]  但係十章22節呢我覺得係真正想信心呢
[00:15:48.320 --> 00:15:50.360]  兩個好重要嘅特徵嚟嘅
[00:15:50.360 --> 00:15:53.680]  信心必須係真誠嘅
[00:15:53.680 --> 00:15:55.220]  必須係法治
[00:15:55.220 --> 00:15:56.500]  真心嘅
[00:15:56.500 --> 00:15:59.320]  嗰隻字呢直淨係Alatheia Cardius
[00:15:59.320 --> 00:16:00.840]  真心呀literally
[00:16:00.840 --> 00:16:02.640]  並且呢
[00:16:02.640 --> 00:16:03.400]  佢呢
[00:16:03.400 --> 00:16:04.180]  係有
[00:16:04.440 --> 00:16:07.000]  對呢個聖經定義嘅所謂信仰呢
[00:16:07.000 --> 00:16:08.780]  有絕對嘅把握
[00:16:08.780 --> 00:16:10.080]  係確信不疑嘅
[00:16:10.080 --> 00:16:14.680]  真實嘅信心呢唔係淨係
