
[00:00:00.000 --> 00:00:02.920]  慈愛信仰恩主我們來到您的庚前
[00:03:32.320 --> 00:03:36.200]  或者是讓我們的神學知識可以對得住
[00:03:36.200 --> 00:03:38.680]  讓我們可以對得住我們的神學知識
[00:03:38.680 --> 00:03:42.360]  保羅的內心充滿了各樣讚美的動機
[00:03:42.360 --> 00:03:44.120]  這些讚美的動機和原因
[00:03:44.120 --> 00:03:48.480]  驅使他全心全意投入地去讚美
[00:03:48.480 --> 00:03:50.200]  當我們進入三字十四字的時候
[00:03:50.200 --> 00:03:55.800]  你會發現你進入到保羅對上帝無比豐富的認識
[00:03:55.800 --> 00:03:58.960]  這些驅使到他想起上帝的時候
[00:03:58.960 --> 00:04:02.320]  就不由自主地讚美
[00:04:02.320 --> 00:04:03.400]  我忘記了你有沒有印象
[00:04:03.400 --> 00:04:04.800]  上個星期的三字六字
[00:04:04.800 --> 00:04:06.360]  我們說了三件事
[00:04:06.360 --> 00:04:08.840]  三個在基督裏的頌讚
[00:04:08.840 --> 00:04:10.040]  第一
[00:04:10.040 --> 00:04:11.760]  在基督裏
[00:04:11.760 --> 00:04:15.960]  上帝藉著基督將天上各樣屬靈的福氣賜給我們
[00:04:15.960 --> 00:04:19.680]  保羅所說的不只是上帝的福和
[00:04:19.680 --> 00:04:21.760]  保羅說這些天上屬靈的福氣
[00:04:21.760 --> 00:04:25.280]  包括清怡、包括神聖、包括領養
[00:04:25.280 --> 00:04:26.400]  成為上帝的兒女
[00:04:26.400 --> 00:04:28.240]  包括與基督聯合
[00:04:28.240 --> 00:04:30.480]  這個是上帝藉著基督
[00:04:30.480 --> 00:04:33.320]  要在中堡賜下了福氣給我們
[00:04:33.320 --> 00:04:35.440]  第二個保羅在三字六字裏面的頌讚
[00:04:35.440 --> 00:04:38.440]  他說「頌讚基督為我們的緣故
[00:04:38.440 --> 00:04:42.760]  作為純潔無瑕疵的祭物獻在壇上
[00:04:42.760 --> 00:04:45.040]  而如今我們與基督聯合
[00:04:45.040 --> 00:04:47.680]  將自己的生命放在祭壇上
[00:04:47.680 --> 00:04:50.800]  上帝聖潔的靈火焚燒我們
[00:04:50.800 --> 00:04:53.720]  成為一個煉證我們生命的聖火
[00:04:53.720 --> 00:04:56.560]  這個聖火要燒盡我們一切的不潔
[00:04:56.560 --> 00:04:58.080]  一切的罪惡、一切的不義」
[00:04:58.080 --> 00:05:00.960]  而第三個保羅的頌讚他說
[00:05:00.960 --> 00:05:04.960]  「我們是蒙揀選被領養的兒女」
[00:05:04.960 --> 00:05:08.040]  上帝的心意就是按照祂的美善旨意
[00:05:08.040 --> 00:05:12.040]  在基督裏預定揀選我們成為祂的兒女
[00:05:12.040 --> 00:05:14.160]  賜給我們兒子的名份
[00:05:14.160 --> 00:05:15.440]  領養我們
[00:05:15.440 --> 00:05:16.920]  成為上帝的兒女
[00:05:16.920 --> 00:05:20.520]  使我們與基督同作後至
[00:05:20.520 --> 00:05:21.680]  大家有沒有印象
[00:05:21.680 --> 00:05:24.040]  我剛剛說的那三個題目
[00:05:24.040 --> 00:05:27.040]  那三個題目和今天說的是息息相關
[00:05:27.040 --> 00:05:29.840]  你知不知道關聯位在哪裏
[00:05:29.840 --> 00:05:32.960]  如果你細心留意這三個
[00:05:32.960 --> 00:05:33.880]  三至六節裏面
[00:05:33.880 --> 00:05:36.560]  三個頌讚還有一個共通點
[00:05:36.560 --> 00:05:40.720]  這個共通點叫做「在基督裏」
[00:05:40.720 --> 00:05:43.080]  「在基督裏」這個字在三至十四節
[00:05:43.080 --> 00:05:45.560]  足足出現了十一次
[00:05:45.560 --> 00:05:47.960]  所以你可以想像保羅的讚美裏面
[00:05:47.960 --> 00:05:50.920]  充滿著這個「在基督裏」的圖畫
[00:05:50.920 --> 00:05:55.840]  如果我們今天去看三至十四節
[00:05:55.840 --> 00:05:56.840]  中間的分段
[00:05:56.840 --> 00:06:00.720]  我們會發現這個分段是有一個
[00:06:00.720 --> 00:06:04.880]  聖父、聖子和聖靈的段落
[00:06:04.880 --> 00:06:06.520]  如果「在基督裏」這麼重要
[00:06:06.520 --> 00:06:08.120]  其實今天我們看的是哪裏
[00:06:08.120 --> 00:06:10.600]  就是看聖子的部分
[00:06:10.600 --> 00:06:12.440]  我們會進入到保羅
[00:06:12.440 --> 00:06:15.120]  如何看待耶穌基督
[00:06:15.120 --> 00:06:17.560]  我們會進入到這個頌讚其中一個高峰
[00:06:17.560 --> 00:06:21.040]  其中一個重點就是基督的身份
[00:06:21.040 --> 00:06:23.680]  基督在保羅的生命裏面
[00:06:23.680 --> 00:06:25.760]  它意味著的是甚麼
[00:06:25.760 --> 00:06:26.440]  和以往一樣
[00:06:26.440 --> 00:06:32.240]  我將六至十二節分為了三個頌讚
[00:06:32.240 --> 00:06:34.680]  都是一個「在基督裏」的頌讚
[00:06:34.680 --> 00:06:37.680]  分別是「藉著愛子行救贖」
[00:06:37.680 --> 00:06:39.920]  「神的奧悲再揭示」
[00:06:39.920 --> 00:06:44.400]  「聖潔的教會作為上帝的基業」
[00:06:44.400 --> 00:06:48.000]  開始的時候我想帶大家看第六節
[00:06:48.000 --> 00:06:52.040]  「這恩典是他在愛子裏白白賜給我們的」
[00:06:52.040 --> 00:06:55.000]  「我們藉著這愛子的血得蒙救贖」
[00:06:55.000 --> 00:06:56.760]  「過犯得以赦免」
[00:06:56.760 --> 00:06:59.040]  「這是照他豐富的恩典」
[00:06:59.040 --> 00:07:02.280]  「充充足足地賞給我們的」
[00:07:02.280 --> 00:07:06.280]  保羅的頌讚以一個字眼開始叫「恩典」
[00:07:06.280 --> 00:07:07.920]  大家有沒有聽過「恩典」
[00:07:07.920 --> 00:07:09.360]  我們說這些「恩典」的字
[00:07:09.360 --> 00:07:10.480]  其實濫用得太多
[00:07:10.480 --> 00:07:11.560]  但是在聖經裏面
[00:07:11.560 --> 00:07:14.040]  「恩典」其實是一個專有名詞
[00:07:14.040 --> 00:07:15.720]  因為原文裏面「恩典」這個字
[00:07:15.720 --> 00:07:16.360]  叫「Kyries」
[00:07:16.360 --> 00:07:19.600]  其實有一個主動施予的含義
[00:07:19.600 --> 00:07:22.040]  「恩典」是上帝賜予的禮物
[00:07:22.040 --> 00:07:23.880]  是白白的禮物
[00:07:23.880 --> 00:07:25.800]  而這個「恩典」在保羅這裏說的時候
[00:07:25.800 --> 00:07:28.400]  它跟一個概念是緊緊相連
[00:07:28.400 --> 00:07:31.160]  就是「救贖」的概念
[00:07:31.160 --> 00:07:32.600]  什麼是「救贖」
[00:07:32.600 --> 00:07:33.640]  「救贖」其實這個字
[00:07:33.640 --> 00:07:36.080]  原文裏面有一個釋放的意思
[00:07:36.080 --> 00:07:38.560]  有一個解放的意思
[00:07:38.560 --> 00:07:41.360]  當你跟以色列人說起「救贖」的時候
[00:07:41.360 --> 00:07:43.920]  他們馬上會想起一幅圖畫
[00:07:43.920 --> 00:07:46.200]  也是保羅寫這段經文的時候
[00:07:46.200 --> 00:07:47.320]  想起的圖畫
[00:07:47.320 --> 00:07:49.960]  這幅圖畫是《生命記》
[00:07:49.960 --> 00:07:53.400]  《生命記》裏面上帝跟以色列人說
[00:07:53.400 --> 00:07:55.360]  他說他們
[00:07:55.360 --> 00:07:57.760]  以色列人是被上帝「救贖」
[00:07:57.760 --> 00:08:02.280]  離開埃及的一群子民
[00:08:02.280 --> 00:08:04.000]  「救贖」是釋放
[00:08:04.000 --> 00:08:05.520]  是解放的意思
[00:08:05.520 --> 00:08:07.160]  以色列人想起的是
[00:08:07.160 --> 00:08:11.520]  耶和華如何在埃及帶領他們離開圍爐的埃及地
[00:08:11.520 --> 00:08:14.680]  以色列人在埃及地做了幾百年的奴隸
[00:08:14.680 --> 00:08:16.880]  當年法老迫害他們
[00:08:16.880 --> 00:08:20.280]  迫害他們使以色列人世世代代在埃及圍爐
[00:08:20.280 --> 00:08:22.400]  要他們一生一世都做奴隸
[00:08:22.400 --> 00:08:24.160]  但是耶和華是以色列人的上帝
[00:08:24.160 --> 00:08:26.600]  於是他差派摩西
[00:08:26.600 --> 00:08:29.160]  要帶領以色列人離開埃及地
[00:08:29.160 --> 00:08:31.280]  但是你記不記得故事是怎樣的
[00:08:31.280 --> 00:08:35.120]  故事是法老的心僵硬
[00:08:35.120 --> 00:08:38.360]  於是耶和華做了什麼
[00:08:38.360 --> 00:08:40.760]  耶和華和他們行了九個災禍
[00:08:40.760 --> 00:08:42.760]  我忘記了那九個災禍是什麼了
[00:08:42.760 --> 00:08:46.360]  頭變黑,然後又有蒼蠅,又有瘟疫
[00:08:46.360 --> 00:08:49.520]  這九個災禍從來都有一個共通點就是
[00:08:49.520 --> 00:08:53.960]  我印象中人的性命是沒有被損失的
[00:08:53.960 --> 00:08:56.840]  九個災禍去擊打整個埃及地
[00:08:56.840 --> 00:08:59.000]  換作是你,你可能早就放了以色列人走
[00:08:59.000 --> 00:09:02.080]  但是法老的心極其僵硬
[00:09:02.080 --> 00:09:06.400]  這九個災禍他都不肯去放
[00:09:06.400 --> 00:09:08.880]  這班以色列人離開
[00:09:08.880 --> 00:09:11.360]  於是去到最後
[00:09:11.360 --> 00:09:14.760]  耶和華做了一個第十災
[00:09:14.760 --> 00:09:18.520]  第十災和以前的九個災禍是截然不同的
[00:09:18.520 --> 00:09:20.840]  你可以說在這個救贖的行為裏面
[00:09:20.840 --> 00:09:24.320]  第十災是那個高峰,是那個高潮
[00:09:24.320 --> 00:09:26.920]  第十災是怎樣的
[00:09:26.920 --> 00:09:28.240]  耶和華對摩西說
[00:09:28.240 --> 00:09:31.760]  我要再講一個災禍給法老王安給
[00:09:31.760 --> 00:09:34.720]  然後他必讓你們離開這裏
[00:09:34.720 --> 00:09:40.800]  他放你們走的時候必定會趕你們全部離開這裏
[00:09:40.800 --> 00:09:44.800]  若到半夜我必出去走遍埃及
[00:09:44.800 --> 00:09:46.280]  凡在埃及地
[00:09:46.280 --> 00:09:49.160]  從助保助的法老到推磨的婢女
[00:09:49.160 --> 00:09:50.440]  贖生的長子
[00:09:50.440 --> 00:09:53.920]  以及一切投生的生畜都必死
[00:09:53.920 --> 00:10:00.280]  埃及全地必有大大的哀號者將是空前絕後的
[00:10:00.280 --> 00:10:03.880]  第十災和其他的災是完全不一樣的
[00:10:03.880 --> 00:10:09.600]  因為第十災的高峰是讓到以色列人一定能夠離開
[00:10:09.600 --> 00:10:14.360]  它可以說是救贖裏面的最高峰
[00:10:14.360 --> 00:10:17.520]  是一個具真正決定性的災害
[00:10:17.520 --> 00:10:20.880]  使得以色列人的奴役能夠完全被打破
[00:10:20.880 --> 00:10:24.320]  使得以色列人的救贖得以開始
[00:10:24.320 --> 00:10:25.240]  這個災是怎樣的
[00:10:25.240 --> 00:10:28.480]  這個災是一個臨到全地的災禍
[00:10:28.480 --> 00:10:31.320]  在埃及全地以色列人都有份的
[00:10:31.320 --> 00:10:33.600]  他們都要受這個災害
[00:10:33.600 --> 00:10:37.120]  不過上帝和以色列人說
[00:10:37.120 --> 00:10:38.600]  我給你一個方法
[00:10:38.600 --> 00:10:42.680]  可以來逃離這個災害
[00:10:42.680 --> 00:10:43.680]  至於以色列人中
[00:10:43.680 --> 00:10:45.520]  無論是人是生災
[00:10:45.520 --> 00:10:48.960]  連狗也不敢向他們吠叫
[00:10:48.960 --> 00:10:50.000]  使你們知道
[00:10:50.000 --> 00:10:52.120]  又說區別埃及和以色列
[00:10:52.120 --> 00:10:53.920]  上帝給了一個方法他們
[00:10:53.920 --> 00:10:58.280]  讓他們能夠在這個第十災裏面去存活
[00:10:58.280 --> 00:11:01.040]  你們要從綿羊或山羊中
[00:11:01.040 --> 00:11:02.560]  取一隻沒有殘疾
[00:11:02.560 --> 00:11:05.320]  一隻一歲的公羔羊
[00:11:05.320 --> 00:11:07.600]  你們要殺了這隻公羔羊
[00:11:07.600 --> 00:11:09.400]  你們要取一隻血
[00:11:09.400 --> 00:11:11.960]  然後塗在門尾門框裏面
[00:11:11.960 --> 00:11:14.480]  然後你吃了它的羔羊
[00:11:14.480 --> 00:11:17.960]  這個是耶和華給以色列人的一個方法
[00:11:17.960 --> 00:11:22.040]  讓它能夠逃離這個第十災
[00:11:22.040 --> 00:11:24.960]  然後繼續下來的故事是怎樣的
[00:11:24.960 --> 00:11:27.000]  這血要做一個記號
[00:11:27.000 --> 00:11:29.600]  然後當上帝在埃及全地
[00:11:29.600 --> 00:11:30.760]  施行毀滅
[00:11:30.760 --> 00:11:31.760]  施行審判
[00:11:31.760 --> 00:11:34.520]  施行災禍的時候
[00:11:34.520 --> 00:11:40.360]  災禍不會臨到以色列人的身上
[00:11:40.360 --> 00:11:41.760]  這個就是第十災
[00:11:41.760 --> 00:11:43.840]  為什麼我要講這個故事呢
[00:11:43.840 --> 00:11:45.760]  因為保羅講救贖的時候
[00:11:45.760 --> 00:11:49.000]  他一定是想起這個以色列人的圖畫
[00:11:49.000 --> 00:11:51.920]  而當你如果明白剛剛那個第十災的故事
[00:11:51.920 --> 00:11:54.920]  你會發現救贖是一個什麼事情
[00:11:54.920 --> 00:11:57.080]  三個關於救贖的圖畫
[00:11:57.080 --> 00:11:59.240]  第一
[00:11:59.240 --> 00:12:02.640]  救贖是一個大審判裏面
[00:12:02.640 --> 00:12:04.880]  你得以分別為勝
[00:12:04.880 --> 00:12:07.560]  這個審判是空前絕後的
[00:12:07.560 --> 00:12:09.840]  在埃及全地是空前絕後
[00:12:09.840 --> 00:12:12.200]  在舊約裏面看到救贖的圖畫
[00:12:12.200 --> 00:12:15.880]  是在埃及全地一個空前絕後的災禍裏面
[00:12:15.880 --> 00:12:17.440]  你得以分別出來
[00:12:17.440 --> 00:12:18.520]  是分別為勝
[00:12:18.520 --> 00:12:19.320]  為什麼呢
[00:12:19.320 --> 00:12:21.840]  因為那個羔羊是聖潔的
[00:12:21.840 --> 00:12:23.400]  當你吃那個羔羊的時候
[00:12:23.400 --> 00:12:27.920]  你能夠分別為勝逃離這個大審判的災禍
[00:12:27.920 --> 00:12:29.960]  第二個圖畫是救贖
[00:12:29.960 --> 00:12:31.800]  你一定要付出代價
[00:12:31.800 --> 00:12:34.840]  你一定要付出一個沉重的代價
[00:12:34.840 --> 00:12:36.920]  那個代價不是你付
[00:12:36.920 --> 00:12:39.840]  是有一隻羊為你寫下了生命
[00:12:39.840 --> 00:12:42.040]  於是每一個以色列人在他的家中
[00:12:42.040 --> 00:12:45.160]  他都要找一隻沒有殘疾的羊羔
[00:12:45.160 --> 00:12:47.000]  於是用他的血
[00:12:47.000 --> 00:12:48.280]  他殺了那隻羊羔
[00:12:48.280 --> 00:12:48.800]  吃了它
[00:12:48.800 --> 00:12:54.600]  用他的血塗在門框上使得這一家人
[00:12:54.600 --> 00:12:57.400]  能夠在上帝的審判裏面被分別出來
[00:12:57.400 --> 00:13:00.560]  被存活下來
[00:13:00.560 --> 00:13:03.880]  不單止還有另外一個圖畫
[00:13:03.880 --> 00:13:05.840]  就是這個審判來的時候
[00:13:05.840 --> 00:13:08.040]  他要殺死一切投生的
[00:13:08.040 --> 00:13:11.720]  這個審判要降臨在一切投生的長子身上
[00:13:11.720 --> 00:13:13.400]  就是埃及人的長子
[00:13:13.400 --> 00:13:16.200]  救贖一定要付出一個代價
[00:13:16.200 --> 00:13:17.680]  第三個圖畫是
[00:13:17.680 --> 00:13:22.320]  救贖的最終極的目的是讓人不再為奴
[00:13:22.320 --> 00:13:24.560]  在經歷了第十災之後
[00:13:24.560 --> 00:13:28.640]  法老馬上拿來放走這班以色列人
[00:13:28.640 --> 00:13:30.920]  以色列人從奴役之中被打破
[00:13:30.920 --> 00:13:32.240]  不單止是這樣
[00:13:32.240 --> 00:13:33.360]  成為上帝的子民
[00:13:33.360 --> 00:13:35.840]  你記不記得第十災之後的故事是怎樣
[00:13:35.840 --> 00:13:39.760]  就是以色列人在抗野和上帝納約
[00:13:39.760 --> 00:13:41.320]  在抗野裏面
[00:13:41.320 --> 00:13:42.600]  他們成為上帝的子民
[00:13:42.600 --> 00:13:44.160]  上帝賜予他們十誡
[00:13:44.160 --> 00:13:45.760]  賜予他們律法
[00:13:45.760 --> 00:13:47.600]  讓他們成為上帝的子民
[00:13:47.600 --> 00:13:51.560]  這個是救贖最終極的目的
[00:13:51.560 --> 00:13:54.960]  保羅對救贖的觀念是來自這個舊約的故事
[00:13:54.960 --> 00:13:58.760]  因為原因是他熟悉到舊約的聖經
[00:13:58.760 --> 00:14:00.880]  在舊約裏面我們思想這個故事
[00:14:00.880 --> 00:14:02.880]  我們知道這個故事只是一個影子
[00:14:02.880 --> 00:14:05.920]  而它指向一個新約的實體
[00:14:05.920 --> 00:14:09.520]  而這個新約的實體比舊約的圖畫
[00:14:09.520 --> 00:14:13.600]  每一方面都要更加偉大更加美好
[00:14:13.600 --> 00:14:16.440]  同樣的也是三個救贖的圖畫
[00:14:16.440 --> 00:14:17.920]  但是這三個救贖的圖畫
[00:14:17.920 --> 00:14:20.560]  預表了新約的三幅圖畫
[00:14:20.560 --> 00:14:22.080]  第一
[00:14:22.080 --> 00:14:23.640]  救贖同樣的
[00:14:23.640 --> 00:14:27.640]  它讓我們能夠在審判裏面被分別出來
[00:14:27.640 --> 00:14:29.880]  這個審判是空前絕後
[00:14:29.880 --> 00:14:34.080]  你記不記得在埃及地的審判是殺光所有的長子
[00:14:34.080 --> 00:14:35.400]  但是你有沒有想過
[00:14:35.400 --> 00:14:36.720]  那個那麼慘的圖畫
[00:14:36.720 --> 00:14:38.240]  那些死光的長子的圖畫
[00:14:38.240 --> 00:14:40.720]  這個只是將來的更大審判
[00:14:40.720 --> 00:14:42.080]  一個很微小
[00:14:42.080 --> 00:14:43.280]  一個很少很少
[00:14:43.280 --> 00:14:47.080]  有一個稍微具體一點點的呈現
[00:14:47.080 --> 00:14:51.840]  將來的審判要比這個埃及審判的圖畫更大
[00:14:51.840 --> 00:14:53.440]  那個空前絕後
[00:14:53.440 --> 00:14:55.840]  全世界的空前絕後
[00:14:55.840 --> 00:14:57.280]  沒有一個人
[00:14:57.280 --> 00:14:59.560]  沒有一個地方能夠曾經經歷過
[00:14:59.560 --> 00:15:02.440]  那麼空前絕後的災禍
[00:15:02.440 --> 00:15:04.560]  這個空前絕後的災禍
[00:15:04.560 --> 00:15:06.480]  有一個具體的呈現
[00:15:06.480 --> 00:15:08.520]  就是死亡
[00:15:08.520 --> 00:15:11.360]  在希伯來書九章二十七字裏說
[00:15:11.360 --> 00:15:14.240]  安注命定人人都有一死
[00:15:14.240 --> 00:15:15.520]  死後且有審判
[00:15:15.520 --> 00:15:18.520]  死亡是審判最終極的圖畫
[00:15:18.520 --> 00:15:20.120]  不單止死一次
[00:15:20.120 --> 00:15:22.360]  而是永永遠遠的死
[00:15:22.360 --> 00:15:24.400]  這個大災禍是空前絕後
[00:15:24.400 --> 00:15:26.600]  是帶來全地的毀滅
[00:15:26.600 --> 00:15:29.040]  全地的終結
[00:15:29.040 --> 00:15:34.480]  但實在是預表一個將來更大的審判
[00:15:34.480 --> 00:15:36.240]  在那個審判的時候
[00:15:36.240 --> 00:15:39.920]  我們要為我們一生向上帝交仗
[00:15:39.920 --> 00:15:43.920]  我們要將我們一生在聖潔的上帝面前呈現
[00:15:43.920 --> 00:15:45.920]  到時我們不能夠請律師
[00:15:45.920 --> 00:15:47.400]  向上帝道歉
[00:15:47.400 --> 00:15:48.760]  我那時候搞錯了
[00:15:48.760 --> 00:15:50.080]  一時的心不知道跑到哪裏去了
[00:15:50.080 --> 00:15:51.800]  做了一件錯事
[00:15:51.800 --> 00:15:54.760]  上帝要按照他聖潔公義的標準
[00:15:54.760 --> 00:15:55.720]  放在我們身上
[00:15:55.720 --> 00:15:57.680]  而到時我們沒有任何藉口
[00:15:57.680 --> 00:15:59.560]  我們只能夠將我們自己的生命
[00:15:59.560 --> 00:16:01.240]  和上帝的完全
[00:16:01.240 --> 00:16:03.280]  上帝的聖潔做一個比較
[00:16:03.280 --> 00:16:06.000]  一旦我們符合不了那個標準
[00:16:06.000 --> 00:16:09.040]  我們就在審判裏面
[00:16:09.040 --> 00:16:11.960]  但新約為何說一個圖畫會更大
[00:16:11.960 --> 00:16:13.720]  更美好的救贖
[00:16:13.720 --> 00:16:16.560]  就是新約有一個更漂亮的贖價
[00:16:16.560 --> 00:16:17.800]  更美麗
[00:16:17.800 --> 00:16:20.000]  更大的贖價
[00:16:20.000 --> 00:16:21.000]  在埃及的時候
[00:16:21.000 --> 00:16:23.760]  以色列人用一隻沒有殘疾的羊羔
[00:16:23.760 --> 00:16:27.000]  一隻珍貴初生的羔羊殺了牠
[00:16:27.000 --> 00:16:29.600]  然後用牠的血放在門上
[00:16:29.600 --> 00:16:32.680]  讓牠們在審判當中能夠被分別
[00:16:32.680 --> 00:16:35.440]  但是我們如今面對一個更大的審判
[00:16:35.440 --> 00:16:36.320]  怎麼算好
[00:16:36.320 --> 00:16:38.400]  我們不能夠靠一隻小羊
[00:16:38.400 --> 00:16:40.600]  我們要靠一個更偉大的犧牲
[00:16:40.600 --> 00:16:45.360]  我們需要有人為我們付出一個更重的贖價
[00:16:45.360 --> 00:16:46.280]  為何要付出贖價
[00:16:46.280 --> 00:16:48.240]  因為上帝聖潔
[00:16:48.240 --> 00:16:49.120]  上帝的公義
[00:16:49.120 --> 00:16:51.240]  祂要向罪惡發出審判
[00:16:51.240 --> 00:16:55.160]  有人要代替我們去承受那個罪惡的贖價
[00:16:55.160 --> 00:16:58.480]  承受我們一生過犯的那個代價
[00:16:58.480 --> 00:16:59.920]  承受我們的死亡
[00:16:59.920 --> 00:17:01.240]  為了我們的叛逆
[00:17:01.240 --> 00:17:03.040]  為了我們的罪惡
[00:17:03.040 --> 00:17:06.160]  甚麼是上帝所付的贖價
[00:17:06.160 --> 00:17:09.760]  已不鎖書給了我們一個答案
[00:17:09.760 --> 00:17:12.920]  就是愛子的血
[00:17:12.920 --> 00:17:15.920]  原文裏面「愛子」這個字是指向被愛者
[00:17:15.920 --> 00:17:16.920]  The one being loved
[00:17:16.920 --> 00:17:18.160]  Beloved
[00:17:18.160 --> 00:17:20.240]  上帝所愛的
[00:17:20.240 --> 00:17:22.560]  放在十字架上
[00:17:22.560 --> 00:17:24.880]  讓祂流血
