
[00:00:00.000 --> 00:00:01.280]  各位聽衆晚安
[00:01:19.200 --> 00:01:21.200]  可能你很多東西要搞,所以很忙
[00:01:21.200 --> 00:01:24.200]  忙碌有時讓我們都忘記了
[00:01:24.200 --> 00:01:26.400]  新年給我們一些很重要的提醒
[00:01:26.400 --> 00:01:27.400]  其中一個很重要的就是
[00:01:27.400 --> 00:01:28.600]  新年告訴我們
[00:01:28.600 --> 00:01:32.200]  我們要大掃除,把不好的東西搬走
[00:01:32.200 --> 00:01:34.600]  更重要的是,新一年我們要有些進步
[00:01:34.600 --> 00:01:37.600]  今天有一篇經文,可能你都會熟悉的
[00:01:37.600 --> 00:01:39.600]  不過我想跟你想下里面的主角
[00:01:39.600 --> 00:01:40.800]  他在經歷些什麼
[00:01:40.800 --> 00:01:42.000]  好像很趕
[00:01:42.000 --> 00:01:43.400]  好像很重要
[00:01:43.400 --> 00:01:46.200]  好像很緊張的事情是什麼呢?
[00:01:46.200 --> 00:01:47.800]  我們先讀一讀今天的經文
[00:01:47.800 --> 00:01:50.800]  《馬克福音》第五章二十一到三十六節
[00:01:50.800 --> 00:01:52.400]  在熒幕上應該會看到的
[00:01:52.400 --> 00:01:54.600]  我們一起慢慢讀完這段聖經
[00:01:54.600 --> 00:01:56.000]  好,預備起
[00:01:56.000 --> 00:01:59.200]  耶穌又坐船渡渡對岸
[00:01:59.200 --> 00:02:02.600]  有一大羣人聚集到他身邊
[00:02:02.600 --> 00:02:04.400]  他正在海邊
[00:02:04.400 --> 00:02:09.200]  有一個會堂主管名叫葉老也來了
[00:02:09.200 --> 00:02:12.800]  一見到耶穌就俯伏在他腳前
[00:02:12.800 --> 00:02:14.400]  再三求他
[00:02:14.400 --> 00:02:17.600]  說:我的小女兒快要死了
[00:02:17.600 --> 00:02:19.800]  求你去爲她按手
[00:02:19.800 --> 00:02:22.600]  使她痊癒,可以活下去
[00:02:22.600 --> 00:02:25.200]  耶穌就和他同去
[00:02:25.200 --> 00:02:27.600]  有一大羣人跟隨他
[00:02:27.600 --> 00:02:29.200]  擁擠着他
[00:02:29.200 --> 00:02:30.400]  有一個女人
[00:02:30.400 --> 00:02:33.800]  患了經血不止的病有十二年
[00:02:33.800 --> 00:02:37.200]  有很多醫生手裏受了許多苦
[00:02:37.200 --> 00:02:39.800]  又花盡了他所有的
[00:02:39.800 --> 00:02:41.400]  一點也不見好
[00:02:41.400 --> 00:02:43.600]  反而更重了
[00:02:43.600 --> 00:02:45.400]  她聽見耶穌的事
[00:02:45.400 --> 00:02:47.400]  就夾在衆人中間
[00:02:47.400 --> 00:02:50.200]  從後面來摸耶穌的衣裳
[00:02:50.200 --> 00:02:51.200]  因她想
[00:02:51.200 --> 00:02:53.200]  我只摸到她的衣裳
[00:02:53.200 --> 00:02:54.800]  就會痊癒
[00:02:54.800 --> 00:02:57.800]  於是她的流血立刻止住
[00:02:57.800 --> 00:03:00.400]  她覺得身上的疾病好了
[00:03:00.400 --> 00:03:03.200]  耶穌頓時心裏覺得有能力
[00:03:03.200 --> 00:03:05.000]  從自己身上出去
[00:03:05.000 --> 00:03:07.400]  就在衆人中間轉過來
[00:03:07.400 --> 00:03:10.000]  說:誰摸我的衣裳?
[00:03:10.000 --> 00:03:12.000]  門徒對她說
[00:03:12.000 --> 00:03:14.400]  你看衆人擁擠着你
[00:03:14.400 --> 00:03:16.200]  還說誰摸我呢?
[00:03:16.200 --> 00:03:18.200]  耶穌周圍觀看
[00:03:18.200 --> 00:03:20.200]  要見證這事的女人
[00:03:20.200 --> 00:03:23.800]  那女人知道在自己身上所喫的事
[00:03:23.800 --> 00:03:25.600]  就恐懼戰驚
[00:03:25.600 --> 00:03:27.800]  來俯伏在耶穌跟前
[00:03:27.800 --> 00:03:30.600]  將實情全告訴她
[00:03:30.600 --> 00:03:32.200]  耶穌對她說
[00:03:32.200 --> 00:03:34.600]  女兒,你的訊救了你
[00:03:34.600 --> 00:03:36.400]  平安地回去吧
[00:03:36.400 --> 00:03:38.400]  你的疾病痊癒了
[00:03:38.400 --> 00:03:40.600]  耶穌還在說話的時候
[00:03:40.600 --> 00:03:43.200]  有人從會堂主管的家裏來
[00:03:43.200 --> 00:03:45.400]  說:你的女兒死了
[00:03:45.400 --> 00:03:47.800]  何必還奴家老屍呢?
[00:03:47.800 --> 00:03:50.400]  耶穌不理會他們所說的話
[00:03:50.400 --> 00:03:52.400]  就對會堂主管說
[00:03:52.400 --> 00:03:54.600]  不要怕,只要信
[00:03:54.600 --> 00:03:56.200]  好,謝謝
[00:03:56.200 --> 00:04:00.200]  這聖經裏面一開始一開始一開始說
[00:04:00.200 --> 00:04:03.200]  一件很緊急的事發生
[00:04:03.200 --> 00:04:04.600]  當耶穌很忙的時候
[00:04:04.600 --> 00:04:05.600]  聖經裏面說耶穌很忙
[00:04:05.600 --> 00:04:08.000]  因爲當耶穌一開始的時候
[00:04:08.000 --> 00:04:10.800]  就有一大羣人圍着耶穌
[00:04:10.800 --> 00:04:12.400]  如果你熟悉《馬科音》就知道
[00:04:12.400 --> 00:04:13.800]  《馬科音》一直說
[00:04:13.800 --> 00:04:15.400]  耶穌有很多人跟着祂
[00:04:15.400 --> 00:04:16.800]  很多人圍着祂
[00:04:16.800 --> 00:04:18.800]  上上都很忙
[00:04:18.800 --> 00:04:22.200]  耶穌甚至忙到連睡覺都沒時間
[00:04:22.200 --> 00:04:24.000]  晚上又要做一些事
[00:04:24.000 --> 00:04:27.200]  所以上上很多人圍着祂
[00:04:27.200 --> 00:04:29.200]  在這裏開始聖經裏面說就是這樣的狀況
[00:04:29.200 --> 00:04:31.200]  很多人圍着耶穌很忙
[00:04:31.200 --> 00:04:32.600]  有一個人走過來
[00:04:32.600 --> 00:04:35.600]  這個人叫做葉老
[00:04:35.600 --> 00:04:38.600]  葉老聖經裏面說是一個會堂主管
[00:04:38.600 --> 00:04:39.600]  會堂是什麼呢?
[00:04:39.600 --> 00:04:42.600]  會堂是當時的一些宗教活動的地方
[00:04:42.600 --> 00:04:45.000]  好像是一些類似現在的教堂
[00:04:45.000 --> 00:04:46.000]  不過又不只是宗教
[00:04:46.000 --> 00:04:48.800]  他們當時一些社區的活動等等
[00:04:48.800 --> 00:04:50.000]  都會走在一起
[00:04:50.000 --> 00:04:52.000]  會堂就是一些人聚會的地方
[00:04:52.000 --> 00:04:53.400]  會堂的主管
[00:04:53.400 --> 00:04:56.200]  應該都是有頭有面
[00:04:56.200 --> 00:04:57.200]  有些身份地位
[00:04:57.200 --> 00:04:58.600]  可能一走出來大家就記得
[00:04:58.600 --> 00:05:01.000]  噢!這個就是葉老了
[00:05:01.000 --> 00:05:02.600]  聖經裏面一開始說
[00:05:02.600 --> 00:05:05.600]  這個葉老就走來
[00:05:05.600 --> 00:05:06.400]  聖經裏面描述就說
[00:05:06.400 --> 00:05:11.600]  他一見到耶穌就俯伏在祂的腳前求祂
[00:05:11.600 --> 00:05:12.800]  想想這個畫面
[00:05:12.800 --> 00:05:14.000]  有個人走過來
[00:05:14.000 --> 00:05:15.200]  這個有頭有面的大家都認識的
[00:05:15.200 --> 00:05:16.800]  可能周圍就看到是他
[00:05:16.800 --> 00:05:17.800]  葉老
[00:05:17.800 --> 00:05:20.200]  他走過來趴在耶穌前面
[00:05:20.200 --> 00:05:22.200]  就求耶穌
[00:05:22.200 --> 00:05:24.200]  爲什麼呢?因爲他有個女兒
[00:05:24.200 --> 00:05:26.400]  這個女兒就快死了
[00:05:26.400 --> 00:05:27.400]  這個女兒在聖經裏面
[00:05:27.400 --> 00:05:29.800]  其他的經書或者在後面都有提到
[00:05:29.800 --> 00:05:31.800]  這個女兒是十二歲的小朋友
[00:05:31.800 --> 00:05:34.200]  十二歲的小朋友就快死了
[00:05:34.200 --> 00:05:36.600]  他就求耶穌去幫他
[00:05:36.600 --> 00:05:37.600]  按手
[00:05:37.600 --> 00:05:40.600]  就令他存而可以活下去
[00:05:40.600 --> 00:05:41.800]  這個描述可能很簡單
[00:05:41.800 --> 00:05:42.600]  就是有一個人
[00:05:42.600 --> 00:05:44.000]  他身邊有人有需要
[00:05:44.000 --> 00:05:44.800]  他的女兒
[00:05:44.800 --> 00:05:46.000]  十二歲的小女兒
[00:05:46.000 --> 00:05:47.000]  訂了
[00:05:47.000 --> 00:05:48.600]  找耶穌幫手
[00:05:48.600 --> 00:05:50.200]  弟兄姊妹你有沒有試過
[00:05:50.200 --> 00:05:52.600]  有需要找耶穌幫手的?
[00:05:52.600 --> 00:05:54.000]  可能你也試過
[00:05:54.000 --> 00:05:56.000]  可能當你病了
[00:05:56.000 --> 00:05:56.600]  又是一個例子
[00:05:56.600 --> 00:05:57.200]  當你病了
[00:05:57.200 --> 00:05:58.000]  或者家裏人病了
[00:05:58.000 --> 00:05:59.000]  你就很擔心
[00:05:59.000 --> 00:06:00.000]  你就去祈禱
[00:06:00.000 --> 00:06:00.600]  你就去耶穌面前
[00:06:00.600 --> 00:06:02.800]  耶穌說幫手
[00:06:02.800 --> 00:06:04.000]  我們找人幫手會怎樣呢?
[00:06:04.000 --> 00:06:05.800]  我們可能就很緊張
[00:06:05.800 --> 00:06:07.400]  很擔心
[00:06:07.400 --> 00:06:10.600]  很想很想快點解決那件事
[00:06:10.600 --> 00:06:12.400]  近期天氣不好
[00:06:12.400 --> 00:06:14.000]  很多流感很多病
[00:06:14.000 --> 00:06:15.800]  醫院、診所就滿了人
[00:06:15.800 --> 00:06:17.000]  爆了人
[00:06:17.000 --> 00:06:18.800]  有一天經過觀塘
[00:06:18.800 --> 00:06:21.400]  移民坊附近有些診所
[00:06:21.400 --> 00:06:23.000]  看到門口排滿了人
[00:06:23.000 --> 00:06:24.000]  裏面坐滿了人
[00:06:24.000 --> 00:06:26.400]  有些人還在門口等待
[00:06:26.400 --> 00:06:28.000]  可能很多抱着嬰兒
[00:06:28.000 --> 00:06:29.000]  小朋友很緊張
[00:06:29.000 --> 00:06:31.400]  看到那些媽媽爸爸很緊張的心
[00:06:31.400 --> 00:06:33.600]  我們當中可能也有做父母的
[00:06:33.600 --> 00:06:34.600]  如果你的小朋友病了
[00:06:34.600 --> 00:06:36.800]  可能你真的比自己更擔心
[00:06:36.800 --> 00:06:38.600]  所以當小朋友病了
[00:06:38.600 --> 00:06:39.600]  病到什麼地步呢?
[00:06:39.600 --> 00:06:42.600]  聖經裏面說病到快死了
[00:06:42.600 --> 00:06:43.800]  你想想如果一個人
[00:06:43.800 --> 00:06:45.600]  他的女兒病了
[00:06:45.600 --> 00:06:47.000]  病到快死了
[00:06:47.000 --> 00:06:48.000]  他去求耶穌
[00:06:48.000 --> 00:06:51.200]  他很想耶穌快點幫他救回女兒
[00:06:51.200 --> 00:06:53.000]  那種心情是多緊張
[00:06:53.000 --> 00:06:54.200]  多擔心
[00:06:54.200 --> 00:06:56.200]  多想耶穌幫到他
[00:06:56.200 --> 00:06:58.200]  這個故事開始就是這樣
[00:06:58.200 --> 00:07:00.200]  記住這個故事開始
[00:07:00.200 --> 00:07:01.800]  然後聖經裏面又說
[00:07:01.800 --> 00:07:03.800]  當時很多人擁護着他
[00:07:03.800 --> 00:07:05.000]  繼續說下去
[00:07:05.000 --> 00:07:06.200]  明明一開始說很多人擁護着他
[00:07:06.200 --> 00:07:07.600]  所以人們繼續擁護着他
[00:07:07.600 --> 00:07:09.400]  然後就有另一個人
[00:07:09.400 --> 00:07:10.400]  這個是一個女人
[00:07:10.400 --> 00:07:11.800]  二十五節講一個女人
[00:07:11.800 --> 00:07:15.200]  她患了經血不止的病
[00:07:15.200 --> 00:07:16.600]  十二年
[00:07:16.600 --> 00:07:19.000]  聖經裏面說她在很多醫生手裏面
[00:07:19.000 --> 00:07:21.000]  受了很多苦
[00:07:21.000 --> 00:07:22.400]  病痛你有沒有試過
[00:07:22.400 --> 00:07:24.600]  看醫生看多少不好
[00:07:24.600 --> 00:07:25.800]  可能都試過
[00:07:25.800 --> 00:07:27.000]  可能簡單的感冒
[00:07:27.000 --> 00:07:28.400]  都可能要看一個月
[00:07:28.400 --> 00:07:29.400]  一個月而已
[00:07:29.400 --> 00:07:31.600]  有沒有人試過病幾個月
[00:07:31.600 --> 00:07:32.200]  可能都有的
[00:07:32.200 --> 00:07:34.000]  當中有很多原因
[00:07:34.000 --> 00:07:34.800]  意外啊
[00:07:34.800 --> 00:07:35.400]  打球啊
[00:07:35.400 --> 00:07:36.600]  弄傷腳啊
[00:07:36.600 --> 00:07:38.000]  看病病幾個月
[00:07:38.000 --> 00:07:39.400]  都是病幾個月而已
[00:07:39.400 --> 00:07:41.800]  有沒有人試過病超過一年
[00:07:41.800 --> 00:07:44.800]  有沒有人病超過十二年
[00:07:44.800 --> 00:07:46.600]  可能你說病超過十二年是怎樣的
[00:07:46.600 --> 00:07:47.600]  可能都沒辦法坐着
[00:07:47.600 --> 00:07:49.400]  可能現在在醫院
[00:07:49.400 --> 00:07:51.000]  病超過十二年是怎樣的呢
[00:07:51.000 --> 00:07:52.000]  這個病叫什麼病呢
[00:07:52.000 --> 00:07:53.200]  聖經裏面說這個女人的病叫
[00:07:53.200 --> 00:07:55.200]  經血不止的病
[00:07:55.200 --> 00:07:56.400]  經血不止的病是什麼病呢
[00:07:56.400 --> 00:07:59.400]  就是女士的月經一直不停
[00:07:59.400 --> 00:08:01.000]  不斷流血
[00:08:01.000 --> 00:08:02.800]  這個病有什麼特別呢
[00:08:02.800 --> 00:08:04.200]  這個病第一
[00:08:04.200 --> 00:08:06.000]  其實最特別的地方是什麼呢
[00:08:06.000 --> 00:08:07.200]  我經常這樣想這個病
[00:08:07.200 --> 00:08:08.600]  這個病最特別的地方就是
[00:08:08.600 --> 00:08:09.200]  很可怕
[00:08:09.200 --> 00:08:11.200]  不斷流血其實很可怕
[00:08:11.200 --> 00:08:13.200]  這個病很苦
[00:08:13.200 --> 00:08:15.200]  怎樣苦不知道怎樣
[00:08:15.200 --> 00:08:17.000]  身體上很辛苦
[00:08:17.000 --> 00:08:18.600]  身體上的苦不止
[00:08:18.600 --> 00:08:20.800]  還要在人羣當中的苦
[00:08:20.800 --> 00:08:22.400]  因爲當時的文化裏面
[00:08:22.400 --> 00:08:23.800]  也就是說傳統裏面的猶太人
[00:08:23.800 --> 00:08:27.600]  覺得在女士的經期日子是不潔的
[00:08:27.600 --> 00:08:30.400]  一般經期日子都要避開
[00:08:30.400 --> 00:08:31.800]  通常都是一段時間而已
[00:08:31.800 --> 00:08:33.600]  誰知道原來一路這樣連續
[00:08:33.600 --> 00:08:34.400]  很長的時間
[00:08:34.400 --> 00:08:35.800]  甚至十幾年
[00:08:35.800 --> 00:08:36.800]  怎麼辦呢
[00:08:36.800 --> 00:08:38.400]  她的生活是怎樣的呢
[00:08:38.400 --> 00:08:39.200]  她的身體是怎樣的呢
[00:08:39.200 --> 00:08:40.600]  可能不斷地貧血
[00:08:40.600 --> 00:08:42.400]  身體很差
[00:08:42.400 --> 00:08:44.200]  更重要的就是這個病可能很尷尬
[00:08:44.200 --> 00:08:45.800]  不知怎樣跟別人說
[00:08:45.800 --> 00:08:46.800]  但身體又很虛弱
[00:08:46.800 --> 00:08:48.400]  什麼都做不到
[00:08:48.400 --> 00:08:49.600]  所以裏面描述她
[00:08:49.600 --> 00:08:51.600]  花盡所有
[00:08:51.600 --> 00:08:53.600]  一點也不見好
[00:08:53.600 --> 00:08:56.000]  反而更重
[00:08:56.000 --> 00:08:58.400]  有沒有試過用了很多很多心力時間
[00:08:58.400 --> 00:09:00.000]  去處理一件事
[00:09:00.000 --> 00:09:01.200]  處理了很久
[00:09:01.200 --> 00:09:02.600]  花了很多時間
[00:09:02.600 --> 00:09:04.000]  很多的錢
[00:09:04.000 --> 00:09:05.400]  最後是
[00:09:05.400 --> 00:09:06.800]  沒有幫助
[00:09:06.800 --> 00:09:08.000]  有沒有試過
[00:09:08.000 --> 00:09:09.800]  甚至可能更差
[00:09:09.800 --> 00:09:12.600]  你想象一下如果你有個病你要去醫
[00:09:12.600 --> 00:09:14.000]  花很多錢醫好
[00:09:14.000 --> 00:09:15.200]  OK啦
[00:09:15.200 --> 00:09:16.400]  花了很長時間都醫到
[00:09:16.400 --> 00:09:17.600]  不要緊啦
[00:09:17.600 --> 00:09:18.800]  花了很長時間
[00:09:18.800 --> 00:09:19.600]  花了很多錢
[00:09:19.600 --> 00:09:21.600]  用盡了所有的精力去處理
[00:09:21.600 --> 00:09:22.600]  一點也不見好
[00:09:22.600 --> 00:09:24.400]  還會差了
[00:09:24.400 --> 00:09:25.800]  好了我們又停一停
[00:09:25.800 --> 00:09:27.800]  又想想這個人的心境是怎樣
[00:09:27.800 --> 00:09:29.600]  如果你是這個女人
[00:09:29.600 --> 00:09:31.600]  你是什麼心態呢
[00:09:31.600 --> 00:09:33.800]  病了12年了
[00:09:33.800 --> 00:09:35.800]  病了12年了
[00:09:35.800 --> 00:09:36.800]  一直病
[00:09:36.800 --> 00:09:38.400]  一直沒辦法去處理
[00:09:38.400 --> 00:09:40.400]  用了所有的錢又不敢讓很多人知道
[00:09:40.400 --> 00:09:41.800]  但身體又很虛弱
[00:09:41.800 --> 00:09:45.600]  甚至在一個社交圈子裏面有很多問題要去處理
[00:09:45.600 --> 00:09:47.800]  她聽到耶穌可以幫她
[00:09:47.800 --> 00:09:49.200]  她聽到有人說耶穌
[00:09:49.200 --> 00:09:50.800]  都應該可以幫到手
[00:09:50.800 --> 00:09:52.600]  她就來找耶穌
[00:09:52.600 --> 00:09:55.800]  你想想這個女人和這個業佬
[00:09:55.800 --> 00:09:56.800]  同樣的狀況
[00:09:56.800 --> 00:09:59.000]  都是很緊張要處理一些
[00:09:59.000 --> 00:10:00.200]  身體的毛病
[00:10:00.200 --> 00:10:02.400]  一個是自己的一個是自己的女兒的
[00:10:02.400 --> 00:10:03.400]  都是聽到
[00:10:03.400 --> 00:10:05.400]  哇耶穌應該醫到耶穌很厲害
[00:10:05.400 --> 00:10:06.600]  就走來找耶穌
[00:10:06.600 --> 00:10:07.800]  當時很多人都是這樣
[00:10:07.800 --> 00:10:10.600]  聖經裏面說她就走去找耶穌
[00:10:10.600 --> 00:10:11.400]  27節很有趣的
[00:10:11.400 --> 00:10:12.000]  27節這麼說
[00:10:12.000 --> 00:10:16.200]  她說她聽見耶穌的事就夾在人羣當中
[00:10:16.200 --> 00:10:18.400]  在後面去摸祂
[00:10:18.400 --> 00:10:22.000]  突然之間你有沒有印象聖經裏面一般的病人
[00:10:22.000 --> 00:10:23.000]  或者他有問題的
[00:10:23.000 --> 00:10:26.200]  可能是要趕鬼醫病等等的人
[00:10:26.200 --> 00:10:28.800]  他找耶穌的時候通常是怎麼找的
[00:10:28.800 --> 00:10:32.000]  有多少個是像這個人一樣在後面摸祂三尾的
[00:10:32.000 --> 00:10:33.200]  有沒有印象
[00:10:33.200 --> 00:10:33.800]  沒什麼印象
[00:10:33.800 --> 00:10:35.200]  一般是怎樣的
[00:10:35.200 --> 00:10:37.800]  一般是大大聲走來耶穌前面
[00:10:37.800 --> 00:10:41.400]  大聲叫耶穌幫我救我
[00:10:41.400 --> 00:10:44.000]  就算那些看不到東西的盲眼的朋友
[00:10:44.000 --> 00:10:45.800]  在旁邊的時候都叫耶穌救我
[00:10:45.800 --> 00:10:47.400]  大衛子孫救我
[00:10:47.400 --> 00:10:49.400]  又或者那個爬在樹上的那個
[00:10:49.400 --> 00:10:51.200]  都是爬在樹上然後撞祂
[00:10:51.200 --> 00:10:52.400]  記不記得
[00:10:52.400 --> 00:10:53.600]  聖經裏面大部分人
[00:10:53.600 --> 00:10:55.600]  當然是走去前面看耶穌
[00:10:55.600 --> 00:10:57.400]  當然是大大聲聲擋住那些人
[00:10:57.400 --> 00:10:58.400]  我要醫
[00:10:58.400 --> 00:10:59.800]  甚至有人拆屋頂
[00:10:59.800 --> 00:11:01.200]  吊裙下來要耶穌醫
[00:11:01.200 --> 00:11:02.200]  記不記得
[00:11:02.200 --> 00:11:04.400]  前幾章而已
[00:11:04.400 --> 00:11:06.800]  聖經裏面是說一般人當然是這樣
[00:11:06.800 --> 00:11:09.000]  你有病看醫生當然是面向醫生
[00:11:09.000 --> 00:11:09.600]  當然是找他
[00:11:09.600 --> 00:11:10.200]  還要這麼緊張
[00:11:10.200 --> 00:11:12.000]  就好像那個葉老那樣
[00:11:12.000 --> 00:11:13.000]  耶穌在那裏
[00:11:13.000 --> 00:11:14.600]  立刻在他面前就趴下
[00:11:14.600 --> 00:11:16.600]  耶穌救我
[00:11:16.600 --> 00:11:20.200]  聖經裏面說這個女人沒有用這個方法
[00:11:20.200 --> 00:11:21.800]  她沒有走去耶穌面前趴下
[00:11:21.800 --> 00:11:23.800]  讓耶穌救她
[00:11:23.800 --> 00:11:25.400]  爲什麼呢
[00:11:25.400 --> 00:11:26.200]  一個很重要的原因
[00:11:26.200 --> 00:11:27.600]  大家可能都明白就是
[00:11:27.600 --> 00:11:30.800]  她不太想被人知道她病
[00:11:30.800 --> 00:11:31.600]  經血不止的病
[00:11:31.600 --> 00:11:33.600]  其中一個特色就是外面看不到的
[00:11:33.600 --> 00:11:35.800]  不太容易在外面看到的
[00:11:35.800 --> 00:11:37.200]  除了可能臉青衰白一點
[00:11:37.200 --> 00:11:38.200]  我猜是
[00:11:38.200 --> 00:11:40.800]  但是一般人可能不知道
[00:11:40.800 --> 00:11:43.200]  那她就不要大聲說
[00:11:43.200 --> 00:11:43.800]  剛纔我說了
[00:11:43.800 --> 00:11:44.600]  猶太人傳統裏面
[00:11:44.600 --> 00:11:46.600]  覺得女士遇經的時候不潔
[00:11:46.600 --> 00:11:47.200]  如果大聲說
[00:11:47.200 --> 00:11:48.200]  我經血不止
[00:11:48.200 --> 00:11:49.000]  我有病
[00:11:49.000 --> 00:11:50.000]  我要耶穌醫
[00:11:50.000 --> 00:11:50.400]  那第一時間
[00:11:50.400 --> 00:11:51.800]  那些人可能立刻全部彈開
[00:11:51.800 --> 00:11:52.200]  是不是
[00:11:52.200 --> 00:11:54.000]  就好像十年前沙士的時候
[00:11:54.000 --> 00:11:55.000]  是不是你咳一句
[00:11:55.000 --> 00:11:56.400]  那就散開了
[00:11:56.400 --> 00:11:57.800]  我猜如果她大聲說
[00:11:57.800 --> 00:11:59.400]  我是經血不止的病
[00:11:59.400 --> 00:12:00.800]  耶穌醫我吧
[00:12:00.800 --> 00:12:01.800]  我猜不用兩秒
[00:12:01.800 --> 00:12:03.200]  所有猶太人都會散開
[00:12:03.200 --> 00:12:04.200]  因爲很害怕
[00:12:04.200 --> 00:12:06.400]  因爲她不潔
[00:12:06.400 --> 00:12:08.000]  再加上她的心情是怎樣的呢
[00:12:08.000 --> 00:12:09.400]  可能她覺得
[00:12:09.400 --> 00:12:11.400]  這個病令她很屈結
[00:12:11.400 --> 00:12:13.000]  這個病令她很尷尬
[00:12:13.000 --> 00:12:14.600]  這個病令她很痛苦
[00:12:14.600 --> 00:12:16.600]  這個病令她不想見人
[00:12:16.600 --> 00:12:18.400]  又不想被人見
[00:12:18.400 --> 00:12:21.000]  所以她唯有躲起來
[00:12:21.000 --> 00:12:22.800]  你想象一下這個女人
[00:12:22.800 --> 00:12:24.200]  當她要躲起來
[00:12:24.200 --> 00:12:25.600]  在人羣當中閃去
[00:12:25.600 --> 00:12:27.600]  耶穌背後拉着衣服
[00:12:27.600 --> 00:12:29.000]  這個動作
[00:12:29.000 --> 00:12:30.200]  難不難的呢
[00:12:30.200 --> 00:12:31.800]  是怎樣的呢
[00:12:31.800 --> 00:12:33.200]  你有沒有試過在很擠的時候
[00:12:33.200 --> 00:12:36.000]  這樣去找東西
[00:12:36.000 --> 00:12:36.600]  沒有試過
[00:12:36.600 --> 00:12:37.600]  可能下個禮拜你去逛花市
[00:12:37.600 --> 00:12:38.600]  差不多是吧
[00:12:38.600 --> 00:12:40.000]  我試過逛花市去維園
[00:12:40.000 --> 00:12:41.200]  我通常都不在香港的新年
[00:12:41.200 --> 00:12:42.600]  所以我不喜歡逛花市
[00:12:42.600 --> 00:12:43.600]  試過曾經逛花市在維園
[00:12:43.600 --> 00:12:45.000]  我試過很多次就是
[00:12:45.000 --> 00:12:45.800]  在中間逛
[00:12:45.800 --> 00:12:46.600]  左邊是鋪位
[00:12:46.600 --> 00:12:47.600]  右邊是鋪位
[00:12:47.600 --> 00:12:48.800]  永遠都不能靠近
[00:12:48.800 --> 00:12:50.200]  那些人逼你從這邊走到那邊
[00:12:50.200 --> 00:12:51.000]  然後那邊回來
[00:12:51.000 --> 00:12:51.800]  走了一個圈
[00:12:51.800 --> 00:12:52.800]  兩個小時
[00:12:52.800 --> 00:12:54.000]  一個鋪位都走不了
[00:12:54.000 --> 00:12:55.000]  十呎都黏不上去
[00:12:55.000 --> 00:12:57.000]  因爲全部都是人
[00:12:57.000 --> 00:12:57.600]  你想象一下
[00:12:57.600 --> 00:12:58.600]  花市這麼多鋪位
[00:12:58.600 --> 00:13:01.800]  那麼多人都是這樣
[00:13:01.800 --> 00:13:02.600]  當日只有一個主角
[00:13:02.600 --> 00:13:03.600]  那個是耶穌
[00:13:03.600 --> 00:13:04.600]  全部人都圍着耶穌
[00:13:04.600 --> 00:13:06.600]  他怎麼閃進去的呢
[00:13:06.600 --> 00:13:07.600]  跟人說不好意思
[00:13:07.600 --> 00:13:08.600]  借過
[00:13:08.600 --> 00:13:09.600]  等一會兒
