
[00:00:00.000 --> 00:00:02.180]  啟示錄第二章
[00:03:08.480 --> 00:03:12.760]  這些是聖靈向宗教會所講的話
[00:03:12.760 --> 00:03:14.360]  凡有意聽的
[00:03:14.360 --> 00:03:15.320]  就應當聽
[00:03:15.320 --> 00:03:16.520]  我們每一個
[00:03:16.520 --> 00:03:18.320]  我們返教的人
[00:03:18.320 --> 00:03:22.560]  我們每一個我們返教會的人
[00:03:22.560 --> 00:03:25.080]  我們都應該要知道
[00:03:25.080 --> 00:03:27.160]  應該要明白
[00:03:27.160 --> 00:03:29.000]  這七封書信
[00:03:29.000 --> 00:03:32.160]  都會有一個格式
[00:03:32.160 --> 00:03:33.520]  他都會
[00:03:33.520 --> 00:03:35.320]  耶穌基督他自稱
[00:03:35.320 --> 00:03:39.240]  他自己是一個怎樣樣的一個神
[00:03:39.240 --> 00:03:40.680]  在這七封書信裏面
[00:03:40.680 --> 00:03:45.240]  他都有講了一些稱讚教會的說話
[00:03:45.240 --> 00:03:47.960]  教會做什麼做得對的
[00:03:47.960 --> 00:03:50.680]  我就稱讚你
[00:03:50.680 --> 00:03:52.840]  教會有什麼做得不對的
[00:03:52.840 --> 00:03:54.920]  他就會去責備
[00:03:54.920 --> 00:03:56.920]  有些責備的說話
[00:03:56.920 --> 00:04:02.080]  並且有些提醒和勸勉的說話
[00:04:02.080 --> 00:04:05.480]  最後就是給每一間教會
[00:04:05.480 --> 00:04:06.920]  有一些的應許
[00:04:06.920 --> 00:04:13.200]  但是在這七間教會裏面
[00:04:13.200 --> 00:04:17.600]  其中有兩間的教會
[00:04:17.600 --> 00:04:19.880]  是沒得稱讚的
[00:04:19.880 --> 00:04:22.160]  是沒得稱讚的
[00:04:22.160 --> 00:04:26.760]  就是撒迪教會和魯迪加教會
[00:04:26.760 --> 00:04:29.120]  同時間在這七間教會裏面
[00:04:29.120 --> 00:04:32.760]  都有兩間教會是沒得談的
[00:04:32.760 --> 00:04:35.360]  是沒有責備的說話的
[00:04:35.360 --> 00:04:37.640]  就是下一次我們要講的
[00:04:37.640 --> 00:04:39.880]  是美娜教會
[00:04:39.880 --> 00:04:43.760]  和菲拉鐵菲教會
[00:04:43.760 --> 00:04:47.680]  亦都因為我們在崇拜的講道的時間有限
[00:04:47.680 --> 00:04:52.400]  我們沒有辦法可以在這封信裏面講完
[00:04:52.400 --> 00:04:56.960]  耶穌他怎樣去自稱他自己的身份
[00:04:56.960 --> 00:05:00.920]  他怎樣去將為每一間教會去講道
[00:05:00.920 --> 00:05:02.920]  如果你聽我的說話
[00:05:02.920 --> 00:05:05.720]  我有什麼的應許要給你
[00:05:05.720 --> 00:05:09.640]  我們只能夠將我們的注意力集中在
[00:05:09.640 --> 00:05:11.760]  到底每一間的教會
[00:05:11.760 --> 00:05:15.600]  有什麼地方是主所稱讚的
[00:05:15.600 --> 00:05:20.240]  有什麼地方是主要去責備的
[00:05:20.240 --> 00:05:21.920]  主所稱讚即是說
[00:05:21.920 --> 00:05:23.640]  教會是做得對的
[00:05:23.640 --> 00:05:27.040]  繼續去做
[00:05:27.040 --> 00:05:28.360]  要責備的就是
[00:05:28.360 --> 00:05:30.520]  教會有什麼做得不夠的
[00:05:30.520 --> 00:05:32.240]  應該要去努力
[00:05:32.240 --> 00:05:34.600]  我們就從這兩個方向
[00:05:34.600 --> 00:05:36.440]  用半年的時間
[00:05:36.440 --> 00:05:37.680]  來去思想一下
[00:05:37.680 --> 00:05:42.040]  耶穌基督他對教會的期望是什麼
[00:05:42.040 --> 00:05:43.960]  我們作為教會的一份子
[00:05:43.960 --> 00:05:46.400]  讓我們能夠在靈性上
[00:05:46.400 --> 00:05:49.280]  一起去成長
[00:05:49.280 --> 00:05:55.760]  第一封信是寫給以弗所教會
[00:05:55.760 --> 00:05:59.560]  在寫給以弗所教會的信裏面
[00:05:59.560 --> 00:06:04.760]  他對這間教會有兩個稱讚
[00:06:04.760 --> 00:06:06.680]  有兩個讚
[00:06:06.680 --> 00:06:10.280]  但是有一個責備
[00:06:10.280 --> 00:06:13.880]  我們就花點時間去看看
[00:06:13.880 --> 00:06:17.760]  耶穌他稱讚這間教會
[00:06:17.760 --> 00:06:19.280]  稱讚什麼
[00:06:19.280 --> 00:06:21.080]  他責備這間教會
[00:06:21.080 --> 00:06:22.800]  責備什麼
[00:06:22.800 --> 00:06:24.720]  他兩個的稱讚
[00:06:24.720 --> 00:06:25.920]  第一個的稱讚
[00:06:25.920 --> 00:06:28.280]  就是他們熱心侍奉
[00:06:28.280 --> 00:06:29.440]  第二個的稱讚
[00:06:29.440 --> 00:06:35.440]  就是他們堅守真道
[00:06:35.440 --> 00:06:41.200]  以弗所教會是一間熱心侍奉的教會
[00:06:41.200 --> 00:06:46.960]  因為在第二章第二節
[00:06:46.960 --> 00:06:51.120]  這裏就用了漢語聖經
[00:06:51.120 --> 00:06:53.920]  或者我們就讀一下
[00:06:53.920 --> 00:06:56.200]  《螢光幕》那個漢語聖經的譯本
[00:06:56.200 --> 00:06:56.640]  好不好
[00:06:56.640 --> 00:06:59.280]  我們一起讀第二節第三節
[00:06:59.280 --> 00:07:01.480]  我知道你的行為
[00:07:01.480 --> 00:07:04.520]  就是你的勞苦和忍耐
[00:07:04.520 --> 00:07:07.920]  也知道你不能容忍惡人
[00:07:07.920 --> 00:07:12.160]  你也曾試驗那些自稱是使徒
[00:07:12.160 --> 00:07:14.680]  其實不是使徒的人
[00:07:14.680 --> 00:07:17.280]  看出他們是假的
[00:07:17.280 --> 00:07:19.600]  並且你能忍耐
[00:07:19.600 --> 00:07:23.040]  曾為我的命堅忍不拔
[00:07:23.040 --> 00:07:29.720]  仍沒有灰心倦怠
[00:07:29.720 --> 00:07:34.720]  神藉著使徒約翰去稱讚這間教會
[00:07:34.720 --> 00:07:36.600]  以弗所教會
[00:07:36.600 --> 00:07:43.400]  你們是一群熱心侍奉的信徒
[00:07:43.400 --> 00:07:44.480]  你們的熱心
[00:07:44.480 --> 00:07:47.200]  聖經說我知道你們的行為
[00:07:47.200 --> 00:07:48.520]  我知道
[00:07:48.520 --> 00:07:51.880]  你們是勞碌忍耐
[00:07:51.880 --> 00:07:59.600]  或者是勞苦有忍耐的心
[00:07:59.600 --> 00:08:05.080]  勞碌就是很辛勤的工作
[00:08:05.080 --> 00:08:07.760]  甚至有些譯本告訴我們
[00:08:07.760 --> 00:08:11.760]  是做到面留鴿背
[00:08:11.760 --> 00:08:17.120]  來去很殷勤的去做侍奉的工作
[00:08:17.120 --> 00:08:19.440]  在侍奉的過程當中
[00:08:19.440 --> 00:08:20.560]  有遇到困難
[00:08:20.560 --> 00:08:22.680]  但是沒有灰心
[00:08:22.680 --> 00:08:25.000]  繼續忍耐
[00:08:25.000 --> 00:08:26.760]  刻苦
[00:08:26.760 --> 00:08:29.440]  不去倦怠的
[00:08:29.440 --> 00:08:30.600]  繼續向前
[00:08:30.600 --> 00:08:33.600]  繼續去做
[00:08:33.600 --> 00:08:38.360]  無論這是搬桌搬椅的工作
[00:08:38.360 --> 00:08:42.480]  無論這是教導主任的工作
[00:08:42.480 --> 00:08:45.760]  這是音響控制的工作
[00:08:45.760 --> 00:08:48.000]  在教會的侍奉當中
[00:08:48.000 --> 00:08:50.160]  這群弟兄姊妹
[00:08:50.160 --> 00:08:53.760]  是非常熱心的去侍奉
[00:08:53.760 --> 00:08:56.360]  所以他們遇到困難
[00:08:56.360 --> 00:08:58.640]  他們沒有放棄
[00:08:58.640 --> 00:09:04.600]  他們繼續去容忍勞苦
[00:09:04.600 --> 00:09:06.080]  有解經家告訴我們
[00:09:06.080 --> 00:09:09.960]  在史徒約翰的第一世紀末的時候
[00:09:09.960 --> 00:09:14.360]  他們所遇到在侍奉上的困難
[00:09:14.360 --> 00:09:18.080]  除了是我們願不願意去侍奉之外
[00:09:18.080 --> 00:09:22.360]  在當時的教會的環境
[00:09:22.360 --> 00:09:26.240]  是有很多異端的攻擊
[00:09:26.240 --> 00:09:28.200]  有很多異端的邪說
[00:09:28.200 --> 00:09:30.560]  是融入在教會裡面
[00:09:30.560 --> 00:09:34.840]  在教會裡面有很多的反對黨
[00:09:34.840 --> 00:09:39.000]  有些不是真正的信徒在教會當中
[00:09:39.000 --> 00:09:43.040]  是令到侍奉的工作更加的困難
[00:09:43.040 --> 00:09:46.160]  好像逆水行舟一樣
[00:09:46.160 --> 00:09:50.920]  所以他們能夠在這樣的環境當中
[00:09:50.920 --> 00:09:54.600]  繼續願意為信仰去付出代價
[00:09:54.600 --> 00:09:58.560]  來去侍奉是很難得的
[00:09:58.560 --> 00:10:02.480]  得到主的稱讚
[00:10:02.480 --> 00:10:06.840]  第二方面
[00:10:06.840 --> 00:10:10.040]  主稱讚這間教會
[00:10:10.040 --> 00:10:12.720]  他們是堅守真道
[00:10:12.720 --> 00:10:15.120]  持守信仰
[00:10:15.120 --> 00:10:17.400]  他們怎樣去堅守他們的真道
[00:10:17.400 --> 00:10:21.920]  怎樣去持守這個信仰呢
[00:10:21.920 --> 00:10:25.880]  第二節
[00:10:25.880 --> 00:10:26.840]  主說
[00:10:26.840 --> 00:10:31.360]  我知道你不能容忍惡人
[00:10:31.360 --> 00:10:35.760]  你也曾試驗那自稱為使徒
[00:10:35.760 --> 00:10:37.600]  卻不是使徒的
[00:10:37.600 --> 00:10:42.760]  看出他們是假的來
[00:10:42.760 --> 00:10:45.800]  當然在後面
[00:10:45.800 --> 00:10:47.160]  第六節也說
[00:10:47.160 --> 00:10:49.000]  你們有一個可取的事
[00:10:49.000 --> 00:10:53.920]  就是恨惡尼哥拉一黨人的行為
[00:10:53.920 --> 00:11:01.760]  這也是我所恨惡的
[00:11:01.760 --> 00:11:05.800]  你們在教會的生活當中
[00:11:05.800 --> 00:11:11.840]  是沒有去容忍一些惡人
[00:11:11.840 --> 00:11:18.560]  這個惡人並不是指一些聲大鴿惡
[00:11:18.560 --> 00:11:21.520]  無理取鬧的那些惡人
[00:11:21.520 --> 00:11:23.120]  這些惡人
[00:11:23.120 --> 00:11:28.200]  其實是指一些不按真理而行的人
[00:11:28.200 --> 00:11:30.480]  他們所做他們所說的
[00:11:30.480 --> 00:11:33.240]  是不符合真理的
[00:11:33.240 --> 00:11:35.600]  當教會有些人出現
[00:11:35.600 --> 00:11:37.000]  他們所說的事
[00:11:37.000 --> 00:11:38.200]  他們的論調
[00:11:38.200 --> 00:11:39.640]  他們所做的事
[00:11:39.640 --> 00:11:40.600]  他們的行為
[00:11:40.600 --> 00:11:42.440]  是不合乎真理的人
[00:11:42.440 --> 00:11:44.840]  這個就是稱為惡人
[00:11:44.840 --> 00:11:47.520]  你記得在舊約王國的時期
[00:11:47.520 --> 00:11:49.800]  有很多以色列的皇帝
[00:11:49.800 --> 00:11:53.160]  他們不是走在真理的當中
[00:11:53.160 --> 00:11:54.400]  聖經怎麼說呢
[00:11:54.400 --> 00:11:56.520]  他們說這些人是走
[00:11:56.520 --> 00:12:02.680]  「耶和華眼中看為惡的事」
[00:12:02.680 --> 00:12:05.400]  走「耶和華眼中看為惡的事」
[00:12:05.400 --> 00:12:07.160]  這些就是惡人
[00:12:07.160 --> 00:12:10.920]  就是走一些違背真理的事
[00:12:10.920 --> 00:12:12.440]  說的話好像是很對
[00:12:12.440 --> 00:12:15.960]  但不是合乎聖經的真理
[00:12:15.960 --> 00:12:19.640]  當有這些人在教會出現的時候
[00:12:19.640 --> 00:12:21.720]  以乏所謂的教會
[00:12:21.720 --> 00:12:25.640]  他們就不會去容忍這些人
[00:12:25.640 --> 00:12:29.560]  就不會因為你和我很友好
[00:12:29.560 --> 00:12:32.200]  我就算了當聽不到
[00:12:32.200 --> 00:12:34.840]  因為你是我的表哥
[00:12:34.840 --> 00:12:37.840]  我就算了當看不到
[00:12:37.840 --> 00:12:42.960]  他們是堅守真理的信仰
[00:12:42.960 --> 00:12:44.800]  沒有因為任何的原因
[00:12:44.800 --> 00:12:49.600]  而要用真理來妥協
[00:12:49.600 --> 00:12:52.520]  為什麼要試驗使徒呢
[00:12:52.520 --> 00:12:56.640]  為什麼要試驗假的先知呢
[00:12:56.640 --> 00:12:58.760]  因為在早期教會
[00:12:58.760 --> 00:13:03.880]  還沒有原本的一本聖經出現
[00:13:03.880 --> 00:13:06.680]  有很多人自稱
[00:13:06.680 --> 00:13:11.520]  其實是主感動我們去說這些話
[00:13:11.520 --> 00:13:15.560]  我所領受的是從主領受的
[00:13:15.560 --> 00:13:21.080]  是真還是假的呢
[00:13:21.080 --> 00:13:29.400]  我們需要用神給我們的真理來驗證
[00:13:29.400 --> 00:13:32.680]  在第二世紀初期的時候
[00:13:32.680 --> 00:13:36.080]  有一個人叫做馬吉安
[00:13:36.080 --> 00:13:39.360]  他自稱是教會的領袖
[00:13:39.360 --> 00:13:44.200]  他是教導教會的弟兄姊妹
[00:13:44.200 --> 00:13:48.720]  他的父親是教會的主教
[00:13:48.720 --> 00:13:50.960]  他就是教導教會的弟兄姊妹
[00:13:50.960 --> 00:13:56.200]  他說舊約的上帝是很邪惡的
[00:13:56.200 --> 00:14:00.920]  有很重的報仇的心
[00:14:00.920 --> 00:14:03.840]  所以是因為舊約的神
[00:14:03.840 --> 00:14:06.440]  他就成為邪惡之源
[00:14:06.440 --> 00:14:08.880]  但是新約的上帝就不同了
[00:14:08.880 --> 00:14:11.960]  他才是我們人類的救主
[00:14:11.960 --> 00:14:15.800]  他滿有慈愛
[00:14:15.800 --> 00:14:17.680]  在他的教導裡面
[00:14:17.680 --> 00:14:22.000]  他就將舊約的聖經全部放在一邊
[00:14:22.000 --> 00:14:23.680]  完全不看
[00:14:23.680 --> 00:14:27.280]  只是接受新約的經卷
[00:14:27.280 --> 00:14:31.280]  那這個是不是合乎真理的教導呢
[00:14:31.280 --> 00:14:35.160]  他父親是教會的牧師
[00:14:35.160 --> 00:14:39.080]  我應不應該信他呢
[00:14:39.080 --> 00:14:40.400]  在新約的時候
[00:14:40.400 --> 00:14:41.960]  有另外一個人
[00:14:41.960 --> 00:14:45.280]  他叫做孟他老
[00:14:45.280 --> 00:14:47.680]  他就跟教會說
[00:14:47.680 --> 00:14:50.920]  我有一個特別的聖靈的經驗
[00:14:50.920 --> 00:14:53.640]  我被聖靈充滿
[00:14:53.640 --> 00:14:54.800]  因為被聖靈充滿
[00:14:54.800 --> 00:14:57.880]  所以神就給了一些新的啟示給我
[00:14:57.880 --> 00:15:00.880]  我就要去講這些的寓言出來
[00:15:00.880 --> 00:15:03.480]  而這些的寓言就是聖經的話語
[00:15:03.480 --> 00:15:05.600]  就是神自己的心意
[00:15:05.600 --> 00:15:08.440]  是聖經話語的延續
[00:15:08.440 --> 00:15:09.840]  你聽到我所說
[00:15:09.840 --> 00:15:12.800]  從聖靈裡面所領受到的寓言
[00:15:12.800 --> 00:15:18.080]  就等於聽到神的話語一樣
[00:15:18.080 --> 00:15:21.240]  那我怎麼知道你所領受到的
[00:15:21.240 --> 00:15:22.480]  神要你做的事
[00:15:22.480 --> 00:15:24.920]  是不是真的神要你做呢
[00:15:24.920 --> 00:15:26.320]  你所說的話
[00:15:26.320 --> 00:15:28.840]  我是不是就要聽呢
[00:15:28.840 --> 00:15:33.720]  在宗教會有很多這樣的人出現
[00:15:33.720 --> 00:15:37.000]  是我們需要用聖經的真理
[00:15:37.000 --> 00:15:38.920]  來做驗證
[00:15:38.920 --> 00:15:42.280]  以弗所教會
[00:15:42.280 --> 00:15:43.560]  去給上帝稱讚
[00:15:43.560 --> 00:15:45.960]  給主稱讚
[00:15:45.960 --> 00:15:49.520]  你們是堅守真理的教會
[00:15:49.520 --> 00:15:51.720]  你們不要隨隨便便
[00:15:51.720 --> 00:15:55.120]  就去接受去認同一些的真理
[00:15:55.120 --> 00:15:58.640]  而是很小心謹慎
[00:15:58.640 --> 00:16:00.720]  我相信如果以弗所教會
[00:16:00.720 --> 00:16:02.280]  他有主一學的話
[00:16:02.280 --> 00:16:09.080]  他的主一學班一定是滿了座
[00:16:09.080 --> 00:16:13.360]  以弗所是一個古代的名城
[00:16:13.360 --> 00:16:16.600]  他位於亞西亞省
[00:16:16.600 --> 00:16:22.960]  他有一個稱譽是亞西亞之光
[00:16:22.960 --> 00:16:27.600]  好像香港被稱為東方之珠一樣
[00:16:27.600 --> 00:16:33.000]  他是商貿 經濟 金融 宗教的中心
[00:16:33.000 --> 00:16:38.480]  非常繁榮的城市
[00:16:38.480 --> 00:16:41.080]  處於一個這樣的大城市
[00:16:41.080 --> 00:16:45.400]  一個繁榮的都市的教會
[00:16:45.400 --> 00:16:47.000]  我相信我這個信徒
[00:16:47.000 --> 00:16:48.800]  都是很繁忙的
[00:16:48.800 --> 00:16:50.080]  他們的價值觀
[00:16:50.080 --> 00:16:55.160]  都會被當時的城市所影響
[00:16:55.160 --> 00:16:57.640]  又要加班的工作
[00:16:57.640 --> 00:17:01.040]  又要返大陸
[00:17:01.040 --> 00:17:04.280]  又要很長的工作時間
[00:17:04.280 --> 00:17:06.920]  我怎樣還可以返到教會呢
[00:17:06.920 --> 00:17:12.160]  我怎樣還可以返到教會的參與侍奉的工作呢
[00:17:12.160 --> 00:17:15.000]  我怎樣還可以返到查經班
[00:17:15.000 --> 00:17:16.840]  怎樣還可以返到主一學呢
[00:17:16.840 --> 00:17:22.680]  我有空不如睡覺好過吧
[00:17:22.680 --> 00:17:26.920]  但是以非所教會他們做到
[00:17:26.920 --> 00:17:30.280]  在一個繁榮的都市
[00:17:30.280 --> 00:17:33.920]  充滿有宗教 有異端的影響
[00:17:33.920 --> 00:17:36.520]  有享樂主義的影響
[00:17:36.520 --> 00:17:40.120]  有很多很繁忙的工作的困擾
[00:17:40.120 --> 00:17:42.760]  他們仍然熱心的侍奉
[00:17:42.760 --> 00:17:46.200]  他們仍然去堅守這個真理
[00:17:46.200 --> 00:17:53.760]  所以主稱讚他們
[00:17:53.760 --> 00:17:58.960]  我們教會都曾經經歷過
[00:17:58.960 --> 00:18:04.280]  有一些在信仰上的掙扎
[00:18:04.280 --> 00:18:08.240]  在2001年的時候
[00:18:08.240 --> 00:18:14.280]  教會是有一個很大的信仰的衝擊
[00:18:14.280 --> 00:18:19.560]  我們要學習怎樣去堅守在真理當中
[00:18:19.560 --> 00:18:22.760]  哪一個才是真的先知
[00:18:22.760 --> 00:18:30.920]  哪一個才是假的先知
[00:18:30.920 --> 00:18:37.680]  就算我們站在講台上宣講真理的時候
[00:18:37.680 --> 00:18:42.800]  我一開始鼓勵大家不要只是坐在那裏
[00:18:42.800 --> 00:18:47.440]  去接受所有所聽到的話語
[00:18:47.440 --> 00:18:55.400]  因為聖靈會讓我們有一個去明白真理的心
[00:18:55.400 --> 00:18:57.400]  一邊去聽的時候
[00:18:57.400 --> 00:19:01.680]  一邊去分辨 一邊去明白
[00:19:01.680 --> 00:19:06.120]  到底神為甚麼要跟我說這些說話
[00:19:06.120 --> 00:19:14.600]  這些說話是不是合乎聖經的真理
[00:19:14.600 --> 00:19:18.640]  熱心侍奉 堅守信仰
[00:19:18.640 --> 00:19:24.960]  是已忽所教會給主稱讚 兩個讚
[00:19:24.960 --> 00:19:31.840]  但是這間教會有一個地方是給主所責備的
[00:19:31.840 --> 00:19:38.080]  他們所欠缺的 所沒有的
[00:19:38.080 --> 00:19:45.720]  就是沒有了愛心 失去了愛心
[00:19:45.720 --> 00:19:50.000]  在第四節到第五節
[00:19:50.000 --> 00:19:53.360]  不如我們一起去讀經文好不好
[00:19:53.360 --> 00:19:57.240]  我們都是用螢光幕 漢語聖經的譯本
[00:19:57.240 --> 00:20:01.200]  但有一件事我要責備你
[00:20:01.200 --> 00:20:05.360]  就是你把起初的愛心離棄了
[00:20:05.360 --> 00:20:09.720]  所以你要記得自己在那裏跌倒
[00:20:09.720 --> 00:20:14.040]  且要悔改 做起初所做的事
[00:20:14.040 --> 00:20:17.320]  不然我要到你那裏去
[00:20:17.320 --> 00:20:22.920]  把你的燈台從原處拿去
[00:20:22.920 --> 00:20:28.400]  他們所欠缺的 就是沒有了愛心
[00:20:28.400 --> 00:20:32.920]  如果他們沒有在這件事上悔改的話
[00:20:32.920 --> 00:20:35.960]  會帶來一個嚴重的後果
[00:20:35.960 --> 00:20:39.480]  就是主說我要親自去到你的教會裏面
[00:20:39.480 --> 00:20:42.640]  把你的燈台拿走了
[00:20:42.640 --> 00:20:49.520]  即是說你的教會的燈全部沒有了 黑了
[00:20:49.520 --> 00:20:54.400]  即是說你熱心侍奉所建立的東西
[00:20:54.400 --> 00:20:59.800]  你所持守的那些真理 完全是廢了武功
[00:20:59.800 --> 00:21:05.720]  是帶不到見證 如果沒有了愛心的話
[00:21:05.720 --> 00:21:12.960]  你們離開了起初的愛心
[00:21:12.960 --> 00:21:17.120]  把起初的愛心離棄了
[00:21:17.120 --> 00:21:19.560]  到底這裏所指的愛心
[00:21:19.560 --> 00:21:25.640]  所指的愛 起初的愛 是甚麼的愛呢?
[00:21:25.640 --> 00:21:30.880]  到底是他們離開了對神 對基督的愛
[00:21:30.880 --> 00:21:41.840]  還是失去了對人的愛呢?
[00:21:41.840 --> 00:21:50.280]  「願問」就是阿加皮 新約的作者經常都會用的
[00:21:50.280 --> 00:21:54.040]  不過我們曾經在講約翰福音也有一章的時候
[00:21:54.040 --> 00:21:57.320]  都講過這個字
[00:21:57.320 --> 00:21:59.960]  是「泛指」
[00:21:59.960 --> 00:22:05.720]  這個一般我們所明白的對神和對人的愛
[00:22:05.720 --> 00:22:10.200]  如果我們都了解使徒約翰的書信
[00:22:10.200 --> 00:22:13.360]  我們了解約翰他自己的觀念的話
[00:22:13.360 --> 00:22:16.760]  我們都知道在約翰的眼中
[00:22:16.760 --> 00:22:19.080]  在約翰的觀念裏面
[00:22:19.080 --> 00:22:24.400]  愛神和愛人是沒有分割的
[00:22:24.400 --> 00:22:27.680]  即是說他們離開了起初的愛
[00:22:27.680 --> 00:22:30.600]  就是離開了對神的愛
[00:22:30.600 --> 00:22:35.320]  也可以離開了對人的愛
[00:22:35.320 --> 00:22:41.440]  約翰一書第四章二十節這樣說
[00:22:41.440 --> 00:22:49.840]  「人若說我愛神 卻恨他的弟兄就是說謊話的
[00:22:49.840 --> 00:22:55.680]  不愛他所看見的弟兄 就不能愛沒有看見的神
[00:22:55.680 --> 00:23:05.920]  愛神 愛神的也當愛弟兄 這是我們從神所受的命令」
[00:23:05.920 --> 00:23:08.280]  約翰的書信告訴我們
[00:23:08.280 --> 00:23:12.960]  愛神和愛人是不能分割的
[00:23:12.960 --> 00:23:15.400]  如果我們懂得去愛神
[00:23:15.400 --> 00:23:18.080]  我們就應該要愛人
[00:23:18.080 --> 00:23:20.320]  如果我們可以去愛人
[00:23:20.320 --> 00:23:23.720]  我們就會去愛神
[00:23:23.720 --> 00:23:32.200]  我們不會說「我很愛上帝的 但我不愛你」
[00:23:32.200 --> 00:23:34.680]  人是神所做的
[00:23:34.680 --> 00:23:38.240]  我們是照著神的形象去做的
[00:23:38.240 --> 00:23:43.280]  所以我們可以去愛神祂自己所創造的
[00:23:43.280 --> 00:23:48.040]  是因為神的愛充滿在我們內心的當中
[00:23:48.040 --> 00:23:52.680]  如果我不懂得去愛我們身邊的人
[00:23:52.680 --> 00:23:55.440]  我們就離棄了神給我們的愛
[00:23:55.440 --> 00:23:58.320]  我們多熱心侍奉也好
[00:23:58.320 --> 00:24:04.960]  我們是不可以知道真正怎麼去愛上帝的
[00:24:04.960 --> 00:24:07.720]  所以這個起初的愛心
[00:24:07.720 --> 00:24:11.320]  可能是說我們剛剛開始去認識上帝的時候
[00:24:11.320 --> 00:24:14.160]  剛剛信主的時候
[00:24:14.160 --> 00:24:17.160]  神的愛充滿在我們內心的時候
[00:24:17.160 --> 00:24:19.880]  這一份的愛失去了
[00:24:19.880 --> 00:24:23.600]  或者可能我們也想了解一下
[00:24:23.600 --> 00:24:26.320]  為什麼一間這麼熱心侍奉
[00:24:26.320 --> 00:24:29.400]  為什麼一間這麼堅守信仰的教會
[00:24:29.400 --> 00:24:31.880]  他們也會沒有愛心呢?
