
[00:00:00.000 --> 00:00:04.360]  我們一直透過彼得前書的信息
[00:01:45.680 --> 00:01:49.040]  我們能夠以一個信服的心回應
[00:01:49.040 --> 00:01:53.000]  我們這些執政掌權一切的制度
[00:01:53.000 --> 00:01:56.920]  以至我們過了一個有見證的生活
[00:01:56.920 --> 00:02:02.080]  彼得也講到在地上見證的時候
[00:02:02.080 --> 00:02:07.040]  我們也來信服不單止國家領袖
[00:02:07.040 --> 00:02:09.360]  也來信服我們的主人
[00:02:09.360 --> 00:02:16.080]  也就是說在我們的工作、在我們的社會制度裏邊
[00:02:16.080 --> 00:02:19.200]  我們有的主人來信服他
[00:02:19.200 --> 00:02:21.640]  無論那些是值得我們信服的
[00:02:21.640 --> 00:02:23.360]  或者甚至拐逼的
[00:02:23.360 --> 00:02:25.480]  我們也透過一個信服的生命
[00:02:25.480 --> 00:02:28.760]  來顯出我們基督徒的一個見證
[00:02:28.760 --> 00:02:31.400]  這個正是蒙福的見證
[00:02:31.400 --> 00:02:33.800]  接着彼得也講到家庭
[00:02:33.800 --> 00:02:34.960]  所以牽涉到很多方面
[00:02:34.960 --> 00:02:39.240]  從國家到社會、工作、家庭
[00:02:39.240 --> 00:02:45.560]  講到家庭裏面是妻子來信服丈夫
[00:02:45.560 --> 00:02:48.520]  我們記得彼得前書第三章一到七節
[00:02:48.520 --> 00:02:53.280]  也都講到丈夫去敬重他的妻子
[00:02:53.280 --> 00:02:57.120]  來與她一同承受生命之恩
[00:02:57.120 --> 00:03:00.000]  這個正是我們上幾次講到
[00:03:00.000 --> 00:03:03.600]  這個主題其實彼此連結的
[00:03:03.600 --> 00:03:07.360]  從整個國家到社會到家庭
[00:03:07.360 --> 00:03:09.880]  這個信服的生活
[00:03:09.880 --> 00:03:15.240]  表示有一種愛的流露出來
[00:03:15.240 --> 00:03:18.800]  所以今天跟大家繼續看第八至十二節
[00:03:18.800 --> 00:03:20.760]  這個是第三章的經文
[00:03:20.760 --> 00:03:28.200]  它講到很重要的就是信服是因爲愛
[00:03:28.200 --> 00:03:31.360]  當我們信服不是一種勉強
[00:03:31.360 --> 00:03:35.040]  不是一種忍受
[00:03:35.040 --> 00:03:38.240]  然後信服是一種主動和愛
[00:03:38.240 --> 00:03:40.200]  一種見證的表現
[00:03:40.200 --> 00:03:41.120]  所以整體來講
[00:03:41.120 --> 00:03:44.840]  這是帶着一種有見證的使命
[00:03:44.840 --> 00:03:47.640]  來到地上活出這些信服生命
[00:03:47.640 --> 00:03:49.320]  以致能夠見證神
[00:03:49.320 --> 00:03:50.480]  這個信服
[00:03:50.480 --> 00:03:52.080]  基督徒的信服是因爲什麼呢?
[00:03:52.080 --> 00:03:53.040]  是因爲愛
[00:03:53.040 --> 00:03:55.680]  所以來到第八至十二節
[00:03:55.680 --> 00:03:57.760]  彼得就有一個總結
[00:03:57.760 --> 00:04:00.560]  他說:總而言之
[00:04:00.560 --> 00:04:03.400]  所以這裏最後一方面是提醒信徒
[00:04:03.400 --> 00:04:07.600]  可以說是在教會的生活裏操練
[00:04:07.600 --> 00:04:12.000]  以致我們能夠面對着外面的世界
[00:04:12.000 --> 00:04:15.840]  特別當時彼得面對着敵神
[00:04:15.840 --> 00:04:20.800]  以及在政權壓迫着基督教的期間
[00:04:20.800 --> 00:04:23.680]  他們來活出這種信服的生命
[00:04:23.680 --> 00:04:25.960]  是因爲愛的表現
[00:04:25.960 --> 00:04:28.080]  所以這種愛的表現最具體操練的
[00:04:28.080 --> 00:04:30.240]  也是在教會里操練出來
[00:04:30.240 --> 00:04:34.640]  所以不僅是國家、社會、家庭
[00:04:34.640 --> 00:04:36.160]  彼得最後的時候
[00:04:36.160 --> 00:04:39.080]  也提到教會的肢體
[00:04:39.080 --> 00:04:41.000]  所以教會的肢體裏面
[00:04:41.000 --> 00:04:42.760]  很重要的
[00:04:42.760 --> 00:04:46.600]  有一個簡單幾節的經文裏面
[00:04:46.600 --> 00:04:48.200]  不斷地提出一個主題
[00:04:48.200 --> 00:04:50.880]  就是愛的原因
[00:04:50.880 --> 00:04:52.320]  最後他說:總而言之
[00:04:52.320 --> 00:04:54.280]  你們要同心彼此
[00:04:54.280 --> 00:04:55.600]  體恤
[00:04:55.600 --> 00:04:57.760]  相愛如弟兄
[00:04:57.760 --> 00:05:00.840]  所以這個總而言之有些翻譯
[00:05:00.840 --> 00:05:03.280]  譬如英文翻譯
[00:05:03.280 --> 00:05:05.600]  有翻譯做finally
[00:05:05.600 --> 00:05:08.600]  或者在希利文本身的意思
[00:05:08.600 --> 00:05:11.280]  也有最後的意思
[00:05:11.280 --> 00:05:13.760]  所以彼得來到這裏可以說一個總結
[00:05:13.760 --> 00:05:17.160]  由教會去延伸出去的
[00:05:17.160 --> 00:05:18.120]  操練出來的
[00:05:18.120 --> 00:05:20.080]  培養出來的這種愛
[00:05:20.080 --> 00:05:21.680]  可以實踐在我們的國家
[00:05:21.680 --> 00:05:23.920]  我們的社會
[00:05:23.920 --> 00:05:25.560]  工作的地方
[00:05:25.560 --> 00:05:29.080]  在家庭、夫婦之間的關係
[00:05:29.080 --> 00:05:32.720]  因爲這是最重要的因素
[00:05:32.720 --> 00:05:34.600]  就是愛的因素
[00:05:34.600 --> 00:05:38.200]  所以今天我們來看看這幾節經文一起
[00:05:38.200 --> 00:05:40.320]  在這裏彼此鼓勵
[00:05:40.320 --> 00:05:42.720]  叫我們教會、肢體間
[00:05:42.720 --> 00:05:46.280]  能夠活出這種信服的生命
[00:05:46.280 --> 00:05:47.720]  是因爲愛
[00:05:47.720 --> 00:05:48.480]  我們讀一讀
[00:05:48.480 --> 00:05:50.360]  由第八至十二節
[00:05:50.360 --> 00:05:51.800]  這五節的經文
[00:05:51.800 --> 00:05:54.040]  請大家同心讀出
[00:05:54.040 --> 00:05:57.080]  總而言之你們要同心
[00:05:57.080 --> 00:05:58.840]  彼此體恤
[00:05:58.840 --> 00:06:00.720]  相愛如弟兄
[00:06:00.720 --> 00:06:04.520]  全持廉謙卑的心
[00:06:04.520 --> 00:06:06.280]  不以惡報惡
[00:06:06.280 --> 00:06:08.360]  以辱罵還辱罵
[00:06:08.360 --> 00:06:09.720]  都要祝福
[00:06:09.720 --> 00:06:12.720]  因你們是爲此蒙照
[00:06:12.720 --> 00:06:16.160]  好叫你們承受福氣
[00:06:16.160 --> 00:06:17.760]  因爲經上說
[00:06:17.760 --> 00:06:19.960]  人若愛生命
[00:06:19.960 --> 00:06:21.840]  願享美福
[00:06:21.840 --> 00:06:25.400]  需要禁止舌頭不出惡言
[00:06:25.400 --> 00:06:28.200]  嘴脣不說詭詐的話
[00:06:28.200 --> 00:06:30.920]  也要離惡行善
[00:06:30.920 --> 00:06:32.320]  尋求和睦
[00:06:32.320 --> 00:06:33.840]  一心追趕
[00:06:33.840 --> 00:06:36.720]  因爲主的眼看顧異人
[00:06:36.720 --> 00:06:39.880]  主的耳聽他們的祈禱
[00:06:39.880 --> 00:06:44.720]  唯有行惡的人主向他們辯點
[00:06:44.720 --> 00:06:45.640]  所以大家要留意到
[00:06:45.640 --> 00:06:47.720]  這裏其實牽涉性也好講
[00:06:47.720 --> 00:06:49.600]  因爲它是一個總結
[00:06:49.600 --> 00:06:52.680]  總結就是我們在教會的弟兄們彼此操練
[00:06:52.680 --> 00:06:54.600]  培養愛
[00:06:54.600 --> 00:06:57.920]  之後我們可以面對外面的環境
[00:06:57.920 --> 00:06:59.440]  無論它是敵對我們也好
[00:06:59.440 --> 00:07:02.960]  無論我們所身處的國家也好
[00:07:02.960 --> 00:07:04.920]  我們都發覺有一個原則
[00:07:04.920 --> 00:07:07.560]  就是我們能夠活出這種
[00:07:07.560 --> 00:07:11.440]  因愛而信服有的見證
[00:07:11.440 --> 00:07:13.480]  所以在這裏我們看見
[00:07:13.480 --> 00:07:17.760]  在彼得前書裏面的確講到很多關乎愛
[00:07:17.760 --> 00:07:21.720]  雖然沒有約翰一書、約翰書信那麼多
[00:07:21.720 --> 00:07:25.440]  但是彼得也特別講到耶穌基督對我們的愛
[00:07:25.440 --> 00:07:27.320]  所以今天我們守聖餐的時候
[00:07:27.320 --> 00:07:30.120]  也再一次以這個爲我們的基礎
[00:07:30.120 --> 00:07:33.760]  但他也提到我們用同樣基督這種愛
[00:07:33.760 --> 00:07:36.040]  去愛其他的人
[00:07:36.040 --> 00:07:40.400]  所以威斯比牧師他認爲
[00:07:40.400 --> 00:07:42.880]  這裏可以講得出一件事
[00:07:42.880 --> 00:07:46.480]  就好像雅各書或者羅馬書有同樣的意思
[00:07:46.480 --> 00:07:49.080]  就是愛完全了律法
[00:07:49.080 --> 00:07:52.160]  信服不是一種以律法來進行的
[00:07:52.160 --> 00:07:54.560]  信服是以愛作基礎的
[00:07:54.560 --> 00:07:56.640]  所有的人際關係當中
[00:07:56.640 --> 00:07:58.040]  能夠有愛
[00:07:58.040 --> 00:08:02.880]  就能夠表達這種彼此信服的生命
[00:08:02.880 --> 00:08:05.200]  這是適用於每一位基督徒
[00:08:05.200 --> 00:08:07.280]  也是適用於每一個層面
[00:08:07.280 --> 00:08:09.720]  包括了剛纔我們講的國家
[00:08:09.720 --> 00:08:11.280]  我們的社會
[00:08:11.280 --> 00:08:12.640]  我們的家人
[00:08:12.640 --> 00:08:14.320]  甚至教會
[00:08:14.320 --> 00:08:17.680]  所以這段經文裏面總括來講
[00:08:17.680 --> 00:08:22.040]  可以說有三個層面提到關乎愛
[00:08:22.040 --> 00:08:24.760]  第一個層面是愛弟兄
[00:08:24.760 --> 00:08:28.840]  就是指教會里面所培養出來的
[00:08:28.840 --> 00:08:30.120]  所以這是一個很重要的
[00:08:30.120 --> 00:08:34.240]  如果我們在這個社會能夠做愛的見證
[00:08:34.240 --> 00:08:35.480]  我們由教會
[00:08:35.480 --> 00:08:36.920]  大家都是基督徒
[00:08:36.920 --> 00:08:39.800]  來開始培養述詞
[00:08:39.800 --> 00:08:41.720]  所以在最後這裏他說
[00:08:41.720 --> 00:08:45.160]  總而言之你們要同心彼此體恤
[00:08:45.160 --> 00:08:47.760]  然後相愛如弟兄
[00:08:47.760 --> 00:08:49.400]  傳慈悲
[00:08:49.400 --> 00:08:51.960]  慈憐天悲的心
[00:08:51.960 --> 00:08:53.880]  所以如果用這個作爲核心
[00:08:53.880 --> 00:08:56.400]  我將它配上顏色
[00:08:56.400 --> 00:08:57.760]  相愛如弟兄
[00:08:57.760 --> 00:09:02.440]  所以這個重點是指愛弟兄
[00:09:02.440 --> 00:09:04.880]  我們愛弟兄有什麼元素呢?
[00:09:04.880 --> 00:09:07.960]  有什麼可以去培養和學習的呢?
[00:09:07.960 --> 00:09:12.280]  這裏可以有四個形容詞
[00:09:12.280 --> 00:09:15.040]  非常值得我們留意
[00:09:15.040 --> 00:09:16.360]  這個就是關鍵
[00:09:16.360 --> 00:09:19.520]  如果我們以愛弟兄作爲核心
[00:09:19.520 --> 00:09:21.600]  這四個元素是什麼呢?
[00:09:21.600 --> 00:09:23.520]  第一我們看見是同心
[00:09:23.520 --> 00:09:25.800]  英文翻譯是Like-minded
[00:09:25.800 --> 00:09:28.040]  第二個就是體恤
[00:09:28.040 --> 00:09:30.400]  英文翻譯是Sympathetic
[00:09:30.400 --> 00:09:33.280]  第三個就是慈憐
[00:09:33.280 --> 00:09:36.120]  慈憐就是Compassionate
[00:09:36.120 --> 00:09:38.520]  然後最後是謙卑
[00:09:38.520 --> 00:09:40.360]  就是Humble
[00:09:40.360 --> 00:09:41.760]  所以我們看見這四個
[00:09:41.760 --> 00:09:46.000]  正是我們今天要培養的
[00:09:46.000 --> 00:09:48.400]  在教會的弟兄當中
[00:09:48.400 --> 00:09:49.960]  愛弟兄當然包括姐妹
[00:09:49.960 --> 00:09:51.760]  所有肢體
[00:09:51.760 --> 00:09:52.840]  在這裏給我們看見
[00:09:52.840 --> 00:09:55.360]  愛在什麼當中培養呢?
[00:09:55.360 --> 00:09:58.920]  就是學習同心當中培養
[00:09:58.920 --> 00:10:00.560]  學習同心
[00:10:00.560 --> 00:10:04.960]  剛纔我們看見那個翻譯是Like-minded
[00:10:04.960 --> 00:10:07.920]  Like-minded不是所有人都是一樣的想法
[00:10:07.920 --> 00:10:09.280]  因爲這是不可能的
[00:10:09.280 --> 00:10:14.000]  基本上創造我們個別有不同的性格
[00:10:14.000 --> 00:10:15.800]  背景、恩賜
[00:10:15.800 --> 00:10:18.600]  或者長處短處
[00:10:18.600 --> 00:10:20.240]  什麼叫Like-minded呢?
[00:10:20.240 --> 00:10:24.040]  Like-minded就是我們以一個的心
[00:10:24.040 --> 00:10:26.120]  就是耶穌基督的心
[00:10:26.120 --> 00:10:29.600]  在很多不同的當中尋求相同
[00:10:29.600 --> 00:10:31.360]  所謂二宗求同
[00:10:31.360 --> 00:10:35.400]  這個正是很合乎在保羅書信的教會觀
[00:10:35.400 --> 00:10:37.680]  因爲保羅講到
[00:10:37.680 --> 00:10:40.800]  我們教會就是以耶穌基督爲首
[00:10:40.800 --> 00:10:44.520]  接着所有的弟兄姐妹是肢體
[00:10:44.520 --> 00:10:46.360]  這個是基督的身體
[00:10:46.360 --> 00:10:48.600]  身體的確有很多不同的部分
[00:10:48.600 --> 00:10:51.200]  我們差不多有很多部位
[00:10:51.200 --> 00:10:53.640]  很多器官都有不同的功能
[00:10:53.640 --> 00:10:58.600]  不同的特點、特長
[00:10:58.600 --> 00:11:01.480]  所以不可能全部都一樣
[00:11:01.480 --> 00:11:03.520]  不是幾乎一樣的基督徒
[00:11:03.520 --> 00:11:05.360]  我們有我們的獨特性
[00:11:05.360 --> 00:11:07.680]  有些人性格比較開朗
[00:11:07.680 --> 00:11:09.800]  有些比較安靜思想
[00:11:09.800 --> 00:11:12.040]  有些比較理性
[00:11:12.040 --> 00:11:13.000]  有些比較感性
[00:11:13.000 --> 00:11:17.520]  有些可能做事的方法是以最重要的先做
[00:11:17.520 --> 00:11:18.520]  有些人不是的
[00:11:18.520 --> 00:11:20.680]  做完那些不是很重要的
[00:11:20.680 --> 00:11:23.200]  最後纔來做最重要的
[00:11:23.200 --> 00:11:25.880]  有些人一早就要
[00:11:25.880 --> 00:11:29.520]  起牀的時候做最重要的事
[00:11:29.520 --> 00:11:31.960]  有些人是睡前才做的
[00:11:31.960 --> 00:11:33.920]  所以每個人有很多不同的習慣
[00:11:33.920 --> 00:11:37.720]  或者我們身體的情況
[00:11:37.720 --> 00:11:40.000]  各方面培養的環境不同
[00:11:40.000 --> 00:11:42.360]  但是有一件事是可以追求相同的
[00:11:42.360 --> 00:11:43.720]  就是同心
[00:11:43.720 --> 00:11:45.840]  Like-minded
[00:11:45.840 --> 00:11:48.560]  就是說我們以一個的價值觀
[00:11:48.560 --> 00:11:51.520]  一個的總體教會應該有的見證
[00:11:51.520 --> 00:11:52.880]  做大前提
[00:11:52.880 --> 00:11:56.600]  然後用其他神給我們很多的自由和空間
[00:11:56.600 --> 00:11:59.520]  我們可以發揮神給我們的恩賜和特長
[00:11:59.520 --> 00:12:01.840]  這個就是一個整體觀念
[00:12:01.840 --> 00:12:03.480]  所以很重要的就是
[00:12:03.480 --> 00:12:06.240]  我們以耶穌基督的心爲心
[00:12:06.240 --> 00:12:08.640]  最希望教會是什麼呢?
[00:12:08.640 --> 00:12:10.400]  我們就去配合
[00:12:10.400 --> 00:12:13.840]  這個就是用愛來配合
[00:12:13.840 --> 00:12:17.600]  所以教會最重要的就是榮耀基督
[00:12:17.600 --> 00:12:21.440]  教會最重要的就是領人歸主
[00:12:21.440 --> 00:12:23.000]  建立門徒
[00:12:23.000 --> 00:12:24.000]  教會最重要的就是
[00:12:24.000 --> 00:12:26.200]  好像今天的師哥提醒我們
[00:12:26.200 --> 00:12:28.040]  我們要建立神的教會
[00:12:28.040 --> 00:12:31.680]  以至我們能夠成爲一個榮耀的教會
[00:12:31.680 --> 00:12:34.960]  帶出在這個黑暗的時代有的見證
[00:12:34.960 --> 00:12:37.200]  這些就是耶穌基督的心
[00:12:37.200 --> 00:12:39.200]  他降世來到這個世界裏面
[00:12:39.200 --> 00:12:42.040]  就是爲了成就這些一切
[00:12:42.040 --> 00:12:45.240]  如果我們在追求愛的時候
[00:12:45.240 --> 00:12:47.880]  我們就學習這種同心
[00:12:47.880 --> 00:12:49.280]  這些是需要培養的
[00:12:49.280 --> 00:12:51.120]  不是自然會有的
[00:12:51.120 --> 00:12:53.000]  是需要在一些不同
[00:12:53.000 --> 00:12:58.640]  或者大家非常相憶的時候
[00:12:58.640 --> 00:13:01.080]  我們能夠以基督的心爲心
[00:13:01.080 --> 00:13:02.560]  來尋求相同
[00:13:02.560 --> 00:13:03.920]  這包括了我們的表達
[00:13:03.920 --> 00:13:04.520]  我們的言語
[00:13:04.520 --> 00:13:05.720]  我們的思想
[00:13:05.720 --> 00:13:06.640]  我們的僞身
[00:13:06.640 --> 00:13:07.600]  我們的立志
[00:13:07.600 --> 00:13:10.640]  還有我們的決心
[00:13:10.640 --> 00:13:12.720]  包括了行動
[00:13:12.720 --> 00:13:15.280]  所以這是在同心裏面
[00:13:15.280 --> 00:13:16.080]  Like-minded
[00:13:16.080 --> 00:13:17.080]  我們再說
[00:13:17.080 --> 00:13:18.960]  教會有足夠的空間
[00:13:18.960 --> 00:13:20.600]  給我們有很多多樣的
[00:13:20.600 --> 00:13:22.840]  我們看見我們自己的教會就是了
[00:13:22.840 --> 00:13:27.080]  一個大概800多至900人的教會
[00:13:27.080 --> 00:13:29.560]  我們實際上有很多很多不同的事工
[00:13:29.560 --> 00:13:33.000]  有很多不同的配合
[00:13:33.000 --> 00:13:35.040]  大人、小孩、青少年
[00:13:35.040 --> 00:13:36.400]  不同的語言
[00:13:36.400 --> 00:13:37.280]  外展的
[00:13:37.280 --> 00:13:39.760]  有些是照顧一些老人院
[00:13:39.760 --> 00:13:41.000]  有些去到監獄
[00:13:41.000 --> 00:13:44.440]  有些是去一些homeless的地方
[00:13:44.440 --> 00:13:47.760]  我們宣教有很多不同的地域
[00:13:47.760 --> 00:13:49.480]  有些是聖經翻譯
[00:13:49.480 --> 00:13:50.560]  有些是直接宣教
[00:13:50.560 --> 00:13:55.800]  有些是去到40強的一些國家
[00:13:55.800 --> 00:13:57.960]  我們的確有很多很多的東西
[00:13:57.960 --> 00:14:03.120]  所以有時你問教會有些什麼事工
[00:14:03.120 --> 00:14:04.760]  或者有些什麼東西在進行
[00:14:04.760 --> 00:14:06.600]  我都不知道可以說什麼給你聽
[00:14:06.600 --> 00:14:10.120]  因爲實在是同時間有很多很多東西在進行
[00:14:10.120 --> 00:14:12.480]  在疫情期間我們都沒有停過
[00:14:12.480 --> 00:14:15.400]  雖然有很多東西是受限制
[00:14:15.400 --> 00:14:20.360]  但基本上我們不斷的教會有很多的功能在發揮
[00:14:20.360 --> 00:14:22.920]  但所有這些一切我們知道
[00:14:22.920 --> 00:14:28.040]  都是多樣化裏面我們能夠尋求同心
[00:14:28.040 --> 00:14:29.720]  Like-minded
[00:14:29.720 --> 00:14:32.640]  所以如果你是不喜歡聽別人說話的
[00:14:32.640 --> 00:14:34.440]  自己獨行獨斷的
[00:14:34.440 --> 00:14:35.560]  人家個個都這麼做
[00:14:35.560 --> 00:14:37.400]  我專門不是這麼做的
[00:14:37.400 --> 00:14:41.400]  我們在這個時候就真的學習一下什麼叫愛
[00:14:41.400 --> 00:14:43.720]  愛就是培養出來的
[00:14:43.720 --> 00:14:46.600]  這個是同心那裏表達出來的
[00:14:46.600 --> 00:14:48.080]  所以彼得一開始在這裏
[00:14:48.080 --> 00:14:52.560]  他說我們你們都要同心
[00:14:52.560 --> 00:14:54.600]  第二個我們在這裏看到
[00:14:54.600 --> 00:14:56.960]  愛在哪裏培養出來呢
[00:14:56.960 --> 00:14:58.680]  就是學習慈憐
[00:14:58.680 --> 00:15:01.520]  學習體恤那裏培養出來
[00:15:01.520 --> 00:15:02.400]  體恤
[00:15:02.400 --> 00:15:06.680]  剛纔我們看過英文的翻譯就是Sympathetic
[00:15:06.680 --> 00:15:09.880]  Sympathetic就是有同情心
[00:15:09.880 --> 00:15:12.960]  不是以冷漠的相待
[00:15:12.960 --> 00:15:16.560]  或者別人有開心的事我們都代表他開心
[00:15:16.560 --> 00:15:22.800]  有哀哭的時候我們也表達我們的哀哭或者同情
[00:15:22.800 --> 00:15:26.680]  或者與他一同受苦
[00:15:26.680 --> 00:15:29.000]  有一句話我相信大家聽過很多次
[00:15:29.000 --> 00:15:33.520]  Put yourself in his shoes or in her shoes
[00:15:33.520 --> 00:15:35.320]  就是將你自己代入去
[00:15:35.320 --> 00:15:38.800]  你想想如果是你你會怎樣呢
[00:15:38.800 --> 00:15:44.880]  這個實在是一個學習同心的其中一個
[00:15:44.880 --> 00:15:48.400]  不可以分割的就是這種Sympathetic
[00:15:48.400 --> 00:15:51.360]  很多時候我們覺得那些很重要的東西
[00:15:51.360 --> 00:15:55.520]  但是有些人可能未必覺得很重要
[00:15:55.520 --> 00:15:58.840]  你覺得那些很不重要的可能有些人覺得很重要
[00:15:58.840 --> 00:16:01.880]  所以我們要彼此來體恤
[00:16:01.880 --> 00:16:08.040]  將自己的思想放在其他人的想法裏面去思想
[00:16:08.040 --> 00:16:14.600]  以致我們能夠有一種同情感、代入感
[00:16:14.600 --> 00:16:16.080]  這種Sympathetic
[00:16:16.080 --> 00:16:20.080]  今天我們看見這個社會都是
[00:16:20.080 --> 00:16:23.200]  你行你的我行我的
[00:16:23.200 --> 00:16:25.960]  互不關心的
[00:16:25.960 --> 00:16:27.640]  但是聖經再次告訴我們
[00:16:27.640 --> 00:16:29.320]  我們與喜樂的人同樂
[00:16:29.320 --> 00:16:34.920]  與哀哭的人同哭
[00:16:34.920 --> 00:16:37.240]  很多時候當我們想到
[00:16:37.240 --> 00:16:39.080]  如果他背後有這些原因的時候
[00:16:39.080 --> 00:16:40.440]  我們會多一點同情心
[00:16:40.440 --> 00:16:42.320]  不會那麼快去論斷他
[00:16:42.320 --> 00:16:44.560]  或者去判斷
[00:16:44.560 --> 00:16:48.560]  這實在是有時候神可能透過一些經歷
[00:16:48.560 --> 00:16:49.960]  讓我們體會了
[00:16:49.960 --> 00:16:54.680]  真的多一點去體恤
[00:16:54.680 --> 00:16:56.920]  因爲就好像有時候你會覺得
[00:16:56.920 --> 00:16:58.720]  哇!爲什麼會這樣?
[00:16:58.720 --> 00:17:01.320]  原來他背後有些原因是我們不知道的
[00:17:01.320 --> 00:17:03.680]  我們如果能夠多一點了解
[00:17:03.680 --> 00:17:06.280]  這樣的時候我們就會沒有那麼快
[00:17:06.280 --> 00:17:08.880]  就會挑人家的不是
[00:17:08.880 --> 00:17:11.200]  我們會更多地去
[00:17:11.200 --> 00:17:16.440]  不會用一個冷漠的態度去表達
[00:17:16.440 --> 00:17:20.400]  第三我們也是學習培養什麼呢?
[00:17:20.400 --> 00:17:22.280]  培養這種的慈憐
[00:17:22.280 --> 00:17:24.200]  Compassionate
[00:17:24.200 --> 00:17:26.920]  最後一位弟兄告訴我很好
[00:17:26.920 --> 00:17:28.080]  我都爲他感恩
[00:17:28.080 --> 00:17:31.160]  他說有一次經過一個地方
[00:17:31.160 --> 00:17:32.320]  見到有一個人
[00:17:32.320 --> 00:17:34.640]  很需要動個牌出來
[00:17:34.640 --> 00:17:38.040]  他走回頭
[00:17:38.040 --> 00:17:39.040]  然後給他一些錢
[00:17:39.040 --> 00:17:43.120]  當然今天我們要用很大的智慧去運用
[00:17:43.120 --> 00:17:45.800]  譬如我們不贊成有人進來我們教會
[00:17:45.800 --> 00:17:46.760]  他說他沒有錢
[00:17:46.760 --> 00:17:48.040]  我們就給他錢
[00:17:48.040 --> 00:17:50.320]  因爲我們有一些措施幫助他
[00:17:50.320 --> 00:17:54.120]  希望他不要用這些錢去吸毒
[00:17:54.120 --> 00:17:54.920]  或者賭錢
[00:17:54.920 --> 00:17:58.480]  或者做一些無益的事
[00:17:58.480 --> 00:18:02.280]  所以我們也需要很大的智慧
[00:18:02.280 --> 00:18:05.120]  但是這種的心懷是好的
[00:18:05.120 --> 00:18:08.520]  就是說我們有一種慈憐的心
[00:18:08.520 --> 00:18:12.680]  今天我們很多都是中等階級的
[00:18:12.680 --> 00:18:14.280]  或者在我們很豐裕的時候
[00:18:14.280 --> 00:18:16.920]  我們有沒有想到一些在貧窮當中
[00:18:16.920 --> 00:18:17.800]  在患難當中
[00:18:17.800 --> 00:18:19.880]  在疾病當中的人
[00:18:19.880 --> 00:18:23.520]  所以爲什麼我們祈禱會時常都爲一些
[00:18:23.520 --> 00:18:24.600]  好像很遠的那些
[00:18:24.600 --> 00:18:27.280]  不是很關我們事的東西來祈禱
[00:18:27.280 --> 00:18:30.640]  是因爲我們要培養我們這種關懷
[00:18:30.640 --> 00:18:33.560]  是那些有需要和貧窮
[00:18:33.560 --> 00:18:35.760]  在苦難當中的人
[00:18:35.760 --> 00:18:38.880]  我們需要來代入在他們當中
[00:18:38.880 --> 00:18:41.080]  不覺得我們現在有的
[00:18:41.080 --> 00:18:43.440]  所享受的這些一切是應有的
[00:18:43.440 --> 00:18:48.280]  我們應該有一種培養這些慈憐的心
[00:18:48.280 --> 00:18:50.840]  今天有很多負面的新聞
[00:18:50.840 --> 00:18:54.200]  令到我們有時不會麻木了
[00:18:54.200 --> 00:18:54.960]  因爲太多了
[00:18:54.960 --> 00:18:57.880]  報道那些都是不好的東西
[00:18:57.880 --> 00:19:00.640]  但同時我們也不要讓我們這種的
[00:19:00.640 --> 00:19:03.680]  慈憐的心麻木了
[00:19:03.680 --> 00:19:05.600]  讓我們仍然想到
[00:19:05.600 --> 00:19:09.280]  我們有些什麼可以貢獻給這個世界
[00:19:09.280 --> 00:19:12.520]  或者就算是我們自己的弟兄姊妹
