
[00:00:00.000 --> 00:00:07.400]  和大家繼續看《舌頭行傳》第19章最後一個部分
[00:02:40.400 --> 00:02:43.400]  還有比西第的安提額
[00:02:43.400 --> 00:02:45.400]  訪問完之後就過來這邊了
[00:02:45.400 --> 00:02:48.400]  過來這邊就是「以忽所」了
[00:02:48.400 --> 00:02:52.400]  所以我們這次下個禮拜很快就去
[00:02:52.400 --> 00:02:54.400]  說著說著
[00:02:54.400 --> 00:02:56.400]  我們有一班弟兄姊妹就會
[00:02:56.400 --> 00:02:59.400]  在「以忽所」的地方都會參觀
[00:02:59.400 --> 00:03:03.400]  因為包括了小亞 細亞這七個教會
[00:03:03.400 --> 00:03:05.400]  就在這裡
[00:03:05.400 --> 00:03:10.400]  「以忽所」在保羅這裡停了差不多三年那麼長
[00:03:10.400 --> 00:03:14.400]  之後他就差遣了提摩泰
[00:03:14.400 --> 00:03:17.400]  去了馬其頓
[00:03:17.400 --> 00:03:19.400]  後來他就回去
[00:03:19.400 --> 00:03:22.400]  所以在馬其頓就下來
[00:03:22.400 --> 00:03:24.400]  這個是馬其頓省 這個是亞細亞省
[00:03:24.400 --> 00:03:27.400]  所以這個是亞洲 這個是歐洲
[00:03:27.400 --> 00:03:30.400]  所以他們就過來這邊
[00:03:30.400 --> 00:03:32.400]  上去馬其頓
[00:03:32.400 --> 00:03:36.400]  這個就是第二次保羅宣教行程建立的教會
[00:03:36.400 --> 00:03:39.400]  所以他們先探訪第一次宣教行程教會
[00:03:39.400 --> 00:03:42.400]  接著過來這裡上去第二次宣教行程教會
[00:03:42.400 --> 00:03:45.400]  探訪大家記得的菲勒比
[00:03:45.400 --> 00:03:49.400]  迪索羅尼加 比利亞 哥倫多
[00:03:49.400 --> 00:03:51.400]  其實還有雅典
[00:03:51.400 --> 00:03:53.400]  這是第三次沒有去雅典
[00:03:53.400 --> 00:03:55.400]  所以這些地方
[00:03:55.400 --> 00:03:57.400]  今次我們的弟兄姊妹都會去
[00:03:57.400 --> 00:04:00.400]  所以我們參觀完這邊之後
[00:04:00.400 --> 00:04:03.400]  我們就搭船 搭了cruise
[00:04:03.400 --> 00:04:05.400]  經過愛琴海
[00:04:05.400 --> 00:04:07.400]  所以你會發覺我們出海的時候
[00:04:07.400 --> 00:04:10.400]  是在「以忽所」這個地方出去的
[00:04:10.400 --> 00:04:12.400]  為什麼「以忽所」這麼重要呢
[00:04:12.400 --> 00:04:14.400]  因為它是一個海港
[00:04:14.400 --> 00:04:17.400]  所以它有很多商貿
[00:04:17.400 --> 00:04:21.400]  甚至軍事行經的地方
[00:04:21.400 --> 00:04:24.400]  因為它是一個近海的地方
[00:04:24.400 --> 00:04:26.400]  所以我們的弟兄姊妹
[00:04:26.400 --> 00:04:27.400]  今次去經過
[00:04:27.400 --> 00:04:29.400]  我們先來了這邊
[00:04:29.400 --> 00:04:32.400]  雅典 哥倫多就上去
[00:04:32.400 --> 00:04:33.400]  貼了下來加比利亞
[00:04:33.400 --> 00:04:35.400]  接著過來菲勒比
[00:04:35.400 --> 00:04:37.400]  最後我們先回來
[00:04:37.400 --> 00:04:39.400]  這裡就是伊斯坦堡
[00:04:39.400 --> 00:04:41.400]  我們在這裡離開
[00:04:41.400 --> 00:04:44.400]  所以今次我們看到
[00:04:44.400 --> 00:04:46.400]  保羅就是停在「以忽所」
[00:04:46.400 --> 00:04:48.400]  有很長的時間
[00:04:48.400 --> 00:04:51.400]  他之後這些行程很快
[00:04:51.400 --> 00:04:53.400]  接著他回來這裡
[00:04:53.400 --> 00:04:54.400]  就沒有經「以忽所」了
[00:04:54.400 --> 00:04:57.400]  就回來去米利都
[00:04:57.400 --> 00:04:58.400]  先去特尼亞
[00:04:58.400 --> 00:05:00.400]  特羅亞 然後下來米利都
[00:05:00.400 --> 00:05:02.400]  接著就回來這邊
[00:05:02.400 --> 00:05:03.400]  就是哥薩尼亞
[00:05:03.400 --> 00:05:06.400]  最後他就是見耶路撒冷的
[00:05:06.400 --> 00:05:07.400]  這些仕途
[00:05:07.400 --> 00:05:09.400]  最後也都在哥薩尼亞
[00:05:09.400 --> 00:05:13.400]  被囚禁最後去羅馬
[00:05:13.400 --> 00:05:17.400]  最後他人生的路程
[00:05:17.400 --> 00:05:20.400]  「以忽所」這麼重要
[00:05:20.400 --> 00:05:23.400]  因為它當時來說
[00:05:23.400 --> 00:05:25.400]  是一個很重要的港口
[00:05:25.400 --> 00:05:28.400]  也是整個亞細亞省
[00:05:28.400 --> 00:05:30.400]  在羅馬帝國政府底下
[00:05:30.400 --> 00:05:32.400]  是首都
[00:05:32.400 --> 00:05:35.400]  所以它是亞細亞省的首都
[00:05:35.400 --> 00:05:38.400]  當時的人口超過了哥倫多
[00:05:38.400 --> 00:05:41.400]  有30萬人口這麼多
[00:05:41.400 --> 00:05:44.400]  他們的貿易發展
[00:05:44.400 --> 00:05:46.400]  經濟 政治都很重要的地位
[00:05:46.400 --> 00:05:49.400]  而且剛才我說的海港
[00:05:49.400 --> 00:05:51.400]  我們再仔細地看
[00:05:51.400 --> 00:05:53.400]  這個我們順便說一說
[00:05:53.400 --> 00:05:55.400]  這個就是「以忽所」
[00:05:55.400 --> 00:05:57.400]  其他七個教會就在這裡
[00:05:57.400 --> 00:06:00.400]  即是老弟加菲拉鐵菲
[00:06:00.400 --> 00:06:03.400]  薩迪加推拉別加摩師妹
[00:06:03.400 --> 00:06:04.400]  今次我們「大英之媒」
[00:06:04.400 --> 00:06:06.400]  都會去這些地方
[00:06:06.400 --> 00:06:08.400]  最後離開的時候
[00:06:08.400 --> 00:06:10.400]  就經過拔摩島
[00:06:10.400 --> 00:06:12.400]  然後我們才過來這邊
[00:06:12.400 --> 00:06:14.400]  就雅典
[00:06:14.400 --> 00:06:15.400]  順便給「大英之媒」
[00:06:15.400 --> 00:06:17.400]  知道我們的行程
[00:06:17.400 --> 00:06:20.400]  一起可以在禱告中紀念
[00:06:20.400 --> 00:06:22.400]  所以這個是啟示
[00:06:22.400 --> 00:06:23.400]  六個七個教會
[00:06:23.400 --> 00:06:25.400]  就是這個亞細亞省
[00:06:25.400 --> 00:06:26.400]  而當時「以忽所」
[00:06:26.400 --> 00:06:29.400]  就是一個首都
[00:06:29.400 --> 00:06:31.400]  這裡給大家看看裡面
[00:06:31.400 --> 00:06:33.400]  它有幾個重要地方
[00:06:33.400 --> 00:06:34.400]  一會兒我們讀經會讀到
[00:06:34.400 --> 00:06:36.400]  所以你可以留意一下
[00:06:36.400 --> 00:06:38.400]  第一個就是劇院
[00:06:38.400 --> 00:06:39.400]  有個露天的劇場
[00:06:39.400 --> 00:06:41.400]  這個劇場可以容納
[00:06:41.400 --> 00:06:43.400]  二萬五千人
[00:06:43.400 --> 00:06:44.400]  所以很大的劇場
[00:06:44.400 --> 00:06:46.400]  你想想當時來說
[00:06:46.400 --> 00:06:48.400]  二萬五千人在這個劇場
[00:06:48.400 --> 00:06:51.400]  然後很出名的另外就是
[00:06:51.400 --> 00:06:54.400]  這個阿底米女神廟
[00:06:54.400 --> 00:06:56.400]  這個阿底女神廟
[00:06:56.400 --> 00:06:59.400]  比起雅典的女神廟
[00:06:59.400 --> 00:07:01.400]  同樣都是阿底米女神廟
[00:07:01.400 --> 00:07:03.400]  還是大一倍
[00:07:03.400 --> 00:07:05.400]  所以這個阿底女神廟
[00:07:05.400 --> 00:07:06.400]  當時來說是
[00:07:06.400 --> 00:07:10.400]  古代的七大奇觀之一
[00:07:10.400 --> 00:07:12.400]  順帶一提
[00:07:12.400 --> 00:07:14.400]  這裡有個聖約翰教堂
[00:07:14.400 --> 00:07:16.400]  這個當時不是保羅時代
[00:07:16.400 --> 00:07:18.400]  是四世紀的時候建的
[00:07:18.400 --> 00:07:19.400]  所以這個教堂
[00:07:19.400 --> 00:07:20.400]  我們這次也會參觀
[00:07:20.400 --> 00:07:21.400]  為什麼呢
[00:07:21.400 --> 00:07:23.400]  因為「以忽所」
[00:07:23.400 --> 00:07:25.400]  不單止保羅有關係
[00:07:25.400 --> 00:07:27.400]  是仕途約翰很有關係
[00:07:27.400 --> 00:07:29.400]  我一會兒也詳細會說
[00:07:29.400 --> 00:07:31.400]  所以我們看到
[00:07:31.400 --> 00:07:33.400]  它有很多的設施
[00:07:33.400 --> 00:07:35.400]  這個露天劇院
[00:07:35.400 --> 00:07:37.400]  可以坐二萬多人
[00:07:37.400 --> 00:07:38.400]  有跑馬場
[00:07:38.400 --> 00:07:41.400]  有很多很多的神廟
[00:07:41.400 --> 00:07:43.400]  最厲害的就是這個
[00:07:43.400 --> 00:07:44.400]  阿底米的女神廟
[00:07:44.400 --> 00:07:45.400]  一會兒我們讀聖經的時候
[00:07:45.400 --> 00:07:47.400]  也會讀到
[00:07:47.400 --> 00:07:48.400]  所以我們看到
[00:07:48.400 --> 00:07:51.400]  這個就是露天的劇場
[00:07:51.400 --> 00:07:52.400]  的考古遺跡
[00:07:52.400 --> 00:07:54.400]  所以你會發現很真實
[00:07:54.400 --> 00:07:55.400]  令我們嘆為觀止
[00:07:55.400 --> 00:07:57.400]  二千多年的地方
[00:07:57.400 --> 00:07:59.400]  現在的考古可以發掘出來
[00:07:59.400 --> 00:08:01.400]  所以這個露天劇場
[00:08:01.400 --> 00:08:02.400]  你可以看到
[00:08:02.400 --> 00:08:03.400]  它可以坐這麼多人
[00:08:03.400 --> 00:08:05.400]  很大的露天劇場
[00:08:05.400 --> 00:08:06.400]  所以「以忽所」
[00:08:06.400 --> 00:08:08.400]  是我們這次行路最多的地方
[00:08:08.400 --> 00:08:10.400]  因為它的考古遺跡
[00:08:10.400 --> 00:08:12.400]  可以說是這麼多的
[00:08:12.400 --> 00:08:14.400]  亞細亞的城市裡面
[00:08:14.400 --> 00:08:15.400]  最多發現的一個
[00:08:15.400 --> 00:08:17.400]  所以有很多考古遺跡
[00:08:17.400 --> 00:08:19.400]  看到這麼多這麼多
[00:08:19.400 --> 00:08:20.400]  所以行「以忽所」
[00:08:20.400 --> 00:08:22.400]  應該是很長時間的
[00:08:22.400 --> 00:08:26.400]  所以這個就是露天劇場
[00:08:26.400 --> 00:08:29.400]  你看到那條大路在這邊
[00:08:29.400 --> 00:08:32.400]  然後有很多這些民居
[00:08:32.400 --> 00:08:34.400]  從這些考古發現
[00:08:34.400 --> 00:08:35.400]  你會發覺
[00:08:35.400 --> 00:08:36.400]  他們當時已經有
[00:08:36.400 --> 00:08:39.400]  很漂亮的建設民居
[00:08:39.400 --> 00:08:40.400]  所以這些遺跡
[00:08:40.400 --> 00:08:42.400]  你可以看到有相撼的地板
[00:08:42.400 --> 00:08:47.400]  牆裡面有很漂亮的裝飾
[00:08:47.400 --> 00:08:49.400]  而且甚至研究
[00:08:49.400 --> 00:08:52.400]  他們有一些木浴池
[00:08:52.400 --> 00:08:56.400]  即是羅馬有沖涼的地方
[00:08:56.400 --> 00:08:59.400]  木浴池甚至有自來水
[00:08:59.400 --> 00:09:00.400]  有一些水管駁進去
[00:09:00.400 --> 00:09:02.400]  當時2000年前
[00:09:02.400 --> 00:09:03.400]  能夠有這樣的建築
[00:09:03.400 --> 00:09:06.400]  是非常非常先進的一個地方
[00:09:06.400 --> 00:09:07.400]  還有你猜一下
[00:09:07.400 --> 00:09:08.400]  這是什麼來的
[00:09:08.400 --> 00:09:10.400]  大家猜一下
[00:09:10.400 --> 00:09:11.400]  是的
[00:09:11.400 --> 00:09:13.400]  這是廁所
[00:09:13.400 --> 00:09:18.400]  這個是公廁
[00:09:18.400 --> 00:09:21.400]  當然這裡是坐進去的
[00:09:21.400 --> 00:09:23.400]  這麼多人當然是公廁
[00:09:23.400 --> 00:09:24.400]  公廁是做什麼的呢
[00:09:24.400 --> 00:09:26.400]  公廁除了去廁所之外
[00:09:26.400 --> 00:09:27.400]  這裡我們說
[00:09:27.400 --> 00:09:28.400]  我們去到那邊
[00:09:28.400 --> 00:09:29.400]  可能有時候去廁所
[00:09:29.400 --> 00:09:30.400]  要付小費
[00:09:30.400 --> 00:09:32.400]  這裡肯定不用付小費
[00:09:32.400 --> 00:09:33.400]  我們等一會
[00:09:33.400 --> 00:09:34.400]  或者到時坐在這裡
[00:09:34.400 --> 00:09:36.400]  拍一張照片也不一定
[00:09:36.400 --> 00:09:39.400]  他們當時穿著長袍
[00:09:39.400 --> 00:09:41.400]  一件長袍就坐在這裡
[00:09:41.400 --> 00:09:43.400]  坐在這裡聊天
[00:09:43.400 --> 00:09:44.400]  所以這裡就成為
[00:09:44.400 --> 00:09:47.400]  一個社交的場所
[00:09:50.400 --> 00:09:52.400]  怎樣沖廁呢
[00:09:52.400 --> 00:09:53.400]  對不起
[00:09:53.400 --> 00:09:56.400]  怎樣沖廁呢
[00:09:56.400 --> 00:09:57.400]  不用沖廁嗎
[00:09:57.400 --> 00:09:58.400]  當然要沖廁
[00:09:58.400 --> 00:09:59.400]  這個沖廁
[00:09:59.400 --> 00:10:00.400]  就是在這裡下面的水
[00:10:00.400 --> 00:10:01.400]  不斷有水源
[00:10:01.400 --> 00:10:02.400]  在下面那裡去的
[00:10:02.400 --> 00:10:05.400]  這個水源在那裡去的
[00:10:05.400 --> 00:10:09.400]  那麼這條坑是做什麼的呢
[00:10:09.400 --> 00:10:10.400]  這條坑都是有水的
[00:10:10.400 --> 00:10:11.400]  不用經過的
[00:10:11.400 --> 00:10:12.400]  它是做什麼的呢
[00:10:12.400 --> 00:10:13.400]  就是那些奴隸
[00:10:13.400 --> 00:10:16.400]  幫助那些主人
[00:10:16.400 --> 00:10:17.400]  不是洗腳去完廁所
[00:10:17.400 --> 00:10:19.400]  要潔淨的
[00:10:19.400 --> 00:10:21.400]  那就找那些海綿給他們
[00:10:21.400 --> 00:10:22.400]  然後他們潔淨
[00:10:22.400 --> 00:10:24.400]  潔淨後又給那些奴隸
[00:10:24.400 --> 00:10:25.400]  奴隸呢
[00:10:25.400 --> 00:10:26.400]  就怎樣
[00:10:26.400 --> 00:10:29.400]  Recycle
[00:10:29.400 --> 00:10:30.400]  就洗回去給他們用
[00:10:30.400 --> 00:10:32.400]  那麼頂尖就預備好了
[00:10:32.400 --> 00:10:33.400]  這次我們去
[00:10:33.400 --> 00:10:35.400]  可能是這樣
[00:10:35.400 --> 00:10:37.400]  當然是開玩笑的
[00:10:37.400 --> 00:10:38.400]  所以這個就是
[00:10:38.400 --> 00:10:39.400]  你想想
[00:10:39.400 --> 00:10:40.400]  當時那麼多這些
[00:10:40.400 --> 00:10:43.400]  那麼文明的建設
[00:10:43.400 --> 00:10:45.400]  非常奇妙
[00:10:45.400 --> 00:10:47.400]  這個就是他們下去的
[00:10:47.400 --> 00:10:48.400]  考古的強地
[00:10:48.400 --> 00:10:50.400]  你離遠看就是這個
[00:10:50.400 --> 00:10:51.400]  阿底米神廟
[00:10:51.400 --> 00:10:53.400]  所以這裡走下去
[00:10:53.400 --> 00:10:55.400]  也挺難走的
[00:10:55.400 --> 00:10:57.400]  我想最難是這裡
[00:10:57.400 --> 00:11:00.400]  那麼近看
[00:11:00.400 --> 00:11:01.400]  我們知道這個就是了
[00:11:01.400 --> 00:11:02.400]  這個就是
[00:11:02.400 --> 00:11:04.400]  阿底米神廟考古遺跡
[00:11:04.400 --> 00:11:06.400]  就是這個
[00:11:06.400 --> 00:11:07.400]  那麼所以這個是一個
[00:11:07.400 --> 00:11:10.400]  當然現在只剩下很少地方
[00:11:10.400 --> 00:11:12.400]  那麼在伊斯坦堡的
[00:11:12.400 --> 00:11:14.400]  博物館那裡
[00:11:14.400 --> 00:11:15.400]  他們做了模型
[00:11:15.400 --> 00:11:17.400]  當時的模型
[00:11:17.400 --> 00:11:19.400]  是那麼大的
[00:11:19.400 --> 00:11:21.400]  不是好像現在那樣
[00:11:21.400 --> 00:11:22.400]  支離破碎的
[00:11:22.400 --> 00:11:23.400]  這是2000年前
[00:11:23.400 --> 00:11:25.400]  所以這個就是他們
[00:11:25.400 --> 00:11:27.400]  追溯當時的建築物
[00:11:27.400 --> 00:11:28.400]  可以稱為
[00:11:28.400 --> 00:11:33.400]  古代七大奇觀之一
[00:11:33.400 --> 00:11:36.400]  那麼這個就是在
[00:11:36.400 --> 00:11:39.400]  阿底米神廟的雕像
[00:11:39.400 --> 00:11:41.400]  那麼在這個梵蒂岡也有
[00:11:41.400 --> 00:11:43.400]  梵蒂岡現在這兩個
[00:11:43.400 --> 00:11:44.400]  就在梵蒂岡
[00:11:44.400 --> 00:11:47.400]  這個就是阿底米的神像
[00:11:47.400 --> 00:11:48.400]  阿底米神像
[00:11:48.400 --> 00:11:50.400]  又叫做戴安娜
[00:11:50.400 --> 00:11:51.400]  所以如果
[00:11:51.400 --> 00:11:52.400]  有些叫做阿底米
[00:11:52.400 --> 00:11:54.400]  有些叫做戴安娜
[00:11:54.400 --> 00:11:56.400]  那麼這個也是
[00:11:56.400 --> 00:11:58.400]  當時一個的
[00:11:58.400 --> 00:12:00.400]  他們所崇拜的
[00:12:00.400 --> 00:12:02.400]  除了這個宙斯
[00:12:02.400 --> 00:12:03.400]  我們記得
[00:12:03.400 --> 00:12:05.400]  就是一個最高的天神
[00:12:05.400 --> 00:12:06.400]  女神來說
[00:12:06.400 --> 00:12:08.400]  這個就是最高級的
[00:12:08.400 --> 00:12:10.400]  或者最多人拜的
[00:12:10.400 --> 00:12:11.400]  所以這就是為什麼
[00:12:11.400 --> 00:12:13.400]  他們有那麼大的建築物
[00:12:13.400 --> 00:12:18.400]  當時去供奉它
[00:12:18.400 --> 00:12:20.400]  那麼這個阿底米神
[00:12:20.400 --> 00:12:22.400]  女神是生育之神
[00:12:22.400 --> 00:12:25.400]  所以其實當時
[00:12:25.400 --> 00:12:28.400]  也有很多的廟祭
[00:12:28.400 --> 00:12:33.400]  所以用這個神廟
[00:12:33.400 --> 00:12:35.400]  其實不是純粹是宗教性的
[00:12:35.400 --> 00:12:37.400]  也是很多做生意的
[00:12:37.400 --> 00:12:39.400]  就是他們其實有很多廟祭
[00:12:39.400 --> 00:12:41.400]  那麼當時的社會
[00:12:41.400 --> 00:12:42.400]  無論哥林多
[00:12:42.400 --> 00:12:44.400]  或者爾弗索
[00:12:44.400 --> 00:12:46.400]  都有很多這種情況
[00:12:46.400 --> 00:12:48.400]  在道德上面
[00:12:48.400 --> 00:12:49.400]  這些繁榮的城市的時候
[00:12:49.400 --> 00:12:51.400]  就出現這些問題
[00:12:51.400 --> 00:12:54.400]  那麼所以這個亞細亞
[00:12:54.400 --> 00:12:56.400]  整個大的地方
[00:12:56.400 --> 00:12:58.400]  最大的神廟
[00:12:58.400 --> 00:13:00.400]  就是這個阿底米神廟
[00:13:00.400 --> 00:13:02.400]  就在爾弗索那裡
[00:13:02.400 --> 00:13:03.400]  那麼所以爾弗索
[00:13:03.400 --> 00:13:05.400]  就可以說
[00:13:05.400 --> 00:13:06.400]  那些人很重要
[00:13:06.400 --> 00:13:09.400]  除了經商 貿易 軍事之外
[00:13:09.400 --> 00:13:10.400]  就是這些生意
[00:13:10.400 --> 00:13:12.400]  所以再加上那些人
[00:13:12.400 --> 00:13:14.400]  來供奉這些女神
[00:13:14.400 --> 00:13:17.400]  所以很多人去爾弗索的地方
[00:13:17.400 --> 00:13:20.400]  再加上他們有一個出名的地方
[00:13:20.400 --> 00:13:22.400]  就是叫做邪術重鎮
[00:13:22.400 --> 00:13:24.400]  他們有很多那些邪術
[00:13:24.400 --> 00:13:26.400]  所以我們一會讀聖經的時候
[00:13:26.400 --> 00:13:27.400]  你就會發覺
[00:13:27.400 --> 00:13:29.400]  他們有很多那些邪術的書
[00:13:29.400 --> 00:13:31.400]  很多人行邪術
[00:13:31.400 --> 00:13:33.400]  那麼所以這個爾弗索
[00:13:33.400 --> 00:13:37.400]  也稱為叫做爾弗索的咒書
[00:13:37.400 --> 00:13:40.400]  就是它有本咒書
[00:13:40.400 --> 00:13:42.400]  就是講明這些邪術
[00:13:42.400 --> 00:13:44.400]  那麼所以有一個邪術
[00:13:44.400 --> 00:13:46.400]  很盛行的一個鎮
[00:13:46.400 --> 00:13:48.400]  一個城市來的
[00:13:48.400 --> 00:13:50.400]  那麼我們記得
[00:13:50.400 --> 00:13:53.400]  這個保羅去亞細亞
[00:13:53.400 --> 00:13:54.400]  有一個地方
[00:13:54.400 --> 00:13:55.400]  這次我們電影節目也去了
[00:13:55.400 --> 00:13:57.400]  就是哥羅西
[00:13:57.400 --> 00:13:58.400]  哥羅西呢
[00:13:58.400 --> 00:14:00.400]  保羅就不是建立哥羅西的教會
[00:14:00.400 --> 00:14:03.400]  他是差遣爾巴忽
[00:14:03.400 --> 00:14:07.400]  爾巴忽相信當時在爾弗索信主
[00:14:07.400 --> 00:14:09.400]  然後保羅就差爾巴忽
[00:14:09.400 --> 00:14:11.400]  就去哥羅西那裡
[00:14:11.400 --> 00:14:13.400]  建立了哥羅西的教會
[00:14:13.400 --> 00:14:16.400]  後來保羅就寫爾弗索書
[00:14:16.400 --> 00:14:17.400]  和寫哥羅西書
[00:14:17.400 --> 00:14:19.400]  兩本書可以說是姐妹作
[00:14:19.400 --> 00:14:21.400]  是很相近的內容
[00:14:21.400 --> 00:14:24.400]  不過爾弗索書更加就是
[00:14:24.400 --> 00:14:25.400]  詳細一點
[00:14:25.400 --> 00:14:28.400]  和有一點點他們的重點有點不同
[00:14:28.400 --> 00:14:29.400]  不過它的層次
[00:14:29.400 --> 00:14:30.400]  和裡面講的內容
[00:14:30.400 --> 00:14:32.400]  有很多相似的地方
[00:14:32.400 --> 00:14:34.400]  爾巴忽除了去哥羅西
[00:14:34.400 --> 00:14:36.400]  也去了老底家
[00:14:36.400 --> 00:14:38.400]  和希拉波利
[00:14:38.400 --> 00:14:40.400]  那麼我們第一站
[00:14:40.400 --> 00:14:41.400]  就是希拉波利
[00:14:41.400 --> 00:14:42.400]  希拉波利
[00:14:42.400 --> 00:14:44.400]  然後老底家
[00:14:44.400 --> 00:14:45.400]  和哥羅西
[00:14:45.400 --> 00:14:46.400]  這幾個地方
[00:14:46.400 --> 00:14:47.400]  就是我們電影節目
[00:14:47.400 --> 00:14:50.400]  遲些第一個地方
[00:14:50.400 --> 00:14:51.400]  我們參觀就是這裡
[00:14:51.400 --> 00:14:52.400]  然後我們就在爾弗索
[00:14:52.400 --> 00:14:56.400]  和其他啟示錄的七個教會
[00:14:56.400 --> 00:14:58.400]  保羅在這裡有三年之久
[00:14:58.400 --> 00:15:00.400]  他也在爾弗索
[00:15:00.400 --> 00:15:03.400]  寫了哥倫多前書
[00:15:03.400 --> 00:15:05.400]  所以哥倫多前書
[00:15:05.400 --> 00:15:08.400]  也和爾弗索的環境有相似
[00:15:08.400 --> 00:15:11.400]  但是也有很多很多問題
[00:15:11.400 --> 00:15:13.400]  所以保羅在爾弗索三年裡面
[00:15:13.400 --> 00:15:16.400]  包括了寫哥倫多前書
[00:15:16.400 --> 00:15:18.400]  所以我們就看見哥倫多
[00:15:18.400 --> 00:15:20.400]  是一個很重要的地方
[00:15:20.400 --> 00:15:22.400]  剛才我提過有約翰的足跡
[00:15:22.400 --> 00:15:24.400]  司徒約翰為什麼有關係呢
[00:15:24.400 --> 00:15:25.400]  因為司徒約翰
[00:15:25.400 --> 00:15:27.400]  從巴勒斯坦地
[00:15:27.400 --> 00:15:30.400]  後來研究 他就搬去了亞細亞
[00:15:30.400 --> 00:15:32.400]  所以他在亞細亞這個地方
[00:15:32.400 --> 00:15:34.400]  就住在爾弗索
[00:15:34.400 --> 00:15:36.400]  所以有一個聖約翰紀念堂
[00:15:36.400 --> 00:15:39.400]  就是紀念約翰曾經在這個地方
[00:15:39.400 --> 00:15:41.400]  約翰在那裡寫約翰福音
[00:15:41.400 --> 00:15:43.400]  寫約翰書信
[00:15:43.400 --> 00:15:45.400]  今天我們主要學上的
[00:15:45.400 --> 00:15:46.400]  約翰一書二書三書
[00:15:46.400 --> 00:15:48.400]  就是那時候在爾弗索寫的
[00:15:48.400 --> 00:15:52.400]  然後後來他就去了出海
[00:15:52.400 --> 00:15:56.400]  被放逐 去到拔摩島那裡
[00:15:56.400 --> 00:15:59.400]  在拔摩島那裡他得到啟示
[00:15:59.400 --> 00:16:01.400]  就是寫這個啟示錄
[00:16:01.400 --> 00:16:03.400]  所以為什麼會在爾弗索
[00:16:03.400 --> 00:16:04.400]  有個聖約翰紀念堂呢
[00:16:04.400 --> 00:16:06.400]  就是因為這個原因
[00:16:06.400 --> 00:16:08.400]  所以這次我們這集節目
