
[00:00:00.000 --> 00:00:06.880]  早前食環署向一個75歲的豬婆婆票控
[00:07:08.080 --> 00:07:10.240]  人在脫離罪的部分
[00:07:10.240 --> 00:07:12.000]  完全不能夠靠自己
[00:07:12.000 --> 00:07:14.720]  包括不能夠靠行為
[00:07:14.720 --> 00:07:18.200]  行律法而勝過罪的權勢
[00:07:18.200 --> 00:07:21.400]  所以保羅在第五章就指出
[00:07:21.400 --> 00:07:25.160]  人類的出路就是與上帝和好了
[00:07:25.160 --> 00:07:28.160]  所以在第五章第一節這樣說
[00:07:28.160 --> 00:07:30.400]  所以我們既因信清義
[00:07:30.400 --> 00:07:35.040]  就藉著我們的主耶穌基督得以與上帝和好
[00:07:35.040 --> 00:07:37.720]  罪人能夠與上帝和好
[00:07:37.720 --> 00:07:41.080]  是因為藉著我們的主耶穌基督
[00:07:41.080 --> 00:07:44.080]  而在第四章的尾段也說
[00:07:44.080 --> 00:07:47.360]  耶穌被出賣是為我們的過犯
[00:07:47.360 --> 00:07:51.000]  祂復活是為使我們清義
[00:07:51.000 --> 00:07:53.080]  基督被釘在十字架上
[00:07:53.080 --> 00:07:54.920]  是為我們的過犯
[00:07:54.920 --> 00:07:59.200]  當祂第三天復活勝過死亡的權勢
[00:07:59.200 --> 00:08:03.680]  我們就能夠因信基督而被稱為義
[00:08:03.680 --> 00:08:06.440]  帶來新生命的可能
[00:08:06.440 --> 00:08:09.840]  好了,你又揭開第八章了
[00:08:09.840 --> 00:08:16.600]  第八章第一節的第一句是什麼字?
[00:08:16.600 --> 00:08:19.600]  如今,沒錯了,如今
[00:08:19.600 --> 00:08:22.000]  即是說,經文的第一句就是說
[00:08:22.000 --> 00:08:27.000]  如今,當我們因信基督而被稱為義的時候
[00:08:27.000 --> 00:08:32.280]  如今,我們就進入了一個新的生命裏面
[00:08:32.280 --> 00:08:36.520]  好了,去到這裏大家對羅馬書有一個概念
[00:08:36.520 --> 00:08:39.120]  我們開始真正進入我們的經文
[00:08:39.120 --> 00:08:41.880]  我們首先讀羅馬書第八章
[00:08:41.880 --> 00:08:43.800]  一至到第八節
[00:08:43.800 --> 00:08:45.800]  預備,一二三
[00:08:52.000 --> 00:08:54.000]  (音樂)
[00:09:22.000 --> 00:09:49.000]  (音樂)
[00:09:49.000 --> 00:09:54.000]  對了,在這短短的幾段經文出現了很多對比句
[00:09:54.000 --> 00:09:57.400]  其實就是說人類的兩種狀態
[00:09:57.400 --> 00:09:59.400]  一種就是隨從肉體
[00:09:59.400 --> 00:10:02.200]  一種就是隨從聖靈
[00:10:02.200 --> 00:10:04.200]  隨從肉體的經文
[00:10:04.200 --> 00:10:09.000]  即是在經文裏面說會體貼肉體的事
[00:10:09.000 --> 00:10:15.000]  根據漢語聖經協會最新一期的刊物
[00:10:15.000 --> 00:10:17.000]  不知道大家有沒有留意
[00:10:17.000 --> 00:10:20.000]  其實這些刊物是非常好看的
[00:10:20.000 --> 00:10:23.000]  因為每一次都是由一些學者
[00:10:23.000 --> 00:10:27.000]  他用了很多年去研究新約或者舊約
[00:10:27.000 --> 00:10:30.000]  而寫出來的文章
[00:10:30.000 --> 00:10:32.000]  所以其實特別這一份
[00:10:32.000 --> 00:10:34.000]  我每一次都儲起來
[00:10:34.000 --> 00:10:38.000]  因為他所寫的有關在經文裏面的一些字
[00:10:38.000 --> 00:10:42.000]  是很深入和用原文去解釋
[00:10:42.000 --> 00:10:44.000]  所以非常好看
[00:10:44.000 --> 00:10:48.000]  希望大家可以去看這些刊物
[00:10:48.000 --> 00:10:51.000]  在這個刊物裏面說
[00:10:51.000 --> 00:10:53.000]  體貼肉體的事
[00:10:53.000 --> 00:10:57.000]  原文的意思就是屬肉體的思想
[00:10:57.000 --> 00:11:00.000]  即是說隨從肉體的人
[00:11:00.000 --> 00:11:04.000]  他們就是有屬肉體的思想
[00:11:04.000 --> 00:11:07.000]  即是說你歸屬在哪一邊
[00:11:07.000 --> 00:11:11.000]  你就會被哪一邊的思想所充滿
[00:11:11.000 --> 00:11:13.000]  有少許題外話的
[00:11:13.000 --> 00:11:16.000]  當我去預備這段經文的時候
[00:11:16.000 --> 00:11:18.000]  當我在打電話的時候
[00:11:18.000 --> 00:11:21.000]  突然間有人打電話來
[00:11:21.000 --> 00:11:23.000]  就說你好啊
[00:11:23.000 --> 00:11:25.000]  我是來送炭粉的
[00:11:25.000 --> 00:11:28.000]  你們是不是月華街34號
[00:11:28.000 --> 00:11:30.000]  你是什麼堂
[00:11:30.000 --> 00:11:32.000]  我說我們是糧化堂
[00:11:32.000 --> 00:11:34.000]  哦 糧化堂 哪個糧
[00:11:34.000 --> 00:11:37.000]  是不是出糧的糧
[00:11:37.000 --> 00:11:39.000]  那一刻我馬上笑了出來
[00:11:39.000 --> 00:11:42.000]  不知道這個哥哥是不是整天想著出糧
[00:11:42.000 --> 00:11:47.000]  所以他的詞彙也是圍著出糧這個字
[00:11:47.000 --> 00:11:49.000]  剛才提到
[00:11:49.000 --> 00:11:53.000]  隨從肉體的只是有屬肉體的思想
[00:11:53.000 --> 00:11:56.000]  而結果是帶來死亡
[00:11:56.000 --> 00:12:00.000]  隨從肉體的人是和上帝為敵
[00:12:00.000 --> 00:12:02.000]  不信服上帝的律法
[00:12:02.000 --> 00:12:04.000]  無法令上帝喜悅
[00:12:04.000 --> 00:12:06.000]  所謂肉體
[00:12:06.000 --> 00:12:09.000]  在保羅的神學裏面
[00:12:09.000 --> 00:12:14.000]  其實是指那些人活在人性的脆弱之中
[00:12:14.000 --> 00:12:21.000]  這種脆弱是源自於人具有必然死亡的身體
[00:12:21.000 --> 00:12:22.000]  或者這麼說
[00:12:22.000 --> 00:12:28.000]  因為人的身體是會必然死而帶來的那種脆弱
[00:12:28.000 --> 00:12:32.000]  這種脆弱令人尋求自保
[00:12:32.000 --> 00:12:33.000]  這個自保的心
[00:12:33.000 --> 00:12:38.000]  催促人為了滿足肉體的慾望和需要
[00:12:38.000 --> 00:12:41.000]  而行動的
[00:12:41.000 --> 00:12:44.000]  當自保的心過強的時候
[00:12:44.000 --> 00:12:46.000]  就會令到這個人
[00:12:46.000 --> 00:12:49.000]  將自我成為了
[00:12:49.000 --> 00:12:51.000]  成為了自我的奴隸
[00:12:51.000 --> 00:12:53.000]  他只是看到自己
[00:12:53.000 --> 00:12:55.000]  只是想到自己
[00:12:55.000 --> 00:12:57.000]  只是感受到自己
[00:12:57.000 --> 00:13:00.000]  也只是為自己而活
[00:13:00.000 --> 00:13:02.000]  所以體貼肉體的人
[00:13:02.000 --> 00:13:05.000]  只是有屬肉體的思想
[00:13:05.000 --> 00:13:08.000]  在我的之外看不到什麼
[00:13:08.000 --> 00:13:10.000]  而這個超大的我
[00:13:10.000 --> 00:13:13.000]  根本容納不了其他人
[00:13:13.000 --> 00:13:15.000]  也都容納不了上帝
[00:13:15.000 --> 00:13:18.000]  以至於律法因為肉體
[00:13:18.000 --> 00:13:21.000]  在肉體面前變得軟弱
[00:13:21.000 --> 00:13:24.000]  不是說律法本身軟弱
[00:13:24.000 --> 00:13:26.000]  而是屬肉體的人
[00:13:26.000 --> 00:13:28.000]  他根本無法進行
[00:13:28.000 --> 00:13:30.000]  律法所帶來的圓滿
[00:13:30.000 --> 00:13:32.000]  因為律法的本意
[00:13:32.000 --> 00:13:37.000]  是讓人和神和人的關係恢復
[00:13:37.000 --> 00:13:40.000]  但他只是想到自己
[00:13:40.000 --> 00:13:42.000]  他們就是
[00:13:42.000 --> 00:13:46.000]  就算看到別人的生命危在旦夕的時候
[00:13:46.000 --> 00:13:49.000]  仍然會為著自身的利益
[00:13:49.000 --> 00:13:51.000]  而無視他人的生命
[00:13:51.000 --> 00:13:53.000]  無視他人
[00:13:53.000 --> 00:13:56.000]  一個作為人應有的尊嚴
[00:13:56.000 --> 00:13:58.000]  因為體貼肉體的人
[00:13:58.000 --> 00:14:01.000]  只是有屬肉體的思想
[00:14:01.000 --> 00:14:03.000]  而保羅
[00:14:03.000 --> 00:14:06.000]  另外說另一種生命
[00:14:06.000 --> 00:14:08.000]  就是如今
[00:14:08.000 --> 00:14:10.000]  我們接受了基督
[00:14:10.000 --> 00:14:14.000]  而進入了隨從聖靈的生命
[00:14:14.000 --> 00:14:16.000]  這些人的狀況
[00:14:16.000 --> 00:14:18.000]  是體貼聖靈的事
[00:14:18.000 --> 00:14:21.000]  即是屬聖靈的思想
[00:14:21.000 --> 00:14:24.000]  聖靈就像氣息一樣
[00:14:24.000 --> 00:14:26.000]  想像一下
[00:14:26.000 --> 00:14:28.000]  聖靈就像氣息一樣
[00:14:28.000 --> 00:14:30.000]  吹在我們的生命裡
[00:14:30.000 --> 00:14:33.000]  就像一個封閉了的密室
[00:14:33.000 --> 00:14:37.000]  突然重新注滿了新的空氣
[00:14:37.000 --> 00:14:39.000]  聖靈就是這樣引導我們
[00:14:39.000 --> 00:14:41.000]  離開死路
[00:14:41.000 --> 00:14:44.000]  而連接生命的源頭
[00:14:44.000 --> 00:14:48.000]  所以結果是帶來生命和平安
[00:14:48.000 --> 00:14:50.000]  而平安這個字
[00:14:50.000 --> 00:14:52.000]  也有和平的意思
[00:14:52.000 --> 00:14:56.000]  就是讓人和神和其他人
[00:14:56.000 --> 00:14:58.000]  復和的意思
[00:14:58.000 --> 00:15:00.000]  而基督來到
[00:15:00.000 --> 00:15:04.000]  就是在展現屬聖靈的生命
[00:15:04.000 --> 00:15:06.000]  耶穌的降生
[00:15:06.000 --> 00:15:08.000]  是為人
[00:15:08.000 --> 00:15:10.000]  耶穌降生為人
[00:15:10.000 --> 00:15:12.000]  其中一個意義
[00:15:12.000 --> 00:15:14.000]  就是祂成為一個完全的人
[00:15:14.000 --> 00:15:18.000]  所以祂仍然會受到魔鬼的試探
[00:15:18.000 --> 00:15:20.000]  也會遇到
[00:15:20.000 --> 00:15:23.000]  因為別人的罪而帶來的迫害
[00:15:23.000 --> 00:15:26.000]  但是祂就是這樣展現
[00:15:26.000 --> 00:15:28.000]  這樣完全馴服上帝
[00:15:28.000 --> 00:15:32.000]  以至於能夠實踐真理的生命
[00:15:32.000 --> 00:15:35.000]  當然耶穌也是完全的神
[00:15:35.000 --> 00:15:38.000]  只有祂才能夠替代人的贖罪
[00:15:38.000 --> 00:15:43.000]  並且以復活擊破了死亡的困所
[00:15:43.000 --> 00:15:45.000]  但是基督的犧牲
[00:15:45.000 --> 00:15:48.000]  既是完成了上帝拯救的計劃
[00:15:48.000 --> 00:15:53.000]  也是為著他人得救贖而犧牲
[00:15:53.000 --> 00:15:56.000]  所以這一樣東西同樣也是擊破了
[00:15:56.000 --> 00:16:00.000]  因人的脆弱而成為自我的奴隸
[00:16:00.000 --> 00:16:01.000]  只看到自己
[00:16:01.000 --> 00:16:03.000]  只為自己而活
[00:16:03.000 --> 00:16:08.000]  但是基督就是為著他人而犧牲自己
[00:16:08.000 --> 00:16:11.000]  所以新的生命的更新
[00:16:11.000 --> 00:16:14.000]  不只是關係於自己一個人
[00:16:14.000 --> 00:16:17.000]  更加是更新我們對世界
[00:16:17.000 --> 00:16:20.000]  就是怎樣向這個世界的向導
[00:16:20.000 --> 00:16:23.000]  也是影響我們對他人
[00:16:23.000 --> 00:16:27.000]  以及對這個世界的回應
[00:16:27.000 --> 00:16:32.000]  台灣有一位作家叫侯文永
[00:16:32.000 --> 00:16:35.000]  在他的訪問裏他曾經這樣說過
[00:16:35.000 --> 00:16:37.000]  人在最困難的時候
[00:16:37.000 --> 00:16:38.000]  做的選擇
[00:16:38.000 --> 00:16:42.000]  才決定這個人是怎樣的一個人
[00:16:42.000 --> 00:16:44.000]  就是說平時你喝下咖啡
[00:16:44.000 --> 00:16:45.000]  聊下天
[00:16:45.000 --> 00:16:48.000]  很舒服地躺在床上
[00:16:48.000 --> 00:16:51.000]  都不會決定你是一個怎樣的人
[00:16:51.000 --> 00:16:55.000]  當你的人生混到差不多的時候
[00:16:55.000 --> 00:16:58.000]  終於有一天你遇到關鍵的時候
[00:16:58.000 --> 00:16:59.000]  壓力很大
[00:16:59.000 --> 00:17:02.000]  在兩難之間的那一刻
[00:17:02.000 --> 00:17:06.000]  你所做的決定就證明了你是一個怎樣的人
[00:17:06.000 --> 00:17:11.000]  你會是壯烈犧牲為國家犧牲
[00:17:11.000 --> 00:17:13.000]  還是變為漢奸
[00:17:13.000 --> 00:17:17.000]  就是在那一刻作出一個選擇
[00:17:17.000 --> 00:17:21.000]  而我們的選擇就是展現了我們的信仰
[00:17:21.000 --> 00:17:26.000]  當然不是每一次都是等到我們為國捐軀的時候
[00:17:26.000 --> 00:17:28.000]  才可以有這種展現
[00:17:28.000 --> 00:17:31.000]  有時候就在我們的工作場景
[00:17:31.000 --> 00:17:34.000]  或者在我們日常生活裏面
[00:17:34.000 --> 00:17:42.000]  我們不斷學習怎樣讓聖靈去驅動我們的行事為人
[00:17:42.000 --> 00:17:45.000]  以他成為了這個基礎
[00:17:45.000 --> 00:17:51.000]  而這個學習就是成為了我們能夠檢視自己生命的力量
[00:17:51.000 --> 00:17:54.000]  一個屬肉體的人
[00:17:54.000 --> 00:17:57.000]  只是會有屬肉體的思想
[00:17:57.000 --> 00:17:59.000]  以自我為中心
[00:17:59.000 --> 00:18:02.000]  但是一個屬聖靈的人
[00:18:02.000 --> 00:18:04.000]  就會有屬聖靈的思想
[00:18:04.000 --> 00:18:06.000]  以聖靈為中心
[00:18:06.000 --> 00:18:10.000]  信服上帝並且善待其他的人
[00:18:10.000 --> 00:18:14.000]  一個在罪裏面習以為常的人
[00:18:14.000 --> 00:18:17.000]  他的生命會變得麻木
[00:18:17.000 --> 00:18:20.000]  他們沒有檢視自己的力量
[00:18:20.000 --> 00:18:22.000]  因為他只是想到自己
[00:18:22.000 --> 00:18:26.000]  而最終他只是消磨自己的生命
[00:18:26.000 --> 00:18:29.000]  而當我們有力量去檢視自己的時候
[00:18:29.000 --> 00:18:32.000]  雖然心裏面是有掙扎
[00:18:32.000 --> 00:18:35.000]  但其實正正告訴我們
[00:18:35.000 --> 00:18:38.000]  我們生命是有出路的
[00:18:38.000 --> 00:18:39.000]  你想想
[00:18:39.000 --> 00:18:41.000]  如果你有掙扎的時候
[00:18:41.000 --> 00:18:44.000]  你要有兩條不一樣的路
[00:18:44.000 --> 00:18:46.000]  但更重要的是
[00:18:46.000 --> 00:18:49.000]  我們要知道我們這些掙扎
[00:18:49.000 --> 00:18:55.000]  不是單靠自己的意志去作出這些決定和選擇
[00:18:55.000 --> 00:18:57.000]  我們有靠意志的部分
[00:18:57.000 --> 00:19:02.000]  但我們更加要靠聖靈的根深和認許
[00:19:02.000 --> 00:19:06.000]  所以讓我們讀餘下這幾節經文
[00:19:06.000 --> 00:19:10.000]  就是第八章九至十一節
[00:19:10.000 --> 00:19:12.000]  預備一二三
[00:19:40.000 --> 00:19:49.000]  好了,剛才說過
[00:19:49.000 --> 00:19:53.000]  如今我們已經在聖靈裏面生生命了
[00:19:53.000 --> 00:19:56.000]  所以一切已經由聖靈開始
[00:19:56.000 --> 00:19:58.000]  由零開始了
[00:19:58.000 --> 00:20:03.000]  我們知道聖靈是必然會進行根深的工作
[00:20:03.000 --> 00:20:07.000]  在剛才第九至十節提到
[00:20:07.000 --> 00:20:13.000]  聖靈的存在其實就是標誌著哪一個屬於基督
[00:20:13.000 --> 00:20:15.000]  只有聖靈的地方
[00:20:15.000 --> 00:20:17.000]  就認許說
[00:20:17.000 --> 00:20:21.000]  就算我們必死的身體都會復活過來
[00:20:21.000 --> 00:20:24.000]  這個認許其實很重要
[00:20:24.000 --> 00:20:27.000]  就是將我們和永恆連結
[00:20:27.000 --> 00:20:34.000]  令我們縱然繼續被這個標誌著死亡和叛逆的世界所拉扯著
[00:20:34.000 --> 00:20:40.000]  但聖靈的存在卻確保我們的生命可以透過聖靈活過來
[00:20:40.000 --> 00:20:43.000]  在第八章十一節這樣說
[00:20:43.000 --> 00:20:47.000]  然而使耶穌從死人中復活的上帝的靈
[00:20:47.000 --> 00:20:49.000]  若住在你們裏面
[00:20:49.000 --> 00:20:55.000]  那使基督從死人中復活的也必藉著住在你們裏面的聖靈
[00:20:55.000 --> 00:20:59.000]  使你們必死的身體又活過來
[00:20:59.000 --> 00:21:00.000]  試想想
[00:21:00.000 --> 00:21:04.000]  當永恆放置在我們的生命裏面的時候
[00:21:04.000 --> 00:21:10.000]  就已經擊破了人因為死亡而帶來的脆弱
[00:21:10.000 --> 00:21:12.000]  我們不再被定罪
[00:21:12.000 --> 00:21:15.000]  因為似生命的聖靈牽引著我們
[00:21:15.000 --> 00:21:22.000]  令到我們能夠從死和罪的牽引當中獲得自由
[00:21:22.000 --> 00:21:26.000]  所以聖靈是必然會做這個更新的工作
[00:21:26.000 --> 00:21:32.000]  專化我們將基督的同在能力和聖情傳遞給我們
[00:21:32.000 --> 00:21:36.000]  但這個更新的工作不是一下子
[00:21:36.000 --> 00:21:39.000]  你完全變為另一個人
[00:21:39.000 --> 00:21:41.000]  然後背後的音樂就是
[00:21:41.000 --> 00:21:44.000]  Hallelujah Hallelujah Hallelujah
[00:21:44.000 --> 00:21:46.000]  不是這樣的
[00:21:46.000 --> 00:21:51.000]  這個更新既是我們有力量去檢視自己
[00:21:51.000 --> 00:21:55.000]  也有力量被改變
[00:21:55.000 --> 00:21:58.000]  被改變的確需要力量
[00:21:58.000 --> 00:22:01.000]  很多人就是沒有這份力量
[00:22:01.000 --> 00:22:03.000]  沒有勇氣被改變
[00:22:03.000 --> 00:22:07.000]  甚至不相信生命能夠被改變
[00:22:07.000 --> 00:22:12.000]  而這個被改變既是被動地被改變
[00:22:12.000 --> 00:22:15.000]  也是主動地被改變
[00:22:15.000 --> 00:22:17.000]  什麼意思呢?
[00:22:17.000 --> 00:22:21.000]  因為改變的工作是屬於聖靈的工作
[00:22:21.000 --> 00:22:23.000]  我們是被動的
[00:22:23.000 --> 00:22:28.000]  但是願意被改變是我們的部分
[00:22:28.000 --> 00:22:30.000]  我們是主動的
[00:22:30.000 --> 00:22:35.000]  所以被改變既是被動地被改變
[00:22:35.000 --> 00:22:38.000]  也是主動地被改變
[00:22:38.000 --> 00:22:42.000]  而這個更新我們也要很好的配合
[00:22:42.000 --> 00:22:45.000]  我們就是要時刻去聆聽一下
[00:22:45.000 --> 00:22:49.000]  自己是不是屬聖靈的思想呢?
[00:22:49.000 --> 00:22:54.000]  有沒有容讓聖靈更新我們的空間呢?
[00:22:54.000 --> 00:23:00.000]  有沒有讓聖靈去處理我們生命根本的問題?
[00:23:00.000 --> 00:23:04.000]  記住是處理我們生命根本的問題
[00:23:04.000 --> 00:23:07.000]  不是單單行為本身的問題
[00:23:07.000 --> 00:23:09.000]  但是很重要的就是
[00:23:09.000 --> 00:23:12.000]  我們有沒有讓聖靈有這個空間
[00:23:12.000 --> 00:23:15.000]  在我們生命裡時刻作提醒呢?
[00:23:15.000 --> 00:23:18.000]  有一次我跟華華聊天
[00:23:18.000 --> 00:23:22.000]  她說到加拿大機械工程畢業的人
[00:23:22.000 --> 00:23:26.000]  他們手指尾都會戴一隻戒指
[00:23:26.000 --> 00:23:30.000]  這隻戒指我上網查了一下資料
[00:23:30.000 --> 00:23:35.000]  這隻戒指其實源自於1907年
[00:23:35.000 --> 00:23:39.000]  當他們在加拿大興建一條大橋的時候
[00:23:39.000 --> 00:23:42.000]  而發生的悲劇開始
[00:23:42.000 --> 00:23:45.000]  之後引伸出這隻戒指
[00:23:45.000 --> 00:23:48.000]  就是有一條將要在當時成為
