
[00:00:00.000 --> 00:00:03.080]  我們剛纔讀那段聖經應該是很熟悉的聖經
[00:02:32.640 --> 00:02:34.640]  但稍微忽視的警察是有用的
[00:02:34.640 --> 00:02:36.640]  接着天才主教因爲不孝順
[00:02:36.640 --> 00:02:38.640]  拿來的材料幫老哥留下的長輩
[00:02:38.640 --> 00:02:40.640]  一點都不像是機器人輪胎的
[00:02:40.640 --> 00:02:42.640]  正要是機器人身體症裝甲
[00:02:42.640 --> 00:02:44.640]  正要是機器人想一起去撞大怒昂
[00:02:44.640 --> 00:02:46.640]  瞭解一下哪來那麼多特殊詞帖
[00:02:46.640 --> 00:02:48.640]  你一定覺得很奇怪
[00:02:48.640 --> 00:02:50.640]  爲什麼天才主教這些人
[00:02:50.640 --> 00:02:52.640]  好不親的不怕干擾不從心做理
[00:02:52.640 --> 00:02:54.640]  這是因爲天才主教一定有想到
[00:02:54.640 --> 00:02:56.640]  我們想到的事不要多問
[00:02:56.640 --> 00:02:58.640]  結果真的遇到完全答不贏的大怒昂
[00:02:58.640 --> 00:03:00.640]  使之主教大哥的長髮底同學
[00:03:00.640 --> 00:03:02.640]  短髮底同學爆炸頭男同學
[00:03:02.640 --> 00:03:04.640]  超有錢帽子男同學開始來救主教
[00:03:04.640 --> 00:03:06.640]  於是大怒昂是因爲特殊詞帖
[00:03:06.640 --> 00:03:08.640]  在所有族人都回家睡覺的城市中
[00:03:08.640 --> 00:03:10.640]  抓主教一羣人
[00:03:10.640 --> 00:03:12.640]  然後大家躲到超有錢帽子男同學家
[00:03:12.640 --> 00:03:14.640]  因爲超有錢帽子男同學的資源
[00:03:14.640 --> 00:03:16.640]  在世家長的一夜都不像是機器人輪胎
[00:03:16.640 --> 00:03:18.640]  治療型機器人身體殘
[00:03:18.640 --> 00:03:20.640]  超強治療型機器人並且幫傷霸女同學
[00:03:20.640 --> 00:03:22.640]  做了可以亂丟東西的武器
[00:03:22.640 --> 00:03:24.640]  幫亂霸女同學做了跑超快的鞋子
[00:03:24.640 --> 00:03:26.640]  幫爆炸頭男同學做了手刀
[00:03:26.640 --> 00:03:28.640]  幫超有錢帽子男同學做了機器人
[00:03:28.640 --> 00:03:30.640]  但這些材料是便利商店就有賣的
[00:03:30.640 --> 00:03:32.640]  然後馬上找到大怒昂
[00:03:32.640 --> 00:03:34.640]  躲在一個靈鷲超時空傳送器的島上
[00:03:34.640 --> 00:03:36.640]  大家出發調查
[00:03:36.640 --> 00:03:38.640]  遇上大怒昂並且打了一架
[00:03:38.640 --> 00:03:40.640]  發現大怒昂竟然是天才主教大哥的大學教授
[00:03:40.640 --> 00:03:46.640]  當天路選考試放過製造文官 正擊投手所有的特殊試鐵
[00:03:46.640 --> 00:03:48.640]  意外少時天才主教大哥
[00:03:48.640 --> 00:03:50.640]  主教要向大怒昂報仇時被隊友阻止
[00:03:50.640 --> 00:03:52.640]  隊友都血紅的不能殺生
[00:03:52.640 --> 00:03:54.640]  然後大家在途中間出擊後發現原來大怒昂的女兒
[00:03:54.640 --> 00:03:56.640]  三架超時空傳送器車子死亡
[00:03:56.640 --> 00:03:58.640]  大怒昂的女兒她在裏面消失了
[00:03:58.640 --> 00:04:00.640]  所以大怒昂很生氣要殺死
[00:04:00.640 --> 00:04:02.640]  製造超時空傳送器的負責人
[00:04:02.640 --> 00:04:04.640]  想報仇到底幹嘛那麼麻煩
[00:04:04.640 --> 00:04:06.640]  大怒昂還很辛苦的修好超時空傳送器
[00:04:06.640 --> 00:04:10.640]  然後飛來製造超時空傳送器的負責人的公司上訪
[00:04:10.640 --> 00:04:13.640]  要把製造超時空傳送器負責人的公司吸走
[00:04:13.640 --> 00:04:16.640]  然後主教依序的慢慢出現大倒大謀
[00:04:16.640 --> 00:04:20.640]  而天才主教登場的一點都不像米其林輪胎的超強質量型機器人
[00:04:20.640 --> 00:04:24.640]  一起到超時空傳送器中發現卡在裏面的大怒昂女兒
[00:04:24.640 --> 00:04:26.640]  瞬間的找到大怒昂女兒要飛出來時
[00:04:26.640 --> 00:04:30.640]  長的一點都不像米其林輪胎的超強質量型機器人
[00:04:30.640 --> 00:04:31.640]  被垃圾集中壞掉
[00:04:31.640 --> 00:04:33.640]  所以死前把自己的記憶放在拳頭
[00:04:33.640 --> 00:04:38.640]  多用死前的力量將主教跟大怒昂的女兒推出超時空傳送器
[00:04:38.640 --> 00:04:41.640]  所以天才主教又用可能便利商店就買得到的材料
[00:04:41.640 --> 00:04:45.640]  重新做了一個長的一點都不像米其林輪胎的超強質量型機器人
[00:04:45.640 --> 00:04:48.640]  從此兩人獲得幸福快樂的日子
[00:04:48.640 --> 00:04:59.640]  那爲什麼我要展示這個古惑魔給你們看呢?
[00:04:59.640 --> 00:05:02.640]  因爲我想告訴你們很多時候我們看聖經的時候
[00:05:02.640 --> 00:05:05.640]  我們需要有他同樣的技術
[00:05:05.640 --> 00:05:07.640]  他的所作
[00:05:07.640 --> 00:05:10.640]  我覺得他做得最好的就是他用一個故事
[00:05:10.640 --> 00:05:13.640]  但是他很留心去讀這個故事
[00:05:13.640 --> 00:05:18.640]  然後他很突出這個故事裏面的人物的重要性
[00:05:18.640 --> 00:05:22.640]  他每一個人物他要問一下他短頭髮長頭髮爆炸頭
[00:05:22.640 --> 00:05:23.640]  就是怎麼樣
[00:05:23.640 --> 00:05:26.640]  他要用一個很直接的東西
[00:05:26.640 --> 00:05:28.640]  然後可以總結這個人
[00:05:28.640 --> 00:05:31.640]  而將這個故事的情節都寫出來
[00:05:31.640 --> 00:05:35.640]  所以很多時候我們要看聖經的時候
[00:05:35.640 --> 00:05:36.640]  一樣是這樣
[00:05:36.640 --> 00:05:39.640]  我們要看到重點是什麼
[00:05:39.640 --> 00:05:45.640]  他用一個很幽默的方法將故事演繹出來
[00:05:45.640 --> 00:05:49.640]  我沒有他那麼口齒伶俐等等
[00:05:49.640 --> 00:05:52.640]  但是我都寫了一個古惑魔版本
[00:05:52.640 --> 00:05:56.640]  剛纔你們所看的那個故事
[00:05:56.640 --> 00:06:01.640]  你們聽我讀的 我不讀國語了
[00:06:01.640 --> 00:06:03.640]  我是古惑魔
[00:06:03.640 --> 00:06:06.640]  今天要講一個死人復活的故事
[00:06:06.640 --> 00:06:09.640]  某天下午兩個傻瓜門徒
[00:06:09.640 --> 00:06:12.640]  莫名其妙地硬要離開耶路撒冷
[00:06:12.640 --> 00:06:15.640]  前往爾滿五師村
[00:06:15.640 --> 00:06:18.640]  步行約要兩三小時
[00:06:18.640 --> 00:06:20.640]  彼此談論時
[00:06:20.640 --> 00:06:25.640]  五教睡醒的主角不是剛從死裏復活的耶穌
[00:06:25.640 --> 00:06:27.640]  就近與他們同行
[00:06:27.640 --> 00:06:30.640]  誰知道門徒居然戴上了墨鏡
[00:06:30.640 --> 00:06:31.640]  眼睛模糊
[00:06:31.640 --> 00:06:33.640]  認不出耶穌來
[00:06:33.640 --> 00:06:36.640]  真是黑暗
[00:06:36.640 --> 00:06:38.640]  兩人極其悲傷
[00:06:38.640 --> 00:06:43.640]  因那說話行事都有大能的耶穌被釘十架
[00:06:43.640 --> 00:06:46.640]  其實真正讓他們悲傷的是
[00:06:46.640 --> 00:06:51.640]  過去兩三年血本無歸的投資
[00:06:51.640 --> 00:06:56.640]  君王死了 發財美夢也就泡湯了
[00:06:56.640 --> 00:07:01.640]  難怪耶穌斥責他們愚昧無知 假仁假義
[00:07:01.640 --> 00:07:04.640]  門徒恰眼心死 病入膏肓
[00:07:04.640 --> 00:07:07.640]  完全失去了屬靈的觸覺
[00:07:07.640 --> 00:07:13.640]  無法明白經上所說基督受害進入榮耀的必要
[00:07:13.640 --> 00:07:17.640]  他們要的是摩西般的大能先知
[00:07:17.640 --> 00:07:21.640]  君是英雄 而非耶穌的軟弱犧牲
[00:07:21.640 --> 00:07:26.640]  既看不見罪 更完美的贖罪制也是多餘
[00:07:26.640 --> 00:07:30.640]  然而這盲點正是主的使命
[00:07:30.640 --> 00:07:33.640]  恰眼心死乃劇毒死症
[00:07:33.640 --> 00:07:36.640]  無藥可救 無法可施
[00:07:36.640 --> 00:07:38.640]  豈料耶穌不離不棄
[00:07:38.640 --> 00:07:42.640]  向他們施展復活神功
[00:07:42.640 --> 00:07:49.640]  凡經上所指着自己的話都給他們講解明白了
[00:07:49.640 --> 00:07:51.640]  門徒雖然有點智障
[00:07:51.640 --> 00:07:53.640]  聖經卻是滾瓜爛熟
[00:07:53.640 --> 00:07:56.640]  短短兩三小時的復活神功
[00:07:56.640 --> 00:07:58.640]  竟然讓他們起死回生
[00:07:58.640 --> 00:08:01.640]  心裏火熱 眼睛明亮
[00:08:01.640 --> 00:08:05.640]  難道福音真是神的大能?
[00:08:05.640 --> 00:08:06.640]  聽完這個故事
[00:08:06.640 --> 00:08:11.640]  我們明白唯有從死裏復活的耶穌施展復活神功
[00:08:11.640 --> 00:08:15.640]  才能醫治拯救恰眼心死的罪人
[00:08:15.640 --> 00:08:18.640]  讓他們也死裏復活
[00:08:18.640 --> 00:08:22.640]  除此以外 別無拯救
[00:08:22.640 --> 00:08:24.640]  其實我做了很多功夫
[00:08:24.640 --> 00:08:27.640]  我引你去看一些很重要的東西
[00:08:27.640 --> 00:08:30.640]  甚至我演繹了一個故事出來
[00:08:30.640 --> 00:08:32.640]  如果你去看這個故事
[00:08:32.640 --> 00:08:34.640]  一個大家都很熟悉的故事
[00:08:34.640 --> 00:08:36.640]  其實都挺長的故事的時候
[00:08:36.640 --> 00:08:38.640]  你要怎麼看呢
[00:08:38.640 --> 00:08:43.640]  你可以將這個故事分爲七段
[00:08:43.640 --> 00:08:46.640]  每一段裏面你去拍一張照片
[00:08:46.640 --> 00:08:50.640]  然後將這七張照片重新排列
[00:08:50.640 --> 00:08:54.640]  你就可以看到這個故事要講的是什麼
[00:08:54.640 --> 00:08:58.640]  第一張照片是往以馬五芝的路
[00:08:58.640 --> 00:09:02.640]  第二張照片 瞞徒眼睛模糊
[00:09:02.640 --> 00:09:05.640]  第三張照片 瞞徒心遲鈍
[00:09:05.640 --> 00:09:10.640]  第四張照片 耶穌基督講解他基督的福音
[00:09:10.640 --> 00:09:13.640]  第四張照片 瞞徒心火熱
[00:09:13.640 --> 00:09:16.640]  第六張照片 瞞徒眼睛明亮
[00:09:16.640 --> 00:09:20.640]  最後一張照片 往耶路撒冷之路
[00:09:20.640 --> 00:09:25.640]  當然這些照片是我特意在某個時候拍的
[00:09:25.640 --> 00:09:26.640]  如果我讓你回去
[00:09:26.640 --> 00:09:27.640]  我說你幫我拍七張
[00:09:27.640 --> 00:09:31.640]  你可能拍了完全不是我想找的東西
[00:09:31.640 --> 00:09:33.640]  那你爲什麼要請我就是這個原因
[00:09:33.640 --> 00:09:36.640]  你拍哪七張照片就很重要
[00:09:36.640 --> 00:09:38.640]  因爲能不能排列這個故事出來
[00:09:38.640 --> 00:09:40.640]  就要看這七張照片是什麼
[00:09:40.640 --> 00:09:43.640]  你有沒有發現爲什麼我要這樣排列
[00:09:43.640 --> 00:09:47.640]  有沒有發現這張照片是前後呼應的
[00:09:47.640 --> 00:09:50.640]  往以馬五芝之路
[00:09:50.640 --> 00:09:53.640]  最後是往耶路撒冷之路
[00:09:53.640 --> 00:09:54.640]  會漏的
[00:09:54.640 --> 00:09:56.640]  中間B
[00:09:56.640 --> 00:10:00.640]  他們眼睛迷糊
[00:10:00.640 --> 00:10:03.640]  而後面是眼睛明亮
[00:10:03.640 --> 00:10:07.640]  然後中間他們心遲鈍
[00:10:07.640 --> 00:10:09.640]  slow apart
[00:10:09.640 --> 00:10:11.640]  然後他們心火熱
[00:10:11.640 --> 00:10:12.640]  如果你記得
[00:10:12.640 --> 00:10:14.640]  那個心火熱那一部
[00:10:14.640 --> 00:10:17.640]  它是去到後面眼睛明亮之後才說
[00:10:17.640 --> 00:10:18.640]  在路上
[00:10:18.640 --> 00:10:20.640]  你記不記得我們的心已經火熱
[00:10:20.640 --> 00:10:21.640]  你明白嗎
[00:10:21.640 --> 00:10:23.640]  所以從次序出現裏面
[00:10:23.640 --> 00:10:24.640]  它是32節
[00:10:24.640 --> 00:10:26.640]  然後它是31節之後
[00:10:26.640 --> 00:10:28.640]  但是在時序上
[00:10:28.640 --> 00:10:30.640]  它其實是之前
[00:10:30.640 --> 00:10:31.640]  在路上
[00:10:31.640 --> 00:10:34.640]  在他們在聽耶穌基督和他在講聖經裏面的福音的時候
[00:10:34.640 --> 00:10:37.640]  他心裏面已經火熱了
[00:10:37.640 --> 00:10:39.640]  但是你看到那個心火熱
[00:10:39.640 --> 00:10:45.640]  是爲了要平衡心遲鈍
[00:10:45.640 --> 00:10:47.640]  最中間
[00:10:47.640 --> 00:10:51.640]  所有的前後呼應的耶都
[00:10:51.640 --> 00:10:53.640]  最重要的是中間
[00:10:53.640 --> 00:10:55.640]  耶穌基督的福音
[00:10:55.640 --> 00:11:00.640]  ABCDC'B'A'
[00:11:00.640 --> 00:11:02.640]  他在講什麼呢
[00:11:02.640 --> 00:11:04.640]  如果你聽了很久
[00:11:04.640 --> 00:11:05.640]  你應該知道
[00:11:05.640 --> 00:11:06.640]  我經常會講一句話
[00:11:06.640 --> 00:11:08.640]  他在寫的是歷史
[00:11:08.640 --> 00:11:10.640]  但他也在寫文學
[00:11:10.640 --> 00:11:13.640]  最後他將歷史和文學加起來
[00:11:13.640 --> 00:11:15.640]  變成了一個神學
[00:11:15.640 --> 00:11:16.640]  他在寫一個神學
[00:11:16.640 --> 00:11:18.640]  他在寫一個什麼神學
[00:11:18.640 --> 00:11:20.640]  有什麼東西可以將一個
[00:11:20.640 --> 00:11:24.640]  黑眼心死的人拯救出來
[00:11:24.640 --> 00:11:27.640]  而那個答案就是主耶穌基督的福音
[00:11:27.640 --> 00:11:30.640]  是那個福音的大能
[00:11:30.640 --> 00:11:32.640]  去到這兩個人身上
[00:11:32.640 --> 00:11:34.640]  這個故事其實很特別
[00:11:34.640 --> 00:11:37.640]  因爲這個故事是耶穌受死復活之後
[00:11:37.640 --> 00:11:38.640]  第一個完整的故事
[00:11:38.640 --> 00:11:40.640]  你明白我的分別嗎
[00:11:40.640 --> 00:11:41.640]  你看很多其他的故事
[00:11:41.640 --> 00:11:43.640]  都是耶穌未上十字架之前的
[00:11:43.640 --> 00:11:46.640]  這個是耶穌受死復活之後
[00:11:46.640 --> 00:11:48.640]  第一個完整的故事
[00:11:48.640 --> 00:11:52.640]  現在復活的大能已經在行動中
[00:11:52.640 --> 00:11:54.640]  雖然我們都要等到聖靈降臨
[00:11:54.640 --> 00:11:57.640]  但現在耶穌已經受死已經復活
[00:11:57.640 --> 00:11:59.640]  拯救已經來到
[00:11:59.640 --> 00:12:02.640]  而耶穌自己將福音傳遞給他們
[00:12:02.640 --> 00:12:05.640]  於是創造了一個很強大的結果
[00:12:05.640 --> 00:12:08.640]  就是他們從他的黑眼
[00:12:08.640 --> 00:12:09.640]  眼睛明亮
[00:12:09.640 --> 00:12:11.640]  他們以前的心死
[00:12:11.640 --> 00:12:14.640]  現在心火熱
[00:12:14.640 --> 00:12:18.640]  我想看《路加福音》第24章第26節
[00:12:18.640 --> 00:12:22.640]  基督這樣受害又進入他的榮耀
[00:12:22.640 --> 00:12:24.640]  豈不是應當的嗎?
[00:12:24.640 --> 00:12:26.640]  接着27節
[00:12:26.640 --> 00:12:29.640]  於是從摩西和衆仙之
[00:12:29.640 --> 00:12:32.640]  凡經上所指自己說的話
[00:12:32.640 --> 00:12:34.640]  都給他們講解明白
[00:12:34.640 --> 00:12:35.640]  耶穌說
[00:12:35.640 --> 00:12:38.640]  難道你不知道基督受害進入榮耀
[00:12:38.640 --> 00:12:39.640]  是必須要
[00:12:39.640 --> 00:12:40.640]  是應該
[00:12:40.640 --> 00:12:41.640]  一定要的嗎?
[00:12:41.640 --> 00:12:43.640]  於是他從哪裏開始呢?
[00:12:43.640 --> 00:12:45.640]  他不是說一個新的理論
[00:12:45.640 --> 00:12:46.640]  他從舊約聖經開始
[00:12:46.640 --> 00:12:49.640]  他從摩西先知書開始講
[00:12:49.640 --> 00:12:52.640]  如果你繼續看《路加福音》第24章的時候
[00:12:52.640 --> 00:12:53.640]  你會發現
[00:12:53.640 --> 00:12:55.640]  後來他們回到耶路撒冷島
[00:12:55.640 --> 00:12:56.640]  幾個鐘頭之後
[00:12:56.640 --> 00:12:59.640]  耶穌再次在門徒當中再次出現
[00:12:59.640 --> 00:13:01.640]  出現的時候他做些什麼呢?
[00:13:01.640 --> 00:13:05.640]  「這就是我從前與你們同在之時
[00:13:05.640 --> 00:13:08.640]  所告訴你們的話說」
[00:13:08.640 --> 00:13:09.640]  44節
[00:13:09.640 --> 00:13:17.640]  「摩西的律法先知的書和詩篇上所記的凡指着我的話都必須要應驗
[00:13:17.640 --> 00:13:21.640]  於是耶穌開他們的心竅使他們明白聖經」
[00:13:21.640 --> 00:13:22.640]  什麼叫明白聖經?
[00:13:22.640 --> 00:13:24.640]  什麼叫開心竅?
[00:13:24.640 --> 00:13:26.640]  就是原來你開始明白
[00:13:26.640 --> 00:13:31.640]  舊約裏所講的一切都是指向耶穌基督
[00:13:31.640 --> 00:13:35.640]  所以我很喜歡洗手盆的圖畫
[00:13:35.640 --> 00:13:38.640]  因爲這個洗手盆是半圓形的
[00:13:38.640 --> 00:13:41.640]  這些水無論是滴前滴後滴左滴右
[00:13:41.640 --> 00:13:43.640]  最後一定是流向一箇中心的
[00:13:43.640 --> 00:13:45.640]  聖經也是這樣
[00:13:45.640 --> 00:13:47.640]  聖經有一箇中心點
[00:13:47.640 --> 00:13:49.640]  所有東西你可以從創世紀開始
[00:13:49.640 --> 00:13:51.640]  你可以出埃及紀開始
[00:13:51.640 --> 00:13:52.640]  你可以啓述開始
[00:13:52.640 --> 00:13:55.640]  但是最後都是流向一箇中心的
[00:13:55.640 --> 00:13:57.640]  那個中心在哪裏呢?
[00:13:57.640 --> 00:13:59.640]  就是基督受死進入榮耀
[00:13:59.640 --> 00:14:01.640]  耶穌基督的十字架
[00:14:01.640 --> 00:14:02.640]  祂的復活
[00:14:02.640 --> 00:14:03.640]  祂的昇天
[00:14:03.640 --> 00:14:05.640]  祂的再來等等
[00:14:05.640 --> 00:14:06.640]  你有沒有留意
[00:14:06.640 --> 00:14:08.640]  耶穌從哪裏開始講
[00:14:08.640 --> 00:14:09.640]  關於這件事
[00:14:09.640 --> 00:14:11.640]  祂從摩西的律法
[00:14:11.640 --> 00:14:13.640]  《先知書》和《詩篇》
[00:14:13.640 --> 00:14:15.640]  如果你熟悉猶太人的聖經
[00:14:15.640 --> 00:14:16.640]  你大概知道
[00:14:16.640 --> 00:14:18.640]  猶太人的聖經可以分爲三部分
[00:14:18.640 --> 00:14:20.640]  第一部分摩西五經
[00:14:20.640 --> 00:14:22.640]  Torah, Pentateuch
[00:14:22.640 --> 00:14:24.640]  第二部分是講《先知書》
[00:14:24.640 --> 00:14:26.640]  還有第三部分叫Art of Writing
[00:14:26.640 --> 00:14:28.640]  其他的寫作
[00:14:28.640 --> 00:14:30.640]  而《詩篇》是屬於其他的寫作
[00:14:30.640 --> 00:14:32.640]  就是耶穌可能是在做一件事
[00:14:32.640 --> 00:14:33.640]  祂告訴你
[00:14:33.640 --> 00:14:37.640]  整本舊約聖經不是某一段經文那麼簡單
[00:14:37.640 --> 00:14:38.640]  而是每一本書
[00:14:38.640 --> 00:14:41.640]  其實都是帶着我們進入
[00:14:41.640 --> 00:14:43.640]  祂自己受死
[00:14:43.640 --> 00:14:46.640]  進入榮耀的這個信息
[00:14:46.640 --> 00:14:49.640]  這件事是非常非常重要
[00:14:49.640 --> 00:14:52.640]  我們要去想究竟
[00:14:52.640 --> 00:14:54.640]  上帝通過祂的聖經
[00:14:54.640 --> 00:14:57.640]  祂想和我們講的是什麼信息
[00:14:57.640 --> 00:14:59.640]  如果你上個星期五在這裏
[00:14:59.640 --> 00:15:00.640]  你要知道
[00:15:00.640 --> 00:15:05.640]  我都說我們解經要非常小心
[00:15:05.640 --> 00:15:07.640]  不可以偷懶
[00:15:07.640 --> 00:15:10.640]  我們最喜歡偷懶的方法就是
[00:15:10.640 --> 00:15:12.640]  找一段自己最熟悉的金句
[00:15:12.640 --> 00:15:14.640]  或者教會里不斷要你背的金句
[00:15:14.640 --> 00:15:17.640]  背完之後就做一個填充題
[00:15:17.640 --> 00:15:20.640]  這個大家最熟悉的哈巴谷書
[00:15:20.640 --> 00:15:21.640]  哈巴谷書是什麼呢?
[00:15:21.640 --> 00:15:22.640]  不知道
[00:15:22.640 --> 00:15:23.640]  不知道不要緊
[00:15:23.640 --> 00:15:26.640]  只要有兩節金句就搞定了
[00:15:26.640 --> 00:15:28.640]  哈巴谷書的金句就是
[00:15:28.640 --> 00:15:30.640]  雖然無花過處不發旺
[00:15:30.640 --> 00:15:31.640]  葡萄樹不結果
[00:15:31.640 --> 00:15:33.640]  橄欖樹不收成
[00:15:33.640 --> 00:15:35.640]  田地不出糧食
[00:15:35.640 --> 00:15:36.640]  圈租住了羊
[00:15:36.640 --> 00:15:37.640]  棚內有沒有牛
[00:15:37.640 --> 00:15:40.640]  然而我要恩怡和和歡恩
[00:15:40.640 --> 00:15:41.640]  我的救主喜樂
[00:15:41.640 --> 00:15:43.640]  於是我們作唱讚美詩
[00:15:43.640 --> 00:15:46.640]  就是隻懂這兩節
[00:15:46.640 --> 00:15:47.640]  是吧?
[00:15:47.640 --> 00:15:48.640]  那怎麼應用呢?
[00:15:48.640 --> 00:15:52.640]  就將它做一個填充題
[00:15:52.640 --> 00:15:55.640]  頂籠我們講一下背景
[00:15:55.640 --> 00:15:56.640]  如果你上個星期五在這裏
[00:15:56.640 --> 00:15:59.640]  你記得我有時候都覺得
[00:15:59.640 --> 00:16:02.640]  教會和黃大仙抽支籤沒什麼分別
[00:16:02.640 --> 00:16:05.640]  你去到黃大仙抽支籤給解籤佬
[00:16:05.640 --> 00:16:07.640]  解籤佬都是跟你講一下股
[00:16:07.640 --> 00:16:09.640]  這支籤是陶淵明上谷
[00:16:09.640 --> 00:16:11.640]  於是跟你講一下陶淵明
[00:16:11.640 --> 00:16:12.640]  但最後問你
[00:16:12.640 --> 00:16:13.640]  你問姻緣
[00:16:13.640 --> 00:16:15.640]  問什麼呢?
[00:16:15.640 --> 00:16:16.640]  你問事業
[00:16:16.640 --> 00:16:17.640]  問家境
[00:16:17.640 --> 00:16:18.640]  什麼都沒所謂
[00:16:18.640 --> 00:16:22.640]  然後就將它基本上是填充題填下去
[00:16:22.640 --> 00:16:25.640]  於是我們的應用就是
[00:16:25.640 --> 00:16:27.640]  雖然今天香港不發旺
[00:16:27.640 --> 00:16:28.640]  民主沒什麼結果
[00:16:28.640 --> 00:16:29.640]  強積金不收成
[00:16:29.640 --> 00:16:30.640]  工資不出商量
[00:16:30.640 --> 00:16:32.640]  人們絕瞭望
[00:16:32.640 --> 00:16:33.640]  雞年無運行
[00:16:33.640 --> 00:16:34.640]  然而
[00:16:34.640 --> 00:16:35.640]  這樣
[00:16:35.640 --> 00:16:38.640]  但這樣的解經
[00:16:38.640 --> 00:16:43.640]  是否真的解到聖經想給我們傳遞的信息呢?
[00:16:43.640 --> 00:16:45.640]  你有沒有發現這樣的應用
[00:16:45.640 --> 00:16:48.640]  是非常自我中心的?
[00:16:48.640 --> 00:16:54.640]  也不是上帝要告訴我們的事情
[00:16:54.640 --> 00:16:57.640]  我想和大家再想一下
[00:16:57.640 --> 00:17:00.640]  我們應該如何去明白聖經
[00:17:00.640 --> 00:17:02.640]  這些是極其簡單的東西
[00:17:02.640 --> 00:17:03.640]  不過
[00:17:03.640 --> 00:17:04.640]  簡單得來
[00:17:04.640 --> 00:17:05.640]  將你放在一起的時候
[00:17:05.640 --> 00:17:06.640]  就一點都不簡單
[00:17:06.640 --> 00:17:08.640]  我們應該如何去明白這本聖經
[00:17:08.640 --> 00:17:11.640]  我們所有的聖經是一個很奇妙的一本書
[00:17:11.640 --> 00:17:14.640]  它有66本書組成
[00:17:14.640 --> 00:17:16.640]  但它其實也是一本書
[00:17:16.640 --> 00:17:18.640]  那你說怎麼知道它是一本書呢?
[00:17:18.640 --> 00:17:20.640]  除了教會告訴你是一本書
[00:17:20.640 --> 00:17:22.640]  或者說這是神的話
