
[00:00:00.000 --> 00:00:02.220]  丙姊妹住落去平安
[00:03:06.520 --> 00:03:09.800]  東方究竟是指什麼地方呢
[00:03:09.800 --> 00:03:13.640]  東方所指的最可能就是講的是波斯
[00:03:13.640 --> 00:03:16.440]  或者是巴比倫一帶的地方
[00:03:16.440 --> 00:03:20.960]  也都可能是講阿拉伯或者埃及等地
[00:03:20.960 --> 00:03:22.040]  大家可能會問
[00:03:22.040 --> 00:03:25.680]  阿拉伯和埃及不是在以色列的南邊的嗎
[00:03:25.680 --> 00:03:28.120]  但是這兩個地方的客旅
[00:03:28.120 --> 00:03:32.400]  都是要從東面的路去進入猶大地
[00:03:32.400 --> 00:03:35.360]  所以都是來自東方的
[00:03:35.360 --> 00:03:38.320]  那些博士又是什麼人來的呢
[00:03:38.320 --> 00:03:44.040]  博士這個字原本是用來指馬代波斯的祭司
[00:03:44.040 --> 00:03:47.240]  後來就再擴充泛指
[00:03:47.240 --> 00:03:49.040]  那些在異教社會裡面
[00:03:49.040 --> 00:03:53.200]  擁有某些特別的知識或者能力的人
[00:03:53.200 --> 00:03:57.160]  要麼就是講那些能夠解讀天文現象
[00:03:57.160 --> 00:04:00.440]  或者是解讀夢境的那些智者
[00:04:00.440 --> 00:04:05.640]  又或者是那些占卜算命施行法術的術士
[00:04:05.640 --> 00:04:08.760]  而後者的用法即是講術士的話
[00:04:08.760 --> 00:04:11.240]  其實是有一些負面的含意
[00:04:11.240 --> 00:04:16.400]  暗示他們很可能只是那些招搖撞騙的騙子
[00:04:16.400 --> 00:04:18.480]  幾位東方博士就聲稱他們
[00:04:18.480 --> 00:04:21.800]  觀察到一個不尋常的天文現象
[00:04:21.800 --> 00:04:24.560]  看到一顆很特別的星
[00:04:24.560 --> 00:04:27.920]  特別到一個程度令到他們認定這顆星
[00:04:27.920 --> 00:04:31.880]  就是猶太人之王誕生的標記
[00:04:31.880 --> 00:04:33.480]  於是乎他們長途跋涉
[00:04:33.480 --> 00:04:39.600]  來到耶路撒冷希望去朝拜這位非凡的王者
[00:04:39.600 --> 00:04:41.520]  那大家不知道有沒有想過
[00:04:41.520 --> 00:04:46.120]  幾位東方博士又怎樣能夠從一個星的出現
[00:04:46.120 --> 00:04:52.000]  而推斷到猶太人之王誕生這個結論呢
[00:04:52.000 --> 00:04:54.920]  那是不是波斯的《占星術》那些書裡面
[00:04:54.920 --> 00:04:57.520]  就已經有這樣的記載呢
[00:04:57.520 --> 00:05:00.960]  那應該這樣的機會很微 應該不是
[00:05:00.960 --> 00:05:04.400]  幾位東方博士對猶太人之王誕生的認知
[00:05:04.400 --> 00:05:10.800]  更加可能是從那些散居在他們當中的猶太人那裡去獲得
[00:05:10.800 --> 00:05:14.960]  死海古卷就收錄了一些猶太人的文獻
[00:05:14.960 --> 00:05:19.680]  當中就有將《文數記》二十四章十七節裡面
[00:05:19.680 --> 00:05:25.400]  有星出於雅閣 有象要輕於以色列的這句說話
[00:05:25.400 --> 00:05:29.080]  解讀成為《彌賽亞降臨》的預言
[00:05:29.080 --> 00:05:32.200]  也就是說早已經有類似的觀點
[00:05:32.200 --> 00:05:35.840]  在某些猶太社群裡面去流傳
[00:05:35.840 --> 00:05:40.600]  而幾位從事解讀天文現象的東方的博士
[00:05:40.600 --> 00:05:45.880]  很可能就是聽過他們這些類似的說法
[00:05:45.880 --> 00:05:49.440]  幾個東方博士在耶路撒冷
[00:05:49.440 --> 00:05:53.360]  就是到處去打聽猶太人之王的事情
[00:05:53.360 --> 00:05:56.360]  最終就傳到希律的耳中
[00:05:56.360 --> 00:06:00.480]  觸動了他的神經 令他心裡不安
[00:06:00.480 --> 00:06:03.240]  「不安」這個字其實原本是用來形容
[00:06:03.240 --> 00:06:07.040]  將水搖動或者去搞動的那個動作
[00:06:07.040 --> 00:06:08.880]  其實在這裡就是表示
[00:06:08.880 --> 00:06:12.480]  這個消息令到希律感覺到不安
[00:06:12.480 --> 00:06:18.360]  令他感覺到煩躁 驚恐 內心難以平靜
[00:06:18.360 --> 00:06:21.800]  希律徵詢了祭司長和民事的意見
[00:06:21.800 --> 00:06:26.720]  知道了梅加書預告梅賽亞會在伯利恆出生
[00:06:26.720 --> 00:06:32.320]  然後他就秘密召見了幾位東方博士
[00:06:32.320 --> 00:06:35.840]  希律就從那幾位東方博士那裡套料
[00:06:35.840 --> 00:06:40.960]  找出這位猶太人之王大概是什麼時候出生
[00:06:40.960 --> 00:06:44.480]  他又跟著叫幾位東方博士去伯利恆
[00:06:44.480 --> 00:06:46.920]  叫他們在找到猶太人之王之後
[00:06:46.920 --> 00:06:49.800]  就要馬上回來通知他
[00:06:49.800 --> 00:06:52.120]  東方博士答應了希律
[00:06:52.120 --> 00:06:55.720]  但是後來他是因為在夢裡面得到啟示
[00:06:55.720 --> 00:07:00.440]  在朝拜了聖嬰之後就秘密地繞道離開
[00:07:00.440 --> 00:07:03.560]  本來已經心裡不安的希律
[00:07:03.560 --> 00:07:08.040]  一定是越等越著急 越等越煩躁
[00:07:08.040 --> 00:07:12.320]  最後見到幾位東方博士沒有回來
[00:07:12.320 --> 00:07:14.040]  覺得被他們愚弄
[00:07:14.040 --> 00:07:17.120]  因此就大大地發怒
[00:07:17.120 --> 00:07:21.920]  發怒這個詞本身已經是解作狂怒的意思
[00:07:21.920 --> 00:07:23.760]  還要加上「大大」
[00:07:23.760 --> 00:07:30.160]  就是表示希律已經到了一個情緒失控的狀態
[00:07:30.160 --> 00:07:33.680]  而這個就是事件發展的背景
[00:07:33.680 --> 00:07:37.440]  亦都是希律大大發怒的原因
[00:07:37.440 --> 00:07:39.880]  經文跟著告訴我們
[00:07:39.880 --> 00:07:42.520]  情緒失控變得瘋狂的希律
[00:07:42.520 --> 00:07:46.040]  於是就派人去到伯利恆
[00:07:46.040 --> 00:07:48.600]  將伯利恆和周邊地區裡面
[00:07:48.600 --> 00:07:53.600]  所有兩歲以下的男孩都殺盡了
[00:07:53.600 --> 00:07:55.720]  不知道大家有沒有想過
[00:07:55.720 --> 00:07:58.400]  為什麼是兩歲以下呢?
[00:07:58.400 --> 00:08:02.440]  東方博士由觀察到不尋常的天文現象
[00:08:02.440 --> 00:08:04.240]  到決定起行
[00:08:04.240 --> 00:08:07.640]  再長途拔舌來到耶路撒冷
[00:08:07.640 --> 00:08:09.440]  再去到希律
[00:08:09.440 --> 00:08:13.960]  因為見不到他們回來而凍殺機
[00:08:13.960 --> 00:08:18.360]  整段時間前後應該是經過了一段時間
[00:08:18.360 --> 00:08:20.800]  最少應該也有幾個月
[00:08:20.800 --> 00:08:23.640]  或者可能接近一年
[00:08:23.640 --> 00:08:24.360]  不過呢
[00:08:24.360 --> 00:08:28.880]  既然希律已經向那些博士仔細地查問了
[00:08:28.880 --> 00:08:31.920]  那顆星是何時出現的話
[00:08:31.920 --> 00:08:36.280]  所以希律其實大可以將屠殺的範圍縮小
[00:08:36.280 --> 00:08:40.520]  只是殺死那些有嫌疑的男孩
[00:08:40.520 --> 00:08:44.000]  例如剛剛出生了沒多久的那些嬰兒
[00:08:44.000 --> 00:08:45.400]  即是星出現的時候
[00:08:45.400 --> 00:08:46.720]  他們都還沒出生
[00:08:46.720 --> 00:08:50.000]  照計就不會是那位猶太人之王
[00:08:50.000 --> 00:08:52.840]  而星出現之前就已經出生的
[00:08:52.840 --> 00:08:55.320]  也都不符合這個要求
[00:08:55.320 --> 00:08:57.160]  但是瘋狂的希律
[00:08:57.160 --> 00:09:01.120]  它好像就是要「寧往無眾」那樣
[00:09:01.120 --> 00:09:05.680]  於是乎就將要殺害的嬰孩的範圍
[00:09:05.680 --> 00:09:08.640]  擴大到他兩歲以下的男孩
[00:09:08.640 --> 00:09:10.640]  而不只是嬰兒
[00:09:10.640 --> 00:09:16.160]  地區也都是由百里行擴闊到百里行的四景
[00:09:16.160 --> 00:09:18.160]  希律屠殺男孩的決定
[00:09:18.160 --> 00:09:20.840]  不單止是兇殘和血腥
[00:09:20.840 --> 00:09:22.240]  再想深一點的時候
[00:09:22.240 --> 00:09:24.920]  其實很吊詭 很矛盾
[00:09:24.920 --> 00:09:26.680]  即是大家可以想一下
[00:09:26.680 --> 00:09:28.800]  到底在希律的心目中
[00:09:28.800 --> 00:09:31.480]  他究竟是否相信這些來歷不明
[00:09:31.480 --> 00:09:33.720]  東方博士所說的
[00:09:33.720 --> 00:09:36.680]  微塞亞已經降生了呢
[00:09:36.680 --> 00:09:39.200]  希律究竟他骨子裡面
[00:09:39.200 --> 00:09:43.640]  是不是真正相信有微塞亞的應許呢
[00:09:43.640 --> 00:09:47.000]  假如希律自己真正相信有微塞亞的應許
[00:09:47.000 --> 00:09:49.760]  又相信微塞亞已經降生的話
[00:09:49.760 --> 00:09:53.320]  而既然微塞亞是神所差遣來的王
[00:09:53.320 --> 00:09:55.120]  希律應該知道自己不可能
[00:09:55.120 --> 00:09:57.760]  抵擋得到神的仇高者
[00:09:57.760 --> 00:09:59.520]  如果他是這樣想的話
[00:09:59.520 --> 00:10:04.080]  他沒理由不怕野神的怒氣而招致滅亡
[00:10:04.080 --> 00:10:06.080]  大家可以再想深一層
[00:10:06.080 --> 00:10:08.640]  如果希律真心相信
[00:10:08.640 --> 00:10:10.800]  他為何不派人跟隨
[00:10:10.800 --> 00:10:14.640]  或者跟蹤著那幾位東方博士
[00:10:14.640 --> 00:10:17.080]  所以可以在這裡看到
[00:10:17.080 --> 00:10:19.600]  希律雖然心裡不安
[00:10:19.600 --> 00:10:23.120]  但他對那幾位東方博士的說話
[00:10:23.120 --> 00:10:26.560]  最多其實只是半信半疑
[00:10:26.560 --> 00:10:28.600]  耶路撒冷的祭司長民士
[00:10:28.600 --> 00:10:30.920]  以至合成的人
[00:10:30.920 --> 00:10:34.400]  對傳言其實更加硬處理
[00:10:34.400 --> 00:10:36.960]  他們當中沒有人打算去到伯利恆那裡
[00:10:36.960 --> 00:10:39.480]  看看那裡發生了什麼事情
[00:10:39.480 --> 00:10:41.160]  他們最擔心的
[00:10:41.160 --> 00:10:45.840]  其實只是希律會不會有過激的反應
[00:10:45.840 --> 00:10:47.080]  另一方面
[00:10:47.080 --> 00:10:51.240]  假如希律並不相信有微塞亞的應許
[00:10:51.240 --> 00:10:54.480]  不相信那些東方博士的話
[00:10:54.480 --> 00:10:56.200]  大家可能都會問
[00:10:56.200 --> 00:10:59.000]  那希律為何要搞這麼多事
[00:10:59.000 --> 00:11:04.080]  派人去伯利恆那裡殺害那些無辜的男孩呢
[00:11:04.080 --> 00:11:06.760]  對於那些不相信有微塞亞的人來說
[00:11:06.760 --> 00:11:11.160]  那幾位博士就是那些招搖撞騙的術士
[00:11:11.160 --> 00:11:12.320]  如果是這樣
[00:11:12.320 --> 00:11:15.360]  又何須對他們所說的話這麼認真
[00:11:15.360 --> 00:11:17.160]  這麼緊張呢
[00:11:17.160 --> 00:11:20.080]  所以希律屠殺男孩的這個決定
[00:11:20.080 --> 00:11:22.640]  看來並不合理
[00:11:22.640 --> 00:11:24.520]  按照常理來說
[00:11:24.520 --> 00:11:27.240]  希律其實反而應該要去問
[00:11:27.240 --> 00:11:31.600]  那幾位招搖撞騙的術士在散佈謠言
[00:11:31.600 --> 00:11:33.480]  是否別有用心
[00:11:33.480 --> 00:11:37.800]  是否要煽動猶太人去反抗希律的政權呢
[00:11:37.800 --> 00:11:38.920]  如果是這樣
[00:11:38.920 --> 00:11:43.440]  要對付的應該是那些圖謀不軌的騙子
[00:11:43.440 --> 00:11:45.200]  但是希律沒有這樣做
[00:11:45.200 --> 00:11:47.480]  所以大家一定要重新去想
[00:11:47.480 --> 00:11:50.760]  希律究竟為何要動殺機
[00:11:50.760 --> 00:11:54.040]  而答案就可以在經文那裡找到
[00:11:54.040 --> 00:11:57.760]  關鍵就是「被愚弄」這個字
[00:11:57.760 --> 00:11:59.480]  「愚弄」這個字在新約裡面
[00:11:59.480 --> 00:12:02.720]  只有在福音書裡面出現過
[00:12:02.720 --> 00:12:04.320]  除了在兩次之外
[00:12:04.320 --> 00:12:06.520]  包括今天這裡出現之外
[00:12:06.520 --> 00:12:09.640]  其他地方全部都是用來形容
[00:12:09.640 --> 00:12:12.480]  耶穌被戲弄的情景
[00:12:12.480 --> 00:12:15.280]  就是另一個譯法就是戲弄
[00:12:15.280 --> 00:12:17.400]  「愚弄」這個字也有嘲弄
[00:12:17.400 --> 00:12:20.360]  有恥笑的成分
[00:12:20.360 --> 00:12:22.640]  馬太福音的讀者
[00:12:22.640 --> 00:12:29.160]  大家當然知道東方博士不是去愚弄希律
[00:12:29.160 --> 00:12:32.560]  但是希律卻是這樣去理解
[00:12:32.560 --> 00:12:35.840]  經文裡面那個「見」字
[00:12:35.840 --> 00:12:39.000]  就是理解這樣的意思
[00:12:39.000 --> 00:12:40.600]  心裡不安的希律
[00:12:40.600 --> 00:12:43.320]  心情本來已經是難以平復
[00:12:43.320 --> 00:12:46.400]  現在又覺得被這幾個人愚弄了
[00:12:46.400 --> 00:12:47.960]  在希律的理解裡面
[00:12:47.960 --> 00:12:50.240]  他甚至可能會認為
[00:12:50.240 --> 00:12:55.080]  天下的人都正在在背後恥笑著他
[00:12:55.080 --> 00:12:56.760]  這麼大的羞辱
[00:12:56.760 --> 00:12:59.320]  希律又怎樣會受得住呢
[00:12:59.320 --> 00:13:01.320]  於是乎他老修成怒
[00:13:01.320 --> 00:13:04.680]  就下令屠殺男孩來洩憤
[00:13:04.680 --> 00:13:06.920]  也希望藉此去威嚇
[00:13:06.920 --> 00:13:11.520]  那些他認為會在背後恥笑他的人
[00:13:11.520 --> 00:13:17.960]  馬太對這次屠殺事件的註釋和評論
[00:13:17.960 --> 00:13:19.560]  經文裡面這樣說
[00:13:19.560 --> 00:13:23.600]  這就應了先知耶利米的話說
[00:13:23.600 --> 00:13:27.240]  在拉馬聽見浩圖大哭的聲音
[00:13:27.240 --> 00:13:32.640]  是拉結哭他兒女不肯受安慰
[00:13:32.640 --> 00:13:35.720]  因為他們都不在了
[00:13:35.720 --> 00:13:36.640]  大家可能會問
[00:13:36.640 --> 00:13:40.360]  馬太這個說法是否意味著
[00:13:40.360 --> 00:13:43.600]  馬太認為這次屠殺事件是神所命定
[00:13:43.600 --> 00:13:45.480]  所計劃的呢
[00:13:45.480 --> 00:13:48.160]  馬太當然不是這樣的意思
[00:13:48.160 --> 00:13:50.640]  和合本將第十七節的經文
[00:13:50.640 --> 00:13:51.840]  大家留意一下
[00:13:51.840 --> 00:13:55.920]  他譯作「應了先知耶利米的話」
[00:13:55.920 --> 00:13:58.080]  同一個希臘文的動詞
[00:13:58.080 --> 00:14:00.240]  為什麼在這裡譯作「應了」
[00:14:00.240 --> 00:14:02.560]  而不是像馬太福音其他地方
[00:14:02.560 --> 00:14:05.040]  譬如在前面一章二十二節
[00:14:05.040 --> 00:14:06.920]  或者二章十五節那裡
[00:14:06.920 --> 00:14:09.480]  譯作「應驗了」呢
[00:14:09.480 --> 00:14:11.680]  「應了」和「應驗了」
[00:14:11.680 --> 00:14:14.760]  究竟有什麼分別呢
[00:14:14.760 --> 00:14:16.760]  在馬太福音其他地方
[00:14:16.760 --> 00:14:20.000]  譯作「應驗」的動詞的前面
[00:14:20.000 --> 00:14:21.280]  其實都是同一個動詞
[00:14:21.280 --> 00:14:23.320]  不過在這個動詞的前面
[00:14:23.320 --> 00:14:25.400]  就多了一個連接詞
[00:14:25.400 --> 00:14:26.920]  叫做「hinna」
[00:14:26.920 --> 00:14:28.880]  這個連接詞就好像英文的
[00:14:28.880 --> 00:14:30.840]  「in other deaths」這樣
[00:14:30.840 --> 00:14:33.880]  就是表示連接詞後面說的內容
[00:14:33.880 --> 00:14:37.160]  是前者的目的
[00:14:37.160 --> 00:14:40.880]  所以和合本就將那些地方的動詞
[00:14:40.880 --> 00:14:42.520]  譯作「應驗」
[00:14:42.520 --> 00:14:44.720]  就是說明上文所發生的事情
[00:14:44.720 --> 00:14:46.840]  就是依循著神的計劃
[00:14:46.840 --> 00:14:50.800]  目的就是要應驗聖經的話語
[00:14:50.800 --> 00:14:54.560]  實現神在聖經裡面的應許
[00:14:54.560 --> 00:14:56.280]  但是十七節這裡
[00:14:56.280 --> 00:14:58.920]  在同一個動詞的前面
[00:14:58.920 --> 00:15:01.600]  它是用了另一個連接詞
[00:15:01.600 --> 00:15:05.120]  叫做「tortere」
[00:15:05.120 --> 00:15:07.280]  這個詞就可以解作「那時」
[00:15:07.280 --> 00:15:08.600]  或者「於是」
[00:15:08.600 --> 00:15:11.600]  英文就是解作「in that case」
[00:15:11.600 --> 00:15:13.040]  而這個連接詞
[00:15:13.040 --> 00:15:16.320]  是沒有表示當中包含了任何的
[00:15:16.320 --> 00:15:19.480]  一個目的的關係在這裡
[00:15:19.480 --> 00:15:22.240]  馬太在這裡分得很清楚
[00:15:22.240 --> 00:15:24.240]  「無辜男孩被殺」
[00:15:24.240 --> 00:15:26.240]  絕對不是神的目的
[00:15:26.240 --> 00:15:29.880]  也不是神所命定或者計劃的事情
[00:15:29.880 --> 00:15:33.120]  而是出於希律邪惡的意念
[00:15:33.120 --> 00:15:36.040]  所以希律要為了他自己的惡行
[00:15:36.040 --> 00:15:38.680]  負上全部的責任
[00:15:38.680 --> 00:15:41.520]  同樣的用詞也出現在
[00:15:41.520 --> 00:15:44.560]  《馬太福音》二十七章九節
[00:15:44.560 --> 00:15:50.000]  馬太說猶大以三十塊錢出賣耶穌
[00:15:50.000 --> 00:15:53.040]  是應了先知耶利米的話
[00:15:53.040 --> 00:15:57.720]  原文也是用了「tortere」這個連接詞
[00:15:57.720 --> 00:15:59.920]  而不是「hinnom」
[00:15:59.920 --> 00:16:01.520]  最後再看
[00:16:01.520 --> 00:16:03.800]  馬太在十八節引用了
[00:16:03.800 --> 00:16:07.280]  耶利米書三十一章十五節的經文
[00:16:07.280 --> 00:16:11.200]  這節經文本來是要說些什麼呢?
[00:16:11.200 --> 00:16:13.640]  耶利米先知其實就是用這節經文
[00:16:13.640 --> 00:16:17.920]  向耶利米自己時代的人說話
[00:16:17.920 --> 00:16:19.920]  就是跟他們說
[00:16:19.920 --> 00:16:24.280]  「連已經死去並且埋葬在拉瑪附近的拉結」
[00:16:24.280 --> 00:16:27.040]  拉結就是瓦割最愛的妻子
[00:16:27.040 --> 00:16:30.280]  所以也是以色列的民族之母
[00:16:30.280 --> 00:16:34.400]  也要為當時因為巴比倫入侵
[00:16:34.400 --> 00:16:37.720]  被殺被擄的猶大國的人民
[00:16:37.720 --> 00:16:40.880]  發出哀哭的聲音
[00:16:40.880 --> 00:16:43.240]  「拉結不肯受安慰」
[00:16:43.240 --> 00:16:47.960]  就是表達了持續和深沉的傷痛
[00:16:47.960 --> 00:16:51.680]  以至所有安慰的說話都聽不入耳
[00:16:51.680 --> 00:16:54.360]  於是終日以淚洗面
[00:16:54.360 --> 00:16:57.000]  哀哭無法止息
[00:16:57.000 --> 00:17:01.360]  拉瑪這個地方正好就在百里行附近
[00:17:01.360 --> 00:17:02.920]  馬太想說
[00:17:02.920 --> 00:17:06.480]  在百里行和百里行周邊發生的悲劇
[00:17:06.480 --> 00:17:09.840]  震動了每一個人的心靈
[00:17:09.840 --> 00:17:12.680]  就連埋葬在那裡的拉結
[00:17:12.680 --> 00:17:17.960]  雖然已經死了也要再一次的哀哭
[00:17:17.960 --> 00:17:21.760]  馬太在這裡引用了耶利米書這一節的經文
[00:17:21.760 --> 00:17:25.080]  正是要向那些無辜被害的男孩
[00:17:25.080 --> 00:17:27.440]  表達同樣的哀痛
[00:17:27.440 --> 00:17:28.800]  換句話來說
[00:17:28.800 --> 00:17:30.360]  馬太他要指出
[00:17:30.360 --> 00:17:32.720]  為了這些男孩哀哭的
[00:17:32.720 --> 00:17:35.080]  不僅僅是他們的父母
[00:17:35.080 --> 00:17:36.960]  或者他們的家人
[00:17:36.960 --> 00:17:38.640]  以色列的先祖
[00:17:38.640 --> 00:17:43.720]  以致整個民族都要為他們而哭泣
[00:17:43.720 --> 00:17:47.160]  最後有三點想補充一下
[00:17:47.160 --> 00:17:48.600]  首先聖誕節
[00:17:48.600 --> 00:17:50.720]  紀念主耶穌的降生
[00:17:50.720 --> 00:17:53.480]  是為幽暗的世界帶來光明
[00:17:53.480 --> 00:17:55.360]  帶來盼望
[00:17:55.360 --> 00:17:59.520]  但馬太就要藉著東方博士這個聖誕故事
[00:17:59.520 --> 00:18:01.840]  來告訴他的讀者
[00:18:01.840 --> 00:18:04.240]  即使主耶穌已經降生
[00:18:04.240 --> 00:18:08.600]  罪的權勢並沒有想過要放棄敵黨神
[00:18:08.600 --> 00:18:11.320]  罪的權勢仍然試圖要藉著披露
[00:18:11.320 --> 00:18:13.000]  這個瘋狂的行動
[00:18:13.000 --> 00:18:19.040]  去阻止神藉著他成為了肉身的聖道
[00:18:19.040 --> 00:18:21.160]  在世上施行救恩
[00:18:21.160 --> 00:18:26.640]  為的就是要妨礙神國道的開展和實現
[00:18:26.640 --> 00:18:30.720]  罪的權勢要竭盡所能去破壞神的計劃
[00:18:30.720 --> 00:18:32.800]  要繼續迷惑人心
[00:18:32.800 --> 00:18:34.560]  扭曲人生命應該有的
[00:18:34.560 --> 00:18:37.160]  那個神的形象樣式
[00:18:37.160 --> 00:18:42.400]  要繼續令人成為他去奴役人的差役和工具
[00:18:42.400 --> 00:18:48.960]  同時也要繼續令人成為被奴役和被折騰的受害者
[00:18:48.960 --> 00:18:52.000]  令人的生命變得支離破碎
[00:18:52.000 --> 00:18:55.440]  最後在沉淪之中滅亡
[00:18:55.440 --> 00:18:58.080]  東方博士這個不一樣的聖誕故事
[00:18:58.080 --> 00:19:00.080]  其實正好就是要說明
[00:19:00.080 --> 00:19:03.400]  這場正邪的屬靈增戰的序幕
[00:19:03.400 --> 00:19:08.880]  正是隨著耶穌的降生而正式揭開
[00:19:08.880 --> 00:19:11.800]  說這是一場屬靈的增戰
[00:19:11.800 --> 00:19:15.840]  因為它的戰場就在人的心靈裡面
[00:19:15.840 --> 00:19:18.320]  是天國和罪的權勢
[00:19:18.320 --> 00:19:22.640]  兩套不同價值的正面交鋒
[00:19:22.640 --> 00:19:24.520]  這也預示了
[00:19:24.520 --> 00:19:27.800]  跟隨和侍奉主耶穌基督的信徒
[00:19:27.800 --> 00:19:31.720]  自然也要面對罪權勢的攻擊
[00:19:31.720 --> 00:19:34.880]  因為僕人不能大於主人
[00:19:34.880 --> 00:19:35.640]  所以
[00:19:35.640 --> 00:19:42.720]  信徒也要參與在這場天國和罪權勢之間的屬靈增戰之中
[00:19:42.720 --> 00:19:45.680]  這個世界充滿歪理和謊言
[00:19:45.680 --> 00:19:47.520]  要迷惑人心
[00:19:47.520 --> 00:19:49.000]  當中所發生的事情
[00:19:49.000 --> 00:19:53.320]  令人感覺到困惑、迷惘、無所適從
[00:19:53.320 --> 00:19:55.800]  好像找不到出路似的
[00:19:55.800 --> 00:19:57.680]  信徒最重要的
[00:19:57.680 --> 00:20:03.320]  就是要與基督同一陣線去打這場屬靈的增戰
[00:20:03.320 --> 00:20:07.360]  要活出和傳揚基督的福音真理
[00:20:07.360 --> 00:20:09.880]  要在做人處事之上
[00:20:09.880 --> 00:20:13.760]  堅守天國的屬靈價值
[00:20:13.760 --> 00:20:14.800]  另一方面
[00:20:14.800 --> 00:20:16.200]  希律所做的
[00:20:16.200 --> 00:20:18.360]  就是做的這一切
[00:20:18.360 --> 00:20:20.160]  無論從一個怎樣的角度去看
[00:20:20.160 --> 00:20:23.600]  都是很不合理、很不理智、很瘋狂
[00:20:23.600 --> 00:20:26.680]  為什麼希律會變成這樣呢?
[00:20:26.680 --> 00:20:29.440]  希律他不是天生就是一個瘋子
