
[00:00:00.000 --> 00:00:02.320]  今天我選了一段經文
[00:01:53.280 --> 00:01:55.280]  不過後來我們討論到一個問題
[00:01:55.280 --> 00:01:58.000]  耶穌跟冰釘有沒有割蓆?
[00:01:58.000 --> 00:02:00.000]  這個很敏感
[00:02:00.000 --> 00:02:02.640]  這個很難回答
[00:02:02.640 --> 00:02:04.640]  因為耶穌在十字架上
[00:02:04.640 --> 00:02:06.640]  那些冰釘笑他
[00:02:06.640 --> 00:02:08.640]  分他的衣服
[00:02:08.640 --> 00:02:10.640]  耶穌在十字架上說
[00:02:10.640 --> 00:02:14.880]  父啊,原諒他們,借面他們
[00:02:14.880 --> 00:02:16.880]  因為他們所做的,他們不知道
[00:02:16.880 --> 00:02:18.880]  他也沒有割蓆,只是那一刻
[00:02:18.880 --> 00:02:23.920]  不過有幾幕,其實耶穌有割蓆
[00:02:23.920 --> 00:02:27.600]  他對那些法利賽人、文士說
[00:02:27.600 --> 00:02:29.600]  禍災,你們有禍
[00:02:29.600 --> 00:02:31.600]  你們有禍
[00:02:31.600 --> 00:02:33.600]  八福
[00:02:33.600 --> 00:02:35.600]  我們聽過
[00:02:35.600 --> 00:02:37.600]  七禍,大家聽過嗎?
[00:02:37.600 --> 00:02:39.600]  就是跟那些法利賽人、文士說
[00:02:39.600 --> 00:02:41.600]  其實我們談到這個話題
[00:02:41.600 --> 00:02:43.600]  我們兩個人的反應就是
[00:02:43.600 --> 00:02:45.600]  馬上心裡寒一寒
[00:02:45.600 --> 00:02:47.600]  那些所謂的文士、法利賽人
[00:02:47.600 --> 00:02:49.600]  只是一些宗教領袖
[00:02:49.600 --> 00:02:53.200]  我們都是牧師、傳道、上學院教授
[00:02:53.200 --> 00:02:55.200]  這些而已
[00:02:55.200 --> 00:02:57.200]  假冒為善是耶穌最不喜歡的
[00:02:57.200 --> 00:03:01.200]  所以耶穌是跟他們割蓆的
[00:03:01.200 --> 00:03:03.200]  他是曾經的形容
[00:03:03.200 --> 00:03:05.200]  不過我想
[00:03:05.200 --> 00:03:07.200]  最終是不是呢?
[00:03:07.200 --> 00:03:09.200]  最終
[00:03:09.200 --> 00:03:11.200]  我記得有一個法利賽人
[00:03:11.200 --> 00:03:13.200]  名叫尼哥底姆
[00:03:13.200 --> 00:03:15.200]  他不認識耶穌
[00:03:15.200 --> 00:03:17.200]  晚上跟耶穌聊天
[00:03:17.200 --> 00:03:19.200]  論重生那一段
[00:03:19.200 --> 00:03:21.200]  耶穌就罵他
[00:03:21.200 --> 00:03:23.200]  你是以色列人的老師
[00:03:23.200 --> 00:03:25.200]  這樣都不明白
[00:03:25.200 --> 00:03:27.200]  敲醒他的頭
[00:03:27.200 --> 00:03:29.200]  不過我們見到在約翰福音最後
[00:03:29.200 --> 00:03:31.200]  我們發覺這位尼哥底姆
[00:03:31.200 --> 00:03:33.200]  有些改變
[00:03:33.200 --> 00:03:35.200]  他和另一個人
[00:03:35.200 --> 00:03:37.200]  一個叫約瑟的人
[00:03:37.200 --> 00:03:39.200]  領耶穌的遺體和他安葬
[00:03:39.200 --> 00:03:41.200]  我想
[00:03:41.200 --> 00:03:43.200]  耶穌有他的
[00:03:43.200 --> 00:03:45.200]  喜和狐
[00:03:45.200 --> 00:03:47.200]  但我想他最終
[00:03:47.200 --> 00:03:49.200]  是不想和人
[00:03:49.200 --> 00:03:51.200]  分割和分離
[00:03:51.200 --> 00:03:53.200]  今天看的這段經文
[00:03:53.200 --> 00:03:55.200]  來自羅馬書
[00:03:55.200 --> 00:03:57.200]  第八章
[00:03:57.200 --> 00:03:59.200]  三十一節到三十九節
[00:03:59.200 --> 00:04:01.200]  保羅用另一個角度
[00:04:01.200 --> 00:04:03.200]  去形容神的愛
[00:04:03.200 --> 00:04:05.200]  和我們的關係
[00:04:05.200 --> 00:04:07.200]  我選這段經文
[00:04:07.200 --> 00:04:09.200]  當然有些指引和方向
[00:04:09.200 --> 00:04:11.200]  尋求營養的裏面
[00:04:11.200 --> 00:04:13.200]  在我們的經文裏
[00:04:13.200 --> 00:04:15.200]  有四句
[00:04:15.200 --> 00:04:17.200]  第一句
[00:04:17.200 --> 00:04:19.200]  辛苦
[00:04:19.200 --> 00:04:23.200]  好像陌生
[00:04:23.200 --> 00:04:25.200]  打開經文
[00:04:25.200 --> 00:04:27.200]  一個新的年代裏
[00:04:27.200 --> 00:04:29.200]  辛苦自竭
[00:04:29.200 --> 00:04:31.200]  目主愛
[00:04:31.200 --> 00:04:33.200]  教會是基督的辛苦
[00:04:33.200 --> 00:04:35.200]  我們要沐浴在神的愛裏
[00:04:35.200 --> 00:04:37.200]  浸在神的愛裏
[00:04:37.200 --> 00:04:39.200]  這是其中一個我們領受
[00:04:39.200 --> 00:04:41.200]  浸在神的愛裏
[00:04:41.200 --> 00:04:43.200]  我們要明白神的愛是一回甚麼事
[00:04:43.200 --> 00:04:45.200]  所以就選了這段聖經
[00:04:45.200 --> 00:04:47.200]  浸在神的愛裏
[00:04:47.200 --> 00:04:49.200]  我們看一段經文
[00:04:49.200 --> 00:04:51.200]  羅馬書八章三十一至三十九
[00:04:51.200 --> 00:04:53.200]  我們一齊讀
[00:04:53.200 --> 00:04:55.200]  因為那些是另一個翻譯
[00:04:55.200 --> 00:04:57.200]  讀下去會斷了
[00:04:57.200 --> 00:04:59.200]  八章三十一節
[00:04:59.200 --> 00:05:03.200]  他講了很多次
[00:05:03.200 --> 00:05:05.200]  甚麼也好
[00:05:05.200 --> 00:05:07.200]  都不能夠隔絕我們和神的愛
[00:05:07.200 --> 00:05:09.200]  用另一句說話
[00:05:09.200 --> 00:05:11.200]  神的愛
[00:05:11.200 --> 00:05:13.200]  永遠都不會和我們隔絕
[00:05:13.200 --> 00:05:15.200]  我覺得
[00:05:15.200 --> 00:05:17.200]  這是一個很重要的基礎
[00:05:17.200 --> 00:05:19.200]  如果我們想在這個世代
[00:05:19.200 --> 00:05:21.200]  特別現在這個
[00:05:21.200 --> 00:05:23.200]  那麼擾亂
[00:05:23.200 --> 00:05:25.200]  令人心裏有那麼多情感激盪
[00:05:25.200 --> 00:05:27.200]  有很多問號的世代裏
[00:05:27.200 --> 00:05:29.200]  我們回到神的愛是一個很重要的基礎
[00:05:29.200 --> 00:05:31.200]  這樣我才有力
[00:05:31.200 --> 00:05:33.200]  可以去
[00:05:33.200 --> 00:05:35.200]  這個世代裏見證它
[00:05:35.200 --> 00:05:37.200]  而不造光
[00:05:37.200 --> 00:05:39.200]  這段經文
[00:05:39.200 --> 00:05:41.200]  是羅馬書八章的最後一段
[00:05:41.200 --> 00:05:43.200]  有人說
[00:05:43.200 --> 00:05:45.200]  這一段
[00:05:45.200 --> 00:05:47.200]  是最後一段
[00:05:47.200 --> 00:05:49.200]  因為第九章已經是新的課題
[00:05:49.200 --> 00:05:51.200]  是講以色列人的將來
[00:05:51.200 --> 00:05:53.200]  所以這一段
[00:05:53.200 --> 00:05:55.200]  是一個結束語
[00:05:55.200 --> 00:05:57.200]  用英文說就是conclusion
[00:05:57.200 --> 00:05:59.200]  前面一路說到這裏
[00:05:59.200 --> 00:06:01.200]  就有一個總結
[00:06:01.200 --> 00:06:03.200]  補落用了神的愛
[00:06:03.200 --> 00:06:05.200]  前面有人就說
[00:06:05.200 --> 00:06:07.200]  其實不單止是第八章的總結
[00:06:07.200 --> 00:06:09.200]  亦都是第五章到第八章
[00:06:09.200 --> 00:06:11.200]  恩順清義的總結
[00:06:11.200 --> 00:06:13.200]  甚至是第一章開頭
[00:06:13.200 --> 00:06:15.200]  到第八章的總結
[00:06:15.200 --> 00:06:17.200]  這段真的很重要
[00:06:17.200 --> 00:06:19.200]  他總結了前面很多東西
[00:06:19.200 --> 00:06:21.200]  用這一段的說話
[00:06:21.200 --> 00:06:23.200]  去做個總結
[00:06:23.200 --> 00:06:25.200]  如果我們看回前面那幾章的聖經
[00:06:25.200 --> 00:06:27.200]  主要就是講一個
[00:06:27.200 --> 00:06:29.200]  恩順清義的人
[00:06:29.200 --> 00:06:31.200]  一個人怎樣在耶穌基督裏面
[00:06:31.200 --> 00:06:33.200]  因著耶穌的福音
[00:06:33.200 --> 00:06:35.200]  罪過被赦免 被神稱為義
[00:06:35.200 --> 00:06:37.200]  然後在聖靈裏面生活
[00:06:37.200 --> 00:06:39.200]  第八章主要是講
[00:06:39.200 --> 00:06:41.200]  一個有恩順清義的人
[00:06:41.200 --> 00:06:43.200]  有聖靈住在心裏
[00:06:43.200 --> 00:06:45.200]  然後他們能夠呼叫神
[00:06:45.200 --> 00:06:47.200]  作阿爸父
[00:06:47.200 --> 00:06:49.200]  這個身份
[00:06:49.200 --> 00:06:51.200]  這種神的兒女
[00:06:51.200 --> 00:06:53.200]  第八章說
[00:06:53.200 --> 00:06:55.200]  有聖靈的人
[00:06:55.200 --> 00:06:57.200]  已經是神的兒子
[00:06:57.200 --> 00:06:59.200]  仍然面對一種
[00:06:59.200 --> 00:07:01.200]  他們仍然面對一種的警方
[00:07:01.200 --> 00:07:03.200]  聖經說
[00:07:03.200 --> 00:07:05.200]  這個世界
[00:07:05.200 --> 00:07:07.200]  一切的受造之物
[00:07:07.200 --> 00:07:09.200]  都在勞苦嘆息的裏面
[00:07:09.200 --> 00:07:11.200]  勞苦嘆息的裏面
[00:07:11.200 --> 00:07:13.200]  即使我們這些
[00:07:13.200 --> 00:07:15.200]  有聖靈的人
[00:07:15.200 --> 00:07:17.200]  我們都是活在勞苦嘆息的裏面
[00:07:17.200 --> 00:07:19.200]  我不知道這個形容
[00:07:19.200 --> 00:07:21.200]  是否能夠
[00:07:21.200 --> 00:07:23.200]  講到我們很多人今天的心境
[00:07:23.200 --> 00:07:25.200]  勞苦嘆息
[00:07:25.200 --> 00:07:27.200]  絕望
[00:07:27.200 --> 00:07:29.200]  沮喪
[00:07:29.200 --> 00:07:31.200]  憤怒
[00:07:31.200 --> 00:07:33.200]  這個就是我們今天面對的心境
[00:07:33.200 --> 00:07:35.200]  接下來
[00:07:35.200 --> 00:07:37.200]  保羅說
[00:07:37.200 --> 00:07:39.200]  好像沒有盼望
[00:07:39.200 --> 00:07:41.200]  看不到前路
[00:07:41.200 --> 00:07:43.200]  不過保羅說
[00:07:43.200 --> 00:07:45.200]  有一個盼望
[00:07:45.200 --> 00:07:47.200]  將來有一天
[00:07:47.200 --> 00:07:49.200]  我們身體會得贖
[00:07:49.200 --> 00:07:51.200]  我們會得到真正的救恩
[00:07:51.200 --> 00:07:53.200]  身體的敗壞會過去
[00:07:53.200 --> 00:07:55.200]  這個世界都會過去
[00:07:55.200 --> 00:07:57.200]  我們身體有一個榮耀
[00:07:57.200 --> 00:07:59.200]  得享神一切的榮耀
[00:07:59.200 --> 00:08:01.200]  他說完之後
[00:08:01.200 --> 00:08:03.200]  他就說這段愛的經文
[00:08:03.200 --> 00:08:05.200]  他總結了前面的東西
[00:08:05.200 --> 00:08:07.200]  他好像在說
[00:08:07.200 --> 00:08:09.200]  體會神的愛
[00:08:09.200 --> 00:08:11.200]  怎樣跟人
[00:08:11.200 --> 00:08:13.200]  不會割蓆
[00:08:13.200 --> 00:08:15.200]  其實是一個很重要的結論
[00:08:15.200 --> 00:08:17.200]  可以說是反過來的基礎
[00:08:17.200 --> 00:08:19.200]  我們怎樣能夠去面對
[00:08:19.200 --> 00:08:21.200]  今天這個世界的那種
[00:08:21.200 --> 00:08:23.200]  勞苦和嘆息
[00:08:23.200 --> 00:08:25.200]  我想透過這段經文
[00:08:25.200 --> 00:08:27.200]  說三個層面
[00:08:27.200 --> 00:08:29.200]  這種愛的深度
[00:08:29.200 --> 00:08:31.200]  這種愛的闊度
[00:08:31.200 --> 00:08:33.200]  這種愛的高度
[00:08:33.200 --> 00:08:35.200]  第31至34節
[00:08:35.200 --> 00:08:37.200]  是這樣說的
[00:08:37.200 --> 00:08:39.200]  他說既然是這樣
[00:08:39.200 --> 00:08:41.200]  我們還有什麼可以說呢
[00:08:41.200 --> 00:08:43.200]  前面說了
[00:08:43.200 --> 00:08:45.200]  既然面對這一切
[00:08:45.200 --> 00:08:47.200]  我們還有什麼可以說呢
[00:08:47.200 --> 00:08:49.200]  接著他問了三個問題
[00:08:49.200 --> 00:08:51.200]  他說我們有神的幫助
[00:08:51.200 --> 00:08:53.200]  誰能夠抵擋我們呢
[00:08:53.200 --> 00:08:55.200]  誰能夠抵擋我們呢
[00:08:55.200 --> 00:08:57.200]  誰能夠抵擋我們呢
[00:08:57.200 --> 00:08:59.200]  有神站在我們那邊
[00:08:59.200 --> 00:09:01.200]  然後第33節
[00:09:01.200 --> 00:09:03.200]  33節
[00:09:03.200 --> 00:09:05.200]  有誰能夠控告
[00:09:05.200 --> 00:09:07.200]  神簡說的人呢
[00:09:07.200 --> 00:09:09.200]  誰能夠抵擋
[00:09:09.200 --> 00:09:11.200]  誰能夠控告
[00:09:11.200 --> 00:09:13.200]  然後34節
[00:09:13.200 --> 00:09:15.200]  還有一個問題
[00:09:15.200 --> 00:09:17.200]  34節
[00:09:17.200 --> 00:09:19.200]  誰能定他們的罪呢
[00:09:19.200 --> 00:09:21.200]  他問了一個很相似的問題
[00:09:21.200 --> 00:09:23.200]  你發覺這些問題
[00:09:23.200 --> 00:09:25.200]  其實應該是出現在法庭裏面
[00:09:25.200 --> 00:09:27.200]  所以這是一個法庭式的用語
[00:09:27.200 --> 00:09:29.200]  就好像這樣
[00:09:29.200 --> 00:09:31.200]  一個犯人面對一個主控官
[00:09:31.200 --> 00:09:33.200]  面對一個法官
[00:09:33.200 --> 00:09:35.200]  一個主控官問他
[00:09:35.200 --> 00:09:37.200]  有一個旁述者問
[00:09:37.200 --> 00:09:39.200]  這個人
[00:09:39.200 --> 00:09:41.200]  其實神已經被稱為異了
[00:09:41.200 --> 00:09:43.200]  還有誰能夠抵擋他
[00:09:43.200 --> 00:09:45.200]  說不是的
[00:09:45.200 --> 00:09:47.200]  有誰能夠控告他
[00:09:47.200 --> 00:09:49.200]  說這個人有罪
[00:09:49.200 --> 00:09:51.200]  有誰能夠說
[00:09:51.200 --> 00:09:53.200]  他是有罪的 沒有
[00:09:53.200 --> 00:09:55.200]  因為有神
[00:09:55.200 --> 00:09:57.200]  為他們做了一件事
[00:09:57.200 --> 00:09:59.200]  神幫助他們
[00:09:59.200 --> 00:10:01.200]  神幫助我們
[00:10:01.200 --> 00:10:03.200]  有罪的人在神的面前
[00:10:03.200 --> 00:10:05.200]  可以被稱為異
[00:10:05.200 --> 00:10:07.200]  這就是這段話最主要的精神
[00:10:07.200 --> 00:10:09.200]  但是我想一下
[00:10:09.200 --> 00:10:11.200]  在這幾節裏
[00:10:11.200 --> 00:10:13.200]  他提出一個很重要的原因
[00:10:13.200 --> 00:10:15.200]  為什麼
[00:10:15.200 --> 00:10:17.200]  神幫助我們
[00:10:17.200 --> 00:10:19.200]  為什麼我們可以被稱為異
[00:10:19.200 --> 00:10:21.200]  第32節
[00:10:21.200 --> 00:10:23.200]  講了一節的說話
[00:10:23.200 --> 00:10:25.200]  神既不愛惜自己的兒子
[00:10:25.200 --> 00:10:27.200]  為我們眾人捨了
[00:10:27.200 --> 00:10:29.200]  豈不也把萬物
[00:10:29.200 --> 00:10:31.200]  和他同伯伯地賜給我們
[00:10:31.200 --> 00:10:35.200]  他說
[00:10:35.200 --> 00:10:37.200]  神不愛惜自己的兒子
[00:10:37.200 --> 00:10:39.200]  為我們捨棄了
[00:10:39.200 --> 00:10:41.200]  你們放心
[00:10:41.200 --> 00:10:43.200]  最重要的那個珍珠
[00:10:43.200 --> 00:10:45.200]  那個寶貝
[00:10:45.200 --> 00:10:47.200]  神都不要了
[00:10:47.200 --> 00:10:49.200]  神都不要了
[00:10:49.200 --> 00:10:51.200]  你還擔心什麼呢
[00:10:51.200 --> 00:10:53.200]  神豈不會把其他那些
[00:10:53.200 --> 00:10:55.200]  都給我們嗎
[00:10:55.200 --> 00:10:57.200]  通常我們想神的愛
[00:10:57.200 --> 00:10:59.200]  我們通常有兩個角度去想
[00:10:59.200 --> 00:11:01.200]  通常我們想神的愛
[00:11:01.200 --> 00:11:03.200]  我們會從我們的主觀經歷去想
[00:11:03.200 --> 00:11:05.200]  神是不是愛你
[00:11:05.200 --> 00:11:07.200]  是 為什麼
[00:11:07.200 --> 00:11:09.200]  因為我試過在很困難的裏面
[00:11:09.200 --> 00:11:11.200]  譬如說病患的裏面
[00:11:11.200 --> 00:11:13.200]  我真的不行了
[00:11:13.200 --> 00:11:15.200]  醫生都不行了
[00:11:15.200 --> 00:11:17.200]  神祈禱
[00:11:17.200 --> 00:11:19.200]  主啊 幫我 終於神拯救我了
[00:11:19.200 --> 00:11:21.200]  神真的愛我了
[00:11:21.200 --> 00:11:23.200]  這是我轉觀的經驗
[00:11:23.200 --> 00:11:25.200]  這樣經驗了神對我的愛
[00:11:25.200 --> 00:11:27.200]  或者我在困難的裏面
[00:11:27.200 --> 00:11:29.200]  可能是家庭的問題 經濟的問題
[00:11:29.200 --> 00:11:31.200]  諸如此類的問題
[00:11:31.200 --> 00:11:33.200]  我真的不行了 主啊 祢幫我 祢救我
[00:11:33.200 --> 00:11:35.200]  祈禱 仰望
[00:11:35.200 --> 00:11:37.200]  神真的救我脫離那個困境
[00:11:37.200 --> 00:11:39.200]  我們很多人經驗過這些
[00:11:39.200 --> 00:11:41.200]  於是我們就說 神真的愛我了
[00:11:41.200 --> 00:11:43.200]  這是一種角度
[00:11:43.200 --> 00:11:45.200]  從我們的經驗
[00:11:45.200 --> 00:11:47.200]  學體會 我們去明白
[00:11:47.200 --> 00:11:49.200]  神的愛
[00:11:49.200 --> 00:11:51.200]  OK 但這裏
[00:11:51.200 --> 00:11:53.200]  講神的愛 保羅好像
[00:11:53.200 --> 00:11:55.200]  用了另一個角度去
[00:11:55.200 --> 00:11:57.200]  他邀請我們不是看藥
[00:11:57.200 --> 00:11:59.200]  反過來不是看我們裏面
[00:11:59.200 --> 00:12:01.200]  經驗什麼 我們看看神做了什麼
[00:12:01.200 --> 00:12:03.200]  他說什麼
[00:12:03.200 --> 00:12:05.200]  神既不愛惜自己的兒子
[00:12:05.200 --> 00:12:07.200]  為我們眾人寫了
[00:12:07.200 --> 00:12:09.200]  豈不也把萬物和他
[00:12:09.200 --> 00:12:11.200]  和白白地賜給我們嗎
[00:12:11.200 --> 00:12:13.200]  你先不要想你的經歷是什麼
[00:12:13.200 --> 00:12:15.200]  那些是重要的
[00:12:15.200 --> 00:12:17.200]  但他邀請我們想一想 神做了什麼
[00:12:17.200 --> 00:12:19.200]  你看他做了什麼
[00:12:19.200 --> 00:12:21.200]  他做了什麼
[00:12:21.200 --> 00:12:23.200]  他將他最寶貴的兒子賜給我們
[00:12:23.200 --> 00:12:25.200]  我們中間有很多父母
[00:12:25.200 --> 00:12:27.200]  我們人父母
[00:12:27.200 --> 00:12:29.200]  你不要說賜兒子給別人
[00:12:29.200 --> 00:12:31.200]  我們很多人父母 你說你兒子找學校
[00:12:31.200 --> 00:12:33.200]  都花盡心機 是不是
[00:12:33.200 --> 00:12:35.200]  心儀的學校 用了很多心機
[00:12:35.200 --> 00:12:37.200]  用了很多方法去預備他
[00:12:37.200 --> 00:12:39.200]  為他能夠進入學校
[00:12:39.200 --> 00:12:41.200]  我們用了很多努力
[00:12:41.200 --> 00:12:43.200]  準備他去面試 諸如此類
[00:12:43.200 --> 00:12:45.200]  如果有一天去到一個地步
[00:12:45.200 --> 00:12:47.200]  這間學校 你心儀的學校
[00:12:47.200 --> 00:12:49.200]  告訴你 有一個位置
[00:12:49.200 --> 00:12:51.200]  終於可以給你兒子或女兒
[00:12:51.200 --> 00:12:53.200]  不過有另一個人 他又很想要
[00:12:53.200 --> 00:12:55.200]  這個學位
[00:12:55.200 --> 00:12:57.200]  你會不會
[00:12:57.200 --> 00:12:59.200]  不要緊 送給他
[00:12:59.200 --> 00:13:03.200]  你不會吧 傻的嗎
[00:13:03.200 --> 00:13:05.200]  你不會的
[00:13:05.200 --> 00:13:07.200]  如果你可以 你就要
[00:13:07.200 --> 00:13:09.200]  一個學位尚且如此
[00:13:09.200 --> 00:13:11.200]  何況
[00:13:11.200 --> 00:13:13.200]  這個神
[00:13:13.200 --> 00:13:15.200]  將他獨生的兒子
[00:13:15.200 --> 00:13:17.200]  給了我們
[00:13:17.200 --> 00:13:19.200]  不愛惜他
[00:13:19.200 --> 00:13:21.200]  給了我們
[00:13:21.200 --> 00:13:23.200]  這個就是他那種愛
[00:13:23.200 --> 00:13:25.200]  我稱為深度
[00:13:25.200 --> 00:13:27.200]  是一個很深的付出
[00:13:27.200 --> 00:13:29.200]  很深的付出
[00:13:29.200 --> 00:13:31.200]  通常我們想十字架的愛
[00:13:31.200 --> 00:13:33.200]  都是我們釘十字架流血
[00:13:33.200 --> 00:13:35.200]  我們每個月的聖餐
[00:13:35.200 --> 00:13:37.200]  都會紀念
[00:13:37.200 --> 00:13:39.200]  可能我們說了很多
[00:13:39.200 --> 00:13:41.200]  有時我們覺得這件事
[00:13:41.200 --> 00:13:43.200]  不是很觸動我們的感情
[00:13:43.200 --> 00:13:45.200]  我想
[00:13:45.200 --> 00:13:47.200]  用第二個故事
[00:13:47.200 --> 00:13:49.200]  去講相同的事
[00:13:49.200 --> 00:13:51.200]  在
[00:13:51.200 --> 00:13:53.200]  近年的一些研究裏
[00:13:53.200 --> 00:13:55.200]  有人說在舊約裏有一個故事
[00:13:55.200 --> 00:13:57.200]  是和神
[00:13:57.200 --> 00:13:59.200]  犧牲他的獨生現子耶穌
[00:13:59.200 --> 00:14:01.200]  是很隱喻
[00:14:01.200 --> 00:14:03.200]  很相似的
[00:14:03.200 --> 00:14:05.200]  這個故事我曾經在這裏
[00:14:05.200 --> 00:14:07.200]  近期都講過一次
[00:14:07.200 --> 00:14:09.200]  聖餐的時候再講阿伯拉罕獻以撒
[00:14:09.200 --> 00:14:11.200]  這個故事
[00:14:11.200 --> 00:14:13.200]  這個故事你容易想一些
[00:14:13.200 --> 00:14:15.200]  因為真是一個真人
[00:14:15.200 --> 00:14:17.200]  真是一個真兒子
[00:14:17.200 --> 00:14:19.200]  大家記不記得那一幕是怎樣的
[00:14:19.200 --> 00:14:21.200]  有一日神對阿伯拉罕說
[00:14:21.200 --> 00:14:23.200]  阿伯拉罕 阿伯拉罕 我在這裏
[00:14:23.200 --> 00:14:25.200]  我想你做一件事
[00:14:25.200 --> 00:14:27.200]  你將你的獨生子
[00:14:27.200 --> 00:14:29.200]  即是以撒
[00:14:29.200 --> 00:14:31.200]  你所愛的獨生子
[00:14:31.200 --> 00:14:33.200]  你將他獻給我 獻給兒子
[00:14:33.200 --> 00:14:35.200]  很簡單的說話
[00:14:35.200 --> 00:14:37.200]  阿伯拉罕說 好啊
[00:14:37.200 --> 00:14:39.200]  這個好啊
[00:14:39.200 --> 00:14:41.200]  背後隱藏了多少東西
[00:14:41.200 --> 00:14:43.200]  聖經很少講他的心情
[00:14:43.200 --> 00:14:45.200]  當然不是沒有
[00:14:45.200 --> 00:14:47.200]  然後形容
[00:14:47.200 --> 00:14:49.200]  其實神想試他
[00:14:49.200 --> 00:14:51.200]  我們當然知道 但阿伯拉罕不知道
[00:14:51.200 --> 00:14:53.200]  他真的想獻
[00:14:53.200 --> 00:14:55.200]  那又怎樣呢
[00:14:55.200 --> 00:14:57.200]  阿伯拉罕的兒子
[00:14:57.200 --> 00:14:59.200]  走了三日路
[00:14:59.200 --> 00:15:01.200]  然後去到山的下面
[00:15:01.200 --> 00:15:03.200]  叫阿摩尼山
[00:15:03.200 --> 00:15:05.200]  這裏就是了 上去吧
[00:15:05.200 --> 00:15:07.200]  拜祭伯人
[00:15:07.200 --> 00:15:09.200]  帶著兒子 十幾歲的兒子
[00:15:09.200 --> 00:15:11.200]  十幾歲的少年
[00:15:11.200 --> 00:15:13.200]  背著柴 上山
[00:15:13.200 --> 00:15:15.200]  兩個人 兩個父子
[00:15:15.200 --> 00:15:17.200]  你可以想像那個情景
[00:15:17.200 --> 00:15:19.200]  一會兒我就要獻給他
[00:15:19.200 --> 00:15:21.200]  一路走上山
[00:15:21.200 --> 00:15:23.200]  上山上面
[00:15:23.200 --> 00:15:25.200]  找到兒子 終於問他問題
[00:15:25.200 --> 00:15:27.200]  阿伯 阿伯 等一下要獻祭我
[00:15:27.200 --> 00:15:29.200]  我有柴了
[00:15:29.200 --> 00:15:31.200]  你有把刀了
[00:15:31.200 --> 00:15:33.200]  你有點火的火石了
[00:15:33.200 --> 00:15:35.200]  兒子去了哪裏
[00:15:35.200 --> 00:15:37.200]  不見了
[00:15:37.200 --> 00:15:39.200]  這個問題問阿伯拉罕
[00:15:39.200 --> 00:15:41.200]  他怎樣回答他
[00:15:41.200 --> 00:15:43.200]  難道我說兒子 兒子
[00:15:43.200 --> 00:15:45.200]  他不會這樣說
[00:15:45.200 --> 00:15:47.200]  他只是說一句
[00:15:47.200 --> 00:15:49.200]  他自己也不明白
[00:15:49.200 --> 00:15:51.200]  神也有預備
[00:15:51.200 --> 00:15:53.200]  他都可以翻山
[00:15:53.200 --> 00:15:55.200]  這是希伯來書說的
[00:15:55.200 --> 00:15:57.200]  他就帶他上山
[00:15:57.200 --> 00:15:59.200]  上山 走過這條人生
[00:15:59.200 --> 00:16:01.200]  最難走的苦路
[00:16:01.200 --> 00:16:03.200]  上山上面
