
[00:00:00.000 --> 00:00:01.300]  靜姊妹早晨
[00:02:58.600 --> 00:03:00.600]  昔日保羅也應該是一樣
[00:03:00.600 --> 00:03:01.600]  又或者說說
[00:03:01.600 --> 00:03:04.100]  其實我們也面對很多的
[00:03:04.100 --> 00:03:06.600]  我記得年三十晚
[00:03:06.600 --> 00:03:09.100]  剛剛過了那個年三十晚
[00:03:09.100 --> 00:03:10.100]  你知道的
[00:03:10.100 --> 00:03:12.100]  那些牧者傳多
[00:03:12.100 --> 00:03:13.600]  年三十晚
[00:03:13.600 --> 00:03:18.600]  通常有時也會有些人要call我們
[00:03:18.600 --> 00:03:20.100]  有些緊要事
[00:03:20.100 --> 00:03:22.100]  今年不例外
[00:03:22.100 --> 00:03:25.100]  剛剛我踏入屋企門口
[00:03:25.100 --> 00:03:27.100]  其實已經不是早回去
[00:03:27.100 --> 00:03:30.100]  你知年三十晚吃飯
[00:03:30.100 --> 00:03:32.100]  踏入門口不夠一會
[00:03:32.100 --> 00:03:34.100]  我收到call
[00:03:34.100 --> 00:03:36.100]  其實很可怕
[00:03:36.100 --> 00:03:40.100]  有個頂姐妹危殆
[00:03:40.100 --> 00:03:43.100]  純粹跟一個老人家危殆
[00:03:43.100 --> 00:03:46.100]  最後她也過心
[00:03:46.100 --> 00:03:51.100]  我馬上飛的士回去上水
[00:03:51.100 --> 00:03:56.100]  你問心裏會不會有些掙扎
[00:03:56.100 --> 00:03:58.100]  其實我掙扎不是太多
[00:03:58.100 --> 00:04:04.100]  我只覺得過年的時候很難受
[00:04:04.100 --> 00:04:06.100]  我更加體會過程裏面
[00:04:06.100 --> 00:04:08.100]  我開心跟她面對
[00:04:08.100 --> 00:04:12.100]  同時間上帝其實有些其他恩典
[00:04:12.100 --> 00:04:13.100]  很有趣
[00:04:13.100 --> 00:04:16.100]  另外有位頂姐妹的家人
[00:04:16.100 --> 00:04:23.100]  急症入院
[00:04:23.100 --> 00:04:27.100]  我覺得很奇妙
[00:04:27.100 --> 00:04:33.100]  我完成了過身頂姐妹的歷程
[00:04:33.100 --> 00:04:35.100]  在同一間醫院
[00:04:35.100 --> 00:04:38.100]  我就下去另外一個地方
[00:04:38.100 --> 00:04:42.100]  我看到上帝其實很疼愛頂姐妹
[00:04:42.100 --> 00:04:45.100]  還有聽她禱告
[00:04:45.100 --> 00:04:47.100]  小鳳人緣就是這樣
[00:04:47.100 --> 00:04:50.100]  我們經歷上帝那種信實
[00:04:50.100 --> 00:04:52.100]  同行同在
[00:04:52.100 --> 00:04:56.100]  這是令我們有力的重要部分
[00:04:56.100 --> 00:04:59.100]  基督徒也要經歷上帝才有力
[00:04:59.100 --> 00:05:02.100]  否則你會覺得跟普通人沒有分別
[00:05:02.100 --> 00:05:04.100]  我其實很開心
[00:05:04.100 --> 00:05:08.100]  因為我又經歷上帝純粹在這件事上發生
[00:05:08.100 --> 00:05:10.100]  經常有這些情景
[00:05:10.100 --> 00:05:13.100]  令到穆斯林很興奮
[00:05:13.100 --> 00:05:16.100]  很開心可以跟他們一起面對
[00:05:16.100 --> 00:05:20.100]  我又記得這幾個星期發生不久
[00:05:20.100 --> 00:05:24.100]  有一天我在汛水走
[00:05:24.100 --> 00:05:27.100]  可能是吃完飯的時間
[00:05:27.100 --> 00:05:29.100]  已經是走的時候
[00:05:29.100 --> 00:05:30.100]  我想說的是
[00:05:30.100 --> 00:05:33.100]  其實沒什麼人會特別出那麼多街
[00:05:33.100 --> 00:05:35.100]  我就坐地鐵
[00:05:35.100 --> 00:05:37.100]  坐地鐵的時候我做點事
[00:05:37.100 --> 00:05:38.100]  低著頭
[00:05:38.100 --> 00:05:40.100]  誰知我覺得有人看我
[00:05:40.100 --> 00:05:41.100]  我就看一看
[00:05:41.100 --> 00:05:42.100]  因為我高頭
[00:05:42.100 --> 00:05:45.100]  這對頂尖我不是認識的嗎
[00:05:45.100 --> 00:05:47.100]  當時很有趣的是
[00:05:47.100 --> 00:05:51.100]  坐在我地鐵的對面
[00:05:51.100 --> 00:05:53.100]  他的椅子是小小的
[00:05:53.100 --> 00:05:55.100]  幾個人都是很大隻的
[00:05:55.100 --> 00:05:57.100]  只有一條縫隙
[00:05:57.100 --> 00:05:59.100]  他進我那裡坐
[00:05:59.100 --> 00:06:00.100]  我也想一想
[00:06:00.100 --> 00:06:01.100]  這麼窄坐不坐得到
[00:06:01.100 --> 00:06:03.100]  心裡有一點掙扎
[00:06:03.100 --> 00:06:04.100]  我看他這樣叫我
[00:06:04.100 --> 00:06:05.100]  一定是有他的事
[00:06:05.100 --> 00:06:07.100]  我就坐過去問他
[00:06:07.100 --> 00:06:09.100]  他說了兩件事給我聽
[00:06:09.100 --> 00:06:13.100]  第一件事是牧師
[00:06:13.100 --> 00:06:16.100]  我正在去急症室
[00:06:16.100 --> 00:06:17.100]  第二件事
[00:06:17.100 --> 00:06:19.100]  當然中間就有些細節
[00:06:19.100 --> 00:06:21.100]  第二件事他提了一件事
[00:06:21.100 --> 00:06:26.100]  他說我明天全家去旅行
[00:06:26.100 --> 00:06:27.100]  你明不明白
[00:06:27.100 --> 00:06:28.100]  對他來說
[00:06:28.100 --> 00:06:30.100]  其實我覺得簡直是適時供應
[00:06:30.100 --> 00:06:32.100]  牧師都被他撞到
[00:06:32.100 --> 00:06:33.100]  你知道我又去了上水
[00:06:33.100 --> 00:06:34.100]  大埔的頂尖來的
[00:06:34.100 --> 00:06:37.100]  有時候我覺得上帝很巧妙的
[00:06:37.100 --> 00:06:39.100]  我早點走遲點走
[00:06:39.100 --> 00:06:41.100]  都已經不同了
[00:06:41.100 --> 00:06:44.100]  但都要在同一個車卡裡遇到
[00:06:44.100 --> 00:06:46.100]  其實我們經常遇到這些事
[00:06:46.100 --> 00:06:48.100]  近一點我就記得說
[00:06:48.100 --> 00:06:50.100]  遠一點就不記得說
[00:06:50.100 --> 00:06:52.100]  很奇妙的
[00:06:52.100 --> 00:06:54.100]  當你這樣面對
[00:06:54.100 --> 00:06:56.100]  然後遇到的時候
[00:06:56.100 --> 00:06:57.100]  你就會發覺
[00:06:57.100 --> 00:06:59.100]  上帝無處不在
[00:06:59.100 --> 00:07:01.100]  而且經常和我們一起
[00:07:01.100 --> 00:07:03.100]  那種感覺很興奮
[00:07:03.100 --> 00:07:05.100]  我只能夠感恩
[00:07:05.100 --> 00:07:07.100]  在這些情景裡
[00:07:07.100 --> 00:07:09.100]  我相信保羅都一樣
[00:07:09.100 --> 00:07:11.100]  如果他不是在一個難處裡
[00:07:11.100 --> 00:07:12.100]  仍然遇到上帝
[00:07:12.100 --> 00:07:15.100]  他未必有力量走
[00:07:15.100 --> 00:07:17.100]  今天你看到
[00:07:17.100 --> 00:07:19.100]  銀賢那裡有一張地圖
[00:07:19.100 --> 00:07:20.100]  裡面的名字
[00:07:20.100 --> 00:07:21.100]  你都不知道是哪裡來的
[00:07:21.100 --> 00:07:22.100]  其實是不是
[00:07:22.100 --> 00:07:24.100]  是聖經裡面的一些名字
[00:07:24.100 --> 00:07:27.100]  也是今天那個講章裡
[00:07:27.100 --> 00:07:28.100]  裡面提到的
[00:07:28.100 --> 00:07:31.100]  很多地點的名字
[00:07:31.100 --> 00:07:33.100]  其實是哪裡呢
[00:07:33.100 --> 00:07:35.100]  其實這個就是保羅
[00:07:35.100 --> 00:07:38.100]  他在第一次宣教旅程裡
[00:07:38.100 --> 00:07:41.100]  會走過的地方
[00:07:41.100 --> 00:07:43.100]  如果我再講得
[00:07:43.100 --> 00:07:45.100]  再本地一點
[00:07:45.100 --> 00:07:46.100]  現在一點
[00:07:46.100 --> 00:07:49.100]  就是土耳其附近
[00:07:49.100 --> 00:07:52.100]  這個地中海
[00:07:52.100 --> 00:07:56.100]  全部都是旅行很美的地方
[00:07:56.100 --> 00:07:59.100]  你看到那些地點
[00:07:59.100 --> 00:08:00.100]  風景很美
[00:08:00.100 --> 00:08:02.100]  隨便拿幾張都很美
[00:08:02.100 --> 00:08:04.100]  還有很多很美的
[00:08:04.100 --> 00:08:06.100]  很美的地方
[00:08:06.100 --> 00:08:08.100]  但昔日是不是
[00:08:08.100 --> 00:08:10.100]  一定不是
[00:08:10.100 --> 00:08:13.100]  一定不是那麼美
[00:08:13.100 --> 00:08:15.100]  你想想他當日
[00:08:15.100 --> 00:08:17.100]  可以走過這些地方去傳教
[00:08:17.100 --> 00:08:19.100]  很不容易
[00:08:19.100 --> 00:08:21.100]  你看到牧師一開手
[00:08:21.100 --> 00:08:23.100]  在這裡就在講一件
[00:08:23.100 --> 00:08:25.100]  殺人事件
[00:08:25.100 --> 00:08:27.100]  多麼嚴重
[00:08:27.100 --> 00:08:30.100]  集體殺人事件
[00:08:30.100 --> 00:08:32.100]  十九節講什麼
[00:08:32.100 --> 00:08:35.100]  但有些猶太人
[00:08:35.100 --> 00:08:37.100]  從安提阿和二哥念來
[00:08:37.100 --> 00:08:39.100]  挑唆眾人
[00:08:39.100 --> 00:08:41.100]  就用石頭打保羅
[00:08:41.100 --> 00:08:43.100]  以為他是死了
[00:08:43.100 --> 00:08:45.100]  面拖到城外
[00:08:45.100 --> 00:08:47.100]  知不知道呢
[00:08:47.100 --> 00:08:48.100]  又或者記不記得呢
[00:08:48.100 --> 00:08:50.100]  保羅呢
[00:08:50.100 --> 00:08:52.100]  我只講這張
[00:08:52.100 --> 00:08:54.100]  不要講他被人打的次數很多
[00:08:54.100 --> 00:08:57.100]  在這張裡用石頭打
[00:08:57.100 --> 00:08:59.100]  打了多少次
[00:08:59.100 --> 00:09:01.100]  有沒有弟兄姊妹
[00:09:01.100 --> 00:09:03.100]  預備我們
[00:09:03.100 --> 00:09:05.100]  早一個星期給你們講章的時候
[00:09:05.100 --> 00:09:07.100]  講章應該是經文的時候
[00:09:07.100 --> 00:09:09.100]  看完上下文
[00:09:09.100 --> 00:09:11.100]  如果你看完上下文
[00:09:11.100 --> 00:09:13.100]  用石頭打都打了兩次
[00:09:13.100 --> 00:09:15.100]  講他
[00:09:15.100 --> 00:09:17.100]  然後講他去到路斯德
[00:09:17.100 --> 00:09:19.100]  那個地方
[00:09:19.100 --> 00:09:21.100]  大家通常只記得他在路斯德被人打
[00:09:21.100 --> 00:09:23.100]  打到死拖出城外
[00:09:23.100 --> 00:09:25.100]  記得的很多時候
[00:09:25.100 --> 00:09:27.100]  我相信弟兄姊妹
[00:09:27.100 --> 00:09:29.100]  是打了很多次
[00:09:29.100 --> 00:09:31.100]  在同一張裡被人打完
[00:09:31.100 --> 00:09:33.100]  然後他走了去那裡
[00:09:33.100 --> 00:09:35.100]  繼續傳道又被人打
[00:09:35.100 --> 00:09:37.100]  哎呀
[00:09:37.100 --> 00:09:39.100]  其實被人打
[00:09:39.100 --> 00:09:41.100]  就常常都會的
[00:09:41.100 --> 00:09:43.100]  無論你在工作上
[00:09:43.100 --> 00:09:45.100]  在教會裡
[00:09:45.100 --> 00:09:47.100]  或者在家裡
[00:09:47.100 --> 00:09:49.100]  遇到的人同事
[00:09:49.100 --> 00:09:51.100]  都會有機會
[00:09:51.100 --> 00:09:53.100]  但這裡講很多人一起做這件事
[00:09:53.100 --> 00:09:55.100]  講一件我覺得挺冷血的事
[00:09:55.100 --> 00:09:57.100]  其實我覺得冷血
[00:09:57.100 --> 00:09:59.100]  人是沒有良心的
[00:09:59.100 --> 00:10:01.100]  其實他之前是在講
[00:10:01.100 --> 00:10:03.100]  他在路斯德那裡
[00:10:03.100 --> 00:10:05.100]  醫好了一個天生
[00:10:05.100 --> 00:10:07.100]  是瘸腿的人
[00:10:07.100 --> 00:10:09.100]  然後他們又怪
[00:10:09.100 --> 00:10:11.100]  又拜又多謝他
[00:10:11.100 --> 00:10:13.100]  然後還獻祭給他
[00:10:13.100 --> 00:10:15.100]  大家有印象嗎
[00:10:15.100 --> 00:10:17.100]  獻祭給他
[00:10:17.100 --> 00:10:19.100]  但是保羅不會誤導他們
[00:10:19.100 --> 00:10:21.100]  信了弟兄
[00:10:21.100 --> 00:10:23.100]  這些是不可以的
[00:10:23.100 --> 00:10:25.100]  這個信仰是不可以的
[00:10:25.100 --> 00:10:27.100]  再澄清各樣
[00:10:27.100 --> 00:10:29.100]  加上在他前一個站的地方
[00:10:29.100 --> 00:10:31.100]  以哥廉那些人
[00:10:31.100 --> 00:10:33.100]  又走下來去挑唆那些人
[00:10:33.100 --> 00:10:35.100]  以致他們集體
[00:10:35.100 --> 00:10:37.100]  一起用石頭打他
[00:10:37.100 --> 00:10:39.100]  打到他以為他死了
[00:10:39.100 --> 00:10:41.100]  拖到城外
[00:10:41.100 --> 00:10:43.100]  當日其實路斯德
[00:10:43.100 --> 00:10:45.100]  或者其他地方
[00:10:45.100 --> 00:10:47.100]  都是被羅馬所統治
[00:10:47.100 --> 00:10:49.100]  某程度是一個殖民地
[00:10:49.100 --> 00:10:51.100]  如果殺人事件
[00:10:51.100 --> 00:10:53.100]  都是依法有罪
[00:10:53.100 --> 00:10:55.100]  要處理
[00:10:55.100 --> 00:10:57.100]  所以你見他
[00:10:57.100 --> 00:10:59.100]  特別提了一句
[00:10:59.100 --> 00:11:01.100]  拖他出城外
[00:11:01.100 --> 00:11:03.100]  不關自己事
[00:11:03.100 --> 00:11:05.100]  是大家一起做的
[00:11:05.100 --> 00:11:07.100]  很恐怖很冷血
[00:11:07.100 --> 00:11:09.100]  有時真是
[00:11:09.100 --> 00:11:11.100]  其實都幾可怕
[00:11:11.100 --> 00:11:13.100]  360度改變
[00:11:13.100 --> 00:11:15.100]  一個人其實都是一件好事
[00:11:15.100 --> 00:11:17.100]  沒想過會變成這樣
[00:11:17.100 --> 00:11:19.100]  真是很可怕
[00:11:19.100 --> 00:11:21.100]  家庭裡有時都會的
[00:11:21.100 --> 00:11:23.100]  傾傾下計
[00:11:23.100 --> 00:11:25.100]  有人反枱
[00:11:25.100 --> 00:11:27.100]  家人吵架
[00:11:27.100 --> 00:11:29.100]  有無試過
[00:11:29.100 --> 00:11:31.100]  你講件事好開心
[00:11:31.100 --> 00:11:33.100]  同他家人講下講下
[00:11:33.100 --> 00:11:35.100]  或者朋友講下講下
[00:11:35.100 --> 00:11:37.100]  突然間他挑戰你
[00:11:37.100 --> 00:11:39.100]  突然間他講了第二樣
[00:11:39.100 --> 00:11:41.100]  來judge你
[00:11:41.100 --> 00:11:43.100]  甚至扭曲了你的想法
[00:11:43.100 --> 00:11:45.100]  或者公審你
[00:11:45.100 --> 00:11:47.100]  現在網上欺凌好多
[00:11:47.100 --> 00:11:49.100]  寫寫下寫大了
[00:11:49.100 --> 00:11:51.100]  寫寫下
[00:11:51.100 --> 00:11:53.100]  寫了不是真相
[00:11:53.100 --> 00:11:55.100]  有無試過
[00:11:55.100 --> 00:11:57.100]  四月時有一個
[00:11:57.100 --> 00:11:59.100]  被網上欺凌
[00:11:59.100 --> 00:12:01.100]  我不講內容
[00:12:01.100 --> 00:12:03.100]  因為這樣跳海
[00:12:03.100 --> 00:12:05.100]  受網上欺凌
[00:12:05.100 --> 00:12:07.100]  其實有的
[00:12:07.100 --> 00:12:09.100]  好近的
[00:12:09.100 --> 00:12:11.100]  都盼望我們
[00:12:11.100 --> 00:12:13.100]  留意自己嘴仔
[00:12:13.100 --> 00:12:15.100]  寫的時候要了解多些
[00:12:15.100 --> 00:12:17.100]  不要試去判斷
[00:12:17.100 --> 00:12:19.100]  或者給一些惡言
[00:12:19.100 --> 00:12:21.100]  免傷害別人的心靈
[00:12:21.100 --> 00:12:23.100]  這些我們都要保守自己
[00:12:23.100 --> 00:12:25.100]  保守自己
[00:12:25.100 --> 00:12:27.100]  如果不是別人都會覺得我們冷血
[00:12:27.100 --> 00:12:31.100]  在這段聖經裡我們見到
[00:12:31.100 --> 00:12:33.100]  好特別的就是
[00:12:33.100 --> 00:12:35.100]  門徒
[00:12:35.100 --> 00:12:37.100]  十二十節提到門徒正圍住他的時候
[00:12:37.100 --> 00:12:39.100]  他就起來
[00:12:39.100 --> 00:12:41.100]  走進城去第二天
[00:12:41.100 --> 00:12:43.100]  和巴拿巴往特比去
[00:12:43.100 --> 00:12:45.100]  好匪夷所思
[00:12:45.100 --> 00:12:47.100]  擺明是一件神蹟
[00:12:47.100 --> 00:12:49.100]  如果不是神
[00:12:49.100 --> 00:12:51.100]  和保羅同在
[00:12:51.100 --> 00:12:53.100]  他真的起不來
[00:12:53.100 --> 00:12:55.100]  大家都覺得他死了才拖他出去
[00:12:55.100 --> 00:12:57.100]  你明不明
[00:12:57.100 --> 00:12:59.100]  打他不死就有證人
[00:12:59.100 --> 00:13:01.100]  有對口
[00:13:01.100 --> 00:13:03.100]  他能夠起身
[00:13:03.100 --> 00:13:05.100]  分明是一個神蹟
[00:13:05.100 --> 00:13:07.100]  我相信這個神的僕人
[00:13:07.100 --> 00:13:09.100]  他都好深明
[00:13:09.100 --> 00:13:11.100]  如果不是上帝給他的力量
[00:13:11.100 --> 00:13:13.100]  大家更匪夷所思
[00:13:13.100 --> 00:13:15.100]  他就回到城裡
[00:13:15.100 --> 00:13:17.100]  大家不要太天真
[00:13:17.100 --> 00:13:19.100]  最危險的地方不是最安全
[00:13:19.100 --> 00:13:21.100]  但聖經提到
[00:13:21.100 --> 00:13:23.100]  他回到城裡
[00:13:23.100 --> 00:13:25.100]  第二天才和巴拿巴
[00:13:25.100 --> 00:13:27.100]  去特比
[00:13:27.100 --> 00:13:29.100]  另外一個地方
[00:13:29.100 --> 00:13:31.100]  你會看到
[00:13:31.100 --> 00:13:33.100]  他那種心智
[00:13:33.100 --> 00:13:35.100]  至死忠心
[00:13:35.100 --> 00:13:37.100]  無畏無懼
[00:13:37.100 --> 00:13:39.100]  繼續去驚艷上帝
[00:13:39.100 --> 00:13:41.100]  人生有時會這樣
[00:13:41.100 --> 00:13:43.100]  我們碰到很多難處
[00:13:43.100 --> 00:13:45.100]  碰到很多我們不能理解的事
[00:13:45.100 --> 00:13:47.100]  但你會發覺
[00:13:47.100 --> 00:13:49.100]  如果不是有上帝在中間
[00:13:49.100 --> 00:13:51.100]  他走不下去
[00:13:51.100 --> 00:13:53.100]  但我們看到他
[00:13:53.100 --> 00:13:55.100]  就是這樣走下去
[00:13:55.100 --> 00:13:57.100]  就是這樣走下去
[00:13:57.100 --> 00:13:59.100]  我們看到他打不死
[00:13:59.100 --> 00:14:01.100]  我都覺得很特別
[00:14:01.100 --> 00:14:03.100]  這個很奇妙
[00:14:03.100 --> 00:14:05.100]  其實在聖經裡
[00:14:05.100 --> 00:14:07.100]  除了這段聖經外
[00:14:07.100 --> 00:14:09.100]  有一個人
[00:14:09.100 --> 00:14:11.100]  也醫好了一個瘸腿的人
[00:14:11.100 --> 00:14:13.100]  比特
[00:14:13.100 --> 00:14:15.100]  記不記得
[00:14:15.100 --> 00:14:17.100]  都是被人打
[00:14:17.100 --> 00:14:19.100]  不知為何會這樣
[00:14:19.100 --> 00:14:21.100]  為何他侍奉主
[00:14:21.100 --> 00:14:23.100]  他走這麼遠的路
[00:14:23.100 --> 00:14:25.100]  傳福音做上帝對的事
[00:14:25.100 --> 00:14:27.100]  都被人打
[00:14:27.100 --> 00:14:29.100]  但是
[00:14:29.100 --> 00:14:31.100]  這些沒有影響
[00:14:31.100 --> 00:14:33.100]  保羅繼續
[00:14:33.100 --> 00:14:35.100]  完成他的宣教旅程
[00:14:35.100 --> 00:14:37.100]  他將他的福音傳了很遠
[00:14:37.100 --> 00:14:39.100]  所以你看到很多歐洲的國家
[00:14:39.100 --> 00:14:41.100]  他們都有基督教的背景
[00:14:41.100 --> 00:14:43.100]  有原因
[00:14:43.100 --> 00:14:45.100]  你會看到十字架有很多的飾物
[00:14:45.100 --> 00:14:47.100]  教堂
[00:14:47.100 --> 00:14:49.100]  因為很多日前人做了很多寶貴的事
[00:14:49.100 --> 00:14:51.100]  在他們的地方
[00:14:51.100 --> 00:14:53.100]  他身體力行
[00:14:53.100 --> 00:14:55.100]  他敢於去面對
[00:14:55.100 --> 00:14:57.100]  縱使他明和不明
[00:14:57.100 --> 00:14:59.100]  他就跟著上帝去做
[00:14:59.100 --> 00:15:01.100]  他應該做的事
[00:15:01.100 --> 00:15:03.100]  聖經裡怎樣提到呢
[00:15:03.100 --> 00:15:05.100]  在城裡的人
[00:15:05.100 --> 00:15:07.100]  傳了福音
[00:15:07.100 --> 00:15:09.100]  使好些人作門徒
[00:15:09.100 --> 00:15:11.100]  就回路斯德爾哥念安提阿許
[00:15:11.100 --> 00:15:13.100]  堅固門徒的心
[00:15:13.100 --> 00:15:15.100]  勸他們行守所信的道
[00:15:15.100 --> 00:15:17.100]  又說
[00:15:17.100 --> 00:15:19.100]  我們進入神的國
[00:15:19.100 --> 00:15:21.100]  必須經歷許多艱難
[00:15:21.100 --> 00:15:23.100]  二人在各教會中
[00:15:23.100 --> 00:15:25.100]  選立了長老
[00:15:25.100 --> 00:15:27.100]  有今食禱告
[00:15:27.100 --> 00:15:29.100]  把他們交託所信的主
[00:15:29.100 --> 00:15:31.100]  我們看到
[00:15:31.100 --> 00:15:33.100]  這裡的難處
[00:15:33.100 --> 00:15:35.100]  沒有令到
[00:15:35.100 --> 00:15:37.100]  保羅停下來
[00:15:37.100 --> 00:15:39.100]  他繼續去做
[00:15:39.100 --> 00:15:41.100]  當然是做一些應該做的事
[00:15:41.100 --> 00:15:43.100]  傳福音
[00:15:43.100 --> 00:15:45.100]  你見他一提就提
[00:15:45.100 --> 00:15:47.100]  那個城的人
[00:15:47.100 --> 00:15:49.100]  又跟那個城的人傳福音
[00:15:49.100 --> 00:15:51.100]  他本來去了特比
[00:15:51.100 --> 00:15:53.100]  特比那裡有很多人
[00:15:53.100 --> 00:15:55.100]  傳福音
[00:15:55.100 --> 00:15:57.100]  很多人信
[00:15:57.100 --> 00:15:59.100]  因為這裡旁邊寫
[00:15:59.100 --> 00:16:01.100]  建立門徒
[00:16:01.100 --> 00:16:03.100]  不只是帶著信主
[00:16:03.100 --> 00:16:05.100]  建立門徒
[00:16:05.100 --> 00:16:07.100]  然後說他建立門徒
[00:16:07.100 --> 00:16:09.100]  還要回去那幾個地方
[00:16:09.100 --> 00:16:11.100]  那幾個地方是什麼地方
[00:16:11.100 --> 00:16:13.100]  提到路斯德爾哥念安提阿
[00:16:13.100 --> 00:16:15.100]  是什麼地方
[00:16:15.100 --> 00:16:17.100]  被人打的地方
[00:16:17.100 --> 00:16:19.100]  被人打的地方
[00:16:19.100 --> 00:16:21.100]  但說他回去
[00:16:21.100 --> 00:16:23.100]  為了那些信了主的人
[00:16:23.100 --> 00:16:25.100]  和建立了的教會
[00:16:25.100 --> 00:16:27.100]  或者一些蒙恩的人
[00:16:27.100 --> 00:16:29.100]  他回去
[00:16:29.100 --> 00:16:31.100]  去兼顧那些領袖
[00:16:31.100 --> 00:16:33.100]  他還在做什麼
[00:16:33.100 --> 00:16:35.100]  回去之外
[00:16:35.100 --> 00:16:37.100]  他提到他兼顧那些門徒的心
