
[00:00:00.000 --> 00:00:02.880]  我們今天回到《路加福音》的分享
[00:10:06.620 --> 00:10:08.660]  而在這節聖經裏面
[00:10:08.660 --> 00:10:10.660]  那個被和請
[00:10:10.660 --> 00:10:12.980]  是有被揀選的意思
[00:10:12.980 --> 00:10:15.100]  而耶穌在這段聖經裏面
[00:10:15.100 --> 00:10:17.780]  多次用了這兩個字
[00:10:17.780 --> 00:10:19.700]  原因是祂想表達
[00:10:19.700 --> 00:10:25.860]  上帝揀選神國子民的原則
[00:10:25.860 --> 00:10:27.900]  耶穌要法理塞人明白
[00:10:27.900 --> 00:10:32.740]  其實他們和卑微不潔的人是一樣的
[00:10:32.740 --> 00:10:37.060]  他們同樣需要上帝的潔淨和拯救
[00:10:37.060 --> 00:10:39.980]  如果他自己以為自己是選民
[00:10:39.980 --> 00:10:43.700]  有聖潔的地位而拒絕天國的福音
[00:10:43.700 --> 00:10:47.780]  他們最終都是必蒙羞愧
[00:10:47.780 --> 00:10:50.340]  相反
[00:10:50.340 --> 00:10:54.180]  至高的人就會覺為卑
[00:10:54.180 --> 00:10:59.020]  至卑的人就必升為高
[00:10:59.020 --> 00:11:03.260]  魔鬼本來就是一個受造的天使
[00:11:03.260 --> 00:11:05.660]  不過他就要至高
[00:11:05.660 --> 00:11:09.620]  要和上帝同等
[00:11:09.620 --> 00:11:11.100]  所以其實
[00:11:11.100 --> 00:11:14.620]  至卑本身是主耶穌的一個版本格
[00:11:14.620 --> 00:11:18.020]  而至高就是魔鬼的本性
[00:11:18.020 --> 00:11:20.180]  所以我們作主門徒的
[00:11:20.180 --> 00:11:22.900]  應該就恨惡自高自大
[00:11:22.900 --> 00:11:28.700]  要活出主耶穌謙卑的生命
[00:11:28.700 --> 00:11:34.860]  其實這正正就是逆轉了當時的榮辱文化
[00:11:34.860 --> 00:11:37.500]  也在呼應上一章
[00:11:37.500 --> 00:11:40.660]  耶穌講到神國坐直
[00:11:40.660 --> 00:11:44.620]  在第十三章三十節這樣說
[00:11:44.620 --> 00:11:47.980]  看吧!在後的將要在前
[00:11:47.980 --> 00:11:51.380]  在前的將要在後
[00:11:51.380 --> 00:11:53.220]  高教導來到這裡
[00:11:53.220 --> 00:11:58.300]  就令我想起阿根廷兩任的主任牧師
[00:11:58.300 --> 00:12:00.380]  陳牧師和梁牧師
[00:12:00.380 --> 00:12:04.260]  他們原本都有非常好的專業工作
[00:12:04.260 --> 00:12:06.540]  十分之優質的生活
[00:12:06.540 --> 00:12:09.620]  但當他們願意回應上帝的呼召
[00:12:09.620 --> 00:12:13.700]  他們兩個都真的去實踐自我謙卑
[00:12:13.700 --> 00:12:16.940]  一切從頭開始
[00:12:16.940 --> 00:12:20.580]  陳牧師由執事轉身做童工
[00:12:20.580 --> 00:12:22.420]  他第一天上班
[00:12:22.420 --> 00:12:24.860]  其實是沒有人記得他那天上班
[00:12:24.860 --> 00:12:28.900]  甚至很多人都不知道他那天上班
[00:12:28.900 --> 00:12:32.900]  當時還沒有這個受聘的合約
[00:12:32.900 --> 00:12:34.820]  Employment Contract
[00:12:34.820 --> 00:12:39.380]  他就被人安排默默地坐在一個很偏遠的座位
[00:12:39.380 --> 00:12:40.700]  沒有人會看得見
[00:12:40.700 --> 00:12:42.660]  也沒有人會經過他的座位
[00:12:42.660 --> 00:12:47.020]  只是坐在一個水渠的下面
[00:12:47.020 --> 00:12:52.260]  不過他繼續衷心一步一步地
[00:12:52.260 --> 00:12:55.460]  走出神為他預備的照明人生
[00:12:55.460 --> 00:12:57.340]  我學了他上個星期
[00:12:57.340 --> 00:13:00.540]  他說他打陳全華牧師給AI
[00:13:00.540 --> 00:13:01.780]  然後看看出甚麼
[00:13:01.780 --> 00:13:04.660]  我又跟著他打陳全華牧師給AI
[00:13:04.660 --> 00:13:05.980]  看看又出了甚麼
[00:13:05.980 --> 00:13:07.940]  果然真的這樣出了
[00:13:07.940 --> 00:13:11.380]  陳全華牧師是香港和華人教會界
[00:13:11.380 --> 00:13:14.980]  頗具影響力的牧者和神學教育家
[00:13:14.980 --> 00:13:21.500]  陳牧現在除了是阿根廷的創唐和義務顧問牧師之外
[00:13:21.500 --> 00:13:26.900]  他也是我們播道會總會的執行委員會的主席
[00:13:26.900 --> 00:13:31.740]  並且在不同的神學院作教導和帶領的牧師
[00:13:31.740 --> 00:13:37.660]  由陳牧師創辦的門徒生命成長轉化旅程
[00:13:37.660 --> 00:13:41.020]  咦 這裡是阿根廷
[00:13:41.020 --> 00:13:48.420]  問一下有多少人已經上門旅或正在上門旅
[00:13:48.420 --> 00:13:50.220]  舉手來看一下
[00:13:50.220 --> 00:13:53.540]  這堂都是有四成左右
[00:13:53.540 --> 00:13:55.940]  昨天兩堂都應該有五成
[00:13:55.940 --> 00:13:58.980]  今天兩堂都應該有四成左右
[00:13:58.980 --> 00:14:01.580]  是呀 哇 阿根廷就不用說了
[00:14:01.580 --> 00:14:03.940]  當然是多人上了門旅
[00:14:03.940 --> 00:14:07.380]  不過你知不知道陳牧師的第一屆門旅只有多少人
[00:14:07.380 --> 00:14:08.740]  十個人
[00:14:08.740 --> 00:14:14.020]  而還包括了陳師母和我們的梁牧師
[00:14:14.020 --> 00:14:17.460]  不過時至今日不止在阿根廷
[00:14:17.460 --> 00:14:22.500]  上帝還使用陳牧師帶領幾十間教會的教目和長輩
[00:14:22.500 --> 00:14:24.180]  一起去學習門旅
[00:14:24.180 --> 00:14:28.780]  並且幫助他們在自己的教會開始門旅
[00:14:28.780 --> 00:14:31.380]  說完陳牧師又說一下梁牧師
[00:14:31.380 --> 00:14:33.220]  梁牧師入職的時候
[00:14:33.220 --> 00:14:39.700]  他的位置可以說是全辦公室最細最窄的位置
[00:14:39.700 --> 00:14:42.900]  是最鬼祟的位置
[00:14:42.900 --> 00:14:46.340]  大家理解他的身形吧
[00:14:46.340 --> 00:14:48.300]  我想說他的位置
[00:14:48.300 --> 00:14:51.540]  我坐進去我都覺得窄
[00:14:51.540 --> 00:14:55.060]  那你可不可以想像我們梁牧師坐進去的位置
[00:14:55.060 --> 00:14:57.820]  那個壓迫感有多大呢
[00:14:57.820 --> 00:15:00.300]  我想起都不容易
[00:15:00.300 --> 00:15:05.020]  不過我和陳牧一樣他自我謙卑忠心服侍
[00:15:05.020 --> 00:15:07.460]  默默作主門徒
[00:15:07.460 --> 00:15:10.460]  同樣活出他的照明人生
[00:15:10.460 --> 00:15:13.500]  和他同期入職的教目相比
[00:15:13.500 --> 00:15:16.540]  我就說表面的環境因素
[00:15:16.540 --> 00:15:21.500]  梁牧師可以說是輸在起跑線
[00:15:21.500 --> 00:15:24.860]  不過在他侍奉的路程上面
[00:15:24.860 --> 00:15:28.260]  他反而是最早被按納成為牧師
[00:15:28.260 --> 00:15:32.100]  並且成為主任牧師那一位
[00:15:32.100 --> 00:15:34.580]  梁牧師時時都在這裡提
[00:15:34.580 --> 00:15:37.300]  我是他第一任的組長
[00:15:37.300 --> 00:15:39.500]  我就在想其實這一幕
[00:15:39.500 --> 00:15:42.140]  都是在後的將要在前
[00:15:42.140 --> 00:15:46.300]  在前的將要在後
[00:15:46.300 --> 00:15:49.300]  我在務會就給兩位牧師早入職
[00:15:49.300 --> 00:15:52.460]  有幸見證他們走過的路
[00:15:52.460 --> 00:15:57.420]  兩位牧師的而且確是我們生命成長的好榜樣
[00:15:57.420 --> 00:16:01.860]  我們只需要謹記謙卑依靠神
[00:16:01.860 --> 00:16:05.100]  無論在家庭職場或者教會
[00:16:05.100 --> 00:16:07.140]  我們可不可以願意學習
[00:16:07.140 --> 00:16:11.300]  不比較、不計較、不爭位呢?
[00:16:11.300 --> 00:16:13.540]  甚至有時會被人遺忘
[00:16:13.540 --> 00:16:15.940]  好像大衛、約瑟
[00:16:15.940 --> 00:16:18.300]  不過無論我們在哪個崗位
[00:16:18.300 --> 00:16:22.940]  我們都願意繼續謹守崗位
[00:16:22.940 --> 00:16:26.060]  謙卑忠心依靠上帝
[00:16:26.060 --> 00:16:29.300]  完成祂所交託給我們的任務
[00:16:29.300 --> 00:16:31.740]  深信上帝必然體健
[00:16:31.740 --> 00:16:36.260]  並且帶領我們的屬靈生命跨步成長
[00:16:36.260 --> 00:16:39.420]  一步一步被上帝去提升
[00:16:39.420 --> 00:16:41.580]  歸榮耀給上帝
[00:16:41.580 --> 00:16:43.580]  Amen?
[00:16:43.580 --> 00:16:47.140]  而第二個的筵席的比喻
[00:16:47.140 --> 00:16:50.540]  耶穌想教我們些甚麼呢?
[00:16:50.540 --> 00:16:53.780]  不求地上回報的服侍
[00:16:53.780 --> 00:16:56.660]  卻會得著屬天的賞賜
[00:16:56.660 --> 00:16:59.460]  我又請大家幫我讀下面三節聖經好嗎?
[00:16:59.460 --> 00:17:00.620]  1、2、3
[00:17:23.780 --> 00:17:34.420]  原來當時的希羅文化和猶太社會
[00:17:34.420 --> 00:17:37.140]  擺酒請客有兩個主要的目的
[00:17:37.140 --> 00:17:40.900]  第一個是鞏固自己的社交圈子的地位
[00:17:40.900 --> 00:17:45.140]  第二就是維持和其他群體的聯繫
[00:17:45.140 --> 00:17:47.660]  所以他們一般請客會請甚麼人呢?
[00:17:47.660 --> 00:17:51.180]  朋友、親友、貴賓
[00:17:51.180 --> 00:17:55.380]  或者高級過自己、高人一等的人
[00:17:55.380 --> 00:17:58.060]  這樣就可以在請客裡面
[00:17:58.060 --> 00:18:01.540]  去樹立起自己的身份、地位
[00:18:01.540 --> 00:18:04.660]  如果你宴客請一些低下層的人
[00:18:04.660 --> 00:18:07.020]  就自貶身份了
[00:18:07.020 --> 00:18:10.180]  原來當時還有一樣東西就是
[00:18:10.180 --> 00:18:13.740]  請客是一個回饋的制度
[00:18:13.740 --> 00:18:19.020]  一般人請客請朋友、弟兄、親屬
[00:18:19.020 --> 00:18:21.580]  富足的鄰舍,是指那些
[00:18:21.580 --> 00:18:25.500]  會有能力請你回頭,報答你的人
[00:18:25.500 --> 00:18:27.860]  不如耶穌叫不要請
[00:18:27.860 --> 00:18:29.340]  耶穌叫你請甚麼?
[00:18:29.340 --> 00:18:36.020]  請那些貧窮的、殘疾的、缺腿的、失明的
[00:18:36.020 --> 00:18:39.700]  那些就請回來做你的賓客
[00:18:39.700 --> 00:18:40.740]  那些人怎樣?
[00:18:40.740 --> 00:18:44.340]  他們沒有能力去請你
[00:18:44.340 --> 00:18:46.180]  沒有能力去回報你
[00:18:46.180 --> 00:18:49.180]  不過耶穌說這樣做就對了
[00:18:49.180 --> 00:18:51.220]  耶穌在這裡不單止要批評
[00:18:51.220 --> 00:18:54.140]  法利賽人建立的小圈子
[00:18:54.140 --> 00:18:58.460]  還要他們放下當時的護衛倫理
[00:18:58.460 --> 00:19:00.700]  放下那個框架
[00:19:00.700 --> 00:19:03.460]  不要只是請自己圈裡面的人
[00:19:03.460 --> 00:19:06.900]  要走出去建立新的群體
[00:19:06.900 --> 00:19:10.020]  服侍有需要的人
[00:19:10.020 --> 00:19:11.260]  上帝的子民
[00:19:11.260 --> 00:19:15.340]  不是應該是一個彰顯神恩惠的群體嗎?
[00:19:15.340 --> 00:19:18.740]  所以這個教導正正是逆轉當時
[00:19:18.740 --> 00:19:22.140]  護衛倫理的一個教導
[00:19:22.140 --> 00:19:26.340]  其實聖經常常都這樣教導我們
[00:19:26.340 --> 00:19:30.420]  信徒應當輔助軟弱缺乏的人
[00:19:30.420 --> 00:19:34.660]  我們一起讀《使徒行傳》二十章三十五節
[00:19:34.660 --> 00:19:36.460]  只是讀那一節才行
[00:19:36.460 --> 00:19:45.900]  「由當紀念主耶穌的話,施比受更為有福。」
[00:19:45.900 --> 00:19:47.100]  原來還有
[00:19:47.100 --> 00:19:52.700]  「如果我們不顧念別人的苦情,就要被主去定罪。」
[00:19:52.700 --> 00:19:56.340]  請大家一起讀《雅各書》二章十三節
[00:19:56.340 --> 00:20:04.860]  「因為那不憐憫人的,也要受人憐惜神父,憐惜各神父。」
[00:20:04.860 --> 00:20:09.540]  原來人只可以透過愛其他人的行為
[00:20:09.540 --> 00:20:13.820]  才可以真正領悟愛神的意義
[00:20:13.820 --> 00:20:16.460]  神要賜福那些不計較
[00:20:16.460 --> 00:20:19.540]  甘心樂意,不求回報的人
[00:20:19.540 --> 00:20:23.860]  因為服侍的真正對象是誰?
[00:20:23.860 --> 00:20:26.580]  是上帝,是耶穌
[00:20:26.580 --> 00:20:29.500]  所以去到第十四節就這樣說
[00:20:29.500 --> 00:20:35.940]  「你們有福了,他們沒有甚麼可報答你們」
[00:20:35.940 --> 00:20:42.340]  「到二人復活的時候,你們就得到報答。」
[00:20:42.340 --> 00:20:48.060]  原來上帝會親自報答甘心樂意服侍的人
[00:20:48.060 --> 00:20:51.020]  甚麼是二人復活?
[00:20:51.020 --> 00:20:54.940]  就是信耶穌,跟隨耶穌的人
[00:20:54.940 --> 00:20:59.180]  我們會被上帝親自去報答
[00:20:59.180 --> 00:21:04.340]  去到這裏我就不期然想起我很喜歡的德蘭修女
[00:21:04.340 --> 00:21:10.140]  德蘭修女本來可以舒舒服服在家裏做她的富家小姐
[00:21:10.140 --> 00:21:15.140]  不過她一早就立定心智要將自己全然獻上給上帝
[00:21:15.140 --> 00:21:20.060]  所以十九歲她就去了印度最貧窮的地方加爾各答
[00:21:20.060 --> 00:21:22.860]  服侍垂死的人和那些孤兒
[00:21:22.860 --> 00:21:27.740]  那些絕對是沒有能力去回報的一群
[00:21:27.740 --> 00:21:33.780]  並且她是被社會遺忘遺棄的一群
[00:21:33.780 --> 00:21:36.940]  德蘭修女一生忠於她的詔命
[00:21:36.940 --> 00:21:39.540]  從來都沒有離開她的崗位
[00:21:39.540 --> 00:21:43.020]  她服侍被上帝大大地使用
[00:21:43.020 --> 00:21:46.020]  她只是一個細細粒的小女子
[00:21:46.020 --> 00:21:51.820]  由她開始一直發展到之後每年有過百萬的義工
[00:21:51.820 --> 00:21:56.620]  流水式地去印度協助德蘭修女的機構服侍
[00:21:56.620 --> 00:22:00.340]  我們真真實實地看見上帝的大能
[00:22:00.340 --> 00:22:03.060]  看見上帝的帶領和保守
