
[00:00:00.000 --> 00:00:02.000]  好 各位親愛的弟兄姊妹 早晨
[00:03:11.000 --> 00:03:13.100]  往往是會被人輕視
[00:03:13.100 --> 00:03:15.000]  被人帶進去
[00:03:15.000 --> 00:03:16.400]  不重視的
[00:03:16.400 --> 00:03:17.700]  特別如果是麻風病
[00:03:17.700 --> 00:03:19.000]  在那個年代裡面
[00:03:19.000 --> 00:03:20.900]  是更加被視為罪人
[00:03:20.900 --> 00:03:24.100]  所以那個探子就會被人拒絕
[00:03:24.100 --> 00:03:27.300]  但是這次這個探子
[00:03:27.300 --> 00:03:30.000]  它其實有什麼困難呢
[00:03:30.000 --> 00:03:31.200]  我不知道有沒有人
[00:03:31.200 --> 00:03:34.200]  經歷過你的家人或者朋友
[00:03:34.200 --> 00:03:36.600]  曾經癱瘓
[00:03:36.600 --> 00:03:37.900]  很不幸地我爸爸
[00:03:37.900 --> 00:03:40.000]  臨離開世界之前那幾年
[00:03:40.000 --> 00:03:41.300]  就癱瘓了
[00:03:41.300 --> 00:03:42.800]  中了風
[00:03:42.800 --> 00:03:44.500]  開頭是全身不能動
[00:03:44.500 --> 00:03:47.200]  後來慢慢做物理治療就好一點了
[00:03:47.200 --> 00:03:48.900]  就上半身能動
[00:03:48.900 --> 00:03:50.800]  下半身動不了
[00:03:50.800 --> 00:03:52.500]  所以他送去老人院裡面
[00:03:52.500 --> 00:03:54.100]  來帶去居住
[00:03:54.100 --> 00:03:55.300]  當他上半身動到的時候
[00:03:55.300 --> 00:03:57.600]  他仍然可以拿著報紙來看新聞
[00:03:57.600 --> 00:04:00.200]  可以拿著遙控器控制電視機
[00:04:00.200 --> 00:04:02.900]  但是他不能夠自己來帶去清潔
[00:04:02.900 --> 00:04:05.200]  但是很可能風扇不是很妥
[00:04:05.200 --> 00:04:07.800]  他不能夠站起來來帶去修理風扇
[00:04:07.800 --> 00:04:09.900]  所以他可以有些事做到
[00:04:09.900 --> 00:04:11.800]  有些事他做不到
[00:04:11.800 --> 00:04:14.600]  是需要人來幫助他
[00:04:14.600 --> 00:04:16.200]  但是某個程度
[00:04:16.200 --> 00:04:18.500]  我們都好像個探子一樣
[00:04:18.500 --> 00:04:20.400]  我們有時候知道什麼是對的
[00:04:20.400 --> 00:04:22.100]  是應該要去做的
[00:04:22.100 --> 00:04:23.700]  我們知道什麼是善
[00:04:23.700 --> 00:04:24.900]  但是往往有時候
[00:04:24.900 --> 00:04:26.800]  我們知善而不行
[00:04:26.800 --> 00:04:28.700]  我們明知好的事
[00:04:28.700 --> 00:04:30.200]  但是我們做不到
[00:04:30.200 --> 00:04:31.800]  不想做那些事
[00:04:31.800 --> 00:04:33.900]  有時候我們心不由己
[00:04:33.900 --> 00:04:35.700]  我們會做了出來
[00:04:35.700 --> 00:04:36.500]  很簡單
[00:04:36.500 --> 00:04:38.700]  一個警長他已經退休了
[00:04:38.700 --> 00:04:40.900]  都有個百萬的長俸
[00:04:40.900 --> 00:04:44.000]  但是難道每一個人都不知道賭錢
[00:04:44.000 --> 00:04:46.500]  十賭九輸嗎
[00:04:46.500 --> 00:04:48.400]  但是他照樣去賭
[00:04:48.400 --> 00:04:51.200]  結果他輸了不止
[00:04:51.200 --> 00:04:53.300]  還欠下很多巨債
[00:04:53.300 --> 00:04:55.500]  他沒有能力去償還
[00:04:55.500 --> 00:04:59.700]  結果他就吞槍自殺
[00:04:59.700 --> 00:05:02.200]  現在應該就不要用吞槍自殺
[00:05:02.200 --> 00:05:04.400]  因為那些人可能特別是少年人
[00:05:04.400 --> 00:05:05.600]  聽不明白的
[00:05:05.600 --> 00:05:07.100]  我小時候
[00:05:07.100 --> 00:05:10.200]  吞槍自殺死得很慘
[00:05:10.200 --> 00:05:13.100]  整支槍吞下去怎麼啃
[00:05:13.100 --> 00:05:15.400]  這樣啃死真的很辛苦
[00:05:15.400 --> 00:05:17.000]  原來開槍自殺
[00:05:17.000 --> 00:05:19.700]  就文字版叫吞槍自殺
[00:05:19.700 --> 00:05:22.500]  一個紀律部隊應該是很有紀律的
[00:05:22.500 --> 00:05:24.800]  但是你看到很多紀律部隊
[00:05:24.800 --> 00:05:26.500]  竟然是會犯法的
[00:05:26.500 --> 00:05:28.000]  比普通人更加厲害的
[00:05:28.000 --> 00:05:31.300]  會拍別人裙底照那些
[00:05:31.300 --> 00:05:33.600]  難道他不知道這些是錯的
[00:05:33.600 --> 00:05:34.500]  知道的
[00:05:34.500 --> 00:05:36.300]  但是他知善而不行
[00:05:36.300 --> 00:05:38.400]  他說當一些人犯錯的時候
[00:05:38.400 --> 00:05:40.600]  有時候會放棄他
[00:05:40.600 --> 00:05:43.800]  因為你不斷地去犯錯
[00:05:43.800 --> 00:05:46.700]  正如有一個人坐完牢出來
[00:05:46.700 --> 00:05:48.700]  他不是馬上回家
[00:05:48.700 --> 00:05:50.700]  他竟然去一些便利店
[00:05:50.700 --> 00:05:52.800]  偷了一個飯盒來帶去吃
[00:05:52.800 --> 00:05:54.600]  但是被人拘捕了
[00:05:54.600 --> 00:05:56.800]  然後警察來拘捕他的時候
[00:05:56.800 --> 00:05:59.400]  他跟警察說
[00:05:59.400 --> 00:06:00.800]  我真的很餓
[00:06:00.800 --> 00:06:03.000]  可不可以讓我吃完飯盒再拘捕我
[00:06:03.000 --> 00:06:04.300]  那時候的警察都挺好的
[00:06:04.300 --> 00:06:06.700]  讓他吃完飯盒再拘捕他
[00:06:06.700 --> 00:06:10.200]  但是為什麼他不是回家呢
[00:06:10.200 --> 00:06:12.300]  我想大家都可以猜到
[00:06:12.300 --> 00:06:15.400]  這個人絕對不是第一次坐牢
[00:06:15.400 --> 00:06:18.800]  然後放監不回家
[00:06:18.800 --> 00:06:20.700]  很不幸地我都有一個會友
[00:06:20.700 --> 00:06:23.100]  他的孩子吸毒
[00:06:23.100 --> 00:06:25.400]  也犯了罪
[00:06:25.400 --> 00:06:27.800]  試過三次坐牢
[00:06:27.800 --> 00:06:32.700]  但是三次父母都去監獄門口接他回家
[00:06:32.700 --> 00:06:34.700]  但是最終都要趕他走
[00:06:34.700 --> 00:06:36.500]  因為他一直都沒有改變
[00:06:36.500 --> 00:06:38.700]  甚至經常偷家裡的錢
[00:06:38.700 --> 00:06:41.200]  所以不能夠再容納他
[00:06:41.200 --> 00:06:44.600]  所以有時候人都會放棄某一些人
[00:06:44.600 --> 00:06:47.100]  因為你怎麼改都改不了的時候
[00:06:47.100 --> 00:06:48.700]  於是要放棄他
[00:06:48.700 --> 00:06:50.700]  婚姻都是這樣
[00:06:50.700 --> 00:06:52.300]  所以這個人
[00:06:52.300 --> 00:06:54.600]  很肯定他不是第一次被拘捕
[00:06:54.600 --> 00:06:56.400]  但是家人會放棄他
[00:06:56.400 --> 00:06:59.200]  不過我想這個人應該是沒有罪的
[00:06:59.200 --> 00:07:02.300]  因為當他受審的時候
[00:07:02.300 --> 00:07:03.300]  他偷了飯盒是吧
[00:07:03.300 --> 00:07:04.800]  很呈堂證供
[00:07:04.800 --> 00:07:06.300]  什麼?
[00:07:06.300 --> 00:07:07.200]  沒有啊
[00:07:07.200 --> 00:07:08.900]  呈堂證供只有一個盒子
[00:07:08.900 --> 00:07:10.100]  是裡面沒有飯的
[00:07:10.100 --> 00:07:11.900]  那就是不是偷了飯盒
[00:07:11.900 --> 00:07:13.500]  所以應該是沒事的
[00:07:13.500 --> 00:07:15.900]  好了 原來人是會放棄的
[00:07:15.900 --> 00:07:19.000]  但是這個毯子的朋友
[00:07:19.000 --> 00:07:21.600]  沒有放棄這個的毯子
[00:07:21.600 --> 00:07:23.500]  這個毯子的四個朋友
[00:07:23.500 --> 00:07:26.300]  有五個心態
[00:07:26.300 --> 00:07:28.200]  一個的心智
[00:07:28.200 --> 00:07:31.600]  是很值得我們去欣賞和學習的
[00:07:31.600 --> 00:07:33.400]  這個手信大家熟不熟悉
[00:07:33.400 --> 00:07:35.400]  這五個的心態
[00:07:35.400 --> 00:07:37.500]  是我們要去了解的
[00:07:37.500 --> 00:07:40.300]  第一個就是他的愛心
[00:07:40.300 --> 00:07:42.300]  這個的毯子
[00:07:42.300 --> 00:07:48.000]  他一直都是身體很不能夠自由活動
[00:07:48.000 --> 00:07:49.000]  中文有一句話
[00:07:49.000 --> 00:07:51.300]  長貧難顧
[00:07:51.300 --> 00:07:54.200]  如果你長病的話
[00:07:54.200 --> 00:07:56.600]  是沒有豹子的 是不是
[00:07:56.600 --> 00:07:59.400]  因為很難來照顧你
[00:07:59.400 --> 00:08:01.800]  但是這個的毯子
[00:08:01.800 --> 00:08:04.300]  他這四個朋友關心他
[00:08:04.300 --> 00:08:06.700]  愛他 輔助他
[00:08:06.700 --> 00:08:08.800]  有時候有些人就是這樣
[00:08:08.800 --> 00:08:10.600]  他犯了錯
[00:08:10.600 --> 00:08:12.800]  很想別人來幫他
[00:08:12.800 --> 00:08:14.300]  甚至有一個的少年人
[00:08:14.300 --> 00:08:17.500]  十三歲在上水觀立中學讀書
[00:08:17.500 --> 00:08:21.800]  但是賣院仔被人抓了
[00:08:21.800 --> 00:08:23.700]  後來他爸爸不認識我
[00:08:23.700 --> 00:08:25.300]  但是不知道他會來找我
[00:08:25.300 --> 00:08:27.700]  叫我來 但是去幫他寫求情信
[00:08:27.700 --> 00:08:30.700]  這張紙就是那個小朋友寫給他爸爸的
[00:08:30.700 --> 00:08:31.800]  思念
[00:08:31.800 --> 00:08:36.800]  我現在在拘留所裡面是很掛念的
[00:08:36.800 --> 00:08:38.600]  雖然我不是很熟悉這個人
[00:08:38.600 --> 00:08:40.300]  但是都希望可以幫到他
[00:08:40.300 --> 00:08:42.600]  都會幫他寫求情信
[00:08:42.600 --> 00:08:45.700]  但是真正的愛委實不容易
[00:08:45.700 --> 00:08:48.500]  你看到這一張的圖片
[00:08:48.500 --> 00:08:51.100]  其實是兩個不同的時段
[00:08:51.100 --> 00:08:53.800]  大那張是六七年前拍的
[00:08:53.800 --> 00:08:56.700]  另外那兩張是去年拍的
[00:08:56.700 --> 00:08:58.900]  一個高六呎的人
[00:08:58.900 --> 00:09:00.500]  但是中了風
[00:09:00.500 --> 00:09:04.000]  他爸爸每一天背他下去
[00:09:04.000 --> 00:09:06.500]  然後讓他上那些復康巴士
[00:09:06.500 --> 00:09:08.900]  然後做物理治療
[00:09:08.900 --> 00:09:10.700]  記者就問他
[00:09:10.700 --> 00:09:12.500]  你累不累
[00:09:12.500 --> 00:09:15.500]  這句話是給我很深的感受
[00:09:15.500 --> 00:09:17.300]  我人不累
[00:09:17.300 --> 00:09:19.900]  但是我的心不累
[00:09:19.900 --> 00:09:21.700]  當你有愛的時候
[00:09:21.700 --> 00:09:23.400]  我想你都會很心經歷這件事
[00:09:23.400 --> 00:09:24.400]  是不是
[00:09:24.400 --> 00:09:26.200]  你愛惜你的兒女
[00:09:26.200 --> 00:09:28.600]  有時候你很辛苦去工作
[00:09:28.600 --> 00:09:29.800]  有時候回到家的時候
[00:09:29.800 --> 00:09:31.400]  你還要做家務
[00:09:31.400 --> 00:09:34.400]  你叫你的小朋友可以活得舒服
[00:09:34.400 --> 00:09:36.000]  好好的來讀書
[00:09:36.000 --> 00:09:37.400]  你累不累呢
[00:09:37.400 --> 00:09:39.200]  一定累的
[00:09:39.200 --> 00:09:41.200]  但是你為了他們的好處
[00:09:41.200 --> 00:09:43.200]  你的心是不累的
[00:09:43.200 --> 00:09:44.900]  過了六七年了
[00:09:44.900 --> 00:09:48.800]  你看到爸爸仍然是這樣的堅持
[00:09:48.800 --> 00:09:51.200]  這份愛是恆久的
[00:09:51.200 --> 00:09:52.800]  但是不要忘記
[00:09:52.800 --> 00:09:54.400]  歲月催人老
[00:09:54.400 --> 00:09:57.600]  爸爸是越來越體力是弱的
[00:09:57.600 --> 00:10:00.600]  但是他仍然有這份愛可以堅持
[00:10:00.600 --> 00:10:02.300]  看到兒子有進步
[00:10:02.300 --> 00:10:04.000]  他很開心
[00:10:04.000 --> 00:10:07.200]  所以這份愛心是值得我們欣賞
[00:10:07.200 --> 00:10:09.000]  當你去愛一個人的時候
[00:10:09.000 --> 00:10:12.900]  你願意為他付更大的代價
[00:10:12.900 --> 00:10:15.900]  在香港來的弟兄姊妹
[00:10:15.900 --> 00:10:18.700]  很多人都是為了你的兒女
[00:10:18.700 --> 00:10:20.900]  希望他有好的教育
[00:10:20.900 --> 00:10:24.600]  希望他能夠在一個自由的地方裡面成長
[00:10:24.600 --> 00:10:27.900]  於是你放棄了你自己熟悉的環境
[00:10:27.900 --> 00:10:30.000]  你生長的地方
[00:10:30.000 --> 00:10:32.700]  你是一個很好的群體
[00:10:32.700 --> 00:10:34.400]  但是你要離開
[00:10:34.400 --> 00:10:35.000]  是什麼
[00:10:35.000 --> 00:10:36.400]  這個就是愛
[00:10:36.400 --> 00:10:38.400]  好了 第二方面
[00:10:38.400 --> 00:10:40.000]  就是要
[00:10:40.000 --> 00:10:42.000]  沒有心了
[00:10:42.000 --> 00:10:43.500]  為什麼
[00:10:43.500 --> 00:10:48.400]  當他一直扶著這個毯節
[00:10:48.400 --> 00:10:51.900]  托著他沿街去找耶穌的時候
[00:10:51.900 --> 00:10:54.400]  一定會被人看著
[00:10:54.400 --> 00:10:56.400]  甚至可能被人指點點
[00:10:56.400 --> 00:10:57.800]  搞什麼
[00:10:57.800 --> 00:10:59.400]  跟這個壞人在一起
[00:10:59.400 --> 00:11:00.600]  不是吧
[00:11:00.600 --> 00:11:02.800]  為什麼耶穌和一些所謂的罪人吃飯
[00:11:02.800 --> 00:11:05.100]  都被人批評
[00:11:05.100 --> 00:11:08.200]  會不會有時候會被人批評
[00:11:08.200 --> 00:11:09.800]  以致我們有些事情
[00:11:09.800 --> 00:11:12.400]  我們不敢去做呢
[00:11:12.400 --> 00:11:13.300]  今天
[00:11:13.300 --> 00:11:18.200]  他們是要無視於別人對他的批評
[00:11:18.200 --> 00:11:20.900]  甚至指指點點
[00:11:20.900 --> 00:11:24.600]  他要無心於別人對他這些看法
[00:11:24.600 --> 00:11:26.200]  他覺得自己是對的
[00:11:26.200 --> 00:11:29.000]  就要勇往直前
[00:11:29.000 --> 00:11:33.400]  有時候我們很重視別人對我們的看法
[00:11:33.400 --> 00:11:36.600]  於是有時候我們不敢去做一些事情
[00:11:36.600 --> 00:11:38.400]  說一些事情
[00:11:38.400 --> 00:11:42.200]  但是有時候我們輕忽了神對我們的看法
[00:11:42.200 --> 00:11:44.400]  我們看重別人對我們的看法
[00:11:44.400 --> 00:11:46.800]  是多於神對我們的看法
[00:11:46.800 --> 00:11:48.200]  甚至在全福音的事上
[00:11:48.200 --> 00:11:52.200]  我都會是這樣
[00:11:52.200 --> 00:11:53.200]  我跟大家說
[00:11:53.200 --> 00:11:55.000]  其實
[00:11:55.000 --> 00:11:57.200]  我有三年
[00:11:57.200 --> 00:12:00.400]  在監獄裡面做動作
[00:12:00.400 --> 00:12:02.100]  我在神學院裡面
[00:12:02.100 --> 00:12:03.600]  看到神學院讀書的時候
[00:12:03.600 --> 00:12:05.200]  我讀四年
[00:12:05.200 --> 00:12:08.000]  頭三年我去監獄裡面做動作
[00:12:08.000 --> 00:12:10.000]  很特別的
[00:12:10.000 --> 00:12:12.000]  逢星期六上午就去大嶼山
[00:12:12.000 --> 00:12:13.400]  從長洲去大嶼山
[00:12:13.400 --> 00:12:16.500]  大嶼山有很多個監獄的
[00:12:16.500 --> 00:12:21.600]  麻布平、唐福、沙咀、石壁、芝麻灣
[00:12:21.600 --> 00:12:24.400]  而我最喜歡是去沙咀勞役中心
[00:12:24.400 --> 00:12:25.200]  那個不是叫監獄
[00:12:25.200 --> 00:12:26.100]  叫勞役中心
[00:12:26.100 --> 00:12:28.400]  因為那些是少年罪犯
[00:12:28.400 --> 00:12:29.400]  很開心
[00:12:29.400 --> 00:12:30.200]  為什麼呢
[00:12:30.200 --> 00:12:31.300]  不用擔心
[00:12:31.300 --> 00:12:33.100]  一定有人來聽你說話
[00:12:33.100 --> 00:12:34.100]  因為懲教署的人
[00:12:34.100 --> 00:12:37.200]  一定會有足夠的人數
[00:12:37.200 --> 00:12:38.400]  坐在那裡
[00:12:38.400 --> 00:12:39.600]  但是那些人聽不聽你的話
[00:12:39.600 --> 00:12:40.700]  就另一回事
[00:12:40.700 --> 00:12:42.800]  不要介意你們是像沙咀那一群
[00:12:42.800 --> 00:12:44.700]  很乖的坐在那裡
[00:12:44.700 --> 00:12:46.600]  絕對不是芝麻灣那一群
[00:12:46.600 --> 00:12:48.200]  芝麻灣那一群都搶著來的
[00:12:48.200 --> 00:12:49.400]  但是他們又不理你
[00:12:49.400 --> 00:12:52.400]  你又在下面說
[00:12:52.400 --> 00:12:56.100]  不需要擔心有沒有人來聽
[00:12:56.100 --> 00:12:58.200]  誰知道到第四年的時候
[00:12:58.200 --> 00:12:59.200]  老師跟我說
[00:12:59.200 --> 00:12:59.700]  你不行
[00:12:59.700 --> 00:13:01.100]  你只做三年監獄工作
[00:13:01.100 --> 00:13:02.200]  雖然是好
[00:13:02.200 --> 00:13:04.000]  但是對你的訓練是不夠的
[00:13:04.000 --> 00:13:05.100]  你要轉部門
[00:13:05.100 --> 00:13:05.600]  我說好啊
[00:13:05.600 --> 00:13:06.800]  轉什麼部門
[00:13:06.800 --> 00:13:08.300]  轉族家部
[00:13:08.300 --> 00:13:09.800]  知道什麼叫做族家部嗎
[00:13:09.800 --> 00:13:12.300]  族家族戶敲門去傳福音
[00:13:12.300 --> 00:13:14.500]  大家知道長洲那些人很迷信的
[00:13:14.500 --> 00:13:16.000]  經常吃閉門羹的
[00:13:16.000 --> 00:13:17.300]  那些人不會理你
[00:13:17.300 --> 00:13:18.300]  第一次有一個人理我
[00:13:18.300 --> 00:13:19.300]  讓我很生氣
[00:13:19.300 --> 00:13:20.100]  隊友都記得
[00:13:20.100 --> 00:13:21.400]  四十幾年前
[00:13:21.400 --> 00:13:22.000]  阿婆說好啊
[00:13:22.000 --> 00:13:23.100]  那你進來說吧
[00:13:23.100 --> 00:13:25.000]  那我就跟阿婆說話
[00:13:25.000 --> 00:13:26.200]  但是阿婆從來不看我
[00:13:26.200 --> 00:13:27.600]  看著電視機
[00:13:27.600 --> 00:13:28.900]  那我就這樣
[00:13:28.900 --> 00:13:31.600]  那你說不說好呢
[00:13:31.600 --> 00:13:32.700]  我說幾句
[00:13:32.700 --> 00:13:34.100]  她沒有反應
[00:13:34.100 --> 00:13:36.000]  那我就停在那裡
[00:13:36.000 --> 00:13:37.300]  阿婆還是繼續沒有看我
[00:13:37.300 --> 00:13:38.300]  但是就會說
[00:13:38.300 --> 00:13:39.300]  為什麼你不說下去
[00:13:39.300 --> 00:13:39.800]  啊
[00:13:39.800 --> 00:13:40.900]  你還在聽嗎
[00:13:40.900 --> 00:13:41.900]  是這樣的
[00:13:41.900 --> 00:13:43.500]  哇 真的很神奇
[00:13:43.500 --> 00:13:44.400]  但是最特別就是
[00:13:44.400 --> 00:13:45.400]  最後我們的高潮
[00:13:45.400 --> 00:13:47.500]  就是在街頭報道
[00:13:47.500 --> 00:13:49.700]  天生我才必有用
[00:13:49.700 --> 00:13:51.700]  我為什麼拿著一張歌紙
[00:13:51.700 --> 00:13:54.700]  用白紙皮寫的那些歌紙在這裡
[00:13:54.700 --> 00:13:56.100]  那些人經過的時候
[00:13:56.100 --> 00:13:58.000]  其實很多小朋友來
[00:13:58.000 --> 00:13:58.700]  因為為什麼呢
[00:13:58.700 --> 00:14:00.300]  完了之後有禮物送
[00:14:00.300 --> 00:14:01.100]  所有小朋友
[00:14:01.100 --> 00:14:01.800]  那些大人就說
[00:14:01.800 --> 00:14:02.800]  傻瓜
[00:14:02.800 --> 00:14:05.000]  結果我就要舉一舉一張紙
[00:14:05.000 --> 00:14:06.200]  越舉越高
[00:14:06.200 --> 00:14:07.300]  不要讓別人看到
[00:14:07.300 --> 00:14:08.900]  怕被人笑
[00:14:08.900 --> 00:14:10.800]  有時候我們傳福音
[00:14:10.800 --> 00:14:12.500]  有時候我們去幫人的時候
[00:14:12.500 --> 00:14:15.600]  我們會介懷別人對我們的看法
[00:14:15.600 --> 00:14:18.000]  於是我們就不出聲
[00:14:18.000 --> 00:14:19.500]  但是如果你真的有愛的時候
[00:14:19.500 --> 00:14:22.000]  你不會這樣的
[00:14:22.000 --> 00:14:23.800]  我做媽媽有一個
[00:14:23.800 --> 00:14:25.400]  你跟你的兒子
[00:14:25.400 --> 00:14:26.300]  還是很小的
[00:14:26.300 --> 00:14:28.100]  可能是兩三歲
[00:14:28.100 --> 00:14:30.400]  他就坐著公共汽車
[00:14:30.400 --> 00:14:31.400]  他不是很舒服
[00:14:31.400 --> 00:14:32.100]  突然之間
[00:14:32.100 --> 00:14:35.300]  不斷吐出來
[00:14:35.300 --> 00:14:36.300]  哇 個個立刻
[00:14:36.300 --> 00:14:38.500]  坐在旁邊的那個紙一打開
[00:14:38.500 --> 00:14:39.900]  你會不會立刻跟他割席
[00:14:39.900 --> 00:14:40.500]  哎呀
[00:14:40.500 --> 00:14:41.200]  哎呀 很難看
[00:14:41.200 --> 00:14:43.000]  不關我的事 不關我的事
[00:14:43.000 --> 00:14:45.300]  你都很尷尬被人看著
[00:14:45.300 --> 00:14:47.000]  但是你都會跟你的兒子
[00:14:47.000 --> 00:14:48.100]  抹嘴
[00:14:48.100 --> 00:14:48.800]  清潔
[00:14:48.800 --> 00:14:50.400]  是不是
[00:14:50.400 --> 00:14:51.100]  因為你愛
[00:14:51.100 --> 00:14:53.500]  你不會再介意別人對你的看法
[00:14:53.500 --> 00:14:56.000]  所以這個是很重要的一個動力
[00:14:56.000 --> 00:14:57.900]  所以傳福音的時候
[00:14:57.900 --> 00:14:59.700]  輔助有需要的人
[00:14:59.700 --> 00:15:02.700]  我們要無心於別人對我們的看法
[00:15:02.700 --> 00:15:04.700]  我們就能夠勇往直前
[00:15:04.700 --> 00:15:05.200]  剛才我說的
[00:15:05.200 --> 00:15:06.100]  當你有心的時候
[00:15:06.100 --> 00:15:08.700]  你就不會介意別人對你的看法
[00:15:08.700 --> 00:15:10.800]  大家知道英國人
