
[00:00:00.000 --> 00:00:01.720]  丁梓梅主席 內平安
[00:02:36.760 --> 00:02:38.000]  我的子民啊
[00:02:38.000 --> 00:02:40.880]  到底我對你做了甚麼
[00:02:40.880 --> 00:02:44.640]  究竟我做了甚麼事使你厭倦我呢
[00:02:44.640 --> 00:02:47.880]  回答我吧
[00:02:47.880 --> 00:02:49.360]  我不知道你看到這段經文
[00:02:49.360 --> 00:02:51.000]  這一節的經文
[00:02:51.000 --> 00:02:52.400]  你看到甚麼呢
[00:02:52.400 --> 00:02:57.280]  我看到的是上帝對當時的以色列人去說
[00:02:57.280 --> 00:03:00.600]  而這句說話是對我們今天每個人說
[00:03:00.600 --> 00:03:02.560]  我究竟做了甚麼
[00:03:02.560 --> 00:03:06.720]  使你厭倦我
[00:03:06.720 --> 00:03:09.800]  我究竟做了甚麼
[00:03:09.800 --> 00:03:14.680]  你們竟然是厭倦我呢
[00:03:14.680 --> 00:03:17.880]  上帝要跟他的子民去說
[00:03:17.880 --> 00:03:19.760]  去提醒他們究竟為甚麼
[00:03:19.760 --> 00:03:22.920]  他們是厭倦了上帝呢
[00:03:22.920 --> 00:03:26.560]  第一件事上帝就帶他們回去
[00:03:26.560 --> 00:03:30.800]  看回過往歷史裏面上帝的帶領
[00:03:30.800 --> 00:03:35.440]  上帝在他們身上所作一切的事情
[00:03:35.440 --> 00:03:38.760]  首先他提醒他們
[00:03:38.760 --> 00:03:41.240]  上帝曾經帶領他們出埃及
[00:03:41.240 --> 00:03:43.000]  去帶領他們離開埃及
[00:03:43.000 --> 00:03:46.480]  就是那個圍爐被捆綁的地方
[00:03:46.480 --> 00:03:49.040]  上帝釋放他們離開埃及
[00:03:49.040 --> 00:03:51.320]  這個作奴僕的地方
[00:03:51.320 --> 00:03:56.040]  然後上帝委派摩西、阿倫和米利安作他們的首領
[00:03:56.040 --> 00:03:58.640]  不單只是帶他們離開了那個地方
[00:03:58.640 --> 00:04:02.360]  更是安排了有不同恩賜的領袖
[00:04:02.360 --> 00:04:06.480]  來帶領他們走曠野的路
[00:04:06.480 --> 00:04:07.880]  而在歷史裏面
[00:04:07.880 --> 00:04:11.040]  耶和華神又使巴蘭去祝福以色列人
[00:04:11.040 --> 00:04:13.280]  如果你還記得當時摩押王
[00:04:13.280 --> 00:04:16.280]  僱用巴蘭去救助以色列
[00:04:16.280 --> 00:04:19.920]  但是耶和華卻是使巴蘭
[00:04:19.920 --> 00:04:22.040]  不單止不是救助
[00:04:22.040 --> 00:04:23.880]  並且去祝福
[00:04:23.880 --> 00:04:28.360]  三次去祝福以色列
[00:04:28.360 --> 00:04:30.600]  上帝又帶他們去看
[00:04:30.600 --> 00:04:32.600]  去到什廷到吉甲
[00:04:32.600 --> 00:04:33.680]  兩個地方
[00:04:33.680 --> 00:04:35.840]  兩個地方是不同的意義
[00:04:35.840 --> 00:04:36.560]  第一個地方
[00:04:36.560 --> 00:04:41.320]  什廷就是一個未過約旦河的安寧的地方
[00:04:41.320 --> 00:04:42.640]  然後接著去到吉甲
[00:04:42.640 --> 00:04:45.000]  吉甲就是當他們過了約旦河
[00:04:45.000 --> 00:04:47.480]  進到應許之地的時候
[00:04:47.480 --> 00:04:50.000]  他們就在那裏安寧了
[00:04:50.000 --> 00:04:51.000]  很清楚顯示到
[00:04:51.000 --> 00:04:56.280]  上帝已經帶他們進到應許之地
[00:04:56.280 --> 00:04:58.560]  經文的描述提醒我們
[00:04:58.560 --> 00:05:01.000]  上帝要以色列人去回想昔日
[00:05:01.000 --> 00:05:04.080]  在他們身上所作一切奇妙的作為
[00:05:04.080 --> 00:05:07.800]  帶領、供應和安慰
[00:05:07.800 --> 00:05:12.000]  其實上帝的安慰、看顧
[00:05:12.000 --> 00:05:16.560]  又豈止只是在這四件大事上
[00:05:16.560 --> 00:05:17.600]  你還記不記得
[00:05:17.600 --> 00:05:19.880]  《九曰聖經》描述
[00:05:19.880 --> 00:05:23.440]  每一天馬拿的供應
[00:05:23.440 --> 00:05:29.120]  每一天火柱、雲柱的帶領
[00:05:29.120 --> 00:05:32.600]  上帝那種的照顧
[00:05:32.600 --> 00:05:34.320]  就在人世微
[00:05:34.320 --> 00:05:36.720]  祈福每一天的需要
[00:05:36.720 --> 00:05:39.600]  每一天的細節上
[00:05:39.600 --> 00:05:44.320]  都有祂的妙的工作
[00:05:44.320 --> 00:05:46.840]  但可惜的
[00:05:46.840 --> 00:05:50.040]  這些隨處可見的因典
[00:05:50.040 --> 00:05:53.800]  以色列人卻是忘記得一乾二淨
[00:05:53.800 --> 00:05:56.400]  他們好像患了失憶症
[00:05:56.400 --> 00:06:01.080]  不單止忘記了上帝的因典
[00:06:01.080 --> 00:06:02.720]  更差的
[00:06:02.720 --> 00:06:06.880]  他們竟然是厭倦上帝
[00:06:06.880 --> 00:06:08.680]  所以上帝說
[00:06:08.680 --> 00:06:10.600]  我做了什麼
[00:06:10.600 --> 00:06:15.280]  令你們竟然厭倦我
[00:06:15.280 --> 00:06:18.000]  我覺得這句話不單止是昔日
[00:06:18.000 --> 00:06:19.760]  上帝對以色列人說的
[00:06:19.760 --> 00:06:23.000]  這句話可能對我們每一個人都在說
[00:06:23.000 --> 00:06:24.160]  究竟我們做了什麼
[00:06:24.160 --> 00:06:25.280]  我做了什麼
[00:06:25.280 --> 00:06:30.080]  令你竟然厭倦了我們
[00:06:30.080 --> 00:06:32.880]  我覺得這不單止是一個指控
[00:06:32.880 --> 00:06:35.320]  和一個爭辯
[00:06:35.320 --> 00:06:37.200]  我看到一幅圖畫
[00:06:37.200 --> 00:06:40.920]  上帝是心急如焚地去問
[00:06:40.920 --> 00:06:42.400]  很想得到一個答案
[00:06:42.400 --> 00:06:47.240]  就是為什麼你要厭倦我
[00:06:47.240 --> 00:06:49.520]  上帝有沒有聽到上帝的聲音
[00:06:49.520 --> 00:06:50.600]  同樣去問你
[00:06:50.600 --> 00:06:53.960]  為什麼你是厭倦我
[00:06:53.960 --> 00:06:55.200]  我看到一幅圖畫
[00:06:55.200 --> 00:06:57.560]  就好像一個慈父
[00:06:57.560 --> 00:06:59.360]  去捉住他的兒子和女兒
[00:06:59.360 --> 00:07:00.400]  去嘮叨他
[00:07:00.400 --> 00:07:01.120]  為什麼
[00:07:01.120 --> 00:07:02.640]  究竟我做了什麼
[00:07:02.640 --> 00:07:05.160]  令你不再愛我
[00:07:05.160 --> 00:07:06.440]  不再和我說話
[00:07:06.440 --> 00:07:11.120]  不再和我溝通
[00:07:11.120 --> 00:07:14.160]  或者曾經做過爸爸媽媽
[00:07:14.160 --> 00:07:15.840]  都會經歷過
[00:07:15.840 --> 00:07:17.080]  你以為這樣嘮叨他的兒女
[00:07:17.080 --> 00:07:19.680]  就會回答你嗎
[00:07:19.680 --> 00:07:21.280]  可能只會轉身回答也不回答
[00:07:21.280 --> 00:07:22.080]  坐著也不坐著
[00:07:22.080 --> 00:07:26.200]  關上門就走了
[00:07:26.200 --> 00:07:26.960]  其實弟兄姊妹
[00:07:26.960 --> 00:07:29.080]  我們今天是不是都好像同樣
[00:07:29.080 --> 00:07:31.720]  這些兒女一樣
[00:07:31.720 --> 00:07:34.320]  我們沒有回答
[00:07:34.320 --> 00:07:36.320]  天父問這個問題
[00:07:36.320 --> 00:07:40.240]  究竟我們做了什麼
[00:07:40.240 --> 00:07:45.360]  我們今天竟然去離開上帝
[00:07:45.360 --> 00:07:45.840]  弟兄姊妹
[00:07:45.840 --> 00:07:47.720]  其實今天我們和昔日
[00:07:47.720 --> 00:07:49.240]  尼加口中的以色列人
[00:07:49.240 --> 00:07:50.720]  是很相似的
[00:07:50.720 --> 00:07:53.800]  我們都患了因典失憶症
[00:07:53.800 --> 00:07:56.880]  我形容它為因典失憶症
[00:07:56.880 --> 00:07:59.000]  因為我們已經忘記了
[00:07:59.000 --> 00:08:00.280]  過去的年日裡面
[00:08:00.280 --> 00:08:04.160]  上帝的因典是多少
[00:08:04.160 --> 00:08:05.600]  我們看到的只不過是
[00:08:05.600 --> 00:08:06.760]  我們仍然有很多
[00:08:06.760 --> 00:08:08.920]  好像祈禱未蒙英雲
[00:08:08.920 --> 00:08:11.120]  所以我們只是常常
[00:08:11.120 --> 00:08:13.160]  落在一個抱怨
[00:08:13.160 --> 00:08:15.200]  覺得神一直都沒有滿足
[00:08:15.200 --> 00:08:19.880]  未滿足我們需要的一個境況裡面
[00:08:19.880 --> 00:08:22.400]  因為我們常常不滿足
[00:08:22.400 --> 00:08:25.000]  常常我們很混亂
[00:08:25.000 --> 00:08:26.840]  好像小朋友常常在鬧彆扭
[00:08:26.840 --> 00:08:30.040]  常常在吵架
[00:08:30.040 --> 00:08:32.320]  於是我們漸漸覺得
[00:08:32.320 --> 00:08:34.680]  上帝都不聽我們的祈禱
[00:08:34.680 --> 00:08:37.880]  我們漸漸開始疏遠
[00:08:37.880 --> 00:08:41.600]  常常覺得在我們生命裡面
[00:08:41.600 --> 00:08:48.200]  上帝只不過是可有可無
[00:08:48.200 --> 00:08:50.640]  經文提醒我們
[00:08:50.640 --> 00:08:53.000]  我們需要去回顧
[00:08:53.000 --> 00:08:56.040]  原來當我們回顧我們生命的時候
[00:08:56.040 --> 00:08:57.640]  我們看到那個歷程
[00:08:57.640 --> 00:09:00.000]  今天我們能夠來到今天
[00:09:00.000 --> 00:09:02.400]  這一點的時候
[00:09:02.400 --> 00:09:04.800]  當你回顧回頭去看的時候
[00:09:04.800 --> 00:09:07.000]  原來在我們生命的歷程裡面
[00:09:07.000 --> 00:09:10.640]  上帝的因典處處都有
[00:09:10.640 --> 00:09:12.600]  是不是?
[00:09:12.600 --> 00:09:17.160]  沒有反應
[00:09:17.160 --> 00:09:18.800]  是
[00:09:18.800 --> 00:09:22.120]  原來當我們回顧
[00:09:22.120 --> 00:09:24.160]  回頭去看的時候
[00:09:24.160 --> 00:09:27.200]  回頭去看我們生命
[00:09:27.200 --> 00:09:30.960]  那個片段的時候
[00:09:30.960 --> 00:09:33.920]  原來上帝的因典
[00:09:33.920 --> 00:09:39.160]  就是充滿著我們的生命
[00:09:39.160 --> 00:09:41.680]  弟兄姊妹
[00:09:41.680 --> 00:09:43.960]  只不過我們今天去選擇
[00:09:43.960 --> 00:09:45.880]  我們沒有回顧
[00:09:45.880 --> 00:09:48.040]  我們只是前往
[00:09:48.040 --> 00:09:51.360]  於是我們永遠落在一個境況裡面
[00:09:51.360 --> 00:09:55.120]  就是禱告未蒙英文
[00:09:55.120 --> 00:09:56.440]  我們永遠都落在一個
[00:09:56.440 --> 00:10:02.160]  未滿足的一個情況裡面
[00:10:02.160 --> 00:10:03.840]  其實你想一下
[00:10:03.840 --> 00:10:06.400]  我們不單止對上帝是這樣的
[00:10:06.400 --> 00:10:08.960]  我們對人也是這樣的
[00:10:08.960 --> 00:10:10.840]  是不是?
[00:10:10.840 --> 00:10:13.960]  我最近跟一個家庭分享的時候
[00:10:13.960 --> 00:10:17.200]  這個家庭告訴我
[00:10:17.200 --> 00:10:21.120]  夫婦之間在教兒女的裡面
[00:10:21.120 --> 00:10:24.480]  出現很大很大的張力
[00:10:24.480 --> 00:10:27.200]  因為他們家裡有一個
[00:10:27.200 --> 00:10:28.760]  在學習上面
[00:10:28.760 --> 00:10:34.560]  比其他小朋友家裡慢一點的一個小朋友
[00:10:34.560 --> 00:10:36.360]  爸爸永遠覺得兒子
[00:10:36.360 --> 00:10:38.240]  做極都不夠
[00:10:38.240 --> 00:10:40.120]  做極都不及別人那麼好
[00:10:40.120 --> 00:10:45.560]  做極都不滿足爸爸的標準
[00:10:45.560 --> 00:10:47.760]  但是媽媽她是看到
[00:10:47.760 --> 00:10:50.880]  他已經進步了很多
[00:10:50.880 --> 00:10:53.360]  你看回頭
[00:10:53.360 --> 00:10:55.280]  他過去有多不濟
[00:10:55.280 --> 00:10:58.800]  到今天他已經是很好了
[00:10:58.800 --> 00:11:04.400]  為什麼你看不到這些呢?
[00:11:04.400 --> 00:11:08.400]  我們對兒女的要求是這樣的
[00:11:08.400 --> 00:11:10.400]  我們對配偶的要求是這樣的
[00:11:10.400 --> 00:11:12.560]  你呀!你呀!
[00:11:12.560 --> 00:11:16.400]  這個不是師母對我的
[00:11:16.400 --> 00:11:21.120]  你看!都搞不定
[00:11:21.120 --> 00:11:24.880]  沒有看到在婚姻的歷程裡面
[00:11:24.880 --> 00:11:28.000]  已經有很多不同的compromise
[00:11:28.000 --> 00:11:32.240]  很多的改變
[00:11:32.240 --> 00:11:35.760]  我們甚至對弟兄姊妹都是這樣
[00:11:35.760 --> 00:11:36.800]  經常聽到就是
[00:11:36.800 --> 00:11:39.440]  那個呀!他這樣這樣這樣
[00:11:39.440 --> 00:11:44.480]  哎呀!真是受不了他
[00:11:44.480 --> 00:11:48.400]  你有沒有這樣說過人呢?
[00:11:48.400 --> 00:11:52.720]  但總是看不到自己有很多需要改變的地方
[00:11:52.720 --> 00:11:56.720]  自己生命裡面都有很多漏雜
[00:11:56.720 --> 00:12:00.800]  別人怎麼看你呢?
[00:12:00.800 --> 00:12:06.000]  原來當我們只是眼目向前的時候
[00:12:06.000 --> 00:12:09.680]  當我們沒有去回顧我們生命的時候
[00:12:09.680 --> 00:12:15.680]  我們確實是患了因典的失憶症
[00:12:15.680 --> 00:12:19.840]  我們只會不斷的索求
[00:12:19.840 --> 00:12:22.240]  不斷的不滿足
[00:12:22.240 --> 00:12:27.200]  不斷的埋怨
[00:12:27.200 --> 00:12:29.040]  尼加書整卷的尼加書
[00:12:29.040 --> 00:12:30.960]  我相信如果你不記得
[00:12:30.960 --> 00:12:34.400]  你起碼記得一節的經文
[00:12:34.400 --> 00:12:36.640]  就是這一節
[00:12:36.640 --> 00:12:38.000]  是不是?
[00:12:38.000 --> 00:12:40.000]  就是尼加書第六章第八節
[00:12:40.000 --> 00:12:42.000]  不如我們一起讀
[00:12:42.000 --> 00:12:49.200]  只要你行公義,好憐憫全謙卑的心,與你的神同行
[00:12:49.200 --> 00:12:52.240]  特別是近幾年我們經常說社會公義
[00:12:52.240 --> 00:12:56.000]  所以一quote就是quote這一節的經文出來
[00:12:56.000 --> 00:13:02.240]  只要你行公義,好憐憫全謙卑的心,與你的神同行
[00:13:02.240 --> 00:13:04.720]  當你細心看這一節的經文的時候
[00:13:04.720 --> 00:13:06.720]  你會看到其實這一節的經文
[00:13:06.720 --> 00:13:09.200]  是有兩個的行動
[00:13:09.200 --> 00:13:12.960]  就是行公義,與神同行
[00:13:12.960 --> 00:13:14.560]  是兩個action
[00:13:14.560 --> 00:13:15.920]  是兩個的動作
[00:13:15.920 --> 00:13:19.760]  是兩個外顯的一些行動
[00:13:19.760 --> 00:13:22.000]  不過你不知道有沒有留意到
[00:13:22.000 --> 00:13:27.440]  兩個的行動是夾住了兩個的心態
[00:13:27.440 --> 00:13:33.840]  就是好憐憫全謙卑的心
[00:13:33.840 --> 00:13:35.440]  什麼是好憐憫?
[00:13:35.440 --> 00:13:38.320]  好憐憫就是你有那種同理心
[00:13:38.320 --> 00:13:41.280]  你從別人的角度去了解
[00:13:41.280 --> 00:13:44.240]  為什麼他今天是有這樣的態度
[00:13:44.240 --> 00:13:46.400]  這樣的表現
[00:13:46.400 --> 00:13:49.680]  於是你多一分的諒解
[00:13:49.680 --> 00:13:50.960]  什麼是謙卑?
[00:13:50.960 --> 00:13:54.720]  謙卑就不只是謙謙和和,謙謙君子
[00:13:54.720 --> 00:13:56.720]  謙卑特別是在上帝的面前
[00:13:56.720 --> 00:14:02.160]  就是承認自己有很多不妥的地方
[00:14:02.160 --> 00:14:07.120]  在人的面前也承認自己有很多不妥的地方
[00:14:07.120 --> 00:14:11.920]  是需要神去加力
[00:14:11.920 --> 00:14:14.160]  需要人去鼓勵
[00:14:14.160 --> 00:14:18.320]  和需要人去擁抱
[00:14:18.320 --> 00:14:24.320]  弟子們,如果我們用這樣的角度去看這一節短短的經文
[00:14:24.320 --> 00:14:29.040]  我相信我們會有一個不同的視野
[00:14:29.040 --> 00:14:30.400]  當我看這段經文的時候
[00:14:30.400 --> 00:14:35.120]  我會留意到不同的人有不同的領袖
[00:14:35.120 --> 00:14:38.320]  有些人對於行動是特別強調的
[00:14:38.320 --> 00:14:42.560]  有些人對於內心的觀念是特別注重的
[00:14:42.560 --> 00:14:44.880]  有些人是外顯了行動的
[00:14:44.880 --> 00:14:48.000]  有些人是較為內斂的
[00:14:48.000 --> 00:14:51.600]  所以如果你是很喜歡行動
[00:14:51.600 --> 00:14:53.040]  好公義的
[00:14:53.040 --> 00:14:55.200]  行公義的
[00:14:55.200 --> 00:14:59.920]  但希望你多一分的憐憫
[00:14:59.920 --> 00:15:02.640]  多一分的謙卑
[00:15:02.640 --> 00:15:07.600]  多一份與上帝同行的心
[00:15:07.600 --> 00:15:10.640]  如果你只是好憐憫、全謙卑的
[00:15:10.640 --> 00:15:15.760]  你會不會多一份外在的行動呢?
[00:15:15.760 --> 00:15:18.640]  所以我將這四樣東西
[00:15:18.640 --> 00:15:23.680]  擺成一個循環
[00:15:23.680 --> 00:15:31.920]  是一個檢視我們生命四項的事物
[00:15:31.920 --> 00:15:33.280]  當我們這樣去看的時候
[00:15:33.280 --> 00:15:35.600]  我們就會嘗試去檢視
[00:15:35.600 --> 00:15:38.400]  究竟我們現在是否只是著重行公義
[00:15:38.400 --> 00:15:40.240]  但我們缺少了好憐憫
[00:15:40.240 --> 00:15:42.320]  我們沒有謙卑的心呢?
[00:15:42.320 --> 00:15:44.320]  然後我們今天很嘗試著重
[00:15:44.320 --> 00:15:48.160]  我們能夠是否生命與神同行的時候
[00:15:48.160 --> 00:15:50.240]  究竟我們今天是否少了一份
[00:15:50.240 --> 00:15:52.000]  去對社會的關懷
[00:15:52.000 --> 00:15:56.880]  對行公義我們少了一份的關注呢?
[00:15:56.880 --> 00:15:59.920]  我相信唯有我們這樣去看這段經文
[00:15:59.920 --> 00:16:04.320]  去平衡地去看行公義、好憐憫、全謙卑的心
[00:16:04.320 --> 00:16:07.520]  與上帝同行、與神同行的時候
[00:16:07.520 --> 00:16:17.120]  我們才更明白這一節的經文所說的是什麼
[00:16:17.120 --> 00:16:21.120]  尼加書去到第七章的時候
[00:16:21.120 --> 00:16:25.200]  先知描述他自己眼前所見的世界
[00:16:25.200 --> 00:16:29.040]  我們一起看第七章第一到第六節
[00:16:29.040 --> 00:16:31.840]  或者我們一起讀
[00:16:31.840 --> 00:16:36.080]  尼加書第七章一到第六節
[00:16:36.080 --> 00:16:39.920]  在教會聖經1269年
[00:16:39.920 --> 00:16:41.040]  請
[00:16:41.040 --> 00:16:46.080]  哀哉!我好像夏天的果子已被收盡
[00:16:46.080 --> 00:16:49.120]  有像摘了葡萄所剩下的
[00:16:49.120 --> 00:16:51.680]  沒有一卦可吃的
[00:16:51.680 --> 00:16:55.040]  我深羨慕所屬的無花果
[00:16:55.040 --> 00:16:57.760]  地上虔誠人滅盡
[00:16:57.760 --> 00:16:59.920]  世間沒有正直人
[00:16:59.920 --> 00:17:01.440]  各人埋伏
[00:17:01.440 --> 00:17:03.280]  要殺人流血
[00:17:03.280 --> 00:17:06.400]  都用網羅獵取弟兄
[00:17:06.400 --> 00:17:08.480]  他們雙手作惡
[00:17:08.480 --> 00:17:10.480]  君王殉情面
[00:17:10.480 --> 00:17:13.200]  審判官要賄賂
[00:17:13.200 --> 00:17:16.080]  偉大套出惡意
[00:17:16.080 --> 00:17:19.040]  都彼此結亂行惡
[00:17:19.040 --> 00:17:22.240]  他們最好的不過是擇泥
[00:17:22.240 --> 00:17:26.720]  最正直的不過是荊棘泥巴
[00:17:26.720 --> 00:17:28.720]  你守望者說
[00:17:28.720 --> 00:17:31.840]  降臣的日子已經來到
[00:17:31.840 --> 00:17:34.560]  他們必擾亂不安
[00:17:34.560 --> 00:17:36.720]  不要依賴淪卸
[00:17:36.720 --> 00:17:38.720]  不要信靠密友
[00:17:38.720 --> 00:17:40.880]  要守住你的口
[00:17:40.880 --> 00:17:44.240]  不要向你懷中的妻提說
[00:17:44.240 --> 00:17:47.040]  因為兒子藐視父親
[00:17:47.040 --> 00:17:49.440]  女兒抗拒母親
[00:17:49.440 --> 00:17:51.920]  媳婦抗拒婆婆
[00:17:51.920 --> 00:17:56.320]  人的仇敵就是自己家裡的人
[00:17:56.320 --> 00:17:58.880]  在第七章一開始的時候
[00:17:58.880 --> 00:18:00.880]  先知就說
[00:18:00.880 --> 00:18:02.960]  愛在
[00:18:02.960 --> 00:18:04.480]  新普教譯本譯做
[00:18:04.480 --> 00:18:08.720]  我多麼悲慘
[00:18:08.720 --> 00:18:11.440]  因為先知眼前所見的
[00:18:11.440 --> 00:18:15.200]  就是一片令人痛心的情況
[00:18:15.200 --> 00:18:16.640]  因為當時
[00:18:16.640 --> 00:18:23.520]  猶大國顯然是整個社會已經陷入崩潰的狀態
[00:18:23.520 --> 00:18:26.560]  你看是什麼崩潰
[00:18:26.560 --> 00:18:28.960]  是社會道德的崩潰
[00:18:28.960 --> 00:18:34.240]  正直人就是那些符合聖經標準的人
[00:18:34.240 --> 00:18:36.240]  但是在先知眼看來
[00:18:36.240 --> 00:18:39.360]  已經找不到這些正直人
[00:18:39.360 --> 00:18:41.120]  我相信在一個社會裡面
[00:18:41.120 --> 00:18:42.160]  在一個世界裡面
[00:18:42.160 --> 00:18:44.000]  總是會有壞人的
[00:18:44.000 --> 00:18:45.440]  但是我也相信
[00:18:45.440 --> 00:18:47.440]  仍然有不少的好人
[00:18:47.440 --> 00:18:48.640]  去堅持著
[00:18:48.640 --> 00:18:52.640]  去持守著整個社會的制度
[00:18:52.640 --> 00:18:54.880]  但是先知形容為
[00:18:54.880 --> 00:18:59.120]  連一個正直人都找不到
[00:18:59.120 --> 00:19:00.480]  我會想
[00:19:00.480 --> 00:19:02.080]  弟兄姊妹
[00:19:02.080 --> 00:19:05.680]  今天我們在社會裡面
[00:19:05.680 --> 00:19:08.800]  是不是一個正直人呢?
[00:19:08.800 --> 00:19:10.320]  還是說
[00:19:10.320 --> 00:19:12.320]  我們不是一個正直人
[00:19:12.320 --> 00:19:18.320]  我們不是一個符合上帝聖經標準的人
[00:19:18.320 --> 00:19:19.520]  另外
[00:19:19.520 --> 00:19:22.080]  君王領袖的崩潰
[00:19:22.080 --> 00:19:24.400]  經文形容他們雙手作惡
[00:19:24.400 --> 00:19:26.400]  雙手作惡其實意思就是說
[00:19:26.400 --> 00:19:27.760]  他們全情投入
[00:19:27.760 --> 00:19:28.800]  不單止一隻手做
[00:19:28.800 --> 00:19:33.360]  是兩隻手一起來盡力而做
[00:19:33.360 --> 00:19:34.800]  所帶來的是腐敗
[00:19:34.800 --> 00:19:35.600]  是賄賂
[00:19:35.600 --> 00:19:36.960]  是貪贓枉法
[00:19:36.960 --> 00:19:40.320]  是有權有勢的人任意妄為
[00:19:40.320 --> 00:19:41.760]  不單止是一個人做
[00:19:41.760 --> 00:19:45.360]  並且聯手一同來行惡
[00:19:45.360 --> 00:19:46.400]  所以經文描述
[00:19:46.400 --> 00:19:48.800]  在他們身上找到什麼呢?
[00:19:48.800 --> 00:19:53.200]  找到那些有刺的果
[00:19:53.200 --> 00:19:54.560]  還有荊棘
[00:19:54.560 --> 00:19:55.520]  荊棘是什麼呢?
[00:19:55.520 --> 00:19:56.720]  就是戳人的那些
[00:19:56.720 --> 00:19:58.160]  只會傷人
[00:19:58.160 --> 00:20:00.000]  抓傷你的那些
[00:20:00.000 --> 00:20:01.200]  意思就是說
[00:20:01.200 --> 00:20:02.720]  在人的身上
[00:20:02.720 --> 00:20:04.240]  在領袖上
[00:20:04.240 --> 00:20:06.320]  找不到任何一個好處
[00:20:06.320 --> 00:20:11.280]  找到的只是一些傷害人的東西
[00:20:11.280 --> 00:20:12.960]  弟兄姊妹
[00:20:12.960 --> 00:20:15.200]  今天
[00:20:15.200 --> 00:20:20.560]  我們在我們的群體或者我們的社會裏面
[00:20:20.560 --> 00:20:24.640]  我們是一個怎樣的領袖
[00:20:24.640 --> 00:20:27.360]  別人看我們是不是只不過是
[00:20:27.360 --> 00:20:33.520]  滿身疾危和荊棘的領袖
