
[00:00:00.000 --> 00:00:04.800]  教會是耶穌基督的教會
[00:03:40.000 --> 00:03:44.000]  已經作了防角的頭塊石頭
[00:03:44.000 --> 00:03:48.000]  防角石就是一個根基
[00:03:48.000 --> 00:03:50.000]  以前的人蓋房子
[00:03:50.000 --> 00:03:52.000]  就不像現在這樣
[00:03:52.000 --> 00:03:54.000]  現在你要蓋很高的樓
[00:03:54.000 --> 00:03:56.000]  你要很深的地基
[00:03:56.000 --> 00:03:58.000]  還有要用鋼筋水泥作為地基
[00:03:58.000 --> 00:04:00.000]  以前的人蓋房子
[00:04:00.000 --> 00:04:02.000]  就很矮的
[00:04:02.000 --> 00:04:04.000]  而且基本上
[00:04:04.000 --> 00:04:06.000]  用木、用泥蓋的
[00:04:06.000 --> 00:04:08.000]  但是他們都需要地基
[00:04:08.000 --> 00:04:10.000]  他們就會用石頭作為地基
[00:04:10.000 --> 00:04:12.000]  蓋房子
[00:04:12.000 --> 00:04:14.000]  然後你就挖一個四方形的洞
[00:04:14.000 --> 00:04:16.000]  看你的房子有多大
[00:04:16.000 --> 00:04:18.000]  就要在四個角落
[00:04:18.000 --> 00:04:20.000]  放四塊石頭
[00:04:20.000 --> 00:04:22.000]  當然第一塊放下去的石頭
[00:04:22.000 --> 00:04:24.000]  很重要
[00:04:24.000 --> 00:04:26.000]  因為它是一個切割了的石頭
[00:04:26.000 --> 00:04:28.000]  第二、第三塊
[00:04:28.000 --> 00:04:30.000]  就要和第一塊石頭
[00:04:30.000 --> 00:04:32.000]  做一個直角
[00:04:32.000 --> 00:04:34.000]  再放第四塊石頭
[00:04:34.000 --> 00:04:36.000]  才能做到一個四方形出來
[00:04:36.000 --> 00:04:38.000]  然後你就會起柱
[00:04:38.000 --> 00:04:40.000]  放在這塊石頭上面
[00:04:40.000 --> 00:04:42.000]  最貴的
[00:04:42.000 --> 00:04:44.000]  當然是用石頭做的柱
[00:04:44.000 --> 00:04:46.000]  不是就用木頭
[00:04:46.000 --> 00:04:48.000]  做了四條柱的話
[00:04:48.000 --> 00:04:50.000]  就可以在四條柱上面
[00:04:50.000 --> 00:04:52.000]  做四條樑
[00:04:52.000 --> 00:04:54.000]  然後做一個屋頂
[00:04:54.000 --> 00:04:56.000]  基本上就是一間屋
[00:04:56.000 --> 00:04:58.000]  那些牆可以用磚、可以用泥
[00:04:58.000 --> 00:05:00.000]  基本上是不受力的
[00:05:00.000 --> 00:05:02.000]  所以防角石
[00:05:02.000 --> 00:05:04.000]  就是這個房子的一個基礎
[00:05:04.000 --> 00:05:06.000]  而且是一個標準
[00:05:06.000 --> 00:05:08.000]  從這塊石頭
[00:05:08.000 --> 00:05:11.000]  就可以引伸到整間屋
[00:05:11.000 --> 00:05:13.000]  如果這個石頭切割得不好
[00:05:13.000 --> 00:05:15.000]  你的標準不好
[00:05:15.000 --> 00:05:17.000]  那間屋就建不成了
[00:05:17.000 --> 00:05:19.000]  或者建了也很容易倒塌
[00:05:19.000 --> 00:05:21.000]  對教會來說
[00:05:21.000 --> 00:05:23.000]  我們的基礎是耶穌基督的
[00:05:23.000 --> 00:05:27.000]  我們的基礎不是這個世界的法律
[00:05:27.000 --> 00:05:32.000]  教會不是建立在這個世界的法律
[00:05:32.000 --> 00:05:36.000]  和那個會章上面的
[00:05:36.000 --> 00:05:38.000]  教會是建立在耶穌上面
[00:05:38.000 --> 00:05:42.000]  雖然我們都要成為一個合法的組織的時候
[00:05:42.000 --> 00:05:47.000]  我們都要按照香港的法律去組織我們的教會
[00:05:47.000 --> 00:05:49.000]  但是我們的基礎不是這樣
[00:05:49.000 --> 00:05:54.000]  教會不是建立在任何人的利益上面的
[00:05:54.000 --> 00:05:58.000]  雖然這個世界的機構
[00:05:58.000 --> 00:06:01.000]  很多時候都會建立在人的利益上面的
[00:06:01.000 --> 00:06:03.000]  多數的商業機構
[00:06:03.000 --> 00:06:05.000]  就建立在老闆的利益上面
[00:06:05.000 --> 00:06:08.000]  或者大一點的上市公司
[00:06:08.000 --> 00:06:10.000]  就會建立在股東的利益上面
[00:06:10.000 --> 00:06:14.000]  但是教會卻不是建立在任何人的利益上面
[00:06:14.000 --> 00:06:18.000]  教會的目的也不是保障任何人的利益
[00:06:18.000 --> 00:06:23.000]  教會也不是建立在任何人的需要和喜好上面的
[00:06:23.000 --> 00:06:25.000]  這個世界有些的組織
[00:06:25.000 --> 00:06:27.000]  有些的會所
[00:06:27.000 --> 00:06:29.000]  有些的聯誼會
[00:06:29.000 --> 00:06:34.000]  就建立在那些會員的需要和喜好上面的
[00:06:34.000 --> 00:06:39.000]  教會就不是建立在會友的需要和喜好上面的
[00:06:39.000 --> 00:06:42.000]  因為我們是耶穌基督的教會
[00:06:42.000 --> 00:06:44.000]  我們的根基只有一個
[00:06:44.000 --> 00:06:46.000]  就是耶穌基督
[00:06:46.000 --> 00:06:50.000]  所以我們是必須重視耶穌基督的
[00:06:50.000 --> 00:06:53.000]  一個耶穌基督的教會
[00:06:53.000 --> 00:06:58.000]  是應該充滿耶穌基督的故事在我們當中的
[00:06:58.000 --> 00:07:00.000]  所以來到教會
[00:07:00.000 --> 00:07:05.000]  我們教會的活動、我們教會的行事曆
[00:07:05.000 --> 00:07:10.000]  我們是以紀念耶穌的節日做一個標準
[00:07:10.000 --> 00:07:13.000]  所以教會
[00:07:13.000 --> 00:07:14.000]  我們浸水會也是的
[00:07:14.000 --> 00:07:16.000]  禮儀教會更加是
[00:07:16.000 --> 00:07:23.000]  用耶穌的故事來安排教會的活動
[00:07:23.000 --> 00:07:26.000]  所以我們就快復活節了
[00:07:26.000 --> 00:07:30.000]  現在這段時間是御苦期
[00:07:30.000 --> 00:07:31.000]  這是禮儀教會的說法
[00:07:31.000 --> 00:07:34.000]  耶穌受苦之前的五個星期
[00:07:34.000 --> 00:07:37.000]  接著就是
[00:07:37.000 --> 00:07:40.000]  下一個重要的節日就是聖誕節
[00:07:40.000 --> 00:07:46.000]  是用這些來安排教會的活動
[00:07:46.000 --> 00:07:47.000]  因為我們信耶穌
[00:07:47.000 --> 00:07:49.000]  我們成為基督徒
[00:07:49.000 --> 00:07:53.000]  也是透過耶穌去建立我們的生命
[00:07:53.000 --> 00:07:55.000]  所以教會這個群體
[00:07:55.000 --> 00:07:58.000]  我們要充滿耶穌的故事
[00:07:58.000 --> 00:08:01.000]  充滿耶穌的教訓
[00:08:01.000 --> 00:08:06.000]  充滿耶穌的說話
[00:08:06.000 --> 00:08:08.000]  除了我們的節日之外
[00:08:08.000 --> 00:08:12.000]  我們也要常常去閱讀耶穌的說話
[00:08:12.000 --> 00:08:16.000]  耶穌的說話主要在聖經的福音書
[00:08:16.000 --> 00:08:22.000]  有些教會很喜歡貼一些金句在教會
[00:08:22.000 --> 00:08:25.000]  讓教會充滿神的說話
[00:08:25.000 --> 00:08:28.000]  我們沒有貼出來
[00:08:28.000 --> 00:08:30.000]  我們就擠在聖經上
[00:08:30.000 --> 00:08:34.000]  教會應該也充滿著聖經
[00:08:34.000 --> 00:08:36.000]  不過大家有沒有看的問題
[00:08:36.000 --> 00:08:39.000]  有神的說話
[00:08:39.000 --> 00:08:42.000]  有耶穌的說話來引導我們
[00:08:42.000 --> 00:08:46.000]  所以教會應該常常看福音書
[00:08:46.000 --> 00:08:49.000]  禮儀教會每一個禮拜的崇拜
[00:08:49.000 --> 00:08:52.000]  都會有不同的經分
[00:08:52.000 --> 00:08:55.000]  會有先知書、舊約、新約
[00:08:55.000 --> 00:08:59.000]  但一定會有一段福音書的記載
[00:08:59.000 --> 00:09:02.000]  要在崇拜裏宣讀
[00:09:02.000 --> 00:09:05.000]  我們未必會這樣做
[00:09:05.000 --> 00:09:10.000]  但我們始終應該多些來看耶穌的說話
[00:09:10.000 --> 00:09:15.000]  如果一個教會一年五十二個禮拜
[00:09:15.000 --> 00:09:17.000]  都是講舊約聖經的話
[00:09:17.000 --> 00:09:20.000]  這是猶太人的會堂
[00:09:20.000 --> 00:09:22.000]  這不是基督教會
[00:09:22.000 --> 00:09:25.000]  猶太人才會不斷看舊約聖經
[00:09:25.000 --> 00:09:27.000]  所以我們是需要
[00:09:27.000 --> 00:09:31.000]  一定有耶穌的說話來聽到
[00:09:31.000 --> 00:09:35.000]  至少一年五十二個禮拜都沒理由沒有說
[00:09:35.000 --> 00:09:39.000]  我們是應該常常學習耶穌的說話
[00:09:39.000 --> 00:09:41.000]  所以我們的主一學
[00:09:41.000 --> 00:09:45.000]  都應該有福音書的課程
[00:09:45.000 --> 00:09:48.000]  或者耶穌的生平
[00:09:48.000 --> 00:09:50.000]  或者耶穌的教導
[00:09:50.000 --> 00:09:51.000]  諸如此類
[00:09:51.000 --> 00:09:56.000]  我們應該常常去教導弟兄姊妹耶穌的說話
[00:09:56.000 --> 00:09:58.000]  不過可惜有很多基督徒
[00:09:58.000 --> 00:10:01.000]  信了耶穌久了就不看福音書
[00:10:01.000 --> 00:10:03.000]  覺得這些是初順的人看的
[00:10:03.000 --> 00:10:05.000]  很多人信了耶穌久了
[00:10:05.000 --> 00:10:07.000]  你叫他上主一學
[00:10:07.000 --> 00:10:10.000]  他只是有興趣上啟示錄和約伯記
[00:10:10.000 --> 00:10:14.000]  就以為自己應該去到這樣的水平去看這些
[00:10:14.000 --> 00:10:17.000]  但其實教會的根基是耶穌基督
[00:10:17.000 --> 00:10:20.000]  耶穌的教導對我們來說才是最重要的
[00:10:20.000 --> 00:10:23.000]  我們應該常常思考耶穌的教導
[00:10:23.000 --> 00:10:26.000]  常常去教導耶穌的教導
[00:10:26.000 --> 00:10:30.000]  常常去宣讀耶穌的教導
[00:10:30.000 --> 00:10:34.000]  所以我們應該有多些福音書的課程
[00:10:34.000 --> 00:10:35.000]  或者講座
[00:10:35.000 --> 00:10:37.000]  在我們自己的靈修裡
[00:10:37.000 --> 00:10:39.000]  也應該多看福音書
[00:10:39.000 --> 00:10:43.000]  當然你願意看完整本聖經是非常好的事
[00:10:43.000 --> 00:10:46.000]  但很少人能夠看完整本聖經
[00:10:46.000 --> 00:10:49.000]  或者經常看完整本聖經
[00:10:49.000 --> 00:10:52.000]  我們看聖經通常由創世紀開始
[00:10:52.000 --> 00:10:54.000]  很多人都出不了埃及
[00:10:54.000 --> 00:10:56.000]  去到埃及一半受不了
[00:10:56.000 --> 00:10:59.000]  那些故事講完之後就開始不看了
[00:10:59.000 --> 00:11:01.000]  更少人可以看到利未記
[00:11:01.000 --> 00:11:06.000]  所以離開利未記也是很難的事
[00:11:06.000 --> 00:11:08.000]  你離開到利未記
[00:11:08.000 --> 00:11:12.000]  下一個艱難就是歷代誌
[00:11:12.000 --> 00:11:14.000]  你看過歷代誌了嗎
[00:11:14.000 --> 00:11:17.000]  歷代誌頭九章都是家譜
[00:11:17.000 --> 00:11:20.000]  除了你要幫兒子改英文名的時候
[00:11:20.000 --> 00:11:21.000]  會去看歷代誌
[00:11:21.000 --> 00:11:23.000]  看什麼英文名
[00:11:23.000 --> 00:11:25.000]  基本上你都不會去看歷代誌
[00:11:25.000 --> 00:11:26.000]  九章
[00:11:26.000 --> 00:11:28.000]  馬太方只有一章
[00:11:28.000 --> 00:11:30.000]  你都覺得很難受
[00:11:30.000 --> 00:11:32.000]  買無論如何
[00:11:32.000 --> 00:11:34.000]  我們不一定覺得
[00:11:34.000 --> 00:11:37.000]  聖經所有經卷我們都很有興趣的話
[00:11:37.000 --> 00:11:40.000]  至少你要看方書
[00:11:40.000 --> 00:11:43.000]  你要經常看福音書
[00:11:43.000 --> 00:11:47.000]  讓耶穌的說話來塑造我們的生命
[00:11:47.000 --> 00:11:49.000]  塑造我們和神的關係
[00:11:49.000 --> 00:11:52.000]  藉著福音書幫助我們
[00:11:52.000 --> 00:11:56.000]  來更多明白耶穌的說話
[00:11:56.000 --> 00:12:00.000]  所以讓教會充滿耶穌基督
[00:12:00.000 --> 00:12:03.000]  充滿祂的故事和祂的教導
[00:12:03.000 --> 00:12:06.000]  因為我們的根基是耶穌基督
[00:12:06.000 --> 00:12:11.000]  我們要建立一個耶穌基督的教會
[00:12:11.000 --> 00:12:13.000]  至少來到教會
[00:12:13.000 --> 00:12:14.000]  無論在崇拜也好
[00:12:14.000 --> 00:12:15.000]  在團契也好
[00:12:15.000 --> 00:12:16.000]  在小組也好
[00:12:16.000 --> 00:12:18.000]  在什麼地方也好
[00:12:18.000 --> 00:12:22.000]  我們都有機會聽到耶穌的教導
[00:12:22.000 --> 00:12:24.000]  或者畫畫
[00:12:24.000 --> 00:12:27.000]  所以你看到很多中世紀
[00:12:27.000 --> 00:12:29.000]  或者天主教的教堂
[00:12:29.000 --> 00:12:32.000]  他們很多用畫、用雕塑
[00:12:32.000 --> 00:12:35.000]  其實都是表達耶穌的故事
[00:12:35.000 --> 00:12:36.000]  因為你要明白
[00:12:36.000 --> 00:12:39.000]  中世紀的人沒什麼人會寫字
[00:12:39.000 --> 00:12:40.000]  你去看聖經
[00:12:40.000 --> 00:12:41.000]  沒人會看的
[00:12:41.000 --> 00:12:43.000]  還要拉丁文
[00:12:43.000 --> 00:12:46.000]  所以他們用畫來代表
[00:12:46.000 --> 00:12:47.000]  在文藝發展之前
[00:12:47.000 --> 00:12:50.000]  大部分的畫都是聖經的故事
[00:12:50.000 --> 00:12:54.000]  基本上是宣傳品
[00:12:54.000 --> 00:12:56.000]  畫畫就是為了
[00:12:56.000 --> 00:12:57.000]  這是廣告
[00:12:57.000 --> 00:13:00.000]  其實畫畫都是從廣告開始
[00:13:00.000 --> 00:13:04.000]  來表達耶穌的教導
[00:13:04.000 --> 00:13:05.000]  第二件事
[00:13:05.000 --> 00:13:06.000]  我們跟這個世界不同
[00:13:06.000 --> 00:13:09.000]  除了基於耶穌是我們的根基
[00:13:09.000 --> 00:13:13.000]  因此我們常常要充滿耶穌基督的時候
[00:13:13.000 --> 00:13:14.000]  我們跟世界不同
[00:13:14.000 --> 00:13:17.000]  因為我們不單止是來學習的
[00:13:17.000 --> 00:13:22.000]  我們還要去實行耶穌的教導
[00:13:22.000 --> 00:13:28.000]  在《彼得前書》第二章第十二節說
[00:13:28.000 --> 00:13:30.000]  你們在外邦人中
[00:13:30.000 --> 00:13:32.000]  應當品行端正
[00:13:32.000 --> 00:13:35.000]  叫那些誹謗你們是作惡的
[00:13:35.000 --> 00:13:37.000]  因看見你們的好行為
[00:13:37.000 --> 00:13:40.000]  便在監察的日子歸榮耀給神
[00:13:40.000 --> 00:13:42.000]  後面那段我們沒有讀
[00:13:42.000 --> 00:13:44.000]  其實第十五節也會說
[00:13:44.000 --> 00:13:47.000]  因為神的旨意是要你們行善
[00:13:47.000 --> 00:13:53.000]  可以堵住那糊塗無知人的口
[00:13:53.000 --> 00:13:55.000]  我們跟這個世界不同
[00:13:55.000 --> 00:13:58.000]  我們是要實踐耶穌的教導
[00:13:58.000 --> 00:14:03.000]  以致我們會有好行為使榮耀歸給神
[00:14:03.000 --> 00:14:08.000]  我們的行為是實踐耶穌的教導
[00:14:08.000 --> 00:14:11.000]  第一我們的行為是會被人看見
[00:14:11.000 --> 00:14:13.000]  是叫人看見我們的好行為
[00:14:13.000 --> 00:14:15.000]  讓榮耀歸給神
[00:14:15.000 --> 00:14:17.000]  所以我們要成為一個
[00:14:17.000 --> 00:14:19.000]  怎麼說
[00:14:19.000 --> 00:14:21.000]  Visible Church
[00:14:21.000 --> 00:14:23.000]  叫什麼
[00:14:23.000 --> 00:14:25.000]  使人得見的教會
[00:14:25.000 --> 00:14:27.000]  我們是要使人得見的
[00:14:27.000 --> 00:14:29.000]  得見什麼
[00:14:29.000 --> 00:14:31.000]  不是見到我們的招牌
[00:14:31.000 --> 00:14:33.000]  不是到處掛招牌是沒有用的
[00:14:33.000 --> 00:14:37.000]  我們是使人得見我們的好行為
[00:14:37.000 --> 00:14:39.000]  曾經說過
[00:14:39.000 --> 00:14:41.000]  因看見你們的好行為
[00:14:41.000 --> 00:14:43.000]  將榮耀歸給神
[00:14:43.000 --> 00:14:46.000]  所以我們要被人看見
[00:14:46.000 --> 00:14:49.000]  有時候教徒在教會就有好行為
[00:14:49.000 --> 00:14:51.000]  離開教會就沒有了
[00:14:51.000 --> 00:14:53.000]  所以沒有人看到你們的好行為
[00:14:53.000 --> 00:14:55.000]  只看到你們不好的行為
[00:14:55.000 --> 00:14:57.000]  當然你在教會有好行為也是好的
[00:14:57.000 --> 00:14:59.000]  但更重要的是
[00:14:59.000 --> 00:15:05.000]  要你在外邦人中間有好行為
[00:15:05.000 --> 00:15:07.000]  能夠品行端正
[00:15:07.000 --> 00:15:09.000]  當我們離開教會的時候
[00:15:09.000 --> 00:15:11.000]  我們在這個社會的時候
[00:15:11.000 --> 00:15:14.000]  我們去接觸這個社會的人的時候
[00:15:14.000 --> 00:15:17.000]  我們能夠品行端正
[00:15:17.000 --> 00:15:18.000]  有好行為
[00:15:18.000 --> 00:15:20.000]  能夠行善
[00:15:20.000 --> 00:15:22.000]  能夠被人看見
[00:15:22.000 --> 00:15:25.000]  如果別人只看見我們的好行為
[00:15:25.000 --> 00:15:26.000]  我們就想
[00:15:26.000 --> 00:15:29.000]  我們也是應該在這個社會上
[00:15:29.000 --> 00:15:31.000]  成為一個有好行為的人
[00:15:31.000 --> 00:15:33.000]  但問題是
[00:15:33.000 --> 00:15:35.000]  如果人都有好行為
[00:15:35.000 --> 00:15:36.000]  也沒有什麼特別
[00:15:36.000 --> 00:15:38.000]  我們的好行為
[00:15:38.000 --> 00:15:41.000]  跟其他人的好行為有什麼特別呢
[00:15:41.000 --> 00:15:43.000]  有一個特別
[00:15:43.000 --> 00:15:44.000]  就是我們的好行為
[00:15:44.000 --> 00:15:46.000]  應該被人看見之後
[00:15:46.000 --> 00:15:49.000]  他們能夠將榮耀歸給神
[00:15:49.000 --> 00:15:52.000]  而這個世界一般的人
[00:15:52.000 --> 00:15:53.000]  他們的好行為
[00:15:53.000 --> 00:15:55.000]  就是當他們做了之後
[00:15:55.000 --> 00:15:58.000]  他們的榮耀是歸給自己的
[00:15:58.000 --> 00:16:01.000]  他們是希望透過自己的好行為
[00:16:01.000 --> 00:16:03.000]  去被人稱讚
[00:16:03.000 --> 00:16:07.000]  去被人來欣賞
[00:16:07.000 --> 00:16:09.000]  但基督徒的好行為
[00:16:09.000 --> 00:16:13.000]  是能夠使人去稱讚神的
[00:16:13.000 --> 00:16:16.000]  是去將榮耀來給神的
[00:16:16.000 --> 00:16:18.000]  這個就是分別
[00:16:18.000 --> 00:16:19.000]  我們就要想
[00:16:19.000 --> 00:16:21.000]  我們有什麼好行為
[00:16:21.000 --> 00:16:23.000]  是叫人不會稱讚我們
[00:16:23.000 --> 00:16:25.000]  而稱讚神的呢
[00:16:25.000 --> 00:16:28.000]  因為榮耀是要給神的
[00:16:28.000 --> 00:16:30.000]  我們無論在這個地上
[00:16:30.000 --> 00:16:32.000]  做多少的見證
[00:16:32.000 --> 00:16:34.000]  我們不是為自己做見證的
[00:16:34.000 --> 00:16:36.000]  我們做了很多好的事
[00:16:36.000 --> 00:16:39.000]  我們能夠去服侍社會
[00:16:39.000 --> 00:16:42.000]  我們能夠去關心有需要的人
[00:16:42.000 --> 00:16:44.000]  那些人最後就稱讚你
[00:16:44.000 --> 00:16:45.000]  說你真是好人
[00:16:45.000 --> 00:16:46.000]  或者稱讚你
[00:16:46.000 --> 00:16:48.000]  如果有人讚頌你真是好人
[00:16:48.000 --> 00:16:49.000]  關心我們
[00:16:49.000 --> 00:16:51.000]  如果是這樣的話
[00:16:51.000 --> 00:16:54.000]  我們只不過是將榮耀歸給自己
[00:16:54.000 --> 00:16:56.000]  這些叫打虎頭
[00:16:56.000 --> 00:16:58.000]  神差遣我們去做些事
[00:16:58.000 --> 00:17:00.000]  但人家只是稱讚我們
[00:17:00.000 --> 00:17:02.000]  你又很難避免
[00:17:02.000 --> 00:17:04.000]  因為人看的東西很短視
[00:17:04.000 --> 00:17:06.000]  人看的東西很表面
[00:17:06.000 --> 00:17:08.000]  你幫我,我就多謝你
[00:17:08.000 --> 00:17:10.000]  我們要將榮耀歸給神
[00:17:10.000 --> 00:17:12.000]  我們要將榮耀歸給神
[00:17:12.000 --> 00:17:14.000]  不是說的
[00:17:14.000 --> 00:17:16.000]  我們很多時候都流行說見證
[00:17:16.000 --> 00:17:18.000]  說完就榮耀歸給神
[00:17:18.000 --> 00:17:19.000]  只是說而已
[00:17:19.000 --> 00:17:21.000]  但整個見證其實是榮耀歸給自己
[00:17:21.000 --> 00:17:22.000]  你說自己多厲害
[00:17:22.000 --> 00:17:23.000]  說自己多幸運
[00:17:23.000 --> 00:17:24.000]  說自己多得意
[00:17:24.000 --> 00:17:26.000]  說完之後就榮耀歸給神
[00:17:26.000 --> 00:17:28.000]  但這只是一個口頭禪
[00:17:28.000 --> 00:17:31.000]  但我們真的要將榮耀歸給神
[00:17:31.000 --> 00:17:34.000]  人家能夠從你的見證裡面
[00:17:34.000 --> 00:17:36.000]  不說你這句說話
[00:17:36.000 --> 00:17:38.000]  你未說這句說話之前
[00:17:38.000 --> 00:17:40.000]  人家聽完你所說的話
[00:17:40.000 --> 00:17:42.000]  他覺得神真的很厲害
[00:17:42.000 --> 00:17:44.000]  榮耀歸給神
[00:17:44.000 --> 00:17:46.000]  人自己會將榮耀歸給神
[00:17:46.000 --> 00:17:47.000]  聽的人會將榮耀歸給神
[00:17:47.000 --> 00:17:49.000]  這才是你所說的見證
[00:17:49.000 --> 00:17:51.000]  將榮耀歸給神
[00:17:51.000 --> 00:17:53.000]  因為榮耀不是我們的
[00:17:53.000 --> 00:17:55.000]  我們很多時候在這個世界
[00:17:55.000 --> 00:17:57.000]  就是要爭取榮耀
[00:17:57.000 --> 00:18:00.000]  但是榮耀是神的
[00:18:00.000 --> 00:18:03.000]  所以我們透過我們的好行為
[00:18:03.000 --> 00:18:05.000]  使人能夠看見
[00:18:05.000 --> 00:18:07.000]  將榮耀歸給神
[00:18:07.000 --> 00:18:09.000]  怎樣才能做到呢?
[00:18:09.000 --> 00:18:12.000]  事實上我們真的要做一些事
[00:18:12.000 --> 00:18:15.000]  這個世界的人是不會做的
[00:18:15.000 --> 00:18:18.000]  這個世界的人是不肯
[00:18:18.000 --> 00:18:22.000]  花心機、花時間、花愛心去做的事
[00:18:22.000 --> 00:18:23.000]  我們要找的
[00:18:23.000 --> 00:18:26.000]  當我們今天全世界都在說
[00:18:26.000 --> 00:18:29.000]  建立社會形象
[00:18:29.000 --> 00:18:33.000]  機構就說CSR
[00:18:33.000 --> 00:18:35.000]  CRS
[00:18:35.000 --> 00:18:40.000]  講一些社會責任
