
[00:00:00.000 --> 00:00:03.760]  今天我講到的也是教會的安排
[00:05:18.280 --> 00:05:20.680]  講到教會就要排隊進去
[00:05:20.680 --> 00:05:22.480]  排隊進去我們只有百多人
[00:05:22.480 --> 00:05:23.880]  我們請都沒有人來
[00:05:23.880 --> 00:05:24.880]  他們就排隊進去
[00:05:24.880 --> 00:05:26.480]  差很遠的
[00:05:26.480 --> 00:05:28.280]  我覺得我又跟他們比較
[00:05:28.280 --> 00:05:31.680]  有時候見到外面的講員去講道
[00:05:31.680 --> 00:05:34.080]  為什麼請他們不請我
[00:05:34.080 --> 00:05:36.680]  原來我真的有些比較
[00:05:36.680 --> 00:05:39.480]  但是上帝就因為那一次
[00:05:39.480 --> 00:05:42.680]  我就開始真的在神的面前求主
[00:05:42.680 --> 00:05:46.880]  讓我去將這個比較的心
[00:05:46.880 --> 00:05:50.480]  求神慢慢慢慢將它沒有了
[00:05:50.480 --> 00:05:53.480]  其實我大哥對我真的很好
[00:05:53.480 --> 00:05:56.280]  過去十幾二十年他有時候會回來香港
[00:05:56.280 --> 00:05:57.880]  當然現在他年紀很大
[00:05:57.880 --> 00:06:00.880]  他都不會坐飛機
[00:06:00.880 --> 00:06:05.080]  他每次回來香港都來同福聚會
[00:06:05.080 --> 00:06:07.080]  每次同福聚會完之後
[00:06:07.080 --> 00:06:07.880]  他都會跟我說
[00:06:07.880 --> 00:06:09.880]  弟弟你都很厲害
[00:06:09.880 --> 00:06:10.880]  我說有什麼厲害
[00:06:10.880 --> 00:06:12.880]  你是醫師我是牧師
[00:06:12.880 --> 00:06:14.480]  雖然都有一個師一樣
[00:06:14.480 --> 00:06:16.080]  但是你是醫師我是牧師
[00:06:16.080 --> 00:06:16.880]  差很遠的
[00:06:16.880 --> 00:06:18.680]  這個世界是我的感覺
[00:06:18.680 --> 00:06:19.680]  他說不是
[00:06:19.680 --> 00:06:22.280]  你每次星期日都有幾千人聽你講話
[00:06:22.280 --> 00:06:26.280]  我在醫院只有五個人聽我講話
[00:06:26.280 --> 00:06:28.280]  其實他給我很大的安慰
[00:06:28.280 --> 00:06:30.280]  但是我覺得這個安慰
[00:06:30.280 --> 00:06:33.480]  就是那一次神已經給了我安慰
[00:06:33.480 --> 00:06:34.680]  他說你不要去比較
[00:06:34.680 --> 00:06:37.680]  你做回上帝要你做的事情
[00:06:37.680 --> 00:06:39.480]  原來家庭
[00:06:39.480 --> 00:06:41.480]  原來兄弟之間
[00:06:41.480 --> 00:06:43.480]  不只是戈隱爸爸
[00:06:43.480 --> 00:06:47.480]  不只是摩西和亞倫米利亞
[00:06:47.480 --> 00:06:49.480]  也不是約瑟和他們哥哥
[00:06:49.480 --> 00:06:51.680]  其實原來家庭那邊很多時候
[00:06:51.680 --> 00:06:53.280]  都會有這一種
[00:06:53.280 --> 00:06:56.080]  好像在心那邊一種的疾度
[00:06:56.080 --> 00:06:57.680]  當然我們還沒有去到
[00:06:57.680 --> 00:07:02.080]  好像戈隱這麼嚴重的地步
[00:07:02.080 --> 00:07:04.480]  於是我今天就透過這段聖經
[00:07:04.480 --> 00:07:06.280]  希望和大家想一想
[00:07:06.280 --> 00:07:09.080]  人為什麼會有些疾度
[00:07:09.080 --> 00:07:13.480]  但是怎樣去勝過這個疾度
[00:07:13.480 --> 00:07:15.080]  第一
[00:07:15.080 --> 00:07:17.080]  這段聖經提醒我們
[00:07:17.080 --> 00:07:19.080]  人的疾度的原因
[00:07:19.080 --> 00:07:22.880]  就是覺得神不公平
[00:07:22.880 --> 00:07:26.280]  但是我們怎樣去回應神不公平
[00:07:26.280 --> 00:07:28.680]  讓我們去勝過
[00:07:28.680 --> 00:07:33.480]  我就提醒先自我反省
[00:07:33.480 --> 00:07:35.480]  為什麼這樣說
[00:07:35.480 --> 00:07:37.280]  很多解經家就說
[00:07:37.280 --> 00:07:40.480]  神為什麼不約立戈隱的事情
[00:07:40.480 --> 00:07:43.280]  只是約立爸爸的事情
[00:07:43.280 --> 00:07:44.080]  很明顯
[00:07:44.080 --> 00:07:46.280]  戈隱是一個所謂農夫
[00:07:46.280 --> 00:07:47.880]  他去獻農作物
[00:07:47.880 --> 00:07:50.480]  而爸爸就是畜牧業
[00:07:50.480 --> 00:07:51.880]  去獻羊羔
[00:07:51.880 --> 00:07:53.080]  很多解經家就說
[00:07:53.080 --> 00:07:54.880]  當然他有血
[00:07:54.880 --> 00:07:55.880]  他一定沒有血
[00:07:55.880 --> 00:07:58.480]  他應該把農作物換成羊去獻
[00:07:58.480 --> 00:08:00.080]  就有血
[00:08:00.080 --> 00:08:03.880]  或者你看看 爸爸是獻最好的
[00:08:03.880 --> 00:08:07.480]  是獻頭身的羊
[00:08:07.480 --> 00:08:08.680]  但是我就想
[00:08:08.680 --> 00:08:11.680]  農作物怎樣去分頭身和不頭身
[00:08:11.680 --> 00:08:14.480]  一起出你怎知道哪一棵最頭身
[00:08:14.480 --> 00:08:15.880]  我就覺得
[00:08:15.880 --> 00:08:17.480]  他們這樣解經不一定是錯
[00:08:17.480 --> 00:08:18.680]  我不敢說他們錯
[00:08:18.680 --> 00:08:19.880]  但是我都會想
[00:08:19.880 --> 00:08:23.280]  為什麼神不約立戈隱
[00:08:23.280 --> 00:08:27.080]  就因為神和戈隱說了一句話
[00:08:27.080 --> 00:08:28.880]  他說第一
[00:08:28.880 --> 00:08:33.680]  戈隱怎會為你煩惱
[00:08:33.680 --> 00:08:34.480]  第二
[00:08:34.480 --> 00:08:38.080]  他沒有等戈隱去回應
[00:08:38.080 --> 00:08:39.480]  神就和他說
[00:08:39.480 --> 00:08:41.880]  如果你做得對
[00:08:41.880 --> 00:08:43.080]  我怎會不怨濫你
[00:08:43.080 --> 00:08:44.280]  大家明白我的意思嗎
[00:08:44.280 --> 00:08:45.680]  如果你做得對
[00:08:45.680 --> 00:08:47.680]  我絕對不會不怨濫你
[00:08:47.680 --> 00:08:49.880]  於是這句話讓我去反思
[00:08:49.880 --> 00:08:52.480]  為什麼神會和戈隱說
[00:08:52.480 --> 00:08:53.880]  如果你做得對
[00:08:53.880 --> 00:08:54.880]  我一定會怨濫你
[00:08:54.880 --> 00:08:56.080]  相對之下
[00:08:56.080 --> 00:09:01.280]  因為上帝就要戈隱去想一想他自己
[00:09:01.280 --> 00:09:03.080]  獻祭的問題
[00:09:03.080 --> 00:09:04.680]  獻祭的問題就是說
[00:09:04.680 --> 00:09:08.680]  你獻祭什麼
[00:09:08.680 --> 00:09:09.480]  當然
[00:09:09.480 --> 00:09:12.080]  我們希望是將最好的獻祭給神
[00:09:12.080 --> 00:09:13.880]  什麼叫做最好的
[00:09:13.880 --> 00:09:15.880]  在我們自己的定義那邊
[00:09:15.880 --> 00:09:17.480]  我深信
[00:09:17.480 --> 00:09:19.280]  戈隱都可能會覺得
[00:09:19.280 --> 00:09:20.680]  他自己獻給神是最好的
[00:09:20.680 --> 00:09:22.080]  都不奇怪
[00:09:22.080 --> 00:09:24.680]  但是神反而要戈隱去想
[00:09:24.680 --> 00:09:27.680]  他說我體重
[00:09:27.680 --> 00:09:30.280]  不只是你奉獻什麼
[00:09:30.280 --> 00:09:34.480]  我體重是你的心
[00:09:34.480 --> 00:09:36.080]  你奉獻的心
[00:09:36.080 --> 00:09:42.680]  加上你日常生活裡邊的行為
[00:09:42.680 --> 00:09:43.680]  你想一想
[00:09:43.680 --> 00:09:44.680]  各位頂智媒
[00:09:44.680 --> 00:09:46.080]  我經常都說
[00:09:46.080 --> 00:09:49.680]  在教會做基督徒很容易
[00:09:49.680 --> 00:09:53.080]  因為教會百分之九十幾是基督徒
[00:09:53.080 --> 00:09:55.480]  但是你去到世界就不同
[00:09:55.480 --> 00:09:58.280]  世界百分之九十幾不是基督徒
[00:09:58.280 --> 00:10:00.480]  換言之你在教會做一個基督徒
[00:10:00.480 --> 00:10:02.280]  跟在世界那邊做一個基督徒
[00:10:02.280 --> 00:10:06.080]  是一個很不同的回應
[00:10:06.080 --> 00:10:08.080]  在外面真的難很多
[00:10:08.080 --> 00:10:09.080]  有時候我開玩笑
[00:10:09.080 --> 00:10:11.280]  就是說你在外面借飯
[00:10:11.280 --> 00:10:13.880]  一旦吃完飯你碟飯不見了
[00:10:13.880 --> 00:10:15.880]  我們會這樣想
[00:10:15.880 --> 00:10:19.080]  所以我今天又要賣一個廣告
[00:10:19.080 --> 00:10:24.680]  這個廣告就是我生意上的一個QR Code
[00:10:24.680 --> 00:10:25.680]  是真的不是假的
[00:10:25.680 --> 00:10:28.880]  不要以為你拍了它有東西看
[00:10:28.880 --> 00:10:31.480]  我這個廣告就是說
[00:10:31.480 --> 00:10:34.480]  怎樣在日常生活裡邊
[00:10:34.480 --> 00:10:36.880]  成為一個活祭
[00:10:36.880 --> 00:10:38.680]  我這個課程就是講這件事
[00:10:38.680 --> 00:10:41.680]  怎樣在日常生活裡邊做一個活祭
[00:10:41.680 --> 00:10:43.880]  換言之我們真的要想
[00:10:43.880 --> 00:10:46.080]  不只是看在教會
[00:10:46.080 --> 00:10:48.080]  甚至我今天去想
[00:10:48.080 --> 00:10:50.080]  我做牧師做了幾十年
[00:10:50.080 --> 00:10:53.480]  我都會想究竟我做牧師
[00:10:53.480 --> 00:10:55.880]  我的心態是什麼
[00:10:55.880 --> 00:10:58.880]  是不是我覺得做牧師威一點
[00:10:58.880 --> 00:11:00.880]  是不是我自己覺得我挺好的
[00:11:00.880 --> 00:11:02.880]  我能夠令到教會有增長
[00:11:02.880 --> 00:11:04.280]  是不是這樣
[00:11:04.280 --> 00:11:07.880]  我都要想究竟我自己做一個牧者
[00:11:07.880 --> 00:11:09.880]  是回應上帝的召命
[00:11:09.880 --> 00:11:12.480]  還是我自己的私慾
[00:11:12.480 --> 00:11:15.680]  希望有些身份有些地位
[00:11:15.680 --> 00:11:19.680]  弟兄姊妹神要該人去想一想
[00:11:19.680 --> 00:11:22.680]  祂說如果你做得對
[00:11:22.680 --> 00:11:25.880]  沒有理由我不原諒你
[00:11:25.880 --> 00:11:29.480]  當然在同福內的弟兄姊妹知道
[00:11:29.480 --> 00:11:32.480]  我曾經二十幾年前公開說過
[00:11:32.480 --> 00:11:36.280]  我說我決定紅燈一定不會過馬路
[00:11:36.280 --> 00:11:37.880]  二十幾年前已經說了
[00:11:37.880 --> 00:11:41.280]  其實原來紅燈不過馬路是很難的
[00:11:41.280 --> 00:11:43.080]  你不要以為容易
[00:11:43.080 --> 00:11:44.280]  有一次我在中環
[00:11:44.280 --> 00:11:45.480]  星期一在中環
[00:11:45.480 --> 00:11:47.880]  你知道星期天中環沒什麼人
[00:11:47.880 --> 00:11:48.880]  我在地鐵出來
[00:11:48.880 --> 00:11:53.480]  在阿里山那邊太子巷那邊
[00:11:53.480 --> 00:11:56.680]  站在那裡
[00:11:56.680 --> 00:11:59.880]  想著紅燈不要過馬路
[00:11:59.880 --> 00:12:03.280]  等了好像很久
[00:12:03.280 --> 00:12:04.880]  又沒有人又沒有車
[00:12:04.880 --> 00:12:08.280]  其實應該過的
[00:12:08.280 --> 00:12:09.080]  沒有人沒有車
[00:12:09.080 --> 00:12:10.280]  我很想過的時候
[00:12:10.280 --> 00:12:11.880]  突然聖靈提醒我
[00:12:11.880 --> 00:12:13.480]  祂說祢說過的
[00:12:13.480 --> 00:12:14.680]  站在那裡
[00:12:14.680 --> 00:12:17.880]  然後看到對面有位女士
[00:12:17.880 --> 00:12:19.280]  那位女士在對面
[00:12:19.280 --> 00:12:20.480]  她就站在那裡
[00:12:20.480 --> 00:12:22.080]  我就開始想
[00:12:22.080 --> 00:12:23.480]  是不是今天是星期天
[00:12:23.480 --> 00:12:24.880]  紅燈不會轉呢
[00:12:24.880 --> 00:12:26.480]  你知道有時候會這樣
[00:12:26.480 --> 00:12:27.880]  星期天沒有車
[00:12:27.880 --> 00:12:28.880]  可能不會轉
[00:12:28.880 --> 00:12:30.080]  於是又想過
[00:12:30.080 --> 00:12:31.480]  但星期天提醒我祂站在那裡
[00:12:31.480 --> 00:12:33.680]  我又不要過
[00:12:33.680 --> 00:12:35.280]  但去到最後就覺得
[00:12:35.280 --> 00:12:38.680]  是不是紅燈壞了
[00:12:38.680 --> 00:12:40.880]  人就會這樣想
[00:12:40.880 --> 00:12:42.480]  當我再想過的時候
[00:12:42.480 --> 00:12:44.680]  我又站在那裡
[00:12:44.680 --> 00:12:46.280]  其實很傻
[00:12:46.280 --> 00:12:47.880]  但去到一個地步
[00:12:47.880 --> 00:12:49.880]  終於紅燈變黑燈
[00:12:49.880 --> 00:12:50.880]  我只講三個字
[00:12:50.880 --> 00:12:52.880]  感謝神就過馬路
[00:12:52.880 --> 00:12:54.280]  對面那位女士又過馬路
[00:12:54.280 --> 00:12:55.480]  中間她看著我
[00:12:55.480 --> 00:12:56.080]  何牧師
[00:12:56.080 --> 00:12:57.680]  嘩 多害怕
[00:12:57.680 --> 00:13:00.080]  嘩
[00:13:00.080 --> 00:13:01.480]  嘩 真的多害怕
[00:13:01.480 --> 00:13:04.880]  如果這位姐妹是回唐福堂的
[00:13:04.880 --> 00:13:05.680]  她就會這樣
[00:13:05.680 --> 00:13:07.280]  你講了天下無敵
[00:13:07.280 --> 00:13:08.280]  做了什麼
[00:13:08.280 --> 00:13:11.680]  有心無力
[00:13:11.680 --> 00:13:13.880]  嘩 真是這樣
[00:13:13.880 --> 00:13:15.880]  自己的心很軟
[00:13:15.880 --> 00:13:19.080]  有一次在時代廣場後面
[00:13:19.080 --> 00:13:20.080]  你知道時代廣場後面
[00:13:20.080 --> 00:13:22.480]  有一條馬路很窄
[00:13:22.480 --> 00:13:23.880]  有紅燈
[00:13:23.880 --> 00:13:25.880]  你不過馬路會被撞死
[00:13:25.880 --> 00:13:27.080]  有一次我覺得
[00:13:27.080 --> 00:13:27.880]  沒理由不過
[00:13:27.880 --> 00:13:29.080]  這麼多人都過
[00:13:29.080 --> 00:13:30.280]  但當我將過的時候
[00:13:30.280 --> 00:13:31.280]  後面有人拍拍我肩膀
[00:13:31.280 --> 00:13:31.880]  何牧師
[00:13:31.880 --> 00:13:34.680]  我就站在那裡
[00:13:34.680 --> 00:13:38.280]  原來紅燈不過馬路是很難的
[00:13:38.280 --> 00:13:40.280]  但有一次我在上海講道
[00:13:40.280 --> 00:13:41.480]  上海應該沒有人認識我
[00:13:41.480 --> 00:13:43.480]  我想著要上很多人
[00:13:43.480 --> 00:13:44.880]  過馬路
[00:13:44.880 --> 00:13:45.880]  我又想過馬路
[00:13:45.880 --> 00:13:46.480]  後面有人拍拍我
[00:13:46.480 --> 00:13:46.880]  何牧師
[00:13:46.880 --> 00:13:48.480]  我又站在那裡
[00:13:48.480 --> 00:13:50.480]  原來真的很難
[00:13:50.480 --> 00:13:52.480]  經過一年
[00:13:52.480 --> 00:13:54.480]  我終於覺得可以
[00:13:54.480 --> 00:13:56.480]  現在你怎樣推我
[00:13:56.480 --> 00:13:58.480]  我都不會紅燈過馬路
[00:13:58.480 --> 00:14:00.480]  經過一年的掙扎
[00:14:00.480 --> 00:14:04.480]  但如果一年你不去堅持這個掙扎
[00:14:04.480 --> 00:14:05.880]  你今天一樣
[00:14:05.880 --> 00:14:07.280]  我會紅燈過馬路
[00:14:07.280 --> 00:14:09.280]  當然現在大家比較害怕
[00:14:09.280 --> 00:14:11.280]  現在隨時會被警察抓
[00:14:11.280 --> 00:14:13.280]  好像要罰二千元
[00:14:13.280 --> 00:14:14.280]  你跟鄰居說小心點
[00:14:14.280 --> 00:14:16.280]  二千元給教會的那個給他
[00:14:16.280 --> 00:14:18.280]  即是說
[00:14:18.280 --> 00:14:20.280]  原來是不容易的
[00:14:20.280 --> 00:14:22.280]  我們日常生活裡面
[00:14:22.280 --> 00:14:24.280]  一件這麼細微的事
[00:14:24.280 --> 00:14:26.280]  其實都不容易
[00:14:26.280 --> 00:14:28.280]  神跟個人說
[00:14:28.280 --> 00:14:30.280]  你想一想
[00:14:30.280 --> 00:14:32.280]  如果你做得對
[00:14:32.280 --> 00:14:34.280]  我沒有理由
[00:14:34.280 --> 00:14:36.280]  不會越納你的欠債
[00:14:36.280 --> 00:14:38.280]  第二
[00:14:38.280 --> 00:14:40.280]  我們聽不到神的聲音
[00:14:40.280 --> 00:14:42.280]  相對我們要學
[00:14:42.280 --> 00:14:44.280]  去聆聽神的聲音
[00:14:44.280 --> 00:14:46.280]  第一次會
[00:14:46.280 --> 00:14:48.280]  神跟個人說
[00:14:48.280 --> 00:14:50.280]  如果你要做得對
[00:14:50.280 --> 00:14:52.280]  你就會被越納
[00:14:52.280 --> 00:14:54.280]  但如果拒絕做對的事
[00:14:54.280 --> 00:14:56.280]  你就要小心
[00:14:56.280 --> 00:14:58.280]  你做得對我會越納
[00:14:58.280 --> 00:15:00.280]  但你要想
[00:15:00.280 --> 00:15:02.280]  你肯不肯去做對的事
[00:15:02.280 --> 00:15:04.280]  我們很多時候
[00:15:04.280 --> 00:15:06.280]  神啊
[00:15:06.280 --> 00:15:08.280]  你不要跟我說話
[00:15:08.280 --> 00:15:10.280]  你不要跟我說話
[00:15:10.280 --> 00:15:12.280]  我聽不到你的聲音
[00:15:12.280 --> 00:15:14.280]  各位聽眾
[00:15:14.280 --> 00:15:16.280]  不需要這些神秘的
[00:15:16.280 --> 00:15:18.280]  因為整部聖經都是神的話
[00:15:18.280 --> 00:15:20.280]  當你肯讀聖經的時候
[00:15:20.280 --> 00:15:22.280]  就已經有神的話
[00:15:22.280 --> 00:15:24.280]  所以你千萬不要說
[00:15:24.280 --> 00:15:26.280]  沒有神的話
[00:15:26.280 --> 00:15:28.280]  千萬不要說沒有神的話
[00:15:28.280 --> 00:15:30.280]  因為整部聖經就是神的話
[00:15:30.280 --> 00:15:32.280]  就算我們今天開一個課程
[00:15:32.280 --> 00:15:34.280]  聆聽神的聲音
[00:15:34.280 --> 00:15:36.280]  我們都要聽完之後
[00:15:36.280 --> 00:15:38.280]  在神的話語那邊
[00:15:38.280 --> 00:15:40.280]  去看一看究竟我聽的東西
[00:15:40.280 --> 00:15:42.280]  有沒有違背聖經的原則
[00:15:42.280 --> 00:15:44.280]  換言之我們大前提
[00:15:44.280 --> 00:15:46.280]  我們要好好地去讀
[00:15:46.280 --> 00:15:48.280]  神的話語
[00:15:48.280 --> 00:15:50.280]  所以報了名的百多七百的人
[00:15:50.280 --> 00:15:52.280]  好好地從現在開始
[00:15:52.280 --> 00:15:54.280]  上課之前去讀聖經
[00:15:54.280 --> 00:15:56.280]  讀神的話
[00:15:56.280 --> 00:15:58.280]  我相信神
[00:15:58.280 --> 00:16:00.280]  對你說話
[00:16:00.280 --> 00:16:04.280]  一定不會違背聖經的原則
[00:16:04.280 --> 00:16:06.280]  以致到
[00:16:06.280 --> 00:16:08.280]  很多時候我們聽不到
[00:16:08.280 --> 00:16:10.280]  其實不是我們聽不到
[00:16:10.280 --> 00:16:12.280]  是我們不想聽
[00:16:12.280 --> 00:16:14.280]  所以神跟各人說
[00:16:14.280 --> 00:16:16.280]  如果你做得對
[00:16:16.280 --> 00:16:18.280]  我怎會不原諒
[00:16:18.280 --> 00:16:20.280]  但是你想一想
[00:16:20.280 --> 00:16:22.280]  為什麼你不肯做對的事
