
[00:00:00.000 --> 00:00:02.200]  有一套非常出色的電影
[00:13:12.400 --> 00:13:17.400]  請你用這支長矛將我處死
[00:13:17.400 --> 00:13:20.400]  插進我的胸膛
[00:13:20.400 --> 00:13:24.400]  因為我是罪有應得
[00:13:24.400 --> 00:13:28.400]  當時Steve很痛苦
[00:13:28.400 --> 00:13:31.400]  心裡有憤怒
[00:13:31.400 --> 00:13:34.400]  他很痛苦地大聲地叫
[00:13:34.400 --> 00:13:37.400]  然後對米卡兒說
[00:13:37.400 --> 00:13:40.400]  弟兄,你錯了
[00:13:40.400 --> 00:13:43.400]  不是你殺死我爸爸
[00:13:43.400 --> 00:13:50.400]  是我爸爸將他的生命獻給你
[00:13:50.400 --> 00:13:56.400]  是因為耶穌基督將他的生命獻給我父親和很多人
[00:13:56.400 --> 00:14:01.400]  他願意學孝耶穌將他的生命獻給你
[00:14:01.400 --> 00:14:05.400]  於是兩個人就抱在一起痛哭
[00:14:05.400 --> 00:14:10.400]  2005年這一齣戲在紐約首演
[00:14:10.400 --> 00:14:14.400]  在開始之前有兩個人出來做見證
[00:14:14.400 --> 00:14:17.400]  一個是尼星的兒子Steve
[00:14:17.400 --> 00:14:19.400]  另一個是米卡兒
[00:14:19.400 --> 00:14:22.400]  兩個人在台上做見證
[00:14:22.400 --> 00:14:25.400]  全場觀眾站起來拍掌
[00:14:25.400 --> 00:14:29.400]  深受感動
[00:14:29.400 --> 00:14:31.400]  很多人都會不明白
[00:14:31.400 --> 00:14:33.400]  就好像這些土人都不明白一樣
[00:14:33.400 --> 00:14:39.400]  這五個年輕人去手持手槍
[00:14:39.400 --> 00:14:42.400]  大可以用手槍自衛
[00:14:42.400 --> 00:14:44.400]  但沒有一個人這樣做
[00:14:44.400 --> 00:14:46.400]  為什麼?
[00:14:46.400 --> 00:14:49.400]  就像我們剛才在片中看到一樣
[00:14:49.400 --> 00:14:52.400]  當你要去這個地方的時候
[00:14:52.400 --> 00:14:54.400]  他的兒子就問他一個問題
[00:14:54.400 --> 00:14:55.400]  他爸爸
[00:14:55.400 --> 00:14:58.400]  當你土人要傷害你
[00:14:58.400 --> 00:15:01.400]  當你發覺你的生命有危險的時候
[00:15:01.400 --> 00:15:04.400]  你會不會用你的槍去自衛?
[00:15:04.400 --> 00:15:09.400]  他爸爸就說不會
[00:15:09.400 --> 00:15:12.400]  兒子問為什麼?
[00:15:12.400 --> 00:15:16.400]  他說因為我們已經預備好見我們的上帝
[00:15:16.400 --> 00:15:22.400]  而這班人還沒預備好
[00:15:22.400 --> 00:15:24.400]  不少人都會問
[00:15:24.400 --> 00:15:26.400]  為什麼要這樣犧牲?
[00:15:26.400 --> 00:15:31.400]  為了這班未開化、食人族、土蕃
[00:15:31.400 --> 00:15:33.400]  彼此廝殺的
[00:15:33.400 --> 00:15:35.400]  可以犧牲了他們五個人的生命
[00:15:35.400 --> 00:15:38.400]  究竟是為了什麼?
[00:15:38.400 --> 00:15:43.400]  是因為耶穌基督
[00:15:43.400 --> 00:15:47.400]  我想到另外一個故事
[00:15:47.400 --> 00:15:49.400]  在四世紀的時候
[00:15:49.400 --> 00:15:55.400]  當時羅馬是很流行的一個表演
[00:15:55.400 --> 00:16:01.400]  那些是武士比賽
[00:16:01.400 --> 00:16:03.400]  當兩個武士比賽的時候
[00:16:03.400 --> 00:16:06.400]  是要一個死才算結束的
[00:16:06.400 --> 00:16:09.400]  當時兩個武士在比賽
[00:16:09.400 --> 00:16:11.400]  一個傳教士
[00:16:11.400 --> 00:16:15.400]  他本來在鄉村裡面做傳道
[00:16:15.400 --> 00:16:20.400]  但是教會派了他去羅馬的地方做傳道
[00:16:20.400 --> 00:16:22.400]  他看到很多人在排隊
[00:16:22.400 --> 00:16:23.400]  他不知道在做什麼
[00:16:23.400 --> 00:16:24.400]  他就走去
[00:16:24.400 --> 00:16:25.400]  進去後發現
[00:16:25.400 --> 00:16:28.400]  是一些廝殺的場面
[00:16:28.400 --> 00:16:30.400]  他就覺得很奇怪
[00:16:30.400 --> 00:16:33.400]  為什麼皇帝幾年之間
[00:16:33.400 --> 00:16:36.400]  會公開一個這樣殺人的場面?
[00:16:36.400 --> 00:16:37.400]  他不明白
[00:16:37.400 --> 00:16:39.400]  當一個人被殺死
[00:16:39.400 --> 00:16:41.400]  血塘在血泊裡面
[00:16:41.400 --> 00:16:42.400]  那些人會拍手掌嗎?
[00:16:42.400 --> 00:16:44.400]  他不明白
[00:16:44.400 --> 00:16:46.400]  當第二場再開始的時候
[00:16:46.400 --> 00:16:49.400]  他忍不住就走到裡面
[00:16:49.400 --> 00:16:50.400]  推開這個推開那個
[00:16:50.400 --> 00:16:52.400]  不讓他廝殺
[00:16:52.400 --> 00:16:53.400]  他說我奉耶穌基督的名
[00:16:53.400 --> 00:16:55.400]  你們不要廝殺
[00:16:55.400 --> 00:16:56.400]  當時那些人看到
[00:16:56.400 --> 00:16:58.400]  一個小丑走進去
[00:16:58.400 --> 00:17:00.400]  穿著一件穿道袍
[00:17:00.400 --> 00:17:02.400]  本來好像很好笑
[00:17:02.400 --> 00:17:03.400]  就在那裡好笑
[00:17:03.400 --> 00:17:05.400]  漸漸覺得他在阻礙地球
[00:17:05.400 --> 00:17:06.400]  轉了大聲
[00:17:06.400 --> 00:17:07.400]  殺他殺他
[00:17:07.400 --> 00:17:08.400]  接著沒多久
[00:17:08.400 --> 00:17:09.400]  其中一個勇士
[00:17:09.400 --> 00:17:12.400]  一刀就插了進去這個傳教士
[00:17:12.400 --> 00:17:15.400]  當他插在他的胸口
[00:17:15.400 --> 00:17:16.400]  血湊出來的時候
[00:17:16.400 --> 00:17:18.400]  當他要跌在地上的時候
[00:17:18.400 --> 00:17:19.400]  他就用他最後一口氣
[00:17:19.400 --> 00:17:20.400]  大聲說
[00:17:20.400 --> 00:17:21.400]  我奉耶穌基督的名
[00:17:21.400 --> 00:17:25.400]  命令你們停止廝殺
[00:17:25.400 --> 00:17:27.400]  他就跌在地上
[00:17:27.400 --> 00:17:29.400]  死了
[00:17:29.400 --> 00:17:30.400]  突然之間
[00:17:30.400 --> 00:17:34.400]  全場靜了
[00:17:34.400 --> 00:17:39.400]  一個一個的離開
[00:17:39.400 --> 00:17:41.400]  在羅馬歷史裡面
[00:17:41.400 --> 00:17:44.400]  這一場是最後一場
[00:17:44.400 --> 00:17:47.400]  在Colosseum裡面的決鬥
[00:17:47.400 --> 00:17:49.400]  自此之後
[00:17:49.400 --> 00:17:52.400]  就再沒有了
[00:17:52.400 --> 00:17:55.400]  因為一個人的犧牲
[00:17:55.400 --> 00:17:58.400]  拯救了千千萬萬
[00:17:58.400 --> 00:18:03.400]  將要臨死的勇士
[00:18:03.400 --> 00:18:06.400]  或者我們會問人算什麼
[00:18:06.400 --> 00:18:08.400]  要耶穌基督神的兒子
[00:18:08.400 --> 00:18:10.400]  擔在十字架裡面
[00:18:10.400 --> 00:18:14.400]  為我們犧牲
[00:18:14.400 --> 00:18:18.400]  希伯來書是一個很有趣的一本書
[00:18:18.400 --> 00:18:21.400]  希伯來書是寫在公元後70年
[00:18:21.400 --> 00:18:23.400]  在猶太人的歷史裡面
[00:18:23.400 --> 00:18:26.400]  70年是最黑暗的一年
[00:18:26.400 --> 00:18:28.400]  是沒有辦法可以抹開
[00:18:28.400 --> 00:18:30.400]  在歷史裡面最黑暗的一頁
[00:18:30.400 --> 00:18:32.400]  69年的時候
[00:18:32.400 --> 00:18:35.400]  提多將軍羅馬帶著羅馬的大兵
[00:18:35.400 --> 00:18:37.400]  圍困著整個耶路撒冷
[00:18:37.400 --> 00:18:40.400]  因為耶路撒冷的猶太人要造反
[00:18:40.400 --> 00:18:43.400]  所以羅馬就帶著大軍
[00:18:43.400 --> 00:18:45.400]  圍繫著整個耶路撒冷城
[00:18:45.400 --> 00:18:47.400]  在這一場戰役裡面
[00:18:47.400 --> 00:18:52.400]  有60萬的猶太人被刺死
[00:18:52.400 --> 00:18:56.400]  然後有殘餘的分子就走了
[00:18:56.400 --> 00:18:59.400]  其中一個是帶你去南方的地方
[00:18:59.400 --> 00:19:02.400]  叫做墨沙達的一個堡壘
[00:19:02.400 --> 00:19:05.400]  墨沙達就是希律大帝的行宮
[00:19:05.400 --> 00:19:07.400]  形勢非常險要
[00:19:07.400 --> 00:19:09.400]  當時大概有一千個的戰士
[00:19:09.400 --> 00:19:11.400]  走到這個墨沙達的地方
[00:19:11.400 --> 00:19:12.400]  有糧有水
[00:19:12.400 --> 00:19:14.400]  當時羅馬的將軍
[00:19:14.400 --> 00:19:17.400]  重重圍困著整個墨沙達
[00:19:17.400 --> 00:19:18.400]  但他們不敢進攻
[00:19:18.400 --> 00:19:20.400]  因為太過危險
[00:19:20.400 --> 00:19:23.400]  羅馬的將軍想到一個絕招
[00:19:23.400 --> 00:19:25.400]  就是逼猶太人的奴隸
[00:19:25.400 --> 00:19:27.400]  猶太人捉到的俘虜
[00:19:27.400 --> 00:19:29.400]  就抬著這些泥
[00:19:29.400 --> 00:19:32.400]  一擔一擔地填高
[00:19:32.400 --> 00:19:34.400]  直到填到最高的時候
[00:19:34.400 --> 00:19:37.400]  讓羅馬人可以攻入這個城
[00:19:37.400 --> 00:19:40.400]  攻入這個寨
[00:19:40.400 --> 00:19:43.400]  當守住的猶太人
[00:19:43.400 --> 00:19:46.400]  見到是自己的同胞
[00:19:46.400 --> 00:19:49.400]  他們不敢開火
[00:19:49.400 --> 00:19:52.400]  到了最後
[00:19:52.400 --> 00:19:55.400]  由這些羅馬人
[00:19:55.400 --> 00:19:57.400]  攻入這個城堡
[00:19:57.400 --> 00:20:00.400]  就發生了一件奇事
[00:20:00.400 --> 00:20:04.400]  沒有任何的抵抗
[00:20:04.400 --> 00:20:06.400]  進去的時候
[00:20:06.400 --> 00:20:09.400]  發覺有大概一千個屍體
[00:20:09.400 --> 00:20:12.400]  躺在那裡
[00:20:12.400 --> 00:20:14.400]  因為前一晚
[00:20:14.400 --> 00:20:18.400]  是愚節
[00:20:18.400 --> 00:20:20.400]  這些猶太人
[00:20:20.400 --> 00:20:22.400]  守住最後一次的愚節
[00:20:22.400 --> 00:20:26.400]  然後全部自殺死了
[00:20:26.400 --> 00:20:28.400]  有一個猶太的詩人
[00:20:28.400 --> 00:20:30.400]  鍾世奇叫做Spiegel
[00:20:30.400 --> 00:20:32.400]  寫了一首詩
[00:20:32.400 --> 00:20:35.400]  叫做《The Final Trial》
[00:20:35.400 --> 00:20:37.400]  是講述一個媽媽
[00:20:37.400 --> 00:20:39.400]  帶著她七個兒子
[00:20:39.400 --> 00:20:41.400]  在墨沙達裡
[00:20:41.400 --> 00:20:44.400]  那一晚守完愚節的時候
[00:20:44.400 --> 00:20:46.400]  就用她的刀
[00:20:46.400 --> 00:20:48.400]  將她七個兒子
[00:20:48.400 --> 00:20:50.400]  全部斬死
[00:20:50.400 --> 00:20:52.400]  然後自殺身亡
[00:20:52.400 --> 00:20:55.400]  Spiegel在這首詩裡說
[00:20:55.400 --> 00:20:58.400]  他們所獻上的血
[00:20:58.400 --> 00:21:02.400]  比阿伯拉罕獻耳殺來得更轟烈
[00:21:02.400 --> 00:21:05.400]  更光榮
[00:21:05.400 --> 00:21:09.400]  這就是希伯來書寫的時候的背景
[00:21:09.400 --> 00:21:12.400]  今天如果你有去以色列旅行
[00:21:12.400 --> 00:21:14.400]  很多人都會去過墨沙達的地方
[00:21:14.400 --> 00:21:17.400]  你會看到有很多年輕的以色列士兵
[00:21:17.400 --> 00:21:19.400]  每逢入伍的時候
[00:21:19.400 --> 00:21:21.400]  就一定要去到墨沙達裡
[00:21:21.400 --> 00:21:25.400]  向這些猶太人致敬
[00:21:25.400 --> 00:21:29.400]  國家沒了
[00:21:29.400 --> 00:21:31.400]  民族失散
[00:21:31.400 --> 00:21:33.400]  前途如何
[00:21:33.400 --> 00:21:35.400]  很多人在這裡憂慮
[00:21:35.400 --> 00:21:38.400]  特別是基督徒更加的憂慮
[00:21:38.400 --> 00:21:40.400]  在一個最危險的時期
[00:21:40.400 --> 00:21:42.400]  在一個最關鍵性的時期
[00:21:42.400 --> 00:21:47.400]  在猶太人歷史裡最黑暗的一頁
[00:21:47.400 --> 00:21:51.400]  希伯來書的作者寫信
[00:21:51.400 --> 00:21:53.400]  跟他們說
[00:21:53.400 --> 00:21:55.400]  盼望在哪裡
[00:21:55.400 --> 00:21:58.400]  人生的價值在哪裡
[00:21:58.400 --> 00:22:00.400]  前途在哪裡
[00:22:00.400 --> 00:22:02.400]  在某一方面來說
[00:22:02.400 --> 00:22:06.400]  可能我們今天所處的環境
[00:22:06.400 --> 00:22:10.400]  雖然未必像猶太人當時所處的榮耕這麼惡劣
[00:22:10.400 --> 00:22:12.400]  但我們也多多少少知道
[00:22:12.400 --> 00:22:14.400]  2016年是一個很奇怪的一年
[00:22:14.400 --> 00:22:17.400]  無論是英國的脫歐
[00:22:17.400 --> 00:22:20.400]  或者是美國特朗普的選舉
[00:22:20.400 --> 00:22:22.400]  或者是香港今天所發生的事
[00:22:22.400 --> 00:22:27.400]  很多人的心底裡前途在哪裡
[00:22:27.400 --> 00:22:30.400]  我們的未來在哪裡
[00:22:30.400 --> 00:22:34.400]  希伯來書針對這個問題去寫
[00:22:34.400 --> 00:22:38.400]  所以希伯來書裡面有兩個很大的特點
[00:22:38.400 --> 00:22:40.400]  從一個文字的結構
[00:22:40.400 --> 00:22:41.400]  文章的結構
[00:22:41.400 --> 00:22:43.400]  希伯來書有兩個很大的特點
[00:22:43.400 --> 00:22:44.400]  第一個特點
[00:22:44.400 --> 00:22:47.400]  它有很多的希臘文的文法
[00:22:47.400 --> 00:22:49.400]  Hortatory subjunctive mood
[00:22:49.400 --> 00:22:51.400]  什麼叫Hortatory subjunctive mood呢
[00:22:51.400 --> 00:22:53.400]  或者我們可以這麼說
[00:22:53.400 --> 00:22:55.400]  在文法裡面有些叫命令
[00:22:55.400 --> 00:22:56.400]  命令
[00:22:56.400 --> 00:22:57.400]  出去
[00:22:57.400 --> 00:22:58.400]  睡覺
[00:22:58.400 --> 00:22:59.400]  醒
[00:22:59.400 --> 00:23:00.400]  不要睡覺
[00:23:00.400 --> 00:23:01.400]  這些是命令
[00:23:01.400 --> 00:23:02.400]  另外一些就是邀請
[00:23:02.400 --> 00:23:04.400]  請你不要睡覺
[00:23:04.400 --> 00:23:06.400]  你聽到不要睡覺
[00:23:06.400 --> 00:23:07.400]  請你
[00:23:07.400 --> 00:23:08.400]  請你出去
[00:23:08.400 --> 00:23:10.400]  這些是request
[00:23:10.400 --> 00:23:14.400]  在兩個中間就是用Hortatory subjunctive mood
[00:23:14.400 --> 00:23:18.400]  它是有這個命令這樣的勢
[00:23:18.400 --> 00:23:21.400]  但是有邀請的味道在裡面
[00:23:21.400 --> 00:23:24.400]  所以中文譯最好
[00:23:24.400 --> 00:23:26.400]  如果讓我譯就用中文
[00:23:26.400 --> 00:23:28.400]  同志們讓我們一起去吧
[00:23:28.400 --> 00:23:31.400]  這個就是Hortatory subjunctive mood
[00:23:31.400 --> 00:23:34.400]  所以中文聖經譯的時候
[00:23:34.400 --> 00:23:39.400]  讓我們就是用這個Hortatory subjunctive mood
[00:23:39.400 --> 00:23:40.400]  在第二章的時候
[00:23:40.400 --> 00:23:41.400]  一開始
[00:23:41.400 --> 00:23:44.400]  第一至第四節就是用這個詞句
[00:23:44.400 --> 00:23:45.400]  它說
[00:23:45.400 --> 00:23:47.400]  讓我們鄭重聽道
[00:23:47.400 --> 00:23:48.400]  弟兄們
[00:23:48.400 --> 00:23:49.400]  同志們
[00:23:49.400 --> 00:23:51.400]  讓我們鄭重聽道
[00:23:51.400 --> 00:23:52.400]  不要打瞌睡
[00:23:52.400 --> 00:23:53.400]  醒
[00:23:53.400 --> 00:23:55.400]  免得我們隨流飄去
[00:23:55.400 --> 00:23:57.400]  隨流飄去是一個很有趣的希臘文字
[00:23:57.400 --> 00:23:59.400]  是一個航海的術語
[00:23:59.400 --> 00:24:01.400]  就好像你駕駛一艘船
[00:24:01.400 --> 00:24:03.400]  那艘船是乘風破浪
[00:24:03.400 --> 00:24:05.400]  你要進入海灣的時候
[00:24:05.400 --> 00:24:07.400]  你領航員就要很小心
[00:24:07.400 --> 00:24:08.400]  因為那時候沒有摩打
[00:24:08.400 --> 00:24:10.400]  是靠風這樣吹進去的
[00:24:10.400 --> 00:24:11.400]  你如果一不小心
[00:24:11.400 --> 00:24:13.400]  打瞌睡的時候
[00:24:13.400 --> 00:24:14.400]  那艘船就會失去了
[00:24:14.400 --> 00:24:15.400]  隨流失去
[00:24:15.400 --> 00:24:17.400]  撞到潮汐那裡
[00:24:17.400 --> 00:24:19.400]  希伯來書的作者就告訴你
[00:24:19.400 --> 00:24:20.400]  你要小心
[00:24:20.400 --> 00:24:22.400]  就是用這個Hortatory subjunctive mood
[00:24:22.400 --> 00:24:26.400]  你要鄭重聽道
[00:24:26.400 --> 00:24:27.400]  你不要打瞌睡
[00:24:27.400 --> 00:24:28.400]  有些重要的東西
[00:24:28.400 --> 00:24:29.400]  你要明白
[00:24:29.400 --> 00:24:30.400]  這個是第一點
[00:24:30.400 --> 00:24:33.400]  希伯來書的很多這一類的
[00:24:33.400 --> 00:24:35.400]  你每隔一章就有一類
[00:24:35.400 --> 00:24:37.400]  每隔一章是讓我們離開道理的開端
[00:24:37.400 --> 00:24:38.400]  讓我們什麼
[00:24:38.400 --> 00:24:39.400]  讓我們什麼
[00:24:39.400 --> 00:24:41.400]  全部是一些Hortatory subjunctive mood
[00:24:41.400 --> 00:24:42.400]  接著下面
[00:24:42.400 --> 00:24:43.400]  梅花間奏之後
[00:24:43.400 --> 00:24:44.400]  就講耶穌
[00:24:44.400 --> 00:24:46.400]  讓我們要鄭重聽道
[00:24:46.400 --> 00:24:47.400]  就因為什麼
[00:24:47.400 --> 00:24:49.400]  因為上帝的救恩
[00:24:49.400 --> 00:24:50.400]  因為耶穌基督的救贖
[00:24:50.400 --> 00:24:52.400]  因為耶穌比天使更勁
[00:24:52.400 --> 00:24:54.400]  耶穌基督比摩西更勁
[00:24:54.400 --> 00:24:55.400]  耶穌基督是我們的大祭司
[00:24:55.400 --> 00:24:56.400]  耶穌基督一連串
[00:24:56.400 --> 00:24:58.400]  就是告訴你
[00:24:58.400 --> 00:25:00.400]  在一個最惡劣的環境裏面
[00:25:00.400 --> 00:25:02.400]  同時也是一個最有希望的時間
[00:25:02.400 --> 00:25:04.400]  用Charles Dickens的
[00:25:04.400 --> 00:25:06.400]  A Tale of Two Cities講
[00:25:06.400 --> 00:25:07.400]  他第一句開始說
[00:25:07.400 --> 00:25:09.400]  這個是最惡劣的時間
[00:25:09.400 --> 00:25:10.400]  也是最好的時間
[00:25:10.400 --> 00:25:13.400]  It's the worst of the time
[00:25:13.400 --> 00:25:15.400]  It's also the best of the time
[00:25:15.400 --> 00:25:17.400]  我相信都是這樣
[00:25:17.400 --> 00:25:19.400]  今天在香港也是
[00:25:19.400 --> 00:25:21.400]  在世界看來好像是最黑暗
[00:25:21.400 --> 00:25:22.400]  也可能是最光明
[00:25:22.400 --> 00:25:24.400]  這個這樣的弔詭
[00:25:24.400 --> 00:25:25.400]  就是整個聖經裏面
[00:25:25.400 --> 00:25:28.400]  所給我們一個很重要的真理
[00:25:28.400 --> 00:25:31.400]  今天的盼望在哪裏呢
[00:25:31.400 --> 00:25:34.400]  希伯來書就告訴你
[00:25:34.400 --> 00:25:35.400]  人算什麼
[00:25:35.400 --> 00:25:36.400]  你竟顧念他
[00:25:36.400 --> 00:25:39.400]  首先我們看看第五節至第八節
[00:25:39.400 --> 00:25:42.400]  我讀回《和合本》的聖經
[00:25:42.400 --> 00:25:44.400]  我們所說的將來的世界
[00:25:44.400 --> 00:25:46.400]  神願會有交給天使管轄
[00:25:46.400 --> 00:25:50.400]  但某人在經上某處
[00:25:50.400 --> 00:25:51.400]  就這樣說
[00:25:51.400 --> 00:25:52.400]  人算什麼
