
[00:00:00.000 --> 00:00:02.820]  今天我們來看看
[00:03:51.200 --> 00:03:55.080]  我相信我也是沒有什麼希望的了
[00:03:55.080 --> 00:03:57.080]  他的秘訣在哪裡呢?
[00:03:57.080 --> 00:03:59.080]  他的秘訣是
[00:03:59.080 --> 00:04:01.080]  我們吃的東西
[00:04:01.080 --> 00:04:05.080]  是對自己的身體有很大的影響
[00:04:05.080 --> 00:04:07.560]  其實我們的心智意念也是一樣的
[00:04:07.560 --> 00:04:11.020]  如果天天被這些垃圾的資訊
[00:04:11.020 --> 00:04:13.020]  來充斥我們的腦袋的時候
[00:04:13.020 --> 00:04:16.280]  你說那個結果是可想而知的
[00:04:16.280 --> 00:04:18.280]  舉個例子
[00:04:18.280 --> 00:04:20.280]  譬如你叫小朋友選擇
[00:04:20.280 --> 00:04:24.600]  你選擇Pizza還是Caesar Salad
[00:04:24.600 --> 00:04:26.600]  其實百分之一百
[00:04:26.600 --> 00:04:28.600]  他們都會選擇Pizza
[00:04:28.600 --> 00:04:30.600]  都不會選擇沙律
[00:04:30.600 --> 00:04:32.600]  你可想而知
[00:04:32.600 --> 00:04:36.880]  長此以往身體又會變成怎樣呢?
[00:04:36.880 --> 00:04:40.040]  天天被這些垃圾的食物來充斥的時候
[00:04:40.040 --> 00:04:42.520]  身體的健康都可能會沒有
[00:04:42.520 --> 00:04:45.000]  同樣地我們的腦袋也是
[00:04:45.000 --> 00:04:50.160]  如果經常要把這些垃圾的東西
[00:04:50.160 --> 00:04:52.160]  放在我們的腦袋裏面的時候
[00:04:52.160 --> 00:04:55.160]  你想一下我們的結果會是怎樣的
[00:04:55.160 --> 00:05:00.480]  靈命或者整個人的身體、意念、心思
[00:05:00.480 --> 00:05:02.480]  都會很不健康
[00:05:02.480 --> 00:05:07.160]  所以耶穌在《瑪德福音》四章四字裏說
[00:05:07.160 --> 00:05:16.320]  「耶穌回答說:經上記著說,人活著不是單靠食物,乃是靠神口裏所出的一切的話。」
[00:05:16.320 --> 00:05:18.320]  所以在這裏講給我們聽
[00:05:18.320 --> 00:05:20.320]  耶穌早已提示給我們
[00:05:20.320 --> 00:05:22.320]  提醒我們
[00:05:22.320 --> 00:05:24.320]  要被神的話
[00:05:24.320 --> 00:05:26.320]  要充滿我們的心思、意念
[00:05:26.320 --> 00:05:31.360]  這樣我們才有一個健康、幸福的人生
[00:05:31.360 --> 00:05:36.480]  原來在牛津大學裏面有一個叫做牛津分析社
[00:05:36.480 --> 00:05:43.600]  叫做Oxford Analytica
[00:05:43.600 --> 00:05:45.600]  叫做牛津分析社
[00:05:45.600 --> 00:05:54.560]  他們每一天大概有20個頂尖的在牛津裏面的學者
[00:05:54.560 --> 00:05:58.560]  每一個早上5點半到6點鐘他們就起床了
[00:05:58.560 --> 00:06:07.920]  在這個會議廳裏面收集整個世界在過往24個小時裏面所發生的事情
[00:06:07.920 --> 00:06:09.920]  然後就在那裏討論
[00:06:09.920 --> 00:06:11.920]  在那裏拿一些意見
[00:06:11.920 --> 00:06:16.640]  然後就找那些事情上的專家
[00:06:16.640 --> 00:06:18.640]  他們就找那些專家
[00:06:18.640 --> 00:06:20.640]  看看他們的意見
[00:06:20.640 --> 00:06:22.640]  收集他們的意見和看法
[00:06:22.640 --> 00:06:24.640]  然後在11點鐘
[00:06:24.640 --> 00:06:29.440]  他們就會收集這些資料
[00:06:29.440 --> 00:06:35.360]  造成一份報告叫做牛津分析報告
[00:06:35.360 --> 00:06:40.880]  這份報告是世界各地很多國家
[00:06:40.880 --> 00:06:45.440]  包括美國、中國、歐洲國家、蘇聯
[00:06:45.440 --> 00:06:53.040]  有很多大的公司都不惜出很多錢去買這份報告
[00:06:53.040 --> 00:06:55.040]  為什麼呢?
[00:06:55.040 --> 00:06:57.040]  原來這份報告的精神背後就是
[00:06:57.040 --> 00:07:03.040]  最好的領袖是需要最好的資訊去做最好的決定
[00:07:03.040 --> 00:07:05.040]  你可以想到
[00:07:05.040 --> 00:07:07.040]  其實我們也是
[00:07:07.040 --> 00:07:09.040]  如果我們需要有最好的資訊
[00:07:09.040 --> 00:07:11.040]  最好的營養
[00:07:11.040 --> 00:07:13.040]  或者最好的心思意念
[00:07:13.040 --> 00:07:17.040]  或者最好的資訊
[00:07:17.040 --> 00:07:21.040]  令到我們作出一個最好的決定的時候
[00:07:21.040 --> 00:07:25.920]  我們就需要被神的道來充滿我們
[00:07:25.920 --> 00:07:27.920]  你可能也會問一個問題
[00:07:27.920 --> 00:07:29.920]  怎樣充滿呢?
[00:07:29.920 --> 00:07:31.920]  我們何時充滿呢?
[00:07:31.920 --> 00:07:33.920]  大衛說得很好
[00:07:33.920 --> 00:07:35.920]  在詩篇119篇
[00:07:35.920 --> 00:07:39.920]  第97節和第147節
[00:07:39.920 --> 00:07:47.280]  他的意思是我們要整天被神的道來充滿我們的心思意念
[00:07:47.280 --> 00:07:49.280]  我們看看大衛怎麼說
[00:07:49.280 --> 00:07:51.280]  我多麼渴慕你的法律
[00:07:51.280 --> 00:07:53.280]  我整天不斷地思想它
[00:07:53.280 --> 00:07:55.280]  天亮以前我呼求你
[00:07:55.280 --> 00:07:59.280]  我的希望在乎你的應許
[00:07:59.280 --> 00:08:01.280]  我們圈住它
[00:08:01.280 --> 00:08:05.280]  我的希望在乎你的應許
[00:08:05.280 --> 00:08:07.280]  我們看看大衛怎麼說
[00:08:07.280 --> 00:08:13.280]  我整天不斷地思想你的話語
[00:08:13.280 --> 00:08:15.280]  就算在天亮以前
[00:08:15.280 --> 00:08:17.280]  我已經在思想
[00:08:17.280 --> 00:08:19.280]  在呼求你
[00:08:19.280 --> 00:08:21.280]  因為我的希望在乎你的應許
[00:08:21.280 --> 00:08:23.280]  在聖經裏面
[00:08:23.280 --> 00:08:25.280]  原來大概有七千多個應許
[00:08:25.280 --> 00:08:27.280]  在聖經裏面
[00:08:27.280 --> 00:08:31.280]  如果你想你的生命成為一個充滿應許的人
[00:08:31.280 --> 00:08:35.280]  就要上上去查考這本聖經
[00:08:35.280 --> 00:08:37.280]  要勤讀這本聖經
[00:08:37.280 --> 00:08:41.280]  如果對這個生活沒有盼望
[00:08:41.280 --> 00:08:43.280]  或者沒有出路的時候
[00:08:43.280 --> 00:08:49.280]  你更需要上上去讓神的道來充滿你的心思意念
[00:08:49.280 --> 00:08:51.280]  因為大衛這樣說
[00:08:51.280 --> 00:08:55.280]  我的希望在乎你的應許
[00:08:55.280 --> 00:09:00.280]  你願不願意一天的開始是充滿希望呢?
[00:09:00.280 --> 00:09:06.280]  還是一天的開始是用沮喪來開始你的每一天呢?
[00:09:06.280 --> 00:09:09.280]  其實選擇就在我們的手上
[00:09:09.280 --> 00:09:14.280]  大衛說道:我的希望在乎你的應許
[00:09:14.280 --> 00:09:16.280]  我們再看看大衛
[00:09:16.280 --> 00:09:20.280]  其實他一生經歷了很多困難險阻
[00:09:20.280 --> 00:09:25.280]  有一段時間他為了逃避蘇羅王的追殺
[00:09:25.280 --> 00:09:27.280]  流離浪蕩
[00:09:27.280 --> 00:09:31.280]  今天可能住在山洞裏
[00:09:31.280 --> 00:09:35.280]  明天可能去到曠野的地方居住
[00:09:35.280 --> 00:09:41.280]  他也不知道明天蘇羅王的軍隊會不會找到他
[00:09:41.280 --> 00:09:43.280]  如果找到他就會被殺
[00:09:43.280 --> 00:09:48.280]  在這麼危機重重的壓力下
[00:09:48.280 --> 00:09:52.280]  他仍然都是思想神的華語
[00:09:52.280 --> 00:09:54.280]  我們看看他怎麼說
[00:09:54.280 --> 00:09:56.280]  在這麼困難的環境裏
[00:09:56.280 --> 00:09:58.280]  他說了什麼呢?
[00:09:58.280 --> 00:10:01.280]  在詩篇第119篇第95節
[00:10:01.280 --> 00:10:05.280]  他說:邪惡的人要等著要殺害我
[00:10:05.280 --> 00:10:08.280]  你想想他每天被追殺
[00:10:08.280 --> 00:10:11.280]  他的壓力會有多大呢?
[00:10:11.280 --> 00:10:16.280]  他用什麼方法去對抗這些壓力呢?
[00:10:16.280 --> 00:10:19.280]  他就說:但我仍然是思想你的法律
[00:10:19.280 --> 00:10:24.280]  他仍然是晝夜的思想神的華語
[00:10:24.280 --> 00:10:33.280]  如果我們放回在大衛的處境裏
[00:10:33.280 --> 00:10:35.280]  如果有人要謀害你
[00:10:35.280 --> 00:10:37.280]  或者有人要傷害你的時候
[00:10:37.280 --> 00:10:40.280]  你會不會是思想神的話語呢?
[00:10:40.280 --> 00:10:42.280]  其實也不是很大可能
[00:10:42.280 --> 00:10:45.280]  可能我們會想想怎樣報警
[00:10:45.280 --> 00:10:47.280]  或者想想怎樣逃跑
[00:10:47.280 --> 00:10:51.280]  或者想想將自己鎖在一個比較安全的地方裏
[00:10:51.280 --> 00:10:53.280]  上了幾把鎖
[00:10:53.280 --> 00:10:55.280]  但是你想想
[00:10:55.280 --> 00:10:57.280]  大衛在這麼困難的環境裏
[00:10:57.280 --> 00:11:01.280]  他仍然是思想神的道
[00:11:01.280 --> 00:11:05.280]  這個怎樣去應用我們在日常生活裏
[00:11:05.280 --> 00:11:09.280]  其實我們生命裏
[00:11:09.280 --> 00:11:13.280]  生活裏多多少少都會碰見危機
[00:11:13.280 --> 00:11:15.280]  困難和險阻
[00:11:15.280 --> 00:11:17.280]  或者四面受敵
[00:11:17.280 --> 00:11:20.280]  或者有時候你找不到這些出路
[00:11:20.280 --> 00:11:25.280]  我就鼓勵你用神的話去充滿你的思想
[00:11:25.280 --> 00:11:27.280]  充滿你的意念
[00:11:27.280 --> 00:11:30.280]  因為神的話就能夠給你有希望
[00:11:30.280 --> 00:11:32.280]  安慰和鼓勵
[00:11:32.280 --> 00:11:37.280]  王明道是一個很有名的中國傳道人
[00:11:37.280 --> 00:11:41.280]  當日本人侵略中國的時候
[00:11:41.280 --> 00:11:46.280]  日本政府的軍隊
[00:11:46.280 --> 00:11:50.280]  軍方派了一些人員去找王明道
[00:11:50.280 --> 00:11:54.280]  因為知道王明道是一個很有名的牧師
[00:11:54.280 --> 00:11:57.280]  他的影響力都很大
[00:11:57.280 --> 00:12:00.280]  就想找王明道
[00:12:00.280 --> 00:12:07.280]  能夠和日本的軍政合作
[00:12:07.280 --> 00:12:09.280]  王明道知道這件事之後
[00:12:09.280 --> 00:12:14.280]  非常之痛苦
[00:12:14.280 --> 00:12:16.280]  一方面他知道他不能夠這樣做
[00:12:16.280 --> 00:12:19.280]  因為他這樣做的時候是漢奸
[00:12:19.280 --> 00:12:21.280]  另一方面他不做的時候
[00:12:21.280 --> 00:12:26.280]  可能結果就是被日本的軍隊抓去
[00:12:26.280 --> 00:12:28.280]  或者要坐牢
[00:12:28.280 --> 00:12:29.280]  或者要受刑
[00:12:29.280 --> 00:12:31.280]  甚至要受苦
[00:12:31.280 --> 00:12:33.280]  或者會受死
[00:12:33.280 --> 00:12:36.280]  他自己在他的自傳裏
[00:12:36.280 --> 00:12:38.280]  寫了這一段經歷
[00:12:38.280 --> 00:12:48.280]  他知道翌日要去見日本的軍政人員
[00:12:48.280 --> 00:12:52.280]  他當晚心裏非常之憂慮
[00:12:52.280 --> 00:12:53.280]  非常之憂傷
[00:12:53.280 --> 00:12:57.280]  他就在自己的房裏跪下祈禱
[00:12:57.280 --> 00:12:58.280]  他流淚祈禱
[00:12:58.280 --> 00:13:00.280]  他讀神的話語
[00:13:00.280 --> 00:13:04.280]  一直這樣讀神的話語祈禱
[00:13:04.280 --> 00:13:06.280]  祈禱之後又讀神的話語
[00:13:06.280 --> 00:13:11.280]  最後他得到神的安慰
[00:13:11.280 --> 00:13:14.280]  和特別給他的平安
[00:13:14.280 --> 00:13:16.280]  他自己又知道了
[00:13:16.280 --> 00:13:18.280]  他說神會看顧
[00:13:18.280 --> 00:13:25.280]  他翌日一早就去了日本的地方
[00:13:25.280 --> 00:13:28.280]  軍政辦公的地方
[00:13:28.280 --> 00:13:32.280]  很奇妙地他拒絕了
[00:13:32.280 --> 00:13:41.280]  但是日本的軍政人員沒有做任何傷害他的事情
[00:13:41.280 --> 00:13:45.280]  他平平安安地走出來
[00:13:45.280 --> 00:13:47.280]  這個也可以這樣說
[00:13:47.280 --> 00:13:51.280]  和大衛的經歷非常相似
[00:13:51.280 --> 00:13:55.280]  所以不知道你們在生命裏
[00:13:55.280 --> 00:13:59.280]  有沒有處於危機裏
[00:13:59.280 --> 00:14:01.280]  或者危難裏
[00:14:01.280 --> 00:14:03.280]  四面受敵
[00:14:03.280 --> 00:14:04.280]  好像沒有出路
[00:14:04.280 --> 00:14:07.280]  我鼓勵你今天開始
[00:14:07.280 --> 00:14:08.280]  打開神的話語
[00:14:08.280 --> 00:14:11.280]  讓神的話語充滿你的思想
[00:14:11.280 --> 00:14:13.280]  充滿你的意念
[00:14:13.280 --> 00:14:15.280]  你就可以得到神的應許
[00:14:15.280 --> 00:14:19.280]  你就可以得到神的話語給你的平安
[00:14:19.280 --> 00:14:22.280]  我們怎樣去調教我們的心思念呢?
[00:14:22.280 --> 00:14:25.280]  除了要被神的道充滿我們之外
[00:14:25.280 --> 00:14:29.280]  我們還要不要被這些有害的意念捆綁
[00:14:29.280 --> 00:14:33.280]  不要被這些有害的意念捆綁
[00:14:33.280 --> 00:14:35.280]  其實我們的思想裏面
[00:14:35.280 --> 00:14:37.280]  是充斥了很多的謊言
[00:14:37.280 --> 00:14:38.280]  很多的毒素
[00:14:38.280 --> 00:14:41.280]  有害的意念和有害的思想
[00:14:41.280 --> 00:14:44.280]  有些人可能是經過童年裏面
[00:14:44.280 --> 00:14:47.280]  或者他以往的生命裏面
[00:14:47.280 --> 00:14:52.280]  碰到一些很負面的打擊
[00:14:52.280 --> 00:14:54.280]  或者很負面的一些影響
[00:14:54.280 --> 00:14:59.280]  譬如小朋友的時代或者青少年的時代
[00:14:59.280 --> 00:15:00.280]  被人打罵
[00:15:00.280 --> 00:15:03.280]  或者做事慢一點的時候被人罵
[00:15:03.280 --> 00:15:07.280]  你都沒有用的
[00:15:07.280 --> 00:15:10.280]  或者當你反應慢一點的時候
[00:15:10.280 --> 00:15:12.280]  或者可能被人罵成一團飯
[00:15:12.280 --> 00:15:14.280]  或者你們都聽過
[00:15:14.280 --> 00:15:16.280]  被人這樣罵過
[00:15:16.280 --> 00:15:18.280]  如果你站在那裏
[00:15:18.280 --> 00:15:20.280]  笑面迎人的時候
[00:15:20.280 --> 00:15:22.280]  人家都會這樣罵你
[00:15:22.280 --> 00:15:25.280]  笑得好像十屬狗頭一樣
[00:15:25.280 --> 00:15:29.280]  我笑了你都不用這麼負面
[00:15:29.280 --> 00:15:33.280]  以後就可能令到你不笑了
[00:15:33.280 --> 00:15:35.280]  你會發覺很多中國人
[00:15:35.280 --> 00:15:38.280]  拍照都不會露出牙齒的
[00:15:38.280 --> 00:15:40.280]  都是這樣
[00:15:40.280 --> 00:15:42.280]  鼎鼎是這樣
[00:15:42.280 --> 00:15:45.280]  可能小時候就被人罵多了
[00:15:45.280 --> 00:15:47.280]  你笑得像十屬狗頭一樣
[00:15:47.280 --> 00:15:49.280]  所以我現在不笑了
[00:15:49.280 --> 00:15:52.280]  或者面上有疤痕的
[00:15:52.280 --> 00:15:53.280]  整個中毛炎
[00:15:53.280 --> 00:15:55.280]  有疤痕關你什麼事
[00:15:55.280 --> 00:15:57.280]  都要加個名字上去
[00:15:57.280 --> 00:15:59.280]  整個中毛炎
[00:15:59.280 --> 00:16:00.280]  比較活潑的
[00:16:00.280 --> 00:16:02.280]  整隻脫身猴子
[00:16:02.280 --> 00:16:03.280]  我喜歡玩
[00:16:03.280 --> 00:16:07.280]  你都不用說我像猴子一樣
[00:16:07.280 --> 00:16:10.280]  有一個在內地裏面
[00:16:10.280 --> 00:16:14.280]  我認識一個青少年的同學
[00:16:14.280 --> 00:16:16.280]  那時候是中學
[00:16:16.280 --> 00:16:18.280]  他被一個老師在那裏罵
[00:16:18.280 --> 00:16:19.280]  罵什麼
[00:16:19.280 --> 00:16:22.280]  你的樣子已經長成這樣
[00:16:22.280 --> 00:16:24.280]  你還不用功嗎
[00:16:24.280 --> 00:16:26.280]  你明白嗎
[00:16:26.280 --> 00:16:29.280]  那個是一個女同學
[00:16:29.280 --> 00:16:31.280]  意思是你的樣子已經這麼醜
[00:16:31.280 --> 00:16:33.280]  你如果再讀書讀不好
[00:16:33.280 --> 00:16:35.280]  你怎麼辦
[00:16:35.280 --> 00:16:36.280]  我自己覺得
[00:16:36.280 --> 00:16:40.280]  這些老師罵得這樣都可以
[00:16:40.280 --> 00:16:42.280]  所以你會發覺
[00:16:42.280 --> 00:16:45.280]  生命裏面有很多這些有害的意念
[00:16:45.280 --> 00:16:47.280]  可能會綑綁著我們
[00:16:47.280 --> 00:16:52.280]  可能是以前積聚下來的一些經驗
[00:16:52.280 --> 00:16:54.280]  其實我們在生命裏面
[00:16:54.280 --> 00:16:58.280]  有三個很厲害的敵人
[00:16:58.280 --> 00:17:00.280]  我們需要去面對
[00:17:00.280 --> 00:17:04.280]  這些敵人給我們這些有害的意念
[00:17:04.280 --> 00:17:06.280]  第一個是我們自己的老我
[00:17:06.280 --> 00:17:08.280]  自己的罪成
[00:17:08.280 --> 00:17:12.280]  我們看看羅馬書第八章第五節至第六節
[00:17:12.280 --> 00:17:15.280]  因為隨從肉體的人體貼肉體的事
[00:17:15.280 --> 00:17:18.280]  隨從聖靈的人體貼聖靈的事
[00:17:18.280 --> 00:17:20.280]  體貼肉體的就是死
[00:17:20.280 --> 00:17:23.280]  體貼聖靈的乃是生命平安
[00:17:23.280 --> 00:17:26.280]  這個老我其實就是我們自己的罪成
[00:17:26.280 --> 00:17:29.280]  就是一些不良的習慣
[00:17:29.280 --> 00:17:33.280]  譬如我們很多時候都會找這些做一個藉口
[00:17:33.280 --> 00:17:35.280]  我是這樣的
[00:17:35.280 --> 00:17:36.280]  我是這麼直的
[00:17:36.280 --> 00:17:38.280]  我是這麼真性情
[00:17:38.280 --> 00:17:41.280]  其實就是掩飾了自己喜歡發脾氣
[00:17:41.280 --> 00:17:42.280]  一些的陋習
[00:17:42.280 --> 00:17:48.280]  或者是不知不覺地得罪了別人
[00:17:48.280 --> 00:17:52.280]  其實我們應該反省一下
[00:17:52.280 --> 00:17:56.280]  究竟為什麼我會經常開口得罪別人呢?
[00:17:56.280 --> 00:17:58.280]  是不是我自己有問題呢?
[00:17:58.280 --> 00:18:01.280]  是不是我自己真的太直呢?
[00:18:01.280 --> 00:18:04.280]  是不是自己的老我會出來呢?
[00:18:04.280 --> 00:18:06.280]  我們反省的時候
[00:18:06.280 --> 00:18:09.280]  我們就會更多地學習基督
[00:18:09.280 --> 00:18:12.280]  更多地用愛心來說誠實話
[00:18:12.280 --> 00:18:13.280]  彼此的包容
[00:18:13.280 --> 00:18:18.280]  這樣才可以將這些有害的意念消除
[00:18:18.280 --> 00:18:20.280]  將這個老我慢慢地
[00:18:20.280 --> 00:18:22.280]  好像主耶穌這樣說
[00:18:22.280 --> 00:18:28.280]  要捨己背起自己的十字架來跟從他
[00:18:28.280 --> 00:18:29.280]  保羅也說過
[00:18:29.280 --> 00:18:32.280]  將我們的老我天天釘在十字架上
[00:18:32.280 --> 00:18:36.280]  天天地更加地像我們的主耶穌
[00:18:36.280 --> 00:18:39.280]  這個老我是我們第一個敵人
[00:18:39.280 --> 00:18:42.280]  另外一個敵人就是撒旦
[00:18:42.280 --> 00:18:45.280]  在哥倫多後書第二章十一節這樣說
[00:18:45.280 --> 00:18:48.280]  免得撒旦趁著機會勝過我們
[00:18:48.280 --> 00:18:52.280]  因為我們並非不曉得他的詭計
[00:18:52.280 --> 00:18:57.280]  撒旦是很想控制著我們的思想
[00:18:57.280 --> 00:19:00.280]  但是他不能夠這樣做
[00:19:00.280 --> 00:19:04.280]  除非我們讓他去控制我們的思想
[00:19:04.280 --> 00:19:08.280]  如果我們不讓他去控制我們的思想
[00:19:08.280 --> 00:19:11.280]  他很多時候就會用一些試探
[00:19:11.280 --> 00:19:16.280]  就會在我們的耳邊建議一些東西給我們
[00:19:16.280 --> 00:19:20.280]  種下一些傷害我們的種子
[00:19:20.280 --> 00:19:24.280]  其實這些東西都是從撒旦而來的
[00:19:24.280 --> 00:19:26.280]  不知道大家有沒有這樣的經驗
[00:19:26.280 --> 00:19:28.280]  大家在禱告的時候
[00:19:28.280 --> 00:19:30.280]  或者在聽道的時候
[00:19:30.280 --> 00:19:31.280]  或者在唱歌的時候
[00:19:31.280 --> 00:19:36.280]  突然有些亂七八糟的思想進來
[00:19:36.280 --> 00:19:38.280]  為什麼會這樣呢?
[00:19:38.280 --> 00:19:39.280]  我現在在唱歌
[00:19:39.280 --> 00:19:41.280]  或者我現在在敬拜
[00:19:41.280 --> 00:19:42.280]  或者我在聽道
[00:19:42.280 --> 00:19:43.280]  或者我在祈禱
[00:19:43.280 --> 00:19:46.280]  為什麼突然有這些思想進來呢?
[00:19:46.280 --> 00:19:47.280]  亂七八糟
[00:19:47.280 --> 00:19:54.280]  其實這些都是撒旦將這些意念
[00:19:54.280 --> 00:19:57.280]  來入侵我們的思想
[00:19:57.280 --> 00:19:59.280]  這些都是從撒旦而來
[00:19:59.280 --> 00:20:01.280]  撒旦在聖經裡面說
[00:20:01.280 --> 00:20:02.280]  是一個控訴者
[00:20:02.280 --> 00:20:04.280]  是一個說放之父
[00:20:04.280 --> 00:20:09.280]  他將一些謊話放在我們的思想裡面
[00:20:09.280 --> 00:20:11.280]  叫我們不信服神
[00:20:11.280 --> 00:20:14.280]  叫我們不相信神的愛
[00:20:14.280 --> 00:20:20.280]  譬如他會講一些對於我們思想有害的東西
[00:20:20.280 --> 00:20:23.280]  譬如今天一定很倒霉
[00:20:23.280 --> 00:20:27.280]  或者我發覺所有人都不喜歡我
[00:20:27.280 --> 00:20:30.280]  或者會跟自己說我很醜
[00:20:30.280 --> 00:20:35.280]  或者如果你是我的時候
[00:20:35.280 --> 00:20:38.280]  我就不會見人了
[00:20:38.280 --> 00:20:40.280]  或者我就死了算了
[00:20:40.280 --> 00:20:42.280]  你一定不能夠做這些事情
[00:20:42.280 --> 00:20:43.280]  不如放棄吧
[00:20:43.280 --> 00:20:46.280]  去發怒吧
[00:20:46.280 --> 00:20:47.280]  去報仇吧
[00:20:47.280 --> 00:20:49.280]  或者去恨那個人吧
[00:20:49.280 --> 00:20:52.280]  這些都是從撒旦而來的
[00:20:52.280 --> 00:20:54.280]  我們怎樣去分辨呢?
[00:20:54.280 --> 00:20:57.280]  從聖靈來的提醒
[00:20:57.280 --> 00:21:00.280]  和從撒旦來的控訴呢?
[00:21:00.280 --> 00:21:02.280]  其實有一個很簡單的方法
[00:21:02.280 --> 00:21:04.280]  方法就是當這些意念
[00:21:04.280 --> 00:21:08.280]  你不知道是從神的靈而來
[00:21:08.280 --> 00:21:10.280]  還是從撒旦而來
[00:21:10.280 --> 00:21:11.280]  一些提醒
[00:21:11.280 --> 00:21:13.280]  如果是神的提醒的時候
[00:21:13.280 --> 00:21:16.280]  是會幫助我們提升自己的生命
[00:21:16.280 --> 00:21:18.280]  或者提升自己屬靈的生命
[00:21:18.280 --> 00:21:21.280]  不會只有一個控訴
[00:21:21.280 --> 00:21:26.280]  譬如說近來比較少崇拜
[00:21:26.280 --> 00:21:29.280]  或者比較少回小組
[00:21:29.280 --> 00:21:32.280]  如果是從神的靈而來的時候
[00:21:32.280 --> 00:21:33.280]  那個反應就是
[00:21:33.280 --> 00:21:34.280]  不如這樣吧
[00:21:34.280 --> 00:21:35.280]  這個星期我回去
[00:21:35.280 --> 00:21:40.280]  或者我會盡量抽空去參加小組
