
[00:00:00.000 --> 00:00:03.500]  今季講道的主題
[00:01:41.340 --> 00:01:43.340]  二百多磅
[00:01:43.340 --> 00:01:45.340]  叫聲很厲害
[00:01:45.340 --> 00:01:49.340]  而且牠一咬木頭就咬爛了
[00:01:49.340 --> 00:01:51.340]  這麼厲害?你拿照片給我看看
[00:01:51.340 --> 00:01:53.340]  好,一看,爸爸一看
[00:01:53.340 --> 00:01:55.340]  Oops!
[00:01:55.340 --> 00:01:59.340]  我們通常叫牠紅貓或者Panda
[00:01:59.340 --> 00:02:03.340]  那個是學名來的
[00:02:03.340 --> 00:02:05.340]  不用記的,沒有人會懂得讀的
[00:02:05.340 --> 00:02:07.340]  是嗎?
[00:02:07.340 --> 00:02:09.340]  很兇猛的,不是
[00:02:09.340 --> 00:02:11.340]  你看看其他的照片
[00:02:11.340 --> 00:02:13.340]  不是,原來這隻東西
[00:02:13.340 --> 00:02:15.340]  很有趣的,圓圈圈的
[00:02:15.340 --> 00:02:18.340]  圈圈圈的,蠢蠢的,蠢蠢的
[00:02:18.340 --> 00:02:21.340]  而且牠咬的不是木頭
[00:02:21.340 --> 00:02:23.340]  是竹
[00:02:23.340 --> 00:02:25.340]  是牠吃的竹
[00:02:25.340 --> 00:02:27.340]  原來如此
[00:02:27.340 --> 00:02:31.340]  有人說
[00:02:31.340 --> 00:02:33.340]  神高高在上
[00:02:33.340 --> 00:02:35.340]  滿有權柄能力
[00:02:35.340 --> 00:02:37.340]  怎會在乎
[00:02:37.340 --> 00:02:39.340]  和人同在呢?
[00:02:39.340 --> 00:02:43.340]  又有人說
[00:02:43.340 --> 00:02:47.340]  神聖潔滿有榮耀
[00:02:47.340 --> 00:02:51.340]  祂的同在必定是一件令人很害怕的事
[00:02:51.340 --> 00:02:53.340]  祂一來到我的身邊
[00:02:53.340 --> 00:02:56.340]  見到我這麼多骯髒垃圾
[00:02:56.340 --> 00:03:00.340]  一定又要叫我改這樣又要叫我改那樣
[00:03:00.340 --> 00:03:02.340]  每次見到神
[00:03:02.340 --> 00:03:04.340]  應該都沒有好事的
[00:03:04.340 --> 00:03:07.340]  你覺得
[00:03:07.340 --> 00:03:10.340]  這些看法有沒有道理呢?
[00:03:10.340 --> 00:03:12.340]  你同不同意呢?
[00:03:12.340 --> 00:03:16.340]  今天很想和大家分享一個題目
[00:03:16.340 --> 00:03:19.340]  渴望與人同在的神
[00:03:19.340 --> 00:03:23.340]  經文記載在《馬太福音》第一章十八到二十三節
[00:03:23.340 --> 00:03:25.340]  一個我們很熟悉的故事
[00:03:25.340 --> 00:03:28.340]  就是耶穌基督降生的時候
[00:03:28.340 --> 00:03:31.340]  天使向藥室報夢
[00:03:31.340 --> 00:03:34.340]  透過這個故事
[00:03:34.340 --> 00:03:37.340]  希望我們再一次想起
[00:03:37.340 --> 00:03:39.340]  或者認識多一點
[00:03:39.340 --> 00:03:43.340]  神的同在究竟是一回甚麼事
[00:03:43.340 --> 00:03:45.340]  聖經所說的神
[00:03:45.340 --> 00:03:51.340]  為甚麼我會說是一個渴望與人同在的神呢?
[00:03:51.340 --> 00:03:54.340]  讓我們再一次的站立
[00:03:54.340 --> 00:03:57.340]  在剛才那首詩歌裏面
[00:03:57.340 --> 00:03:59.340]  用以馬來理受的詩歌
[00:03:59.340 --> 00:04:01.340]  預備我們的心
[00:04:01.340 --> 00:04:04.340]  迎見愛我們的上帝
[00:04:04.340 --> 00:04:06.340]  親愛的恩主
[00:04:06.340 --> 00:04:10.340]  既然你是那位以馬來理受的神
[00:04:11.340 --> 00:04:15.340]  我就求你帶領我們以下的時間
[00:04:15.340 --> 00:04:17.340]  讓我們每一個弟兄姊妹今天
[00:04:17.340 --> 00:04:20.340]  能夠來到你的面前
[00:04:20.340 --> 00:04:22.340]  見到你
[00:04:22.340 --> 00:04:24.340]  明白你
[00:04:24.340 --> 00:04:25.340]  聽到你的聲音
[00:04:25.340 --> 00:04:27.340]  知道你對我們的心意
[00:04:27.340 --> 00:04:29.340]  祝福我們以下的時間
[00:04:29.340 --> 00:04:32.340]  多謝主祈禱奉耶穌的名
[00:04:32.340 --> 00:04:33.340]  Amen
[00:04:33.340 --> 00:04:34.340]  弟兄姊妹請坐
[00:04:40.340 --> 00:04:42.340]  好 剛才說過了
[00:04:42.340 --> 00:04:43.340]  今天的經文
[00:04:43.340 --> 00:04:45.340]  馬太福音一章十八到二十三節
[00:04:45.340 --> 00:04:46.340]  六節的經文
[00:04:46.340 --> 00:04:47.340]  不是很長
[00:04:47.340 --> 00:04:50.340]  不如我們一次過讀完這六節經文
[00:04:50.340 --> 00:04:51.340]  預備
[00:04:51.340 --> 00:04:52.340]  一二三
[00:04:52.340 --> 00:04:55.340]  耶穌基督降生的事
[00:04:55.340 --> 00:04:56.340]  記在下面
[00:04:56.340 --> 00:05:00.340]  他母親瑪利亞已經許配了約瑟
[00:05:00.340 --> 00:05:02.340]  還沒有迎娶
[00:05:02.340 --> 00:05:05.340]  瑪利亞就從聖靈懷了孕
[00:05:05.340 --> 00:05:08.340]  她丈夫約瑟是個異人
[00:05:08.340 --> 00:05:11.340]  不願意明明地羞辱她
[00:05:11.340 --> 00:05:14.340]  想要暗暗地把她幽戀
[00:05:14.340 --> 00:05:17.340]  正思念這事的時候
[00:05:17.340 --> 00:05:21.340]  有主的使者向她夢中顯現說
[00:05:21.340 --> 00:05:24.340]  大衛的子孫約瑟不要怕
[00:05:24.340 --> 00:05:28.340]  只管娶過你的妻子瑪利亞來
[00:05:28.340 --> 00:05:32.340]  因她所懷的孕是從聖靈來的
[00:05:32.340 --> 00:05:35.340]  她將要生一個兒子
[00:05:35.340 --> 00:05:38.340]  你要給他起名叫耶穌
[00:05:38.340 --> 00:05:43.340]  因他要將自己的百姓從罪惡裡救出來
[00:05:43.340 --> 00:05:45.340]  這一切的事成就
[00:05:45.340 --> 00:05:50.340]  是要應驗主席先知所說的話說
[00:05:50.340 --> 00:05:53.340]  必有同女懷孕生子
[00:05:53.340 --> 00:05:57.340]  人要稱他的名為以瑪奈尼
[00:05:57.340 --> 00:05:59.340]  以瑪奈尼翻出來
[00:05:59.340 --> 00:06:03.340]  就是神與我們同在
[00:06:03.340 --> 00:06:04.340]  六節的經文
[00:06:04.340 --> 00:06:07.340]  我將它簡單地分為三個部分
[00:06:07.340 --> 00:06:10.340]  兩節兩節兩節
[00:06:10.340 --> 00:06:12.340]  頭兩節十八到十九節
[00:06:12.340 --> 00:06:14.340]  故事的內容
[00:06:14.340 --> 00:06:17.340]  約瑟與瑪利亞訂了婚
[00:06:17.340 --> 00:06:19.340]  但後來發現懷孕了
[00:06:19.340 --> 00:06:22.340]  約瑟就想暗暗幽了她
[00:06:22.340 --> 00:06:24.340]  二十到二十一節
[00:06:24.340 --> 00:06:26.340]  天使就與約瑟報夢
[00:06:26.340 --> 00:06:29.340]  祂說只管娶過瑪利亞來
[00:06:29.340 --> 00:06:31.340]  還要改名耶穌
[00:06:31.340 --> 00:06:33.340]  天使說這段話的時候
[00:06:33.340 --> 00:06:36.340]  給了兩個原因
[00:06:36.340 --> 00:06:37.340]  第一個
[00:06:37.340 --> 00:06:40.340]  因為祂所懷的孕是從聖靈來的
[00:06:40.340 --> 00:06:42.340]  第二個
[00:06:42.340 --> 00:06:44.340]  因為祂要將自己的百姓
[00:06:44.340 --> 00:06:48.340]  從罪惡裡救出來
[00:06:48.340 --> 00:06:49.340]  二十二到二十三節
[00:06:49.340 --> 00:06:50.340]  最後的兩節
[00:06:50.340 --> 00:06:52.340]  是馬太科音的作者
[00:06:52.340 --> 00:06:57.340]  他對這件事件的理解和回應
[00:06:57.340 --> 00:06:58.340]  所以馬太科音就說
[00:06:58.340 --> 00:07:00.340]  這一切事的成就
[00:07:00.340 --> 00:07:04.340]  是要應驗主席先知所說的話
[00:07:04.340 --> 00:07:07.340]  必有同女懷孕生子
[00:07:07.340 --> 00:07:09.340]  人要稱他的名為
[00:07:09.340 --> 00:07:12.340]  以馬來尼
[00:07:12.340 --> 00:07:15.340]  以馬來尼是一個希伯來文
[00:07:15.340 --> 00:07:18.340]  英文的音譯就是Emmanuel
[00:07:18.340 --> 00:07:21.340]  有些用i 有些用e
[00:07:21.340 --> 00:07:23.340]  希伯來文的Emman
[00:07:23.340 --> 00:07:26.340]  即是與我們同在
[00:07:26.340 --> 00:07:28.340]  L就是神
[00:07:28.340 --> 00:07:30.340]  所以Emmanuel
[00:07:30.340 --> 00:07:33.340]  英文是God with us
[00:07:33.340 --> 00:07:35.340]  中文翻譯為
[00:07:35.340 --> 00:07:38.340]  神與我們同在
[00:07:38.340 --> 00:07:39.340]  經文說
[00:07:39.340 --> 00:07:41.340]  以馬來尼翻出來
[00:07:41.340 --> 00:07:43.340]  就是神與我們同在
[00:07:43.340 --> 00:07:44.340]  翻即是翻譯
[00:07:44.340 --> 00:07:47.340]  因為馬太科音是用希列文寫的
[00:07:47.340 --> 00:07:49.340]  所以他說希伯來文的時候
[00:07:49.340 --> 00:07:51.340]  就要說一說翻譯
[00:07:51.340 --> 00:07:53.340]  就好像你說中文的時候
[00:07:53.340 --> 00:07:55.340]  跟別人說的士
[00:07:55.340 --> 00:07:57.340]  要翻譯告訴別人
[00:07:57.340 --> 00:07:59.340]  我們其實是Taxi
[00:07:59.340 --> 00:08:02.340]  差不多可以吧
[00:08:02.340 --> 00:08:04.340]  結構很簡單
[00:08:04.340 --> 00:08:07.340]  今天很想和大家集中分享
[00:08:07.340 --> 00:08:10.340]  兩件事
[00:08:10.340 --> 00:08:12.340]  兩個重點
[00:08:12.340 --> 00:08:15.340]  因為中間那兩個的因為
[00:08:15.340 --> 00:08:16.340]  就從這兩個的因為
[00:08:16.340 --> 00:08:18.340]  看看究竟耶穌基督的降生
[00:08:18.340 --> 00:08:20.340]  與神與我們同在
[00:08:20.340 --> 00:08:22.340]  有什麼關係
[00:08:22.340 --> 00:08:23.340]  兩個的因為
[00:08:23.340 --> 00:08:25.340]  兩個的意義
[00:08:25.340 --> 00:08:27.340]  第一個
[00:08:27.340 --> 00:08:29.340]  是神很渴望
[00:08:29.340 --> 00:08:32.340]  走近我們的身邊
[00:08:32.340 --> 00:08:33.340]  第二個
[00:08:33.340 --> 00:08:35.340]  是神很渴望
[00:08:35.340 --> 00:08:42.340]  祝福我們的生命
[00:08:42.340 --> 00:08:43.340]  其實
[00:08:43.340 --> 00:08:44.340]  整本的聖經
[00:08:44.340 --> 00:08:45.340]  都充滿著
[00:08:45.340 --> 00:08:48.340]  神與人同在的記載
[00:08:48.340 --> 00:08:49.340]  整本聖經有多少卷呢
[00:08:49.340 --> 00:08:51.340]  66卷
[00:08:51.340 --> 00:08:53.340]  第一卷創世紀第三章
[00:08:53.340 --> 00:08:56.340]  說的是神創造了這個世界
[00:08:56.340 --> 00:08:58.340]  設立了伊甸園
[00:08:58.340 --> 00:09:00.340]  將亞當夏娃放在這裡
[00:09:00.340 --> 00:09:01.340]  第三章八節
[00:09:01.340 --> 00:09:02.340]  經文說
[00:09:02.340 --> 00:09:05.340]  耶和華在園中行走
[00:09:05.340 --> 00:09:06.340]  行走這個字
[00:09:06.340 --> 00:09:08.340]  是有習慣性的意思
[00:09:08.340 --> 00:09:09.340]  不是說
[00:09:09.340 --> 00:09:11.340]  祂就這樣走過就算了
[00:09:11.340 --> 00:09:13.340]  而是經常在園中行走
[00:09:13.340 --> 00:09:16.340]  就是說當神創造了人
[00:09:16.340 --> 00:09:18.340]  亞當夏娃放在園子的時候
[00:09:18.340 --> 00:09:19.340]  經常都會探祂
[00:09:19.340 --> 00:09:21.340]  神與人同在
[00:09:21.340 --> 00:09:22.340]  最後一卷的聖經
[00:09:22.340 --> 00:09:24.340]  啟示錄
[00:09:24.340 --> 00:09:25.340]  尾二那一章
[00:09:25.340 --> 00:09:27.340]  二十一章第三節
[00:09:27.340 --> 00:09:28.340]  經文也說到
[00:09:28.340 --> 00:09:29.340]  神與人同在
[00:09:29.340 --> 00:09:30.340]  說什麼呢
[00:09:30.340 --> 00:09:31.340]  他說
[00:09:31.340 --> 00:09:34.340]  看吶 神的帳幕在人間
[00:09:34.340 --> 00:09:36.340]  祂要與人同住
[00:09:36.340 --> 00:09:38.340]  他們要作祂的子民
[00:09:38.340 --> 00:09:41.340]  神要親自與他們同在
[00:09:41.340 --> 00:09:44.340]  作他們的神
[00:09:44.340 --> 00:09:45.340]  整本的聖經
[00:09:45.340 --> 00:09:47.340]  很多的地方都出現
[00:09:47.340 --> 00:09:50.340]  神與人同在
[00:09:50.340 --> 00:09:51.340]  這麼多
[00:09:51.340 --> 00:09:53.340]  為什麼要說馬太福音呢
[00:09:53.340 --> 00:09:55.340]  因為我覺得很有意思
[00:09:55.340 --> 00:09:57.340]  馬太福音夾在
[00:09:57.340 --> 00:10:01.340]  舊約聖經和新約聖經的中間
[00:10:01.340 --> 00:10:03.340]  馬太福音第一章
[00:10:03.340 --> 00:10:07.340]  在舊約聖經馬拉基書最後一章之後
[00:10:07.340 --> 00:10:09.340]  也在二十七卷的新約聖經
[00:10:09.340 --> 00:10:12.340]  第一卷的第一章
[00:10:12.340 --> 00:10:14.340]  在第一章的聖經
[00:10:14.340 --> 00:10:16.340]  說耶穌基督的降生
[00:10:16.340 --> 00:10:19.340]  也說神與人同在
[00:10:19.340 --> 00:10:22.340]  這兩件事拉在一起的時候
[00:10:22.340 --> 00:10:25.340]  我覺得對我們今天很有意思
[00:10:25.340 --> 00:10:28.340]  所以想和大家分享這兩點
[00:10:28.340 --> 00:10:30.340]  先看看第一點
[00:10:30.340 --> 00:10:35.340]  神很渴望走近我們的生活
[00:10:35.340 --> 00:10:37.340]  還記不記得
[00:10:37.340 --> 00:10:39.340]  第一個因為是什麼
[00:10:39.340 --> 00:10:42.340]  因他所懷的人
[00:10:42.340 --> 00:10:46.340]  是從聖靈來的
[00:10:46.340 --> 00:10:49.340]  什麼叫從聖靈懷孕呢
[00:10:49.340 --> 00:10:52.340]  約瑟其實不明白
[00:10:52.340 --> 00:10:54.340]  而馬太福音這個故事
[00:10:54.340 --> 00:10:56.340]  有一個新娘子的版本
[00:10:56.340 --> 00:10:58.340]  記載在路加福音第一章
[00:10:58.340 --> 00:11:00.340]  二十六到三十八節
[00:11:00.340 --> 00:11:03.340]  當時天使就和瑪利亞說
[00:11:03.340 --> 00:11:05.340]  你要懷孕生子
[00:11:05.340 --> 00:11:08.340]  而且這個是至高神的兒子
[00:11:08.340 --> 00:11:10.340]  瑪利亞知道之後
[00:11:10.340 --> 00:11:11.340]  開始很害怕
[00:11:11.340 --> 00:11:13.340]  但之後就很開心
[00:11:13.340 --> 00:11:15.340]  至高神的兒子在我肚子裡
[00:11:15.340 --> 00:11:16.340]  但相反
[00:11:16.340 --> 00:11:19.340]  馬太福音是從新郎哥的角度
[00:11:19.340 --> 00:11:21.340]  去描述這件事
[00:11:21.340 --> 00:11:26.340]  而按照當時猶太人的傳統習俗
[00:11:26.340 --> 00:11:28.340]  訂了婚的新郎新娘
[00:11:28.340 --> 00:11:31.340]  已經是視為合法夫妻
[00:11:31.340 --> 00:11:34.340]  不過就不能夠同房住
[00:11:34.340 --> 00:11:38.340]  直至正式結了婚才可以
[00:11:38.340 --> 00:11:39.340]  試想想
[00:11:39.340 --> 00:11:42.340]  如果你是約瑟
[00:11:42.340 --> 00:11:46.340]  你的未婚妻走過來說
[00:11:46.340 --> 00:11:53.340]  約瑟 我懷孕了
[00:11:53.340 --> 00:11:55.340]  你的反應是怎樣的
[00:11:55.340 --> 00:11:56.340]  你會不會和瑪利亞一樣
[00:11:56.340 --> 00:11:58.340]  嘩 是嗎
[00:11:58.340 --> 00:12:01.340]  是從哪裡來的
[00:12:01.340 --> 00:12:06.340]  天使說是從神那裡來的
[00:12:06.340 --> 00:12:08.340]  你會不會和瑪利亞一樣
[00:12:08.340 --> 00:12:10.340]  好耶 神給了我們一個寶寶
[00:12:10.340 --> 00:12:12.340]  你會不會這樣
[00:12:12.340 --> 00:12:14.340]  約瑟不會
[00:12:14.340 --> 00:12:16.340]  我想他和我們一樣
[00:12:16.340 --> 00:12:18.340]  歐佬
[00:12:18.340 --> 00:12:20.340]  但聖經形容約瑟是怎樣的
[00:12:20.340 --> 00:12:22.340]  他說約瑟是一個異人
[00:12:22.340 --> 00:12:24.340]  不想明明羞辱他
[00:12:24.340 --> 00:12:26.340]  所以他本來是在想什麼呢
[00:12:26.340 --> 00:12:28.340]  暗暗地休了他
[00:12:28.340 --> 00:12:30.340]  悄悄地休了你
[00:12:30.340 --> 00:12:31.340]  算了
[00:12:31.340 --> 00:12:32.340]  我都不想對你這樣
[00:12:32.340 --> 00:12:34.340]  仁至義盡了
[00:12:34.340 --> 00:12:36.340]  就在這個時候
[00:12:36.340 --> 00:12:38.340]  天使就和約瑟報夢
[00:12:38.340 --> 00:12:40.340]  肯定了
[00:12:40.340 --> 00:12:42.340]  瑪利亞和他所說的話
[00:12:42.340 --> 00:12:44.340]  他說這個寶寶
[00:12:44.340 --> 00:12:46.340]  是從聖靈那裡來的
[00:12:46.340 --> 00:12:50.340]  所以約瑟的故事繼續下去
[00:12:50.340 --> 00:12:52.340]  就說好 那我隨他
[00:12:52.340 --> 00:12:55.340]  當然這個故事的主角
[00:12:55.340 --> 00:12:56.340]  不是新郎哥
[00:12:56.340 --> 00:12:58.340]  不是新娘子
[00:12:58.340 --> 00:13:00.340]  是那個寶寶耶穌
[00:13:00.340 --> 00:13:01.340]  這樣
[00:13:01.340 --> 00:13:04.340]  什麼叫從聖靈懷孕呢
[00:13:04.340 --> 00:13:08.340]  是不是一個生不到寶寶不育的女子
[00:13:08.340 --> 00:13:11.340]  神祝福她生到寶寶呢
[00:13:11.340 --> 00:13:13.340]  好像舊約阿伯拉罕的太太
[00:13:13.340 --> 00:13:15.340]  撒拉
[00:13:15.340 --> 00:13:17.340]  很大年紀了
[00:13:17.340 --> 00:13:18.340]  停了經
[00:13:18.340 --> 00:13:19.340]  生不到寶寶
[00:13:19.340 --> 00:13:21.340]  神祝福她生到寶寶呢
[00:13:21.340 --> 00:13:25.340]  今天我們知道當然不是
[00:13:25.340 --> 00:13:27.340]  約翰說得好
[00:13:27.340 --> 00:13:28.340]  約翰福音第一章
[00:13:28.340 --> 00:13:29.340]  他怎樣說呢
[00:13:29.340 --> 00:13:30.340]  他說太初有道
[00:13:30.340 --> 00:13:32.340]  道與神同在
[00:13:32.340 --> 00:13:33.340]  道就是神
[00:13:33.340 --> 00:13:36.340]  這道太初與神同在
[00:13:36.340 --> 00:13:38.340]  萬物是藉著他造的
[00:13:38.340 --> 00:13:39.340]  凡被造的
[00:13:39.340 --> 00:13:42.340]  沒有一樣不是藉著他造的
[00:13:42.340 --> 00:13:44.340]  生命在他裡頭
[00:13:44.340 --> 00:13:46.340]  這生命就是人的光
[00:13:46.340 --> 00:13:47.340]  十四節
[00:13:47.340 --> 00:13:49.340]  道成了肉身
[00:13:49.340 --> 00:13:51.340]  住在我們中間
[00:13:51.340 --> 00:13:57.340]  充充滿滿的有因點有真理
[00:13:57.340 --> 00:13:58.340]  什麼
[00:13:58.340 --> 00:14:01.340]  什麼是神的同在
[00:14:01.340 --> 00:14:05.340]  神的同在不是家裡的神像嗎
[00:14:05.340 --> 00:14:11.340]  神的同在不是廚房地上的牌嗎
[00:14:11.340 --> 00:14:15.340]  神的同在不是村口的石頭嗎
[00:14:15.340 --> 00:14:22.340]  神的同在不是我抱在脖子上的十字架嗎
[00:14:22.340 --> 00:14:24.340]  什麼是神的同在
[00:14:24.340 --> 00:14:27.340]  原來馬太福音第一章說
[00:14:27.340 --> 00:14:29.340]  耶穌基督降生
[00:14:29.340 --> 00:14:34.340]  神的同在這件事是有解釋的
[00:14:34.340 --> 00:14:37.340]  就是剛才我所讀約翰福音第一章
[00:14:37.340 --> 00:14:39.340]  這個解釋就是說
[00:14:39.340 --> 00:14:43.340]  道成了肉身
[00:14:43.340 --> 00:14:44.340]  什麼意思
[00:14:44.340 --> 00:14:49.340]  就是說這個創造天地萬物的神
[00:14:49.340 --> 00:14:52.340]  在太初即是永恆
[00:14:52.340 --> 00:14:55.340]  一個不受時間空間限制的地方
[00:14:55.340 --> 00:14:58.340]  來到我們身邊
[00:14:58.340 --> 00:15:00.340]  成為一個和你和我一樣
[00:15:00.340 --> 00:15:07.340]  有血有肉的人
[00:15:07.340 --> 00:15:09.340]  百分之一百的人
[00:15:09.340 --> 00:15:11.340]  和你和我一樣
[00:15:11.340 --> 00:15:13.340]  由媽媽的肚子出生
[00:15:13.340 --> 00:15:14.340]  血淋淋
[00:15:14.340 --> 00:15:16.340]  要剪磁帶
[00:15:16.340 --> 00:15:18.340]  哇哇地叫
[00:15:18.340 --> 00:15:20.340]  和你和我一樣
[00:15:20.340 --> 00:15:23.340]  BB 細蚊仔 細路哥
[00:15:23.340 --> 00:15:28.340]  和你和我一樣
[00:15:28.340 --> 00:15:30.340]  走路是會累的
[00:15:30.340 --> 00:15:33.340]  不睡覺是會釣魚的
[00:15:33.340 --> 00:15:36.340]  不吃東西是會肚餓的
[00:15:36.340 --> 00:15:38.340]  面對壓力的時候
[00:15:38.340 --> 00:15:40.340]  是會受不了
[00:15:40.340 --> 00:15:41.340]  面對困難的時候
[00:15:41.340 --> 00:15:43.340]  甚至會想逃避
[00:15:43.340 --> 00:15:50.340]  就好像耶穌在赫西瑪利園一樣
[00:15:50.340 --> 00:15:54.340]  耶穌是以一個真真正正的人
[00:15:54.340 --> 00:15:56.340]  來到當時的人中間
[00:15:56.340 --> 00:15:58.340]  和他們一起生活
[00:15:58.340 --> 00:15:59.340]  吃喝
[00:15:59.340 --> 00:16:04.340]  去廁所和睡覺
[00:16:04.340 --> 00:16:09.340]  為什麼基督教的神
[00:16:09.340 --> 00:16:12.340]  要用這麼麻煩的方式
[00:16:12.340 --> 00:16:14.340]  搞這麼多東西
[00:16:14.340 --> 00:16:20.340]  又天使報夢又生小孩又怎樣
[00:16:20.340 --> 00:16:25.340]  才要讓人經歷神的同在呢
[00:16:25.340 --> 00:16:29.340]  為什麼這麼麻煩呢
[00:16:29.340 --> 00:16:32.340]  很多年前我看過一套戲
[00:16:32.340 --> 00:16:36.340]  那套戲已經三十多年了
[00:16:36.340 --> 00:16:39.340]  那套戲的英文名叫Showman
[00:16:39.340 --> 00:16:41.340]  我找不到中文名字
[00:16:41.340 --> 00:16:43.340]  不過算了不翻譯了
[00:16:43.340 --> 00:16:45.340]  那套戲講什麼呢
[00:16:45.340 --> 00:16:48.340]  他說一個白人的大學生
[00:16:48.340 --> 00:16:50.340]  收到通知
[00:16:50.340 --> 00:16:53.340]  哈佛收了他讀法律
[00:16:53.340 --> 00:16:57.340]  哈佛法律學校收了他
[00:16:57.340 --> 00:17:00.340]  你去不去讀 當然去
[00:17:00.340 --> 00:17:02.340]  但他沒有錢交學費
[00:17:02.340 --> 00:17:04.340]  他在找怎樣交學費的時候
[00:17:04.340 --> 00:17:09.340]  他發現原來學校有一個獎學金
[00:17:09.340 --> 00:17:13.340]  專門給黑人的 只給黑人
[00:17:13.340 --> 00:17:15.340]  他就想到一個辦法
[00:17:15.340 --> 00:17:17.340]  我做黑人就可以了
[00:17:17.340 --> 00:17:22.340]  化了妝就可以申請獎學金
[00:17:22.340 --> 00:17:24.340]  又被他拿到了
[00:17:24.340 --> 00:17:26.340]  你猜他拿完之後
[00:17:26.340 --> 00:17:28.340]  會不會馬上脫光所有妝照樣上學呢
[00:17:28.340 --> 00:17:30.340]  當然不行
[00:17:30.340 --> 00:17:33.340]  既然他用黑人這個身份拿獎學金
[00:17:33.340 --> 00:17:36.340]  在學校生活的時候一定要黑人
[00:17:36.340 --> 00:17:37.340]  作為一個黑人
[00:17:37.340 --> 00:17:39.340]  他就經歷了很多被人排擠
[00:17:39.340 --> 00:17:44.340]  歧視 很多生活上的困難
[00:17:44.340 --> 00:17:45.340]  但這些都次要
[00:17:45.340 --> 00:17:47.340]  故事的後半段
[00:17:47.340 --> 00:17:50.340]  遇上女主角
[00:17:50.340 --> 00:17:55.340]  他愛上了一個黑人的女孩
[00:17:55.340 --> 00:17:57.340]  而就是這個女孩
[00:17:57.340 --> 00:17:59.340]  正正就是這個女孩
[00:17:59.340 --> 00:18:02.340]  原來就是那個獎學金
[00:18:02.340 --> 00:18:04.340]  本來的得主
[00:18:04.340 --> 00:18:07.340]  命運真是作弄人
[00:18:07.340 --> 00:18:09.340]  他見著自己所心愛的女孩
[00:18:09.340 --> 00:18:11.340]  又做很多的兼職
[00:18:11.340 --> 00:18:15.340]  又很辛苦地去賺那個學費
[00:18:15.340 --> 00:18:19.340]  自己原來就是騙了那個獎學金
[00:18:19.340 --> 00:18:22.340]  經過很多的掙扎之後
[00:18:22.340 --> 00:18:26.340]  他到最後決定和盤托出
[00:18:26.340 --> 00:18:31.340]  將這件事向學校交代清楚
[00:18:31.340 --> 00:18:33.340]  故事去到結尾
[00:18:33.340 --> 00:18:35.340]  這個白人的大學生
[00:18:35.340 --> 00:18:37.340]  向一個黑人的教授
[00:18:37.340 --> 00:18:39.340]  有一些對話
[00:18:39.340 --> 00:18:40.340]  最後那幾句
[00:18:40.340 --> 00:18:41.340]  我覺得很有意思
[00:18:41.340 --> 00:18:43.340]  想和大家分享一下
[00:18:43.340 --> 00:18:45.340]  那個教授問他
[00:18:45.340 --> 00:18:47.340]  在這件事到最後
