
[00:00:00.000 --> 00:00:02.900]  我們繼續在上帝的話語上
[00:02:24.000 --> 00:02:25.300]  很厲害
[00:02:25.300 --> 00:02:27.800]  我講文言文的版本
[00:02:27.800 --> 00:02:30.600]  其實這段經文有很多版本
[00:02:30.600 --> 00:02:35.500]  其實到底祈禱是否需要學習呢
[00:02:35.500 --> 00:02:37.500]  祈禱是否需要學習呢
[00:02:37.500 --> 00:02:40.700]  當我很多時和一些初信的弟兄姊妹時
[00:02:40.700 --> 00:02:43.200]  他們都會說
[00:02:43.200 --> 00:02:45.800]  我不懂祈禱 牧師
[00:02:45.800 --> 00:02:47.000]  我不懂祈禱
[00:02:47.000 --> 00:02:48.200]  我想他的意思是
[00:02:48.200 --> 00:02:52.800]  我不敢在人面前講祈禱
[00:02:52.800 --> 00:02:54.200]  其中有些人說
[00:02:54.200 --> 00:02:56.200]  其實祈禱不用學習
[00:02:56.200 --> 00:02:59.300]  只要你精誠所至
[00:02:59.300 --> 00:03:01.200]  金石就怎樣
[00:03:01.200 --> 00:03:03.800]  圍開了
[00:03:03.800 --> 00:03:08.600]  我覺得這個態度其實是很好的
[00:03:08.600 --> 00:03:11.600]  不過動機就不太好
[00:03:11.600 --> 00:03:14.800]  因為有時不是你真的很真誠
[00:03:14.800 --> 00:03:19.200]  上帝就一定會應運你 聽你的祈禱
[00:03:19.200 --> 00:03:22.500]  為甚麼會問祈禱是否需要學習呢
[00:03:22.500 --> 00:03:25.200]  其實這段主圖文
[00:03:25.200 --> 00:03:26.400]  這麼有名的主圖文
[00:03:26.400 --> 00:03:28.800]  我們知道其實它在馬太福音來說
[00:03:28.800 --> 00:03:33.300]  是登山寶訓裏面的一個教導
[00:03:33.300 --> 00:03:35.300]  所以如果你就這樣抽出這段經文
[00:03:35.300 --> 00:03:36.700]  就這樣背出來
[00:03:36.700 --> 00:03:39.900]  你可能會忽略了裏面一些含義
[00:03:39.900 --> 00:03:44.100]  這個主圖文在新約聖經四福音書裏面
[00:03:44.100 --> 00:03:46.700]  除了馬太福音出現過
[00:03:46.700 --> 00:03:50.000]  就是在路加福音出現過
[00:03:50.000 --> 00:03:52.600]  那路加福音給我們有甚麼補充呢
[00:03:52.600 --> 00:03:55.400]  路加福音給我們一些背景
[00:03:55.400 --> 00:03:58.000]  它就說耶穌在一個地方祈禱
[00:03:58.000 --> 00:03:59.300]  祈完禱的時候
[00:03:59.300 --> 00:04:01.600]  有一個門徒就跟祂說
[00:04:01.600 --> 00:04:04.300]  求主你教導我們祈禱
[00:04:04.300 --> 00:04:05.600]  即是祂見到耶穌祈禱完
[00:04:05.600 --> 00:04:07.700]  然後說你教我們祈禱
[00:04:07.700 --> 00:04:10.900]  就好像師父打了一套拳出來
[00:04:10.900 --> 00:04:14.100]  徒弟就說你教我打
[00:04:14.100 --> 00:04:16.100]  當然剛才我就說
[00:04:16.100 --> 00:04:19.400]  唉,自己領略一下
[00:04:19.400 --> 00:04:22.200]  耶穌就沒有這樣,耶穌沒有
[00:04:22.200 --> 00:04:26.800]  耶穌在馬太福音就說
[00:04:26.800 --> 00:04:28.700]  你們祈禱的時候
[00:04:28.700 --> 00:04:33.300]  不要好像偽君子一樣
[00:04:33.300 --> 00:04:36.700]  他們喜歡在會堂和路口那裏祈禱
[00:04:36.700 --> 00:04:38.200]  站在那裏祈禱,讓人看到
[00:04:38.200 --> 00:04:40.900]  你們祈禱的時候不要用這麼多重複
[00:04:40.900 --> 00:04:43.800]  沒有意義的話,好像外邦人一樣
[00:04:43.800 --> 00:04:46.000]  你們以為話多就蒙誰聽
[00:04:46.000 --> 00:04:48.500]  你們不要好像他們一樣
[00:04:48.500 --> 00:04:51.900]  因為你們未祈求之先
[00:04:51.900 --> 00:04:53.900]  你們的上帝,你們的天父
[00:04:53.900 --> 00:04:55.900]  已經知道你們的需要
[00:04:55.900 --> 00:04:58.000]  所以這個主祷文的背景
[00:04:58.000 --> 00:05:00.200]  其實是在馬太福音和路加福音
[00:05:00.200 --> 00:05:01.500]  給我們看得很清楚
[00:05:01.500 --> 00:05:03.100]  耶穌其實是要藉著這個禱告
[00:05:03.100 --> 00:05:06.300]  去教導他們怎樣去禱告
[00:05:06.300 --> 00:05:08.800]  而這個教導其實最想講的是
[00:05:08.800 --> 00:05:11.500]  不要好像那些外邦人一樣
[00:05:11.500 --> 00:05:13.300]  不認識神一樣
[00:05:13.300 --> 00:05:14.800]  你會見到耶穌在這裏說
[00:05:14.800 --> 00:05:19.000]  那些不認識神的人的禱告的特色是怎樣的
[00:05:19.000 --> 00:05:23.500]  他的特色是,很公開,對不對
[00:05:23.500 --> 00:05:26.600]  就是在廟裏,你看到那些人在那裏
[00:05:26.600 --> 00:05:28.600]  這樣那樣那些
[00:05:28.600 --> 00:05:32.800]  很多重複沒有意義的話
[00:05:32.800 --> 00:05:34.800]  那為甚麼他有這樣的特色呢
[00:05:34.800 --> 00:05:36.800]  為甚麼他們會這樣呢
[00:05:36.800 --> 00:05:38.800]  這段經文講得很清楚
[00:05:38.800 --> 00:05:43.300]  因為他們慌死上帝不知道他們的需要
[00:05:43.300 --> 00:05:47.800]  他以為這個神不知道他們祈求甚麼
[00:05:47.800 --> 00:05:49.800]  即是他們知道祈求甚麼
[00:05:49.800 --> 00:05:53.800]  但其實耶穌這裏很鄭重很謹慎地跟他們說
[00:05:53.800 --> 00:05:56.300]  你們弟兄姊妹祈禱的時候
[00:05:56.300 --> 00:05:57.300]  記得一件事
[00:05:57.300 --> 00:05:59.300]  不是你的祈禱需要
[00:05:59.300 --> 00:06:02.100]  不是誰代禱緊張
[00:06:02.100 --> 00:06:07.100]  是你的天父已經知道了
[00:06:07.100 --> 00:06:08.600]  你想想你每天祈禱
[00:06:08.600 --> 00:06:10.600]  即是你剛才認識的那些弟兄姊妹
[00:06:10.600 --> 00:06:13.100]  我們很多人都認識,我們都會祈禱
[00:06:13.100 --> 00:06:14.400]  你想想你的祈禱
[00:06:14.400 --> 00:06:18.900]  如果你的態度是,其實天父是知道的
[00:06:18.900 --> 00:06:21.100]  跟你覺得你的天父是不知道
[00:06:21.100 --> 00:06:23.100]  然後你去禱告
[00:06:23.100 --> 00:06:25.900]  是相差很遠的
[00:06:25.900 --> 00:06:27.900]  你有沒有想過
[00:06:27.900 --> 00:06:32.400]  即是你去in-n-out買個麵包
[00:06:32.400 --> 00:06:34.400]  即是買個漢堡包
[00:06:34.400 --> 00:06:35.900]  你不用說
[00:06:35.900 --> 00:06:37.300]  那人已經說
[00:06:37.300 --> 00:06:38.800]  double-double, right?
[00:06:38.800 --> 00:06:39.800]  即是fries, right?
[00:06:39.800 --> 00:06:42.300]  即是他已經說完你要的東西
[00:06:42.300 --> 00:06:44.500]  即是你drive-through的時候
[00:06:44.500 --> 00:06:45.900]  你覺得很自然的,是嗎?
[00:06:45.900 --> 00:06:47.400]  都不用說
[00:06:47.400 --> 00:06:50.300]  其實你的上帝是清楚了你的需要
[00:06:50.300 --> 00:06:51.300]  所以你每次禱告的時候
[00:06:51.300 --> 00:06:55.800]  你的態度應該是,其實我上帝知道
[00:06:55.800 --> 00:06:58.800]  那時候你就已經很平安了
[00:06:58.800 --> 00:07:02.300]  你的禱告是很不同的
[00:07:02.300 --> 00:07:05.600]  如果天父已經知道你的禱告
[00:07:05.600 --> 00:07:06.800]  知道你的需要
[00:07:06.800 --> 00:07:08.800]  那當然有一個問題,我們就是說
[00:07:08.800 --> 00:07:11.600]  為甚麼我們還要祈禱?
[00:07:11.600 --> 00:07:14.200]  為甚麼我們還要祈禱,對不對?
[00:07:14.200 --> 00:07:16.600]  你的另一半都知道你今天想吃甚麼
[00:07:16.600 --> 00:07:18.800]  還用不著問,對不對?
[00:07:18.800 --> 00:07:20.300]  應該不用問的
[00:07:20.300 --> 00:07:23.500]  但為甚麼都要問呢?
[00:07:23.500 --> 00:07:27.100]  但這裡耶穌基督就用這個禱告告訴你
[00:07:27.100 --> 00:07:29.600]  為甚麼既然上帝都知道了
[00:07:29.600 --> 00:07:32.600]  你都仍然要禱告呢?
[00:07:32.600 --> 00:07:38.700]  這個祈禱,第一句是甚麼?
[00:07:38.700 --> 00:07:41.700]  主啊,救我啊
[00:07:41.700 --> 00:07:44.100]  主啊,不要碰我,這人真是
[00:07:44.100 --> 00:07:45.700]  嘩,很煩,那人怎樣
[00:07:45.700 --> 00:07:48.900]  嘩,即是一堆
[00:07:48.900 --> 00:07:52.500]  第一句是,我們在天上的乎
[00:07:52.500 --> 00:07:55.500]  但這裡只有二、四、六、七個字
[00:07:55.500 --> 00:07:59.200]  不是很長,我們在天上的乎
[00:07:59.200 --> 00:08:03.100]  但這幾個字很重要
[00:08:03.100 --> 00:08:05.300]  這幾個字就是告訴你
[00:08:05.300 --> 00:08:10.700]  就算你爸爸媽媽,你天父知道了你的需要
[00:08:10.700 --> 00:08:12.300]  今天你的禱告
[00:08:12.300 --> 00:08:17.500]  其實就是按照這句的關係去到一個起始點
[00:08:17.500 --> 00:08:21.900]  是一個神和我們天父和子女的關係
[00:08:21.900 --> 00:08:27.800]  沒有一個宗教會叫你敬畏敬愛的上帝做天父
[00:08:27.800 --> 00:08:30.200]  沒有一個宗教會將自己的神
[00:08:30.200 --> 00:08:33.400]  叫做天父、阿爸父,沒有
[00:08:33.400 --> 00:08:37.100]  有沒有聽過有人叫觀音做媽媽?
[00:08:37.100 --> 00:08:40.800]  關二哥、老豆,沒有吧
[00:08:40.800 --> 00:08:42.900]  沒有,沒有這樣的宗教
[00:08:42.900 --> 00:08:47.200]  只是稱我們的神為天父
[00:08:47.200 --> 00:08:51.800]  我們在天上的乎
[00:08:51.800 --> 00:08:55.300]  Eugene Peterson說得很好
[00:08:55.300 --> 00:09:02.400]  他說當你面對這位比你更清楚自己所需要的天父、神
[00:09:02.400 --> 00:09:04.300]  其實你真的不用說太多
[00:09:04.300 --> 00:09:08.400]  你不用怕死他不知道,很緊張地說
[00:09:08.400 --> 00:09:12.200]  你可以很安然、很淡、很安靜
[00:09:12.200 --> 00:09:14.500]  在那個地方你誠誠實實
[00:09:14.500 --> 00:09:16.700]  將你一切的注意力
[00:09:16.700 --> 00:09:21.000]  完全地轉移到這位天上的乎身上
[00:09:21.000 --> 00:09:23.000]  你慢慢你就會知道
[00:09:23.000 --> 00:09:30.500]  其實他在聽你講或者不講的一些心聲和你自己的需要
[00:09:30.500 --> 00:09:34.500]  只要我們在天上的乎這句說話
[00:09:34.500 --> 00:09:37.500]  不要說得太快,慢慢說
[00:09:37.500 --> 00:09:39.300]  你祈禱、你用主通文的時候
[00:09:39.300 --> 00:09:40.500]  你慢慢說這句說話的時候
[00:09:40.500 --> 00:09:44.300]  你整個人、整個靈魂、你的注意力
[00:09:44.300 --> 00:09:47.000]  由地上轉移到天上
[00:09:47.000 --> 00:09:50.500]  你地上有很多煩惱
[00:09:50.500 --> 00:09:53.000]  一半你都可以快低了
[00:09:53.000 --> 00:09:56.000]  只要你說我們在天上的乎
[00:09:56.000 --> 00:09:59.500]  你已經升了天,你已經升了仙
[00:09:59.500 --> 00:10:03.000]  所以這句說話不要覺得很簡單,就這樣稱呼一句
[00:10:03.000 --> 00:10:06.000]  這句說話其實就是將你的注意力
[00:10:06.000 --> 00:10:10.500]  不要再注意在地上的一切那些煩惱
[00:10:10.500 --> 00:10:15.000]  完全去注意愛你的位上帝
[00:10:15.000 --> 00:10:22.500]  接著當你的注意力說我們在天上的乎
[00:10:22.500 --> 00:10:24.500]  接著我們就祈禱了
[00:10:24.500 --> 00:10:28.500]  很多時候我們就有什麼需要,我們怎樣怎樣
[00:10:28.500 --> 00:10:30.500]  很特別的,你見到
[00:10:30.500 --> 00:10:34.500]  接著有六個祈求
[00:10:34.500 --> 00:10:39.500]  這六個祈求就是祈求
[00:10:39.500 --> 00:10:45.000]  有兩組祈求,每組有三個
[00:10:45.000 --> 00:10:50.500]  頭三個就是求你的名、你的國和你的子義
[00:10:50.500 --> 00:10:53.500]  然後你就會看到
[00:10:53.500 --> 00:10:58.500]  求我們的飲食、我們的赦免、我們的拯救
[00:10:58.500 --> 00:11:02.500]  你會看到耶穌教導我們的禱告的時候
[00:11:02.500 --> 00:11:05.000]  祂除了叫你將你的注意力
[00:11:05.000 --> 00:11:10.000]  全神貫注在你的上帝,天上的上帝之外
[00:11:10.000 --> 00:11:15.500]  祂說你慢慢來,你不要立刻緊張自己的東西
[00:11:15.500 --> 00:11:19.000]  祂叫你求,是為祂而求
[00:11:19.000 --> 00:11:23.000]  你會說我很需要,上帝你不要那麼自私
[00:11:23.000 --> 00:11:25.000]  我先求我的
[00:11:25.000 --> 00:11:27.000]  上帝說不要
[00:11:27.000 --> 00:11:30.500]  你先求上帝自己的東西,行不行
[00:11:30.500 --> 00:11:34.500]  為什麼要這樣做,是不是上帝很自私
[00:11:34.500 --> 00:11:38.500]  沒有人會覺得上帝自私,通常誰自私
[00:11:38.500 --> 00:11:41.500]  通常我們自私,是我們自私
[00:11:41.500 --> 00:11:45.500]  所以耶穌教導我們,你祈禱
[00:11:45.500 --> 00:11:49.500]  你先做一個代禱者
[00:11:49.500 --> 00:11:52.500]  因為你祈禱的時候,你父臣的時候
[00:11:52.500 --> 00:11:58.500]  你學習去為他人祈禱,為上帝的名國道,子義禱告
[00:11:58.500 --> 00:12:02.500]  因為當你慢慢學習成為一個
[00:12:02.500 --> 00:12:06.500]  為他人,為上帝禱告的人的時候
[00:12:06.500 --> 00:12:10.500]  其實你自己很多煩惱,很多的事情
[00:12:10.500 --> 00:12:14.500]  真的不是那麼緊張,不是那麼重要
[00:12:14.500 --> 00:12:18.500]  這個代禱很重要,因為你一直學習的時候
[00:12:18.500 --> 00:12:22.500]  你會發覺一個常常願意為他人禱告,為上帝禱告的人
[00:12:22.500 --> 00:12:24.500]  這個人是什麼人來的
[00:12:24.500 --> 00:12:28.500]  這個人是特別有愛心,特別有氣量
[00:12:28.500 --> 00:12:34.500]  特別慈愛,特別關注上帝的心的一個人來的
[00:12:34.500 --> 00:12:36.500]  這個人會很不一樣
[00:12:36.500 --> 00:12:39.500]  所以在主祷文裡面你學習的
[00:12:39.500 --> 00:12:41.500]  其實上帝就要你好像耶穌一樣
[00:12:41.500 --> 00:12:44.500]  慢慢當你學習這個禱告的時候
[00:12:44.500 --> 00:12:48.500]  你在講的時候,你會發覺你好像忘記了自己
[00:12:48.500 --> 00:12:52.500]  去到最後,為上帝祈禱
[00:12:52.500 --> 00:12:55.500]  祂的姓名,祂的國道,祂的子義的時候
[00:12:55.500 --> 00:12:59.500]  其實你都已經很累了,你都睡著了
[00:12:59.500 --> 00:13:02.500]  你都忘記了自己有什麼特別需要
[00:13:02.500 --> 00:13:05.500]  上帝會有祂的方法搞定
[00:13:05.500 --> 00:13:08.500]  很多時候我們教會有些祈禱天使
[00:13:08.500 --> 00:13:12.500]  我們一起去祈禱的時候,我們為他人禱告
[00:13:12.500 --> 00:13:15.500]  你會發覺你的禱告生活,你的基督徒生活
[00:13:15.500 --> 00:13:17.500]  是真的更加豐富
[00:13:17.500 --> 00:13:20.500]  因為你見到上帝怎樣去幫助每一個弟兄姊妹
[00:13:20.500 --> 00:13:21.500]  怎樣去應允
[00:13:21.500 --> 00:13:23.500]  而當你去為他人禱告的時候
[00:13:23.500 --> 00:13:29.500]  你去到上帝寶座面前,其實你更加坦然無懼
[00:13:29.500 --> 00:13:34.500]  你不是自己在那裡很苦惱地走在上帝的聖殿前面
[00:13:34.500 --> 00:13:38.500]  你燒那個禱告香,都特別香一點
[00:13:38.500 --> 00:13:43.500]  因為你是真心為他人,為上帝的國道禱告
[00:13:43.500 --> 00:13:46.500]  願人都尊你的名為聖
[00:13:46.500 --> 00:13:52.500]  第一句,就是為上帝的聖名禱告
[00:13:52.500 --> 00:13:56.500]  聖,即是Holy,神聖
[00:13:56.500 --> 00:13:59.500]  轉他的名為聖
[00:13:59.500 --> 00:14:02.500]  Peter,有沒有人叫Peter?
[00:14:02.500 --> 00:14:05.500]  有,聖Peter
[00:14:05.500 --> 00:14:07.500]  有沒有人叫John?
[00:14:07.500 --> 00:14:11.500]  John,聖John
[00:14:11.500 --> 00:14:13.500]  我們將他的名字轉為聖
[00:14:13.500 --> 00:14:16.500]  有沒有人叫阿英?
[00:14:16.500 --> 00:14:20.500]  聖英,將他的名字轉為聖
[00:14:20.500 --> 00:14:22.500]  當中我們有沒有鬥士?
[00:14:22.500 --> 00:14:25.500]  有鬥士,我們聖,鬥士
[00:14:25.500 --> 00:14:27.500]  甚麼都聖,對不對?
[00:14:27.500 --> 00:14:30.500]  即是我們變成了聖,要長大成聖
[00:14:30.500 --> 00:14:32.500]  當然不是這個意思
[00:14:32.500 --> 00:14:34.500]  不是將上帝的名字封為聖
[00:14:34.500 --> 00:14:36.500]  上帝的名字是不需要你封為聖的
[00:14:36.500 --> 00:14:38.500]  上帝的名字本身是神聖
[00:14:38.500 --> 00:14:45.500]  我想問你們大家,上帝叫甚麼名字?
[00:14:45.500 --> 00:14:47.500]  耶和華囉
[00:14:47.500 --> 00:14:50.500]  耶和華真厲害
[00:14:50.500 --> 00:14:52.500]  耶和華這個名字真的很複雜
[00:14:52.500 --> 00:14:54.500]  是一個很複雜的名字
[00:14:54.500 --> 00:14:56.500]  當然在聖經中也有說
[00:14:56.500 --> 00:14:58.500]  如何複雜呢?我查過了
[00:14:58.500 --> 00:15:03.500]  耶和華是雅威社刑的子音
[00:15:03.500 --> 00:15:07.500]  是讀音上主阿道拉的母音
[00:15:07.500 --> 00:15:11.500]  兩個字混合而成的
[00:15:11.500 --> 00:15:13.500]  明白嗎?
[00:15:13.500 --> 00:15:18.500]  很複雜,是嗎?
[00:15:18.500 --> 00:15:20.500]  社刑,雅威的子音
[00:15:20.500 --> 00:15:24.500]  和讀音,阿道拉上主的母音
[00:15:24.500 --> 00:15:28.500]  這樣組合而成的
[00:15:28.500 --> 00:15:30.500]  誰改的這個名字?
[00:15:30.500 --> 00:15:32.500]  又說自己改成這樣,對不對?
[00:15:32.500 --> 00:15:35.500]  這個名字是中世紀改的
[00:15:35.500 --> 00:15:39.500]  是人在中世紀製造出來的
[00:15:39.500 --> 00:15:43.500]  上帝自己說自己是甚麼名字?
[00:15:43.500 --> 00:15:49.500]  是,他說我是「自有,自有永有」
[00:15:49.500 --> 00:15:51.500]  當摩西問他
[00:15:51.500 --> 00:15:55.500]  你叫我和那些以色列人出來
[00:15:55.500 --> 00:15:57.500]  他問你的神叫甚麼名字的時候
[00:15:57.500 --> 00:15:59.500]  我怎樣說?
[00:15:59.500 --> 00:16:01.500]  他說「阿松介紹給你吧」
[00:16:01.500 --> 00:16:03.500]  他說「不是,我自有永有」
[00:16:03.500 --> 00:16:06.500]  其實自有永有比阿松更難,對不對?
[00:16:06.500 --> 00:16:07.500]  甚麼意思呢?
[00:16:07.500 --> 00:16:09.500]  我們很多時現當代就說
[00:16:09.500 --> 00:16:12.500]  這是存在主義,這是第一印
[00:16:12.500 --> 00:16:16.500]  自有永有是自己爆出來自然就有
[00:16:16.500 --> 00:16:18.500]  其實這裡如果你用舊約的語言
[00:16:18.500 --> 00:16:20.500]  其實意思就是說
[00:16:20.500 --> 00:16:23.500]  上帝說我是過去你們祖宗
[00:16:23.500 --> 00:16:25.500]  和你們一起的那位上帝
[00:16:25.500 --> 00:16:27.500]  我現在在你們苦難當中
[00:16:27.500 --> 00:16:29.500]  我仍然和你們一起的那位上帝
[00:16:29.500 --> 00:16:31.500]  將來你們下一代
[00:16:31.500 --> 00:16:34.500]  怎樣去海撒更多
[00:16:34.500 --> 00:16:37.500]  我是仍然祝福你們那位上帝
[00:16:37.500 --> 00:16:39.500]  這叫做「自有永有」
[00:16:39.500 --> 00:16:41.500]  不是科學那種看法
[00:16:41.500 --> 00:16:43.500]  是用舊約的語言
[00:16:43.500 --> 00:16:45.500]  其實它就是
[00:16:45.500 --> 00:16:49.500]  色在,金在,永在那位神
[00:16:49.500 --> 00:16:51.500]  這個是在《差異及記》裡
[00:16:51.500 --> 00:16:54.500]  對應我們在啟示錄
[00:16:54.500 --> 00:16:56.500]  我們啟示錄怎樣說呢?
[00:16:56.500 --> 00:16:58.500]  啟示錄的四章八節
[00:16:58.500 --> 00:17:01.500]  聖在,聖在,聖在
[00:17:01.500 --> 00:17:04.500]  主神是色在,金在
[00:17:04.500 --> 00:17:06.500]  以後永在的全能者
[00:17:06.500 --> 00:17:08.500]  這個是祂的名字
[00:17:08.500 --> 00:17:10.500]  祂的名字就是色在,金在
[00:17:10.500 --> 00:17:12.500]  永在,以後全能者
[00:17:12.500 --> 00:17:15.500]  願上帝的名被人尊為聖
[00:17:15.500 --> 00:17:17.500]  其實就是好像一段經文那樣
[00:17:17.500 --> 00:17:20.500]  願更多人去敬拜祂
[00:17:20.500 --> 00:17:24.500]  願更多人能夠將我們的上帝
[00:17:24.500 --> 00:17:28.500]  成為他們生命當中的守衛
[00:17:28.500 --> 00:17:30.500]  每逢我祈禱到這裡的時候
[00:17:30.500 --> 00:17:31.500]  我都會想一下
[00:17:31.500 --> 00:17:36.500]  我怎樣可以讓人都尊上帝的名為聖呢?
[00:17:36.500 --> 00:17:38.500]  如果今天我自己是一個不愛主的人
[00:17:38.500 --> 00:17:41.500]  我是一個不尊敬、不敬畏神的人
[00:17:41.500 --> 00:17:43.500]  我怎樣可以叫其他人
[00:17:43.500 --> 00:17:45.500]  去尊上帝的名為聖呢?
[00:17:45.500 --> 00:17:46.500]  聽見沒有?
[00:17:46.500 --> 00:17:48.500]  所以聖基督教導你這個禱告
[00:17:48.500 --> 00:17:50.500]  不是叫你去說這個禱告
[00:17:50.500 --> 00:17:52.500]  是叫我們一起去思考
[00:17:52.500 --> 00:17:55.500]  我們是不是願人都尊你為聖?
[00:17:55.500 --> 00:17:56.500]  如果你是願的時候
[00:17:56.500 --> 00:17:58.500]  你自己是怎樣?
[00:17:58.500 --> 00:17:59.500]  所以這個禱告換句說話
[00:17:59.500 --> 00:18:02.500]  其實是說主啊!讓我更加的愛你
[00:18:02.500 --> 00:18:05.500]  讓我的心更加尊你為大
[00:18:05.500 --> 00:18:07.500]  讓我再在我的生命當中
[00:18:07.500 --> 00:18:11.500]  將你分別為聖
[00:18:11.500 --> 00:18:13.500]  這個意思
[00:18:13.500 --> 00:18:15.500]  願你的國降臨
[00:18:15.500 --> 00:18:17.500]  願你的國降臨
[00:18:17.500 --> 00:18:19.500]  神的國已經降臨了
[00:18:19.500 --> 00:18:23.500]  當然還沒完全
[00:18:23.500 --> 00:18:25.500]  在主耶穌基督降生
[00:18:25.500 --> 00:18:27.500]  天國其實已經降臨
[00:18:27.500 --> 00:18:29.500]  如果有人問你什麼時候來過天國
[00:18:29.500 --> 00:18:30.500]  你告訴人家
[00:18:30.500 --> 00:18:32.500]  主耶穌基督降生的時候
[00:18:32.500 --> 00:18:34.500]  天國其實已經降臨了
[00:18:34.500 --> 00:18:35.500]  而祂的主權
[00:18:35.500 --> 00:18:37.500]  祂的神這個主權
[00:18:37.500 --> 00:18:39.500]  其實已經在每一個信徒的生命當中
[00:18:39.500 --> 00:18:42.500]  在實現出來
[00:18:42.500 --> 00:18:43.500]  雖然還沒完全
[00:18:43.500 --> 00:18:45.500]  但是已經降臨了
[00:18:45.500 --> 00:18:47.500]  今天世界有很多的國家
[00:18:47.500 --> 00:18:50.500]  地上有很多的國家
[00:18:50.500 --> 00:18:52.500]  跟天國很不一樣
[00:18:52.500 --> 00:18:54.500]  願美國降臨
[00:18:54.500 --> 00:18:59.500]  我不知道什麼國家的人願美國降臨
[00:18:59.500 --> 00:19:02.500]  美墨那邊願美國降臨
[00:19:02.500 --> 00:19:04.500]  他們過來
[00:19:04.500 --> 00:19:05.500]  那是什麼?
[00:19:05.500 --> 00:19:10.500]  願槍擊降臨
[00:19:10.500 --> 00:19:12.500]  最近很多人去日本
