
[00:00:00.000 --> 00:00:12.000]  大家早上好,我們繼續思想《創世紀》裡面那一對很著名的孿生兄弟
[00:02:32.000 --> 00:02:37.000]  因為我自己在看雅各的時候,我有時候感覺到我其實都挺像雅各的
[00:02:37.000 --> 00:02:42.000]  尤其是我未信耶穌之前的溫慧瑤,甚至有時候信了之後
[00:02:42.000 --> 00:02:47.000]  我做的事,我很注重每一樣東西都做到不會失手的
[00:02:47.000 --> 00:02:52.000]  這種的性格仍然保持下去的,不過有一樣東西我和他可能有一點不同
[00:02:52.000 --> 00:02:56.000]  我就不太喜歡和別人爭,但是我還是要贏的
[00:02:56.000 --> 00:03:01.000]  好,那我們一起去看雅各,去看看我們自己怎麼做
[00:03:01.000 --> 00:03:06.000]  不過我們今天第一個問題就是要問,這樣的人,換了你是神
[00:03:06.000 --> 00:03:10.000]  那用什麼方法可以將他的生命改變呢?
[00:03:10.000 --> 00:03:16.000]  怎樣可以將神,神可以怎樣將雅各的生命去改變得到
[00:03:16.000 --> 00:03:20.000]  讓他生命裏面有突破呢?所以這個才是最重要
[00:03:20.000 --> 00:03:23.000]  所以今天我們不只是研究雅各
[00:03:23.000 --> 00:03:27.000]  我們還要看神怎樣和他相處,這個才是最重要
[00:03:27.000 --> 00:03:30.000]  透過雅各的人生我們了解神多一點
[00:03:30.000 --> 00:03:35.000]  或者那位神也是在你生命裏面同樣在做同樣的事
[00:03:35.000 --> 00:03:36.000]  那位神
[00:03:36.000 --> 00:03:39.000]  好,今天我們一起來思想
[00:03:39.000 --> 00:03:44.000]  我給了一個短短的Teaser,寫了幾句說話
[00:03:44.000 --> 00:03:48.000]  和大家,我覺得想和大家一起來思想
[00:03:48.000 --> 00:03:58.000]  我說呢,是當我們走到人生最關鍵,亦都最沒有把握的關口
[00:03:58.000 --> 00:04:07.000]  那個正是神要賜下祝福的契機和時刻
[00:04:07.000 --> 00:04:17.000]  這幾句話可以說,簡單說了雅各生命裏面最重要的兩個很特別的經驗
[00:04:17.000 --> 00:04:22.000]  如果我們看雅各的一生裏面,有兩次他是很特別的
[00:04:22.000 --> 00:04:28.000]  神是很特別,很不尋常的進入他的經驗當中
[00:04:28.000 --> 00:04:33.000]  哪兩次呢?第一次就是他發了一個異夢
[00:04:33.000 --> 00:04:40.000]  在那個異夢裏面他見到神有個天梯,一路由地一路搭到上天
[00:04:40.000 --> 00:04:44.000]  又在天頂那裏,神和他講說話,見到神
[00:04:44.000 --> 00:04:55.000]  然後見到天使在天梯上,上去下來上上落落,都幾忙碌
[00:04:55.000 --> 00:04:59.000]  這個異象是他人生裏面第一次很特別經驗
[00:04:59.000 --> 00:05:05.000]  何時經驗得到呢?如果你看回《創世紀》你都可能會很記得
[00:05:05.000 --> 00:05:09.000]  就是大家都記得,上一次我們講過
[00:05:09.000 --> 00:05:17.000]  他就用紅豆湯騙了他哥二嫂的長子名份
[00:05:17.000 --> 00:05:23.000]  然後聖經說二嫂生氣得不得了,現在二嫂很能打的
[00:05:23.000 --> 00:05:27.000]  她是狩獵的,她是打獵的,恐慌有力
[00:05:27.000 --> 00:05:30.000]  一騙過就吃腦,不夠她來的
[00:05:30.000 --> 00:05:34.000]  但是二嫂就發誓要等她的爸爸不留意的時候就要殺了她
[00:05:34.000 --> 00:05:38.000]  於是她就走了,走了
[00:05:38.000 --> 00:05:43.000]  那次一路走走走到一個後來就叫做伯特利的地方
[00:05:43.000 --> 00:05:45.000]  只有她自己孤零零一個人
[00:05:45.000 --> 00:05:50.000]  但是你可以想像當時的雅閣真的前路茫茫又孤單
[00:05:50.000 --> 00:05:54.000]  尤其是一路她在家裏面就靠著那個直線機的媽媽
[00:05:54.000 --> 00:05:57.000]  利伯加,一路保住她
[00:05:57.000 --> 00:06:01.000]  現在走了,連媽媽都不在這裏,什麼都沒有
[00:06:01.000 --> 00:06:05.000]  在她人生最徬徨的時候,神就來了
[00:06:05.000 --> 00:06:08.000]  她沒有叫神來的,突然間在晚上
[00:06:08.000 --> 00:06:14.000]  神就向她顯出我們剛才所看的天梯的異象,這是第一次
[00:06:14.000 --> 00:06:19.000]  在這個天梯的異象裏面,究竟神想跟她說什麼
[00:06:19.000 --> 00:06:24.000]  後來她就說這個地方實在太特別了
[00:06:24.000 --> 00:06:27.000]  我改了名字,就叫做伯特利
[00:06:27.000 --> 00:06:31.000]  伯特利的意思就是神的居所
[00:06:31.000 --> 00:06:37.000]  就是在這裏,她第一次很深刻的知道,原來神在這裏
[00:06:37.000 --> 00:06:40.000]  神想告訴她什麼訊息
[00:06:40.000 --> 00:06:43.000]  神想告訴她,你沒有留意我
[00:06:43.000 --> 00:06:48.000]  在你自己走的路上,形形役役,你要拿這個拿那個
[00:06:48.000 --> 00:06:50.000]  其實我一直在這裏
[00:06:50.000 --> 00:06:53.000]  並且我沒有停過,天使上上落落
[00:06:53.000 --> 00:06:58.000]  我的動作沒有,我不是只是躲在這裏看你做什麼
[00:06:58.000 --> 00:07:02.000]  不是,我知道你並且我在這裏
[00:07:02.000 --> 00:07:06.000]  所以雅閣明白第一件事
[00:07:06.000 --> 00:07:11.000]  雖然是遠距離,但她知道神原來在這裏並且沒有離開過她
[00:07:11.000 --> 00:07:16.000]  我們人不記得她的時候,神都仍然記得她
[00:07:16.000 --> 00:07:19.000]  所以雅閣叫這個地方做神的居所
[00:07:19.000 --> 00:07:23.000]  這是什麼?這個很荒野的地方,但是都是神的居所
[00:07:23.000 --> 00:07:26.000]  我不知道,可能我們當中有些的弟兄姊妹
[00:07:26.000 --> 00:07:29.000]  在香港來到多倫多的時候
[00:07:29.000 --> 00:07:32.000]  覺得很孤單,覺得前路茫茫的時候
[00:07:32.000 --> 00:07:34.000]  弟兄姊妹想告訴你,這裏都是神的居所
[00:07:34.000 --> 00:07:37.000]  多倫多是神的居所,伯特利是神的居所
[00:07:37.000 --> 00:07:40.000]  你在香港的時候經歷過,神自己很清楚
[00:07:40.000 --> 00:07:44.000]  來到這裏,神就走了嗎?神一樣在這裏,你知道嗎?
[00:07:44.000 --> 00:07:46.000]  神的居所都在這裏
[00:07:46.000 --> 00:07:51.000]  這是雅閣第一個要學到的屬靈的體會
[00:07:51.000 --> 00:07:55.000]  接著就是剛才說的,好像我們很多人一樣
[00:07:55.000 --> 00:07:57.000]  接著就不記得神了
[00:07:57.000 --> 00:07:59.000]  接著就走他自己的人生
[00:07:59.000 --> 00:08:03.000]  他遠處的哈蘭,投靠他舅父
[00:08:03.000 --> 00:08:06.000]  誰知道舅父,大家如果看聖經就知道
[00:08:06.000 --> 00:08:09.000]  這個舅父老奸巨猾,比他更厲害
[00:08:09.000 --> 00:08:13.000]  他很愛他女兒,於是就利用他
[00:08:13.000 --> 00:08:16.000]  他拉班就利用這個方式騙了他一次又一次
[00:08:16.000 --> 00:08:20.000]  騙了他做免費勞工騙了很多年
[00:08:20.000 --> 00:08:25.000]  最後就說取得了,之後呢
[00:08:25.000 --> 00:08:28.000]  雅閣不放過他,反攻,為甚麼?
[00:08:28.000 --> 00:08:30.000]  跟他定合約,我們剛才說過是嗎?
[00:08:30.000 --> 00:08:31.000]  跟拉班敵合套
[00:08:31.000 --> 00:08:36.000]  這個這麼聰明的高手都被他關了
[00:08:36.000 --> 00:08:38.000]  為甚麼呢?因為他用了一些
[00:08:38.000 --> 00:08:42.000]  今天我們叫做優生學或者遺傳學的手法
[00:08:42.000 --> 00:08:45.000]  就跟他談說那些斑點沒那麼漂亮
[00:08:45.000 --> 00:08:48.000]  那些牛羊,有紋的那些
[00:08:48.000 --> 00:08:51.000]  最後如果那些你都不要了,就歸我了
[00:08:51.000 --> 00:08:55.000]  拉班說,好啊好啊,我們這些漂亮的純種的
[00:08:55.000 --> 00:08:58.000]  誰知道落到他手的時候,他全部弄成雜種
[00:08:58.000 --> 00:09:04.000]  於是一鋪清袋,讓他拿光他的財產
[00:09:04.000 --> 00:09:07.000]  今次就到拉班生氣了
[00:09:07.000 --> 00:09:10.000]  拉班不放過他,當然不放過他,這樣都可以
[00:09:10.000 --> 00:09:14.000]  一輩子都掛在這個後輩身上
[00:09:14.000 --> 00:09:17.000]  於是又要追他殺他,他又走
[00:09:17.000 --> 00:09:20.000]  他又走的時候,今次走去哪裏呢?
[00:09:20.000 --> 00:09:24.000]  回鄉下,於是就回到他自己的家裏
[00:09:24.000 --> 00:09:25.000]  就走回去
[00:09:25.000 --> 00:09:27.000]  那時候他又是牛羊,都不錯的了
[00:09:27.000 --> 00:09:30.000]  有妻子,有兒女
[00:09:30.000 --> 00:09:34.000]  去到這個亞國渡口,那條河邊
[00:09:34.000 --> 00:09:37.000]  大家記得,去到河邊的時候
[00:09:37.000 --> 00:09:39.000]  就聽到一個消息
[00:09:39.000 --> 00:09:42.000]  有探子告訴他,在河對面
[00:09:42.000 --> 00:09:44.000]  即是你家鄉那裏
[00:09:44.000 --> 00:09:47.000]  你哥哥,你這個狗為了一個異數
[00:09:47.000 --> 00:09:51.000]  帶了四百人來等你
[00:09:51.000 --> 00:09:55.000]  四百人,儀仗隊,都不用四百人
[00:09:55.000 --> 00:09:58.000]  一聽就知道是甚麼意思
[00:09:58.000 --> 00:10:02.000]  當然要拿他的命,當日殺不到你
[00:10:02.000 --> 00:10:05.000]  帶著四百人來等你在河那邊
[00:10:05.000 --> 00:10:06.000]  亞國就害怕
[00:10:06.000 --> 00:10:11.000]  聖經說,亞國非常懼怕和焦慮
[00:10:11.000 --> 00:10:14.000]  他都想很多辦法,想著想著怎麼辦呢?
[00:10:14.000 --> 00:10:21.000]  先預備一些禮物,封住他的嘴巴,或者哄哄他
[00:10:21.000 --> 00:10:25.000]  於是他就叫人過河,帶著禮物,預備好
[00:10:25.000 --> 00:10:27.000]  如果他見到異數的時候
[00:10:27.000 --> 00:10:31.000]  就告訴他,你的弟弟準備了很多禮物給你
[00:10:31.000 --> 00:10:34.000]  於是,然後他都知道一件事
[00:10:34.000 --> 00:10:36.000]  這一個異數那麼能打
[00:10:36.000 --> 00:10:39.000]  剛才說,亞國自己都不能打
[00:10:39.000 --> 00:10:42.000]  如果打上來,一定會死
[00:10:42.000 --> 00:10:46.000]  不單止他死,他的妻子、兒女全部都死
[00:10:46.000 --> 00:10:49.000]  所以這條路,簡直是絕路
[00:10:49.000 --> 00:10:55.000]  於是,他自己一個就在河的另一邊
[00:10:55.000 --> 00:10:58.000]  那晚又是孤孤單單
[00:10:58.000 --> 00:11:02.000]  前路茫茫,都不知道怎麼辦
[00:11:02.000 --> 00:11:05.000]  並且恐懼焦慮
[00:11:05.000 --> 00:11:10.000]  這就是亞國第二次神來找他的時刻
[00:11:10.000 --> 00:11:11.000]  是嗎?
[00:11:11.000 --> 00:11:14.000]  很有趣的,這個時刻神又來了
[00:11:14.000 --> 00:11:17.000]  雖然他當時就有幾句說話
[00:11:17.000 --> 00:11:20.000]  他跟神說,神阿娜娜,你答應過的
[00:11:20.000 --> 00:11:23.000]  我不死的,為甚麼?
[00:11:23.000 --> 00:11:26.000]  畢竟我是騙回來的,畢竟我是長子嘛
[00:11:26.000 --> 00:11:29.000]  那你說過的,阿伯拉罕、以撒
[00:11:29.000 --> 00:11:31.000]  到我了,那就是亞國
[00:11:31.000 --> 00:11:33.000]  我的子女,你答應過
[00:11:33.000 --> 00:11:36.000]  以後後代好像海邊的沙那麼多
[00:11:36.000 --> 00:11:38.000]  我現在死了怎麼辦?
[00:11:38.000 --> 00:11:39.000]  他很聰明的
[00:11:39.000 --> 00:11:43.000]  一樣跟神,即是他吃著他的
[00:11:43.000 --> 00:11:44.000]  你說過的
[00:11:44.000 --> 00:11:46.000]  不死了,不過說完又說
[00:11:46.000 --> 00:11:48.000]  說完之後自己就一樣害怕
[00:11:48.000 --> 00:11:51.000]  他要死的時候,誰可以救得了他
[00:11:51.000 --> 00:11:54.000]  就是這個時間,那一晚
[00:11:54.000 --> 00:11:58.000]  聖經說神用一個人的身份
[00:11:58.000 --> 00:12:02.000]  那個形象,下來跟他摔跤
[00:12:02.000 --> 00:12:04.000]  跟他摔跤
[00:12:04.000 --> 00:12:07.000]  這個有時候真的很難理解
[00:12:07.000 --> 00:12:10.000]  不如我們試試讀一讀那段聖經
[00:12:10.000 --> 00:12:12.000]  這個我們成為我們今天
[00:12:12.000 --> 00:12:14.000]  可能比較要深入多一點
[00:12:14.000 --> 00:12:16.000]  來看的一個經驗
[00:12:16.000 --> 00:12:20.000]  那段聖經就是創世紀的三十二章
[00:12:20.000 --> 00:12:21.000]  十節而已
[00:12:21.000 --> 00:12:23.000]  我跟大家讀二十二節到三十二節
[00:12:23.000 --> 00:12:24.000]  好嗎?
[00:12:24.000 --> 00:12:25.000]  好
[00:12:25.000 --> 00:12:27.000]  那我們讀的時候不如這樣吧
[00:12:27.000 --> 00:12:29.000]  反正我們一起坐在這裡崇拜
[00:12:29.000 --> 00:12:31.000]  讀聖經也好,一起讀好嗎?
[00:12:31.000 --> 00:12:33.000]  好,我跟大家一起讀
[00:12:33.000 --> 00:12:34.000]  雅各書
[00:12:34.000 --> 00:12:36.000]  創世紀
[00:12:36.000 --> 00:12:38.000]  雅各經驗二十二節
[00:12:38.000 --> 00:12:40.000]  好,雅各
[00:12:40.000 --> 00:12:42.000]  他夜間起來
[00:12:42.000 --> 00:12:44.000]  帶著兩個妻子
[00:12:44.000 --> 00:12:46.000]  兩個侍女
[00:12:46.000 --> 00:12:48.000]  並十一個兒子
[00:12:48.000 --> 00:12:50.000]  都過了雅各渡口
[00:12:50.000 --> 00:12:53.000]  先打發他們過河
[00:12:53.000 --> 00:12:56.000]  又打發所有都過去
[00:12:56.000 --> 00:12:59.000]  只剩下雅各一人
[00:12:59.000 --> 00:13:02.000]  有一個人來和他抒交
[00:13:02.000 --> 00:13:04.000]  直到黎明
[00:13:04.000 --> 00:13:07.000]  那人見自己勝不過他
[00:13:07.000 --> 00:13:10.000]  就將他的大腿窩摸了一把
[00:13:10.000 --> 00:13:12.000]  雅各的大腿窩
[00:13:12.000 --> 00:13:16.000]  正在抒交的時候就扭了
[00:13:16.000 --> 00:13:17.000]  那人說
[00:13:17.000 --> 00:13:18.000]  天黎明了
[00:13:18.000 --> 00:13:20.000]  容我去吧
[00:13:20.000 --> 00:13:21.000]  雅各說
[00:13:21.000 --> 00:13:23.000]  你不給我祝福
[00:13:23.000 --> 00:13:25.000]  我就不容你去
[00:13:25.000 --> 00:13:26.000]  那人說
[00:13:26.000 --> 00:13:27.000]  你叫什麼
[00:13:27.000 --> 00:13:30.000]  他說我叫雅各
[00:13:30.000 --> 00:13:31.000]  那人說
[00:13:31.000 --> 00:13:34.000]  你的名不要再叫雅各
[00:13:34.000 --> 00:13:35.000]  要叫以色列
[00:13:35.000 --> 00:13:39.000]  因為你與神與人合力
[00:13:39.000 --> 00:13:41.000]  都得了勝
[00:13:41.000 --> 00:13:43.000]  雅各問他說
[00:13:43.000 --> 00:13:45.000]  就將你的名告訴我
[00:13:45.000 --> 00:13:46.000]  那人說
[00:13:46.000 --> 00:13:48.000]  何必問我的名呢
[00:13:48.000 --> 00:13:50.000]  於是在那裏
[00:13:50.000 --> 00:13:52.000]  給雅各祝福
[00:13:52.000 --> 00:13:54.000]  雅各前向那的地方
[00:13:54.000 --> 00:13:56.000]  並叫卑怒伊勒
[00:13:56.000 --> 00:13:59.000]  就是神之面的意思
[00:13:59.000 --> 00:14:00.000]  意思說
[00:14:00.000 --> 00:14:03.000]  我面對面見了神
[00:14:03.000 --> 00:14:06.000]  我的聖名仍得保存
[00:14:06.000 --> 00:14:08.000]  日頭剛出來的時候
[00:14:08.000 --> 00:14:11.000]  雅各經過卑怒伊勒
[00:14:11.000 --> 00:14:14.000]  他的大腿就扭了
[00:14:14.000 --> 00:14:15.000]  故此
[00:14:15.000 --> 00:14:18.000]  以色列人不吃大腿窩的根
[00:14:18.000 --> 00:14:19.000]  直到今日
[00:14:19.000 --> 00:14:21.000]  因為那人摸了
[00:14:21.000 --> 00:14:24.000]  雅各大腿窩的根
[00:14:24.000 --> 00:14:26.000]  短短的十節
[00:14:26.000 --> 00:14:29.000]  是帶來很多疑問的
[00:14:29.000 --> 00:14:31.000]  甚至是學者研究的時候
[00:14:31.000 --> 00:14:32.000]  覺得有些事情想不明白
[00:14:32.000 --> 00:14:35.000]  不如我總結簡單問這幾個問題
[00:14:35.000 --> 00:14:36.000]  這幾個問題
[00:14:36.000 --> 00:14:37.000]  可能在你心裏面都知道
[00:14:37.000 --> 00:14:39.000]  不過我就說出來
[00:14:39.000 --> 00:14:41.000]  有幾個疑問在我心裏面
[00:14:41.000 --> 00:14:43.000]  看完這段聖經
[00:14:43.000 --> 00:14:44.000]  第一
[00:14:44.000 --> 00:14:48.000]  為甚麼神要與雅各摔跤
[00:14:48.000 --> 00:14:50.000]  或者是摔角
[00:14:50.000 --> 00:14:52.000]  為甚麼他選這個時間
[00:14:52.000 --> 00:14:54.000]  在這個時刻
[00:14:54.000 --> 00:14:57.000]  神主動來採取一個
[00:14:57.000 --> 00:14:59.000]  這樣特別的行動
[00:14:59.000 --> 00:15:00.000]  這是第一個
[00:15:00.000 --> 00:15:02.000]  這是最基本的
[00:15:02.000 --> 00:15:04.000]  第二
[00:15:04.000 --> 00:15:05.000]  當然
[00:15:05.000 --> 00:15:09.000]  讀下去的時候你會發覺
[00:15:09.000 --> 00:15:12.000]  神為甚麼被雅各
[00:15:12.000 --> 00:15:15.000]  捉住不能走
[00:15:15.000 --> 00:15:17.000]  神這麼厲害
[00:15:17.000 --> 00:15:21.000]  為甚麼可以被雅各贏得呢
[00:15:21.000 --> 00:15:23.000]  剛才說後來他改了名
[00:15:23.000 --> 00:15:24.000]  做以色列
[00:15:24.000 --> 00:15:27.000]  因為其中神都這樣說
[00:15:27.000 --> 00:15:30.000]  他與人 與神摔跤
[00:15:30.000 --> 00:15:32.000]  他都得了勝
[00:15:32.000 --> 00:15:33.000]  即是說
[00:15:33.000 --> 00:15:35.000]  神怎會被人贏得到他呢
[00:15:35.000 --> 00:15:37.000]  這是第一
[00:15:37.000 --> 00:15:39.000]  第二
[00:15:39.000 --> 00:15:42.000]  為甚麼神要捏他的大腿窩
[00:15:42.000 --> 00:15:44.000]  即是大腿內側的根
[00:15:44.000 --> 00:15:47.000]  弄傷他呢
[00:15:47.000 --> 00:15:48.000]  有些人就說
[00:15:48.000 --> 00:15:51.000]  當然了
[00:15:51.000 --> 00:15:52.000]  很清楚
[00:15:52.000 --> 00:15:53.000]  很簡單
[00:15:53.000 --> 00:15:54.000]  我們的經驗
[00:15:54.000 --> 00:15:56.000]  我們的看法
[00:15:56.000 --> 00:15:58.000]  你們想著
[00:15:58.000 --> 00:15:59.000]  有個人
[00:15:59.000 --> 00:16:00.000]  不知是誰
[00:16:00.000 --> 00:16:02.000]  總之與雅各摔跤
[00:16:02.000 --> 00:16:03.000]  與他摔角
[00:16:03.000 --> 00:16:05.000]  於是雅各夾住他不讓他走
[00:16:05.000 --> 00:16:06.000]  你讓我走
[00:16:06.000 --> 00:16:07.000]  我不讓你走
[00:16:07.000 --> 00:16:09.000]  於是他就捏他
[00:16:09.000 --> 00:16:10.000]  你死吧
[00:16:10.000 --> 00:16:11.000]  捏
[00:16:11.000 --> 00:16:12.000]  他一鬆
[00:16:12.000 --> 00:16:14.000]  過去就走了
[00:16:14.000 --> 00:16:16.000]  就是這樣
[00:16:16.000 --> 00:16:18.000]  你看《清經》
[00:16:18.000 --> 00:16:20.000]  如果你讀得小心一點
[00:16:20.000 --> 00:16:22.000]  不是這樣的
[00:16:22.000 --> 00:16:24.000]  甚至有時我們主要學課本
[00:16:24.000 --> 00:16:26.000]  畫到這一段的時候
[00:16:26.000 --> 00:16:27.000]  那些小朋友都見到
[00:16:27.000 --> 00:16:28.000]  有個大隻佬
[00:16:28.000 --> 00:16:29.000]  雅各
[00:16:29.000 --> 00:16:31.000]  與另外一個一樣大隻
[00:16:31.000 --> 00:16:32.000]  中年
[00:16:32.000 --> 00:16:33.000]  打架
[00:16:33.000 --> 00:16:34.000]  夾住他
[00:16:34.000 --> 00:16:36.000]  為甚麼要捏他的大腿窩
[00:16:36.000 --> 00:16:37.000]  可能他的手不單止捉住他
[00:16:37.000 --> 00:16:39.000]  他的腳夾住他
[00:16:39.000 --> 00:16:42.000]  這些是典型的
[00:16:42.000 --> 00:16:45.000]  其實你這樣想
[00:16:45.000 --> 00:16:47.000]  其實有一點誤解
[00:16:47.000 --> 00:16:48.000]  為甚麼呢
[00:16:48.000 --> 00:16:49.000]  首先
[00:16:49.000 --> 00:16:51.000]  如果你從雅各的生平
[00:16:51.000 --> 00:16:53.000]  你研究一下他生了這麼多子女之後
[00:16:53.000 --> 00:16:55.000]  數下去的年紀
[00:16:55.000 --> 00:16:56.000]  當時的雅各
[00:16:56.000 --> 00:16:57.000]  沒有八十歲
[00:16:57.000 --> 00:16:59.000]  都有七十幾歲
[00:16:59.000 --> 00:17:01.000]  整幅圖畫不同了
[00:17:01.000 --> 00:17:02.000]  七十幾歲
[00:17:02.000 --> 00:17:03.000]  我們這麼七十幾歲
[00:17:03.000 --> 00:17:04.000]  百添甚麼
[00:17:04.000 --> 00:17:06.000]  一下子就推開你
[00:17:06.000 --> 00:17:08.000]  用不著捏你的大腿窩
[00:17:08.000 --> 00:17:09.000]  對不對
[00:17:09.000 --> 00:17:12.000]  天使捏他的大腿窩
[00:17:12.000 --> 00:17:14.000]  不是因為打不贏他
[00:17:14.000 --> 00:17:15.000]  還有
[00:17:15.000 --> 00:17:17.000]  神自己怎會打不贏你
[00:17:17.000 --> 00:17:19.000]  對不對
[00:17:19.000 --> 00:17:20.000]  所以
[00:17:20.000 --> 00:17:22.000]  肯定這個過程
[00:17:22.000 --> 00:17:24.000]  並不是因為這樣的緣故
[00:17:24.000 --> 00:17:25.000]  不是因為
[00:17:25.000 --> 00:17:27.000]  那個人打不贏他
[00:17:27.000 --> 00:17:29.000]  所以他就要捏他
[00:17:29.000 --> 00:17:30.000]  捏傷他
[00:17:30.000 --> 00:17:33.000]  肯定有些更加特別的原因
[00:17:33.000 --> 00:17:34.000]  來這麼做
[00:17:34.000 --> 00:17:35.000]  還有一樣東西
[00:17:35.000 --> 00:17:36.000]  如果你心水清
[00:17:36.000 --> 00:17:37.000]  留意
[00:17:37.000 --> 00:17:38.000]  剛才我們讀《善善經》
[00:17:38.000 --> 00:17:39.000]  你可能沒有留意
[00:17:39.000 --> 00:17:40.000]  那個次序
[00:17:40.000 --> 00:17:42.000]  那個次序是
[00:17:42.000 --> 00:17:44.000]  他打到天亮的時候
[00:17:44.000 --> 00:17:45.000]  他就捏了大腿窩
[00:17:45.000 --> 00:17:46.000]  他傷了
[00:17:46.000 --> 00:17:47.000]  傷了
[00:17:47.000 --> 00:17:49.000]  無論如何都要放手
[00:17:49.000 --> 00:17:50.000]  放腳
[00:17:50.000 --> 00:17:53.000]  然後那個人才跟他說
[00:17:53.000 --> 00:17:54.000]  你不如讓我走
[00:17:54.000 --> 00:17:55.000]  你有沒有留意
[00:17:55.000 --> 00:17:56.000]  其實那時候
[00:17:56.000 --> 00:17:59.000]  雅閣有甚麼資格不讓他走
[00:17:59.000 --> 00:18:01.000]  他根本就躺在那裡
[00:18:01.000 --> 00:18:02.000]  根本
[00:18:02.000 --> 00:18:05.000]  不是因為他走不掉
[00:18:05.000 --> 00:18:06.000]  你讓我走
[00:18:06.000 --> 00:18:07.000]  因為雅閣說你讓我祝福
[00:18:07.000 --> 00:18:08.000]  我才讓你走
[00:18:08.000 --> 00:18:14.000]  所以這個過程挺奇怪的
[00:18:14.000 --> 00:18:15.000]  肯定有些東西
[00:18:15.000 --> 00:18:16.000]  第三
[00:18:16.000 --> 00:18:18.000]  當然就是你發覺這兩個
[00:18:18.000 --> 00:18:19.000]  在時常說
[00:18:19.000 --> 00:18:20.000]  你讓我祝福
[00:18:20.000 --> 00:18:22.000]  我說那你叫甚麼名字
[00:18:22.000 --> 00:18:23.000]  那我叫雅閣
[00:18:23.000 --> 00:18:24.000]  你不要再叫雅閣
[00:18:24.000 --> 00:18:25.000]  你改名
[00:18:25.000 --> 00:18:26.000]  即是改了名
[00:18:26.000 --> 00:18:27.000]  那又怎樣
[00:18:27.000 --> 00:18:28.000]  然後又給他祝福
[00:18:28.000 --> 00:18:30.000]  然後雅閣又問
[00:18:30.000 --> 00:18:31.000]  那你叫甚麼名字
[00:18:31.000 --> 00:18:33.000]  他說你用不著問我甚麼名字
[00:18:33.000 --> 00:18:34.000]  因為不肯告訴他
[00:18:34.000 --> 00:18:36.000]  這些真是高手過招
[00:18:36.000 --> 00:18:37.000]  這樣的對話
[00:18:37.000 --> 00:18:39.000]  究竟背後有些甚麼
[00:18:39.000 --> 00:18:40.000]  不如這次剩下一點時間
[00:18:40.000 --> 00:18:41.000]  和大家一起思想
[00:18:41.000 --> 00:18:45.000]  這幾個我們發現的疑點
[00:18:45.000 --> 00:18:47.000]  其實這個疑點的背後
[00:18:47.000 --> 00:18:51.000]  很可能正是我們很多時忽略了的
[00:18:51.000 --> 00:18:53.000]  屬於神自己很奇妙的真理
[00:18:53.000 --> 00:18:54.000]  因為你沒有想過
[00:18:54.000 --> 00:18:55.000]  想不到
[00:18:55.000 --> 00:18:58.000]  想不到是因為神所做的事
[00:18:58.000 --> 00:19:00.000]  可能比你所以為的
[00:19:00.000 --> 00:19:02.000]  是更奇妙更多
[00:19:02.000 --> 00:19:05.000]  我們一起來透過這些疑點
[00:19:05.000 --> 00:19:07.000]  去抄一下
[00:19:07.000 --> 00:19:09.000]  即是神究竟在做些甚麼
