
[00:00:00.000 --> 00:00:05.000]  我們先讀今天的經文
[00:02:59.000 --> 00:03:01.000]  來將人帶到你的面前
[00:03:01.000 --> 00:03:05.000]  以致我不斷地將福音傳播
[00:03:05.000 --> 00:03:08.000]  但是不知道你會不會將一大筆錢
[00:03:08.000 --> 00:03:11.000]  假設一百萬,帶到教會
[00:03:11.000 --> 00:03:14.000]  你說:這筆錢是我的父母給我的
[00:03:14.000 --> 00:03:18.000]  又或者說這筆錢是你神啊幫我開路
[00:03:18.000 --> 00:03:20.000]  讓我賺的第一桶金
[00:03:20.000 --> 00:03:23.000]  我就藉著這筆錢開創我的事業
[00:03:23.000 --> 00:03:29.000]  成就了我今天一番的成就
[00:03:29.000 --> 00:03:31.000]  又或者你帶來一份標書
[00:03:31.000 --> 00:03:33.000]  你說:神啊,這份是你幫我種的
[00:03:33.000 --> 00:03:35.000]  第一次種標的文件
[00:03:35.000 --> 00:03:37.000]  從此因為我種了這個標之後
[00:03:37.000 --> 00:03:41.000]  我的生意就一直壯大,直到如今
[00:03:41.000 --> 00:03:43.000]  你也可能將你的兒女帶來
[00:03:43.000 --> 00:03:45.000]  你說:神啊,這是你給我的產業
[00:03:45.000 --> 00:03:47.000]  是我最珍貴的
[00:03:47.000 --> 00:03:50.000]  其他的東西完全不可以代替他們
[00:03:50.000 --> 00:03:51.000]  我帶到你的面前
[00:03:51.000 --> 00:03:53.000]  因為你給我的兒女
[00:03:53.000 --> 00:03:56.000]  讓我有一個非常快樂的家庭
[00:03:56.000 --> 00:03:58.000]  你也可能帶來一張屋契
[00:03:58.000 --> 00:04:00.000]  你說:神啊,是你幫助我
[00:04:00.000 --> 00:04:03.000]  讓我能夠買到這間小小的房屋
[00:04:03.000 --> 00:04:06.000]  讓我可以和我的家人在當中安居
[00:04:06.000 --> 00:04:10.000]  遮風擋雨,享受一家的歡樂
[00:04:10.000 --> 00:04:12.000]  你甚至可能帶來一間教會
[00:04:12.000 --> 00:04:14.000]  你說:神啊,這間教會是我創立的
[00:04:14.000 --> 00:04:15.000]  是你的恩典
[00:04:15.000 --> 00:04:16.000]  過去幾十年裡
[00:04:16.000 --> 00:04:18.000]  我在裡面熱心服侍
[00:04:18.000 --> 00:04:21.000]  造就了幾代的信徒
[00:04:21.000 --> 00:04:23.000]  林林總總
[00:04:23.000 --> 00:04:27.000]  我不知道你還想到些什麼
[00:04:27.000 --> 00:04:32.000]  你會帶來些什麼呢?
[00:04:32.000 --> 00:04:34.000]  我們從剛才所念的經文
[00:04:34.000 --> 00:04:37.000]  我們知道有一個女人
[00:04:37.000 --> 00:04:42.000]  她帶了一瓶聖經說極貴的純拿達香膏
[00:04:42.000 --> 00:04:44.000]  拿達香膏是一種
[00:04:44.000 --> 00:04:48.000]  東印度從裡面很稀有的植物的根徑提煉出來
[00:04:48.000 --> 00:04:50.000]  很香的一些油膏
[00:04:50.000 --> 00:04:52.000]  很貴的
[00:04:52.000 --> 00:04:53.000]  但對猶太人來說
[00:04:53.000 --> 00:04:54.000]  特別做媽媽的
[00:04:54.000 --> 00:04:56.000]  只要力量做到
[00:04:56.000 --> 00:04:58.000]  她多數都為預備
[00:04:58.000 --> 00:04:59.000]  或者未出嫁的女兒
[00:04:59.000 --> 00:05:00.000]  可能還是很小
[00:05:00.000 --> 00:05:02.000]  但是她就為他們預備了
[00:05:02.000 --> 00:05:05.000]  這一瓶的香膏
[00:05:05.000 --> 00:05:07.000]  就預備在女兒出嫁的時候
[00:05:07.000 --> 00:05:09.000]  就送給女兒
[00:05:09.000 --> 00:05:13.000]  讓女兒在出嫁那一天來使用
[00:05:13.000 --> 00:05:16.000]  所以對猶太未婚的女子來說
[00:05:16.000 --> 00:05:20.000]  這一瓶的拿達香膏是很珍貴的
[00:05:20.000 --> 00:05:25.000]  珍貴到不可以用錢來衡量
[00:05:25.000 --> 00:05:27.000]  南丫海這裡記載這件事比較簡單
[00:05:27.000 --> 00:05:29.000]  如果我們將這件經文
[00:05:29.000 --> 00:05:31.000]  和約翰福音十二章一道八節
[00:05:31.000 --> 00:05:32.000]  放在一起讀的時候
[00:05:32.000 --> 00:05:37.000]  我們就會得到一個比較詳細的內容
[00:05:37.000 --> 00:05:39.000]  請約翰福告訴我
[00:05:39.000 --> 00:05:41.000]  耶穌在如月節的第六日
[00:05:41.000 --> 00:05:44.000]  也是祂被出賣前的第六日
[00:05:44.000 --> 00:05:46.000]  來到伯大利這個地方
[00:05:46.000 --> 00:05:48.000]  伯大利對耶穌一點都不陌生
[00:05:48.000 --> 00:05:51.000]  因為祂就在這個地方
[00:05:51.000 --> 00:05:53.000]  成就了一件我們很熟悉的神蹟
[00:05:53.000 --> 00:05:54.000]  就是拉撒路
[00:05:54.000 --> 00:05:57.000]  從墳墓當中出來
[00:05:57.000 --> 00:05:59.000]  所以有人說耶穌和馬大瑪利亞
[00:05:59.000 --> 00:06:03.000]  拉撒路這一家應該很熟
[00:06:03.000 --> 00:06:05.000]  有些人就說在伯大利這個地方
[00:06:05.000 --> 00:06:07.000]  有一個曾經掛上大麻風
[00:06:07.000 --> 00:06:09.000]  不過我們相信祂應該已經好了
[00:06:09.000 --> 00:06:10.000]  如果不是的話
[00:06:10.000 --> 00:06:12.000]  祂不敢請人到祂家裡有宴席的
[00:06:12.000 --> 00:06:13.000]  聖經沒有說
[00:06:13.000 --> 00:06:14.000]  但是有些人說
[00:06:14.000 --> 00:06:15.000]  會不會這個人
[00:06:15.000 --> 00:06:17.000]  就是曾經經歷耶穌的恩典
[00:06:17.000 --> 00:06:19.000]  祂的麻風是耶穌醫好的
[00:06:19.000 --> 00:06:20.000]  所以當耶穌來到伯大利
[00:06:20.000 --> 00:06:21.000]  祂覺得機會難得
[00:06:21.000 --> 00:06:24.000]  於是祂就將耶穌請到祂家當中
[00:06:24.000 --> 00:06:25.000]  來款待
[00:06:25.000 --> 00:06:28.000]  來宴請耶穌
[00:06:28.000 --> 00:06:30.000]  然後約翰又告訴我們
[00:06:30.000 --> 00:06:33.000]  馬大瑪利亞和拉撒路三姐弟
[00:06:33.000 --> 00:06:36.000]  都同樣在這個宴席裡面
[00:06:36.000 --> 00:06:38.000]  但是聖經沒有告訴我們
[00:06:38.000 --> 00:06:40.000]  為什麼祂三姐弟在這裡
[00:06:40.000 --> 00:06:43.000]  有人說可能會不會祂和那位
[00:06:43.000 --> 00:06:45.000]  曾經生大麻風的西門是親戚
[00:06:45.000 --> 00:06:48.000]  所以他們都被請到這個宴席裡面
[00:06:48.000 --> 00:06:49.000]  又有人說可能不是
[00:06:49.000 --> 00:06:51.000]  祂可能是因為跟耶穌熟悉
[00:06:51.000 --> 00:06:53.000]  所以西門請他們來做陪客
[00:06:53.000 --> 00:06:56.000]  幫忙一些工作
[00:06:58.000 --> 00:07:00.000]  但又有人告訴我們
[00:07:00.000 --> 00:07:02.000]  那個帶來一玉瓶極貴純
[00:07:02.000 --> 00:07:06.000]  拿達香膏的女人就是瑪利亞
[00:07:06.000 --> 00:07:08.000]  是她打破玉瓶
[00:07:08.000 --> 00:07:11.000]  將膏抹在耶穌的腳上
[00:07:11.000 --> 00:07:15.000]  並且用自己的頭髮去擦乾
[00:07:15.000 --> 00:07:16.000]  提到這裡
[00:07:16.000 --> 00:07:19.000]  我們心裡面開始應該有個疑問了
[00:07:19.000 --> 00:07:21.000]  咦 不是喔
[00:07:21.000 --> 00:07:23.000]  剛才我們讀那段經文告訴我們
[00:07:23.000 --> 00:07:25.000]  馬可說這個女人
[00:07:25.000 --> 00:07:29.000]  是將香膏擾在耶穌的頭上的喔
[00:07:29.000 --> 00:07:31.000]  如果我們再看《馬太福音》
[00:07:31.000 --> 00:07:33.000]  《馬太》二十六章
[00:07:33.000 --> 00:07:35.000]  都是說那個女人
[00:07:35.000 --> 00:07:39.000]  是將香膏擾在耶穌的頭上
[00:07:39.000 --> 00:07:46.000]  《馬太福音》描寫耶穌是猶太人的王
[00:07:46.000 --> 00:07:49.000]  所以只是記載了瑪利亞
[00:07:49.000 --> 00:07:51.000]  高耶穌的頭
[00:07:51.000 --> 00:07:53.000]  因為按照猶太人的規矩
[00:07:53.000 --> 00:07:57.000]  古時君王登基是要被高立的
[00:07:57.000 --> 00:07:59.000]  而高由
[00:07:59.000 --> 00:08:01.000]  按照詩篇所說
[00:08:01.000 --> 00:08:03.000]  是由頭那裡一直流下去
[00:08:03.000 --> 00:08:06.000]  所以要由頭那裡倒在身上
[00:08:06.000 --> 00:08:09.000]  而《約翰福音》描寫耶穌是神
[00:08:09.000 --> 00:08:11.000]  所以只是記載瑪利亞
[00:08:11.000 --> 00:08:13.000]  用膏抹耶穌的腳
[00:08:13.000 --> 00:08:17.000]  是表示對神那種謙卑的敬拜
[00:08:17.000 --> 00:08:19.000]  她撫服在耶穌的腳前
[00:08:19.000 --> 00:08:22.000]  用她的頭髮來擦她的腳
[00:08:22.000 --> 00:08:25.000]  而耶穌在回應其他旁觀者
[00:08:25.000 --> 00:08:28.000]  對瑪利亞所做的事情的時候
[00:08:28.000 --> 00:08:29.000]  他是這樣說的
[00:08:29.000 --> 00:08:30.000]  他是由他罷
[00:08:30.000 --> 00:08:32.000]  為什麼難為他呢?
[00:08:32.000 --> 00:08:35.000]  他在我身上做的是一件美事
[00:08:35.000 --> 00:08:38.000]  他所做的是盡他所能的
[00:08:38.000 --> 00:08:40.000]  他是為了我的安葬
[00:08:40.000 --> 00:08:44.000]  把香膏預先擾在我身上
[00:08:44.000 --> 00:08:49.000]  如果按照這三段方書的語氣
[00:08:49.000 --> 00:08:52.000]  以及內容上的互補
[00:08:52.000 --> 00:08:54.000]  我們就沒有疑問
[00:08:54.000 --> 00:08:57.000]  我們說瑪利亞應該是從頭上
[00:08:57.000 --> 00:08:59.000]  將香膏擾在耶穌的頭上
[00:08:59.000 --> 00:09:02.000]  可能將香膏抹在她的身上
[00:09:02.000 --> 00:09:04.000]  也將香膏倒在她的腳上
[00:09:04.000 --> 00:09:08.000]  然後用她的頭髮擦她的腳
[00:09:08.000 --> 00:09:10.000]  聖經沒有說為什麼瑪利亞
[00:09:10.000 --> 00:09:12.000]  要用頭髮擦耶穌的腳
[00:09:12.000 --> 00:09:13.000]  有人說笑地說
[00:09:13.000 --> 00:09:15.000]  可能最後倒得太多了
[00:09:15.000 --> 00:09:17.000]  所以抹了這麼少
[00:09:17.000 --> 00:09:19.000]  又或者不夠 唯有擦開
[00:09:19.000 --> 00:09:21.000]  我們不知道
[00:09:21.000 --> 00:09:24.000]  由於純拿達香膏是
[00:09:24.000 --> 00:09:27.000]  媽媽為女兒出嫁的時候預備的
[00:09:27.000 --> 00:09:28.000]  很貴重
[00:09:28.000 --> 00:09:30.000]  所以為了避免流失
[00:09:30.000 --> 00:09:32.000]  或者香氣受到影響
[00:09:32.000 --> 00:09:34.000]  一定是密封的
[00:09:34.000 --> 00:09:36.000]  我們不知道這個玉瓶
[00:09:36.000 --> 00:09:37.000]  其實是不是有一個位置
[00:09:37.000 --> 00:09:38.000]  他可以就這樣打開
[00:09:38.000 --> 00:09:39.000]  倒一些出來
[00:09:39.000 --> 00:09:41.000]  然後封起來
[00:09:41.000 --> 00:09:42.000]  可以下次再用
[00:09:42.000 --> 00:09:44.000]  我們不知道有沒有
[00:09:44.000 --> 00:09:47.000]  但是打破了玉瓶之後
[00:09:47.000 --> 00:09:51.000]  就一定無法回復原狀
[00:09:51.000 --> 00:09:54.000]  也不能夠再留下來
[00:09:54.000 --> 00:09:56.000]  再出嫁之慾
[00:09:56.000 --> 00:09:57.000]  如果不是
[00:09:57.000 --> 00:09:59.000]  好像現在的飲品挺好的
[00:09:59.000 --> 00:10:00.000]  拿開蓋子
[00:10:00.000 --> 00:10:01.000]  耶穌 倒一些給你
[00:10:01.000 --> 00:10:02.000]  倒在你的手上
[00:10:02.000 --> 00:10:03.000]  抹一下
[00:10:03.000 --> 00:10:04.000]  很香的
[00:10:04.000 --> 00:10:05.000]  然後拿起來
[00:10:05.000 --> 00:10:06.000]  收起來
[00:10:06.000 --> 00:10:08.000]  留給我出嫁的時候
[00:10:08.000 --> 00:10:10.000]  沒有
[00:10:10.000 --> 00:10:12.000]  所以有人說
[00:10:12.000 --> 00:10:14.000]  瑪利亞所做的
[00:10:14.000 --> 00:10:18.000]  是一種毫無保留的獻上
[00:10:18.000 --> 00:10:20.000]  和負上
[00:10:20.000 --> 00:10:24.000]  她沒有想過再留下一點
[00:10:24.000 --> 00:10:25.000]  對於瑪利亞的行為
[00:10:25.000 --> 00:10:26.000]  《聖經》記載
[00:10:26.000 --> 00:10:27.000]  無論馬太 馬可
[00:10:27.000 --> 00:10:28.000]  還是約翰三卷方書
[00:10:28.000 --> 00:10:29.000]  都告訴我們
[00:10:29.000 --> 00:10:32.000]  有些人對瑪利亞所做的事
[00:10:32.000 --> 00:10:34.000]  感到不滿
[00:10:34.000 --> 00:10:35.000]  馬太就說
[00:10:35.000 --> 00:10:36.000]  門徒有些不滿
[00:10:36.000 --> 00:10:38.000]  看到瑪利亞做這件事
[00:10:38.000 --> 00:10:39.000]  有些就說
[00:10:39.000 --> 00:10:40.000]  約翰就說
[00:10:40.000 --> 00:10:42.000]  加略人猶大感到不滿
[00:10:42.000 --> 00:10:43.000]  不過當然
[00:10:43.000 --> 00:10:44.000]  約翰再加一句
[00:10:44.000 --> 00:10:45.000]  就是因為他是賊
[00:10:45.000 --> 00:10:46.000]  經常穿抽屜底
[00:10:46.000 --> 00:10:48.000]  所以不值得
[00:10:48.000 --> 00:10:50.000]  而馬可就很隱晦地說
[00:10:50.000 --> 00:10:51.000]  今天我們讀這本英文
[00:10:51.000 --> 00:10:55.000]  就說有幾個人不滿
[00:10:55.000 --> 00:10:56.000]  所以我們可以說
[00:10:56.000 --> 00:10:57.000]  在那個言詞當中
[00:10:57.000 --> 00:10:59.000]  基於不同的原因
[00:10:59.000 --> 00:11:00.000]  門徒也好
[00:11:00.000 --> 00:11:01.000]  其他人也好
[00:11:01.000 --> 00:11:03.000]  對於瑪利亞的行為感到不滿
[00:11:03.000 --> 00:11:04.000]  我相信有些人認為
[00:11:04.000 --> 00:11:06.000]  她浪費金錢
[00:11:06.000 --> 00:11:07.000]  是的
[00:11:07.000 --> 00:11:08.000]  這樣想也不一定是錯的
[00:11:08.000 --> 00:11:10.000]  因為當時一個人一天的薪金
[00:11:10.000 --> 00:11:13.000]  是一個銀幣
[00:11:13.000 --> 00:11:15.000]  所以這瓶打破的香膏價值
[00:11:15.000 --> 00:11:17.000]  三百多個銀幣
[00:11:17.000 --> 00:11:22.000]  是代表一個人一年的工資
[00:11:22.000 --> 00:11:23.000]  大家記不記得
[00:11:23.000 --> 00:11:25.000]  耶穌跟他的門徒說
[00:11:25.000 --> 00:11:27.000]  賣食物給五千人的時候
[00:11:27.000 --> 00:11:29.000]  要用多少錢
[00:11:29.000 --> 00:11:30.000]  二百
[00:11:30.000 --> 00:11:31.000]  二百個銀錢
[00:11:31.000 --> 00:11:32.000]  你想想
[00:11:32.000 --> 00:11:35.000]  三百個銀錢的確是很大的錢
[00:11:35.000 --> 00:11:36.000]  所以有些人這樣想
[00:11:36.000 --> 00:11:38.000]  可能不出奇
[00:11:38.000 --> 00:11:39.000]  但有些人覺得
[00:11:39.000 --> 00:11:41.000]  這個高門的行動不合意
[00:11:41.000 --> 00:11:43.000]  因為耶穌是誰
[00:11:43.000 --> 00:11:45.000]  為何要將對你來說
[00:11:45.000 --> 00:11:46.000]  如此重要的東西
[00:11:46.000 --> 00:11:48.000]  浪費在耶穌身上
[00:11:48.000 --> 00:11:49.000]  昨天Jayson傳道
[00:11:49.000 --> 00:11:52.000]  浪費在耶穌身上
[00:11:52.000 --> 00:11:54.000]  你要耶穌香香的不要緊
[00:11:54.000 --> 00:11:56.000]  隨便買一間
[00:11:56.000 --> 00:11:58.000]  香香的
[00:11:58.000 --> 00:11:59.000]  淋上去就算了
[00:11:59.000 --> 00:12:00.000]  也是一整間
[00:12:00.000 --> 00:12:03.000]  之後就過去了
[00:12:03.000 --> 00:12:04.000]  有些人可能覺得
[00:12:04.000 --> 00:12:06.000]  你怎麼搞亂這個派對
[00:12:06.000 --> 00:12:08.000]  我們正在宴會
[00:12:08.000 --> 00:12:09.000]  你無端端走出來
[00:12:09.000 --> 00:12:10.000]  搞這些東西
[00:12:10.000 --> 00:12:12.000]  影響了我們一邊聊天
[00:12:12.000 --> 00:12:16.000]  一邊很開心的這個宴席
[00:12:16.000 --> 00:12:17.000]  當然馬利亞為什麼
[00:12:17.000 --> 00:12:19.000]  將這麼貴重的香膏
[00:12:19.000 --> 00:12:20.000]  繞在耶穌身上
[00:12:20.000 --> 00:12:22.000]  經文沒有告訴我們
[00:12:22.000 --> 00:12:23.000]  我們不知道
[00:12:23.000 --> 00:12:25.000]  但是耶穌在回應其他人
[00:12:25.000 --> 00:12:28.000]  對馬利亞的不滿的時候
[00:12:28.000 --> 00:12:29.000]  特別是如果我們留意
[00:12:29.000 --> 00:12:30.000]  耶穌的回應
[00:12:30.000 --> 00:12:32.000]  似乎是特別針對那些
[00:12:32.000 --> 00:12:35.000]  認為香膏值三百多個銀幣
[00:12:35.000 --> 00:12:37.000]  可以用來周際窮人的言論
[00:12:37.000 --> 00:12:39.000]  祂有一個的回應
[00:12:39.000 --> 00:12:42.000]  耶穌說
[00:12:42.000 --> 00:12:43.000]  馬利亞所做的
[00:12:43.000 --> 00:12:46.000]  是一件非常重要的事
[00:12:46.000 --> 00:12:48.000]  因為耶穌說
[00:12:48.000 --> 00:12:50.000]  祂是為安葬我的事
[00:12:50.000 --> 00:12:54.000]  作預先的預表
[00:12:54.000 --> 00:12:55.000]  因為原來人死了之後
[00:12:55.000 --> 00:12:56.000]  按猶太人的規矩
[00:12:56.000 --> 00:12:58.000]  他們會用香膏來抹他的身體
[00:12:58.000 --> 00:13:00.000]  防止屍臭的出現
[00:13:00.000 --> 00:13:03.000]  耶穌說你隨他吧
[00:13:03.000 --> 00:13:04.000]  祂只不過是做一個
[00:13:04.000 --> 00:13:06.000]  祂自己也不知道的
[00:13:06.000 --> 00:13:08.000]  但是祂是在做一個預表
[00:13:08.000 --> 00:13:10.000]  就是祂為我的安葬
[00:13:10.000 --> 00:13:16.000]  去做出一個事先的預示
[00:13:16.000 --> 00:13:17.000]  其實其他人對馬利亞
[00:13:17.000 --> 00:13:19.000]  浪費金錢的不滿
[00:13:19.000 --> 00:13:21.000]  也不是沒有道理的
[00:13:21.000 --> 00:13:23.000]  因為舊約聖經
[00:13:23.000 --> 00:13:25.000]  真的有很多經文告訴我們
[00:13:25.000 --> 00:13:27.000]  我們應該去幫助窮人
[00:13:27.000 --> 00:13:30.000]  裡面充滿了這些教導
[00:13:30.000 --> 00:13:31.000]  所以我們看耶穌
[00:13:31.000 --> 00:13:33.000]  在這裡回應這幫人的時候
[00:13:33.000 --> 00:13:34.000]  祂沒有指責那些人
[00:13:34.000 --> 00:13:36.000]  說你們不對
[00:13:36.000 --> 00:13:37.000]  祂沒有說
[00:13:37.000 --> 00:13:38.000]  你們全部都錯
[00:13:38.000 --> 00:13:40.000]  OK 祂沒有說
[00:13:40.000 --> 00:13:42.000]  耶穌只是來表達一件事
[00:13:42.000 --> 00:13:45.000]  說馬利亞所做這件美事
[00:13:45.000 --> 00:13:48.000]  其實和幫助窮人不是對立的
[00:13:48.000 --> 00:13:49.000]  兩者的不同
[00:13:49.000 --> 00:13:52.000]  只不過是時機和對象
[00:13:52.000 --> 00:13:54.000]  不同意義
[00:13:54.000 --> 00:13:55.000]  所以耶穌說
[00:13:55.000 --> 00:13:57.000]  常有窮人和你們同在
[00:13:57.000 --> 00:13:59.000]  就是任何時間任何時機
[00:13:59.000 --> 00:14:00.000]  你都有窮人給你
[00:14:00.000 --> 00:14:01.000]  你可以隨時去幫助他
[00:14:01.000 --> 00:14:03.000]  但是不常有我
[00:14:03.000 --> 00:14:04.000]  耶穌的意思就是說
[00:14:04.000 --> 00:14:08.000]  馬利亞是找緊了這個時機
[00:14:08.000 --> 00:14:10.000]  因為我快要死了 耶穌說
[00:14:10.000 --> 00:14:12.000]  你想做都做不到
[00:14:12.000 --> 00:14:13.000]  所以耶穌不是說
[00:14:13.000 --> 00:14:15.000]  我們不應該關心窮人
[00:14:15.000 --> 00:14:19.000]  而是說那個時機的問題
[00:14:19.000 --> 00:14:20.000]  但是這段經文
[00:14:20.000 --> 00:14:21.000]  不是來到這裡就完結的
[00:14:21.000 --> 00:14:22.000]  耶穌接著就說
[00:14:22.000 --> 00:14:25.000]  我實在告訴你們普天之下
[00:14:25.000 --> 00:14:27.000]  無論在什麼地方存著福音
[00:14:27.000 --> 00:14:29.000]  都要述說這女人所做的
[00:14:29.000 --> 00:14:31.000]  來紀念她
[00:14:31.000 --> 00:14:33.000]  耶穌很有趣
[00:14:33.000 --> 00:14:34.000]  我們很少看到
[00:14:34.000 --> 00:14:35.000]  在一件事件之後
[00:14:35.000 --> 00:14:36.000]  祂說這句話
[00:14:36.000 --> 00:14:37.000]  這句話好像很獨特
[00:14:37.000 --> 00:14:38.000]  祂就跟那些人說
[00:14:38.000 --> 00:14:40.000]  這個女人做了這件事
[00:14:40.000 --> 00:14:41.000]  以後無論這個福音
[00:14:41.000 --> 00:14:43.000]  傳到哪裡都好
[00:14:43.000 --> 00:14:45.000]  你們都要告訴那些人
[00:14:45.000 --> 00:14:48.000]  這個女人做了一件這樣的事情
[00:14:48.000 --> 00:14:52.000]  要來紀念她
[00:14:52.000 --> 00:14:53.000]  我看到這裡的時候
[00:14:53.000 --> 00:14:57.000]  我心裡面就問
[00:14:57.000 --> 00:15:00.000]  如果這個女人這麼重要
[00:15:00.000 --> 00:15:03.000]  為什麼馬可 馬太不捨
[00:15:03.000 --> 00:15:06.000]  她就是馬利亞
[00:15:06.000 --> 00:15:08.000]  無名 無姓
[00:15:08.000 --> 00:15:11.000]  一個女人
[00:15:11.000 --> 00:15:12.000]  我思考這個問題的時候
[00:15:12.000 --> 00:15:15.000]  有兩個思緒走出來
[00:15:15.000 --> 00:15:16.000]  第一個我就覺得
[00:15:16.000 --> 00:15:19.000]  耶穌不是要我們紀念馬利亞這個人
[00:15:19.000 --> 00:15:23.000]  而是紀念祂所作的美事
[00:15:23.000 --> 00:15:27.000]  不是馬利亞這個人是一個好人
[00:15:27.000 --> 00:15:28.000]  做了一件美事
[00:15:28.000 --> 00:15:34.000]  耶穌說這件事是值得紀念的
[00:15:34.000 --> 00:15:36.000]  然後在幾個福音書裡面
[00:15:36.000 --> 00:15:39.000]  我們沒有見過任何一個人
[00:15:39.000 --> 00:15:42.000]  向耶穌獻上過什麼
[00:15:42.000 --> 00:15:43.000]  你說不是
[00:15:43.000 --> 00:15:46.000]  耶穌出生幼年的時候
[00:15:46.000 --> 00:15:48.000]  有幾個博士獻上禮物
[00:15:48.000 --> 00:15:49.000]  是的
[00:15:49.000 --> 00:15:51.000]  那時候他們向一個小嬰兒
[00:15:51.000 --> 00:15:54.000]  或者一個幼年兒童的耶穌獻上禮物
[00:15:54.000 --> 00:15:55.000]  但是就指用這個女人
[00:15:55.000 --> 00:15:56.000]  向耶穌傳道
[00:15:56.000 --> 00:15:59.000]  並且宣告自己是尼塞亞之後
[00:15:59.000 --> 00:16:02.000]  向耶穌毫無保留 付出和獻上
[00:16:02.000 --> 00:16:04.000]  就是將祂最貴重的東西
[00:16:04.000 --> 00:16:06.000]  在這裡獻給耶穌
[00:16:06.000 --> 00:16:08.000]  所以耶穌說要在福音傳道的地方
[00:16:08.000 --> 00:16:11.000]  都要述說這件事
[00:16:11.000 --> 00:16:13.000]  會不會就是
[00:16:13.000 --> 00:16:19.000]  祂要我們所有認順祂的門徒
[00:16:19.000 --> 00:16:20.000]  都要學習
[00:16:20.000 --> 00:16:22.000]  將我們最貴重的東西
[00:16:22.000 --> 00:16:25.000]  毫無保留的
[00:16:25.000 --> 00:16:29.000]  向祂獻上
[00:16:29.000 --> 00:16:31.000]  在我們今天所讀的經文裡面
[00:16:31.000 --> 00:16:32.000]  我們看到馬可
[00:16:32.000 --> 00:16:35.000]  在技術這件美事的同時
