
[00:00:00.000 --> 00:00:02.000]  很快和大家再看第一節
[00:04:34.640 --> 00:04:36.640]  臨去離開這個世界之前
[00:04:36.640 --> 00:04:38.640]  那幾天
[00:04:38.640 --> 00:04:40.640]  他才真的說信主
[00:04:40.640 --> 00:04:42.640]  我看他的樣子
[00:04:42.640 --> 00:04:44.640]  流了眼淚
[00:04:44.640 --> 00:04:46.640]  又是真的有那個悔意
[00:04:46.640 --> 00:04:48.640]  但是是不是就這樣
[00:04:48.640 --> 00:04:50.640]  去到臨尾的階段
[00:04:50.640 --> 00:04:52.640]  他願意說信
[00:04:52.640 --> 00:04:54.640]  這樣又可以呢
[00:04:54.640 --> 00:04:56.640]  其實很重要的是什麼
[00:04:56.640 --> 00:04:58.640]  聖經裡面實在是告訴我們
[00:04:58.640 --> 00:05:00.640]  因信就能夠得著
[00:05:00.640 --> 00:05:02.640]  這個神的赦免
[00:05:02.640 --> 00:05:04.640]  因信就能夠得著這個永遠的生命
[00:05:04.640 --> 00:05:06.640]  因信就能夠
[00:05:06.640 --> 00:05:08.640]  被神去稱你為義
[00:05:08.640 --> 00:05:10.640]  稱義這個名稱
[00:05:10.640 --> 00:05:12.640]  這是一個法律名詞
[00:05:12.640 --> 00:05:14.640]  今天我不是想和大家研究這個
[00:05:14.640 --> 00:05:16.640]  如果一講這個又要一小時
[00:05:16.640 --> 00:05:18.640]  無論怎樣也好
[00:05:18.640 --> 00:05:20.640]  聖經裡面真的說
[00:05:20.640 --> 00:05:22.640]  是因著相信
[00:05:22.640 --> 00:05:24.640]  但是這個相信不是就這樣
[00:05:24.640 --> 00:05:26.640]  我信
[00:05:26.640 --> 00:05:28.640]  我信
[00:05:28.640 --> 00:05:30.640]  牧師
[00:05:30.640 --> 00:05:32.640]  現在一毛錢可以買一個西瓜
[00:05:32.640 --> 00:05:34.640]  我扔下一毛錢
[00:05:34.640 --> 00:05:36.640]  他就會有十個西瓜
[00:05:36.640 --> 00:05:38.640]  同時你送去我家
[00:05:38.640 --> 00:05:40.640]  免送貨的費用
[00:05:40.640 --> 00:05:42.640]  送貨的費用
[00:05:42.640 --> 00:05:44.640]  我信
[00:05:44.640 --> 00:05:46.640]  報紙賣電視賣廣告
[00:05:46.640 --> 00:05:48.640]  我看到一群人在百佳門口等
[00:05:48.640 --> 00:05:50.640]  有些人拿著一個
[00:05:50.640 --> 00:05:52.640]  有些人拿著三個西瓜
[00:05:52.640 --> 00:05:54.640]  難道這樣我也不信嗎
[00:05:54.640 --> 00:05:56.640]  但問題是這樣信有沒有用呢
[00:05:56.640 --> 00:05:58.640]  可以完全沒有用
[00:05:58.640 --> 00:06:00.640]  因為如果你不是真的進去
[00:06:00.640 --> 00:06:02.640]  放下一毛錢去買一個西瓜
[00:06:02.640 --> 00:06:04.640]  你有沒有得到一個西瓜
[00:06:04.640 --> 00:06:06.640]  你的相信
[00:06:06.640 --> 00:06:08.640]  逗留在你的頭腦
[00:06:08.640 --> 00:06:10.640]  真心這樣相信
[00:06:10.640 --> 00:06:12.640]  但你沒有真的去接受
[00:06:12.640 --> 00:06:14.640]  沒有採取一個行動
[00:06:14.640 --> 00:06:16.640]  去接受這個offer
[00:06:16.640 --> 00:06:18.640]  所以這樣的相信是沒有用的
[00:06:18.640 --> 00:06:22.640]  其實聖經所要求的相信是怎樣的
[00:06:22.640 --> 00:06:24.640]  聖經所要求的相信
[00:06:24.640 --> 00:06:26.640]  是很清晰的
[00:06:26.640 --> 00:06:28.640]  聖經所要求的相信
[00:06:28.640 --> 00:06:30.640]  我們就要聽聖經怎樣講
[00:06:30.640 --> 00:06:32.640]  有信心沒有行為是死的
[00:06:32.640 --> 00:06:34.640]  你說你信
[00:06:34.640 --> 00:06:36.640]  你有沒有行為
[00:06:36.640 --> 00:06:38.640]  你的行為就是表現出
[00:06:38.640 --> 00:06:40.640]  你的行為就是表現出
[00:06:40.640 --> 00:06:42.640]  你是不是真真正正的相信
[00:06:42.640 --> 00:06:44.640]  如果你的相信
[00:06:44.640 --> 00:06:46.640]  沒有真真正正的行為
[00:06:46.640 --> 00:06:48.640]  表現的時候
[00:06:48.640 --> 00:06:50.640]  這個相信很危險
[00:06:50.640 --> 00:06:52.640]  都不知道是不是真的
[00:06:52.640 --> 00:06:54.640]  你說我沒有機會去表現
[00:06:54.640 --> 00:06:56.640]  那怎樣
[00:06:56.640 --> 00:06:58.640]  有沒有人沒有機會去表現
[00:06:58.640 --> 00:07:00.640]  你說有沒有
[00:07:00.640 --> 00:07:02.640]  有沒有
[00:07:02.640 --> 00:07:04.640]  有
[00:07:04.640 --> 00:07:06.640]  釘十字架那個就是
[00:07:06.640 --> 00:07:08.640]  耶穌釘十字架
[00:07:08.640 --> 00:07:10.640]  有兩個強盜其中一個
[00:07:10.640 --> 00:07:12.640]  他說你德國降臨的
[00:07:12.640 --> 00:07:14.640]  你紀念我
[00:07:14.640 --> 00:07:16.640]  自己都快死了
[00:07:16.640 --> 00:07:18.640]  旁邊那個也是死囚
[00:07:18.640 --> 00:07:20.640]  但他在那個時候
[00:07:20.640 --> 00:07:22.640]  他相信這一位
[00:07:22.640 --> 00:07:24.640]  是可以將神的國帶來降臨
[00:07:24.640 --> 00:07:26.640]  所以他是真的相信
[00:07:26.640 --> 00:07:28.640]  他有沒有機會表現
[00:07:28.640 --> 00:07:30.640]  這樣釘著還表什麼現
[00:07:30.640 --> 00:07:32.640]  他做過的壞事
[00:07:32.640 --> 00:07:34.640]  有沒有能夠還給別人
[00:07:34.640 --> 00:07:36.640]  有沒有能夠跟他得罪過的人
[00:07:36.640 --> 00:07:38.640]  甚至傷害過的人
[00:07:38.640 --> 00:07:40.640]  甚至搶劫過的人
[00:07:40.640 --> 00:07:42.640]  付出任何代價
[00:07:42.640 --> 00:07:44.640]  沒有
[00:07:44.640 --> 00:07:46.640]  但神看到他裏面
[00:07:46.640 --> 00:07:48.640]  他沒有機會去做任何事
[00:07:48.640 --> 00:07:50.640]  但神看到他真正的相信
[00:07:50.640 --> 00:07:52.640]  但我們不是
[00:07:52.640 --> 00:07:54.640]  這裏相信那裏就沒有機會
[00:07:54.640 --> 00:07:56.640]  當我們有機會的時候
[00:07:56.640 --> 00:07:58.640]  我們是不是要用我們的行動
[00:07:58.640 --> 00:08:00.640]  去表示出來
[00:08:00.640 --> 00:08:02.640]  所以我特別
[00:08:02.640 --> 00:08:04.640]  寫了一篇經文給大家看
[00:08:04.640 --> 00:08:06.640]  在這個啟示錄裏面
[00:08:06.640 --> 00:08:08.640]  我給了大家
[00:08:08.640 --> 00:08:10.640]  在啟示錄第20章
[00:08:10.640 --> 00:08:12.640]  的第13節
[00:08:12.640 --> 00:08:14.640]  去到第20章的第13節
[00:08:14.640 --> 00:08:16.640]  聖經說於是海交出其中的死人
[00:08:16.640 --> 00:08:18.640]  死亡和陰間
[00:08:18.640 --> 00:08:20.640]  也交出其中的死人
[00:08:20.640 --> 00:08:22.640]  跟著說什麼
[00:08:22.640 --> 00:08:24.640]  他們都照各人所行的受審判
[00:08:24.640 --> 00:08:26.640]  看到嗎
[00:08:26.640 --> 00:08:28.640]  他們的行為是很重要的
[00:08:28.640 --> 00:08:30.640]  是會有一個審判
[00:08:30.640 --> 00:08:32.640]  而怎樣去審判
[00:08:32.640 --> 00:08:34.640]  就是照著他們的行為去受到審判
[00:08:34.640 --> 00:08:36.640]  啟示錄22章第12節
[00:08:36.640 --> 00:08:38.640]  看啊我必快來
[00:08:38.640 --> 00:08:40.640]  賞罰在我
[00:08:40.640 --> 00:08:42.640]  要照每一個人所行的報應他
[00:08:42.640 --> 00:08:44.640]  我們的信仰
[00:08:44.640 --> 00:08:46.640]  是講報應的
[00:08:46.640 --> 00:08:48.640]  我們的神是會報應
[00:08:48.640 --> 00:08:50.640]  我們做錯的事情的
[00:08:50.640 --> 00:08:52.640]  我們所做錯的事情
[00:08:52.640 --> 00:08:54.640]  神是要我們交賬的
[00:08:54.640 --> 00:08:56.640]  除非
[00:08:56.640 --> 00:08:58.640]  一樣東西
[00:08:58.640 --> 00:09:00.640]  除非就是神的兒子
[00:09:00.640 --> 00:09:02.640]  來到這個世上
[00:09:02.640 --> 00:09:04.640]  為我們的罪釘在十字架上
[00:09:04.640 --> 00:09:06.640]  當我們真心悔改的時候
[00:09:06.640 --> 00:09:08.640]  覺得自己是一個罪人
[00:09:08.640 --> 00:09:10.640]  願意去接受耶穌
[00:09:10.640 --> 00:09:12.640]  成為我們的救主
[00:09:12.640 --> 00:09:14.640]  求神去饒恕我們
[00:09:14.640 --> 00:09:16.640]  求神去接納我們
[00:09:16.640 --> 00:09:18.640]  跟著
[00:09:18.640 --> 00:09:20.640]  有機會的話
[00:09:20.640 --> 00:09:22.640]  有機會你明白我的意思
[00:09:22.640 --> 00:09:26.640]  去行出神的誡命出來
[00:09:26.640 --> 00:09:28.640]  我們不是靠行為得救
[00:09:28.640 --> 00:09:30.640]  因為如果靠行為得救
[00:09:30.640 --> 00:09:32.640]  聖經告訴我們
[00:09:32.640 --> 00:09:34.640]  是一定不行的
[00:09:34.640 --> 00:09:36.640]  因為聖經告訴我們
[00:09:36.640 --> 00:09:38.640]  神的要求
[00:09:38.640 --> 00:09:40.640]  你只要一生裡面犯了一次的罪
[00:09:40.640 --> 00:09:42.640]  你就是一個罪人
[00:09:42.640 --> 00:09:44.640]  罪人就不能夠與神永遠同在
[00:09:44.640 --> 00:09:46.640]  但是
[00:09:46.640 --> 00:09:48.640]  如果我們願意在神的面前
[00:09:48.640 --> 00:09:50.640]  相信承認耶穌基督
[00:09:50.640 --> 00:09:52.640]  為我們釘十字架
[00:09:52.640 --> 00:09:54.640]  我們罪能夠得著赦免
[00:09:54.640 --> 00:09:56.640]  我們的罪已經一筆勾銷
[00:09:56.640 --> 00:09:58.640]  神也宣判了我們
[00:09:58.640 --> 00:10:00.640]  所謂稱義
[00:10:00.640 --> 00:10:02.640]  宣告我們是一個義人
[00:10:02.640 --> 00:10:04.640]  我們才能夠成為一個義人
[00:10:04.640 --> 00:10:06.640]  完全是因為耶穌基督在十字架上
[00:10:06.640 --> 00:10:08.640]  為我們釘死
[00:10:08.640 --> 00:10:10.640]  那個救恩
[00:10:10.640 --> 00:10:12.640]  那個恩典
[00:10:12.640 --> 00:10:14.640]  但是我們要
[00:10:14.640 --> 00:10:16.640]  繼續去做一個
[00:10:16.640 --> 00:10:18.640]  神喜悅的人是什麼原因
[00:10:18.640 --> 00:10:20.640]  因為我們的生命
[00:10:20.640 --> 00:10:22.640]  是轉變了
[00:10:22.640 --> 00:10:24.640]  我們以前就是為誰而活
[00:10:24.640 --> 00:10:26.640]  可能為自己而活
[00:10:26.640 --> 00:10:28.640]  為自我而活
[00:10:28.640 --> 00:10:30.640]  或者是為一些
[00:10:30.640 --> 00:10:32.640]  其他世界上的東西而活
[00:10:32.640 --> 00:10:34.640]  但是當我們
[00:10:34.640 --> 00:10:36.640]  信了耶穌成為基督徒的時候
[00:10:36.640 --> 00:10:38.640]  我們就是為主而活
[00:10:38.640 --> 00:10:40.640]  我們要討主的喜悅
[00:10:40.640 --> 00:10:42.640]  不等於我們不會再有
[00:10:42.640 --> 00:10:44.640]  錯失犯罪
[00:10:44.640 --> 00:10:46.640]  但當我們有過失犯罪的時候
[00:10:46.640 --> 00:10:48.640]  求主憐憫我們
[00:10:48.640 --> 00:10:50.640]  求主饒恕我們
[00:10:50.640 --> 00:10:52.640]  叫我們能夠同神
[00:10:52.640 --> 00:10:54.640]  繼續能夠有良好的關係
[00:10:54.640 --> 00:10:56.640]  我不是說繼續有關係
[00:10:56.640 --> 00:10:58.640]  是良好的關係
[00:10:58.640 --> 00:11:00.640]  你要明白有關係和良好的關係
[00:11:00.640 --> 00:11:02.640]  是可以有分別的
[00:11:02.640 --> 00:11:04.640]  假如
[00:11:04.640 --> 00:11:06.640]  你有一個兒子
[00:11:06.640 --> 00:11:08.640]  你做錯了事
[00:11:08.640 --> 00:11:10.640]  你爸爸很不喜歡
[00:11:10.640 --> 00:11:12.640]  你媽媽很不喜歡
[00:11:12.640 --> 00:11:14.640]  但是你仍然是他的兒子
[00:11:14.640 --> 00:11:16.640]  是有關係的
[00:11:16.640 --> 00:11:18.640]  但不是一個良好的關係
[00:11:18.640 --> 00:11:20.640]  因為你所做的事
[00:11:20.640 --> 00:11:22.640]  父母覺得你做得不對
[00:11:22.640 --> 00:11:24.640]  社會也覺得你不對
[00:11:24.640 --> 00:11:26.640]  法律也覺得你不對
[00:11:26.640 --> 00:11:28.640]  所以父母對你
[00:11:28.640 --> 00:11:30.640]  其實關係是有了影響
[00:11:30.640 --> 00:11:32.640]  所以不是良好的關係
[00:11:32.640 --> 00:11:34.640]  但你仍然是他的兒子
[00:11:34.640 --> 00:11:36.640]  無法改變
[00:11:36.640 --> 00:11:38.640]  他不可以,你不可以,我捐回去我媽媽的肚子
[00:11:38.640 --> 00:11:40.640]  我不出生,沒有這回事
[00:11:40.640 --> 00:11:42.640]  所以當我們信了耶穌
[00:11:42.640 --> 00:11:44.640]  我們成為神的兒女的時候
[00:11:44.640 --> 00:11:46.640]  我很相信
[00:11:46.640 --> 00:11:48.640]  一次的得救是永遠的得救
[00:11:48.640 --> 00:11:50.640]  不過這個得救是真真正正的得救
[00:11:50.640 --> 00:11:52.640]  是聖靈看到我們
[00:11:52.640 --> 00:11:54.640]  是怎樣讓我們有重生的生命
[00:11:54.640 --> 00:11:56.640]  那個的得救
[00:11:56.640 --> 00:11:58.640]  我們不會沒有了我們的救恩
[00:11:58.640 --> 00:12:00.640]  但是我們可以失去了
[00:12:00.640 --> 00:12:02.640]  我們和天父那個良好的關係
[00:12:02.640 --> 00:12:04.640]  但是何時我們願意
[00:12:04.640 --> 00:12:06.640]  來到天父的面前
[00:12:06.640 --> 00:12:08.640]  認罪悔改
[00:12:08.640 --> 00:12:10.640]  這個關係立即就能夠可以
[00:12:10.640 --> 00:12:12.640]  保持良好的關係
[00:12:12.640 --> 00:12:14.640]  大家要聽清楚
[00:12:14.640 --> 00:12:16.640]  是保持良好的關係
[00:12:16.640 --> 00:12:18.640]  不是再一次有關係
[00:12:18.640 --> 00:12:20.640]  所以在這裡聖經讓我們看到
[00:12:20.640 --> 00:12:22.640]  很重要的是他們的行為
[00:12:22.640 --> 00:12:24.640]  教會的行為
[00:12:24.640 --> 00:12:26.640]  代表教會的弟兄姊妹
[00:12:26.640 --> 00:12:28.640]  要有合臣心意的行為
[00:12:28.640 --> 00:12:30.640]  接著我們看到
[00:12:30.640 --> 00:12:32.640]  另外一個經文
[00:12:32.640 --> 00:12:34.640]  就是貼撒羅尼加前書一章第三節
[00:12:34.640 --> 00:12:36.640]  很有趣,在我們的父面前
[00:12:36.640 --> 00:12:38.640]  這個是貼撒羅尼加前書
[00:12:38.640 --> 00:12:40.640]  他說什麼
[00:12:40.640 --> 00:12:42.640]  不住地紀念你們因信心所做的工作
[00:12:42.640 --> 00:12:44.640]  因愛心所受的勞苦
[00:12:44.640 --> 00:12:46.640]  因盼望我們主耶穌基督
[00:12:46.640 --> 00:12:48.640]  所傳的堅忍
[00:12:48.640 --> 00:12:50.640]  你看到裡面
[00:12:50.640 --> 00:12:52.640]  提及了三樣東西
[00:12:52.640 --> 00:12:54.640]  就是他們所做的工作
[00:12:54.640 --> 00:12:56.640]  這個工作這個字原文
[00:12:56.640 --> 00:12:58.640]  和剛才啟示錄那裡
[00:12:58.640 --> 00:13:00.640]  我知道你的行為是同一個字
[00:13:00.640 --> 00:13:02.640]  行為就是行事人為
[00:13:02.640 --> 00:13:04.640]  行事為人
[00:13:04.640 --> 00:13:06.640]  不是行事人為,是行事為人
[00:13:06.640 --> 00:13:08.640]  所以其實是對稱
[00:13:08.640 --> 00:13:10.640]  那幾樣東西有的
[00:13:10.640 --> 00:13:12.640]  在這個經文裡面
[00:13:12.640 --> 00:13:14.640]  他說信心所做的工作
[00:13:14.640 --> 00:13:16.640]  啟示錄就說
[00:13:16.640 --> 00:13:18.640]  我知道你的行為
[00:13:18.640 --> 00:13:20.640]  接著你們用愛心所受的勞苦
[00:13:20.640 --> 00:13:22.640]  在啟示錄就說
[00:13:22.640 --> 00:13:24.640]  我知道你的行為
[00:13:24.640 --> 00:13:26.640]  接著勞碌勞碌勞苦是一樣的
[00:13:26.640 --> 00:13:28.640]  接著啟示錄那裡說
[00:13:28.640 --> 00:13:30.640]  我知道你們的行為勞碌和忍耐
[00:13:30.640 --> 00:13:32.640]  在這個貼撒羅尼加前書
[00:13:32.640 --> 00:13:34.640]  是保羅所講的
[00:13:34.640 --> 00:13:36.640]  我們主耶穌基督所傳的堅忍
[00:13:36.640 --> 00:13:38.640]  他的忍耐
[00:13:38.640 --> 00:13:40.640]  為主受苦
[00:13:40.640 --> 00:13:42.640]  為主受凌辱
[00:13:42.640 --> 00:13:44.640]  為主有時可能會受逼迫
[00:13:44.640 --> 00:13:46.640]  也說不定
[00:13:46.640 --> 00:13:48.640]  所以看到無論是保羅
[00:13:48.640 --> 00:13:50.640]  去對貼撒羅尼加
[00:13:50.640 --> 00:13:52.640]  這個教會所講的說話
[00:13:52.640 --> 00:13:54.640]  啟示錄約翰
[00:13:54.640 --> 00:13:56.640]  這裡所講
[00:13:56.640 --> 00:13:58.640]  耶穌基督對著
[00:13:58.640 --> 00:14:00.640]  以弗所這個教會所讚賞的說話
[00:14:00.640 --> 00:14:02.640]  都是那幾樣東西
[00:14:02.640 --> 00:14:04.640]  這幾樣東西總歸來說是什麼
[00:14:04.640 --> 00:14:06.640]  貼撒羅尼加前書就講出來了
[00:14:06.640 --> 00:14:08.640]  是信心
[00:14:08.640 --> 00:14:10.640]  是愛心和盼望
[00:14:10.640 --> 00:14:12.640]  即是我們講信忘愛
[00:14:12.640 --> 00:14:14.640]  不過這裡就叫
[00:14:14.640 --> 00:14:16.640]  信盼望和
[00:14:16.640 --> 00:14:18.640]  信愛和盼望
[00:14:18.640 --> 00:14:20.640]  其實就是這三樣東西
[00:14:20.640 --> 00:14:22.640]  這三個ingredient
[00:14:22.640 --> 00:14:24.640]  這三樣東西
[00:14:24.640 --> 00:14:26.640]  其實就是教會所需要做的東西
[00:14:26.640 --> 00:14:28.640]  我們有沒有
[00:14:28.640 --> 00:14:30.640]  願意在我們的行事
[00:14:30.640 --> 00:14:32.640]  為人
[00:14:32.640 --> 00:14:34.640]  或者在我們侍奉的生活
[00:14:34.640 --> 00:14:36.640]  為主的侍奉的生活裡面
[00:14:36.640 --> 00:14:38.640]  去願意去做呢
[00:14:38.640 --> 00:14:40.640]  原來這個
[00:14:40.640 --> 00:14:42.640]  代表了我們是一個信心的工作
[00:14:42.640 --> 00:14:44.640]  我信不信
[00:14:44.640 --> 00:14:46.640]  信不信得過
[00:14:46.640 --> 00:14:48.640]  我所做的我的行事為人
[00:14:48.640 --> 00:14:50.640]  神會保守我呢
[00:14:50.640 --> 00:14:52.640]  你說我這樣做
[00:14:52.640 --> 00:14:54.640]  是很吃虧的
[00:14:54.640 --> 00:14:56.640]  在人看來是很吃虧
[00:14:56.640 --> 00:14:58.640]  但是
[00:14:58.640 --> 00:15:00.640]  神願意去保守我們
[00:15:00.640 --> 00:15:02.640]  如果我們跟從祂的心意去行的話
[00:15:02.640 --> 00:15:04.640]  我們有沒有
[00:15:04.640 --> 00:15:06.640]  為了神的緣故我們願意
[00:15:06.640 --> 00:15:08.640]  去勞苦呢
[00:15:08.640 --> 00:15:10.640]  用愛心去勞苦呢
[00:15:10.640 --> 00:15:12.640]  當我看到這個經文的時候我就想起
[00:15:12.640 --> 00:15:14.640]  有時我們語片時代
[00:15:14.640 --> 00:15:16.640]  很多時候就會講什麼
[00:15:16.640 --> 00:15:18.640]  就是講
[00:15:18.640 --> 00:15:20.640]  爸爸媽媽特別媽媽
[00:15:20.640 --> 00:15:22.640]  特別媽媽
[00:15:22.640 --> 00:15:24.640]  他們照顧子女
[00:15:24.640 --> 00:15:26.640]  是怎樣的
[00:15:26.640 --> 00:15:28.640]  四個字
[00:15:28.640 --> 00:15:30.640]  一個是棉字
[00:15:30.640 --> 00:15:32.640]  棉字第二個是什麼字
[00:15:32.640 --> 00:15:34.640]  乾字
[00:15:34.640 --> 00:15:36.640]  棉乾水濕
[00:15:36.640 --> 00:15:38.640]  其實你問我為什麼我也不明白
[00:15:38.640 --> 00:15:40.640]  總之都知道意會到什麼意思
[00:15:40.640 --> 00:15:42.640]  棉乾水濕
[00:15:42.640 --> 00:15:44.640]  為什麼呢
[00:15:44.640 --> 00:15:46.640]  或者你告訴我教教我
[00:15:46.640 --> 00:15:48.640]  總而言之我們意會到
[00:15:48.640 --> 00:15:50.640]  當他說我真的為你棉乾水濕
[00:15:50.640 --> 00:15:52.640]  就是說
[00:15:52.640 --> 00:15:54.640]  可能是捱奸詆也說不定
[00:15:54.640 --> 00:15:56.640]  為什麼父母可以這樣做
