
[00:00:00.000 --> 00:00:13.000]  有一個故事說到一個資格老的天使有一天帶了一個年輕的天使在星空中飛翔
[00:07:59.000 --> 00:08:04.000]  那就是這個叫做先存性
[00:08:04.000 --> 00:08:05.000]  第三個
[00:08:05.000 --> 00:08:09.000]  我們可以看到
[00:08:09.000 --> 00:08:10.000]  這個耶穌
[00:08:10.000 --> 00:08:15.000]  他這個降生是一個很特別的
[00:08:15.000 --> 00:08:19.000]  他是一個無罪的人
[00:08:19.000 --> 00:08:20.000]  為什麼要說到
[00:08:20.000 --> 00:08:23.000]  要同理懷孕生子
[00:08:23.000 --> 00:08:26.000]  才可以是我們的救主呢
[00:08:26.000 --> 00:08:28.000]  因為這是確定
[00:08:28.000 --> 00:08:32.000]  耶穌基督沒有罪的人性
[00:08:32.000 --> 00:08:34.000]  他是人
[00:08:34.000 --> 00:08:36.000]  剛才說到他是神
[00:08:36.000 --> 00:08:38.000]  那麼他這樣降生
[00:08:38.000 --> 00:08:41.000]  他也是人
[00:08:41.000 --> 00:08:44.000]  如果他是接著男女
[00:08:44.000 --> 00:08:48.000]  通過天然的生產的過程而產生的
[00:08:48.000 --> 00:08:51.000]  那麼像一般的人一樣
[00:08:51.000 --> 00:08:53.000]  凡是人生下來
[00:08:53.000 --> 00:08:54.000]  都是罪人
[00:08:54.000 --> 00:08:56.000]  都有罪性
[00:08:56.000 --> 00:08:58.000]  不管你是多麼偉大的人
[00:08:58.000 --> 00:09:01.000]  你仍然是來到這個世界
[00:09:01.000 --> 00:09:03.000]  你生下來
[00:09:03.000 --> 00:09:05.000]  就在那個時候開始
[00:09:05.000 --> 00:09:07.000]  雖然你還沒有做什麼事情
[00:09:07.000 --> 00:09:10.000]  雖然你還沒有說什麼話
[00:09:10.000 --> 00:09:12.000]  但是你還是個罪人
[00:09:12.000 --> 00:09:15.000]  這個沒有一個世界上的人
[00:09:15.000 --> 00:09:18.000]  他是能夠逃脫這樣一個規律的
[00:09:18.000 --> 00:09:21.000]  那如果他是通過天然的過程
[00:09:21.000 --> 00:09:24.000]  自然的過程而生下來的
[00:09:24.000 --> 00:09:26.000]  那麼他就是一個人
[00:09:26.000 --> 00:09:28.000]  那麼他就是一個罪人
[00:09:28.000 --> 00:09:30.000]  他有罪性
[00:09:30.000 --> 00:09:31.000]  他有罪性
[00:09:31.000 --> 00:09:35.000]  所以就不能夠代替我們罪人死
[00:09:35.000 --> 00:09:37.000]  一定是要無罪的人
[00:09:37.000 --> 00:09:42.000]  才可以代替有罪的人死
[00:09:42.000 --> 00:09:44.000]  第二個我們看到
[00:09:44.000 --> 00:09:48.000]  因為他要是無罪的人
[00:09:48.000 --> 00:09:51.000]  他才可以擔當我們的罪
[00:09:51.000 --> 00:09:54.000]  人的罪
[00:09:54.000 --> 00:09:59.000]  那麼如果他是有罪的
[00:09:59.000 --> 00:10:01.000]  他就不能擔當我們的罪
[00:10:01.000 --> 00:10:03.000]  因為他來到世上
[00:10:03.000 --> 00:10:06.000]  是要把我們從罪裡頭救出來
[00:10:06.000 --> 00:10:08.000]  如果他自己都是一個罪人
[00:10:08.000 --> 00:10:10.000]  帶著罪性
[00:10:10.000 --> 00:10:13.000]  那麼他怎麼能夠救其他的罪人呢
[00:10:13.000 --> 00:10:15.000]  他怎麼能夠說
[00:10:15.000 --> 00:10:18.000]  我的死能夠代替你們的死呢
[00:10:18.000 --> 00:10:20.000]  這是不可以的
[00:10:20.000 --> 00:10:21.000]  那麼就是說
[00:10:21.000 --> 00:10:24.000]  他是無罪的
[00:10:24.000 --> 00:10:26.000]  誰才能夠代替有罪的
[00:10:26.000 --> 00:10:28.000]  這個是耶穌
[00:10:28.000 --> 00:10:29.000]  這個人
[00:10:29.000 --> 00:10:30.000]  他是人
[00:10:30.000 --> 00:10:33.000]  他能夠擔負人的罪
[00:10:33.000 --> 00:10:35.000]  作為一個無罪的人
[00:10:35.000 --> 00:10:37.000]  他可以擔當人的罪
[00:10:37.000 --> 00:10:39.000]  那麼作為神的兒子
[00:10:39.000 --> 00:10:40.000]  他的神性
[00:10:40.000 --> 00:10:44.000]  那麼他的獻上自己
[00:10:44.000 --> 00:10:46.000]  作為一個贖罪祭
[00:10:46.000 --> 00:10:49.000]  就能夠蒙神的約拿
[00:10:49.000 --> 00:10:51.000]  所以這個他要是
[00:10:51.000 --> 00:10:53.000]  一個是神
[00:10:53.000 --> 00:10:55.000]  他是神
[00:10:55.000 --> 00:10:56.000]  同時呢
[00:10:56.000 --> 00:10:57.000]  他又是人
[00:10:57.000 --> 00:10:58.000]  這樣的話
[00:10:58.000 --> 00:11:00.000]  才能夠救我們
[00:11:00.000 --> 00:11:04.000]  從罪惡裡頭救出來
[00:11:04.000 --> 00:11:06.000]  在路加呼應
[00:11:06.000 --> 00:11:08.000]  有一節聖經的話
[00:11:08.000 --> 00:11:13.000]  是很重要的
[00:11:13.000 --> 00:11:15.000]  為什麼說耶穌
[00:11:15.000 --> 00:11:18.000]  他能夠從
[00:11:18.000 --> 00:11:20.000]  他的母親瑪利亞
[00:11:20.000 --> 00:11:22.000]  也是個罪人
[00:11:22.000 --> 00:11:24.000]  為什麼他母親有罪性
[00:11:24.000 --> 00:11:27.000]  他就是沒有罪性呢
[00:11:27.000 --> 00:11:29.000]  在路加呼應
[00:11:29.000 --> 00:11:31.000]  第一章裡頭
[00:11:31.000 --> 00:11:34.000]  有一節聖經就說到了
[00:11:34.000 --> 00:11:37.000]  第一章的三十五節就說
[00:11:37.000 --> 00:11:42.000]  當這個天使對瑪利亞說話
[00:11:42.000 --> 00:11:46.000]  他說你要懷孕生子
[00:11:46.000 --> 00:11:49.000]  給他取名叫做耶穌
[00:11:49.000 --> 00:11:50.000]  他要為大
[00:11:50.000 --> 00:11:53.000]  稱為至高者的兒子
[00:11:53.000 --> 00:11:55.000]  主神要把他
[00:11:55.000 --> 00:11:58.000]  主大位的位給他
[00:11:58.000 --> 00:11:59.000]  第三十三節說
[00:11:59.000 --> 00:12:02.000]  他要做雅各加的王
[00:12:02.000 --> 00:12:03.000]  至道永遠
[00:12:03.000 --> 00:12:06.000]  他的國也沒有窮盡
[00:12:06.000 --> 00:12:09.000]  這個時候瑪利亞就對天使說了
[00:12:09.000 --> 00:12:11.000]  我沒有出嫁
[00:12:11.000 --> 00:12:14.000]  怎麼有這樣的事呢
[00:12:14.000 --> 00:12:15.000]  第三十五節
[00:12:15.000 --> 00:12:18.000]  這些很重要的聖經就告訴我們
[00:12:18.000 --> 00:12:20.000]  天使回答說
[00:12:20.000 --> 00:12:23.000]  聖靈要靈到你身上
[00:12:23.000 --> 00:12:26.000]  至高者的能力要陰閉你
[00:12:26.000 --> 00:12:29.000]  因此所要生的聖者
[00:12:29.000 --> 00:12:32.000]  必成為神的兒子
[00:12:32.000 --> 00:12:34.000]  第三十五節
[00:12:34.000 --> 00:12:36.000]  第三十五節這句聖經說
[00:12:36.000 --> 00:12:39.000]  聖靈要靈到你身上
[00:12:39.000 --> 00:12:41.000]  要靈到瑪利亞身上
[00:12:41.000 --> 00:12:42.000]  然後呢
[00:12:42.000 --> 00:12:45.000]  至高者的能力要陰閉你
[00:12:45.000 --> 00:12:47.000]  要陰閉你
[00:12:47.000 --> 00:12:48.000]  這個陰閉的意思
[00:12:48.000 --> 00:12:50.000]  就是把他給包圍起來
[00:12:50.000 --> 00:12:54.000]  給他給保護起來
[00:12:54.000 --> 00:12:57.000]  這是聖靈就是陰閉
[00:12:57.000 --> 00:12:59.000]  這個保護
[00:12:59.000 --> 00:13:03.000]  把瑪利亞保護起來
[00:13:03.000 --> 00:13:06.000]  不讓任何的罪的東西
[00:13:06.000 --> 00:13:08.000]  進到他的裡面
[00:13:08.000 --> 00:13:11.000]  所懷的兒子裡頭
[00:13:11.000 --> 00:13:12.000]  所以這就是
[00:13:12.000 --> 00:13:14.000]  他有個特別的
[00:13:14.000 --> 00:13:24.000]  聖靈把罪跟母胎裡頭的耶穌完全隔開
[00:13:24.000 --> 00:13:26.000]  所以耶穌在母胎裡頭
[00:13:26.000 --> 00:13:30.000]  受不到任何罪性的影響
[00:13:30.000 --> 00:13:32.000]  任何罪性的干擾
[00:13:32.000 --> 00:13:35.000]  因為聖靈要把他給包圍起來
[00:13:35.000 --> 00:13:38.000]  保護起來
[00:13:38.000 --> 00:13:41.000]  所以他才可以成為一個無罪的人
[00:13:41.000 --> 00:13:44.000]  雖然外形看起來
[00:13:44.000 --> 00:13:46.000]  他跟一般的人都一樣
[00:13:46.000 --> 00:13:48.000]  跟一般的嬰孩都一樣
[00:13:48.000 --> 00:13:49.000]  但是呢
[00:13:49.000 --> 00:13:51.000]  他是沒有罪性的
[00:13:51.000 --> 00:13:54.000]  因為聖靈把他給保護起來
[00:13:54.000 --> 00:13:56.000]  才包圍起來
[00:13:56.000 --> 00:13:57.000]  所以這個是
[00:13:57.000 --> 00:14:01.000]  耶穌是由童女懷孕而生
[00:14:01.000 --> 00:14:05.000]  這是一個很重要的一個真理
[00:14:05.000 --> 00:14:08.000]  如果不認識這個真理
[00:14:08.000 --> 00:14:10.000]  否認這個真理
[00:14:10.000 --> 00:14:12.000]  那其他的一切的信仰呢
[00:14:12.000 --> 00:14:15.000]  就失去了他的根基了
[00:14:15.000 --> 00:14:18.000]  其他的都成為沒有什麼意義了
[00:14:18.000 --> 00:14:20.000]  所以聖經告訴我們說
[00:14:20.000 --> 00:14:25.000]  不承認耶穌是從肉身來的
[00:14:25.000 --> 00:14:27.000]  不承認神的兒子
[00:14:27.000 --> 00:14:30.000]  是從肉身來到這個世上的
[00:14:30.000 --> 00:14:33.000]  不承認他是由童女懷孕而生的
[00:14:33.000 --> 00:14:37.000]  那麼這種所有其他的說法的話
[00:14:37.000 --> 00:14:41.000]  都是異端都是錯誤的
[00:14:41.000 --> 00:14:44.000]  有人就覺得很奇怪了
[00:14:44.000 --> 00:14:48.000]  世上怎麼有可能有童女
[00:14:48.000 --> 00:14:51.000]  還沒有結婚就懷孕了
[00:14:51.000 --> 00:14:55.000]  就生了兒子的
[00:14:55.000 --> 00:14:56.000]  沒有
[00:14:56.000 --> 00:14:59.000]  所以很多人就不承認
[00:14:59.000 --> 00:15:01.000]  他也想不通
[00:15:01.000 --> 00:15:04.000]  他也不接受這樣的信仰
[00:15:04.000 --> 00:15:08.000]  其實童女懷孕生子這個事情
[00:15:08.000 --> 00:15:12.000]  跟耶穌的神性有密切的關係的
[00:15:12.000 --> 00:15:13.000]  有密切相關
[00:15:13.000 --> 00:15:17.000]  因為耶穌是一個超凡的人物
[00:15:17.000 --> 00:15:18.000]  他雖然是人
[00:15:18.000 --> 00:15:21.000]  但是他不同於世上所有的人
[00:15:21.000 --> 00:15:23.000]  他是個特別的
[00:15:23.000 --> 00:15:25.000]  他是個超凡的
[00:15:25.000 --> 00:15:27.000]  一個超凡的人
[00:15:27.000 --> 00:15:30.000]  他的降生
[00:15:30.000 --> 00:15:33.000]  必須是一種超凡的方式
[00:15:33.000 --> 00:15:35.000]  我們都是普通人
[00:15:35.000 --> 00:15:37.000]  所以我們生下來
[00:15:37.000 --> 00:15:39.000]  都是用普通的方式來的
[00:15:39.000 --> 00:15:42.000]  但是耶穌是個特別的
[00:15:42.000 --> 00:15:43.000]  這樣的特別的人物
[00:15:43.000 --> 00:15:47.000]  必須用一個特別的方式來降生
[00:15:47.000 --> 00:15:49.000]  來到這個世上
[00:15:49.000 --> 00:15:52.000]  所以如果我們從這一點來看的話
[00:15:52.000 --> 00:15:54.000]  就很容易接受
[00:15:54.000 --> 00:15:57.000]  耶穌是由童女懷孕而生
[00:15:57.000 --> 00:15:59.000]  這樣的一個真理
[00:15:59.000 --> 00:16:04.000]  因為如果你不相信耶穌是神
[00:16:04.000 --> 00:16:06.000]  來到世上做人
[00:16:06.000 --> 00:16:08.000]  那麼你就不可能相信
[00:16:08.000 --> 00:16:12.000]  耶穌是由童女懷孕而生的
[00:16:12.000 --> 00:16:16.000]  如果你相信耶穌是由童女而生的
[00:16:16.000 --> 00:16:18.000]  懷孕而生的
[00:16:18.000 --> 00:16:21.000]  那麼你就相信祂就是神
[00:16:21.000 --> 00:16:22.000]  因為除了神以外
[00:16:22.000 --> 00:16:26.000]  沒有人可以做這樣的事情
[00:16:26.000 --> 00:16:28.000]  所以這個是對我們說
[00:16:28.000 --> 00:16:31.000]  這是一個非常重要的信仰
[00:16:31.000 --> 00:16:33.000]  那下面我們要看一看
[00:16:33.000 --> 00:16:37.000]  耶穌降生的目的是什麼
[00:16:37.000 --> 00:16:40.000]  馬太福音第一章二十一節
[00:16:40.000 --> 00:16:42.000]  說的很清楚
[00:16:42.000 --> 00:16:44.000]  祂要將自己的百姓
[00:16:44.000 --> 00:16:48.000]  從罪惡裡救出來
[00:16:48.000 --> 00:16:51.000]  我們要注意這個救的這個字
[00:16:51.000 --> 00:16:53.000]  救的意思
[00:16:53.000 --> 00:16:55.000]  救非常重要
[00:16:55.000 --> 00:16:58.000]  祂要把自己的百姓
[00:16:58.000 --> 00:17:01.000]  從罪惡裡救出來
[00:17:01.000 --> 00:17:04.000]  這救特別重要
[00:17:04.000 --> 00:17:06.000]  為什麼要救呢
[00:17:06.000 --> 00:17:09.000]  就表示被救的人
[00:17:09.000 --> 00:17:11.000]  他自己沒有力量
[00:17:11.000 --> 00:17:14.000]  如果他自己可以救自己的話
[00:17:14.000 --> 00:17:16.000]  就不需要耶穌來救
[00:17:16.000 --> 00:17:18.000]  如果你一個人
[00:17:18.000 --> 00:17:21.000]  掉在河裡頭
[00:17:21.000 --> 00:17:23.000]  差不多被淹死了
[00:17:23.000 --> 00:17:25.000]  別人去救他
[00:17:25.000 --> 00:17:26.000]  為什麼
[00:17:26.000 --> 00:17:28.000]  他不能救自己了
[00:17:28.000 --> 00:17:29.000]  人不救他
[00:17:29.000 --> 00:17:30.000]  他就淹死了
[00:17:30.000 --> 00:17:31.000]  如果一個人
[00:17:31.000 --> 00:17:32.000]  他掉到河裡去
[00:17:32.000 --> 00:17:34.000]  他會游泳
[00:17:34.000 --> 00:17:35.000]  他游得很好
[00:17:35.000 --> 00:17:37.000]  別人不需要救他
[00:17:37.000 --> 00:17:39.000]  他自己就可以救自己了
[00:17:39.000 --> 00:17:40.000]  但是呢
[00:17:40.000 --> 00:17:42.000]  這個地方我們看見
[00:17:42.000 --> 00:17:44.000]  這個救
[00:17:44.000 --> 00:17:48.000]  為什麼人需要耶穌來救呢
[00:17:48.000 --> 00:17:51.000]  因為人沒有辦法救自己
[00:17:51.000 --> 00:17:54.000]  人為什麼沒有辦法救自己呢
[00:17:54.000 --> 00:17:57.000]  因為人是死人
[00:17:57.000 --> 00:18:01.000]  人是死在罪惡過犯當中
[00:18:01.000 --> 00:18:03.000]  罪人
[00:18:03.000 --> 00:18:05.000]  雖然他還能活動
[00:18:05.000 --> 00:18:06.000]  可是呢
[00:18:06.000 --> 00:18:09.000]  他確實沒有生命
[00:18:09.000 --> 00:18:12.000]  沒有辦法能夠勝過罪
[00:18:12.000 --> 00:18:16.000]  所以他是死在罪的當中
[00:18:16.000 --> 00:18:18.000]  所以這樣的話
[00:18:18.000 --> 00:18:23.000]  他不可能救自己
[00:18:23.000 --> 00:18:25.000]  如果他能救自己的話
[00:18:25.000 --> 00:18:28.000]  他就不需要犯罪了
[00:18:28.000 --> 00:18:30.000]  所以這個救是非常重要
[00:18:30.000 --> 00:18:32.000]  就說到我們
[00:18:32.000 --> 00:18:34.000]  當我們沒有信主的時候
[00:18:34.000 --> 00:18:36.000]  我們在罪惡當中
[00:18:36.000 --> 00:18:39.000]  我們沒有辦法擺脫自己
[00:18:39.000 --> 00:18:41.000]  我們也不認識到自己
[00:18:41.000 --> 00:18:44.000]  是一個要沉淪滅亡的人
[00:18:44.000 --> 00:18:47.000]  我們還是每天過自己的日子
[00:18:47.000 --> 00:18:51.000]  也不知道將來到哪裡去
[00:18:51.000 --> 00:18:53.000]  但是感謝神
[00:18:53.000 --> 00:18:56.000]  在我們這樣的蒙面無知的時候
[00:18:56.000 --> 00:18:58.000]  神的恩典臨到我們
[00:18:58.000 --> 00:19:00.000]  他把我們藉著耶穌基督
[00:19:00.000 --> 00:19:03.000]  把我們從罪裡頭救出來
[00:19:03.000 --> 00:19:05.000]  因為不從罪裡頭救出來
[00:19:05.000 --> 00:19:06.000]  他就是滅亡
[00:19:06.000 --> 00:19:07.000]  他就是沉淪
[00:19:07.000 --> 00:19:13.000]  他就是完全沒有希望的人
[00:19:13.000 --> 00:19:17.000]  救不是根據人自由的意志
[00:19:17.000 --> 00:19:23.000]  救恩完全是從神來的
[00:19:23.000 --> 00:19:26.000]  因為有些人說
[00:19:26.000 --> 00:19:32.000]  一個人怎麼能夠得救呢
[00:19:32.000 --> 00:19:36.000]  是因為神有恩典要救這個人
[00:19:36.000 --> 00:19:39.000]  然後那個人也有自由意志
[00:19:39.000 --> 00:19:41.000]  他願意被救
[00:19:41.000 --> 00:19:44.000]  所以他就能夠得救了
[00:19:44.000 --> 00:19:47.000]  如果這個人他不願意神來救他
[00:19:47.000 --> 00:19:49.000]  他有自由意志
[00:19:49.000 --> 00:19:51.000]  他說神啊你不要救我
[00:19:51.000 --> 00:19:53.000]  那他就不能得救了
[00:19:53.000 --> 00:19:58.000]  所以說救恩是要根據人的自由意志
[00:19:58.000 --> 00:20:01.000]  即使不是完全根據人的意志
[00:20:01.000 --> 00:20:05.000]  也是一部分有人的意志
[00:20:05.000 --> 00:20:11.000]  但是這個地方所說的救不是這個意思
[00:20:11.000 --> 00:20:18.000]  這個地方所說的救完全是從神來的
[00:20:18.000 --> 00:20:23.000]  救恩不是根據人的自由意志
[00:20:23.000 --> 00:20:27.000]  這個是我們在下面要看到的
[00:20:27.000 --> 00:20:31.000]  因為當神要救一個人的時候
[00:20:31.000 --> 00:20:35.000]  不是看他你願不願意救啊
[00:20:35.000 --> 00:20:37.000]  願不願意被救啊
[00:20:37.000 --> 00:20:38.000]  不是
[00:20:38.000 --> 00:20:40.000]  即使你拒絕
[00:20:40.000 --> 00:20:42.000]  你說我不想被救
[00:20:42.000 --> 00:20:45.000]  神還能救他
[00:20:45.000 --> 00:20:47.000]  當神要救一個人的時候
[00:20:47.000 --> 00:20:50.000]  他就有能力救他
[00:20:50.000 --> 00:20:54.000]  在聖經裡頭我們看到保羅的例子就很明顯了
[00:20:54.000 --> 00:20:56.000]  保羅逼迫教會
[00:20:56.000 --> 00:21:00.000]  保羅一直在守律法
[00:21:00.000 --> 00:21:04.000]  要靠律法來得到神的喜悅
[00:21:04.000 --> 00:21:05.000]  逼迫教會
[00:21:05.000 --> 00:21:07.000]  逼迫基督徒
[00:21:07.000 --> 00:21:12.000]  他什麼時候說神啊我要被你救呢
[00:21:12.000 --> 00:21:14.000]  他從來沒有說過
[00:21:14.000 --> 00:21:16.000]  但是神就有辦法改變他
[00:21:16.000 --> 00:21:19.000]  神就有辦法救他
[00:21:19.000 --> 00:21:24.000]  所以救恩完全是從神來的
[00:21:24.000 --> 00:21:38.000]  我們看到在啟示錄裡頭
[00:21:38.000 --> 00:21:44.000]  在第七章第十節就有這樣一句聖經說
[00:21:44.000 --> 00:21:49.000]  有很多穿白衣服的人
[00:21:49.000 --> 00:21:52.000]  許多的人數不過他的人
[00:21:52.000 --> 00:21:55.000]  從各國各族各方來的人
[00:21:55.000 --> 00:21:59.000]  在寶座前穿白衣手拿中樞枝
[00:21:59.000 --> 00:22:01.000]  大聲喊著說
[00:22:01.000 --> 00:22:04.000]  願救恩歸於坐在寶座上
[00:22:04.000 --> 00:22:07.000]  我們的神也歸於高陽
[00:22:07.000 --> 00:22:12.000]  救恩完全是從神來的
[00:22:12.000 --> 00:22:23.000]  所以看到救就是神能力 神的救恩
[00:22:23.000 --> 00:22:25.000]  所以我們看到這兩個方面
[00:22:25.000 --> 00:22:29.000]  耶穌是神 祂是真神
[00:22:29.000 --> 00:22:35.000]  耶穌是人 祂是真人 祂是我們的救助
[00:22:35.000 --> 00:22:43.000]  這個就是看到祂願意救人 神願意救我們
[00:22:43.000 --> 00:22:46.000]  而且祂有能力救我們
[00:22:46.000 --> 00:22:47.000]  就像我們一樣
[00:22:47.000 --> 00:22:49.000]  我們想做一個事情
[00:22:49.000 --> 00:22:51.000]  我們想幫助一個人
