
[00:00:00.000 --> 00:00:06.000]  今天是教會節期中樹節的主日
[00:01:38.000 --> 00:01:42.000]  今天我們就看其中的部分
[00:01:42.000 --> 00:01:44.000]  所以今天我的題目就是說
[00:01:44.000 --> 00:01:47.000]  看:世人都跟他去了
[00:01:47.000 --> 00:01:48.000]  包括了三方面
[00:01:48.000 --> 00:01:53.000]  第一就是導火終燒
[00:01:53.000 --> 00:01:56.000]  第二就是聖靈掌管的人生
[00:01:56.000 --> 00:01:59.000]  第三方面就是愛的考驗
[00:01:59.000 --> 00:02:01.000]  在同一段經文裡面
[00:02:01.000 --> 00:02:07.000]  我們可能會集中騎驢進入耶路撒冷
[00:02:07.000 --> 00:02:08.000]  眾文的歡呼
[00:02:08.000 --> 00:02:10.000]  但是我想大家留意的是
[00:02:10.000 --> 00:02:13.000]  法利塞人在當時
[00:02:13.000 --> 00:02:17.000]  或者祭司長他們這些的反應是怎樣
[00:02:17.000 --> 00:02:21.000]  原來拉撒路也有同去
[00:02:21.000 --> 00:02:23.000]  拉撒路大家如果記得
[00:02:23.000 --> 00:02:27.000]  上個禮拜金泉道跟我們分享什麼題目
[00:02:27.000 --> 00:02:30.000]  「起死回生」類似這樣的題目
[00:02:30.000 --> 00:02:36.000]  就是說耶穌將拉撒路從死裡復活過來
[00:02:36.000 --> 00:02:37.000]  這種大能
[00:02:37.000 --> 00:02:40.000]  拉撒路的復活
[00:02:40.000 --> 00:02:45.000]  原來成為了當時很多猶太人的焦點
[00:02:45.000 --> 00:02:48.000]  他們藉著拉撒路
[00:02:48.000 --> 00:02:51.000]  已經死去幾天的人竟然復活了過來
[00:02:51.000 --> 00:02:56.000]  他們很想看看這個死人復活變成怎樣
[00:02:56.000 --> 00:03:00.000]  因為這樣更加認識耶穌
[00:03:00.000 --> 00:03:02.000]  甚至是相信耶穌
[00:03:02.000 --> 00:03:06.000]  雖然他們看到神蹟才相信
[00:03:06.000 --> 00:03:11.000]  但是他們都是願意接受跟隨耶穌
[00:03:11.000 --> 00:03:17.000]  拉撒路更加成為了一幫密謀要去殺耶穌
[00:03:17.000 --> 00:03:20.000]  或者捉拿耶穌的祭司長法利塞人
[00:03:20.000 --> 00:03:23.000]  他們另一個重點是怎樣
[00:03:23.000 --> 00:03:26.000]  連拉撒路也要殺了
[00:03:26.000 --> 00:03:27.000]  為什麼要殺了
[00:03:27.000 --> 00:03:33.000]  因為他活著就是提供了人相信耶穌的理由
[00:03:33.000 --> 00:03:34.000]  他成為了見證
[00:03:34.000 --> 00:03:36.000]  真的是活的見證
[00:03:36.000 --> 00:03:38.000]  要殺人滅口
[00:03:38.000 --> 00:03:42.000]  所以就決定要將祂剷除
[00:03:42.000 --> 00:03:45.000]  但是他們去想的時候
[00:03:45.000 --> 00:03:47.000]  真的去到這一天
[00:03:47.000 --> 00:03:51.000]  現在說的是中暑節主日這一天
[00:03:51.000 --> 00:03:54.000]  看到這麼多人歡呼耶穌
[00:03:54.000 --> 00:03:57.000]  所以他們在第十九節
[00:03:57.000 --> 00:03:58.000]  法利塞人就說
[00:03:58.000 --> 00:03:59.000]  你們看一下
[00:03:59.000 --> 00:04:01.000]  《和平修正版》就這樣說
[00:04:01.000 --> 00:04:04.000]  我們都一事無成了
[00:04:04.000 --> 00:04:08.000]  因為世人都跟隨了祂
[00:04:08.000 --> 00:04:13.000]  意思是整個世界都跟著祂走了
[00:04:13.000 --> 00:04:15.000]  雖然說得很誇張
[00:04:15.000 --> 00:04:17.000]  但事實上是真的
[00:04:17.000 --> 00:04:20.000]  當時很多的人都跟隨了耶穌
[00:04:20.000 --> 00:04:22.000]  事實上他們感到很不安
[00:04:22.000 --> 00:04:24.000]  心酸酸
[00:04:24.000 --> 00:04:28.000]  更加充滿了很負面的情緒
[00:04:28.000 --> 00:04:33.000]  更加定義是要去謀害耶穌
[00:04:33.000 --> 00:04:35.000]  好第一方面我想說
[00:04:35.000 --> 00:04:37.000]  暴火
[00:04:37.000 --> 00:04:39.000]  中燒
[00:04:39.000 --> 00:04:41.000]  妒忌
[00:04:41.000 --> 00:04:43.000]  這個事跡
[00:04:43.000 --> 00:04:45.000]  這個事件
[00:04:45.000 --> 00:04:47.000]  是讓我們看到人類裡面
[00:04:47.000 --> 00:04:49.000]  很普遍的特徵
[00:04:49.000 --> 00:04:51.000]  就是窒度
[00:04:51.000 --> 00:04:53.000]  當然有恐懼
[00:04:53.000 --> 00:04:56.000]  今天我想多說一些窒度這方面
[00:04:56.000 --> 00:04:57.000]  窒度是讓我們看到
[00:04:57.000 --> 00:04:59.000]  別人給我們有更好的東西
[00:04:59.000 --> 00:05:03.000]  或者給我們更受歡迎
[00:05:03.000 --> 00:05:05.000]  我們可能會產生一個窒度
[00:05:05.000 --> 00:05:09.000]  甚至產生一些恨意出來
[00:05:09.000 --> 00:05:11.000]  這種窒度和恨意
[00:05:11.000 --> 00:05:15.000]  會讓我們變得更加冷酷無情
[00:05:15.000 --> 00:05:17.000]  想方法去阻撓
[00:05:17.000 --> 00:05:19.000]  甚至是殺害這些
[00:05:19.000 --> 00:05:23.000]  我們認為對我們自己有威脅的人
[00:05:23.000 --> 00:05:25.000]  當我們窒度的時候
[00:05:25.000 --> 00:05:28.000]  我們會感到一種負面的情緒
[00:05:28.000 --> 00:05:32.000]  這種情緒往往是令我們很不舒服
[00:05:32.000 --> 00:05:33.000]  很不安
[00:05:33.000 --> 00:05:36.000]  因為窒度本身都是一種情感
[00:05:36.000 --> 00:05:41.000]  所以可能因為很多不同的原因
[00:05:41.000 --> 00:05:45.000]  能夠去引致這種窒度的出現
[00:05:45.000 --> 00:05:47.000]  或者我們探討一下
[00:05:47.000 --> 00:05:49.000]  有以下幾種的情況
[00:05:49.000 --> 00:05:53.000]  一方面是人有我無
[00:05:53.000 --> 00:05:55.000]  當我們感到窒度的時候
[00:05:55.000 --> 00:05:57.000]  通常是因為我們感到自己缺乏某些東西
[00:05:57.000 --> 00:05:59.000]  但偏偏我們又看到
[00:05:59.000 --> 00:06:01.000]  別人擁有我們想擁有的東西
[00:06:01.000 --> 00:06:02.000]  但我們沒有
[00:06:02.000 --> 00:06:04.000]  可能是一種物質
[00:06:04.000 --> 00:06:05.000]  可能是一種財富
[00:06:05.000 --> 00:06:07.000]  或者可能是一種心靈
[00:06:07.000 --> 00:06:09.000]  精神上層面的東西
[00:06:09.000 --> 00:06:11.000]  譬如人際關係
[00:06:11.000 --> 00:06:14.000]  譬如一些才華
[00:06:14.000 --> 00:06:17.000]  或者一些恩賜等等
[00:06:17.000 --> 00:06:18.000]  都可能會這樣
[00:06:18.000 --> 00:06:20.000]  這種窒度的情緒
[00:06:20.000 --> 00:06:25.000]  會引致我們感到自己不太好
[00:06:25.000 --> 00:06:27.000]  感到自己自卑
[00:06:27.000 --> 00:06:29.000]  或者是會貶低自己
[00:06:29.000 --> 00:06:31.000]  覺得自己不如人
[00:06:31.000 --> 00:06:34.000]  但是同時一些好勝的人
[00:06:34.000 --> 00:06:36.000]  會相反的表現出來
[00:06:36.000 --> 00:06:38.000]  他就會覺得自己高人一等
[00:06:38.000 --> 00:06:40.000]  我自以為是
[00:06:40.000 --> 00:06:41.000]  自高自大
[00:06:41.000 --> 00:06:45.000]  來掩蓋這種窒度
[00:06:45.000 --> 00:06:46.000]  窒度的人
[00:06:46.000 --> 00:06:50.000]  是在破壞教會團契的生活
[00:06:50.000 --> 00:06:53.000]  復興的生命
[00:06:53.000 --> 00:06:58.000]  另外可能窒度的原因是看到
[00:06:58.000 --> 00:07:01.000]  別人比我們做得更好
[00:07:01.000 --> 00:07:03.000]  會產生窒度
[00:07:03.000 --> 00:07:05.000]  人比我好
[00:07:05.000 --> 00:07:06.000]  這種情緒
[00:07:06.000 --> 00:07:08.000]  可以在不同的情況發生的
[00:07:08.000 --> 00:07:10.000]  譬如在學校裏面
[00:07:10.000 --> 00:07:12.000]  學業裏面
[00:07:12.000 --> 00:07:14.000]  會發生的情況
[00:07:14.000 --> 00:07:15.000]  在工作
[00:07:15.000 --> 00:07:16.000]  或者婚姻
[00:07:16.000 --> 00:07:18.000]  甚至教會的侍奉裏面
[00:07:18.000 --> 00:07:20.000]  都會出現
[00:07:20.000 --> 00:07:22.000]  當我們感覺到
[00:07:22.000 --> 00:07:25.000]  別人比我們做得更好
[00:07:25.000 --> 00:07:27.000]  我們會感到一些挫敗
[00:07:27.000 --> 00:07:29.000]  感到一些沮喪
[00:07:29.000 --> 00:07:30.000]  感到一些失落
[00:07:30.000 --> 00:07:33.000]  甚至會影響到我們的自尊心
[00:07:33.000 --> 00:07:36.000]  一個自尊心過高的人的時候
[00:07:36.000 --> 00:07:38.000]  往往很容易覺得
[00:07:38.000 --> 00:07:40.000]  是受傷的
[00:07:40.000 --> 00:07:42.000]  久而久之
[00:07:42.000 --> 00:07:45.000]  他要保護容易受傷的自己
[00:07:45.000 --> 00:07:47.000]  這個脆弱的心靈的時候
[00:07:47.000 --> 00:07:49.000]  他就會先發制人
[00:07:49.000 --> 00:07:52.000]  就會所謂大聲感昂
[00:07:52.000 --> 00:07:55.000]  這些都是可能窒度的表現
[00:07:55.000 --> 00:07:56.000]  窒度的人
[00:07:56.000 --> 00:08:00.000]  是在破壞教會團契的生活
[00:08:00.000 --> 00:08:03.000]  和復興的生命
[00:08:03.000 --> 00:08:06.000]  有些人可能會開始詆毀
[00:08:06.000 --> 00:08:09.000]  或者否認別人的好處
[00:08:09.000 --> 00:08:13.000]  這種開始比較極端的窒度
[00:08:13.000 --> 00:08:15.000]  如果他們不願意承認
[00:08:15.000 --> 00:08:17.000]  別人的貢獻
[00:08:17.000 --> 00:08:19.000]  或者優點
[00:08:19.000 --> 00:08:21.000]  這種情緒
[00:08:21.000 --> 00:08:24.000]  可能讓一個人變得越來越自私
[00:08:24.000 --> 00:08:27.000]  越來越唯我獨尊
[00:08:27.000 --> 00:08:29.000]  例如一個人可能
[00:08:29.000 --> 00:08:32.000]  對一個做得很好的
[00:08:32.000 --> 00:08:33.000]  或者成功的同事
[00:08:33.000 --> 00:08:35.000]  會感到窒度
[00:08:35.000 --> 00:08:38.000]  你開始會詆毀他
[00:08:38.000 --> 00:08:40.000]  詆毀他作出的貢獻
[00:08:40.000 --> 00:08:43.000]  以便讓自己覺得好一點
[00:08:43.000 --> 00:08:47.000]  這種行為可能會對人的關係
[00:08:47.000 --> 00:08:49.000]  和工作的環境
[00:08:49.000 --> 00:08:51.000]  帶來很負面的影響
[00:08:51.000 --> 00:08:54.000]  帶來一個不理想的氛圍
[00:08:54.000 --> 00:08:56.000]  另一方面
[00:08:56.000 --> 00:08:58.000]  作為基督徒
[00:08:58.000 --> 00:09:01.000]  也可能會因為我們覺得
[00:09:01.000 --> 00:09:05.000]  自己的靈性操練比別人好
[00:09:05.000 --> 00:09:07.000]  因此我們會否認
[00:09:07.000 --> 00:09:10.000]  別人一些屬靈美好的經歷
[00:09:10.000 --> 00:09:13.000]  或者生命的成長
[00:09:13.000 --> 00:09:16.000]  始終覺得別人不及得我
[00:09:16.000 --> 00:09:19.000]  窒度的人
[00:09:19.000 --> 00:09:22.000]  是在破壞團體的生活
[00:09:22.000 --> 00:09:25.000]  破壞復興的生命
[00:09:25.000 --> 00:09:27.000]  還有一些極端的窒度
[00:09:27.000 --> 00:09:29.000]  可能會是
[00:09:29.000 --> 00:09:32.000]  去到一個試圖
[00:09:32.000 --> 00:09:35.000]  去消滅別人
[00:09:35.000 --> 00:09:37.000]  這種情況下
[00:09:37.000 --> 00:09:40.000]  人家可能會因為
[00:09:40.000 --> 00:09:43.000]  人家不會跟著這條路走
[00:09:43.000 --> 00:09:45.000]  而感到窒度
[00:09:45.000 --> 00:09:48.000]  甚至是怒火中燒
[00:09:48.000 --> 00:09:51.000]  是充滿敵意
[00:09:51.000 --> 00:09:53.000]  充滿憤怒
[00:09:53.000 --> 00:09:56.000]  這種情緒會導致
[00:09:56.000 --> 00:09:58.000]  試圖去
[00:09:58.000 --> 00:10:04.000]  強行阻止別人的行徑
[00:10:04.000 --> 00:10:06.000]  或者那種的成功
[00:10:06.000 --> 00:10:09.000]  甚至採取一些毀滅性的手段
[00:10:09.000 --> 00:10:11.000]  達到目的
[00:10:11.000 --> 00:10:13.000]  這種行為很危險
[00:10:13.000 --> 00:10:15.000]  而且很不道德
[00:10:15.000 --> 00:10:18.000]  可能會導致很嚴重的後果
[00:10:18.000 --> 00:10:20.000]  大家記得我早陣子也說過
[00:10:20.000 --> 00:10:23.000]  莫扎特的死
[00:10:23.000 --> 00:10:27.000]  薩列里宮廷的樂師
[00:10:27.000 --> 00:10:30.000]  他看到莫扎特來到宮廷
[00:10:30.000 --> 00:10:32.000]  心裡憤憤不平
[00:10:32.000 --> 00:10:34.000]  心態舉止幼稚的莫扎特
[00:10:34.000 --> 00:10:37.000]  竟然是一個音樂的天才
[00:10:37.000 --> 00:10:39.000]  但是他就開始覺得
[00:10:39.000 --> 00:10:41.000]  神是不是在跟我開玩笑呢
[00:10:41.000 --> 00:10:44.000]  竟然是放莫扎特在我身邊
[00:10:44.000 --> 00:10:48.000]  能夠去看到我自己的平庸
[00:10:48.000 --> 00:10:50.000]  而神去嘲笑我呢
[00:10:50.000 --> 00:10:53.000]  於是他的禱告越來越極端
[00:10:53.000 --> 00:10:54.000]  甚至怎樣
[00:10:54.000 --> 00:10:57.000]  要謀害這個莫扎特
[00:10:57.000 --> 00:11:01.000]  直到在破壞教會的團體生活
[00:11:01.000 --> 00:11:04.000]  和復興的生命
[00:11:04.000 --> 00:11:07.000]  但是是不是這樣
[00:11:07.000 --> 00:11:10.000]  就是不能夠去處理呢
[00:11:10.000 --> 00:11:14.000]  是不是這樣就容讓他繼續
[00:11:14.000 --> 00:11:17.000]  去破壞呢
[00:11:17.000 --> 00:11:19.000]  但是其實
[00:11:19.000 --> 00:11:22.000]  神是幫助我們的
[00:11:22.000 --> 00:11:26.000]  神是知道我們人生有黑暗面的
[00:11:26.000 --> 00:11:29.000]  神是知道我們是有些困難
[00:11:29.000 --> 00:11:31.000]  靠我們自己是做不到
[00:11:31.000 --> 00:11:34.000]  改善不了的
[00:11:34.000 --> 00:11:36.000]  聖經教導我們
[00:11:36.000 --> 00:11:39.000]  謙卑信服在聖靈裡面
[00:11:39.000 --> 00:11:41.000]  所以第二方面我講的是
[00:11:41.000 --> 00:11:46.000]  聖靈掌管的人生
[00:11:46.000 --> 00:11:48.000]  第二方面
[00:11:48.000 --> 00:11:52.000]  聖靈掌管的人生是能夠去
[00:11:52.000 --> 00:11:55.000]  容納別人的所有
[00:11:55.000 --> 00:11:59.000]  接納自己的所謂
[00:11:59.000 --> 00:12:02.000]  因為我們在聖靈的裡面
[00:12:02.000 --> 00:12:04.000]  我們可以回到神的裡面
[00:12:04.000 --> 00:12:06.000]  我們向著一個偉大
[00:12:06.000 --> 00:12:08.000]  向著一位
[00:12:08.000 --> 00:12:10.000]  我們無可比擬
[00:12:10.000 --> 00:12:12.000]  我們不能夠跟他去比較的
[00:12:12.000 --> 00:12:15.000]  一位偉大的神
[00:12:15.000 --> 00:12:18.000]  我們其實在他裡面
[00:12:18.000 --> 00:12:20.000]  會看到
[00:12:20.000 --> 00:12:24.000]  唯有我們謙卑信服在裡面
[00:12:24.000 --> 00:12:26.000]  所以這種的謙卑信服
[00:12:26.000 --> 00:12:28.000]  會帶來我們可以去
[00:12:28.000 --> 00:12:31.000]  接納別人所有的
[00:12:31.000 --> 00:12:35.000]  可以去接納自己所謂的
[00:12:35.000 --> 00:12:37.000]  因為我們認識到
[00:12:37.000 --> 00:12:39.000]  神的整個計劃裡面
[00:12:39.000 --> 00:12:42.000]  不是只是關乎我自己
[00:12:42.000 --> 00:12:44.000]  而是關乎所有的人
[00:12:44.000 --> 00:12:47.000]  我們只不過是其中一份子
[00:12:47.000 --> 00:12:50.000]  這種的謙卑態度就會
[00:12:50.000 --> 00:12:54.000]  讓我們更加容易跟人建立關係
[00:12:54.000 --> 00:12:57.000]  更加讓我們可以更加的開放
[00:12:57.000 --> 00:12:58.000]  可以去學習
[00:12:58.000 --> 00:13:01.000]  可以繼續去成長
[00:13:01.000 --> 00:13:04.000]  聖靈掌管的人生
[00:13:04.000 --> 00:13:07.000]  又包括了欣賞
[00:13:07.000 --> 00:13:09.000]  跟你不同的人
[00:13:09.000 --> 00:13:11.000]  因為都是神所創造
[00:13:11.000 --> 00:13:14.000]  神所愛的人
[00:13:14.000 --> 00:13:17.000]  我們身邊有很多的人跟你不同的
[00:13:17.000 --> 00:13:20.000]  每個人裡面周圍的人
[00:13:20.000 --> 00:13:22.000]  都有不同的身份
[00:13:22.000 --> 00:13:24.000]  地位
[00:13:24.000 --> 00:13:25.000]  學歷
[00:13:25.000 --> 00:13:27.000]  家庭背景
[00:13:27.000 --> 00:13:31.000]  如果你覺得自覺是好過他的時候
[00:13:31.000 --> 00:13:34.000]  你不能夠看低他
[00:13:34.000 --> 00:13:37.000]  你不應該去嫉妒那些你覺得
[00:13:37.000 --> 00:13:39.000]  他好過你的人
[00:13:39.000 --> 00:13:41.000]  我們因為知道了
[00:13:41.000 --> 00:13:44.000]  在聖靈的裡面
[00:13:44.000 --> 00:13:48.000]  我們都是同樣被聖靈掌管的人
[00:13:48.000 --> 00:13:52.000]  我們的心態能夠去學習
[00:13:52.000 --> 00:13:54.000]  欣賞別人的長處
[00:13:54.000 --> 00:13:56.000]  欣賞他人
[00:13:56.000 --> 00:13:58.000]  使自己更加的寬容
[00:13:58.000 --> 00:14:00.000]  更加的包容
[00:14:00.000 --> 00:14:04.000]  一次我曾經跟一個朋友討論
[00:14:04.000 --> 00:14:06.000]  喜不喜歡吃榴槤
[00:14:06.000 --> 00:14:09.000]  誰喜歡吃榴槤的舉手
[00:14:09.000 --> 00:14:10.000]  說了很多
[00:14:10.000 --> 00:14:11.000]  祖堂沒有那麼多
[00:14:11.000 --> 00:14:13.000]  不喜歡吃的呢
[00:14:13.000 --> 00:14:14.000]  少一點
[00:14:14.000 --> 00:14:15.000]  差不多了
[00:14:15.000 --> 00:14:16.000]  祖堂一面倒
[00:14:16.000 --> 00:14:18.000]  大部份不喜歡吃
[00:14:18.000 --> 00:14:23.000]  我就是喜歡吃榴槤的
[00:14:23.000 --> 00:14:26.000]  不過不是故意經常買榴槤
[00:14:26.000 --> 00:14:27.000]  不過去到東南亞的時候
[00:14:27.000 --> 00:14:29.000]  有機會吃榴槤
[00:14:29.000 --> 00:14:32.000]  吃一年榴槤這麼多了
[00:14:32.000 --> 00:14:33.000]  本來就吃榴槤
[00:14:33.000 --> 00:14:34.000]  好味道
[00:14:34.000 --> 00:14:35.000]  好香
[00:14:35.000 --> 00:14:37.000]  那個朋友說不是
[00:14:37.000 --> 00:14:38.000]  那些很臭
[00:14:38.000 --> 00:14:40.000]  那些很難吃
[00:14:40.000 --> 00:14:41.000]  不行
[00:14:41.000 --> 00:14:43.000]  不可以
[00:14:43.000 --> 00:14:45.000]  我最記得一次
[00:14:45.000 --> 00:14:46.000]  在一個咖啡室裡
[00:14:46.000 --> 00:14:48.000]  有人開一個榴槤來吃
[00:14:48.000 --> 00:14:49.000]  我接受到
[00:14:49.000 --> 00:14:50.000]  有榴槤加咖啡
[00:14:50.000 --> 00:14:51.000]  不錯
[00:14:51.000 --> 00:14:52.000]  可能我們遲些
[00:14:52.000 --> 00:14:53.000]  榴槤加咖啡
[00:14:53.000 --> 00:14:56.000]  那些滑飲也不錯
[00:14:56.000 --> 00:14:57.000]  但是開了之後
[00:14:57.000 --> 00:14:59.000]  很多人走了
[00:14:59.000 --> 00:15:00.000]  喝咖啡
[00:15:00.000 --> 00:15:01.000]  吃這麼香的咖啡
[00:15:01.000 --> 00:15:03.000]  開一個榴槤在那裡吃
[00:15:03.000 --> 00:15:04.000]  好了
[00:15:04.000 --> 00:15:05.000]  當然了
[00:15:05.000 --> 00:15:07.000]  有些不太開心
[00:15:07.000 --> 00:15:08.000]  但是儘管我跟朋友
[00:15:08.000 --> 00:15:10.000]  大家的喜好不同
[00:15:10.000 --> 00:15:12.000]  但是我們都是好朋友
[00:15:12.000 --> 00:15:13.000]  大家很投契
[00:15:13.000 --> 00:15:15.000]  因為我們學會
[00:15:15.000 --> 00:15:17.000]  如何彼此欣賞
[00:15:17.000 --> 00:15:18.000]  大家是差異
[00:15:18.000 --> 00:15:20.000]  榴槤其實事小
[00:15:20.000 --> 00:15:21.000]  很多東西
[00:15:21.000 --> 00:15:22.000]  三句不說
[00:15:22.000 --> 00:15:23.000]  就不合適了
[00:15:23.000 --> 00:15:24.000]  但是其實
[00:15:24.000 --> 00:15:26.000]  如果我們學習欣賞別人
[00:15:26.000 --> 00:15:28.000]  其實你認識了很多朋友
[00:15:28.000 --> 00:15:30.000]  還可以交心
[00:15:30.000 --> 00:15:33.000]  所以彼此欣賞
[00:15:33.000 --> 00:15:34.000]  大家記不記得
[00:15:34.000 --> 00:15:36.000]  是今年教會主題模樣裡
[00:15:36.000 --> 00:15:37.000]  其中一個
[00:15:37.000 --> 00:15:39.000]  我期望教會建立的
[00:15:39.000 --> 00:15:41.000]  氣氛來的
[00:15:41.000 --> 00:15:42.000]  一個教會
[00:15:42.000 --> 00:15:43.000]  一個宿靈的氣氛
[00:15:43.000 --> 00:15:44.000]  培養一個
[00:15:44.000 --> 00:15:45.000]  彼此欣賞的
[00:15:45.000 --> 00:15:47.000]  宿靈的氣氛
[00:15:47.000 --> 00:15:49.000]  要做到彼此欣賞
[00:15:49.000 --> 00:15:50.000]  首先
[00:15:50.000 --> 00:15:51.000]  有一樣東西
[00:15:51.000 --> 00:15:53.000]  要去禁戒
[00:15:53.000 --> 00:15:55.000]  禁戒論斷
[00:15:55.000 --> 00:15:59.000]  禁戒論斷他人
[00:15:59.000 --> 00:16:00.000]  論斷今天來說
[00:16:00.000 --> 00:16:02.000]  就是抹黑別人
[00:16:02.000 --> 00:16:03.000]  就是
[00:16:03.000 --> 00:16:04.000]  那些黑材料
[00:16:04.000 --> 00:16:09.000]  在背後抹黑別人
[00:16:09.000 --> 00:16:10.000]  或者好像在背後
[00:16:10.000 --> 00:16:12.000]  插了一刀的感覺
[00:16:12.000 --> 00:16:14.000]  其實目的是什麼呢
[00:16:14.000 --> 00:16:16.000]  目的是使聽到的人
[00:16:16.000 --> 00:16:20.000]  去認同
[00:16:20.000 --> 00:16:22.000]  或者是產生了
[00:16:22.000 --> 00:16:24.000]  對你所說的人
[00:16:24.000 --> 00:16:26.000]  一些不良的印象
[00:16:26.000 --> 00:16:27.000]  是吧
[00:16:27.000 --> 00:16:28.000]  那麼
[00:16:28.000 --> 00:16:29.000]  這種
[00:16:29.000 --> 00:16:33.000]  是在破壞教會團體的生活
[00:16:33.000 --> 00:16:36.000]  這種是在破壞人際的生活
[00:16:36.000 --> 00:16:37.000]  所以這個是
[00:16:37.000 --> 00:16:41.000]  不合信徒的表現
[00:16:41.000 --> 00:16:42.000]  正面來說
[00:16:42.000 --> 00:16:43.000]  當然
[00:16:43.000 --> 00:16:45.000]  我們是要去
[00:16:45.000 --> 00:16:46.000]  彼此欣賞
[00:16:46.000 --> 00:16:48.000]  更加的做到
[00:16:48.000 --> 00:16:49.000]  在人面前
[00:16:49.000 --> 00:16:51.000]  欣賞對方是更好
[00:16:51.000 --> 00:16:55.000]  因為真的聽到你的欣賞
[00:16:55.000 --> 00:16:57.000]  真的鼓勵
[00:16:57.000 --> 00:16:58.000]  他會下次做得更好
[00:16:58.000 --> 00:16:59.000]  他可能自覺
[00:16:59.000 --> 00:17:00.000]  都是一般般的
[00:17:00.000 --> 00:17:02.000]  都是做得不太好
[00:17:02.000 --> 00:17:03.000]  原來你欣賞他
[00:17:03.000 --> 00:17:05.000]  下次再做的時候
[00:17:05.000 --> 00:17:06.000]  他會更加怎麼樣
[00:17:06.000 --> 00:17:07.000]  做得更好
[00:17:07.000 --> 00:17:08.000]  更加的去改善
[00:17:08.000 --> 00:17:10.000]  更加的努力
[00:17:10.000 --> 00:17:11.000]  他不是單單是
[00:17:11.000 --> 00:17:13.000]  為了聽欣賞的說話
[00:17:13.000 --> 00:17:15.000]  因為得到激勵
[00:17:15.000 --> 00:17:17.000]  所以就算你在背後
[00:17:17.000 --> 00:17:19.000]  心存感恩的心
[00:17:19.000 --> 00:17:22.000]  去說欣賞別人的說話
[00:17:22.000 --> 00:17:23.000]  都是好的
[00:17:23.000 --> 00:17:24.000]  因為你的目的是
[00:17:24.000 --> 00:17:26.000]  要建立別人
[00:17:26.000 --> 00:17:28.000]  今天教會提醒我們
[00:17:28.000 --> 00:17:30.000]  是愛的教會
[00:17:30.000 --> 00:17:34.000]  是用愛來建立彼此的
[00:17:34.000 --> 00:17:36.000]  但是相反論斷
[00:17:36.000 --> 00:17:38.000]  背後講人的
[00:17:38.000 --> 00:17:40.000]  抹黑別人
[00:17:40.000 --> 00:17:41.000]  批評別人
[00:17:41.000 --> 00:17:43.000]  你是在破壞
[00:17:43.000 --> 00:17:46.000]  這個團體的關係
[00:17:46.000 --> 00:17:47.000]  同時間
[00:17:47.000 --> 00:17:52.000]  你是在破壞教會的建立
[00:17:52.000 --> 00:17:56.000]  我們教牧童公
[00:17:56.000 --> 00:17:58.000]  我們有一個共識
[00:17:58.000 --> 00:18:00.000]  我們不願意聽見
[00:18:00.000 --> 00:18:03.000]  看到丁姐妹在我們面前
[00:18:03.000 --> 00:18:06.000]  講別人的不是
[00:18:06.000 --> 00:18:07.000]  論斷別人
[00:18:07.000 --> 00:18:09.000]  批評別人
[00:18:09.000 --> 00:18:11.000]  除非你真的提出
[00:18:11.000 --> 00:18:13.000]  正式的投訴
[00:18:13.000 --> 00:18:15.000]  我們會正視和處理
[00:18:15.000 --> 00:18:18.000]  否則我們只是當
