
[00:00:00.000 --> 00:00:18.000]  在聖經裏面說,開心有兩種,一種叫快樂,一種叫喜樂,其實快樂和喜樂都是很好的事情
[00:07:37.000 --> 00:07:40.000]  我們有了主耶穌基督,我們永遠都這麼開心
[00:07:40.000 --> 00:07:43.000]  大家可能會懷疑我這個說法
[00:07:43.000 --> 00:07:46.000]  大家可能會懷疑我這個說法
[00:07:46.000 --> 00:07:53.000]  為什麼這麼好的東西,真的永遠都這麼開心呢?
[00:07:53.000 --> 00:07:58.000]  為什麼這麼好的東西,真的永遠都這麼開心呢?
[00:07:58.000 --> 00:08:02.000]  有這麼便宜的東西嗎?
[00:08:02.000 --> 00:08:04.000]  有這麼便宜的東西嗎?
[00:08:04.000 --> 00:08:06.000]  是否真的有人會這麼開心呢?
[00:08:06.000 --> 00:08:08.000]  是否真的有人會這麼開心呢?
[00:08:08.000 --> 00:08:11.000]  我們看看一些例子就知道了
[00:08:11.000 --> 00:08:13.000]  我們看看一些例子就知道了
[00:08:13.000 --> 00:08:16.000]  我們知道在我們今天所讀的聖經裡面
[00:08:16.000 --> 00:08:17.000]  我們知道在我們今天所讀的聖經裡面
[00:08:17.000 --> 00:08:19.000]  菲律賓書就是保羅所寫的
[00:08:19.000 --> 00:08:22.000]  我們今天所讀的菲律賓書就是保羅所寫的
[00:08:22.000 --> 00:08:29.000]  我們讀的時候,我們發覺保羅說了許多喜樂的事情
[00:08:29.000 --> 00:08:32.000]  我們讀的時候,保羅說了許多喜樂的事情
[00:08:32.000 --> 00:08:34.000]  我們讀的時候,保羅說了許多喜樂的事情
[00:08:34.000 --> 00:08:38.000]  我們剛才讀的那段經文,雖然我們沒有讀完
[00:08:38.000 --> 00:08:42.000]  但是大家都知道是講到喜樂的
[00:08:42.000 --> 00:08:44.000]  雖然我們剛才的經文沒有讀完
[00:08:44.000 --> 00:08:48.000]  但是我們知道是有關於喜樂的
[00:08:48.000 --> 00:08:52.000]  大家可以打開聖經,你們的菲律賓書第一章
[00:08:52.000 --> 00:08:54.000]  我們今天講第三到第十八節
[00:08:54.000 --> 00:08:55.000]  我們今天講第三到第十八節
[00:08:55.000 --> 00:08:57.000]  講關於保羅的喜樂
[00:08:57.000 --> 00:09:00.000]  我們可以打開菲律賓書一章三到十八節
[00:09:00.000 --> 00:09:01.000]  我們可以打開菲律賓書一章三到十八節
[00:09:01.000 --> 00:09:02.000]  我們可以打開菲律賓書一章三到十八節
[00:09:02.000 --> 00:09:03.000]  我們可以打開菲律賓書一章三到十八節
[00:09:03.000 --> 00:09:04.000]  我們可以打開菲律賓書一章三到十八節
[00:09:04.000 --> 00:09:05.000]  我們可以打開菲律賓書一章三到十八節
[00:09:05.000 --> 00:09:06.000]  我們可以打開菲律賓書一章三到十八節
[00:09:06.000 --> 00:09:19.000]  我們可以打開菲律賓書一章三到十八節
[00:09:19.000 --> 00:09:20.000]  我們可以打開菲律賓書一章三到十八節
[00:09:20.000 --> 00:09:21.000]  我們可以打開菲律賓書一章三到十八節
[00:09:21.000 --> 00:09:22.000]  我們可以打開菲律賓書一章三到十八節
[00:09:22.000 --> 00:09:23.000]  我們可以打開菲律賓書一章三到十八節
[00:09:23.000 --> 00:09:24.000]  我們可以打開菲律賓書一章三到十八節
[00:09:24.000 --> 00:09:25.000]  我們可以打開菲律賓書一章三到十八節
[00:09:25.000 --> 00:09:26.000]  我們可以打開菲律賓書一章三到十八節
[00:09:26.000 --> 00:09:27.000]  我們可以打開菲律賓書一章三到十八節
[00:09:27.000 --> 00:09:28.000]  我們可以打開菲律賓書一章三到十八節
[00:09:28.000 --> 00:09:39.000]  我們可以打開菲律賓書一章三到十八節
[00:09:39.000 --> 00:09:45.000]  我們可以打開菲律賓書一章三到十八節
[00:09:45.000 --> 00:09:46.000]  我們可以打開菲律賓書一章三到十八節
[00:09:46.000 --> 00:09:47.000]  我們可以打開菲律賓書一章三到十八節
[00:09:47.000 --> 00:09:48.000]  我們可以打開菲律賓書一章三到十八節
[00:09:48.000 --> 00:09:49.000]  我們可以打開菲律賓書一章三到十八節
[00:09:49.000 --> 00:09:50.000]  我們可以打開菲律賓書一章三到十八節
[00:09:50.000 --> 00:09:51.000]  我們可以打開菲律賓書一章三到十八節
[00:09:51.000 --> 00:09:52.000]  我們可以打開菲律賓書一章三到十八節
[00:09:52.000 --> 00:09:53.000]  我們可以打開菲律賓書一章三到十八節
[00:09:53.000 --> 00:09:59.000]  我們可以打開菲律賓書一章三到十八節
[00:09:59.000 --> 00:10:00.000]  我們可以打開菲律賓書一章三到十八節
[00:10:00.000 --> 00:10:01.000]  我們可以打開菲律賓書一章三到十八節
[00:10:01.000 --> 00:10:02.000]  我們可以打開菲律賓書一章三到十八節
[00:10:02.000 --> 00:10:03.000]  我們可以打開菲律賓書一章三到十八節
[00:10:03.000 --> 00:10:04.000]  我們可以打開菲律賓書一章三到十八節
[00:10:04.000 --> 00:10:05.000]  我們可以打開菲律賓書一章三到十八節
[00:10:05.000 --> 00:10:06.000]  我們可以打開菲律賓書一章三到十八節
[00:10:06.000 --> 00:10:07.000]  我們可以打開菲律賓書一章三到十八節
[00:10:07.000 --> 00:10:08.000]  我們可以打開菲律賓書一章三到十八節
[00:10:08.000 --> 00:10:36.000]  我們可以打開菲律賓書一章三到十八節
[00:10:38.000 --> 00:10:41.000]  在菲律賓教會興旺,他就會很開心。
[00:10:41.000 --> 00:10:45.000]  為什麼保羅見到菲律賓教會的興旺會很開心?
[00:10:45.000 --> 00:10:48.000]  今天我們讀到聖經第三、第四、第五、第六節,
[00:10:48.000 --> 00:10:51.000]  就說到他覺得很開心。
[00:10:51.000 --> 00:10:54.000]  我們讀到宋經三、四、五、六,
[00:10:54.000 --> 00:10:56.000]  看到他是很開心的。
[00:10:56.000 --> 00:11:02.000]  原來保羅見到菲律賓教會興旺是有一個原因。
[00:11:02.000 --> 00:11:06.000]  原來保羅見到菲律賓教會的興旺是有一個原因。
[00:11:06.000 --> 00:11:11.000]  原來保羅在歐洲建立第一個教會就是菲律賓教會。
[00:11:11.000 --> 00:11:14.000]  原來保羅在歐洲建立第一個教會就是菲律賓教會。
[00:11:14.000 --> 00:11:17.000]  在菲律賓教會建立了他的教會。
[00:11:17.000 --> 00:11:19.000]  在菲律賓教會建立了第一間教會。
[00:11:19.000 --> 00:11:25.000]  我們看看為什麼保羅是第一個在歐洲的教會。
[00:11:25.000 --> 00:11:28.000]  我們看看保羅在歐洲的第一個教會。
[00:11:28.000 --> 00:11:32.000]  如果我們看回《司徒行傳》的時候,
[00:11:32.000 --> 00:11:34.000]  我們看回《史書行傳》的時候,
[00:11:34.000 --> 00:11:38.000]  原來保羅是想去亞洲傳福音。
[00:11:38.000 --> 00:11:41.000]  原來保羅是想去亞洲傳福音。
[00:11:41.000 --> 00:11:44.000]  但是他有一個異象。
[00:11:44.000 --> 00:11:46.000]  但是他有一個異象。
[00:11:46.000 --> 00:11:49.000]  這個異象叫馬其頓的呼聲。
[00:11:49.000 --> 00:11:52.000]  這個異象叫馬其頓的呼聲。
[00:11:52.000 --> 00:11:57.000]  聖靈就催促保羅不要去亞洲傳福音,
[00:11:57.000 --> 00:11:58.000]  去歐洲傳福音。
[00:11:58.000 --> 00:12:04.000]  聖靈就催促保羅不要去亞洲傳福音,
[00:12:04.000 --> 00:12:05.000]  去歐洲傳福音。
[00:12:05.000 --> 00:12:08.000]  去歐洲的時候,他第一個地方就是菲律賓教會。
[00:12:08.000 --> 00:12:12.000]  去歐洲的時候,他第一個地方就是菲律賓教會。
[00:12:12.000 --> 00:12:16.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:16.000 --> 00:12:19.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:19.000 --> 00:12:20.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:20.000 --> 00:12:21.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:21.000 --> 00:12:22.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:22.000 --> 00:12:23.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:23.000 --> 00:12:29.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:29.000 --> 00:12:30.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:30.000 --> 00:12:31.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:31.000 --> 00:12:32.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:32.000 --> 00:12:33.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:33.000 --> 00:12:34.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:34.000 --> 00:12:35.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:35.000 --> 00:12:36.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:36.000 --> 00:12:37.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:37.000 --> 00:12:38.000]  在菲律賓教會,他親手建立了一個教會。
[00:12:53.000 --> 00:13:14.000]  在菲律賓教會,他親手建立了一個教會。
[00:13:24.000 --> 00:13:25.000]  在菲律賓教會,他親手建立了一個教會。
[00:13:25.000 --> 00:13:26.000]  在菲律賓教會,他親手建立了一個教會。
[00:13:26.000 --> 00:13:27.000]  在菲律賓教會,他親手建立了一個教會。
[00:13:27.000 --> 00:13:28.000]  在菲律賓教會,他親手建立了一個教會。
[00:13:28.000 --> 00:13:29.000]  在菲律賓教會,他親手建立了一個教會。
[00:13:29.000 --> 00:13:40.000]  在菲律賓教會,他親手建立了一個教會。
[00:13:53.000 --> 00:14:13.000]  在菲律賓教會,他親手建立了一個教會。
[00:14:23.000 --> 00:14:52.000]  在菲律賓教會,他親手建立了一個教會。
[00:14:53.000 --> 00:14:55.300]  因為這間教會是在慢慢地成長
[00:14:55.300 --> 00:14:59.000]  成長到一個比較有規模的教會
[00:14:59.000 --> 00:15:01.700]  他們成長到一間有規模的教會
[00:15:01.700 --> 00:15:03.300]  為什麼他們會成長呢?
[00:15:03.300 --> 00:15:04.900]  為什麼他們會成長呢?
[00:15:04.900 --> 00:15:06.900]  在第五節就說到了
[00:15:06.900 --> 00:15:08.700]  在第五節就說到
[00:15:08.700 --> 00:15:12.700]  他們說是因為你們同心合意地慶王福音
[00:15:12.700 --> 00:15:15.700]  他說是因為你們同心合意地慶旺福音
[00:15:15.700 --> 00:15:17.500]  保羅就說我深信
[00:15:17.500 --> 00:15:21.100]  一定是神在你們裡面動了善功
[00:15:21.100 --> 00:15:26.200]  又他說我深信那是神在你們心裡面動了善功
[00:15:26.200 --> 00:15:30.300]  其實我們回想我們的教會也是一樣
[00:15:30.300 --> 00:15:32.500]  因為我們回想我們的教會也是一樣
[00:15:32.500 --> 00:15:37.500]  開始的時候有幾個人聚集在一起查經班
[00:15:37.500 --> 00:15:41.200]  開始的時候也是幾個人聚集在一起查經班
[00:15:41.200 --> 00:15:44.300]  雖然我不是在這裡與你們一同成長
[00:15:44.300 --> 00:15:46.700]  雖然未存到不是跟你們一同成長
[00:15:46.700 --> 00:15:51.500]  但發覺你們在教會裡一同成長的弟兄姊妹是非常開心
[00:15:51.500 --> 00:15:55.700]  但看到你們教會弟兄姊妹一同成長是非常開心
[00:15:55.700 --> 00:15:57.700]  因為就像聖經所說
[00:15:57.700 --> 00:16:01.300]  你們同心合意地慶王福音
[00:16:01.300 --> 00:16:02.300]  正如聖經所說的
[00:16:02.300 --> 00:16:04.700]  「同心合意地慶旺福音」
[00:16:04.700 --> 00:16:09.500]  意思就是說你們跟神一起去工作
[00:16:09.500 --> 00:16:12.500]  意思就是說跟神一同的工作
[00:16:12.500 --> 00:16:14.700]  可以見到你們是多麼開心
[00:16:14.700 --> 00:16:16.500]  可以見到你們是多麼開心
[00:16:16.500 --> 00:16:19.100]  如果我被神重用的時候
[00:16:19.100 --> 00:16:21.900]  在這間教會一同成長的時候
[00:16:21.900 --> 00:16:22.900]  我也會很開心
[00:16:22.900 --> 00:16:27.700]  如果說我在教會一同成長
[00:16:27.700 --> 00:16:28.900]  我也會很開心
[00:16:28.900 --> 00:16:30.500]  所以保羅也是一樣
[00:16:30.500 --> 00:16:33.100]  看到菲律賓教會慢慢成長的時候
[00:16:33.100 --> 00:16:34.700]  他也會很開心
[00:16:34.700 --> 00:16:36.100]  保羅也是一樣
[00:16:36.100 --> 00:16:38.100]  他看到菲律賓慢慢成長
[00:16:38.100 --> 00:16:39.500]  他也是很開心的
[00:16:39.500 --> 00:16:46.900]  當然保羅除了看到福音慶王他開心之外
[00:16:46.900 --> 00:16:48.500]  還有其他的原因
[00:16:48.500 --> 00:16:50.500]  保羅除了看到福音慶王
[00:16:50.500 --> 00:16:52.500]  他還看到其他的原因
[00:16:52.500 --> 00:16:54.100]  我們看看第二個
[00:16:54.100 --> 00:16:56.100]  為什麼他真的這麼喜樂
[00:16:56.100 --> 00:16:57.500]  我們看看第二個
[00:16:57.500 --> 00:16:59.500]  為什麼他真的這麼喜樂
[00:16:59.500 --> 00:17:04.100]  第二個說到他自己被捆綁的時候
[00:17:04.100 --> 00:17:05.500]  也是很喜樂
[00:17:05.500 --> 00:17:09.100]  就是說他自己被捆綁的時候也是很喜樂
[00:17:09.100 --> 00:17:20.100]  在第七節
[00:17:20.100 --> 00:17:23.100]  在我們經文看到的第七節裏面
[00:17:23.100 --> 00:17:26.700]  他就說他在捆鎖之中
[00:17:26.700 --> 00:17:28.700]  他說在捆鎖之中
[00:17:28.700 --> 00:17:31.700]  是要辨明福音的時候
[00:17:31.700 --> 00:17:33.700]  你們都與我一同得恩
[00:17:33.700 --> 00:17:35.700]  辨明福音的時候
[00:17:35.700 --> 00:17:38.700]  你們是與我一同得恩
[00:17:38.700 --> 00:17:42.700]  我們知道保羅寫菲律賓書的時候
[00:17:42.700 --> 00:17:46.700]  他是在坐牢的
[00:17:46.700 --> 00:17:48.700]  保羅在寫菲律賓書的時候
[00:17:48.700 --> 00:17:50.700]  他是在坐牢的
[00:17:50.700 --> 00:17:52.700]  其實來說
[00:17:52.700 --> 00:17:55.700]  保羅不只是在菲律賓坐牢
[00:17:55.700 --> 00:17:57.700]  他現在在羅馬坐牢
[00:17:57.700 --> 00:17:59.700]  就是保羅不但在菲律賓坐牢
[00:17:59.700 --> 00:18:01.700]  在羅馬也有坐牢
[00:18:01.700 --> 00:18:04.700]  究竟坐牢是不是真的這麼開心呢
[00:18:04.700 --> 00:18:08.500]  究竟坐牢是否真的這麼開心呢
[00:18:08.500 --> 00:18:10.700]  我覺得我坐牢的時候
[00:18:10.700 --> 00:18:11.700]  如果我坐牢的話
[00:18:11.700 --> 00:18:12.700]  我就不會開心了
[00:18:12.700 --> 00:18:15.700]  如果我是坐牢的話
[00:18:15.700 --> 00:18:16.700]  我一定不會開心
[00:18:16.700 --> 00:18:19.700]  或者我很有信心
[00:18:19.700 --> 00:18:22.700]  但是我都是祈禱
[00:18:22.700 --> 00:18:24.700]  很懇切地向神祈禱
[00:18:24.700 --> 00:18:26.700]  希望神可以救救我
[00:18:26.700 --> 00:18:29.700]  或許我很有信心地向神禱告
[00:18:29.700 --> 00:18:32.700]  就是祈求神可以救我
[00:18:32.700 --> 00:18:35.700]  有沒有心情去再寫一些東西
[00:18:35.700 --> 00:18:36.700]  叫人開心呢
[00:18:36.700 --> 00:18:38.700]  那還有沒有心情
[00:18:38.700 --> 00:18:40.700]  要寫一些事情來叫人開心呢
[00:18:40.700 --> 00:18:41.700]  我想我做不到了
[00:18:41.700 --> 00:18:43.700]  我想我也做不到
[00:18:43.700 --> 00:18:48.700]  但是保羅他真的對神很有信心
[00:18:48.700 --> 00:18:51.700]  但保羅對神真的很有信心
[00:18:51.700 --> 00:18:52.700]  可以這麼說
[00:18:52.700 --> 00:18:54.700]  他雖然在坐牢的時候
[00:18:54.700 --> 00:18:56.700]  但是他都很開心
[00:18:56.700 --> 00:18:57.700]  雖然他是在坐牢
[00:18:57.700 --> 00:18:59.700]  但他也是很開心
[00:18:59.700 --> 00:19:01.700]  我們叫他很喜樂
[00:19:01.700 --> 00:19:03.700]  可以說他是很喜樂的
[00:19:03.700 --> 00:19:06.700]  而且他還寫信給菲律賓教會
[00:19:06.700 --> 00:19:09.700]  他寫信給菲律賓教會
[00:19:09.700 --> 00:19:10.700]  告訴菲律賓教會
[00:19:10.700 --> 00:19:12.700]  我為你很開心
[00:19:12.700 --> 00:19:14.700]  告訴菲律賓教會
[00:19:14.700 --> 00:19:16.700]  我為你們開心
[00:19:16.700 --> 00:19:17.700]  我很開心
[00:19:17.700 --> 00:19:19.700]  因為你們在福音上一同作供
[00:19:19.700 --> 00:19:23.700]  我開心是因為你們在福音一同作供
[00:19:23.700 --> 00:19:27.700]  所以說保羅的確是一個很特別的人
[00:19:27.700 --> 00:19:29.700]  所以說保羅真的是一個很特別的人
[00:19:29.700 --> 00:19:31.700]  與其說保羅很特別
[00:19:31.700 --> 00:19:36.700]  我們每一個基督徒都是很特別的
[00:19:36.700 --> 00:19:42.700]  因為基督徒什麼時候都這麼開心喜樂的
[00:19:42.700 --> 00:19:50.700]  因為這是神給基督徒一個贖天的喜樂
[00:19:50.700 --> 00:19:57.700]  我們再看看保羅第三個開心
[00:19:57.700 --> 00:20:04.700]  這些開心或喜樂是從神而來的
[00:20:04.700 --> 00:20:08.700]  是一種贖天的喜樂
[00:20:08.700 --> 00:20:14.700]  第十四節就說到他另一種的喜樂
[00:20:14.700 --> 00:20:18.700]  我們一起讀出來好嗎?第十四節
[00:20:18.700 --> 00:20:21.700]  年輕人可以讀英文
[00:20:21.700 --> 00:20:25.700]  我們一起來讀好嗎?
[00:20:25.700 --> 00:20:29.700]  並且那在主裡的弟兄
[00:20:29.700 --> 00:20:32.700]  多半因我受的困所
[00:20:32.700 --> 00:20:34.700]  就篤信不疑
[00:20:34.700 --> 00:20:37.700]  越發放膽傳神的道
[00:20:37.700 --> 00:20:39.700]  無所懼怕
[00:20:39.700 --> 00:20:46.700]  這裡說到有很多人見到保羅坐牢
[00:20:46.700 --> 00:20:50.700]  他的反應是怎樣呢?
[00:20:50.700 --> 00:20:55.700]  或者大家可以想像一下
[00:20:55.700 --> 00:21:00.700]  你的傳道人或牧師被抓去坐牢
[00:21:00.700 --> 00:21:05.700]  或許大家可以想像一下你的傳道人或牧師被抓去坐牢
[00:21:05.700 --> 00:21:11.700]  當然不是犯罪的事情
[00:21:11.700 --> 00:21:15.700]  可能是為了福音的緣故
[00:21:15.700 --> 00:21:23.700]  我們知道這個世界上有些地方仍然有基督教的迫害
[00:21:23.700 --> 00:21:28.700]  我們知道這個世界上仍然有些基督教被迫害的
[00:21:28.700 --> 00:21:32.700]  有些牧師仍然被抓去坐牢
[00:21:32.700 --> 00:21:35.700]  有些牧師仍然被抓去坐牢
[00:21:35.700 --> 00:21:41.700]  當你看到你的牧師被抓去坐牢的時候
[00:21:41.700 --> 00:21:45.700]  你心裡會怎樣想呢?
[00:21:45.700 --> 00:21:52.700]  會否是為了安全而逃跑?
[00:21:52.700 --> 00:21:54.700]  因為牧師都被抓了
[00:21:54.700 --> 00:21:56.700]  我們這間教會都沒有牧師了
[00:21:56.700 --> 00:21:58.700]  那就各散東西了
[00:21:58.700 --> 00:22:00.700]  因為牧師都被抓走了
[00:22:00.700 --> 00:22:02.700]  我們教會都沒有牧師
[00:22:02.700 --> 00:22:04.700]  可能教會就各奔東西
[00:22:04.700 --> 00:22:11.700]  或許你會想牧師你信耶穌都被抓去坐牢
[00:22:11.700 --> 00:22:16.700]  或許你會想牧師你信耶穌也被抓去坐牢
[00:22:16.700 --> 00:22:21.700]  你的神是不是真的祝福你呢?
[00:22:21.700 --> 00:22:25.700]  你的神是不是真的祝福你呢?
[00:22:25.700 --> 00:22:28.700]  很多人會對他的信仰有懷疑
[00:22:28.700 --> 00:22:31.700]  很多人會對他的信仰有懷疑
[00:22:31.700 --> 00:22:33.700]  對他的神有懷疑
[00:22:33.700 --> 00:22:35.700]  對他的神有懷疑
