
[00:00:00.000 --> 00:00:01.480]  兄弟姐妹,不安!
[00:04:03.880 --> 00:04:08.880]  大家都知道以色列人基本上從西乃山到英許之地
[00:04:08.880 --> 00:04:11.880]  用了四十年那麼長
[00:04:11.880 --> 00:04:17.880]  而第十章的第十一節是一個開始
[00:04:17.880 --> 00:04:20.880]  這裡說到二十二章的第一節
[00:04:20.880 --> 00:04:24.880]  其實這是一個大的段落
[00:04:24.880 --> 00:04:25.880]  篇幅那麼長
[00:04:25.880 --> 00:04:30.880]  所以作者在第十章十一節到第十三節
[00:04:30.880 --> 00:04:34.880]  其實先給了一個引言給我們
[00:04:34.880 --> 00:04:39.880]  我想請大家先跟我一起讀出短短這三節的經文
[00:04:39.880 --> 00:04:41.880]  預備起
[00:04:41.880 --> 00:04:43.880]  第二年二月二十日
[00:04:43.880 --> 00:04:46.880]  雲彩從法櫃的帳幕收上去
[00:04:46.880 --> 00:04:49.880]  以色列人就按站往前行
[00:04:49.880 --> 00:04:51.880]  離開西乃的曠野
[00:04:51.880 --> 00:04:54.880]  雲彩停在巴蘭的曠野
[00:04:54.880 --> 00:05:01.880]  這時他們照樣說著摩西所吩咐的初次往前行
[00:05:01.880 --> 00:05:04.880]  初次往前行,剛剛起程
[00:05:04.880 --> 00:05:06.880]  一開始的時候
[00:05:06.880 --> 00:05:10.880]  第十一節其實就告訴我們日期
[00:05:10.880 --> 00:05:15.880]  如果我們跟文數記第一章對比一下
[00:05:15.880 --> 00:05:18.880]  你就很容易計算得到
[00:05:18.880 --> 00:05:25.880]  因為這一天基本上是距離摩西數點人數之後的第二十天
[00:05:25.880 --> 00:05:28.880]  因為第一章就說是第一天
[00:05:28.880 --> 00:05:29.880]  這裡是二十天
[00:05:29.880 --> 00:05:31.880]  即是二十天
[00:05:31.880 --> 00:05:35.880]  在摩西帶領以色列人出埃及之後
[00:05:35.880 --> 00:05:39.880]  他們停留在西乃山大概是十一個月左右
[00:05:39.880 --> 00:05:43.880]  神就在這段時間向他們頒佈律法
[00:05:43.880 --> 00:05:51.880]  按照文數記第九章十五至二十三節的指示
[00:05:51.880 --> 00:05:53.880]  當雲彩一收起來
[00:05:53.880 --> 00:05:56.880]  這幫以色列人就要拆他們的營
[00:05:56.880 --> 00:05:57.880]  然後就起行
[00:05:57.880 --> 00:05:59.880]  這是一個記號
[00:05:59.880 --> 00:06:01.880]  是要告訴我們
[00:06:01.880 --> 00:06:04.880]  上帝由出埃及到現在
[00:06:04.880 --> 00:06:07.880]  祂都一直跟祂的子民同在
[00:06:07.880 --> 00:06:10.880]  接著第十二節就說
[00:06:10.880 --> 00:06:13.880]  以色列人就按暫往前行
[00:06:13.880 --> 00:06:15.880]  離開西乃的曠野
[00:06:15.880 --> 00:06:19.880]  雲彩停住在巴蘭的曠野
[00:06:19.880 --> 00:06:23.880]  巴蘭的曠野其實是講述
[00:06:23.880 --> 00:06:25.880]  阿巴拉罕的兒子
[00:06:25.880 --> 00:06:28.880]  以色馬利的家鄉
[00:06:28.880 --> 00:06:31.880]  確實在那裡其實不太知道
[00:06:31.880 --> 00:06:35.880]  有些人就說他在西乃半島的北邊
[00:06:35.880 --> 00:06:40.880]  大概是埃及和米甸的地方
[00:06:40.880 --> 00:06:42.880]  以色列人流浪四十年
[00:06:42.880 --> 00:06:45.880]  主要就在這個地方
[00:06:45.880 --> 00:06:48.880]  接著十三節作者就再強調
[00:06:48.880 --> 00:06:50.880]  這是他們照耶和華
[00:06:50.880 --> 00:06:54.880]  藉摩西所吩咐的初次往前行
[00:06:54.880 --> 00:06:58.880]  為什麼摩西要重重複複
[00:06:58.880 --> 00:06:59.880]  這樣提醒以色列人
[00:06:59.880 --> 00:07:02.880]  要遵守耶和華的吩咐
[00:07:02.880 --> 00:07:03.880]  原因很簡單
[00:07:03.880 --> 00:07:05.880]  就是因為這群以色列人
[00:07:05.880 --> 00:07:08.880]  需要不斷不斷地被提醒
[00:07:08.880 --> 00:07:10.880]  其實我們也是一樣
[00:07:10.880 --> 00:07:14.880]  如果我們能夠記得上帝的吩咐
[00:07:14.880 --> 00:07:16.880]  我們才會努力祈禱
[00:07:16.880 --> 00:07:19.880]  我們才能在掙扎的時候
[00:07:19.880 --> 00:07:22.880]  懂得很著緊地抓住上帝
[00:07:22.880 --> 00:07:24.880]  去尋求幫助
[00:07:24.880 --> 00:07:26.880]  如果我們記得
[00:07:26.880 --> 00:07:28.880]  我們需要被上帝提醒
[00:07:28.880 --> 00:07:31.880]  當生活順利的時候
[00:07:31.880 --> 00:07:35.880]  我們就不會驕傲自大
[00:07:35.880 --> 00:07:38.880]  我們不會自把自為
[00:07:38.880 --> 00:07:40.880]  又或者調回頭
[00:07:40.880 --> 00:07:43.880]  當我們面對一個很大的困境
[00:07:43.880 --> 00:07:45.880]  生活滿有挑戰的時候
[00:07:45.880 --> 00:07:48.880]  我們也不需要擔心自己應付不來
[00:07:48.880 --> 00:07:49.880]  很害怕
[00:07:49.880 --> 00:07:53.880]  然後就睡不著覺
[00:07:53.880 --> 00:07:55.880]  有兒女們的弟兄姊妹
[00:07:55.880 --> 00:07:59.880]  我也深信當我們的小朋友小的時候
[00:07:59.880 --> 00:08:02.880]  我們會某程度上
[00:08:02.880 --> 00:08:05.880]  可以對他們有相當的約束
[00:08:05.880 --> 00:08:07.880]  你告訴他們怎麼樣
[00:08:07.880 --> 00:08:10.880]  他們多不喜歡也好
[00:08:10.880 --> 00:08:12.880]  偶爾反抗也好
[00:08:12.880 --> 00:08:14.880]  結果他們也會跟著做
[00:08:14.880 --> 00:08:18.880]  不過當兒女越來越大的時候
[00:08:18.880 --> 00:08:20.880]  就不是這樣說法了
[00:08:20.880 --> 00:08:22.880]  我們會發覺
[00:08:22.880 --> 00:08:25.880]  原來我們對他們的影響
[00:08:25.880 --> 00:08:28.880]  是越來越小
[00:08:28.880 --> 00:08:31.880]  我們甚至是沒有辦法
[00:08:31.880 --> 00:08:36.880]  很清楚地向他們展示罪
[00:08:36.880 --> 00:08:38.880]  究竟有多嚴重
[00:08:38.880 --> 00:08:41.880]  或者甚至我們不會這樣提
[00:08:41.880 --> 00:08:44.880]  結果這件事就
[00:08:44.880 --> 00:08:48.880]  慢慢蠶食他們的生命
[00:08:48.880 --> 00:08:50.880]  何時他們會發現
[00:08:50.880 --> 00:08:51.880]  他們需要改變呢
[00:08:51.880 --> 00:08:55.880]  直至他們知道自己需要耶穌
[00:08:55.880 --> 00:09:00.880]  直至他們從上帝的說話被提醒
[00:09:00.880 --> 00:09:05.880]  這樣這個改變才來
[00:09:05.880 --> 00:09:07.880]  接著那個段落
[00:09:07.880 --> 00:09:10.880]  14至到第28節
[00:09:10.880 --> 00:09:14.880]  是頭一個以色列民
[00:09:14.880 --> 00:09:16.880]  支派領袖的名單
[00:09:16.880 --> 00:09:18.880]  為什麼我說是
[00:09:18.880 --> 00:09:20.880]  對不起不是頭一個
[00:09:20.880 --> 00:09:22.880]  是其中一個
[00:09:22.880 --> 00:09:23.880]  為什麼是其中一個呢
[00:09:23.880 --> 00:09:26.880]  因為在文數記的第一章
[00:09:26.880 --> 00:09:28.880]  第二章和第七章
[00:09:28.880 --> 00:09:31.880]  基本上都出現過的
[00:09:31.880 --> 00:09:32.880]  而第十章
[00:09:32.880 --> 00:09:34.880]  今天我們跟大家說
[00:09:34.880 --> 00:09:40.880]  其實是說軍隊是怎樣列陣
[00:09:40.880 --> 00:09:41.880]  怎樣安排
[00:09:41.880 --> 00:09:46.880]  當中的名單的排序
[00:09:46.880 --> 00:09:49.880]  其實是跟第二章一樣的
[00:09:49.880 --> 00:09:51.880]  當中跟第二章的
[00:09:51.880 --> 00:09:53.880]  唯一的分別內容上面
[00:09:53.880 --> 00:09:56.880]  只不過在第17和第20節
[00:09:56.880 --> 00:09:59.880]  在這裏是有提到帳幕
[00:09:59.880 --> 00:10:01.880]  這件事是怎樣安排
[00:10:01.880 --> 00:10:03.880]  我們只需要看一看
[00:10:03.880 --> 00:10:04.880]  這一段經文
[00:10:04.880 --> 00:10:05.880]  我們就會見到
[00:10:05.880 --> 00:10:09.880]  其實它有一個相當特定的格式
[00:10:09.880 --> 00:10:12.880]  以及字眼是不斷重複的
[00:10:12.880 --> 00:10:14.880]  我很快去給大家看一下
[00:10:14.880 --> 00:10:16.880]  你看一下顏色的標示
[00:10:16.880 --> 00:10:18.880]  你就知道了
[00:10:18.880 --> 00:10:21.880]  按照軍隊的統領
[00:10:21.880 --> 00:10:23.880]  誰就向前走
[00:10:23.880 --> 00:10:25.880]  誰就帶頭
[00:10:25.880 --> 00:10:26.880]  諸如此類
[00:10:26.880 --> 00:10:27.880]  你看下去
[00:10:27.880 --> 00:10:31.880]  基本上結構都是這樣的
[00:10:31.880 --> 00:10:36.880]  一直到第28節
[00:10:36.880 --> 00:10:41.880]  這麼多人齊齊整整離開西乃山
[00:10:41.880 --> 00:10:46.880]  其實是一個非常困難的事情
[00:10:46.880 --> 00:10:49.880]  如果你家裏有小朋友
[00:10:49.880 --> 00:10:52.880]  或者你是做兒童工作
[00:10:52.880 --> 00:10:53.880]  有部分的弟兄姊妹
[00:10:53.880 --> 00:10:55.880]  你是服侍小朋友
[00:10:55.880 --> 00:10:57.880]  你就知道有多難
[00:10:57.880 --> 00:11:00.880]  早上要他準時出門
[00:11:00.880 --> 00:11:01.880]  無論上學也好
[00:11:01.880 --> 00:11:02.880]  上教會也好
[00:11:02.880 --> 00:11:04.880]  在教會做什麼都好
[00:11:04.880 --> 00:11:07.880]  這是一個高難度動作
[00:11:07.880 --> 00:11:09.880]  如果這麼多人
[00:11:09.880 --> 00:11:11.880]  這麼多以色列人走在一起
[00:11:11.880 --> 00:11:14.880]  就更加困難了
[00:11:14.880 --> 00:11:18.880]  但是神在這裡形容祂的子民
[00:11:18.880 --> 00:11:20.880]  是一隊的軍隊
[00:11:20.880 --> 00:11:23.880]  只要排好秩序
[00:11:23.880 --> 00:11:25.880]  每一個支派有一個統領
[00:11:25.880 --> 00:11:30.880]  然後前行有一個一致的目標
[00:11:30.880 --> 00:11:33.880]  這樣就做得到
[00:11:33.880 --> 00:11:35.880]  在這個段落前面
[00:11:35.880 --> 00:11:38.880]  第十章最前的七節
[00:11:38.880 --> 00:11:40.880]  第一節到第七節
[00:11:40.880 --> 00:11:44.880]  那裏有說到銀號是一支號角
[00:11:44.880 --> 00:11:45.880]  今天沒有時間說
[00:11:45.880 --> 00:11:49.880]  但是其實基本上就是用來
[00:11:49.880 --> 00:11:53.880]  去給指示這一班的以色列人
[00:11:53.880 --> 00:11:54.880]  簡單說一說
[00:11:54.880 --> 00:11:56.880]  十四節到第二十八節
[00:11:56.880 --> 00:11:59.880]  那個排序是這樣的
[00:11:59.880 --> 00:12:02.880]  帶頭的是猶大
[00:12:02.880 --> 00:12:03.880]  是以撒加
[00:12:03.880 --> 00:12:04.880]  西布倫
[00:12:04.880 --> 00:12:06.880]  這三個支派
[00:12:06.880 --> 00:12:09.880]  我稱他們為第一個大隊
[00:12:09.880 --> 00:12:12.880]  而第十七節那裏有提到
[00:12:12.880 --> 00:12:15.880]  利未支派裏面的格遜
[00:12:15.880 --> 00:12:18.880]  米拉利的子孫
[00:12:18.880 --> 00:12:21.880]  這些人是負責去搬那個會幕的
[00:12:21.880 --> 00:12:24.880]  他們會做先頭部隊
[00:12:24.880 --> 00:12:25.880]  走快一點
[00:12:25.880 --> 00:12:28.880]  然後先去下一站
[00:12:28.880 --> 00:12:31.880]  搭建好這個會幕
[00:12:31.880 --> 00:12:34.880]  接著第二個大隊就來了
[00:12:34.880 --> 00:12:37.880]  有劉便、西面和加德支派
[00:12:37.880 --> 00:12:41.880]  由於剛才說那個帳幕
[00:12:41.880 --> 00:12:45.880]  基本上那個結構已經搭好
[00:12:45.880 --> 00:12:50.880]  所以在第二個大隊來到之前
[00:12:50.880 --> 00:12:51.880]  搞定了
[00:12:51.880 --> 00:12:55.880]  接著屬於利未支派的哥合
[00:12:55.880 --> 00:12:57.880]  裏面的子孫
[00:12:57.880 --> 00:13:01.880]  就即時可以將這些會幕裏面的聖物
[00:13:01.880 --> 00:13:03.880]  例如金香壇
[00:13:03.880 --> 00:13:07.880]  燈台等等搬進去
[00:13:07.880 --> 00:13:09.880]  設置好陣地
[00:13:09.880 --> 00:13:10.880]  搞定
[00:13:10.880 --> 00:13:13.880]  接著去到第三個大隊
[00:13:13.880 --> 00:13:15.880]  就是以法蓮、馬拿西
[00:13:15.880 --> 00:13:17.880]  和變亞敏支派
[00:13:17.880 --> 00:13:21.880]  殿後的是譚、拿佛塔利
[00:13:21.880 --> 00:13:22.880]  和瓦切
[00:13:22.880 --> 00:13:26.880]  如果大家去比較第二章
[00:13:26.880 --> 00:13:28.880]  其實第二章剛才說的差不多
[00:13:28.880 --> 00:13:31.880]  裏面給了一些人數給我們
[00:13:31.880 --> 00:13:33.880]  那裏的人數你看一看
[00:13:33.880 --> 00:13:38.880]  第一個大隊和第四個大隊的人數是多的
[00:13:38.880 --> 00:13:41.880]  即是頭和尾是多人
[00:13:41.880 --> 00:13:44.880]  然後二和三個大隊
[00:13:44.880 --> 00:13:48.880]  被夾在中間備受保護
[00:13:48.880 --> 00:13:50.880]  這個段落提醒我們
[00:13:50.880 --> 00:13:55.880]  以色列民是必須要按照這個編排向前行的
[00:13:55.880 --> 00:13:57.880]  一隊接著一隊
[00:13:57.880 --> 00:14:02.880]  上帝從來都不會亂點鴛鴦譜
[00:14:02.880 --> 00:14:06.880]  另外大家看這個安排的時候
[00:14:06.880 --> 00:14:08.880]  我不知道你有沒有留意
[00:14:08.880 --> 00:14:10.880]  少了一樣東西
[00:14:10.880 --> 00:14:11.880]  少了什麼呢
[00:14:11.880 --> 00:14:14.880]  就是第三十三節和之後
[00:14:14.880 --> 00:14:18.880]  才開始提這個約會
[00:14:18.880 --> 00:14:21.880]  象徵上帝同在的約會
[00:14:21.880 --> 00:14:23.880]  要去到三十三節
[00:14:23.880 --> 00:14:25.880]  打後才再說
[00:14:25.880 --> 00:14:28.880]  經文在三十三節這樣說
[00:14:28.880 --> 00:14:30.880]  以色列人離開也會說
[00:14:30.880 --> 00:14:33.880]  往前行了三天的路程
[00:14:33.880 --> 00:14:37.880]  也會說約會在前頭行了三天的路程
[00:14:37.880 --> 00:14:41.880]  為他們尋找安揭的地方
[00:14:41.880 --> 00:14:43.880]  有人就會質疑
[00:14:43.880 --> 00:14:47.880]  為甚麼這裏好像前言不對後語
[00:14:47.880 --> 00:14:49.880]  如果你有仔細去看
[00:14:49.880 --> 00:14:55.880]  其實前面不是說是戴著頭的
[00:14:55.880 --> 00:14:59.880]  為甚麼這裏好像在中間
[00:14:59.880 --> 00:15:02.880]  究竟是在前面還是在中間呢
[00:15:02.880 --> 00:15:09.880]  其實在前頭行並不是代表約會的位置
[00:15:09.880 --> 00:15:13.880]  而是說它領導的角色
[00:15:13.880 --> 00:15:16.880]  所以無論這個約會是擺在哪裏
[00:15:16.880 --> 00:15:22.880]  如果大家有看過一些古代的戰爭片
[00:15:22.880 --> 00:15:25.880]  或者一些故事的技術
[00:15:25.880 --> 00:15:30.880]  基本上它會有一支軍旗
[00:15:30.880 --> 00:15:36.880]  這些軍旗其實可以周圍有很多人保護著
[00:15:36.880 --> 00:15:38.880]  又或者它擺在後面
[00:15:38.880 --> 00:15:40.880]  沒甚麼人保護著都可以
[00:15:40.880 --> 00:15:42.880]  無論它擺在哪裏
[00:15:42.880 --> 00:15:46.880]  這支軍旗其實意義都是一樣的
[00:15:46.880 --> 00:15:49.880]  代表它的領導
[00:15:49.880 --> 00:15:51.880]  又或者有些人的解釋就說
[00:15:51.880 --> 00:15:54.880]  只不過它在安揭的時候
[00:15:54.880 --> 00:15:57.880]  約會就擺在中間
[00:15:57.880 --> 00:16:01.880]  只不過起行的時候就將它抬回前面
[00:16:01.880 --> 00:16:05.880]  帶領著這班以色列民前行都不一定
[00:16:05.880 --> 00:16:07.880]  無論是甚麼解釋都好
[00:16:07.880 --> 00:16:12.880]  重點就是說其實神由頭一天到現在
[00:16:12.880 --> 00:16:15.880]  都跟祂的子民同在
[00:16:15.880 --> 00:16:18.880]  祂也必然會帶領著他們
[00:16:18.880 --> 00:16:22.880]  經過未來曠野路的挑戰
[00:16:22.880 --> 00:16:26.880]  曠野路很不簡單的
[00:16:26.880 --> 00:16:29.880]  不是去露營
[00:16:29.880 --> 00:16:32.880]  有些人就形容
[00:16:32.880 --> 00:16:37.880]  由一站到第二站就像去露營一樣
[00:16:37.880 --> 00:16:39.880]  去野餐一樣
[00:16:39.880 --> 00:16:42.880]  我不知道大家喜不喜歡去露營
[00:16:42.880 --> 00:16:48.880]  我相信這類活動對於年輕的弟兄姊妹是比較著弱的
[00:16:48.880 --> 00:16:51.880]  不過如果你是像我這樣年紀
[00:16:51.880 --> 00:16:56.880]  我就說除非你露營的地方風景優美
[00:16:56.880 --> 00:16:59.880]  然後環境好美
[00:16:59.880 --> 00:17:04.880]  否則我也想像不到為甚麼你不去選一個地方有瓦遮頭的
[00:17:04.880 --> 00:17:08.880]  然後子彈道有一張床
[00:17:08.880 --> 00:17:11.880]  你吃的東西不會黑黑的
[00:17:11.880 --> 00:17:13.880]  不知道是否煮熟了
[00:17:13.880 --> 00:17:15.880]  又有食水
[00:17:15.880 --> 00:17:17.880]  又有洋蔥
[00:17:17.880 --> 00:17:19.880]  這樣會比較好
[00:17:19.880 --> 00:17:22.880]  你說去露營一兩天沒所謂
[00:17:22.880 --> 00:17:25.880]  如果超過一個星期
[00:17:25.880 --> 00:17:29.880]  我上述所說的所有都沒有
[00:17:29.880 --> 00:17:33.880]  我不知道你仍然覺得很棒
[00:17:33.880 --> 00:17:36.880]  你有沒有一個這樣的感覺?
[00:17:36.880 --> 00:17:39.880]  子彈道我就沒有了
[00:17:39.880 --> 00:17:46.880]  所以如果你那個地方風景不太美
[00:17:46.880 --> 00:17:48.880]  又有東西玩
[00:17:48.880 --> 00:17:54.880]  我猜我一定不會選擇紮營去露營
[00:17:55.880 --> 00:17:59.880]  作者在這裡說的曠野地
[00:17:59.880 --> 00:18:03.880]  不是一個很好的環境
[00:18:03.880 --> 00:18:09.880]  而三十三節所說的這個若桂的目的
[00:18:09.880 --> 00:18:13.880]  就是幫它找一個好一點的環境
[00:18:13.880 --> 00:18:18.880]  一個可以安潔的地方
[00:18:18.880 --> 00:18:21.880]  未來要走的路
[00:18:21.880 --> 00:18:25.880]  這個曠野路是一個很不容易的路
[00:18:25.880 --> 00:18:27.880]  不過藉著若桂
[00:18:27.880 --> 00:18:30.880]  上帝說要帶祂的子民
[00:18:30.880 --> 00:18:35.880]  去到一個祂為他們所預備的地方
[00:18:35.880 --> 00:18:39.880]  由二零一九年開始計算
[00:18:39.880 --> 00:18:42.880]  我們的曠唐的安排
[00:18:42.880 --> 00:18:45.880]  這個項目
[00:18:45.880 --> 00:18:48.880]  眨眼四年了
[00:18:48.880 --> 00:18:53.880]  在這個一加一的發展項目
[00:18:53.880 --> 00:18:56.880]  目前叫做有點突破
[00:18:56.880 --> 00:18:59.880]  就好像這班以色列民那樣
[00:18:59.880 --> 00:19:01.880]  過曰彈河了
[00:19:01.880 --> 00:19:03.880]  我想說的是
[00:19:03.880 --> 00:19:06.880]  即使在未來很近的日子
[00:19:06.880 --> 00:19:10.880]  我們能夠簽得承約
[00:19:10.880 --> 00:19:14.880]  往後所有的法律程序文件
[00:19:14.880 --> 00:19:17.880]  都能夠順利完成的話
[00:19:17.880 --> 00:19:23.880]  我們仍然有很多的挑戰在前面
[00:19:23.880 --> 00:19:28.880]  我們都是剛剛過曰彈河
[00:19:28.880 --> 00:19:33.880]  所以從屬靈的角度來看
[00:19:33.880 --> 00:19:36.880]  我們仍然在去露營
[00:19:36.880 --> 00:19:39.880]  一個不是環境很好的露營地點
[00:19:39.880 --> 00:19:42.880]  一個營地
[00:19:42.880 --> 00:19:45.880]  很多的屬靈功課在等著我們
[00:19:45.880 --> 00:19:48.880]  我們需要讓上帝帶我們
[00:19:48.880 --> 00:19:51.880]  去到一個安潔的地方
[00:19:51.880 --> 00:19:55.880]  我們不是坐在這裡抖抖腳
[00:19:55.880 --> 00:19:57.880]  究竟這個安潔的地方
[00:19:57.880 --> 00:20:00.880]  是指什麼呢
[00:20:00.880 --> 00:20:02.880]  按照文數記的技術
[00:20:02.880 --> 00:20:05.880]  當然每一個站都要停一停
[00:20:05.880 --> 00:20:08.880]  就是上帝在過程當中
[00:20:08.880 --> 00:20:10.880]  為這班以色列民
[00:20:10.880 --> 00:20:13.880]  預備可以紮營比較理想的地點
[00:20:13.880 --> 00:20:15.880]  相對來說
[00:20:15.880 --> 00:20:17.880]  看遠一點
[00:20:17.880 --> 00:20:19.880]  新明記十二章第九節
[00:20:19.880 --> 00:20:21.880]  可能就是在說
[00:20:21.880 --> 00:20:23.880]  上帝為這班以色列民
[00:20:23.880 --> 00:20:26.880]  預備的加南美地
[00:20:26.880 --> 00:20:28.880]  再看遠一點
[00:20:28.880 --> 00:20:30.880]  延續到新約
[00:20:30.880 --> 00:20:32.880]  當然就是神為每一個
[00:20:32.880 --> 00:20:34.880]  屬乎祂的子民
[00:20:34.880 --> 00:20:38.880]  所預備的這個永遠屬靈的居所
[00:20:38.880 --> 00:20:42.880]  回到我們的礦塘一加一的發展
[00:20:42.880 --> 00:20:45.880]  即使我們有新的地方
[00:20:45.880 --> 00:20:47.880]  我想告訴鄧卿姊妹
[00:20:47.880 --> 00:20:50.880]  我們不要有一個
[00:20:50.880 --> 00:20:52.880]  在這裡真好
[00:20:52.880 --> 00:20:54.880]  這樣的心態
[00:20:54.880 --> 00:20:57.880]  所以無論早前在交流會
[00:20:57.880 --> 00:20:58.880]  或者會有大會
[00:20:58.880 --> 00:20:59.880]  甚至不同的場合
[00:20:59.880 --> 00:21:00.880]  我都是這樣說的
[00:21:00.880 --> 00:21:02.880]  我們每一個單位
[00:21:02.880 --> 00:21:04.880]  包括中心
[00:21:04.880 --> 00:21:06.880]  我們每一個個人
[00:21:06.880 --> 00:21:07.880]  我們都需要想想
[00:21:07.880 --> 00:21:09.880]  究竟我們怎樣能夠
[00:21:09.880 --> 00:21:11.880]  有一些實際的行動
[00:21:11.880 --> 00:21:13.880]  幫助我們去傳福音
[00:21:13.880 --> 00:21:16.880]  幫助我們去追求生命成長
[00:21:16.880 --> 00:21:19.880]  這個才是我們礦塘
[00:21:19.880 --> 00:21:21.880]  最終要達到的目的
[00:21:21.880 --> 00:21:25.880]  是讓人身邊更多的人
[00:21:25.880 --> 00:21:30.880]  能夠去到這個安揭的地方
[00:21:30.880 --> 00:21:32.880]  接著那個段落
[00:21:32.880 --> 00:21:34.880]  二十九至三十二節
[00:21:34.880 --> 00:21:36.880]  這裡就出現了
[00:21:36.880 --> 00:21:38.880]  另外一個人的名字
[00:21:38.880 --> 00:21:41.880]  我不知道你有沒有聽過叫做何巴
[00:21:41.880 --> 00:21:43.880]  我想請大家
[00:21:43.880 --> 00:21:45.880]  給我讀出這四節的經文
[00:21:45.880 --> 00:21:46.880]  我們一起讀
[00:21:46.880 --> 00:21:48.880]  預備起
[00:21:48.880 --> 00:21:50.880]  摩西對他岳父
[00:21:50.880 --> 00:21:54.880]  韋甸人留矣的兒子何巴說
[00:21:54.880 --> 00:21:56.880]  我們要行路往
[00:21:56.880 --> 00:21:58.880]  耶和華所應許之地去
[00:21:58.880 --> 00:21:59.880]  他曾說
[00:21:59.880 --> 00:22:02.880]  我要將這地賜給你們
[00:22:02.880 --> 00:22:05.880]  現在求你和我們同去
[00:22:05.880 --> 00:22:07.880]  我們必後待你
[00:22:07.880 --> 00:22:10.880]  因為耶和華指著以色列人
[00:22:10.880 --> 00:22:12.880]  已經應許給好處
[00:22:12.880 --> 00:22:14.880]  何巴回答說
[00:22:14.880 --> 00:22:15.880]  我不去
[00:22:15.880 --> 00:22:18.880]  我要回本地本族那裡去
