
[00:00:00.000 --> 00:00:02.780]  在這裡,雖然今天不在教會裡面
[00:02:48.120 --> 00:02:51.000]  在我們之後幾章裡面所講核心的主題
[00:02:51.560 --> 00:02:55.040]  所以,今天我嘗試從兩個層面去討論
[00:02:55.040 --> 00:02:59.680]  上帝的恩典是幫我們做到兩件不同的事情
[00:02:59.680 --> 00:03:02.280]  包括去找回那個真正的我
[00:03:02.280 --> 00:03:03.280]  即是真我
[00:03:03.280 --> 00:03:05.720]  以及建立那份真正的愛
[00:03:05.720 --> 00:03:10.400]  這些是和世界上很多價值觀有很多差異
[00:03:10.400 --> 00:03:12.120]  甚至是有很多
[00:03:12.120 --> 00:03:13.320]  我會說是衝突
[00:03:13.320 --> 00:03:16.680]  或者是一些其他人不一定明白的地方
[00:03:16.680 --> 00:03:19.080]  但這正是上帝的恩典
[00:03:19.080 --> 00:03:22.120]  為什麼這麼能夠扭轉我們的生命
[00:03:22.120 --> 00:03:24.800]  是我們生活裡面很切實體會到的事情
[00:03:24.800 --> 00:03:26.960]  所以
[00:03:26.960 --> 00:03:31.480]  這段經文我會大約分兩個主要的大段落去說
[00:03:31.480 --> 00:03:34.960]  有一段落當然是關於建立一個真我
[00:03:34.960 --> 00:03:37.240]  其實十二章裡面
[00:03:37.240 --> 00:03:39.120]  大約可以分兩個大部分
[00:03:39.120 --> 00:03:40.840]  第一部分是一至八節
[00:03:40.840 --> 00:03:43.120]  第二部分是九至二十一節
[00:03:43.120 --> 00:03:47.320]  多數我們對十二章一至二節是很熟悉的
[00:03:47.600 --> 00:03:49.720]  這段我就不再多讀了
[00:03:49.720 --> 00:03:52.920]  因為這段多數是我們在講道
[00:03:52.920 --> 00:03:54.920]  無論我們今年一月初
[00:03:54.920 --> 00:03:57.200]  就是剛剛Karen跟我們分享
[00:03:57.200 --> 00:04:00.200]  或者是在很多的其他的商文
[00:04:00.200 --> 00:04:01.920]  或者在其他我們的聚會
[00:04:01.920 --> 00:04:05.200]  特別我們當中的弟兄姊妹會去參加一些陪寧會
[00:04:05.200 --> 00:04:06.200]  講道會的時候
[00:04:06.200 --> 00:04:09.120]  很多時候都會去聽到這兩節的經文
[00:04:09.120 --> 00:04:13.200]  但是其實這段經文一開始它是用索爾
[00:04:13.200 --> 00:04:15.720]  剛才提過羅馬書十一章
[00:04:15.720 --> 00:04:19.600]  頭十一章都是講上帝的恩典是很大的
[00:04:19.600 --> 00:04:21.720]  所以這裡的索爾
[00:04:21.720 --> 00:04:25.120]  其實是在講上帝有很多的恩典給我們
[00:04:25.120 --> 00:04:27.800]  保羅提醒我們這裡是說
[00:04:27.800 --> 00:04:31.120]  當我們真的經歷上帝恩典的時候
[00:04:31.120 --> 00:04:33.120]  其實我們是要有回應的
[00:04:33.120 --> 00:04:35.920]  恩典不是給我們去享受
[00:04:35.920 --> 00:04:39.200]  是要我們去有一個適當的回應
[00:04:39.200 --> 00:04:43.760]  我們的回應就是將生命交託給上帝去做活祭
[00:04:44.480 --> 00:04:46.320]  保羅在第二節就這樣解釋了
[00:04:46.320 --> 00:04:51.520]  他說其實這個生命的交託不是一個be conformed
[00:04:51.520 --> 00:04:54.280]  不是去到讓世界去同化
[00:04:54.280 --> 00:04:56.520]  而是be transformed
[00:04:56.520 --> 00:04:58.720]  是生意去到更新、去轉換
[00:04:58.720 --> 00:05:01.600]  其實我們看中文可能沒有那麼
[00:05:01.600 --> 00:05:04.320]  其實這兩個是很明顯的對比
[00:05:04.320 --> 00:05:06.240]  但是如果我們寫一寫英文的翻譯
[00:05:06.240 --> 00:05:09.360]  其實我們就會看到保羅刻意想了一個對比
[00:05:09.360 --> 00:05:12.320]  其實我們不是be conformed
[00:05:12.320 --> 00:05:13.840]  而是一個be transformed
[00:05:14.320 --> 00:05:17.000]  其實這兩個字,你會留意到它
[00:05:17.000 --> 00:05:19.000]  其實都是在說一些餓了的因素
[00:05:19.000 --> 00:05:21.280]  它會令到我們受到影響
[00:05:21.280 --> 00:05:24.880]  其實我們的生命是很容易受到很多的影響
[00:05:24.880 --> 00:05:28.680]  所以,當保羅說順利的恩典有多大的時候
[00:05:28.680 --> 00:05:30.080]  其實他也提醒我們
[00:05:30.080 --> 00:05:33.280]  有時候,就算我們知道順利的恩典是那麼大也好
[00:05:33.280 --> 00:05:35.880]  其實我們的價值觀、我們的信念
[00:05:35.880 --> 00:05:41.360]  都很容易被很多環境的事情所限制或影響
[00:05:41.840 --> 00:05:44.560]  所以,關鍵是到底影響我們的是什麼
[00:05:44.560 --> 00:05:47.720]  我們是被世界去conform
[00:05:47.720 --> 00:05:49.360]  去改變我們呢
[00:05:49.360 --> 00:05:54.480]  抑或我們是被神的價值觀去transform我們呢
[00:05:54.480 --> 00:05:57.680]  所以,一節二節其實開了個頭
[00:05:57.680 --> 00:05:59.720]  但開了個頭並不是完的
[00:05:59.720 --> 00:06:01.000]  因為正如我剛才所說
[00:06:01.000 --> 00:06:03.000]  培靈會可以在這兩節
[00:06:03.000 --> 00:06:06.360]  我們就不斷地說很多順利多麼厲害、多麼好
[00:06:06.360 --> 00:06:07.360]  我們去擺盛
[00:06:07.360 --> 00:06:08.880]  但是,很多時候
[00:06:08.880 --> 00:06:10.160]  回到日常的生活
[00:06:10.160 --> 00:06:12.160]  其實我們有很多很多的挑戰
[00:06:12.160 --> 00:06:16.520]  所以,這兩節經文是十二章的引子
[00:06:16.520 --> 00:06:19.160]  反而後面很多具體的內容
[00:06:19.160 --> 00:06:20.840]  才是我們怎樣去實踐
[00:06:20.840 --> 00:06:22.840]  或者挑戰我們的生活裡面
[00:06:22.840 --> 00:06:24.840]  去實踐這些的內容出來
[00:06:24.840 --> 00:06:30.680]  其實,在羅馬書十二章一至八節裡面
[00:06:30.680 --> 00:06:32.960]  如果用一個很簡單的概括
[00:06:32.960 --> 00:06:34.360]  我不會逐節去讀
[00:06:34.360 --> 00:06:36.120]  但是,以一個很簡單的概括來說
[00:06:36.120 --> 00:06:38.720]  保羅去強調上帝的恩典
[00:06:39.320 --> 00:06:40.320]  是一樣的
[00:06:40.320 --> 00:06:44.040]  但是上帝給我們的能力或者恩賜是不同的
[00:06:44.040 --> 00:06:47.440]  正如保羅在第七至八節就列了這裡
[00:06:47.440 --> 00:06:49.440]  有七項不同的恩賜
[00:06:49.440 --> 00:06:51.000]  都用了綠色的
[00:06:51.000 --> 00:06:52.320]  你見到highlight的了
[00:06:52.320 --> 00:06:55.080]  當然,其實教會不是只有這七種
[00:06:55.080 --> 00:06:57.080]  恩賜能力的人才會服侍的
[00:06:57.080 --> 00:06:58.840]  你知道當年,例如我們
[00:06:58.840 --> 00:07:01.400]  explorer team裡面我們有ambassador team
[00:07:01.400 --> 00:07:03.240]  這裡沒有提到ambassador team的
[00:07:03.240 --> 00:07:07.040]  但是,其實一個ambassador去到接待的
[00:07:07.040 --> 00:07:11.080]  去到接待的,其實都是一個很重要的服侍
[00:07:11.080 --> 00:07:15.920]  重點是,就算這裡的list不是全部教會裡面有的
[00:07:15.920 --> 00:07:17.920]  能力也好,或者恩賜也好
[00:07:17.920 --> 00:07:20.960]  其實關鍵不是哪個比較有用
[00:07:20.960 --> 00:07:22.960]  而是你見到保羅很強調
[00:07:22.960 --> 00:07:23.960]  你有那個能力
[00:07:23.960 --> 00:07:26.840]  如果你神給你的恩典,你有那個能力
[00:07:26.840 --> 00:07:29.200]  你就去專心去發揮你的能力
[00:07:29.200 --> 00:07:33.080]  所以那個真正的自我就不是我能力有多強了
[00:07:33.080 --> 00:07:35.080]  是不是剛才帶敬拜的
[00:07:35.080 --> 00:07:37.400]  阿Q是帶敬拜的,是不是他們就強一點呢
[00:07:37.400 --> 00:07:38.400]  因為站在台上
[00:07:38.400 --> 00:07:40.400]  或者是不是因為我現在在這裡
[00:07:40.400 --> 00:07:42.400]  好像講一篇sermon那樣的時候
[00:07:42.400 --> 00:07:44.400]  我就去到強一點呢
[00:07:44.400 --> 00:07:46.400]  保羅不是這樣去講的
[00:07:46.400 --> 00:07:48.400]  無論你有那一種的恩賜都好
[00:07:48.400 --> 00:07:51.600]  你都可以這樣去
[00:07:51.600 --> 00:07:54.560]  單一、專一地去服侍上帝
[00:07:54.560 --> 00:07:57.280]  所以真正的自我呢
[00:07:57.280 --> 00:07:59.280]  這個真我的基礎呢
[00:07:59.280 --> 00:08:00.720]  就不是講能力了
[00:08:02.000 --> 00:08:05.480]  是講我們怎樣去明白上帝的恩典之後
[00:08:05.480 --> 00:08:08.920]  其實令我意識能夠去到欣賞上帝
[00:08:08.920 --> 00:08:11.640]  這樣創造我們,給我們那份的能力
[00:08:11.640 --> 00:08:13.920]  因為剛才講到
[00:08:13.920 --> 00:08:16.680]  我們很容易被世界去confirm
[00:08:16.680 --> 00:08:17.840]  即是被confirm的
[00:08:17.840 --> 00:08:19.840]  我們很容易被世界去同化
[00:08:19.840 --> 00:08:22.080]  所以
[00:08:22.080 --> 00:08:26.720]  我們看到世界裡面其實有很多關於社會價值
[00:08:26.720 --> 00:08:29.600]  或者是社會衡量我們個人價值的標準
[00:08:29.600 --> 00:08:30.880]  很多時候是這些的
[00:08:30.880 --> 00:08:33.160]  即是我們的出身
[00:08:33.160 --> 00:08:36.280]  我們的教育
[00:08:36.280 --> 00:08:39.960]  我們的文化背景
[00:08:39.960 --> 00:08:42.320]  我們的學歷
[00:08:42.320 --> 00:08:44.920]  我們是否讀到大學
[00:08:44.920 --> 00:08:47.920]  我們是否做到很高的工作
[00:08:47.920 --> 00:08:50.600]  是否有很多的人工、收入等等
[00:08:50.600 --> 00:08:52.600]  甚至是我們的外貌
[00:08:52.600 --> 00:08:54.600]  如果你有看一些選秀節目
[00:08:54.600 --> 00:08:57.320]  或者你見到很多時候網上都會討論很多
[00:08:57.320 --> 00:08:58.720]  不同的歌唱選秀
[00:08:58.720 --> 00:09:02.000]  歌唱或者選秀的真人秀
[00:09:02.000 --> 00:09:05.800]  其實這個社會很強調這些東西去定義我們
[00:09:05.800 --> 00:09:08.680]  所以,我們很多時候都不滿意自己
[00:09:08.680 --> 00:09:11.600]  特別是對比到這個浪的時候
[00:09:11.600 --> 00:09:13.600]  很多時候我們很容易
[00:09:13.600 --> 00:09:15.120]  就落入一個位置
[00:09:15.120 --> 00:09:17.480]  就是我們覺得自己總是不夠好
[00:09:17.480 --> 00:09:22.040]  而這個不夠好有時候會阻礙我們真正能夠放
[00:09:22.040 --> 00:09:24.040]  即是能夠去到上帝去改變
[00:09:24.040 --> 00:09:26.960]  因為我們經常覺得自己要夠好才服侍
[00:09:28.000 --> 00:09:30.000]  但如果看回剛才這段經文
[00:09:30.000 --> 00:09:32.800]  保羅說既然我們有不同的恩賜的時候
[00:09:32.800 --> 00:09:34.800]  其實我們不同的恩賜
[00:09:34.800 --> 00:09:35.800]  都可以的
[00:09:35.800 --> 00:09:38.760]  即是沒有誰的高級一點或低級一點
[00:09:38.760 --> 00:09:39.560]  沒有這件事
[00:09:39.560 --> 00:09:45.520]  保羅是強調我們每一個人的生命都可以去做活祭
[00:09:45.520 --> 00:09:49.320]  是每一個弟兄姐妹都可以
[00:09:49.320 --> 00:09:52.640]  所以,如果看回《羅馬書》這裡
[00:09:52.640 --> 00:09:54.640]  其實他很強調我們每個人
[00:09:54.640 --> 00:09:56.640]  都可以將身體獻上
[00:09:56.640 --> 00:09:58.640]  我們每一個人都可以去活祭
[00:09:58.640 --> 00:10:00.640]  不是只有我們的精神
[00:10:00.640 --> 00:10:04.680]  不是只有好像信得久一點的人才有權去做這件事
[00:10:04.680 --> 00:10:05.200]  不是
[00:10:05.200 --> 00:10:08.360]  是你們所有的人這樣都是可以的
[00:10:08.360 --> 00:10:12.200]  很多時候我們會覺得
[00:10:12.200 --> 00:10:14.920]  很容易被社會的想法就是我們要夠好
[00:10:14.920 --> 00:10:18.080]  我們要夠強,我們要十項全能
[00:10:18.080 --> 00:10:20.080]  我們才可以去服侍上帝
[00:10:20.080 --> 00:10:23.680]  但其實,或者正確的思維應該是說
[00:10:24.200 --> 00:10:27.200]  其實,我們在服侍上
[00:10:27.200 --> 00:10:30.200]  我們在願意踏出自己那一步的時候
[00:10:30.200 --> 00:10:32.200]  我們去找到真正的自我
[00:10:32.200 --> 00:10:35.200]  我們去真正的經歷成長和改變
[00:10:35.200 --> 00:10:38.840]  所以,或者第一個問題是
[00:10:38.840 --> 00:10:40.840]  第一個問這個愛
[00:10:40.840 --> 00:10:44.200]  我們講到這次的題目是真愛和真愛
[00:10:44.200 --> 00:10:47.600]  但真愛的基礎是建立在我這個人
[00:10:47.600 --> 00:10:50.200]  有正確的價值觀和正確的理解上
[00:10:50.200 --> 00:10:53.040]  我們講了十一章的《羅馬書》
[00:10:53.040 --> 00:10:55.040]  無論你吸收到多少也好
[00:10:55.040 --> 00:10:57.040]  或者你都至少感受到
[00:10:57.040 --> 00:11:00.040]  原來上帝的恩典是用這麼長的篇幅
[00:11:00.040 --> 00:11:02.400]  都未必講得完的恩典
[00:11:02.400 --> 00:11:04.400]  這樣的話
[00:11:04.400 --> 00:11:07.000]  到底我們是不是既然上帝的恩典這麼大
[00:11:07.000 --> 00:11:09.000]  祂都願意去愛我們的時候
[00:11:09.000 --> 00:11:11.480]  我們又可不可以這樣去到
[00:11:11.480 --> 00:11:15.400]  明白自己,亦都願意去愛著自己呢
[00:11:15.400 --> 00:11:19.480]  愛自己不是我做什麼都可以
[00:11:19.480 --> 00:11:23.000]  而是我明白我有很多的問題、很多的限制
[00:11:23.200 --> 00:11:26.200]  但上帝仍然是因為愛我們
[00:11:26.200 --> 00:11:30.200]  而祂讓我們去到能夠成為活祭
[00:11:30.200 --> 00:11:32.200]  而在成為活祭的過程裏面
[00:11:32.200 --> 00:11:35.200]  成為活祭的過程裏面,就好像剛才那樣
[00:11:35.200 --> 00:11:38.200]  發揮你的恩賜、發揮你的能力
[00:11:38.200 --> 00:11:40.200]  去明白你的定位的時候
[00:11:40.200 --> 00:11:42.200]  你會慢慢變得更加好
[00:11:42.200 --> 00:11:45.000]  所以,這是一個起點
[00:11:45.000 --> 00:11:47.200]  這不是那個目標,這是一個起點
[00:11:47.200 --> 00:11:50.200]  我們願意成為活祭是一個起點
[00:11:50.200 --> 00:11:53.200]  而之後我們如何做出來才是真正的
[00:11:53.200 --> 00:11:55.200]  我們經歷到順利改變的地方
[00:11:55.200 --> 00:11:57.200]  所以,第一個問題其實
[00:11:57.200 --> 00:11:59.200]  我們可不可以這樣去愛自己呢
[00:11:59.200 --> 00:12:01.200]  我們可不可以真的有的能力
[00:12:01.200 --> 00:12:04.200]  可能我的能力是小的
[00:12:04.200 --> 00:12:07.200]  但是,原來我都可以去做活祭
[00:12:07.200 --> 00:12:11.200]  這個其實是一個回應上帝恩典
[00:12:11.200 --> 00:12:13.200]  一個重要的起點
[00:12:13.200 --> 00:12:15.200]  所以,第一段其實是講起點
[00:12:15.200 --> 00:12:17.200]  那個基礎就是
[00:12:17.200 --> 00:12:19.200]  當你在群體裏面,特別是在教會群體裏面
[00:12:19.200 --> 00:12:21.200]  我們如何去發揮我們的能力
[00:12:21.200 --> 00:12:23.200]  但是,其實就這樣
[00:12:23.200 --> 00:12:25.200]  如果整件事在我上面
[00:12:25.200 --> 00:12:28.200]  那就很容易會錯失信仰的焦點
[00:12:28.200 --> 00:12:30.200]  因為信仰不是我的事
[00:12:30.200 --> 00:12:32.200]  我找到我的定位、我的能力
[00:12:32.200 --> 00:12:34.200]  這只是一個起點
[00:12:34.200 --> 00:12:38.200]  而之後真正能夠再實踐或者擴張開去的
[00:12:38.200 --> 00:12:41.200]  是去到建立那份真正的愛
[00:12:41.200 --> 00:12:44.200]  其實分兩個段落的
[00:12:44.200 --> 00:12:48.200]  其實九至二十一節是講愛的意涵
[00:12:49.200 --> 00:12:51.200]  但其實我會界定有兩個層面的
[00:12:51.200 --> 00:12:54.200]  包括在教會裏面我們愛著弟兄姊妹
[00:12:54.200 --> 00:12:55.200]  愛著我們所認識的人
[00:12:55.200 --> 00:12:58.200]  甚至包括後面的一個段落
[00:12:58.200 --> 00:13:00.200]  是愛著仇敵
[00:13:00.200 --> 00:13:02.200]  或者愛著一些我們不喜歡的人
[00:13:02.200 --> 00:13:04.200]  甚至一些會傷害我們的人
[00:13:04.200 --> 00:13:08.200]  其實如果我們仔細留意一下經文的話
[00:13:08.200 --> 00:13:11.200]  保羅不是叫你要愛人
[00:13:11.200 --> 00:13:12.200]  我們想一想
[00:13:12.200 --> 00:13:14.200]  例如耶穌會強烈跟我們說
[00:13:14.200 --> 00:13:17.200]  要彼此相愛
[00:13:17.200 --> 00:13:21.200]  耶穌很明顯地吩咐你要相愛
[00:13:21.200 --> 00:13:24.200]  但保羅不是這樣說的
[00:13:24.200 --> 00:13:26.200]  他不是說你們要彼此相愛
[00:13:26.200 --> 00:13:29.200]  保羅是說愛人就不要虛教
[00:13:29.200 --> 00:13:31.200]  即是什麼呢?
[00:13:31.200 --> 00:13:33.200]  即是保羅知道我們有愛
[00:13:33.200 --> 00:13:36.200]  或者保羅知道當時羅馬教會
[00:13:36.200 --> 00:13:38.200]  或者他相信教會本身是有愛的
[00:13:38.200 --> 00:13:41.200]  當然這個不難理解
[00:13:41.200 --> 00:13:43.200]  因為每個人就算是一個不信耶穌的人
[00:13:43.200 --> 00:13:44.200]  也可以有愛的
[00:13:44.200 --> 00:13:46.200]  即父母愛他們的子女
[00:13:46.200 --> 00:13:50.200]  或者一些情侶、男女朋友、夫妻
[00:13:50.200 --> 00:13:52.200]  當然有愛的
[00:13:52.200 --> 00:13:55.200]  但保羅關注的就不是有沒有愛
[00:13:55.200 --> 00:13:57.200]  因為愛有很多的形式
[00:13:57.200 --> 00:13:59.200]  愛有很多的情況
[00:13:59.200 --> 00:14:03.200]  他關注我們的愛是否夠真誠
[00:14:03.200 --> 00:14:05.200]  我想說夠純真
[00:14:05.200 --> 00:14:07.200]  不要虛假
[00:14:07.200 --> 00:14:11.200]  是否一個真誠的愛
[00:14:11.200 --> 00:14:14.200]  保羅不是命令我們要愛人
[00:14:14.200 --> 00:14:17.200]  而是說愛人的時候不要虛假
[00:14:17.200 --> 00:14:19.200]  其實保羅可能害怕我們
[00:14:19.200 --> 00:14:21.200]  不知道什麼叫做不要虛假
[00:14:21.200 --> 00:14:25.200]  他用了一節半的經文去解釋
[00:14:25.200 --> 00:14:27.200]  他說惡要厭惡
[00:14:27.200 --> 00:14:29.200]  善要親近
[00:14:29.200 --> 00:14:31.200]  後面那句
[00:14:31.200 --> 00:14:32.200]  愛弟兄要親熱
[00:14:32.200 --> 00:14:34.200]  恭敬人要推揚
[00:14:34.200 --> 00:14:35.200]  其實就這樣看中文
[00:14:35.200 --> 00:14:37.200]  可能不太容易理解
[00:14:37.200 --> 00:14:40.200]  當然英文也有一個比較好的
[00:14:40.200 --> 00:14:43.200]  比較直接的意思去翻譯
[00:14:43.200 --> 00:14:45.200]  再翻譯一下意思
[00:14:45.200 --> 00:14:47.200]  他說的是你愛人的時候
[00:14:47.200 --> 00:14:49.200]  你要覺得對方好像你的家人一樣去愛
[00:14:49.200 --> 00:14:52.200]  你看到其他人有能力、有成就
[00:14:52.200 --> 00:14:55.200]  這個就在反映剛才所說的恩賜
[00:14:55.200 --> 00:14:57.200]  你看到別人有能力的時候
[00:14:57.200 --> 00:14:59.200]  你真的去鼓勵、去欣賞他
[00:14:59.200 --> 00:15:01.200]  去給他一個榮譽
[00:15:01.200 --> 00:15:03.200]  去尊重他
[00:15:03.200 --> 00:15:05.200]  或者去讚賞他
[00:15:05.200 --> 00:15:06.200]  這樣聽
[00:15:06.200 --> 00:15:09.200]  其實這個教導就好像我們很多時候聽
[00:15:09.200 --> 00:15:10.200]  在教會特別
[00:15:10.200 --> 00:15:12.200]  我們說要彼此鼓勵
[00:15:12.200 --> 00:15:14.200]  或者這樣問
[00:15:14.200 --> 00:15:16.200]  既然我們可能聽慣了
[00:15:16.200 --> 00:15:21.200]  為什麼本來仍然要去強調真實的愛呢?
[00:15:21.200 --> 00:15:23.200]  很多時候我們都知道
[00:15:23.200 --> 00:15:25.200]  愛也有很多層次
[00:15:25.200 --> 00:15:27.200]  其實為什麼本來要這麼強調呢?
[00:15:27.200 --> 00:15:29.200]  因為愛真的可以
[00:15:29.200 --> 00:15:31.200]  在很微妙的情況下
[00:15:31.200 --> 00:15:32.200]  你會被扭曲
[00:15:32.200 --> 00:15:34.200]  或者是會被營造
[00:15:34.200 --> 00:15:36.200]  錯誤地去表達出來
[00:15:36.200 --> 00:15:39.200]  以致你那個愛
[00:15:39.200 --> 00:15:41.200]  有時候是虛假的
[00:15:41.200 --> 00:15:42.200]  有時候可能不是虛假的
[00:15:42.200 --> 00:15:46.200]  但是你變成了一個有缺陷的愛
[00:15:46.200 --> 00:15:48.200]  這樣說很抽象
[00:15:48.200 --> 00:15:50.200]  所以一定要舉一些例子
[00:15:50.200 --> 00:15:52.200]  先舉一個比較極端的例子
[00:15:52.200 --> 00:15:54.200]  之前有時候說到
[00:15:54.200 --> 00:15:56.200]  我也間中提過
[00:15:56.200 --> 00:15:58.200]  例如什麼呢?
[00:15:58.200 --> 00:16:00.200]  我們很多時候聽校園欺凌
[00:16:00.200 --> 00:16:02.200]  當年我們會覺得
[00:16:02.200 --> 00:16:03.200]  欺凌的人
[00:16:03.200 --> 00:16:05.200]  欺凌者本身都是壞人
[00:16:05.200 --> 00:16:06.200]  一定是壞人
[00:16:06.200 --> 00:16:07.200]  他一定是不懂愛人的
[00:16:07.200 --> 00:16:08.200]  我們這樣想的
[00:16:08.200 --> 00:16:10.200]  如果你是愛人
[00:16:10.200 --> 00:16:11.200]  為什麼要這樣傷害別人呢?
[00:16:11.200 --> 00:16:14.200]  但是你要這樣想
[00:16:14.200 --> 00:16:17.200]  其實一個去欺凌別人的人
[00:16:17.200 --> 00:16:20.200]  都可以有某種的愛
[00:16:20.200 --> 00:16:21.200]  什麼愛呢?
[00:16:21.200 --> 00:16:23.200]  舉個例子
[00:16:23.200 --> 00:16:24.200]  例如很多時候
[00:16:24.200 --> 00:16:25.200]  我講校園欺凌
[00:16:25.200 --> 00:16:28.200]  很少是一個人
[00:16:28.200 --> 00:16:30.200]  很多時候是一堆人去欺凌
[00:16:30.200 --> 00:16:32.200]  另外一些人
[00:16:32.200 --> 00:16:34.200]  其實那堆人裡面
[00:16:34.200 --> 00:16:37.200]  都有某種所謂的愛
[00:16:37.200 --> 00:16:39.200]  例如一個欺凌者
[00:16:39.200 --> 00:16:41.200]  可以這樣對他的朋友說
[00:16:41.200 --> 00:16:43.200]  或者對他的支持者說
[00:16:43.200 --> 00:16:45.200]  我很喜歡你的
[00:16:45.200 --> 00:16:47.200]  我很愛你的
[00:16:47.200 --> 00:16:48.200]  你不要和誰誰玩
[00:16:48.200 --> 00:16:49.200]  不要理他
[00:16:49.200 --> 00:16:51.200]  不要和他做朋友
[00:16:51.200 --> 00:16:52.200]  你要幫我
[00:16:52.200 --> 00:16:53.200]  你就愛我吧
[00:16:53.200 --> 00:16:56.200]  有愛的
[00:16:56.200 --> 00:16:57.200]  可以有的
[00:16:57.200 --> 00:16:58.200]  當然有些沒有
[00:16:58.200 --> 00:16:59.200]  但是有時候
[00:16:59.200 --> 00:17:01.200]  其實就算一個欺凌者本身
[00:17:01.200 --> 00:17:03.200]  他都可以有某種好似的愛
[00:17:03.200 --> 00:17:05.200]  但是他只是對自己的支持者
[00:17:05.200 --> 00:17:07.200]  或者對他有良價值的人來說
[00:17:07.200 --> 00:17:08.200]  他就覺得自己是愛
[00:17:10.200 --> 00:17:11.200]  所以這種愛很明顯
[00:17:11.200 --> 00:17:13.200]  當然是一種有問題的愛
[00:17:13.200 --> 00:17:15.200]  因為剛才保羅也講過了
