
[00:00:00.000 --> 00:00:03.600]  各位團友 我們再一次來到聖地以色列巴勒斯坦地
[00:02:11.400 --> 00:02:13.400]  省份叫做高盧
[00:02:13.400 --> 00:02:17.600]  在那裡的一個城市就是今天的奧地利維也納
[00:02:17.600 --> 00:02:20.200]  那裡放逐王
[00:02:20.200 --> 00:02:21.000]  你放心
[00:02:21.000 --> 00:02:23.000]  跟莫扎特是沒有關係的
[00:02:23.000 --> 00:02:25.000]  因為是不同年代的事
[00:02:25.000 --> 00:02:26.600]  無論如何
[00:02:26.600 --> 00:02:32.600]  之後猶太省就由羅馬帝國直接委派一個總督來直接管轄
[00:02:32.600 --> 00:02:35.800]  所以為什麼有那些叫做巡撫或者總督
[00:02:35.800 --> 00:02:37.400]  叫做比拉多等等的人
[00:02:37.400 --> 00:02:39.800]  他們直接管猶太省這個地方
[00:02:39.800 --> 00:02:41.000]  言歸正傳
[00:02:41.000 --> 00:02:43.000]  神又再一次指示約瑟
[00:02:43.000 --> 00:02:46.600]  叫他全家回到北邊的加利利納薩勒
[00:02:46.600 --> 00:02:48.600]  馬太方的第二章
[00:02:48.600 --> 00:02:51.800]  這樣解釋耶穌在白利恆出生
[00:02:51.800 --> 00:02:53.800]  然後在納薩勒成長
[00:02:53.800 --> 00:02:55.800]  馬太方第二章
[00:02:55.800 --> 00:02:56.800]  希律死後
[00:02:56.800 --> 00:02:58.800]  這個在說大希律
[00:02:58.800 --> 00:03:02.200]  在埃及主的使者在夢中向約瑟顯言說
[00:03:02.200 --> 00:03:04.800]  納薩要殺害這孩子的人已經死了
[00:03:04.800 --> 00:03:07.800]  起來帶著孩子和母親回以色列地去吧
[00:03:07.800 --> 00:03:08.800]  約瑟就起來
[00:03:08.800 --> 00:03:11.800]  帶著小孩子和母親回以色列地去
[00:03:11.800 --> 00:03:15.800]  只是聽見阿基努接觸他父親希律作了猶太王
[00:03:15.800 --> 00:03:18.800]  他就不敢到猶太地去
[00:03:18.800 --> 00:03:19.800]  又在夢中得了指示
[00:03:19.800 --> 00:03:21.800]  於是往加利利境去
[00:03:21.800 --> 00:03:23.800]  來到納薩勒城住下
[00:03:23.800 --> 00:03:25.800]  這樣就應驗了先知所說的
[00:03:25.800 --> 00:03:28.800]  他必稱為納薩勒人
[00:03:28.800 --> 00:03:30.800]  如果你熟悉舊約希伯來文聖經的話
[00:03:30.800 --> 00:03:31.800]  你就知道
[00:03:31.800 --> 00:03:34.800]  先知沒有一處是明文指出
[00:03:34.800 --> 00:03:38.800]  尼塞亞救世主是由納薩勒城而出的
[00:03:38.800 --> 00:03:40.800]  不過在《以塞亞書》第十一章
[00:03:40.800 --> 00:03:41.800]  是這樣說的
[00:03:41.800 --> 00:03:47.800]  他就比喻尼塞亞作為大衛樹幹的枝條
[00:03:47.800 --> 00:03:50.800]  就是那些樹的其中一個branch
[00:03:50.800 --> 00:03:53.800]  大衛國雖然流亡
[00:03:53.800 --> 00:03:56.800]  但是不會最終滅亡
[00:03:56.800 --> 00:03:59.800]  好像一個大樹被斬倒下之後
[00:03:59.800 --> 00:04:01.800]  它就不會枯死
[00:04:01.800 --> 00:04:04.800]  然後大樹的樹幹的枝葉
[00:04:04.800 --> 00:04:07.800]  就會落地又再生根成為大樹
[00:04:07.800 --> 00:04:09.800]  這就是《以塞亞書》十一章所說
[00:04:09.800 --> 00:04:10.800]  從耶西
[00:04:10.800 --> 00:04:12.800]  即是大衛的爸爸
[00:04:12.800 --> 00:04:16.800]  樹幹必生一根的嫩芽
[00:04:16.800 --> 00:04:19.800]  從他的根而出的枝條
[00:04:19.800 --> 00:04:22.800]  和Nasser必結果子
[00:04:22.800 --> 00:04:26.800]  所以大衛樹的枝條的分枝
[00:04:26.800 --> 00:04:27.800]  Nasser
[00:04:27.800 --> 00:04:30.800]  就成為了尼塞亞的稱銜
[00:04:30.800 --> 00:04:33.800]  其實這個不單止《以塞亞書》這樣說
[00:04:33.800 --> 00:04:36.800]  在昆蘭發言的《死海古卷》裡
[00:04:36.800 --> 00:04:39.800]  也提到尼塞亞的稱號
[00:04:39.800 --> 00:04:40.800]  是Nasser
[00:04:40.800 --> 00:04:42.800]  是大衛樹的枝條
[00:04:42.800 --> 00:04:44.800]  另外枝條Nasser
[00:04:44.800 --> 00:04:46.800]  和納薩勒Nasserine
[00:04:46.800 --> 00:04:48.800]  發音相似
[00:04:48.800 --> 00:04:50.800]  所以那些人
[00:04:50.800 --> 00:04:52.800]  就會把這兩樣東西
[00:04:52.800 --> 00:04:53.800]  混在一起說
[00:04:53.800 --> 00:04:55.800]  這個是當時猶太人
[00:04:55.800 --> 00:04:57.800]  或者希羅文學
[00:04:57.800 --> 00:04:59.800]  常常慣用的辯證方法
[00:04:59.800 --> 00:05:01.800]  即是同音似音的字
[00:05:01.800 --> 00:05:03.800]  他們就放在一起
[00:05:03.800 --> 00:05:06.800]  所以你看看小小的主耶穌
[00:05:06.800 --> 00:05:09.800]  他的人生裡是迂迴曲折
[00:05:09.800 --> 00:05:11.800]  到成肉身的主宰
[00:05:11.800 --> 00:05:14.800]  他是在經歷難民的生涯
[00:05:14.800 --> 00:05:16.800]  是居無定所的
[00:05:16.800 --> 00:05:18.800]  就是每一個以色列人的經歷
[00:05:18.800 --> 00:05:20.800]  曾經走難到埃及
[00:05:20.800 --> 00:05:23.800]  然後上帝又帶他出埃及
[00:05:23.800 --> 00:05:26.800]  然後就流亡又回歸
[00:05:26.800 --> 00:05:28.800]  天國仍然是向前行的
[00:05:28.800 --> 00:05:30.800]  在天父自己安排裡
[00:05:30.800 --> 00:05:33.800]  逐步實現舊約聖經裡的應許
[00:05:33.800 --> 00:05:35.800]  所以這裡告訴我們
[00:05:35.800 --> 00:05:37.800]  神最終是信實不變
[00:05:37.800 --> 00:05:39.800]  其實你想想我們的人生
[00:05:39.800 --> 00:05:41.800]  有時我們會覺得生於亂世
[00:05:41.800 --> 00:05:43.800]  政局很不穩
[00:05:43.800 --> 00:05:45.800]  人生的路上有順
[00:05:45.800 --> 00:05:47.800]  很多時候也有逆
[00:05:47.800 --> 00:05:50.800]  我不知道你有沒有經歷過神的帶領
[00:05:50.800 --> 00:05:52.800]  但是這個故事
[00:05:52.800 --> 00:05:54.800]  耶穌我們的主到成肉身
[00:05:54.800 --> 00:05:56.800]  就是經歷了神的帶領
[00:05:56.800 --> 00:05:58.800]  其實我們自己回望
[00:05:58.800 --> 00:06:00.800]  在我們自己人生當中
[00:06:00.800 --> 00:06:02.800]  都可能會見到神自己的帶領
[00:06:02.800 --> 00:06:04.800]  神的信實
[00:06:15.800 --> 00:06:18.800]  所以今天第一個去的地方就是拿撒勒
[00:06:18.800 --> 00:06:21.800]  我們一起飛到以色列北面的一個城市
[00:06:21.800 --> 00:06:24.800]  今時今日的拿撒勒不是小城
[00:06:24.800 --> 00:06:26.800]  是一個很大的城市
[00:06:26.800 --> 00:06:28.800]  人口有七萬人
[00:06:28.800 --> 00:06:31.800]  被譽為是以色列的阿拉伯首都
[00:06:31.800 --> 00:06:33.800]  為什麼呢
[00:06:33.800 --> 00:06:35.800]  因為七萬人裡面很多都是阿拉伯人
[00:06:35.800 --> 00:06:37.800]  百分之七十是伊斯蘭教徒
[00:06:37.800 --> 00:06:39.800]  百分之三十是基督徒
[00:06:39.800 --> 00:06:41.800]  是一個充滿活力的中東城市
[00:06:41.800 --> 00:06:43.800]  一世紀的拿撒勒
[00:06:43.800 --> 00:06:45.800]  只不過是一個小鎮
[00:06:45.800 --> 00:06:47.800]  很可靠的估計
[00:06:47.800 --> 00:06:50.800]  告訴我們當時最多只有五百人
[00:06:50.800 --> 00:06:52.800]  在聖地研究當中
[00:06:52.800 --> 00:06:54.800]  我們的資料是從哪裡來的呢
[00:06:54.800 --> 00:06:55.800]  包括聖經
[00:06:55.800 --> 00:06:58.800]  包括初期教會的教父寫的文獻
[00:06:58.800 --> 00:07:01.800]  考古的發現、地理等等
[00:07:01.800 --> 00:07:03.800]  也包括一些早期的
[00:07:03.800 --> 00:07:05.800]  初代基督教朝聖的紀錄
[00:07:05.800 --> 00:07:07.800]  頭幾百年
[00:07:07.800 --> 00:07:09.800]  有不少歐洲各地的基督徒
[00:07:09.800 --> 00:07:11.800]  他們都來到聖地這裡
[00:07:11.800 --> 00:07:13.800]  來朝聖
[00:07:13.800 --> 00:07:15.800]  尋訪聖經裡面的事蹟
[00:07:15.800 --> 00:07:17.800]  包括耶穌的事蹟
[00:07:17.800 --> 00:07:19.800]  有一個公元後六世紀的
[00:07:19.800 --> 00:07:21.800]  朝聖者就這樣記載
[00:07:21.800 --> 00:07:23.800]  他說拿撒勒的女子
[00:07:23.800 --> 00:07:25.800]  比其他地方的女子更加漂亮
[00:07:25.800 --> 00:07:27.800]  為什麼呢
[00:07:27.800 --> 00:07:29.800]  因為他們有瑪利亞
[00:07:29.800 --> 00:07:31.800]  所賜給他們的恩賜
[00:07:31.800 --> 00:07:33.800]  不過這方面我幫不了你
[00:07:33.800 --> 00:07:35.800]  因為我沒有這些影片
[00:07:41.800 --> 00:07:43.800]  不過最有吸引力的女人
[00:07:43.800 --> 00:07:45.800]  在拿撒勒
[00:07:45.800 --> 00:07:46.800]  她敢認第二
[00:07:46.800 --> 00:07:48.800]  沒有人敢認第一
[00:07:48.800 --> 00:08:06.800]  現在我進了這個教堂
[00:08:06.800 --> 00:08:07.800]  叫做報喜堂
[00:08:07.800 --> 00:08:09.800]  Church of Annunciation
[00:08:09.800 --> 00:08:11.800]  這個教堂是紀念天使加拔蓮
[00:08:11.800 --> 00:08:13.800]  向瑪利亞報喜的
[00:08:13.800 --> 00:08:23.800]  這個報喜堂
[00:08:23.800 --> 00:08:25.800]  一向都是天主教的聖方濟各
[00:08:25.800 --> 00:08:27.800]  Franciscans
[00:08:27.800 --> 00:08:29.800]  來管理的
[00:08:29.800 --> 00:08:31.800]  當他們設計動土興建的時候
[00:08:31.800 --> 00:08:33.800]  他們說有三個大的重點
[00:08:33.800 --> 00:08:35.800]  可以總結成為3M
[00:08:35.800 --> 00:08:37.800]  3M不是我們美國公司的3M
[00:08:37.800 --> 00:08:39.800]  3M是什麼呢
[00:08:39.800 --> 00:08:41.800]  第一個M就是Multinational
[00:08:41.800 --> 00:08:43.800]  就是說這個教堂
[00:08:43.800 --> 00:08:45.800]  是代表很多很多國際的國家
[00:08:45.800 --> 00:08:47.800]  第二個M就是Modern
[00:08:47.800 --> 00:08:49.800]  要有那個現代感
[00:08:49.800 --> 00:08:51.800]  第三個M就是Mystery
[00:08:51.800 --> 00:08:53.800]  就是說有一個神秘感
[00:08:53.800 --> 00:08:55.800]  你在教堂的內外
[00:08:55.800 --> 00:08:57.800]  你就感受到這個國際性
[00:08:57.800 --> 00:08:59.800]  什麼叫Multinationality
[00:08:59.800 --> 00:09:01.800]  就是你會找到
[00:09:01.800 --> 00:09:03.800]  有不同國籍種族
[00:09:03.800 --> 00:09:05.800]  本土化的聖母瑪利亞像
[00:09:05.800 --> 00:09:07.800]  張貼在教會的內外
[00:09:07.800 --> 00:09:19.800]  我們進入教堂的時候
[00:09:19.800 --> 00:09:21.800]  你就感受到建築的風格
[00:09:21.800 --> 00:09:23.800]  是非常之現代的
[00:09:23.800 --> 00:09:25.800]  非常之Modern
[00:09:25.800 --> 00:09:27.800]  神秘感你進入教堂
[00:09:27.800 --> 00:09:29.800]  你就感受得到
[00:09:29.800 --> 00:09:31.800]  這個教堂分兩層建築
[00:09:31.800 --> 00:09:33.800]  底層特別設計得很幽暗
[00:09:33.800 --> 00:09:35.800]  蓋住在一個
[00:09:35.800 --> 00:09:37.800]  第一世紀的民居
[00:09:37.800 --> 00:09:39.800]  考古遺跡的上面
[00:09:39.800 --> 00:09:41.800]  這裡可以看到一個山洞
[00:09:41.800 --> 00:09:43.800]  一個古跡
[00:09:43.800 --> 00:09:45.800]  傳統就是說
[00:09:45.800 --> 00:09:47.800]  這裡是瑪利亞的居所
[00:09:47.800 --> 00:09:49.800]  是不是真的這個地方呢
[00:09:49.800 --> 00:09:51.800]  當然沒有可能去確認
[00:09:51.800 --> 00:09:53.800]  但是剛才所說
[00:09:53.800 --> 00:09:55.800]  納薩拉只不過是一個
[00:09:55.800 --> 00:09:57.800]  很小很小的村莊
[00:09:57.800 --> 00:09:59.800]  就算不是這間屋
[00:09:59.800 --> 00:10:01.800]  位置其實都很相近
[00:10:01.800 --> 00:10:03.800]  祭壇上面寫著
[00:10:03.800 --> 00:10:05.800]  道成肉身
[00:10:05.800 --> 00:10:15.800]  我們再上去上層
[00:10:15.800 --> 00:10:17.800]  經過一個很漂亮的樓梯
[00:10:17.800 --> 00:10:19.800]  現代的裝飾
[00:10:19.800 --> 00:10:21.800]  是一個很華麗的教堂
[00:10:21.800 --> 00:10:23.800]  上層這個教堂
[00:10:23.800 --> 00:10:25.800]  可以容納很多人聚會
[00:10:25.800 --> 00:10:27.800]  連接上下層
[00:10:27.800 --> 00:10:29.800]  就是一個八角形的天空
[00:10:29.800 --> 00:10:31.800]  就是一個八角形的天窗
[00:10:31.800 --> 00:10:33.800]  叫做Oculus
[00:10:33.800 --> 00:10:35.800]  意思就是說是眼睛
[00:10:35.800 --> 00:10:37.800]  教堂的頂
[00:10:37.800 --> 00:10:39.800]  你看上去
[00:10:39.800 --> 00:10:41.800]  或者在外面也看到
[00:10:41.800 --> 00:10:43.800]  是一個圓錐形的拱頂
[00:10:43.800 --> 00:10:45.800]  將太陽光從上而下
[00:10:45.800 --> 00:10:47.800]  直射入教堂
[00:10:47.800 --> 00:10:49.800]  光是從天降下
[00:10:49.800 --> 00:10:51.800]  上層代表上帝
[00:10:51.800 --> 00:10:53.800]  下層代表人間
[00:10:53.800 --> 00:10:55.800]  之間所連結的
[00:10:55.800 --> 00:10:57.800]  就是天窗
[00:10:57.800 --> 00:10:59.800]  通了天地神人之間
[00:10:59.800 --> 00:11:01.800]  這個很有神秘感
[00:11:01.800 --> 00:11:03.800]  上帝的啟示
[00:11:03.800 --> 00:11:05.800]  就是從上而下帶下來
[00:11:05.800 --> 00:11:07.800]  向瑪麗亞這個童貞女報喜
[00:11:07.800 --> 00:11:11.800]  在天主教的心目中
[00:11:11.800 --> 00:11:13.800]  當然瑪麗亞是很偉大
[00:11:13.800 --> 00:11:15.800]  我們其實也可以猜測
[00:11:15.800 --> 00:11:17.800]  瑪麗亞是否特別聖潔
[00:11:17.800 --> 00:11:19.800]  是否特別蒙大恩的女子
[00:11:19.800 --> 00:11:21.800]  但是你回去聖經看的時候
[00:11:21.800 --> 00:11:23.800]  你就要謹記
[00:11:23.800 --> 00:11:25.800]  路加福音第一章四十五節
[00:11:25.800 --> 00:11:27.800]  這相信的女子是有福的
[00:11:27.800 --> 00:11:29.800]  換句話說
[00:11:29.800 --> 00:11:31.800]  上帝體重瑪麗亞
[00:11:31.800 --> 00:11:33.800]  不是因為她本身無罪
[00:11:33.800 --> 00:11:35.800]  也不是因為她本身
[00:11:35.800 --> 00:11:37.800]  比其他女子更加漂亮
[00:11:37.800 --> 00:11:39.800]  或者更加神聖
[00:11:39.800 --> 00:11:41.800]  而是她對主的信心
[00:11:41.800 --> 00:11:43.800]  對上帝話語的信服
[00:11:43.800 --> 00:11:45.800]  你想想
[00:11:45.800 --> 00:11:47.800]  這就是聖經信仰
[00:11:47.800 --> 00:11:49.800]  基督教信仰的本質
[00:11:49.800 --> 00:11:51.800]  天上的主
[00:11:51.800 --> 00:11:53.800]  向我們啟示感動我們的時候
[00:11:53.800 --> 00:11:55.800]  我們在地上的人
[00:11:55.800 --> 00:11:57.800]  我們就謙卑地相信
[00:11:57.800 --> 00:11:59.800]  進行
[00:11:59.800 --> 00:12:15.800]  看完報喜堂
[00:12:15.800 --> 00:12:17.800]  在教堂出來之後
[00:12:17.800 --> 00:12:19.800]  你有時間可以去另一端
[00:12:19.800 --> 00:12:21.800]  有一個教堂叫聖約瑟堂
[00:12:21.800 --> 00:12:23.800]  那裡當然是紀念約瑟
[00:12:23.800 --> 00:12:25.800]  教堂的底層
[00:12:25.800 --> 00:12:27.800]  是一個洞穴
[00:12:27.800 --> 00:12:29.800]  上一次講過了
[00:12:29.800 --> 00:12:31.800]  當時的人住在山區
[00:12:31.800 --> 00:12:33.800]  他們很多時候的屋後面
[00:12:33.800 --> 00:12:35.800]  都是山洞
[00:12:35.800 --> 00:12:37.800]  這個地方相傳是約瑟的工作室
[00:12:37.800 --> 00:12:39.800]  他的工作
[00:12:39.800 --> 00:12:41.800]  也是約瑟曾經住過的家
[00:12:41.800 --> 00:12:43.800]  大家可以去猜一猜
[00:12:43.800 --> 00:12:45.800]  去猜一猜
[00:12:45.800 --> 00:12:47.800]  等一下我們會告訴你
[00:12:47.800 --> 00:12:49.800]  約瑟的工作大概是怎樣
[00:12:49.800 --> 00:12:51.800]  無論如何
[00:12:51.800 --> 00:12:53.800]  納西亞是耶穌成長的地方
[00:12:53.800 --> 00:12:55.800]  是體現渡戶成肉身的道理
[00:12:55.800 --> 00:12:57.800]  在耶穌成長的經歷裡
[00:12:57.800 --> 00:12:59.800]  他是過著一個百分之一百
[00:12:59.800 --> 00:13:01.800]  平凡人的生活
[00:13:01.800 --> 00:13:03.800]  你可以想像耶穌由出世
[00:13:03.800 --> 00:13:05.800]  長大的經過
[00:13:05.800 --> 00:13:07.800]  他要學走學行 學說話
[00:13:07.800 --> 00:13:09.800]  要去學習 要去爭取經驗
[00:13:09.800 --> 00:13:11.800]  耶穌是一個
[00:13:11.800 --> 00:13:13.800]  百分之一百的人
[00:13:13.800 --> 00:13:15.800]  沒錯 也是百分之一百神
[00:13:15.800 --> 00:13:17.800]  但是他的人性
[00:13:17.800 --> 00:13:19.800]  是百分之一百
[00:13:19.800 --> 00:13:21.800]  除了無罪之外
[00:13:21.800 --> 00:13:23.800]  他一切都和我們一樣
[00:13:23.800 --> 00:13:25.800]  所以耶穌有資格成為我們人類的代表
[00:13:25.800 --> 00:13:35.800]  來到納西亞的時候
[00:13:35.800 --> 00:13:37.800]  除了看佈喜堂之外
[00:13:37.800 --> 00:13:39.800]  有一處地方是一定要去的
[00:13:39.800 --> 00:13:41.800]  是一個基督教機構所創建出來的
[00:13:41.800 --> 00:13:43.800]  就叫做Nazareth Village
[00:13:43.800 --> 00:13:45.800]  是納西亞村莊
[00:13:45.800 --> 00:13:47.800]  這是一個很有意思的地方
[00:13:47.800 --> 00:13:49.800]  這是一個露天的
[00:13:49.800 --> 00:13:51.800]  博物館
[00:13:51.800 --> 00:13:53.800]  它將所有
[00:13:53.800 --> 00:13:55.800]  第一世紀的生活狀況
[00:13:55.800 --> 00:13:57.800]  再重新創建
[00:13:57.800 --> 00:13:59.800]  再重新創建出來
[00:13:59.800 --> 00:14:01.800]  你走到裡面的時候
[00:14:01.800 --> 00:14:03.800]  有不同的義工
[00:14:03.800 --> 00:14:05.800]  他們會穿上第一世紀的衣服
[00:14:05.800 --> 00:14:07.800]  做一些
[00:14:07.800 --> 00:14:09.800]  第一世紀人會做的事
[00:14:09.800 --> 00:14:11.800]  還有房屋
[00:14:11.800 --> 00:14:13.800]  等等
[00:14:13.800 --> 00:14:15.800]  他們會在那裡講解
[00:14:15.800 --> 00:14:17.800]  到底一個住在納西亞的人
[00:14:17.800 --> 00:14:19.800]  他的生活是怎樣的
[00:14:19.800 --> 00:14:21.800]  再一次
[00:14:21.800 --> 00:14:23.800]  這就是人性的傳言經歷和體會
[00:14:23.800 --> 00:14:25.800]  就是我們的主耶穌基督
[00:14:25.800 --> 00:14:27.800]  道成肉身的一切經歷
[00:14:27.800 --> 00:14:37.800]  這裡有一個第一世紀的墳墓
[00:14:37.800 --> 00:14:39.800]  是這裡的工作人員
[00:14:39.800 --> 00:14:41.800]  親自挖出來的
[00:14:41.800 --> 00:14:43.800]  再模仿第一世紀
[00:14:43.800 --> 00:14:45.800]  山洞的墓穴
[00:14:45.800 --> 00:14:47.800]  耶穌被埋葬的地方
[00:14:47.800 --> 00:14:49.800]  就是好像這樣
[00:14:49.800 --> 00:14:51.800]  附近也有果園
[00:14:51.800 --> 00:14:53.800]  不同的果樹
[00:14:53.800 --> 00:14:55.800]  種了出來
[00:14:55.800 --> 00:14:57.800]  在山坡上有梯田
[00:14:57.800 --> 00:14:59.800]  這些梯田仿似
[00:14:59.800 --> 00:15:01.800]  聖經時代第一世紀
[00:15:01.800 --> 00:15:03.800]  有的梯田
[00:15:03.800 --> 00:15:05.800]  這裡有一個
[00:15:05.800 --> 00:15:07.800]  打和牆
[00:15:07.800 --> 00:15:09.800]  收成了的大麥小麥
[00:15:09.800 --> 00:15:11.800]  放在和牆上
[00:15:11.800 --> 00:15:13.800]  然後將它打碎
[00:15:13.800 --> 00:15:15.800]  然後就拿到裡面的
[00:15:15.800 --> 00:15:17.800]  麥子
[00:15:17.800 --> 00:15:19.800]  有些人會去示範
[00:15:19.800 --> 00:15:21.800]  到底怎樣去打谷
[00:15:21.800 --> 00:15:23.800]  怎樣去壓谷
[00:15:23.800 --> 00:15:25.800]  再上一點就有一個猶太人的會堂
[00:15:25.800 --> 00:15:27.800]  仿效第一世紀
[00:15:27.800 --> 00:15:29.800]  會堂的格式
[00:15:29.800 --> 00:15:31.800]  所做出來的
[00:15:39.800 --> 00:15:41.800]  講到耶穌的成長
[00:15:41.800 --> 00:15:43.800]  《路加福音》就加插了一個
[00:15:43.800 --> 00:15:45.800]  獨有的情節
[00:15:45.800 --> 00:15:47.800]  就是《路加福音》第二章
[00:15:47.800 --> 00:15:49.800]  每年御月節
[00:15:49.800 --> 00:15:51.800]  祂父母都上耶路撒冷去
[00:15:51.800 --> 00:15:53.800]  當祂十二歲的時候
[00:15:53.800 --> 00:15:55.800]  他們按照節期的慣例
[00:15:55.800 --> 00:15:57.800]  朝上上去
[00:15:57.800 --> 00:15:59.800]  過完這節
[00:15:59.800 --> 00:16:01.800]  他們回去的時候
[00:16:01.800 --> 00:16:03.800]  孩童也會上去
[00:16:03.800 --> 00:16:05.800]  當祂十二歲的時候
[00:16:05.800 --> 00:16:07.800]  他們按照節期的慣例
[00:16:07.800 --> 00:16:09.800]  他們回去的時候
[00:16:09.800 --> 00:16:11.800]  孩童耶穌仍留在耶路撒冷
[00:16:11.800 --> 00:16:13.800]  祂父母卻不知道
[00:16:13.800 --> 00:16:15.800]  還以為祂和同行的人中間
[00:16:15.800 --> 00:16:17.800]  走了一天
[00:16:17.800 --> 00:16:19.800]  就在親戚和熟人中找祂
[00:16:19.800 --> 00:16:21.800]  沒有找到
[00:16:21.800 --> 00:16:23.800]  就轉回耶路撒冷找祂
[00:16:23.800 --> 00:16:25.800]  過了三天才發現祂在聖殿裡
[00:16:25.800 --> 00:16:27.800]  祂的父母見了
[00:16:27.800 --> 00:16:29.800]  非常驚奇
[00:16:29.800 --> 00:16:31.800]  祂母親說:孩子為什麼只能待我們
[00:16:31.800 --> 00:16:33.800]  你看你父親和我都擔心地
[00:16:33.800 --> 00:16:35.800]  在找你呢
[00:16:35.800 --> 00:16:37.800]  他說:為什麼找我呢
[00:16:37.800 --> 00:16:39.800]  你們不知道我必須在
[00:16:39.800 --> 00:16:41.800]  我父的家裡嗎
[00:16:41.800 --> 00:16:43.800]  《路加福音2章》記載
[00:16:43.800 --> 00:16:45.800]  當耶穌十二歲的時候
[00:16:45.800 --> 00:16:47.800]  跟祂父母一起
[00:16:47.800 --> 00:16:49.800]  去到耶路撒冷的聖殿
[00:16:49.800 --> 00:16:51.800]  去守禦節
[00:16:51.800 --> 00:16:53.800]  要了解這個情節
[00:16:53.800 --> 00:16:55.800]  可以幫助我們去一下以色列的博物館
[00:16:55.800 --> 00:16:57.800]  所以我們在耶路撒冷的
[00:16:57.800 --> 00:16:59.800]  以色列博物館
[00:16:59.800 --> 00:17:01.800]  這裡可以看到有一個1比50的
[00:17:01.800 --> 00:17:03.800]  第二聖殿時期的耶路撒冷
[00:17:03.800 --> 00:17:05.800]  所謂第二聖殿
[00:17:05.800 --> 00:17:07.800]  即是說第一聖殿
[00:17:07.800 --> 00:17:09.800]  所羅門的聖殿已經被毀
[00:17:09.800 --> 00:17:11.800]  第二聖殿就是
[00:17:11.800 --> 00:17:13.800]  猶太人在波斯帝國的時期
[00:17:13.800 --> 00:17:15.800]  他們回去耶路撒冷
[00:17:15.800 --> 00:17:17.800]  重建那個聖殿
[00:17:17.800 --> 00:17:19.800]  直到第一世紀
[00:17:19.800 --> 00:17:21.800]  當然大希律執政的時候
[00:17:21.800 --> 00:17:23.800]  他討好猶太人
[00:17:23.800 --> 00:17:25.800]  然後大興土木
[00:17:25.800 --> 00:17:27.800]  然後大大加建耶路撒冷的聖殿
[00:17:27.800 --> 00:17:29.800]  但我們都會叫它第二聖殿
[00:17:29.800 --> 00:17:31.800]  第二聖殿
