
[00:00:00.000 --> 00:00:01.400]  好,弟兄姊妹平安下
[00:03:24.720 --> 00:03:26.000]  所以就不OK
[00:03:26.000 --> 00:03:26.720]  沒有安排
[00:03:26.720 --> 00:03:29.640]  結果這麼漂亮的屋都沒有我的
[00:03:29.640 --> 00:03:32.720]  因為沒有機會簽這份約
[00:03:32.720 --> 00:03:35.200]  所以最後現在住在這裡
[00:03:35.200 --> 00:03:38.080]  我想說的是什麼呢
[00:03:38.080 --> 00:03:39.920]  這麼漂亮的屋
[00:03:39.920 --> 00:03:41.760]  只要你沒有簽約
[00:03:41.760 --> 00:03:44.000]  最後都沒有利益
[00:03:44.000 --> 00:03:46.680]  如果上帝有很大的應許給我們
[00:03:46.680 --> 00:03:48.320]  上帝要祝福你
[00:03:48.320 --> 00:03:49.280]  為什麼呢
[00:03:49.280 --> 00:03:51.240]  如果你不肯簽約
[00:03:51.240 --> 00:03:53.520]  都沒有利益
[00:03:53.520 --> 00:03:55.520]  第一點就是今天上帝給你的祝福
[00:03:55.520 --> 00:03:57.600]  你是否能確定你能夠承受
[00:03:57.600 --> 00:03:59.520]  能夠得到這份的應許呢
[00:03:59.520 --> 00:04:01.960]  我們今天也藉著今天的聖經
[00:04:01.960 --> 00:04:04.560]  去思考這個事情
[00:04:04.560 --> 00:04:09.640]  事實上我們上一次也去到
[00:04:09.640 --> 00:04:12.080]  《創世紀》第十六章的部分
[00:04:12.080 --> 00:04:13.800]  有一點點重溫
[00:04:13.800 --> 00:04:14.880]  我們上次看《創世紀》
[00:04:14.880 --> 00:04:16.320]  第十六章的時候
[00:04:16.320 --> 00:04:19.440]  就說到阿伯蘭和撒萊
[00:04:19.440 --> 00:04:20.480]  他們面對著
[00:04:20.480 --> 00:04:22.160]  一直在想上帝應許
[00:04:22.160 --> 00:04:23.400]  上帝答應說什麼
[00:04:23.400 --> 00:04:25.800]  要讓他們有親生的兒子
[00:04:25.800 --> 00:04:26.840]  延續下一代
[00:04:26.840 --> 00:04:28.880]  承受、應許
[00:04:28.880 --> 00:04:30.560]  一直發展下去
[00:04:30.560 --> 00:04:32.240]  結果撒萊等了很久
[00:04:32.240 --> 00:04:34.240]  等了十年了
[00:04:34.240 --> 00:04:34.960]  還沒有生育
[00:04:34.960 --> 00:04:38.120]  就用自己的方法去解決問題
[00:04:38.120 --> 00:04:40.360]  自己救自己
[00:04:40.360 --> 00:04:42.280]  結果不行
[00:04:42.280 --> 00:04:43.560]  自己用自己的方法解決
[00:04:43.560 --> 00:04:46.000]  結果弄得那個小女孩
[00:04:46.000 --> 00:04:48.080]  就像小女孩比主人婆大
[00:04:48.080 --> 00:04:51.160]  結果弄得家曹屋斃
[00:04:51.160 --> 00:04:55.120]  撒萊作為阿伯蘭的妻子
[00:04:55.120 --> 00:04:57.320]  還被那個婢女欺負
[00:04:57.320 --> 00:04:59.040]  自己解決搞不定
[00:04:59.040 --> 00:05:03.160]  然後就跟阿伯蘭撒嬌投訴
[00:05:03.160 --> 00:05:05.240]  結果又用自己的方法去解決
[00:05:05.240 --> 00:05:08.080]  結果就說到他的侍女
[00:05:08.080 --> 00:05:10.760]  下甲都要離開這個家
[00:05:10.760 --> 00:05:12.240]  所以我們上次看到這個問題
[00:05:12.240 --> 00:05:13.840]  就是很多時候我們的問題
[00:05:13.840 --> 00:05:16.240]  嘗試自己去解決自己的問題
[00:05:16.240 --> 00:05:18.200]  最後都搞到一鍋粥
[00:05:18.200 --> 00:05:20.680]  直到在第十六章的中段
[00:05:20.680 --> 00:05:22.320]  七至十四節就說到
[00:05:22.320 --> 00:05:24.680]  神出手再將這個家庭
[00:05:24.680 --> 00:05:27.240]  維繫在上帝的手裡面
[00:05:27.240 --> 00:05:29.440]  神出手才行
[00:05:29.440 --> 00:05:32.560]  就是上一次十六章裡面說到的那段
[00:05:32.560 --> 00:05:35.160]  結果在這個過程裡面就是這樣
[00:05:35.160 --> 00:05:39.240]  神就一直繼續讓阿伯蘭在這裡等候
[00:05:39.240 --> 00:05:42.480]  直到今天第十七章就很不同了
[00:05:42.480 --> 00:05:43.920]  去到這個時候裡面
[00:05:43.920 --> 00:05:49.360]  就是神就要開始確定了與人立約
[00:05:49.360 --> 00:05:52.360]  就是什麼 簽合同
[00:05:52.360 --> 00:05:54.800]  說了這麼久 答應了你這麼多東西
[00:05:54.800 --> 00:05:57.480]  是時候什麼 要簽合同
[00:05:57.480 --> 00:06:00.680]  確定了這份約 你要拿了
[00:06:00.680 --> 00:06:04.080]  所以我們去到第十七章的部分
[00:06:04.080 --> 00:06:07.160]  當你看到第十七章的聖經的時候
[00:06:07.160 --> 00:06:09.200]  簡單來說有個這樣的結構
[00:06:09.200 --> 00:06:10.880]  嘟嘟嘟嘟嘟嘟嘟
[00:06:10.880 --> 00:06:12.520]  你明白了 是不是
[00:06:12.520 --> 00:06:15.080]  就是一個這樣的ABC一路順下去
[00:06:15.080 --> 00:06:16.120]  去到最後就是G
[00:06:16.120 --> 00:06:20.640]  然後再回到F,E,S,D,E,C,B,A這樣的結構
[00:06:20.640 --> 00:06:22.480]  如果你有興趣讀聖經
[00:06:22.480 --> 00:06:25.040]  你們可以用這樣的方式去讀
[00:06:25.040 --> 00:06:27.400]  簡單來說這個結構說什麼呢
[00:06:27.400 --> 00:06:30.720]  就是說第十七章裡面要說的信息
[00:06:30.720 --> 00:06:33.880]  是有個方式的 有個方式
[00:06:33.880 --> 00:06:37.160]  簡單來說整個方式就是五段的對話
[00:06:37.160 --> 00:06:39.240]  五段的說話
[00:06:39.240 --> 00:06:40.840]  神說了五段的說話
[00:06:40.840 --> 00:06:43.320]  那五段說話再簡單一點就是
[00:06:43.320 --> 00:06:47.200]  A,B,C,B,A 你就明白了
[00:06:47.200 --> 00:06:50.200]  A,B,C 接著回到B和A
[00:06:50.200 --> 00:06:52.160]  就是說一會兒你會看得到
[00:06:52.160 --> 00:06:53.800]  神說的五段說話
[00:06:53.800 --> 00:06:55.520]  第一段和最後一段
[00:06:55.520 --> 00:06:58.440]  是有首尾呼應有和應的
[00:06:58.440 --> 00:07:01.000]  接著第二段的說話和第四段的說話
[00:07:01.000 --> 00:07:02.640]  是有和應的
[00:07:02.640 --> 00:07:04.760]  而第三段就是中間那一段
[00:07:04.760 --> 00:07:07.080]  也是現在這幅圖G那一段
[00:07:07.080 --> 00:07:09.200]  就是第三次神說的說話
[00:07:09.200 --> 00:07:13.320]  是整個段落裡面的核心 是重點
[00:07:13.320 --> 00:07:15.520]  有時候如果你有興趣研究聖經
[00:07:15.520 --> 00:07:16.440]  你就可以發現
[00:07:16.440 --> 00:07:19.600]  就找到聖經的重點了
[00:07:19.600 --> 00:07:21.200]  所以我們也嘗試想一想
[00:07:21.200 --> 00:07:24.000]  今天怎麼去看這一段聖經呢
[00:07:24.000 --> 00:07:29.840]  先看第一個重點就是與人納約
[00:07:29.840 --> 00:07:31.640]  在一開始的第一個段落裡面
[00:07:31.640 --> 00:07:33.480]  就是第一個神的說話裡面
[00:07:33.480 --> 00:07:37.760]  就是當時亞伯蘭年九十九歲
[00:07:37.760 --> 00:07:38.920]  耶和華就向他顯現
[00:07:38.920 --> 00:07:41.000]  對他說我是全能的神
[00:07:41.000 --> 00:07:44.200]  你當在我面前作完全人
[00:07:44.200 --> 00:07:46.080]  我就與你納約
[00:07:46.080 --> 00:07:50.360]  使你的後裔極其繁多
[00:07:50.360 --> 00:07:51.880]  首先我們要記得
[00:07:51.880 --> 00:07:55.480]  現在正好就是在說那個罪事
[00:07:55.480 --> 00:07:58.600]  就在說現在亞伯蘭九十九歲
[00:07:58.600 --> 00:08:01.000]  記不記得隔了多久
[00:08:01.000 --> 00:08:03.880]  上一次說下甲生下的兒子
[00:08:03.880 --> 00:08:06.760]  伊瑟瑪利的時候是幾時呢
[00:08:06.760 --> 00:08:09.480]  有些回憶了
[00:08:09.480 --> 00:08:13.400]  這裡說亞伯蘭離開的時候
[00:08:13.400 --> 00:08:14.920]  要去迦南地的時候
[00:08:14.920 --> 00:08:17.480]  就是七十五歲得到上帝的應許
[00:08:17.480 --> 00:08:19.120]  結果他等了十年
[00:08:19.120 --> 00:08:20.480]  剛才說沒有兒子生了
[00:08:20.480 --> 00:08:22.600]  結果就用自己的方法
[00:08:22.600 --> 00:08:24.920]  結果用屎女生了兒子
[00:08:24.920 --> 00:08:27.280]  兒子十年之後再加上
[00:08:27.280 --> 00:08:28.960]  一石十月懷胎
[00:08:28.960 --> 00:08:33.840]  就八十六歲終於生了伊瑟瑪利
[00:08:33.840 --> 00:08:36.000]  亞伯蘭就八十六歲
[00:08:36.000 --> 00:08:38.080]  現在原來神要再去繼續等
[00:08:38.080 --> 00:08:42.720]  因為亞伯蘭學等待的功課學得不好
[00:08:42.720 --> 00:08:44.360]  就要再等久一點
[00:08:44.360 --> 00:08:46.280]  等十年你都這麼心急了
[00:08:46.280 --> 00:08:51.080]  現在神要讓他再等到九十九歲的時刻
[00:08:51.080 --> 00:08:55.000]  等了差不多二十四年的時間
[00:08:55.000 --> 00:08:56.000]  到現在這個時候
[00:08:56.000 --> 00:08:58.520]  神就跟他說確定什麼呢
[00:08:58.520 --> 00:09:00.840]  我要和你立約
[00:09:00.840 --> 00:09:05.120]  我要令你的後裔極其繁多
[00:09:05.120 --> 00:09:06.680]  這裡就是在這個段落裡
[00:09:06.680 --> 00:09:09.480]  我們看到整個開始的時候
[00:09:09.480 --> 00:09:14.080]  就是表示神願意和亞伯蘭去立約
[00:09:14.080 --> 00:09:17.320]  當然我們剛才說過你要看第五段
[00:09:17.320 --> 00:09:20.280]  第五段的說話是和這裡有一個呼應
[00:09:20.280 --> 00:09:22.960]  我們稍微看一下
[00:09:22.960 --> 00:09:25.040]  第五段的說話就是說到
[00:09:25.040 --> 00:09:27.000]  神說什麼呢
[00:09:27.000 --> 00:09:29.960]  你妻子撒來要給你生一個兒子
[00:09:29.960 --> 00:09:31.800]  要給他起名叫以撒
[00:09:31.800 --> 00:09:34.600]  我要與他堅定所立的約
[00:09:34.600 --> 00:09:37.480]  作他後裔永遠的約
[00:09:37.480 --> 00:09:39.200]  至於以撒瑪利就跟著說
[00:09:39.200 --> 00:09:40.240]  說說說 不用你去了
[00:09:40.240 --> 00:09:41.560]  去到二十一節就說
[00:09:41.560 --> 00:09:43.160]  到明年這個時候
[00:09:43.160 --> 00:09:46.400]  撒拉必給你生以撒
[00:09:46.400 --> 00:09:49.720]  我要與他堅定所立的約
[00:09:49.720 --> 00:09:51.880]  所以你會發現那個特點是什麼呢
[00:09:51.880 --> 00:09:54.600]  就是第一段和第五段之間的回應
[00:09:54.600 --> 00:09:58.040]  就是回應著
[00:09:58.040 --> 00:10:01.240]  之前說的和亞伯蘭立約
[00:10:01.240 --> 00:10:03.200]  而去到第十九節這裡
[00:10:03.200 --> 00:10:04.280]  第五段說話
[00:10:04.280 --> 00:10:06.520]  神就首先確認了
[00:10:06.520 --> 00:10:09.360]  你兒子會叫什麼名字
[00:10:09.360 --> 00:10:11.600]  一直都說神就要讓亞伯蘭和撒來
[00:10:11.600 --> 00:10:14.120]  有一個自己親生的兒子
[00:10:14.120 --> 00:10:16.120]  現在很明顯神就告訴你
[00:10:16.120 --> 00:10:19.600]  你兒子要叫什麼名字都幫你安定了
[00:10:19.600 --> 00:10:21.920]  而且這個兒子更加是什麼呢
[00:10:21.920 --> 00:10:23.360]  都是其中一個
[00:10:23.360 --> 00:10:26.600]  將要和神立約的人
[00:10:26.600 --> 00:10:27.440]  所以他說
[00:10:27.440 --> 00:10:30.320]  我要與他堅定所立的約
[00:10:30.320 --> 00:10:32.560]  那個他就是以撒
[00:10:32.560 --> 00:10:34.720]  所以那個對應的位置是什麼呢
[00:10:34.720 --> 00:10:37.200]  第一段就是說神和亞伯蘭立約
[00:10:37.200 --> 00:10:41.760]  第五段就是神和以撒會立約
[00:10:41.760 --> 00:10:44.400]  所以啟明主就是在這裡說出
[00:10:44.400 --> 00:10:51.240]  重點就是神願意與人去立約
[00:10:51.240 --> 00:10:54.920]  這位是一位怎樣的上帝呢
[00:10:54.920 --> 00:10:57.680]  這裡你會見到就是
[00:10:57.680 --> 00:11:00.400]  這裡他在說的這個神
[00:11:00.400 --> 00:11:04.000]  就是一位全能的神
[00:11:04.000 --> 00:11:06.000]  聖經裡面說的這位是全能的神
[00:11:06.000 --> 00:11:07.120]  代表什麼呢
[00:11:07.120 --> 00:11:08.720]  這位是全能的神代表什麼
[00:11:08.720 --> 00:11:10.720]  就是沒有什麼是做不到的
[00:11:10.720 --> 00:11:11.760]  全能嘛
[00:11:11.760 --> 00:11:13.320]  沒有什麼是做不到的神
[00:11:13.320 --> 00:11:14.600]  一個沒有什麼是做不到的神
[00:11:14.600 --> 00:11:16.520]  是充滿力量的
[00:11:16.520 --> 00:11:18.320]  充滿能力的
[00:11:18.320 --> 00:11:20.880]  所以他答應過你有下一代
[00:11:20.880 --> 00:11:23.400]  就算你似乎都不會發生
[00:11:23.400 --> 00:11:26.760]  但是神不會讓這件事發生
[00:11:26.760 --> 00:11:28.200]  這是第一點
[00:11:28.200 --> 00:11:29.240]  第二點是什麼呢
[00:11:29.240 --> 00:11:31.040]  一個全能的神
[00:11:31.040 --> 00:11:31.880]  他什麼都可以
[00:11:31.880 --> 00:11:37.480]  不過他竟然選擇了你和你立約
[00:11:37.480 --> 00:11:38.800]  我們是什麼人呢
[00:11:38.800 --> 00:11:42.760]  我們未至於低能
[00:11:42.760 --> 00:11:46.880]  但我們也不是一定和全能差很遠
[00:11:46.880 --> 00:11:48.920]  我們只是有一點點能力的人
[00:11:48.920 --> 00:11:50.520]  一個全能的神高高在上
[00:11:50.520 --> 00:11:52.160]  一個普通的人在下面
[00:11:52.160 --> 00:11:57.240]  但是全能的神竟然願意與人立約
[00:11:57.240 --> 00:12:00.160]  這是值得我們去思考的
[00:12:00.160 --> 00:12:01.760]  第一個重點就是
[00:12:01.760 --> 00:12:04.040]  第一和第五節說了一個很重要的訊息
[00:12:04.040 --> 00:12:06.200]  上帝與亞伯蘭立約
[00:12:06.200 --> 00:12:08.680]  上帝願意與以撒立約
[00:12:08.680 --> 00:12:11.320]  上帝願意與人立約
[00:12:11.320 --> 00:12:14.600]  上帝今天也願意與你去立約
[00:12:14.600 --> 00:12:16.120]  我們不是什麼人
[00:12:16.120 --> 00:12:19.520]  不過全能的上帝願意這樣去做這件事情
[00:12:19.520 --> 00:12:21.880]  所以說立約的立字
[00:12:21.880 --> 00:12:24.000]  這個就是原文裡面的第一個字
[00:12:24.000 --> 00:12:27.400]  就是在第二節裡面
[00:12:27.400 --> 00:12:28.720]  原文裡面第一個字
[00:12:28.720 --> 00:12:31.200]  就是代表了他強調的那個字
[00:12:31.200 --> 00:12:34.080]  就是立約的「立」
[00:12:34.080 --> 00:12:37.840]  就是「神賜給你」
[00:12:37.840 --> 00:12:40.240]  「立約」的「立」字就是「神賜給你」
[00:12:40.240 --> 00:12:41.680]  「賜給你」代表什麼呢
[00:12:41.680 --> 00:12:43.960]  不是你自己有能力得到
[00:12:43.960 --> 00:12:46.520]  不是靠你自己賺回來
[00:12:46.520 --> 00:12:49.680]  而是神百百賜給你
[00:12:49.680 --> 00:12:50.640]  所以舊約這裡
[00:12:50.640 --> 00:12:53.720]  我們說亞伯蘭的生命經歷
[00:12:53.720 --> 00:12:57.120]  就好像新約裡面要透視的訊息一樣
[00:12:57.120 --> 00:13:00.120]  神是願意百百賜一份藥給我們
[00:13:00.120 --> 00:13:03.440]  就像耶穌百百為我們寫起生命一樣
[00:13:03.440 --> 00:13:04.720]  是百百的
[00:13:04.720 --> 00:13:08.280]  是神自己主動去做這件事情
[00:13:08.280 --> 00:13:10.600]  以致到祂和亞伯蘭立約
[00:13:10.600 --> 00:13:11.920]  和以撒立約
[00:13:11.920 --> 00:13:14.920]  和祂的後裔也要立約
[00:13:14.920 --> 00:13:18.480]  說要賜福給亞伯蘭和祂的後裔
[00:13:18.480 --> 00:13:19.800]  所以這裡有個心心
[00:13:19.800 --> 00:13:22.200]  就是說一個很重要的思考就是
[00:13:22.200 --> 00:13:24.520]  究竟高過諸天的神
[00:13:24.520 --> 00:13:29.120]  和微小卑微的人要立約的時候
[00:13:29.120 --> 00:13:32.400]  有沒有這個必要呢
[00:13:32.400 --> 00:13:33.440]  神有沒有這個必要
[00:13:33.440 --> 00:13:36.880]  要這樣和我們立約呢
[00:13:36.880 --> 00:13:38.080]  兩個選擇
[00:13:38.080 --> 00:13:39.200]  我自己想起兩個選擇
[00:13:39.200 --> 00:13:39.880]  一個就是
[00:13:39.880 --> 00:13:42.520]  是不是他瘋了呢
[00:13:42.520 --> 00:13:43.320]  第二個就是
[00:13:43.320 --> 00:13:46.000]  是不是他太愛我們了
[00:13:46.000 --> 00:13:48.240]  我不知道你選擇什麼答案呢
[00:13:48.240 --> 00:13:49.680]  神願意與人立約
[00:13:49.680 --> 00:13:50.920]  與你立約的時候
[00:13:50.920 --> 00:13:53.640]  是不是因為神瘋了
[00:13:53.640 --> 00:13:54.480]  胡思亂想
[00:13:54.480 --> 00:13:55.360]  沒有意識的
[00:13:55.360 --> 00:13:56.600]  胡亂做事的
[00:13:56.600 --> 00:14:00.480]  或者說他太愛你的原因呢
[00:14:00.480 --> 00:14:02.760]  所以我們也值得去想一想
[00:14:02.760 --> 00:14:07.000]  這個這麼重要的一個問題
[00:14:07.000 --> 00:14:12.040]  事實上我們要知道
[00:14:12.040 --> 00:14:14.360]  這是一個很重要的事情
[00:14:14.360 --> 00:14:15.040]  所以今天
[00:14:15.040 --> 00:14:16.720]  接著到後面就是說
[00:14:16.720 --> 00:14:20.600]  現在時候到了
[00:14:20.600 --> 00:14:22.040]  一直
[00:14:22.040 --> 00:14:23.040]  七十五歲的時候
[00:14:23.040 --> 00:14:24.720]  已經告訴你這件事情
[00:14:24.720 --> 00:14:28.360]  現在到了二十四年後
[00:14:28.360 --> 00:14:31.120]  現在將要實現這件事情
[00:14:31.120 --> 00:14:33.080]  神就發出一個主動
[00:14:33.080 --> 00:14:38.480]  就是邀請人去簽約
[00:14:38.480 --> 00:14:43.280]  參與祂的約裡面
[00:14:43.280 --> 00:14:46.360]  第二點我們再看
[00:14:46.360 --> 00:14:49.600]  第二點就是永遠的約
[00:14:49.600 --> 00:14:50.320]  除了我們知道
[00:14:50.320 --> 00:14:51.400]  神主動去立約
[00:14:51.400 --> 00:14:53.040]  和我們建立那份關係
[00:14:53.040 --> 00:14:53.840]  一份契約
[00:14:53.840 --> 00:14:55.320]  一份盟誓之外
[00:14:55.320 --> 00:14:56.480]  第二點就是
[00:14:56.480 --> 00:14:59.400]  這是一個永遠的約
[00:14:59.400 --> 00:15:00.320]  這個永遠的約
[00:15:00.320 --> 00:15:02.320]  是說什麼呢
[00:15:02.320 --> 00:15:04.120]  這裡說
[00:15:04.120 --> 00:15:06.320]  第二段一開始的時候
[00:15:06.320 --> 00:15:09.840]  它怎樣去知道是一個和應呢
[00:15:09.840 --> 00:15:11.120]  第四節說
[00:15:11.120 --> 00:15:12.440]  這裡說
[00:15:12.440 --> 00:15:13.640]  我與你立約
[00:15:13.640 --> 00:15:16.120]  你要作多國的符
[00:15:16.120 --> 00:15:16.960]  從此以後
[00:15:16.960 --> 00:15:19.160]  你們明不再叫阿伯蘭
[00:15:19.160 --> 00:15:20.320]  要叫阿伯拉罕
[00:15:20.320 --> 00:15:22.720]  因為我要立你作多國的符
[00:15:22.720 --> 00:15:25.840]  這是第二段神和他講的說話
[00:15:25.840 --> 00:15:27.040]  你再看看第四段
[00:15:27.040 --> 00:15:28.840]  為什麼是一個呼應呢
[00:15:28.840 --> 00:15:30.000]  第四段說什麼呢
[00:15:30.000 --> 00:15:32.560]  神就和阿伯蘭說什麼呢
[00:15:32.560 --> 00:15:33.560]  和阿伯拉罕說什麼呢
[00:15:33.560 --> 00:15:34.040]  他說
[00:15:34.040 --> 00:15:38.320]  你的妻子都要改名
[00:15:38.320 --> 00:15:40.560]  你的妻子不可以再叫做撒來
[00:15:40.560 --> 00:15:43.600]  而是要給一個新的名字叫做撒拉
[00:15:43.600 --> 00:15:48.240]  正如阿伯蘭現在改名叫做阿伯拉罕
[00:15:48.240 --> 00:15:50.360]  阿伯蘭現在成為阿伯拉罕之後
[00:15:50.360 --> 00:15:52.480]  阿伯拉罕的名字的意思就是
[00:15:52.480 --> 00:15:55.040]  多國的符
[00:15:55.040 --> 00:16:00.240]  現在撒拉亦被稱為多國的母
[00:16:00.240 --> 00:16:02.480]  多國的符和多國的母
[00:16:02.480 --> 00:16:03.640]  這就是在這個段落裡
[00:16:03.640 --> 00:16:07.880]  我們看到的狀況
[00:16:07.880 --> 00:16:10.240]  首先我們會發現
[00:16:10.240 --> 00:16:13.960]  上帝給他們這個約的應許是什麼
[00:16:13.960 --> 00:16:16.640]  並不是很局限性
[00:16:16.640 --> 00:16:18.640]  只是某一個人
[00:16:18.640 --> 00:16:21.360]  或者只是某一個兒子
[00:16:21.360 --> 00:16:24.480]  沒那麼簡單 而是多國
[00:16:24.480 --> 00:16:27.240]  神要讓這個祝福臨到
[00:16:27.240 --> 00:16:29.480]  阿伯拉罕和撒拉身上的時候
[00:16:29.480 --> 00:16:34.280]  是一個世界性的使命
[00:16:34.280 --> 00:16:35.800]  不只是在這裡
[00:16:35.800 --> 00:16:37.960]  而是很遠很大的地方
[00:16:37.960 --> 00:16:39.800]  就是多國的符
[00:16:39.800 --> 00:16:41.200]  多國的母
[00:16:41.200 --> 00:16:44.120]  是一個世界性的使命
[00:16:44.120 --> 00:16:46.080]  神給他們一個跨越地域
[00:16:46.080 --> 00:16:47.440]  世界性的使命
[00:16:47.440 --> 00:16:51.240]  交託給了阿伯拉罕
[00:16:51.240 --> 00:16:54.600]  今天神也給我們一個世界性的使命
[00:16:54.600 --> 00:16:55.840]  所以你記得我們今天教會裡
[00:16:55.840 --> 00:16:57.400]  我常常都強調什麼
[00:16:57.400 --> 00:16:59.800]  神給我們大使命
[00:16:59.800 --> 00:17:03.240]  意思萬民作主的門徒
[00:17:03.240 --> 00:17:04.840]  原來我們今天也同樣
[00:17:04.840 --> 00:17:05.920]  神交付給我們一個
[00:17:05.920 --> 00:17:08.480]  很重要的世界性的使命
[00:17:08.480 --> 00:17:10.400]  不過原來這個使命一開始的時候
[00:17:10.400 --> 00:17:13.480]  在創世紀神已經有一份的心意
[00:17:13.480 --> 00:17:16.040]  就交給了阿伯拉罕
[00:17:16.040 --> 00:17:17.000]  今天到了新約的時候
