
[00:00:00.000 --> 00:00:04.000]  最近乘車或乘地鐵
[00:02:48.000 --> 00:02:51.000]  有一些不好的思想
[00:02:51.000 --> 00:02:55.000]  甚至有些不正當的性行為
[00:02:55.000 --> 00:02:57.000]  他參與的呢?
[00:02:57.000 --> 00:03:01.000]  那句數字是令我很沉重
[00:03:01.000 --> 00:03:04.000]  它說有潛在性沉溺
[00:03:04.000 --> 00:03:06.000]  什麼叫潛在性沉溺呢?
[00:03:06.000 --> 00:03:08.000]  意思是有這樣的傾向
[00:03:08.000 --> 00:03:10.000]  有23%
[00:03:10.000 --> 00:03:12.000]  再嚴重一點的
[00:03:12.000 --> 00:03:15.000]  已經進入性沉溺了
[00:03:15.000 --> 00:03:16.000]  有多少呢?
[00:03:16.000 --> 00:03:19.000]  有11%
[00:03:19.000 --> 00:03:21.000]  再嚴重一點的
[00:03:21.000 --> 00:03:23.000]  甚至性成癮
[00:03:23.000 --> 00:03:24.000]  好像現在毒癮
[00:03:24.000 --> 00:03:26.000]  或者什麼癮呢?
[00:03:26.000 --> 00:03:29.000]  居然去到5%
[00:03:29.000 --> 00:03:32.000]  如果你將這三個數字加起來
[00:03:32.000 --> 00:03:34.000]  即是說有這方面的傾向
[00:03:34.000 --> 00:03:37.000]  甚至已經是成癮的呢?
[00:03:37.000 --> 00:03:40.000]  接近40%
[00:03:40.000 --> 00:03:42.000]  即是說十個基督徒當中
[00:03:42.000 --> 00:03:44.000]  有四個有這樣的困難
[00:03:44.000 --> 00:03:46.000]  總共當中有兩個
[00:03:46.000 --> 00:03:50.000]  你說這個數字是很厲害的
[00:03:50.000 --> 00:03:53.000]  當然我們知道
[00:03:53.000 --> 00:03:56.000]  這40%的基督徒
[00:03:56.000 --> 00:04:00.000]  我相信他們不是想這樣
[00:04:00.000 --> 00:04:03.000]  他們自己未必想落在這樣的情況
[00:04:03.000 --> 00:04:07.000]  但是卻是失控的情況
[00:04:07.000 --> 00:04:09.000]  這些問題我相信
[00:04:09.000 --> 00:04:12.000]  都不輕易帶回教會
[00:04:12.000 --> 00:04:13.000]  尋求幫助
[00:04:13.000 --> 00:04:16.000]  覺得很難啟齒
[00:04:16.000 --> 00:04:20.000]  你說我沒有這方面的困難
[00:04:20.000 --> 00:04:21.000]  或者你沒有這方面的困難
[00:04:21.000 --> 00:04:23.000]  但是我們很多基督徒
[00:04:23.000 --> 00:04:25.000]  甚至已經信了很多年的
[00:04:25.000 --> 00:04:29.000]  可能有不同的東西來核製我們
[00:04:29.000 --> 00:04:31.000]  譬如可能有些信徒
[00:04:31.000 --> 00:04:33.000]  他被脾氣來核製
[00:04:33.000 --> 00:04:36.000]  所謂臭脾氣
[00:04:36.000 --> 00:04:37.000]  基督徒都有
[00:04:37.000 --> 00:04:38.000]  一觸即發
[00:04:38.000 --> 00:04:40.000]  很厲害
[00:04:40.000 --> 00:04:43.000]  又或者有些基督徒
[00:04:43.000 --> 00:04:45.000]  口是很難收的
[00:04:45.000 --> 00:04:47.000]  一說出口
[00:04:47.000 --> 00:04:49.000]  那些說話就是不好的說話
[00:04:49.000 --> 00:04:52.000]  自己好像控制不了
[00:04:52.000 --> 00:04:55.000]  又或者可能是
[00:04:55.000 --> 00:04:57.000]  購物狂
[00:04:57.000 --> 00:04:59.000]  我聽到有一位姐妹
[00:04:59.000 --> 00:05:04.000]  她以前做商界的高層
[00:05:04.000 --> 00:05:06.000]  但是工作時間很長
[00:05:06.000 --> 00:05:08.000]  由早做到晚
[00:05:08.000 --> 00:05:09.000]  她都沒有時間休息
[00:05:09.000 --> 00:05:11.000]  沒有時間有娛樂
[00:05:11.000 --> 00:05:12.000]  所以下班後
[00:05:12.000 --> 00:05:13.000]  唯有發洩
[00:05:13.000 --> 00:05:14.000]  就是什麼呢?
[00:05:14.000 --> 00:05:15.000]  狂買東西
[00:05:15.000 --> 00:05:17.000]  就是購物狂
[00:05:17.000 --> 00:05:19.000]  我們發覺
[00:05:19.000 --> 00:05:21.000]  就算你信了很多年
[00:05:21.000 --> 00:05:24.000]  有時候都好像被一些不好的習慣
[00:05:24.000 --> 00:05:27.000]  或者有些東西來捆綁你
[00:05:27.000 --> 00:05:30.000]  得不到釋放
[00:05:30.000 --> 00:05:31.000]  但是其實
[00:05:31.000 --> 00:05:34.000]  基督徒是不是註定是這樣呢?
[00:05:34.000 --> 00:05:38.000]  保羅在這裡的六節經文
[00:05:38.000 --> 00:05:40.000]  都給我們一個好消息
[00:05:40.000 --> 00:05:41.000]  不是這樣的
[00:05:41.000 --> 00:05:44.000]  基督徒有一個很大的釋放
[00:05:44.000 --> 00:05:47.000]  誰釋放我們呢?
[00:05:47.000 --> 00:05:50.000]  是聖靈釋放我們
[00:05:50.000 --> 00:05:53.000]  我們很多時候說到聖靈
[00:05:53.000 --> 00:05:55.000]  我們沒有留意
[00:05:55.000 --> 00:05:57.000]  聖靈這方面的工作
[00:05:57.000 --> 00:06:00.000]  由於現在快要有一個節期
[00:06:00.000 --> 00:06:02.000]  之前我們近來
[00:06:02.000 --> 00:06:04.000]  慶祝過受難節
[00:06:04.000 --> 00:06:06.000]  紀念主的受死
[00:06:06.000 --> 00:06:08.000]  又有慶祝過復活節
[00:06:08.000 --> 00:06:11.000]  其實將來
[00:06:11.000 --> 00:06:13.000]  不過大部分教會都沒有這樣慶祝
[00:06:13.000 --> 00:06:15.000]  除了一些比較移民的教會
[00:06:15.000 --> 00:06:18.000]  你知道將來有一個節日嗎?
[00:06:18.000 --> 00:06:20.000]  就是五旬節
[00:06:20.000 --> 00:06:24.000]  今年是五月十九
[00:06:24.000 --> 00:06:26.000]  是五旬節
[00:06:26.000 --> 00:06:27.000]  我們知道
[00:06:27.000 --> 00:06:28.000]  《使徒行傳》告訴我們
[00:06:28.000 --> 00:06:30.000]  主復活之後
[00:06:30.000 --> 00:06:31.000]  第一個五旬節
[00:06:31.000 --> 00:06:35.000]  是聖靈普降的時候
[00:06:35.000 --> 00:06:36.000]  從那時候開始
[00:06:36.000 --> 00:06:38.000]  我們每一個真心信耶穌的人
[00:06:38.000 --> 00:06:41.000]  都會得到聖靈
[00:06:41.000 --> 00:06:42.000]  我們得到聖靈
[00:06:42.000 --> 00:06:44.000]  其實聖靈有什麼幫助我們呢?
[00:06:44.000 --> 00:06:46.000]  祂的工作是怎樣呢?
[00:06:46.000 --> 00:06:48.000]  我們很多時候想到聖靈
[00:06:48.000 --> 00:06:50.000]  可能我們多數想
[00:06:50.000 --> 00:06:53.000]  聖靈感動我
[00:06:53.000 --> 00:06:54.000]  有時唱詩很感動
[00:06:54.000 --> 00:06:56.000]  流淚聽到
[00:06:56.000 --> 00:06:58.000]  有時很感動
[00:06:58.000 --> 00:06:59.000]  又或者我們知道
[00:06:59.000 --> 00:07:01.000]  聖靈為我祈禱
[00:07:01.000 --> 00:07:02.000]  又或者
[00:07:02.000 --> 00:07:06.000]  聖靈引導我前路做什麼抉擇
[00:07:06.000 --> 00:07:08.000]  甚至有些人一想到聖靈
[00:07:08.000 --> 00:07:10.000]  就想到講方言
[00:07:10.000 --> 00:07:12.000]  行神蹟
[00:07:12.000 --> 00:07:13.000]  但是我們
[00:07:13.000 --> 00:07:15.000]  或者少一點去留意
[00:07:15.000 --> 00:07:18.000]  原來聖靈有一個很重要的工作
[00:07:18.000 --> 00:07:20.000]  就是從罪當中釋放我們
[00:07:20.000 --> 00:07:23.000]  從一個我們自己要靠自己的
[00:07:23.000 --> 00:07:26.000]  要做好的捆綁
[00:07:26.000 --> 00:07:28.000]  來釋放我們
[00:07:28.000 --> 00:07:30.000]  所以今天我和大家看
[00:07:30.000 --> 00:07:33.000]  聖靈給我們基督徒的釋放
[00:07:33.000 --> 00:07:35.000]  我們怎樣可以享受
[00:07:35.000 --> 00:07:37.000]  這份基督徒的釋放
[00:07:37.000 --> 00:07:39.000]  是聖靈給我們的釋放
[00:07:39.000 --> 00:07:41.000]  從罪當中釋放呢?
[00:07:41.000 --> 00:07:43.000]  有三部曲
[00:07:43.000 --> 00:07:45.000]  有三個歷程
[00:07:45.000 --> 00:07:46.000]  三部曲
[00:07:46.000 --> 00:07:48.000]  第一
[00:07:48.000 --> 00:07:50.000]  我們要認定
[00:07:50.000 --> 00:07:53.000]  我們敗壞的人性
[00:07:53.000 --> 00:07:56.000]  是無藥可救的
[00:07:56.000 --> 00:08:00.000]  我們看第七章
[00:08:00.000 --> 00:08:02.000]  第七章全章
[00:08:02.000 --> 00:08:03.000]  保羅
[00:08:03.000 --> 00:08:05.000]  他自己告訴我們
[00:08:05.000 --> 00:08:06.000]  一次又一次
[00:08:06.000 --> 00:08:07.000]  我立志為善
[00:08:07.000 --> 00:08:09.000]  我很想做好的
[00:08:09.000 --> 00:08:11.000]  偏偏就做不好
[00:08:11.000 --> 00:08:14.000]  第24、25節是他的結論
[00:08:14.000 --> 00:08:15.000]  24節
[00:08:15.000 --> 00:08:17.000]  我真是苦
[00:08:17.000 --> 00:08:21.000]  誰能夠救我脫離這個取死的身體
[00:08:21.000 --> 00:08:23.000]  我真的苦
[00:08:23.000 --> 00:08:27.000]  誰能夠救我脫離這個取死的身體
[00:08:27.000 --> 00:08:29.000]  不過感謝神
[00:08:29.000 --> 00:08:32.000]  靠著我們主耶穌基督就能脫離
[00:08:32.000 --> 00:08:34.000]  他早就結論了
[00:08:34.000 --> 00:08:35.000]  這樣看來
[00:08:35.000 --> 00:08:38.000]  我以內心信服神的律
[00:08:38.000 --> 00:08:43.000]  我肉體卻信服罪的律了
[00:08:43.000 --> 00:08:46.000]  他講了一個實況告訴我們
[00:08:46.000 --> 00:08:49.000]  原來我們每個的肉體
[00:08:49.000 --> 00:08:54.000]  都是信服罪的律
[00:08:54.000 --> 00:08:57.000]  什麼叫做律?
[00:08:57.000 --> 00:09:00.000]  律就是定律
[00:09:00.000 --> 00:09:03.000]  定律就是每個人都不能脫離
[00:09:03.000 --> 00:09:08.000]  你都一定要受他的律來控制著你
[00:09:08.000 --> 00:09:10.000]  譬如最明顯
[00:09:10.000 --> 00:09:12.000]  就是萬有引力這個律
[00:09:12.000 --> 00:09:14.000]  地心吸力
[00:09:14.000 --> 00:09:17.000]  我們每個人都受他的影響
[00:09:17.000 --> 00:09:20.000]  你和我誰能夠飛呢?
[00:09:20.000 --> 00:09:21.000]  沒有人能夠的
[00:09:21.000 --> 00:09:23.000]  因為地心吸力將我們吸下來
[00:09:23.000 --> 00:09:26.000]  如果你從二十樓跳下街
[00:09:26.000 --> 00:09:28.000]  你不會升上去的
[00:09:28.000 --> 00:09:30.000]  你一定會跌下來
[00:09:30.000 --> 00:09:32.000]  這個就是萬有引力
[00:09:32.000 --> 00:09:35.000]  我們每個人都在這個律底下
[00:09:35.000 --> 00:09:38.000]  現在保羅告訴我們
[00:09:38.000 --> 00:09:41.000]  我們每個人都在一個律底下
[00:09:41.000 --> 00:09:43.000]  這是什麼律?
[00:09:43.000 --> 00:09:44.000]  25節說
[00:09:44.000 --> 00:09:46.000]  是罪的律
[00:09:46.000 --> 00:09:50.000]  你和我的肉體都要服他的律
[00:09:50.000 --> 00:09:53.000]  這個肉體的字很重要
[00:09:53.000 --> 00:09:56.000]  肉體這個字在新約有不同的解法
[00:09:56.000 --> 00:09:57.000]  不同的經文
[00:09:57.000 --> 00:09:59.000]  但是在這裡
[00:09:59.000 --> 00:10:01.000]  保羅的意思
[00:10:01.000 --> 00:10:03.000]  不是說我們這個手
[00:10:03.000 --> 00:10:04.000]  這個身體
[00:10:04.000 --> 00:10:06.000]  這個肉體
[00:10:06.000 --> 00:10:12.000]  這個肉體的意思是指我們敗壞了的人性
[00:10:12.000 --> 00:10:14.000]  我們敗壞的人性
[00:10:14.000 --> 00:10:19.000]  我們每個人都服這個罪的律
[00:10:19.000 --> 00:10:24.000]  我們每個人的根深蒂固
[00:10:24.000 --> 00:10:26.000]  都有罪在裡面
[00:10:26.000 --> 00:10:28.000]  都是敗壞的
[00:10:28.000 --> 00:10:30.000]  都是惡的
[00:10:30.000 --> 00:10:33.000]  你不要誤會保羅這個意思
[00:10:33.000 --> 00:10:38.000]  保羅的意思不是說我們不能夠做到好事
[00:10:38.000 --> 00:10:42.000]  其實我們見到就算不信的人
[00:10:42.000 --> 00:10:43.000]  都做到好事
[00:10:43.000 --> 00:10:46.000]  保羅說其實人都可以做到好事
[00:10:46.000 --> 00:10:49.000]  譬如很多父母
[00:10:49.000 --> 00:10:50.000]  很好的
[00:10:50.000 --> 00:10:52.000]  含辛茹苦
[00:10:52.000 --> 00:10:53.000]  供書教學
[00:10:53.000 --> 00:10:54.000]  很辛苦
[00:10:54.000 --> 00:10:55.000]  勞碌工作
[00:10:55.000 --> 00:10:57.000]  來養大子女
[00:10:57.000 --> 00:10:58.000]  很有犧牲的愛
[00:10:58.000 --> 00:11:00.000]  你不信的人
[00:11:00.000 --> 00:11:02.000]  都有很多這樣的父母
[00:11:02.000 --> 00:11:05.000]  又或者你見到有些不信的人
[00:11:05.000 --> 00:11:07.000]  他都很熱心公益
[00:11:07.000 --> 00:11:09.000]  做到很多好事
[00:11:09.000 --> 00:11:14.000]  所以這裡說我們肉體信服罪的律
[00:11:14.000 --> 00:11:17.000]  意思不是說我們人做不到好事
[00:11:17.000 --> 00:11:20.000]  它的意思乃是
[00:11:20.000 --> 00:11:25.000]  我們沒有辦法滿足到神的標準
[00:11:25.000 --> 00:11:28.000]  正如八章三節這樣說
[00:11:28.000 --> 00:11:33.000]  「律法既因肉體軟弱有所不能行」
[00:11:33.000 --> 00:11:35.000]  什麼是律法?
[00:11:35.000 --> 00:11:39.000]  這裡的律法是指摩西的律法
[00:11:39.000 --> 00:11:43.000]  摩西的律法即是神的標準
[00:11:43.000 --> 00:11:46.000]  神的標準是非常之好的
[00:11:46.000 --> 00:11:48.000]  不過八章三節就說
[00:11:48.000 --> 00:11:53.000]  神的標準是因為我們人的敗壞人性
[00:11:53.000 --> 00:11:55.000]  這些做不到
[00:11:55.000 --> 00:11:56.000]  它是好的
[00:11:56.000 --> 00:11:57.000]  不過我們做不到
[00:11:57.000 --> 00:11:59.000]  譬如舉個例子
[00:11:59.000 --> 00:12:01.000]  摩西律法教什麼呢?
[00:12:01.000 --> 00:12:04.000]  摩西律法教我們愛人如己
[00:12:04.000 --> 00:12:06.000]  愛人如己
[00:12:06.000 --> 00:12:09.000]  你說我們能否做到呢?
[00:12:09.000 --> 00:12:12.000]  其實真的很難做到
[00:12:12.000 --> 00:12:15.000]  愛人如己這麼重要
[00:12:15.000 --> 00:12:21.000]  試過有一位上一輩的宣教士
[00:12:21.000 --> 00:12:23.000]  他講了一個見證
[00:12:23.000 --> 00:12:27.000]  他說他一直都覺得自己很愛太太
[00:12:27.000 --> 00:12:30.000]  有一次他和太太要逃難
[00:12:30.000 --> 00:12:32.000]  上一輩要逃難
[00:12:32.000 --> 00:12:34.000]  睡在鹿架床
[00:12:34.000 --> 00:12:36.000]  每人睡一格
[00:12:36.000 --> 00:12:38.000]  晚上睡了一覺
[00:12:38.000 --> 00:12:42.000]  突然有些炮聲或爆炸聲
[00:12:42.000 --> 00:12:43.000]  他很害怕
[00:12:43.000 --> 00:12:44.000]  一跳在床下
[00:12:44.000 --> 00:12:46.000]  立即躲在床底
[00:12:46.000 --> 00:12:47.000]  安全了
[00:12:47.000 --> 00:12:48.000]  然後忽然想
[00:12:48.000 --> 00:12:50.000]  我太太呢?
[00:12:50.000 --> 00:12:51.000]  他就發覺
[00:12:51.000 --> 00:12:53.000]  我以為自己很愛太太
[00:12:53.000 --> 00:12:55.000]  但大難臨頭的時候
[00:12:55.000 --> 00:12:57.000]  第一個想的只是想自己
[00:12:57.000 --> 00:13:00.000]  自己安全了才會想太太
[00:13:00.000 --> 00:13:06.000]  意思是我們很難做到滿足神的要求
[00:13:06.000 --> 00:13:09.000]  還有原來律法的標準很高
[00:13:09.000 --> 00:13:13.000]  主耶穌將律法的真義解釋給我們聽
[00:13:13.000 --> 00:13:18.000]  祂說不用等你做出行為才是犯罪
[00:13:18.000 --> 00:13:22.000]  不用等你殺人才是殺人
[00:13:22.000 --> 00:13:24.000]  你氣人已經是了
[00:13:24.000 --> 00:13:26.000]  我們最近看報紙
[00:13:26.000 --> 00:13:28.000]  老夫老妻
[00:13:28.000 --> 00:13:30.000]  生氣起來
[00:13:30.000 --> 00:13:33.000]  丈夫用熱的東西淋太太
[00:13:33.000 --> 00:13:37.000]  不用等你這樣做
[00:13:37.000 --> 00:13:40.000]  用熱的東西淋太太才是罪
[00:13:40.000 --> 00:13:44.000]  主耶穌說你氣人已經是罪
[00:13:44.000 --> 00:13:49.000]  你說我們誰能夠控制自己不氣人呢?
[00:13:49.000 --> 00:13:53.000]  主耶穌說你對一個婦女有淫念
[00:13:53.000 --> 00:13:57.000]  你有些不好的色情思想
[00:13:57.000 --> 00:13:59.000]  等於已經犯了
[00:13:59.000 --> 00:14:04.000]  你說我們誰能夠清潔到這樣呢?
[00:14:04.000 --> 00:14:06.000]  所以保羅說
[00:14:06.000 --> 00:14:11.000]  我們要承認我們的肉體是服在罪的律上
[00:14:11.000 --> 00:14:13.000]  叫我們今天不要寄望自己
[00:14:13.000 --> 00:14:15.000]  不要寄望自己好
[00:14:15.000 --> 00:14:20.000]  不要寄望自己會靠自己做得好
[00:14:20.000 --> 00:14:24.000]  很可惜我們時時都期望自己做得好
[00:14:24.000 --> 00:14:28.000]  很多年前有一次我去一間教會
[00:14:28.000 --> 00:14:31.000]  講他的令會是離島的
[00:14:31.000 --> 00:14:34.000]  講了幾天羅馬書的信息
[00:14:34.000 --> 00:14:37.000]  講完之後準備搭船走了
[00:14:37.000 --> 00:14:40.000]  有一個姐妹塞了一張書籤給我
[00:14:40.000 --> 00:14:43.000]  叫我上船時看看
[00:14:43.000 --> 00:14:45.000]  我上船看看她說什麼
[00:14:45.000 --> 00:14:48.000]  她說我十幾年來都掙扎
[00:14:48.000 --> 00:14:50.000]  做了基督徒這麼久
[00:14:50.000 --> 00:14:51.000]  掙扎什麼?
[00:14:51.000 --> 00:14:54.000]  她說我思想裏經常有不好的思想
[00:14:54.000 --> 00:14:56.000]  我經常都想拔除它
[00:14:56.000 --> 00:14:58.000]  經常都想清潔它
[00:14:58.000 --> 00:15:00.000]  經常都想沒有這些思想
[00:15:00.000 --> 00:15:02.000]  她說我十幾年來都做不到
[00:15:02.000 --> 00:15:04.000]  她說這次我進來這個令會
[00:15:04.000 --> 00:15:08.000]  打算希望拔除這些思想
[00:15:08.000 --> 00:15:13.000]  當然那次我令會的羅馬書的信息告訴我
[00:15:13.000 --> 00:15:15.000]  你沒有辦法拔除
[00:15:15.000 --> 00:15:18.000]  你不能拔除罪根
[00:15:18.000 --> 00:15:21.000]  你想自己搞好你的思想
[00:15:21.000 --> 00:15:22.000]  清潔一點是不行的
[00:15:22.000 --> 00:15:24.000]  因為這裡告訴我們
[00:15:24.000 --> 00:15:28.000]  我們敗壞的人性是服在罪的律底下
[00:15:28.000 --> 00:15:30.000]  你不要寄望它
[00:15:30.000 --> 00:15:32.000]  你唯有靠神
[00:15:32.000 --> 00:15:36.000]  你不能期望自己靠自己做得好
[00:15:36.000 --> 00:15:40.000]  不過我們其實就習慣了靠自己
[00:15:40.000 --> 00:15:44.000]  我們神學院最近有一位弟兄作見證
[00:15:44.000 --> 00:15:47.000]  他以前是護士
[00:15:47.000 --> 00:15:49.000]  做了二十多三十年
[00:15:49.000 --> 00:15:51.000]  後來做到護士長高級
[00:15:51.000 --> 00:15:54.000]  他就說我帶著一個包袱進來神學院
[00:15:54.000 --> 00:15:56.000]  這是什麼包袱呢?
[00:15:56.000 --> 00:15:58.000]  他說我們做護士的行業
[00:15:58.000 --> 00:15:59.000]  其實有幾樣
[00:15:59.000 --> 00:16:03.000]  其中一樣是他們經常掛在口邊
[00:16:03.000 --> 00:16:05.000]  不能錯
[00:16:05.000 --> 00:16:06.000]  對呀
[00:16:06.000 --> 00:16:08.000]  你做護士怎麼可以錯呢?
[00:16:08.000 --> 00:16:10.000]  你做護士如果一錯
[00:16:10.000 --> 00:16:13.000]  有可能會害死人的
[00:16:13.000 --> 00:16:16.000]  所以你做護士真的不能錯
[00:16:16.000 --> 00:16:20.000]  但他說我帶著這個包袱進來神學院
[00:16:20.000 --> 00:16:21.000]  這樣就慘了
[00:16:21.000 --> 00:16:23.000]  他連屬靈追求都不能錯
[00:16:23.000 --> 00:16:24.000]  這樣就慘了
[00:16:24.000 --> 00:16:27.000]  屬靈追求你自己要靠自己不能錯
[00:16:27.000 --> 00:16:29.000]  這就是完美主義
[00:16:29.000 --> 00:16:32.000]  你怎麼能期望自己完美呢?
[00:16:32.000 --> 00:16:35.000]  無論你的人、你的品格、你的侍奉
[00:16:35.000 --> 00:16:37.000]  你都不能夠完美的
[00:16:37.000 --> 00:16:41.000]  但很多時候我們就希望自己完美
[00:16:41.000 --> 00:16:43.000]  希望靠自己
[00:16:43.000 --> 00:16:45.000]  所以保羅告訴我們
[00:16:45.000 --> 00:16:48.000]  我們要改變我們的想法
[00:16:48.000 --> 00:16:52.000]  我們要認定自己敗壞的人性
[00:16:52.000 --> 00:16:54.000]  是沒有救的
[00:16:54.000 --> 00:16:56.000]  這是第一部曲
[00:16:56.000 --> 00:16:58.000]  第二部曲是什麼呢?
[00:16:58.000 --> 00:17:01.000]  第二部曲就是正面
[00:17:01.000 --> 00:17:02.000]  我們要認定
[00:17:02.000 --> 00:17:06.000]  我們已經被聖靈的律釋放我們
[00:17:06.000 --> 00:17:09.000]  我們要認定聖靈的律釋放我們
[00:17:09.000 --> 00:17:12.000]  在八章第一至第三節這樣說
[00:17:12.000 --> 00:17:16.000]  如今那些在基督耶穌裡的就不定罪了
[00:17:16.000 --> 00:17:18.000]  因為似生命聖靈的律
[00:17:18.000 --> 00:17:21.000]  在基督耶穌裡釋放了我
[00:17:21.000 --> 00:17:24.000]  使我脫離罪和死的律德
[00:17:24.000 --> 00:17:26.000]  律法的因肉體軟弱
[00:17:26.000 --> 00:17:29.000]  有所不能行的神就差遣自己的兒子
[00:17:29.000 --> 00:17:31.000]  成為罪身的形狀
[00:17:31.000 --> 00:17:33.000]  作了屬罪制
[00:17:33.000 --> 00:17:36.000]  在肉體中定了罪案
[00:17:36.000 --> 00:17:38.000]  這裡是什麼意思呢?
[00:17:38.000 --> 00:17:40.000]  第二節說
[00:17:40.000 --> 00:17:42.000]  似生命聖靈
[00:17:42.000 --> 00:17:46.000]  其實「似」可以不翻譯
[00:17:46.000 --> 00:17:50.000]  意思其實是生命的靈的律
[00:17:50.000 --> 00:17:51.000]  換句話說
[00:17:51.000 --> 00:17:54.000]  聖靈是生命
[00:17:54.000 --> 00:17:57.000]  聖靈是生命的靈
[00:17:57.000 --> 00:17:59.000]  它有一種生命力
[00:17:59.000 --> 00:18:02.000]  能夠釋放我們脫離了
[00:18:02.000 --> 00:18:07.000]  本來我們受罪的死和罪的律
[00:18:07.000 --> 00:18:10.000]  我們受罪的核制每個人都會死
[00:18:10.000 --> 00:18:13.000]  所以我們人人必有一死
[00:18:13.000 --> 00:18:14.000]  但是
[00:18:14.000 --> 00:18:16.000]  自從我們一信耶穌
[00:18:16.000 --> 00:18:18.000]  聖靈進入我們裡面
[00:18:18.000 --> 00:18:20.000]  就釋放了我們
[00:18:20.000 --> 00:18:23.000]  為什麼會釋放到呢?
[00:18:23.000 --> 00:18:25.000]  比如我們剛才說的
[00:18:25.000 --> 00:18:27.000]  萬有引力的律
[00:18:27.000 --> 00:18:29.000]  我們每個人都受它的核制
