
[00:00:00.000 --> 00:00:01.400]  不知道在座的弟兄姊妹
[00:04:40.200 --> 00:04:42.200]  他的朋友就來安慰他
[00:04:42.200 --> 00:04:43.200]  以利法就說
[00:04:43.200 --> 00:04:46.200]  你必知道你的帳篷平安
[00:04:46.200 --> 00:04:48.000]  你查看你的羊圈
[00:04:48.000 --> 00:04:50.800]  就一無所失
[00:04:50.800 --> 00:04:52.600]  在以利法的眼中
[00:04:52.600 --> 00:04:57.000]  平安就是一無所失
[00:04:57.000 --> 00:04:59.400]  就是沒有失去任何東西
[00:04:59.400 --> 00:05:01.600]  是家宅平安
[00:05:01.600 --> 00:05:03.800]  不會被人偷了東西
[00:05:03.800 --> 00:05:07.600]  但原來聖經裏面有一個更加闊的意思
[00:05:07.600 --> 00:05:09.000]  在《出海及記》裏面
[00:05:09.000 --> 00:05:11.400]  其實神說了很多的律法
[00:05:11.400 --> 00:05:14.800]  這些律法不單單是人和神的關係
[00:05:14.800 --> 00:05:18.600]  也有很多牽涉到人和人之間的關係
[00:05:18.600 --> 00:05:21.000]  好像在二十二章五節裏面說
[00:05:21.000 --> 00:05:24.000]  如果人在自己的田間或葡萄園裏面
[00:05:24.000 --> 00:05:26.000]  去牧放一些生畜
[00:05:26.000 --> 00:05:29.400]  但那些生畜跑到別人的田裏面吃東西
[00:05:29.400 --> 00:05:31.200]  那主人要怎樣做?
[00:05:31.200 --> 00:05:34.600]  他要將自己的田和葡萄園裏面
[00:05:34.600 --> 00:05:37.800]  上好的去作賠償
[00:05:37.800 --> 00:05:42.400]  賠償這個字同樣是Shalom的意思
[00:05:42.400 --> 00:05:45.400]  原來不單單是照額賠償
[00:05:45.400 --> 00:05:48.600]  如果你想和你的鄰舍修復關係
[00:05:48.600 --> 00:05:52.000]  原來是要將你上好的賠償出來
[00:05:52.000 --> 00:05:53.600]  所以這個修補關係
[00:05:53.600 --> 00:05:57.000]  不單單只是賠償金錢上的損失
[00:05:57.000 --> 00:05:58.400]  而是表出誠意
[00:05:58.400 --> 00:06:01.800]  很想大家的關係能夠復和
[00:06:01.800 --> 00:06:04.800]  不要有廉規
[00:06:04.800 --> 00:06:06.400]  《針研》裏面也提過
[00:06:06.400 --> 00:06:07.600]  人所行的
[00:06:07.600 --> 00:06:10.000]  如果夢耶和華喜悅
[00:06:10.000 --> 00:06:13.800]  耶和華也會使他和他的仇敵和好
[00:06:13.800 --> 00:06:17.400]  和好同樣這個字在原文裏面也是Shalom
[00:06:17.400 --> 00:06:20.000]  《士司記》其實是一卷歷史書
[00:06:20.000 --> 00:06:23.000]  歷史是有和好完整修補
[00:06:23.000 --> 00:06:25.400]  是復和的意思
[00:06:25.400 --> 00:06:29.800]  今天我們要看的經文記載在《士司記》裏面
[00:06:29.800 --> 00:06:32.600]  《士司記》是一卷歷史書
[00:06:32.600 --> 00:06:35.000]  有些作者說
[00:06:35.000 --> 00:06:39.200]  《士司記》其實是講關於破碎的百姓
[00:06:39.200 --> 00:06:42.600]  和信實上帝的關係
[00:06:42.600 --> 00:06:47.400]  為什麼以色列人在《士司記》的時期會破碎呢?
[00:06:47.400 --> 00:06:50.000]  《士司記》其實是一卷歷史書
[00:06:50.000 --> 00:06:53.000]  歷史不只是用來賠償
[00:06:53.000 --> 00:06:54.400]  我們可能很怕歷史
[00:06:54.400 --> 00:06:56.800]  因為讀歷史科要考試
[00:06:56.800 --> 00:06:59.600]  要記住很多東西硬塞在腦裏
[00:06:59.600 --> 00:07:02.000]  但歷史不是用來賠償的
[00:07:02.000 --> 00:07:06.200]  歷史是要幫助我們不要重蹈覆轍
[00:07:06.200 --> 00:07:10.200]  歷史是幫助我們從以往的錯誤裏面
[00:07:10.200 --> 00:07:15.400]  要去更新、改變
[00:07:15.400 --> 00:07:17.800]  以色列人有一段很重要的歷史事件
[00:07:17.800 --> 00:07:20.000]  就是他們在埃及地受苦
[00:07:20.000 --> 00:07:22.200]  然後神拯救他們出埃及
[00:07:22.200 --> 00:07:24.800]  進入迦南尼地
[00:07:24.800 --> 00:07:27.400]  當以色列人進入迦南地以先
[00:07:27.400 --> 00:07:30.400]  神一而再再而三地提醒他們
[00:07:30.400 --> 00:07:34.000]  你們不可以敬拜其他的神
[00:07:34.000 --> 00:07:35.600]  好像在《生命經》裏面
[00:07:35.600 --> 00:07:36.800]  神就跟以色列說
[00:07:36.800 --> 00:07:38.600]  「以色列,你要聽」
[00:07:38.600 --> 00:07:43.600]  耶和華說「我們的神是獨一的主」
[00:07:43.600 --> 00:07:44.400]  祂提醒他們
[00:07:44.400 --> 00:07:45.400]  你們去到迦南地
[00:07:45.400 --> 00:07:49.000]  不可以敬拜其他的神
[00:07:49.000 --> 00:07:52.000]  在《埃及記》裏面20章提到的十誡
[00:07:52.000 --> 00:07:55.200]  裏面提到除了神以外
[00:07:55.200 --> 00:07:57.000]  我們不可以有別的神
[00:07:57.000 --> 00:07:59.400]  也不可以為自己雕刻偶像
[00:07:59.400 --> 00:08:03.000]  不可以做甚麼形象去拜
[00:08:03.000 --> 00:08:05.800]  神一而再再而三地提醒
[00:08:05.800 --> 00:08:07.400]  但以色列人同樣
[00:08:07.400 --> 00:08:11.600]  一而再再而三地忘記
[00:08:11.600 --> 00:08:13.000]  於是在《釋斯記》裏面
[00:08:13.000 --> 00:08:15.400]  就出現了這個循環
[00:08:15.400 --> 00:08:17.200]  循環就是以色列人
[00:08:17.200 --> 00:08:20.400]  進入迦南地去敬拜其他的神明
[00:08:20.400 --> 00:08:21.600]  於是神就將他們
[00:08:21.600 --> 00:08:24.600]  交托在一些仇敵的手裏面
[00:08:24.600 --> 00:08:27.400]  他們背叛神之後受苦了
[00:08:27.400 --> 00:08:30.200]  受苦的時候就呼求神
[00:08:30.200 --> 00:08:32.800]  神每一次都應運他們的呼求
[00:08:32.800 --> 00:08:36.000]  神就派士師去拯救他們
[00:08:36.000 --> 00:08:38.200]  但神拯救完他們之後
[00:08:38.200 --> 00:08:41.200]  他們又再背叛神
[00:08:41.200 --> 00:08:42.800]  這個歷史的循環
[00:08:42.800 --> 00:08:46.200]  不知道是否沒有吸取歷史的教訓
[00:08:46.200 --> 00:08:48.200]  《釋斯記》二章裏面提到
[00:08:48.200 --> 00:08:50.400]  神為他們興起士師
[00:08:50.400 --> 00:08:51.800]  士師在世的一切日子
[00:08:51.800 --> 00:08:55.400]  神就救他們脫離仇敵的手
[00:08:55.400 --> 00:08:57.800]  但當士師一死
[00:08:57.800 --> 00:09:00.000]  他們又轉去行惡
[00:09:00.000 --> 00:09:03.600]  甚至比祖宗更加壞
[00:09:03.600 --> 00:09:06.600]  去隨從其他的神不放棄
[00:09:06.600 --> 00:09:12.800]  他們的惡責和頑梗的行為
[00:09:12.800 --> 00:09:14.000]  不知道這個
[00:09:14.000 --> 00:09:17.800]  希望不是我們生命的寫照
[00:09:17.800 --> 00:09:19.800]  會不會有一些
[00:09:19.800 --> 00:09:20.800]  神不喜悅的事
[00:09:20.800 --> 00:09:24.800]  我們一而再再而三都去重覆呢
[00:09:24.800 --> 00:09:25.400]  《聖經》裏面
[00:09:25.400 --> 00:09:29.200]  《釋斯記》有一句貫穿全卷書的說話
[00:09:29.200 --> 00:09:36.600]  這句說話是以色列人行耶和華眼中看為惡的事
[00:09:36.600 --> 00:09:38.400]  另外有一句
[00:09:38.400 --> 00:09:40.800]  裏面在二十一章說到
[00:09:40.800 --> 00:09:42.800]  因為以色列中沒有王
[00:09:42.800 --> 00:09:48.400]  各人照自己眼中看為對的去做
[00:09:48.400 --> 00:09:50.400]  很多時候
[00:09:50.400 --> 00:09:53.000]  各人眼中看為對的
[00:09:53.000 --> 00:09:57.400]  就是耶和華眼中看為惡的事
[00:09:57.400 --> 00:09:59.400]  這句說話在《釋斯記》裏面
[00:09:59.400 --> 00:10:02.800]  除了二章十一節這個引言出現過一次之外
[00:10:02.800 --> 00:10:05.800]  在全卷書再繼續出現了六次
[00:10:05.800 --> 00:10:08.400]  就是六個循環
[00:10:08.400 --> 00:10:11.200]  今天我們要講的經文是記載在第六章
[00:10:11.200 --> 00:10:13.200]  就是以色列人背叛神
[00:10:13.200 --> 00:10:18.400]  又呼求神又請求神的第四個循環
[00:10:18.400 --> 00:10:22.200]  這第四個循環裏面說到
[00:10:22.200 --> 00:10:27.200]  以色列人有行耶和華眼中看為惡的事
[00:10:27.200 --> 00:10:32.800]  於是神這次將他們交了在米顛人的手裏面七年
[00:10:32.800 --> 00:10:35.800]  米顛人的手戰勝以色列
[00:10:35.800 --> 00:10:38.800]  甚至毀壞全地
[00:10:38.800 --> 00:10:42.600]  所以以色列人的生活極其窮乏
[00:10:42.600 --> 00:10:45.000]  他們連吃都沒得吃
[00:10:45.000 --> 00:10:47.000]  在這個困境裏面
[00:10:47.000 --> 00:10:51.200]  以色列人又再次呼求耶和華
[00:10:51.200 --> 00:10:55.600]  神有沒有回應他們呢?
[00:10:55.600 --> 00:10:57.600]  神是一位信實的主
[00:10:57.600 --> 00:11:01.600]  祂首先派了先知到他們當中
[00:11:01.600 --> 00:11:04.600]  向他們宣講神的話
[00:11:04.600 --> 00:11:08.200]  先知講的內容包括了再一次強調
[00:11:08.200 --> 00:11:11.200]  耶和華才是那位獨一的救主
[00:11:11.200 --> 00:11:13.200]  就是那位救他們脫離一切
[00:11:13.200 --> 00:11:16.200]  欺壓他們人手的那個神
[00:11:16.200 --> 00:11:18.200]  但祂也提醒以色列人
[00:11:18.200 --> 00:11:21.200]  你們做錯了一件事
[00:11:21.200 --> 00:11:23.200]  祂說他們住在阿摩利人的地
[00:11:23.200 --> 00:11:26.200]  是不可以敬畏他們的神明的
[00:11:26.200 --> 00:11:28.200]  神講了很多次
[00:11:28.200 --> 00:11:32.200]  但他們不聽從神的話
[00:11:32.200 --> 00:11:36.200]  這個是先知對他們的提醒
[00:11:36.200 --> 00:11:39.200]  神不單止透過先知去提醒他們
[00:11:39.200 --> 00:11:41.200]  在經文記載
[00:11:41.200 --> 00:11:44.200]  神甚至親自去到以色列人當中
[00:11:44.200 --> 00:11:47.200]  向他們顯現
[00:11:47.200 --> 00:11:49.200]  在六章十一節裏面提到
[00:11:49.200 --> 00:11:52.200]  耶和華的使者去到俄弗拉
[00:11:52.200 --> 00:11:57.200]  坐在亞比爾族約瓦斯的橡樹下
[00:11:57.200 --> 00:12:01.200]  約瓦斯就是今次經文的主角
[00:12:01.200 --> 00:12:03.200]  基奠的爸爸
[00:12:03.200 --> 00:12:07.200]  他去到那裏遇見基奠
[00:12:07.200 --> 00:12:10.200]  基奠在做甚麼呢
[00:12:10.200 --> 00:12:14.200]  躲在榨酒池裏面打麥子
[00:12:14.200 --> 00:12:17.200]  打麥子有甚麼奇怪呢
[00:12:17.200 --> 00:12:21.200]  但在榨酒池裏面打麥子就很奇怪
[00:12:21.200 --> 00:12:24.200]  一般打麥子在一個禾場裏面
[00:12:24.200 --> 00:12:27.200]  用伸縮幫助他們去打麥子
[00:12:27.200 --> 00:12:29.200]  但因為他太怕米顛人的緣故
[00:12:29.200 --> 00:12:31.200]  怕他們來搶他們的糧食
[00:12:31.200 --> 00:12:37.200]  於是他就躲在一個洞裏面去打麥子
[00:12:37.200 --> 00:12:39.200]  他很害怕
[00:12:39.200 --> 00:12:42.200]  但當他很害怕躲起來的時候
[00:12:42.200 --> 00:12:44.200]  神向他顯現
[00:12:44.200 --> 00:12:46.200]  神跟他說
[00:12:46.200 --> 00:12:48.200]  大能的勇士
[00:12:48.200 --> 00:12:53.200]  耶和華與你同在
[00:12:53.200 --> 00:12:56.200]  基奠躲在一個洞裏面打麥子的時候
[00:12:56.200 --> 00:12:58.200]  看看自己的境況
[00:12:58.200 --> 00:13:01.200]  甚麼大能的勇士
[00:13:01.200 --> 00:13:05.200]  神跟我們同在
[00:13:05.200 --> 00:13:07.200]  他就回應這個使者的說話
[00:13:07.200 --> 00:13:10.200]  如果耶和華與我們同在
[00:13:10.200 --> 00:13:15.200]  我們怎麼會遭遇這一切事呢
[00:13:15.200 --> 00:13:22.200]  神的奇妙的作為去了哪裏呢
[00:13:22.200 --> 00:13:26.200]  當時基奠的情況可能真的很困難
[00:13:26.200 --> 00:13:28.200]  他看到自己的困難
[00:13:28.200 --> 00:13:30.200]  自己在苦況裏面
[00:13:30.200 --> 00:13:34.200]  就彷彿神好像離棄了他們
[00:13:34.200 --> 00:13:36.200]  如果我們將先知的提醒
[00:13:36.200 --> 00:13:39.200]  與基奠的回應去做一個比較
[00:13:39.200 --> 00:13:43.200]  我們見到他同樣提到一件很重要的歷史事件
[00:13:43.200 --> 00:13:47.200]  就是神將他們從埃及裏面拯救出來
[00:13:47.200 --> 00:13:51.200]  但跟著的回應有很大的分別
[00:13:51.200 --> 00:13:55.200]  先知說你們敬畏了其他的神明
[00:13:55.200 --> 00:13:59.200]  但你們不聽從神的話
[00:13:59.200 --> 00:14:01.200]  這是一個提醒
[00:14:01.200 --> 00:14:03.200]  是一個警告
[00:14:03.200 --> 00:14:05.200]  但基奠看到的是甚麼呢
[00:14:05.200 --> 00:14:10.200]  他看到耶和華丟棄了他們
[00:14:10.200 --> 00:14:16.200]  你會問究竟是誰丟棄了誰呢
[00:14:16.200 --> 00:14:18.200]  在基奠的回應裏面我們看到
[00:14:18.200 --> 00:14:20.200]  他好像不太明白
[00:14:20.200 --> 00:14:23.200]  他們現在在這樣的情況裏
[00:14:23.200 --> 00:14:26.200]  真正的原因是甚麼
[00:14:26.200 --> 00:14:28.200]  在他們困境裏面
[00:14:28.200 --> 00:14:31.200]  他看不到他們要歸向神
[00:14:31.200 --> 00:14:34.200]  他甚至看不到他們整個民族
[00:14:34.200 --> 00:14:38.200]  整個城市所犯的錯誤
[00:14:38.200 --> 00:14:41.200]  他只看到自己的困難
[00:14:41.200 --> 00:14:45.200]  剛才說主持的平安何時會消失
[00:14:45.200 --> 00:14:48.200]  會不會就是在我們困難裏面
[00:14:48.200 --> 00:14:52.200]  好像看不到神的同在
[00:14:52.200 --> 00:14:56.200]  好像覺得神不幫你
[00:14:56.200 --> 00:15:01.200]  甚至有些困難裏面覺得神作弄你
[00:15:01.200 --> 00:15:04.200]  但基奠的經歷告訴我
[00:15:04.200 --> 00:15:07.200]  其實有些事可能是人的盲點
[00:15:07.200 --> 00:15:09.200]  我們看不到
[00:15:09.200 --> 00:15:12.200]  和大家分享一個我自己的嗜好
[00:15:12.200 --> 00:15:14.200]  可以說是一個癖好
[00:15:14.200 --> 00:15:17.200]  我很喜歡找錯字
[00:15:17.200 --> 00:15:20.200]  我當是一個遊戲去玩
[00:15:20.200 --> 00:15:24.200]  有些人會覺得這麼奇怪
[00:15:24.200 --> 00:15:26.200]  我讀神學的時候
[00:15:26.200 --> 00:15:29.200]  很樂意為我的同學的文章
[00:15:29.200 --> 00:15:31.200]  去做校對的工作
[00:15:31.200 --> 00:15:33.200]  我覺得很好玩
[00:15:33.200 --> 00:15:35.200]  也可以幫到人 挺好的
[00:15:35.200 --> 00:15:37.200]  但我自己的功課
[00:15:37.200 --> 00:15:40.200]  我做完就算了
[00:15:40.200 --> 00:15:42.200]  或者甚至有錯
[00:15:42.200 --> 00:15:45.200]  我都看不到
[00:15:45.200 --> 00:15:48.200]  後來SV同工會很清楚
[00:15:48.200 --> 00:15:50.200]  有時我們崇拜的時候
[00:15:50.200 --> 00:15:52.200]  那些powerpoint 經文
[00:15:52.200 --> 00:15:54.200]  有甚麼錯字 引述錯了
[00:15:54.200 --> 00:15:57.200]  我完了也忍不住要跟他們說
[00:15:57.200 --> 00:15:59.200]  但其實我說的時候
[00:15:59.200 --> 00:16:01.200]  裏面也有很多掙扎
[00:16:01.200 --> 00:16:03.200]  有甚麼掙扎呢
[00:16:03.200 --> 00:16:06.200]  你錯了而已 你不要那麼多事
[00:16:06.200 --> 00:16:09.200]  一樣 差不多而已
[00:16:09.200 --> 00:16:12.200]  人家會不會覺得你懶叻
[00:16:12.200 --> 00:16:15.200]  人家會不會不開心
[00:16:15.200 --> 00:16:17.200]  你有很多掙扎
[00:16:17.200 --> 00:16:19.200]  就算你見到一些你覺得錯的事
[00:16:19.200 --> 00:16:22.200]  是否要馬上說出來呢
[00:16:22.200 --> 00:16:24.200]  又或者說的時候
[00:16:24.200 --> 00:16:27.200]  是否對整件事有幫助呢
[00:16:27.200 --> 00:16:30.200]  我們都很容易看到人家的錯處
[00:16:30.200 --> 00:16:33.200]  但看不到自己的錯處
[00:16:33.200 --> 00:16:35.200]  《聖經》裏面也有提醒我們
[00:16:35.200 --> 00:16:37.200]  我們看到人家眼中的刺
[00:16:37.200 --> 00:16:41.200]  但看不到自己眼中的良目
[00:16:41.200 --> 00:16:44.200]  如果是說我們跟神的關係裏面
[00:16:44.200 --> 00:16:46.200]  有時可能我們只看到
[00:16:46.200 --> 00:16:48.200]  神好像不幫助我們
[00:16:48.200 --> 00:16:50.200]  在困難裏面
[00:16:50.200 --> 00:16:52.200]  他好像沒有照顧我們
[00:16:52.200 --> 00:16:55.200]  沒有如我們所願去幫助
[00:16:55.200 --> 00:16:58.200]  但神其實沒有離開過我們
[00:16:58.200 --> 00:17:01.200]  就好像在《機殿》的遭遇裏面
[00:17:01.200 --> 00:17:05.200]  神沒有因為《機殿》講這些晦氣說話而氣了他
[00:17:05.200 --> 00:17:07.200]  在下面的經文裏面看到
[00:17:07.200 --> 00:17:10.200]  神反而去呼召和鼓勵
[00:17:10.200 --> 00:17:13.200]  《機殿》去拯救以色列人
[00:17:13.200 --> 00:17:18.200]  去脫離米丁人的手
[00:17:18.200 --> 00:17:21.200]  《六章》十四節至十五節裏面說到
[00:17:21.200 --> 00:17:25.200]  耶和華轉向《機殿》
[00:17:25.200 --> 00:17:28.200]  大家有沒有發現主角不同了?
[00:17:28.200 --> 00:17:31.200]  剛才說話的是耶和華的使者
[00:17:31.200 --> 00:17:33.200]  但經文去到這裏
[00:17:33.200 --> 00:17:36.200]  直接稱呼是耶和華
[00:17:36.200 --> 00:17:38.200]  這個強調其實本身是說
[00:17:38.200 --> 00:17:42.200]  神是以色列人痛苦中的拯救
[00:17:42.200 --> 00:17:44.200]  神是親自來到
[00:17:44.200 --> 00:17:47.200]  去與以色列人相遇
[00:17:47.200 --> 00:17:49.200]  神並不是像《機殿》所說
[00:17:49.200 --> 00:17:52.200]  離棄了以色列人
[00:17:52.200 --> 00:17:54.200]  神甚至去發出邀請
[00:17:54.200 --> 00:17:59.200]  去差遣《機殿》拯救以色列人
[00:17:59.200 --> 00:18:03.200]  但《機殿》的回應是甚麼呢?
[00:18:03.200 --> 00:18:06.200]  祂說:主啊,請容許我說
[00:18:06.200 --> 00:18:08.200]  很客氣的
[00:18:08.200 --> 00:18:11.200]  我怎能拯救以色列呢?
[00:18:11.200 --> 00:18:13.200]  看啊,我第一支派
[00:18:13.200 --> 00:18:17.200]  在馬來西亞支派中是最貧寒的
[00:18:17.200 --> 00:18:22.200]  我在我父親家又是最微笑的
[00:18:22.200 --> 00:18:25.200]  大家看這段經文有沒有似曾相識的感覺呢?
[00:18:25.200 --> 00:18:29.200]  會想起哪一個人物呢?
[00:18:29.200 --> 00:18:30.200]  有些詩經家說
[00:18:30.200 --> 00:18:34.200]  神呼召《機殿》和呼召摩西其實很相似
[00:18:34.200 --> 00:18:38.200]  甚至他們的回應和態度都有點相似
[00:18:38.200 --> 00:18:41.200]  摩西說:我笨厚絕舌,不懂說話
[00:18:41.200 --> 00:18:44.200]  我沒有能力,你不如找別人吧
[00:18:44.200 --> 00:18:47.200]  直到神發怒他才肯信服
[00:18:47.200 --> 00:18:49.200]  《機殿》又怎樣呢?
[00:18:49.200 --> 00:18:53.200]  其實《機殿》是否真的在馬來西亞支派中
[00:18:53.200 --> 00:18:57.200]  最貧寒、最渺小的呢?
[00:18:57.200 --> 00:19:00.200]  我們從下面的經文去看一看
[00:19:00.200 --> 00:19:03.200]  《六章二十五節》說到
[00:19:03.200 --> 00:19:06.200]  其實《機殿》的父親約瓦斯
[00:19:06.200 --> 00:19:09.200]  他起了一個巴力的祭壇
[00:19:09.200 --> 00:19:12.200]  他是一個祭壇的主持人
[00:19:12.200 --> 00:19:15.200]  你相信他有沒有地位呢?
