
[00:00:00.000 --> 00:00:02.000]  請姊妹們不安
[00:05:26.000 --> 00:05:30.000]  上帝求祢就在當中親自幫助帶領
[00:05:30.000 --> 00:05:32.000]  我們將來禱告交託
[00:05:32.000 --> 00:05:34.000]  奉主明求 阿們
[00:05:56.000 --> 00:06:08.000]  這篇詩篇是和以色列人的收割感恩時有關
[00:06:08.000 --> 00:06:12.000]  在他們在節期敬拜時有關
[00:06:12.000 --> 00:06:16.000]  因為在第六節提到地已經出了土產
[00:06:16.000 --> 00:06:19.000]  反映著詩人在豐收中
[00:06:19.000 --> 00:06:21.000]  他看見上帝的恩典
[00:06:21.000 --> 00:06:25.000]  因此他向上帝獻上讚美感恩
[00:06:25.000 --> 00:06:31.000]  但詩人沒有將眼光停在自己的祝福上
[00:06:31.000 --> 00:06:37.000]  相反他馬上將心智轉向列邦萬民
[00:06:37.000 --> 00:06:42.000]  盼望全世界都能夠認識上帝的道路
[00:06:42.000 --> 00:06:44.000]  經歷神的救恩
[00:06:44.000 --> 00:06:47.000]  短短七節的經文
[00:06:47.000 --> 00:06:51.000]  涵蓋著個人的祝福
[00:06:51.000 --> 00:06:56.000]  群體的敬拜和普世的宣教福音工作
[00:06:56.000 --> 00:07:02.000]  所以有些神學家稱這篇詩篇為舊約的主圖文
[00:07:02.000 --> 00:07:08.000]  讓我們一起讀這七節經文
[00:07:21.000 --> 00:07:24.000]  上帝啊!願列邦稱讚你
[00:07:24.000 --> 00:07:27.000]  願萬民都稱讚你
[00:07:27.000 --> 00:07:30.000]  願萬國都快樂歡呼
[00:07:30.000 --> 00:07:33.000]  因為你必按公正審判萬民
[00:07:33.000 --> 00:07:36.000]  引導世上的萬國
[00:07:36.000 --> 00:07:39.000]  上帝啊!願列邦稱讚你
[00:07:39.000 --> 00:07:41.000]  願萬民稱讚你
[00:07:41.000 --> 00:07:44.000]  地已經出了土產
[00:07:44.000 --> 00:07:47.000]  上帝就是我們的上帝
[00:07:47.000 --> 00:07:49.000]  要賜福於我們
[00:07:49.000 --> 00:07:52.000]  上帝要賜福於我們
[00:07:52.000 --> 00:07:56.000]  地的四極都要敬畏吧!
[00:08:19.000 --> 00:08:21.000]  四至二十六節
[00:08:21.000 --> 00:08:24.000]  去慰悼以色列祝福的說話
[00:08:24.000 --> 00:08:27.000]  「願耶和華賜福給你,保護你」
[00:08:27.000 --> 00:08:31.000]  「願耶和華使他的念光照你」
[00:08:31.000 --> 00:08:33.000]  詩人在這節經文裡
[00:08:33.000 --> 00:08:36.000]  向神祈求了三件事
[00:08:36.000 --> 00:08:38.000]  祂求上帝憐憫我們
[00:08:38.000 --> 00:08:41.000]  因為我們本身不配
[00:08:41.000 --> 00:08:45.000]  祂求上帝賜福給我們
[00:08:45.000 --> 00:08:47.000]  因為我們有需要
[00:08:47.000 --> 00:08:52.000]  祂求神去念光照耀我們
[00:08:52.000 --> 00:08:55.000]  因為我們渴望神的同在
[00:08:55.000 --> 00:08:57.000]  這三個動詞
[00:08:57.000 --> 00:08:59.000]  正正就是每一個信徒
[00:08:59.000 --> 00:09:03.000]  我們在禱告裡最熟悉的內容
[00:09:03.000 --> 00:09:05.000]  我們很自然為自己
[00:09:05.000 --> 00:09:06.000]  為家人
[00:09:06.000 --> 00:09:09.000]  為教會求憐憫
[00:09:09.000 --> 00:09:10.000]  求賜福
[00:09:10.000 --> 00:09:12.000]  求神的同在
[00:09:12.000 --> 00:09:18.000]  但是第二節出現了一個改變一切的關鍵詞
[00:09:18.000 --> 00:09:20.000]  「好叫」
[00:09:20.000 --> 00:09:23.000]  詩人不是說神賜福給我們
[00:09:23.000 --> 00:09:25.000]  使我們享受更多
[00:09:25.000 --> 00:09:29.000]  他是說使你的念光照我們
[00:09:29.000 --> 00:09:32.000]  好叫世人得知你的道路
[00:09:32.000 --> 00:09:34.000]  換句話說就是
[00:09:34.000 --> 00:09:37.000]  神的祝福有一個方向
[00:09:37.000 --> 00:09:41.000]  因典流入我們的生命裡
[00:09:41.000 --> 00:09:44.000]  是為了繼續流出去
[00:09:44.000 --> 00:09:48.000]  問題不是我們有沒有領受因典
[00:09:48.000 --> 00:09:53.000]  而是因典是不是只是停留在我們生命裡
[00:09:53.000 --> 00:09:57.000]  神不是要我們成為因典的終點
[00:09:57.000 --> 00:10:01.000]  而是成為因典流動的管道
[00:10:01.000 --> 00:10:08.000]  來到這裡可以呈現兩種屬靈的心態
[00:10:08.000 --> 00:10:13.000]  我嘗試將我這兩種想到的心態
[00:10:13.000 --> 00:10:16.000]  叫AI幫我弄了這樣的圖
[00:10:16.000 --> 00:10:19.000]  儲水池的心態
[00:10:19.000 --> 00:10:23.000]  將神的因典當作一個水庫
[00:10:23.000 --> 00:10:29.000]  只有水流進來
[00:10:29.000 --> 00:10:31.000]  不會出去
[00:10:31.000 --> 00:10:35.000]  水庫固然有保存的功能
[00:10:35.000 --> 00:10:40.000]  但如果只是儲水不流動
[00:10:40.000 --> 00:10:45.000]  水最終會漸漸發臭腐壞
[00:10:45.000 --> 00:10:48.000]  就好像我們的靈命一樣
[00:10:48.000 --> 00:10:50.000]  靈命會停滯
[00:10:50.000 --> 00:10:55.000]  信仰也會變得自我中心
[00:10:55.000 --> 00:11:00.000]  但相反如果我們的生命是一個管道的心態
[00:11:00.000 --> 00:11:04.000]  我們將自己看作因典流通的管道
[00:11:04.000 --> 00:11:06.000]  我們的賜福經過了我們
[00:11:06.000 --> 00:11:09.000]  流向世界和萬國
[00:11:09.000 --> 00:11:12.000]  我們蒙福不是因為我們特別
[00:11:12.000 --> 00:11:18.000]  而是因為神要藉著我們去祝福其他人
[00:11:18.000 --> 00:11:21.000]  就好像《創世紀》十二章二節
[00:11:21.000 --> 00:11:23.000]  上帝和亞伯拉罕說
[00:11:23.000 --> 00:11:26.000]  你也要叫別人得福
[00:11:26.000 --> 00:11:29.000]  在《出埃及紀》十九章九節
[00:11:29.000 --> 00:11:31.000]  上帝和以色列人說
[00:11:31.000 --> 00:11:35.000]  你們要作萬民的祭司
[00:11:35.000 --> 00:11:42.000]  而耶穌也在《馬太福音》五章十四節對教會說
[00:11:42.000 --> 00:11:46.000]  你們是世上的光
[00:11:46.000 --> 00:11:50.000]  上星期我們教會經歷了浸禮
[00:11:50.000 --> 00:11:56.000]  不知道有沒有弟兄姊妹錯過了這麼美好的時間
[00:11:56.000 --> 00:11:59.000]  在受浸的儀節完結之後
[00:11:59.000 --> 00:12:02.000]  有一位弟兄分享見證
[00:12:02.000 --> 00:12:04.000]  我問准他
[00:12:04.000 --> 00:12:07.000]  我今天可不可以用他的見證
[00:12:07.000 --> 00:12:09.000]  放在我的講道上
[00:12:09.000 --> 00:12:12.000]  他說有點害羞、尷尬
[00:12:12.000 --> 00:12:14.000]  不過他說
[00:12:14.000 --> 00:12:17.000]  如果你覺得用得著我的見證
[00:12:17.000 --> 00:12:19.000]  你就說吧
[00:12:19.000 --> 00:12:22.000]  我聽完他的見證之後
[00:12:22.000 --> 00:12:26.000]  讓我對「好叫」這兩個字有更深的體會
[00:12:26.000 --> 00:12:29.000]  這位弟兄分享到
[00:12:29.000 --> 00:12:33.000]  他小時候腦袋生了一個瘤
[00:12:33.000 --> 00:12:37.000]  經歷了漫長的艱辛化療過程
[00:12:37.000 --> 00:12:39.000]  那段日子
[00:12:39.000 --> 00:12:42.000]  我相信對他和他的父母來說
[00:12:42.000 --> 00:12:45.000]  都是充滿著恐懼和煎熬
[00:12:45.000 --> 00:12:50.000]  上帝給他的生命一路的康復
[00:12:50.000 --> 00:12:52.000]  主沒有接走他
[00:12:52.000 --> 00:12:56.000]  但是在他來英國之前
[00:12:56.000 --> 00:12:59.000]  他知道一個他認識的朋友
[00:12:59.000 --> 00:13:01.000]  遇到同一個病
[00:13:01.000 --> 00:13:04.000]  上帝帶走了這個朋友
[00:13:04.000 --> 00:13:08.000]  他上星期的見證分享就是
[00:13:08.000 --> 00:13:10.000]  正正就是因為這樣
[00:13:10.000 --> 00:13:12.000]  他更加看見
[00:13:12.000 --> 00:13:14.000]  他要被上帝使用
[00:13:14.000 --> 00:13:16.000]  他更加看見
[00:13:16.000 --> 00:13:22.000]  自己要去為主作見證那份責任
[00:13:22.000 --> 00:13:25.000]  上主保守了他的生命
[00:13:25.000 --> 00:13:29.000]  不是讓他將這份恩典默默地收藏
[00:13:29.000 --> 00:13:34.000]  而是要他將這份恩典帶給更多的人
[00:13:34.000 --> 00:13:38.000]  他在浸禮之後
[00:13:38.000 --> 00:13:40.000]  是的,那位弟兄不要介意
[00:13:40.000 --> 00:13:42.000]  我再說另一件事
[00:13:42.000 --> 00:13:44.000]  他在浸禮之後
[00:13:44.000 --> 00:13:48.000]  他當晚就發了一個訊息給他的小組
[00:13:48.000 --> 00:13:51.000]  他就和大家分享
[00:13:51.000 --> 00:13:56.000]  很想透過他的見證去激勵大家
[00:13:56.000 --> 00:13:59.000]  他一個很具體的負擔就是
[00:13:59.000 --> 00:14:03.000]  很想凝聚教會的即興群體
[00:14:03.000 --> 00:14:05.000]  讓這個群體
[00:14:05.000 --> 00:14:08.000]  這班年輕人可以在信仰上
[00:14:08.000 --> 00:14:12.000]  彼此扶持,一同成長
[00:14:12.000 --> 00:14:14.000]  頂姐妹在他的見證裏
[00:14:14.000 --> 00:14:17.000]  我看見這個就是好叫
[00:14:17.000 --> 00:14:22.000]  好叫上帝的名可以傳揚開去
[00:14:22.000 --> 00:14:25.000]  上帝沒有接走他
[00:14:25.000 --> 00:14:27.000]  不單止是為了他自己
[00:14:27.000 --> 00:14:30.000]  也是為了更多人
[00:14:30.000 --> 00:14:34.000]  今天我們蒙了不同的恩典
[00:14:34.000 --> 00:14:38.000]  上主可能讓我們有一個很平安的家庭
[00:14:38.000 --> 00:14:40.000]  穩定的工作
[00:14:40.000 --> 00:14:42.000]  健康的身體
[00:14:42.000 --> 00:14:44.000]  屬靈的詛咒
[00:14:44.000 --> 00:14:47.000]  又或者我們經歷很多不同
[00:14:47.000 --> 00:14:49.000]  大大小小的困難
[00:14:49.000 --> 00:14:52.000]  我們怎樣在上帝裏走過
[00:14:52.000 --> 00:14:58.000]  這些經歷其實都讓我們看見主的恩典
[00:14:58.000 --> 00:15:03.000]  這些恩典是讓我們安逸地坐擁
[00:15:03.000 --> 00:15:10.000]  還是好叫更多的人因為認識上帝
[00:15:10.000 --> 00:15:14.000]  因為這樣而認識上帝呢
[00:15:14.000 --> 00:15:17.000]  被上帝面光照亮的生命
[00:15:17.000 --> 00:15:22.000]  本身就是帶著好叫的使命
[00:15:22.000 --> 00:15:29.000]  第二點,恩典流過成為萬民敬拜神的橋樑
[00:15:29.000 --> 00:15:33.000]  第三至第五節的這段經文
[00:15:33.000 --> 00:15:37.000]  是以願列邦稱讚你
[00:15:37.000 --> 00:15:40.000]  願萬民都稱讚你開始
[00:15:40.000 --> 00:15:46.000]  又以同一句說話作為第五節的結束
[00:15:46.000 --> 00:15:51.000]  構成了希伯來詩歌裏面一個典型的副歌結構
[00:15:51.000 --> 00:15:57.000]  好像詩人按耐不住地將他內心的渴望
[00:15:57.000 --> 00:16:00.000]  一次又一次的呼喊出來
[00:16:00.000 --> 00:16:03.000]  恩典如果只是停留在個人的祝福
[00:16:03.000 --> 00:16:06.000]  就會失去了它流動的方向
[00:16:06.000 --> 00:16:12.000]  上帝的心意一直是讓他的名被萬民知道
[00:16:12.000 --> 00:16:15.000]  讓不同的文化不同的民族的人
[00:16:15.000 --> 00:16:18.000]  都能夠向他發出讚美
[00:16:18.000 --> 00:16:22.000]  宣教真正的終點
[00:16:22.000 --> 00:16:28.000]  不是只是讓人拿到天堂的入場券
[00:16:28.000 --> 00:16:30.000]  靈魂得救固然重要
[00:16:30.000 --> 00:16:35.000]  但那只是一個過程不是終點
[00:16:35.000 --> 00:16:38.000]  宣教真正的終點
[00:16:38.000 --> 00:16:43.000]  是原本聽不到讚美的地方響起讚美
[00:16:43.000 --> 00:16:46.000]  是原本不認識上帝的萬民的人
[00:16:46.000 --> 00:16:52.000]  開始向祂發出一個歡呼的敬拜
[00:16:52.000 --> 00:16:57.000]  宣教學家有一位神學家叫做約翰·牌博
[00:16:57.000 --> 00:17:03.000]  他一句說話讓很多人重新思考教會的存在意義
[00:17:03.000 --> 00:17:06.000]  他說宣教之所以存在
[00:17:06.000 --> 00:17:10.000]  是因為敬拜尚未臨到萬民
[00:17:10.000 --> 00:17:13.000]  很多教會一講起宣教
[00:17:13.000 --> 00:17:17.000]  就認為只是某一撮人會去做
[00:17:17.000 --> 00:17:20.000]  但這位神學家提到
[00:17:20.000 --> 00:17:22.000]  宣教之所以存在
[00:17:22.000 --> 00:17:26.000]  是因為敬拜尚未臨到萬民
[00:17:26.000 --> 00:17:31.000]  他的意思是教會存在的終極目的不是宣教
[00:17:31.000 --> 00:17:37.000]  而是人向上帝那種敬拜
[00:17:37.000 --> 00:17:45.000]  宣教是敬拜尚未到達的地方那份渴望
[00:17:45.000 --> 00:17:50.000]  渴望每一個民族每一片土地都能夠聽到
[00:17:50.000 --> 00:17:54.000]  都能夠回應那位佩德讚美的神
[00:17:54.000 --> 00:18:00.000]  當有一天萬口都以上帝為大的時候
[00:18:00.000 --> 00:18:03.000]  宣教的使命就完成
[00:18:03.000 --> 00:18:07.000]  但敬拜會永遠長存
[00:18:07.000 --> 00:18:12.000]  為什麼萬民會因為認識神而快樂歡呼
[00:18:12.000 --> 00:18:14.000]  斯人給了一個答案
[00:18:14.000 --> 00:18:15.000]  在第四節他說
[00:18:15.000 --> 00:18:19.000]  因為你必按公義審判萬民
[00:18:19.000 --> 00:18:21.000]  引導世上的萬國
[00:18:21.000 --> 00:18:23.000]  在古代世界
[00:18:23.000 --> 00:18:30.000]  大多數的神明都被想像成為只關心自己部落的利益
[00:18:30.000 --> 00:18:33.000]  但以色列的神明是萬國的神
[00:18:33.000 --> 00:18:36.000]  他的公義涵蓋全地
[00:18:36.000 --> 00:18:38.000]  他的引導臨到萬民
[00:18:38.000 --> 00:18:44.000]  這意味著福音不只是某一個民族的私有財產
[00:18:44.000 --> 00:18:48.000]  也不是某一種文化的附屬品
[00:18:48.000 --> 00:18:51.000]  當我們將福音傳給其他民族
[00:18:51.000 --> 00:18:54.000]  其他文化背景的人的時候
[00:18:54.000 --> 00:19:00.000]  我們不是將自己強加自己的東西到他們身上
[00:19:00.000 --> 00:19:03.000]  而是向他們宣告
[00:19:03.000 --> 00:19:05.000]  這一位創造你
[00:19:05.000 --> 00:19:07.000]  按公義審判你
[00:19:07.000 --> 00:19:09.000]  願意引導你的上帝
[00:19:09.000 --> 00:19:12.000]  本來就是你的上帝
[00:19:12.000 --> 00:19:20.000]  我在香港的舞會是由一位英國的宣教士去建立
[00:19:20.000 --> 00:19:26.000]  到今年已經接近八十年
[00:19:26.000 --> 00:19:28.000]  七十多八十年
[00:19:28.000 --> 00:19:35.000]  上星期我和幾位移居英國的舞會弟兄姊妹去吃飯
[00:19:35.000 --> 00:19:38.000]  他們來自不同的城市
[00:19:38.000 --> 00:19:43.000]  我們大家各自駕車駕到某一點
[00:19:43.000 --> 00:19:46.000]  我們就有個飯聚
[00:19:46.000 --> 00:19:50.000]  我們轉眼間在這裡生活了幾年
[00:19:50.000 --> 00:19:53.000]  我們的小朋友都長大了很多
[00:19:53.000 --> 00:19:55.000]  在吃飯的過程中
[00:19:55.000 --> 00:20:03.000]  很自然會提到英國的生活、工作和教會生活
[00:20:03.000 --> 00:20:07.000]  但是我們也分享到一件事
[00:20:07.000 --> 00:20:12.000]  如果沒有當年的英籍時期
[00:20:12.000 --> 00:20:17.000]  就不可能有那些由英國遠道而來的宣教士
[00:20:17.000 --> 00:20:19.000]  來到香港傳福音
[00:20:19.000 --> 00:20:21.000]  建立我們的舞會
[00:20:21.000 --> 00:20:23.000]  沒有這班宣教士
[00:20:23.000 --> 00:20:27.000]  我們都未必有機會信耶穌
[00:20:27.000 --> 00:20:29.000]  生命得著改變
[00:20:29.000 --> 00:20:34.000]  而今天我們也不會在英國再次相遇
[00:20:34.000 --> 00:20:36.000]  坐在這裡
[00:20:36.000 --> 00:20:39.000]  這一段的歷史當然複雜
[00:20:39.000 --> 00:20:45.000]  我們也許對英籍兩個字有著各種複雜的情感
[00:20:45.000 --> 00:20:53.000]  但是上帝的恩典偏偏就是藉著這段不完美的歷史流動而來
[00:20:53.000 --> 00:20:58.000]  那些宣教士帶來的不是英國的文化
[00:20:58.000 --> 00:21:03.000]  而是那位本來就屬於萬民的神
[00:21:03.000 --> 00:21:07.000]  那位創造我們、願意引導我們的神
[00:21:07.000 --> 00:21:12.000]  而今天我們能夠在異鄉相聚
[00:21:12.000 --> 00:21:15.000]  因為同一個信仰而連結
[00:21:15.000 --> 00:21:19.000]  正正就是這條恩典的河流
[00:21:19.000 --> 00:21:22.000]  一直流到我們這裡
[00:21:22.000 --> 00:21:27.000]  詩人所渴望看到的景象
[00:21:27.000 --> 00:21:31.000]  就好像啟示錄七章九節那樣說
[00:21:31.000 --> 00:21:34.000]  此後我觀看見有許多的人
[00:21:34.000 --> 00:21:36.000]  沒有人能數過來
[00:21:36.000 --> 00:21:42.000]  是從各國、各族、各民、各方來的
[00:21:42.000 --> 00:21:45.000]  站在寶座和羔羊面前
[00:21:45.000 --> 00:21:48.000]  身穿白衣、手拿中樹枝
[00:21:48.000 --> 00:21:51.000]  這個描繪提到就是
[00:21:51.000 --> 00:21:56.000]  由不同的國家、不同的民族、不同的人民、不同語言的人
[00:21:56.000 --> 00:21:58.000]  走在一起
[00:21:58.000 --> 00:22:02.000]  站在寶座和羔羊面前
[00:22:02.000 --> 00:22:07.000]  用自己的語言、文化向上帝歡呼
[00:22:07.000 --> 00:22:09.000]  這個提醒我們
[00:22:09.000 --> 00:22:14.000]  宣教的目標不是讓萬民變得和我們一樣
[00:22:14.000 --> 00:22:17.000]  而是讓萬民都能夠用自己的方式
[00:22:17.000 --> 00:22:21.000]  向同一位的上帝獻上敬拜
[00:22:21.000 --> 00:22:26.000]  但當我們抬頭向這個世界看的時候
[00:22:26.000 --> 00:22:30.000]  我們發現有一組數字讓我們心裡一沉
[00:22:30.000 --> 00:22:35.000]  今日全球仍然有超過七千四百個族群
[00:22:35.000 --> 00:22:37.000]  大概三十三億人
[00:22:37.000 --> 00:22:40.000]  從來未聽過耶穌的名字
[00:22:40.000 --> 00:22:43.000]  不是他們聽過而拒絕
[00:22:43.000 --> 00:22:46.000]  而是他們從來未有機會聽到
[00:22:46.000 --> 00:22:50.000]  他們出世、成長、離世
[00:22:50.000 --> 00:22:56.000]  一生都是活在福音以外的聲音
[00:22:56.000 --> 00:23:00.000]  而又在這裡當中
[00:23:00.000 --> 00:23:03.000]  有接近一千七百種語言
[00:23:03.000 --> 00:23:07.000]  連一節自己的聖經都沒有
[00:23:07.000 --> 00:23:08.000]  他們需要
[00:23:08.000 --> 00:23:11.000]  如果看聖經是看其他翻譯本
[00:23:11.000 --> 00:23:13.000]  沒有自己的語言
[00:23:13.000 --> 00:23:17.000]  那些人從來未用過自己的母語
[00:23:17.000 --> 00:23:20.000]  去聽過上帝的說話
[00:23:20.000 --> 00:23:27.000]  有在一些落後地區做聖經翻譯的宣教士分享
[00:23:27.000 --> 00:23:35.000]  他們做好那個部落的母語
[00:23:35.000 --> 00:23:38.000]  去做了一本新約聖經的時候
[00:23:38.000 --> 00:23:40.000]  那些民族的人
[00:23:40.000 --> 00:23:45.000]  他分享到他第一次用自己母語讀到聖經的感受
[00:23:45.000 --> 00:23:48.000]  就是好像回到家裡一樣
[00:23:48.000 --> 00:23:52.000]  三十三億人從來沒有聽過福音
[00:23:52.000 --> 00:23:54.000]  近一千七百種語言
[00:23:54.000 --> 00:23:57.000]  未有上帝的話語
[00:23:57.000 --> 00:24:00.000]  這些不單單是宣教的數字
[00:24:00.000 --> 00:24:03.000]  這是一群很真實的人
[00:24:03.000 --> 00:24:07.000]  他們本來應該可以向上帝
[00:24:07.000 --> 00:24:11.000]  發出讚美、歡呼的權利和喜樂
[00:24:11.000 --> 00:24:14.000]  但卻因為福音尚未到達
[00:24:14.000 --> 00:24:19.000]  而一直在等待那份他們從來不知道
[00:24:19.000 --> 00:24:22.000]  自己錯失了的喜樂
[00:24:22.000 --> 00:24:25.000]  這個應當就是我們心裡
[00:24:25.000 --> 00:24:29.000]  燃起一份不能夠平息的渴望
[00:24:29.000 --> 00:24:32.000]  為他們祈禱、為他們行動
[00:24:32.000 --> 00:24:36.000]  就好像剛才說的宣教神學家說
[00:24:36.000 --> 00:24:39.000]  宣教之所以存在
[00:24:39.000 --> 00:24:43.000]  是因為敬拜尚未臨到萬民
[00:24:43.000 --> 00:24:46.000]  三十三億人在等待
[00:24:46.000 --> 00:24:51.000]  我們就是上帝手中的回應
[00:24:51.000 --> 00:24:54.000]  第三點想和大家分享
[00:24:54.000 --> 00:24:57.000]  是因典流向地極
[00:24:57.000 --> 00:25:01.000]  從日常的祝福到神國的抗戰
[00:25:01.000 --> 00:25:06.000]  最後兩節經文回到眼前的現實
[00:25:06.000 --> 00:25:10.000]  第六節他說地已經出了土產
[00:25:10.000 --> 00:25:13.000]  上帝就是我們的上帝
[00:25:13.000 --> 00:25:15.000]  要賜福於我們
[00:25:15.000 --> 00:25:17.000]  田地豐收了
[00:25:17.000 --> 00:25:22.000]  對當時極度依賴農業的以色列人來說
[00:25:22.000 --> 00:25:26.000]  土產就是最具體、最日常的祝福
[00:25:26.000 --> 00:25:28.000]  不是遠方的珍寶
[00:25:28.000 --> 00:25:34.000]  而是在田裡收割的物質、橄欖、葡萄
[00:25:34.000 --> 00:25:41.000]  是他們每天都吃著要靠這些東西維生的食物
[00:25:41.000 --> 00:25:49.000]  當他們看到這些農作物豐收的時候
[00:25:49.000 --> 00:25:51.000]  就是最真實的因典
[00:25:51.000 --> 00:25:57.000]  但即使在最本地、最貼近生活的祝福裡
[00:25:57.000 --> 00:26:02.000]  斯人仍然將眼光投向地的四極
[00:26:02.000 --> 00:26:08.000]  換到今天,我們的土產是什麼呢?
[00:26:08.000 --> 00:26:13.000]  可能就是上帝給我們的恩賜
