
[00:00:00.000 --> 00:00:03.200]  很高興和大家一起分享
[00:09:36.000 --> 00:09:40.000]  在晨更的時候 入了阿門人的營
[00:09:40.000 --> 00:09:44.000]  擊殺他們 直到太陽更午 城下的人都逃散
[00:09:44.000 --> 00:09:47.000]  沒有二人同在一處的
[00:09:47.000 --> 00:09:50.000]  這裡給我們看到一件事是什麼呢
[00:09:50.000 --> 00:09:54.000]  就是原來當掃羅剛剛作亡的時候
[00:09:54.000 --> 00:09:59.000]  基列亞比這個地方被阿門人侵略
[00:09:59.000 --> 00:10:02.000]  阿門人向掃羅求救
[00:10:02.000 --> 00:10:07.000]  掃羅就來幫助他們打贏了這場仗
[00:10:07.000 --> 00:10:12.000]  所以掃羅是有恩於基列亞比這些地方的人
[00:10:12.000 --> 00:10:15.000]  所以現在他們就走到這裡
[00:10:15.000 --> 00:10:19.000]  第9節很清楚 如果你留意到 是怎麼說呢
[00:10:19.000 --> 00:10:25.000]  就是要納掃羅的兒子伊斯波切作亡
[00:10:25.000 --> 00:10:28.000]  我們看一看撒姆爾記下第二章
[00:10:28.000 --> 00:10:30.000]  第8 第9 兩節
[00:10:30.000 --> 00:10:34.000]  掃羅的元帥尼爾的兒子阿尼爾
[00:10:34.000 --> 00:10:38.000]  將掃羅的兒子伊斯波切帶過河到馬哈念
[00:10:38.000 --> 00:10:43.000]  納他作亡 至利基列阿舒利 耶穌列以法連
[00:10:43.000 --> 00:10:46.000]  變阿門和以色列眾人
[00:10:46.000 --> 00:10:48.000]  這裡說是納他作亡
[00:10:48.000 --> 00:10:52.000]  這時聖經的用字都是很特別 背有意思的
[00:10:52.000 --> 00:10:55.000]  撒姆爾記下第二章第4節就看怎樣大衛作亡
[00:10:55.000 --> 00:10:58.000]  說由大人來到希伯倫在那裡
[00:10:58.000 --> 00:11:02.000]  高大衛作由大家的亡
[00:11:02.000 --> 00:11:04.000]  看不看得到 有不同的字
[00:11:04.000 --> 00:11:07.000]  原來這個納是怎樣呢
[00:11:07.000 --> 00:11:09.000]  聖經作者直接指出
[00:11:09.000 --> 00:11:13.000]  這是人的意思 不是神所揀選的
[00:11:13.000 --> 00:11:17.000]  我們看到阿尼爾協天子以令諸侯
[00:11:17.000 --> 00:11:19.000]  就好像當年的曹操
[00:11:19.000 --> 00:11:21.000]  他執掌的權力
[00:11:21.000 --> 00:11:25.000]  但他仍然有漢室作亡
[00:11:25.000 --> 00:11:30.000]  但其實全部的權是操縱在他手上
[00:11:30.000 --> 00:11:32.000]  他不單單獨斷獨行
[00:11:32.000 --> 00:11:35.000]  阿尼爾也有他的政治智慧
[00:11:35.000 --> 00:11:39.000]  在10月的第3章第17節我們稍後會看
[00:11:39.000 --> 00:11:42.000]  他事先詢問以色列的長老
[00:11:42.000 --> 00:11:45.000]  得到他們的支持之下
[00:11:45.000 --> 00:11:49.000]  他先借由納伊斯波切為王
[00:11:49.000 --> 00:11:51.000]  所以我們會去探討這件事
[00:11:51.000 --> 00:11:54.000]  第9節就帶大家去看到
[00:11:54.000 --> 00:11:57.000]  伊斯波切作亡兩年的時候
[00:11:57.000 --> 00:12:00.000]  也是好好的 其實我們要去探討的
[00:12:00.000 --> 00:12:02.000]  但不是這個廣張範圍之內
[00:12:02.000 --> 00:12:05.000]  大衛希伯倫作亡7年半
[00:12:05.000 --> 00:12:08.000]  其中有兩年是重疊的
[00:12:08.000 --> 00:12:10.000]  其餘的時間就是
[00:12:10.000 --> 00:12:13.000]  頭5年半由阿尼爾
[00:12:13.000 --> 00:12:15.000]  完全的尼泰去掌權
[00:12:15.000 --> 00:12:18.000]  彼此之間還不時有衝突
[00:12:18.000 --> 00:12:20.000]  有內戰
[00:12:20.000 --> 00:12:23.000]  稍後我們會看10月的第2章
[00:12:23.000 --> 00:12:25.000]  12到32節第一次衝突
[00:12:25.000 --> 00:12:29.000]  而第11節是及後所撰寫的
[00:12:29.000 --> 00:12:32.000]  好 我們看一看10月第2章第11節
[00:12:32.000 --> 00:12:34.000]  大衛再希伯倫作
[00:12:34.000 --> 00:12:38.000]  由大家的亡共七年零六個月
[00:12:38.000 --> 00:12:41.000]  這一段經文其實主要給我們看到
[00:12:41.000 --> 00:12:44.000]  蘇羅原來還有他的後裔
[00:12:44.000 --> 00:12:46.000]  有他的兒子
[00:12:46.000 --> 00:12:49.000]  證明大衛是沒有謀朝篡位
[00:12:49.000 --> 00:12:52.000]  我們面對這個歷史
[00:12:52.000 --> 00:12:55.000]  作者更指出大衛建立這個皇朝
[00:12:55.000 --> 00:12:57.000]  是出於神的心意
[00:12:57.000 --> 00:13:01.000]  而伊斯波切是人的傳統所建立
[00:13:01.000 --> 00:13:03.000]  是由人立他為王的
[00:13:03.000 --> 00:13:06.000]  大衛受高是由於神的揀選
[00:13:06.000 --> 00:13:08.000]  伊斯波切被立
[00:13:08.000 --> 00:13:11.000]  是因為阿尼爾推他上台
[00:13:11.000 --> 00:13:13.000]  是人的方法
[00:13:13.000 --> 00:13:15.000]  及後我們看到阿尼爾的結局
[00:13:15.000 --> 00:13:17.000]  更加證明他得不到神的祝福
[00:13:17.000 --> 00:13:20.000]  這只是偽政權而已
[00:13:20.000 --> 00:13:24.000]  我們看看接下來有內戰發生
[00:13:24.000 --> 00:13:26.000]  這段經文很長
[00:13:26.000 --> 00:13:28.000]  我們不會逐節逐節去看
[00:13:28.000 --> 00:13:30.000]  很希望弟兄姊妹
[00:13:30.000 --> 00:13:33.000]  可以先去看這些經文
[00:13:33.000 --> 00:13:35.000]  或者事後上完這堂課之後
[00:13:35.000 --> 00:13:37.000]  你再去看
[00:13:37.000 --> 00:13:39.000]  我希望我們可以來帶去
[00:13:39.000 --> 00:13:41.000]  土地燕獨神的話語
[00:13:41.000 --> 00:13:43.000]  這段經文記載了
[00:13:43.000 --> 00:13:45.000]  大衛的王朝
[00:13:45.000 --> 00:13:48.000]  與伊斯波切的王朝的對峙
[00:13:48.000 --> 00:13:50.000]  他們的將領 士兵
[00:13:50.000 --> 00:13:52.000]  彼此之間都有衝突
[00:13:52.000 --> 00:13:55.000]  當中又分開了三個段落
[00:13:55.000 --> 00:13:57.000]  第一個段落就是什麼呢
[00:13:57.000 --> 00:13:59.000]  比武
[00:13:59.000 --> 00:14:02.000]  正如當年
[00:14:02.000 --> 00:14:05.000]  現在因為李家超直接欽點
[00:14:05.000 --> 00:14:07.000]  當年也有選項
[00:14:07.000 --> 00:14:09.000]  梁振英和唐英年
[00:14:09.000 --> 00:14:12.000]  他們要辯論 要交鋒
[00:14:12.000 --> 00:14:14.000]  然後比拼
[00:14:14.000 --> 00:14:17.000]  就辭去美國選總統
[00:14:17.000 --> 00:14:19.000]  特朗普和何錦麗
[00:14:19.000 --> 00:14:21.000]  都會來帶去有辯論
[00:14:21.000 --> 00:14:23.000]  大家來帶去比試
[00:14:23.000 --> 00:14:25.000]  看人民去支持哪一個
[00:14:25.000 --> 00:14:27.000]  這段經文就看到
[00:14:27.000 --> 00:14:30.000]  厄尼爾和伊斯波切的將領
[00:14:30.000 --> 00:14:32.000]  和大衛的將領
[00:14:32.000 --> 00:14:34.000]  來帶去相遇
[00:14:34.000 --> 00:14:36.000]  第二章第13節
[00:14:36.000 --> 00:14:39.000]  彼路亞的兒子約押
[00:14:39.000 --> 00:14:41.000]  和大衛的僕人也出來
[00:14:41.000 --> 00:14:44.000]  在饑片次旁與他們相遇
[00:14:44.000 --> 00:14:48.000]  一班座在此這邊 一班座在此那邊
[00:14:48.000 --> 00:14:50.000]  這裡有兩批人
[00:14:50.000 --> 00:14:52.000]  一批是北邊的
[00:14:52.000 --> 00:14:54.000]  就是厄尼爾的
[00:14:54.000 --> 00:14:56.000]  一邊就是大衛的元帥
[00:14:56.000 --> 00:14:58.000]  我們提過了
[00:14:58.000 --> 00:15:01.000]  約押就是洗腦亞的兒子
[00:15:01.000 --> 00:15:04.000]  洗腦亞就是大衛的妹妹
[00:15:04.000 --> 00:15:07.000]  所以約押就是大衛的外甥
[00:15:07.000 --> 00:15:09.000]  他也是一個戰士
[00:15:09.000 --> 00:15:11.000]  一直跟隨大衛
[00:15:11.000 --> 00:15:13.000]  很深沉機智
[00:15:13.000 --> 00:15:15.000]  他曾經勸告
[00:15:15.000 --> 00:15:17.000]  甚至指斥大衛
[00:15:17.000 --> 00:15:19.000]  為了整個局勢
[00:15:19.000 --> 00:15:22.000]  去抗拒大衛的命令
[00:15:22.000 --> 00:15:25.000]  後來殺死了鴨沙龍
[00:15:25.000 --> 00:15:27.000]  這些我們遲些會看
[00:15:27.000 --> 00:15:29.000]  所以大衛也很恨
[00:15:29.000 --> 00:15:31.000]  很討厭約押
[00:15:31.000 --> 00:15:33.000]  就叫索羅門
[00:15:33.000 --> 00:15:36.000]  不要約押 約押好死
[00:15:36.000 --> 00:15:38.000]  這些我們稍後會知道
[00:15:38.000 --> 00:15:40.000]  我自己某個程度
[00:15:40.000 --> 00:15:43.000]  都很欣賞約押的忠心
[00:15:43.000 --> 00:15:45.000]  但是很可惜
[00:15:45.000 --> 00:15:48.000]  約押後來就被大衛
[00:15:48.000 --> 00:15:50.000]  叫索羅門殺了他
[00:15:50.000 --> 00:15:52.000]  這件事的起因就是
[00:15:52.000 --> 00:15:54.000]  厄尼爾率領他的隨從
[00:15:54.000 --> 00:15:56.000]  在河東的瑪哈蓮
[00:15:56.000 --> 00:15:58.000]  長途南下
[00:15:58.000 --> 00:16:00.000]  到河西的基片
[00:16:00.000 --> 00:16:02.000]  故此這次他一定有任務在身
[00:16:02.000 --> 00:16:04.000]  說他沿途是收復
[00:16:04.000 --> 00:16:07.000]  菲律師人所管轄的高原地帶
[00:16:07.000 --> 00:16:10.000]  當我們來到基片這個地方的時候
[00:16:10.000 --> 00:16:13.000]  就和約押軍隊剛剛相遇
[00:16:13.000 --> 00:16:15.000]  厄尼爾就提出
[00:16:15.000 --> 00:16:18.000]  不如我們派十二個戰士
[00:16:18.000 --> 00:16:20.000]  出來格鬥
[00:16:20.000 --> 00:16:22.000]  派代表來打
[00:16:22.000 --> 00:16:23.000]  記不記得我們說過
[00:16:23.000 --> 00:16:27.000]  那時候他們會派代表來打
[00:16:27.000 --> 00:16:30.000]  對人哥利亞就挑戰他們
[00:16:30.000 --> 00:16:31.000]  誰出來跟我打
[00:16:31.000 --> 00:16:33.000]  打贏了我
[00:16:33.000 --> 00:16:34.000]  就當你們贏
[00:16:34.000 --> 00:16:35.000]  如果代表輸了
[00:16:35.000 --> 00:16:37.000]  就代表你們輸
[00:16:37.000 --> 00:16:38.000]  記不記得
[00:16:38.000 --> 00:16:40.000]  是代表來帶他們打仗
[00:16:40.000 --> 00:16:41.000]  這次厄尼爾就說
[00:16:41.000 --> 00:16:44.000]  好 我們派十二個戰士出來
[00:16:44.000 --> 00:16:45.000]  來帶他們去
[00:16:45.000 --> 00:16:47.000]  大家鬥一下
[00:16:47.000 --> 00:16:49.000]  第十二到第十四節
[00:16:49.000 --> 00:16:51.000]  尼爾的兒子厄尼爾
[00:16:51.000 --> 00:16:54.000]  和索羅的兒子伊斯波切的僕人
[00:16:54.000 --> 00:16:57.000]  從瑪哈蓮出來往基片去
[00:16:57.000 --> 00:16:59.000]  洗魯亞的兒子約押
[00:16:59.000 --> 00:17:01.000]  和大衛的僕人也出來
[00:17:01.000 --> 00:17:04.000]  在基片池旁與他們相遇
[00:17:04.000 --> 00:17:06.000]  一班坐在池那邊
[00:17:06.000 --> 00:17:09.000]  一班坐在池這邊
[00:17:09.000 --> 00:17:11.000]  厄尼爾對約押說
[00:17:11.000 --> 00:17:12.000]  讓少年人起來
[00:17:12.000 --> 00:17:14.000]  在我們面前氣灑吧
[00:17:14.000 --> 00:17:16.000]  約押說可以
[00:17:16.000 --> 00:17:18.000]  我們不要想著
[00:17:18.000 --> 00:17:20.000]  厄尼爾提出來
[00:17:20.000 --> 00:17:22.000]  讓少年人在我們面前氣灑吧
[00:17:22.000 --> 00:17:23.000]  大家玩一下
[00:17:23.000 --> 00:17:26.000]  猜情沉 捉伊恩
[00:17:26.000 --> 00:17:28.000]  絕對不是氣灑
[00:17:28.000 --> 00:17:32.000]  這個是指比劃 比武
[00:17:32.000 --> 00:17:34.000]  約押很激昂的尼爾胡宛
[00:17:34.000 --> 00:17:36.000]  好啊 沒問題
[00:17:36.000 --> 00:17:38.000]  於是這十二個人
[00:17:38.000 --> 00:17:42.000]  經過一輪激烈的生死肉搏
[00:17:42.000 --> 00:17:45.000]  結果雙方都有敗亡
[00:17:45.000 --> 00:17:47.000]  聖經裡面怎麼記載
[00:17:47.000 --> 00:17:49.000]  他們來打這場仗呢
[00:17:49.000 --> 00:17:51.000]  第十六到第十七節
[00:17:51.000 --> 00:17:53.000]  彼此秋頭
[00:17:53.000 --> 00:17:55.000]  用刀勒刺勒
[00:17:55.000 --> 00:17:56.000]  一同輔導
[00:17:56.000 --> 00:17:58.000]  所以那地叫做
[00:17:58.000 --> 00:18:02.000]  希里額格哈蘇林
[00:18:02.000 --> 00:18:03.000]  就在欺騙
[00:18:03.000 --> 00:18:05.000]  那日的戰士兇猛
[00:18:05.000 --> 00:18:07.000]  厄尼爾和以色列人
[00:18:07.000 --> 00:18:09.000]  敗在大衛的僕人面前
[00:18:09.000 --> 00:18:11.000]  你看第十六節
[00:18:11.000 --> 00:18:13.000]  肯定不是玩耍
[00:18:13.000 --> 00:18:15.000]  不是捉迷藏
[00:18:15.000 --> 00:18:17.000]  彼此秋頭用刀刺勒
[00:18:17.000 --> 00:18:21.000]  然後雙方都有敗亡
[00:18:21.000 --> 00:18:23.000]  聖經裡面記載
[00:18:23.000 --> 00:18:27.000]  那日的戰士兇猛
[00:18:27.000 --> 00:18:30.000]  所以這次的格鬥
[00:18:30.000 --> 00:18:33.000]  絕對不是玩內治
[00:18:33.000 --> 00:18:35.000]  但請你記住
[00:18:35.000 --> 00:18:37.000]  這件事是由誰挑起的
[00:18:37.000 --> 00:18:39.000]  是厄尼爾挑起的
[00:18:39.000 --> 00:18:41.000]  好了 厄尼爾那邊輸了
[00:18:41.000 --> 00:18:43.000]  輸當然走了
[00:18:43.000 --> 00:18:47.000]  隨之而來就是比武的延續
[00:18:47.000 --> 00:18:49.000]  主要就是描繪到
[00:18:49.000 --> 00:18:52.000]  約翰的兄弟阿薩克
[00:18:52.000 --> 00:18:54.000]  去追逐厄尼爾而被刺身亡
[00:18:54.000 --> 00:18:56.000]  阿薩克在聖經裡面
[00:18:56.000 --> 00:18:58.000]  出現了很短的時間
[00:18:58.000 --> 00:19:00.000]  但如果你留意
[00:19:00.000 --> 00:19:03.000]  在大衛的勇士名錄之中
[00:19:03.000 --> 00:19:06.000]  仍然是佔一席位
[00:19:06.000 --> 00:19:09.000]  而他的強項是什麼呢
[00:19:09.000 --> 00:19:12.000]  原來是短跑冠軍
[00:19:12.000 --> 00:19:15.000]  第二章是第十八節
[00:19:15.000 --> 00:19:18.000]  在那裡有洗腦的三個兒子
[00:19:18.000 --> 00:19:21.000]  約翰 阿比西 阿薩克
[00:19:21.000 --> 00:19:24.000]  阿薩克的快如野鹿一般
[00:19:24.000 --> 00:19:26.000]  所以他跑得很快
[00:19:26.000 --> 00:19:28.000]  好了 厄尼爾那邊輸了
[00:19:28.000 --> 00:19:30.000]  他們當然逃亡了
[00:19:30.000 --> 00:19:33.000]  但是阿薩克就乘勝追擊
[00:19:33.000 --> 00:19:35.000]  一直追趕厄尼爾
[00:19:35.000 --> 00:19:37.000]  於是厄尼爾就向他發出要求
[00:19:37.000 --> 00:19:40.000]  叫阿薩克 你不要再追我了
[00:19:40.000 --> 00:19:42.000]  你隨便在我當中
[00:19:42.000 --> 00:19:45.000]  拿一個我的軍隊的隨從
[00:19:45.000 --> 00:19:48.000]  拿一件戰衣作為戰利品就行了
[00:19:48.000 --> 00:19:50.000]  就表示你贏了
[00:19:50.000 --> 00:19:52.000]  但是阿薩克不肯制
[00:19:52.000 --> 00:19:54.000]  所謂貪性而不知輸
[00:19:54.000 --> 00:19:57.000]  厄尼爾用命令的口吻警告他
[00:19:57.000 --> 00:19:59.000]  你不要再逼我 不要逼我下手
[00:19:59.000 --> 00:20:02.000]  否則我會對付你的
[00:20:02.000 --> 00:20:05.000]  但是阿薩克當然不會理他
[00:20:05.000 --> 00:20:08.000]  我們看看撒布爾記下第二章
[00:20:08.000 --> 00:20:09.000]  第22節
[00:20:09.000 --> 00:20:11.000]  厄尼爾又對阿薩克說
[00:20:11.000 --> 00:20:13.000]  你轉開不追趕我吧
[00:20:13.000 --> 00:20:15.000]  我何必殺你呢
[00:20:15.000 --> 00:20:18.000]  若殺你 有什麼念見你哥哥約翰呢
[00:20:18.000 --> 00:20:20.000]  厄尼爾說你不要再追我了
[00:20:20.000 --> 00:20:22.000]  再追我就不客氣了
[00:20:22.000 --> 00:20:25.000]  但是你想想 他是敗軍之將
[00:20:25.000 --> 00:20:29.000]  正在逃亡 阿薩克是贏的
[00:20:29.000 --> 00:20:31.000]  怎麼會來放手呢
[00:20:31.000 --> 00:20:33.000]  但因為阿薩克走得快
[00:20:33.000 --> 00:20:36.000]  所以後面未必這麼快有支援
[00:20:36.000 --> 00:20:38.000]  所以阿薩克一定不肯聽他的話
[00:20:38.000 --> 00:20:39.000]  而不死追他
