
[00:00:00.000 --> 00:00:02.000]  親愛的弟兄姊妹,平安!
[00:06:32.500 --> 00:06:36.500]  我丈夫的兄弟不肯在以色列中
[00:06:36.500 --> 00:06:38.500]  興起他哥哥的名字,
[00:06:38.500 --> 00:06:42.500]  不給我盡弟兄的本分。
[00:06:42.500 --> 00:06:46.500]  撒都哥人說,
[00:06:46.500 --> 00:06:48.500]  按照《摩西律法》,
[00:06:48.500 --> 00:06:51.500]  所以我們有一個這樣的問題出現了。
[00:06:51.500 --> 00:06:54.500]  但是翻查《摩西律法》,
[00:06:54.500 --> 00:06:58.500]  相關的條文安排的目的,
[00:06:58.500 --> 00:07:00.500]  說得很清楚,
[00:07:00.500 --> 00:07:03.500]  第六節,二十五章六節說,
[00:07:03.500 --> 00:07:08.500]  他是婦人生的長子必歸死兄的名下,
[00:07:08.500 --> 00:07:12.500]  免得他的名在以色列中逃沒了。
[00:07:12.500 --> 00:07:15.500]  這就是盡弟兄的本分,
[00:07:15.500 --> 00:07:18.500]  盡兄弟的本分。
[00:07:18.500 --> 00:07:24.500]  雖然經文沒有明言要照顧這個寡婦,
[00:07:24.500 --> 00:07:27.500]  但是你試想像一下,
[00:07:27.500 --> 00:07:31.500]  在當時的社會背景裡面,
[00:07:31.500 --> 00:07:36.500]  其實產生了照顧寡婦的功能。
[00:07:36.500 --> 00:07:38.500]  為什麼這樣說呢?
[00:07:38.500 --> 00:07:41.500]  你試想像一下,
[00:07:41.500 --> 00:07:44.500]  在一種社會狀況底下,
[00:07:44.500 --> 00:07:46.500]  在家,
[00:07:46.500 --> 00:07:47.500]  從父,
[00:07:47.500 --> 00:07:49.500]  出嫁,
[00:07:49.500 --> 00:07:50.500]  從夫,
[00:07:50.500 --> 00:07:52.500]  夫死,
[00:07:52.500 --> 00:07:55.500]  從子。
[00:07:55.500 --> 00:08:01.500]  女性的身份是依附於男性而有,
[00:08:01.500 --> 00:08:05.500]  遞娶寡婦這種安排,
[00:08:05.500 --> 00:08:08.500]  就給了寡婦一個身份,
[00:08:08.500 --> 00:08:13.500]  在現實上產生了照顧寡婦的效果。
[00:08:13.500 --> 00:08:15.500]  在古代社會裡面,
[00:08:15.500 --> 00:08:18.500]  你會說哪有人關心那個女人呢?
[00:08:18.500 --> 00:08:20.500]  那些人關心傳宗接代而已,
[00:08:20.500 --> 00:08:21.500]  是不是?
[00:08:21.500 --> 00:08:23.500]  剛才那段經文也是這樣寫的,
[00:08:23.500 --> 00:08:25.500]  關心傳宗接代,
[00:08:25.500 --> 00:08:30.500]  其實不僅是那些人關心能不能生育,
[00:08:30.500 --> 00:08:35.500]  是女人自己也很關心能不能生育。
[00:08:35.500 --> 00:08:40.500]  你記不記得信心之父亞伯拉罕的太太,
[00:08:40.500 --> 00:08:42.500]  薩拉,
[00:08:42.500 --> 00:08:46.500]  她最苦惱的是什麼事?
[00:08:46.500 --> 00:08:52.500]  她最苦惱的就是未有兒子。
[00:08:52.500 --> 00:08:56.500]  你記不記得在薩姆爾記上,
[00:08:56.500 --> 00:08:58.500]  第一章八節,
[00:08:58.500 --> 00:09:00.500]  薩姆爾的媽媽,
[00:09:00.500 --> 00:09:02.500]  那時候薩姆爾還沒出世,
[00:09:02.500 --> 00:09:05.500]  薩姆爾的媽媽哈娜,
[00:09:05.500 --> 00:09:07.500]  那個場景,
[00:09:07.500 --> 00:09:12.500]  描寫薩姆爾媽媽哈娜很不開心,
[00:09:12.500 --> 00:09:15.500]  不開心到哭哭喊喊,
[00:09:15.500 --> 00:09:17.500]  飯都不吃,
[00:09:17.500 --> 00:09:19.500]  心裡愁悶,
[00:09:19.500 --> 00:09:21.500]  她所謂何事呢?
[00:09:21.500 --> 00:09:23.500]  為什麼令她這麼不開心呢?
[00:09:23.500 --> 00:09:27.500]  是因為未有兒子。
[00:09:27.500 --> 00:09:30.500]  摩西的《律法》寫著,
[00:09:30.500 --> 00:09:34.500]  她丈夫的兄弟當盡弟兄的本份,與她同房,
[00:09:34.500 --> 00:09:38.500]  婦人所生的長子必歸死兄的名下。
[00:09:38.500 --> 00:09:42.500]  當寡婦生了兒子之後,
[00:09:42.500 --> 00:09:44.500]  有什麼不同了?
[00:09:44.500 --> 00:09:46.500]  生了兒子之後,
[00:09:46.500 --> 00:09:56.500]  那個兒子就可以承繼他父親的田地和資產,
[00:09:56.500 --> 00:10:00.500]  寡婦就可以生活,
[00:10:00.500 --> 00:10:02.500]  有保障,
[00:10:02.500 --> 00:10:08.500]  可以繼續在社會裡生存下去。
[00:10:08.500 --> 00:10:10.500]  現實一點來看,
[00:10:10.500 --> 00:10:12.500]  在古代社會裡,
[00:10:12.500 --> 00:10:26.500]  你覺得丈夫重要還是兒子重要呢?
[00:10:26.500 --> 00:10:32.500]  我們可以在薩姆爾的媽媽哈娜的故事裡得到一些啟發。
[00:10:32.500 --> 00:10:34.500]  當哈娜哭喊不吃飯,
[00:10:34.500 --> 00:10:36.500]  心裡愁悶的時候,
[00:10:36.500 --> 00:10:40.500]  她的丈夫伊利加拿對她說,
[00:10:40.500 --> 00:10:44.500]  原來古代的男人都懂得哄太太。
[00:10:44.500 --> 00:10:49.500]  他說:「哈娜,你為什麼哭喊不吃飯,
[00:10:49.500 --> 00:10:52.500]  心裡愁悶呢?
[00:10:52.500 --> 00:10:58.500]  有我不給十個兒子好嗎?」
[00:10:58.500 --> 00:11:02.500]  你猜哈娜有什麼反應呢?
[00:11:02.500 --> 00:11:09.500]  你猜哈娜有沒有被她丈夫這番甜言蜜語哄得開心呢?
[00:11:09.500 --> 00:11:13.500]  後來,哈娜真的笑著眼開了,
[00:11:13.500 --> 00:11:17.500]  她禱告地說:「我的心因耶和華快樂,
[00:11:17.500 --> 00:11:20.500]  我的國因耶和華高興,
[00:11:20.500 --> 00:11:23.500]  我的口向仇敵張開,
[00:11:23.500 --> 00:11:27.500]  我因耶和華的救恩、歡恩。」
[00:11:27.500 --> 00:11:31.500]  發生什麼事呢?
[00:11:31.500 --> 00:11:33.500]  因為哈娜終於生了一個兒子,
[00:11:33.500 --> 00:11:36.500]  那個就是薩姆爾。
[00:11:36.500 --> 00:11:39.500]  你可以想像在古代,
[00:11:39.500 --> 00:11:41.500]  母憑子貴,
[00:11:41.500 --> 00:11:45.500]  多少的皇后、妃嬪,
[00:11:45.500 --> 00:11:52.500]  都很期望自己可以生一個兒子。
[00:11:52.500 --> 00:11:54.500]  《摩西律法》裡,
[00:11:54.500 --> 00:11:57.500]  亡夫的其中一位兄弟,
[00:11:57.500 --> 00:12:01.500]  要娶華嫂為妻的安排,
[00:12:01.500 --> 00:12:04.500]  一方面是盡弟兄的本分,
[00:12:04.500 --> 00:12:06.500]  為兄弟留後,
[00:12:06.500 --> 00:12:16.500]  同時亦產生了照顧這位失去丈夫的寡婦的效果,
[00:12:16.500 --> 00:12:18.500]  給了她一個身份,
[00:12:18.500 --> 00:12:21.500]  令她可以在社會裡繼續生活下去。
[00:12:21.500 --> 00:12:29.500]  其實是發揮了家人之間互相照顧的功能。
[00:12:29.500 --> 00:12:32.500]  薩都哥人可能想得太遠了。
[00:12:32.500 --> 00:12:37.500]  薩都哥人問這個女人是誰的妻子?
[00:12:37.500 --> 00:12:41.500]  他似乎視男人為擁有者,
[00:12:41.500 --> 00:12:44.500]  將女人視為被擁有品。
[00:12:44.500 --> 00:12:47.500]  按著薩都哥人對女人的觀念,
[00:12:47.500 --> 00:12:50.500]  那個女人被七個男人擁有過,
[00:12:50.500 --> 00:12:54.500]  那到底她屬於誰呢?
[00:12:54.500 --> 00:12:56.500]  他們的問題令他們困惑,
[00:12:56.500 --> 00:13:01.500]  因為他們自己深陷於照顧責任,
[00:13:01.500 --> 00:13:04.500]  以及擁有權的迷思裡。
[00:13:04.500 --> 00:13:07.500]  第一樣令我們要思考的是,
[00:13:07.500 --> 00:13:11.500]  其實照顧責任和擁有權,
[00:13:11.500 --> 00:13:13.500]  究竟是同一件事,
[00:13:13.500 --> 00:13:15.500]  還是可以分開呢?
[00:13:15.500 --> 00:13:21.500]  相信沒有人會否定人是有互相照顧的需要,
[00:13:21.500 --> 00:13:24.500]  不單是女人需要被照顧,
[00:13:24.500 --> 00:13:27.500]  男人也需要被照顧,
[00:13:27.500 --> 00:13:31.500]  但是照顧這個責任不等於擁有權,
[00:13:31.500 --> 00:13:37.500]  被照顧者不是照顧者的附屬品。
[00:13:37.500 --> 00:13:43.500]  如果有人說我現在要照顧你,
[00:13:43.500 --> 00:13:48.500]  但是你要放棄你的自主和獨立,
[00:13:48.500 --> 00:13:50.500]  你要依附於我,
[00:13:50.500 --> 00:13:56.500]  可能多數人都認為有點不妥當,
[00:13:56.500 --> 00:14:00.500]  但是有少數人都會接受,
[00:14:00.500 --> 00:14:02.500]  即是被包起,
[00:14:02.500 --> 00:14:07.500]  但是多數人都認為不妥當。
[00:14:07.500 --> 00:14:16.500]  用我們現在的觀念來照顧失去丈夫的寡婦,
[00:14:16.500 --> 00:14:18.500]  其實可以很簡單,
[00:14:18.500 --> 00:14:21.500]  就是給她有跟男性一樣的社會地位,
[00:14:21.500 --> 00:14:25.500]  以及承繼資產的權利,
[00:14:25.500 --> 00:14:28.500]  這樣她就可以繼續生活下去。
[00:14:28.500 --> 00:14:37.500]  不過當我們的現代社會解除了這種
[00:14:37.500 --> 00:14:39.500]  誰屬於誰,
[00:14:39.500 --> 00:14:40.500]  每個人都獨立,
[00:14:40.500 --> 00:14:42.500]  自主的狀況下的時候,
[00:14:42.500 --> 00:14:53.500]  其實我們會否同時間都把照顧這個責任都輕忽了呢?
[00:14:53.500 --> 00:14:58.500]  不是每一個人都有能力去照顧自己的,
[00:14:58.500 --> 00:15:01.500]  不是每一個人都有資源讓他承繼了,
[00:15:01.500 --> 00:15:03.500]  可以繼續生存下去的,
[00:15:03.500 --> 00:15:06.500]  所以我們仍然是需要互相照顧的,
[00:15:06.500 --> 00:15:11.500]  例如不幸患嚴重病的人,
[00:15:11.500 --> 00:15:14.500]  在某些社會底下你都聽過,
[00:15:14.500 --> 00:15:17.500]  他們是可以傾家蕩產的,
[00:15:17.500 --> 00:15:19.500]  他們可以負債累累,
[00:15:19.500 --> 00:15:24.500]  接下來的幾十年都不得翻身的。
[00:15:24.500 --> 00:15:27.500]  在香港呢?
[00:15:27.500 --> 00:15:30.500]  在香港的公立醫院,
[00:15:30.500 --> 00:15:33.500]  如果你要進去住院的話,
[00:15:33.500 --> 00:15:36.500]  每一晚是多少錢呢?
[00:15:36.500 --> 00:15:37.500]  很多年前是一百元,
[00:15:37.500 --> 00:15:40.500]  不知道現在是否還是一百元呢?
[00:15:40.500 --> 00:15:44.500]  如果住院,
[00:15:44.500 --> 00:15:48.500]  不知道你知不知道為甚麼是收一百元呢?
[00:15:48.500 --> 00:15:50.500]  我一直都不知道的,
[00:15:50.500 --> 00:15:53.500]  有一次我聽一個醫療講座,
[00:15:53.500 --> 00:15:57.500]  那個衛生署的人就說,
[00:15:57.500 --> 00:16:00.500]  為甚麼收一百元呢?
[00:16:00.500 --> 00:16:09.500]  原來一百元是當時的一天三餐的大概成本,
[00:16:09.500 --> 00:16:11.500]  聽到的人都覺得很驚訝,
[00:16:11.500 --> 00:16:15.500]  於是就問醫療費用呢?
[00:16:15.500 --> 00:16:19.500]  他說醫療費用是免費的。
[00:16:19.500 --> 00:16:23.500]  啊?醫療費用是免費的?
[00:16:23.500 --> 00:16:26.500]  怎麼可能呢?
[00:16:26.500 --> 00:16:27.500]  他解釋說,
[00:16:27.500 --> 00:16:35.500]  因為香港當時是跟隨英國的醫療精神,
[00:16:35.500 --> 00:16:43.500]  英國認為國民的健康是國家的責任,
[00:16:43.500 --> 00:16:50.500]  所以國家是有責任去照顧國民的健康,
[00:16:50.500 --> 00:16:59.500]  沒有人是因為沒有錢而得不到醫治。
[00:16:59.500 --> 00:17:01.500]  錢從哪裡來呢?
[00:17:01.500 --> 00:17:04.500]  當然是從人民而來。
[00:17:04.500 --> 00:17:06.500]  這個制度安排,
[00:17:06.500 --> 00:17:13.500]  就是令人民在這裡彼此照顧,在這裡互相照顧,
[00:17:13.500 --> 00:17:18.500]  但是並不是互相隸屬,
[00:17:18.500 --> 00:17:23.500]  每一個人都仍然是有他自己的獨立自主,
[00:17:23.500 --> 00:17:29.500]  有他的身份位置,是平等的。
[00:17:29.500 --> 00:17:39.500]  照顧責任和擁有權兩樣東西,原來可以不一樣的。
[00:17:39.500 --> 00:17:42.500]  第一樣令我們思考的事情。
[00:17:42.500 --> 00:17:45.500]  第二樣這段經文令我們繼續思考的是,
[00:17:45.500 --> 00:17:51.500]  究竟我們是用當下、現在來投射將來,
[00:17:51.500 --> 00:17:57.500]  還是用將來來塑造我們現在的當下呢?
[00:17:57.500 --> 00:18:00.500]  對於撒都哥人這個假設性的問題,
[00:18:00.500 --> 00:18:03.500]  耶穌是很認真地回應。
[00:18:03.500 --> 00:18:08.500]  第三十四節,我們一起看經文,問耶穌怎樣回應。
[00:18:08.500 --> 00:18:14.500]  耶穌說:「這世界的人有取有嫁,
[00:18:14.500 --> 00:18:17.500]  唯有算為配得那世界,
[00:18:17.500 --> 00:18:21.500]  從死裡復活的人也不取也不嫁,
[00:18:21.500 --> 00:18:26.500]  因為他們不能再死,和天使一樣,
[00:18:26.500 --> 00:18:33.500]  既是復活的人,就為上帝的兒子。」
[00:18:33.500 --> 00:18:35.500]  順著撒都哥人的問題,
[00:18:35.500 --> 00:18:39.500]  提及在生的狀況和復活的狀況,
[00:18:39.500 --> 00:18:44.500]  耶穌用了另外兩個詞語來表達兩個概念。
[00:18:44.500 --> 00:18:47.500]  一個概念是「這世界」,
[00:18:47.500 --> 00:18:51.500]  另一個概念是「那世界」。
[00:18:51.500 --> 00:18:56.500]  撒都哥人本來就不相信有「那世界」,
[00:18:56.500 --> 00:18:59.500]  不過如果真的有「那世界」的話,
[00:18:59.500 --> 00:19:06.500]  「那世界」也只不過是「這世界」的延續。
[00:19:06.500 --> 00:19:12.500]  他們的觀念是這樣。
[00:19:12.500 --> 00:19:17.500]  如果女人在「這世界」的身份是男人的妻子,
[00:19:17.500 --> 00:19:23.500]  那麼在「那世界」她也只是男人的妻子。
[00:19:23.500 --> 00:19:28.500]  其實這個「推想」也是很常見的,
[00:19:28.500 --> 00:19:35.500]  因為人都是習慣了用現在、當下來推想將來的,
[00:19:35.500 --> 00:19:40.500]  就算是宗教裡面也是這樣的。
[00:19:40.500 --> 00:19:51.500]  你試想想,在我們的文化裡面,滿天神佛是誰最大?
[00:19:51.500 --> 00:19:57.500]  有人說是玉皇大帝,玉皇大帝是最大的,
[00:19:57.500 --> 00:20:08.500]  但是有人就嘗試整理一下滿天神佛的權力架構,
[00:20:08.500 --> 00:20:16.500]  然後就說:不是,玉皇大帝只是一個CEO,
[00:20:16.500 --> 00:20:25.500]  他上面有董事長,董事長是誰呢?就是太上老君。
[00:20:25.500 --> 00:20:32.500]  然後有董事會,董事會有三個成員,常務董事,
[00:20:32.500 --> 00:20:38.500]  包括就是三清。
[00:20:38.500 --> 00:20:44.500]  那麼如果關於土地問題,譬如要沉地覓地建屋,
[00:20:44.500 --> 00:20:53.500]  那麼應該找誰呢?如果是小小的地,就找土地公,
[00:20:53.500 --> 00:20:56.500]  因為土地公就相當於村里長。
[00:20:56.500 --> 00:21:00.500]  如果要一塊大的地,就要找城隍爺,
[00:21:00.500 --> 00:21:03.500]  因為城隍爺就等於省市長。
[00:21:03.500 --> 00:21:11.500]  那麼如果大規模地去填海造地,
[00:21:11.500 --> 00:21:16.500]  那麼可能要找農王,海農王。
[00:21:16.500 --> 00:21:21.500]  其實國土部部長是後土。
[00:21:21.500 --> 00:21:28.500]  農曆年之前,為什麼要拜造君呢?
[00:21:28.500 --> 00:21:35.500]  因為人間有賄賂官員的現象。
[00:21:35.500 --> 00:21:41.500]  把人間賄賂官員的現象推上去神仙界,
[00:21:41.500 --> 00:21:44.500]  一樣可以賄賂一下神仙。
[00:21:44.500 --> 00:21:53.500]  於是,農曆年底的時候,就很謹慎地拜造君,
[00:21:53.500 --> 00:21:58.500]  供奉肉食、糖餅、茶酒、水果,
[00:21:58.500 --> 00:22:05.500]  甚至把一些糕點、糖漿、糖粉之類的甜食塗在造君的嘴巴裡,
[00:22:05.500 --> 00:22:12.500]  目的是什麼呢?就是希望造君去到農曆大帝面前的時候,
[00:22:12.500 --> 00:22:15.500]  不要揭穿我們的壞事。
[00:22:15.500 --> 00:22:25.500]  耶穌卻是指出,那世界並不是這世界的現身。
[00:22:25.500 --> 00:22:34.500]  這個世界和那個世界不是時間上的不同,而是性質上的不同。
[00:22:34.500 --> 00:22:43.500]  耶穌指出,配得那世界,從死裡復活的人是不能再死的,
[00:22:43.500 --> 00:22:46.500]  都是活著的人。
[00:22:46.500 --> 00:22:50.500]  那世界既然不會有死亡,
[00:22:50.500 --> 00:22:55.500]  那哪裡會有兄弟死了留下寡嫂的現象呢?
[00:22:55.500 --> 00:23:05.500]  既然沒有死亡,就不存在兄弟要娶寡嫂去為兄弟留後的這個需要了。
[00:23:05.500 --> 00:23:15.500]  這世界不是那世界,那世界也不是這個世界的現身。
[00:23:15.500 --> 00:23:23.500]  我們到底是用這世界去投射那世界,
[00:23:23.500 --> 00:23:27.500]  還是用那世界來指導我們的這世界呢?
[00:23:27.500 --> 00:23:39.500]  即是說我們是用我們的短暫來投射我們的永恆,還是用永恆來推動現在來前進呢?
[00:23:39.500 --> 00:23:49.500]  耶穌指出,那世界從死裡復活的人也不娶也不嫁。
[00:23:49.500 --> 00:23:58.500]  這樣你會不會問,那到時女人的身份是什麼呢?
[00:23:58.500 --> 00:24:09.500]  再不是用男人去定義的時候,她又不是誰的女兒,又不是誰的太太,又不是誰的媽媽,那她是誰呢?
[00:24:09.500 --> 00:24:16.500]  其實這個問題很簡單,為什麼不倒過來問男人呢?
[00:24:16.500 --> 00:24:20.500]  那男人到時又是誰呢?
[00:24:20.500 --> 00:24:25.500]  如果不會這樣問的時候,那也不需要再問了。
[00:24:25.500 --> 00:24:38.500]  如果男人說,到時我就是男人,那答案一樣,女人就說,到時我就是女人。
[00:24:38.500 --> 00:24:45.500]  耶穌指出,在那個世界,其實不再需要把男人和女人對立。
[00:24:45.500 --> 00:24:50.500]  男人不是女人的某某,女人也不是男人的某某。
[00:24:50.500 --> 00:24:59.500]  因為耶穌說,既是復活的人,就是上帝的兒子,當然包括女兒。
[00:24:59.500 --> 00:25:11.500]  在那個世界,沒有人再被其他人擁有,因為所有人都是屬於上帝。
[00:25:11.500 --> 00:25:22.500]  撒都哥人以這世界,尤其是在他們歷史時空裏面,那種婚姻狀況去投射那世界,以為那世界都是這樣。
[00:25:22.500 --> 00:25:33.500]  耶穌提醒我們,反而應該以那世界為願景去指導這世界是怎樣的。
[00:25:33.500 --> 00:25:41.500]  聖經也有用婚姻來描述上帝和人的關係,你都見到不少。
[00:25:41.500 --> 00:25:55.500]  例如保羅在二福所書裏面論婚姻的時候,你看見他把婚姻和神人關係,或者教會和基督關係,是交叉連結地說的。
[00:25:55.500 --> 00:26:07.500]  第五章二十一節說:「由當全敬畏基督的心,彼此信復。你們作妻子的,當信復自己的丈夫,如同信復主。
[00:26:07.500 --> 00:26:19.500]  因為丈夫是妻子的頭,如同基督是教會的頭,他又是教會全體的救主。教會怎樣信復基督,妻子也要怎樣信復丈夫。
[00:26:19.500 --> 00:26:25.500]  你們作丈夫的,要愛你們的妻子,正如基督愛教會,為教會社稷。」
[00:26:25.500 --> 00:26:33.500]  你聽的時候也分不清他在說教會還是說夫妻。
[00:26:33.500 --> 00:26:45.500]  最後保羅清楚指出,三十一節:「為這個緣故人要離開父母,與妻子聯合,二人成為一體。」
[00:26:45.500 --> 00:26:57.500]  第三十二節說:「這是極大的奧秘。我,但我是指著基督和教會說的。」
[00:26:57.500 --> 00:27:16.500]  保羅強調,與妻子聯合,二人成為一體,這種這世界可以體會到的親密,其實是那世界基督和教會,或者說神人的親密的遇常。
[00:27:16.500 --> 00:27:28.500]  到底是怎樣呢?這麼多人,這麼多親密的需要,是怎樣能夠被滿足呢?保羅說這是極大的奧秘。
[00:27:28.500 --> 00:27:46.500]  詩篇二十三篇詩人說:「耶和華是我的目者,我必不自缺乏。」「不自缺乏」就是沒有其他需要。
[00:27:46.500 --> 00:28:07.500]  布古斯丁曾經說:「上帝造人的時候,在人的靈魂深處留下一個像上帝形狀一樣的破洞。因此,只有當人找到上帝的時候,才能彌補心靈的空缺。」
[00:28:07.500 --> 00:28:28.500]  在這世界,我們那種親密的需要,我們那種相熟的需要,是非常真實和強烈,甚至會推動著我們去做一些冒險,或者被欺騙的行為。
[00:28:28.500 --> 00:28:49.500]  有人說:「愛我們,我們就把錢也給他。」保羅說:「在那世界,我們這種親密的需要,我們這種的需求,將會一無所缺。」
