
[00:00:00.000 --> 00:00:03.000]  今天去到《仕途信經》第二篇講章
[00:03:20.680 --> 00:03:21.760]  我都會打電話給她
[00:03:21.760 --> 00:03:23.080]  「為甚麼還沒回家」
[00:03:23.080 --> 00:03:24.200]  「要不要我載你」
[00:03:24.200 --> 00:03:25.120]  其實我是載她
[00:03:25.120 --> 00:03:28.200]  讓她不要太晚回家
[00:03:28.200 --> 00:03:29.920]  我都會擔心
[00:03:29.920 --> 00:03:31.080]  很難
[00:03:31.080 --> 00:03:32.200]  當然在香港
[00:03:32.200 --> 00:03:35.040]  到今天最難的一件事
[00:03:35.040 --> 00:03:37.560]  就是買房子
[00:03:37.560 --> 00:03:40.920]  連公屋都一萬一千元一呎
[00:03:40.920 --> 00:03:42.440]  「不是吧」
[00:03:42.440 --> 00:03:44.160]  「公屋都一萬一千元一呎」
[00:03:44.160 --> 00:03:45.120]  「真離譜」
[00:03:45.120 --> 00:03:46.560]  「我怎麼買得起房子」
[00:03:46.560 --> 00:03:48.240]  很難
[00:03:48.240 --> 00:03:52.760]  但是有時候我們回望一些很難的事
[00:03:52.760 --> 00:03:57.280]  或許我們有時勤力一點
[00:03:57.280 --> 00:03:59.080]  好像這兩天DWA
[00:03:59.080 --> 00:04:00.760]  我們學螞蟻
[00:04:00.760 --> 00:04:01.880]  勤力一點
[00:04:01.880 --> 00:04:04.680]  都可能過得到
[00:04:04.680 --> 00:04:06.440]  我們勤力一點
[00:04:06.440 --> 00:04:07.200]  人家打一份工
[00:04:07.200 --> 00:04:08.240]  我打另一份工
[00:04:08.240 --> 00:04:09.800]  都可能有些事
[00:04:09.800 --> 00:04:12.000]  我可以有些成功感
[00:04:12.000 --> 00:04:15.320]  但原來耶穌曾經說過一句話
[00:04:15.320 --> 00:04:18.920]  原來耶穌有一件事是很難的
[00:04:18.920 --> 00:04:20.080]  是甚麼呢
[00:04:20.080 --> 00:04:21.520]  我讀給大家聽
[00:04:21.520 --> 00:04:31.360]  「才主進天國比駱駝進針眼更難」
[00:04:31.360 --> 00:04:32.440]  耶穌說
[00:04:32.440 --> 00:04:40.440]  「才主去天國比駱駝進針眼更難」
[00:04:40.440 --> 00:04:46.000]  我小時候很喜歡幫媽媽穿針線
[00:04:46.000 --> 00:04:47.480]  因為媽媽年紀開始大
[00:04:47.480 --> 00:04:48.600]  我最小
[00:04:48.600 --> 00:04:49.800]  所以她穿不到的時候
[00:04:49.800 --> 00:04:51.080]  兒子你幫我穿吧
[00:04:51.080 --> 00:04:53.000]  那時候我的眼睛好
[00:04:53.000 --> 00:04:54.960]  一穿就穿進去
[00:04:54.960 --> 00:04:57.760]  但到現在我都幾十歲了
[00:04:57.760 --> 00:05:00.040]  我最近開始換衣服
[00:05:00.040 --> 00:05:03.560]  其實我頗喜歡換衣服
[00:05:03.560 --> 00:05:07.120]  其實後面的房間有針線
[00:05:07.120 --> 00:05:09.920]  我換衣服穿都穿不進去
[00:05:09.920 --> 00:05:11.680]  我發覺我的眼睛看不到
[00:05:11.680 --> 00:05:13.680]  於是媽媽教我
[00:05:13.680 --> 00:05:15.560]  穿不到的時候
[00:05:15.560 --> 00:05:17.280]  用一些很骯髒的方法
[00:05:17.280 --> 00:05:20.040]  很骯髒的方法
[00:05:20.040 --> 00:05:21.480]  然後再捲也不行
[00:05:21.480 --> 00:05:23.800]  再剪剪它也不行
[00:05:23.800 --> 00:05:24.840]  但感謝主
[00:05:24.840 --> 00:05:26.240]  到了我這個年紀
[00:05:26.240 --> 00:05:28.680]  我很難叫我女兒幫我穿針線
[00:05:28.680 --> 00:05:30.560]  於是有些新的發明
[00:05:30.560 --> 00:05:32.240]  就是你看看PowerPoint
[00:05:32.240 --> 00:05:33.840]  有一個新發明
[00:05:33.840 --> 00:05:35.200]  這個發明真的非常好
[00:05:35.200 --> 00:05:35.920]  如果你不相信
[00:05:35.920 --> 00:05:36.560]  去我房間
[00:05:36.560 --> 00:05:38.520]  我房間有這個發明
[00:05:38.520 --> 00:05:40.360]  就是幫你穿線
[00:05:40.360 --> 00:05:42.480]  你放一支針進去
[00:05:42.480 --> 00:05:44.080]  然後這條線一按按鈕
[00:05:44.080 --> 00:05:45.040]  就縮上去了
[00:05:45.040 --> 00:05:46.840]  當然要很準確
[00:05:46.840 --> 00:05:50.400]  最低限度你都穿到線
[00:05:50.400 --> 00:05:51.680]  這裏說甚麼
[00:05:51.680 --> 00:05:55.560]  它說財主進天國
[00:05:55.560 --> 00:06:01.000]  比駱駝進針眼更難
[00:06:01.000 --> 00:06:05.920]  一條線進針眼都這麼難
[00:06:05.920 --> 00:06:11.520]  駱駝有沒有機會穿過針眼
[00:06:11.520 --> 00:06:15.320]  即是說財主永遠不可能信耶穌
[00:06:15.320 --> 00:06:16.080]  感謝主
[00:06:16.080 --> 00:06:17.000]  我不是財主
[00:06:17.000 --> 00:06:19.240]  因為這個世界沒有人認自己是財主
[00:06:19.240 --> 00:06:21.360]  永遠覺得自己不夠錢
[00:06:21.360 --> 00:06:22.760]  誰認自己是財主
[00:06:22.760 --> 00:06:24.560]  他們說耶穌是耶穌
[00:06:24.560 --> 00:06:26.720]  耶穌是耶穌就不是財主
[00:06:26.720 --> 00:06:29.520]  財主進天國
[00:06:29.520 --> 00:06:33.760]  比駱駝進針眼更難
[00:06:33.760 --> 00:06:35.080]  不是真的這麼難嗎
[00:06:35.080 --> 00:06:37.200]  究竟耶穌說這句說話是甚麼意思
[00:06:37.200 --> 00:06:38.800]  於是有一些解經家就說
[00:06:38.800 --> 00:06:40.440]  這就很難
[00:06:40.440 --> 00:06:43.160]  於是他就用一些方法去解釋
[00:06:43.160 --> 00:06:46.200]  他說原來駱駝的原文
[00:06:46.200 --> 00:06:49.760]  和繩的原文是很接近的
[00:06:49.760 --> 00:06:52.280]  其實會不會是說一條繩
[00:06:52.280 --> 00:06:53.920]  其實不是說駱駝
[00:06:53.920 --> 00:06:56.760]  你說繩進針眼都很難
[00:06:56.760 --> 00:06:57.680]  於是他就說
[00:06:57.680 --> 00:07:01.360]  這個針眼可能是一個比喻
[00:07:01.360 --> 00:07:05.120]  這個比喻就是當你去到耶路撒冷的聖城的時候
[00:07:05.120 --> 00:07:06.040]  有一個城門
[00:07:06.040 --> 00:07:07.880]  城門旁邊有一些小門
[00:07:07.880 --> 00:07:11.720]  其實這個針眼是指這個小門
[00:07:11.720 --> 00:07:14.520]  其實也不是說不可能的
[00:07:14.520 --> 00:07:15.640]  不過我自己解經
[00:07:15.640 --> 00:07:16.920]  我仍然有時候都覺得
[00:07:16.920 --> 00:07:21.040]  不要過分地用自己的意思去解下去
[00:07:21.040 --> 00:07:22.760]  覺得聖經的原文錯了
[00:07:22.760 --> 00:07:23.960]  會不會是繩
[00:07:23.960 --> 00:07:25.120]  會不會是儒表
[00:07:25.120 --> 00:07:26.280]  我仍然覺得有些地方
[00:07:26.280 --> 00:07:28.760]  我們不需要去到一個這樣的情況
[00:07:28.760 --> 00:07:31.840]  但另一方面如果我們真的用字面去看
[00:07:31.840 --> 00:07:35.920]  難道耶穌這麼真才主嗎?
[00:07:35.920 --> 00:07:38.840]  但聖經整體又不是這樣教的
[00:07:38.840 --> 00:07:41.440]  在《小徒人傳》曾經彼得說過
[00:07:41.440 --> 00:07:46.240]  神是不偏待人
[00:07:46.240 --> 00:07:48.520]  《約翰福音》三章十六節
[00:07:48.520 --> 00:07:50.120]  大家很熟悉的
[00:07:50.120 --> 00:07:51.400]  第一句是什麼?
[00:07:51.400 --> 00:07:54.440]  「神愛世人」
[00:07:54.440 --> 00:07:56.000]  我們看回聖經
[00:07:56.000 --> 00:07:58.280]  我們的神不會偏待人
[00:07:58.280 --> 00:07:59.600]  既然祂不偏待人
[00:07:59.600 --> 00:08:03.160]  沒理由祂不讓財主進天國
[00:08:03.160 --> 00:08:04.360]  沒理由
[00:08:04.360 --> 00:08:06.280]  既然說神愛世人
[00:08:06.280 --> 00:08:07.960]  神愛財主嗎?
[00:08:07.960 --> 00:08:09.200]  愛
[00:08:09.200 --> 00:08:12.560]  但為什麼耶穌會說一句這樣的說話?
[00:08:12.560 --> 00:08:14.680]  我們必須要看回上下文
[00:08:14.680 --> 00:08:17.960]  這段聖經也是TWA前兩天
[00:08:17.960 --> 00:08:21.320]  《馬太福音》第十九章我們看過的
[00:08:21.320 --> 00:08:22.000]  那裡說
[00:08:22.000 --> 00:08:24.360]  《馬太福音》提到
[00:08:24.360 --> 00:08:27.960]  有一天有一個有錢的少年人
[00:08:27.960 --> 00:08:29.760]  他去找耶穌
[00:08:29.760 --> 00:08:33.280]  這段聖經在《路加福音》記載
[00:08:33.280 --> 00:08:35.160]  他說這是官
[00:08:35.160 --> 00:08:36.000]  換言之
[00:08:36.000 --> 00:08:37.720]  這是少年的官
[00:08:37.720 --> 00:08:39.400]  也是一個有錢人
[00:08:39.400 --> 00:08:40.880]  他有一天去找耶穌
[00:08:40.880 --> 00:08:41.840]  他跟耶穌說
[00:08:41.840 --> 00:08:42.720]  他問耶穌
[00:08:42.720 --> 00:08:44.840]  他說我要做些什麼
[00:08:44.840 --> 00:08:46.600]  去得到永生
[00:08:46.600 --> 00:08:47.880]  很有趣
[00:08:47.880 --> 00:08:49.520]  他說我要做些什麼
[00:08:49.520 --> 00:08:50.480]  得到永生
[00:08:50.480 --> 00:08:50.960]  換言之
[00:08:50.960 --> 00:08:53.160]  今天你去到牧師面前
[00:08:53.160 --> 00:08:53.680]  牧師
[00:08:53.680 --> 00:08:54.440]  我想信耶穌
[00:08:54.440 --> 00:08:55.600]  差不多是這個意思
[00:08:55.600 --> 00:08:56.840]  他說我要做些什麼
[00:08:56.840 --> 00:08:57.920]  我能夠信耶穌
[00:08:57.920 --> 00:08:59.040]  用今天的術語
[00:08:59.040 --> 00:08:59.880]  在昔日
[00:08:59.880 --> 00:09:01.080]  這個年輕人就說
[00:09:01.080 --> 00:09:02.520]  我要做些什麼
[00:09:02.520 --> 00:09:04.160]  才得到永生
[00:09:04.160 --> 00:09:05.920]  但耶穌就跟他說了一句話
[00:09:05.920 --> 00:09:08.040]  他說財主進天國
[00:09:08.040 --> 00:09:11.280]  比駱駝進針眼更難
[00:09:11.280 --> 00:09:13.200]  耶穌的回應就是說
[00:09:13.200 --> 00:09:14.360]  進天國
[00:09:14.360 --> 00:09:15.800]  這個年輕人說什麼
[00:09:15.800 --> 00:09:16.880]  得永生
[00:09:16.880 --> 00:09:18.000]  耶穌就跟他說
[00:09:18.000 --> 00:09:19.080]  進天國
[00:09:19.080 --> 00:09:20.160]  換言之
[00:09:20.160 --> 00:09:21.040]  得永生
[00:09:21.040 --> 00:09:22.960]  和進天國
[00:09:22.960 --> 00:09:25.560]  是有等同的意思
[00:09:25.560 --> 00:09:26.520]  換言之
[00:09:26.520 --> 00:09:28.640]  當這個年輕人
[00:09:28.640 --> 00:09:30.120]  他說我要得永生
[00:09:30.120 --> 00:09:31.360]  但耶穌跟他說
[00:09:31.360 --> 00:09:32.680]  你要進天國
[00:09:32.680 --> 00:09:35.480]  但究竟是什麼含義呢?
[00:09:35.480 --> 00:09:36.440]  那不就很難了
[00:09:36.440 --> 00:09:37.600]  於是那些門徒
[00:09:37.600 --> 00:09:38.520]  聽完耶穌說
[00:09:38.520 --> 00:09:40.200]  財主進天國
[00:09:40.200 --> 00:09:43.200]  比駱駝進針眼更難
[00:09:43.200 --> 00:09:44.680]  於是一群人就覺得
[00:09:44.680 --> 00:09:46.160]  不是吧 耶穌
[00:09:46.160 --> 00:09:47.560]  你說了些什麼
[00:09:47.560 --> 00:09:48.480]  然後耶穌的結論
[00:09:48.480 --> 00:09:49.720]  就說了一句話
[00:09:49.720 --> 00:09:50.440]  祂就說
[00:09:50.440 --> 00:09:52.720]  在人者是不能
[00:09:52.720 --> 00:09:56.480]  在神凡事都能
[00:09:56.480 --> 00:09:59.160]  耶穌的結尾
[00:09:59.160 --> 00:10:00.440]  就說了一句話
[00:10:00.440 --> 00:10:02.920]  在人者是不能
[00:10:02.920 --> 00:10:06.800]  在人駱駝進針眼是不可能
[00:10:06.800 --> 00:10:08.480]  但在神
[00:10:08.480 --> 00:10:11.920]  就是凡事都能
[00:10:11.920 --> 00:10:13.720]  那究竟這段聖經
[00:10:13.720 --> 00:10:15.560]  是什麼含義呢?
[00:10:15.560 --> 00:10:17.760]  而跟一個全能的神
[00:10:17.760 --> 00:10:20.800]  全能的父的關係在哪裡呢?
[00:10:20.800 --> 00:10:23.680]  我今天就嘗試跟大家去分析
[00:10:23.680 --> 00:10:26.480]  和去分享一個很重要的
[00:10:26.480 --> 00:10:29.040]  全能的觀點
[00:10:29.040 --> 00:10:31.600]  於是我就開始想
[00:10:31.600 --> 00:10:33.120]  這個年輕人說
[00:10:33.120 --> 00:10:34.600]  得永生
[00:10:34.600 --> 00:10:36.120]  耶穌就跟他說
[00:10:36.120 --> 00:10:37.640]  進天國
[00:10:37.640 --> 00:10:38.440]  於是我就想
[00:10:38.440 --> 00:10:39.920]  我自己
[00:10:39.920 --> 00:10:41.280]  如果我發覺
[00:10:41.280 --> 00:10:43.040]  人能夠信耶穌
[00:10:43.040 --> 00:10:45.200]  今天我們當中有很多信耶穌
[00:10:45.200 --> 00:10:46.040]  是不是很多信耶穌
[00:10:46.040 --> 00:10:47.760]  應該是吧
[00:10:47.760 --> 00:10:48.480]  如果我們發覺
[00:10:48.480 --> 00:10:50.560]  如果今天我們信耶穌
[00:10:50.560 --> 00:10:54.920]  是要突破兩個很大的關口
[00:10:54.920 --> 00:10:56.080]  從這段聖經
[00:10:56.080 --> 00:10:58.720]  起碼有兩個很大的關口
[00:10:58.720 --> 00:10:59.880]  第一個關口
[00:10:59.880 --> 00:11:01.000]  我們要突破就是
[00:11:01.000 --> 00:11:03.280]  我們要放下
[00:11:03.280 --> 00:11:08.720]  人以為可以靠自己
[00:11:08.720 --> 00:11:10.160]  我們中文有一句說話
[00:11:10.160 --> 00:11:11.680]  人定什麼?
[00:11:11.680 --> 00:11:13.040]  承天
[00:11:13.040 --> 00:11:15.040]  那你說人厲不厲害?
[00:11:15.040 --> 00:11:15.960]  我覺得人很厲害
[00:11:15.960 --> 00:11:17.000]  你跟旁邊的人說
[00:11:17.000 --> 00:11:17.600]  人很厲害
[00:11:17.600 --> 00:11:21.760]  讓我喝一杯水
[00:11:21.760 --> 00:11:23.280]  人真的很厲害
[00:11:23.280 --> 00:11:25.040]  人發明了多少東西
[00:11:25.040 --> 00:11:26.400]  今天回來教會
[00:11:26.400 --> 00:11:27.680]  我們很舒服
[00:11:27.680 --> 00:11:28.880]  外面多冷也好
[00:11:28.880 --> 00:11:31.120]  我們這裡有一些空調
[00:11:31.120 --> 00:11:32.560]  回家多冷也好
[00:11:32.560 --> 00:11:33.680]  又有一些暖氣
[00:11:33.680 --> 00:11:34.760]  很多東西發明
[00:11:34.760 --> 00:11:36.320]  科學家有空閒時間
[00:11:36.320 --> 00:11:37.560]  看著望遠鏡
[00:11:37.560 --> 00:11:39.120]  就會找到很多星星
[00:11:39.120 --> 00:11:40.280]  很多顆星星
[00:11:40.280 --> 00:11:41.280]  很厲害
[00:11:41.280 --> 00:11:43.280]  幾百億年的星星都找到
[00:11:43.280 --> 00:11:44.200]  那種感覺
[00:11:44.200 --> 00:11:46.280]  人真的很厲害
[00:11:46.280 --> 00:11:48.280]  我經常都覺得我很佩服人
[00:11:48.280 --> 00:11:49.640]  我很佩服那些科學家
[00:11:49.640 --> 00:11:51.760]  他們可以想很多東西
[00:11:51.760 --> 00:11:56.360]  一些廢物都可以成為很精彩的東西
[00:11:56.360 --> 00:11:58.040]  所以你說人厲害不厲害?
[00:11:58.040 --> 00:11:59.240]  人很厲害
[00:11:59.240 --> 00:12:00.960]  人厲害到一個地步
[00:12:00.960 --> 00:12:03.760]  很多時候說人定承天
[00:12:03.760 --> 00:12:07.160]  人可以改變很多人外在的東西
[00:12:07.160 --> 00:12:08.400]  今天如果你照鏡子
[00:12:08.400 --> 00:12:09.720]  不喜歡自己的樣子
[00:12:09.720 --> 00:12:10.480]  很簡單的
[00:12:10.480 --> 00:12:11.480]  你有錢就可以了
[00:12:11.480 --> 00:12:13.160]  你走去韓國
[00:12:13.160 --> 00:12:14.080]  其中一條街
[00:12:14.080 --> 00:12:15.360]  你見到一間醫院
[00:12:15.360 --> 00:12:16.920]  一間醫院有很多個樣子在下面
[00:12:16.920 --> 00:12:18.040]  你喜歡哪個樣子
[00:12:18.040 --> 00:12:19.040]  於是選一個醫生
[00:12:19.040 --> 00:12:20.400]  就幫你變成那個樣子
[00:12:20.400 --> 00:12:22.600]  你可以改變很多外在的東西
[00:12:22.600 --> 00:12:24.040]  沒問題
[00:12:24.040 --> 00:12:25.600]  但是
[00:12:25.600 --> 00:12:27.880]  今天我們靠自己
[00:12:27.880 --> 00:12:30.600]  改變很多外在的東西
[00:12:30.600 --> 00:12:31.480]  沒問題
[00:12:31.480 --> 00:12:33.520]  我們可以將香港變成
[00:12:33.520 --> 00:12:35.920]  一個很冷的都會
[00:12:35.920 --> 00:12:37.720]  我們的地鐵
[00:12:37.720 --> 00:12:39.840]  可以去到堅尼地城
[00:12:39.840 --> 00:12:41.360]  我們可以去到香港大學
[00:12:41.360 --> 00:12:43.680]  去到七條的樓梯
[00:12:43.680 --> 00:12:45.000]  都可以去到香港大學
[00:12:45.000 --> 00:12:46.360]  很厲害
[00:12:46.360 --> 00:12:47.360]  很舒服
[00:12:47.360 --> 00:12:50.600]  改善了我們人生很多的環境
[00:12:50.600 --> 00:12:52.600]  我們生活的質素
[00:12:52.600 --> 00:12:54.440]  和有效
[00:12:54.440 --> 00:12:55.400]  和效率
[00:12:55.400 --> 00:12:56.640]  很厲害
[00:12:56.640 --> 00:12:58.480]  但是
[00:12:58.480 --> 00:12:59.480]  這個人
[00:12:59.480 --> 00:13:00.760]  這個年輕人
[00:13:00.760 --> 00:13:02.440]  他一樣
[00:13:02.440 --> 00:13:05.240]  他以為可以靠自己
[00:13:05.240 --> 00:13:06.640]  可以做些事
[00:13:06.640 --> 00:13:08.480]  其實這個年輕人
[00:13:08.480 --> 00:13:10.160]  真的不錯
[00:13:10.160 --> 00:13:11.680]  這個年輕人有什麼不錯呢
[00:13:11.680 --> 00:13:12.640]  他有權
[00:13:12.640 --> 00:13:14.000]  他是官
[00:13:14.000 --> 00:13:15.800]  他有錢
[00:13:15.800 --> 00:13:17.280]  他有地位
[00:13:17.280 --> 00:13:18.080]  而且
[00:13:18.080 --> 00:13:20.000]  他的行為很好
[00:13:20.000 --> 00:13:22.280]  《聖經》說他的行為真的非常好
[00:13:22.280 --> 00:13:24.640]  他不殺人
[00:13:24.640 --> 00:13:26.880]  他不包二奶
[00:13:26.880 --> 00:13:29.120]  他也不會做假見證
[00:13:29.120 --> 00:13:30.480]  不會偷東西
[00:13:30.480 --> 00:13:31.680]  更加重要的
[00:13:31.680 --> 00:13:33.360]  他孝順什麼
[00:13:33.360 --> 00:13:34.600]  父母
[00:13:34.600 --> 00:13:37.520]  他愛人如己
[00:13:37.520 --> 00:13:38.960]  各位家長
[00:13:38.960 --> 00:13:40.000]  如果你的女兒
[00:13:40.000 --> 00:13:43.760]  認識了一個這樣的男孩子
[00:13:43.760 --> 00:13:45.360]  他是好孩子
[00:13:45.360 --> 00:13:47.280]  最低限度他孝順誰
[00:13:47.280 --> 00:13:48.040]  我
[00:13:48.040 --> 00:13:49.400]  是不是
[00:13:49.400 --> 00:13:50.880]  這個是不是好孩子
[00:13:50.880 --> 00:13:52.680]  真的是好孩子
[00:13:52.680 --> 00:13:53.960]  但是他找耶穌
[00:13:53.960 --> 00:13:57.840]  他問耶穌
[00:13:57.840 --> 00:13:59.120]  他說耶穌
[00:13:59.120 --> 00:14:00.520]  我是好人
[00:14:00.520 --> 00:14:02.280]  我守他的法
[00:14:02.280 --> 00:14:03.480]  我有錢
[00:14:03.480 --> 00:14:04.560]  我有地位
[00:14:04.560 --> 00:14:05.800]  我有權
[00:14:05.800 --> 00:14:07.400]  但是耶穌反而跟他說
[00:14:07.400 --> 00:14:09.080]  他說你還欠一件事
[00:14:09.080 --> 00:14:10.680]  一件事
[00:14:10.680 --> 00:14:14.160]  他說你變賣了所有的東西
[00:14:14.160 --> 00:14:16.920]  然後來跟我
[00:14:16.920 --> 00:14:18.520]  各位弟兄姊妹
[00:14:18.520 --> 00:14:20.040]  你看著這段《聖經》
[00:14:20.040 --> 00:14:23.400]  你覺得耶穌是否強能所難
[00:14:23.400 --> 00:14:26.840]  如果今天有一個這樣的年輕人來找我
[00:14:26.840 --> 00:14:27.640]  何牧師
[00:14:27.640 --> 00:14:28.840]  我很相信耶穌
[00:14:28.840 --> 00:14:30.200]  嘩 我的反應
[00:14:30.200 --> 00:14:32.200]  即是跟他決戰
[00:14:32.200 --> 00:14:33.080]  我會不會跟他說
[00:14:33.080 --> 00:14:34.400]  你變賣了所有的東西
[00:14:34.400 --> 00:14:35.480]  去做傳道人
[00:14:35.480 --> 00:14:36.160]  當然不會
[00:14:36.160 --> 00:14:37.760]  我從來沒有試過叫你
[00:14:37.760 --> 00:14:39.760]  實不奉獻
[00:14:39.760 --> 00:14:41.520]  怎會叫你變賣所有的東西給教會
[00:14:41.520 --> 00:14:42.040]  有沒有試過
[00:14:42.040 --> 00:14:43.400]  有沒有聽過我這樣說
[00:14:43.400 --> 00:14:44.280]  各位弟兄姊妹
[00:14:44.280 --> 00:14:46.080]  你變賣了所有的東西給教會
[00:14:46.080 --> 00:14:47.680]  不會的
[00:14:47.680 --> 00:14:49.120]  根本沒有可能的事
[00:14:49.120 --> 00:14:51.240]  為什麼耶穌
[00:14:51.240 --> 00:14:54.320]  忽然之間會跟一個這麼好的兒子
[00:14:54.320 --> 00:14:57.000]  說了一句這麼難的說話
[00:14:57.000 --> 00:14:59.760]  其實耶穌要我們明白
[00:14:59.760 --> 00:15:03.440]  永生和天國的關係
[00:15:03.440 --> 00:15:05.280]  這個年輕人說
[00:15:05.280 --> 00:15:07.280]  我想得永生
[00:15:07.280 --> 00:15:09.440]  我要做些什麼去得永生
[00:15:09.440 --> 00:15:11.120]  居然說我要做些什麼
[00:15:11.120 --> 00:15:12.000]  大家明白我的意思嗎
[00:15:12.000 --> 00:15:13.520]  我要做些什麼去得永生
[00:15:13.520 --> 00:15:14.520]  我已經不錯了
[00:15:14.520 --> 00:15:16.520]  我做了十屆
[00:15:16.520 --> 00:15:18.360]  裡面的起碼七屆
