
[00:00:00.000 --> 00:00:04.080]  那我就想和大家去看另外一段聖經
[00:02:08.540 --> 00:02:19.560]  很白的,我不知道你有沒有聽過外面有一種祈禱的方法叫做push,你看看那些細字
[00:02:19.560 --> 00:02:22.920]  pray until something happens
[00:02:22.920 --> 00:02:31.320]  你要推神,禱告就是推神的手,然後神就動手了
[00:02:31.320 --> 00:02:35.360]  push,常常祈禱,不可灰心
[00:02:35.360 --> 00:02:43.860]  我不知道如何向你解釋,不過第一,這是完全錯誤的,你可以扔到一旁
[00:02:43.860 --> 00:02:50.480]  我想告訴你為什麼是錯誤,或者路加福音十八章究竟說了什麼
[00:02:50.480 --> 00:02:59.360]  路加福音十八章第一節說,耶穌說了一個比喻,要人常常祈禱,不可灰心
[00:02:59.360 --> 00:03:08.200]  好像很簡單,其實一點都不簡單,你有沒有留意最後這個故事,即是這一段聖經是如何結束的
[00:03:08.200 --> 00:03:17.480]  結束是這樣的,然而人子來的時候,遇得見世上有信德嗎?
[00:03:17.480 --> 00:03:25.160]  信德就是有沒有信心,他開始的時候叫他們祈禱,不可灰心
[00:03:25.160 --> 00:03:30.320]  我想問一下你,你猜耶穌是想叫他們祈禱些什麼?
[00:03:30.320 --> 00:03:38.520]  耶穌這個比喻是跟一些人說的,叫這些人常常祈禱,叫他們不可灰心
[00:03:38.520 --> 00:03:42.360]  有沒有想過叫他們祈禱些什麼?
[00:03:42.360 --> 00:03:46.000]  什麼都可以,人常常祈禱,祈禱什麼都可以
[00:03:46.000 --> 00:03:51.360]  我們剛才已經說了pray is factor,不是什麼都可以
[00:03:51.360 --> 00:03:59.560]  人子來了,你知不知道人子是什麼?人子是達爾里書第七章所說的那個son of man
[00:03:59.560 --> 00:04:11.160]  說到將來,上帝的君王要來到,如果你還記得,所有聖經書的中心點都是the coming of the kingdom of God
[00:04:11.160 --> 00:04:15.360]  都是天國的來臨,不是說什麼什麼的,全部都是
[00:04:15.360 --> 00:04:19.920]  所以達爾里書是在說等待天國來臨的
[00:04:19.920 --> 00:04:31.120]  而有一天這個人子,達爾里書第七章的人子將會臨到這個世界,要接受權柄,掌管,審判這個世界
[00:04:31.120 --> 00:04:38.600]  而耶穌一開始在他的使館裡經常都用這個人子,其實就是告訴人子,你知道我是誰嗎?
[00:04:38.600 --> 00:04:42.920]  我就是在達爾里書七章裡的那個人子
[00:04:42.920 --> 00:04:46.400]  接著你要留心一下中間的那一節是說什麼
[00:04:46.400 --> 00:04:56.360]  他說上帝的選民就夜呼籲,在此祈求上帝為他們伸冤
[00:04:56.360 --> 00:05:05.240]  這個不是說平時你跟我打官司那種呼籲,要伸冤
[00:05:05.240 --> 00:05:10.800]  如果你要明白這些聖經,但你要知道一些舊約的背景
[00:05:10.800 --> 00:05:14.760]  就是舊約有一幫上帝的選民
[00:05:14.760 --> 00:05:20.880]  到這個時候已經剩下一種叫裕民,即是Ramen
[00:05:20.880 --> 00:05:25.960]  其實不是所有以色列人都是信主,不是所有以色列人都是敬拜神
[00:05:25.960 --> 00:05:30.280]  在眾多以色列人裡面有一小撮人叫裕民
[00:05:30.280 --> 00:05:34.600]  剩下的Ramen,他們在祈求上帝的國來臨
[00:05:34.600 --> 00:05:36.680]  他們是忠心耿耿,等待上帝
[00:05:36.680 --> 00:05:41.640]  但他們忠心得來,被人欺負得很慘
[00:05:41.640 --> 00:05:45.960]  所以耶穌這個比喻是給誰聽的?
[00:05:45.960 --> 00:05:47.320]  不是給所有人聽的
[00:05:47.320 --> 00:05:49.880]  耶穌這個比喻也不是給所有以色列人聽的
[00:05:49.880 --> 00:05:59.960]  耶穌這個比喻是特意給那些很忠心等待上帝國到來臨的人
[00:05:59.960 --> 00:06:05.800]  那些人在等待上帝的國來臨,幫他們伸冤
[00:06:05.800 --> 00:06:12.520]  而耶穌其實在最後那一節裡面已經將謎底說了出來
[00:06:12.520 --> 00:06:23.000]  就是「人子來的時候,天國在上帝在耶穌來到的當中已經來了」
[00:06:23.000 --> 00:06:25.480]  「常常祈禱,不可悔心」
[00:06:25.480 --> 00:06:27.160]  其實叫他們祈禱什麼?
[00:06:27.160 --> 00:06:31.880]  你們要常常祈禱天國來臨
[00:06:31.880 --> 00:06:34.840]  不是祈什麼都可以,不行的
[00:06:34.840 --> 00:06:39.960]  耶穌是說,你們祈禱天國來臨的時候不可悔心
[00:06:39.960 --> 00:06:42.520]  因為天國一定會來
[00:06:42.520 --> 00:06:45.640]  但是他第八節已經告訴你,人子已經到了
[00:06:45.640 --> 00:06:47.240]  天國已經來臨了
[00:06:47.240 --> 00:06:49.560]  接著他問了另一個問題
[00:06:49.560 --> 00:06:52.920]  我到了,有沒有人相信?
[00:06:52.920 --> 00:06:53.800]  你明白嗎?
[00:06:53.800 --> 00:06:55.240]  你要看這件事
[00:06:55.240 --> 00:06:57.000]  但是無論如何
[00:06:57.000 --> 00:06:59.560]  如果你說這是一個祈禱的教導的時候
[00:06:59.560 --> 00:07:01.800]  他這個祈禱的教導不是叫你祈什麼
[00:07:01.800 --> 00:07:04.680]  自己心裡想到什麼,去常常祈禱,不要悔心
[00:07:04.680 --> 00:07:08.200]  而是說,你要常常祈禱天國來臨
[00:07:08.200 --> 00:07:11.320]  在等待天國來臨的時候不可悔心
[00:07:11.320 --> 00:07:14.760]  要不斷地去祈禱,因為天國必定來臨
[00:07:14.760 --> 00:07:17.320]  如果你應用到我們這個時候
[00:07:17.320 --> 00:07:18.360]  很簡單
[00:07:18.360 --> 00:07:20.840]  在我們這個時候,我們叫「Already and not yet」
[00:07:20.840 --> 00:07:24.680]  上帝國已經來了,因為耶穌已經來了第一次
[00:07:24.680 --> 00:07:26.440]  但是世界還沒末日
[00:07:26.440 --> 00:07:28.680]  我們在等待耶穌基督再來
[00:07:28.680 --> 00:07:31.080]  於是在這個末日的當中
[00:07:31.080 --> 00:07:33.160]  第一次和第二次之間
[00:07:33.160 --> 00:07:36.120]  有很多事情需要伸冤的
[00:07:36.120 --> 00:07:42.040]  但是我也不想你快快樂樂地想到香港現在什麼什麼的事情
[00:07:42.040 --> 00:07:45.160]  你可能要多想的是什麼呢?
[00:07:45.160 --> 00:07:49.880]  基督徒在世界各地被迫發這種伸冤
[00:07:49.880 --> 00:07:52.840]  如果你想明白多一點
[00:07:52.840 --> 00:07:55.560]  可能你看《啟示錄》會對你有幫助
[00:07:55.560 --> 00:07:58.280]  《啟示錄》在講述一群基督徒
[00:07:58.280 --> 00:08:04.200]  被政權、被他們社會裡面所排斥、所逼迫
[00:08:04.200 --> 00:08:06.600]  於是他們在喊「How long?」
[00:08:06.600 --> 00:08:08.520]  不知道你記不記得
[00:08:08.520 --> 00:08:11.400]  《啟示錄》裡面有一個主線的祈禱
[00:08:11.400 --> 00:08:15.640]  就是「How long? 還有多久? 你伸冤」
[00:08:15.640 --> 00:08:20.760]  這個比喻和那群人在講的
[00:08:20.760 --> 00:08:23.080]  當然,如果你很隨便地在做基督徒
[00:08:23.080 --> 00:08:25.880]  對不起,這個比喻和你無關的
[00:08:25.880 --> 00:08:29.400]  你要很積極地活著這個天國
[00:08:29.400 --> 00:08:33.240]  而在當中你要面對很多挑戰的時候
[00:08:33.240 --> 00:08:37.400]  這個比喻才是和你有關的
[00:08:37.400 --> 00:08:40.600]  耶穌說你要常常祈禱天國的來臨
[00:08:40.600 --> 00:08:43.880]  天國必然來臨,不要灰心
[00:08:43.880 --> 00:08:49.880]  OK,但是我們現在還有一個很吊詭的地方
[00:08:49.880 --> 00:08:53.320]  耶穌說你要祈禱,不要灰心天國
[00:08:53.320 --> 00:08:54.360]  因為天國必來
[00:08:54.360 --> 00:08:56.360]  而耶穌說我已經來了
[00:08:56.360 --> 00:08:58.360]  接著他問了一個問題
[00:08:58.360 --> 00:09:00.520]  就是這個故事是開放式的
[00:09:00.520 --> 00:09:01.640]  那個問題是什麼呢?
[00:09:01.640 --> 00:09:07.640]  人子來的時候,遇得見世上有信德的嗎?
[00:09:07.640 --> 00:09:09.320]  所以這個故事還沒完
[00:09:09.320 --> 00:09:11.960]  如果你要看得明白這個故事的時候
[00:09:11.960 --> 00:09:14.040]  其實你要看大一點的圖畫
[00:09:14.040 --> 00:09:15.640]  所以The context is everything
[00:09:15.640 --> 00:09:17.480]  上下文是非常重要的
[00:09:17.480 --> 00:09:19.000]  原來《路加福音》
[00:09:19.000 --> 00:09:22.440]  你不可以只看十八章、一字、八節
[00:09:22.440 --> 00:09:25.480]  你要看完整章聖經到四十三節
[00:09:25.480 --> 00:09:28.200]  為什麼我要這麼說呢?
[00:09:28.200 --> 00:09:31.800]  因為這個一個要伸冤的寡婦
[00:09:31.800 --> 00:09:33.960]  其實是對應了
[00:09:33.960 --> 00:09:37.240]  在《路加福音》第十八章裡面最後的故事
[00:09:37.240 --> 00:09:40.600]  這個故事是一個要看見的核子
[00:09:40.600 --> 00:09:45.800]  為什麼我這麼肯定他們是對應呢?
[00:09:45.800 --> 00:09:49.000]  因為第一個故事最吊詭的地方
[00:09:49.000 --> 00:09:52.840]  就是人子來的時候會不會有人有信心
[00:09:52.840 --> 00:09:54.760]  如果你看看這個核子的故事
[00:09:54.760 --> 00:09:56.600]  最後它是什麼?
[00:09:56.600 --> 00:10:02.040]  耶穌說你可以看見你的信夠了你
[00:10:02.040 --> 00:10:05.960]  在整章聖經裡面信字出現過兩次
[00:10:05.960 --> 00:10:09.160]  第一次就是說人子來的時候
[00:10:09.160 --> 00:10:11.080]  有沒有人會有信心?
[00:10:11.080 --> 00:10:12.840]  會不會有真信心?
[00:10:12.840 --> 00:10:15.640]  答案就是有的
[00:10:15.640 --> 00:10:18.440]  誰是核子的信心?
[00:10:18.440 --> 00:10:21.880]  所以呢
[00:10:21.880 --> 00:10:25.640]  整章聖經《路加福音》第十八章是講信心的
[00:10:25.640 --> 00:10:27.080]  而在信心當中
[00:10:27.080 --> 00:10:28.200]  它中間夾了
[00:10:28.200 --> 00:10:33.160]  就是在一和六之間夾了很多其他的故事
[00:10:33.160 --> 00:10:36.360]  甚至如果我們今天時間其實很短
[00:10:36.360 --> 00:10:37.880]  我們不停地跳
[00:10:37.880 --> 00:10:41.000]  我告訴你還有第七個故事跟前面六個故事有關
[00:10:41.000 --> 00:10:42.600]  第七個故事是什麼呢?
[00:10:42.600 --> 00:10:48.120]  就是十九章是撒該的故事
[00:10:48.120 --> 00:10:50.040]  OK
[00:10:50.040 --> 00:10:54.040]  這裡七個部分正在回應一個問題
[00:10:54.040 --> 00:10:54.920]  一個中心思想
[00:10:54.920 --> 00:10:56.120]  信心
[00:10:56.120 --> 00:10:57.640]  當人子來的時候
[00:10:57.640 --> 00:11:00.360]  在西相能找到信心嗎?
[00:11:00.360 --> 00:11:01.640]  答案是Yes
[00:11:01.640 --> 00:11:02.360]  OK
[00:11:02.360 --> 00:11:04.040]  就是核子的信心
[00:11:04.040 --> 00:11:05.000]  第二個問題
[00:11:05.000 --> 00:11:06.600]  什麼是真信心?
[00:11:06.600 --> 00:11:07.800]  第三個問題
[00:11:07.800 --> 00:11:10.520]  什麼是假信心?
[00:11:10.520 --> 00:11:11.480]  OK
[00:11:11.480 --> 00:11:13.080]  如果我把它很簡單地說
[00:11:13.080 --> 00:11:13.880]  我告訴你
[00:11:13.880 --> 00:11:16.520]  你看《路加福音》第十八章
[00:11:16.520 --> 00:11:21.320]  你可以叫它做六星半月
[00:11:21.320 --> 00:11:23.480]  中間就是人子
[00:11:23.480 --> 00:11:24.520]  人子說了一句
[00:11:24.520 --> 00:11:27.400]  人子要去耶路撒冷受死去復活
[00:11:27.400 --> 00:11:29.400]  這是整個故事的中心
[00:11:29.400 --> 00:11:34.520]  接著在外面有六個角色
[00:11:34.520 --> 00:11:35.560]  未必是真人
[00:11:35.560 --> 00:11:37.880]  有些是故事裡面的主人翁
[00:11:37.880 --> 00:11:40.600]  這六個人包著耶穌
[00:11:40.600 --> 00:11:42.360]  包括什麼呢?
[00:11:42.360 --> 00:11:44.760]  包括剛才我們讀過的寡婦
[00:11:44.760 --> 00:11:47.160]  包括最後的核子
[00:11:47.160 --> 00:11:51.480]  包括法利塞人和瑞利去禱告
[00:11:51.480 --> 00:11:53.240]  耶穌說的故事
[00:11:53.240 --> 00:11:55.640]  包括年輕的財主
[00:11:55.640 --> 00:11:57.720]  還有包括一些孩子
[00:11:57.720 --> 00:11:59.000]  要耶穌祝福的
[00:11:59.000 --> 00:12:00.440]  接著被趕的
[00:12:00.440 --> 00:12:02.360]  你記得嗎?
[00:12:02.360 --> 00:12:03.720]  這六組人
[00:12:03.720 --> 00:12:05.560]  六舊人
[00:12:05.560 --> 00:12:07.560]  組成了三個組合
[00:12:07.560 --> 00:12:10.040]  他們是相對的
[00:12:10.040 --> 00:12:12.360]  寡婦對核子
[00:12:12.360 --> 00:12:14.440]  瑞利對孩子
[00:12:14.440 --> 00:12:18.280]  法利塞人對年輕的財主
[00:12:18.280 --> 00:12:19.080]  怎麼對呢?
[00:12:19.080 --> 00:12:21.000]  我給你看看
[00:12:21.000 --> 00:12:24.840]  堅定的貧窮寡婦
[00:12:24.840 --> 00:12:29.880]  堅定的貧窮核子
[00:12:29.880 --> 00:12:32.440]  最惡心中的瑞利
[00:12:32.440 --> 00:12:34.760]  那個隨胸那個
[00:12:34.760 --> 00:12:36.440]  一文不值的孩子
[00:12:36.440 --> 00:12:38.120]  那個孩子不是說他天真
[00:12:38.120 --> 00:12:39.080]  是說他一文不值
[00:12:39.080 --> 00:12:41.400]  因為在當時的社會
[00:12:41.400 --> 00:12:44.600]  還沒到十歲也是沒什麼價值的
[00:12:44.600 --> 00:12:45.960]  因為隨時都死了
[00:12:45.960 --> 00:12:48.520]  又幫不了家裡賺錢
[00:12:48.520 --> 00:12:50.200]  質疑的法利塞人
[00:12:50.200 --> 00:12:54.040]  和良善的青年財主
[00:12:54.040 --> 00:12:56.760]  在中間有另一樣東西
[00:12:56.760 --> 00:12:58.040]  壽死復活的人質
[00:12:58.040 --> 00:12:59.240]  你看到嗎?
[00:12:59.240 --> 00:13:05.320]  如果我這個人物結構分析是正確的話
[00:13:05.320 --> 00:13:08.120]  就是整個福音的中心裡面
[00:13:08.120 --> 00:13:11.480]  有一群人是真信,有一群人是假信
[00:13:11.480 --> 00:13:14.520]  而所有的故事都是以信心為中心
[00:13:14.520 --> 00:13:19.000]  他在說告訴你
[00:13:19.000 --> 00:13:20.520]  什麼是真信心?
[00:13:20.520 --> 00:13:24.200]  什麼是假信心?
[00:13:24.200 --> 00:13:25.960]  在這個故事裡面
[00:13:25.960 --> 00:13:29.320]  耶穌說有兩個人想去聖殿裡祈禱的故事裡面
[00:13:29.320 --> 00:13:30.600]  什麼是真信心?
[00:13:30.600 --> 00:13:32.200]  懇求憐憫
[00:13:32.200 --> 00:13:34.440]  是真信心
[00:13:34.440 --> 00:13:38.520]  自以為意是假信心
[00:13:38.520 --> 00:13:40.520]  第二
[00:13:40.520 --> 00:13:43.400]  在那個年輕的財主裡面
[00:13:43.400 --> 00:13:45.720]  那個故事裡面告訴你
[00:13:45.720 --> 00:13:48.520]  被財所困是假信心
[00:13:48.520 --> 00:13:50.840]  他來耶穌好像要跟隨耶穌
[00:13:50.840 --> 00:13:53.640]  最後他扔不下他的錢
[00:13:53.640 --> 00:13:55.800]  這是假信心
[00:13:55.800 --> 00:14:02.840]  拋棄所有是真信心
[00:14:02.840 --> 00:14:05.400]  第三,我們剛才說的第一個故事
[00:14:05.400 --> 00:14:07.560]  是在說追求天國
[00:14:07.560 --> 00:14:09.400]  上帝的選民
[00:14:09.400 --> 00:14:12.600]  祈求上帝幫他們
[00:14:12.600 --> 00:14:15.160]  將公義帶到這個世界
[00:14:15.160 --> 00:14:17.160]  他是在求上帝天國
[00:14:17.160 --> 00:14:20.680]  但是妄求自我的是假信心
[00:14:20.680 --> 00:14:24.840]  只有追求天國才是真信心
[00:14:24.840 --> 00:14:26.520]  還有這個故事很有趣
[00:14:26.520 --> 00:14:29.400]  就是當一個盲鬼
[00:14:29.400 --> 00:14:31.720]  張開眼睛,耶穌依去他的盲之後
[00:14:31.720 --> 00:14:35.080]  你要發覺,他醫好他的眼睛
[00:14:35.080 --> 00:14:36.440]  目的是什麼呢?
[00:14:36.440 --> 00:14:39.640]  就是他跟隨耶穌
[00:14:39.640 --> 00:14:40.920]  很有趣的
[00:14:40.920 --> 00:14:43.400]  你以為他醫好眼睛就回家
[00:14:43.400 --> 00:14:45.320]  可以娶回老婆
[00:14:45.320 --> 00:14:46.520]  生回兒子
[00:14:46.520 --> 00:14:47.320]  找回工作
[00:14:47.320 --> 00:14:48.680]  他不是的
[00:14:48.680 --> 00:14:51.880]  and so that這個盲鬼眼睛開了
[00:14:51.880 --> 00:14:54.440]  他就在路上跟隨耶穌
[00:14:54.440 --> 00:14:55.560]  在哪條路上?
[00:14:55.560 --> 00:14:57.240]  耶穌在哪裏?
[00:14:57.240 --> 00:14:58.680]  十字架的路上
[00:14:58.680 --> 00:14:59.480]  他很老實
[00:14:59.480 --> 00:15:00.440]  在十字架
[00:15:00.440 --> 00:15:03.160]  路加是在畫一個圖畫
[00:15:03.160 --> 00:15:05.720]  或者聖經學者是在畫一個圖畫
[00:15:05.720 --> 00:15:09.080]  去講一個屬靈的意義
[00:15:09.080 --> 00:15:11.880]  這個故事最終的主人翁
[00:15:11.880 --> 00:15:14.040]  如果你就這樣看《路加福音》十八章
[00:15:14.040 --> 00:15:15.560]  就是這個盲鬼
[00:15:15.560 --> 00:15:18.760]  這個盲鬼是有了真信心
[00:15:18.760 --> 00:15:19.800]  這四個條件
[00:15:19.800 --> 00:15:22.280]  不只是一個,是四個
[00:15:22.280 --> 00:15:26.040]  如果你有機會回去看這個盲鬼怎樣呼召耶穌
[00:15:26.040 --> 00:15:30.840]  他就說:憐憫我,Have mercy on me
[00:15:30.840 --> 00:15:33.400]  這個盲鬼他拋棄所有
[00:15:33.400 --> 00:15:34.440]  你說哪裏看到?
[00:15:34.440 --> 00:15:35.640]  如果你看到
[00:15:35.640 --> 00:15:37.640]  他聽到耶穌來的時候
[00:15:37.640 --> 00:15:40.200]  他自己有一條巾
[00:15:40.200 --> 00:15:44.200]  他有一個東西是拿來晚上去蓋被子的
[00:15:44.200 --> 00:15:46.440]  早上拿去黑黑吃的
[00:15:46.440 --> 00:15:47.720]  他立刻
[00:15:47.720 --> 00:15:48.520]  聖經怎麽說?
[00:15:48.520 --> 00:15:51.320]  說他拋棄了他的布
[00:15:51.320 --> 00:15:53.720]  然後他跟隨了耶穌
[00:15:53.720 --> 00:15:56.040]  你說這樣也算嗎?
[00:15:56.040 --> 00:15:59.720]  你說那個年輕有為的富翁
[00:15:59.720 --> 00:16:00.920]  很多錢的
[00:16:00.920 --> 00:16:04.040]  他這個爛布扔下當然容易
[00:16:04.040 --> 00:16:05.480]  其實兩個故事的對比
[00:16:05.480 --> 00:16:06.520]  上帝告訴你
[00:16:06.520 --> 00:16:07.560]  無論你多有錢
[00:16:07.560 --> 00:16:08.840]  李嘉誠也好
[00:16:08.840 --> 00:16:10.440]  在上帝眼中
[00:16:10.440 --> 00:16:14.200]  你的錢財等於那塊爛布
[00:16:14.200 --> 00:16:15.320]  其實是沒有分別的
[00:16:15.320 --> 00:16:16.600]  在上帝面前
[00:16:16.600 --> 00:16:19.000]  這個窮鬼扔了那塊爛布
[00:16:19.000 --> 00:16:22.120]  跟李嘉誠扔掉他所有的財產是一樣的
[00:16:22.120 --> 00:16:24.120]  我想我們很難想像
[00:16:24.120 --> 00:16:26.920]  但這個是上帝想告訴我們的東西
[00:16:26.920 --> 00:16:30.040]  於是這個盲鬼他也拋棄所有
[00:16:30.040 --> 00:16:32.680]  去追求
[00:16:32.680 --> 00:16:33.800]  為何這個盲鬼
[00:16:33.800 --> 00:16:36.360]  我說他是切求天國呢?
[00:16:36.360 --> 00:16:38.120]  因為如果你留意
[00:16:38.120 --> 00:16:40.040]  他怎麽呼叫耶穌?
[00:16:40.040 --> 00:16:42.200]  他說大衛的子
[00:16:42.200 --> 00:16:43.400]  大衛之子
[00:16:43.400 --> 00:16:44.840]  Son of David
[00:16:44.840 --> 00:16:47.880]  之前那個年輕有為的財主
[00:16:47.880 --> 00:16:49.320]  他怎麽呼叫耶穌?
[00:16:49.320 --> 00:16:52.280]  良善的老師
[00:16:52.280 --> 00:16:53.400]  不行啊
[00:16:53.400 --> 00:16:55.080]  不行啊
[00:16:55.080 --> 00:16:57.240]  這個是真人
[00:16:57.240 --> 00:16:59.640]  他知道他在追求
[00:16:59.640 --> 00:17:00.680]  大衛的獲盜
[00:17:00.680 --> 00:17:02.680]  上帝的獲盜
[00:17:02.680 --> 00:17:07.000]  最後他睜開眼睛之後
[00:17:07.000 --> 00:17:08.840]  他不是偏向祈禱
[00:17:08.840 --> 00:17:10.280]  回到自己那裡
[00:17:10.280 --> 00:17:13.240]  而是他在路上跟隨耶穌
[00:17:13.240 --> 00:17:16.520]  整個故事是在畫一個屬靈的圖畫
[00:17:16.520 --> 00:17:19.080]  告訴你這個盲鬼有真信心
[00:17:19.080 --> 00:17:22.680]  為何因為他要追求上帝的義和他的國
[00:17:22.680 --> 00:17:30.600]  他拋棄了地上的財寶和人的宅理
[00:17:30.600 --> 00:17:33.160]  但這個故事在嚴格來說未完
[00:17:33.160 --> 00:17:34.840]  因為在《路加福音》裏面
[00:17:34.840 --> 00:17:37.000]  除了這個盲鬼之後
[00:17:37.000 --> 00:17:41.160]  還有另一個比這個盲鬼更厲害的人
[00:17:41.160 --> 00:17:43.720]  叫做薩戈
[00:17:43.720 --> 00:17:46.440]  薩戈的故事因為他是十九章
[00:17:46.440 --> 00:17:50.040]  所以我們很多時候跟他斬了
[00:17:50.040 --> 00:17:54.200]  但其實他是跟前面有關係的
[00:17:54.200 --> 00:17:59.320]  因為薩戈跟前面的人是很相似的
[00:17:59.320 --> 00:18:03.400]  如果你將薩戈變為整個故事的中心的時候
[00:18:03.400 --> 00:18:11.240]  你會發覺薩戈被六個人圍著
[00:18:11.240 --> 00:18:17.160]  而薩戈跟這六個人都有相似和不同的地方
[00:18:17.160 --> 00:18:18.760]  第一,好像一個寡婦
[00:18:18.760 --> 00:18:21.640]  寡婦是很堅持的
[00:18:21.640 --> 00:18:23.720]  你有沒有記得薩戈也很堅持
[00:18:23.720 --> 00:18:24.760]  他看不到耶穌
[00:18:24.760 --> 00:18:28.680]  於是他爬上一棵樹
[00:18:28.680 --> 00:18:30.040]  好像那個瑞利一樣
[00:18:30.040 --> 00:18:31.080]  薩戈更厲害
[00:18:31.080 --> 00:18:34.840]  他是瑞利獎
[00:18:34.840 --> 00:18:38.200]  這是整個《路加福音》的高潮
[00:18:38.200 --> 00:18:38.520]  為何?
[00:18:38.520 --> 00:18:39.960]  因為在《路加福音》之前
[00:18:39.960 --> 00:18:43.000]  耶穌已經有一個花名叫做
[00:18:43.000 --> 00:18:45.480]  「罪人與瑞利的朋友」
[00:18:45.480 --> 00:18:47.720]  但這不是普通的瑞利
[00:18:47.720 --> 00:18:49.960]  這不是普通的瑞利
[00:18:49.960 --> 00:18:52.440]  他是瑞利獎
[00:18:52.440 --> 00:18:55.160]  就是說在罪人當中他是罪魁
[00:18:55.160 --> 00:18:57.160]  你明白嗎?
[00:18:57.160 --> 00:18:58.840]  所以你到了這個地步
[00:18:58.840 --> 00:18:59.560]  這個吊詭就是
[00:18:59.560 --> 00:19:02.600]  耶穌受得了這個罪人中的罪魁嗎?
[00:19:02.600 --> 00:19:04.040]  救不救得了他?
[00:19:04.040 --> 00:19:07.000]  答案當然是可以的
[00:19:07.000 --> 00:19:12.520]  這個薩戈跟孩子一樣
[00:19:12.520 --> 00:19:15.000]  因為他都很矮
[00:19:15.000 --> 00:19:17.000]  以及他在眾人的眼中
[00:19:17.000 --> 00:19:19.000]  在法理錯人的眼中
[00:19:19.000 --> 00:19:20.520]  他是完全無能的
[00:19:20.520 --> 00:19:21.720]  他沒有辦法自救的
[00:19:21.720 --> 00:19:23.720]  他是充滿罪孽的
[00:19:23.720 --> 00:19:25.160]  他是一文不值的
[00:19:25.160 --> 00:19:28.040]  進不了天國的
[00:19:28.040 --> 00:19:35.800]  這個薩戈跟這個年青財主一樣
[00:19:35.800 --> 00:19:39.080]  很有錢
[00:19:39.080 --> 00:19:43.160]  但跟這個年青財主不一樣的地方是甚麼?
[00:19:43.160 --> 00:19:44.600]  全部給了出去
[00:19:44.600 --> 00:19:47.320]  有沒有留意薩戈最後是怎樣說的?
[00:19:47.320 --> 00:19:50.040]  他說我一半的財產我給窮人
[00:19:50.040 --> 00:19:51.960]  接著如果我騙人的話
[00:19:51.960 --> 00:19:53.240]  我四倍奉還
[00:19:53.240 --> 00:19:55.640]  你有沒有想過他做他的行業
[00:19:55.640 --> 00:19:59.480]  大部分的財產都是騙回來的?
[00:19:59.480 --> 00:20:00.520]  你計算一下
[00:20:00.520 --> 00:20:05.640]  如果他有12.5%的財產是騙回來的
[00:20:05.640 --> 00:20:09.240]  他是破產的
[00:20:09.240 --> 00:20:17.960]  薩戈最後是一個完全破產的人
[00:20:17.960 --> 00:20:19.480]  薩戈跟法理錯人
[00:20:19.480 --> 00:20:21.160]  你記得那個法理錯人
[00:20:21.160 --> 00:20:23.880]  跟瑞利祈禱的法理錯人
[00:20:23.880 --> 00:20:26.120]  有一個相似的地方和不同的地方
[00:20:26.120 --> 00:20:27.720]  法理錯人說
[00:20:27.720 --> 00:20:29.560]  感謝主,我不像其他人
[00:20:29.560 --> 00:20:33.000]  我所有的東西都拾一奉獻
[00:20:33.000 --> 00:20:37.400]  他拾一奉獻,所有東西都給了
[00:20:37.400 --> 00:20:39.640]  清盤
[00:20:39.640 --> 00:20:41.240]  這是很震撼的
