
[00:00:00.000 --> 00:00:03.000]  (主席)各位聽眾,晚安
[00:03:30.000 --> 00:03:35.000]  (主席)現在上窩山的路都已經好過扯蝦了
[00:03:35.000 --> 00:03:38.000]  (主席)留戀過去的確可以令我們有時候
[00:03:38.000 --> 00:03:40.000]  (主席)片刻那種安慰
[00:03:40.000 --> 00:03:42.000]  (主席)麻醉一下
[00:03:42.000 --> 00:03:44.000]  (主席)不過
[00:03:44.000 --> 00:03:46.000]  (主席)你想多一點
[00:03:46.000 --> 00:03:48.000]  (主席)正正就是那種已經成為過去
[00:03:48.000 --> 00:03:52.000]  (主席)和不能夠重現眼前的歷史
[00:03:52.000 --> 00:03:54.000]  (主席)現實
[00:03:54.000 --> 00:03:57.000]  (主席)今天不可以再在我們身上出現
[00:03:57.000 --> 00:03:59.000]  (主席)甚至乎說
[00:03:59.000 --> 00:04:01.000]  (主席)我們再不能夠掌握到一個現實
[00:04:01.000 --> 00:04:05.000]  (主席)所以我們就會有一種想當年的慨嘆
[00:04:05.000 --> 00:04:10.000]  (主席)無論你想完當年也好
[00:04:10.000 --> 00:04:12.000]  (主席)憧憬將來也好
[00:04:12.000 --> 00:04:14.000]  (主席)我們都要回到現實
[00:04:14.000 --> 00:04:16.000]  (主席)面對今天
[00:04:16.000 --> 00:04:18.000]  (主席)所以現實很重要
[00:04:18.000 --> 00:04:22.000]  (主席)你選擇怎樣來過今天
[00:04:22.000 --> 00:04:25.000]  (主席)是一個不能夠迴避的問題
[00:04:25.000 --> 00:04:27.000]  (主席)用什麼態度來過今天
[00:04:27.000 --> 00:04:29.000]  (主席)是一個很嚴肅的問題
[00:04:29.000 --> 00:04:32.000]  (主席)如果我們對明天有盼望
[00:04:32.000 --> 00:04:36.000]  (主席)對昨天帶著留戀
[00:04:36.000 --> 00:04:39.000]  (主席)都是因為對現實的比較
[00:04:39.000 --> 00:04:42.000]  (主席)而帶來的一種感受和反應
[00:04:42.000 --> 00:04:48.000]  (主席)我們怎樣來從傳道書給我們的智慧
[00:04:48.000 --> 00:04:50.000]  (主席)來活在當下呢
[00:04:50.000 --> 00:04:54.000]  (主席)在這個虛空的世界裡
[00:04:54.000 --> 00:04:57.000]  (主席)有沒有值得我們欣賞的好事物
[00:04:57.000 --> 00:04:59.000]  (主席)美好的東西呢
[00:04:59.000 --> 00:05:02.000]  (主席)傳道書第四章
[00:05:02.000 --> 00:05:05.000]  (主席)傳道者正是叫我們和他一起去思考
[00:05:05.000 --> 00:05:07.000]  (主席)在當中的內容
[00:05:07.000 --> 00:05:11.000]  (主席)世間上的美好在哪裡呢
[00:05:11.000 --> 00:05:14.000]  (主席)不知道你在節目中有沒有人記得美好呢
[00:05:14.000 --> 00:05:16.000]  (主席)稍後舉手讓我看到
[00:05:16.000 --> 00:05:18.000]  (主席)我知道美好在那裡
[00:05:18.000 --> 00:05:20.000]  (主席)我們一起同心同告
[00:05:20.000 --> 00:05:25.000]  (主席)秋祖我們感謝你給我們有聖經寶貴的話語
[00:05:25.000 --> 00:05:28.000]  (主席)願聖靈進入我們心裡
[00:05:28.000 --> 00:05:30.000]  (主席)去引導我們
[00:05:30.000 --> 00:05:32.000]  (主席)一起去思考
[00:05:32.000 --> 00:05:35.000]  (主席)我們怎樣面對今天的現實
[00:05:35.000 --> 00:05:36.000]  (主席)讓我們從中看到
[00:05:36.000 --> 00:05:38.000]  (主席)神給我們的心意
[00:05:38.000 --> 00:05:40.000]  (主席)怎樣好好把握今天
[00:05:40.000 --> 00:05:41.000]  (主席)面對今天
[00:05:41.000 --> 00:05:42.000]  (主席)以致我們能夠
[00:05:42.000 --> 00:05:44.000]  (主席)懂得去面對明天
[00:05:44.000 --> 00:05:46.000]  (主席)願主來引導我們心
[00:05:46.000 --> 00:05:48.000]  (主席)禱告奉耶穌基督生命祈求
[00:05:48.000 --> 00:05:49.000]  (主席)阿門
[00:05:49.000 --> 00:05:53.000]  (主席)整個傳道書第四章
[00:05:53.000 --> 00:05:55.000]  (主席)基本上可以分成五個小段落
[00:05:57.000 --> 00:05:58.000]  (主席)第一個段落
[00:05:58.000 --> 00:06:00.000]  (主席)由第一節到第三節來組成
[00:06:00.000 --> 00:06:04.000]  (主席)在這裡出現了兩組對比
[00:06:04.000 --> 00:06:07.000]  (主席)欺壓的和受欺壓的人
[00:06:07.000 --> 00:06:09.000]  (主席)另外就是死人和活人
[00:06:09.000 --> 00:06:12.000]  (主席)和沒有出世的人對比
[00:06:12.000 --> 00:06:15.000]  (主席)就是說曾經做過人的
[00:06:15.000 --> 00:06:17.000]  (主席)和沒有做過人的對比
[00:06:17.000 --> 00:06:19.000]  (主席)和那些被欺壓的人
[00:06:19.000 --> 00:06:21.000]  (主席)和欺壓人的人
[00:06:21.000 --> 00:06:23.000]  (主席)兩組對比
[00:06:25.000 --> 00:06:27.000]  (主席)這三節論述著眼了
[00:06:27.000 --> 00:06:29.000]  (主席)無人安慰這個字
[00:06:29.000 --> 00:06:32.000]  (主席)無人安慰所帶來的痛苦
[00:06:32.000 --> 00:06:36.000]  (主席)當我們去想一想
[00:06:36.000 --> 00:06:39.000]  (主席)這個世界為什麼會有
[00:06:39.000 --> 00:06:41.000]  (主席)這些欺壓的事情出現呢
[00:06:41.000 --> 00:06:43.000]  (主席)其實無非就是
[00:06:43.000 --> 00:06:45.000]  (主席)人的內心失去了平安
[00:06:45.000 --> 00:06:49.000]  (主席)我見到你有
[00:06:49.000 --> 00:06:50.000]  (主席)我沒有
[00:06:50.000 --> 00:06:51.000]  (主席)我不抵得
[00:06:51.000 --> 00:06:54.000]  (主席)於是乎我不其然
[00:06:54.000 --> 00:06:56.000]  (主席)出現了一種不舒服的感覺
[00:06:56.000 --> 00:06:58.000]  (主席)這種不舒服的感覺
[00:06:58.000 --> 00:07:02.000]  (主席)可能成為我貪婪的動力
[00:07:02.000 --> 00:07:04.000]  (主席)以至我去傷害人
[00:07:04.000 --> 00:07:07.000]  (主席)取得我本來沒有的東西
[00:07:07.000 --> 00:07:11.000]  (主席)一個內心有平安的人
[00:07:11.000 --> 00:07:13.000]  (主席)反過來
[00:07:13.000 --> 00:07:16.000]  (主席)他不會輕易去和別人比較
[00:07:16.000 --> 00:07:19.000]  (主席)你有你的,我有我的
[00:07:19.000 --> 00:07:23.000]  (主席)他不會執著於自己的成敗得失
[00:07:23.000 --> 00:07:25.000]  (主席)可以能夠面對到現實
[00:07:25.000 --> 00:07:27.000]  (主席)接受現實
[00:07:27.000 --> 00:07:29.000]  (主席)是,我沒有你那麼厲害
[00:07:29.000 --> 00:07:31.000]  (主席)我沒有你那麼好
[00:07:31.000 --> 00:07:33.000]  (主席)我安於現在有的東西
[00:07:33.000 --> 00:07:35.000]  (主席)然後我在有的基礎裡面
[00:07:35.000 --> 00:07:37.000]  (主席)尋求突破
[00:07:37.000 --> 00:07:40.000]  (主席)這個就是不比較的人的心態
[00:07:40.000 --> 00:07:43.000]  (主席)不比較的意思不是說他沒有目標
[00:07:43.000 --> 00:07:45.000]  (主席)而是他知道
[00:07:45.000 --> 00:07:48.000]  (主席)我不會去刻意做過分的比較
[00:07:48.000 --> 00:07:52.000]  (主席)傳道者
[00:07:52.000 --> 00:07:54.000]  (主席)以世上有欺壓的事情
[00:07:54.000 --> 00:07:56.000]  (主席)來展開他的討論
[00:07:56.000 --> 00:07:59.000]  (主席)他認為人很多時候都嘗試
[00:07:59.000 --> 00:08:01.000]  (主席)借助權力
[00:08:01.000 --> 00:08:03.000]  (主席)來滿足自己
[00:08:03.000 --> 00:08:06.000]  (主席)滿足自己那份內心的空洞
[00:08:06.000 --> 00:08:08.000]  (主席)我有能力
[00:08:08.000 --> 00:08:10.000]  (主席)於是我努力去
[00:08:10.000 --> 00:08:13.000]  (主席)說多點東西,把廣東話說歪
[00:08:13.000 --> 00:08:15.000]  (主席)努力去爭取
[00:08:15.000 --> 00:08:18.000]  (主席)但是當你不斷去說的時候
[00:08:18.000 --> 00:08:22.000]  (主席)其實可能最後都勞而無功
[00:08:22.000 --> 00:08:24.000]  (主席)因為傳道者
[00:08:24.000 --> 00:08:26.000]  (主席)看透了世間上
[00:08:26.000 --> 00:08:29.000]  (主席)這個欺壓的事情背後的真相
[00:08:29.000 --> 00:08:32.000]  (主席)是因為人的內心不安
[00:08:32.000 --> 00:08:35.000]  (主席)沒有安全感
[00:08:35.000 --> 00:08:38.000]  (主席)無人安慰這個字
[00:08:38.000 --> 00:08:42.000]  (主席)傳道者分別放在兩種人身上
[00:08:42.000 --> 00:08:44.000]  (主席)無論你是被人欺負的
[00:08:44.000 --> 00:08:45.000]  (主席)或者你正在欺負別人的人
[00:08:45.000 --> 00:08:47.000]  (主席)其實你都沒有人安慰
[00:08:47.000 --> 00:08:49.000]  (主席)反映到
[00:08:49.000 --> 00:08:51.000]  (主席)傳道者明白到
[00:08:51.000 --> 00:08:55.000]  (主席)其實那個欺負別人的人
[00:08:55.000 --> 00:08:58.000]  (主席)本身都是痛苦的一個人
[00:08:58.000 --> 00:09:07.000]  (主席)所以在接下來的第三節裡面
[00:09:07.000 --> 00:09:11.000]  (主席)傳道者有一個很特別的評價
[00:09:11.000 --> 00:09:13.000]  (主席)他就說
[00:09:13.000 --> 00:09:16.000]  (主席)不如死了好過吧
[00:09:16.000 --> 00:09:19.000]  (主席)甚至不出世更好
[00:09:19.000 --> 00:09:23.000]  (主席)就是說你不需要面對人世間的痛苦
[00:09:23.000 --> 00:09:25.000]  (主席)這些欺壓的痛苦
[00:09:25.000 --> 00:09:27.000]  (主席)其實就更好
[00:09:27.000 --> 00:09:31.000]  (主席)傳道者不是在說消極的說話
[00:09:31.000 --> 00:09:34.000]  (主席)他不是在告訴你
[00:09:34.000 --> 00:09:37.000]  (主席)做人是這麼痛苦的
[00:09:37.000 --> 00:09:39.000]  (主席)沒意思的
[00:09:39.000 --> 00:09:45.000]  (主席)傳道者其實在說一個很重要的實際情況
[00:09:45.000 --> 00:09:47.000]  (主席)你欺負別人
[00:09:47.000 --> 00:09:50.000]  (主席)你欺負別人,你成功了,那又如何?
[00:09:50.000 --> 00:09:54.000]  (主席)只不過你還是失去了平安
[00:09:54.000 --> 00:09:57.000]  (主席)沒有人安慰的人
[00:09:57.000 --> 00:10:00.000]  (主席)你知不知道什麼叫真正的平安?
[00:10:00.000 --> 00:10:04.000]  (主席)如果你只是執著於自己的存在
[00:10:04.000 --> 00:10:06.000]  (主席)執著於自己的成功
[00:10:06.000 --> 00:10:10.000]  (主席)過分地去看待自己的價值
[00:10:10.000 --> 00:10:12.000]  (主席)以自我為中心
[00:10:12.000 --> 00:10:16.000]  (主席)這種人,其實是一個痛苦
[00:10:16.000 --> 00:10:20.000]  (主席)是你的平安,你的不安
[00:10:20.000 --> 00:10:23.000]  (主席)帶來身邊人種種的痛苦
[00:10:23.000 --> 00:10:25.000]  (主席)令到人不安
[00:10:25.000 --> 00:10:30.000]  (主席)這個互相牽連,互相影響的一個現實
[00:10:30.000 --> 00:10:32.000]  (主席)無人安慰
[00:10:32.000 --> 00:10:36.000]  (主席)就是作者在說這個痛苦的現實
[00:10:36.000 --> 00:10:38.000]  (主席)生不如死
[00:10:38.000 --> 00:10:42.000]  (主席)他是嘲諷著這個欺負別人的人
[00:10:42.000 --> 00:10:45.000]  (主席)其實你也沒有什麼益處
[00:10:45.000 --> 00:10:50.000]  (主席)欺負別人的人
[00:10:50.000 --> 00:10:53.000]  (主席)是因為自我中心的緣故
[00:10:53.000 --> 00:10:57.000]  (主席)自我膨脹帶來這個痛苦
[00:10:57.000 --> 00:11:03.000]  (主席)接續著在傳道者第四節至到第六節裡
[00:11:03.000 --> 00:11:08.000]  (主席)同樣在說一個自我的問題
[00:11:08.000 --> 00:11:13.000]  (主席)在說一個人追求成就
[00:11:13.000 --> 00:11:15.000]  (主席)留意第四節開始
[00:11:15.000 --> 00:11:19.000]  (主席)作者的論點在於追求成就的動力
[00:11:19.000 --> 00:11:22.000]  (主席)你為什麼要爭取成功呢?
[00:11:22.000 --> 00:11:25.000]  (主席)為什麼要做得更勝一籌呢?
[00:11:25.000 --> 00:11:27.000]  (主席)原因是質度
[00:11:27.000 --> 00:11:29.000]  (主席)質度是什麼一回事呢?
[00:11:29.000 --> 00:11:34.000]  (主席)其實你留心看看質度無非仍然是一種內心的不安
[00:11:34.000 --> 00:11:38.000]  (主席)你見人比你厲害你就不值得
[00:11:38.000 --> 00:11:42.000]  (主席)你見人成就超越過你你就不平安
[00:11:42.000 --> 00:11:48.000]  (主席)你正受身邊的人影響
[00:11:48.000 --> 00:11:50.000]  (主席)你正受環境影響
[00:11:50.000 --> 00:11:55.000]  (主席)你不懂得好好把持著自己究竟是怎樣的情況
[00:11:55.000 --> 00:12:00.000]  (主席)傳道者很多時候是用這個份就是這個意思
[00:12:00.000 --> 00:12:03.000]  (主席)你有沒有安守自己的本份
[00:12:03.000 --> 00:12:06.000]  (主席)你受環境的牽制
[00:12:06.000 --> 00:12:09.000]  (主席)在你心裏面
[00:12:09.000 --> 00:12:12.000]  (主席)你總是要努力超越別人
[00:12:12.000 --> 00:12:14.000]  (主席)除了超越別人
[00:12:14.000 --> 00:12:19.000]  (主席)可能你不想到為什麼你要這麼辛勞
[00:12:19.000 --> 00:12:21.000]  (主席)這麼努力去做事情
[00:12:21.000 --> 00:12:25.000]  (主席)不知道你知不知道你認不認識到一些人
[00:12:25.000 --> 00:12:28.000]  (主席)就只是因為妒忌所以拼命努力
[00:12:28.000 --> 00:12:31.000]  (主席)一刻都不能停下來的人
[00:12:31.000 --> 00:12:35.000]  (主席)這種人有時候都幾可悲
[00:12:35.000 --> 00:12:40.000]  (主席)去間接地去受人擺佈受人支配
[00:12:40.000 --> 00:12:43.000]  (主席)這樣生活值不值得呢
[00:12:43.000 --> 00:12:48.000]  (主席)進一步傳道者來到堂中這個心態的悲哀
[00:12:48.000 --> 00:12:51.000]  (主席)他用一個非常戲劇性的描寫來表達
[00:12:51.000 --> 00:12:57.000]  (主席)人的自我去到一個極點的可悲
[00:12:57.000 --> 00:13:02.000]  (主席)在第五節裏面的愚昧人抱著雙臂自食其肉
[00:13:02.000 --> 00:13:05.000]  (主席)是說這個人已經對身邊事物的麻木
[00:13:05.000 --> 00:13:08.000]  (主席)麻木到怎樣呢
[00:13:08.000 --> 00:13:14.000]  (主席)抱著雙臂是一個擁抱的動作
[00:13:14.000 --> 00:13:17.000]  (主席)當然可以理解為懶惰
[00:13:17.000 --> 00:13:21.000]  (主席)但如果你連同抱著雙臂自食其肉來說
[00:13:21.000 --> 00:13:24.000]  (主席)他不是懶惰到自己吃自己
[00:13:24.000 --> 00:13:27.000]  (主席)吃自己會痛的
[00:13:27.000 --> 00:13:30.000]  (主席)如果我們反過來從他這種麻木
[00:13:30.000 --> 00:13:34.000]  (主席)只是有自己而你看不到人的角度來理解這句說話
[00:13:34.000 --> 00:13:38.000]  (主席)就很有意思了
[00:13:38.000 --> 00:13:41.000]  (主席)他只是對自己有興趣
[00:13:41.000 --> 00:13:44.000]  (主席)他只是會愛惜自己
[00:13:44.000 --> 00:13:47.000]  (主席)吃自己的肉是一種麻木的表現
[00:13:47.000 --> 00:13:52.000]  (主席)甚至乎他連自己傷害自己都不知道
[00:13:52.000 --> 00:13:54.000]  (主席)這個可怕的地方在這裏
[00:13:54.000 --> 00:13:58.000]  (主席)麻木
[00:13:58.000 --> 00:14:02.000]  (主席)當然這種心態也表達了
[00:14:02.000 --> 00:14:04.000]  (主席)在他內心裏面那種空虛
[00:14:04.000 --> 00:14:08.000]  (主席)那種脆弱
[00:14:08.000 --> 00:14:10.000]  (主席)只是有自己
[00:14:10.000 --> 00:14:12.000]  (主席)看不到別人
[00:14:12.000 --> 00:14:14.000]  (主席)只為自己而活的人
[00:14:14.000 --> 00:14:15.000]  (主席)那種的空洞
[00:14:15.000 --> 00:14:21.000]  (主席)那種的失落感
[00:14:21.000 --> 00:14:24.000]  (主席)這樣生活又有什麼價值呢
[00:14:24.000 --> 00:14:31.000]  (主席)傳道者就用了這個景象來提出一個很重要的出路
[00:14:31.000 --> 00:14:34.000]  (主席)在第六節裏面說了一句很有意思的話
[00:14:34.000 --> 00:14:36.000]  (主席)一掌滿滿而得享安靜
[00:14:36.000 --> 00:14:39.000]  (主席)勝過兩掌滿滿而勞碌暴風
[00:14:39.000 --> 00:14:42.000]  (主席)很明顯這個一和二的對比
[00:14:42.000 --> 00:14:44.000]  (主席)是在說要知足
[00:14:44.000 --> 00:14:49.000]  (主席)但是知足的定位在哪裏呢
[00:14:49.000 --> 00:14:51.000]  (主席)究竟一和二
[00:14:51.000 --> 00:14:54.000]  (主席)是不是在說數量上的知足呢
[00:14:54.000 --> 00:14:59.000]  (主席)很明顯我們不能從數量上去得知足
[00:14:59.000 --> 00:15:02.000]  (主席)你有一百萬你會追求二百萬
[00:15:02.000 --> 00:15:04.000]  (主席)你有二百萬你可能追求四百萬
[00:15:04.000 --> 00:15:10.000]  (主席)你是會幾何級數去追求你的成就,你的錢財,你的擁有
[00:15:10.000 --> 00:15:13.000]  (主席)知足是在乎你的心態
[00:15:13.000 --> 00:15:16.000]  (主席)是你的心怎樣看待那件事,你有的東西
[00:15:16.000 --> 00:15:21.000]  (主席)傳道者提出這個一掌和兩掌的比較
[00:15:21.000 --> 00:15:24.000]  (主席)關鍵在於得享安靜
[00:15:24.000 --> 00:15:28.000]  (主席)你的心能不能夠平靜下來
[00:15:28.000 --> 00:15:30.000]  (主席)不會因著別人的成就
[00:15:30.000 --> 00:15:33.000]  (主席)不會因著別人的才華勝過你
[00:15:33.000 --> 00:15:38.000]  (主席)而不安而嫉妒呢
[00:15:38.000 --> 00:15:40.000]  (主席)在這裡同樣反映了
[00:15:40.000 --> 00:15:43.000]  (主席)你追求成就不能夠令你心裡平安
[00:15:43.000 --> 00:15:47.000]  (主席)不能夠令你有滿足
[00:15:47.000 --> 00:15:52.000]  (主席)唯有真正的內心平安才有價值
[00:15:52.000 --> 00:15:54.000]  (主席)生活在物質世界裡的人
[00:15:54.000 --> 00:15:57.000]  (主席)要追求的是知足
[00:15:57.000 --> 00:16:00.000]  (主席)而不是生活上的風俗
[00:16:00.000 --> 00:16:04.000]  (主席)這是傳道者在第六節裡給出的答案
[00:16:04.000 --> 00:16:15.000]  (主席)講完了兩個不能夠帶來滿足
[00:16:15.000 --> 00:16:18.000]  (主席)傳道者進一步就在講
[00:16:18.000 --> 00:16:22.000]  (主席)另一個不能夠令人滿足的問題
[00:16:22.000 --> 00:16:25.000]  (主席)前面講了欺壓權力
[00:16:25.000 --> 00:16:28.000]  (主席)接著就講了成就
[00:16:28.000 --> 00:16:30.000]  (主席)而第七節第八節
[00:16:30.000 --> 00:16:33.000]  (主席)很明顯就在用財富
[00:16:33.000 --> 00:16:38.000]  (主席)財富對比於友伴親朋
[00:16:38.000 --> 00:16:41.000]  (主席)你怎麼選擇呢
[00:16:41.000 --> 00:16:44.000]  (主席)在這裡傳道者描述的景象是指
[00:16:44.000 --> 00:16:46.000]  (主席)人沒辦法在財富上得到滿足
[00:16:46.000 --> 00:16:48.000]  (主席)我們可以想一想
[00:16:48.000 --> 00:16:51.000]  (主席)有沒有一些人其實也懂的
[00:16:51.000 --> 00:16:54.000]  (主席)他是為了追逐財富
[00:16:54.000 --> 00:16:56.000]  (主席)不懂得去愛
[00:16:56.000 --> 00:16:59.000]  (主席)不懂得去關心身邊的人
[00:16:59.000 --> 00:17:01.000]  (主席)傳道者在這裡說
[00:17:01.000 --> 00:17:03.000]  (主席)自己卻不幸福
[00:17:03.000 --> 00:17:05.000]  (主席)這是嘲諷的說話
[00:17:05.000 --> 00:17:08.000]  (主席)講的是他眼中沒有別人
[00:17:08.000 --> 00:17:11.000]  (主席)甚至乎他連自己
[00:17:11.000 --> 00:17:14.000]  (主席)他勞碌他不幸福
[00:17:14.000 --> 00:17:19.000]  (主席)他失去了生活的方向
[00:17:19.000 --> 00:17:22.000]  (主席)他連自己都不懂得愛惜
[00:17:22.000 --> 00:17:23.000]  (主席)一個這樣的人
[00:17:23.000 --> 00:17:28.000]  (主席)你覺得他會懂得愛惜身邊的人嗎
[00:17:28.000 --> 00:17:31.000]  (主席)他的孤單
[00:17:31.000 --> 00:17:33.000]  (主席)他的難處就在於
[00:17:33.000 --> 00:17:38.000]  (主席)他看不到別人的存在價值
[00:17:38.000 --> 00:17:41.000]  (主席)他試圖想追逐錢財
[00:17:41.000 --> 00:17:44.000]  (主席)讓他滿足
[00:17:44.000 --> 00:17:47.000]  (主席)結果他發覺不行
[00:17:47.000 --> 00:17:51.000]  (主席)到底是為了誰呢
[00:17:51.000 --> 00:17:53.000]  (主席)他問自己
[00:17:53.000 --> 00:17:54.000]  (主席)我有了錢
[00:17:54.000 --> 00:17:56.000]  (主席)但沒有人跟我分享
[00:17:56.000 --> 00:18:01.000]  (主席)沒有人分享才是關鍵
[00:18:01.000 --> 00:18:05.000]  (主席)如果這個人相反
[00:18:05.000 --> 00:18:06.000]  (主席)是呀
[00:18:06.000 --> 00:18:07.000]  (主席)沒有親人
[00:18:07.000 --> 00:18:10.000]  (主席)無子無伴
[00:18:10.000 --> 00:18:12.000]  (主席)同樣其實
[00:18:12.000 --> 00:18:14.000]  (主席)我們可以看看我們有朋友
[00:18:14.000 --> 00:18:17.000]  (主席)甚至乎我們有教會弟兄姊妹
[00:18:17.000 --> 00:18:22.000]  (主席)他們都可以成為我們分享的對象
[00:18:22.000 --> 00:18:24.000]  (主席)傳道者就說這種
[00:18:24.000 --> 00:18:28.000]  (主席)身邊什麼人都沒有的人的痛苦
[00:18:28.000 --> 00:18:31.000]  (主席)他們的孤寂
[00:18:31.000 --> 00:18:33.000]  (主席)傳道者提醒我們
[00:18:33.000 --> 00:18:35.000]  (主席)要懂得去選擇
[00:18:35.000 --> 00:18:38.000]  (主席)不要在追逐財富的時候
[00:18:38.000 --> 00:18:40.000]  (主席)失去了親人朋友
[00:18:40.000 --> 00:18:43.000]  (主席)甚至乎我們更加要想一想
[00:18:43.000 --> 00:18:44.000]  (主席)傳道者的意思
[00:18:44.000 --> 00:18:47.000]  (主席)更是不要忘記了
[00:18:47.000 --> 00:18:50.000]  (主席)人不能夠單獨地存在
[00:18:50.000 --> 00:18:53.000]  (主席)人與人之間的互愛互助
[00:18:53.000 --> 00:18:56.000]  (主席)才是世上最寶貴的事物
[00:18:56.000 --> 00:18:59.000]  (主席)比起你有家財萬貫
[00:18:59.000 --> 00:19:04.000]  (主席)錢多到花不完的儲蓄
[00:19:04.000 --> 00:19:06.000]  (主席)又如何呢
[00:19:06.000 --> 00:19:08.000]  (主席)有人跟你分享
[00:19:08.000 --> 00:19:10.000]  (主席)是愛的表現
[00:19:10.000 --> 00:19:14.000]  (主席)有愛的生活才是有意思
[00:19:14.000 --> 00:19:16.000]  (主席)所以老一輩人說的
[00:19:16.000 --> 00:19:19.000]  (主席)有情飲水飽
[00:19:19.000 --> 00:19:21.000]  (主席)這句說話也很有意思
