
[00:00:00.000 --> 00:00:04.880]  我們今天繼續講到約書亞記的內容
[00:03:40.080 --> 00:03:43.680]  於是民眾若有三千人想那裡去
[00:03:43.680 --> 00:03:46.880]  竟在艾城人面前逃跑了
[00:03:46.880 --> 00:03:50.080]  艾城的人擊殺了他們三十六人
[00:03:50.080 --> 00:03:52.400]  從城門前追趕他們
[00:03:52.400 --> 00:03:56.160]  直到士巴林再下坡殺敗他們
[00:03:56.160 --> 00:03:58.840]  眾民的心就消化如水
[00:03:58.840 --> 00:04:00.920]  約書亞便撕裂衣服
[00:04:00.920 --> 00:04:04.520]  他和以色列的長老把灰撒在頭上
[00:04:04.520 --> 00:04:06.400]  在耶和華的約跪前
[00:04:06.400 --> 00:04:09.040]  俯伏在地直到晚上
[00:04:09.040 --> 00:04:12.360]  約書亞說:哀哉!主耶和華!
[00:04:12.360 --> 00:04:15.600]  你為什麼竟領著百姓過約旦河
[00:04:15.600 --> 00:04:18.800]  將我們交在阿摩利人的手中
[00:04:18.800 --> 00:04:20.480]  使我們滅亡呢?
[00:04:20.480 --> 00:04:24.480]  我們不如住在約旦河那邊倒好
[00:04:24.480 --> 00:04:28.760]  主啊!以色列人既在仇敵面前轉背逃跑
[00:04:28.760 --> 00:04:31.040]  我還有什麼可說的呢?
[00:04:31.040 --> 00:04:34.160]  加南人和這裡一切的居民聽見了
[00:04:34.160 --> 00:04:35.880]  就必圍困我們
[00:04:35.880 --> 00:04:38.560]  將我們的命從地上除滅
[00:04:38.560 --> 00:04:42.680]  那時你為你的大名要怎樣行呢?
[00:04:42.680 --> 00:04:48.240]  事實上艾城和耶利哥城有不同的地勢
[00:04:48.240 --> 00:04:51.600]  艾城位於伯特利東邊
[00:04:51.600 --> 00:04:56.040]  是進入加南內陸的一個重要據點
[00:04:56.040 --> 00:04:57.640]  從地點來看
[00:04:57.640 --> 00:05:00.720]  艾城其實控制著從約旦河谷
[00:05:00.720 --> 00:05:03.440]  通往山地的一個重要通道
[00:05:03.440 --> 00:05:05.800]  我們見到伯特利在它旁邊
[00:05:05.800 --> 00:05:08.320]  其實就是它們兩城相近的時候
[00:05:08.320 --> 00:05:10.120]  形成一個聯防
[00:05:10.120 --> 00:05:13.160]  所以其實從地勢來看
[00:05:13.160 --> 00:05:15.440]  或者從它的規模防備來看
[00:05:15.440 --> 00:05:18.840]  其實它們都是一個堅固的城邦
[00:05:18.840 --> 00:05:20.920]  雖然它們較細
[00:05:20.920 --> 00:05:22.440]  亦都人口較少
[00:05:22.440 --> 00:05:25.040]  但它們防禦的工作是完備的
[00:05:25.040 --> 00:05:26.440]  擁有城門
[00:05:26.440 --> 00:05:30.040]  擁有著一個很堅固的守衛系統
[00:05:30.040 --> 00:05:31.840]  它們處於高地
[00:05:31.840 --> 00:05:34.040]  所以屬於易守難攻
[00:05:34.040 --> 00:05:36.040]  而人口和軍力裏面
[00:05:36.040 --> 00:05:37.040]  聖經記載
[00:05:37.040 --> 00:05:40.040]  它們全城男女有一萬二千人
[00:05:40.040 --> 00:05:42.040]  但是一萬二千人裏面
[00:05:42.040 --> 00:05:44.640]  亦都擁有訓練有素的軍人
[00:05:44.640 --> 00:05:46.440]  城中亦有皇帝
[00:05:46.440 --> 00:05:49.040]  它們的政治體系都是完整
[00:05:49.040 --> 00:05:52.640]  雖然艾城不比耶利哥城的人多
[00:05:52.640 --> 00:05:56.040]  但從艾城這個險要的地勢來看
[00:05:56.040 --> 00:06:00.240]  其實都是一個不容忽視的對手
[00:06:00.240 --> 00:06:02.640]  但是經文剛剛告訴我們
[00:06:02.640 --> 00:06:05.040]  以色列人做錯了判斷
[00:06:05.040 --> 00:06:06.640]  在第三節他們認為
[00:06:06.640 --> 00:06:08.640]  眾民不必都想去
[00:06:08.640 --> 00:06:10.840]  只要二三千人想去
[00:06:10.840 --> 00:06:13.440]  就能攻取艾城
[00:06:13.440 --> 00:06:15.440]  結果是怎樣?
[00:06:15.440 --> 00:06:17.040]  未攻進城
[00:06:17.040 --> 00:06:20.440]  他們就已經落荒而逃
[00:06:20.440 --> 00:06:24.240]  從對這場戰役的敘述來看
[00:06:24.240 --> 00:06:26.640]  其實以色列人的失敗
[00:06:26.640 --> 00:06:29.040]  似乎都是有些實際的原因
[00:06:29.040 --> 00:06:31.840]  可能是輕視對方的軍力
[00:06:31.840 --> 00:06:33.240]  認為人少
[00:06:33.240 --> 00:06:36.640]  所以我們就不用有更嚴謹的軍事策略
[00:06:36.640 --> 00:06:39.640]  又或者在這個險要的地方
[00:06:39.640 --> 00:06:42.240]  他們只選擇了一條單一的路線
[00:06:42.240 --> 00:06:45.040]  認為這樣就已經足夠
[00:06:45.040 --> 00:06:47.440]  所以從行軍的角度來看
[00:06:47.440 --> 00:06:51.040]  似乎這個檢討都是很合理的
[00:06:51.040 --> 00:06:53.640]  不過約書亞很清晰
[00:06:53.640 --> 00:06:57.040]  這場戰爭對於以色列人來說
[00:06:57.040 --> 00:06:59.840]  其實不只是一場簡單
[00:06:59.840 --> 00:07:01.640]  熟悉的土地之爭
[00:07:01.640 --> 00:07:04.440]  它是一場屬靈的征戰
[00:07:04.440 --> 00:07:08.240]  就是以色列人逐漸去經歷上帝的應許
[00:07:08.240 --> 00:07:11.040]  直至他們進入迦南尼地
[00:07:11.040 --> 00:07:12.440]  也是因為這樣
[00:07:12.440 --> 00:07:14.840]  他們一直都相信神的應許
[00:07:14.840 --> 00:07:19.640]  認為神一定是保守他們所向披靡的去殺敵
[00:07:19.640 --> 00:07:20.840]  但是到如今
[00:07:20.840 --> 00:07:22.640]  事與願違的時候
[00:07:22.640 --> 00:07:24.840]  面對功成的失敗
[00:07:24.840 --> 00:07:26.440]  第一步我們見到
[00:07:26.440 --> 00:07:30.440]  其實他們不只是停留在檢討軍力和策略
[00:07:30.440 --> 00:07:34.440]  他們最重要第一步是尋尋上帝
[00:07:34.440 --> 00:07:36.040]  親愛的弟兄姊妹
[00:07:36.040 --> 00:07:38.640]  當我們在生活裏面遇到挫敗
[00:07:38.640 --> 00:07:41.840]  或者一些事情不如預期的時候
[00:07:41.840 --> 00:07:44.240]  可能特別是在教會的工作裏面
[00:07:44.240 --> 00:07:46.840]  我們第一個反應是什麼呢?
[00:07:46.840 --> 00:07:49.240]  我們是否急於分析問題
[00:07:49.240 --> 00:07:51.840]  我們找一些人為的解決方法
[00:07:51.840 --> 00:07:54.240]  還是我們習慣學習
[00:07:54.240 --> 00:07:55.440]  約書亞一樣
[00:07:55.440 --> 00:07:58.440]  我們先來到神的面前去求問
[00:07:58.440 --> 00:08:03.240]  檢視自身和教會的屬靈警方
[00:08:03.240 --> 00:08:06.440]  有時候我們以為犯罪是因為
[00:08:06.440 --> 00:08:10.040]  恥於人有、敗於人有
[00:08:10.040 --> 00:08:13.840]  但他是忘記一開始犯罪的機會
[00:08:13.840 --> 00:08:16.840]  可能是因為我們遠離了上帝
[00:08:16.840 --> 00:08:19.240]  當人慢慢去遠離神的時候
[00:08:19.240 --> 00:08:24.040]  其實就醞釀著一個犯罪的心
[00:08:24.040 --> 00:08:26.040]  回到經文裏面
[00:08:26.040 --> 00:08:27.840]  其實當以色列人
[00:08:27.840 --> 00:08:30.440]  去攻艾城的時候遭遇失敗
[00:08:30.440 --> 00:08:33.040]  約書亞的反應就是撕裂衣服
[00:08:33.040 --> 00:08:34.440]  殺灰在頭上
[00:08:34.440 --> 00:08:36.840]  其實就是表達一種很悲傷
[00:08:36.840 --> 00:08:38.640]  一個疑惑的心
[00:08:38.640 --> 00:08:39.840]  他向神祈求
[00:08:39.840 --> 00:08:41.240]  俯伏在神的面前
[00:08:41.240 --> 00:08:43.840]  求問神為何使我們滅亡
[00:08:43.840 --> 00:08:46.240]  將我們的命從地上除滅
[00:08:46.240 --> 00:08:50.640]  那時祢為祢的大名要怎樣行呢?
[00:08:50.640 --> 00:08:52.040]  結果聖經說
[00:08:52.040 --> 00:08:55.040]  耶和華如何回答他?
[00:08:55.040 --> 00:08:57.640]  結果神回應約書亞
[00:08:57.640 --> 00:09:00.440]  他說以色列人犯了罪
[00:09:00.440 --> 00:09:03.440]  讓我們繼續讀十節至十二節
[00:09:03.440 --> 00:09:05.840]  耶和華吩咐約書亞說
[00:09:05.840 --> 00:09:09.240]  起來,你為何這樣俯伏在地呢?
[00:09:09.240 --> 00:09:11.040]  以色列人犯了罪
[00:09:11.040 --> 00:09:13.840]  違背了我吩咐他們的約
[00:09:13.840 --> 00:09:15.440]  取了當滅的物
[00:09:15.440 --> 00:09:17.440]  又偷竊又行詭詐
[00:09:17.440 --> 00:09:21.240]  又把那當滅的放在他們的家裏
[00:09:21.240 --> 00:09:25.240]  因此以色列人在仇敵面前站立不住
[00:09:25.240 --> 00:09:28.240]  他們在仇敵面前準備逃跑
[00:09:28.240 --> 00:09:30.440]  是答應了被救助的
[00:09:30.440 --> 00:09:32.440]  你們若不把當滅的物
[00:09:32.440 --> 00:09:34.440]  從你們中間除掉
[00:09:34.440 --> 00:09:37.440]  我就不再與你們同在了
[00:09:37.440 --> 00:09:40.240]  耶和華用了兩個很嚴厲的說話
[00:09:40.240 --> 00:09:43.440]  詞語「犯了罪」和「違背」
[00:09:43.440 --> 00:09:45.240]  違背是甚麼意思呢?
[00:09:45.240 --> 00:09:49.840]  違背就是越過上帝給我們所設的界線
[00:09:49.840 --> 00:09:52.240]  或者是違反了上帝的命令
[00:09:52.240 --> 00:09:54.440]  這個就是違背
[00:09:54.440 --> 00:09:56.440]  這個可能未必指到
[00:09:56.440 --> 00:10:00.040]  我們世上犯了違法的事
[00:10:00.040 --> 00:10:02.040]  其實在聖經的場景
[00:10:02.040 --> 00:10:04.040]  或者在屬靈的層面裏
[00:10:04.040 --> 00:10:10.640]  更多是指向對信任的背叛
[00:10:10.640 --> 00:10:13.840]  斯托特穆斯提到違背神
[00:10:13.840 --> 00:10:17.840]  不單只是外在不信服的行為
[00:10:17.840 --> 00:10:22.040]  而是人類試圖去散奪神的位置
[00:10:22.040 --> 00:10:24.440]  拒絕神的權威
[00:10:24.440 --> 00:10:29.040]  選擇以自己成為生命的中心
[00:10:29.040 --> 00:10:32.640]  這種博弈其實核心就是身份的錯置
[00:10:32.640 --> 00:10:35.040]  我們很想成為自己的主宰
[00:10:35.040 --> 00:10:38.640]  而不是將神成為我們生命的王
[00:10:38.640 --> 00:10:41.840]  其實在約瑟雅記開始的時候
[00:10:41.840 --> 00:10:46.640]  神已經不斷強調他們必須要持守聖潔
[00:10:46.640 --> 00:10:48.240]  就是分別為聖
[00:10:48.240 --> 00:10:51.840]  從不忠於上帝的事分別出來
[00:10:51.840 --> 00:10:53.840]  而神的指紋就是透過
[00:10:53.840 --> 00:10:56.840]  謹守遵行神的道來去實踐
[00:10:56.840 --> 00:11:01.840]  以致他們能夠享受神的賜福和順利
[00:11:01.840 --> 00:11:05.240]  神的應許就是我們得勝的關鍵
[00:11:05.240 --> 00:11:08.840]  不過這個祝福也不是自動給我們的
[00:11:08.840 --> 00:11:12.240]  而是建立在一個重要的回應裏
[00:11:12.240 --> 00:11:16.040]  就是我們要謹守遵行神的道
[00:11:16.040 --> 00:11:19.240]  這兩個並行的關係不是因果的關係
[00:11:19.240 --> 00:11:20.840]  而是在屬靈裏面
[00:11:20.840 --> 00:11:24.640]  神和人的盟約底下的一個關係
[00:11:24.640 --> 00:11:27.240]  當以色列人去信服神的時候
[00:11:27.240 --> 00:11:29.440]  人就得著神的應許
[00:11:29.440 --> 00:11:33.240]  經歷著成功征服迦南的事情
[00:11:33.240 --> 00:11:36.240]  相反,當我們違背神的命令的時候
[00:11:36.240 --> 00:11:38.840]  罪就阻隔了上帝的同在
[00:11:38.840 --> 00:11:43.640]  我們就可能遭遇失敗和懲罰
[00:11:43.640 --> 00:11:45.840]  不過值得反思的是
[00:11:45.840 --> 00:11:50.240]  明知如此,為何也犯罪呢?
[00:11:50.240 --> 00:11:53.840]  可能是來自我們人性的驕傲
[00:11:53.840 --> 00:11:58.240]  或者有時我們對神命令的輕視
[00:11:58.240 --> 00:12:02.840]  甚或我們會覺得上帝不會罰我們
[00:12:02.840 --> 00:12:05.640]  眼前的引誘和利益
[00:12:05.640 --> 00:12:08.440]  吸引著我們離開上帝
[00:12:08.440 --> 00:12:11.440]  甚或我們平日很少去深刻
[00:12:11.440 --> 00:12:14.840]  去經歷上帝與我們的同在
[00:12:14.840 --> 00:12:19.840]  而最終我們對上帝的命令的理解是有所偏差
[00:12:19.840 --> 00:12:22.840]  其以上這些原因歸根究底
[00:12:22.840 --> 00:12:25.240]  反映了一個深層的問題
[00:12:25.240 --> 00:12:28.240]  就是我們對恩典的誤解
[00:12:28.240 --> 00:12:30.840]  當信徒以為神的慈愛
[00:12:30.840 --> 00:12:33.840]  可以無條件無限地包容我們的時候
[00:12:33.840 --> 00:12:36.840]  卻忽略了一個信復的呼召
[00:12:36.840 --> 00:12:41.240]  我們的信仰慢慢變成一種廉價的交易
[00:12:41.240 --> 00:12:44.840]  其實這種現象不只是出現在聖經裡
[00:12:44.840 --> 00:12:46.240]  歷世歷代的教會信徒
[00:12:46.240 --> 00:12:47.640]  甚至我們這一刻
[00:12:47.640 --> 00:12:51.040]  我們每一個可能都在面對這個試探
[00:12:51.040 --> 00:12:53.840]  在二十世紀德國神學家潘弗華
[00:12:53.840 --> 00:12:55.840]  正是處於這個處境裡
[00:12:55.840 --> 00:12:59.040]  他向教會裡發出一個很震撼的提醒
[00:12:59.040 --> 00:13:01.040]  在他的著作《追隨基督》裡
[00:13:01.040 --> 00:13:05.240]  他提到廉價恩典和寵價恩典的對比
[00:13:05.240 --> 00:13:08.240]  他對於1930年代的德國教會
[00:13:08.240 --> 00:13:11.840]  信徒的信仰和生活他覺得嚴重的脫節
[00:13:11.840 --> 00:13:13.840]  他看到一個現象
[00:13:13.840 --> 00:13:17.440]  他說人們以為只要受針參加禮拜
[00:13:17.440 --> 00:13:21.440]  口頭認順就能夠自動獲得救恩
[00:13:21.440 --> 00:13:22.840]  卻完全不需要理會
[00:13:22.840 --> 00:13:26.440]  耶穌基督對門徒的呼召和要求
[00:13:26.440 --> 00:13:29.640]  這種恩典其實慢慢讓我們教會
[00:13:29.640 --> 00:13:36.440]  失去了先知性的聲音和改變世界的能力
[00:13:36.440 --> 00:13:38.240]  反觀我們今天
[00:13:38.240 --> 00:13:40.640]  我們會不會都不知不覺之間
[00:13:40.640 --> 00:13:44.440]  將恩典當作理所當然的保障呢?
[00:13:44.440 --> 00:13:47.840]  而不是我們進來信耶穌
[00:13:47.840 --> 00:13:55.040]  我們就知道需要為寵價恩典付上代價的道路呢?
[00:13:55.040 --> 00:13:56.440]  回到經文裡
[00:13:56.440 --> 00:13:58.440]  這次以色列人的失敗
[00:13:58.440 --> 00:14:00.840]  其實源自於一個很實質的原因
[00:14:00.840 --> 00:14:05.240]  就是取了神吩咐不可取的當滅之物
[00:14:05.240 --> 00:14:07.240]  在攻打耶利哥城的時候
[00:14:07.240 --> 00:14:09.640]  其實神已經很清楚告訴他們
[00:14:09.640 --> 00:14:11.840]  祂說:至於你們勿要謹慎
[00:14:11.840 --> 00:14:13.840]  不可取那當滅的物
[00:14:13.840 --> 00:14:16.440]  恐怕你們取了那當滅的物
[00:14:16.440 --> 00:14:20.440]  就連累以色列的全營
[00:14:20.440 --> 00:14:23.040]  原來在神的裡面
[00:14:23.040 --> 00:14:25.240]  從來都沒有隱蔽的事
[00:14:25.240 --> 00:14:27.640]  一個人暗中犯罪
[00:14:27.640 --> 00:14:31.640]  最終連累了整個的以色列民族
[00:14:31.640 --> 00:14:33.040]  個人的不信服
[00:14:33.040 --> 00:14:37.440]  為整個的群體帶來一個災難性的後果
[00:14:37.440 --> 00:14:40.840]  而接下來的經文也都讓我們看到
[00:14:40.840 --> 00:14:45.640]  神怎樣一步一步去揭露這件事的真相
[00:14:45.640 --> 00:14:52.040]  請聽我讀出十六至二十五節的內容
[00:14:52.040 --> 00:14:54.640]  「於是約書亞清早起來
[00:14:54.640 --> 00:14:57.840]  使以色列人按著支派近前來
[00:14:57.840 --> 00:15:00.640]  取出來的是猶大支派
[00:15:00.640 --> 00:15:02.640]  使猶大支派近前來
[00:15:02.640 --> 00:15:05.440]  就取了謝拉的宗族
[00:15:05.440 --> 00:15:08.840]  使謝拉的宗族按著加瑟人丁
[00:15:08.840 --> 00:15:11.240]  一個一個地近前來
[00:15:11.240 --> 00:15:13.640]  取出來的是撒底
[00:15:13.640 --> 00:15:16.440]  使撒底的加瑟按著人丁
[00:15:16.440 --> 00:15:18.640]  一個一個地近前來
[00:15:18.640 --> 00:15:21.040]  就取出猶大支派的人
[00:15:21.040 --> 00:15:22.440]  謝拉的曾孫
[00:15:22.440 --> 00:15:23.840]  撒底的孫子
[00:15:23.840 --> 00:15:27.440]  加米的兒子阿剛」
[00:15:27.440 --> 00:15:29.840]  在這個審問的過程裡
[00:15:29.840 --> 00:15:34.840]  約書亞採取了一個漸進式的抽籤方法
[00:15:34.840 --> 00:15:37.240]  去揭露這個罪行
[00:15:37.240 --> 00:15:42.640]  這個過程單是為了找出罪魁禍首
[00:15:42.640 --> 00:15:47.040]  同時這個過程是要全以色列民
[00:15:47.040 --> 00:15:50.040]  去認識這個罪的嚴重性
[00:15:50.040 --> 00:15:52.840]  從支派去到宗族
[00:15:52.840 --> 00:15:54.840]  宗族就是家族的意思
[00:15:54.840 --> 00:15:57.240]  從宗族去到個人
[00:15:57.240 --> 00:16:01.040]  最終真相完全的揭露
[00:16:01.040 --> 00:16:02.840]  經過一輪的查問
[00:16:02.840 --> 00:16:07.040]  最終他們找到謝拉宗族的阿剛所做
[00:16:07.040 --> 00:16:10.240]  而在接下來的經文
[00:16:10.240 --> 00:16:12.440]  阿剛都完全去承認了
[00:16:12.440 --> 00:16:15.040]  自己確實是奪去耶和華吩咐
[00:16:15.040 --> 00:16:18.240]  不可取的當滅之物
[00:16:18.240 --> 00:16:19.840]  約書亞對阿剛說
[00:16:19.840 --> 00:16:20.640]  「我兒
[00:16:20.640 --> 00:16:22.840]  我勸你將榮耀歸給耶和華
[00:16:22.840 --> 00:16:24.040]  以色列的神
[00:16:24.040 --> 00:16:26.040]  在他面前認罪
[00:16:26.040 --> 00:16:28.240]  將你所做的事告訴我
[00:16:28.240 --> 00:16:30.040]  不要向我隱瞞」
[00:16:30.040 --> 00:16:31.840]  阿剛回答約書亞說
[00:16:31.840 --> 00:16:33.440]  「我實在得罪了耶和華
[00:16:33.440 --> 00:16:34.640]  以色列的神
[00:16:34.640 --> 00:16:38.040]  我所做的事如此如此
[00:16:38.040 --> 00:16:40.040]  我在所奪的財物中
[00:16:40.040 --> 00:16:43.040]  看見一件美好的士拿衣服
[00:16:43.040 --> 00:16:45.240]  二百瑟克勒銀紙
[00:16:45.240 --> 00:16:48.040]  一條金紙重五十瑟克勒
[00:16:48.040 --> 00:16:50.240]  我就貪愛這些物件
[00:16:50.240 --> 00:16:51.440]  便拿去了
[00:16:51.440 --> 00:16:54.840]  現今藏在我帳篷內的地裡
[00:16:54.840 --> 00:16:59.040]  銀紙在衣服底下」
[00:16:59.040 --> 00:17:03.040]  我們看看阿剛犯罪的過程
[00:17:03.040 --> 00:17:11.240]  完全說明了罪在人心裡的機制
[00:17:11.240 --> 00:17:12.840]  他看見
[00:17:12.840 --> 00:17:14.440]  之後貪愛
[00:17:14.440 --> 00:17:16.240]  然後就取去
[00:17:16.240 --> 00:17:19.240]  看到一件很美好的士拿衣服
[00:17:19.240 --> 00:17:22.240]  他就貪愛這些貴重的物品
[00:17:22.240 --> 00:17:26.040]  之後藏在帳篷裡
[00:17:26.040 --> 00:17:29.840]  試探是具有一種漸進式的隱憂
[00:17:29.840 --> 00:17:33.040]  將人一步一步推向犯罪
[00:17:33.040 --> 00:17:34.240]  在這個過程裡
[00:17:34.240 --> 00:17:37.640]  我們從阿剛的認罪清楚看到
[00:17:37.640 --> 00:17:39.240]  三個階段
[00:17:39.240 --> 00:17:41.240]  眼目的試探
[00:17:41.240 --> 00:17:43.040]  內心的貪戀
[00:17:43.040 --> 00:17:47.240]  和行動的犯罪
[00:17:47.240 --> 00:17:50.240]  這三個犯罪的三部曲
[00:17:50.240 --> 00:17:52.440]  是不是很熟悉呢?
[00:17:52.440 --> 00:17:54.040]  像不像《創世紀》裡
[00:17:54.040 --> 00:17:57.240]  夏娃犯罪的過程
[00:17:57.240 --> 00:18:03.240]  「我看見,我貪愛,我就取了」
[00:18:03.240 --> 00:18:05.240]  在《新約聖基雅國書》裡說
[00:18:05.240 --> 00:18:11.240]  「但各人被試探,乃是被自己的私慾牽引,被誘惑」
[00:18:11.240 --> 00:18:14.240]  「私慾既懷了胎,就生出罪來」
[00:18:14.240 --> 00:18:18.240]  「罪既長成,就生出死來」
[00:18:18.240 --> 00:18:20.240]  其實在漢奕的階段
[00:18:20.240 --> 00:18:22.240]  我們就應該要警醒
[00:18:22.240 --> 00:18:25.240]  我們要為自己的眼目設立界線
[00:18:25.240 --> 00:18:28.240]  特別是在這個資訊發達的時代
[00:18:28.240 --> 00:18:29.240]  我們看到什麼
[00:18:29.240 --> 00:18:33.240]  可能就慢慢塑造我們成為什麼
[00:18:33.240 --> 00:18:36.240]  網上有一個很有趣的圖片
[00:18:36.240 --> 00:18:40.240]  它將今天人看手機上癮的程度
[00:18:40.240 --> 00:18:43.240]  比喻為吸食鴉片
[00:18:43.240 --> 00:18:45.240]  親愛的大英姐妹
[00:18:45.240 --> 00:18:49.240]  我相信我們都是機不離手的
[00:18:49.240 --> 00:18:50.240]  我們每天打開手機
[00:18:50.240 --> 00:18:53.240]  瀏覽社交網站
[00:18:53.240 --> 00:18:56.240]  我們慢慢接觸很多資訊的導入
[00:18:56.240 --> 00:18:57.240]  可能開始的時候
[00:18:57.240 --> 00:19:00.240]  我們都會警覺有些網站不好看
[00:19:00.240 --> 00:19:03.240]  甚至有些資訊不合乎神的度
[00:19:03.240 --> 00:19:04.240]  但可能太多了
[00:19:04.240 --> 00:19:08.240]  它成為你唯一吸收資訊學習的途徑
[00:19:08.240 --> 00:19:10.240]  我們已經覺得這些東西無害
[00:19:10.240 --> 00:19:13.240]  甚至我們不會去過濾
[00:19:13.240 --> 00:19:14.240]  很有趣的
[00:19:14.240 --> 00:19:18.240]  這些資訊有時都會以另一種形式出現
[00:19:18.240 --> 00:19:20.240]  去捉住人的心
[00:19:20.240 --> 00:19:24.240]  可能是以一個心靈療癒的方式去表現出來
[00:19:24.240 --> 00:19:26.240]  例如每天的星座運程
[00:19:26.240 --> 00:19:28.240]  水晶的能量
[00:19:28.240 --> 00:19:30.240]  命理的運勢
[00:19:30.240 --> 00:19:34.240]  甚至是求神問卜
[00:19:34.240 --> 00:19:36.240]  我在神學院裡有一科叫教木學
[00:19:36.240 --> 00:19:39.240]  裡面有一本書老師要我們看完
[00:19:39.240 --> 00:19:41.240]  叫解破七宗罪
[00:19:41.240 --> 00:19:43.240]  這七宗罪有哪七宗呢
[00:19:43.240 --> 00:19:48.240]  驕傲 嫉妒 憤怒 韜鐵 即是貪食
[00:19:48.240 --> 00:19:52.240]  情慾 貪婪 懶散
[00:19:52.240 --> 00:19:54.240]  當說到貪婪的時候
[00:19:54.240 --> 00:19:59.240]  作者引用了教父阿奎拿對罪的認知
