
[00:00:00.000 --> 00:00:05.560]  今天會和大家一起繼續去看《使徒行傳》第十六章十一至十五節的經文
[00:04:49.760 --> 00:04:53.080]  附近都未必找到東西吃的
[00:04:53.080 --> 00:04:53.800]  那你知道
[00:04:53.800 --> 00:04:55.880]  師母和我和小孩
[00:04:55.880 --> 00:04:57.440]  那當然是害怕
[00:04:57.440 --> 00:04:58.720]  害怕沒東西吃
[00:04:58.720 --> 00:04:59.960]  餓壞小孩
[00:04:59.960 --> 00:05:02.480]  大人頂得住
[00:05:02.480 --> 00:05:04.440]  我師母還有小孩子
[00:05:04.440 --> 00:05:07.320]  特別小孩子擔心沒東西吃
[00:05:07.320 --> 00:05:09.280]  就跟著他去吃
[00:05:09.280 --> 00:05:11.120]  沒吃之前當然給錢
[00:05:11.120 --> 00:05:12.720]  沒吃之前當然給錢
[00:05:12.720 --> 00:05:13.760]  給錢吃
[00:05:13.760 --> 00:05:14.960]  吃完之後
[00:05:14.960 --> 00:05:15.880]  吃完之後
[00:05:15.880 --> 00:05:16.840]  都挺好吃
[00:05:16.840 --> 00:05:18.160]  都很好吃
[00:05:18.160 --> 00:05:19.120]  下樓梯的時候
[00:05:19.120 --> 00:05:20.520]  就見到有個牌
[00:05:20.520 --> 00:05:21.960]  就在下樓梯看到有個牌
[00:05:21.960 --> 00:05:23.280]  有張紙貼住在這
[00:05:23.280 --> 00:05:25.160]  有張紙貼在上面
[00:05:25.160 --> 00:05:27.200]  白紙
[00:05:27.200 --> 00:05:28.840]  那我就
[00:05:28.840 --> 00:05:29.760]  趁導遊不在
[00:05:29.760 --> 00:05:30.680]  就撇開那張白紙
[00:05:30.680 --> 00:05:31.320]  看看是什麼
[00:05:31.320 --> 00:05:33.080]  就撇開那張白紙
[00:05:33.080 --> 00:05:34.440]  撇開看是什麼
[00:05:34.440 --> 00:05:35.280]  一撇開
[00:05:35.280 --> 00:05:36.120]  你猜猜是個什麼
[00:05:36.120 --> 00:05:37.160]  是個價錢
[00:05:37.160 --> 00:05:38.640]  撇開看是價錢
[00:05:38.640 --> 00:05:40.560]  是三萬韓幣
[00:05:40.560 --> 00:05:41.760]  是三萬韓幣
[00:05:41.760 --> 00:05:42.200]  嘩
[00:05:42.200 --> 00:05:43.360]  我跟著心想
[00:05:43.360 --> 00:05:44.880]  他吃水都很深
[00:05:44.880 --> 00:05:47.440]  吃了十倍有多
[00:05:47.440 --> 00:05:49.680]  吃價錢是十倍有多
[00:05:49.680 --> 00:05:50.840]  所以你跟著旅行團
[00:05:50.840 --> 00:05:51.440]  就被人
[00:05:51.440 --> 00:05:52.640]  你信他
[00:05:52.640 --> 00:05:53.560]  你依賴他
[00:05:53.560 --> 00:05:55.200]  於是乎你就被他中了
[00:05:55.200 --> 00:05:56.360]  照都不知道
[00:05:56.360 --> 00:05:57.560]  騙了都不知道
[00:05:57.560 --> 00:05:59.200]  你依賴他
[00:05:59.200 --> 00:06:00.440]  中招都不知道
[00:06:00.440 --> 00:06:02.680]  基督徒那個時候信主就是這樣
[00:06:02.680 --> 00:06:04.320]  很多基督徒信主也如此
[00:06:04.320 --> 00:06:05.920]  我們依靠上主
[00:06:05.920 --> 00:06:07.080]  我們依靠上主
[00:06:07.080 --> 00:06:07.960]  依靠到一個地步
[00:06:07.960 --> 00:06:09.120]  我什麼都不想
[00:06:09.120 --> 00:06:10.200]  依靠到一個地步
[00:06:10.200 --> 00:06:10.840]  我什麼都不想
[00:06:10.840 --> 00:06:12.360]  上主你帶我去哪裡就哪裡
[00:06:12.360 --> 00:06:14.240]  上主你帶我去哪裡就哪裡
[00:06:14.240 --> 00:06:16.000]  去到哪裡我就照做
[00:06:16.000 --> 00:06:17.000]  你帶我去哪裡
[00:06:17.000 --> 00:06:17.640]  我就照做
[00:06:17.640 --> 00:06:18.520]  鄧英前輩
[00:06:18.520 --> 00:06:19.000]  沒錯
[00:06:19.000 --> 00:06:21.320]  這種心態是對的
[00:06:21.320 --> 00:06:23.040]  不過對一半
[00:06:23.040 --> 00:06:24.680]  現在是對的
[00:06:24.680 --> 00:06:25.520]  只對你一半
[00:06:25.520 --> 00:06:27.640]  如果我說上主只帶我去那裡
[00:06:27.640 --> 00:06:30.840]  而去那裡你不用智慧去參與的話
[00:06:30.840 --> 00:06:31.880]  如果說你去了
[00:06:31.880 --> 00:06:34.080]  你不用智慧去參與的話
[00:06:34.080 --> 00:06:36.880]  那你就做不到主要你做的事了
[00:06:36.880 --> 00:06:38.800]  你就做不到主要你做的事
[00:06:38.800 --> 00:06:39.880]  在第十六章
[00:06:39.880 --> 00:06:40.720]  《仕途行傳》
[00:06:40.720 --> 00:06:43.400]  第十一節至十三節的上半節
[00:06:43.400 --> 00:06:47.000]  在《仕途行傳》第十六章第十一至十三節的上半節
[00:06:47.000 --> 00:06:50.960]  我們有沒有看過保羅怎樣隨著聖靈的引導
[00:06:50.960 --> 00:06:55.000]  帶領他由老遠的特羅亞
[00:06:55.000 --> 00:06:58.600]  一直去到馬其頓地方的菲律賓城
[00:06:58.600 --> 00:06:59.680]  就是說
[00:06:59.680 --> 00:07:04.920]  保羅如何從克羅亞帶到馬其頓的這個城
[00:07:04.920 --> 00:07:06.720]  去到這個城裡面
[00:07:06.720 --> 00:07:07.360]  菲律賓城
[00:07:07.360 --> 00:07:10.040]  他依靠著神的帶領
[00:07:10.040 --> 00:07:12.560]  他到這個城裡面依靠神的帶領
[00:07:12.560 --> 00:07:15.640]  去到一個以外方人為主
[00:07:15.640 --> 00:07:20.480]  沒有猶太人會堂建立的羅馬殖民城
[00:07:20.480 --> 00:07:25.680]  就是說來到一個沒有猶太人會堂的羅馬殖民城
[00:07:25.680 --> 00:07:27.000]  那麼去到之後怎麼辦呢?
[00:07:27.000 --> 00:07:28.120]  順著上帝
[00:07:28.120 --> 00:07:29.520]  依靠上帝帶你去
[00:07:29.520 --> 00:07:31.280]  去到那裡就去那裡
[00:07:31.280 --> 00:07:32.720]  就是說怎麼辦呢?
[00:07:32.720 --> 00:07:34.400]  依靠神的帶領
[00:07:34.400 --> 00:07:35.560]  去那裡就去那裡
[00:07:35.560 --> 00:07:35.960]  是不是?
[00:07:35.960 --> 00:07:37.400]  好像旅行團帶你去那裡
[00:07:37.400 --> 00:07:38.440]  你就去到那裡
[00:07:38.440 --> 00:07:39.280]  他說什麼就什麼
[00:07:39.280 --> 00:07:40.080]  是不是這樣呢?
[00:07:40.080 --> 00:07:41.040]  是不是像旅行團
[00:07:41.040 --> 00:07:45.360]  我到那裡旅行社說去哪裡就去哪裡呢?
[00:07:45.360 --> 00:07:46.280]  做基督徒
[00:07:46.280 --> 00:07:47.200]  做基督徒
[00:07:47.200 --> 00:07:50.080]  其實要永遠帶著一個腦袋去侍奉主
[00:07:50.080 --> 00:07:52.040]  要帶著一個腦袋永遠去侍奉主
[00:07:52.040 --> 00:07:54.920]  這個腦袋就促使我們有一個主動的態度
[00:07:54.920 --> 00:07:56.400]  這個腦袋帶著我們有一個主動的態度
[00:07:56.400 --> 00:07:57.320]  去思想
[00:07:57.320 --> 00:07:58.160]  去思想
[00:07:58.160 --> 00:08:00.920]  你要用思想去配合上帝的帶領
[00:08:00.920 --> 00:08:02.920]  要思想去配合上帝的帶領
[00:08:02.920 --> 00:08:04.880]  不是上帝為什麼給我們這麼多恩賜呢?
[00:08:04.880 --> 00:08:07.040]  為什麼上帝給我們這麼多恩賜呢?
[00:08:07.040 --> 00:08:11.560]  今天很多基督徒只是等上帝給他機會去發揮恩賜
[00:08:11.560 --> 00:08:12.800]  不是這樣等的
[00:08:12.800 --> 00:08:15.800]  很多基督徒是等上帝給他發揮恩賜
[00:08:15.800 --> 00:08:17.560]  當上帝帶你去行走一步
[00:08:17.560 --> 00:08:20.200]  你就在那一步裡面
[00:08:20.200 --> 00:08:21.360]  你要在這一步裡面
[00:08:21.360 --> 00:08:24.720]  思想一下上帝怎麼叫你運用你的恩賜
[00:08:24.720 --> 00:08:28.200]  你要第十六章
[00:08:28.200 --> 00:08:30.960]  第十三節的下半節
[00:08:30.960 --> 00:08:33.320]  我們就知道了
[00:08:33.320 --> 00:08:34.440]  我們就知道了
[00:08:34.440 --> 00:08:37.160]  保羅他在這裡說什麼呢?
[00:08:37.160 --> 00:08:39.240]  路加醫生記載
[00:08:39.240 --> 00:08:40.960]  原來當天他去到的時候
[00:08:40.960 --> 00:08:42.480]  是剛剛安息日
[00:08:42.480 --> 00:08:45.440]  安息日
[00:08:45.440 --> 00:08:46.760]  當地有一個殖民城
[00:08:46.760 --> 00:08:50.880]  沒有猶太人會堂
[00:08:50.880 --> 00:08:51.840]  那我怎麼做呢?
[00:08:51.840 --> 00:08:54.360]  那裡是個殖民城
[00:08:54.360 --> 00:08:55.400]  沒有猶太人會堂
[00:08:55.400 --> 00:08:56.520]  我怎麼做呢?
[00:08:56.520 --> 00:08:57.640]  是不是不用做呢?
[00:08:57.640 --> 00:08:58.720]  是不是不用做呢?
[00:08:58.720 --> 00:09:00.120]  很多基督徒是這樣的
[00:09:00.120 --> 00:09:01.360]  很多基督徒就是這樣
[00:09:01.360 --> 00:09:02.240]  譬如我
[00:09:02.240 --> 00:09:03.440]  我去旅行
[00:09:03.440 --> 00:09:04.720]  譬如我去旅行
[00:09:04.720 --> 00:09:05.960]  我自己去旅行的多數
[00:09:05.960 --> 00:09:07.360]  我大部分我自己去旅行
[00:09:07.360 --> 00:09:08.760]  我是跟旅行團的
[00:09:08.760 --> 00:09:10.080]  我不是跟旅行團的
[00:09:10.080 --> 00:09:12.640]  去到一個地方剛好碰到星期天
[00:09:12.640 --> 00:09:16.000]  如果到一個地方碰到星期天
[00:09:16.000 --> 00:09:16.800]  星期天
[00:09:16.800 --> 00:09:17.760]  那你會怎麼樣呢?
[00:09:17.760 --> 00:09:18.920]  星期天你會怎麼樣呢?
[00:09:18.920 --> 00:09:21.600]  等於說如果你去旅行碰到星期天怎麼樣呢?
[00:09:21.600 --> 00:09:23.400]  如果你去旅行碰到星期天怎麼樣呢?
[00:09:23.400 --> 00:09:24.640]  那我會怎麼樣呢?
[00:09:24.640 --> 00:09:25.760]  我早一晚會找定
[00:09:25.760 --> 00:09:26.560]  有沒有教會
[00:09:26.560 --> 00:09:28.560]  我第二天星期天會先去教會
[00:09:28.560 --> 00:09:31.160]  我要去找有沒有教會我可以去
[00:09:31.160 --> 00:09:32.800]  探望一下當地的教會
[00:09:32.800 --> 00:09:34.120]  去參加當地的聚會
[00:09:34.120 --> 00:09:35.760]  去參加當地的聚會
[00:09:35.760 --> 00:09:39.440]  如果找不到基督教會會怎麼樣呢?
[00:09:39.440 --> 00:09:41.040]  如果找到基督教會會怎麼樣呢?
[00:09:41.040 --> 00:09:42.160]  那我就會找一下
[00:09:42.160 --> 00:09:45.280]  有沒有其他的敬拜上帝的地方
[00:09:45.280 --> 00:09:47.200]  有沒有其他敬拜上帝的地方
[00:09:47.200 --> 00:09:49.600]  甚至可能找到天主教會我都會去的
[00:09:49.600 --> 00:09:51.200]  如果找到天主教會我有機會
[00:09:51.200 --> 00:09:53.040]  我就不是參加天主教教會
[00:09:53.040 --> 00:09:54.520]  我不是參加天主教會
[00:09:54.520 --> 00:09:55.880]  我在裡面祈禱
[00:09:55.880 --> 00:09:57.000]  我在裡面祈禱
[00:09:57.000 --> 00:09:58.360]  仰望神讀聖經
[00:09:58.360 --> 00:10:00.120]  仰望神讀聖經
[00:10:00.120 --> 00:10:01.120]  我是這樣的
[00:10:01.120 --> 00:10:01.840]  我是這樣的
[00:10:01.840 --> 00:10:03.360]  如果真的找不到教會會怎麼樣呢?
[00:10:03.360 --> 00:10:04.960]  如果真的找不到教會會怎麼樣呢?
[00:10:04.960 --> 00:10:05.960]  沒有教會了
[00:10:05.960 --> 00:10:06.800]  如果沒有教會
[00:10:06.800 --> 00:10:08.440]  我就會找一個安靜的地方
[00:10:08.440 --> 00:10:10.000]  我就會找一個安靜的地方
[00:10:10.000 --> 00:10:11.840]  找一個地方讀聖經
[00:10:11.840 --> 00:10:12.640]  讀聖經
[00:10:12.640 --> 00:10:13.280]  祈禱
[00:10:13.280 --> 00:10:14.080]  祈禱
[00:10:14.080 --> 00:10:15.480]  現在更好了
[00:10:15.480 --> 00:10:16.600]  現在有互聯網
[00:10:16.600 --> 00:10:18.720]  按個按鈕就有什麼道理可以聽了
[00:10:18.720 --> 00:10:20.760]  現在有互聯網的時候
[00:10:20.760 --> 00:10:21.520]  按一下
[00:10:21.520 --> 00:10:22.560]  什麼道理都可以聽
[00:10:22.560 --> 00:10:28.480]  我經常都安裝了Grace For You的軟件
[00:10:28.480 --> 00:10:30.520]  去到哪裡我一按就聽到
[00:10:30.520 --> 00:10:33.440]  John McCarver牧師的職堂講道
[00:10:33.440 --> 00:10:36.640]  我裝了Grace For You這個軟件
[00:10:36.640 --> 00:10:39.040]  隨時都可以聽到John McCarver的牧師講道
[00:10:39.040 --> 00:10:41.240]  保羅和西拉等人
[00:10:41.240 --> 00:10:44.800]  就遇上在安息日
[00:10:44.800 --> 00:10:46.200]  沒有教會
[00:10:46.200 --> 00:10:50.320]  沒有猶太人會堂聚會的地方
[00:10:50.320 --> 00:10:53.920]  保羅和西拉來到一個沒有會堂聚會的地方
[00:10:53.920 --> 00:10:54.440]  那怎麼樣?
[00:10:54.440 --> 00:10:55.320]  不聚會嗎?
[00:10:55.320 --> 00:10:56.200]  來得不聚會嗎?
[00:10:56.200 --> 00:10:56.920]  不是啊
[00:10:56.920 --> 00:10:57.480]  不是
[00:10:57.480 --> 00:10:59.120]  你看看第十三節他講什麼
[00:10:59.120 --> 00:11:01.320]  我們看第十三節他講什麼
[00:11:01.320 --> 00:11:03.400]  當安息日
[00:11:03.400 --> 00:11:07.440]  我們出城門到了河邊
[00:11:07.440 --> 00:11:10.840]  知道那裡有一個禱告的地方
[00:11:10.840 --> 00:11:19.800]  我們就坐下對那聚會的婦女講道
[00:11:19.800 --> 00:11:24.120]  當時我們出城門到了河邊
[00:11:24.120 --> 00:11:26.720]  知道那裡有一個禱告的地方
[00:11:26.720 --> 00:11:31.760]  我們就坐下對那聚會的婦女講道
[00:11:31.760 --> 00:11:33.240]  當時我們有沒有見到?
[00:11:33.240 --> 00:11:34.600]  第十三節我們有沒有見到?
[00:11:34.600 --> 00:11:41.280]  保羅他們雖然知道找不到在一個殖民城市裡面
[00:11:41.280 --> 00:11:42.760]  是有猶太人會堂
[00:11:42.760 --> 00:11:44.960]  但是他沒有放棄聚會
[00:11:44.960 --> 00:11:48.800]  在一個羅馬殖民城的地方找不到一個會堂
[00:11:48.800 --> 00:11:50.280]  但是他們並沒有放棄聚會
[00:11:50.280 --> 00:11:51.560]  他用他們的智慧
[00:11:51.560 --> 00:11:52.680]  他用他們的智慧
[00:11:52.680 --> 00:11:53.840]  在那個地方
[00:11:53.840 --> 00:11:57.040]  想想那一個地方人們會在那裡聚會呢?
[00:11:57.040 --> 00:11:58.480]  他們用他們的智慧想
[00:11:58.480 --> 00:11:59.960]  什麼地方會聚會呢?
[00:11:59.960 --> 00:12:01.240]  雖然沒有會堂
[00:12:01.240 --> 00:12:02.160]  雖然沒有會堂
[00:12:02.160 --> 00:12:06.720]  但是我相信一定會有其他的猶太人或者基督徒的話
[00:12:06.720 --> 00:12:09.360]  他們相信會有其他的猶太人或者基督徒的話
[00:12:09.360 --> 00:12:10.440]  他們怎麼聚會呢?
[00:12:10.440 --> 00:12:11.560]  他們怎麼聚會呢?
[00:12:11.560 --> 00:12:14.360]  他們用出他們那種主動的思維
[00:12:14.360 --> 00:12:15.960]  他們用出他們那種主動的思維
[00:12:15.960 --> 00:12:17.240]  積極的思想
[00:12:17.240 --> 00:12:18.800]  積極的去思想
[00:12:18.800 --> 00:12:20.280]  究竟去哪裡好呢?
[00:12:20.280 --> 00:12:21.160]  到什麼地方好呢?
[00:12:21.160 --> 00:12:23.000]  於是他們就去了河邊
[00:12:23.000 --> 00:12:23.960]  於是他們就去了河邊
[00:12:23.960 --> 00:12:26.400]  在猶太人或者古晉宗文化裡面
[00:12:26.400 --> 00:12:29.200]  在猶太人古晉宗文化裡面
[00:12:29.200 --> 00:12:32.480]  逢親在這些城門口或者河邊的地方
[00:12:32.480 --> 00:12:35.000]  通常都是聚會的地點
[00:12:35.000 --> 00:12:37.840]  通常在門口河邊都是聚會的地點
[00:12:37.840 --> 00:12:40.000]  他真的在那裡找到一個祈禱的地方
[00:12:40.000 --> 00:12:41.560]  他真的找到一個祈禱的地方
[00:12:41.560 --> 00:12:43.440]  那邊有一批婦女在那裡祈禱
[00:12:43.440 --> 00:12:45.360]  就在那裡祈禱
[00:12:45.360 --> 00:12:52.560]  所以他們就在那裡開始跟人談道
[00:12:52.560 --> 00:12:55.520]  他們就在那裡跟人談道
[00:12:55.520 --> 00:12:56.600]  談道的時候
[00:12:56.600 --> 00:12:57.680]  十四節就告訴他
[00:12:57.680 --> 00:13:00.760]  他遇見一個很特別的人物
[00:13:00.760 --> 00:13:01.880]  一個婦女
[00:13:01.880 --> 00:13:02.600]  他談道的時候
[00:13:02.600 --> 00:13:04.560]  他們遇到一個很特別的婦女
[00:13:04.560 --> 00:13:06.280]  那我們一起讀一讀好嗎?
[00:13:06.280 --> 00:13:09.680]  我們從十四節讀到第十五節
[00:13:09.680 --> 00:13:10.080]  好嗎?
[00:13:10.080 --> 00:13:12.320]  我們從十四節讀到十五節
[00:13:12.320 --> 00:13:14.160]  這個婦女有什麼特色呢?
[00:13:14.160 --> 00:13:15.400]  我們看看這個婦女有什麼特色
[00:13:15.400 --> 00:13:16.600]  好,一起讀了
[00:13:16.600 --> 00:13:17.840]  我們一起來讀
[00:13:17.840 --> 00:13:22.120]  有一個賣紫色布匹的婦人
[00:13:22.120 --> 00:13:24.560]  名叫女底亞
[00:13:24.560 --> 00:13:28.000]  是推瓦推拉城的人
[00:13:28.000 --> 00:13:30.560]  蘇內經拜神
[00:13:30.560 --> 00:13:32.520]  她聽見了
[00:13:32.520 --> 00:13:35.200]  主就開道她的心
[00:13:35.200 --> 00:13:39.400]  叫她留心聽保羅所講的話
[00:13:39.400 --> 00:13:42.800]  她和她一家既領了洗
[00:13:42.800 --> 00:13:45.000]  便求我們說
[00:13:45.000 --> 00:13:49.000]  你們若以為我是真信主的
[00:13:49.000 --> 00:13:52.000]  請到我家裡來住
[00:13:52.000 --> 00:13:54.680]  於是向留我們
[00:13:54.680 --> 00:13:57.440]  保羅在那裡遇見一個女士
[00:13:57.440 --> 00:14:01.680]  她的名字叫做女底亞莉莉亞
[00:14:01.680 --> 00:14:05.240]  保羅在這裡遇到一位女士
[00:14:05.240 --> 00:14:07.280]  名叫女底亞
[00:14:07.280 --> 00:14:10.920]  路加很詳細記載這個遇見的女士
[00:14:10.920 --> 00:14:12.080]  她的背景
[00:14:12.080 --> 00:14:17.440]  路加很詳細記載了這位女士的背景
[00:14:17.440 --> 00:14:18.800]  她有三個特色
