
[00:00:00.000 --> 00:00:03.200]  感謝神今天和大家一起敬拜我們的上帝
[00:03:51.720 --> 00:03:55.720]  就起身往神所指示的地方去」
[00:03:55.720 --> 00:03:57.720]  第三天
[00:03:57.720 --> 00:03:59.280]  即是已經三天了
[00:03:59.280 --> 00:04:03.360]  亞伯拉罕舉目觀望遠遠看見那個地方
[00:04:03.360 --> 00:04:06.000]  亞伯拉罕對他的同僕說
[00:04:06.000 --> 00:04:07.800]  「你和盧留在這裡
[00:04:07.800 --> 00:04:10.800]  我和兒子就要去那裡敬拜
[00:04:10.800 --> 00:04:12.800]  然後會回到你們這裡來」
[00:04:13.720 --> 00:04:19.000]  亞伯拉罕將獻凡濟的柴放在他的兒子以撒身上
[00:04:19.000 --> 00:04:22.400]  自己手裡拿著刀和火
[00:04:22.400 --> 00:04:25.640]  他們二人一起往前走的時候
[00:04:25.640 --> 00:04:26.920]  以撒問他爸爸
[00:04:26.920 --> 00:04:27.720]  亞伯拉罕說
[00:04:27.720 --> 00:04:28.400]  「爸爸」
[00:04:28.400 --> 00:04:29.400]  亞伯拉罕回答
[00:04:29.400 --> 00:04:31.120]  「我兒有什麼事?」
[00:04:31.120 --> 00:04:32.120]  以撒說
[00:04:32.120 --> 00:04:32.920]  「你看
[00:04:32.920 --> 00:04:34.920]  火和柴都有了
[00:04:34.920 --> 00:04:38.120]  但是獻凡濟用的羊羔在哪裡?」
[00:04:38.120 --> 00:04:40.120]  亞伯拉罕回答說
[00:04:40.120 --> 00:04:46.720]  「我兒 神自己必親自預備獻凡濟用的羊羔」
[00:04:46.720 --> 00:04:50.520]  於是兩人繼續向前走
[00:04:50.520 --> 00:04:53.120]  他們來到神所指示的地方
[00:04:53.120 --> 00:04:57.120]  亞伯拉罕就在那裡捉了一座祭壇
[00:04:57.120 --> 00:04:58.720]  擺好了柴
[00:04:58.720 --> 00:05:01.720]  捆綁了自己的兒子以撒
[00:05:01.720 --> 00:05:05.320]  就把他放在祭壇的柴上
[00:05:05.320 --> 00:05:07.520]  亞伯拉罕伸手拿刀
[00:05:07.520 --> 00:05:10.320]  要宰殺自己的兒子的時候
[00:05:10.320 --> 00:05:13.920]  耶和華的使者從天上呼叫亞伯拉罕
[00:05:13.920 --> 00:05:15.120]  說
[00:05:15.120 --> 00:05:18.120]  「亞伯拉罕!亞伯拉罕!」
[00:05:18.120 --> 00:05:19.320]  亞伯拉罕回答
[00:05:19.320 --> 00:05:20.720]  「我在這裡」
[00:05:20.720 --> 00:05:21.720]  天使說
[00:05:21.720 --> 00:05:24.520]  「不可在這兒子身上下手
[00:05:24.520 --> 00:05:26.320]  一點也不可害他
[00:05:26.320 --> 00:05:28.920]  現在我知道你是敬畏神的了
[00:05:28.920 --> 00:05:32.720]  因為你沒有留下你的獨生子不及我」
[00:05:32.720 --> 00:05:35.320]  亞伯拉罕舉目觀看
[00:05:35.320 --> 00:05:38.920]  不料有一隻公綿羊
[00:05:38.920 --> 00:05:41.520]  亞伯拉罕就取了這隻公綿羊
[00:05:41.520 --> 00:05:43.520]  把牠獻為梵祭
[00:05:43.520 --> 00:05:45.320]  代替了自己的兒子
[00:05:45.320 --> 00:05:48.520]  亞伯拉罕就給那地方名叫
[00:05:48.520 --> 00:05:50.120]  「耶和華爾納」
[00:05:50.120 --> 00:05:51.120]  直到今天
[00:05:51.120 --> 00:05:57.320]  人還說在耶和華的山上必有餘悲
[00:05:57.320 --> 00:06:00.720]  「耶和華爾納」這麼響亮的名字
[00:06:00.720 --> 00:06:04.920]  其實就是從這個典故出來的
[00:06:04.920 --> 00:06:07.520]  過去很多時查考這段經文
[00:06:07.520 --> 00:06:10.120]  都有人問一個問題
[00:06:10.120 --> 00:06:11.720]  他的問題是
[00:06:11.720 --> 00:06:18.320]  為何上帝要亞伯拉罕獻耳朵
[00:06:18.320 --> 00:06:20.120]  做父親的不心痛
[00:06:20.120 --> 00:06:23.320]  為何要他獻耳朵呢?
[00:06:23.320 --> 00:06:25.120]  你會發覺很多人問這個問題
[00:06:25.120 --> 00:06:27.320]  每次查經也有很多人問這個問題
[00:06:27.320 --> 00:06:28.520]  但是這麼多人問
[00:06:28.520 --> 00:06:30.320]  你會發覺有一個人沒有問
[00:06:30.320 --> 00:06:32.120]  是誰沒有問呢?
[00:06:32.120 --> 00:06:35.720]  亞伯拉罕自己沒有問
[00:06:35.720 --> 00:06:38.520]  整段經文我剛才叫你留意
[00:06:38.520 --> 00:06:41.320]  你會發覺他跟上帝的對話
[00:06:41.320 --> 00:06:43.120]  他只說了四個字
[00:06:43.120 --> 00:06:44.120]  哪四個字呢?
[00:06:44.120 --> 00:06:47.120]  就是「我在這裡」
[00:06:47.120 --> 00:06:48.120]  在第一節
[00:06:48.120 --> 00:06:49.920]  當神叫他的時候
[00:06:49.920 --> 00:06:50.720]  「亞伯拉罕」
[00:06:50.720 --> 00:06:51.920]  他說「我在這裡」
[00:06:51.920 --> 00:06:55.120]  然後叫他獻你的兒子為梵祭
[00:06:55.120 --> 00:06:56.920]  後來在第十一節
[00:06:56.920 --> 00:06:58.520]  天使見到他
[00:06:58.520 --> 00:07:01.120]  見到他差不多要殺死兒子的時候
[00:07:01.120 --> 00:07:02.120]  「亞伯拉罕」
[00:07:02.120 --> 00:07:03.920]  亞伯拉罕說「我在這裡」
[00:07:03.920 --> 00:07:06.920]  天使叫他不要殺他的兒子
[00:07:06.920 --> 00:07:10.920]  他其實跟上帝說了這句話
[00:07:10.920 --> 00:07:12.720]  「我在這裡」
[00:07:12.720 --> 00:07:15.720]  他沒有問過為何我們問這個問題
[00:07:15.720 --> 00:07:20.120]  為何上帝要他獻耳朵這個問題
[00:07:20.120 --> 00:07:22.320]  弟兄姊妹我想問問你
[00:07:22.320 --> 00:07:24.120]  當別人叫你做事的時候
[00:07:24.120 --> 00:07:27.720]  你有沒有試過問別人為甚麼?
[00:07:27.720 --> 00:07:31.120]  你問別人為甚麼的原因是甚麼呢?
[00:07:31.120 --> 00:07:32.120]  你可能說
[00:07:32.120 --> 00:07:33.120]  我不知道原因
[00:07:33.120 --> 00:07:35.320]  所以我就問為甚麼
[00:07:35.320 --> 00:07:36.920]  但其實更可能是
[00:07:36.920 --> 00:07:38.920]  當我們問為甚麼的時候
[00:07:38.920 --> 00:07:39.920]  其實我的意思是
[00:07:39.920 --> 00:07:41.920]  我不太想做這件事
[00:07:41.920 --> 00:07:43.320]  會不會?
[00:07:43.320 --> 00:07:45.920]  我兩個女兒現在都在家裡
[00:07:45.920 --> 00:07:47.320]  家人很好
[00:07:47.320 --> 00:07:50.920]  有一晚我叫我女兒把垃圾推出去
[00:07:50.920 --> 00:07:53.520]  因為第二天有人來收垃圾
[00:07:53.520 --> 00:07:55.720]  她就說「Why?」
[00:07:55.720 --> 00:07:57.720]  我心裡就想「Why?」
[00:07:57.720 --> 00:07:58.920]  為甚麼你說「Why?」
[00:07:58.920 --> 00:08:00.920]  不是應該說OK的嗎?
[00:08:00.920 --> 00:08:03.920]  你說「Why」就是你不想做
[00:08:03.920 --> 00:08:06.320]  很多時候我們不想做的時候
[00:08:06.320 --> 00:08:08.320]  我們就會問「Why?」
[00:08:08.320 --> 00:08:11.320]  今天可能上帝叫你做一些事
[00:08:11.320 --> 00:08:12.520]  可能你就會問「Why?」
[00:08:12.520 --> 00:08:14.920]  其實可能我們不想做
[00:08:14.920 --> 00:08:18.320]  但伯拉罕他沒有問「Why?」
[00:08:18.320 --> 00:08:20.120]  他沒有問為甚麼
[00:08:20.120 --> 00:08:24.320]  因為他知道這是上帝給他的一個試驗
[00:08:24.320 --> 00:08:25.520]  給他的一個考驗
[00:08:25.520 --> 00:08:26.920]  縱然很難
[00:08:26.920 --> 00:08:29.520]  但他願意
[00:08:29.520 --> 00:08:32.320]  伯拉罕願意的時候就告訴你
[00:08:32.320 --> 00:08:36.320]  其實這個考驗
[00:08:36.320 --> 00:08:39.720]  是他做父親很多時候都會有
[00:08:39.720 --> 00:08:41.520]  作為父親都知道
[00:08:41.520 --> 00:08:44.720]  其實試驗、考驗
[00:08:44.720 --> 00:08:46.520]  由你的小孩出生
[00:08:46.520 --> 00:08:47.520]  一直去成長
[00:08:47.520 --> 00:08:50.120]  一直一個一個接踵而來
[00:08:50.120 --> 00:08:51.920]  就好像現在家居的時候
[00:08:51.920 --> 00:08:53.920]  很多父親我聽到他們說
[00:08:53.920 --> 00:08:55.720]  他們從來沒有見過他們的兒子
[00:08:55.720 --> 00:08:58.320]  這麼努力、這麼勤力
[00:08:58.320 --> 00:09:00.320]  做甚麼呢?打遊戲機
[00:09:00.320 --> 00:09:01.520]  由早上打到晚上
[00:09:01.520 --> 00:09:03.320]  由晚上打到早上
[00:09:03.320 --> 00:09:05.520]  有很多人很沮喪
[00:09:05.520 --> 00:09:08.520]  用網絡等等用很多方法
[00:09:08.520 --> 00:09:10.320]  一個很無奈的說
[00:09:10.320 --> 00:09:12.720]  「我真的想掐死他」
[00:09:12.720 --> 00:09:15.520]  這是一個很大的試驗
[00:09:15.520 --> 00:09:18.520]  在居家的時候作為每個父親都是
[00:09:18.520 --> 00:09:20.720]  但我相信今天上帝不會試驗你
[00:09:20.720 --> 00:09:23.720]  要你掐死你的兒子
[00:09:23.720 --> 00:09:25.720]  所以有人問
[00:09:25.720 --> 00:09:28.120]  試驗歸試驗
[00:09:28.120 --> 00:09:29.920]  為何要阿伯蘭
[00:09:29.920 --> 00:09:33.920]  阿伯拉罕親手殺死自己的兒子
[00:09:33.920 --> 00:09:36.520]  養到這麼大了
[00:09:36.520 --> 00:09:37.720]  懂事了
[00:09:37.720 --> 00:09:39.720]  現在你先殺死他
[00:09:39.720 --> 00:09:43.120]  可否用其他的方法去試驗呢?
[00:09:43.120 --> 00:09:45.320]  如果你要試驗阿伯拉罕
[00:09:45.320 --> 00:09:47.520]  你用甚麼方法呢?
[00:09:47.520 --> 00:09:48.320]  可能你會說
[00:09:48.320 --> 00:09:50.520]  不如綁架了以撒就算了
[00:09:50.520 --> 00:09:52.520]  然後預備贖金
[00:09:52.520 --> 00:09:54.520]  都是耶華預備
[00:09:54.520 --> 00:09:55.520]  贖他回來
[00:09:55.520 --> 00:09:59.520]  不用親手殺死兒子這麼殘忍
[00:09:59.520 --> 00:10:02.520]  這個問題要回答
[00:10:02.520 --> 00:10:05.520]  我們首先要明白經文
[00:10:05.520 --> 00:10:09.520]  你要知道上帝不是要取以撒的命
[00:10:09.520 --> 00:10:14.520]  因為你剛才看到經文有楊高代替
[00:10:14.520 --> 00:10:18.520]  上帝不是要取他的命
[00:10:18.520 --> 00:10:21.520]  為何要用這種方法呢?
[00:10:21.520 --> 00:10:26.520]  我們需要回到阿伯拉罕的時代
[00:10:26.520 --> 00:10:30.520]  阿伯拉罕的時代穿越經文本身
[00:10:30.520 --> 00:10:33.520]  阿伯拉罕的時代是甚麼時代呢?
[00:10:33.520 --> 00:10:36.520]  阿伯拉罕的時代是解放前的時代
[00:10:36.520 --> 00:10:37.520]  解放前是甚麼意思呢?
[00:10:37.520 --> 00:10:39.520]  即是以色列民族被解放之前
[00:10:39.520 --> 00:10:42.520]  其實當時連以色列民族都沒有
[00:10:42.520 --> 00:10:45.520]  阿伯拉罕很早的時候
[00:10:45.520 --> 00:10:46.520]  未有律法
[00:10:46.520 --> 00:10:48.520]  未有憲制的規條
[00:10:48.520 --> 00:10:49.520]  甚麼都沒有
[00:10:49.520 --> 00:10:53.520]  而阿伯拉罕當時活在一個世界
[00:10:53.520 --> 00:10:57.520]  是一個充滿愛邦敬拜神明的世界
[00:10:57.520 --> 00:10:59.520]  而那些愛邦人敬拜神明
[00:10:59.520 --> 00:11:01.520]  就是把自己的兒子殺了
[00:11:01.520 --> 00:11:03.520]  獻給他的上帝
[00:11:03.520 --> 00:11:05.520]  為代表他的慶豐
[00:11:05.520 --> 00:11:08.520]  所以其實阿伯拉罕很明白
[00:11:08.520 --> 00:11:12.520]  這個試驗的重點是甚麼
[00:11:12.520 --> 00:11:14.520]  重點其實是問
[00:11:14.520 --> 00:11:16.520]  你是否願意馴服我
[00:11:16.520 --> 00:11:21.520]  如同這些愛邦人去馴服他們的神一樣
[00:11:21.520 --> 00:11:24.520]  當然更加重要的是
[00:11:24.520 --> 00:11:28.520]  其實你記得上帝應許過阿伯拉罕
[00:11:28.520 --> 00:11:29.520]  萬國之父
[00:11:29.520 --> 00:11:31.520]  那你對他的應許
[00:11:31.520 --> 00:11:33.520]  是否真的相信呢?
[00:11:33.520 --> 00:11:36.520]  是否真的忠於神的應許呢?
[00:11:36.520 --> 00:11:40.520]  阿伯拉罕很明白這件事
[00:11:40.520 --> 00:11:43.520]  但是就試探歸試探
[00:11:43.520 --> 00:11:47.520]  我們都說做父親有很多
[00:11:47.520 --> 00:11:49.520]  又難又大的試探
[00:11:49.520 --> 00:11:53.520]  你真的想不到上帝會有甚麼試探
[00:11:53.520 --> 00:11:55.520]  試驗給你
[00:11:55.520 --> 00:11:57.520]  所以其實我也很同意
[00:11:57.520 --> 00:11:58.520]  有個人說過
[00:11:58.520 --> 00:12:00.520]  他說做父親難
[00:12:00.520 --> 00:12:02.520]  做好父親更難
[00:12:02.520 --> 00:12:04.520]  做一個屬靈的好父親
[00:12:04.520 --> 00:12:07.520]  其實就真的難上加難
[00:12:07.520 --> 00:12:09.520]  很明白這件事情
[00:12:09.520 --> 00:12:11.520]  我記得我初為人父的時候
[00:12:11.520 --> 00:12:13.520]  做爸爸的時候
[00:12:13.520 --> 00:12:17.520]  有一個長者跟我說過這句話
[00:12:17.520 --> 00:12:20.520]  他說父親有淚難落淚
[00:12:20.520 --> 00:12:22.520]  那時候他說完之後
[00:12:22.520 --> 00:12:23.520]  我就問他甚麼事
[00:12:23.520 --> 00:12:25.520]  我當時不明白
[00:12:25.520 --> 00:12:26.520]  他轉身就走了
[00:12:26.520 --> 00:12:27.520]  沒有解釋過
[00:12:27.520 --> 00:12:29.520]  當然現在二十年後
[00:12:29.520 --> 00:12:31.520]  做了爸爸二十年
[00:12:31.520 --> 00:12:34.520]  很明白這句話其實是甚麼意思
[00:12:34.520 --> 00:12:36.520]  因為做爸爸很多時候
[00:12:36.520 --> 00:12:38.520]  很多難處
[00:12:38.520 --> 00:12:41.520]  在人言之隱裡說不出來
[00:12:41.520 --> 00:12:44.520]  無論是他出世之後
[00:12:44.520 --> 00:12:46.520]  由早哭到晚
[00:12:46.520 --> 00:12:47.520]  從晚哭到早
[00:12:47.520 --> 00:12:48.520]  你筋疲力竭
[00:12:48.520 --> 00:12:50.520]  又或者他長大之後
[00:12:50.520 --> 00:12:51.520]  不聽你的話
[00:12:51.520 --> 00:12:52.520]  開始你發覺跟他不太合得來
[00:12:52.520 --> 00:12:54.520]  他頂嘴等等
[00:12:54.520 --> 00:12:56.520]  他遇到問題的時候
[00:12:56.520 --> 00:12:58.520]  你又幫不了他
[00:12:58.520 --> 00:13:00.520]  例如少女心事
[00:13:00.520 --> 00:13:02.520]  或者是功夫的數學
[00:13:02.520 --> 00:13:04.520]  歷史等等
[00:13:04.520 --> 00:13:06.520]  我都不懂
[00:13:06.520 --> 00:13:07.520]  他有問題的時候
[00:13:07.520 --> 00:13:09.520]  他還不肯幫你
[00:13:09.520 --> 00:13:11.520]  說不要搞亂
[00:13:11.520 --> 00:13:15.520]  這個時候很困難
[00:13:15.520 --> 00:13:20.520]  我每次遇到這些考驗的時候
[00:13:20.520 --> 00:13:22.520]  我都會問自己
[00:13:22.520 --> 00:13:24.520]  我都會懷疑
[00:13:24.520 --> 00:13:25.520]  其實我懷疑自己
[00:13:25.520 --> 00:13:27.520]  我是否一個稱職的爸爸
[00:13:27.520 --> 00:13:29.520]  我做錯了甚麼事
[00:13:29.520 --> 00:13:31.520]  有時候會想想
[00:13:31.520 --> 00:13:33.520]  為何我跟他這麼近
[00:13:33.520 --> 00:13:34.520]  在同一間屋裡
[00:13:34.520 --> 00:13:37.520]  但關係好像那麼遠
[00:13:37.520 --> 00:13:38.520]  有時候
[00:13:38.520 --> 00:13:39.520]  今天我們的主題是
[00:13:39.520 --> 00:13:40.520]  Shall we talk?
[00:13:40.520 --> 00:13:42.520]  有時候想跟他說
[00:13:42.520 --> 00:13:43.520]  Shall we talk?
[00:13:43.520 --> 00:13:44.520]  陪我說
[00:13:44.520 --> 00:13:45.520]  陪我說出
[00:13:45.520 --> 00:13:48.520]  我們最後何以生疏等等
[00:13:48.520 --> 00:13:52.520]  但他可能又不明白
[00:13:52.520 --> 00:13:55.520]  所以其實做父親這個事情
[00:13:55.520 --> 00:13:58.520]  是有很多不同的挑戰
[00:13:58.520 --> 00:13:59.520]  但我們感謝主
[00:13:59.520 --> 00:14:02.520]  神給我們很多安慰
[00:14:02.520 --> 00:14:04.520]  因為今天這段經文
[00:14:04.520 --> 00:14:07.520]  阿伯拉罕信心之父
[00:14:07.520 --> 00:14:11.520]  但其實他當中仍然有難言之隱
[00:14:11.520 --> 00:14:14.520]  當以撒問他
[00:14:14.520 --> 00:14:17.520]  阿伯,火和柴都有了
[00:14:17.520 --> 00:14:20.520]  獻祭的羊羔在哪裏呢?
[00:14:20.520 --> 00:14:24.520]  這其實是一個很難的問題
[00:14:24.520 --> 00:14:26.520]  如果你是阿伯拉罕的時候
[00:14:26.520 --> 00:14:28.520]  或者你是以撒的父親的時候
[00:14:28.520 --> 00:14:30.520]  我不知道你會怎樣回答
[00:14:30.520 --> 00:14:32.520]  你說不是,阿伯拉罕很快
[00:14:32.520 --> 00:14:34.520]  他馬上回答
[00:14:34.520 --> 00:14:37.520]  我疑神自己必親自預備
[00:14:37.520 --> 00:14:40.520]  繁祭用的羊羔
[00:14:40.520 --> 00:14:42.520]  好像很快
[00:14:42.520 --> 00:14:45.520]  但其實這件事情
[00:14:45.520 --> 00:14:48.520]  你知不知道阿伯拉罕想了多久
[00:14:48.520 --> 00:14:50.520]  如果你剛才留意到經文
[00:14:50.520 --> 00:14:55.520]  當神叫他要獻以撒為祭之前
[00:14:55.520 --> 00:14:56.520]  之後
[00:14:56.520 --> 00:14:58.520]  其實他用了三天的時間
[00:14:58.520 --> 00:15:01.520]  才去到所指示的地方獻祭
[00:15:01.520 --> 00:15:04.520]  所以他這件事其實他想了三天
[00:15:04.520 --> 00:15:07.520]  我不知道他這三天是否睡得著
[00:15:07.520 --> 00:15:09.520]  思前想後
[00:15:09.520 --> 00:15:12.520]  可能根本這個人都不知道怎樣
[00:15:12.520 --> 00:15:14.520]  他一邊想一邊想
[00:15:14.520 --> 00:15:16.520]  有時候
[00:15:16.520 --> 00:15:18.520]  有些難處有些難題
[00:15:18.520 --> 00:15:20.520]  你真的可能不用去解答
[00:15:20.520 --> 00:15:22.520]  你對著你的兒子
[00:15:22.520 --> 00:15:24.520]  你沒有辦法等等
[00:15:24.520 --> 00:15:28.520]  我記得有一個患了神病的小朋友
[00:15:28.520 --> 00:15:32.520]  他一直要洗神
[00:15:32.520 --> 00:15:33.520]  經常在醫院
[00:15:33.520 --> 00:15:35.520]  他問他爸爸
[00:15:35.520 --> 00:15:38.520]  爸爸我們等了很久
[00:15:38.520 --> 00:15:40.520]  何時才可以換神呢
[00:15:40.520 --> 00:15:42.520]  他爸爸就告訴他
[00:15:42.520 --> 00:15:44.520]  我再問問醫生
[00:15:44.520 --> 00:15:45.520]  我再告訴你
[00:15:45.520 --> 00:15:47.520]  得到的答案是甚麼呢
[00:15:47.520 --> 00:15:49.520]  醫生說不知道
[00:15:49.520 --> 00:15:51.520]  即是沒有期
[00:15:51.520 --> 00:15:52.520]  未有
[00:15:52.520 --> 00:15:55.520]  那時爸爸就覺得
[00:15:55.520 --> 00:15:57.520]  怎樣跟兒子交代呢
[00:15:57.520 --> 00:15:59.520]  告訴他不知道嗎
[00:15:59.520 --> 00:16:01.520]  要等一等還是怎樣呢
[00:16:01.520 --> 00:16:04.520]  當爸爸看到這一節的經文
[00:16:04.520 --> 00:16:05.520]  他說我兒
[00:16:05.520 --> 00:16:08.520]  神自己必親自預備的時候
[00:16:08.520 --> 00:16:10.520]  他想到其實
[00:16:10.520 --> 00:16:12.520]  當然這節的經文
[00:16:12.520 --> 00:16:15.520]  表面上是一個很有信心的經文
[00:16:15.520 --> 00:16:17.520]  大有信心神會預備
[00:16:17.520 --> 00:16:19.520]  但作為爸爸
[00:16:19.520 --> 00:16:22.520]  知道爸爸背後有很多心思
[00:16:22.520 --> 00:16:24.520]  其實意思是
[00:16:24.520 --> 00:16:26.520]  我沒有辦法
[00:16:26.520 --> 00:16:28.520]  我不知道
[00:16:28.520 --> 00:16:29.520]  我不清楚
[00:16:29.520 --> 00:16:31.520]  我不足
[00:16:31.520 --> 00:16:33.520]  但神是有預備
[00:16:33.520 --> 00:16:36.520]  今天你做父親的時候
[00:16:36.520 --> 00:16:37.520]  可能你都會覺得
[00:16:37.520 --> 00:16:38.520]  你有些不足
[00:16:38.520 --> 00:16:39.520]  你都會覺得
[00:16:39.520 --> 00:16:41.520]  為何跟他的關係這樣
[00:16:41.520 --> 00:16:43.520]  或者很多的難處
[00:16:43.520 --> 00:16:45.520]  但不要灰心
[00:16:45.520 --> 00:16:46.520]  聖經告訴你
[00:16:46.520 --> 00:16:48.520]  神仍然是可靠可信
[00:16:48.520 --> 00:16:50.520]  祂仍然有你隨時的幫助
[00:16:50.520 --> 00:16:54.520]  祂可以彌補我們做父親的不足
[00:16:54.520 --> 00:16:57.520]  做爸爸有很多難言之隱
[00:16:57.520 --> 00:17:00.520]  好像阿伯拉罕一樣
[00:17:00.520 --> 00:17:04.520]  做爸爸的難處
[00:17:04.520 --> 00:17:06.520]  其實如果你是爸爸
[00:17:06.520 --> 00:17:08.520]  你很明白
[00:17:08.520 --> 00:17:10.520]  很多時候
[00:17:10.520 --> 00:17:13.520]  如果你發覺你現在的爸爸
[00:17:13.520 --> 00:17:16.520]  好像跟你關係很遠
[00:17:16.520 --> 00:17:18.520]  但他仍然健在
[00:17:18.520 --> 00:17:21.520]  我會勸你多體諒他
[00:17:21.520 --> 00:17:24.520]  因為做爸爸真的不容易
[00:17:24.520 --> 00:17:27.520]  我不知道你曾經有沒有
[00:17:27.520 --> 00:17:30.520]  被你爸爸帶來很多的難題
[00:17:30.520 --> 00:17:32.520]  我記得我那時候
