
[00:00:00.000 --> 00:00:01.860]  大家不知道有沒有這種經歷
[00:06:16.840 --> 00:06:18.840]  祂會不會再愛我們呢
[00:06:18.840 --> 00:06:20.840]  又如果神知道我是一個怎樣的人
[00:06:20.840 --> 00:06:22.840]  祂會不會再愛我們呢
[00:06:22.840 --> 00:06:24.840]  又如果神知道我是一個怎樣的人
[00:06:24.840 --> 00:06:26.840]  祂會不會再愛我們呢
[00:06:26.840 --> 00:06:28.840]  又如果神知道我是一個怎樣的人
[00:06:28.840 --> 00:06:30.840]  祂會不會再愛我們呢
[00:06:30.840 --> 00:06:32.840]  又如果神知道我是一個怎樣的人
[00:06:32.840 --> 00:06:34.840]  祂會不會再愛我們呢
[00:06:34.840 --> 00:06:36.840]  又如果神知道我是一個怎樣的人
[00:06:36.840 --> 00:06:38.840]  祂會不會再愛我們呢
[00:06:38.840 --> 00:06:40.840]  又如果神知道我是一個怎樣的人
[00:06:40.840 --> 00:06:42.840]  祂會不會再愛我們呢
[00:06:42.840 --> 00:06:44.840]  又如果神知道我是一個怎樣的人
[00:06:44.840 --> 00:06:46.840]  祂會不會再愛我們呢
[00:06:46.840 --> 00:06:48.840]  又如果神知道我是一個怎樣的人
[00:06:48.840 --> 00:06:50.840]  祂會不會再愛我們呢
[00:06:50.840 --> 00:06:52.840]  又如果神知道我是一個怎樣的人
[00:06:52.840 --> 00:06:54.840]  祂會不會再愛我們呢
[00:06:54.840 --> 00:06:56.840]  又如果神知道我是一個怎樣的人
[00:06:56.840 --> 00:06:58.840]  祂會不會再愛我們呢
[00:06:58.840 --> 00:07:00.840]  又如果神知道我是一個怎樣的人
[00:07:00.840 --> 00:07:02.840]  祂會不會再愛我們呢
[00:07:02.840 --> 00:07:04.840]  又如果神知道我是一個怎樣的人
[00:07:04.840 --> 00:07:06.840]  祂會不會再愛我們呢
[00:07:06.840 --> 00:07:08.840]  又如果神知道我是一個怎樣的人
[00:07:08.840 --> 00:07:10.840]  祂會不會再愛我們呢
[00:07:10.840 --> 00:07:12.840]  又如果神知道我是一個怎樣的人
[00:07:12.840 --> 00:07:14.840]  祂會不會再愛我們呢
[00:07:14.840 --> 00:07:16.840]  又如果神知道我是一個怎樣的人
[00:07:16.840 --> 00:07:18.840]  祂會不會再愛我們呢
[00:07:18.840 --> 00:07:20.840]  又如果神知道我是一個怎樣的人
[00:07:20.840 --> 00:07:22.840]  祂會不會再愛我們呢
[00:07:22.840 --> 00:07:24.840]  又如果神知道我是一個怎樣的人
[00:07:24.840 --> 00:07:26.840]  祂會不會再愛我們呢
[00:07:26.840 --> 00:07:28.840]  又如果神知道我是一個怎樣的人
[00:07:28.840 --> 00:07:30.840]  祂會不會再愛我們呢
[00:07:30.840 --> 00:07:32.840]  又如果神知道我是一個怎樣的人
[00:07:32.840 --> 00:07:34.840]  祂會不會再愛我們呢
[00:07:34.840 --> 00:07:36.840]  又如果神知道我是一個怎樣的人
[00:07:36.840 --> 00:07:38.840]  祂會不會再愛我們呢
[00:07:38.840 --> 00:07:40.840]  又如果神知道我是一個怎樣的人
[00:07:40.840 --> 00:07:42.840]  祂會不會再愛我們呢
[00:07:42.840 --> 00:07:44.840]  又如果神知道我是一個怎樣的人
[00:07:44.840 --> 00:07:46.840]  祂會不會再愛我們呢
[00:07:46.840 --> 00:07:48.840]  又如果神知道我是一個怎樣的人
[00:07:48.840 --> 00:07:50.840]  祂會不會再愛我們呢
[00:07:50.840 --> 00:07:52.840]  又如果神知道我是一個怎樣的人
[00:07:52.840 --> 00:07:54.840]  祂會不會再愛我們呢
[00:07:54.840 --> 00:07:56.840]  又如果神知道我是一個怎樣的人
[00:07:56.840 --> 00:07:58.840]  祂會不會再愛我們呢
[00:07:58.840 --> 00:08:00.840]  又如果神知道我是一個怎樣的人
[00:08:00.840 --> 00:08:02.840]  祂會不會再愛我們呢
[00:08:02.840 --> 00:08:04.840]  又如果神知道我是一個怎樣的人
[00:08:04.840 --> 00:08:06.840]  祂會不會再愛我們呢
[00:08:06.840 --> 00:08:08.840]  又如果神知道我是一個怎樣的人
[00:08:08.840 --> 00:08:10.840]  祂會不會再愛我們呢
[00:08:10.840 --> 00:08:12.840]  又如果神知道我是一個怎樣的人
[00:08:12.840 --> 00:08:14.840]  祂會不會再愛我們呢
[00:08:14.840 --> 00:08:16.840]  又如果神知道我是一個怎樣的人
[00:08:16.840 --> 00:08:18.840]  祂會不會再愛我們呢
[00:08:18.840 --> 00:08:20.840]  又如果神知道我是一個怎樣的人
[00:08:20.840 --> 00:08:22.840]  祂會不會再愛我們呢
[00:08:22.840 --> 00:08:24.840]  又如果神知道我是一個怎樣的人
[00:08:24.840 --> 00:08:26.840]  祂會不會再愛我們呢
[00:08:26.840 --> 00:08:28.840]  又如果神知道我是一個怎樣的人
[00:08:28.840 --> 00:08:30.840]  祂會不會再愛我們呢
[00:08:30.840 --> 00:08:32.840]  又如果神知道我是一個怎樣的人
[00:08:32.840 --> 00:08:34.840]  祂會不會再愛我們呢
[00:08:34.840 --> 00:08:36.840]  又如果神知道我是一個怎樣的人
[00:08:36.840 --> 00:08:38.840]  祂會不會再愛我們呢
[00:08:38.840 --> 00:08:40.840]  又如果神知道我是一個怎樣的人
[00:08:40.840 --> 00:08:42.840]  祂會不會再愛我們呢
[00:08:42.840 --> 00:08:44.840]  又如果神知道我是一個怎樣的人
[00:08:44.840 --> 00:08:46.840]  祂會不會再愛我們呢
[00:08:46.840 --> 00:08:48.840]  又如果神知道我是一個怎樣的人
[00:08:48.840 --> 00:08:50.840]  祂會不會再愛我們呢
[00:08:50.840 --> 00:08:52.840]  又如果神知道我是一個怎樣的人
[00:08:52.840 --> 00:08:54.840]  祂會不會再愛我們呢
[00:08:54.840 --> 00:08:56.840]  又如果神知道我是一個怎樣的人
[00:08:56.840 --> 00:08:58.840]  祂會不會再愛我們呢
[00:08:58.840 --> 00:09:00.840]  又如果神知道我是一個怎樣的人
[00:09:00.840 --> 00:09:02.840]  祂會不會再愛我們呢
[00:09:02.840 --> 00:09:04.840]  又如果神知道我是一個怎樣的人
[00:09:04.840 --> 00:09:06.840]  祂會不會再愛我們呢
[00:09:06.840 --> 00:09:08.840]  又如果神知道我是一個怎樣的人
[00:09:08.840 --> 00:09:10.840]  祂會不會再愛我們呢
[00:09:10.840 --> 00:09:12.840]  又如果神知道我是一個怎樣的人
[00:09:12.840 --> 00:09:14.840]  祂會不會再愛我們呢
[00:09:14.840 --> 00:09:16.840]  又如果神知道我是一個怎樣的人
[00:09:16.840 --> 00:09:18.840]  祂會不會再愛我們呢
[00:09:18.840 --> 00:09:20.840]  又如果神知道我是一個怎樣的人
[00:09:20.840 --> 00:09:22.840]  祂會不會再愛我們呢
[00:09:22.840 --> 00:09:24.840]  又如果神知道我是一個怎樣的人
[00:09:24.840 --> 00:09:26.840]  祂會不會再愛我們呢
[00:09:26.840 --> 00:09:28.840]  又如果神知道我是一個怎樣的人
[00:09:28.840 --> 00:09:30.840]  祂會不會再愛我們呢
[00:09:30.840 --> 00:09:32.840]  又如果神知道我是一個怎樣的人
[00:09:32.840 --> 00:09:34.840]  祂會不會再愛我們呢
[00:09:34.840 --> 00:09:36.840]  又如果神知道我是一個怎樣的人
[00:09:36.840 --> 00:09:38.840]  祂會不會再愛我們呢
[00:09:38.840 --> 00:09:40.840]  又如果神知道我是一個怎樣的人
[00:09:40.840 --> 00:09:42.840]  祂會不會再愛我們呢
[00:09:42.840 --> 00:09:44.840]  又如果神知道我是一個怎樣的人
[00:09:44.840 --> 00:09:46.840]  祂會不會再愛我們呢
[00:09:46.840 --> 00:09:48.840]  又如果神知道我是一個怎樣的人
[00:09:48.840 --> 00:09:50.840]  祂會不會再愛我們呢
[00:09:50.840 --> 00:09:52.840]  又如果神知道我是一個怎樣的人
[00:09:52.840 --> 00:09:54.840]  祂會不會再愛我們呢
[00:09:54.840 --> 00:09:56.840]  又如果神知道我是一個怎樣的人
[00:09:56.840 --> 00:09:58.840]  祂會不會再愛我們呢
[00:09:58.840 --> 00:10:00.840]  又如果神知道我是一個怎樣的人
[00:10:00.840 --> 00:10:02.840]  祂會不會再愛我們呢
[00:10:02.840 --> 00:10:04.840]  又如果神知道我是一個怎樣的人
[00:10:04.840 --> 00:10:06.840]  祂會不會再愛我們呢
[00:10:06.840 --> 00:10:08.840]  又如果神知道我是一個怎樣的人
[00:10:08.840 --> 00:10:10.840]  祂會不會再愛我們呢
[00:10:10.840 --> 00:10:12.840]  又如果神知道我是一個怎樣的人
[00:10:12.840 --> 00:10:14.840]  祂會不會再愛我們呢
[00:10:14.840 --> 00:10:16.840]  又如果神知道我是一個怎樣的人
[00:10:16.840 --> 00:10:18.840]  祂會不會再愛我們呢
[00:10:18.840 --> 00:10:20.840]  又如果神知道我是一個怎樣的人
[00:10:20.840 --> 00:10:22.840]  祂會不會再愛我們呢
[00:10:22.840 --> 00:10:24.840]  又如果神知道我是一個怎樣的人
[00:10:24.840 --> 00:10:26.840]  祂會不會再愛我們呢
[00:10:26.840 --> 00:10:28.840]  又如果神知道我是一個怎樣的人
[00:10:28.840 --> 00:10:30.840]  祂會不會再愛我們呢
[00:10:30.840 --> 00:10:32.840]  又如果神知道我是一個怎樣的人
[00:10:32.840 --> 00:10:34.840]  祂會不會再愛我們呢
[00:10:34.840 --> 00:10:36.840]  又如果神知道我是一個怎樣的人
[00:10:36.840 --> 00:10:38.840]  祂會不會再愛我們呢
[00:10:38.840 --> 00:10:40.840]  又如果神知道我是一個怎樣的人
[00:10:40.840 --> 00:10:42.840]  祂會不會再愛我們呢
[00:10:42.840 --> 00:10:44.840]  又如果神知道我是一個怎樣的人
[00:10:44.840 --> 00:10:46.840]  祂會不會再愛我們呢
[00:10:46.840 --> 00:10:48.840]  又如果神知道我是一個怎樣的人
[00:10:48.840 --> 00:10:50.840]  祂會不會再愛我們呢
[00:10:50.840 --> 00:10:52.840]  又如果神知道我是一個怎樣的人
[00:10:52.840 --> 00:10:54.840]  祂會不會再愛我們呢
[00:10:54.840 --> 00:10:56.840]  又如果神知道我是一個怎樣的人
[00:10:56.840 --> 00:10:58.840]  祂會不會再愛我們呢
[00:10:58.840 --> 00:11:00.840]  又如果神知道我是一個怎樣的人
[00:11:00.840 --> 00:11:02.840]  祂會不會再愛我們呢
[00:11:02.840 --> 00:11:04.840]  又如果神知道我是一個怎樣的人
[00:11:04.840 --> 00:11:06.840]  祂會不會再愛我們呢
[00:11:06.840 --> 00:11:08.840]  又如果神知道我是一個怎樣的人
[00:11:08.840 --> 00:11:10.840]  祂會不會再愛我們呢
[00:11:10.840 --> 00:11:12.840]  又如果神知道我是一個怎樣的人
[00:11:12.840 --> 00:11:14.840]  祂會不會再愛我們呢
[00:11:14.840 --> 00:11:16.840]  又如果神知道我是一個怎樣的人
[00:11:16.840 --> 00:11:18.840]  祂會不會再愛我們呢
[00:11:18.840 --> 00:11:20.840]  又如果神知道我是一個怎樣的人
[00:11:20.840 --> 00:11:22.840]  祂會不會再愛我們呢
[00:11:22.840 --> 00:11:24.840]  又如果神知道我是一個怎樣的人
[00:11:24.840 --> 00:11:26.840]  祂會不會再愛我們呢
[00:11:26.840 --> 00:11:28.840]  又如果神知道我是一個怎樣的人
[00:11:28.840 --> 00:11:30.840]  祂會不會再愛我們呢
[00:11:30.840 --> 00:11:32.840]  又如果神知道我是一個怎樣的人
[00:11:32.840 --> 00:11:34.840]  祂會不會再愛我們呢
[00:11:34.840 --> 00:11:36.840]  又如果神知道我是一個怎樣的人
[00:11:36.840 --> 00:11:38.840]  祂會不會再愛我們呢
[00:11:38.840 --> 00:11:40.840]  又如果神知道我是一個怎樣的人
[00:11:40.840 --> 00:11:42.840]  祂會不會再愛我們呢
[00:11:42.840 --> 00:11:44.840]  又如果神知道我是一個怎樣的人
[00:11:44.840 --> 00:11:46.840]  祂會不會再愛我們呢
[00:11:46.840 --> 00:11:48.840]  又如果神知道我是一個怎樣的人
[00:11:48.840 --> 00:11:50.840]  祂會不會再愛我們呢
[00:11:50.840 --> 00:11:52.840]  又如果神知道我是一個怎樣的人
[00:11:52.840 --> 00:11:54.840]  祂會不會再愛我們呢
[00:11:54.840 --> 00:11:56.840]  又如果神知道我是一個怎樣的人
[00:11:56.840 --> 00:11:58.840]  祂會不會再愛我們呢
[00:11:58.840 --> 00:12:00.840]  又如果神知道我是一個怎樣的人
[00:12:00.840 --> 00:12:02.840]  祂會不會再愛我們呢
[00:12:02.840 --> 00:12:04.840]  又如果神知道我是一個怎樣的人
[00:12:04.840 --> 00:12:06.840]  祂會不會再愛我們呢
[00:12:06.840 --> 00:12:08.840]  又如果神知道我是一個怎樣的人
[00:12:08.840 --> 00:12:10.840]  祂會不會再愛我們呢
[00:12:10.840 --> 00:12:12.840]  又如果神知道我是一個怎樣的人
[00:12:12.840 --> 00:12:14.840]  祂會不會再愛我們呢
[00:12:14.840 --> 00:12:16.840]  又如果神知道我是一個怎樣的人
[00:12:16.840 --> 00:12:18.840]  祂會不會再愛我們呢
[00:12:18.840 --> 00:12:20.840]  又如果神知道我是一個怎樣的人
[00:12:20.840 --> 00:12:22.840]  祂會不會再愛我們呢
[00:12:22.840 --> 00:12:24.840]  又如果神知道我是一個怎樣的人
[00:12:24.840 --> 00:12:26.840]  祂會不會再愛我們呢
[00:12:26.840 --> 00:12:28.840]  又如果神知道我是一個怎樣的人
[00:12:28.840 --> 00:12:30.840]  祂會不會再愛我們呢
[00:12:30.840 --> 00:12:32.840]  又如果神知道我是一個怎樣的人
[00:12:32.840 --> 00:12:34.840]  祂會不會再愛我們呢
[00:12:34.840 --> 00:12:36.840]  又如果神知道我是一個怎樣的人
[00:12:36.840 --> 00:12:38.840]  祂會不會再愛我們呢
[00:12:38.840 --> 00:12:40.840]  又如果神知道我是一個怎樣的人
[00:12:40.840 --> 00:12:42.840]  祂會不會再愛我們呢
[00:12:42.840 --> 00:12:44.840]  又如果神知道我是一個怎樣的人
[00:12:44.840 --> 00:12:46.840]  祂會不會再愛我們呢
[00:12:46.840 --> 00:12:48.840]  又如果神知道我是一個怎樣的人
[00:12:48.840 --> 00:12:50.840]  祂會不會再愛我們呢
[00:12:50.840 --> 00:12:52.840]  又如果神知道我是一個怎樣的人
[00:12:52.840 --> 00:12:54.840]  祂會不會再愛我們呢
[00:12:54.840 --> 00:12:56.840]  又如果神知道我是一個怎樣的人
[00:12:56.840 --> 00:12:58.840]  祂會不會再愛我們呢
[00:12:58.840 --> 00:13:00.840]  又如果神知道我是一個怎樣的人
[00:13:00.840 --> 00:13:02.840]  祂會不會再愛我們呢
[00:13:02.840 --> 00:13:04.840]  又如果神知道我是一個怎樣的人
[00:13:04.840 --> 00:13:06.840]  祂會不會再愛我們呢
[00:13:06.840 --> 00:13:08.840]  又如果神知道我是一個怎樣的人
[00:13:08.840 --> 00:13:10.840]  祂會不會再愛我們呢
[00:13:10.840 --> 00:13:12.840]  又如果神知道我是一個怎樣的人
[00:13:12.840 --> 00:13:14.840]  祂會不會再愛我們呢
[00:13:14.840 --> 00:13:16.840]  又如果神知道我是一個怎樣的人
[00:13:16.840 --> 00:13:18.840]  祂會不會再愛我們呢
[00:13:18.840 --> 00:13:20.840]  又如果神知道我是一個怎樣的人
[00:13:20.840 --> 00:13:22.840]  祂會不會再愛我們呢
[00:13:22.840 --> 00:13:24.840]  又如果神知道我是一個怎樣的人
[00:13:24.840 --> 00:13:26.840]  祂會不會再愛我們呢
[00:13:26.840 --> 00:13:28.840]  又如果神知道我是一個怎樣的人
[00:13:28.840 --> 00:13:30.840]  祂會不會再愛我們呢
[00:13:30.840 --> 00:13:32.840]  又如果神知道我是一個怎樣的人
[00:13:32.840 --> 00:13:34.840]  祂會不會再愛我們呢
[00:13:34.840 --> 00:13:36.840]  又如果神知道我是一個怎樣的人
[00:13:36.840 --> 00:13:38.840]  祂會不會再愛我們呢
[00:13:38.840 --> 00:13:40.840]  又如果神知道我是一個怎樣的人
[00:13:40.840 --> 00:13:42.840]  祂會不會再愛我們呢
[00:13:42.840 --> 00:13:44.840]  又如果神知道我是一個怎樣的人
[00:13:44.840 --> 00:13:46.840]  祂會不會再愛我們呢
[00:13:46.840 --> 00:13:48.840]  又如果神知道我是一個怎樣的人
[00:13:48.840 --> 00:13:50.840]  祂會不會再愛我們呢
[00:13:50.840 --> 00:13:52.840]  又如果神知道我是一個怎樣的人
[00:13:52.840 --> 00:13:54.840]  祂會不會再愛我們呢
[00:13:54.840 --> 00:13:56.840]  又如果神知道我是一個怎樣的人
[00:13:56.840 --> 00:13:58.840]  祂會不會再愛我們呢
[00:13:58.840 --> 00:14:00.840]  又如果神知道我是一個怎樣的人
[00:14:00.840 --> 00:14:02.840]  祂會不會再愛我們呢
[00:14:02.840 --> 00:14:04.840]  又如果神知道我是一個怎樣的人
[00:14:04.840 --> 00:14:06.840]  祂會不會再愛我們呢
[00:14:06.840 --> 00:14:08.840]  又如果神知道我是一個怎樣的人
[00:14:08.840 --> 00:14:10.840]  祂會不會再愛我們呢
[00:14:10.840 --> 00:14:12.840]  又如果神知道我是一個怎樣的人
[00:14:12.840 --> 00:14:14.840]  祂會不會再愛我們呢
[00:14:14.840 --> 00:14:16.840]  又如果神知道我是一個怎樣的人
[00:14:16.840 --> 00:14:18.840]  祂會不會再愛我們呢
[00:14:18.840 --> 00:14:20.840]  又如果神知道我是一個怎樣的人
[00:14:20.840 --> 00:14:22.840]  祂會不會再愛我們呢
[00:14:22.840 --> 00:14:24.840]  又如果神知道我是一個怎樣的人
[00:14:24.840 --> 00:14:26.840]  祂會不會再愛我們呢
[00:14:26.840 --> 00:14:28.840]  又如果神知道我是一個怎樣的人
[00:14:28.840 --> 00:14:30.840]  祂會不會再愛我們呢
[00:14:30.840 --> 00:14:32.840]  又如果神知道我是一個怎樣的人
[00:14:32.840 --> 00:14:34.840]  祂會不會再愛我們呢
[00:14:34.840 --> 00:14:36.840]  又如果神知道我是一個怎樣的人
[00:14:36.840 --> 00:14:38.840]  祂會不會再愛我們呢
[00:14:38.840 --> 00:14:40.840]  又如果神知道我是一個怎樣的人
[00:14:40.840 --> 00:14:42.840]  祂會不會再愛我們呢
[00:14:42.840 --> 00:14:44.840]  又如果神知道我是一個怎樣的人
[00:14:44.840 --> 00:14:46.840]  祂會不會再愛我們呢
[00:14:46.840 --> 00:14:48.840]  又如果神知道我是一個怎樣的人
[00:14:48.840 --> 00:14:50.840]  祂會不會再愛我們呢
[00:14:50.840 --> 00:14:52.840]  又如果神知道我是一個怎樣的人
[00:14:52.840 --> 00:14:54.840]  祂會不會再愛我們呢
[00:14:54.840 --> 00:14:56.840]  又如果神知道我是一個怎樣的人
[00:14:56.840 --> 00:14:58.840]  祂會不會再愛我們呢
[00:14:58.840 --> 00:15:00.840]  又如果神知道我是一個怎樣的人
[00:15:00.840 --> 00:15:02.840]  祂會不會再愛我們呢
[00:15:02.840 --> 00:15:04.840]  祂會不會再愛我們呢
