
[00:00:00.000 --> 00:00:03.360]  首先想大家看看這個圖片
[00:02:59.880 --> 00:03:02.760]  變了我們是更加能夠專注
[00:03:02.760 --> 00:03:06.200]  去幫助不同年齡範圍的弟弟姐妹
[00:03:06.200 --> 00:03:07.600]  可以得到牧養
[00:03:07.600 --> 00:03:11.560]  所以在一個行政組織裏面
[00:03:11.560 --> 00:03:14.520]  都有很多的互動、合作的機會
[00:03:14.520 --> 00:03:16.600]  這個都是我們慢慢要適應
[00:03:16.600 --> 00:03:19.200]  和大盼望藉著這個圖
[00:03:19.200 --> 00:03:22.680]  讓大家可以簡單一點去理解
[00:03:22.680 --> 00:03:25.840]  這個分離牧養的藍圖
[00:03:25.840 --> 00:03:26.920]  某情況今日
[00:03:26.920 --> 00:03:28.840]  剛才主席跟我們讀了
[00:03:28.840 --> 00:03:30.920]  《仕途行傳》第二章
[00:03:30.920 --> 00:03:33.800]  一到四十七節裏面的經文
[00:03:33.800 --> 00:03:39.840]  其實是很簡述了早期的教會
[00:03:39.840 --> 00:03:43.240]  他們教會成立之初
[00:03:43.240 --> 00:03:45.280]  信徒的生活和處境
[00:03:45.280 --> 00:03:49.200]  和教會裏面的牧養情況
[00:03:49.200 --> 00:03:50.160]  所以很明顯
[00:03:50.160 --> 00:03:54.560]  其實這也是一個很理想的教會寫照
[00:03:54.560 --> 00:03:58.160]  很多時候教會都說要重尋
[00:03:58.160 --> 00:04:00.360]  初期教會的生活
[00:04:00.360 --> 00:04:03.600]  這個經文裏面
[00:04:03.600 --> 00:04:07.080]  也是一個藍圖給我們去認識
[00:04:07.080 --> 00:04:10.600]  而用這個經文內容
[00:04:10.600 --> 00:04:14.280]  去形成了剛才這個咖啡杯
[00:04:14.280 --> 00:04:17.400]  這個圖片
[00:04:17.400 --> 00:04:21.320]  來到我們今日尖沙咀浸信會
[00:04:21.320 --> 00:04:22.720]  如何實踐呢?
[00:04:22.720 --> 00:04:25.000]  我們都盼望藉著這些經文
[00:04:25.000 --> 00:04:26.440]  聖經的基礎
[00:04:26.440 --> 00:04:28.160]  幫助我們實踐
[00:04:28.160 --> 00:04:31.080]  更加能夠去集中去牧養
[00:04:31.080 --> 00:04:35.200]  而今日大家分享的題目
[00:04:35.200 --> 00:04:38.160]  是「夢寐以求的教會」
[00:04:38.160 --> 00:04:39.960]  我分開三方面說
[00:04:39.960 --> 00:04:41.160]  第一方面
[00:04:41.160 --> 00:04:43.720]  教會是一個夢幻的組合
[00:04:43.720 --> 00:04:44.800]  第二方面
[00:04:44.800 --> 00:04:47.480]  持之有幸的牧養
[00:04:47.480 --> 00:04:52.240]  第三方面是信徒群體生活的動力
[00:04:52.240 --> 00:04:54.760]  首先說夢幻的組合
[00:04:54.760 --> 00:04:55.960]  教會是夢幻組合
[00:04:55.960 --> 00:04:57.000]  你聽到夢幻組合
[00:04:57.000 --> 00:05:03.200]  你想到甚麼真正的夢幻組合?
[00:05:03.200 --> 00:05:07.920]  有些想到踢球、打球的夢幻組隊
[00:05:07.920 --> 00:05:14.280]  有些想到樂隊的夢幻組合
[00:05:14.280 --> 00:05:18.000]  我第一次比較有印象
[00:05:18.000 --> 00:05:22.760]  應該是1992年
[00:05:22.760 --> 00:05:25.280]  巴塞隆拿奧運會
[00:05:25.280 --> 00:05:28.000]  那隊美國籃球隊
[00:05:28.000 --> 00:05:29.360]  就是夢幻隊
[00:05:29.360 --> 00:05:31.000]  事實上他們都是這樣稱呼的
[00:05:31.000 --> 00:05:32.720]  叫Dream Team
[00:05:32.720 --> 00:05:33.920]  即是夢幻隊
[00:05:33.920 --> 00:05:35.480]  一個夢幻組合
[00:05:35.480 --> 00:05:36.640]  為甚麼這樣說呢?
[00:05:36.640 --> 00:05:40.520]  因為原來早於1989年的時候
[00:05:40.520 --> 00:05:42.920]  國際藍聯決定
[00:05:42.920 --> 00:05:49.160]  可以讓職業球員打奧運會
[00:05:49.160 --> 00:05:52.320]  大家以前知道奧運是全部業餘的
[00:05:52.320 --> 00:05:55.040]  但其實現在運動越來越職業化
[00:05:55.040 --> 00:05:57.160]  最頂尖的人
[00:05:57.160 --> 00:05:59.120]  變成了職業球員
[00:05:59.120 --> 00:06:01.360]  但奧運會還是全部業餘
[00:06:01.360 --> 00:06:06.280]  其實都不是最標青或最出色的
[00:06:06.280 --> 00:06:09.760]  於是開始可以讓職業球員
[00:06:09.760 --> 00:06:12.000]  但美國職業籃球已經很久了
[00:06:12.000 --> 00:06:13.480]  叫NBA
[00:06:13.480 --> 00:06:17.680]  他們那年就組織了一隊籃球隊
[00:06:17.680 --> 00:06:19.680]  他們叫夢幻隊
[00:06:19.680 --> 00:06:20.480]  為甚麼呢?
[00:06:20.480 --> 00:06:22.160]  他們還沒打的時候已經贏定了
[00:06:22.160 --> 00:06:24.680]  因為最高的全球
[00:06:24.680 --> 00:06:25.960]  到現在都是
[00:06:25.960 --> 00:06:29.360]  最高的水準都是在NBA裡面
[00:06:29.360 --> 00:06:31.240]  能夠進入NBA
[00:06:31.240 --> 00:06:32.600]  打到裡面的聯賽
[00:06:32.600 --> 00:06:34.600]  真的很難得
[00:06:34.600 --> 00:06:36.280]  我們中國裡面是姚明
[00:06:36.280 --> 00:06:37.400]  大家記得
[00:06:37.400 --> 00:06:40.360]  不是數得出五隻手指
[00:06:40.360 --> 00:06:42.400]  有多少個中國人能夠進去打
[00:06:42.400 --> 00:06:44.800]  當年他們有個夢幻隊
[00:06:44.800 --> 00:06:48.360]  能夠真的很輕鬆
[00:06:48.360 --> 00:06:51.400]  贏了第25屆奧運會的金牌
[00:06:51.400 --> 00:06:54.760]  甚至原來那次的
[00:06:54.760 --> 00:06:56.760]  籃球比賽那場裡面
[00:06:56.760 --> 00:07:00.160]  教練是沒有叫過一次暫停的
[00:07:00.160 --> 00:07:02.320]  打籃球有很多機會叫暫停的
[00:07:02.320 --> 00:07:03.400]  讓你調整隊波
[00:07:03.400 --> 00:07:05.640]  他說根本這班夢幻隊的球員
[00:07:05.640 --> 00:07:07.160]  尊重他們
[00:07:07.160 --> 00:07:08.560]  讓他們自己發揮就行了
[00:07:08.560 --> 00:07:10.560]  教練在那裡看就行了
[00:07:10.560 --> 00:07:12.440]  但他們就是這麼輕易贏到
[00:07:12.440 --> 00:07:13.280]  但為甚麼夢幻隊
[00:07:13.280 --> 00:07:15.640]  因為那個球技很出色
[00:07:15.640 --> 00:07:17.480]  但他們又互相合作
[00:07:17.480 --> 00:07:18.800]  如果你說
[00:07:18.800 --> 00:07:20.840]  就算不認識籃球的人也可能聽過
[00:07:20.840 --> 00:07:22.640]  米高祖也可能聽過
[00:07:22.640 --> 00:07:24.400]  這個甚麼籃球之神
[00:07:24.400 --> 00:07:25.920]  接著魔術手
[00:07:25.920 --> 00:07:26.960]  Magic Johnson
[00:07:26.960 --> 00:07:30.240]  又是很神奇變化的交波
[00:07:30.240 --> 00:07:33.640]  又有偷球手斯托頓等等
[00:07:33.640 --> 00:07:37.200]  全部最好的組織了過來
[00:07:37.200 --> 00:07:40.560]  無往而不利
[00:07:40.560 --> 00:07:44.960]  這一隊夢幻隊自此之後
[00:07:44.960 --> 00:07:47.120]  每打奧運會
[00:07:47.120 --> 00:07:48.600]  美國隊都叫做夢幻隊
[00:07:48.600 --> 00:07:49.440]  夢幻二隊
[00:07:49.440 --> 00:07:50.160]  夢幻三隊
[00:07:50.160 --> 00:07:50.760]  夢幻四隊
[00:07:50.760 --> 00:07:52.280]  今年不知夢幻多少隊了
[00:07:52.280 --> 00:07:53.960]  打東京奧運
[00:07:53.960 --> 00:07:55.840]  但無論如何
[00:07:55.840 --> 00:08:00.360]  大家都記得第一隊是夢幻隊最厲害
[00:08:00.360 --> 00:08:04.920]  我想說一個夢幻組合
[00:08:04.920 --> 00:08:10.520]  我想說教會也是一個夢幻組合
[00:08:10.520 --> 00:08:13.000]  第一我們有神在我們中間
[00:08:13.000 --> 00:08:15.720]  第二加上我們各人
[00:08:15.720 --> 00:08:17.440]  神給我們很多的恩賜
[00:08:17.440 --> 00:08:19.640]  給我們很多的才能
[00:08:19.640 --> 00:08:21.840]  只要我們願意發揮的時候
[00:08:21.840 --> 00:08:23.840]  真的很厲害
[00:08:23.840 --> 00:08:25.840]  我們做任何事情
[00:08:25.840 --> 00:08:26.840]  去見證主
[00:08:26.840 --> 00:08:28.840]  去領人歸主
[00:08:28.840 --> 00:08:30.400]  去互相的服侍
[00:08:30.400 --> 00:08:32.760]  都可以做得很好
[00:08:32.760 --> 00:08:34.680]  因為我們有很多的人才
[00:08:34.680 --> 00:08:37.000]  我們有很多神的恩典在裡面
[00:08:37.000 --> 00:08:40.640]  實際上會這樣
[00:08:40.640 --> 00:08:41.840]  一開始
[00:08:41.840 --> 00:08:42.720]  第四十一節說
[00:08:42.720 --> 00:08:44.560]  於是領受的人
[00:08:44.560 --> 00:08:45.720]  那天受浸了
[00:08:45.720 --> 00:08:46.720]  信了主了
[00:08:46.720 --> 00:08:47.520]  受浸了
[00:08:47.520 --> 00:08:49.000]  有三千人
[00:08:49.000 --> 00:08:52.000]  四十四節說信的人都在一起
[00:08:52.000 --> 00:08:54.240]  突然間三千人出現
[00:08:54.240 --> 00:08:57.560]  有時你會覺得混亂
[00:08:57.560 --> 00:08:58.360]  這麼多人
[00:08:58.360 --> 00:09:01.120]  怎樣去安排
[00:09:01.120 --> 00:09:02.360]  但如果你發覺
[00:09:02.360 --> 00:09:05.560]  他們能夠慢慢處理裡面的成長
[00:09:05.560 --> 00:09:07.960]  聽到使徒的教導
[00:09:07.960 --> 00:09:08.960]  去安排
[00:09:08.960 --> 00:09:12.280]  他們真的成為一隊大的精兵
[00:09:12.280 --> 00:09:13.960]  早期教會
[00:09:13.960 --> 00:09:16.000]  就是能夠做得到這件事
[00:09:16.000 --> 00:09:18.760]  真的成為一個好的開始
[00:09:18.760 --> 00:09:20.640]  建立了美好的教會
[00:09:20.640 --> 00:09:25.800]  然後慢慢分散到周圍的地方
[00:09:25.800 --> 00:09:30.000]  今天希望我們再去重溫
[00:09:30.000 --> 00:09:33.080]  一個早期教會的建立
[00:09:33.080 --> 00:09:34.840]  這些夢幻的組合
[00:09:34.840 --> 00:09:37.640]  來到這裡得到牧養
[00:09:37.640 --> 00:09:39.280]  他們的成長
[00:09:39.280 --> 00:09:41.480]  今天我們可能都會覺得
[00:09:41.480 --> 00:09:44.120]  我們可能有時一盤散沙
[00:09:44.120 --> 00:09:46.400]  但當我們是互相
[00:09:46.400 --> 00:09:48.200]  去彼此牧養的時候
[00:09:48.200 --> 00:09:49.880]  我們又是成為一個
[00:09:49.880 --> 00:09:54.440]  很有力量的教會
[00:09:54.440 --> 00:09:56.040]  稍微一點重溫
[00:09:56.040 --> 00:09:57.040]  溫習一下
[00:09:57.040 --> 00:09:58.840]  甚麼叫教會
[00:09:58.840 --> 00:10:00.320]  教會我們一定會說
[00:10:00.320 --> 00:10:01.800]  原本的文字
[00:10:01.800 --> 00:10:04.160]  即是希臘文是怎樣說的
[00:10:04.160 --> 00:10:11.840]  希臘文是用兩個字組合的
[00:10:11.840 --> 00:10:13.600]  Chalcia
[00:10:13.600 --> 00:10:17.520]  一個是EK
[00:10:17.520 --> 00:10:20.200]  後面就是Chalcia
[00:10:20.200 --> 00:10:23.040]  Chalcia這個字就叫做群體
[00:10:23.040 --> 00:10:24.680]  簡單一點就是群體
[00:10:24.680 --> 00:10:25.680]  但前面那個
[00:10:25.680 --> 00:10:28.760]  今天到英文拼出來是EX
[00:10:28.760 --> 00:10:30.480]  EX我們叫prefix
[00:10:30.480 --> 00:10:34.640]  一些字的前面加上去
[00:10:34.640 --> 00:10:39.320]  EX通常是甚麼意思
[00:10:39.320 --> 00:10:42.360]  大家看不看到那裏有EX兩個字
[00:10:42.360 --> 00:10:43.880]  XIT是甚麼
[00:10:43.880 --> 00:10:45.160]  是甚麼
[00:10:45.160 --> 00:10:46.640]  出去
[00:10:46.640 --> 00:10:49.720]  通常EX是之前也好
[00:10:49.720 --> 00:10:50.800]  出去也好
[00:10:50.800 --> 00:10:52.640]  過了去也好
[00:10:52.640 --> 00:10:56.440]  這個就是群眾
[00:10:56.440 --> 00:10:58.360]  是出來的群眾
[00:10:58.360 --> 00:11:02.800]  就是一群被神呼召出來的群眾
[00:11:02.800 --> 00:11:04.400]  就叫教會
[00:11:04.400 --> 00:11:05.680]  大家記得
[00:11:05.680 --> 00:11:07.520]  好像今天
[00:11:07.520 --> 00:11:09.120]  大家好像被神呼召
[00:11:09.120 --> 00:11:10.720]  回來崇拜
[00:11:10.720 --> 00:11:12.280]  聚集在一起
[00:11:12.280 --> 00:11:13.920]  但你又來自
[00:11:13.920 --> 00:11:15.400]  可能在新界
[00:11:15.400 --> 00:11:17.520]  九龍、香港島
[00:11:17.520 --> 00:11:19.320]  大家來自四方八面
[00:11:19.320 --> 00:11:21.760]  但我們走在一起
[00:11:21.760 --> 00:11:24.920]  當然教會就是群體
[00:11:24.920 --> 00:11:27.160]  不是禮拜堂的意思
[00:11:27.160 --> 00:11:28.920]  就是群體
[00:11:28.920 --> 00:11:30.440]  被神呼召
[00:11:30.440 --> 00:11:32.760]  能夠在一起
[00:11:32.760 --> 00:11:35.400]  今天來說
[00:11:35.400 --> 00:11:37.160]  我們沒有辦法
[00:11:37.160 --> 00:11:38.720]  用一個地方
[00:11:38.720 --> 00:11:42.480]  聚集全世界所有的圖
[00:11:42.480 --> 00:11:45.600]  有時差又有地域的阻隔
[00:11:45.600 --> 00:11:48.320]  於是我們就有地方的教會出現
[00:11:48.320 --> 00:11:51.440]  尖沙咀浸信會是一個地方教會
[00:11:51.440 --> 00:11:53.280]  但同樣我們是一群
[00:11:53.280 --> 00:11:55.760]  被神所呼召出來的群體
[00:11:55.760 --> 00:11:57.600]  這個群體在這個地方裏面
[00:11:57.600 --> 00:12:00.360]  特別大家是近香港
[00:12:00.360 --> 00:12:03.880]  或者甚至以前很多人在尖沙咀區住
[00:12:03.880 --> 00:12:06.120]  慢慢尖沙咀變了商業區
[00:12:06.120 --> 00:12:07.320]  大家搬離了
[00:12:07.320 --> 00:12:08.360]  遠了
[00:12:08.360 --> 00:12:10.760]  但香港都是一個小的地方
[00:12:10.760 --> 00:12:13.360]  我們都很容易聚集在中間
[00:12:13.360 --> 00:12:16.680]  我們這樣成為一個地方的教會
[00:12:16.680 --> 00:12:21.040]  這就是教會的意思
[00:12:21.040 --> 00:12:23.640]  教會的意思就是一群
[00:12:23.640 --> 00:12:27.800]  被神呼召出來的群體
[00:12:27.800 --> 00:12:30.280]  出來又怎樣呢?
[00:12:30.280 --> 00:12:31.480]  出來做些甚麼呢?
[00:12:31.480 --> 00:12:33.240]  這個才是重要
[00:12:33.240 --> 00:12:34.520]  出來是怎樣
[00:12:34.520 --> 00:12:38.280]  我們就齊41到47節去看看
[00:12:38.280 --> 00:12:40.080]  這個群體是甚麼特色
[00:12:40.080 --> 00:12:44.400]  我會講以下10個的特色
[00:12:44.400 --> 00:12:48.800]  我講的時候
[00:12:48.800 --> 00:12:50.080]  我只講一個
[00:12:50.080 --> 00:12:51.040]  你有沒有參與
[00:12:51.040 --> 00:12:52.480]  你自己記錄一下
[00:12:52.480 --> 00:12:54.760]  10個裏面你參與了多少個
[00:12:54.760 --> 00:12:57.760]  我們看看我們是否在教會裏面
[00:12:57.760 --> 00:13:02.040]  充分地在中間一起去參與
[00:13:02.040 --> 00:13:04.880]  一起能夠建立這個群體
[00:13:04.880 --> 00:13:05.720]  因為如果你發覺
[00:13:05.720 --> 00:13:07.480]  原來講到某一個
[00:13:07.480 --> 00:13:09.200]  只有少少幾個人參與
[00:13:09.200 --> 00:13:11.720]  這個群體的特色就出現不了
[00:13:11.720 --> 00:13:13.760]  或者那種力量就缺乏了
[00:13:13.760 --> 00:13:14.720]  大家明不明白?
[00:13:14.720 --> 00:13:19.440]  首先我一路用經文一路看
[00:13:19.440 --> 00:13:23.120]  「於是領受他的話的人就受浸了
[00:13:23.120 --> 00:13:25.920]  他們專注於試圖的教導」
[00:13:25.920 --> 00:13:27.280]  這是甚麼?
[00:13:27.280 --> 00:13:29.480]  學習的群體
[00:13:29.480 --> 00:13:31.080]  你有沒有?
[00:13:31.080 --> 00:13:33.360]  其實現在崇拜裏面都是一起學習的
[00:13:33.360 --> 00:13:35.200]  主要都是學習的
[00:13:35.200 --> 00:13:39.720]  然後他們彼此團契
[00:13:39.720 --> 00:13:44.120]  一個團契的群體
[00:13:44.120 --> 00:13:46.520]  你是有三個姐妹跟你一起的
[00:13:46.520 --> 00:13:48.000]  平時都有聯繫的
[00:13:48.000 --> 00:13:52.360]  或者我都是在這裏獨來獨往的
[00:13:52.360 --> 00:13:57.320]  然後是一個敬拜的群體
[00:13:57.320 --> 00:13:58.200]  是「抹餅」
[00:13:58.200 --> 00:14:01.960]  「抹餅」就集中一點講主餐
[00:14:01.960 --> 00:14:02.760]  為甚麼呢?
[00:14:02.760 --> 00:14:05.360]  因為「抹餅」是很清楚
[00:14:05.360 --> 00:14:07.400]  不是說吃飯那麼簡單
[00:14:07.400 --> 00:14:09.760]  「抹餅」是講耶穌當日的行動
[00:14:09.760 --> 00:14:10.840]  把餅抹開
[00:14:10.840 --> 00:14:11.720]  代表他的身體
[00:14:11.720 --> 00:14:14.200]  好像待會主餐你會留意到
[00:14:14.200 --> 00:14:17.600]  主餐裏面就是崇拜裏面的環境
[00:14:17.600 --> 00:14:19.440]  那個情況
[00:14:19.440 --> 00:14:22.080]  我們說是一個敬拜的群體
[00:14:22.080 --> 00:14:24.000]  大家都在敬拜
[00:14:24.000 --> 00:14:26.160]  然後是禱告
[00:14:26.160 --> 00:14:28.480]  教一個禱告的群體
[00:14:28.480 --> 00:14:32.480]  然後你看到眾人心存敬畏
[00:14:32.480 --> 00:14:34.520]  一個敬畏神的群體
[00:14:34.520 --> 00:14:37.040]  一個謙卑的群體
[00:14:37.040 --> 00:14:41.360]  然後裏面發生很多神跡奇事
[00:14:41.360 --> 00:14:44.760]  充滿神跡奇事的群體
[00:14:44.760 --> 00:14:46.120]  教會是一個
[00:14:46.120 --> 00:14:49.040]  然後第四十四、四十五節裏面
[00:14:49.040 --> 00:14:51.720]  是講到信的人是繁物公用
[00:14:51.720 --> 00:14:55.440]  能夠去幫助所需要的人
[00:14:55.440 --> 00:14:58.920]  這裏包括了一個關懷的群體
[00:14:58.920 --> 00:15:01.320]  一個服侍的群體
[00:15:01.320 --> 00:15:03.880]  然後去到第幾個
[00:15:03.880 --> 00:15:05.200]  第九個
[00:15:05.200 --> 00:15:06.760]  第九個就是
[00:15:06.760 --> 00:15:09.640]  他們是存著歡喜、快樂的心
[00:15:09.640 --> 00:15:11.280]  坦誠的用法
[00:15:11.280 --> 00:15:13.280]  是一個喜樂的群體
[00:15:13.280 --> 00:15:16.480]  第十個是百姓都喜愛的
[00:15:16.480 --> 00:15:20.320]  就是眾人喜愛的群體
[00:15:20.320 --> 00:15:22.160]  你可以用這十個來把握
[00:15:22.160 --> 00:15:25.640]  我們究竟是否也有這些特色
[00:15:25.640 --> 00:15:30.800]  也能夠有這樣的教會的新量
[00:15:30.800 --> 00:15:32.120]  我再說一次
[00:15:32.120 --> 00:15:33.720]  學習的群體
[00:15:33.720 --> 00:15:35.560]  團契的群體
[00:15:35.560 --> 00:15:37.320]  敬拜的群體
[00:15:37.320 --> 00:15:39.160]  禱告的群體
[00:15:39.160 --> 00:15:41.000]  敬畏神的群體
[00:15:41.000 --> 00:15:43.560]  充滿神跡奇事的群體
[00:15:43.560 --> 00:15:45.200]  關懷的群體
[00:15:45.200 --> 00:15:46.880]  服侍的群體
[00:15:46.880 --> 00:15:48.520]  喜樂的群體
[00:15:48.520 --> 00:15:51.000]  然後是眾人喜愛的群體
[00:15:51.000 --> 00:15:52.440]  就是十項
[00:15:52.440 --> 00:15:54.360]  當然你可以再拆身
[00:15:54.360 --> 00:15:55.720]  再加多一兩項也可以的
[00:15:55.720 --> 00:15:57.840]  不過我就講這十項
[00:15:57.840 --> 00:16:00.080]  我們很盼望
[00:16:00.080 --> 00:16:03.520]  原來教會是可以這麼多姿多彩的
[00:16:03.520 --> 00:16:07.720]  原來是充滿歡樂眾人喜愛的
[00:16:07.720 --> 00:16:09.680]  但是可能我們今天覺得
[00:16:09.680 --> 00:16:11.520]  未來也不是這樣的情況
[00:16:11.520 --> 00:16:12.600]  不要緊
[00:16:12.600 --> 00:16:15.800]  這個我們看到是可以這樣的
[00:16:15.800 --> 00:16:17.440]  這個是早期教會裡面
[00:16:17.440 --> 00:16:19.360]  讓我們看到的東西
[00:16:19.360 --> 00:16:22.120]  今天可以在我們
[00:16:22.120 --> 00:16:25.040]  這個教會群體裡面再發生的
[00:16:25.040 --> 00:16:28.440]  或者我們是有一個方向目標在這裡
[00:16:28.440 --> 00:16:30.920]  我盼望大家記得
[00:16:30.920 --> 00:16:32.760]  我們是一個夢幻的組合
[00:16:32.760 --> 00:16:35.360]  大家可以好像這些
[00:16:35.360 --> 00:16:37.840]  各人有自己的能力
[00:16:37.840 --> 00:16:40.200]  有一個恩賜
[00:16:40.200 --> 00:16:45.400]  但是如果群體一起互相去參與
[00:16:45.400 --> 00:16:47.520]  一起去行動
[00:16:47.520 --> 00:16:49.040]  你想一下那個不是NBA
[00:16:49.040 --> 00:16:50.720]  那個美國籃球隊
[00:16:50.720 --> 00:16:53.120]  一個人很厲害
[00:16:53.120 --> 00:16:55.560]  自己打完有沒有用呢?
[00:16:55.560 --> 00:16:56.080]  不行的
[00:16:56.080 --> 00:16:58.400]  因為每人都有五個球員
[00:16:58.400 --> 00:17:00.080]  都有五個的位置
[00:17:00.080 --> 00:17:02.840]  有自己的角色崗位在這裡
[00:17:02.840 --> 00:17:04.560]  不是每個人都是同一樣做
[00:17:04.560 --> 00:17:07.200]  我自己單打獨鬥去鬥五個人
[00:17:07.200 --> 00:17:08.440]  是不可能的
[00:17:08.440 --> 00:17:10.720]  所以他們成為夢幻組合
[00:17:10.720 --> 00:17:15.040]  不是因為單單他們的球技高超
[00:17:15.040 --> 00:17:17.320]  而是大家肯互相貢獻
[00:17:17.320 --> 00:17:19.280]  互相去補足
[00:17:19.280 --> 00:17:20.600]  這個是很重要的
[00:17:20.600 --> 00:17:22.320]  教會也是要這樣
[00:17:22.320 --> 00:17:27.920]  第二方面是持之以恆的牧羊
[00:17:27.920 --> 00:17:33.600]  這裡我想用第四十二節說說
[00:17:33.600 --> 00:17:36.240]  和合本修定版是這樣的
[00:17:36.240 --> 00:17:40.440]  他們專注於使徒的教導
[00:17:40.440 --> 00:17:42.400]  接著就是那幾樣東西
[00:17:42.400 --> 00:17:45.160]  我想說教導、抹餅或者祈禱
[00:17:45.160 --> 00:17:46.760]  連祈禱也是一個牧羊
[00:17:46.760 --> 00:17:48.200]  統稱它這樣
[00:17:48.200 --> 00:17:51.320]  但是如果更加好的一個說法
[00:17:51.320 --> 00:17:53.360]  這些信主的人
[00:17:53.360 --> 00:17:59.800]  都專心一致於教會所給予他們的
[00:17:59.800 --> 00:18:06.040]  持之以恆的牧羊
[00:18:06.040 --> 00:18:07.920]  有兩方面想強調
[00:18:07.920 --> 00:18:09.520]  這些都是形容詞
[00:18:09.520 --> 00:18:11.480]  他們是專心一致
[00:18:11.480 --> 00:18:15.240]  專注於
[00:18:15.240 --> 00:18:18.640]  因為他們的牧羊是清晰
[00:18:18.640 --> 00:18:21.640]  他們的牧羊是去確定
[00:18:21.640 --> 00:18:24.240]  他們能夠專注地學習
[00:18:24.240 --> 00:18:25.400]  所以另一件事就是
[00:18:25.400 --> 00:18:30.480]  那個牧羊是要持之以恆的
[00:18:30.480 --> 00:18:32.000]  不斷地供應的
[00:18:32.000 --> 00:18:36.200]  不斷地持續的一個這樣的情況
[00:18:36.200 --> 00:18:39.960]  所以初期的教會、初信主的人
[00:18:39.960 --> 00:18:43.400]  他們得到定期和持之以恆的牧羊
[00:18:43.400 --> 00:18:46.360]  以致他們能夠專心一致的
[00:18:46.360 --> 00:18:53.120]  能夠在這些牧羊的範圍裏面得著
[00:18:53.120 --> 00:18:56.440]  好了,再出那個圖
[00:18:56.440 --> 00:18:58.000]  這個牧羊範圍的圖
