
[00:00:00.000 --> 00:00:03.480]  我可能會覺得很奇怪
[00:04:47.360 --> 00:04:51.200]  傳媒又追著那些狗仔隊
[00:04:51.200 --> 00:04:56.920]  想起都很難過
[00:04:56.920 --> 00:05:00.800]  我們不喜歡將別人的家事揭出來
[00:05:00.800 --> 00:05:03.880]  但又很奇怪
[00:05:03.880 --> 00:05:05.880]  究竟是誰欺負誰
[00:05:05.880 --> 00:05:07.880]  究竟是誰收了錢
[00:05:07.880 --> 00:05:10.200]  很有好奇心
[00:05:10.200 --> 00:05:12.880]  誰縱誰奸
[00:05:12.880 --> 00:05:16.840]  甚至那個亞洲女首富
[00:05:16.840 --> 00:05:20.440]  人家都死了不要講那麼多
[00:05:20.440 --> 00:05:23.200]  竟然拿了那麼多錢給那個
[00:05:23.200 --> 00:05:25.640]  那個後來說信了耶穌
[00:05:25.640 --> 00:05:27.160]  有沒有悔改呢
[00:05:27.160 --> 00:05:29.040]  有沒有吐錢出來呢
[00:05:29.040 --> 00:05:31.600]  究竟那個遺產真還是假呢
[00:05:31.600 --> 00:05:34.200]  差不多深入民間
[00:05:34.200 --> 00:05:36.200]  家家戶戶
[00:05:36.200 --> 00:05:37.800]  茶餘飯後
[00:05:37.800 --> 00:05:39.800]  都會講一下這一單
[00:05:39.800 --> 00:05:43.800]  世紀增產案
[00:05:43.800 --> 00:05:48.800]  其實令人好唏噓
[00:05:48.800 --> 00:05:51.800]  多少錢
[00:05:51.800 --> 00:05:53.800]  到頭來
[00:05:53.800 --> 00:05:56.800]  很多時令到一家人
[00:05:56.800 --> 00:06:03.800]  產生很大的血海深仇
[00:06:03.800 --> 00:06:07.800]  我們看到第十四節
[00:06:07.800 --> 00:06:11.800]  主耶穌如何回應這些增產案呢
[00:06:11.800 --> 00:06:12.800]  耶穌說
[00:06:12.800 --> 00:06:14.800]  你這個人
[00:06:14.800 --> 00:06:18.800]  誰納我作你們斷事的官
[00:06:18.800 --> 00:06:21.800]  給你們分開家業呢
[00:06:21.800 --> 00:06:25.800]  真是耶穌不受理
[00:06:25.800 --> 00:06:26.800]  不是法庭
[00:06:26.800 --> 00:06:29.800]  清官難審家庭事
[00:06:29.800 --> 00:06:33.800]  而且你不捉哥來罵
[00:06:33.800 --> 00:06:35.800]  我現在申訴說我被欺負
[00:06:35.800 --> 00:06:39.800]  耶穌說你這個人
[00:06:39.800 --> 00:06:42.800]  即是說你這個弟弟
[00:06:42.800 --> 00:06:44.800]  都要留意
[00:06:44.800 --> 00:06:48.800]  你不要整天想著被欺負
[00:06:48.800 --> 00:06:51.800]  不公平地對待你
[00:06:51.800 --> 00:06:53.800]  你這樣公開
[00:06:53.800 --> 00:06:56.800]  在這些場合來投訴
[00:06:56.800 --> 00:06:59.800]  爛爛塊臉
[00:06:59.800 --> 00:07:01.800]  大家沒有親情說
[00:07:01.800 --> 00:07:03.800]  耶穌基督說
[00:07:03.800 --> 00:07:05.800]  我不受理
[00:07:05.800 --> 00:07:07.800]  你們兄弟之間
[00:07:07.800 --> 00:07:09.800]  這些擦臉的
[00:07:09.800 --> 00:07:11.800]  爭錢的事
[00:07:11.800 --> 00:07:14.800]  誰納我作你們斷事的官
[00:07:14.800 --> 00:07:17.800]  給你們分家產呢
[00:07:17.800 --> 00:07:20.800]  當然耶穌有耶穌的立場
[00:07:20.800 --> 00:07:23.800]  始終他都是說清楚
[00:07:23.800 --> 00:07:25.800]  聖經的真理原則
[00:07:25.800 --> 00:07:27.800]  基督教的領袖
[00:07:27.800 --> 00:07:29.800]  如果你覺得真的很不公平
[00:07:29.800 --> 00:07:31.800]  可以有法律
[00:07:31.800 --> 00:07:36.800]  可以有法庭去處理你們的問題
[00:07:36.800 --> 00:07:39.800]  不過耶穌基督不停在這裡
[00:07:39.800 --> 00:07:42.800]  這些日常都會面對的
[00:07:42.800 --> 00:07:44.800]  誰對不起誰
[00:07:44.800 --> 00:07:46.800]  誰欺負誰
[00:07:46.800 --> 00:07:50.800]  誰吞了誰的什麼
[00:07:50.800 --> 00:07:53.800]  反而第十五節開始
[00:07:53.800 --> 00:07:55.800]  耶穌基督如何處理
[00:07:55.800 --> 00:07:59.800]  如何教導我們面對這些事情呢
[00:07:59.800 --> 00:08:00.800]  耶穌說
[00:08:00.800 --> 00:08:02.800]  於是對眾人說
[00:08:02.800 --> 00:08:05.800]  你們要謹慎自守
[00:08:05.800 --> 00:08:08.800]  為什麼耶穌對眾人說
[00:08:08.800 --> 00:08:11.800]  你對兩兄弟說好就行了
[00:08:11.800 --> 00:08:12.800]  關我們什麼事
[00:08:12.800 --> 00:08:15.800]  我們只是旁觀者
[00:08:15.800 --> 00:08:17.800]  但是耶穌基督
[00:08:17.800 --> 00:08:22.800]  竟然透過這個已經白熱化了
[00:08:22.800 --> 00:08:25.800]  公開了的一件事情
[00:08:25.800 --> 00:08:29.800]  耶穌基督來做實物教材
[00:08:29.800 --> 00:08:32.800]  實際的例子
[00:08:32.800 --> 00:08:34.800]  不要只看戲
[00:08:34.800 --> 00:08:38.800]  不要只聽人爭辯
[00:08:38.800 --> 00:08:41.800]  不要平頭品足
[00:08:41.800 --> 00:08:44.800]  人家的家事
[00:08:44.800 --> 00:08:46.800]  反而我們每個人
[00:08:46.800 --> 00:08:51.800]  都要留意一個做人的原則
[00:08:51.800 --> 00:08:53.800]  是什麼呢
[00:08:53.800 --> 00:08:54.800]  耶穌說
[00:08:54.800 --> 00:08:57.800]  都要謹慎自守
[00:08:57.800 --> 00:09:02.800]  免去一切的貪生
[00:09:02.800 --> 00:09:07.800]  因為人的生命在乎家道豐富
[00:09:07.800 --> 00:09:09.800]  真奇怪
[00:09:09.800 --> 00:09:17.800]  耶穌竟然提醒大家不要貪心
[00:09:17.800 --> 00:09:21.800]  你覺得為什麼這麼奇怪
[00:09:21.800 --> 00:09:26.800]  明明是說錢
[00:09:26.800 --> 00:09:29.800]  是不是因為貪念
[00:09:29.800 --> 00:09:35.800]  所以引致一家人都抹了臉
[00:09:35.800 --> 00:09:37.800]  是不是因為貪的問題
[00:09:37.800 --> 00:09:39.800]  誰多些誰少些
[00:09:39.800 --> 00:09:41.800]  他是兄弟
[00:09:41.800 --> 00:09:43.800]  他是親友
[00:09:43.800 --> 00:09:46.800]  多些少些無所謂
[00:09:46.800 --> 00:09:48.800]  耶穌基督講出一個原則
[00:09:48.800 --> 00:09:54.800]  人的生命不是家道豐富
[00:09:54.800 --> 00:09:56.800]  真是很稀奇
[00:09:56.800 --> 00:10:00.800]  這種反潮流
[00:10:00.800 --> 00:10:02.800]  每個人都知道
[00:10:02.800 --> 00:10:04.800]  這麼辛苦賺錢
[00:10:04.800 --> 00:10:07.800]  都是想豐富
[00:10:07.800 --> 00:10:10.800]  最好累積到家道豐富
[00:10:10.800 --> 00:10:12.800]  最好有早飲
[00:10:12.800 --> 00:10:14.800]  我就不用做了
[00:10:14.800 --> 00:10:17.800]  可以享受世界
[00:10:17.800 --> 00:10:20.800]  所以耶穌基督竟然說
[00:10:20.800 --> 00:10:23.800]  我們這些勤奮、努力
[00:10:23.800 --> 00:10:25.800]  使自己的生活改善
[00:10:25.800 --> 00:10:27.800]  使我們自己豐富一點
[00:10:27.800 --> 00:10:30.800]  竟然說我們貪心
[00:10:30.800 --> 00:10:35.800]  聖經的道理是很難明白的
[00:10:35.800 --> 00:10:39.800]  第十六節更奇怪
[00:10:39.800 --> 00:10:41.800]  耶穌基督就用比喻
[00:10:41.800 --> 00:10:43.800]  因為知道很多人
[00:10:43.800 --> 00:10:45.800]  不太能夠理解
[00:10:45.800 --> 00:10:50.800]  接受耶穌基督講的真理
[00:10:50.800 --> 00:10:52.800]  這不是人世間
[00:10:52.800 --> 00:10:56.800]  可以用邏輯分析的道理
[00:10:56.800 --> 00:10:59.800]  人人都講很多道理
[00:10:59.800 --> 00:11:01.800]  但真理有時
[00:11:01.800 --> 00:11:04.800]  好像不太合邏輯
[00:11:04.800 --> 00:11:06.800]  我們不是這樣生活
[00:11:06.800 --> 00:11:07.800]  不是這樣賺錢
[00:11:07.800 --> 00:11:08.800]  不是這樣做人
[00:11:08.800 --> 00:11:10.800]  耶穌基督知道
[00:11:10.800 --> 00:11:12.800]  那些人不明白
[00:11:12.800 --> 00:11:15.800]  他就用比喻來解釋
[00:11:15.800 --> 00:11:19.800]  很多時候耶穌基督喜歡用比喻
[00:11:19.800 --> 00:11:25.800]  來令人明白一些深進的道理
[00:11:25.800 --> 00:11:27.800]  他如何用比喻呢?
[00:11:27.800 --> 00:11:28.800]  第十六節
[00:11:28.800 --> 00:11:31.800]  就用比喻對他們說
[00:11:31.800 --> 00:11:34.800]  有一個財主
[00:11:34.800 --> 00:11:36.800]  田產豐盛
[00:11:36.800 --> 00:11:37.800]  一直講下去
[00:11:37.800 --> 00:11:40.800]  你還不明白
[00:11:40.800 --> 00:11:42.800]  當我自己讀聖經的時候
[00:11:42.800 --> 00:11:45.800]  我覺得聖經很有趣味
[00:11:45.800 --> 00:11:47.800]  你明明講人貪心
[00:11:47.800 --> 00:11:50.800]  你明明提醒人不要爭家產
[00:11:50.800 --> 00:11:54.800]  你卻用財主來做比喻
[00:11:54.800 --> 00:11:58.800]  難道財主很貪心嗎?
[00:11:58.800 --> 00:12:00.800]  應該窮鬼才貪心
[00:12:00.800 --> 00:12:01.800]  我們沒有錢
[00:12:01.800 --> 00:12:02.800]  全身沒有蚊子
[00:12:02.800 --> 00:12:05.800]  總是討厭別人的東西
[00:12:05.800 --> 00:12:11.800]  不,耶穌基督是提財主腦
[00:12:11.800 --> 00:12:15.800]  我都摸不著頭腦
[00:12:15.800 --> 00:12:19.800]  有一天我看新聞
[00:12:19.800 --> 00:12:22.800]  2011年的時候看新聞
[00:12:22.800 --> 00:12:28.800]  看到台灣前總統陳水扁
[00:12:28.800 --> 00:12:31.800]  竟然貪污
[00:12:31.800 --> 00:12:32.800]  坐牢
[00:12:32.800 --> 00:12:34.800]  在審判的過程中
[00:12:34.800 --> 00:12:38.800]  叫兒子陳志忠帶一本書
[00:12:38.800 --> 00:12:41.800]  進來監倉讓他看
[00:12:41.800 --> 00:12:44.800]  本來這本書出版了一段日子
[00:12:44.800 --> 00:12:47.800]  也不是很多人看
[00:12:47.800 --> 00:12:50.800]  竟然一炮而紅
[00:12:50.800 --> 00:12:58.800]  陳水扁,阿扁,看什麼書呢?
[00:12:58.800 --> 00:13:05.800]  原來看一本叫《窮得只剩錢》
[00:13:05.800 --> 00:13:10.800]  這本書的名字也很有型
[00:13:10.800 --> 00:13:14.800]  窮到最後都要剩錢
[00:13:14.800 --> 00:13:17.800]  錢多重要
[00:13:17.800 --> 00:13:18.800]  誰寫的呢?
[00:13:18.800 --> 00:13:21.800]  寫得這麼奇怪的書名
[00:13:21.800 --> 00:13:24.800]  原來是陳水扁的師兄
[00:13:24.800 --> 00:13:28.800]  在台灣大學台大法律系
[00:13:28.800 --> 00:13:32.800]  他們是法律界的師兄
[00:13:32.800 --> 00:13:34.800]  叫王陽明
[00:13:34.800 --> 00:13:39.800]  好像宋明瑜家大師
[00:13:39.800 --> 00:13:45.800]  一樣是王一樣是陽明
[00:13:45.800 --> 00:13:48.800]  但是台灣現代人
[00:13:48.800 --> 00:13:50.800]  以前是讀法律的
[00:13:50.800 --> 00:13:52.800]  是陳水扁的師兄
[00:13:52.800 --> 00:13:57.800]  後來他沒有走法律的路
[00:13:57.800 --> 00:14:03.800]  反而信耶穌做了牧師
[00:14:03.800 --> 00:14:11.800]  後來還寫了一本叫《窮得只剩下錢》
[00:14:11.800 --> 00:14:15.800]  他其實寫的時候不是為陳水扁寫
[00:14:15.800 --> 00:14:21.800]  他是為自己尋索人生的道路
[00:14:21.800 --> 00:14:23.800]  無論你做哪一行
[00:14:23.800 --> 00:14:28.800]  你可以發達
[00:14:28.800 --> 00:14:33.800]  在乎你是否活良心地去發達
[00:14:33.800 --> 00:14:40.800]  他竟然記錄自己尋索人生的路徑
[00:14:40.800 --> 00:14:43.800]  這個王陽明牧師說
[00:14:43.800 --> 00:14:47.800]  我發現人生有兩條路
[00:14:47.800 --> 00:14:51.800]  一條是生活的路
[00:14:51.800 --> 00:14:55.800]  怎樣追求怎樣改善生活
[00:14:55.800 --> 00:14:57.800]  怎樣小屋搬大屋
[00:14:57.800 --> 00:14:59.800]  怎樣沒有車變有車
[00:14:59.800 --> 00:15:01.800]  怎樣娶個靚老婆
[00:15:01.800 --> 00:15:04.800]  怎樣生高質素的子女
[00:15:04.800 --> 00:15:07.800]  培養他們怎樣去發展
[00:15:07.800 --> 00:15:12.800]  改善你的生活的享受
[00:15:12.800 --> 00:15:14.800]  但是王陽明牧師說
[00:15:14.800 --> 00:15:17.800]  那些無窮無盡
[00:15:17.800 --> 00:15:20.800]  就如剛才那首詩歌說
[00:15:20.800 --> 00:15:23.800]  人若賺得全世界
[00:15:23.800 --> 00:15:25.800]  賠上了自己的命
[00:15:25.800 --> 00:15:28.800]  日博夜博
[00:15:28.800 --> 00:15:31.800]  不要說掩著良心去博
[00:15:31.800 --> 00:15:33.800]  有些冤枉錢
[00:15:33.800 --> 00:15:35.800]  有些陰質錢
[00:15:35.800 --> 00:15:41.800]  而是說哪條健康的命都博上去
[00:15:41.800 --> 00:15:43.800]  值不值得呢
[00:15:43.800 --> 00:15:45.800]  人若賺得全世界
[00:15:45.800 --> 00:15:47.800]  賠上了自己的命
[00:15:47.800 --> 00:15:49.800]  值不值得呢
[00:15:49.800 --> 00:15:52.800]  王陽明牧師說
[00:15:52.800 --> 00:15:54.800]  我發現另外一條路
[00:15:54.800 --> 00:15:57.800]  是生命的路
[00:15:57.800 --> 00:16:02.800]  不一定需要很豐富
[00:16:02.800 --> 00:16:04.800]  很富裕
[00:16:04.800 --> 00:16:06.800]  很享受
[00:16:06.800 --> 00:16:10.800]  很競爭
[00:16:10.800 --> 00:16:14.800]  是生命的路
[00:16:14.800 --> 00:16:15.800]  耶穌基督說
[00:16:15.800 --> 00:16:19.800]  我來了是要叫人得生命
[00:16:19.800 --> 00:16:22.800]  並且得的更豐盛
[00:16:22.800 --> 00:16:25.800]  這不是說地上物質的錢
[00:16:25.800 --> 00:16:30.800]  這些道理真的很奇怪
[00:16:30.800 --> 00:16:33.800]  我發現
[00:16:33.800 --> 00:16:35.800]  有一次
[00:16:35.800 --> 00:16:38.800]  有一個家庭
[00:16:38.800 --> 00:16:44.800]  他們在最早期
[00:16:44.800 --> 00:16:49.800]  進入中國開工廠
[00:16:49.800 --> 00:16:55.800]  這一類廣商
[00:16:55.800 --> 00:16:56.800]  有一次
[00:16:56.800 --> 00:16:58.800]  他們是我朋友
[00:16:58.800 --> 00:17:01.800]  有一次說要請我吃飯
[00:17:01.800 --> 00:17:04.800]  其中一對夫婦
[00:17:04.800 --> 00:17:05.800]  一個弟弟
[00:17:05.800 --> 00:17:07.800]  他們的家族
[00:17:07.800 --> 00:17:09.800]  是兄弟姐妹
[00:17:09.800 --> 00:17:11.800]  來到一起
[00:17:11.800 --> 00:17:15.800]  做了董事
[00:17:15.800 --> 00:17:20.800]  這位弟弟是基督徒
[00:17:20.800 --> 00:17:23.800]  他請我吃晚餐時
[00:17:23.800 --> 00:17:24.800]  我很開心
[00:17:24.800 --> 00:17:26.800]  就吃了
[00:17:26.800 --> 00:17:27.800]  但原來
[00:17:27.800 --> 00:17:30.800]  有時請傳道人吃飯
[00:17:30.800 --> 00:17:34.800]  是很不容易的
[00:17:34.800 --> 00:17:37.800]  因為他說
[00:17:37.800 --> 00:17:40.800]  其實我們要分家了
[00:17:40.800 --> 00:17:44.800]  他不是說分些給我
[00:17:44.800 --> 00:17:46.800]  沒有這回事
[00:17:46.800 --> 00:17:48.800]  他只是說解決不了一些
[00:17:48.800 --> 00:17:52.800]  本來是小生意
[00:17:52.800 --> 00:17:56.800]  那時香港都慢慢不行
[00:17:56.800 --> 00:17:59.800]  要進入國內
[00:17:59.800 --> 00:18:02.800]  開工廠
[00:18:02.800 --> 00:18:06.800]  他們家族自己立了一個原則
[00:18:06.800 --> 00:18:09.800]  他們看著形勢
[00:18:09.800 --> 00:18:11.800]  如果在香港賺的
[00:18:11.800 --> 00:18:14.800]  我們會奉獻多少錢
[00:18:14.800 --> 00:18:16.800]  奉獻給教會
[00:18:16.800 --> 00:18:18.800]  又捐給社會
[00:18:18.800 --> 00:18:21.800]  做公益
[00:18:21.800 --> 00:18:23.800]  如果大陸賺了多少錢
[00:18:23.800 --> 00:18:25.800]  我們又再奉獻多些
[00:18:25.800 --> 00:18:27.800]  因為當時剛開發
[00:18:27.800 --> 00:18:30.800]  看不到可以賺多少
[00:18:30.800 --> 00:18:33.800]  誰知一年兩年三年
[00:18:33.800 --> 00:18:37.800]  國內愈來愈發展
[00:18:37.800 --> 00:18:39.800]  反而香港愈來愈萎縮
[00:18:39.800 --> 00:18:41.800]  只剩下辦公室
[00:18:41.800 --> 00:18:44.800]  困難就來了
[00:18:44.800 --> 00:18:47.800]  初初他們立了一個原則
[00:18:47.800 --> 00:18:49.800]  十分之一
[00:18:49.800 --> 00:18:52.800]  十分之二來捐獻
[00:18:52.800 --> 00:18:56.800]  結果當你一千元
[00:18:56.800 --> 00:18:58.800]  你捐一百元
[00:18:58.800 --> 00:19:00.800]  不是很育童
[00:19:00.800 --> 00:19:02.800]  一萬元捐一千元
[00:19:02.800 --> 00:19:05.800]  開始有少少赤赤的
[00:19:05.800 --> 00:19:07.800]  十萬捐一萬
[00:19:07.800 --> 00:19:09.800]  一百萬捐十萬
[00:19:09.800 --> 00:19:11.800]  一千萬捐成百萬
[00:19:11.800 --> 00:19:15.800]  結果不捐
[00:19:15.800 --> 00:19:19.800]  中司都要周轉
[00:19:19.800 --> 00:19:24.800]  這一對比較好靈性的
[00:19:24.800 --> 00:19:26.800]  經常請我吃飯
[00:19:26.800 --> 00:19:30.800]  說他的兄弟姊妹
[00:19:30.800 --> 00:19:32.800]  又擠著錢不肯捐
[00:19:32.800 --> 00:19:35.800]  得罪上帝
[00:19:35.800 --> 00:19:38.800]  不合適
[00:19:38.800 --> 00:19:42.800]  我忘了在吃甚麼
[00:19:42.800 --> 00:19:46.800]  上上落落都不知如何落格
[00:19:46.800 --> 00:19:48.800]  我真的想起這段經文
[00:19:48.800 --> 00:19:52.800]  誰叫我立我做段氏的官呢
[00:19:52.800 --> 00:19:57.800]  真是清官難審家庭事
[00:19:57.800 --> 00:20:00.800]  我只能說為你們祈禱
[00:20:00.800 --> 00:20:02.800]  為你們祈禱
[00:20:02.800 --> 00:20:04.800]  這真是非常之重要
[00:20:04.800 --> 00:20:07.800]  也是最好的擋箭牌
[00:20:07.800 --> 00:20:08.800]  為你祈禱
[00:20:08.800 --> 00:20:10.800]  沒甚麼辦法
[00:20:10.800 --> 00:20:12.800]  結果他們真的分了家
[00:20:12.800 --> 00:20:17.800]  後來真的面左左
[00:20:17.800 --> 00:20:21.800]  這個家庭
[00:20:21.800 --> 00:20:25.800]  原來會貪
[00:20:25.800 --> 00:20:29.800]  當你越來越富裕的時候
[00:20:29.800 --> 00:20:32.800]  你越來越不捨得
[00:20:32.800 --> 00:20:34.800]  聖經告訴我們
[00:20:34.800 --> 00:20:43.800]  貪不只是窮人的事情
[00:20:43.800 --> 00:20:48.800]  有時仗義多從屠九輩
[00:20:48.800 --> 00:20:51.800]  我過去不濟的時候
[00:20:51.800 --> 00:20:53.800]  很多時幫我的
[00:20:53.800 --> 00:20:55.800]  比我更加不濟
[00:20:55.800 --> 00:20:57.800]  他們很…
[00:20:57.800 --> 00:20:59.800]  反正都沒有
[00:20:59.800 --> 00:21:01.800]  請你吃掉吧
[00:21:01.800 --> 00:21:03.800]  這樣也有
[00:21:03.800 --> 00:21:06.800]  我都不敢吃他的東西
[00:21:06.800 --> 00:21:09.800]  真是很多人
[00:21:09.800 --> 00:21:11.800]  很多時幫你的人
[00:21:11.800 --> 00:21:14.800]  可能他自己都不是多少
[00:21:14.800 --> 00:21:17.800]  但你期望他有難的時候
[00:21:17.800 --> 00:21:19.800]  他能夠幫你的
[00:21:19.800 --> 00:21:20.800]  他鬆動的
[00:21:20.800 --> 00:21:23.800]  但他可能一無不必
[00:21:23.800 --> 00:21:25.800]  聖經告訴我們
[00:21:25.800 --> 00:21:29.800]  人的內心裡有一種罪
[00:21:29.800 --> 00:21:31.800]  那個是罪性
[00:21:31.800 --> 00:21:33.800]  那個是性情
[00:21:33.800 --> 00:21:35.800]  那個貪念
[00:21:35.800 --> 00:21:37.800]  無論你有錢沒錢
[00:21:37.800 --> 00:21:39.800]  你都拿著
[00:21:39.800 --> 00:21:41.800]  保護自己
[00:21:41.800 --> 00:21:43.800]  不捨得
[00:21:43.800 --> 00:21:47.800]  罪行是一件一件走出來
[00:21:47.800 --> 00:21:49.800]  有些人沒有走出來
[00:21:49.800 --> 00:21:52.800]  但你都發現
[00:21:52.800 --> 00:21:53.800]  人與人之間
[00:21:53.800 --> 00:21:57.800]  在那個罪性的貪婪
[00:21:57.800 --> 00:22:01.800]  比較、嫉妒、競爭
[00:22:01.800 --> 00:22:04.800]  各種手段的底下
[00:22:04.800 --> 00:22:06.800]  我們要小心
[00:22:06.800 --> 00:22:09.800]  聖經教導我們
[00:22:09.800 --> 00:22:15.800]  就算你見到惡人的道路通達
[00:22:15.800 --> 00:22:17.800]  你心懷不平
[00:22:17.800 --> 00:22:18.800]  但聖經提醒我們
[00:22:18.800 --> 00:22:22.800]  你不要因此而行惡
[00:22:22.800 --> 00:22:25.800]  有時我們見到
[00:22:25.800 --> 00:22:27.800]  他這麼反
[00:22:27.800 --> 00:22:29.800]  他比我差
[00:22:29.800 --> 00:22:30.800]  他只是洗橫授
[00:22:30.800 --> 00:22:32.800]  我都比他厲害
[00:22:32.800 --> 00:22:34.800]  你以為我不行嗎
[00:22:34.800 --> 00:22:36.800]  自己比他更差
