
[00:00:00.000 --> 00:00:03.000]  這是考試 寫出相反字
[00:01:51.000 --> 00:01:53.000]  零 為什麼要說零呢
[00:01:53.000 --> 00:01:55.000]  特別是說
[00:01:55.000 --> 00:01:57.000]  聖靈給人辦事的能力
[00:01:57.000 --> 00:01:59.000]  那些叫做屬靈恩賜
[00:01:59.000 --> 00:02:01.000]  所有人有能力說話
[00:02:01.000 --> 00:02:03.000]  在當時
[00:02:03.000 --> 00:02:05.000]  很有師父的款
[00:02:05.000 --> 00:02:07.000]  說話很有口才
[00:02:07.000 --> 00:02:09.000]  辦事頗有能力
[00:02:09.000 --> 00:02:11.000]  他說
[00:02:11.000 --> 00:02:13.000]  沒有上帝的充滿
[00:02:13.000 --> 00:02:15.000]  所有這些東西
[00:02:15.000 --> 00:02:17.000]  一切的
[00:02:17.000 --> 00:02:19.000]  都不可以盡信
[00:02:19.000 --> 00:02:21.000]  不要說什麼都不信
[00:02:21.000 --> 00:02:23.000]  不可以盡信
[00:02:23.000 --> 00:02:25.000]  而是測試
[00:02:25.000 --> 00:02:27.000]  什麼是真正的聖靈
[00:02:27.000 --> 00:02:29.000]  什麼是出自上帝
[00:02:29.000 --> 00:02:31.000]  當然這裡
[00:02:31.000 --> 00:02:33.000]  不是說
[00:02:33.000 --> 00:02:35.000]  邪靈
[00:02:35.000 --> 00:02:37.000]  但包括
[00:02:37.000 --> 00:02:39.000]  所有甚至是
[00:02:39.000 --> 00:02:41.000]  超自然的表現
[00:02:41.000 --> 00:02:43.000]  我有
[00:02:43.000 --> 00:02:45.000]  神跡歧視的能力
[00:02:45.000 --> 00:02:47.000]  等等
[00:02:47.000 --> 00:02:49.000]  所有的東西
[00:02:49.000 --> 00:02:51.000]  都要測試
[00:02:51.000 --> 00:02:53.000]  是不是真正出自聖靈
[00:02:53.000 --> 00:02:55.000]  但是不只在乎
[00:02:55.000 --> 00:02:57.000]  超自然的零
[00:02:57.000 --> 00:02:59.000]  實際任何的事件
[00:02:59.000 --> 00:03:01.000]  都是這樣
[00:03:01.000 --> 00:03:03.000]  所以今天我們裡面去看見
[00:03:03.000 --> 00:03:05.000]  就是說
[00:03:05.000 --> 00:03:07.000]  這段聖經教導當時的信徒
[00:03:07.000 --> 00:03:09.000]  也教導我們今天
[00:03:09.000 --> 00:03:11.000]  來保護自己
[00:03:11.000 --> 00:03:13.000]  不被欺騙
[00:03:13.000 --> 00:03:15.000]  也都是要反省
[00:03:15.000 --> 00:03:17.000]  自己
[00:03:17.000 --> 00:03:19.000]  究竟什麼靈
[00:03:19.000 --> 00:03:21.000]  什麼原則 生活原則
[00:03:21.000 --> 00:03:23.000]  信仰原則
[00:03:23.000 --> 00:03:25.000]  或者教義這麼偉大的說話
[00:03:25.000 --> 00:03:27.000]  引導著
[00:03:27.000 --> 00:03:29.000]  決定著我們生活
[00:03:29.000 --> 00:03:31.000]  或者用什麼
[00:03:31.000 --> 00:03:33.000]  聖經的教導
[00:03:33.000 --> 00:03:35.000]  決定著我們辦教會事業
[00:03:35.000 --> 00:03:37.000]  的原則
[00:03:37.000 --> 00:03:39.000]  或者準則
[00:03:39.000 --> 00:03:41.000]  當時有些靈是真的出自聖靈
[00:03:41.000 --> 00:03:43.000]  是對的
[00:03:43.000 --> 00:03:45.000]  但很明顯當時有些靈是假的
[00:03:45.000 --> 00:03:47.000]  是靈丹的靈
[00:03:47.000 --> 00:03:49.000]  靈昏
[00:03:49.000 --> 00:03:51.000]  不過也可以再嚴重說一些
[00:03:51.000 --> 00:03:53.000]  如果被誤導
[00:03:53.000 --> 00:03:55.000]  被錯誤誤導
[00:03:55.000 --> 00:03:57.000]  而生活
[00:03:57.000 --> 00:03:59.000]  這個不只是靈昏
[00:03:59.000 --> 00:04:01.000]  甚至有傷害的負昏
[00:04:01.000 --> 00:04:03.000]  在這裡說到
[00:04:03.000 --> 00:04:05.000]  要試驗
[00:04:05.000 --> 00:04:07.000]  我們馬上看看
[00:04:07.000 --> 00:04:09.000]  這個試驗是為什麼
[00:04:09.000 --> 00:04:11.000]  羅馬書那裡說
[00:04:11.000 --> 00:04:13.000]  有這個試驗的字出現
[00:04:13.000 --> 00:04:15.000]  他說
[00:04:15.000 --> 00:04:17.000]  不如效法者的世界
[00:04:17.000 --> 00:04:19.000]  只要心意更新而變化
[00:04:19.000 --> 00:04:21.000]  叫你們測驗
[00:04:21.000 --> 00:04:23.000]  何謂神的善良
[00:04:23.000 --> 00:04:25.000]  順傳可喜悅的主言
[00:04:25.000 --> 00:04:27.000]  是我們的責任
[00:04:27.000 --> 00:04:29.000]  可以說不單止在約翰一書
[00:04:29.000 --> 00:04:31.000]  在保羅的書信裡也說得非常清晰
[00:04:31.000 --> 00:04:35.000]  我們就算信耶穌
[00:04:35.000 --> 00:04:37.000]  要測驗
[00:04:37.000 --> 00:04:39.000]  要思想要衡量
[00:04:39.000 --> 00:04:41.000]  什麼是上帝的心意
[00:04:41.000 --> 00:04:43.000]  哥林多前書
[00:04:43.000 --> 00:04:45.000]  他們說
[00:04:45.000 --> 00:04:47.000]  我們的生活都被上帝去測驗
[00:04:47.000 --> 00:04:49.000]  各人的工程必然
[00:04:49.000 --> 00:04:51.000]  顯現因為那日子
[00:04:51.000 --> 00:04:53.000]  那日子這個在新約裡面
[00:04:53.000 --> 00:04:55.000]  就是說最後的審判
[00:04:55.000 --> 00:04:57.000]  這個是獨有獨特的用詞
[00:04:57.000 --> 00:05:01.000]  要將他這個工程表現出來
[00:05:01.000 --> 00:05:03.000]  有火發燃
[00:05:03.000 --> 00:05:05.000]  一路去焦炬
[00:05:05.000 --> 00:05:07.000]  這火要試驗各人的工程
[00:05:07.000 --> 00:05:09.000]  怎樣
[00:05:09.000 --> 00:05:11.000]  測試一下
[00:05:11.000 --> 00:05:13.000]  上帝都測試啊
[00:05:13.000 --> 00:05:15.000]  是上帝的本性
[00:05:15.000 --> 00:05:17.000]  提摩太前書說到
[00:05:17.000 --> 00:05:19.000]  做教會領袖的審客
[00:05:19.000 --> 00:05:21.000]  作執事的
[00:05:21.000 --> 00:05:23.000]  也是如此
[00:05:23.000 --> 00:05:25.000]  必須斷狀
[00:05:25.000 --> 00:05:27.000]  不可一口兩切
[00:05:27.000 --> 00:05:29.000]  不可喝酒
[00:05:29.000 --> 00:05:31.000]  不貪得意之財
[00:05:31.000 --> 00:05:33.000]  要存清潔的良心
[00:05:33.000 --> 00:05:35.000]  固守真道的傲備
[00:05:35.000 --> 00:05:37.000]  這等人也要先受事業
[00:05:37.000 --> 00:05:39.000]  若沒有可擇之處
[00:05:39.000 --> 00:05:41.000]  然後叫他們作執事
[00:05:41.000 --> 00:05:45.000]  是信徒的責任
[00:05:45.000 --> 00:05:47.000]  就算他信了耶穌
[00:05:47.000 --> 00:05:49.000]  真信耶穌
[00:05:49.000 --> 00:05:51.000]  要作為執事教會領袖
[00:05:51.000 --> 00:05:53.000]  管理飯食
[00:05:53.000 --> 00:05:55.000]  都要有一個測試
[00:05:55.000 --> 00:05:57.000]  所以在這裡就是說
[00:05:57.000 --> 00:05:59.000]  測試的意思就是說
[00:05:59.000 --> 00:06:01.000]  哪些是出自神
[00:06:01.000 --> 00:06:03.000]  哪些是出自神的心意
[00:06:03.000 --> 00:06:05.000]  哪些是指導神
[00:06:05.000 --> 00:06:07.000]  是我們所接受的
[00:06:07.000 --> 00:06:09.000]  是我們所接受的
[00:06:09.000 --> 00:06:11.000]  是我們的責任
[00:06:11.000 --> 00:06:13.000]  普通一件事
[00:06:13.000 --> 00:06:15.000]  是真是假
[00:06:15.000 --> 00:06:17.000]  我們都要去測試
[00:06:17.000 --> 00:06:19.000]  今天是不是還有流傳
[00:06:19.000 --> 00:06:21.000]  說有假米
[00:06:21.000 --> 00:06:23.000]  我只是看網上的
[00:06:23.000 --> 00:06:25.000]  我不知道真是假
[00:06:25.000 --> 00:06:27.000]  你如果去買米
[00:06:27.000 --> 00:06:29.000]  說不要緊啦
[00:06:29.000 --> 00:06:31.000]  真是假都吃下肚了
[00:06:31.000 --> 00:06:33.000]  你會不會這樣做呢
[00:06:33.000 --> 00:06:35.000]  假的東西你願不願意
[00:06:35.000 --> 00:06:37.000]  說沒所謂啦
[00:06:37.000 --> 00:06:39.000]  在我們日常生活裡
[00:06:39.000 --> 00:06:41.000]  都不會說沒所謂
[00:06:41.000 --> 00:06:43.000]  非常有所謂
[00:06:43.000 --> 00:06:45.000]  何況我們在說生命生活的道理
[00:06:45.000 --> 00:06:47.000]  你說甚至
[00:06:47.000 --> 00:06:49.000]  我還沒信耶穌的
[00:06:49.000 --> 00:06:51.000]  我不信耶穌用自己的方法
[00:06:51.000 --> 00:06:53.000]  你也要想想你的方法
[00:06:53.000 --> 00:06:55.000]  你的原則你的方向
[00:06:55.000 --> 00:06:57.000]  是不是真的你相信這個
[00:06:57.000 --> 00:06:59.000]  在今生和來生
[00:06:59.000 --> 00:07:01.000]  都是真正有用真正有益處
[00:07:01.000 --> 00:07:03.000]  對你
[00:07:03.000 --> 00:07:05.000]  我怕我們信耶穌的話
[00:07:05.000 --> 00:07:07.000]  不單止是聽不聽別人說
[00:07:07.000 --> 00:07:09.000]  自己在用什麼原則去生活
[00:07:09.000 --> 00:07:13.000]  信徒有責任去試驗
[00:07:13.000 --> 00:07:15.000]  各位
[00:07:15.000 --> 00:07:17.000]  貴會的德性崇拜
[00:07:17.000 --> 00:07:19.000]  即是弊會的德性崇拜
[00:07:19.000 --> 00:07:21.000]  即是我的弊會
[00:07:21.000 --> 00:07:23.000]  就不是很弊
[00:07:23.000 --> 00:07:25.000]  是很開心的
[00:07:25.000 --> 00:07:27.000]  這個可以說
[00:07:27.000 --> 00:07:29.000]  是最切切的說話
[00:07:29.000 --> 00:07:31.000]  在基督教界裡
[00:07:31.000 --> 00:07:33.000]  德性崇拜是一塊肥豬肉
[00:07:33.000 --> 00:07:37.000]  在這裡可以拿到名利
[00:07:37.000 --> 00:07:39.000]  在這裡可以出線
[00:07:39.000 --> 00:07:41.000]  可以
[00:07:41.000 --> 00:07:43.000]  有很多其他不應該有的益處
[00:07:43.000 --> 00:07:47.000]  所以不多不少
[00:07:47.000 --> 00:07:49.000]  時不時都有
[00:07:49.000 --> 00:07:51.000]  自稱為信耶穌基督教界的人
[00:07:51.000 --> 00:07:53.000]  進來說我要參與
[00:07:53.000 --> 00:07:55.000]  我要領導
[00:07:55.000 --> 00:07:57.000]  我要教導
[00:07:57.000 --> 00:07:59.000]  我自己相信
[00:07:59.000 --> 00:08:01.000]  這個時宮一定是聯繫
[00:08:01.000 --> 00:08:03.000]  大家可以去參與
[00:08:03.000 --> 00:08:05.000]  有這個強項就來參與
[00:08:05.000 --> 00:08:07.000]  但我說你先從小組開始
[00:08:07.000 --> 00:08:09.000]  你要關懷
[00:08:09.000 --> 00:08:11.000]  要教導 要領導
[00:08:11.000 --> 00:08:15.000]  你在小組裡
[00:08:15.000 --> 00:08:17.000]  給一個組長導師
[00:08:17.000 --> 00:08:19.000]  觀察形式來
[00:08:19.000 --> 00:08:21.000]  你又觀察一下
[00:08:21.000 --> 00:08:23.000]  有生命品格
[00:08:23.000 --> 00:08:25.000]  不只是帶著你的嘴巴
[00:08:25.000 --> 00:08:27.000]  帶著你所做事的才剛
[00:08:27.000 --> 00:08:31.000]  你先去認識一下
[00:08:31.000 --> 00:08:33.000]  讓我觀察一下你
[00:08:33.000 --> 00:08:35.000]  很多時候
[00:08:35.000 --> 00:08:37.000]  帶著不同目標
[00:08:37.000 --> 00:08:39.000]  私人目標來的
[00:08:39.000 --> 00:08:41.000]  不會這樣留下
[00:08:41.000 --> 00:08:43.000]  所以是我們的責任
[00:08:43.000 --> 00:08:45.000]  可以說
[00:08:45.000 --> 00:08:47.000]  去審核
[00:08:47.000 --> 00:08:49.000]  去保護教會
[00:08:49.000 --> 00:08:51.000]  也說過
[00:08:51.000 --> 00:08:53.000]  在這裡不單止去審核別人
[00:08:53.000 --> 00:08:55.000]  或者審核一下自己
[00:08:55.000 --> 00:08:57.000]  究竟今天
[00:08:57.000 --> 00:08:59.000]  侍奉
[00:08:59.000 --> 00:09:01.000]  抱著什麼價值觀
[00:09:01.000 --> 00:09:03.000]  為何而侍奉
[00:09:03.000 --> 00:09:05.000]  為了
[00:09:05.000 --> 00:09:07.000]  出名 為了出線
[00:09:07.000 --> 00:09:09.000]  為了生活太悶
[00:09:09.000 --> 00:09:11.000]  為了
[00:09:11.000 --> 00:09:13.000]  讓人仰慕一下
[00:09:13.000 --> 00:09:15.000]  還是真的出自
[00:09:15.000 --> 00:09:17.000]  聖靈的呼召
[00:09:17.000 --> 00:09:19.000]  在這裡說到測試
[00:09:19.000 --> 00:09:21.000]  是我們的責任
[00:09:21.000 --> 00:09:23.000]  怎樣去測試
[00:09:23.000 --> 00:09:25.000]  我知道要測試
[00:09:25.000 --> 00:09:27.000]  要測試是因為神要的
[00:09:27.000 --> 00:09:29.000]  如何測試呢
[00:09:29.000 --> 00:09:31.000]  有兩個測試的標準在經文裡
[00:09:31.000 --> 00:09:33.000]  屬於
[00:09:33.000 --> 00:09:35.000]  是真的出自聖靈
[00:09:35.000 --> 00:09:37.000]  出自上帝的人的信徒
[00:09:37.000 --> 00:09:39.000]  一定是認耶穌
[00:09:39.000 --> 00:09:41.000]  是造成肉身的
[00:09:41.000 --> 00:09:43.000]  我馬上解釋
[00:09:43.000 --> 00:09:45.000]  這個究竟是為什麼
[00:09:45.000 --> 00:09:47.000]  四章二節和三節說
[00:09:47.000 --> 00:09:49.000]  凡靈認耶穌基督
[00:09:49.000 --> 00:09:51.000]  是成了肉身來的
[00:09:51.000 --> 00:09:53.000]  就是出於神的
[00:09:53.000 --> 00:09:55.000]  認耶穌
[00:09:55.000 --> 00:09:57.000]  是成了肉身 造成肉身
[00:09:57.000 --> 00:09:59.000]  上帝不能見的上帝
[00:09:59.000 --> 00:10:01.000]  信入
[00:10:01.000 --> 00:10:03.000]  人的
[00:10:03.000 --> 00:10:05.000]  有時空的世界
[00:10:05.000 --> 00:10:07.000]  拿了人的身體
[00:10:07.000 --> 00:10:09.000]  耶穌
[00:10:09.000 --> 00:10:11.000]  造成肉身 上帝
[00:10:11.000 --> 00:10:13.000]  造成肉身耶穌 凡認
[00:10:13.000 --> 00:10:15.000]  這個耶穌就是出於神的
[00:10:15.000 --> 00:10:17.000]  從此你們就可以
[00:10:17.000 --> 00:10:19.000]  認出神的力量
[00:10:19.000 --> 00:10:21.000]  反過來說
[00:10:21.000 --> 00:10:23.000]  凡不認耶穌的
[00:10:23.000 --> 00:10:25.000]  就不是出於神
[00:10:25.000 --> 00:10:27.000]  抵基督者的靈
[00:10:27.000 --> 00:10:29.000]  抗拒上帝的
[00:10:29.000 --> 00:10:31.000]  不是最後的一個
[00:10:31.000 --> 00:10:33.000]  不是啟示了那個一個
[00:10:33.000 --> 00:10:35.000]  在一個之前已經有很多了
[00:10:35.000 --> 00:10:37.000]  抵擋耶穌基督 抵擋上帝 抗衡上帝
[00:10:37.000 --> 00:10:39.000]  你們從前聽見
[00:10:39.000 --> 00:10:41.000]  他要來 現在已經在世上了
[00:10:41.000 --> 00:10:43.000]  這是第一世紀的事
[00:10:43.000 --> 00:10:45.000]  我們現在是第幾世紀
[00:10:45.000 --> 00:10:47.000]  第二
[00:10:47.000 --> 00:10:49.000]  我們現在是第幾世紀
[00:10:49.000 --> 00:10:53.000]  哇 21
[00:10:53.000 --> 00:10:55.000]  當時是第一
[00:10:55.000 --> 00:10:57.000]  2000年前的時代
[00:10:57.000 --> 00:10:59.000]  所有
[00:10:59.000 --> 00:11:01.000]  認耶穌是主人
[00:11:01.000 --> 00:11:03.000]  是上帝
[00:11:03.000 --> 00:11:05.000]  造成肉身 上帝
[00:11:05.000 --> 00:11:07.000]  就是宇宙萬物的主宰
[00:11:07.000 --> 00:11:09.000]  祂是主人 祂是上帝
[00:11:09.000 --> 00:11:11.000]  來到地上做人
[00:11:11.000 --> 00:11:13.000]  做人群
[00:11:13.000 --> 00:11:15.000]  做個人 做宇宙的主宰
[00:11:15.000 --> 00:11:17.000]  凡是這樣的人
[00:11:17.000 --> 00:11:19.000]  認主耶穌是主
[00:11:19.000 --> 00:11:23.000]  就是屬於上帝
[00:11:23.000 --> 00:11:25.000]  那個靈就是出於聖靈
[00:11:25.000 --> 00:11:27.000]  什麼叫做認識
[00:11:27.000 --> 00:11:29.000]  這個就是這個意思 認耶穌是主
[00:11:29.000 --> 00:11:31.000]  我再看一段經文
[00:11:31.000 --> 00:11:35.000]  臨前十二 第三章
[00:11:35.000 --> 00:11:37.000]  說到真正的靈
[00:11:37.000 --> 00:11:39.000]  和認耶穌是主
[00:11:39.000 --> 00:11:41.000]  這兩樣東西是分不開的
[00:11:41.000 --> 00:11:43.000]  我告訴你們
[00:11:43.000 --> 00:11:45.000]  被神的靈感動的
[00:11:45.000 --> 00:11:47.000]  沒有說耶穌是可救助的
[00:11:47.000 --> 00:11:49.000]  也不是被聖靈感動的
[00:11:49.000 --> 00:11:51.000]  也沒有能說耶穌是主的
[00:11:51.000 --> 00:11:53.000]  所有真正的靈
[00:11:53.000 --> 00:11:55.000]  就說耶穌是主
[00:11:55.000 --> 00:11:59.000]  沒有 是沒得說的
[00:11:59.000 --> 00:12:01.000]  說不定 認不定的
[00:12:01.000 --> 00:12:03.000]  但這個不是口說的事幹
[00:12:03.000 --> 00:12:05.000]  是不是信耶穌
[00:12:05.000 --> 00:12:07.000]  是呀 耶穌是不是你的主
[00:12:07.000 --> 00:12:09.000]  是呀 我的主
[00:12:09.000 --> 00:12:11.000]  認了就知道
[00:12:11.000 --> 00:12:13.000]  所以耶穌自己本身在馬太福音
[00:12:13.000 --> 00:12:15.000]  記錄這一件事
[00:12:15.000 --> 00:12:17.000]  當時已經是一個問題
[00:12:17.000 --> 00:12:19.000]  所以今天值得我們警醒
[00:12:19.000 --> 00:12:21.000]  耶穌說 凡稱呼我
[00:12:21.000 --> 00:12:23.000]  主呀 主呀的人
[00:12:23.000 --> 00:12:25.000]  不能都進天國
[00:12:25.000 --> 00:12:27.000]  唯獨遵行我天父旨意的人
[00:12:27.000 --> 00:12:29.000]  才能進去
[00:12:29.000 --> 00:12:31.000]  當那日必有許多人對我說
[00:12:31.000 --> 00:12:33.000]  主呀 主呀 我們不是奉你的名傳道
[00:12:33.000 --> 00:12:37.000]  奉你的名趕鬼 奉你的名行許多義能嗎
[00:12:37.000 --> 00:12:39.000]  神識其事
[00:12:39.000 --> 00:12:41.000]  法術也有
[00:12:41.000 --> 00:12:43.000]  好嗎 馬上好
[00:12:43.000 --> 00:12:45.000]  變就變
[00:12:45.000 --> 00:12:47.000]  我就明明地
[00:12:47.000 --> 00:12:49.000]  告訴他們說
[00:12:49.000 --> 00:12:51.000]  我從來不認識你們
[00:12:51.000 --> 00:12:53.000]  你們這些作惡的人
[00:12:53.000 --> 00:12:55.000]  抗拒上帝 作惡的人
[00:12:55.000 --> 00:12:57.000]  離開我去吧
[00:12:57.000 --> 00:12:59.000]  所以這個審核說
[00:12:59.000 --> 00:13:01.000]  耶穌是主
[00:13:01.000 --> 00:13:03.000]  就是的了
[00:13:03.000 --> 00:13:05.000]  但這裡再有一個警告
[00:13:05.000 --> 00:13:07.000]  是生命行為遵行神的旨意
[00:13:07.000 --> 00:13:09.000]  有那個品格
[00:13:09.000 --> 00:13:11.000]  有那個品性
[00:13:11.000 --> 00:13:13.000]  學仗耶穌
[00:13:13.000 --> 00:13:15.000]  追求有進步地
[00:13:15.000 --> 00:13:17.000]  像耶穌的樣子
[00:13:17.000 --> 00:13:19.000]  生命目標
[00:13:19.000 --> 00:13:21.000]  生活目標
[00:13:21.000 --> 00:13:23.000]  我很想更仗耶穌的脾氣
[00:13:23.000 --> 00:13:25.000]  更仗耶穌的溫柔
[00:13:25.000 --> 00:13:27.000]  更仗耶穌的批判能力
[00:13:27.000 --> 00:13:29.000]  智慧 待人接物
[00:13:29.000 --> 00:13:31.000]  溫柔
[00:13:31.000 --> 00:13:33.000]  我追求著這件事
[00:13:33.000 --> 00:13:35.000]  認耶穌是主
[00:13:35.000 --> 00:13:37.000]  我很想像我的師父
[00:13:37.000 --> 00:13:39.000]  我追求著
[00:13:39.000 --> 00:13:41.000]  每一天都更仗
[00:13:41.000 --> 00:13:43.000]  不單是我認為是進步
[00:13:43.000 --> 00:13:45.000]  旁邊的人 信耶穌的人
[00:13:45.000 --> 00:13:47.000]  未信耶穌的人
[00:13:47.000 --> 00:13:49.000]  都看見我的進步
[00:13:49.000 --> 00:13:51.000]  認耶穌是主
[00:13:51.000 --> 00:13:53.000]  這個是
[00:13:53.000 --> 00:13:55.000]  第一個測試
[00:13:55.000 --> 00:13:59.000]  測試別人 又測試自己
[00:14:01.000 --> 00:14:03.000]  我有大概二十年前
[00:14:03.000 --> 00:14:05.000]  多過二十年前有一個信徒
[00:14:05.000 --> 00:14:07.000]  很興奮地告訴我
[00:14:07.000 --> 00:14:09.000]  我今早祈禱靈獸
[00:14:09.000 --> 00:14:11.000]  當我舉起手祈禱的時候
[00:14:11.000 --> 00:14:13.000]  我就
[00:14:13.000 --> 00:14:15.000]  震得不能停
[00:14:15.000 --> 00:14:17.000]  聖靈光臨在我身上
[00:14:17.000 --> 00:14:19.000]  我不要說是假的
[00:14:19.000 --> 00:14:21.000]  那個
[00:14:21.000 --> 00:14:23.000]  跟著他的意思就是說
[00:14:23.000 --> 00:14:25.000]  我已經是很熟靈
[00:14:25.000 --> 00:14:27.000]  我要告訴別人
[00:14:27.000 --> 00:14:29.000]  人要學我
[00:14:29.000 --> 00:14:31.000]  還有其他我講關於教會的事
[00:14:31.000 --> 00:14:33.000]  我是領袖
[00:14:33.000 --> 00:14:35.000]  這個是困難
[00:14:35.000 --> 00:14:37.000]  這樣震啊震啊
[00:14:37.000 --> 00:14:39.000]  假設你真的聖靈使你這麼震
[00:14:39.000 --> 00:14:41.000]  假設
[00:14:41.000 --> 00:14:43.000]  可能是真的
[00:14:43.000 --> 00:14:45.000]  是不是等於你就是領導者呢
[00:14:45.000 --> 00:14:47.000]  聽了之後
[00:14:47.000 --> 00:14:49.000]  你都覺得有點不妥
[00:14:49.000 --> 00:14:51.000]  用這樣的方法
[00:14:51.000 --> 00:14:53.000]  去認定
[00:14:53.000 --> 00:14:55.000]  guiding principle of your life
[00:14:55.000 --> 00:14:57.000]  guiding principle of spiritual leadership
[00:14:57.000 --> 00:14:59.000]  有些問題
[00:14:59.000 --> 00:15:01.000]  究竟是出自聖靈
[00:15:01.000 --> 00:15:03.000]  是耶穌是主話事
[00:15:03.000 --> 00:15:05.000]  聖經裡面教導過
[00:15:05.000 --> 00:15:07.000]  還是你認為是
[00:15:07.000 --> 00:15:11.000]  值得我們去
[00:15:11.000 --> 00:15:13.000]  三思審慎
[00:15:13.000 --> 00:15:15.000]  但是我們今天
[00:15:15.000 --> 00:15:17.000]  辦樂全堂這個教會
[00:15:17.000 --> 00:15:19.000]  又在用什麼guiding principle
[00:15:19.000 --> 00:15:21.000]  在用什麼導向性的原則呢
[00:15:21.000 --> 00:15:23.000]  是不是
[00:15:23.000 --> 00:15:25.000]  我認為教會十年前
[00:15:25.000 --> 00:15:27.000]  一直在這樣做
[00:15:27.000 --> 00:15:29.000]  二十年前也是這樣做
[00:15:29.000 --> 00:15:31.000]  三十年都是這樣
[00:15:31.000 --> 00:15:33.000]  或者我認為是這樣
[00:15:33.000 --> 00:15:35.000]  我認為這個是美德
[00:15:35.000 --> 00:15:37.000]  我認為這個是中國的
[00:15:37.000 --> 00:15:39.000]  文化美德
[00:15:39.000 --> 00:15:41.000]  有沒有經過
[00:15:41.000 --> 00:15:43.000]  真理的洗滌
[00:15:43.000 --> 00:15:45.000]  過濾
[00:15:45.000 --> 00:15:47.000]  然後說是屬於耶穌的
[00:15:47.000 --> 00:15:49.000]  還是不屬於耶穌
[00:15:49.000 --> 00:15:51.000]  主耶穌是主人呢
[00:15:51.000 --> 00:15:53.000]  還是人是耶穌的主人
[00:15:53.000 --> 00:15:55.000]  在這裡說
[00:15:55.000 --> 00:15:57.000]  第一個測試
[00:15:57.000 --> 00:15:59.000]  耶穌是主
[00:15:59.000 --> 00:16:01.000]  第二個測試難一點
[00:16:01.000 --> 00:16:03.000]  不過你要聽我解釋
[00:16:03.000 --> 00:16:05.000]  聽從教會的教導
[00:16:05.000 --> 00:16:07.000]  如果那個人
[00:16:07.000 --> 00:16:09.000]  是聽從教會的教導
[00:16:09.000 --> 00:16:11.000]  就是出於聖靈
[00:16:11.000 --> 00:16:13.000]  多驚人
[00:16:13.000 --> 00:16:15.000]  歷史
[00:16:15.000 --> 00:16:17.000]  二千年的教會歷史
[00:16:17.000 --> 00:16:19.000]  差不多是
[00:16:19.000 --> 00:16:21.000]  失敗的個案
[00:16:21.000 --> 00:16:23.000]  是無數這麼多的
[00:16:23.000 --> 00:16:25.000]  我馬上會
